Date,MTUM,VLUE,QUAL,USMV,RPV,IVE,IWF,SPY
2016-02-05,427100.0,29500.0,677500.0,5128100,227300,1570600,12896400,180788300
2016-02-08,631000.0,29600.0,616600.0,4246600,317300,2516200,21555200,191526700
2016-02-09,609900.0,19200.0,155800.0,5740700,294400,1929800,19881200,184513100
2016-02-10,668300.0,13800.0,362700.0,4979000,594300,1977000,20899200,148214100
2016-02-11,304900.0,6300.0,358600.0,5332100,618700,3143300,14399600,219058900
2016-02-12,506200.0,233000.0,539000.0,4594400,261900,1398700,12127200,127632400
2016-02-16,146200.0,7500.0,129500.0,3645300,462900,1078600,9379200,120250700
2016-02-17,205100.0,2600.0,199900.0,3804900,222700,1257800,9330800,136009500
2016-02-18,125800.0,6400.0,501900.0,5903500,255900,1085000,9095600,102343000
2016-02-19,92600.0,328100.0,125100.0,19258800,106700,724400,8630800,114793000
2016-02-22,189000.0,32200.0,210200.0,6749500,476700,716900,6798800,103640300
2016-02-23,118400.0,10300.0,1070400.0,4958800,147900,913500,5452400,111455300
2016-02-24,110100.0,3800.0,122900.0,4597700,154800,1467200,7418400,150812200
2016-02-25,248100.0,800.0,334900.0,5015500,68400,2074200,5110000,110728300
2016-02-26,107300.0,28000.0,971800.0,4249500,146100,1248300,7768800,129833700
2016-02-29,240400.0,8700.0,176000.0,4204400,210400,853000,8078000,125918100
2016-03-01,295300.0,11800.0,128900.0,3519700,201300,978600,16627600,141799700
2016-03-02,288300.0,69500.0,448100.0,4441700,705700,1704900,5825200,102415000
2016-03-03,268000.0,7000.0,252500.0,3706200,414700,984900,12466000,95172200
2016-03-04,573000.0,114600.0,185500.0,4214900,428700,1127200,12467600,129293600
2016-03-07,334800.0,104100.0,110500.0,3868700,221000,806200,7931600,100219000
2016-03-08,608000.0,35200.0,1532200.0,5712700,758000,1351600,9373200,123974900
2016-03-09,75900.0,19400.0,104800.0,4689800,194400,751400,4608800,94801200
2016-03-10,125400.0,12400.0,173000.0,5539500,357300,1114200,7414800,156838700
2016-03-11,163000.0,17800.0,115800.0,3961300,334800,798100,6146000,137964500
2016-03-14,231400.0,116900.0,326500.0,3934700,311700,916600,5608800,73612000
2016-03-15,194300.0,9700.0,100900.0,3464300,197900,740600,5111200,93169100
2016-03-16,281000.0,20400.0,122700.0,4154300,275600,1050900,6658400,129303200
2016-03-17,454400.0,27800.0,692700.0,3983300,220000,1069500,4560400,134278500
2016-03-18,187300.0,12500.0,104600.0,5043300,144100,936300,3956000,138372400
2016-03-21,234500.0,9600.0,81500.0,3331000,130600,755400,4858800,72926700
2016-03-22,286800.0,10700.0,763200.0,3198200,182200,1235200,5195600,97471900
2016-03-23,82100.0,19600.0,88700.0,2967800,119900,733000,4181600,81052500
2016-03-24,253900.0,70000.0,178200.0,3285900,369500,838900,8955600,84360900
2016-03-28,262400.0,33600.0,123800.0,4021700,121000,581500,5011200,62408200
2016-03-29,404000.0,49000.0,141800.0,3536400,304900,989500,8858800,92922900
2016-03-30,143000.0,48900.0,495100.0,3486400,119900,833100,6523600,86365300
2016-03-31,426600.0,17800.0,768700.0,3297800,153800,921600,9069200,94584100
2016-04-01,366200.0,8500.0,255200.0,4295300,294800,876700,5721600,114423500
2016-04-04,416500.0,8500.0,153600.0,3833600,138000,703500,3823200,63497000
2016-04-05,308300.0,11700.0,133100.0,4223000,216800,1149600,7243600,99662200
2016-04-06,180000.0,6200.0,157700.0,4269100,215400,1272400,7824400,91839800
2016-04-07,329500.0,9000.0,201500.0,4857700,119700,1082300,6003600,113859000
2016-04-08,345400.0,5400.0,76400.0,4401900,258900,545700,4459600,95040600
2016-04-11,180900.0,4300.0,161600.0,3391200,198000,692600,4872000,83757500
2016-04-12,781000.0,11100.0,424200.0,11409100,671900,967000,7536800,115350600
2016-04-13,191000.0,66500.0,180200.0,5190400,289200,665100,4320000,96336400
2016-04-14,115100.0,6200.0,589100.0,3997400,145300,734700,3737600,65212900
2016-04-15,331400.0,7200.0,225600.0,3133400,151900,689700,3310800,75761600
2016-04-18,203300.0,7500.0,244900.0,3036700,101900,424700,4576800,82531000
2016-04-19,224600.0,10100.0,615500.0,4791000,251400,592000,5955200,88316100
2016-04-20,185500.0,58100.0,263300.0,2870100,171100,734900,7374800,81100300
2016-04-21,179800.0,4100.0,1008400.0,5571300,211700,894300,4436000,85695000
2016-04-22,233100.0,3200.0,247400.0,2918600,229000,797500,18491200,99251700
2016-04-25,140000.0,5500.0,178000.0,2420900,108000,528600,4034400,66166500
2016-04-26,172900.0,215700.0,675600.0,2511800,94200,501300,7080000,75864200
2016-04-27,262500.0,117700.0,94300.0,2454800,357500,704700,5710800,77329400
2016-04-28,173600.0,9800.0,166700.0,2608500,244500,1258300,5832000,97216200
2016-04-29,334600.0,2300.0,295600.0,4037000,111400,707200,7509200,142424100
2016-05-02,353100.0,9200.0,340300.0,2462300,474100,677300,5549200,62188000
2016-05-03,177200.0,161100.0,94900.0,4014200,471400,1294500,14215200,106422100
2016-05-04,146500.0,33400.0,133100.0,2809500,330300,983000,7582800,92243800
2016-05-05,50600.0,23500.0,76400.0,2955200,161100,1106100,14233200,67619200
2016-05-06,137300.0,3100.0,83300.0,3079900,113700,716300,4749200,89315000
2016-05-09,101500.0,9600.0,69000.0,3213100,101800,798900,5226800,74374900
2016-05-10,140800.0,78500.0,397400.0,2592100,666700,837400,6814400,77472200
2016-05-11,208500.0,30200.0,111600.0,3079000,119900,844800,14868000,81727000
2016-05-12,78000.0,12400.0,68200.0,3460200,413900,601800,5571200,89586300
2016-05-13,68000.0,419800.0,84900.0,3175300,154900,885700,4794800,96474600
2016-05-16,180400.0,54200.0,79900.0,7484200,60500,502500,4630000,77486800
2016-05-17,203000.0,7200.0,117000.0,2395800,143300,1122300,5027600,114924900
2016-05-18,270100.0,13400.0,277400.0,4047500,417600,1087900,8054000,120062100
2016-05-19,125800.0,5700.0,191000.0,3237300,188000,673300,5739600,115430500
2016-05-20,104600.0,48700.0,54900.0,2077700,84500,1480600,4983200,104990400
2016-05-23,439800.0,31100.0,714900.0,3305800,70100,916300,6539200,58682600
2016-05-24,231500.0,12700.0,188800.0,2823800,101900,588200,4999600,93537800
2016-05-25,145500.0,6600.0,167100.0,4567500,87100,574200,6483600,76621400
2016-05-26,111300.0,8000.0,196900.0,2942600,101000,451500,3564000,55280700
2016-05-27,89600.0,4200.0,75900.0,1908300,133000,605500,6684400,64211200
2016-05-31,339200.0,21600.0,95600.0,3541700,103200,524700,8744800,109879400
2016-06-01,149300.0,14800.0,112300.0,2563200,88700,457800,6074000,69936200
2016-06-02,177600.0,21300.0,224100.0,2172200,59400,490600,6533600,63044700
2016-06-03,201100.0,11200.0,310000.0,3132500,89900,683900,6419600,101757100
2016-06-06,415600.0,16400.0,228600.0,3078200,78800,608800,4743200,64887000
2016-06-07,223900.0,71300.0,137500.0,2909500,60700,505300,9322400,60974800
2016-06-08,173600.0,140000.0,114300.0,1926500,117100,506400,3673200,66170900
2016-06-09,162800.0,24900.0,76300.0,2391100,315600,462900,4942400,73786900
2016-06-10,174200.0,138600.0,439500.0,2522300,92600,576500,4233600,113829200
2016-06-13,190500.0,15100.0,1613300.0,5346500,355500,594400,6726400,117751200
2016-06-14,163700.0,21100.0,102700.0,2757100,126500,657000,5738800,125059300
2016-06-15,423100.0,164300.0,358500.0,2743600,100500,754800,7667600,109124500
2016-06-16,224400.0,15400.0,161400.0,2860700,124300,625300,6188800,149533100
2016-06-17,216200.0,12800.0,272900.0,2773800,99400,677400,9715200,117055700
2016-06-20,159600.0,5400.0,135200.0,2094300,69100,543700,5267200,82789600
2016-06-21,139500.0,191200.0,177800.0,6202400,176100,622300,4912000,72461700
2016-06-22,159200.0,6900.0,290400.0,5354400,155400,689200,13410800,95560500
2016-06-23,223400.0,23100.0,341900.0,4366200,137900,590800,5874800,102731400
2016-06-24,309600.0,172700.0,523000.0,9102900,193400,2882300,22461200,333444400
2016-06-27,337200.0,51400.0,1835400.0,5942400,423900,1175400,14833200,230775800
2016-06-28,277000.0,37900.0,159500.0,4874000,752000,1009600,19134800,159382400
2016-06-29,423300.0,27100.0,178200.0,5695600,199100,931300,17768800,137328600
2016-06-30,295100.0,22500.0,147500.0,5566100,288500,935900,7376400,165021900
2016-07-01,178600.0,11700.0,228000.0,4644900,234800,735000,4310400,106055300
2016-07-05,209000.0,29500.0,80600.0,3301100,237800,1032100,5243600,109803700
2016-07-06,324600.0,12400.0,117900.0,7692300,381300,1333900,6987200,96021500
2016-07-07,352700.0,3829800.0,160600.0,4228000,161100,674000,5901600,85593800
2016-07-08,282000.0,23100.0,180300.0,3687000,235600,790600,4397600,133971000
2016-07-11,403800.0,11200.0,112900.0,4465300,148600,578200,5756000,73633900
2016-07-12,340600.0,185100.0,517500.0,4550600,163700,646400,8134000,101275600
2016-07-13,243300.0,153100.0,202900.0,5886900,230400,618700,8996800,87324100
2016-07-14,178100.0,6600.0,742300.0,6516100,286600,572900,4252400,91230900
2016-07-15,425900.0,15400.0,104400.0,3377600,142500,809400,8037600,107155400
2016-07-18,330500.0,46600.0,3234700.0,5561800,121900,448500,5917600,58725900
2016-07-19,226800.0,72400.0,119000.0,2658400,73300,605700,6298800,54345700
2016-07-20,219700.0,8900.0,250200.0,2896700,159200,495200,13970800,58159500
2016-07-21,136500.0,9900.0,76500.0,2929200,79500,546700,3608400,67777300
2016-07-22,225600.0,9400.0,76600.0,1944300,102700,619800,3756400,62787500
2016-07-25,220300.0,9300.0,78800.0,1856300,100800,665000,4923600,55873100
2016-07-26,138700.0,135600.0,141000.0,6123600,112000,553900,6294800,70080500
2016-07-27,212500.0,49700.0,855000.0,7349200,242200,896100,8757600,84083900
2016-07-28,97700.0,7100.0,57100.0,2069600,123100,636400,7530400,65035700
2016-07-29,209200.0,8400.0,96000.0,3563000,87500,561800,7723600,79519400
2016-08-01,190600.0,53300.0,183600.0,2840200,367000,464500,8998000,73311400
2016-08-02,211100.0,17900.0,752600.0,3179500,200000,694300,10747200,92295500
2016-08-03,155200.0,15300.0,119900.0,9472200,102300,739200,4927600,53993600
2016-08-04,138500.0,4900.0,202900.0,3884300,261500,633400,4469200,46585500
2016-08-05,337800.0,9600.0,155800.0,2803700,89100,386700,14636800,71892200
2016-08-08,120300.0,7100.0,114000.0,2825300,130800,1812300,3422400,39906500
2016-08-09,400700.0,7700.0,80800.0,2504000,101900,400600,11203600,51251700
2016-08-10,101600.0,5900.0,299300.0,6032400,147800,524600,5886400,57941100
2016-08-11,164100.0,64200.0,143600.0,2457900,203000,1040500,6540000,72504300
2016-08-12,244600.0,14100.0,64200.0,4237600,100200,644000,4130000,61313500
2016-08-15,131200.0,20400.0,135200.0,2265700,143600,346900,4265200,49813500
2016-08-16,166600.0,9900.0,63500.0,5188100,70300,394900,5540000,53213600
2016-08-17,187300.0,4600.0,79500.0,6518800,102700,830600,3376000,75134300
2016-08-18,161200.0,16300.0,222700.0,5256900,68300,1457300,3907600,52989300
2016-08-19,275300.0,34500.0,83500.0,5124500,63500,336300,3747200,75443000
2016-08-22,117900.0,8900.0,120500.0,4280100,85100,438500,4396400,61368800
2016-08-23,166900.0,7700.0,120900.0,2188600,60300,444200,6423600,53399200
2016-08-24,146700.0,56300.0,162700.0,2394000,58600,456600,8050800,71728900
2016-08-25,176800.0,7000.0,129300.0,5916800,169900,419300,4952800,69224800
2016-08-26,270600.0,75700.0,123400.0,4182700,197200,939600,8000800,122506300
2016-08-29,145600.0,86400.0,79900.0,1879100,66000,355700,3687600,70502200
2016-08-30,179800.0,35900.0,72400.0,3689000,68700,524000,5513600,58114500
2016-08-31,260200.0,39500.0,129300.0,2886400,249000,666400,6818000,85269500
2016-09-01,129400.0,25600.0,327000.0,5016500,85300,810900,9658800,97844200
2016-09-02,237900.0,11600.0,60900.0,3142000,73800,812500,4358400,79293900
2016-09-06,366600.0,29500.0,141700.0,3194700,178700,539700,6055600,56702100
2016-09-07,199200.0,5300.0,125600.0,1737500,48600,1020000,7905600,76554900
2016-09-08,648600.0,643200.0,724500.0,2624900,65900,586700,6806800,74102900
2016-09-09,245300.0,94800.0,177900.0,8741700,145200,1361400,10544800,221589100
2016-09-12,193000.0,28500.0,148300.0,4752500,155800,2325300,12003600,168110900
2016-09-13,151300.0,10200.0,2599800.0,6216900,138000,1836900,14042800,182828800
2016-09-14,200600.0,22400.0,2585000.0,3799900,90700,800200,8969200,134185500
2016-09-15,177600.0,7600.0,655600.0,3503100,134400,730100,10513200,134427900
2016-09-16,152500.0,130700.0,729400.0,4042600,85500,626400,4172000,155236400
2016-09-19,91400.0,12200.0,127500.0,2626100,90900,604500,3511600,80250500
2016-09-20,263900.0,11100.0,248000.0,5353800,75300,473200,6372000,69665300
2016-09-21,213300.0,11100.0,206300.0,9666400,89900,655200,13778000,110284400
2016-09-22,107800.0,13300.0,124900.0,2807900,61400,479400,4802000,76678700
2016-09-23,218100.0,15700.0,112100.0,2370100,73700,347500,4020800,73630900
2016-09-26,129700.0,39200.0,151800.0,2639300,60500,1215700,4250800,89827300
2016-09-27,80800.0,27000.0,247100.0,2238600,41500,845100,4372000,78494800
2016-09-28,177600.0,80200.0,247200.0,2361300,52100,470500,5070000,87411000
2016-09-29,187900.0,728400.0,677700.0,3390800,234300,874100,5903600,128070600
2016-09-30,97800.0,551900.0,2026800.0,2641800,63800,513500,5632400,117202900
2016-10-03,312500.0,1087600.0,2197000.0,3886100,114400,500000,7325200,83512100
2016-10-04,181900.0,22700.0,925600.0,5399500,121900,719300,6255200,119948100
2016-10-05,95800.0,45200.0,784100.0,18223100,47000,674500,3962800,72816000
2016-10-06,136600.0,22400.0,440600.0,6070300,137000,615500,4078400,62927400
2016-10-07,90100.0,24800.0,166100.0,3929200,143700,636500,5154400,89788300
2016-10-10,571600.0,17900.0,148500.0,2648700,47400,405700,3015200,51855000
2016-10-11,375000.0,15500.0,66600.0,3616300,50200,667300,4617200,130367400
2016-10-12,129800.0,616700.0,968800.0,1726800,71500,772300,4041600,73866100
2016-10-13,193400.0,185100.0,233800.0,2838000,76500,929400,7772800,101357000
2016-10-14,226800.0,371200.0,289600.0,3451800,61000,544900,8238800,93346200
2016-10-17,140700.0,26400.0,106000.0,1606700,86500,589000,6259600,58275700
2016-10-18,201700.0,24000.0,175600.0,1915500,54200,573400,2654800,76869700
2016-10-19,154600.0,134800.0,196200.0,1546800,69800,664800,2803200,66519200
2016-10-20,329900.0,54800.0,289100.0,3010200,180400,548100,5718000,73639800
2016-10-21,124500.0,425900.0,105000.0,2706400,84900,607000,5173600,89089100
2016-10-24,334100.0,39100.0,124000.0,2969700,23500,382200,4336000,60146600
2016-10-25,282400.0,904400.0,76200.0,3427100,51200,844800,8514800,66542300
2016-10-26,145300.0,1101100.0,277800.0,1968500,87500,588900,3651200,75705500
2016-10-27,164400.0,34800.0,184900.0,3119700,197500,651000,5777600,77220200
2016-10-28,430100.0,62800.0,212400.0,3620900,179900,872200,9541600,140623200
2016-10-31,206900.0,55500.0,235900.0,2501300,69100,1310500,5586800,61272500
2016-11-01,292800.0,31100.0,471200.0,4501600,831100,1322400,9908000,122781800
2016-11-02,189500.0,626300.0,117700.0,3489200,166900,1219800,6763600,103330800
2016-11-03,214700.0,148300.0,304400.0,2430900,65800,614300,5138400,88939300
2016-11-04,170200.0,294600.0,560300.0,3012300,112900,665900,5320000,109122100
2016-11-07,142500.0,121400.0,564200.0,3172600,139200,613400,12062400,109794900
2016-11-08,177500.0,1014300.0,182100.0,2738400,126500,639200,5269200,106772100
2016-11-09,335000.0,1470100.0,695300.0,6356200,362800,2834500,9709200,258429000
2016-11-10,742000.0,427000.0,770800.0,7022000,520500,2059200,14266800,172113300
2016-11-11,157300.0,469000.0,621100.0,4093000,421300,1627800,10438800,100552700
2016-11-14,396500.0,190400.0,514200.0,5783700,330000,3107200,7737200,94580000
2016-11-15,300600.0,178100.0,231300.0,3910600,421900,1727400,9055600,91652600
2016-11-16,224000.0,1642300.0,1023800.0,1944400,511100,976400,7947600,65617700
2016-11-17,179700.0,85600.0,156300.0,3266400,463100,776600,9370400,69797200
2016-11-18,212100.0,102900.0,194300.0,3356100,278900,803700,9602000,86265800
2016-11-21,707700.0,129100.0,1778900.0,2497200,213500,1278500,10145200,72402600
2016-11-22,253300.0,116700.0,855300.0,2907900,253000,823600,8676400,67429000
2016-11-23,221300.0,60600.0,318200.0,2297000,162200,778500,6498800,56620200
2016-11-25,52400.0,60100.0,73300.0,1468800,83000,355100,2339200,37872300
2016-11-28,176200.0,208900.0,319200.0,2131100,159900,658500,5665600,76572500
2016-11-29,228800.0,311400.0,245200.0,2847000,125800,1199200,6006000,69886700
2016-11-30,209100.0,47000.0,248900.0,4206300,189400,1676700,9112000,113291800
2016-12-01,360900.0,964500.0,522700.0,4052900,234400,1878400,14791600,79040500
2016-12-02,216900.0,28300.0,82800.0,3324800,329000,901800,14279200,74840300
2016-12-05,362700.0,128100.0,184700.0,2805400,235600,863500,14527600,67837800
2016-12-06,261500.0,236300.0,165700.0,3069100,263000,1254700,10954400,59877400
2016-12-07,133300.0,94600.0,1243700.0,3278900,224700,1258500,8528000,110738100
2016-12-08,151300.0,303700.0,226600.0,3034600,154400,1148000,8297200,99714400
2016-12-09,432100.0,665800.0,389500.0,2787000,117800,985600,9509200,88005800
2016-12-12,155900.0,424100.0,162400.0,4045800,159900,1627600,8597600,102016100
2016-12-13,193300.0,287400.0,131700.0,2856100,161900,1941700,8433200,110477500
2016-12-14,191300.0,67000.0,204600.0,3605300,256500,1988500,13313200,142501800
2016-12-15,204000.0,439600.0,305600.0,3042200,331900,1497600,19265200,124972600
2016-12-16,140200.0,62300.0,196900.0,2322700,181500,1039800,8253200,156420200
2016-12-19,289700.0,52700.0,173700.0,1397100,263300,731800,11058400,90341100
2016-12-20,262500.0,39500.0,241800.0,2118600,123500,1067200,10387200,89838800
2016-12-21,421100.0,109700.0,988000.0,1617500,154500,694200,7051200,67909000
2016-12-22,405000.0,804400.0,800300.0,2105700,64100,870200,7809200,56219100
2016-12-23,177100.0,42000.0,748600.0,1148800,67100,519600,4830800,36697800
2016-12-27,119000.0,42800.0,562100.0,1263000,60300,952300,6694000,42672500
2016-12-28,106800.0,28200.0,805600.0,1448500,104800,1312000,5092800,64095000
2016-12-29,126900.0,601300.0,586200.0,4181600,86800,2602500,5971600,48696100
2016-12-30,224000.0,85500.0,888800.0,1970100,156500,974500,6282000,108998300
2017-01-03,284100.0,345000.0,854400.0,3315100,697500,1625100,13372800,91366500
2017-01-04,215400.0,169700.0,815600.0,2131000,937600,4224000,6435600,78744400
2017-01-05,393500.0,134100.0,171900.0,2254700,227100,1224600,10805600,78379000
2017-01-06,248900.0,52200.0,181300.0,1784000,263400,874300,13190400,71559900
2017-01-09,158100.0,66000.0,185400.0,1806500,305900,727100,8256800,46939700
2017-01-10,182200.0,2507500.0,323100.0,2367100,296100,831900,11124000,63771900
2017-01-11,175300.0,124000.0,253000.0,5593100,276400,987000,20223200,74650000
2017-01-12,168800.0,61000.0,545800.0,1462600,219700,795300,5536800,72113200
2017-01-13,1059900.0,39800.0,287300.0,3650200,220000,3282700,5702400,62717900
2017-01-17,394900.0,141500.0,225300.0,3288800,167200,1112200,12076800,61240800
2017-01-18,451700.0,608400.0,194200.0,2175900,273000,722100,4147600,54793300
2017-01-19,274300.0,325600.0,415000.0,2477700,79200,1122800,12898000,66608800
2017-01-20,260000.0,843700.0,135000.0,1701400,81100,1159800,11670800,129168600
2017-01-23,157400.0,166900.0,468100.0,2132300,81800,1076600,8586800,75061600
2017-01-24,337800.0,174700.0,170800.0,1382100,105700,915400,9647200,95555300
2017-01-25,424600.0,124900.0,466500.0,2091400,194400,912700,8429600,84437700
2017-01-26,458000.0,482500.0,1655200.0,2466900,712800,795600,7064400,59970700
2017-01-27,206100.0,86200.0,80200.0,1447300,110300,874800,5297200,59711100
2017-01-30,125100.0,89700.0,2298700.0,2014800,218900,1125100,6628000,79737300
2017-01-31,312100.0,438900.0,564700.0,1595600,146600,1591300,7131200,75880800
2017-02-01,551300.0,1180900.0,275000.0,2524200,274900,813700,10624800,79117700
2017-02-02,267200.0,86900.0,116700.0,1386300,135200,996400,3548400,69657600
2017-02-03,153100.0,51300.0,308500.0,2017200,262400,902200,4728000,80563200
2017-02-06,162000.0,89600.0,103700.0,3224400,135600,806400,9209600,57790100
2017-02-07,345300.0,852600.0,1683800.0,1456900,105300,1095000,6448800,57931200
2017-02-08,633900.0,420800.0,292800.0,2511900,176700,1654700,5717600,51566200
2017-02-09,246100.0,239000.0,284100.0,1472200,184400,787700,5253200,65955200
2017-02-10,149600.0,46700.0,285500.0,2169100,124200,2794000,4412400,66015900
2017-02-13,177900.0,102100.0,132000.0,1772000,142100,1016500,4256000,55182100
2017-02-14,321900.0,180200.0,118600.0,1746300,151800,1020000,4561600,71109000
2017-02-15,355800.0,110900.0,201100.0,1547500,108800,693000,6516000,86785800
2017-02-16,150600.0,99500.0,217900.0,1922600,103100,753400,5222800,84722400
2017-02-17,108100.0,114600.0,236800.0,2401100,139700,1436500,4785200,77204100
2017-02-21,137000.0,167500.0,97300.0,1603000,132800,1011100,4711600,88946100
2017-02-22,154700.0,218900.0,95100.0,1766500,93600,994300,6565600,62115200
2017-02-23,168100.0,42600.0,224600.0,1560600,169500,781400,4000000,74615900
2017-02-24,108700.0,98000.0,182000.0,1218700,126400,876700,4655200,82381600
2017-02-27,107400.0,111700.0,94500.0,1644900,128300,711900,4600400,56515400
2017-02-28,393500.0,86900.0,307700.0,1676500,106000,959200,6204800,96961900
2017-03-01,256600.0,141200.0,249400.0,2245100,273900,1472100,6700000,149158200
2017-03-02,431400.0,383500.0,137500.0,3529600,156800,933100,4415200,70246000
2017-03-03,79100.0,125400.0,259900.0,1809600,199900,995800,8091600,81974300
2017-03-06,226800.0,72500.0,134400.0,1856900,108000,2572500,4942000,55391500
2017-03-07,154400.0,160900.0,215900.0,1478300,98300,588400,9045600,65103700
2017-03-08,192300.0,262600.0,128900.0,2665400,104800,696000,6584400,78168800
2017-03-09,165100.0,228200.0,534200.0,1543800,117000,1226600,4544800,90683900
2017-03-10,227900.0,141300.0,197200.0,1385100,111500,649300,5424000,81991700
2017-03-13,142300.0,93500.0,125000.0,1951000,130400,662700,4524000,57256800
2017-03-14,140300.0,1490500.0,164200.0,2221600,105400,615800,4915200,59880800
2017-03-15,202900.0,482200.0,117100.0,2050800,90200,966500,10323600,96081800
2017-03-16,126100.0,117400.0,175400.0,1120200,84300,791000,3578400,78344000
2017-03-17,127100.0,67100.0,60700.0,1009600,111700,766400,4652000,89002100
2017-03-20,196800.0,90700.0,120900.0,1655400,125300,1314900,5679200,52537000
2017-03-21,175900.0,270900.0,92100.0,5278100,175400,2633500,7710000,131809300
2017-03-22,158700.0,81100.0,81000.0,2536700,535200,1251000,3922400,97569200
2017-03-23,520400.0,251500.0,451800.0,1635000,201600,1194700,6010400,100410300
2017-03-24,136200.0,87800.0,170700.0,2337000,112200,1072000,5551200,112504900
2017-03-27,157800.0,266200.0,110600.0,1826500,417700,952300,4970800,87454500
2017-03-28,103500.0,79600.0,188600.0,1696900,111200,870900,6151600,93483900
2017-03-29,193400.0,168500.0,273200.0,1191500,86600,802500,6932000,61950400
2017-03-30,294700.0,125000.0,129100.0,1433800,140200,651400,3400400,56737900
2017-03-31,159300.0,247400.0,135600.0,1340900,101400,723000,7968400,73733100
2017-04-03,529300.0,156200.0,152600.0,1736300,503800,854500,10679200,85546500
2017-04-04,205700.0,119800.0,130900.0,1566200,1159400,550800,5183600,56466200
2017-04-05,196800.0,112500.0,101300.0,3961900,394600,1380000,8708000,108800600
2017-04-06,110600.0,64500.0,71600.0,1114700,202700,1248700,6216000,69135800
2017-04-07,102400.0,84800.0,82200.0,2169900,432900,558500,11577200,74412300
2017-04-10,183700.0,479700.0,111500.0,1682300,185100,683200,10531200,67615300
2017-04-11,127000.0,397900.0,150500.0,3182000,201100,2480000,10760000,88045300
2017-04-12,286400.0,540800.0,156000.0,1223800,154200,749000,3994000,81864400
2017-04-13,186900.0,155800.0,81300.0,1614800,178200,1545200,10816400,92880400
2017-04-17,142100.0,78800.0,78400.0,1079200,252800,746000,6859600,68405400
2017-04-18,1459700.0,103700.0,281600.0,1111500,106200,570200,7290000,83225800
2017-04-19,381600.0,65600.0,88100.0,1396800,156500,596200,6884800,68699900
2017-04-20,177300.0,80200.0,56600.0,1643900,128900,678500,4326000,92572200
2017-04-21,156500.0,52000.0,76700.0,1418900,174700,695100,4267200,110389800
2017-04-24,143200.0,237500.0,84400.0,1399000,70400,788600,5406800,119209900
2017-04-25,241400.0,113300.0,280100.0,2435700,116100,747500,4284800,76698300
2017-04-26,241600.0,102700.0,117100.0,3378100,184500,559800,4922800,84702500
2017-04-27,181700.0,41900.0,62200.0,1082800,69200,533200,5018400,57410300
2017-04-28,128100.0,65200.0,280600.0,1223000,69700,417400,4838000,63532800
2017-05-01,297000.0,75800.0,82900.0,1089200,476900,876200,5634000,66882500
2017-05-02,1341700.0,47200.0,96100.0,1457500,117200,591200,4787600,57375700
2017-05-03,288300.0,109200.0,151000.0,1567900,73300,542700,6022400,73137700
2017-05-04,1751200.0,68100.0,66600.0,1062000,82300,652200,4318000,61462700
2017-05-05,167100.0,52200.0,154900.0,945500,56600,559400,3605600,62001300
2017-05-08,476400.0,53800.0,70200.0,1467600,88200,453400,12651200,48385700
2017-05-09,1369300.0,56600.0,157600.0,1163300,65800,619900,4144000,51363200
2017-05-10,246300.0,692100.0,68100.0,1918700,91300,657600,4434000,54293800
2017-05-11,106300.0,413900.0,80000.0,1846400,63400,693800,11723600,62358300
2017-05-12,896700.0,32100.0,172800.0,1137400,222700,441200,3635200,53912700
2017-05-15,295200.0,573500.0,135400.0,1189300,68700,383100,3440000,61918900
2017-05-16,150800.0,75700.0,401700.0,1280300,71800,2003500,4605200,51241800
2017-05-17,145300.0,73700.0,128600.0,1677500,115300,1605000,8355200,172174100
2017-05-18,286000.0,225600.0,211900.0,1425000,302500,799000,6043200,107047700
2017-05-19,145300.0,59400.0,98400.0,1058100,46400,1659900,4716400,115011400
2017-05-22,150900.0,36300.0,191600.0,954000,35700,500000,3291200,61010600
2017-05-23,155100.0,272800.0,116600.0,1165600,81700,592600,3974800,48341700
2017-05-24,317200.0,54200.0,157800.0,991600,72800,457100,4977600,46927700
2017-05-25,262200.0,128900.0,58700.0,1304400,77800,643900,4151600,64071700
2017-05-26,148100.0,103100.0,48300.0,887100,43500,353000,3229200,46629900
2017-05-30,134200.0,89200.0,65000.0,1345800,80000,625200,2666800,35201900
2017-05-31,120000.0,140400.0,208800.0,1241700,46700,559300,7369600,91796000
2017-06-01,652000.0,617000.0,553600.0,1982600,170000,1102700,6950400,68962000
2017-06-02,366200.0,292500.0,125700.0,1640700,395200,524300,4783600,88666100
2017-06-05,428400.0,184700.0,194000.0,842000,79000,307200,7155600,44698800
2017-06-06,714600.0,63500.0,253000.0,2902800,107100,443800,4220800,50375400
2017-06-07,323500.0,350900.0,1181800.0,911800,73700,413400,9432800,54144300
2017-06-08,260700.0,39500.0,67900.0,1140300,45600,677900,5408400,65950700
2017-06-09,338500.0,230200.0,223500.0,1965900,153200,2046600,9567600,132256400
2017-06-12,2192200.0,1274900.0,382200.0,4286300,188500,1169300,8390400,86108100
2017-06-13,300000.0,200600.0,85800.0,967300,33400,655600,4470400,60067000
2017-06-14,167000.0,697200.0,363100.0,1675200,46600,620900,5810400,78602300
2017-06-15,143600.0,76400.0,867700.0,1406400,170800,427600,12555600,66464900
2017-06-16,134700.0,99300.0,334400.0,1135900,142000,406300,5088400,84553100
2017-06-19,162500.0,820300.0,1075700.0,3048100,32800,501600,4008800,65123800
