date,hub,n_hours_price,price_mean,price_std,price_range,price_min,negative_price_hours,price_rv,n_hours_renew,renew_share_mean,renew_share_max,solar_share_mean,wind_share_mean,load_mean_mw,renewable_mean_mw,log_rv,negative_price_day,log_rv_lag1,renew_share_mean_lag1,renew_share_max_lag1,solar_share_mean_lag1,wind_share_mean_lag1,log_rv_week_lag1,log_rv_month_lag1,weekday
2024-02-09,NP15,24,50.723518750000004,8.335703269670415,29.09529,37.87511,0,745.6237498753003,24,0.23143359262574417,0.5884311391560294,0.1570710714858295,0.07436252113991469,23238.725833333334,5143.88875,6.614221116237599,0,6.378613109397029,0.2725342629726336,0.662125153622147,0.16364002963313165,0.10889423333950198,5.555485047418381,6.031514832404378,4
2024-02-10,NP15,24,44.76945125,11.797420024301301,35.857330000000005,22.94033,0,701.1965362149001,24,0.30037672807998317,0.9296830048394928,0.2577143514083036,0.04266237667167958,20651.47625,5231.606666666667,6.5527882132386726,0,6.614221116237599,0.23143359262574417,0.5884311391560294,0.1570710714858295,0.07436252113991469,5.964395165507611,6.03477354859867,5
2024-02-11,NP15,24,44.2349525,9.343061530660414,27.110770000000002,26.89,0,334.84566088029993,24,0.30758665781989564,1.0128870849325897,0.3003790560342388,0.007207601785656808,19803.667083333334,4850.699166666666,5.813669711873711,0,6.5527882132386726,0.30037672807998317,0.9296830048394928,0.2577143514083036,0.04266237667167958,6.1298269965178465,6.0351720251089125,6
2024-02-12,NP15,24,49.12126833333334,11.370966807331374,33.096599999999995,30.79342,0,777.324953462,24,0.24130356409318088,0.7783098713163455,0.23633299730342217,0.004970566789758689,22235.097916666666,4798.7491666666665,6.65585847846372,0,5.813669711873711,0.30758665781989564,1.0128870849325897,0.3003790560342388,0.007207601785656808,6.229340267725647,6.030280100379041,0
2024-02-13,NP15,24,45.78587916666667,9.998028286605104,32.5815,29.35,0,800.0804102405997,24,0.24835128748016685,0.7415273392046646,0.22135430086398744,0.026996986616179386,22374.519166666665,5077.830416666667,6.684712235417604,0,6.65585847846372,0.24130356409318088,0.7783098713163455,0.23633299730342217,0.004970566789758689,6.403030125842146,6.0787556972281145,1
2024-02-14,NP15,24,48.38245625,6.257069888044772,19.513889999999996,40.12807,0,409.8260229417001,24,0.23996286085626964,0.6418728619053471,0.19340567192158173,0.04655718893468793,22829.20375,5234.040416666667,6.015732735354546,0,6.684712235417604,0.24835128748016685,0.7415273392046646,0.22135430086398744,0.026996986616179386,6.464249951046261,6.089705706346206,2
2024-02-15,NP15,24,44.15412708333334,5.760515728507134,21.901689999999995,35.28294,0,479.48500044099995,24,0.28886771504869674,0.8174229758712115,0.21827458160474902,0.07059313344394773,22024.832916666666,5899.701250000001,6.172712612167892,0,6.015732735354546,0.23996286085626964,0.6418728619053471,0.19340567192158173,0.04655718893468793,6.344552274869651,6.057058778181715,3
2024-02-16,NP15,24,45.45227041666667,4.68539752720456,15.131080000000004,39.4912,0,274.7390440433002,24,0.20032783228383574,0.6242939739298083,0.19400895424346606,0.006318878040369666,21959.764583333334,4083.080416666666,5.61582171639512,0,6.172712612167892,0.28886771504869674,0.8174229758712115,0.21827458160474902,0.07059313344394773,6.268537154655495,6.036200915379484,4
2024-02-17,NP15,24,44.58283166666667,2.737893441442298,14.453719999999997,35.42618,0,188.00680906259984,24,0.21400060084762954,0.5918461362529015,0.1817028209894711,0.03229777985815843,20710.744166666667,4219.089583333333,5.2364781805921625,0,5.61582171639512,0.20032783228383574,0.6242939739298083,0.19400895424346606,0.006318878040369666,6.228967555559776,6.020190647126535,5
2024-02-18,NP15,24,42.60179333333334,5.5397342824862665,17.327200000000005,34.38663,0,294.5064268959001,24,0.323553770686445,0.8751286559134052,0.24462988100259855,0.07892388968384641,19600.065833333334,5701.9454166666665,5.685300825929583,0,5.2364781805921625,0.21400060084762954,0.5918461362529015,0.1817028209894711,0.03229777985815843,5.945091495985464,5.960649957512074,6
2024-02-19,NP15,24,43.36435,8.329676814502522,25.195300000000003,31.17888,0,465.67337891889997,24,0.2118714318210636,0.524510412471274,0.14212247976769535,0.06974895205336827,22023.722916666666,4601.7425,6.143484484770364,0,5.685300825929583,0.323553770686445,0.8751286559134052,0.24462988100259855,0.07892388968384641,5.74520921408786,5.954447123943987,0
2024-02-20,NP15,24,43.88364583333333,9.073171937852498,27.632419999999996,32.58892,0,599.1862772386,24,0.14040150475281798,0.3815367461030136,0.11447151764582507,0.02592998710699293,22973.885833333334,3220.3475,6.39557253013602,0,6.143484484770364,0.2118714318210636,0.524510412471274,0.14212247976769535,0.06974895205336827,5.7707595639710245,5.9742392073464865,1
2024-02-21,NP15,24,38.028614166666664,9.504642072938756,30.6564,23.63947,0,678.5393584323002,24,0.3033789306677835,0.8153836436038524,0.20682740241775846,0.09655152825002498,21946.476250000003,6300.578333333334,6.519942485598862,0,6.39557253013602,0.14040150475281798,0.3815367461030136,0.11447151764582507,0.02592998710699293,5.815331547564649,5.9541483305565714,2
2024-02-22,NP15,24,38.488510833333336,15.06451081672301,47.30046,14.90509,0,1648.6009482831005,24,0.2849659352757471,0.8701092584620039,0.2672292757049364,0.017736659570810748,21736.867083333334,5489.352083333332,7.407682297084045,0,6.519942485598862,0.3033789306677835,0.8153836436038524,0.20682740241775846,0.09655152825002498,5.9961557014053986,5.950649364069799,3
2024-02-23,NP15,24,38.168966250000004,10.508351214377196,36.69325,16.85638,0,792.3930578514,24,0.21472034362841233,0.6758881292170895,0.19083472962861814,0.023885613999794216,21565.579999999998,4230.875,6.675057553871582,0,7.407682297084045,0.2849659352757471,0.8701092584620039,0.2672292757049364,0.017736659570810748,6.4303965247037755,6.038470087486458,4
2024-02-24,NP15,24,27.78050125,16.146941095246472,45.59423,-0.24203,1,1159.1855399463002,24,0.2196590525218176,0.6886932069981628,0.2120127027895938,0.007646349732223812,19761.326250000002,3813.78,7.055472916762262,1,6.675057553871582,0.21472034362841233,0.6758881292170895,0.19083472962861814,0.023885613999794216,6.628347870292174,6.082757297156307,5
2024-02-25,NP15,24,22.313609583333335,17.418741908926837,50.10025,-8.75261,4,1458.1477453777,24,0.2484449750464788,0.692545603162495,0.2087482403681872,0.03969673467829161,19288.179583333334,4267.99375,7.2849222417128905,1,7.055472916762262,0.2196590525218176,0.6886932069981628,0.2120127027895938,0.007646349732223812,6.810745556690554,6.113663528845641,6
2024-02-26,NP15,24,32.50737958333333,7.543753480253066,24.96038,21.10702,0,356.5202190024,24,0.23406728392180062,0.4755612786081866,0.1220653306784353,0.11200195324336532,22422.76625,5243.12125,5.876390953540349,0,7.2849222417128905,0.2484449750464788,0.692545603162495,0.2087482403681872,0.03969673467829161,6.988615499005928,6.195766162395388,0
2024-02-27,NP15,24,31.611945000000002,12.226678866310984,38.48084,10.19645,0,1169.1352386702004,24,0.35849006424284585,0.9664410528594106,0.2583789156184449,0.10011114862440097,21806.680833333336,7114.205000000001,7.064019642265989,0,5.876390953540349,0.23406728392180062,0.4755612786081866,0.1220653306784353,0.11200195324336532,6.8599051925942245,6.255162545474883,1
2024-02-28,NP15,24,28.39649916666667,14.808398693521985,45.696279999999994,2.16398,0,1316.9216963577,24,0.3091674886308286,0.915427827237515,0.2885065634307738,0.0206609252000548,21181.57416666667,5754.030833333333,7.1830522439071345,0,7.064019642265989,0.35849006424284585,0.9664410528594106,0.2583789156184449,0.10011114862440097,6.791172661630614,6.315998481114815,2
2024-02-29,NP15,24,31.2546225,9.407837631531187,37.14772000000001,8.30228,0,1108.1236514897998,24,0.33218447442753457,0.8508453125473419,0.2429460372579935,0.0892384371695411,22175.264166666664,7137.562916666667,7.010423459898053,0,7.1830522439071345,0.3091674886308286,0.915427827237515,0.2885065634307738,0.0206609252000548,6.892771599637724,6.4008597942090155,3
2024-03-01,NP15,24,38.39706208333333,5.309753163692164,18.092509999999997,29.64251,0,308.65789117440016,24,0.3241716208071341,0.7625580181480428,0.20887494331348552,0.11529667749364853,22224.228333333333,7093.814583333333,5.7322335152534025,0,7.010423459898053,0.33218447442753457,0.8508453125473419,0.2429460372579935,0.0892384371695411,6.883761708264883,6.456451352027963,4
2024-03-02,NP15,24,36.18248916666667,6.3662877933833535,23.404310000000002,23.97741,0,269.2734981353001,24,0.3015757145323256,0.6491895113832103,0.17448826574776313,0.1270874487845625,21390.225416666664,6260.21875,5.595727584782973,0,5.7322335152534025,0.3241716208071341,0.7625580181480428,0.20887494331348552,0.11529667749364853,6.5732239629729845,6.427070461385071,5
2024-03-03,NP15,24,35.768054166666666,6.561447783865279,22.007469999999998,25.52881,0,824.2939197251997,24,0.42459524592226305,1.0017177365612984,0.2682954612787429,0.15629978464352018,20322.967916666665,7980.635416666667,6.714527165003247,0,5.595727584782973,0.3015757145323256,0.6491895113832103,0.17448826574776313,0.1270874487845625,6.51709128922151,6.380775300864406,6
2024-03-04,NP15,24,40.787996666666665,8.91310249289734,31.34102,26.06505,0,552.0638688064001,24,0.40421236183327597,0.9781264195115132,0.26616103622369325,0.13805132560958272,21740.317916666667,8194.980416666667,6.313663743943283,0,6.714527165003247,0.42459524592226305,1.0017177365612984,0.2682954612787429,0.15629978464352018,6.447192793768961,6.388127071399159,0
2024-03-05,NP15,24,43.89996166666666,10.269321037747702,31.53209,28.85122,0,720.6560061351997,24,0.36243592272212505,0.869587062991332,0.27187455083828616,0.09056137188383889,21685.560833333333,7266.27375,6.580161916824777,0,6.313663743943283,0.40421236183327597,0.9781264195115132,0.26616103622369325,0.13805132560958272,6.2733150937761915,6.410854072856868,1
2024-03-06,NP15,24,45.18644708333333,8.971556617935944,30.32228,30.0214,0,658.1803435912,24,0.24500074105171507,0.6214867808218144,0.18382777178345264,0.06117296926826243,22395.595,5271.79125,6.489478972178771,0,6.580161916824777,0.36243592272212505,0.869587062991332,0.27187455083828616,0.09056137188383889,6.187262785161536,6.407413320055098,2
2024-03-07,NP15,24,37.186040416666664,10.293681374345297,32.093959999999996,19.29154,0,742.9309207771,24,0.38191093565511364,0.9044141811372522,0.23501209191919262,0.14689884373592102,21741.289166666666,7840.460416666666,6.610603067013367,0,6.489478972178771,0.24500074105171507,0.6214867808218144,0.18382777178345264,0.06117296926826243,6.3387118765466095,6.398539080816969,3
2024-03-08,NP15,24,37.39970833333333,16.860305129354714,45.995490000000004,12.26461,0,1677.7072791070004,24,0.37245408632801996,1.047065779236286,0.340830312690992,0.03162377363702797,20653.607500000002,6652.545833333334,7.425183425508672,0,6.610603067013367,0.38191093565511364,0.9044141811372522,0.23501209191919262,0.14689884373592102,6.54168697299269,6.425578641346914,4
2024-03-09,NP15,24,30.576046666666667,16.219991585194748,43.60252,4.12518,0,1315.6197643217001,24,0.37155301128786605,1.0305252460968375,0.34012932422651443,0.031423687061351575,19301.54125,6147.587916666666,7.182063137249868,0,7.425183425508672,0.37245408632801996,1.047065779236286,0.340830312690992,0.03162377363702797,6.683818225093775,6.482509132862405,5
2024-03-10,NP15,23,31.272771304347824,14.444628783673222,38.01758,7.94117,0,1444.6688725221002,23,0.34142880250354113,0.8962348898463257,0.2983247776017009,0.04310402490184028,18612.34956521739,5489.697391304348,7.275635420322807,0,7.182063137249868,0.37155301128786605,1.0305252460968375,0.34012932422651443,0.031423687061351575,6.857498103755091,6.553701924719439,6
2024-03-11,NP15,24,33.64658166666667,10.624708180830055,37.12772,19.69228,0,1152.0733844090003,24,0.40846516778500597,1.0208580695564606,0.28389335234216945,0.12457181544283652,20826.635416666668,8004.170833333334,7.049318540970891,0,7.275635420322807,0.34142880250354113,0.8962348898463257,0.2983247776017009,0.04310402490184028,6.996592804454697,6.64639089016174,0
2024-03-12,NP15,24,26.809833333333334,15.055630451723301,50.54612,-4.04905,1,1472.5845990097,24,0.39909025287671457,0.9521168930803382,0.24086988255848352,0.15822037031823102,21447.147083333333,8180.703333333334,7.294774366513568,1,7.049318540970891,0.40846516778500597,1.0208580695564606,0.28389335234216945,0.12457181544283652,7.108560718213122,6.70839169539089,1
2024-03-13,NP15,24,25.788754583333333,15.990102908435738,46.92817,0.17646,0,1632.0748484061,24,0.47160153594150706,1.1521440369012725,0.30985491364094336,0.1617466223005637,20836.607916666668,8964.680416666666,7.397607397466311,0,7.294774366513568,0.39909025287671457,0.9521168930803382,0.24086988255848352,0.15822037031823102,7.245394978113161,6.760723053651945,2
2024-03-14,NP15,24,30.88782708333333,15.53960959319637,55.0348,-4.79,1,1756.1061300546,24,0.4237859623615335,1.11193846459435,0.3083279699101013,0.11545799245143219,20546.62958333333,7741.808333333333,7.4708542108964044,1,7.397607397466311,0.47160153594150706,1.1521440369012725,0.30985491364094336,0.1617466223005637,7.239879772504689,6.8062700930760505,3
2024-03-15,NP15,24,31.268476250000003,14.865420177699482,44.56293,7.07944,0,1250.019897412,24,0.2906823921481908,0.7948636120709893,0.232760127093765,0.057922265054425805,20852.431666666667,5458.419583333333,7.130914748099258,0,7.4708542108964044,0.4237859623615335,1.11193846459435,0.3083279699101013,0.11545799245143219,7.297637987233996,6.849493353316848,4
2024-03-16,NP15,24,30.955626666666664,18.88515076267219,51.884389999999996,-1.82268,2,1796.7953335469003,24,0.35156491784371124,0.9937382026583975,0.2984259708814537,0.053138946962257516,18776.383333333335,5523.532916666667,7.4937599868898115,1,7.130914748099258,0.2906823921481908,0.7948636120709893,0.232760127093765,0.057922265054425805,7.268693852789286,6.836913010181175,5
2024-03-17,NP15,24,29.878884999999997,12.255511554705926,43.24835,5.10903,0,1401.0416463671002,24,0.4235874032954225,1.230341019608874,0.3866185948853708,0.03696880841005166,18038.506250000002,6211.766250000001,7.244971272067285,0,7.4937599868898115,0.35156491784371124,0.9937382026583975,0.2984259708814537,0.053138946962257516,7.3575821419730705,6.87412675713655,6
2024-03-18,NP15,24,35.17779,17.82629196320668,61.48404,2.77635,0,1856.9294975067003,24,0.3264163260322595,0.9220503872206531,0.2993844521194315,0.02703187391282806,20562.374583333334,6078.892083333333,7.526679594830533,0,7.244971272067285,0.4235874032954225,1.230341019608874,0.3866185948853708,0.03696880841005166,7.347621523083814,6.882740318741324,0
