Date,tsmc_adjclose,tsmc_close,twii_adjclose,twii_close
2010-10-28,40.330562591552734,62.70000076293945,8354.009765625,8354.0498046875
2010-10-29,40.394893646240234,62.79999923706055,8287.0498046875,8287.08984375
2010-11-01,40.84516906738281,63.5,8379.7099609375,8379.75
2010-11-02,40.71650695800781,63.29999923706055,8344.7197265625,8344.759765625
2010-11-03,41.10245895385742,63.900001525878906,8293.8603515625,8293.900390625
2010-11-04,41.10245895385742,63.900001525878906,8357.8095703125,8357.849609375
2010-11-05,41.295406341552734,64.19999694824219,8449.2998046875,8449.33984375
2010-11-08,40.71650695800781,63.29999923706055,8430.5400390625,8430.580078125
2010-11-09,41.166770935058594,64.0,8445.58984375,8445.6298828125
2010-11-10,41.295406341552734,64.19999694824219,8450.58984375,8450.6298828125
2010-11-11,40.97380065917969,63.70000076293945,8436.91015625,8436.9501953125
2010-11-12,40.523536682128906,63.0,8316.009765625,8316.0498046875
2010-11-15,41.10245895385742,63.900001525878906,8240.6103515625,8240.650390625
2010-11-16,41.488399505615234,64.5,8312.169921875,8312.2099609375
2010-11-17,41.03812026977539,63.79999923706055,8255.5,8255.5400390625
2010-11-18,40.71650695800781,63.29999923706055,8283.41015625,8283.4501953125
2010-11-19,40.97380065917969,63.70000076293945,8306.080078125,8306.1201171875
2010-11-22,41.03812026977539,63.79999923706055,8374.8701171875,8374.91015625
2010-11-23,40.78083419799805,63.400001525878906,8328.58984375,8328.6298828125
2010-11-24,40.65217971801758,63.20000076293945,8297.009765625,8297.0498046875
2010-11-25,41.4240608215332,64.4000015258789,8349.9501953125,8349.990234375
2010-11-26,41.4240608215332,64.4000015258789,8312.1103515625,8312.150390625
2010-11-29,41.359745025634766,64.30000305175781,8367.1298828125,8367.169921875
2010-11-30,40.78083419799805,63.400001525878906,8372.4404296875,8372.48046875
2010-12-01,41.55270004272461,64.5999984741211,8520.0703125,8520.1103515625
2010-12-02,42.581871032714844,66.19999694824219,8585.7294921875,8585.76953125
2010-12-03,43.93267059326172,68.30000305175781,8623.9697265625,8624.009765625
2010-12-06,44.061302185058594,68.5,8702.1904296875,8702.23046875
2010-12-07,43.73968505859375,68.0,8704.349609375,8704.3896484375
2010-12-08,43.73968505859375,68.0,8703.75,8703.7900390625
2010-12-09,45.026153564453125,70.0,8753.7998046875,8753.83984375
2010-12-10,44.833187103271484,69.69999694824219,8718.7900390625,8718.830078125
2010-12-13,44.64021301269531,69.4000015258789,8736.5498046875,8736.58984375
2010-12-14,44.3829231262207,69.0,8740.3896484375,8740.4296875
2010-12-15,45.026153564453125,70.0,8756.669921875,8756.7099609375
2010-12-16,45.798030853271484,71.19999694824219,8782.16015625,8782.2001953125
2010-12-17,46.89152908325195,72.9000015258789,8817.8603515625,8817.900390625
2010-12-20,45.798030853271484,71.19999694824219,8768.6796875,8768.7197265625
2010-12-21,45.86235427856445,71.30000305175781,8827.75,8827.7900390625
2010-12-22,45.798030853271484,71.19999694824219,8860.4501953125,8860.490234375
2010-12-23,45.66938781738281,71.0,8898.8291015625,8898.8701171875
2010-12-24,45.540740966796875,70.80000305175781,8861.0595703125,8861.099609375
2010-12-27,45.47641372680664,70.69999694824219,8892.2685546875,8892.3095703125
2010-12-28,45.60506820678711,70.9000015258789,8870.7197265625,8870.759765625
2010-12-29,45.41209411621094,70.5999984741211,8866.3095703125,8866.349609375
2010-12-30,45.41209411621094,70.5999984741211,8907.869140625,8907.91015625
2010-12-31,45.66938781738281,71.0,8972.458984375,8972.5
2011-01-03,45.73370361328125,71.0999984741211,9025.2587890625,9025.2998046875
2011-01-04,45.798030853271484,71.19999694824219,8997.1494140625,8997.1904296875
2011-01-05,44.89751052856445,69.80000305175781,8846.26953125,8846.3095703125
2011-01-06,45.66938781738281,71.0,8883.1689453125,8883.2099609375
2011-01-07,46.63424301147461,72.5,8782.6796875,8782.7197265625
2011-01-10,47.727718353271484,74.19999694824219,8817.83984375,8817.8798828125
2011-01-11,47.92069625854492,74.5,8931.3193359375,8931.3603515625
2011-01-12,48.177978515625,74.9000015258789,8964.958984375,8965.0
2011-01-13,47.98501968383789,74.5999984741211,8975.5390625,8975.580078125
2011-01-14,48.11366271972656,74.80000305175781,8972.46875,8972.509765625
2011-01-17,48.756900787353516,75.80000305175781,8925.048828125,8925.08984375
2011-01-18,49.40011978149414,76.80000305175781,8987.958984375,8988.0
2011-01-19,50.17201232910156,78.0,9085.9775390625,9086.01953125
2011-01-20,49.142826080322266,76.4000015258789,9022.12890625,9022.169921875
2011-01-21,47.98501968383789,74.5999984741211,8954.3388671875,8954.3798828125
2011-01-24,48.43528366088867,75.30000305175781,8947.7490234375,8947.7900390625
2011-01-25,48.24231719970703,75.0,8991.3486328125,8991.3896484375
2011-01-26,47.98501968383789,74.5999984741211,9055.5478515625,9055.58984375
2011-01-27,48.37095260620117,75.19999694824219,9102.2880859375,9102.330078125
2011-01-28,49.07850646972656,76.30000305175781,9145.3076171875,9145.349609375
2011-02-08,48.56393051147461,75.5,9111.41796875,9111.4599609375
2011-02-09,47.47042465209961,73.80000305175781,9006.779296875,9006.8203125
2011-02-10,46.3126106262207,72.0,8836.51953125,8836.5595703125
2011-02-11,45.92667007446289,71.4000015258789,8609.8203125,8609.8603515625
2011-02-14,46.63424301147461,72.5,8685.4296875,8685.4697265625
2011-02-15,46.63424301147461,72.5,8721.8896484375,8721.9296875
2011-02-16,46.37693405151367,72.0999984741211,8712.919921875,8712.9599609375
2011-02-17,46.63424301147461,72.5,8683.83984375,8683.8798828125
2011-02-18,46.95583724975586,73.0,8843.7998046875,8843.83984375
2011-02-21,47.213138580322266,73.4000015258789,8839.1796875,8839.2197265625
2011-02-22,46.63424301147461,72.5,8673.6298828125,8673.669921875
2011-02-23,45.66938781738281,71.0,8528.900390625,8528.9404296875
2011-02-24,45.347774505615234,70.5,8541.599609375,8541.6396484375
2011-02-25,45.347774505615234,70.5,8599.6103515625,8599.650390625
2011-03-01,45.92667007446289,71.4000015258789,8727.51953125,8727.5595703125
2011-03-02,45.28345489501953,70.4000015258789,8619.8603515625,8619.900390625
2011-03-03,45.540740966796875,70.80000305175781,8738.330078125,8738.3701171875
2011-03-04,46.1839714050293,71.80000305175781,8784.3603515625,8784.400390625
2011-03-07,45.60506820678711,70.9000015258789,8713.75,8713.7900390625
2011-03-08,45.99101257324219,71.5,8747.7099609375,8747.75
2011-03-09,45.92667007446289,71.4000015258789,8749.9794921875,8750.01953125
2011-03-10,45.347774505615234,70.5,8642.8603515625,8642.900390625
2011-03-11,45.026153564453125,70.0,8567.7802734375,8567.8203125
2011-03-14,45.2191276550293,70.30000305175781,8519.9794921875,8520.01953125
2011-03-15,43.73968505859375,68.0,8234.740234375,8234.7802734375
2011-03-16,44.061302185058594,68.5,8324.5400390625,8324.580078125
2011-03-17,43.3537483215332,67.4000015258789,8282.650390625,8282.6904296875
2011-03-18,43.93267059326172,68.30000305175781,8394.7099609375,8394.75
2011-03-21,44.3829231262207,69.0,8467.669921875,8467.7099609375
2011-03-22,44.12563705444336,68.5999984741211,8508.0,8508.0400390625
2011-03-23,44.18995666503906,68.69999694824219,8545.0400390625,8545.080078125
2011-03-24,44.64021301269531,69.4000015258789,8576.3603515625,8576.400390625
2011-03-25,45.798030853271484,71.19999694824219,8610.349609375,8610.3896484375
2011-03-28,45.66938781738281,71.0,8553.01953125,8553.0595703125
2011-03-29,45.540740966796875,70.80000305175781,8596.5302734375,8596.5703125
2011-03-30,45.2191276550293,70.30000305175781,8646.26953125,8646.3095703125
2011-03-31,45.41209411621094,70.5999984741211,8683.259765625,8683.2998046875
2011-04-01,45.47641372680664,70.69999694824219,8705.08984375,8705.1298828125
2011-04-06,46.89152908325195,72.9000015258789,8851.9404296875,8851.98046875
2011-04-07,46.82719421386719,72.80000305175781,8901.6787109375,8901.7197265625
2011-04-08,46.89152908325195,72.9000015258789,8894.4990234375,8894.5400390625
2011-04-11,45.73370361328125,71.0999984741211,8880.228515625,8880.26953125
2011-04-12,45.09048080444336,70.0999984741211,8732.5498046875,8732.58984375
2011-04-13,45.47641372680664,70.69999694824219,8780.16015625,8780.2001953125
2011-04-14,44.89751052856445,69.80000305175781,8802.6904296875,8802.73046875
2011-04-15,44.511558532714844,69.19999694824219,8718.080078125,8718.1201171875
2011-04-18,44.3829231262207,69.0,8714.4404296875,8714.48046875
2011-04-19,43.80400848388672,68.0999984741211,8638.509765625,8638.5498046875
2011-04-20,44.89751052856445,69.80000305175781,8813.240234375,8813.2802734375
2011-04-21,45.47641372680664,70.69999694824219,8957.609375,8957.650390625
2011-04-22,45.60506820678711,70.9000015258789,8969.388671875,8969.4296875
2011-04-25,45.2191276550293,70.30000305175781,8950.708984375,8950.75
2011-04-26,45.2191276550293,70.30000305175781,8948.0986328125,8948.1396484375
2011-04-27,46.50558090209961,72.30000305175781,9049.208984375,9049.25
2011-04-28,46.95583724975586,73.0,9040.728515625,9040.76953125
2011-04-29,47.08449172973633,73.19999694824219,9007.8291015625,9007.8701171875
2011-05-03,47.98501968383789,74.5999984741211,8946.0390625,8946.080078125
2011-05-04,47.47042465209961,73.80000305175781,8947.30859375,8947.349609375
2011-05-05,48.11366271972656,74.80000305175781,9018.5693359375,9018.6103515625
2011-05-06,48.24231719970703,75.0,8977.189453125,8977.23046875
2011-05-09,48.56393051147461,75.5,9035.439453125,9035.48046875
2011-05-10,47.856380462646484,74.4000015258789,9023.2392578125,9023.2802734375
2011-05-11,48.24231719970703,75.0,9020.359375,9020.400390625
2011-05-12,48.69254684448242,75.69999694824219,9033.638671875,9033.6796875
2011-05-13,48.82121658325195,75.9000015258789,9006.5693359375,9006.6103515625
2011-05-16,48.177978515625,74.9000015258789,8911.6689453125,8911.7099609375
2011-05-17,48.628238677978516,75.5999984741211,8884.048828125,8884.08984375
2011-05-18,48.43528366088867,75.30000305175781,8944.798828125,8944.83984375
2011-05-19,48.37095260620117,75.19999694824219,8892.8388671875,8892.8798828125
2011-05-20,48.56393051147461,75.5,8836.990234375,8837.0302734375
2011-05-23,48.30661392211914,75.0999984741211,8747.4697265625,8747.509765625
2011-05-24,48.11366271972656,74.80000305175781,8756.5703125,8756.6103515625
2011-05-25,47.92069625854492,74.5,8727.0498046875,8727.08984375
2011-05-26,47.727718353271484,74.19999694824219,8788.3603515625,8788.400390625
2011-05-27,47.599082946777344,74.0,8809.9599609375,8810.0
2011-05-30,48.30661392211914,75.0999984741211,8823.6396484375,8823.6796875
2011-05-31,49.335792541503906,76.69999694824219,8988.798828125,8988.83984375
2011-06-01,49.52878189086914,77.0,9062.3076171875,9062.349609375
2011-06-02,49.142826080322266,76.4000015258789,8991.3193359375,8991.3603515625
2011-06-03,49.65742111206055,77.19999694824219,9046.2392578125,9046.2802734375
2011-06-07,49.85036849975586,77.5,9057.0576171875,9057.099609375
2011-06-08,49.85036849975586,77.5,9007.4892578125,9007.5302734375
2011-06-09,49.464447021484375,76.9000015258789,9000.8994140625,9000.9404296875
2011-06-10,48.43528366088867,75.30000305175781,8837.7802734375,8837.8203125
2011-06-13,48.04933547973633,74.69999694824219,8712.91015625,8712.9501953125
2011-06-14,49.01418685913086,76.19999694824219,8829.169921875,8829.2099609375
2011-06-15,49.52878189086914,77.0,8831.41015625,8831.4501953125
2011-06-16,48.56393051147461,75.5,8654.3896484375,8654.4296875
2011-06-17,47.727718353271484,74.19999694824219,8636.0595703125,8636.099609375
2011-06-20,48.177978515625,74.9000015258789,8530.6396484375,8530.6796875
2011-06-21,48.82121658325195,75.9000015258789,8597.580078125,8597.6201171875
2011-06-22,48.24231719970703,75.0,8621.0,8621.0400390625
2011-06-23,47.727718353271484,74.19999694824219,8567.240234375,8567.2802734375
2011-06-24,46.89152908325195,72.9000015258789,8532.7900390625,8532.830078125
2011-06-27,46.3126106262207,72.0,8500.1201171875,8500.16015625
2011-06-28,46.63424301147461,72.5,8478.8203125,8478.8603515625
2011-06-29,47.90877914428711,71.4000015258789,8573.33984375,8573.3798828125
2011-06-30,48.445587158203125,72.19999694824219,8652.5498046875,8652.58984375
2011-07-01,48.84818649291992,72.80000305175781,8739.7802734375,8739.8203125
2011-07-04,49.31785583496094,73.5,8774.6796875,8774.7197265625
2011-07-05,49.116573333740234,73.19999694824219,8784.400390625,8784.4404296875
2011-07-06,48.84818649291992,72.80000305175781,8824.400390625,8824.4404296875
2011-07-07,48.042972564697266,71.5999984741211,8773.3798828125,8773.419921875
2011-07-08,48.64688491821289,72.5,8749.509765625,8749.5498046875
2011-07-11,47.8416862487793,71.30000305175781,8665.8095703125,8665.849609375
2011-07-12,47.17070388793945,70.30000305175781,8490.9697265625,8491.009765625
2011-07-13,48.445587158203125,72.19999694824219,8488.01953125,8488.0595703125
