month,actual,forecast_model,forecast_baseline,loss_model,loss_baseline
2019-05-31,0.060709460758402965,0.0057055144210067521,0.0080178881840653315,0.0030254341126871621,0.0027764018203566897
2019-06-30,0.013187023507067743,0.0086761467850207802,0.0084841852864930983,2.0348008801505151e-05,2.2116687328897688e-05
2019-07-31,-0.018573259848382855,0.01178963514065947,0.0085254382533402444,0.00092190539211561156,0.00073433943880833112
2019-08-31,0.013175145309701975,-0.00093772540279415603,0.0082897974002817832,0.00019917311974763105,2.386662419607624e-05
2019-09-30,0.020375116656838037,0.011191142835972934,0.0083319124684664396,8.4345375142335564e-05,0.00014503876712281119
2019-10-31,0.034346490637350173,-0.0011025131917372227,0.0084348458375978208,0.0012566318724746529,0.00067141333622853312
2019-11-30,0.022472069029452334,0.0086643317919057796,0.0086544360477652134,0.00019065360762112975,0.0001909269812166077
2019-12-31,-0.0016598566335312426,0.0081281448899988024,0.0087705506106365346,9.5804973824626481e-05,0.00010879339527918765
2020-01-31,-0.083607262315621211,0.010412023965121656,0.0086836305502684674,0.0088396261927402835,0.0085176089059831265
2020-02-29,-0.13946049214133566,0.028023166775830867,0.0079208958984842547,0.028050776004281772,0.021721273540543967
2020-03-31,0.11945440393416612,-0.033964616404457172,0.006712851734223437,0.023537395801662905,0.0127106575924524
2020-04-30,0.046456863893563065,0.020364414819547622,0.0076294497195888242,0.00068081589868008942,0.0015075680914373359
2020-05-31,0.013061374311671495,0.016408097802601683,0.0079425740274434546,1.1200558124743946e-05,2.6202116349813065e-05
2020-06-30,0.057125268976444502,0.018051571467751489,0.0079835244297172796,0.0015267538370008422,0.0024149110570957943
2020-07-31,0.067392453369343158,0.014730656371149597,0.0083735382753262269,0.0027732648630789483,0.0034832323388747795
2020-08-31,-0.042236458870702723,0.020293181502936509,0.0088382541422082489,0.0039099559252566531,0.0026086263093512176
2020-09-30,-0.02532694647493211,0.015959237559397443,0.0084392329467948834,0.0017045489921165289,0.0011401548727402596
2020-10-31,0.10319452183070532,0.023977054202644593,0.0081774796179442857,0.0062754071774028496,0.0090282383108616134
2020-11-30,0.032060521724419484,0.012586861854391181,0.008908379942657833,0.00037922342873355076,0.00053602166908279353
2020-12-31,-0.010296912998856282,0.016366358772805668,0.0090851138493888376,0.00071093006156950505,0.00037566296474609467
2021-01-31,0.027401770767615331,0.026246377526880995,0.0089382803126597087,1.3349335407345921e-06,0.00034090047978023734
2021-02-28,0.041111569201370421,0.019975939656307048,0.0090771035491631347,0.00044671483626615574,0.0010262069896224484
2021-03-31,0.051549305778079493,0.010881982589675624,0.0093161667256721429,0.0016538311753100908,0.0017836380342199749
2021-04-30,0.0065392893754911384,0.011112432329751173,0.0096290047927270108,2.0913636480098194e-05,9.546341359505041e-06
2021-05-31,0.018890227185107588,0.0066018681344101483,0.009606286297012042,0.00015100376815885768,8.6191558413652316e-05
2021-06-30,0.024084192504823881,0.0070119824408599917,0.0096740522888959513,0.00029146035646810997,0.00020765214104270346
2021-07-31,0.029285887924520457,0.010239170461797755,0.0097784735948084709,0.00036277744610478592,0.00038053921383105258
2021-08-31,-0.050951596136767349,0.0085420842081807349,0.0099188147050941703,0.0035394980009868619,0.0037052069160570123
2021-09-30,0.067775650610382668,0.015257721657611479,0.0094840260562237318,0.002758132861488322,0.003397913493163025
2021-10-31,-0.0081024170961965722,0.007856256484560252,0.0098974418332035807,0.00025467926245714581,0.0003239949214783065
2021-11-30,0.041662550686406424,0.020917231552741729,0.0097706822632782284,0.00043036826595759453,0.0010170912715181213
2021-12-31,-0.05428685027698954,0.0087925705465732047,0.0099937023221812245,0.0039790133314361207,0.0041319894424547586
2022-01-31,-0.030183428993248076,0.017876197057836864,0.0095473095957980935,0.0023097276561701218,0.0015785315888311223
2022-02-28,0.033419149978792827,0.023615785811517614,0.009273304502080533,9.6105948996215624e-05,0.0005830218537852675
2022-03-31,-0.092441371112928133,0.011251710422190296,0.0094386870053456869,0.010752255158248718,0.01037954624218285
2022-04-30,0.0014736485609862524,0.025403499746088191,0.0087456253854934825,0.00057263777774112473,5.2881646936170261e-05
2022-05-31,-0.091571995509202475,0.014839327644753948,0.0086964904069495152,0.011323369695375741,0.010053769267917571
2022-06-30,0.086371471737712799,0.016062990424861735,0.0080235475484518506,0.0049432825445195261,0.0061383972247661817
2022-07-31,-0.044014976663261839,0.01344496956313225,0.0085458670430469241,0.0033016454203401002,0.0027626422911190178
2022-08-31,-0.10366376479856737,0.01535093535367045,0.0081977819853892488,0.014164498852327076,0.012513005648899315
2022-09-30,0.075102516070649022,0.019872038823349369,0.0074618507565474305,0.0030504056169644847,0.0045752596041343067
2022-10-31,0.05067557982659103,0.015259882140135055,0.0079039466082735845,0.0012542716426184428,0.0018294126081622763
2022-11-30,-0.067444225746282394,0.0089130542112902875,0.0081816844863146065,0.0058304342025191315,0.0057192782985088196
2022-12-31,0.057411881565154504,0.010279580170945966,0.0076937753880397869,0.0022214538347145123,0.0024718900818388526
2023-01-31,-0.028953572987150799,0.0088418189690914265,0.0080124811968674461,0.0014284916531259793,0.0013664891619357728
2023-02-28,0.028362696605303266,0.0093114340637019399,0.0077770286224469465,0.00036295060442902182,0.00042376972630039575
2023-03-31,0.012173041604950823,0.0071928239051934489,0.0079073176603131259,2.480256833697663e-05,1.8196400771855393e-05
2023-04-30,0.00016481785903566318,0.0035507242221293218,0.0079341461127951235,1.1464361899638127e-05,6.0362461514665022e-05
2023-05-31,0.054802185993837307,0.0078257848868705793,0.0078855878112091271,0.0022067822609626248,0.0022011671850301899
2023-06-30,0.028055349429099218,0.003004821316849197,0.0081769952533372516,0.0006275289587026286,0.00039514896473703327
2023-07-31,-0.021207494725486664,0.0031796502580839917,0.0082997011433110918,0.00059473284044969535,0.00087067460803959534
2023-08-31,-0.056325042436868908,0.0011165175826159416,0.0081186754017847258,0.00329953281747208,0.0041529927688680043
2023-09-30,-0.026594300525824715,0.0056559578322951925,0.0077257259027685458,0.0010400791641654828,0.00117786421405934
2023-10-31,0.083029312258749863,0.0072549796124358077,0.0075177257425952521,0.0057417494879942561,0.005701999698186703
2023-11-30,0.036451541564561346,0.0025713495707914346,0.0079726148179937745,0.0011478674095347107,0.00081104926863636195
2023-12-31,0.011459341123550661,-0.00084486988513912589,0.0081431473134822036,0.00015139360854636295,1.099714138593635e-05
2024-01-31,0.046723044686312977,0.002802684619383853,0.008162886562351656,0.0019289980284087022,0.0014868857945449004
2024-02-29,0.024927653424198379,0.0012548227706176843,0.008391053178469771,0.00056040291115310977,0.00027345914768703153
2024-03-31,-0.045723583558815978,0.0021765353671160531,0.0084883272975622912,0.002294421393118432,0.002938931278699904
2024-04-30,0.04476517537647997,0.0040900692552628291,0.0081712985791039406,0.0016544642579722764,0.0013391118190615359
2024-05-31,0.027506222229090993,0.0027956897757563963,0.0083840536767631028,0.00061061041412730226,0.00036565733014363771
2024-06-30,0.0075047676658768284,0.0031760449612895912,0.0084945864429615287,1.8737840253209049e-05,9.7974121146945171e-07
2024-07-31,0.018698093450705215,0.0045126483491766418,0.0084888978293001221,0.00020122685272848099,0.00010422767523611693
2024-08-31,0.013989109032552667,0.00090376323659111576,0.0085472360899938662,0.00017122627459988866,2.9613981122953577e-05
2024-09-30,-0.013070739887885119,0.0046697542663686961,0.0085781558226220422,0.00031472513283711372,0.00046867468548441536
2024-10-31,0.054426034678162608,0.015693178326777312,0.0084558456773649402,0.001500234161137048,0.0021132582767690589
2024-11-30,-0.031258507378723495,0.0022579441578408433,0.0087141051661334679,0.0011233525236028659,0.0015978097536612562
2024-12-31,0.023168668544610201,0.005059423390478779,0.0084907944815253277,0.00032794476005243238,0.00021543998701177962
2025-01-31,-0.015948617993742135,0.0056928399213967244,0.0085723382263202443,0.00046835270069272639,0.000601277293946216
2025-02-28,-0.063827543542916143,0.0098405874542833102,0.0084368633300768055,0.0054269935246205403,0.0052221445007054699
2025-03-31,-0.012204497129013191,0.01128268937137906,0.0080398061494559633,0.00055164792970420788,0.000409831815230637
2025-04-30,0.057422401567962689,0.0038975434208933582,0.0079291815413768969,0.0028649104396638943,0.0024495788286000332
2025-05-31,0.043808295415216053,0.0088853285094076025,0.0081981664328257334,0.0012196136175041921,0.0012680812861424751
2025-06-30,0.019073103228888773,0.0069204628487914178,0.0083906536165143306,0.00014768666820797279,0.00011411472972091889
2025-07-31,0.016882612450219318,0.0081006716313121608,0.0084480861413120424,7.7122484546787715e-05,7.1141234055648996e-05
2025-08-31,0.028976801256495589,0.0051910833405996041,0.0084931905600762522,0.0005657603767745753,0.00041957830716246472
2025-09-30,0.020080868560016837,0.0076494168081510175,0.0086021459361210351,0.00015454099265896774,0.00013176107307633731
2025-10-31,-0.00089126375311480554,0.0065006928694980523,0.0086628799182580495,5.4641022710590089e-05,9.1281661293233967e-05
2025-11-30,-0.0052732060460014031,0.0055145537384282536,0.0086125949515666149,0.00011637576116655781,0.00019281546934406097
2025-12-31,0.011809323185875756,0.004839041630793255,0.0085398944227835366,4.8584824957123326e-05,1.0689164436934718e-05
2026-01-31,-0.011386706151995036,0.006105430463717902,0.0085569226975913074,0.00030597484338276525,0.00039774833169005272
2026-02-28,-0.056512969529731213,0.010550266151239471,0.0084535878330856788,0.004497477580001419,0.0042206535755761783
2026-03-31,0.096892905814793637,0.01702221997746942,0.008118708671421674,0.0063793264561245438,0.0078808580784502716
2026-04-30,0.048440557474838476,0.0091090743139062777,0.0085739609644646057,0.0015469655676386932,0.0015893455173209541
2026-05-31,-0.015959002330304506,0.0051557496220871798,0.0087773619670685546,0.00044583275001102855,0.00061188771865235267
2026-06-30,0.0091544574797435344,0.0039736117452072997,0.0086517966660666617,2.6841162525062296e-05,2.5266789360629568e-07
