,AFRM,AFRM,AFRM,AFRM,AFRM,AI,AI,AI,AI,AI,AMC,AMC,AMC,AMC,AMC,ARKK,ARKK,ARKK,ARKK,ARKK,BB,BB,BB,BB,BB,BYND,BYND,BYND,BYND,BYND,CHWY,CHWY,CHWY,CHWY,CHWY,COIN,COIN,COIN,COIN,COIN,CVNA,CVNA,CVNA,CVNA,CVNA,DKNG,DKNG,DKNG,DKNG,DKNG,FUBO,FUBO,FUBO,FUBO,FUBO,GME,GME,GME,GME,GME,HOOD,HOOD,HOOD,HOOD,HOOD,IWM,IWM,IWM,IWM,IWM,KOSS,KOSS,KOSS,KOSS,KOSS,LCID,LCID,LCID,LCID,LCID,MARA,MARA,MARA,MARA,MARA,NOK,NOK,NOK,NOK,NOK,OPEN,OPEN,OPEN,OPEN,OPEN,PLTR,PLTR,PLTR,PLTR,PLTR,PTON,PTON,PTON,PTON,PTON,QQQ,QQQ,QQQ,QQQ,QQQ,RBLX,RBLX,RBLX,RBLX,RBLX,RIOT,RIOT,RIOT,RIOT,RIOT,RIVN,RIVN,RIVN,RIVN,RIVN,SNOW,SNOW,SNOW,SNOW,SNOW,SOFI,SOFI,SOFI,SOFI,SOFI,SPY,SPY,SPY,SPY,SPY,U,U,U,U,U,UPST,UPST,UPST,UPST,UPST,^VIX,^VIX,^VIX,^VIX,^VIX
2022-11-07,15.630000114440918,15.630000114440918,16.549999237060547,15.125,13895100.0,12.430000305175781,12.430000305175781,12.4399995803833,11.779999732971191,1024400.0,53.29999923706055,53.29999923706055,56.099998474121094,51.70000076293945,2003790.0,34.70060348510742,34.9900016784668,35.7599983215332,34.20000076293945,20041200.0,4.75,4.75,4.789999961853027,4.360000133514404,8414900.0,13.300000190734863,13.300000190734863,14.199999809265137,12.928000450134277,1957900.0,35.369998931884766,35.369998931884766,35.459999084472656,32.75400161743164,4479500.0,56.970001220703125,56.970001220703125,60.9900016784668,54.220001220703125,13659100.0,1.4780000448226929,1.4780000448226929,1.7760000228881836,1.3359999656677246,262771500.0,11.800000190734863,11.800000190734863,11.880000114440918,10.850000381469727,33859700.0,42.119998931884766,42.119998931884766,42.720001220703125,40.31999969482422,790750.0,25.760000228881836,25.760000228881836,26.299999237060547,24.799999237060547,3303600.0,12.029999732971191,12.029999732971191,12.539999961853027,11.869999885559082,12563800.0,171.3477325439453,179.49000549316406,180.58999633789062,177.67999267578125,20689900.0,6.389999866485596,6.389999866485596,6.46999979019165,6.199999809265137,12400.0,138.5,138.5,142.0,132.0500030517578,1636800.0,10.5,10.5,10.970000267028809,10.050000190734863,14330300.0,4.012491703033447,4.409999847412109,4.429999828338623,4.360000133514404,16964900.0,1.7350000143051147,1.7350000143051147,2.0799999237060547,1.7300000190734863,33663900.0,7.019999980926514,7.019999980926514,7.849999904632568,6.889999866485596,99332800.0,9.40999984741211,9.40999984741211,9.670000076293945,8.928000450134277,10806200.0,261.6053466796875,267.5899963378906,268.1400146484375,263.57000732421875,47333800.0,39.81999969482422,39.81999969482422,40.540000915527344,37.849998474121094,16341500.0,5.75,5.75,5.869999885559082,5.571000099182129,8103700.0,31.31999969482422,31.31999969482422,32.928001403808594,31.010000228881836,7414000.0,129.10000610351562,129.10000610351562,134.08299255371094,126.30000305175781,5756400.0,5.179999828338623,5.179999828338623,5.284999847412109,5.119999885559082,39915100.0,361.6414489746094,379.95001220703125,380.57000732421875,375.5299987792969,68286900.0,24.780000686645508,24.780000686645508,25.760000228881836,24.058000564575195,9121200.0,18.6200008392334,18.6200008392334,19.700000762939453,17.93000030517578,6298800.0,24.350000381469727,24.350000381469727,25.670000076293945,24.34000015258789,0
2022-11-08,15.640000343322754,15.640000343322754,16.93000030517578,15.050999641418457,24061600.0,12.640000343322754,12.640000343322754,13.069999694824219,12.260000228881836,1301400.0,56.20000076293945,56.20000076293945,56.20000076293945,53.0,2718980.0,34.56175994873047,34.849998474121094,36.125,34.099998474121094,30769300.0,4.769999980926514,4.769999980926514,4.869999885559082,4.659999847412109,7801100.0,13.020000457763672,13.020000457763672,13.657999992370605,12.640000343322754,2145600.0,34.900001525878906,34.900001525878906,36.2400016784668,34.04999923706055,2609300.0,50.83000183105469,50.83000183105469,58.45000076293945,47.689998626708984,61868200.0,1.472000002861023,1.472000002861023,1.5219999551773071,1.2999999523162842,201772000.0,12.550000190734863,12.550000190734863,12.906999588012695,11.760000228881836,32758400.0,41.040000915527344,41.040000915527344,44.279998779296875,40.35599899291992,744350.0,25.139999389648438,25.139999389648438,25.850000381469727,24.110000610351562,4695100.0,9.739999771118164,9.739999771118164,11.723999977111816,9.600000381469727,42935000.0,171.41458129882812,179.55999755859375,181.9499969482422,177.36000061035156,20265200.0,6.239999771118164,6.239999771118164,6.460000038146973,6.179999828338623,11400.0,135.0,135.0,140.39999389648438,130.6999969482422,2303150.0,9.960000038146973,9.960000038146973,10.649999618530273,9.199999809265137,32449600.0,4.057985305786133,4.460000038146973,4.519999980926514,4.420000076293945,30153200.0,1.6399999856948853,1.6399999856948853,1.7899999618530273,1.4600000381469727,52845200.0,7.210000038146973,7.210000038146973,7.420000076293945,6.909999847412109,56353900.0,9.579999923706055,9.579999923706055,9.854999542236328,8.779999732971191,15198800.0,263.51177978515625,269.5400085449219,272.8500061035156,265.5199890136719,63213800.0,39.13999938964844,39.13999938964844,40.95000076293945,38.70000076293945,15155600.0,5.329999923706055,5.329999923706055,5.809999942779541,4.960000038146973,27140200.0,31.850000381469727,31.850000381469727,32.84000015258789,30.350000381469727,11768900.0,129.16000366210938,129.16000366210938,133.6699981689453,124.88999938964844,5532900.0,5.099999904632568,5.099999904632568,5.300000190734863,5.050000190734863,48009700.0,363.5926818847656,382.0,385.1199951171875,377.7200012207031,84641100.0,23.760000228881836,23.760000228881836,24.920000076293945,23.059999465942383,13498100.0,19.040000915527344,19.040000915527344,19.639999389648438,17.579999923706055,9781800.0,25.540000915527344,25.540000915527344,26.15999984741211,24.239999771118164,0
2022-11-09,12.100000381469727,12.100000381469727,13.75,11.9350004196167,37197100.0,11.920000076293945,11.920000076293945,12.369999885559082,11.710000038146973,1413300.0,51.900001525878906,51.900001525878906,53.900001525878906,50.5,2571120.0,32.30061721801758,32.56999969482422,34.2599983215332,32.5099983215332,30134400.0,4.650000095367432,4.650000095367432,4.739999771118164,4.570000171661377,5876100.0,11.819999694824219,11.819999694824219,12.869999885559082,11.5600004196167,4004100.0,31.989999771118164,31.989999771118164,34.38999938964844,31.739999771118164,3336200.0,45.97999954223633,45.97999954223633,49.689998626708984,44.619998931884766,42274200.0,1.5180000066757202,1.5180000066757202,1.6759999990463257,1.4520000219345093,134042000.0,11.65999984741211,11.65999984741211,12.279999732971191,11.399999618530273,26101400.0,34.439998626708984,34.439998626708984,40.2599983215332,34.20000076293945,1255058.0,23.110000610351562,23.110000610351562,24.670000076293945,21.889999389648438,8464800.0,8.399999618530273,8.399999618530273,9.635000228881836,8.289999961853027,37581000.0,166.7082061767578,174.6300048828125,178.6699981689453,174.27999877929688,27277000.0,5.760000228881836,5.760000228881836,6.199999809265137,5.75,24400.0,112.0999984741211,112.0999984741211,125.30000305175781,108.9000015258789,5259850.0,9.609999656677246,9.609999656677246,10.630000114440918,9.300000190734863,25489200.0,3.985196828842163,4.380000114440918,4.480000019073486,4.380000114440918,20954100.0,1.5099999904632568,1.5099999904632568,1.6299999952316284,1.5,24933400.0,6.980000019073486,6.980000019073486,7.184999942779541,6.949999809265137,42517300.0,8.5649995803833,8.5649995803833,9.444999694824219,8.392000198364258,11969900.0,257.4308166503906,263.32000732421875,268.55999755859375,263.0299987792969,64862100.0,30.920000076293945,30.920000076293945,36.75,30.68199920654297,46247300.0,4.900000095367432,4.900000095367432,5.190000057220459,4.824999809265137,22550900.0,28.06999969482422,28.06999969482422,31.149999618530273,27.360000610351562,28081300.0,126.26000213623047,126.26000213623047,128.8000030517578,122.7699966430664,6133100.0,4.980000019073486,4.980000019073486,5.059999942779541,4.940000057220459,45924000.0,356.1019592285156,374.1300048828125,381.1400146484375,373.6099853515625,78495500.0,21.5,21.5,23.290000915527344,21.219999313354492,19318100.0,17.059999465942383,17.059999465942383,17.440000534057617,14.020000457763672,17873700.0,26.09000015258789,26.09000015258789,26.350000381469727,25.020000457763672,0
2022-11-10,14.989999771118164,14.989999771118164,15.470000267028809,13.369999885559082,32972400.0,13.649999618530273,13.649999618530273,13.829999923706055,12.59000015258789,2174900.0,61.29999923706055,61.29999923706055,62.70000076293945,53.5,4005250.0,36.99149703979492,37.29999923706055,37.33000183105469,34.849998474121094,48307100.0,4.920000076293945,4.920000076293945,5.010000228881836,4.829999923706055,7342200.0,14.199999809265137,14.199999809265137,14.640000343322754,12.710000038146973,6525300.0,38.34000015258789,38.34000015258789,38.34000015258789,34.119998931884766,4210400.0,50.91999816894531,50.91999816894531,53.93000030517578,49.02000045776367,30695400.0,1.9980000257492065,1.9980000257492065,2.0840001106262207,1.6820000410079956,201064500.0,13.640000343322754,13.640000343322754,13.680000305175781,12.399999618530273,31840600.0,38.63999938964844,38.63999938964844,39.119998931884766,36.47999954223633,841375.0,24.8799991607666,24.8799991607666,25.700000762939453,23.90999984741211,6107000.0,9.270000457763672,9.270000457763672,9.40999984741211,8.734999656677246,26896900.0,176.9705810546875,185.3800048828125,185.4499969482422,181.14999389648438,38572800.0,6.300000190734863,6.300000190734863,6.300000190734863,6.03000020980835,17500.0,121.0999984741211,121.0999984741211,123.4000015258789,113.69999694824219,4296310.0,9.979999542236328,9.979999542236328,10.229999542236328,9.420000076293945,28321000.0,4.2217607498168945,4.639999866485596,4.650000095367432,4.519999980926514,27145400.0,1.909999966621399,1.909999966621399,2.119999885559082,1.649999976158142,83621200.0,7.639999866485596,7.639999866485596,7.96999979019165,7.429999828338623,58579800.0,9.960000038146973,9.960000038146973,10.0,9.21500015258789,15777900.0,276.42620849609375,282.75,283.04998779296875,273.8500061035156,99256700.0,33.72999954223633,33.72999954223633,33.79999923706055,31.280000686645508,25224500.0,5.420000076293945,5.420000076293945,5.559999942779541,5.059999942779541,16682100.0,32.959999084472656,32.959999084472656,33.52000045776367,31.1299991607666,29299900.0,145.3800048828125,145.3800048828125,149.27000427246094,139.6999969482422,9755200.0,5.340000152587891,5.340000152587891,5.440000057220459,5.090000152587891,69817600.0,375.6711120605469,394.69000244140625,395.0400085449219,385.6400146484375,141455800.0,27.81999969482422,27.81999969482422,28.469999313354492,24.5,28405800.0,21.700000762939453,21.700000762939453,21.889999389648438,18.15999984741211,12070000.0,23.530000686645508,23.530000686645508,26.59000015258789,22.84000015258789,0
2022-11-11,17.010000228881836,17.010000228881836,17.454999923706055,14.75,26203600.0,14.960000038146973,14.960000038146973,14.970000267028809,13.53499984741211,2109200.0,72.0,72.0,72.80000305175781,59.29999923706055,4382230.0,40.06585693359375,40.400001525878906,40.93000030517578,36.38999938964844,44346200.0,4.96999979019165,4.96999979019165,5.139999866485596,4.849999904632568,29496800.0,15.220000267028809,15.220000267028809,15.479999542236328,13.630000114440918,3656600.0,41.13999938964844,41.13999938964844,41.2599983215332,37.72999954223633,4013300.0,57.459999084472656,57.459999084472656,58.290000915527344,46.25,30584500.0,2.375999927520752,2.375999927520752,2.380000114440918,1.784000039100647,171316500.0,14.880000114440918,14.880000114440918,15.005000114440918,13.510000228881836,25570500.0,43.08000183105469,43.08000183105469,43.91999816894531,37.91999816894531,1374742.0,26.100000381469727,26.100000381469727,26.1200008392334,24.149999618530273,3986200.0,10.470000267028809,10.470000267028809,10.539999961853027,8.574999809265137,31084400.0,178.421630859375,186.89999389648438,188.83999633789062,185.69000244140625,28765400.0,6.5,6.5,6.5,6.099999904632568,30100.0,129.10000610351562,129.10000610351562,131.7899932861328,120.69999694824219,2919150.0,9.770000457763672,9.770000457763672,9.949999809265137,8.890000343322754,21901900.0,4.321845531463623,4.75,4.78000020980835,4.639999866485596,24509000.0,2.0799999237060547,2.0799999237060547,2.190000057220459,1.850000023841858,40906500.0,8.40999984741211,8.40999984741211,8.420000076293945,7.375,55324100.0,10.329999923706055,10.329999923706055,10.600000381469727,9.5,15066300.0,281.51971435546875,287.9599914550781,288.6400146484375,281.19000244140625,66961800.0,36.7400016784668,36.7400016784668,36.900001525878906,33.060001373291016,21854500.0,5.340000152587891,5.340000152587891,5.400000095367432,4.940000057220459,18159100.0,34.900001525878906,34.900001525878906,34.97999954223633,31.920000076293945,21051800.0,159.41000366210938,159.41000366210938,162.3699951171875,143.7899932861328,8671700.0,5.949999809265137,5.949999809265137,6.0,5.320000171661377,84353300.0,379.30712890625,398.510009765625,399.3500061035156,393.6099853515625,93839900.0,32.52000045776367,32.52000045776367,32.810001373291016,26.979999542236328,29212900.0,22.540000915527344,22.540000915527344,23.239999771118164,20.8700008392334,6042500.0,22.520000457763672,22.520000457763672,23.90999984741211,22.3700008392334,0
2022-11-14,16.280000686645508,16.280000686645508,16.969999313354492,16.059999465942383,16879200.0,13.970000267028809,13.970000267028809,14.90999984741211,13.920000076293945,1391200.0,73.4000015258789,73.4000015258789,83.5,72.9000015258789,5308390.0,38.58818054199219,38.90999984741211,40.2599983215332,38.75,31587800.0,4.769999980926514,4.769999980926514,4.96999979019165,4.75,5871900.0,15.539999961853027,15.539999961853027,16.350000381469727,14.920000076293945,3281300.0,43.209999084472656,43.209999084472656,44.229000091552734,39.7400016784668,5753900.0,53.220001220703125,53.220001220703125,55.7400016784668,52.599998474121094,16150900.0,1.9479999542236328,1.9479999542236328,2.3359999656677246,1.9420000314712524,111052000.0,14.739999771118164,14.739999771118164,15.25,14.430000305175781,15626800.0,41.7599983215332,41.7599983215332,43.68000030517578,40.97999954223633,685642.0,26.049999237060547,26.049999237060547,27.3799991607666,25.610000610351562,4352200.0,9.5600004196167,9.5600004196167,10.279999732971191,9.539999961853027,17382900.0,176.42642211914062,184.80999755859375,187.7899932861328,184.6300048828125,26499600.0,6.28000020980835,6.28000020980835,6.5,6.130000114440918,17500.0,122.0999984741211,122.0999984741211,129.60000610351562,121.0199966430664,1840380.0,9.520000457763672,9.520000457763672,10.029999732971191,9.510000228881836,12472600.0,4.312746524810791,4.739999771118164,4.789999961853027,4.71999979019165,19614000.0,1.8700000047683716,1.8700000047683716,2.1500000953674316,1.8600000143051147,23076300.0,8.100000381469727,8.100000381469727,8.319999694824219,7.953000068664551,37402700.0,10.9399995803833,10.9399995803833,11.039999961853027,10.039999961853027,14722200.0,279.0560607910156,285.44000244140625,289.2099914550781,284.44000244140625,55290700.0,35.599998474121094,35.599998474121094,36.93000030517578,34.84000015258789,13073100.0,5.139999866485596,5.139999866485596,5.420000076293945,5.110000133514404,10754400.0,34.380001068115234,34.380001068115234,35.150001525878906,33.20399856567383,12608900.0,157.83999633789062,157.83999633789062,160.89999389648438,152.47000122070312,4577600.0,5.860000133514404,5.860000133514404,6.050000190734863,5.71999979019165,47833200.0,376.0804138183594,395.1199951171875,400.17999267578125,394.8299865722656,71903500.0,32.689998626708984,32.689998626708984,33.720001220703125,31.6299991607666,19150000.0,20.559999465942383,20.559999465942383,22.540000915527344,20.34000015258789,6262200.0,23.729999542236328,23.729999542236328,24.329999923706055,22.860000610351562,0
2022-11-15,17.309999465942383,17.309999465942383,18.489999771118164,16.920000076293945,17878300.0,14.289999961853027,14.289999961853027,14.789999961853027,14.220000267028809,1392100.0,79.5,79.5,81.9000015258789,74.5999984741211,4434980.0,39.6394157409668,39.970001220703125,41.290000915527344,39.38999938964844,31873000.0,4.840000152587891,4.840000152587891,5.010000228881836,4.840000152587891,6942300.0,15.779999732971191,15.779999732971191,17.229999542236328,15.699999809265137,3478000.0,42.849998474121094,42.849998474121094,45.72999954223633,42.41999816894531,4844800.0,55.529998779296875,55.529998779296875,58.0,54.599998474121094,14805300.0,1.9859999418258667,1.9859999418258667,2.181999921798706,1.9539999961853027,114434000.0,15.420000076293945,15.420000076293945,15.770000457763672,15.0600004196167,15989000.0,44.15999984741211,44.15999984741211,46.5,43.08000183105469,1357283.0,27.59000015258789,27.59000015258789,28.239999771118164,26.270000457763672,5392000.0,10.149999618530273,10.149999618530273,10.399999618530273,9.720999717712402,16877200.0,179.0421600341797,187.5500030517578,189.55999755859375,186.11000061035156,26128800.0,6.289999961853027,6.289999961853027,6.550000190734863,6.28000020980835,34700.0,123.5999984741211,123.5999984741211,128.1999969482422,123.0,2174500.0,9.5,9.5,10.140000343322754,9.40999984741211,14864500.0,4.367339134216309,4.800000190734863,4.869999885559082,4.75,36392600.0,2.049999952316284,2.049999952316284,2.069999933242798,1.909999966621399,31646000.0,8.34000015258789,8.34000015258789,8.470000267028809,8.154999732971191,34454100.0,11.84000015258789,11.84000015258789,12.017000198364258,11.149999618530273,16118200.0,282.9178161621094,289.3900146484375,293.260009765625,285.9700012207031,73985400.0,36.72999954223633,36.72999954223633,38.68000030517578,36.369998931884766,16314300.0,5.21999979019165,5.21999979019165,5.46999979019165,5.139999866485596,10610600.0,35.150001525878906,35.150001525878906,35.73500061035156,33.91999816894531,19268200.0,163.49000549316406,163.49000549316406,168.0,160.60000610351562,4142800.0,5.849999904632568,5.849999904632568,6.130000114440918,5.800000190734863,59806400.0,379.28802490234375,398.489990234375,402.30999755859375,394.489990234375,93194500.0,36.040000915527344,36.040000915527344,36.79999923706055,34.400001525878906,23569300.0,21.639999389648438,21.639999389648438,23.489999771118164,21.020000457763672,8714300.0,24.540000915527344,24.540000915527344,26.219999313354492,23.18000030517578,0
2022-11-16,15.119999885559082,15.119999885559082,16.90399932861328,14.850000381469727,17886800.0,13.550000190734863,13.550000190734863,14.170000076293945,13.265000343322754,1444800.0,75.30000305175781,75.30000305175781,78.0,71.5999984741211,2992970.0,37.59645080566406,37.90999984741211,39.31999969482422,37.70000076293945,23821200.0,4.789999961853027,4.789999961853027,4.829999923706055,4.730000019073486,4026800.0,14.489999771118164,14.489999771118164,15.529999732971191,14.3100004196167,2093400.0,42.2400016784668,42.2400016784668,42.27899932861328,39.88999938964844,3264000.0,48.83000183105469,48.83000183105469,54.029998779296875,48.0,24054700.0,1.7100000381469727,1.7100000381469727,1.8969999551773071,1.7079999446868896,82566500.0,14.859999656677246,14.859999656677246,15.420000076293945,14.640000343322754,16429900.0,38.52000045776367,38.52000045776367,42.84000015258789,37.79999923706055,1250592.0,27.139999389648438,27.139999389648438,27.350000381469727,26.3700008392334,2452300.0,9.319999694824219,9.319999694824219,10.020999908447266,9.270000457763672,13759600.0,175.891845703125,184.25,186.63999938964844,183.7100067138672,24802000.0,6.210000038146973,6.210000038146973,6.369999885559082,6.110000133514404,11000.0,113.69999694824219,113.69999694824219,123.0,113.19999694824219,2303240.0,8.3100004196167,8.3100004196167,9.5,8.199999809265137,18481400.0,4.2854509353637695,4.710000038146973,4.800000190734863,4.699999809265137,21253000.0,1.9199999570846558,1.9199999570846558,2.009999990463257,1.8799999952316284,14885400.0,8.0600004196167,8.0600004196167,8.239999771118164,8.0,28436000.0,10.9399995803833,10.9399995803833,11.680000305175781,10.710000038146973,13986400.0,279.0560607910156,285.44000244140625,289.4800109863281,284.6000061035156,48859800.0,34.40999984741211,34.40999984741211,36.20000076293945,34.310001373291016,13179300.0,4.659999847412109,4.659999847412109,5.150000095367432,4.639999866485596,13186100.0,33.31999969482422,33.31999969482422,34.4900016784668,32.849998474121094,10069200.0,154.14999389648438,154.14999389648438,161.49000549316406,153.91000366210938,3800700.0,5.53000020980835,5.53000020980835,5.769999980926514,5.46999979019165,43267800.0,376.3945617675781,395.45001220703125,397.7799987792969,394.7900085449219,68508500.0,33.279998779296875,33.279998779296875,35.79999923706055,32.81999969482422,21010500.0,20.200000762939453,20.200000762939453,21.25,19.34000015258789,6426800.0,24.110000610351562,24.110000610351562,24.719999313354492,23.989999771118164,0
2022-11-17,14.59000015258789,14.59000015258789,14.819999694824219,13.869999885559082,13060100.0,13.359999656677246,13.359999656677246,13.460000038146973,12.899999618530273,1045800.0,73.9000015258789,73.9000015258789,74.19999694824219,71.0,1712000.0,36.812984466552734,37.119998931884766,37.650001525878906,36.41999816894531,21338100.0,4.730000019073486,4.730000019073486,4.75,4.610000133514404,3468900.0,13.9399995803833,13.9399995803833,14.979999542236328,13.600000381469727,2509400.0,40.970001220703125,40.970001220703125,41.67499923706055,40.130001068115234,2606300.0,48.790000915527344,48.790000915527344,49.970001220703125,45.18000030517578,17974700.0,1.6640000343322754,1.6640000343322754,1.6959999799728394,1.5800000429153442,79617000.0,14.899999618530273,14.899999618530273,15.1899995803833,14.220000267028809,10359900.0,36.599998474121094,36.599998474121094,37.68000030517578,36.119998931884766,892908.0,27.760000228881836,27.760000228881836,27.760000228881836,26.149999618530273,2477700.0,9.470000267028809,9.470000267028809,9.571000099182129,9.029999732971191,10392600.0,174.2594451904297,182.5399932861328,182.9499969482422,180.50999450683594,20835700.0,6.260000228881836,6.260000228881836,6.389999866485596,6.110000133514404,11100.0,114.5999984741211,114.5999984741211,114.9000015258789,110.30000305175781,1837740.0,8.029999732971191,8.029999732971191,8.300000190734863,7.909999847412109,16515600.0,4.303648471832275,4.730000019073486,4.739999771118164,4.639999866485596,29736200.0,1.8700000047683716,1.8700000047683716,1.9049999713897705,1.7799999713897705,11813700.0,7.619999885559082,7.619999885559082,7.880000114440918,7.525000095367432,33746500.0,10.890000343322754,10.890000343322754,11.0600004196167,10.420000076293945,11525500.0,278.440185546875,284.80999755859375,286.32000732421875,280.7200012207031,55462100.0,32.529998779296875,32.529998779296875,33.44499969482422,31.90999984741211,14114100.0,4.630000114440918,4.630000114440918,4.75,4.519999980926514,9252100.0,32.06999969482422,32.06999969482422,32.755001068115234,31.709999084472656,7890900.0,147.69000244140625,147.69000244140625,151.7899932861328,145.30999755859375,4557900.0,5.380000114440918,5.380000114440918,5.510000228881836,5.28000020980835,34036700.0,375.2428283691406,394.239990234375,394.95001220703125,390.1400146484375,74496300.0,33.79999923706055,33.79999923706055,34.8380012512207,31.510000228881836,17962600.0,19.459999084472656,19.459999084472656,19.64699935913086,18.829999923706055,4322400.0,23.93000030517578,23.93000030517578,25.18000030517578,23.809999465942383,0
2022-11-18,13.510000228881836,13.510000228881836,15.289999961853027,13.380999565124512,15693500.0,12.770000457763672,12.770000457763672,13.734999656677246,12.718999862670898,1234400.0,75.9000015258789,75.9000015258789,78.4000015258789,73.4000015258789,2157210.0,36.25761795043945,36.560001373291016,38.02000045776367,36.209999084472656,20206000.0,4.760000228881836,4.760000228881836,4.820000171661377,4.699999809265137,4086600.0,13.449999809265137,13.449999809265137,14.329999923706055,13.239999771118164,1770400.0,40.91999816894531,40.91999816894531,42.79999923706055,40.15999984741211,2862500.0,45.2599983215332,45.2599983215332,49.0,44.310001373291016,20287300.0,1.6119999885559082,1.6119999885559082,1.7280000448226929,1.5219999551773071,111677000.0,15.050000190734863,15.050000190734863,15.84000015258789,14.960000038146973,17724800.0,35.15999984741211,35.15999984741211,37.560001373291016,35.040000915527344,866192.0,27.600000381469727,27.600000381469727,28.700000762939453,26.829999923706055,3087400.0,9.1899995803833,9.1899995803833,9.600000381469727,9.100000381469727,8570700.0,175.38589477539062,183.72000122070312,185.30999755859375,182.57000732421875,27269100.0,6.449999809265137,6.449999809265137,6.449999809265137,6.21999979019165,10700.0,112.5999984741211,112.5999984741211,116.5999984741211,110.8499984741211,1475590.0,7.46999979019165,7.46999979019165,8.399999618530273,7.449999809265137,23126700.0,4.35823917388916,4.789999961853027,4.840000152587891,4.78000020980835,19713400.0,1.7200000286102295,1.7200000286102295,1.9199999570846558,1.649999976158142,49087200.0,7.389999866485596,7.389999866485596,7.789999961853027,7.309999942779541,27245200.0,10.3100004196167,10.3100004196167,11.220000267028809,10.180000305175781,7597600.0,278.449951171875,284.82000732421875,287.989990234375,282.32000732421875,53588600.0,31.719999313354492,31.719999313354492,33.130001068115234,31.079999923706055,11037100.0,4.460000038146973,4.460000038146973,4.71999979019165,4.409999847412109,9665900.0,30.34000015258789,30.34000015258789,32.689998626708984,29.809999465942383,13130200.0,146.1999969482422,146.1999969482422,151.52000427246094,144.71200561523438,3133100.0,5.179999828338623,5.179999828338623,5.489999771118164,5.159999847412109,36633900.0,376.94659423828125,396.0299987792969,397.80999755859375,393.0400085449219,92922500.0,34.68000030517578,34.68000030517578,34.810001373291016,33.22999954223633,14910600.0,19.209999084472656,19.209999084472656,20.18000030517578,18.68000030517578,3859800.0,23.1200008392334,23.1200008392334,24.1200008392334,22.979999542236328,0
2022-11-21,12.960000038146973,12.960000038146973,13.300000190734863,12.350000381469727,14582300.0,12.260000228881836,12.260000228881836,12.619999885559082,12.045000076293945,1553000.0,72.69999694824219,72.69999694824219,75.5999984741211,70.5,1689270.0,34.90886688232422,35.20000076293945,36.310001373291016,34.77000045776367,24082200.0,4.590000152587891,4.590000152587891,4.730000019073486,4.519999980926514,4455000.0,13.279999732971191,13.279999732971191,13.739999771118164,13.0600004196167,2247900.0,41.38999938964844,41.38999938964844,42.04999923706055,40.29999923706055,3090700.0,41.22999954223633,41.22999954223633,44.63999938964844,40.61000061035156,22382000.0,1.409999966621399,1.409999966621399,1.5540000200271606,1.371999979019165,82231500.0,14.289999961853027,14.289999961853027,15.255000114440918,13.369999885559082,41140900.0,33.47999954223633,33.47999954223633,34.7400016784668,32.279998779296875,748942.0,25.15999984741211,25.15999984741211,27.829999923706055,24.860000610351562,4443300.0,8.850000381469727,8.850000381469727,9.029999732971191,8.729999542236328,11079200.0,174.4694061279297,182.75999450683594,183.19000244140625,181.42999267578125,19038900.0,6.28000020980835,6.28000020980835,6.449999809265137,6.039999961853027,16500.0,103.0999984741211,103.0999984741211,111.0999984741211,102.5,3205270.0,6.190000057220459,6.190000057220459,7.289999961853027,6.159999847412109,25771800.0,4.2854509353637695,4.710000038146973,4.760000228881836,4.699999809265137,18587100.0,1.690000057220459,1.690000057220459,1.7300000190734863,1.600000023841858,14952000.0,7.190000057220459,7.190000057220459,7.320000171661377,7.070000171661377,36605600.0,9.760000228881836,9.760000228881836,10.210000038146973,9.489999771118164,8805300.0,275.58551025390625,281.8900146484375,284.5799865722656,281.0400085449219,40083500.0,30.770000457763672,30.770000457763672,31.479999542236328,29.459999084472656,16315500.0,3.9800000190734863,3.9800000190734863,4.429999828338623,3.9700000286102295,18020100.0,28.420000076293945,28.420000076293945,30.149999618530273,28.399999618530273,13508600.0,141.13999938964844,141.13999938964844,144.55999755859375,138.39999389648438,3535100.0,4.869999885559082,4.869999885559082,5.190000057220459,4.800000190734863,99355000.0,375.5759582519531,394.5899963378906,395.82000732421875,392.6600036621094,51243200.0,32.09000015258789,32.09000015258789,33.97999954223633,31.81999969482422,16356400.0,18.559999465942383,18.559999465942383,19.399999618530273,18.079999923706055,3991200.0,22.360000610351562,22.360000610351562,24.1200008392334,22.299999237060547,0
