date,wiki_identity_views,wiki_generic_fear_views,wiki_anchor_views,wiki_identity_logrel_21d,wiki_generic_fear_logrel_21d,wiki_identity_attention_7d_z_lag1,wiki_identity_attention_21d_z_lag1,wiki_generic_fear_attention_7d_z_lag1,wiki_generic_fear_attention_21d_z_lag1
2023-06-01,1979.0,1870.0,7728.0,-1.3695139972246793,-1.3140934778106068,-1.6584478572650696,-2.5335728151944936,1.8596926012543642,-0.3227785984415882
2023-06-02,1808.0,1697.0,7799.0,-1.3740566606795088,-1.3162187199047324,-1.6603205875460971,-2.4802132395324117,0.8568430664422922,-0.2690802126304864
2023-06-05,1845.0,1898.0,8642.0,-1.3914189690716174,-1.324744769252316,-1.755998497797694,-2.5288256220933074,-0.6790167104164264,-0.3416764757770991
2023-06-06,2058.0,1970.0,8097.0,-1.3894708867608827,-1.3181165883859904,-1.977104062074463,-2.679723877638285,-0.9020192417412091,-0.3135084340026369
2023-06-07,2369.0,1957.0,8181.0,-1.3778467769549376,-1.312693696003251,-1.876775772342271,-2.591997715811552,-0.9451536264186208,-0.23336669412711467
2023-06-08,2438.0,2834.0,8808.0,-1.371505738412143,-1.2903324483683196,-1.685320907380067,-2.318586794970181,-1.0251865577911379,-0.16307187550302987
2023-06-09,2170.0,2773.0,9535.0,-1.3788347165185115,-1.2761218776604561,-1.4693075701852638,-2.147960106920784,-0.5993044021171559,0.08409107035631747
2023-06-12,2283.0,2623.0,10470.0,-1.404522206804737,-1.2529738879187278,-1.768065016705056,-2.366979602165887,0.12407575252417359,0.5225427057177027
2023-06-13,2295.0,2539.0,10126.0,-1.414425541825656,-1.2545073287393347,-1.7378379600273943,-2.5261327548935966,0.22536480198041017,0.5591557106143906
2023-06-14,2152.0,2447.0,9820.0,-1.4202607227404318,-1.2530340765154993,-1.9118925019698647,-2.620036283561916,0.22693684888587323,0.5583767707145657
2023-06-15,2100.0,3541.0,9828.0,-1.4304640452353787,-1.2794249492242553,-2.3573550436751685,-2.633694515060558,0.2395397401751973,0.5896373898513912
2023-06-16,2300.0,2819.0,9792.0,-1.4315422662012178,-1.3014430530592502,-2.744346017556204,-2.715450342816489,0.40909402357311025,0.30257872810055614
2023-06-20,1810.0,2547.0,9978.0,-1.4879941987179617,-1.3198875657197089,-3.115770813689791,-2.9940425571556473,0.3704360124943782,-0.11871390589702811
2023-06-21,2305.0,2852.0,10830.0,-1.4994819258391168,-1.3199624850918585,-3.3033057727598503,-3.0788966929867008,0.3861165981623694,-0.12078791265131446
2023-06-22,10568.0,2690.0,9849.0,-1.3232348113390167,-1.314946375564439,-3.1830341610497013,-3.1054338399798103,0.42753183820311014,-0.11776204066154058
2023-06-23,13982.0,2622.0,8960.0,-1.1123272319903474,-1.3029818887078033,1.665502507117061,-0.5307361825685768,0.08419241469957466,-0.057580862007641835
2023-06-26,5450.0,2399.0,10734.0,-0.9369822803225798,-1.2947960281937956,5.720333177797221,3.961026898438071,0.023791295771713832,0.18970154319548757
2023-06-27,4806.0,2564.0,10572.0,-0.9143784929661738,-1.2963423331571722,5.421748804640831,4.11308729923774,-0.11662199984276651,0.1708015229224841
2023-06-28,4039.0,2542.0,9441.0,-0.8999329361708277,-1.291953850770705,5.074123848108259,4.064705217254908,-0.17723143616631695,0.14894609700124195
2023-06-29,3071.0,2337.0,9936.0,-0.8978008853638428,-1.306679780397511,4.808152003018407,3.9359250241708104,-0.15471054451672533,0.1954632091104948
2023-06-30,2649.0,2134.0,9151.0,-0.8900539261494718,-1.3165843290263588,3.819974914469772,3.714220123225766,-0.3195391183646732,0.01915125583480087
2023-07-03,2533.0,1966.0,9135.0,-0.8638161396940731,-1.3346608511818143,1.1302711330685635,3.3415988211384544,-0.7515066529206159,-0.2402950754814624
2023-07-05,2377.0,2221.0,9610.0,-0.8534032638941014,-1.3422450556189247,0.3076183811456136,3.1485900224588774,-0.828655240221058,-0.3521802799534645
2023-07-06,2388.0,2264.0,9789.0,-0.8497767773090583,-1.3671877912125208,-0.078860834186324,3.034818937376966,-0.9965955286926834,-0.3864807052858291
2023-07-07,2380.0,2037.0,9739.0,-0.8485572370182304,-1.3826320408397361,-0.23268382946446026,2.931748201063279,-1.0005544114151388,-0.6712510146476269
2023-07-10,2482.0,2018.0,9722.0,-0.8153205181612346,-1.406859996535161,-0.42426314623682093,2.740945180420072,-1.1204753049418572,-0.9906585088795675
2023-07-11,2631.0,2071.0,10487.0,-0.8084276607272578,-1.4195394471478533,-0.47245284499805074,2.7221027905509665,-1.1460644108111735,-1.0852897507096722
2023-07-12,2805.0,2327.0,11202.0,-0.8045884931297405,-1.4326642272092158,-0.506345891523549,2.6653935790210856,-1.2775786488002667,-1.2140905024223667
2023-07-13,2730.0,2185.0,10832.0,-0.9037656786885755,-1.4486001393855563,-0.49818277928834176,2.594943973067943,-1.3844127577978866,-1.343667065096706
2023-07-14,2567.0,2288.0,10924.0,-1.0689616878091286,-1.4658505961731674,-0.4777356324273357,1.9465004928628364,-1.5194856425731689,-1.4992599465051006
2023-07-17,2490.0,2132.0,11562.0,-1.3125615901748073,-1.5273309022343877,-0.9549273688150852,-0.17773407830607457,-2.158125867246118,-2.127842999439087
2023-07-18,2513.0,2454.0,11374.0,-1.3585078681050256,-1.5336549383244602,-1.040715629060337,-0.5092897788253813,-2.20706849648449,-2.1747556027720956
2023-07-19,2782.0,2305.0,10613.0,-1.3879771408355843,-1.5445907695982726,-1.102942496532035,-0.778934801003697,-2.0642303189671596,-2.182950560467355
2023-07-20,2690.0,2237.0,12804.0,-1.4089614024910446,-1.5604828265689132,-1.0679647521292412,-0.9478203552262134,-1.9874262230477686,-2.2379175193758742
2023-07-21,2612.0,2458.0,11451.0,-1.420486579471378,-1.5640295561655737,-1.1641211030203202,-1.063624201866165,-2.0971854934322343,-2.3387944946999832
2023-07-24,3570.0,2282.0,10718.0,-1.4217044948671465,-1.54579923382728,-0.8038878790512988,-1.1790034254400126,-0.9399923846322662,-2.0307173083128554
2023-07-25,3364.0,2400.0,12412.0,-1.4190594073926164,-1.5533912980285205,-0.5124457402658725,-1.0942323438535557,-0.7877012864147499,-1.9966409113198027
2023-07-26,2773.0,2342.0,13527.0,-1.429265893032035,-1.5683995113572173,-0.3838128267731828,-1.0682053224583192,-0.8992063643290027,-2.0293973208307365
2023-07-27,2654.0,2343.0,12909.0,-1.438130362978896,-1.5805112416476312,-0.529731958271898,-1.1142266900387614,-1.1459962814595535,-2.129272763583406
2023-07-28,2670.0,2046.0,11239.0,-1.4393453997038677,-1.5868860315856192,-0.5343182638315775,-1.1509776606789255,-1.09536996781216,-2.1978351022181775
2023-07-31,3420.0,2202.0,10442.0,-1.4068444950183672,-1.5882135195923421,-0.2124337667873366,-1.011177553785302,-1.6897855066658043,-2.147299011156177
2023-08-01,3463.0,2094.0,10419.0,-1.3919742483975703,-1.587433065041644,-0.22125248950122373,-0.9239502306621988,-1.674343455561799,-2.1077331266446295
2023-08-02,3279.0,2402.0,10139.0,-1.3791575173778092,-1.5812418195652889,-0.09197540940129695,-0.8309134316665865,-1.6097951353279174,-2.0744009823493657
2023-08-03,3204.0,2106.0,9704.0,-1.3661026532823417,-1.5779997122040488,0.19156830355040802,-0.7505660239842455,-1.222168946586873,-1.9961812290931786
2023-08-04,3023.0,2098.0,9137.0,-1.350500029276601,-1.57419551556141,0.4764976440463239,-0.6699848352039323,-0.9848238608212055,-1.9512776127302962
2023-08-07,2963.0,2119.0,11540.0,-1.2829244930064743,-1.534625172628754,0.7271863474550864,-0.23648748602808192,-0.5036837719130784,-1.4949688833949144
2023-08-08,3008.0,2364.0,11560.0,-1.2756480127052292,-1.5373846436247192,0.571160075940425,-0.18959401324001118,-0.6657770677502427,-1.484135263943873
2023-08-09,2756.0,2271.0,10374.0,-1.274981406246443,-1.5370153198030376,0.41346326288072177,-0.14671056532796797,-0.6492563907080715,-1.4964063449138574
2023-08-10,2943.0,2279.0,10132.0,-1.2585637179736278,-1.5238349564902745,0.29557697737969457,-0.14033127211761215,-0.7362707813448179,-1.4734568501332683
2023-08-11,2687.0,2172.0,9459.0,-1.2480827091427713,-1.520667413338474,0.2163783311366837,-0.04675720879330271,-0.692267200569806,-1.317192555490937
2023-08-14,2753.0,2193.0,10392.0,-1.2470274144220959,-1.5324263063915176,-0.07185509505332717,0.08631081925228974,-0.594035554183118,-1.342851960943337
2023-08-15,2743.0,2601.0,10230.0,-1.2469282036408096,-1.5177800660211194,-0.04811579607689377,0.022280300041590883,-0.4301466038257609,-1.3242752599233123
2023-08-16,2739.0,3691.0,10399.0,-1.232550686182309,-1.4740863933043773,-0.024103855082283424,0.024222830656039945,-0.16701423020701842,-1.1524510332235565
2023-08-17,2732.0,3450.0,12061.0,-1.227175671162776,-1.447003534108557,-0.02697150146971185,0.10434189366976512,0.4826313130849898,-0.685148125575631
2023-08-18,2615.0,2823.0,10842.0,-1.2261627465529799,-1.4292541396934233,-0.18119207153912276,0.1339696659129221,0.7598921847769169,-0.39405873725479695
2023-08-21,2577.0,2729.0,13355.0,-1.2847111383100351,-1.423016135864172,-0.502084426477408,-0.030435806893302723,0.7932727973619655,-0.09226987016656096
2023-08-22,2688.0,2660.0,13751.0,-1.3135996075389613,-1.4275924051350621,-0.6894614770275531,-0.1854102746620158,0.689632449539738,-0.12630019535644846
2023-08-23,2877.0,2604.0,11814.0,-1.3283141120029498,-1.4314374794668847,-0.8689570883307289,-0.343333385053197,0.3666890165765195,-0.17266317240860624
2023-08-24,2733.0,2567.0,12882.0,-1.3510755895252267,-1.437124585344037,-0.895890532535586,-0.42143493762283196,-0.1814626421676905,-0.21180382494314468
2023-08-25,2454.0,2599.0,12197.0,-1.3749029208107757,-1.4413952081782462,-0.9236919744217589,-0.5434098910199503,-0.607688402259402,-0.27001352644218246
2023-08-28,3134.0,2760.0,13196.0,-1.4112191435167283,-1.4332325826575811,-0.9261103906591653,-0.8310048843431836,-0.7640046871932933,-0.27277299877528627
2023-08-29,3421.0,2979.0,13166.0,-1.410839929514566,-1.4290364005620386,-0.7943374231423916,-0.8445435877419939,-0.7315987946585144,-0.22557458100109706
2023-08-30,3852.0,2882.0,13615.0,-1.4055141693822755,-1.431985007410617,-0.6137559928146945,-0.8326198098476167,-0.547989117014749,-0.18279718970948527
2023-08-31,3793.0,2496.0,12859.0,-1.4024032444336196,-1.439681581689582,-0.503808654640153,-0.7939942909003298,-0.595577701365636,-0.21366168501274857
2023-09-01,3448.0,2589.0,12172.0,-1.4008186184172313,-1.4436644165995887,-0.3053595207460681,-0.7682489251752158,-0.617453158265659,-0.2921900449996449
2023-09-05,4535.0,2902.0,13643.0,-1.366542399749795,-1.4508635007714155,0.25276428402945017,-0.621923110111768,-0.53192134307518,-0.3045913135975688
2023-09-06,4333.0,3184.0,13939.0,-1.355921950582914,-1.4735789283556429,0.39718211859762836,-0.5364090772147057,-0.592710175778998,-0.3881735175478736
2023-09-07,4196.0,3064.0,13616.0,-1.3399024487876758,-1.4863407402044366,0.4503240599205104,-0.4739716690543963,-0.4929491858949062,-0.6162890502628229
2023-09-08,7337.0,2792.0,12682.0,-1.2788810210215793,-1.4940532725420006,0.47202820360819886,-0.3834529046018768,-0.33256736709330664,-0.738732892432591
2023-09-11,7577.0,2793.0,12971.0,-1.167201670056814,-1.4944401987978697,1.1747470076467255,0.19641126081680946,-0.3027579838167457,-0.813244229841343
2023-09-12,7995.0,2676.0,12891.0,-1.1001013189797622,-1.4908380587161716,1.5131541314160182,0.5462931640211333,-0.38217787698234423,-0.7746290418738485
2023-09-13,6719.0,2835.0,13124.0,-1.0614084096630627,-1.4919342056704519,1.8489566746117447,0.8986384657608963,-0.3957014639524012,-0.726454801849608
2023-09-14,7010.0,2872.0,12679.0,-1.014066475450944,-1.485937467180685,2.0487284918294346,1.0926093936241277,-0.45455847127265947,-0.7273111976214314
2023-09-15,7303.0,2663.0,12404.0,-0.9645750330811911,-1.4856452001887988,2.258549267202293,1.3259653432474938,-0.44339543410004373,-0.6560721185742742
2023-09-18,6874.0,2747.0,13379.0,-0.8489389037808586,-1.487675184829504,2.454992318058195,1.9104820370528024,-0.39019988008411916,-0.636996511285645
2023-09-19,8135.0,2846.0,14272.0,-0.8116548664317893,-1.4941919589606183,2.319159773630172,2.0306965414896374,-0.4440184164927831,-0.636755777856559
2023-09-20,6515.0,2862.0,14764.0,-0.7933276488960104,-1.4989277196674102,2.211181077714371,2.158549640782303,-0.49768637971020596,-0.6936548020320988
2023-09-21,6576.0,2835.0,15402.0,-0.7797786422187194,-1.5028102578946942,2.0814116234007316,2.1868799352565937,-0.6280520703491392,-0.7320137287370143
2023-09-22,8414.0,2605.0,12992.0,-0.7427559992418544,-1.5056327345839104,1.9107537957012581,2.189988348124702,-0.8701450591205878,-0.7619640496270753
2023-09-25,7741.0,2824.0,14952.0,-0.6358998339095088,-1.5198107925313575,2.0624825078182143,2.5408249603492634,-1.0416767985920174,-0.7977489762857548
2023-09-26,10101.0,3018.0,14860.0,-0.6018741775193277,-1.5223709965316132,2.0074064108515324,2.5248999760816884,-1.1338088614930901,-0.8975320024628956
2023-09-27,8219.0,2836.0,15233.0,-0.5806096739173512,-1.5331336517766516,2.0382805498855405,2.5781077313978438,-1.1051707625984297,-0.9139487588226026
2023-09-28,8201.0,2705.0,12731.0,-0.551148380721731,-1.5360307105985207,2.0544038878450213,2.574166510970748,-1.1425427863672943,-1.0130501794119666
2023-09-29,8544.0,2431.0,11541.0,-0.5391410532242951,-1.5380348246447468,2.1530207849301113,2.5992985085566485,-0.9621812504325059,-1.0275712251601334
2023-10-02,7096.0,2651.0,12603.0,-0.49405461434276354,-1.5402609684746675,1.934087791050696,2.5537980536198703,-0.8705569942414133,-1.0104632008273224
2023-10-03,5707.0,3008.0,15025.0,-0.5162282579943298,-1.5424434908554492,1.9282384128748253,2.465039945454187,-0.7283502563682422,-1.0054467491660954
2023-10-04,6080.0,3080.0,16044.0,-0.5310512303880337,-1.5490069811859843,1.6778595918665673,2.313775615545115,-0.7492513796412995,-1.0112337531984217
2023-10-05,5345.0,2802.0,13465.0,-0.5444400874592752,-1.5531161994672527,1.5170224452612642,2.1983155851867906,-0.7207903948076708,-1.0604345168615856
2023-10-06,5128.0,2573.0,13174.0,-0.5611447161081298,-1.5575078722995919,1.322670042674621,2.0954593358939517,-0.7425236363070533,-1.0849065653122862
2023-10-09,4530.0,2989.0,14155.0,-0.6066931714967474,-1.5562871478373737,0.6825269996273212,1.8110008204288621,-0.6921808357097856,-1.079113475934301
2023-10-10,4341.0,2877.0,12164.0,-0.6246591959999392,-1.5480452418391337,0.4573761071224283,1.7140539819667266,-0.6801030754334966,-1.0490369930735006
2023-10-11,4613.0,2699.0,12349.0,-0.6288790082666136,-1.5419594422514482,0.43094241347514645,1.6226168931769407,-0.4386258719765896,-0.950633631213884
2023-10-12,4424.0,2775.0,13246.0,-0.6359215802289366,-1.5349828586548675,0.4202910141384151,1.5779632423526007,-0.22158187209183536,-0.8748168322951738
2023-10-13,4363.0,2598.0,12561.0,-0.6632876196854234,-1.5334940441773117,0.3478634343532096,1.5260837388022297,-0.20371169088841412,-0.7907653078327868
2023-10-16,4688.0,2794.0,13839.0,-0.7643677189276339,-1.534290738289629,0.09290803351876752,1.11501549397409,-0.35914610229825994,-0.7887545240552571
2023-10-17,3898.0,2692.0,14243.0,-0.8132951708520579,-1.5376601824623641,0.10896338380504857,1.0344684357593559,-0.41234159162264866,-0.7393678182970045
2023-10-18,3953.0,2719.0,13760.0,-0.8445741548687344,-1.5341571455804655,0.0005898155801462823,0.8649361179609966,-0.7396620654705128,-0.7669491321707774
2023-10-19,3486.0,2570.0,12867.0,-0.8874381109161131,-1.5370398612607712,-0.10772417167542488,0.7526091119399042,-0.8787283194153989,-0.7182613859450594
2023-10-20,3101.0,2429.0,12025.0,-0.9404937709797352,-1.5389015855996764,-0.19140450378828366,0.6043126289577851,-0.939425607160494,-0.7408633548322449
2023-10-23,3191.0,2764.0,12987.0,-1.0821223310625019,-1.5351800213249955,-0.49617240649036204,0.08844032989719243,-0.661813312496115,-0.6891830865102694
2023-10-24,3296.0,2693.0,13262.0,-1.1025963576829856,-1.5340419047076868,-0.6463259586702371,-0.06480949849514364,-0.5603846258072893,-0.6709202051004884
2023-10-25,3443.0,2743.0,13880.0,-1.1249065359824861,-1.5317484469487734,-0.6969224722532987,-0.14298365399253532,-0.41760097323753437,-0.6451031361492142
2023-10-26,3468.0,2868.0,12930.0,-1.1451814957325546,-1.5285385688396111,-0.7731528707898596,-0.22831898377260973,-0.40589324395718046,-0.6045881011228047
2023-10-27,2957.0,2683.0,11579.0,-1.1655132781218693,-1.5204787144934269,-0.7708598529258762,-0.3013411646065118,-0.20694830975933282,-0.5519041027352808
2023-10-30,2720.0,2691.0,14395.0,-1.248328858952826,-1.5296146980887588,-0.8068896741119014,-0.548944292541269,0.001853651507239242,-0.4488098581723435
2023-10-31,2657.0,2768.0,13113.0,-1.2749375687248303,-1.5352240198072966,-0.9034259427256868,-0.6234698126938104,-0.25132280561432224,-0.5251328596193282
2023-11-01,2696.0,2758.0,12717.0,-1.3031329446631954,-1.5355860337679914,-0.977053355109161,-0.7017646295933219,-0.15789116419588664,-0.5970086067829863
2023-11-02,2968.0,2672.0,12969.0,-1.322896240324745,-1.5363615832445756,-1.0398443697749848,-0.7838445578445594,0.06085289135185328,-0.5948456471762094
2023-11-03,3340.0,2631.0,11229.0,-1.3326529699343634,-1.530629121476121,-1.1065653626109586,-0.8369559610366865,-0.07651630877169473,-0.5987433176142654
2023-11-06,3733.0,2621.0,12147.0,-1.3554181317485359,-1.516953849704489,-0.8065138340634513,-0.8787740908476223,0.14188694438129051,-0.29904575659459076
2023-11-07,5350.0,2817.0,12681.0,-1.3273666328687632,-1.5085583454103357,-0.5743866115032369,-0.8907230418712022,0.5029007343160019,-0.2190795961364165
2023-11-08,8748.0,2730.0,12423.0,-1.2529935939685775,-1.5030600986480334,-0.2052454711599762,-0.7857900525835184,0.6309244448997248,-0.042447073595720294
2023-11-09,8221.0,2575.0,12588.0,-1.1880596533825418,-1.5018608613161906,0.4648429533490375,-0.5309170630614681,0.6662498855314565,0.08990772456648324
2023-11-10,6972.0,2324.0,12146.0,-1.1392294195661563,-1.5042206273419207,0.9422895715206142,-0.30845808423434884,0.6612890354385629,0.13916535049302378
2023-11-13,6400.0,2613.0,11718.0,-0.9814129507264404,-1.5047762677666299,1.733121708350758,0.26364351938542613,0.04094787276464637,0.0954543916684361
2023-11-14,6063.0,2615.0,12041.0,-0.9472859729640248,-1.501273057886122,1.8607413731462024,0.40286307834464796,0.11739881629142042,0.1683510168830068
2023-11-15,5161.0,2500.0,12322.0,-0.9232623258201365,-1.49937636679598,1.8790730102447786,0.5221545901011275,0.06657981855753405,0.26682572358650325
2023-11-16,4838.0,2389.0,12634.0,-0.9081527056662555,-1.5069230785759444,1.6456608544117854,0.6074419382192271,-0.11271663371978047,0.3269682621514147
2023-11-17,4640.0,2367.0,11075.0,-0.8892779467890417,-1.5106862550888032,1.4141109720626206,0.6584228086224888,-0.28505361826815206,0.16333437126170305
2023-11-20,4631.0,2629.0,12370.0,-0.8072041994679591,-1.5029280177802935,0.9122485054015114,0.8799514125280836,-0.011298543050697751,0.0983954349983242
2023-11-21,4046.0,2461.0,11454.0,-0.7874838612339854,-1.5017640716229153,0.7402880065451453,0.9528474672332569,-0.1478875577973026,0.264270218890454
2023-11-22,4284.0,2436.0,11221.0,-0.7667620306582279,-1.5015526724417434,0.5850455242747515,1.0026386471787065,-0.1920355421603379,0.28597586656317475
2023-11-24,4252.0,2395.0,10229.0,-0.7318235106998916,-1.4979192113634117,0.5583286814054723,1.1121085713706467,0.35204660122057907,0.36497991544105696
2023-11-27,4469.0,2547.0,11551.0,-0.6887669870565958,-1.5074848623512018,0.4834140685219082,1.210998847325472,0.1423776483612158,0.07423043076815679
2023-11-28,3868.0,2391.0,11469.0,-0.6962892855914156,-1.510555829597676,0.4898493871242765,1.220887522725112,0.2527590373721349,0.09421358074752109
2023-11-29,4433.0,2818.0,12843.0,-0.7361175809212721,-1.5106479991118924,0.462591818594352,1.1771156537423628,0.1732553154330718,0.011595023179023627
2023-11-30,3987.0,2777.0,13864.0,-0.7803577006127416,-1.5121935975054015,0.40312012389340435,1.028319954696114,0.1877238744814481,-0.001817071101707416
2023-12-01,3753.0,2370.0,12668.0,-0.8131009717051008,-1.5135318715191595,0.23734222919994072,0.8665657854618172,-0.12208898104402754,-0.053663593594039556
2023-12-04,4025.0,2535.0,11419.0,-0.9073735635493261,-1.5099590090606814,-0.09921711832891013,0.48141428218072874,-0.19853611753550984,-0.040337406479392025
2023-12-05,3893.0,2478.0,10960.0,-0.9260203666717111,-1.5079790525485333,-0.14752279935197513,0.3898396997562732,-0.1999833470782733,-0.06366646318132535
2023-12-06,3901.0,2693.0,10716.0,-0.9328631578642739,-1.4973060486831251,-0.13238080832067067,0.31509078598582596,-0.011171973941353696,-0.028382125725488087
2023-12-07,3974.0,2383.0,9744.0,-0.9298248410954635,-1.4848284940660683,-0.11431288948224365,0.2809087607972358,0.3475887969638659,0.24593921016349873
2023-12-08,3517.0,2282.0,9555.0,-0.935694794791285,-1.4797873530068593,0.04062113277269373,0.2810358024303358,0.9257174171868316,0.5765251990967948
2023-12-11,3670.0,2765.0,12567.0,-0.9788875091036218,-1.4800746071739308,0.06975953829705338,0.12292556534222687,1.334805777121033,0.6233648113748927
2023-12-12,3369.0,2736.0,11799.0,-0.9883798369170638,-1.4762833950779548,-0.021230460079947076,0.07187297230149549,1.2682557266538401,0.6621398976055173
2023-12-13,3383.0,2744.0,13108.0,-1.007360090171625,-1.4786385388012722,-0.1192658252258325,0.030118498339608078,1.3087344786732593,0.7572240988900754
2023-12-14,3315.0,2671.0,13537.0,-1.0321015709864962,-1.4852307993941025,-0.2795007695670862,-0.04541556792851023,0.7669121295592768,0.6783103935341223
2023-12-15,3057.0,2089.0,10925.0,-1.0496224401952219,-1.4940486089975735,-0.5075347798448904,-0.14104502654307752,0.17019078020018233,0.4818159929900679
2023-12-18,3590.0,2569.0,12864.0,-1.105423738684916,-1.4965795971744154,-0.7157771867311045,-0.36207114162481324,-0.46987630490354837,0.2874156887149437
2023-12-19,3303.0,2318.0,11562.0,-1.1131237143416097,-1.498367303196794,-0.7383505714504072,-0.4285732328846673,-0.7278521635194288,0.1307822324821705
2023-12-20,3379.0,2259.0,11994.0,-1.1232672573238975,-1.5054600817594164,-0.7391260200894945,-0.46171417996640657,-1.0963611788401808,0.0750297339319254
2023-12-21,3227.0,2184.0,11426.0,-1.1228303611062014,-1.5064729807009964,-0.6994916406872054,-0.5030096139487799,-1.3665195918241813,-0.12216793811320976
2023-12-22,2972.0,2548.0,10139.0,-1.1222686067814696,-1.4920152789749235,-0.6339398754625201,-0.5055037224803459,-1.4445319305919433,-0.13912475120496215
2023-12-26,3545.0,2363.0,10566.0,-1.1605562907675395,-1.4903290930565696,-0.6920696706151286,-0.6514243687219257,0.40567583496758675,0.4481271886831699
2023-12-27,3990.0,2307.0,11334.0,-1.1620383122671925,-1.5007215106488179,-0.627307698405223,-0.6705486927646189,0.9186276287404742,0.4581166987346469
2023-12-28,3964.0,2329.0,12226.0,-1.173126933293263,-1.5127429737201314,-0.5256161874134767,-0.684289974716359,1.2808947626247529,0.14014041059664017
2023-12-29,4083.0,2210.0,12046.0,-1.176001944725817,-1.5250449521620464,-0.4729845546379949,-0.7351240589243512,1.2029151176521593,-0.2463098931935925
2024-01-02,4432.0,2364.0,14136.0,-1.156941112847644,-1.558410436821056,-0.19360339374526186,-0.7412288285669095,-1.9584209044173497,-1.1876756720442536
2024-01-03,4162.0,2302.0,12822.0,-1.1451027539485796,-1.566258821129436,-0.25149234502621737,-0.7384810207991568,-3.049893750472257,-1.8428848565163662
2024-01-04,4304.0,2314.0,13012.0,-1.1295318930228664,-1.5713884050434022,-0.30479413641928754,-0.7071437892308962,-3.350268981555877,-2.134802692485841
2024-01-05,4415.0,2333.0,12038.0,-1.1163411887752588,-1.5711242840317095,-0.30768439519037616,-0.6608834256865072,-3.4133592454917396,-2.3117442093821774
2024-01-08,3951.0,2436.0,13319.0,-1.0909903877389677,-1.576605835583731,-0.14363089947968774,-0.5639416545826396,-2.3573025696495344,-2.2706368330038926
2024-01-09,3981.0,2644.0,13842.0,-1.0920922194722102,-1.579569835439381,-0.3141774202616704,-0.5688403033015399,-2.5519186666807214,-2.4374435420952456
2024-01-10,3875.0,2548.0,14272.0,-1.0954340661708066,-1.5832292460105304,-0.3586000880266494,-0.5887543029604645,-2.0693479387963314,-2.5196791359399224
2024-01-11,3979.0,2499.0,14770.0,-1.0999504450532633,-1.590703567045379,-0.4531598943768929,-0.6178804031478811,-2.0643975390969738,-2.5913386846356694
2024-01-12,4007.0,2479.0,13010.0,-1.098982418766962,-1.6038416773054447,-0.5625637437245564,-0.6514146879938817,-2.1962456222562046,-2.781382401257896
2024-01-16,5168.0,2547.0,12792.0,-1.0363968096831773,-1.6256029370546834,-0.35311981042390855,-0.44938030236110527,-1.9350334333886294,-3.222944414966351
2024-01-17,4945.0,2693.0,13172.0,-1.033053097216511,-1.6251189912344675,-0.17416064462000114,-0.4107492804310698,-1.775010119988654,-3.227076230375525
2024-01-18,5204.0,2544.0,12541.0,-1.0207191855569793,-1.622080744307036,-0.008833639745761773,-0.39719964434360533,-1.3502509790130237,-3.0684605934422544
2024-01-19,5530.0,2411.0,13402.0,-1.0104115326334906,-1.6233991354965163,0.21747580586558693,-0.34261483986554475,-0.7926244886198676,-2.860766619767404
2024-01-22,16724.0,2379.0,14443.0,-0.8017211649356231,-1.6360669338312768,1.1826007331637978,0.20512287820303796,-1.08588079696528,-2.6835061144328933
2024-01-23,20127.0,2371.0,15181.0,-0.6802694302472556,-1.6399130037028495,1.8615171932739032,0.6235934092850378,-1.8428282249762675,-2.837645456636698
2024-01-24,20488.0,2375.0,14986.0,-0.5727970740416577,-1.6466811760029234,2.535007191426752,1.1487490378864083,-2.4540011814380676,-2.8254065194101448
2024-01-25,18742.0,2317.0,14074.0,-0.48458186979041074,-1.6506215341050474,3.033464272432867,1.5981890108782597,-3.019596751266857,-2.878513132780361
2024-01-26,15967.0,2122.0,12696.0,-0.41894264012304383,-1.6572313813523714,3.3058177911830646,1.9449931552961524,-3.361605170540596,-2.8565255048170037
2024-01-29,12612.0,2717.0,15151.0,-0.23295662376936832,-1.6632629044935445,3.5442532168390604,2.6706036970423224,-2.7927939416983274,-2.7666869274877794
2024-01-30,11561.0,2595.0,14946.0,-0.2021510325687057,-1.6683116774738824,3.2825263896332326,2.728045735075515,-2.524739946778987,-2.690515875964975
2024-01-31,9815.0,2724.0,14344.0,-0.17589876722289688,-1.6651339317332052,2.989536911146886,2.766605206817966,-2.2394699471949746,-2.693727102742913
2024-02-01,8636.0,2551.0,13939.0,-0.15251376973991704,-1.6610433775815903,2.6826728051388633,2.7843501711328593,-1.8224901312481696,-2.5376429713575814
2024-02-02,8039.0,2279.0,13414.0,-0.13675319434443622,-1.6664500422790844,2.385572296149427,2.790816108632684,-1.5884396583763176,-2.3785930564874547
2024-02-05,8006.0,2297.0,12813.0,-0.08493004552123473,-1.6767062732793487,1.5718259056087338,2.774882582693457,-1.639295036953144,-2.289525120556587
2024-02-06,7039.0,2303.0,12322.0,-0.07574622756034088,-1.6797837079805333,1.4654148638069846,2.723461519789219,-1.5941806618687528,-2.3834967958847297
2024-02-07,6297.0,2125.0,12619.0,-0.06835586262088889,-1.6890237355453817,1.359334324659358,2.6802944170987146,-1.4099393110123015,-2.3648837517147787
2024-02-08,5685.0,2108.0,12932.0,-0.06789922242874269,-1.6992083187759395,1.2595337697790825,2.63194216007903,-1.5989334526585528,-2.448332480937751
