date,retail_meme_ret,retail_meme_rv_daily,retail_meme_downside_daily,retail_meme_log_dollar_volume,retail_meme_component_count,arkk_ret,arkk_rv_daily,arkk_downside_daily,arkk_log_dollar_volume,arkk_component_count,iwm_ret,iwm_rv_daily,iwm_downside_daily,iwm_log_dollar_volume,iwm_component_count,high_idio_ret,high_idio_rv_daily,high_idio_downside_daily,high_idio_log_dollar_volume,high_idio_component_count,wiki_identity_views,wiki_generic_fear_views,wiki_anchor_views,wiki_identity_logrel_21d,wiki_generic_fear_logrel_21d,wiki_identity_attention_7d_z_lag1,wiki_identity_attention_21d_z_lag1,wiki_generic_fear_attention_7d_z_lag1,wiki_generic_fear_attention_21d_z_lag1,finra_margin_debt_yoy_z_lag22,finra_margin_debt_mom_z_lag22,vix_log_lag1,spy_ret_5d_lag1,spy_ret_22d_lag1,spy_log_rv22_lag1,qqq_ret_22d_lag1,retail_meme_ret_5d_lag1,retail_meme_ret_22d_lag1,retail_meme_lag_log_rv22,retail_meme_lag_log_downside22,retail_meme_lag_log_dollar_volume22,future_log_rv__retail_meme__5d,future_log_downside__retail_meme__5d,future_volume_crash__retail_meme__5d,future_log_rv__retail_meme__22d,future_log_downside__retail_meme__22d,future_volume_crash__retail_meme__22d,arkk_ret_5d_lag1,arkk_ret_22d_lag1,arkk_lag_log_rv22,arkk_lag_log_downside22,arkk_lag_log_dollar_volume22,future_log_rv__arkk__5d,future_log_downside__arkk__5d,future_volume_crash__arkk__5d,future_log_rv__arkk__22d,future_log_downside__arkk__22d,future_volume_crash__arkk__22d,iwm_ret_5d_lag1,iwm_ret_22d_lag1,iwm_lag_log_rv22,iwm_lag_log_downside22,iwm_lag_log_dollar_volume22,future_log_rv__iwm__5d,future_log_downside__iwm__5d,future_volume_crash__iwm__5d,future_log_rv__iwm__22d,future_log_downside__iwm__22d,future_volume_crash__iwm__22d,high_idio_ret_5d_lag1,high_idio_ret_22d_lag1,high_idio_lag_log_rv22,high_idio_lag_log_downside22,high_idio_lag_log_dollar_volume22,future_log_rv__high_idio__5d,future_log_downside__high_idio__5d,future_volume_crash__high_idio__5d,future_log_rv__high_idio__22d,future_log_downside__high_idio__22d,future_volume_crash__high_idio__22d
2022-10-14,-0.06133369015926043,0.0037618215485521593,0.0037618215485521593,21.550432839173517,13,-0.05856312410788916,0.003429639505276028,0.003429639505276028,20.592951575876427,1,-0.02714432778741376,0.0007368145310305628,0.0007368145310305628,22.274006635493976,1,-0.08079813529991323,0.0065283386679430835,0.0065283386679430835,22.018289437084334,13,2910.0,5438.0,8537.0,-0.7859114713337121,-0.7046667283727661,0.5187578603279527,1.545251513310375,-0.4220783836730046,-0.7152960539109259,-1.504148311463189,0.4698823354685153,3.463859159507518,-0.019563056142035552,-0.06741330429934135,-5.1942141065452505,-0.08672131238543454,-0.0813019932533462,-0.18105242144481434,-3.8353094766816187,-4.261467826024274,21.63966235764034,-5.2548033311621305,-6.573563840010023,0.2554355348692212,-3.15807582628627,-4.284647495479213,0.04504685806921316,-0.10849089091467981,-0.16675521539558527,-3.6857813338964425,-4.14960329599104,20.66199883001566,-4.942569846933786,-6.241961218900169,0.06470136834842322,-3.0519593288399323,-4.452099541167864,-0.04019682393049351,-0.013445048113834464,-0.05622007925453397,-4.902436096666627,-5.636044705005426,22.338525170030998,-6.192924144715734,-7.688584326643296,-0.03368631622081608,-4.661167257882579,-5.974431652233903,0.00821092423929315,-0.07478594537846224,-0.20368578168651374,-3.203360559200164,-3.612891336763798,22.11065330394512,-4.751266666085379,-5.66484875058653,-0.008150215141856876,-2.6117883775325845,-3.654580533342182,-0.019659601277805194
2022-10-17,0.050644994481064014,0.0025649154659870043,0.0,21.42730231500674,13,0.06795278067051992,0.004617580400855786,0.0,20.585889717254656,1,0.0313946017467899,0.0009856210188395435,0.0,22.25662998631628,1,0.0705594923178495,0.004978641956152662,0.0,22.574713710606403,13,2627.0,4619.0,8949.0,-0.7215613149383113,-0.6954961170765674,0.13466993419893603,1.6730832477365771,-0.31781487267924785,-0.7186006015629557,-1.4830959906692738,0.47566084879298515,3.4663607218647483,-0.01432501526434047,-0.09427424207621989,-5.105141873982419,-0.12514173049741545,-0.09777899199170387,-0.25964207453467464,-3.6865338996446617,-4.025000787738157,21.623630705671317,-5.8970853151560085,-6.51113328718021,0.2725667092234616,-3.1776614774402563,-4.165692979576459,0.02935023345549581,-0.09907419878107679,-0.25242522664347034,-3.583711502783906,-3.95282880018544,20.652521726609464,-5.922703575195413,-6.163282976444386,0.05129085917206311,-3.091173962653606,-4.236784218728008,-0.05090603795831328,-0.010732863414348665,-0.08725274439643606,-4.809717730257221,-5.448265427957469,22.34174634253524,-6.834038518833258,-7.688584326643296,-0.025386507791129276,-4.73471728691349,-5.85760485003202,0.014174180387819035,-0.0709153199885465,-0.30254573069576035,-3.0612833680625915,-3.396147677891664,22.100269677451614,-5.569667699443363,-5.622575624743498,0.14825779549975948,-2.548052071859227,-3.3331159898330296,-0.007990609219785227
2022-10-18,0.02189969856265421,0.00047959679713511887,0.0,21.509405224091104,13,0.016087626427280927,0.00025881172406374767,0.0,20.62545855440145,1,0.011781672859542753,0.00013880781536928632,0.0,22.470746715624408,1,0.012534665413128677,0.00015711783701908433,0.0,22.384394413555388,13,2725.0,6105.0,8579.0,-0.697804385827876,-0.6764476990769932,0.06148844103204542,1.7541480463858614,-0.2693482807651363,-0.7045175810479758,-1.4628961392129265,0.48149002537853947,3.4458520489553246,0.018711562252466694,-0.057483645422840825,-5.023895352088847,-0.07586020060502183,-0.017411549748867224,-0.21920609988942596,-3.5928641024260255,-4.025000787738157,21.59742700454537,-5.020093942786419,-6.51113328718021,0.2138271691415241,-3.1860603068111715,-4.157288761071713,0.016802279066389758,0.0022014247121515673,-0.20617804007110038,-3.4445576928166943,-3.95282880018544,20.645186664275286,-5.013731631659084,-6.163282976444386,0.027954338267580425,-3.08711889806495,-4.206563150112793,-0.05171368358807982,0.026252303988243474,-0.048561951949899596,-4.701400670107824,-5.460711831086272,22.344329134228754,-6.399942303819608,-7.688584326643296,-0.018960371456163472,-4.740639225558639,-5.827640095960883,0.03757620131056427,0.019326371404675788,-0.2239144133401622,-2.9615038619494074,-3.3980943567980675,22.1041632893886,-4.345683485684036,-5.622575624743498,0.17845208758673792,-2.541651301952587,-3.314802401338697,0.015700460657196658
2022-10-19,-0.037373928358562056,0.001396810520950929,0.001396810520950929,21.23723541991604,13,-0.043960019637793044,0.0019324833265551501,0.0019324833265551501,20.551080841632544,1,-0.017140801270653008,0.0002938070682000198,0.0002938070682000198,22.213240108539868,1,-0.058712030637343086,0.003447102541560313,0.003447102541560313,21.84762014488734,13,2680.0,5496.0,8583.0,-0.6982748573782871,-0.6581846184843165,0.17319007851824464,1.805716777603359,-0.20319066972262761,-0.6752124678272163,-1.4435284163373738,0.48737099444100956,3.417726683613366,0.03674594841069029,-0.038144377363290634,-5.012138964074835,-0.06184932512027336,0.025939961471823234,-0.15799535224019745,-3.6323616147189477,-4.115483329874877,21.551181762124422,-5.250932123224572,-8.983070488755477,0.1279959914674471,-3.215823514386929,-4.237904494994715,-0.034217689027773446,0.03635761359710423,-0.14127793240567385,-3.5134136688818813,-4.0853261874847275,20.630401911855156,-5.3563617519904625,-8.663104685897181,-0.053404312595077386,-3.125116171770619,-4.327836119179723,-0.06018292764077415,0.03773602178380098,-0.022138794070677408,-4.709755305846606,-5.5124625435855465,22.335334705883024,-6.57692721637352,-8.714309288718157,-0.0992979590502081,-4.76995374603975,-5.932738505942864,0.02517207743441574,0.032162571856392944,-0.1305417706205293,-3.093049963962513,-3.6155490860513058,22.083467295381435,-4.640266740237406,-8.086080337507696,0.07867323504644474,-2.5675841083936226,-3.3718631376927317,-0.0049312173512880975
2022-10-20,0.0013869845261773072,1.9237260758552895e-06,0.0,21.33824180141776,13,-0.0036812836454028744,1.3551849277910677e-05,1.3551849277910677e-05,20.494829156457435,1,-0.012814798444219039,0.0001642190591659587,0.0001642190591659587,22.184226684905028,1,-0.004309219345185237,1.856937136491868e-05,1.856937136491868e-05,21.85625565735942,13,2565.0,5296.0,8163.0,-0.7268112191390497,-0.6536761489792795,0.2007139327286096,1.7650697619273066,-0.23573541043835203,-0.6463531410693352,-1.4249771503861774,0.4933049185386405,3.4262151520783353,0.032938110531320286,-0.05298101016982302,-5.013506380080728,-0.0732600007855937,-0.021227209065101747,-0.1898234574115907,-3.5820111763437983,-4.035089016412033,21.5341558865592,-5.2451828325796095,-8.755013958266932,0.14582447556954392,-3.1716143219821262,-4.119459022387277,-0.06733694396284662,-0.020699918635959033,-0.18312203105708524,-3.450712159378102,-3.9767930777301017,20.633147073543412,-5.359178967544656,-8.743004005732118,-0.04003057003820487,-3.0932272841119643,-4.225393208777413,-0.059933004235958265,0.02334136703376122,-0.04779114992152504,-4.685475902588428,-5.442196283512938,22.336163902964373,-6.702408229008706,-27.631021115928547,-0.1240615927256421,-4.786212182021717,-5.985704200264926,0.03784138674909343,-0.04393154625030748,-0.18259740328653173,-3.020718210212874,-3.496444395833398,22.072993769059266,-4.630565702452023,-7.819271574122385,0.08829085967805383,-2.5064976433072954,-3.240142300552024,-0.017042272684786752
2022-10-21,0.027912842168453963,0.0007791267579210217,0.0,21.408949353423967,13,0.01771463949779872,0.00031380845253697046,0.0,20.729229038590105,1,0.021479910515270772,0.00046138655574403986,0.0,22.736213935873472,1,0.00626989830659656,3.931162477506241e-05,0.0,21.931033669026345,13,2336.0,4452.0,7618.0,-0.7609116368138693,-0.6406170932350808,0.126169769082319,1.623773247780929,-0.20140590353797744,-0.6346340371229068,-1.4072313995815906,0.4992929948855255,3.400530477405483,-0.001531277524263356,-0.04985673462274558,-5.022934157485542,-0.0703719494825514,-0.024775940947927014,-0.14069946709212403,-3.6674000509307167,-4.17304470209545,21.52645905935142,-5.308622862339084,-8.755013958266932,0.1687642805909313,-3.1900539371054273,-4.119459022387277,-0.06910950565676188,-0.022164020293284233,-0.1617811256496294,-3.4702105912055874,-4.010016236155885,20.64156064159246,-5.27903603785588,-8.743004005732118,-0.020041438769752062,-3.099954107012873,-4.225393208777413,-0.03434082316910647,-0.013923652895953188,-0.046884869346877314,-4.688085292341233,-5.447765842305769,22.342343435786905,-6.667517818051051,-27.631021115928547,-0.06716862090942044,-4.82890634455662,-5.985704200264926,0.08596735032168112,-0.060725227551463375,-0.1425849097577107,-3.0614376287496183,-3.562807326311025,22.071415977624863,-4.624674617997062,-7.819271574122385,0.08766443048260797,-2.5069647599755838,-3.2401110028945803,-0.012308895548390097
2022-10-24,-0.009485951803391676,8.998328161626978e-05,8.998328161626978e-05,21.261488183390398,13,-0.012621211811120352,0.00015929498758116386,0.00015929498758116386,20.60555674610548,1,0.004275670076944123,1.8281354606875358e-05,0.0,22.231236806689072,1,-0.012232967426113859,0.00014964549204836273,0.00014964549204836273,21.740755524930776,13,2532.0,4263.0,7531.0,-0.9380684576472902,-0.6164277381807253,0.0900381035487532,0.9529363637614279,-0.17792720378920637,-0.5873607314227481,-1.3902851005227332,0.5053364567287837,3.3908103067634627,0.04553178891099781,-0.00824832728472787,-4.9832123867906,-0.029126422085410743,0.06447059137978738,-0.09712196713368748,-3.646719261350942,-4.189101320841733,21.519766122303295,-5.3239658876610125,-9.600638381078626,0.02421116078247465,-3.1647115302571995,-4.125010711338046,-0.07613231567346901,0.05411374331240365,-0.1171634616379527,-3.4834758785176962,-4.050749119021726,20.638788521123463,-5.261409105952368,-8.293166526499443,0.009581599763745174,-3.085933836142813,-4.236349004187195,-0.03864525150699549,0.03470058540673134,-0.010011317614168617,-4.663995438614746,-5.504370334095986,22.361708246332565,-6.681313103256811,-27.631021115928547,-0.0469247867974012,-4.830351594877865,-5.985704200264926,0.11702167896812554,0.02634280605504641,-0.12926607309635157,-3.061659264427544,-3.5645609472612607,22.06245506343678,-4.6142505664163815,-7.591593779083621,0.06357801703635602,-2.4793622929244963,-3.2439397537365586,-0.02549650691274863
2022-10-25,0.06584878133459314,0.004336062003251062,0.0,21.67208441887106,13,0.06501475004970703,0.004226917724025879,0.0,20.705465847252974,1,0.02690648811589494,0.0007239591027307956,0.0,22.45152999241715,1,0.09647806178597697,0.00930801640597879,0.0,22.252891012805424,13,2571.0,4271.0,8213.0,-0.9883021178262545,-0.6096200046000035,0.1445966335948655,0.7573540327062992,-0.14971000386812852,-0.559437354219575,-1.3741373148540619,0.5114365747931844,3.396184852618166,0.03232190361256335,0.012349370181509759,-4.972071010548606,-0.005801294084906657,0.00433964509533169,-0.047295860305957976,-3.7876571556878886,-4.4454380579574675,21.50257270469534,-7.293598895440978,-8.467278347316036,-0.002242802941619715,-3.272581873171162,-4.123887390437015,-0.03638963178650556,-0.02646024916923664,-0.08595237444315562,-3.542581054769365,-4.1574535363050105,20.63425353554568,-6.9473908392098105,-8.293166526499443,0.06558094599396469,-3.1811285809657748,-4.2309476087367575,0.00839330897913726,0.007581653736885563,0.01704959954311289,-4.718582019928001,-5.640868981909739,22.353197368563524,-7.53881384264459,-27.631021115928547,-0.023926231091994765,-4.924799694295142,-5.985704200264926,0.14779241754395045,-0.05644965368891695,-0.08836997909644492,-3.120458908512235,-3.663743606889816,22.05388728430776,-7.146618476004895,-7.2779383776718864,0.1692100594684689,-2.5948706076853583,-3.239670340452132,0.02681034237247104
2022-10-26,-0.00596100448755821,3.5533574500689114e-05,3.5533574500689114e-05,21.43516509618168,13,0.0021136002005048477,4.4673058075741325e-06,0.0,20.88395033384518,1,0.0049268997279814635,2.4274340929583818e-05,0.0,22.569955904781438,1,-0.011814354800683132,0.00013957897935642455,0.00013957897935642455,22.24303443755299,13,2559.0,4185.0,8905.0,-1.029405361187738,-0.5959431387708101,0.12976708884681495,0.5585976373029229,-0.20834432580236908,-0.5434359689123199,-1.358792588982613,0.5175946587971657,3.34849956049279,0.03648315561402227,0.0450884088488602,-4.977065426582451,0.03108951186030801,0.04828872786727062,0.026283525057807136,-3.6147037085305977,-4.450545042830161,21.508722144542578,-5.610599519617631,-5.747974325340655,-0.035669696269330586,-3.251477445240315,-4.075128827850683,-0.014731295970374703,0.022466874453189456,-0.0005288698469847475,-3.4188847108338534,-4.184433262373545,20.62935161738981,-5.681313503112807,-5.913531313507984,0.08500923071703426,-3.161927181361939,-4.1767451319931,0.03491236733163916,0.02270646899323775,0.068049201334513,-4.702638589003071,-5.819427615457129,22.347310459088927,-6.4094747297103085,-6.778364464794941,-0.03367270787286358,-4.872475816392366,-5.8331192997823855,0.17542865218584325,0.027493742683931344,0.014009909253338781,-2.9297555280809555,-3.6651032086479103,22.06599508498138,-5.216627101836964,-5.23465106027276,0.23279071561686493,-2.585209949464141,-3.2213407459563475,0.0664327464172274
2022-10-27,-0.005670267898797544,3.215193804413391e-05,3.215193804413391e-05,21.163970003081186,13,-0.000528032173489193,2.7881797623972114e-07,2.7881797623972114e-07,20.44168625211434,1,0.00022315112690202122,4.979642543764198e-08,0.0,22.312190838688934,1,-0.010615548436246557,0.00011268986860229672,0.00011268986860229672,21.755799902590518,13,2808.0,4279.0,11531.0,-1.0788211787257023,-0.6034185395186835,0.08068428582212904,0.3944209826348898,-0.26547816802328944,-0.5184436039299378,-1.3442614473374006,0.5238120590444771,3.3061538581455507,0.036032298199675517,0.04746785970502959,-4.983125234849993,0.012891935642342728,0.07970165173827447,0.04191572900794087,-3.6308306238643246,-4.488145632623184,21.50374701855402,-5.611905450534834,-5.75810688307604,-0.10080595282505911,-3.2523067442970044,-4.077023021487235,-0.013619038026380537,0.06854049429148734,0.012214714261336058,-3.4222041918631914,-4.191879853236331,20.644391692840802,-5.668667616203303,-5.897606058108067,0.09147592911368108,-3.1612338406392992,-4.174833466365103,0.06043071983385673,0.044774169991872226,0.08676255450520626,-4.72108418543998,-5.885578509796705,22.359994046779295,-6.382379694737361,-6.739372332579521,-0.020906537514282064,-4.871376336950269,-5.8331192997823855,0.21977311655872,0.07439141852059131,0.029166631043288732,-2.940823081748598,-3.6883328493265286,22.077033002857043,-5.207687098220801,-5.2255491992398015,0.19126551120616853,-2.586455645437531,-3.224168941104097,0.08344830746382215
2022-10-28,0.021330877174230458,0.00045500632102210597,0.0,21.255766192278124,13,0.026577871125739616,0.0007063832335764236,0.0,20.67135122249308,1,0.02247190384635514,0.0005049864624798309,0.0,22.482646740905043,1,0.00984452846901699,9.6914740777286e-05,0.0,21.92627685783155,13,3006.0,3541.0,10954.0,-1.110132102179282,-0.623843632805368,-0.07549558464125476,0.19896183214550425,-0.3853493285097088,-0.5210820231818765,-1.3305610469613174,0.5300901680959483,3.3101779609912496,0.039098441038761055,0.044669270894633815,-4.9798999503553745,-0.005882727857320247,0.07264439931329962,0.007176903619236672,-3.661990641024719,-4.485289596404993,21.48914058506006,-5.398270654269389,-5.407599470612297,-0.22759932588048315,-3.221777732754287,-4.077023021487235,-0.05226943230992731,0.07169374576340103,-0.008938041183202166,-3.4353134899880615,-4.191861410427913,20.63439131987472,-5.655190661354181,-5.655210161854479,0.06788169541251676,-3.0539712805421435,-4.174833466365103,0.0357962011556161,0.057812119562993286,0.08358063793937076,-4.722381378812656,-5.885578509796705,22.34597099659067,-6.595931133362693,-6.739372332579521,0.020259915555453034,-4.842235173316644,-5.8331192997823855,0.2124408066576784,0.06808508942952998,0.002738057176919575,-2.9434269249929432,-3.6838378355107424,22.063676362246632,-4.8068704671391735,-4.806870467139174,0.08296943580788252,-2.523341189259947,-3.224168941104097,0.05362539850528947
2022-10-31,0.003825467584820592,1.4634202242513093e-05,0.0,21.95078909719205,13,-0.0158095558741956,0.00024994205693931265,0.00024994205693931265,20.443580951093026,1,0.0009275694091611937,8.603850088116459e-07,0.0,22.226841688857263,1,-0.015887328961402297,0.0002524072215278122,0.0002524072215278122,21.816383021221636,13,2651.0,2916.0,9512.0,-1.1629338039291959,-0.6395833382652487,-0.28576952254675203,-0.10363204361181806,-0.5843527544719711,-0.5350902778239021,-1.3177160309054234,0.5364304225262213,3.248434627109745,0.03859984380111925,0.04869626880727601,-4.955025509006079,0.004561989025483555,0.0660624343190761,-0.004713648081199326,-3.687573009241437,-4.485289596404993,21.48294355563854,-5.329799346340821,-5.335465851758448,-0.16591421081495739,-3.214180223414966,-4.077023021487235,-0.04648827828066615,0.08055697739134193,-0.027892331230822187,-3.4786666657947003,-4.191861410427913,20.629094085409584,-5.716171720239137,-5.716192446919846,0.07928909297979558,-3.0566408878237152,-4.191220487508209,0.02166466410028889,0.05880411289407765,0.07491474741700192,-4.776029966906758,-5.885578509796705,22.346764293312763,-6.58168644750824,-6.739372332579521,0.06865130368934658,-4.841736154848057,-5.831482386842807,0.2194150975217255,0.0716597195919504,-0.03918259790212545,-2.9936913090866186,-3.6838378355107424,22.066525091649115,-4.748736280296798,-4.748736280296798,0.054362541769968686,-2.5226968661317057,-3.2305328172872074,0.03282261592388025
2022-11-01,-0.011939464062740178,0.00014255080210546418,0.00014255080210546418,21.718387149451754,13,0.00026122317901418346,6.823754925427614e-08,0.0,20.40279418821295,1,0.0013628393633315652,1.8573311302459858e-06,0.0,22.293982825044925,1,-0.013635681104282451,0.00018593179917768547,0.00018593179917768547,21.681891904999766,13,2590.0,2879.0,9306.0,-1.1552916225495462,-0.6624793754367104,-0.3683486277786788,-0.15826523174029064,-0.686930143513377,-0.5385690138642962,-1.583655814404794,-0.09330296146697287,3.2534704372048244,0.01918809250085555,0.06255721786835045,-5.012415758140961,0.02211737827209042,0.07937385370728837,0.047364663685059795,-3.784554593851987,-4.716628670312518,21.500129921122525,-5.312190226456827,-5.31775754726057,-0.153793831950086,-3.2175611765521737,-4.085464724499242,-0.009762765156779096,0.07736863332826668,0.012618423127790802,-3.578179946479856,-4.4066404971584,20.6262097204455,-5.711321979149485,-5.711321979149485,8.392720328487258e-06,-3.055649324167931,-4.191220487508209,0.014251484270101145,0.05545601222629472,0.09851710339242985,-4.838855096033014,-6.090139903669547,22.34204341665767,-6.582917932237185,-6.739372332579521,0.12902683973745255,-4.837698481436843,-5.831482386842807,0.22248305909222665,0.06800535805666197,0.025464184934522564,-3.1265515418046115,-3.968962590042696,22.05877893201484,-4.711383736619751,-4.7113837366197515,-0.13044229735890767,-2.516471467534971,-3.2352467073974487,0.010917628530869194
2022-11-02,-0.05490475269247223,0.003014531868221537,0.003014531868221537,21.63304676205643,13,-0.04952176612474599,0.00245240532011404,0.00245240532011404,20.762299319450467,1,-0.03373625402295241,0.0011381348355011727,0.0011381348355011727,22.589253741312795,1,-0.06912058057139703,0.004777654658526988,0.004777654658526988,21.985670160179097,13,2495.0,4034.0,9079.0,-1.157733628812089,-0.6963341324962897,-0.42155728785885666,-0.13845244915975677,-0.7763671770807805,-0.560861165233975,-1.5587621509096277,-0.09522040114042916,3.2507619930386347,-0.0010396667302711143,0.07375632940409627,-5.046600091637987,0.028949179322992923,0.0015856083099550621,0.03885037493766416,-3.7788129724950488,-4.702110225567048,21.517877621665733,-4.779044654011472,-4.782307556063975,-0.18087128919745865,-3.20660432092098,-4.059561364606317,0.026367440382927043,0.01261510645757384,0.014733285376007946,-3.5783005468334714,-4.406922264843711,20.61719139987719,-5.2150846959447,-5.2150846959447,0.00419708138993613,-3.0404706915436757,-4.144708383559073,0.011264476022692094,0.029912363473731343,0.10718992035665727,-4.845392043399824,-6.114013620854786,22.329070214824494,-6.887227844601268,-7.105811511789209,0.18634450017122361,-4.883912090968216,-5.961593764422825,0.22654184184943205,-0.04210838483359745,0.020353202289477113,-3.1239730506232744,-3.962985612527098,22.05002159666897,-4.192456073751771,-4.192456073751771,-0.24795958227312198,-2.5096823650723112,-3.2213654188413274,0.0035112098548530923
2022-11-03,0.005232286168872868,2.7376818552978315e-05,0.0,21.464775655917038,13,-0.006607826307974423,4.366336851635889e-05,4.366336851635889e-05,20.484553137386076,1,-0.006727173419415732,4.525486221489355e-05,4.525486221489355e-05,22.31177792534787,1,-0.012704810165505277,0.0001614122013415262,0.0001614122013415262,22.018615514022322,13,2452.0,6394.0,9002.0,-1.1733705999758932,-0.6819258869196325,-0.44365786062799706,-0.15838304199573056,-0.7805919628675853,-0.5971322885502284,-1.5348235301286768,-0.0971397341074177,3.2526973969458597,-0.0188935402345582,0.0222809239465232,-5.051755169779522,-0.029118741836277925,-0.04735813989495896,-0.028163099591466192,-3.6605754428090154,-4.415324000332503,21.529386160164847,-3.819936581965017,-4.782307556063975,-0.29116655340511244,-3.139557781497412,-3.90743246306518,0.04135002230917806,-0.039020259867677,-0.03928417143447299,-3.494783947710462,-4.223652768596365,20.618940833954138,-3.738988562529997,-5.223152409075589,-0.157898293505486,-3.006749104797991,-4.046248404123645,0.013330218262375126,-0.008750790277202533,0.04730111483720743,-4.789247783989713,-5.698857304959162,22.336964895815132,-5.3939096567100595,-7.16255868027381,0.12778647965946632,-4.858749601653051,-5.8894016749218965,0.2540484236881788,-0.09941461060431134,-0.08161662728011312,-3.043229428610563,-3.7387447682985413,22.044364926555087,-3.22911711744285,-4.203196637949827,-0.3678349754762671,-2.4854356847730363,-3.172571083192948,0.0064024775079651874
2022-11-04,-0.03640473510522175,0.0013253047380813647,0.0013253047380813647,21.816700890085446,13,-0.027444978715439074,0.0007532268566909038,0.0007532268566909038,20.7393205261685,1,0.013409215301792916,0.00017980705500983727,0.0,22.20669922461323,1,-0.052877147733226555,0.0027959927524014664,0.0027959927524014664,22.400974031770936,13,2431.0,5571.0,8577.0,-1.1827095729634003,-0.680621649153542,-0.38478483277220005,-0.23085687879655478,-0.6104474702091631,-0.5704756089566773,-1.5117989081216716,-0.09906098440650217,3.2308043655777645,-0.023889565064297014,-0.018585850340670014,-5.189646695320205,-0.079803673512012,-0.03645558582728855,-0.09275587420922358,-3.8694642590727537,-4.415324000332503,21.511926343257176,-3.6459806174643528,-4.954537279222935,-0.3519927145194295,-3.152710109695663,-3.935996617738375,0.05089920256546421,-0.04510005400216223,-0.1193778174611597,-3.6889273060443712,-4.220675762532816,20.597332164758896,-3.526802357131559,-5.373669775029614,-0.2912552783788698,-3.0208397352084178,-4.086618506446477,0.005211035178025014,-0.015701114823520285,0.0017031919313034464,-4.98306406854498,-5.685437991360749,22.325459102930413,-5.419119126247547,-7.16255868027381,0.0858538725016551,-4.881047289412643,-5.886268638342124,0.260887949764669,-0.10150387233357006,-0.1882836807378932,-3.2438560400474166,-3.7319810884843583,22.032580307852562,-3.1355876353893133,-4.410284129755235,-0.4182741745339662,-2.4749165489372027,-3.1517664587896967,0.021366584305791747
2022-11-07,-0.018310594260786052,0.0003352778621831311,0.0003352778621831311,21.611378374756804,13,-0.006551857241428719,4.292683331206195e-05,4.292683331206195e-05,20.36005779093095,1,0.004522902550398466,2.045664748040095e-05,0.0,21.988851231798268,1,-0.027233141934097878,0.0007416440196027203,0.0007416440196027203,21.973661138423616,13,2374.0,4846.0,10046.0,-1.2161634469448206,-0.6816044378152526,-0.4810643923742967,-0.391554016889018,-0.3506986822490491,-0.5426959537307581,-1.48965216800904,-0.10098417619724193,3.200711823163566,-0.03311095615536766,-0.001964079779598213,-5.1546035221433115,-0.06331482628414205,-0.09419119810674076,-0.11792903086610979,-3.813594806024328,-4.320759019327566,21.5222675875873,-3.6324689500077962,-4.905419826492341,-0.3508933445201521,-3.146693746710877,-3.9533163829974654,0.07668428689556706,-0.09912290384334092,-0.1282647866253062,-3.6727057221815462,-4.193223316277192,20.606465495256067,-3.481280442797856,-5.114946420009445,-0.39435590050887726,-3.0106317146275177,-4.089177565412743,0.009489933897942393,-0.024763803368082506,0.022526184819328547,-4.965010828146013,-5.701759973773883,22.327480638893395,-5.3954774325499715,-7.011415985384516,0.03253683200132684,-4.876893123731431,-5.886268638342124,0.26195461352340743,-0.16422554853581361,-0.21634669471015286,-3.1894767475146213,-3.644839507702801,22.053178398511605,-3.114241228775378,-4.335928174532835,-0.410744851556192,-2.451058363176691,-3.1692561679345923,0.04879756253048129
2022-11-08,-0.015120295492657329,0.00022862333578527354,0.00022862333578527354,21.743717082547338,13,-0.0040092112215559285,1.607377461904998e-05,1.607377461904998e-05,20.78477586468987,1,0.0003900589594049389,1.5214599181206376e-07,0.0,21.96850076152892,1,-0.022707318774811323,0.0005156223259408988,0.0005156223259408988,22.567185302472765,13,2535.0,4552.0,9896.0,-1.2274234315614247,-0.7070123005324671,-0.5645552908362723,-0.44832407119214873,-0.28064091067208174,-0.5403300501438456,-1.4683518436464074,-0.10290933376191574,3.1925318651947063,-0.01634157741801774,0.017925293688813175,-5.157534369787327,-0.04447594537220098,-0.1163272599523474,-0.12460445008126966,-3.8045774827141488,-4.305829361597109,21.527581514608126,-3.6027735346696277,-4.936774927376573,-0.35904607957185064,-3.1430571793512545,-3.9451875731996813,0.09964676733753564,-0.08986520521057405,-0.13805805540359303,-3.6714305376385155,-4.190384051366301,20.600414995044243,-3.4585826918011624,-5.11762615994279,-0.43486998470301685,-3.0066320805635027,-4.077462380032043,0.025349160035002427,-0.02116847022684524,0.03267442158187687,-4.966615430637677,-5.711279273544641,22.324879863372757,-5.3488734151891855,-7.011415985384516,-0.029597795461949516,-4.857089584679298,-5.8327894158516465,0.2557629336008773,-0.1755713615085092,-0.2490402455012901,-3.172344213718827,-3.6168473366697804,22.05141575605676,-3.089495850768973,-4.376116409462519,-0.33052974607686636,-2.442704179416605,-3.152198508882031,0.09084763049526501
