date,finra_margin_debt_yoy_z_lag22,finra_margin_debt_mom_z_lag22
2020-08-31,0.8348908366628922,0.7369132466293454
2020-09-01,1.468917960785056,0.6211047789798909
2020-09-02,1.4577260149917721,0.612163135546521
2020-09-03,1.4466999701000909,0.6032776378499335
2020-09-04,1.435835324902331,0.5944461614274414
2020-09-08,1.4251277474695723,0.5856666243971752
2020-09-09,1.4145730670215992,0.5769369849824908
2020-09-10,1.404167266269662,0.5682552391213138
2020-09-11,1.3939064741998681,0.5596194181538452
2020-09-14,1.3837869592675314,0.5510275865823786
2020-09-15,1.373805122975073,0.5424778398972542
2020-09-16,1.363957493808175,0.5339683024632444
2020-09-17,1.3542407215067818,0.5254971254608853
2020-09-18,1.344651571649292,0.5170624848774793
2020-09-21,1.3351869205298987,0.5086625795426728
2020-09-22,1.3258437503104792,0.5002956292036718
2020-09-23,1.316619144429808,0.4919598726352868
2020-09-24,1.3075102832540855,0.4836535657801211
2020-09-25,1.2985144399539226,0.4753749799142979
2020-09-28,1.289628976593965,0.46712239983420545
2020-09-29,1.2808513404223012,0.4588941220597758
2020-09-30,1.2626827115958181,0.4507170160973775
2020-10-01,2.8634788751590805,0.46569232544319905
2020-10-02,2.753147111093293,0.45735276511637374
2020-10-05,2.6530029650435902,0.4490349899385987
2020-10-06,2.5615175910041685,0.4407372352663954
2020-10-07,2.477465773553702,0.43245774120623487
2020-10-08,2.3998524594909334,0.4241947506736305
2020-10-09,2.32785992058315,0.4159465074397107
2020-10-12,2.2608090306708433,0.40771125415994824
2020-10-13,2.19813040600394,0.3994872303795841
2020-10-14,2.1393425700083735,0.3912726705101142
2020-10-15,2.084035206698506,0.38306580177100336
2020-10-16,2.0318561576068013,0.37486484209056103
2020-10-19,1.9825012114515432,0.36666799795964483
2020-10-20,1.935706003991451,0.3584734622315535
2020-10-21,1.8912395310761403,0.3502794118611261
2020-10-22,1.84889890827701,0.3420840055756792
2020-10-23,1.8085051033991966,0.333885381469979
2020-10-26,1.769899435269356,0.3256816545169582
2020-10-27,1.7329406812338084,0.31747091398535104
2020-10-28,1.6975026720510473,0.3092512207548156
2020-10-29,1.6684901811494113,0.29502772239028385
2020-10-30,1.9299602658386183,-0.2509328681561979
2020-11-02,1.89301651438827,-0.27317884136856546
2020-11-03,1.8578637134513332,-0.29665583461378875
2020-11-04,1.8243814618502214,-0.3215275989907964
2020-11-05,1.7924633553429001,-0.34799031709144873
2020-11-06,1.7620153636776184,-0.37628148716460275
2020-11-09,1.7329544852069652,-0.4066919939077052
2020-11-10,1.7052076347952392,-0.4395828164119202
2020-11-11,1.6787107305649742,-0.4754086450633836
2020-11-12,1.653407952925162,-0.5147520715677912
2020-11-13,1.6292511558295772,-0.5583744638108917
2020-11-16,1.6061994157381922,-0.6072941226983313
2020-11-17,1.5842187086315134,-0.6629109471441242
2020-11-18,1.5632817099447431,-0.7272144139807246
2020-11-19,1.5433677167139461,-0.8031500553723067
2020-11-20,1.52446269583212,-0.8953107914872823
2020-11-23,1.5065594674016658,-1.0113605726149197
2020-11-24,1.4896580381048656,-1.1653315692965482
2020-11-25,1.4737661067617494,-1.3866515335402354
2020-11-27,1.458899773431364,-1.752302176731194
2020-11-30,1.4361171104771726,-1.7248364084864478
2020-12-01,1.4140816136202785,-1.6986651088880613
2020-12-02,1.3927613016870546,-1.6737348247860608
2020-12-03,1.4743135222320982,-1.9093909743240032
2020-12-04,1.4521098492675293,-1.8786835007201306
2020-12-07,1.4306838417777417,-1.8496477733967065
2020-12-08,1.4100068601296125,-1.8222103777409369
2020-12-09,1.3900538826892994,-1.7963103906208477
2020-12-10,1.3708033763990548,-1.7718987245882185
2020-12-11,1.3522372164988137,-1.7489377294374289
2020-12-14,1.3343406559353455,-1.7274010466249152
2020-12-15,1.317102346544017,-1.707273723442895
2020-12-16,1.3005144158213133,-1.688552606318035
2020-12-17,1.2845726051349153,-1.6712470472218326
2020-12-18,1.2692764776762975,-1.6553799752929637
2020-12-21,1.2546297075258095,-1.6409894092474835
2020-12-22,1.2406404651127017,-1.6281305176626577
2020-12-23,1.2273219194458966,-1.61687837771777
2020-12-24,1.2146928842352307,-1.6073316444619659
2020-12-28,1.202778644089907,-1.5996174314784624
2020-12-29,1.1916120093483387,-1.593897834739455
2020-12-30,1.1728790417907728,-1.5632636271868636
2020-12-31,2.009269387570392,2.6120442019157135
2021-01-04,1.964452303242164,2.533374164176471
2021-01-05,1.9218839066112003,2.460365565801382
2021-01-06,1.881377526561517,2.3923451462902556
2021-01-07,1.842768289314602,2.328746912661876
2021-01-08,1.8059100225142524,2.269091091689787
2021-01-11,1.7706726896231297,2.2129679221052205
2021-01-12,1.7369402516254413,2.1600250237524707
2021-01-13,1.7046088756265827,2.1099574463915443
2021-01-14,1.6735854271071733,2.0624997509817478
2021-01-15,1.6437861957498527,2.0174196502092023
2021-01-19,1.6151358149359765,1.9745128577968738
2021-01-20,1.5875663429495603,1.9335988840120297
2021-01-21,1.5610164801730144,1.8945175784931336
2021-01-22,1.5354309015178627,1.8571262682536733
2021-01-25,1.5107596873065932,1.821297373384624
2021-01-26,1.48695783903833,1.7869164089525835
2021-01-27,1.4639848691067772,1.7538803012418782
2021-01-28,1.4418044557304805,1.722095961489319
2021-01-29,1.4203841562109663,1.6914790718068258
2021-02-01,1.39875152545291,1.6640978562424495
2021-02-02,1.3778122878985222,1.6376067167316384
2021-02-03,1.8543753459762005,1.0447841713163022
2021-02-04,1.8206467283176564,1.035907723351235
2021-02-05,1.7884788083242276,1.0271355548115346
2021-02-08,1.7577759594008795,1.01846510779315
2021-02-09,1.7284535672432852,1.00989390865072
2021-02-10,1.700436888675561,1.0014195644069428
2021-02-11,1.6736601088540854,0.9930397593470734
2021-02-12,1.6480655692341317,0.9847522517873483
2021-02-16,1.6236031451497046,0.9765548710069136
2021-02-17,1.6002297572647564,0.9684455143335519
2021-02-18,1.5779090058410565,0.9604221443741554
2021-02-19,1.556610921007608,0.9524827863815064
2021-02-22,1.536311826253464,0.9446255257494893
2021-02-23,1.5169943164382522,0.9368485056293764
2021-02-24,1.4986473559753613,0.9291499246603143
2021-02-25,1.4812665077837737,0.9215280348075856
2021-02-26,1.4648543094878204,0.9139811393026283
2021-03-01,1.4494208206439672,0.9065075906791866
2021-03-02,1.43498437413614,0.8991057889003206
2021-03-03,1.4215725772140813,0.8917741795713287
2021-03-04,2.0330193319572345,-0.7178777428829216
2021-03-05,1.9958805494696166,-0.7104814739029733
2021-03-08,1.9607861080815792,-0.7031426074630854
2021-03-09,1.9276111277680912,-0.6958597796192816
2021-03-10,1.8962478790046065,-0.6886316612652825
2021-03-11,1.8666040583484855,-0.6814569568269095
2021-03-12,1.838601431846951,-0.6743344030119335
2021-03-15,1.812174799683156,-0.6672627676125092
2021-03-16,1.787271249939451,-0.6602408483574805
2021-03-17,1.7638496820190912,-0.653267471812015
2021-03-18,1.74188059204962,-0.6463414923221584
2021-03-19,1.7213461243596313,-0.6394617910020449
2021-03-22,1.7022404057806164,-0.6326272747616244
2021-03-23,1.684570194128731,-0.6258368753728829
2021-03-24,1.668355890102452,-0.6190895485726501
2021-03-25,1.6536329848022926,-0.6123842732001866
2021-03-26,1.64045404571287,-0.6057200503678493
2021-03-29,1.6288913860752183,-0.5990959026632133
2021-03-30,1.6190406218483133,-0.5925108733811264
2021-03-31,2.2027904080961083,-0.8213678069916912
2021-04-01,2.1817489563403836,-0.81162953469279
2021-04-05,2.1276672041313054,-0.8016204568513472
2021-04-06,2.0766788093226793,-0.7917151050858592
2021-04-07,2.0284912124801386,-0.7819102873202624
2021-04-08,1.9828500128470594,-0.7722029165079318
2021-04-09,1.9395328595534136,-0.7625900055154292
2021-04-12,1.8983445058719897,-0.7530686622843538
2021-04-13,1.859112774438134,-0.7436360852526929
2021-04-14,1.8216852425146675,-0.7342895590184663
2021-04-15,1.785926501274995,-0.7250264502296988
2021-04-16,1.7517158763920129,-0.7158442036859372
2021-04-19,1.7189455222017305,-0.706740338637571
2021-04-20,1.687518820627416,-0.6977124452701962
2021-04-21,1.6573490305086194,-0.6887581813621554
2021-04-22,1.6283581441297028,-0.6798752691042023
2021-04-23,1.6004759164168525,-0.6710614920710021
2021-04-26,1.5736390390797785,-0.6623146923348606
2021-04-27,1.547790437364188,-0.6536327677127256
2021-04-28,1.522878671389477,-0.6450136691380802
2021-04-29,1.49885742752643,-0.6364553981498992
2021-04-30,1.4756850881155728,-0.627956004491327
2021-05-03,2.9388974771539242,-0.8599318417815851
2021-05-04,2.82815293405147,-0.8588185684458888
2021-05-05,2.72770242594949,-0.8577070957890733
2021-05-06,2.6360117880110687,-0.8565974175806633
2021-05-07,2.551850773138706,-0.8554895276195345
2021-05-10,2.474219796611655,-0.8543834197337347
2021-05-11,2.402297185288676,-0.8532790877803045
2021-05-12,2.335400475729203,-0.8521765256451004
2021-05-13,2.2729575430724993,-0.8510757272426179
2021-05-14,2.2144847397946825,-0.8499766865158181
2021-05-17,2.1595701182947287,-0.8488793974359526
2021-05-18,2.107860397408172,-0.8477838540023933
2021-05-19,2.0590507248005334,-0.8466900502424597
2021-05-20,2.0128765540439324,-0.8455979802112503
2021-05-21,1.9691071399949933,-0.8445076379914744
2021-05-24,1.9275402860816742,-0.8434190176932843
2021-05-25,1.8879980698431096,-0.8423321134541099
2021-05-26,1.8503233401004546,-0.8412469194384942
2021-05-27,1.8143768281863442,-0.8401634298379292
2021-05-28,1.780034751962146,-0.8390816388706952
2021-06-01,1.747186818508384,-0.8380015407816972
2021-06-02,1.2140296342661427,-0.27063588469718625
2021-06-03,1.1962058315806452,-0.27509112807438657
2021-06-04,1.1788270237562342,-0.2795699034039996
2021-06-07,1.1613815039291984,-0.28588150590328276
2021-06-08,1.1443423588862531,-0.2922471960737065
2021-06-09,1.1276958221141848,-0.29866842267288557
2021-06-10,1.1114294373438256,-0.3051466819311257
2021-06-11,1.0955320291142565,-0.31168351969448765
2021-06-14,1.0799936871732645,-0.3182805336861734
2021-06-15,1.0648057653698686,-0.32493937589408595
2021-06-16,1.0499608960824833,-0.33166175509302864
2021-06-17,1.0354530216808064,-0.33844943951066725
2021-06-18,1.0212774450654971,-0.34530425964710126
2021-06-21,1.0074309019992655,-0.35222811125868064
2021-06-22,0.9939116587785176,-0.3592229585175595
2021-06-23,0.9807196398534023,-0.36629083735942003
2021-06-24,0.9678565913633022,-0.37343385903282544
2021-06-25,0.9553262883213459,-0.38065421386478737
2021-06-28,0.943134795503831,-0.38795417525836096
2021-06-29,0.931290795187685,-0.3953361039394396
2021-06-30,0.9198059990295434,-0.40280245247139795
2021-07-01,0.5698815515863317,-0.8234297553409785
2021-07-02,0.5580072940141443,-0.8104976952374522
2021-07-06,0.5461367861768426,-0.7977194640074553
2021-07-07,0.5342630168832267,-0.7850908602226515
2021-07-08,0.5223787208413789,-0.7726082138842163
2021-07-09,0.5104763398367955,-0.7602684323299864
2021-07-12,0.49854797943757184,-0.748069059952289
2021-07-13,0.4865853604438939,-0.7360083549601244
2021-07-14,0.4745797641478529,-0.724085387404283
2021-07-15,0.46252197028296654,-0.7123001640041221
2021-07-16,0.4504021863112971,-0.7006537871027274
2021-07-19,0.4382099664072431,-0.6891486575253283
2021-07-20,0.4259341181346795,-0.677788734506827
2021-07-21,0.41356259435642473,-0.6665798706096038
2021-07-22,0.40108236733299735,-0.6555302463105075
2021-07-23,0.38847928122222,-0.6446509386782889
2021-07-26,0.3757378782290104,-0.6339566728290806
2021-07-27,0.3628411924024169,-0.6234668260982227
2021-07-28,0.3497705034326511,-0.613206787119916
2021-07-29,0.33650504062128717,-0.6032098219811644
2021-07-30,0.32302162427918796,-0.5935196788482318
2021-08-02,-0.09513152909672953,-0.27999396880741
2021-08-03,-0.11314335449188254,-0.26376325139407186
2021-08-04,-0.1259741474214106,-0.24901117891195793
2021-08-05,-0.13909725128206904,-0.23385715607802388
2021-08-06,-0.152532590809606,-0.2182489968878646
2021-08-09,-0.16630191641245937,-0.20212545792212772
2021-08-10,-0.18042903272784072,-0.185413953057459
2021-08-11,-0.19494006326852212,-0.168027508178158
2021-08-12,-0.20986375812809427,-0.14986063332284416
2021-08-13,-0.22523185331627857,-0.13078361913227007
2021-08-16,-0.24107949233179188,-0.11063448318398032
2021-08-17,-0.25744572318342984,-0.0892073124077043
2021-08-18,-0.27437408742273656,-0.06623489936433323
2021-08-19,-0.29191332210438975,-0.041362001854993856
2021-08-20,-0.31011820128863915,-0.014102504703832992
2021-08-23,-0.32905055122727606,0.016232541538219483
2021-08-24,-0.3487804834127745,0.050663046968783015
2021-08-25,-0.36938790319553133,0.09078533797763386
2021-08-26,-0.3909643700992913,0.13928936714022908
2021-08-27,-0.41361541136493807,0.20119953432215948
2021-08-30,-0.43746342571938956,0.28747258047716207
2021-08-31,-0.46265136458205525,0.42925070606403415
2021-09-01,-2.001353362120767,-7.626209441518318
2021-09-02,-1.9821214086699,-6.27098307274361
2021-09-03,-1.9633171955928608,-5.439501078110201
2021-09-07,-1.9449242306821195,-4.8620263754268525
2021-09-08,-1.9269269016748243,-4.430343720241467
2021-09-09,-1.9093104166740362,-4.0914684435327775
2021-09-10,-1.8920607494315507,-3.815988902675022
2021-09-13,-1.8751645890300908,-3.5860931238689253
2021-09-14,-1.8586092935526548,-3.390278261599223
2021-09-15,-1.84238284737077,-3.2207392415793294
2021-09-16,-1.8264738217220677,-3.0719677723050762
2021-09-17,-1.8108713382818074,-2.939950028527964
2021-09-20,-1.7955650354631323,-2.821682367672179
2021-09-21,-1.7805450372076315,-2.7148660606466404
2021-09-22,-1.7658019240514655,-2.6177077335971526
2021-09-23,-1.7513267062734579,-2.528784807110524
2021-09-24,-1.7371107989502645,-2.446952304241392
2021-09-27,-1.723145998760526,-2.371276787324593
2021-09-28,-1.7094244623948063,-2.300988556243043
2021-09-29,-1.6820687397887426,-2.2350136479560345
2021-09-30,-1.6556009320395566,-2.173290532967281
2021-10-01,-1.2600634394672061,2.6588451657048595
2021-10-04,-1.2468950041931635,2.5710883371271067
2021-10-05,-1.2339532973674172,2.490217842568783
2021-10-06,-1.2212307369085271,2.415344003176782
2021-10-07,-1.2087200865281242,2.345730493973771
2021-10-08,-1.1964144355466202,2.2807619044026985
2021-10-11,-1.1843071801315483,2.2199193144534015
2021-10-12,-1.1723920058413977,2.1627616454281577
2021-10-13,-1.1606628713688059,2.108911237663414
2021-10-14,-1.1491139933867844,2.0580425673077607
2021-10-15,-1.1377398324105028,2.009873325105941
2021-10-18,-1.1265350795950524,1.964157294001244
2021-10-19,-1.1154946443967295,1.9206786118720407
2021-10-20,-1.1046136430317843,1.8792471117718446
2021-10-21,-1.0938873876723283,1.839694508294941
2021-10-22,-1.0833113763243178,1.8018712542023003
2021-10-25,-1.072881283337222,1.7656439323254376
2021-10-26,-1.062592950499228,1.730893078199171
2021-10-27,-1.0524423786756862,1.6975113517564033
2021-10-28,-1.0424257199519997,1.6654019937839921
2021-10-29,-1.027424232640513,1.6330552486492906
2021-11-01,-1.312389023875663,-0.7968196423238013
2021-11-02,-1.2939480791162272,-0.7904786030905399
2021-11-03,-1.276082435073992,-0.7841866258263921
2021-11-04,-1.2587783473883776,-0.7779427630666659
2021-11-05,-1.242024608251439,-0.771746090114123
2021-11-08,-1.2258125850703294,-0.7655957043040532
2021-11-09,-1.2101362998206648,-0.7594907242977297
2021-11-10,-1.1949925540576263,-0.7534302894029448
2021-11-11,-1.1803811063619039,-0.7474135589204026
2021-11-12,-1.1663049112760044,-0.741439711514799
2021-11-15,-1.1527704317088165,-0.7355079446094862
2021-11-16,-1.1397880405963328,-0.7296174738036719
2021-11-17,-1.1273725326465664,-0.7237675323111611
2021-11-18,-1.1155437737551408,-0.7179573704196901
2021-11-19,-1.1043275248606272,-0.7121862549699604
2021-11-22,-1.093756489650289,-0.706453468853517
2021-11-23,-1.0838716531680983,-0.7007583105286601
2021-11-24,-1.074724003347842,-0.6951000935536208
2021-11-26,-1.0663767633805878,-0.6894781461362663
2021-11-29,-1.0589083152489858,-0.6838918106996376
2021-11-30,-1.0434373712671514,-0.6746525636872801
2021-12-01,-1.0282738608062623,-0.6654843188244439
2021-12-02,-0.5570627265615464,0.5522542407248762
2021-12-03,-0.5449373774261836,0.5505997533261131
2021-12-06,-0.5327958748090867,0.5489484578114547
2021-12-07,-0.5206295128890648,0.5473003357758546
2021-12-08,-0.5084291148865022,0.5456553689371095
2021-12-09,-0.4961849604739707,0.544013539134713
2021-12-10,-0.48388670217479346,0.5423748283287201
2021-12-13,-0.4715232684584786,0.540739218598626
2021-12-14,-0.4590827506806712,0.5391066921422553
2021-12-15,-0.4465522702894341,0.5374772312746657
2021-12-16,-0.43391782177252386,0.5358508184270626
2021-12-17,-0.421164085573385,0.5342274361457243
2021-12-20,-0.4082742035454223,0.532607067090942
2021-12-21,-0.3952295072857516,0.5309896940359677
2021-12-22,-0.3820091866603715,0.5293752998659776
2021-12-23,-0.3685898816635839,0.5277638675770431
2021-12-27,-0.35494517493864225,0.5261553802751142
2021-12-28,-0.3410449540546718,0.5245498211750156
2021-12-29,-0.32685460079535655,0.5229471735994506
2021-12-30,-0.31437325281436007,0.518401961034714
2021-12-31,-2.603263749842096,-0.9254581421176042
2022-01-03,-2.5323878118618843,-0.9148471496743894
2022-01-04,-2.466733734164495,-0.9043677893208479
2022-01-05,-2.4057307829382664,-0.8940160814429247
2022-01-06,-2.3488982780328587,-0.8837881945512385
2022-01-07,-2.2958288391532355,-0.8736804378531478
2022-01-10,-2.246175394389516,-0.863689254266104
2022-01-11,-2.199641008459672,-0.8538112138412912
2022-01-12,-2.155970853755554,-0.8440430075690238
2022-01-13,-2.11494583190755,-0.8343814415396383
2022-01-14,-2.076377484010282,-0.8248234314356618
2022-01-18,-2.0401039213031296,-0.8153659973329116
2022-01-19,-2.005986576478734,-0.8060062587898981
2022-01-20,-1.9739076266439837,-0.7967414302064605
2022-01-21,-1.9437679776007268,-0.7875688164339923
2022-01-24,-1.915485729292861,-0.7784858086209291
2022-01-25,-1.8889950667054687,-0.7694898802783617
2022-01-26,-1.8642455412742251,-0.760578583551744
2022-01-27,-1.8412017266605558,-0.7517495456856695
2022-01-28,-1.8198432510870002,-0.7430004656696205
2022-01-31,-1.7874413705075427,-0.7332472608532112
2022-02-01,-1.756506037966736,-0.723581591778426
2022-02-02,-3.25853986120362,-0.483021977564932
2022-02-03,-3.1235745140386744,-0.4762238580626822
2022-02-04,-3.002954532914962,-0.46945196310319737
2022-02-07,-2.894298098051437,-0.46270535398353124
2022-02-08,-2.7957477154594077,-0.455983103914269
2022-02-09,-2.705830841093448,-0.44928429737823183
2022-02-10,-2.6233633231776285,-0.4426080295034316
2022-02-11,-2.547380939815497,-0.43595340544927
2022-02-14,-2.4770898587333994,-0.4293195398050056
2022-02-15,-2.41183013808065,-0.4227055559995414
2022-02-16,-2.351048401372155,-0.4161105857216163
2022-02-17,-2.294277086210769,-0.4095337683495006
2022-02-18,-2.2411184826043367,-0.4029742503893239
2022-02-22,-2.1912323143577472,-0.3964311849211784
2022-02-23,-2.144325978350729,-0.38990373105215875
2022-02-24,-2.100146803799864,-0.38339105337551466
2022-02-25,-2.0584758657015154,-0.3768923214351022
2022-02-28,-2.019123008303892,-0.3704067091943329
2022-03-01,-1.9819228217242908,-0.3639333945088247
2022-03-02,-1.9467313783270435,-0.35747155860196517
2022-03-03,-3.4750706260364757,-2.405069687576427
2022-03-04,-3.293715433430401,-2.355222103929463
2022-03-07,-3.13555998628824,-2.3078510565282793
2022-03-08,-2.9959419983468103,-2.2627497590446524
2022-03-09,-2.871415694739259,-2.2197348874527454
2022-03-10,-2.7593716258883463,-2.178643259645058
2022-03-11,-2.657792342098735,-2.139329072248789
2022-03-14,-2.5650900334703466,-2.1016615873663205
2022-03-15,-2.4799954958244075,-2.06552318511478
2022-03-16,-2.4014802829885413,-2.030807715485952
2022-03-17,-2.3287009232661777,-1.9974190966124126
2022-03-18,-2.2609581690273197,-1.9652701170361329
2022-03-21,-2.1976667134071737,-1.9342814077807355
2022-03-22,-2.1383323372528436,-1.9043805564791545
2022-03-23,-2.0825344229226617,-1.8755013409136658
2022-03-24,-2.0299124057885107,-1.8475830633912385
2022-03-25,-1.9801551562469257,-1.8205699706348677
2022-03-28,-1.9329925711281561,-1.7944107464964618
2022-03-29,-1.8881888507247617,-1.7690580669233222
2022-03-30,-1.9482622117729234,0.17615290546912354
2022-03-31,-1.9027603736805645,0.16867845922990637
2022-04-01,-1.8603538052489994,0.1813728085117514
2022-04-04,-1.8199150994907687,0.1943564741010795
2022-04-05,-1.781284166159131,0.2076481913246464
2022-04-06,-1.7443186176030292,0.22126834261698702
2022-04-07,-1.7088913280884763,0.23523915428851094
2022-04-08,-1.6748883933177314,0.24958492290515338
2022-04-11,-1.6422074148835606,0.2643322767175644
2022-04-12,-1.6107560502855676,0.27951047876629226
2022-04-13,-1.5804507813280355,0.2951517797815903
2022-04-14,-1.5512158631502238,0.3112918308818753
2022-04-18,-1.522982423491663,0.327970168473147
2022-04-19,-1.4956876875666933,0.3452307868241123
2022-04-20,-1.4692743084849254,0.3631228177576181
2022-04-21,-1.443689786784138,0.3817013420592615
2022-04-22,-1.418885965548022,0.4010283639759625
2022-04-25,-1.3948185899212355,0.42117398914549903
2022-04-26,-1.3714469217295056,0.4422178582910508
2022-04-27,-1.3487334014560126,0.46425090522128354
2022-04-28,-1.3266433510893207,0.4873775298238969
2022-04-29,-1.305144712398767,0.5117183073751144
2022-05-02,-1.2842078160549038,0.5374133984196817
2022-05-03,-1.6787689861626325,-0.7935049783334738
2022-05-04,-1.6463924246662667,-0.7843837246574732
2022-05-05,-1.6152389655522223,-0.7753509047443984
2022-05-06,-1.5852266285293184,-0.7664040339308446
2022-05-09,-1.5562810840911792,-0.7575407044140247
2022-05-10,-1.528334776079287,-0.7487585818114059
2022-05-11,-1.501326166658656,-0.7400554018955173
2022-05-12,-1.4751990843113971,-0.7314289674930886
2022-05-13,-1.4499021589592271,-0.7228771455384437
2022-05-16,-1.4253883311372892,-0.7143978642717566
2022-05-17,-1.401614424409948,-0.7059891105734201
2022-05-18,-1.3785407720606722,-0.6976489274263636
2022-05-19,-1.3561308905921758,-0.689375411498704
2022-05-20,-1.3343511938093375,-0.6811667108396091
2022-05-23,-1.313170742280444,-0.6730210226817264
2022-05-24,-1.2925610238250964,-0.6649365913439489
2022-05-25,-1.2724957613937933,-0.6569117062286965
2022-05-26,-1.2529507453124515,-0.6489446999082548
2022-05-27,-1.233903687387181,-0.6410339462950502
2022-05-31,-1.2153340948192546,-0.6331778588910681
2022-06-01,-1.1972231622829361,-0.6253748891119019
2022-06-02,-1.6460469595688836,-0.37526393167585287
2022-06-03,-1.6208216606360317,-0.36382116683120475
2022-06-06,-1.596672963670749,-0.3522986086398521
2022-06-07,-1.573559332323063,-0.34068734174497917
2022-06-08,-1.5514453597367388,-0.32897786651787203
2022-06-09,-1.5303015250628564,-0.3171600285672539
2022-06-10,-1.5101040496731457,-0.3052229384988378
2022-06-13,-1.4908348535601117,-0.29315488021337466
2022-06-14,-1.4724816160599297,-0.28094320567638786
2022-06-15,-1.4550379491229002,-0.2685742136511193
2022-06-16,-1.4385036961704618,-0.256033009333631
2022-06-17,-1.4228853754865844,-0.24330334113332336
2022-06-21,-1.4081967945924156,-0.2303674099605089
2022-06-22,-1.3944598718378112,-0.21720564525758024
2022-06-23,-1.3817057144964204,-0.20379644056381774
2022-06-24,-1.3699760204023044,-0.19011583952947075
2022-06-27,-1.3593248947317067,-0.17613716084536704
2022-06-28,-1.349821208100199,-0.16183054732479027
2022-06-29,-1.3415516716006215,-0.14716242007528982
2022-06-30,-1.3346248763913018,-0.13209481291618236
2022-07-01,-1.702463211337434,0.13255883374261995
2022-07-05,-1.6749747512014335,0.13457201749141648
2022-07-06,-1.6486711478086136,0.13658776308534937
2022-07-07,-1.6234977497346263,0.1386060997071211
2022-07-08,-1.599406896118568,0.14062705671948414
2022-07-11,-1.5763574680737027,0.14265066366773155
2022-07-12,-1.554314550889205,0.14467695028221883
2022-07-13,-1.5332492009534244,0.14670594648091675
2022-07-14,-1.513138314874012,0.1487376823719954
2022-07-15,-1.4939646018462345,0.15077218825644134
2022-07-18,-1.4757166641441557,0.15280949463070703
2022-07-19,-1.4583891949292356,0.15484963218939354
2022-07-20,-1.4419833076952295,0.15689263182796706
2022-07-21,-1.426507017998327,0.15893852464551117
2022-07-22,-1.4119759062014603,0.16098734194751274
2022-07-25,-1.3984140005519266,0.16303911524868456
2022-07-26,-1.385854934099169,0.16509387627582428
2022-07-27,-1.3743434483309644,0.1671516569707103
2022-07-28,-1.3639373433180888,0.16921248949303574
2022-07-29,-1.3547100121746865,0.17127640622337967
2022-08-01,-1.346753752256574,0.17334343976621994
2022-08-02,-2.5286491176291954,-2.0774577312658744
2022-08-03,-2.4898240950442454,-2.0250210295302624
2022-08-04,-2.4262295803997516,-1.975875591265938
2022-08-05,-2.3670317323821064,-1.929273554416687
2022-08-08,-2.3117849527302106,-1.88498593048498
2022-08-09,-2.2601103014368986,-1.8428115600975497
2022-08-10,-2.211683899676033,-1.8025728979404818
2022-08-11,-2.166227806270201,-1.7641125532884598
2022-08-12,-2.123502784007797,-1.7272904310284418
2022-08-15,-2.0833025287586366,-1.691981353702316
2022-08-16,-2.0454490457225742,-1.658073071717654
2022-08-17,-2.009788937604114,-1.6254645889686627
2022-08-18,-1.9761904285712593,-1.5940647464118387
2022-08-19,-1.9445409919902819,-1.5637910178945607
2022-08-22,-1.9147454835963604,-1.5345684816355205
2022-08-23,-1.8867247081242822,-1.5063289378555886
2022-08-24,-1.860414368790558,-1.4790101486359541
2022-08-25,-1.8357643671479913,-1.4525551804926864
2022-08-26,-1.8127384371571296,-1.4269118336692113
2022-08-29,-1.791314113109661,-1.402032144961052
2022-08-30,-1.7714830475630874,-1.3778719531527501
2022-08-31,-1.1496811512996121,1.74626436999001
2022-09-01,-1.1315398217342636,1.7129373874693472
2022-09-02,-1.1137636107125648,1.6809602050934926
2022-09-06,-1.0963356602063574,1.6502429930073832
2022-09-07,-1.0792400934110267,1.6207048107131288
2022-09-08,-1.0624619424195756,1.5922725878649704
2022-09-09,-1.0459870828209648,1.5648802545315819
2022-09-12,-1.0298021745572896,1.5384679971604296
2022-09-13,-1.0138946084660043,1.512981620972395
2022-09-14,-0.9982524580150905,1.4883720031143381
2022-09-15,-0.9828644358128538,1.464594623806414
2022-09-16,-0.9677198545415816,1.4416091650957041
2022-09-19,-0.9528085920273816,1.4193791687887933
2022-09-20,-0.9381210602186203,1.397871746778153
2022-09-21,-0.9236481779041512,1.3770573383763736
2022-09-22,-0.9093813470615861,1.3569095104904998
2022-09-23,-0.8953124327870312,1.337404797558415
2022-09-26,-0.881433746823017,1.3185225791766664
2022-09-27,-0.8677380347732156,1.3002449943173113
2022-09-28,-0.8542184671738426,1.2825568920028882
2022-09-29,-0.8406041048277281,1.2761297901940032
2022-09-30,-0.8271431139899561,1.2697602567824229
2022-10-03,-1.7378070662850214,0.4199842262098684
2022-10-04,-1.7073248994397503,0.42535266122832105
2022-10-05,-1.6781177452506642,0.43076290769267406
2022-10-06,-1.6501126997014324,0.4362158448827736
2022-10-07,-1.6232447040560223,0.44171237596095275
2022-10-10,-1.5974557975480201,0.4472534288448289
2022-10-11,-1.5726944940634864,0.4528399571192702
2022-10-12,-1.5489152671854067,0.4584729409896404
2022-10-13,-1.526078131541824,0.4641533882785533
2022-10-14,-1.504148311463189,0.4698823354685153
2022-10-17,-1.4830959906692738,0.47566084879298515
2022-10-18,-1.4628961392129265,0.48149002537853947
2022-10-19,-1.4435284163373738,0.48737099444100956
2022-10-20,-1.4249771503861774,0.4933049185386405
2022-10-21,-1.4072313995815906,0.4992929948855255
