event_month,nominal_third_friday,expiration_date,expiration_shift_days,is_quad_witching,metric,control_n_days,control_mean,pre3_mean,pre5_mean,expiration_mean,post3_mean,post5_mean,pre3_minus_control,expiration_minus_control,post3_minus_control,post5_minus_control,post3_minus_pre3,post5_minus_pre5,pre3_ratio_control,expiration_ratio_control,post3_ratio_control
2005-01,2005-01-21,2005-01-21,0,False,range_var,9,4.3024662786069686e-05,4.5547920542026886e-05,3.821546080880166e-05,4.775397799490573e-05,1.595543710848223e-05,1.7328045592996247e-05,2.523257755957199e-06,4.729315208836044e-06,-2.7069225677587455e-05,-2.569661719307344e-05,-2.9592483433544654e-05,-2.088741521580541e-05,1.0586467758853457,1.1099210290700356,0.3708439782042453
2005-02,2005-02-18,2005-02-18,0,False,range_var,8,2.098299900586492e-05,1.988942337845581e-05,2.5102790514325777e-05,8.39920680329576e-06,5.279124897164725e-05,5.049173681384959e-05,-1.093575627409109e-06,-1.258379220256916e-05,3.180824996578233e-05,2.9508737807984673e-05,3.290182559319144e-05,2.5388946299523816e-05,0.9478827775236778,0.4002862889593672,2.515905803402634
2005-03,2005-03-18,2005-03-18,0,True,range_var,11,3.257540652879471e-05,3.393153363208556e-05,3.619440792842922e-05,4.863573290736848e-05,5.2807087292667795e-05,3.827065673480536e-05,1.3561271032908493e-06,1.606032637857377e-05,2.0231680763873086e-05,5.6952502060106535e-06,1.8875553660582236e-05,2.076248806376142e-06,1.0416303969097704,1.4930199831697388,1.6210722419070807
2005-04,2005-04-15,2005-04-15,0,False,range_var,10,5.131062045869529e-05,8.470354484879764e-05,6.012952625822761e-05,0.00011996338541315433,5.323125636141218e-05,7.70578737567779e-05,3.339292439010235e-05,6.865276495445904e-05,1.920635902716892e-06,2.5747253298082612e-05,-3.1472288487385456e-05,1.692834749855029e-05,1.6507994659114176,2.337983527401,1.0374315470276372
2005-05,2005-05-20,2005-05-20,0,False,range_var,10,3.881583501098486e-05,3.492488695836699e-05,4.623417715448188e-05,1.0749227005818458e-05,1.8540691600011545e-05,1.3884591709818227e-05,-3.890948052617875e-06,-2.8066608005166405e-05,-2.0275143410973318e-05,-2.4931243301166637e-05,-1.6384195358355443e-05,-3.234958544466365e-05,0.8997587440404995,0.2769289132328709,0.4776579350866609
2005-06,2005-06-17,2005-06-17,0,True,range_var,11,2.6468737996381347e-05,1.8191286120229498e-05,2.4446406747706272e-05,1.1286353150471387e-05,1.5911314859211407e-05,3.197942365966353e-05,-8.277451876151849e-06,-1.518238484590996e-05,-1.055742313716994e-05,5.510685663282184e-06,-2.279971261018091e-06,7.533016911957258e-06,0.6872744035894913,0.4264031459306595,0.6011361350657032
2005-07,2005-07-15,2005-07-15,0,False,range_var,9,3.111461075138755e-05,1.7334810505282623e-05,2.6154155329163066e-05,1.1077604487323931e-05,2.285767630251444e-05,2.4024628909944676e-05,-1.3779800246104925e-05,-2.0037006264063617e-05,-8.256934448873108e-06,-7.0899818414428716e-06,5.522865797231816e-06,-2.1295264192183896e-06,0.5571276672490457,0.35602580973409503,0.7346283868100489
2005-08,2005-08-19,2005-08-19,0,False,range_var,12,3.127274708571932e-05,2.6133501736224364e-05,2.5006010362270284e-05,9.23762994170761e-06,5.359871518151115e-05,3.642222612610638e-05,-5.139245349494955e-06,-2.203511714401171e-05,2.2325968095791832e-05,5.149479040387064e-06,2.7465213445286787e-05,1.14162157638361e-05,0.8356637702659071,0.29538914238608627,1.7139113182029018
2005-09,2005-09-16,2005-09-16,0,True,range_var,10,3.617651950620208e-05,1.7174539753604352e-05,1.5177003740390473e-05,1.795520649426793e-05,4.0436659605695656e-05,3.6386790464949776e-05,-1.900197975259773e-05,-1.8221313011934152e-05,4.260140099493574e-06,2.10270958747694e-07,2.3262119852091303e-05,2.1209786724559305e-05,0.4747427333538805,0.49632211001364296,1.117759810994621
2005-10,2005-10-21,2005-10-21,0,False,range_var,10,5.3867335485081465e-05,0.0001269767704090387,8.768882537506875e-05,4.1677087425304674e-05,5.331922397941256e-05,6.0044187616522724e-05,7.310943492395724e-05,-1.219024805977679e-05,-5.48111505668904e-07,6.176852131441259e-06,-7.365754642962613e-05,-2.7644637758546028e-05,2.3572127573342634,0.7736986997778482,0.9898247889795718
2005-11,2005-11-18,2005-11-18,0,False,range_var,10,2.9617225839509685e-05,3.235980223086407e-05,3.0805408628657096e-05,2.0897733691901738e-05,2.6541355198498617e-05,2.34796650632362e-05,2.7425763913543827e-06,-8.719492147607947e-06,-3.0758706410110684e-06,-6.137560776273486e-06,-5.818447032365451e-06,-7.325743565420897e-06,1.0926007184540476,0.7055938934032081,0.8961458896360298
2005-12,2005-12-16,2005-12-16,0,True,range_var,10,2.379496026501494e-05,2.644889465487104e-05,2.3693466867349737e-05,2.241143302688416e-05,2.677105114639451e-05,1.8613833071306247e-05,2.6539343898560973e-06,-1.3835272381307822e-06,2.9760908813795703e-06,-5.181127193708694e-06,3.2215649152347303e-07,-5.07963379604349e-06,1.1115334659229543,0.9418562913019467,1.125072319862422
2006-01,2006-01-20,2006-01-20,0,False,range_var,9,3.0514354333611297e-05,3.166413976369719e-05,2.420265711763433e-05,0.00012218137626606335,2.1052640613136117e-05,2.2763346187557586e-05,1.1497854300858945e-06,9.166702193245206e-05,-9.46171372047518e-06,-7.751008146053711e-06,-1.0611499150561074e-05,-1.4393109300767441e-06,1.0376801493983905,4.004062315402873,0.6899258094393568
2006-02,2006-02-17,2006-02-17,0,False,range_var,8,5.640948681676445e-05,4.09346205525069e-05,4.051357864436849e-05,7.3058553202265215e-06,2.9502056355674365e-05,2.2422529945038214e-05,-1.5474866264257553e-05,-4.910363149653793e-05,-2.6907430461090087e-05,-3.398695687172624e-05,-1.1432564196832535e-05,-1.8091048699330274e-05,0.7256690826753179,0.12951465670939732,0.5229981341880704
2006-03,2006-03-17,2006-03-17,0,True,range_var,12,2.8625654152569872e-05,2.8829194026811932e-05,2.763281031778141e-05,5.7141507131084944e-06,2.8168643420672612e-05,2.2108373738938925e-05,2.0353987424206026e-07,-2.2911503439461378e-05,-4.5701073189725956e-07,-6.517280413630947e-06,-6.605506061393198e-07,-5.524436578842485e-06,1.007110400801925,0.19961642387814238,0.9840349244261294
2006-04,2006-04-21,2006-04-21,0,False,range_var,8,3.7487990684505434e-05,4.470612143592476e-05,3.79181521560725e-05,2.8680712415786906e-05,1.8476514242922585e-05,3.3214790189924484e-05,7.218130751419326e-06,-8.807278268718529e-06,-1.901147644158285e-05,-4.273200494580951e-06,-2.6229607193002176e-05,-4.703361966148019e-06,1.1925451489829442,0.7650640082889596,0.4928648856754895
2006-05,2006-05-19,2006-05-19,0,False,range_var,11,3.0240290172477103e-05,6.697652671085344e-05,5.570496860716251e-05,6.422765710889287e-05,0.0001010025325753864,7.14858257583069e-05,3.673623653837634e-05,3.3987366936415767e-05,7.07622424029093e-05,4.12455355858298e-05,3.4026005864532956e-05,1.5780857151144395e-05,2.214810979949242,2.123910079650923,3.3399987896714314
2006-06,2006-06-16,2006-06-16,0,True,range_var,11,6.33830027172784e-05,0.00010244404600599706,9.470924191102655e-05,2.7926391288183956e-05,6.14955271733286e-05,4.9221649778468216e-05,3.906104328871866e-05,-3.545661142909444e-05,-1.8874755439498035e-06,-1.4161352938810185e-05,-4.0948518832668466e-05,-4.548759213255833e-05,1.616270003220761,0.44059748025429435,0.970221108766826
2006-07,2006-07-21,2006-07-21,0,False,range_var,9,3.177270820920325e-05,9.201011586512714e-05,6.913021301975441e-05,4.367094549600311e-05,5.7842001296578485e-05,5.1913472917864126e-05,6.023740765592389e-05,1.1898237286799862e-05,2.6069293087375235e-05,2.0140764708660876e-05,-3.4168114568548654e-05,-1.721674010189028e-05,2.895885212532043,1.3744797959449182,1.8204932647140237
2006-08,2006-08-18,2006-08-18,0,False,range_var,12,3.3352315480245425e-05,1.7560179790354633e-05,2.0298689720903432e-05,2.576845071268346e-05,1.779733330902222e-05,1.4872725976368216e-05,-1.579213568989079e-05,-7.583864767561963e-06,-1.5554982171223204e-05,-1.8479589503877208e-05,2.3715351866758751e-07,-5.4259637445352156e-06,0.5265055675296525,0.7726135454657148,0.5336161238809216
2006-09,2006-09-15,2006-09-15,0,True,range_var,9,2.082591951567071e-05,2.2740606010957798e-05,2.1575978095739773e-05,1.0429498791721767e-05,1.5033937196178643e-05,1.8267842853943716e-05,1.9146864952870886e-06,-1.0396420723948942e-05,-5.7919823194920665e-06,-2.558076661726993e-06,-7.706668814779155e-06,-3.3081352417960568e-06,1.0919376690112703,0.5007941562375657,0.72188587806969
2006-10,2006-10-20,2006-10-20,0,False,range_var,11,2.093245420733195e-05,1.9972747206504604e-05,1.5256178940407748e-05,7.425691002860993e-06,2.1036032330722944e-05,2.127303430683109e-05,-9.59707000827344e-07,-1.3506763204470954e-05,1.0357812339099602e-07,3.4058009949914094e-07,1.06328512421834e-06,6.016855366423341e-06,0.9541521987187155,0.35474535997121726,1.0049482073322638
2006-11,2006-11-17,2006-11-17,0,False,range_var,10,3.785017699592239e-05,3.0215427294691957e-05,2.31200012323584e-05,9.006507565959499e-06,7.427037603076265e-06,2.036655802769428e-05,-7.634749701230436e-06,-2.8843669429962894e-05,-3.042313939284613e-05,-1.7483618968228114e-05,-2.2788389691615693e-05,-2.753443204664123e-06,0.7982902510058822,0.23795153103061503,0.19622200455961886
2006-12,2006-12-15,2006-12-15,0,True,range_var,9,1.98321755441065e-05,2.100475273611945e-05,1.9152761904453095e-05,7.497366782684026e-06,2.129764735370978e-05,2.067075261860996e-05,1.1725771920129501e-06,-1.2334808761422473e-05,1.4654718096032818e-06,8.385770745034624e-07,2.928946175903316e-07,1.5179907141568668e-06,1.059124990569247,0.37804056171295886,1.0738936485482438
2007-01,2007-01-19,2007-01-19,0,False,range_var,9,3.493382377343493e-05,1.1411280361205554e-05,1.5855431723319956e-05,7.246700744623355e-06,2.0946465486308687e-05,2.9532568958515566e-05,-2.3522543412229375e-05,-2.7687123028811572e-05,-1.3987358287126242e-05,-5.401254814919363e-06,9.535185125103133e-06,1.367713723519561e-05,0.32665420296426717,0.20744081127855332,0.5996041435989957
2007-02,2007-02-16,2007-02-16,0,False,range_var,8,7.825191711884455e-05,1.6171538859562103e-05,2.525747313854604e-05,4.785960811519038e-06,1.993958124432551e-05,1.885102770076547e-05,-6.208037825928245e-05,-7.346595630732551e-05,-5.831233587451904e-05,-5.9400889418079084e-05,3.7680423847634085e-06,-6.406445437780573e-06,0.20665997019602333,0.06116094004764629,0.25481268674916185
2007-03,2007-03-16,2007-03-16,0,True,range_var,11,6.526114462930914e-05,9.784476419181941e-05,7.031514919072807e-05,4.264169635422134e-05,6.34051068360616e-05,4.2354441986566305e-05,3.2583619562510273e-05,-2.2619448275087794e-05,-1.8560377932475393e-06,-2.290670264274283e-05,-3.443965735575781e-05,-2.7960707204161765e-05,1.4992805404745657,0.6534009876233572,0.9715598338982553
2007-04,2007-04-20,2007-04-20,0,False,range_var,9,2.054146665202438e-05,1.6247045393669047e-05,1.6560406223550865e-05,4.1201485721857714e-05,2.4165900531545394e-05,1.8703730102679178e-05,-4.2944212583553334e-06,2.0660019069833334e-05,3.6244338795210135e-06,-1.837736549345203e-06,7.918855137876347e-06,2.143323879128313e-06,0.7909389173079268,2.005771370653189,1.1764447466638817
2007-05,2007-05-18,2007-05-18,0,False,range_var,11,3.211372115057007e-05,2.3426534379277647e-05,2.598687962788346e-05,1.0213371611932222e-05,1.2556441507855042e-05,2.8803791991246492e-05,-8.687186771292422e-06,-2.1900349538637845e-05,-1.9557279642715027e-05,-3.3099291593235766e-06,-1.0870092871422605e-05,2.8169123633630325e-06,0.7294867595517435,0.3180376252270883,0.39099926940830854
2007-06,2007-06-15,2007-06-15,0,True,range_var,10,6.57540575564513e-05,5.630424552903251e-05,5.2817220470783556e-05,8.179354139761067e-06,4.368329124207019e-05,4.882146587164143e-05,-9.449812027418787e-06,-5.757470341669023e-05,-2.207076631438111e-05,-1.693259168480987e-05,-1.2620954286962322e-05,-3.995754599142129e-06,0.8562854920503435,0.12439314688282031,0.664343659774412
2007-07,2007-07-20,2007-07-20,0,False,range_var,10,6.811199411494097e-05,1.76372242721117e-05,1.673110752019789e-05,7.104018474407067e-05,9.830855992668729e-05,0.00017127349168485122,-5.0474769842829274e-05,2.9281906291296926e-06,3.0196565811746313e-05,0.00010316149756991025,8.067133565457559e-05,0.00015454238416465335,0.25894447081300204,1.04299082220656,1.4433369805733294
2007-08,2007-08-17,2007-08-17,0,False,range_var,12,0.00016302967503748367,0.00036818413153411706,0.00027205440311480806,0.00034175780237913404,5.872289058869942e-05,6.316762980687217e-05,0.0002051544564966334,0.00017872812734165037,-0.00010430678444878425,-9.98620452306115e-05,-0.00030946124094541767,-0.0002088867733079359,2.2583872012838424,2.096291992856867,0.360197556519682
2007-09,2007-09-21,2007-09-21,0,True,range_var,8,5.248466588243549e-05,0.00012499511275214584,8.438519864741061e-05,2.9561823607524205e-05,2.8439229662404864e-05,2.4163535441382637e-05,7.251044686971035e-05,-2.2922842274911284e-05,-2.4045436220030625e-05,-2.8321130441052852e-05,-9.655588308974098e-05,-6.0221663206027976e-05,2.3815548913302065,0.563246866689445,0.5418578776153042
2007-10,2007-10-19,2007-10-19,0,False,range_var,12,3.816555049268518e-05,4.676431296828194e-05,4.9074876625657635e-05,0.0007162190079299499,8.364148097868874e-05,7.768488421346396e-05,8.598762475596761e-06,0.0006780534574372648,4.547593048600356e-05,3.951933372077878e-05,3.68771680104068e-05,2.8610007587806325e-05,1.2253016755842367,18.76611233649625,2.1915439420877605
2007-11,2007-11-16,2007-11-16,0,False,range_var,10,0.0001225319612505659,0.00014067982474588408,0.0001370970882278601,6.148736771966292e-05,0.00012477681853507677,0.00014731704223303852,1.8147863495318178e-05,-6.104459353090298e-05,2.244857284510864e-06,2.4785080982472614e-05,-1.5903006210807313e-05,1.0219954005178408e-05,1.1481071820780504,0.5018067701856763,1.018320585597421
2007-12,2007-12-21,2007-12-21,0,True,range_var,9,0.00011688310491281822,7.359111903684503e-05,7.100782137287669e-05,2.9224058858312508e-05,2.8959719135214887e-05,3.5075992814977737e-05,-4.329198587597319e-05,-8.765904605450572e-05,-8.792338577760334e-05,-8.180711209784049e-05,-4.463139990163015e-05,-3.593182855789895e-05,0.629612971795503,0.25002808472713317,0.24776651130901778
2008-01,2008-01-18,2008-01-18,0,False,range_var,10,0.00020552159874604004,0.00029125930960236093,0.00021323142744865886,0.00031307906739824266,0.0007100889843189437,0.0005431358328471266,8.573771085632089e-05,0.00010755746865220262,0.0005045673855729037,0.0003376142341010866,0.0004188296747165828,0.00032990440539846773,1.4171712918712047,1.523339003338086,3.4550577099995707
2008-02,2008-02-15,2008-02-15,0,False,range_var,9,0.00011059570802986853,9.146251051864357e-05,9.26815959058659e-05,3.41820521793667e-05,0.00014172101302566682,0.0001527862642865523,-1.9133197511224967e-05,-7.641365585050184e-05,3.112530499579828e-05,4.219055625668377e-05,5.025850250702325e-05,6.01046683806864e-05,0.8269987339286469,0.309072140214837,1.2814332088492284
2008-03,2008-03-21,2008-03-20,1,True,range_var,9,0.0001404871832544644,0.0003161980113254715,0.00036626650468882927,0.0002796743187316933,9.109905788146284e-05,9.402940521483256e-05,0.0001757108280710071,0.00013918713547722892,-4.938812537300157e-05,-4.6457778039631846e-05,-0.00022509895344400866,-0.0002722370994739967,2.2507249700689216,1.990746146750763,0.6484510242934769
2008-04,2008-04-18,2008-04-18,0,False,range_var,11,6.813185618611468e-05,6.617974215908564e-05,6.157075308545739e-05,3.158949134902799e-05,3.8045222093686574e-05,6.494501708135103e-05,-1.952114027029041e-06,-3.654236483708669e-05,-3.008663409242811e-05,-3.186839104763652e-06,-2.813452006539907e-05,3.3742639958936392e-06,0.9713479987731952,0.4636522930292034,0.5584057770238794
2008-05,2008-05-16,2008-05-16,0,False,range_var,10,7.275761708858006e-05,4.583312431331634e-05,4.319085908819003e-05,2.8301799938115784e-05,9.341513032825952e-05,7.831702177351339e-05,-2.6924492775263718e-05,-4.445581715046427e-05,2.0657513239679464e-05,5.559404684933329e-06,4.758200601494318e-05,3.512616268532336e-05,0.6299426252170407,0.38898744998285545,1.2839223447151877
2008-06,2008-06-20,2008-06-20,0,True,range_var,10,0.00010098114445175812,6.17316883352035e-05,6.277716949632843e-05,7.22175574504615e-05,7.306926347948564e-05,0.00010624174159392004,-3.924945611655462e-05,-2.876358700129662e-05,-2.791188097227248e-05,5.260597142161917e-06,1.1337575144282138e-05,4.3464572097591606e-05,0.6113189612808823,0.7151588332905269,0.7235931408402004
2008-07,2008-07-18,2008-07-18,0,False,range_var,11,0.00017085269735376567,0.0002297521901891776,0.0002373642602052176,3.676794567023183e-05,0.00010388356478763904,0.00011767339765675136,5.889949283541192e-05,-0.00013408475168353386,-6.696913256612663e-05,-5.317929969701432e-05,-0.00012586862540153856,-0.00011969086254846623,1.3447384428087505,0.21520260575167002,0.6080299954090798
2008-08,2008-08-15,2008-08-15,0,False,range_var,10,9.232160675237278e-05,0.00010244115144230952,0.0001388870425732605,3.0779580428459146e-05,8.668557328871144e-05,8.192986685198658e-05,1.0119544689936739e-05,-6.154202632391363e-05,-5.636033463661338e-06,-1.0391739900386202e-05,-1.5755578153598077e-05,-5.6957175721273934e-05,1.1096118779331865,0.33339519871027457,0.938952173148606
2008-09,2008-09-19,2008-09-19,0,True,range_var,10,0.0005073978243314523,0.0010823067731636224,0.0008343693797027759,0.0004982178328902215,0.0003123450288066548,0.00029234204673429,0.0005749089488321701,-9.179991441230764e-06,-0.0001950527955247975,-0.0002150557775971623,-0.0007699617443569676,-0.000542027332968486,2.1330536341768327,0.9819077043672264,0.6155821208303383
2008-10,2008-10-17,2008-10-17,0,False,range_var,12,0.0015539751202951514,0.0027197320510346542,0.003643899226584677,0.0019216517946076415,0.001466809566511341,0.0016153678906929661,0.0011657569307395028,0.0003676766743124901,-8.716555378381042e-05,6.139277039781473e-05,-0.0012529224845233132,-0.0020285313358917112,1.7501773455150857,1.2366039645748357,0.9439080120103501
2008-11,2008-11-21,2008-11-21,0,False,range_var,9,0.0011423083816847054,0.0019936605442654586,0.0015846169681355492,0.002579247707765168,0.0013706924589870306,0.0011727860901438083,0.0008513521625807532,0.0014369393260804625,0.00022838407730232523,3.0477708459102906e-05,-0.000622968085278428,-0.0004118308779917409,1.7452910056784818,2.2579259236120004,1.1999320682261814
2008-12,2008-12-19,2008-12-19,0,True,range_var,11,0.0007859814009466292,0.0004775311224907053,0.0005055510494828746,0.00028918656287676764,0.0002448390943011015,0.00018189632346642663,-0.00030845027845592394,-0.0004967948380698616,-0.0005411423066455278,-0.0006040850774802027,-0.0002326920281896038,-0.000323654726016448,0.6075603340175364,0.3679305420312412,0.31150749115210535
2009-01,2009-01-16,2009-01-16,0,False,range_var,9,0.00026634573448595597,0.0003728862552072816,0.0006109985023103553,0.00043649199779156487,0.0008402270370992601,0.0006951500782338555,0.00010654052072132562,0.0001701462633056089,0.0005738813026133041,0.0004288043437478996,0.0004673407818919785,8.415157592350027e-05,1.4000083610385108,1.6388173012569138,3.154647994347978
2009-02,2009-02-20,2009-02-20,0,False,range_var,8,0.0006806043144839518,0.00040304367148298587,0.00034657468646726643,0.00040129117561309857,0.0006546474953588662,0.0006438351391006664,-0.00027756064300096594,-0.00027931313887085324,-2.5956819125085625e-05,-3.676917538328545e-05,0.0002516038238758803,0.00029726045263339993,0.5921850080961973,0.5896100966056406,0.9618621002354847
2009-03,2009-03-20,2009-03-20,0,True,range_var,11,0.0005638408324766304,0.0005556147422885694,0.00045377805118890734,0.00033827704658585426,0.0006011074309123117,0.00041840959553148964,-8.22609018806097e-06,-0.00022556378589077614,3.726659843568132e-05,-0.00014543123694514076,4.549268862374229e-05,-3.53684556574177e-05,0.9854106164111449,0.5999513109045271,1.0660941817072567
2009-04,2009-04-17,2009-04-17,0,False,range_var,10,0.00023658770200173348,0.0001943773777859938,0.00017661158372326706,0.00010891857467448331,0.0004100681930248446,0.00030369641172156353,-4.221032421573967e-05,-0.00012766912732725016,0.00017348049102311114,6.710870971983005e-05,0.0002156908152388508,0.00012708482799829646,0.8215869892703451,0.4603729346578009,1.733260814299807
2009-05,2009-05-15,2009-05-15,0,False,range_var,9,0.0002452883124062525,0.0001310930633370414,0.0001153160380651128,0.00015558826655072652,0.00021523334220473648,0.0001664718398936741,-0.00011419524906921107,-8.970004585552596e-05,-3.0054970201516003e-05,-7.881647251257838e-05,8.414027886769507e-05,5.1155801828561305e-05,0.5344448011037798,0.634307705183431,0.8774708427536563
2009-06,2009-06-19,2009-06-19,0,True,range_var,11,0.00010928699514403933,0.0001020690428146517,9.351432945327377e-05,5.9193924169068564e-05,0.0001038334911838164,0.00012942410922178307,-7.217952329387626e-06,-5.009307097497076e-05,-5.453503960222922e-06,2.013711407774374e-05,1.7644483691647047e-06,3.5909779768509295e-05,0.9339541514534787,0.5416374024288203,0.9500992414235998
2009-07,2009-07-17,2009-07-17,0,False,range_var,11,9.194471289384161e-05,0.00016630062807677449,0.00017269916676837665,2.487131440015203e-05,6.555501390938816e-05,0.00010537426623328608,7.435591518293287e-05,-6.707339849368958e-05,-2.6389698984453455e-05,1.3429553339444465e-05,-0.00010074561416738633,-6.732490053509057e-05,1.808702456538022,0.27050293178758616,0.7129829638499963
2009-08,2009-08-21,2009-08-21,0,False,range_var,10,6.553103524274063e-05,8.959066332058116e-05,8.470420906798357e-05,7.846811143605874e-05,5.5337774945935516e-05,7.382100400791762e-05,2.405962807784053e-05,1.2937076193318109e-05,-1.0193260296805115e-05,8.289968765176994e-06,-3.4252888374645646e-05,-1.0883205060065944e-05,1.3671486035390505,1.1974190724348621,0.8444514075041367
2009-09,2009-09-18,2009-09-18,0,True,range_var,10,9.43562804230141e-05,7.034599728053565e-05,8.44250907740261e-05,2.0252784977086918e-05,6.901697934062797e-05,8.027928269907981e-05,-2.4010283142478453e-05,-7.410349544592718e-05,-2.5339301082386137e-05,-1.4076997723934292e-05,-1.3290179399076842e-06,-4.145808074946294e-06,0.7455359300426366,0.21464162095295072,0.7314508269212601
2009-10,2009-10-16,2009-10-16,0,False,range_var,11,0.0001281719568494525,6.00276907536615e-05,4.521966022542125e-05,3.298554829026623e-05,8.395336770064765e-05,0.00010714838873430001,-6.814426609579101e-05,-9.518640855918629e-05,-4.421858914880486e-05,-2.1023568115152502e-05,2.3925676946986157e-05,6.192872850887876e-05,0.4683371638319331,0.2573538635210993,0.655005742006866
2009-11,2009-11-20,2009-11-20,0,False,range_var,9,7.920532612600405e-05,6.198790249910641e-05,5.89991614406015e-05,1.6956058959079452e-05,3.105846271134401e-05,6.970879361163815e-05,-1.7217423626897634e-05,-6.22492671669246e-05,-4.8146863414660036e-05,-9.496532514365901e-06,-3.09294397877624e-05,1.0709632171036651e-05,0.7826229059456526,0.21407725702820604,0.3921259368585208
2009-12,2009-12-18,2009-12-18,0,True,range_var,11,4.963807582128252e-05,2.2430932883122365e-05,2.11393607172552e-05,3.1131439280813104e-05,1.4974871288559345e-05,1.359555721800308e-05,-2.7207142938160157e-05,-1.8506636540469418e-05,-3.466320453272318e-05,-3.604251860327944e-05,-7.45606159456302e-06,-7.543803499252121e-06,0.4518896534967017,0.6271685347534236,0.30168113974592886
2010-01,2010-01-15,2010-01-15,0,False,range_var,8,8.619455388501044e-05,3.658448011253253e-05,3.139782315213295e-05,7.461993179469498e-05,0.00011115116472137274,0.0001142170088454221,-4.9610073772477914e-05,-1.1574622090315467e-05,2.4956610836362295e-05,2.8022454960411654e-05,7.456668460884022e-05,8.281918569328915e-05,0.42444073858005904,0.8657151575288988,1.2895381403058963
2010-02,2010-02-19,2010-02-19,0,False,range_var,8,0.00010353830140960147,5.817750135639999e-05,7.583116690477006e-05,4.2886558953548664e-05,4.61426538641199e-05,5.3286266922462185e-05,-4.536080005320148e-05,-6.065174245605281e-05,-5.739564754548157e-05,-5.0252034487139286e-05,-1.203484749228009e-05,-2.2544899982307875e-05,0.5618935269784615,0.4142096052347604,0.44565782165556106
2010-03,2010-03-19,2010-03-19,0,True,range_var,12,2.327939842595971e-05,2.366415478209172e-05,2.3044648693386616e-05,8.33943545358424e-05,6.327747018671363e-05,6.13443785279052e-05,3.847563561320107e-07,6.0114956109882687e-05,3.999807176075392e-05,3.806498010194549e-05,3.961331540462191e-05,3.8299729834518586e-05,1.0165277619761408,3.582324294207117,2.718174629295859
2010-04,2010-04-16,2010-04-16,0,False,range_var,10,6.513588704300135e-05,2.2424892614618044e-05,1.7910785223572446e-05,0.0001615501873077289,4.095920729446113e-05,5.300147452697136e-05,-4.271099442838331e-05,9.641430026472754e-05,-2.4176679748540225e-05,-1.2134412516029991e-05,1.8534314679843085e-05,3.509068930339892e-05,0.3442786094217708,2.4802024604512845,0.6288270437987697
2010-05,2010-05-21,2010-05-21,0,False,range_var,9,0.0006023959703502827,0.00021049388995665586,0.00020244658383620557,0.0005057099654233159,0.00023295369015095032,0.00018512209734090028,-0.00039190208039362683,-9.668600492696684e-05,-0.00036944228019933237,-0.0004172738730093824,2.2459800194294462e-05,-1.732448649530529e-05,0.3494277855714363,0.8394975901469832,0.3867118998413815
2010-06,2010-06-18,2010-06-18,0,True,range_var,11,0.00021021847249291464,6.946132382237495e-05,7.538210781661057e-05,1.6681831814440456e-05,0.00014075518253334315,0.00011908672871652277,-0.00014075714867053967,-0.00019353664067847418,-6.946328995957149e-05,-9.113174377639187e-05,7.12938587109682e-05,4.37046208999122e-05,0.3304244531827056,0.07935473803332252,0.6695661939893853
2010-07,2010-07-16,2010-07-16,0,False,range_var,10,0.0001329502920492189,6.449427907337088e-05,5.2843806879125915e-05,0.00023632061827004994,0.00016101405612463384,0.00012841578064669518,-6.845601297584803e-05,0.00010337032622083104,2.8063764075414937e-05,-4.53451140252373e-06,9.651977705126296e-05,7.557197376756926e-05,0.4851006949988102,1.7775110879979323,1.2110846365423973
2010-08,2010-08-20,2010-08-20,0,False,range_var,11,5.368046220000377e-05,8.778941997774285e-05,6.906831911624941e-05,4.4325689241221625e-05,9.05325950438966e-05,0.00011870925501320508,3.4108957777739076e-05,-9.354772958782144e-06,3.685213284389283e-05,6.502879281320131e-05,2.7431750661537503e-06,4.964093589695567e-05,1.635407304256346,0.8257322575962939,1.6865092313584855
2010-09,2010-09-17,2010-09-17,0,True,range_var,10,5.4230795201802465e-05,3.3818499564935765e-05,2.7312950262546912e-05,2.673538395534551e-05,6.812469601174925e-05,6.206481211210773e-05,-2.04122956368667e-05,-2.7495411246456956e-05,1.3893900809946788e-05,7.834016910305262e-06,3.430619644681349e-05,3.4751861849560814e-05,0.623603239434183,0.4929926595370467,1.2561994667097376
2010-10,2010-10-15,2010-10-15,0,False,range_var,10,4.0542761483077534e-05,5.1952276544551446e-05,4.2263981286429384e-05,6.598387609703939e-05,6.682748579687183e-05,5.9809794869107366e-05,1.1409515061473912e-05,2.5441114613961858e-05,2.62847243137943e-05,1.9267033386029832e-05,1.4875209252320389e-05,1.7545813582677982e-05,1.2814192877867043,1.6275131166035872,1.6483210159417852
2010-11,2010-11-19,2010-11-19,0,False,range_var,10,5.434784056091666e-05,4.614625998199199e-05,4.77317052441989e-05,2.9860236791184146e-05,3.652411160768487e-05,4.260876801180098e-05,-8.20158057892467e-06,-2.4487603769732515e-05,-1.782372895323179e-05,-1.1739072549115679e-05,-9.62214837430712e-06,-5.122937232397915e-06,0.849090957538013,0.5494282106335912,0.6720434746022012
