event_month,expiration_date,is_quad_witching,offset,value,control_mean,ratio_control
2008-08,2008-08-15,False,2,3.003861156046394e-05,9.232160675237278e-05,0.3253692458043351
2008-08,2008-08-15,False,3,5.7833527960009777e-05,9.232160675237278e-05,0.6264354574669855
2008-08,2008-08-15,False,4,7.509491422699751e-05,9.232160675237278e-05,0.8134056248438016
2008-08,2008-08-15,False,5,7.449770016680103e-05,9.232160675237278e-05,0.8069367809706838
2008-09,2008-09-19,True,-5,0.00013071779091154709,0.0005073978243314523,0.25762386956187866
2008-09,2008-09-19,True,-4,0.0007942087881114655,0.0005073978243314523,1.5652585604952396
2008-09,2008-09-19,True,-3,0.0007131532575606353,0.0005073978243314523,1.405511067179459
2008-09,2008-09-19,True,-2,0.0008730817891714366,0.0005073978243314523,1.7207046370800065
2008-09,2008-09-19,True,-1,0.0016606852727587952,0.0005073978243314523,3.2729451982710316
2008-09,2008-09-19,True,0,0.0004982178328902215,0.0005073978243314523,0.9819077043672264
2008-09,2008-09-19,True,1,0.00046288625473279576,0.0005073978243314523,0.9122748118652164
2008-09,2008-09-19,True,2,0.0003495263030622591,0.0005073978243314523,0.688860468652571
2008-09,2008-09-19,True,3,0.00012462252862490943,0.0005073978243314523,0.24561108197322712
2008-09,2008-09-19,True,4,0.0003007501639211814,0.0005073978243314523,0.5927304956765433
2008-09,2008-09-19,True,5,0.00022392498333030436,0.0005073978243314523,0.441320345875247
2008-10,2008-10-17,False,-5,0.004924782481725288,0.0015539751202951514,3.16915143454157
2008-10,2008-10-17,False,-4,0.005135517498094135,0.0015539751202951514,3.304761724318167
2008-10,2008-10-17,False,-3,0.0024937243017816575,0.0015539751202951514,1.6047388849494686
2008-10,2008-10-17,False,-2,0.002688824813643373,0.0015539751202951514,1.7302881999376387
2008-10,2008-10-17,False,-1,0.0029766470376789323,0.0015539751202951514,1.9155049516581502
2008-10,2008-10-17,False,0,0.0019216517946076415,0.0015539751202951514,1.2366039645748357
2008-10,2008-10-17,False,1,0.0009706795301800879,0.0015539751202951514,0.6246429029029266
2008-10,2008-10-17,False,2,0.00044909682806769727,0.0015539751202951514,0.28899872475590144
2008-10,2008-10-17,False,3,0.002980652341286238,0.0015539751202951514,1.9180824083722223
2008-10,2008-10-17,False,4,0.0020035712907245863,0.0015539751202951514,1.2893200570315706
2008-10,2008-10-17,False,5,0.0016728394632062207,0.0015539751202951514,1.0764905057736658
2008-11,2008-11-21,False,-5,0.001389336231503882,0.0011423083816847054,1.2162532060343054
2008-11,2008-11-21,False,-4,0.0005527669763774885,0.0011423083816847054,0.48390345833080006
2008-11,2008-11-21,False,-3,0.0009263020537456908,0.0011423083816847054,0.810903665417877
2008-11,2008-11-21,False,-2,0.0018156881670452017,0.0011423083816847054,1.589490365436502
2008-11,2008-11-21,False,-1,0.003238991412005483,0.0011423083816847054,2.8354789861810663
2008-11,2008-11-21,False,0,0.002579247707765168,0.0011423083816847054,2.2579259236120004
2008-11,2008-11-21,False,1,0.002266754837502132,0.0011423083816847054,1.9843633066572308
2008-11,2008-11-21,False,2,0.0006694148386982834,0.0011423083816847054,0.5860193704531987
2008-11,2008-11-21,False,3,0.0011759077007606766,0.0011423083816847054,1.0294135275681144
2008-11,2008-11-21,False,4,0.00012312673970684955,0.0011423083816847054,0.10778765321257568
2008-11,2008-11-21,False,5,0.0016287263340510998,0.0011423083816847054,1.4258201727006614
2008-12,2008-12-19,True,-5,0.0007116962070447952,0.0007859814009466292,0.9054873387431743
2008-12,2008-12-19,True,-4,0.00038346567289746246,0.0007859814009466292,0.4878813575430916
2008-12,2008-12-19,True,-3,0.0006553270612926544,0.0007859814009466292,0.8337691712595032
2008-12,2008-12-19,True,-2,0.00024335649507714672,0.0007859814009466292,0.30962118796201826
2008-12,2008-12-19,True,-1,0.0005339098111023148,0.0007859814009466292,0.6792906428310879
2008-12,2008-12-19,True,0,0.00028918656287676764,0.0007859814009466292,0.3679305420312412
2008-12,2008-12-19,True,1,0.0004810925053439256,0.0007859814009466292,0.6120914626790175
2008-12,2008-12-19,True,2,0.00021688349034886935,0.0007859814009466292,0.2759397233670628
2008-12,2008-12-19,True,3,3.654128721050959e-05,0.0007859814009466292,0.046491287410235886
2008-12,2008-12-19,True,4,3.0567815358603396e-05,0.0007859814009466292,0.03889127060995054
2008-12,2008-12-19,True,5,0.00014439651907022517,0.0007859814009466292,0.18371493129012373
2009-01,2009-01-16,False,-5,0.001642940255793759,0.00026634573448595597,6.168449661732386
2009-01,2009-01-16,False,-4,0.0002933934901361724,0.00026634573448595597,1.1015513002392108
2009-01,2009-01-16,False,-3,0.0001343762446866171,0.00026634573448595597,0.5045181029309954
2009-01,2009-01-16,False,-2,0.0003392580622137855,0.00026634573448595597,1.2737506867476194
2009-01,2009-01-16,False,-1,0.0006450244587214424,0.00026634573448595597,2.4217562934369186
2009-01,2009-01-16,False,0,0.00043649199779156487,0.00026634573448595597,1.6388173012569138
2009-01,2009-01-16,False,1,0.001329134596594776,0.00026634573448595597,4.990260494165561
2009-01,2009-01-16,False,2,0.0007560808757475191,0.00026634573448595597,2.8387196709072366
2009-01,2009-01-16,False,3,0.0004354656389554853,0.00026634573448595597,1.634963817971137
2009-01,2009-01-16,False,4,0.0006233081687556568,0.00026634573448595597,2.3402220799917597
2009-01,2009-01-16,False,5,0.00033176111111584024,0.00026634573448595597,1.24560324480561
2009-02,2009-02-20,False,-5,0.0004073160013415282,0.0006806043144839518,0.5984622675369955
2009-02,2009-02-20,False,-4,0.00011642641654584617,0.0006806043144839518,0.17106329488099567
2009-02,2009-02-20,False,-3,0.0007886506570998319,0.0006806043144839518,1.1587505990140587
2009-02,2009-02-20,False,-2,0.00015881873632644401,0.0006806043144839518,0.23334958792740484
2009-02,2009-02-20,False,-1,0.00026166162102268163,0.0006806043144839518,0.38445483734712854
2009-02,2009-02-20,False,0,0.00040129117561309857,0.0006806043144839518,0.5896100966056406
2009-02,2009-02-20,False,1,0.0008364701036250892,0.0006806043144839518,1.229010874342338
2009-02,2009-02-20,False,2,0.0006541524076028022,0.0006806043144839518,0.961134676465861
2009-02,2009-02-20,False,3,0.0004733199748487071,0.0006806043144839518,0.6954407498982549
2009-02,2009-02-20,False,4,0.0010270645993701501,0.0006806043144839518,1.5090480291017427
2009-02,2009-02-20,False,5,0.00022816861005658332,0.0006806043144839518,0.33524414289025695
2009-03,2009-03-20,True,-5,0.00031737653181276566,0.0005638408324766304,0.5628831995347198
2009-03,2009-03-20,True,-4,0.0002846694972660632,0.0005638408324766304,0.5048756331031807
2009-03,2009-03-20,True,-3,0.0005165306913453671,0.0005638408324766304,0.9160930915140415
2009-03,2009-03-20,True,-2,0.0008483860045543797,0.0005638408324766304,1.5046551361452576
2009-03,2009-03-20,True,-1,0.0003019275309659615,0.0005638408324766304,0.5354836215741355
2009-03,2009-03-20,True,0,0.00033827704658585426,0.0005638408324766304,0.5999513109045271
2009-03,2009-03-20,True,1,0.0008863968511858615,0.0005638408324766304,1.5720692793610334
2009-03,2009-03-20,True,2,0.00018615402437286563,0.0005638408324766304,0.33015350015570427
2009-03,2009-03-20,True,3,0.0007307714171782081,0.0005638408324766304,1.2960597656050326
2009-03,2009-03-20,True,4,0.00020872913370273828,0.0005638408324766304,0.37019158897363025
2009-03,2009-03-20,True,5,7.99965512177748e-05,0.0005638408324766304,0.14187789640277682
2009-04,2009-04-17,False,-5,0.00011063794969637537,0.00023658770200173348,0.4676403243291349
2009-04,2009-04-17,False,-4,0.00018928783556197855,0.00023658770200173348,0.8000747036318551
2009-04,2009-04-17,False,-3,0.00014116973771453927,0.00023658770200173348,0.5966909375260128
2009-04,2009-04-17,False,-2,0.00016543833126625028,0.00023658770200173348,0.6992685159308835
2009-04,2009-04-17,False,-1,0.00027652406437719183,0.00023658770200173348,1.1688015143541388
2009-04,2009-04-17,False,0,0.00010891857467448331,0.00023658770200173348,0.4603729346578009
2009-04,2009-04-17,False,1,0.0006841841654139343,0.00023658770200173348,2.891883896014685
2009-04,2009-04-17,False,2,0.00028999314960618085,0.00023658770200173348,1.225732137184612
2009-04,2009-04-17,False,3,0.0002560272640544188,0.00023658770200173348,1.0821664097001242
2009-04,2009-04-17,False,4,0.00016176448580821799,0.00023658770200173348,0.6837400441339624
2009-04,2009-04-17,False,5,0.00012651299372506576,0.00023658770200173348,0.5347403633183723
2009-05,2009-05-15,False,-5,0.0001340587518065321,0.0002452883124062525,0.5465354239320653
2009-05,2009-05-15,False,-4,4.924224850790759e-05,0.0002452883124062525,0.20075252679121286
2009-05,2009-05-15,False,-3,0.0001713667412977003,0.0002452883124062525,0.6986339447510183
2009-05,2009-05-15,False,-2,0.00010323459763919368,0.0002452883124062525,0.4208704305006348
2009-05,2009-05-15,False,-1,0.00011867785107423028,0.0002452883124062525,0.4838300280596865
2009-05,2009-05-15,False,0,0.00015558826655072652,0.0002452883124062525,0.634307705183431
2009-05,2009-05-15,False,1,0.0003420511680416404,0.0002452883124062525,1.3944862055845813
2009-05,2009-05-15,False,2,5.8109559202564803e-05,0.0002452883124062525,0.2369030902145975
2009-05,2009-05-15,False,3,0.0002455392993700042,0.0002452883124062525,1.0010232324617898
2009-05,2009-05-15,False,4,0.0001079208585162672,0.0002452883124062525,0.43997554330075883
2009-05,2009-05-15,False,5,7.873831433789377e-05,0.0002452883124062525,0.3210031230818917
2009-06,2009-06-19,True,-5,5.241161331647861e-05,0.00010928699514403933,0.47957776904196653
2009-06,2009-06-19,True,-4,0.00010895290550593512,0.00010928699514403933,0.9969430064605228
2009-06,2009-06-19,True,-3,0.00012344064199276472,0.00010928699514403933,1.1295089761601644
2009-06,2009-06-19,True,-2,9.676430662789416e-05,0.00010928699514403933,0.8854146506668944
2009-06,2009-06-19,True,-1,8.600217982329624e-05,0.00010928699514403933,0.7869388275333775
2009-06,2009-06-19,True,0,5.9193924169068564e-05,0.00010928699514403933,0.5416374024288203
2009-06,2009-06-19,True,1,0.00016678113043479238,0.00010928699514403933,1.52608396099624
2009-06,2009-06-19,True,2,4.7914028252920086e-05,0.00010928699514403933,0.43842387824617013
2009-06,2009-06-19,True,3,9.680531486373676e-05,0.00010928699514403933,0.8857898850283895
2009-06,2009-06-19,True,4,0.00029531054151244325,0.00010928699514403933,2.702156291544355
2009-06,2009-06-19,True,5,4.030953104502278e-05,0.00010928699514403933,0.36884105919368687
2009-07,2009-07-17,False,-5,6.0640198476326996e-05,9.194471289384161e-05,0.659528933940351
2009-07,2009-07-17,False,-4,0.0003039537511352328,9.194471289384161e-05,3.3058317500667447
2009-07,2009-07-17,False,-3,4.084651315561381e-05,9.194471289384161e-05,0.4442508097531911
2009-07,2009-07-17,False,-2,0.0003406310404216036,9.194471289384161e-05,3.7047376591940915
2009-07,2009-07-17,False,-1,0.00011742433065310611,9.194471289384161e-05,1.2771189006667842
2009-07,2009-07-17,False,0,2.487131440015203e-05,9.194471289384161e-05,0.27050293178758616
2009-07,2009-07-17,False,1,4.862299371368512e-05,9.194471289384161e-05,0.528828599093291
2009-07,2009-07-17,False,2,8.72466162098755e-05,9.194471289384161e-05,0.9489030251321738
2009-07,2009-07-17,False,3,6.07954318046039e-05,9.194471289384161e-05,0.6612172673245242
2009-07,2009-07-17,False,4,0.00025029409014201947,9.194471289384161e-05,2.722223848053192
2009-07,2009-07-17,False,5,7.991219929624643e-05,9.194471289384161e-05,0.8691331647151066
2009-08,2009-08-21,False,-5,0.00012853479317836424,6.553103524274063e-05,1.9614338870467183
2009-08,2009-08-21,False,-4,2.6214262199810126e-05,6.553103524274063e-05,0.4000282019459486
2009-08,2009-08-21,False,-3,4.381580796236312e-05,6.553103524274063e-05,0.6686268239172511
2009-08,2009-08-21,False,-2,0.00015993225743032367,6.553103524274063e-05,2.4405574677387776
2009-08,2009-08-21,False,-1,6.502392456905672e-05,6.553103524274063e-05,0.9922615189611234
2009-08,2009-08-21,False,0,7.846811143605874e-05,6.553103524274063e-05,1.1974190724348621
2009-08,2009-08-21,False,1,6.255427313351035e-05,6.553103524274063e-05,0.9545747736442172
2009-08,2009-08-21,False,2,5.8553711699260784e-05,6.553103524274063e-05,0.8935264257975724
2009-08,2009-08-21,False,3,4.4905340005035395e-05,6.553103524274063e-05,0.6852530230706205
2009-08,2009-08-21,False,4,0.00010807766639676007,6.553103524274063e-05,1.649259255502646
2009-08,2009-08-21,False,5,9.501402880502151e-05,6.553103524274063e-05,1.4499088630763992
2009-09,2009-09-18,True,-5,3.417320400071218e-05,9.43562804230141e-05,0.3621720127956328
2009-09,2009-09-18,True,-4,0.00017691425802781135,9.43562804230141e-05,1.8749600687381571
2009-09,2009-09-18,True,-3,5.913210694962988e-05,9.43562804230141e-05,0.6266896775130527
2009-09,2009-09-18,True,-2,8.237480984219724e-05,9.43562804230141e-05,0.8730188332233738
2009-09,2009-09-18,True,-1,6.953107504977986e-05,9.43562804230141e-05,0.7368992793914838
2009-09,2009-09-18,True,0,2.0252784977086918e-05,9.43562804230141e-05,0.21464162095295072
2009-09,2009-09-18,True,1,5.728245512838016e-05,9.43562804230141e-05,0.6070868295313663
2009-09,2009-09-18,True,2,1.8683523387232307e-05,9.43562804230141e-05,0.1980103847191848
2009-09,2009-09-18,True,3,0.00013108495950627143,9.43562804230141e-05,1.389255266513229
2009-09,2009-09-18,True,4,0.000141301650754937,9.43562804230141e-05,1.4975330748675064
2009-09,2009-09-18,True,5,5.304382471857813e-05,9.43562804230141e-05,0.5621652790972078
2009-10,2009-10-16,False,-5,2.5608393646786692e-05,0.0001281719568494525,0.19979716527902944
2009-10,2009-10-16,False,-4,2.0406835219335063e-05,0.0001281719568494525,0.15921450932753103
2009-10,2009-10-16,False,-3,2.830684921822304e-05,0.0001281719568494525,0.22085056602101766
2009-10,2009-10-16,False,-2,0.00012273837784764356,0.0001281719568494525,0.9576071151961025
2009-10,2009-10-16,False,-1,2.9037845195117893e-05,0.0001281719568494525,0.226553810278679
2009-10,2009-10-16,False,0,3.298554829026623e-05,0.0001281719568494525,0.2573538635210993
2009-10,2009-10-16,False,1,5.9034498559692714e-05,0.0001281719568494525,0.46058825979409146
2009-10,2009-10-16,False,2,5.177826572883215e-05,0.0001281719568494525,0.40397499579139273
2009-10,2009-10-16,False,3,0.0001410473388134181,0.0001281719568494525,1.1004539704351137
2009-10,2009-10-16,False,4,0.00014537079391002455,0.0001281719568494525,1.1341856478072918
2009-10,2009-10-16,False,5,0.00013851104665953248,0.0001281719568494525,1.0806657717040553
2009-11,2009-11-20,False,-5,5.4092769791097365e-05,7.920532612600405e-05,0.6829435902459856
2009-11,2009-11-20,False,-4,5.493932991459088e-05,7.920532612600405e-05,0.6936317619245765
2009-11,2009-11-20,False,-3,2.3210428413449152e-05,7.920532612600405e-05,0.29304125806545844
2009-11,2009-11-20,False,-2,2.165062580194547e-05,7.920532612600405e-05,0.2733481049936276
2009-11,2009-11-20,False,-1,0.00014110265328192464,7.920532612600405e-05,1.7814793547778722
2009-11,2009-11-20,False,0,1.6956058959079452e-05,7.920532612600405e-05,0.21407725702820604
2009-11,2009-11-20,False,1,3.79276731567162e-05,7.920532612600405e-05,0.4788525596924989
2009-11,2009-11-20,False,2,4.175067928055752e-05,7.920532612600405e-05,0.5271195931210272
2009-11,2009-11-20,False,3,1.3497035696758315e-05,7.920532612600405e-05,0.17040565776203626
2009-11,2009-11-20,False,4,0.00012440877340835725,7.920532612600405e-05,1.5707122171360186
2009-11,2009-11-20,False,5,0.00013095980651580145,7.920532612600405e-05,1.6534217194871923
2009-12,2009-12-18,True,-5,1.6470690342950454e-05,4.963807582128252e-05,0.3318156489838911
2009-12,2009-12-18,True,-4,2.1933314593958473e-05,4.963807582128252e-05,0.441864722414451
2009-12,2009-12-18,True,-3,2.4572838972465178e-05,4.963807582128252e-05,0.4950401192209283
2009-12,2009-12-18,True,-2,2.138011489536319e-05,4.963807582128252e-05,0.4307200579720373
2009-12,2009-12-18,True,-1,2.133984478153872e-05,4.963807582128252e-05,0.42990878329713933
2009-12,2009-12-18,True,0,3.1131439280813104e-05,4.963807582128252e-05,0.6271685347534236
2009-12,2009-12-18,True,1,2.5758867165744068e-05,4.963807582128252e-05,0.5189336359146268
2009-12,2009-12-18,True,2,8.42944302147265e-06,4.963807582128252e-05,0.16981808585453856
2009-12,2009-12-18,True,3,1.0736303678461314e-05,4.963807582128252e-05,0.2162916974686211
2009-12,2009-12-18,True,4,1.0295736024876211e-05,4.963807582128252e-05,0.20741609851971485
2009-12,2009-12-18,True,5,1.275743619946116e-05,4.963807582128252e-05,0.25700907999321276
2010-01,2010-01-15,False,-5,2.5514410872288568e-05,8.619455388501044e-05,0.29600954726590467
2010-01,2010-01-15,False,-4,2.1721264550778586e-05,8.619455388501044e-05,0.25200274926599503
2010-01,2010-01-15,False,-3,2.7337137437221813e-05,8.619455388501044e-05,0.3171562030901797
2010-01,2010-01-15,False,-2,6.822404711759341e-05,8.619455388501044e-05,0.7915122712811886
2010-01,2010-01-15,False,-1,1.419225578278236e-05,8.619455388501044e-05,0.16465374136880878
2010-01,2010-01-15,False,0,7.461993179469498e-05,8.619455388501044e-05,0.8657151575288988
2010-01,2010-01-15,False,1,6.540656818196668e-05,8.619455388501044e-05,0.7588248356064771
2010-01,2010-01-15,False,2,6.027288970637409e-05,8.619455388501044e-05,0.6992656379054103
2010-01,2010-01-15,False,3,0.00020777403627577747,8.619455388501044e-05,2.410523947405802
2010-01,2010-01-15,False,4,0.00020777455510250357,8.619455388501044e-05,2.4105299666576308
2010-01,2010-01-15,False,5,2.98569949604888e-05,8.619455388501044e-05,0.34639073601239495
2010-02,2010-02-19,False,-5,0.00012543106480193737,0.00010353830140960147,1.2114460358561157
2010-02,2010-02-19,False,-4,7.919226565271295e-05,0.00010353830140960147,0.7648596178859968
2010-02,2010-02-19,False,-3,0.00012548566832973123,0.00010353830140960147,1.2119734110114975
2010-02,2010-02-19,False,-2,1.3362784277399185e-05,0.00010353830140960147,0.1290612661737177
2010-02,2010-02-19,False,-1,3.5684051462069536e-05,0.00010353830140960147,0.3446459037501694
2010-02,2010-02-19,False,0,4.2886558953548664e-05,0.00010353830140960147,0.4142096052347604
2010-02,2010-02-19,False,1,1.640558508621698e-05,0.00010353830140960147,0.1584494323633518
2010-02,2010-02-19,False,2,8.35846800857366e-05,0.00010353830140960147,0.8072827055088766
2010-02,2010-02-19,False,3,3.843769642040609e-05,0.00010353830140960147,0.3712413270944546
2010-02,2010-02-19,False,4,9.793311833332232e-05,0.00010353830140960147,0.9458636755677029
2010-02,2010-02-19,False,5,3.0070254686628942e-05,0.00010353830140960147,0.29042638595808007
2010-03,2010-03-19,True,-5,1.8607965698962118e-05,2.327939842595971e-05,0.7993318967474561
2010-03,2010-03-19,True,-4,2.5622813421695804e-05,2.327939842595971e-05,1.10066475743303
2010-03,2010-03-19,True,-3,2.843415180401378e-05,2.327939842595971e-05,1.2214298361037463
2010-03,2010-03-19,True,-2,2.9630297891247683e-05,2.327939842595971e-05,1.2728120095322502
2010-03,2010-03-19,True,-1,1.2928014651013696e-05,2.327939842595971e-05,0.5553414402924258
2010-03,2010-03-19,True,0,8.33943545358424e-05,2.327939842595971e-05,3.582324294207117
2010-03,2010-03-19,True,1,6.520996901998581e-05,2.327939842595971e-05,2.801187892693472
2010-03,2010-03-19,True,2,3.367585507916433e-05,2.327939842595971e-05,1.4465947299398918
2010-03,2010-03-19,True,3,9.094658646099075e-05,2.327939842595971e-05,3.906741265254212
2010-03,2010-03-19,True,4,7.218566562734875e-05,2.327939842595971e-05,3.100838960978127
2010-03,2010-03-19,True,5,4.470381645203639e-05,2.327939842595971e-05,1.9203166522630382
2010-04,2010-04-16,False,-5,1.6245769813693766e-05,6.513588704300135e-05,0.24941350384878688
2010-04,2010-04-16,False,-4,6.033478460314317e-06,6.513588704300135e-05,0.09262909793999029
2010-04,2010-04-16,False,-3,2.7309031545667146e-05,6.513588704300135e-05,0.4192624494027124
2010-04,2010-04-16,False,-2,3.053658300561101e-05,6.513588704300135e-05,0.46881349731909533
2010-04,2010-04-16,False,-1,9.429063292575976e-06,6.513588704300135e-05,0.14475988154350466
2010-04,2010-04-16,False,0,0.0001615501873077289,6.513588704300135e-05,2.4802024604512845
2010-04,2010-04-16,False,1,5.411006519942727e-05,6.513588704300135e-05,0.8307258510766106
2010-04,2010-04-16,False,2,3.0643177756550125e-05,6.513588704300135e-05,0.4704499953507985
2010-04,2010-04-16,False,3,3.812437892740597e-05,6.513588704300135e-05,0.5853052849688997
2010-04,2010-04-16,False,4,0.00010500984007889634,6.513588704300135e-05,1.6121656562314264
2010-04,2010-04-16,False,5,3.711991067257713e-05,6.513588704300135e-05,0.5698841661290548
2010-05,2010-05-21,False,-5,0.00016766668578997108,0.0006023959703502827,0.2783330135699212
2010-05,2010-05-21,False,-4,0.0002130845635210892,0.0006023959703502827,0.3537284012660049
2010-05,2010-05-21,False,-3,0.0002843189734649455,0.0006023959703502827,0.47198020481381875
2010-05,2010-05-21,False,-2,0.00016831586444513284,0.0006023959703502827,0.2794106745887761
2010-05,2010-05-21,False,-1,0.00017884683195988925,0.0006023959703502827,0.29689247731171403
2010-05,2010-05-21,False,0,0.0005057099654233159,0.0006023959703502827,0.8394975901469832
2010-05,2010-05-21,False,1,9.707646691401637e-05,0.0006023959703502827,0.1611505914582531
2010-05,2010-05-21,False,2,0.0003901302725885466,0.0006023959703502827,0.6476309467370651
2010-05,2010-05-21,False,3,0.000211654330950288,0.0006023959703502827,0.3513541613288262
2010-05,2010-05-21,False,4,0.00012210067075766207,0.0006023959703502827,0.20269171237427547
2010-05,2010-05-21,False,5,0.0001046487454939883,0.0006023959703502827,0.1737208591105563
2010-06,2010-06-18,True,-5,8.075503555028928e-05,0.00021021847249291464,0.38414814165777517
2010-06,2010-06-18,True,-4,8.777153206563872e-05,0.00021021847249291464,0.41752530605319205
2010-06,2010-06-18,True,-3,0.0001180707369843745,0.00021021847249291464,0.5616572872222447
2010-06,2010-06-18,True,-2,4.294201506071691e-05,0.00021021847249291464,0.20427327128525424
2010-06,2010-06-18,True,-1,4.7371219422033424e-05,0.00021021847249291464,0.22534280104061769
2010-06,2010-06-18,True,0,1.6681831814440456e-05,0.00021021847249291464,0.07935473803332252
2010-06,2010-06-18,True,1,0.00016702576208025476,0.00021021847249291464,0.7945341819848126
2010-06,2010-06-18,True,2,0.00018264468745910194,0.00021021847249291464,0.8688327209934319
2010-06,2010-06-18,True,3,7.259509806067275e-05,0.00021021847249291464,0.3453316789899115
2010-06,2010-06-18,True,4,8.834461263245248e-05,0.00021021847249291464,0.42025142502845514
2010-06,2010-06-18,True,5,8.482348335013196e-05,0.00021021847249291464,0.4035015683647445
2010-07,2010-07-16,False,-5,3.378904568340111e-05,0.0001329502920492189,0.2541479613364988
2010-07,2010-07-16,False,-4,3.694715149211585e-05,0.0001329502920492189,0.27790199572060975
2010-07,2010-07-16,False,-3,4.0469527372456145e-05,0.0001329502920492189,0.3043959268436515
2010-07,2010-07-16,False,-2,4.47975045663576e-05,0.0001329502920492189,0.3369492753710787
2010-07,2010-07-16,False,-1,0.00010821580528129888,0.0001329502920492189,0.8139568827817002
2010-07,2010-07-16,False,0,0.00023632061827004994,0.0001329502920492189,1.7775110879979323
2010-07,2010-07-16,False,1,6.271976236918482e-05,0.0001329502920492189,0.4717534756972601
2010-07,2010-07-16,False,2,0.0002356968426131495,0.0001329502920492189,1.7728192919342611
2010-07,2010-07-16,False,3,0.0001846255633915672,0.0001329502920492189,1.3886811419956704
2010-07,2010-07-16,False,4,7.849721696186157e-05,0.0001329502920492189,0.5904253067214135
2010-07,2010-07-16,False,5,8.053951789771276e-05,0.0001329502920492189,0.6057866940818498
2010-08,2010-08-20,False,-5,1.8616003692432708e-05,5.368046220000377e-05,0.3467929099245237
2010-08,2010-08-20,False,-4,6.335733195558586e-05,5.368046220000377e-05,1.1802680036458668
2010-08,2010-08-20,False,-3,6.842029988092635e-05,5.368046220000377e-05,1.2745847758539148
2010-08,2010-08-20,False,-2,6.483070934782721e-05,5.368046220000377e-05,1.2077151852061112
2010-08,2010-08-20,False,-1,0.00013011725070447494,5.368046220000377e-05,2.423921951709011
2010-08,2010-08-20,False,0,4.4325689241221625e-05,5.368046220000377e-05,0.8257322575962939
2010-08,2010-08-20,False,1,6.980916169807669e-05,5.368046220000377e-05,1.300457537753313
2010-08,2010-08-20,False,2,6.51204770406309e-05,5.368046220000377e-05,1.2131131955981245
2010-08,2010-08-20,False,3,0.0001366681463929822,5.368046220000377e-05,2.5459569607240193
2010-08,2010-08-20,False,4,9.324745379387477e-05,5.368046220000377e-05,1.7370836608383045
2010-08,2010-08-20,False,5,0.00022870103614046081,5.368046220000377e-05,4.260414809551412
2010-09,2010-09-17,True,-5,1.5960875474618114e-05,5.4230795201802465e-05,0.2943138748975531
2010-09,2010-09-17,True,-4,1.9148377143309177e-05,5.4230795201802465e-05,0.35309047326439985
2010-09,2010-09-17,True,-3,4.158730221030015e-05,5.4230795201802465e-05,0.7668576876947198
2010-09,2010-09-17,True,-2,4.304197306505731e-05,5.4230795201802465e-05,0.7936813927380274
2010-09,2010-09-17,True,-1,1.6826223419449826e-05,5.4230795201802465e-05,0.3102706378698016
2010-09,2010-09-17,True,0,2.673538395534551e-05,5.4230795201802465e-05,0.4929926595370467
2010-09,2010-09-17,True,1,0.00010539622990636443,5.4230795201802465e-05,1.943475649106126
2010-09,2010-09-17,True,2,4.8942013218032056e-05,5.4230795201802465e-05,0.9024764072868579
2010-09,2010-09-17,True,3,5.003584491085128e-05,5.4230795201802465e-05,0.9226463437362291
2010-09,2010-09-17,True,4,6.279401441367926e-05,5.4230795201802465e-05,1.1579032573653314
2010-09,2010-09-17,True,5,4.315595811161162e-05,5.4230795201802465e-05,0.7957832436537321
2010-10,2010-10-15,False,-5,4.171277667878643e-05,4.0542761483077534e-05,1.0288587938489897
2010-10,2010-10-15,False,-4,1.3750300119706141e-05,4.0542761483077534e-05,0.33915548957969943
2010-10,2010-10-15,False,-3,7.680232959821325e-05,4.0542761483077534e-05,1.894353684572532
2010-10,2010-10-15,False,-2,3.548063231339728e-05,4.0542761483077534e-05,0.8751409873302987
2010-10,2010-10-15,False,-1,4.357386772204381e-05,4.0542761483077534e-05,1.0747631914572828
2010-10,2010-10-15,False,0,6.598387609703939e-05,4.0542761483077534e-05,1.6275131166035872
2010-10,2010-10-15,False,1,4.791946761182438e-05,4.0542761483077534e-05,1.1819487834302027
2010-10,2010-10-15,False,2,8.833774367209072e-05,4.0542761483077534e-05,2.1788783112113053
2010-10,2010-10-15,False,3,6.422524610670041e-05,4.0542761483077534e-05,1.5841359531838475
2010-10,2010-10-15,False,4,9.132293676718027e-05,4.0542761483077534e-05,2.2525090404929196
2010-10,2010-10-15,False,5,7.243580187741049e-06,4.0542761483077534e-05,0.17866519010463813
2010-11,2010-11-19,False,-5,7.178788261780786e-05,5.434784056091666e-05,1.320896688385314
2010-11,2010-11-19,False,-4,2.8431863657210638e-05,5.434784056091666e-05,0.5231461519679392
2010-11,2010-11-19,False,-3,9.266403741397783e-05,5.434784056091666e-05,1.705017834335365
2010-11,2010-11-19,False,-2,1.862495492085559e-05,5.434784056091666e-05,0.34269907927582705
2010-11,2010-11-19,False,-1,2.714978761114256e-05,5.434784056091666e-05,0.49955595900284716
2010-11,2010-11-19,False,0,2.9860236791184146e-05,5.434784056091666e-05,0.5494282106335912
2010-11,2010-11-19,False,1,5.457437341978585e-05,5.434784056091666e-05,1.0041682034931136
2010-11,2010-11-19,False,2,2.7247088767490935e-05,5.434784056091666e-05,0.5013462998028522
2010-11,2010-11-19,False,3,2.7750872635777827e-05,5.434784056091666e-05,0.5106159205106375
2010-11,2010-11-19,False,4,2.5848804758945583e-05,5.434784056091666e-05,0.4756178808976325
