date,actual_rv,jump_share_lag1,jump_event_lag1,HAR_forecast,HAR_C_forecast,HAR_RVJ_forecast,HAR_CJ_forecast,HAR_CJ_cluster_forecast
2022-09-21,2.4660462413298378e-05,0.04226375029866607,1.0,3.153602060215846e-05,3.245175582859564e-05,3.0224510953115922e-05,3.0179999575317768e-05,3.0282376886094543e-05
2022-09-22,4.693843641310117e-05,0.13583743704009849,1.0,3.062293118569727e-05,3.0490912450239156e-05,2.9490541792515014e-05,2.9672503051528266e-05,2.9772749514918472e-05
2022-09-23,4.861379102458591e-05,0.0,0.0,3.922243851362039e-05,4.0803918673697426e-05,4.006916827676181e-05,4.0442512916620096e-05,4.0643346587571086e-05
2022-09-26,8.169825279155451e-05,0.03363775755065283,1.0,4.212551407556366e-05,4.353138623620843e-05,4.032524167844242e-05,4.051581480281351e-05,4.0736867218815074e-05
2022-09-27,5.41329540487724e-05,0.03292950875919589,1.0,5.4594140367362345e-05,5.6103526895685104e-05,5.176049860194226e-05,5.206813305592084e-05,5.232064874562044e-05
2022-09-28,0.00010988498767444701,0.12459638474835845,1.0,5.17430488360087e-05,5.10402337254064e-05,4.939254569740546e-05,4.970608707468055e-05,5.0040221876573926e-05
2022-09-29,8.581892235275834e-05,0.0,0.0,7.33911636127341e-05,7.576923518934701e-05,7.405905438776917e-05,7.442332836638236e-05,7.520162010150824e-05
2022-09-30,0.00011812254088706179,0.20501491202477487,1.0,7.221906185427448e-05,6.813173230245545e-05,6.920873155413811e-05,6.95029664198628e-05,7.01900404658777e-05
2022-10-03,8.091726197049767e-05,0.02159450978238374,1.0,8.666101007779823e-05,8.715526790653368e-05,8.384497454689536e-05,8.389589581405191e-05,8.522932324755617e-05
2022-10-04,4.48032179267285e-05,0.0,0.0,7.797597748456586e-05,7.915849872581523e-05,8.041591836849774e-05,8.060847432307391e-05,8.198499273511478e-05
2022-10-05,6.066919380488781e-05,0.11057021495066573,1.0,6.496559539086451e-05,6.377770804350871e-05,6.32532934732481e-05,6.333797859478564e-05,6.42256493622454e-05
2022-10-06,3.3818855892989105e-05,0.0,0.0,6.72706101464854e-05,6.8338411172002e-05,6.928108153002129e-05,6.921175670519195e-05,7.019066947018733e-05
2022-10-07,3.2632877016864244e-05,0.06525073351896492,1.0,5.300672292345908e-05,5.381498027927073e-05,5.104193704605296e-05,5.1043869581161526e-05,5.159104687724981e-05
2022-10-11,0.00010110505492359665,0.11202613315063398,1.0,4.583099463577959e-05,4.582183368613401e-05,4.44248496411685e-05,4.472781659117062e-05,4.528796462768363e-05
2022-10-12,0.00011539526317091737,0.0,0.0,6.645711445712911e-05,6.892108707529438e-05,6.778700687728652e-05,6.858986112967377e-05,6.952055787048478e-05
2022-10-13,8.516530680645946e-05,0.0,0.0,7.749564531336827e-05,8.087414863506466e-05,7.90698096263666e-05,7.990485348224534e-05,8.119663608462314e-05
2022-10-14,5.028180829074655e-05,0.0,0.0,7.367925733786457e-05,7.684575306248235e-05,7.532753438393079e-05,7.603233559105388e-05,7.696502637579348e-05
2022-10-17,0.00013281286411798496,0.0,0.0,6.46245478416413e-05,6.752830765000405e-05,6.649495510427229e-05,6.670129859552145e-05,6.757308052028914e-05
2022-10-18,8.027402354294916e-05,0.0,0.0,9.619072915527995e-05,0.00010057688449795446,9.86663537793687e-05,9.862290210002994e-05,9.996252209959435e-05
2022-10-19,5.936418217795333e-05,0.0,0.0,8.185131749811897e-05,8.566895965155487e-05,8.415037353375137e-05,8.398528119817688e-05,8.51228791972983e-05
2022-10-20,0.00016774301371395424,0.19160022206148403,1.0,7.092443563537754e-05,6.907809923412396e-05,6.924653334693229e-05,6.96869981420861e-05,7.03834947269538e-05
2022-10-21,0.00010864226254062713,0.0,0.0,0.00010561547124300097,0.0001093881134853097,0.00010923978037224977,0.00011024038645370823,0.00011136898438613354
2022-10-24,9.221640645818769e-05,0.16720679944059277,1.0,9.871177216223992e-05,9.529360482274229e-05,9.722302501962678e-05,9.82583826009726e-05,9.880381007235142e-05
2022-10-25,0.00011479474000801476,0.0,0.0,9.139050772862834e-05,9.311455142922669e-05,9.534641187453229e-05,9.584117200542541e-05,9.602593360765764e-05
2022-10-26,0.00013805206930359964,0.0,0.0,0.00010093062871595805,0.00010291026388676955,0.00010526581455069797,0.00010607009717191585,0.00010627594245221521
2022-10-27,6.176197180501765e-05,0.0,0.0,0.00011410691732265656,0.00011740336841910843,0.00011806992835256423,0.00011819096192836829,0.00011804429614744429
2022-10-28,4.5436384356144104e-05,0.0189868905523519,1.0,8.27528035002047e-05,8.470227624483909e-05,8.069291570536243e-05,8.015981948983275e-05,7.957312052735934e-05
2022-10-31,6.300064660210575e-05,0.09783550884608601,1.0,7.119530037286856e-05,7.212879895403292e-05,6.877181294604406e-05,6.891383705429627e-05,6.837732893395097e-05
2022-11-01,4.396433291899259e-05,0.3848391864434305,1.0,7.571007634153889e-05,6.679362433107114e-05,7.450359684865444e-05,7.50746763532207e-05,7.459964906782682e-05
2022-11-02,2.078016084802485e-05,0.0,0.0,6.251727352903735e-05,6.345915623751421e-05,6.570307308581087e-05,6.613544016567029e-05,6.544935790704102e-05
2022-11-03,4.1511066954383935e-05,0.0,0.0,4.145176212261422e-05,4.159485333260828e-05,4.35635771850752e-05,4.2922335885155484e-05,4.215688354996125e-05
2022-11-04,4.64103790714652e-05,0.0,0.0,4.8593296790675255e-05,4.868763702303804e-05,5.1424735422385256e-05,5.061262235227623e-05,5.003333204983905e-05
2022-11-07,2.9518837559914047e-05,0.0,0.0,5.0319493475608315e-05,5.0962854302734394e-05,5.336196321301554e-05,5.2612440636133765e-05,5.203979604154011e-05
2022-11-08,2.441165456056514e-05,0.028424278538149456,1.0,4.0712701180029294e-05,4.308711433538817e-05,3.9611820115977e-05,3.9573565335113726e-05,3.901752825627461e-05
2022-11-09,2.7933765540751232e-05,0.0,0.0,3.651417869665369e-05,3.9064079160598694e-05,3.7399085105002254e-05,3.744475297038021e-05,3.672020407382637e-05
2022-11-10,2.6187731005484503e-05,0.05025075802342453,1.0,3.869060556666413e-05,4.059094497913519e-05,3.732311542707232e-05,3.734156665447087e-05,3.6420282544444086e-05
2022-11-11,7.125466005304447e-05,0.06921824827043692,1.0,3.611598322171744e-05,3.74963315816127e-05,3.4669708325634945e-05,3.4752370771895806e-05,3.3869705278324244e-05
2022-11-14,4.01321492048892e-05,0.039058319753202383,1.0,5.17122422909183e-05,5.3674267302012726e-05,4.9227816163684144e-05,4.9301772061839104e-05,4.816988129457478e-05
2022-11-15,0.00013961990726764654,0.0,0.0,4.46771946648702e-05,4.6965923425683814e-05,4.526015343740994e-05,4.530733913899699e-05,4.4577392027852425e-05
2022-11-16,9.621776502327623e-05,0.0,0.0,8.049469618928648e-05,8.424097547705604e-05,8.143336565559564e-05,8.211948176802285e-05,8.098674242553399e-05
2022-11-17,4.968217912791201e-05,0.14372086630723957,1.0,7.882711141336056e-05,7.731586911952216e-05,7.597558330739355e-05,7.61624008533367e-05,7.553088637789647e-05
2022-11-18,0.00012477895540293453,0.13358703666590704,1.0,6.649616543723475e-05,6.503289732397631e-05,6.461465724760999e-05,6.468190379876326e-05,6.441433770892346e-05
2022-11-21,6.240801903614648e-05,0.0,0.0,9.28209808167863e-05,9.51379999422433e-05,9.57016909199344e-05,9.614563631309687e-05,9.602169885979369e-05
2022-11-22,4.266640260975934e-05,0.0,0.0,7.668983894913267e-05,7.852049176198081e-05,7.930474884010386e-05,7.942819609718183e-05,7.933752289474378e-05
2022-11-23,2.769624559175534e-05,0.0757368680759622,1.0,6.145526895091825e-05,6.13117973336214e-05,6.00696370982087e-05,6.005064957019574e-05,5.982822259456546e-05
2022-11-24,2.794671826300212e-05,0.2422609842420713,1.0,4.9095692778499975e-05,4.654221997444206e-05,4.8276541817308186e-05,4.907873673496851e-05,4.907311372704098e-05
2022-11-25,2.8067301438504587e-05,0.06448394405652237,1.0,4.714161313851916e-05,4.7818475487108544e-05,4.6203507020176086e-05,4.6805131478804545e-05,4.688551590883307e-05
2022-11-28,9.515143215804824e-05,0.10426294677613451,1.0,3.8757647730680746e-05,3.8441579585297724e-05,3.793529298499579e-05,3.83203506108515e-05,3.837503180886401e-05
2022-11-29,5.1598150611570676e-05,0.0,0.0,5.995878601899692e-05,6.155276960985288e-05,6.185352162032372e-05,6.302296598523181e-05,6.275577168056357e-05
2022-11-30,4.9059761708503264e-05,0.0,0.0,5.0978496609515784e-05,5.2727311225113516e-05,5.280544964460559e-05,5.3677051464918564e-05,5.3494882159471787e-05
2022-12-01,8.225246301607781e-05,0.07378576878542865,1.0,5.2149164284242905e-05,5.3155729790674366e-05,5.042118471273857e-05,5.075534821082877e-05,5.073563297289992e-05
2022-12-02,3.092001958630235e-05,0.0,0.0,6.656078639695291e-05,6.947013000956421e-05,6.808317285584856e-05,6.857578130802682e-05,6.887077220072092e-05
2022-12-05,4.402826179549064e-05,0.0,0.0,5.013500596699862e-05,5.256973729178034e-05,5.143211971905433e-05,5.132105247970179e-05,5.174247920799826e-05
2022-12-06,3.854445004359328e-05,0.0,0.0,5.135179997351408e-05,5.39820374353686e-05,5.256837619811471e-05,5.2561793339074813e-05,5.2980943404695e-05
2022-12-07,6.30063727775632e-05,0.0,0.0,4.820342655442909e-05,5.0709196436535324e-05,4.935381873653621e-05,4.932182577974685e-05,4.970889073027722e-05
2022-12-08,6.992457619180902e-05,0.22807479321991572,1.0,5.731618831495598e-05,5.4745594782640313e-05,5.5910779466822574e-05,5.592273836470216e-05,5.634938144614498e-05
2022-12-09,5.7100339579655376e-05,0.0,0.0,5.815483270991467e-05,5.994153731172248e-05,6.015677154952672e-05,6.0006560066668025e-05,6.042697677763814e-05
2022-12-12,5.1296372660914705e-05,0.39337816221732014,1.0,5.7480606739786734e-05,4.915340002299887e-05,5.733281228117605e-05,5.667835816030886e-05,5.688439402041518e-05
2022-12-13,3.686274410341557e-05,0.09026669349053656,1.0,5.6494340499699066e-05,5.404943113938709e-05,5.666793500990493e-05,5.6545104570061765e-05,5.6392835852630286e-05
2022-12-14,4.460720999963473e-05,0.0,0.0,5.0914345284708995e-05,5.0077928823410046e-05,5.391888191586528e-05,5.365236536016428e-05,5.324493777472014e-05
2022-12-15,4.643603803744552e-05,0.17420083123785426,1.0,5.2268549385462634e-05,4.897568341341788e-05,5.208206568739917e-05,5.22066963514307e-05,5.188912086861036e-05
2022-12-16,4.681427640231372e-05,0.030024079661306043,1.0,5.018701707834113e-05,4.8851092209139396e-05,4.981776887897597e-05,4.930204110922934e-05,4.895091809897152e-05
2022-12-19,2.5233452920040845e-05,0.12070530487647291,1.0,4.9035646164111896e-05,4.795829961705667e-05,4.767971052100984e-05,4.7778007929365087e-05,4.722924124969421e-05
2022-12-20,0.00010331295369967541,0.01968811550502559,1.0,3.859058223808346e-05,3.927672493872285e-05,3.74688645474476e-05,3.7200301078821016e-05,3.677139296074141e-05
2022-12-21,2.6285798751648722e-05,0.0,0.0,6.61531624404049e-05,6.780122027510576e-05,6.739266205934033e-05,6.795739820015297e-05,6.727241278677121e-05
2022-12-22,3.125245267948794e-05,0.16076162510337783,1.0,4.277791702774535e-05,4.1900486952536645e-05,4.137932316554219e-05,4.177015684388114e-05,4.1436706082930704e-05
2022-12-23,3.720682696732046e-05,0.07998918697916733,1.0,4.3652261279699104e-05,4.3804795080100915e-05,4.246717208299019e-05,4.286653044674863e-05,4.253675649679372e-05
2022-12-26,9.970050906137132e-06,0.12207908035393032,1.0,4.511923296526305e-05,4.477510400272708e-05,4.379637745883737e-05,4.435814245034122e-05,4.413990634633936e-05
2022-12-27,2.1707728397092033e-05,0.0,0.0,2.9715717848877403e-05,3.0662780561793815e-05,3.08195380634118e-05,3.0916101209336254e-05,3.079519842443134e-05
2022-12-28,2.439398548215072e-05,0.06990634399454326,1.0,2.98289273381429e-05,2.9810088229027763e-05,2.9157647824178544e-05,2.8996368841780684e-05,2.8741414498193298e-05
2022-12-29,4.070717867992406e-05,0.0,0.0,3.0350255772682286e-05,3.14112707025918e-05,3.107545825816303e-05,3.0922545146910096e-05,3.074091717714472e-05
2022-12-30,2.6917543774098747e-05,0.14199544972643724,1.0,3.6379300297550476e-05,3.5577697926471595e-05,3.5388900276518604e-05,3.524325802500052e-05,3.5197123473466107e-05
2023-01-03,4.5020155130778855e-05,0.01422891443893608,1.0,3.100474145631421e-05,3.2016717639836756e-05,3.0108068257691234e-05,2.9829134286371948e-05,2.974236025283517e-05
2023-01-04,3.019270617892329e-05,0.09580399754502696,1.0,4.00409362452791e-05,3.9787347551384906e-05,3.8609763385029265e-05,3.84897606839209e-05,3.838949077869857e-05
2023-01-05,3.103732143005594e-05,0.08818870945073584,1.0,3.644879190142104e-05,3.6199372737815314e-05,3.5269034827356186e-05,3.509058539194311e-05,3.516750193361216e-05
2023-01-06,2.3745453494537824e-05,0.0,0.0,3.730119979235645e-05,3.8064849300043555e-05,3.7993560314948234e-05,3.7813712548309275e-05,3.7899219729128146e-05
2023-01-09,2.6258633692926537e-05,0.0,0.0,3.287748329690859e-05,3.4047749419535456e-05,3.343184860441058e-05,3.326682787768195e-05,3.344900760388265e-05
2023-01-10,2.6687818423611427e-05,0.2519730135178958,1.0,3.358463319591862e-05,3.140038416830521e-05,3.282857515547919e-05,3.291070252449719e-05,3.326070089914468e-05
2023-01-11,2.2606659942887406e-05,0.0,0.0,3.16889306625276e-05,3.258850260021685e-05,3.2934521126144245e-05,3.298063267421944e-05,3.343144320567058e-05
2023-01-12,2.3852632064060706e-05,0.0,0.0,2.9252856712513882e-05,3.045709538221376e-05,3.0518063940047425e-05,3.0559587106542503e-05,3.116647624121151e-05
2023-01-13,3.11684892129195e-05,0.0,0.0,2.882434245723686e-05,3.0015900198056627e-05,3.0053533539558137e-05,3.0066598153446343e-05,3.052412296024745e-05
2023-01-16,2.3316304417033788e-05,0.0,0.0,3.195352621503529e-05,3.3269426511535965e-05,3.3292138325868926e-05,3.337249852435399e-05,3.3887160441693354e-05
2023-01-17,1.4452777339743274e-05,0.038295695090802176,1.0,2.893473312111339e-05,3.0400706549431308e-05,2.826521403885477e-05,2.8224308480578104e-05,2.8600323854435623e-05
2023-01-30,6.77546414322116e-05,0.0,0.0,2.389844160985279e-05,2.5435355442421897e-05,2.4499543532464253e-05,2.4460627401879828e-05,2.465327743680471e-05
2023-01-31,2.1160752871723762e-05,0.137834011745869,1.0,4.360087690514484e-05,4.304021460146423e-05,4.219200823743878e-05,4.184025618659275e-05,4.205105240356526e-05
2023-02-01,2.411536401163497e-05,0.0,0.0,3.086007078068869e-05,3.1790077078781094e-05,3.1717879622169457e-05,3.120155079751736e-05,3.119379640599912e-05
2023-02-02,2.9849824490423703e-05,0.0,0.0,3.0860826954304824e-05,3.171045675271084e-05,3.168041914439354e-05,3.11047055679326e-05,3.108856777898949e-05
2023-02-03,2.7909336123391283e-05,0.0,0.0,3.347086231863824e-05,3.453562804442215e-05,3.4567004878627494e-05,3.397954323244134e-05,3.4042165807236095e-05
2023-02-06,2.1380498597921988e-05,0.0,0.0,3.401995031944276e-05,3.513032400854673e-05,3.5138434147155815e-05,3.457757860927056e-05,3.450148944594929e-05
2023-02-07,1.7531474988472937e-05,0.0,0.0,2.725053013036158e-05,2.9036139939381265e-05,2.810063804970512e-05,2.802615892363759e-05,2.795302835550805e-05
2023-02-08,1.2672284610790073e-05,0.025930975758288392,1.0,2.5433392515561153e-05,2.686959085346376e-05,2.473626996171525e-05,2.460045820454045e-05,2.4530570666999113e-05
2023-02-09,1.57409656452638e-05,0.0,0.0,2.2092207818107637e-05,2.3566162834615845e-05,2.2609558325617882e-05,2.2521999445327534e-05,2.2368202710871716e-05
2023-02-10,4.5563328276884514e-05,0.038700162980903015,1.0,2.2065756577121126e-05,2.3263430169060665e-05,2.1266469316687254e-05,2.119012913327114e-05,2.1034519033007514e-05
2023-02-13,4.7613487313588326e-05,0.25553898036137224,1.0,3.243313845838404e-05,3.0190126657493332e-05,3.12795871696286e-05,3.06504549793912e-05,3.0374368482349926e-05
2023-02-14,1.4254123965429494e-05,0.09772566475413569,1.0,3.626434370239587e-05,3.530100701500969e-05,3.525388439053911e-05,3.455523416062492e-05,3.4067761651793885e-05
2023-02-15,2.2042582564225494e-05,0.0,0.0,2.5107454881584137e-05,2.5192782356640073e-05,2.598878776075407e-05,2.5263107765509687e-05,2.4907892657583672e-05
2023-02-16,1.913311919218472e-05,0.0,0.0,2.9267624972724766e-05,2.945512184821378e-05,3.0229528541123738e-05,2.954058089369492e-05,2.9006794062500273e-05
2023-02-17,2.839747009870795e-05,0.0,0.0,2.8288463038600736e-05,2.853810535873599e-05,2.9365477731003107e-05,2.867509542065415e-05,2.8284709818040238e-05
2023-02-20,2.1398339540506423e-05,0.0,0.0,3.0063405175180384e-05,3.1458744721094663e-05,3.0861494098038595e-05,3.05610969608489e-05,3.0168807862606933e-05
2023-02-21,1.5305531124353963e-05,0.19418445479003726,1.0,2.5065666933593714e-05,2.4729463240634298e-05,2.452213095700293e-05,2.4550188639328818e-05,2.4321687160331874e-05
2023-02-22,3.161254737795174e-05,0.0,0.0,2.2780377291512013e-05,2.3909336356926833e-05,2.3564862589916135e-05,2.3489184403911498e-05,2.325674190889925e-05
2023-02-23,1.997641304627527e-05,0.0,0.0,2.9252294419483697e-05,3.070250044680149e-05,3.0225139533055184e-05,3.0250372760367597e-05,2.995677891067676e-05
2023-02-24,3.585867079141198e-05,0.08704248303162027,1.0,2.568079148937587e-05,2.6060041598534196e-05,2.5127141978501135e-05,2.5137146426925462e-05,2.4890347875404854e-05
2023-03-01,2.8240437027087656e-05,0.24739854012142778,1.0,3.128365623760591e-05,2.8991707482280246e-05,3.073157277909435e-05,3.055899302395978e-05,3.0287692933232627e-05
2023-03-02,4.496566189815311e-05,0.02292632137411627,1.0,2.9948460174244964e-05,3.0360330343849945e-05,2.9312439099785083e-05,2.8946608246262243e-05,2.856727714679274e-05
2023-03-03,2.3812203964052345e-05,0.0,0.0,3.778726677109714e-05,3.872172477335622e-05,3.88133400062328e-05,3.877491457293554e-05,3.832139981126591e-05
2023-03-06,3.080783265820688e-05,0.0,0.0,3.0440964464012262e-05,3.120321667722718e-05,3.130777617434115e-05,3.116514053367204e-05,3.0701346981862875e-05
2023-03-07,1.3640778296443159e-05,0.0,0.0,3.387716133198006e-05,3.493033326727288e-05,3.490917095736114e-05,3.4758234699421595e-05,3.438681903115537e-05
2023-03-08,2.893904771413761e-05,0.0,0.0,2.504221507559442e-05,2.6499419004171682e-05,2.5581985752041793e-05,2.543310082997712e-05,2.516490909624361e-05
2023-03-09,1.6201885751928617e-05,0.0,0.0,3.1144692231325e-05,3.3022110167855866e-05,3.199272743559835e-05,3.1921567252931505e-05,3.175835334573179e-05
2023-03-10,3.9936282182287714e-05,0.0,0.0,2.3771763337465736e-05,2.531234155592529e-05,2.4410250166015045e-05,2.433623162379537e-05,2.42106071358784e-05
2023-03-13,6.974835110776357e-05,0.0,0.0,3.2819320005378463e-05,3.487724476206529e-05,3.3691873625095605e-05,3.3696341992568275e-05,3.3521061268382166e-05
2023-03-14,4.950633113139872e-05,0.0,0.0,4.3918937995724924e-05,4.6486122130053624e-05,4.517682866782346e-05,4.52302843753426e-05,4.4775783737436695e-05
2023-03-15,2.7955646042839294e-05,0.0,0.0,4.373883612344275e-05,4.613628365987068e-05,4.509211586492463e-05,4.5032054676860626e-05,4.460727513210793e-05
2023-03-16,7.034511793892821e-05,0.0,0.0,3.710596309449125e-05,3.915348905580245e-05,3.8283772388173615e-05,3.814073258260727e-05,3.759214513833564e-05
2023-03-17,2.2726902832196274e-05,0.10034760555667653,1.0,5.405688016806451e-05,5.4508622038509596e-05,5.279452129211331e-05,5.259227056136754e-05,5.188901461762972e-05
2023-03-20,3.481323370857649e-05,0.0,0.0,3.7687659696763464e-05,3.920222149770383e-05,3.880233262263485e-05,3.841988732412252e-05,3.772741482705829e-05
2023-03-21,2.665829585569418e-05,0.23581680143651643,1.0,3.987931510735591e-05,3.772425394875863e-05,3.898555106208242e-05,3.887992635235223e-05,3.819742185336107e-05
2023-03-22,2.025082269017189e-05,0.0,0.0,3.508733371410233e-05,3.5786631457286565e-05,3.638697456504682e-05,3.604156785179275e-05,3.536116018775802e-05
2023-03-23,3.269113037801478e-05,0.0,0.0,3.181131647003594e-05,3.2418754907379535e-05,3.2977043186372765e-05,3.258358809817994e-05,3.193017131756036e-05
2023-03-24,2.713202099784763e-05,0.0,0.0,3.2791742943618435e-05,3.402915995230747e-05,3.4072295659065334e-05,3.393675069386022e-05,3.339716202366151e-05
2023-03-27,2.2193100129635048e-05,0.014404288533195593,1.0,3.156311496148021e-05,3.260957675850989e-05,3.09396085147444e-05,3.066761175749398e-05,3.0109579206786377e-05
2023-03-28,3.1306734614449446e-05,0.0,0.0,2.8626136318568287e-05,3.0517024244249877e-05,2.9279621319350673e-05,2.924287311341353e-05,2.8750370567634504e-05
2023-03-29,2.4092971931787286e-05,0.0,0.0,3.2084441309670115e-05,3.4182960132274134e-05,3.279440539955135e-05,3.279250388565564e-05,3.225492372272031e-05
2023-03-30,2.5738105041527576e-05,0.0,0.0,3.016786423114282e-05,3.213159477174046e-05,3.083517239708822e-05,3.078439093609549e-05,3.014789535300446e-05
2023-03-31,1.98149149788597e-05,0.0,0.0,2.997595643637217e-05,3.201826501010622e-05,3.059279950020762e-05,3.055646454823521e-05,2.9910079708328398e-05
2023-04-06,2.459148815960368e-05,0.0006059697749395482,0.0,2.7059517441014332e-05,2.8964991887982413e-05,2.785133361688531e-05,2.7815150568981278e-05,2.7215374094843532e-05
2023-04-07,1.3939344764612024e-05,0.13093781889156061,1.0,2.8900470109326678e-05,2.9356378401729992e-05,2.8154849116924564e-05,2.82128426995977e-05,2.7603153276730467e-05
2023-04-10,1.8036197669489004e-05,0.024124006823658426,1.0,2.2943543905549967e-05,2.4076617336478925e-05,2.2253255207777774e-05,2.2132977194865608e-05,2.1600556659417515e-05
2023-04-11,3.669501825221236e-05,0.0,0.0,2.3995757138646016e-05,2.5365410149788212e-05,2.4464100123843388e-05,2.4417174571448446e-05,2.3837578898552635e-05
2023-04-12,1.4878850257862647e-05,0.31834575885118044,1.0,3.0926566750525405e-05,2.786239439697743e-05,2.999240562745375e-05,2.9448178325112763e-05,2.882114062318953e-05
2023-04-13,2.1373682268970246e-05,0.1998435230899484,1.0,2.335701097438382e-05,2.1640585553595198e-05,2.2903052270217337e-05,2.2541322881032247e-05,2.2006003951434722e-05
2023-04-14,2.0077792370688036e-05,0.06689128462402436,1.0,2.5569994923295123e-05,2.4933055155424563e-05,2.5149590822689257e-05,2.47236137723581e-05,2.420669604410627e-05
2023-04-17,9.941570250269475e-06,0.18289974424102876,1.0,2.5646023953357867e-05,2.3750135973151414e-05,2.5353822053392245e-05,2.509944541273914e-05,2.4747907169237315e-05
2023-04-18,1.4541010392395454e-05,0.017794286102372,1.0,2.0007125871650817e-05,1.9342119074450795e-05,1.977716947666721e-05,1.9255067130977187e-05,1.8943136097084914e-05
2023-04-19,1.844094729220567e-05,0.11137593334391215,1.0,1.9818448843870033e-05,1.9386689738830186e-05,1.9239579264914142e-05,1.9203491504511657e-05,1.886984483910328e-05
2023-04-20,4.336645301290689e-05,0.0,0.0,2.1563223786818422e-05,2.221774451613238e-05,2.2089624537807214e-05,2.2045970587177357e-05,2.1709652378716357e-05
2023-04-21,2.8182674907597052e-05,0.0,0.0,3.0320905919632046e-05,3.1591850150634884e-05,3.109245734906438e-05,3.1360704673560576e-05,3.094355853602697e-05
2023-04-24,1.9391182267349178e-05,0.0,0.0,2.7749454917436235e-05,2.9304294211216102e-05,2.8427776752680003e-05,2.858226802104303e-05,2.8281667884377346e-05
2023-04-25,3.529345898536089e-05,0.0,0.0,2.5718453261041967e-05,2.7184087851629487e-05,2.6464721329004414e-05,2.6564319036652208e-05,2.6448741012307797e-05
2023-04-26,5.589134454104945e-05,0.0,0.0,3.2771894268544146e-05,3.474986264382004e-05,3.371131128630109e-05,3.373276035422044e-05,3.3726463025687957e-05
2023-04-27,2.455666355655187e-05,0.0,0.0,4.184167016240293e-05,4.421371914715332e-05,4.3065113601722927e-05,4.311971833079008e-05,4.311214967154023e-05
2023-04-28,2.155846324970378e-05,0.0,0.0,3.1441949825104906e-05,3.3255860999452635e-05,3.2422246916879035e-05,3.2381758329713545e-05,3.2386018774945924e-05
2023-05-02,3.4203244274332354e-05,0.0,0.0,2.9687030505351736e-05,3.141873303968015e-05,3.0591475700733e-05,3.054497182995612e-05,3.0349448432560843e-05
2023-05-03,1.5156436224965759e-05,0.03081469636458409,1.0,3.5367780785967404e-05,3.6948257311167164e-05,3.4237457002724533e-05,3.413472217579337e-05,3.389132451500592e-05
2023-05-04,1.913328139647207e-05,0.0,0.0,2.640692622494302e-05,2.7854371161472347e-05,2.7104481139287672e-05,2.7010732052905796e-05,2.6833772177264413e-05
2023-05-05,2.468752837576193e-05,0.06765280900922313,1.0,2.4892308554061023e-05,2.5740320780772714e-05,2.398673496186556e-05,2.396848055907071e-05,2.379096407840373e-05
2023-05-08,1.1636400626074492e-05,0.1795297505481972,1.0,2.6772306073454224e-05,2.6213231696368473e-05,2.5778024037296797e-05,2.5846491636719253e-05,2.5662307869092923e-05
2023-05-09,1.471418325743661e-05,0.018852660837034733,1.0,2.0704998856753298e-05,2.1271657541241447e-05,2.002539872545572e-05,1.9867686388856432e-05,1.9701271510651032e-05
2023-05-10,1.8503269482924645e-05,0.0,0.0,2.0135996113940396e-05,2.0894562895845844e-05,2.0691203802819936e-05,2.056376260016688e-05,2.0459226668689615e-05
2023-05-11,2.0211712830792806e-05,0.07669881118716236,1.0,2.189185981499498e-05,2.205265984004469e-05,2.110370472253854e-05,2.1000656211539076e-05,2.0744843877509663e-05
2023-05-12,2.1351776666518783e-05,0.0,0.0,2.258379611332337e-05,2.3438867240032634e-05,2.3202168803103917e-05,2.3126861618458068e-05,2.297999987906192e-05
2023-05-15,2.0723988095802778e-05,0.042342763759446844,1.0,2.2458038563208915e-05,2.3504717278988623e-05,2.1514503043855734e-05,2.152903937236733e-05,2.1472421887215074e-05
2023-05-16,1.3364482411613804e-05,0.0389805724765635,1.0,2.3317593780985478e-05,2.4355494847823793e-05,2.2337248921501622e-05,2.2326087317465195e-05,2.2382620054519224e-05
2023-05-17,2.5962424436660622e-05,0.0,0.0,2.0391498869260895e-05,2.153366230286416e-05,2.072003249198315e-05,2.0707931666354264e-05,2.0661922526486874e-05
2023-05-18,3.0004209006272853e-05,0.07067187529671722,1.0,2.5532871986417292e-05,2.63880198462791e-05,2.4322868317036066e-05,2.4312434101398813e-05,2.4319864918634125e-05
2023-05-19,1.9531241800509472e-05,0.0,0.0,2.7884210283493325e-05,2.9428405066491105e-05,2.826601058269684e-05,2.8300545677986195e-05,2.8126728107992672e-05
2023-05-22,1.6229316827712723e-05,0.0,0.0,2.4525255321250138e-05,2.5973996571566897e-05,2.4959774469620673e-05,2.4942169603759798e-05,2.484796403240402e-05
2023-05-23,3.3528772701627877e-05,0.0,0.0,2.2816453539029615e-05,2.424693820211269e-05,2.3322296485552128e-05,2.329180931148245e-05,2.3354091818577478e-05
2023-05-24,1.5653437297775645e-05,0.029593036490219864,1.0,3.0244407006806036e-05,3.169113903537802e-05,2.8959269696849422e-05,2.8886845825495436e-05,2.893547895883119e-05
2023-05-25,3.1211253116079294e-05,0.017278058921182195,1.0,2.3359301758823645e-05,2.4691313955844993e-05,2.2328356085910585e-05,2.2201928054720932e-05,2.236430561785154e-05
2023-05-26,3.1921381113665266e-05,0.06830557292993732,1.0,2.863749768784159e-05,2.959815511333976e-05,2.7232664383159063e-05,2.7170520722721397e-05,2.7365502938241512e-05
