date,SPY_RV,BTC_RV,VIX
2017-05-16,139.6199951171875,1734.449951171875,11.59000015258789
2017-05-17,136.07000732421875,1839.0899658203125,16.459999084472656
2017-05-18,137.25999450683594,1888.6500244140625,15.65999984741211
2017-05-19,137.83999633789062,1987.7099609375,13.859999656677246
2017-05-20,,2084.72998046875,
2017-05-21,,2041.199951171875,
2017-05-22,139.0,2173.39990234375,12.880000114440918
2017-05-23,139.13999938964844,2320.419921875,12.75
2017-05-24,139.77999877929688,2443.639892578125,12.369999885559082
2017-05-25,140.97000122070312,2304.97998046875,12.579999923706055
2017-05-26,141.22000122070312,2202.419921875,12.260000228881836
2017-05-27,,2038.8699951171875,
2017-05-28,,2155.800048828125,
2017-05-29,,2255.610107421875,
2017-05-30,141.33999633789062,2175.469970703125,12.899999618530273
2017-05-31,141.2899932861328,2286.409912109375,12.9399995803833
2017-06-01,141.83999633789062,2407.8798828125,12.6899995803833
2017-06-02,143.4600067138672,2488.550048828125,12.90999984741211
2017-06-03,,2515.35009765625,
2017-06-04,,2511.81005859375,
2017-06-05,143.42999267578125,2686.81005859375,13.199999809265137
2017-06-06,142.86000061035156,2863.199951171875,13.960000038146973
2017-06-07,143.4199981689453,2732.159912109375,14.050000190734863
2017-06-08,143.57000732421875,2805.6201171875,13.65999984741211
2017-06-09,139.97999572753906,2823.81005859375,18.1299991607666
2017-06-10,,2947.7099609375,
2017-06-11,,2958.110107421875,
2017-06-12,139.22999572753906,2659.6298828125,16.979999542236328
2017-06-13,140.36000061035156,2717.02001953125,15.100000381469727
2017-06-14,139.75,2506.3701171875,16.010000228881836
2017-06-15,139.1300048828125,2464.580078125,16.200000762939453
2017-06-16,138.14999389648438,2518.56005859375,16.299999237060547
2017-06-17,,2655.8798828125,
2017-06-18,,2548.2900390625,
2017-06-19,140.4600067138672,2589.60009765625,14.600000381469727
2017-06-20,139.36000061035156,2721.7900390625,15.289999961853027
2017-06-21,140.74000549316406,2689.10009765625,14.760000228881836
2017-06-22,140.6999969482422,2705.409912109375,14.800000190734863
2017-06-23,141.24000549316406,2744.909912109375,14.470000267028809
2017-06-24,,2608.719970703125,
2017-06-25,,2589.409912109375,
2017-06-26,140.5800018310547,2478.449951171875,15.4399995803833
2017-06-27,138.02999877929688,2552.449951171875,17.260000228881836
2017-06-28,140.02000427246094,2574.7900390625,16.049999237060547
2017-06-29,137.58999633789062,2539.320068359375,18.43000030517578
2017-06-30,137.63999938964844,2480.840087890625,17.610000610351562
2017-07-01,,2434.550048828125,
2017-07-02,,2506.469970703125,
2017-07-03,136.19000244140625,2564.06005859375,18.739999771118164
2017-07-04,,2601.639892578125,
2017-07-05,137.52999877929688,2601.989990234375,17.260000228881836
2017-07-06,136.2899932861328,2608.56005859375,18.0
2017-07-07,137.75999450683594,2518.659912109375,16.809999465942383
2017-07-08,,2571.340087890625,
2017-07-09,,2518.43994140625,
2017-07-10,138.66000366210938,2372.56005859375,16.700000762939453
2017-07-11,139.0500030517578,2337.7900390625,16.420000076293945
2017-07-12,140.6999969482422,2398.840087890625,15.100000381469727
2017-07-13,141.00999450683594,2357.89990234375,14.619999885559082
2017-07-14,142.1199951171875,2233.340087890625,13.800000190734863
2017-07-15,,1998.8599853515625,
2017-07-16,,1929.8199462890625,
2017-07-17,142.19000244140625,2228.409912109375,14.5
2017-07-18,143.13999938964844,2318.8798828125,13.899999618530273
2017-07-19,143.97999572753906,2273.429931640625,13.949999809265137
2017-07-20,144.1699981689453,2817.60009765625,14.359999656677246
2017-07-21,144.11000061035156,2667.760009765625,14.359999656677246
2017-07-22,,2810.1201171875,
2017-07-23,,2730.39990234375,
2017-07-24,144.77000427246094,2754.860107421875,14.59000015258789
2017-07-25,144.39999389648438,2576.47998046875,13.819999694824219
2017-07-26,144.8699951171875,2529.449951171875,13.890000343322754
2017-07-27,143.9600067138672,2671.780029296875,15.890000343322754
2017-07-28,143.83999633789062,2809.010009765625,15.90999984741211
2017-07-29,,2726.449951171875,
2017-07-30,,2757.179931640625,
2017-07-31,143.22999572753906,2875.340087890625,15.869999885559082
2017-08-01,143.55999755859375,2718.260009765625,14.829999923706055
2017-08-02,143.9499969482422,2710.669921875,14.609999656677246
2017-08-03,143.38999938964844,2804.72998046875,14.6899995803833
2017-08-04,143.64999389648438,2895.889892578125,14.09000015258789
2017-08-05,,3252.909912109375,
2017-08-06,,3213.93994140625,
2017-08-07,144.55999755859375,3378.93994140625,14.210000038146973
2017-08-08,144.30999755859375,3419.93994140625,15.229999542236328
2017-08-09,144.1199951171875,3342.469970703125,15.430000305175781
2017-08-10,141.02999877929688,3381.280029296875,19.059999465942383
2017-08-11,142.10000610351562,3650.6201171875,17.770000457763672
2017-08-12,,3884.7099609375,
2017-08-13,,4073.260009765625,
2017-08-14,143.92999267578125,4325.1298828125,15.0600004196167
2017-08-15,144.02999877929688,4181.93017578125,14.359999656677246
2017-08-16,144.27999877929688,4376.6298828125,14.220000267028809
2017-08-17,141.3300018310547,4331.68994140625,18.600000381469727
2017-08-18,141.22999572753906,4160.6201171875,17.850000381469727
2017-08-19,,4193.7001953125,
2017-08-20,,4087.659912109375,
2017-08-21,141.0500030517578,4001.739990234375,17.3700008392334
2017-08-22,143.1999969482422,4100.52001953125,15.210000038146973
2017-08-23,142.69000244140625,4151.52001953125,15.800000190734863
2017-08-24,142.27000427246094,4334.68017578125,15.970000267028809
2017-08-25,141.97000122070312,4371.60009765625,15.520000457763672
2017-08-26,,4352.39990234375,
2017-08-27,,4382.8798828125,
2017-08-28,142.41000366210938,4382.66015625,15.180000305175781
2017-08-29,142.97000122070312,4579.02001953125,15.979999542236328
2017-08-30,144.64999389648438,4565.2998046875,15.119999885559082
2017-08-31,146.1999969482422,4703.39013671875,14.329999923706055
2017-09-01,146.0,4892.009765625,14.100000381469727
2017-09-02,,4578.77001953125,
2017-09-03,,4582.9599609375,
2017-09-04,,4236.31005859375,
2017-09-05,144.69000244140625,4376.52978515625,16.1299991607666
2017-09-06,145.1300048828125,4597.1201171875,15.5600004196167
2017-09-07,145.47000122070312,4599.8798828125,15.399999618530273
2017-09-08,144.2100067138672,4228.75,16.06999969482422
2017-09-09,,4226.06005859375,
2017-09-10,,4122.93994140625,
2017-09-11,145.8699951171875,4161.27001953125,14.069999694824219
2017-09-12,146.22000122070312,4130.81005859375,13.369999885559082
2017-09-13,146.4199981689453,3882.590087890625,12.800000190734863
2017-09-14,145.55999755859375,3154.949951171875,13.399999618530273
2017-09-15,146.05999755859375,3637.52001953125,12.510000228881836
2017-09-16,,3625.0400390625,
2017-09-17,,3582.8798828125,
2017-09-18,145.5500030517578,4065.199951171875,13.609999656677246
2017-09-19,145.8000030517578,3924.969970703125,13.300000190734863
2017-09-20,145.35000610351562,3905.949951171875,13.420000076293945
2017-09-21,144.4600067138672,3631.0400390625,13.710000038146973
2017-09-22,144.32000732421875,3630.699951171875,13.8100004196167
2017-09-23,,3792.39990234375,
2017-09-24,,3682.840087890625,
2017-09-25,142.8000030517578,3926.070068359375,15.649999618530273
2017-09-26,143.1699981689453,3892.35009765625,15.279999732971191
2017-09-27,144.4600067138672,4200.669921875,15.319999694824219
2017-09-28,144.41000366210938,4174.72998046875,14.979999542236328
2017-09-29,145.4499969482422,4163.06982421875,13.850000381469727
2017-09-30,,4338.7099609375,
2017-10-01,,4403.740234375,
2017-10-02,145.5800018310547,4409.31982421875,13.880000114440918
2017-10-03,145.88999938964844,4317.47998046875,13.619999885559082
2017-10-04,146.02999877929688,4229.35986328125,13.449999809265137
2017-10-05,147.4600067138672,4328.41015625,12.880000114440918
2017-10-06,147.66000366210938,4370.81005859375,13.329999923706055
2017-10-07,,4426.89013671875,
2017-10-08,,4610.47998046875,
2017-10-09,147.49000549316406,4772.02001953125,14.039999961853027
2017-10-10,147.60000610351562,4781.990234375,14.289999961853027
2017-10-11,148.0399932861328,4826.47998046875,14.09000015258789
2017-10-12,147.77000427246094,5446.91015625,14.329999923706055
2017-10-13,148.33999633789062,5647.2099609375,13.970000267028809
2017-10-14,,5831.7900390625,
2017-10-15,,5678.18994140625,
2017-10-16,148.85000610351562,5725.58984375,14.489999771118164
2017-10-17,149.0399932861328,5605.509765625,14.399999618530273
2017-10-18,148.86000061035156,5590.68994140625,14.319999694824219
2017-10-19,148.30999755859375,5708.52001953125,14.640000343322754
2017-10-20,148.7100067138672,6011.4501953125,14.319999694824219
2017-10-21,,6031.60009765625,
2017-10-22,,6008.419921875,
2017-10-23,147.74000549316406,5930.31982421875,15.739999771118164
2017-10-24,147.99000549316406,5526.64013671875,15.510000228881836
2017-10-25,147.42999267578125,5750.7998046875,16.309999465942383
2017-10-26,146.9600067138672,5904.830078125,15.819999694824219
2017-10-27,151.24000549316406,5780.89990234375,14.300000190734863
2017-10-28,,5753.08984375,
2017-10-29,,6153.85009765625,
2017-10-30,151.5800018310547,6130.52978515625,15.050000190734863
2017-10-31,152.14999389648438,6468.39990234375,15.0600004196167
2017-11-01,152.10000610351562,6767.31005859375,14.949999809265137
2017-11-02,151.80999755859375,7078.5,14.699999809265137
2017-11-03,153.27000427246094,7207.759765625,13.899999618530273
2017-11-04,,7379.9501953125,
2017-11-05,,7407.41015625,
2017-11-06,153.7899932861328,7022.759765625,13.899999618530273
2017-11-07,153.8800048828125,7144.3798828125,14.119999885559082
2017-11-08,154.5,7459.68994140625,14.0600004196167
2017-11-09,153.69000244140625,7143.580078125,15.039999961853027
2017-11-10,153.67999267578125,6618.14013671875,15.029999732971191
2017-11-11,,6357.60009765625,
2017-11-12,,5950.06982421875,
2017-11-13,153.8699951171875,6559.490234375,14.84000015258789
2017-11-14,153.30999755859375,6635.75,15.0
2017-11-15,152.58999633789062,7315.5400390625,16.09000015258789
2017-11-16,154.5399932861328,7871.68994140625,14.3100004196167
2017-11-17,153.9499969482422,7708.990234375,13.789999961853027
2017-11-18,,7790.14990234375,
2017-11-19,,8036.490234375,
2017-11-20,153.8300018310547,8200.6396484375,13.819999694824219
2017-11-21,155.5,8071.259765625,12.779999732971191
2017-11-22,155.69000244140625,8253.5498046875,12.739999771118164
2017-11-23,,8038.77001953125,
2017-11-24,156.25999450683594,8253.6904296875,12.380000114440918
2017-11-25,,8790.919921875,
2017-11-26,,9330.5498046875,
2017-11-27,156.19000244140625,9818.349609375,13.039999961853027
2017-11-28,156.58999633789062,10058.7998046875,13.40999984741211
2017-11-29,153.86000061035156,9888.6103515625,16.3799991607666
2017-11-30,155.14999389648438,10233.599609375,15.930000305175781
2017-12-01,154.49000549316406,10975.599609375,16.56999969482422
2017-12-02,,11074.599609375,
2017-12-03,,11323.2001953125,
2017-12-04,152.7100067138672,11657.2001953125,18.030000686645508
2017-12-05,152.80999755859375,11916.7001953125,17.1200008392334
2017-12-06,153.5,14291.5,16.709999084472656
2017-12-07,154.02000427246094,17899.69921875,15.859999656677246
2017-12-08,154.6999969482422,16569.400390625,14.420000076293945
2017-12-09,,15178.2001953125,
2017-12-10,,15455.400390625,
2017-12-11,155.89999389648438,16936.80078125,12.59000015258789
2017-12-12,155.69000244140625,17415.400390625,12.859999656677246
2017-12-13,155.99000549316406,16408.19921875,12.739999771118164
2017-12-14,155.8800048828125,16564.0,12.390000343322754
2017-12-15,157.64999389648438,17706.900390625,11.880000114440918
2017-12-16,,19497.400390625,
2017-12-17,,19140.80078125,
2017-12-18,158.63999938964844,19114.19921875,12.529999732971191
2017-12-19,157.6999969482422,17776.69921875,12.819999694824219
2017-12-20,157.52999877929688,16624.599609375,12.779999732971191
2017-12-21,157.5500030517578,15802.900390625,12.649999618530273
2017-12-22,157.3699951171875,13831.7998046875,12.539999961853027
2017-12-23,,14699.2001953125,
2017-12-24,,13925.7998046875,
2017-12-25,,14026.599609375,
2017-12-26,156.52000427246094,16099.7998046875,13.640000343322754
2017-12-27,156.5399932861328,15838.5,14.289999961853027
2017-12-28,156.72999572753906,14606.5,14.619999885559082
2017-12-29,155.75999450683594,14656.2001953125,15.680000305175781
2017-12-30,,12952.2001953125,
2017-12-31,,14156.400390625,
2018-01-01,,13657.2001953125,
2018-01-02,158.49000549316406,14982.099609375,14.930000305175781
2018-01-03,160.02999877929688,15201.0,14.15999984741211
2018-01-04,160.30999755859375,15599.2001953125,13.970000267028809
2018-01-05,161.9199981689453,17429.5,13.479999542236328
2018-01-06,,17527.0,
2018-01-07,,16477.599609375,
2018-01-08,162.5500030517578,15170.099609375,13.84000015258789
2018-01-09,162.55999755859375,14595.400390625,14.630000114440918
2018-01-10,162.17999267578125,14973.2998046875,15.279999732971191
2018-01-11,163.2899932861328,13405.7998046875,14.770000457763672
2018-01-12,164.49000549316406,13980.599609375,14.569999694824219
2018-01-13,,14360.2001953125,
2018-01-14,,13772.0,
2018-01-15,,13819.7998046875,
2018-01-16,164.02000427246094,11490.5,16.34000015258789
2018-01-17,165.7899932861328,11188.599609375,16.200000762939453
2018-01-18,165.82000732421875,11474.900390625,16.950000762939453
2018-01-19,166.33999633789062,11607.400390625,16.149999618530273
2018-01-20,,12899.2001953125,
2018-01-21,,11600.099609375,
2018-01-22,168.1199951171875,10931.400390625,16.290000915527344
2018-01-23,169.50999450683594,10868.400390625,16.75
2018-01-24,168.41000366210938,11359.400390625,17.899999618530273
2018-01-25,168.35000610351562,11259.400390625,18.25
2018-01-26,170.92999267578125,11171.400390625,17.520000457763672
2018-01-27,,11440.7001953125,
2018-01-28,,11786.2998046875,
2018-01-29,170.10000610351562,11296.400390625,19.219999313354492
2018-01-30,168.6999969482422,10106.2998046875,20.350000381469727
2018-01-31,169.39999389648438,10221.099609375,19.649999618530273
2018-02-01,167.9600067138672,9170.5400390625,19.149999618530273
2018-02-02,164.61000061035156,8830.75,20.65999984741211
2018-02-03,,9174.91015625,
2018-02-04,,8277.009765625,
2018-02-05,158.1199951171875,6955.27001953125,33.02000045776367
2018-02-06,162.30999755859375,7754.0,26.700000762939453
2018-02-07,160.2100067138672,7621.2998046875,24.729999542236328
2018-02-08,153.4499969482422,8265.58984375,33.88999938964844
2018-02-09,156.10000610351562,8736.98046875,29.6200008392334
2018-02-10,,8621.900390625,
2018-02-11,,8129.97021484375,
2018-02-12,158.8699951171875,8926.5703125,24.940000534057617
2018-02-13,159.69000244140625,8598.3095703125,23.709999084472656
2018-02-14,162.67999267578125,9494.6298828125,20.8700008392334
2018-02-15,165.6999969482422,10166.400390625,20.850000381469727
2018-02-16,164.9600067138672,10233.900390625,20.459999084472656
2018-02-17,,11112.7001953125,
2018-02-18,,10551.7998046875,
2018-02-19,,11225.2998046875,
2018-02-20,165.2899932861328,11403.7001953125,21.670000076293945
2018-02-21,164.82000732421875,10690.400390625,22.489999771118164
2018-02-22,164.8000030517578,10005.0,20.90999984741211
2018-02-23,168.1699981689453,10301.099609375,18.15999984741211
2018-02-24,,9813.0703125,
2018-02-25,,9664.73046875,
2018-02-26,170.39999389648438,10366.7001953125,18.1200008392334
2018-02-27,168.2899932861328,10725.599609375,20.489999771118164
2018-02-28,167.2100067138672,10397.900390625,22.010000228881836
2018-03-01,164.47999572753906,10951.0,24.739999771118164
2018-03-02,165.99000549316406,11086.400390625,21.530000686645508
2018-03-03,,11489.7001953125,
2018-03-04,,11512.599609375,
2018-03-05,167.8300018310547,11573.2998046875,20.600000381469727
2018-03-06,168.5399932861328,10779.900390625,20.600000381469727
2018-03-07,168.92999267578125,9965.5703125,20.43000030517578
2018-03-08,169.86000061035156,9395.009765625,19.260000228881836
2018-03-09,173.16000366210938,9337.5498046875,17.299999237060547
2018-03-10,,8866.0,
2018-03-11,,9578.6298828125,
2018-03-12,174.0800018310547,9205.1201171875,17.559999465942383
2018-03-13,171.7100067138672,9194.849609375,19.239999771118164
2018-03-14,171.67999267578125,8269.8095703125,19.520000457763672
2018-03-15,171.52999877929688,8300.8603515625,18.450000762939453
2018-03-16,171.02000427246094,8338.349609375,17.639999389648438
2018-03-17,,7916.8798828125,
2018-03-18,,8223.6796875,
2018-03-19,167.10000610351562,8630.650390625,22.059999465942383
2018-03-20,167.64999389648438,8913.4697265625,22.1299991607666
2018-03-21,166.9199981689453,8929.2802734375,22.059999465942383
2018-03-22,162.8000030517578,8728.4697265625,26.6299991607666
2018-03-23,158.50999450683594,8879.6201171875,28.350000381469727
2018-03-24,,8668.1201171875,
2018-03-25,,8495.7802734375,
2018-03-26,164.39999389648438,8209.400390625,25.149999618530273
2018-03-27,159.0800018310547,7833.0400390625,29.010000228881836
2018-03-28,157.25,7954.47998046875,30.190000534057617
2018-03-29,160.1300048828125,7165.7001953125,26.68000030517578
2018-03-30,,6890.52001953125,
2018-03-31,,6973.52978515625,
2018-04-01,,6844.22998046875,
2018-04-02,155.50999450683594,7083.7998046875,29.920000076293945
2018-04-03,157.25999450683594,7456.10986328125,28.049999237060547
2018-04-04,159.74000549316406,6853.83984375,26.290000915527344
2018-04-05,160.64999389648438,6811.47021484375,25.030000686645508
2018-04-06,156.6300048828125,6636.31982421875,27.43000030517578
2018-04-07,,6911.08984375,
2018-04-08,,7023.52001953125,
2018-04-09,157.72999572753906,6770.72998046875,26.950000762939453
2018-04-10,161.2100067138672,6834.759765625,25.149999618530273
2018-04-11,160.27999877929688,6968.31982421875,24.690000534057617
2018-04-12,162.2100067138672,7889.25,22.899999618530273
2018-04-13,161.3699951171875,7895.9599609375,22.059999465942383
2018-04-14,,7986.240234375,
2018-04-15,,8329.1103515625,
2018-04-16,162.60000610351562,8058.669921875,20.450000762939453
2018-04-17,166.10000610351562,7902.08984375,19.43000030517578
2018-04-18,166.44000244140625,8163.419921875,19.3799991607666
2018-04-19,164.91000366210938,8294.3095703125,20.15999984741211
2018-04-20,162.3000030517578,8845.830078125,21.6299991607666
2018-04-21,,8895.580078125,
2018-04-22,,8802.4599609375,
2018-04-23,161.88999938964844,8930.8798828125,22.1200008392334
2018-04-24,158.4600067138672,9697.5,23.6200008392334
2018-04-25,158.64999389648438,8845.740234375,23.06999969482422
2018-04-26,161.99000549316406,9281.509765625,20.360000610351562
2018-04-27,162.08999633789062,8987.0498046875,20.520000457763672
2018-04-28,,9348.48046875,
2018-04-29,,9419.080078125,
2018-04-30,160.94000244140625,9240.5498046875,21.059999465942383
2018-05-01,162.77999877929688,9119.009765625,19.709999084472656
2018-05-02,161.82000732421875,9235.919921875,19.760000228881836
2018-05-03,161.8000030517578,9743.8603515625,19.649999618530273
2018-05-04,164.8699951171875,9700.759765625,18.40999984741211
2018-05-05,,9858.150390625,
2018-05-06,,9654.7998046875,
2018-05-07,166.24000549316406,9373.009765625,18.709999084472656
2018-05-08,166.07000732421875,9234.8203125,18.479999542236328
2018-05-09,167.8800048828125,9325.1796875,17.6200008392334
2018-05-10,169.6199951171875,9043.9404296875,16.3799991607666
2018-05-11,169.4600067138672,8441.490234375,16.190000534057617
2018-05-12,,8504.8896484375,
2018-05-13,,8723.9404296875,
2018-05-14,169.75,8716.7900390625,16.079999923706055
2018-05-15,167.8699951171875,8510.3798828125,17.510000228881836
2018-05-16,168.97999572753906,8368.830078125,16.709999084472656
2018-05-17,168.3300018310547,8094.31982421875,17.190000534057617
2018-05-18,167.4600067138672,8250.9697265625,16.8700008392334
2018-05-19,,8247.1796875,
2018-05-20,,8513.25,
2018-05-21,168.39999389648438,8418.990234375,16.920000076293945
2018-05-22,168.17999267578125,8041.77978515625,16.920000076293945
2018-05-23,169.60000610351562,7557.81982421875,16.270000457763672
2018-05-24,169.5500030517578,7587.33984375,15.819999694824219
2018-05-25,169.72000122070312,7480.14013671875,16.059999465942383
2018-05-26,,7355.8798828125,
2018-05-27,,7368.22021484375,
2018-05-28,,7135.990234375,
2018-05-29,168.97000122070312,7472.58984375,18.420000076293945
2018-05-30,170.17999267578125,7406.52001953125,17.06999969482422
2018-05-31,170.07000732421875,7494.169921875,16.780000686645508
2018-06-01,172.74000549316406,7541.4501953125,15.109999656677246
2018-06-02,,7643.4501953125,
2018-06-03,,7720.25,
2018-06-04,174.3000030517578,7514.47021484375,15.489999771118164
2018-06-05,174.83999633789062,7633.759765625,15.329999923706055
2018-06-06,175.86000061035156,7653.97998046875,15.510000228881836
2018-06-07,174.42999267578125,7678.240234375,16.450000762939453
2018-06-08,174.44000244140625,7624.919921875,16.510000228881836
2018-06-09,,7531.97998046875,
2018-06-10,,6786.02001953125,
2018-06-11,174.91000366210938,6906.919921875,16.450000762939453
2018-06-12,175.8300018310547,6582.35986328125,15.699999809265137
2018-06-13,175.82000732421875,6349.89990234375,16.31999969482422
2018-06-14,177.60000610351562,6675.35009765625,15.9399995803833
2018-06-15,176.97999572753906,6456.580078125,15.420000076293945
2018-06-16,,6550.16015625,
2018-06-17,,6499.27001953125,
2018-06-18,176.5,6734.81982421875,16.81999969482422
2018-06-19,176.0,6769.93994140625,17.290000915527344
2018-06-20,177.25,6776.5498046875,16.889999389648438
2018-06-21,175.7100067138672,6729.740234375,18.889999389648438
2018-06-22,175.32000732421875,6083.68994140625,18.3799991607666
2018-06-23,,6162.47998046875,
2018-06-24,,6173.22998046875,
2018-06-25,171.3699951171875,6249.18017578125,21.940000534057617
2018-06-26,172.07000732421875,6093.669921875,20.510000228881836
2018-06-27,169.72999572753906,6157.1298828125,22.75
2018-06-28,171.19000244140625,5903.43994140625,21.760000228881836
2018-06-29,171.64999389648438,6218.2998046875,20.8799991607666
2018-06-30,,6404.0,
2018-07-01,,6385.81982421875,
2018-07-02,172.8000030517578,6614.18017578125,20.809999465942383
2018-07-03,170.8000030517578,6529.58984375,21.790000915527344
2018-07-04,,6597.5498046875,
2018-07-05,172.9199981689453,6639.14013671875,20.350000381469727
2018-07-06,175.61000061035156,6673.5,18.719999313354492
2018-07-07,,6856.93017578125,
2018-07-08,,6773.8798828125,
2018-07-09,177.19000244140625,6741.75,17.90999984741211
2018-07-10,177.32000732421875,6329.9501953125,17.899999618530273
2018-07-11,176.4199981689453,6394.7099609375,18.270000457763672
2018-07-12,179.4600067138672,6228.81005859375,17.1200008392334
2018-07-13,179.61000061035156,6238.0498046875,16.8799991607666
2018-07-14,,6276.1201171875,
2018-07-15,,6359.64013671875,
2018-07-16,179.17999267578125,6741.75,17.719999313354492
2018-07-17,180.27000427246094,7321.0400390625,16.709999084472656
2018-07-18,179.92999267578125,7370.77978515625,16.530000686645508
2018-07-19,179.02999877929688,7466.85986328125,17.350000381469727
2018-07-20,178.99000549316406,7354.1298828125,17.110000610351562
2018-07-21,,7419.2900390625,
2018-07-22,,7418.490234375,
2018-07-23,179.55999755859375,7711.10986328125,16.489999771118164
2018-07-24,180.3000030517578,8424.26953125,17.1299991607666
2018-07-25,182.82000732421875,8181.39013671875,16.670000076293945
2018-07-26,180.0500030517578,7951.580078125,16.8700008392334
2018-07-27,177.6199951171875,8165.009765625,18.719999313354492
2018-07-28,,8192.150390625,
2018-07-29,,8218.4599609375,
2018-07-30,175.11000061035156,8180.47998046875,20.440000534057617
2018-07-31,176.4499969482422,7780.43994140625,19.170000076293945
2018-08-01,177.1199951171875,7624.91015625,18.489999771118164
2018-08-02,179.52999877929688,7567.14990234375,16.309999465942383
2018-08-03,180.0800018310547,7434.39013671875,15.8100004196167
2018-08-04,,7032.85009765625,
2018-08-05,,7068.47998046875,
2018-08-06,181.13999938964844,6951.7998046875,15.470000267028809
2018-08-07,181.8000030517578,6753.1201171875,14.760000228881836
2018-08-08,182.02000427246094,6305.7998046875,14.829999923706055
2018-08-09,181.91000366210938,6568.22998046875,14.90999984741211
2018-08-10,180.52000427246094,6184.7099609375,16.219999313354492
2018-08-11,,6295.72998046875,
2018-08-12,,6322.68994140625,
2018-08-13,180.32000732421875,6297.56982421875,16.520000457763672
2018-08-14,181.4499969482422,6199.7099609375,15.15999984741211
2018-08-15,179.22999572753906,6308.52001953125,17.190000534057617
2018-08-16,179.82000732421875,6334.72998046875,16.43000030517578
2018-08-17,179.86000061035156,6580.6298828125,15.859999656677246
2018-08-18,,6423.759765625,
2018-08-19,,6506.06982421875,
2018-08-20,179.6999969482422,6308.52978515625,16.290000915527344
2018-08-21,180.36000061035156,6488.759765625,16.219999313354492
2018-08-22,181.05999755859375,6376.7099609375,15.640000343322754
2018-08-23,180.8000030517578,6534.8798828125,15.789999961853027
2018-08-24,182.47999572753906,6719.9599609375,15.15999984741211
2018-08-25,,6763.18994140625,
2018-08-26,,6707.259765625,
2018-08-27,184.33999633789062,6884.64013671875,15.600000381469727
2018-08-28,184.61000061035156,7096.27978515625,15.420000076293945
2018-08-29,186.74000549316406,7047.16015625,15.270000457763672
2018-08-30,186.41000366210938,6978.22998046875,16.020000457763672
2018-08-31,186.64999389648438,7037.580078125,16.040000915527344
2018-09-01,,7193.25,
2018-09-02,,7272.72021484375,
2018-09-03,,7260.06005859375,
2018-09-04,185.85000610351562,7361.66015625,17.100000381469727
2018-09-05,183.4499969482422,6792.830078125,18.649999618530273
2018-09-06,181.80999755859375,6529.169921875,19.170000076293945
2018-09-07,181.11000061035156,6467.06982421875,19.760000228881836
2018-09-08,,6225.97998046875,
2018-09-09,,6300.85986328125,
2018-09-10,181.72000122070312,6329.7001953125,19.040000915527344
2018-09-11,183.1199951171875,6321.2001953125,17.829999923706055
2018-09-12,182.5800018310547,6351.7998046875,17.469999313354492
2018-09-13,184.52999877929688,6517.31005859375,16.450000762939453
2018-09-14,183.99000549316406,6512.7099609375,16.1200008392334
2018-09-15,,6543.2001953125,
2018-09-16,,6517.18017578125,
2018-09-17,181.33999633789062,6281.2001953125,18.5
2018-09-18,182.83999633789062,6371.2998046875,17.350000381469727
2018-09-19,182.6999969482422,6398.5400390625,16.899999618530273
2018-09-20,184.72000122070312,6519.669921875,16.200000762939453
2018-09-21,183.7100067138672,6734.9501953125,16.84000015258789
2018-09-22,,6721.97998046875,
2018-09-23,,6710.6298828125,
2018-09-24,183.88999938964844,6595.41015625,17.25
2018-09-25,184.13999938964844,6446.47021484375,17.06999969482422
2018-09-26,184.27000427246094,6495.0,17.399999618530273
2018-09-27,185.8300018310547,6676.75,16.75
2018-09-28,185.7899932861328,6644.1298828125,16.579999923706055
2018-09-29,,6601.9599609375,
2018-09-30,,6625.56005859375,
2018-10-01,186.1699981689453,6589.6201171875,17.09000015258789
2018-10-02,185.75,6556.10009765625,17.549999237060547
2018-10-03,185.9499969482422,6502.58984375,17.5
2018-10-04,182.3800048828125,6576.68994140625,20.1200008392334
2018-10-05,180.14999389648438,6622.47998046875,21.5
2018-10-06,,6588.31005859375,
2018-10-07,,6602.9501953125,
2018-10-08,179.0500030517578,6652.22998046875,22.190000534057617
2018-10-09,179.6300048828125,6642.64013671875,21.6200008392334
2018-10-10,171.72999572753906,6585.52978515625,27.530000686645508
2018-10-11,169.60000610351562,6256.240234375,27.760000228881836
2018-10-12,174.32000732421875,6274.580078125,24.690000534057617
2018-10-13,,6285.990234375,
2018-10-14,,6290.93017578125,
2018-10-15,172.2100067138672,6596.5400390625,26.809999465942383
2018-10-16,177.22000122070312,6596.10986328125,22.510000228881836
2018-10-17,177.2899932861328,6544.43017578125,22.93000030517578
2018-10-18,173.17999267578125,6476.7099609375,26.079999923706055
2018-10-19,173.02000427246094,6465.41015625,25.770000457763672
2018-10-20,,6489.18994140625,
2018-10-21,,6482.35009765625,
2018-10-22,173.91000366210938,6487.16015625,25.15999984741211
2018-10-23,173.27000427246094,6475.740234375,25.260000228881836
2018-10-24,165.33999633789062,6495.83984375,30.25
2018-10-25,171.05999755859375,6476.2900390625,29.540000915527344
2018-10-26,166.66000366210938,6474.75,29.8700008392334
2018-10-27,,6480.3798828125,
2018-10-28,,6486.39013671875,
2018-10-29,163.22999572753906,6332.6298828125,31.75
2018-10-30,165.9199981689453,6334.27001953125,30.729999542236328
2018-10-31,169.82000732421875,6317.60986328125,29.1200008392334
2018-11-01,172.05999755859375,6377.77978515625,26.1200008392334
