Date,SPY,^VIX,^VIX3M,^VIX9D
2022-05-25,375.0545349121094,28.3700008392334,29.729999542236328,27.3700008392334
2022-05-26,382.54864501953125,27.5,29.280000686645508,25.670000076293945
2022-05-27,391.9399108886719,25.719999313354492,28.020000457763672,23.1299991607666
2022-05-31,389.7407531738281,26.190000534057617,27.989999771118164,25.90999984741211
2022-06-01,386.58837890625,25.690000534057617,27.719999313354492,25.1200008392334
2022-06-02,393.9502868652344,24.719999313354492,27.059999465942383,23.56999969482422
2022-06-03,387.4848937988281,24.790000915527344,27.329999923706055,23.049999237060547
2022-06-06,388.6648254394531,25.06999969482422,27.219999313354492,25.56999969482422
2022-06-07,392.3929443359375,24.020000457763672,26.520000457763672,24.229999542236328
2022-06-08,388.12677001953125,23.959999084472656,26.540000915527344,23.90999984741211
2022-06-09,378.89599609375,26.09000015258789,28.010000228881836,27.540000915527344
2022-06-10,367.90960693359375,27.75,29.719999313354492,28.780000686645508
2022-06-13,353.9407958984375,34.02000045776367,34.2400016784668,38.86000061035156
2022-06-14,352.8742370605469,32.689998626708984,33.279998779296875,36.95000076293945
2022-06-15,357.90496826171875,29.6200008392334,30.780000686645508,32.529998779296875
2022-06-16,346.0597229003906,32.95000076293945,33.4900016784668,36.58000183105469
2022-06-17,346.8057556152344,31.1299991607666,32.36000061035156,30.399999618530273
2022-06-21,355.5360412597656,30.190000534057617,31.25,30.3799991607666
2022-06-22,354.8915100097656,28.950000762939453,30.239999771118164,28.299999237060547
2022-06-23,358.3703918457031,29.049999237060547,30.190000534057617,28.290000915527344
2022-06-24,369.76434326171875,27.229999542236328,28.950000762939453,26.040000915527344
2022-06-27,368.35198974609375,26.950000762939453,28.18000030517578,25.809999465942383
2022-06-28,360.8254699707031,28.360000610351562,29.149999618530273,27.18000030517578
2022-06-29,360.5316467285156,28.15999984741211,29.0,26.559999465942383
2022-06-30,357.6025390625,28.709999084472656,29.709999084472656,26.860000610351562
2022-07-01,361.3846130371094,26.700000762939453,28.520000457763672,23.559999465942383
2022-07-05,362.0672302246094,27.540000915527344,28.899999618530273,27.34000015258789
2022-07-06,363.2901306152344,26.729999542236328,28.389999389648438,25.950000762939453
2022-07-07,368.73101806640625,26.079999923706055,28.030000686645508,24.790000915527344
2022-07-08,368.4278259277344,24.639999389648438,27.299999237060547,21.90999984741211
2022-07-11,364.2190856933594,26.170000076293945,28.25,24.459999084472656
2022-07-12,360.99609375,27.290000915527344,28.81999969482422,27.1299991607666
2022-07-13,359.1002197265625,26.81999969482422,28.559999465942383,25.940000534057617
2022-07-14,358.2281799316406,26.399999618530273,28.610000610351562,25.219999313354492
2022-07-15,365.0721435546875,24.229999542236328,27.079999923706055,22.139999389648438
2022-07-18,362.0577697753906,25.299999237060547,27.81999969482422,25.600000381469727
2022-07-19,371.84027099609375,24.5,27.309999465942383,26.200000762939453
2022-07-20,374.2100830078125,23.8799991607666,26.700000762939453,25.18000030517578
2022-07-21,378.020751953125,23.110000610351562,26.219999313354492,23.440000534057617
2022-07-22,374.513427734375,23.030000686645508,25.969999313354492,22.09000015258789
2022-07-25,374.9684143066406,23.360000610351562,25.799999237060547,23.09000015258789
2022-07-26,370.5321960449219,24.690000534057617,26.420000076293945,24.950000762939453
2022-07-27,380.1535339355469,23.239999771118164,25.309999465942383,22.139999389648438
2022-07-28,384.9216003417969,22.329999923706055,24.329999923706055,20.809999465942383
2022-07-29,390.53326416015625,21.329999923706055,23.790000915527344,18.56999969482422
2022-08-01,389.37677001953125,22.84000015258789,24.860000610351562,21.940000534057617
2022-08-02,386.8079833984375,23.93000030517578,25.65999984741211,23.25
2022-08-03,392.8651123046875,21.950000762939453,24.3700008392334,20.559999465942383
2022-08-04,392.59979248046875,21.440000534057617,24.31999969482422,19.690000534057617
2022-08-05,391.9361877441406,21.149999618530273,24.18000030517578,19.31999969482422
2022-08-08,391.4812316894531,21.290000915527344,24.479999542236328,19.93000030517578
2022-08-09,389.9266357421875,21.770000457763672,24.690000534057617,20.809999465942383
2022-08-10,398.1166076660156,19.739999771118164,23.459999084472656,17.59000015258789
2022-08-11,398.1166076660156,20.200000762939453,23.709999084472656,18.030000686645508
2022-08-12,404.8563232421875,19.530000686645508,23.309999465942383,16.780000686645508
2022-08-15,406.524658203125,19.950000762939453,23.31999969482422,18.540000915527344
2022-08-16,407.3208923339844,19.690000534057617,23.31999969482422,18.600000381469727
2022-08-17,404.4297790527344,19.899999618530273,23.600000381469727,18.639999389648438
2022-08-18,405.6051940917969,19.559999465942383,23.389999389648438,17.670000076293945
2022-08-19,400.1546630859375,20.600000381469727,24.31999969482422,18.239999771118164
2022-08-22,391.8223876953125,23.799999237060547,26.0,22.850000381469727
2022-08-23,390.8744812011719,24.110000610351562,25.920000076293945,23.350000381469727
2022-08-24,392.12579345703125,22.81999969482422,24.889999389648438,21.200000762939453
2022-08-25,397.6616516113281,21.780000686645508,24.1299991607666,20.34000015258789
2022-08-26,384.2012023925781,25.559999465942383,26.559999465942383,23.899999618530273
2022-08-29,381.6608581542969,26.209999084472656,26.81999969482422,24.760000228881836
2022-08-30,377.4709777832031,26.209999084472656,26.90999984741211,24.40999984741211
2022-08-31,374.5987548828125,25.8700008392334,26.649999618530273,23.690000534057617
2022-09-01,375.7742004394531,25.559999465942383,26.43000030517578,23.760000228881836
2022-09-02,371.8118591308594,25.469999313354492,26.479999542236328,22.969999313354492
2022-09-06,370.4089660644531,26.90999984741211,27.59000015258789,26.989999771118164
2022-09-07,377.0633544921875,24.639999389648438,26.100000381469727,24.049999237060547
2022-09-08,379.5279235839844,23.610000610351562,25.520000457763672,22.84000015258789
2022-09-09,385.42401123046875,22.790000915527344,25.139999389648438,21.709999084472656
2022-09-12,389.56634521484375,23.8700008392334,25.3700008392334,25.260000228881836
2022-09-13,372.6270446777344,27.270000457763672,27.950000762939453,29.139999389648438
2022-09-14,374.0489807128906,26.15999984741211,27.459999084472656,27.280000686645508
2022-09-15,369.8022766113281,26.270000457763672,27.600000381469727,27.110000610351562
2022-09-16,366.9810791015625,26.299999237060547,27.6299991607666,27.059999465942383
2022-09-19,369.8269958496094,25.760000228881836,27.010000228881836,27.780000686645508
2022-09-20,365.5819396972656,27.15999984741211,27.8799991607666,30.389999389648438
2022-09-21,359.20477294921875,27.989999771118164,28.760000228881836,30.34000015258789
2022-09-22,356.1875305175781,27.350000381469727,28.219999313354492,27.670000076293945
2022-09-23,350.2196960449219,29.920000076293945,30.31999969482422,30.25
2022-09-26,346.7550048828125,32.2599983215332,31.770000457763672,34.13999938964844
2022-09-27,345.869873046875,32.599998474121094,32.119998931884766,33.4900016784668
2022-09-28,352.6753845214844,30.18000030517578,30.579999923706055,31.15999984741211
2022-09-29,345.3083190917969,31.84000015258789,31.739999771118164,32.66999816894531
2022-09-30,339.9685974121094,31.6200008392334,31.860000610351562,31.190000534057617
2022-10-03,348.9441833496094,30.100000381469727,30.690000534057617,30.649999618530273
2022-10-04,359.7568664550781,29.06999969482422,29.670000076293945,29.81999969482422
2022-10-05,358.9192199707031,28.549999237060547,29.43000030517578,28.809999465942383
2022-10-06,355.21673583984375,30.520000457763672,30.790000915527344,31.299999237060547
2022-10-07,345.3083190917969,31.360000610351562,32.099998474121094,30.549999237060547
2022-10-10,342.6717224121094,32.45000076293945,32.72999954223633,32.220001220703125
2022-10-11,340.5016174316406,33.630001068115234,33.36000061035156,34.65999984741211
2022-10-12,339.3785095214844,33.56999969482422,33.130001068115234,34.61000061035156
2022-10-13,348.3350830078125,31.940000534057617,31.799999237060547,31.510000228881836
2022-10-14,340.39691162109375,32.02000045776367,32.45000076293945,29.670000076293945
2022-10-17,349.1441345214844,31.3700008392334,31.739999771118164,30.600000381469727
2022-10-18,353.2464599609375,30.5,30.979999542236328,28.989999771118164
2022-10-19,350.7431945800781,30.760000228881836,31.350000381469727,28.670000076293945
2022-10-20,347.802001953125,29.979999542236328,30.809999465942383,27.8700008392334
2022-10-21,356.254150390625,29.690000534057617,30.469999313354492,28.459999084472656
2022-10-24,360.6134033203125,29.850000381469727,30.329999923706055,31.65999984741211
2022-10-25,366.3718566894531,28.459999084472656,29.290000915527344,30.670000076293945
2022-10-26,363.6116638183594,27.280000686645508,28.459999084472656,29.31999969482422
2022-10-27,361.6699523925781,27.389999389648438,28.280000686645508,29.770000457763672
2022-10-28,370.27435302734375,25.75,26.899999618530273,27.809999465942383
2022-10-31,367.59979248046875,25.8799991607666,26.920000076293945,29.799999237060547
2022-11-01,365.9911804199219,25.809999465942383,26.690000534057617,30.510000228881836
2022-11-02,356.8061828613281,25.860000610351562,27.219999313354492,29.3700008392334
2022-11-03,353.1321716308594,25.299999237060547,26.700000762939453,28.399999618530273
2022-11-04,358.21484375,24.549999237060547,26.389999389648438,27.040000915527344
2022-11-07,361.6414489746094,24.350000381469727,26.260000228881836,27.15999984741211
2022-11-08,363.5926513671875,25.540000915527344,27.100000381469727,28.700000762939453
2022-11-09,356.10186767578125,26.09000015258789,27.90999984741211,28.899999618530273
2022-11-10,375.6711730957031,23.530000686645508,26.18000030517578,24.459999084472656
2022-11-11,379.30706787109375,22.520000457763672,25.739999771118164,21.309999465942383
2022-11-14,376.0804138183594,23.729999542236328,26.1299991607666,21.190000534057617
2022-11-15,379.2879638671875,24.540000915527344,26.59000015258789,21.799999237060547
2022-11-16,376.3945617675781,24.110000610351562,26.030000686645508,19.670000076293945
2022-11-17,375.2428283691406,23.93000030517578,25.829999923706055,19.739999771118164
2022-11-18,376.9465637207031,23.1200008392334,25.329999923706055,18.34000015258789
2022-11-21,375.57598876953125,22.360000610351562,24.719999313354492,19.510000228881836
2022-11-22,380.6300048828125,21.290000915527344,23.829999923706055,19.030000686645508
2022-11-23,383.0286865234375,20.350000381469727,23.3799991607666,16.90999984741211
2022-11-25,382.94293212890625,20.5,23.59000015258789,17.059999465942383
2022-11-28,376.83233642578125,22.209999084472656,24.899999618530273,20.06999969482422
2022-11-29,376.1851501464844,21.889999389648438,24.649999618530273,20.389999389648438
2022-11-30,388.03515625,20.579999923706055,23.530000686645508,18.8700008392334
2022-12-01,387.74969482421875,19.84000015258789,23.309999465942383,18.3799991607666
2022-12-02,387.30224609375,19.059999465942383,22.959999084472656,17.950000762939453
2022-12-05,380.33502197265625,20.75,23.889999389648438,23.809999465942383
2022-12-06,374.8525085449219,22.170000076293945,24.719999313354492,27.079999923706055
2022-12-07,374.2148132324219,22.68000030517578,25.18000030517578,28.06999969482422
2022-12-08,377.1464538574219,22.290000915527344,24.729999542236328,26.739999771118164
2022-12-09,374.3291015625,22.829999923706055,25.209999084472656,26.479999542236328
2022-12-12,379.7258605957031,25.0,25.670000076293945,29.540000915527344
2022-12-13,382.600341796875,22.549999237060547,24.290000915527344,23.700000762939453
2022-12-14,380.1541442871094,21.139999389648438,23.459999084472656,20.200000762939453
2022-12-15,370.85504150390625,22.829999923706055,25.079999923706055,21.729999542236328
2022-12-16,366.47662353515625,22.6200008392334,25.149999618530273,20.510000228881836
2022-12-19,363.36895751953125,22.420000076293945,25.079999923706055,20.829999923706055
2022-12-20,363.8662109375,21.479999542236328,24.399999618530273,19.780000686645508
2022-12-21,369.3069152832031,20.06999969482422,23.350000381469727,17.579999923706055
2022-12-22,364.03839111328125,21.969999313354492,24.780000686645508,19.84000015258789
2022-12-23,366.1324157714844,20.8700008392334,24.1299991607666,17.489999771118164
2022-12-27,364.68853759765625,21.649999618530273,24.43000030517578,19.770000457763672
2022-12-28,360.15625,22.139999389648438,24.579999923706055,20.8799991607666
2022-12-29,366.63916015625,21.440000534057617,23.950000762939453,20.489999771118164
2022-12-30,365.6733703613281,21.670000076293945,24.290000915527344,21.139999389648438
2023-01-03,364.1339416503906,22.899999618530273,24.579999923706055,25.079999923706055
2023-01-04,366.9451599121094,22.010000228881836,23.809999465942383,23.920000076293945
2023-01-05,362.757080078125,22.459999084472656,24.06999969482422,24.540000915527344
2023-01-06,371.0758361816406,21.1299991607666,23.18000030517578,21.56999969482422
2023-01-09,370.865478515625,21.969999313354492,23.739999771118164,23.040000915527344
2023-01-10,373.46630859375,20.579999923706055,22.739999771118164,21.5
2023-01-11,378.1899108886719,21.09000015258789,22.739999771118164,22.40999984741211
2023-01-12,379.5667724609375,18.829999923706055,21.579999923706055,16.459999084472656
2023-01-13,381.0392761230469,18.350000381469727,21.139999389648438,14.819999694824219
2023-01-17,380.3412780761719,19.360000610351562,21.450000762939453,16.610000610351562
2023-01-18,374.3363952636719,20.34000015258789,22.270000457763672,17.239999771118164
2023-01-19,371.611328125,20.520000457763672,22.450000762939453,18.280000686645508
2023-01-20,378.5340576171875,19.850000381469727,21.719999313354492,18.260000228881836
2023-01-23,383.0759582519531,19.809999465942383,21.600000381469727,21.25
2023-01-24,382.664794921875,19.200000762939453,20.90999984741211,21.84000015258789
2023-01-25,382.80828857421875,19.079999923706055,20.940000534057617,22.010000228881836
2023-01-26,387.015380859375,18.729999542236328,20.700000762939453,21.049999237060547
2023-01-27,387.90472412109375,18.510000228881836,20.469999313354492,20.030000686645508
2023-01-30,383.0377197265625,19.940000534057617,21.3700008392334,22.420000076293945
2023-01-31,388.6695861816406,19.399999618530273,20.809999465942383,21.739999771118164
2023-02-01,392.80035400390625,17.8700008392334,19.969999313354492,18.559999465942383
2023-02-02,398.5184020996094,18.729999542236328,20.84000015258789,19.1299991607666
2023-02-03,394.2823791503906,18.329999923706055,20.780000686645508,17.760000228881836
2023-02-06,391.872802734375,19.43000030517578,21.43000030517578,20.670000076293945
2023-02-07,396.9980163574219,18.65999984741211,20.780000686645508,19.6200008392334
2023-02-08,392.6569519042969,19.6299991607666,21.81999969482422,21.0
2023-02-09,389.2529296875,20.709999084472656,22.5,22.739999771118164
2023-02-10,390.1613464355469,20.530000686645508,22.549999237060547,21.5
2023-02-13,394.741455078125,20.34000015258789,21.969999313354492,21.40999984741211
2023-02-14,394.5597229003906,18.90999984741211,21.139999389648438,17.719999313354492
2023-02-15,395.8409729003906,18.229999542236328,20.68000030517578,16.020000457763672
2023-02-16,390.3907775878906,20.170000076293945,21.8799991607666,19.329999923706055
2023-02-17,389.41546630859375,20.020000457763672,21.770000457763672,16.940000534057617
2023-02-21,381.60345458984375,22.8700008392334,23.3799991607666,21.139999389648438
2023-02-22,381.0775451660156,22.290000915527344,22.68000030517578,19.200000762939453
2023-02-23,383.10467529296875,21.139999389648438,21.739999771118164,18.110000610351562
2023-02-24,379.01220703125,21.670000076293945,22.43000030517578,18.3799991607666
2023-02-27,380.3030090332031,20.950000762939453,21.59000015258789,19.3700008392334
2023-02-28,378.8974609375,20.700000762939453,21.31999969482422,19.59000015258789
2023-03-01,377.4439697265625,20.579999923706055,21.360000610351562,19.59000015258789
2023-03-02,380.3794860839844,19.59000015258789,20.6299991607666,18.709999084472656
2023-03-03,386.4800109863281,18.489999771118164,19.979999542236328,17.760000228881836
2023-03-06,386.7477111816406,18.610000610351562,19.989999771118164,19.600000381469727
2023-03-07,380.8193054199219,19.59000015258789,20.59000015258789,20.959999084472656
2023-03-08,381.4408874511719,19.110000610351562,20.190000534057617,20.56999969482422
2023-03-09,374.4033508300781,22.610000610351562,22.8700008392334,25.459999084472656
2023-03-10,369.00091552734375,24.799999237060547,25.389999389648438,26.860000610351562
2023-03-13,368.4749755859375,26.520000457763672,26.639999389648438,30.93000030517578
2023-03-14,374.5659484863281,23.729999542236328,24.8700008392334,25.969999313354492
2023-03-15,372.22332763671875,26.139999389648438,27.200000762939453,29.309999465942383
2023-03-16,378.7539978027344,22.989999771118164,24.559999465942383,24.610000610351562
2023-03-17,374.3253173828125,25.510000228881836,27.420000076293945,27.010000228881836
2023-03-20,377.92474365234375,24.149999618530273,25.850000381469727,25.899999618530273
2023-03-21,382.88702392578125,21.3799991607666,23.56999969482422,22.84000015258789
2023-03-22,376.36016845703125,22.260000228881836,24.3799991607666,23.75
2023-03-23,377.3776550292969,22.610000610351562,24.530000686645508,23.110000610351562
2023-03-24,379.85394287109375,21.739999771118164,23.959999084472656,20.6200008392334
2023-03-27,380.5642395019531,20.600000381469727,22.8700008392334,19.309999465942383
2023-03-28,379.7099914550781,19.969999313354492,22.3799991607666,18.329999923706055
2023-03-29,385.22906494140625,19.1200008392334,21.489999771118164,17.170000076293945
2023-03-30,387.48468017578125,19.020000457763672,21.450000762939453,17.299999237060547
2023-03-31,392.9461364746094,18.700000762939453,21.229999542236328,16.510000228881836
2023-04-03,394.4434509277344,18.549999237060547,20.829999923706055,17.030000686645508
2023-04-04,392.2550964355469,19.0,21.34000015258789,17.420000076293945
2023-04-05,391.2279968261719,19.079999923706055,21.479999542236328,16.989999771118164
2023-04-06,392.754150390625,18.399999618530273,21.0,15.680000305175781
2023-04-10,393.1572570800781,18.969999313354492,21.06999969482422,16.799999237060547
2023-04-11,393.2628479003906,19.100000381469727,21.010000228881836,16.860000610351562
2023-04-12,391.6599426269531,19.09000015258789,21.049999237060547,15.899999618530273
2023-04-13,396.86224365234375,17.799999237060547,20.260000228881836,14.649999618530273
2023-04-14,395.892822265625,17.06999969482422,20.030000686645508,13.350000381469727
2023-04-17,397.3133239746094,16.950000762939453,19.649999618530273,14.510000228881836
2023-04-18,397.5724792480469,16.829999923706055,19.81999969482422,14.710000038146973
2023-04-19,397.5054016113281,16.459999084472656,20.020000457763672,14.300000190734863
2023-04-20,395.33612060546875,17.170000076293945,20.549999237060547,15.130000114440918
2023-04-21,395.6432800292969,16.770000457763672,20.389999389648438,14.880000114440918
2023-04-24,396.05596923828125,16.889999389648438,20.399999618530273,16.649999618530273
2023-04-25,389.7690734863281,18.760000228881836,21.649999618530273,19.079999923706055
2023-04-26,388.1181640625,18.84000015258789,21.540000915527344,19.280000686645508
2023-04-27,395.8448181152344,17.030000686645508,20.3700008392334,17.219999313354492
2023-04-28,399.2234191894531,15.779999732971191,19.540000915527344,15.529999732971191
2023-05-01,398.8203430175781,16.079999923706055,19.670000076293945,16.06999969482422
2023-05-02,394.3378601074219,17.780000686645508,20.75,18.610000610351562
2023-05-03,391.63116455078125,18.34000015258789,21.290000915527344,18.489999771118164
2023-05-04,388.85723876953125,20.09000015258789,22.770000457763672,19.8799991607666
2023-05-05,396.05596923828125,17.190000534057617,20.780000686645508,15.34000015258789
2023-05-08,396.16156005859375,16.979999542236328,20.709999084472656,15.239999771118164
2023-05-09,394.42425537109375,17.709999084472656,21.170000076293945,16.399999618530273
2023-05-10,396.26715087890625,16.940000534057617,20.690000534057617,14.59000015258789
2023-05-11,395.57611083984375,16.93000030517578,20.6200008392334,14.489999771118164
2023-05-12,395.0577697753906,17.030000686645508,20.65999984741211,14.09000015258789
2023-05-15,396.4207458496094,17.1200008392334,20.309999465942383,14.640000343322754
2023-05-16,393.7716064453125,17.989999771118164,20.899999618530273,15.989999771118164
2023-05-17,398.5516052246094,16.8700008392334,20.049999237060547,14.670000076293945
2023-05-18,402.39093017578125,16.049999237060547,19.329999923706055,14.0600004196167
2023-05-19,401.805419921875,16.809999465942383,20.040000915527344,14.25
2023-05-22,401.9686279296875,17.209999084472656,20.360000610351562,15.520000457763672
2023-05-23,397.457275390625,18.530000686645508,21.059999465942383,17.3700008392334
2023-05-24,394.5778503417969,20.030000686645508,22.020000457763672,19.770000457763672
2023-05-25,397.99481201171875,19.139999389648438,21.3799991607666,18.459999084472656
2023-05-26,403.1490783691406,17.950000762939453,20.440000534057617,17.239999771118164
2023-05-30,403.3027038574219,17.459999084472656,20.1299991607666,16.510000228881836
2023-05-31,401.0662841796875,17.940000534057617,20.209999084472656,16.850000381469727
2023-06-01,404.8768615722656,15.649999618530273,18.75,13.979999542236328
2023-06-02,410.7318420410156,14.600000381469727,17.920000076293945,12.739999771118164
2023-06-05,409.9447326660156,14.729999542236328,17.899999618530273,14.140000343322754
2023-06-06,410.8374938964844,13.960000038146973,17.040000915527344,13.829999923706055
2023-06-07,409.41680908203125,13.9399995803833,17.139999389648438,13.859999656677246
2023-06-08,411.89324951171875,13.649999618530273,16.860000610351562,13.59000015258789
2023-06-09,412.6322326660156,13.829999923706055,16.959999084472656,13.289999961853027
2023-06-12,416.3756408691406,15.010000228881836,17.280000686645508,15.350000381469727
2023-06-13,419.12078857421875,14.609999656677246,17.229999542236328,14.399999618530273
2023-06-14,419.6198425292969,13.880000114440918,16.860000610351562,12.710000038146973
2023-06-15,424.8221740722656,14.5,17.18000030517578,13.579999923706055
2023-06-16,423.3751525878906,13.539999961853027,16.75,11.329999923706055
2023-06-20,421.1785583496094,13.880000114440918,17.299999237060547,12.920000076293945
2023-06-21,419.02056884765625,13.199999809265137,16.889999389648438,12.029999732971191
2023-06-22,420.5331115722656,12.90999984741211,16.559999465942383,11.149999618530273
2023-06-23,417.3538818359375,13.4399995803833,16.8700008392334,11.609999656677246
2023-06-26,415.64874267578125,14.25,17.049999237060547,12.680000305175781
2023-06-27,420.20562744140625,13.739999771118164,16.440000534057617,12.050000190734863
2023-06-28,420.41754150390625,13.430000305175781,15.899999618530273,11.739999771118164
2023-06-29,422.0745849609375,13.539999961853027,16.100000381469727,11.75
2023-06-30,427.0553283691406,13.59000015258789,16.020000457763672,11.529999732971191
2023-07-03,427.54669189453125,13.569999694824219,16.06999969482422,12.0
2023-07-05,426.9108581542969,14.180000305175781,16.510000228881836,12.569999694824219
2023-07-06,423.56781005859375,15.4399995803833,17.520000457763672,13.960000038146973
2023-07-07,422.4984436035156,14.829999923706055,17.239999771118164,12.600000381469727
2023-07-10,423.56781005859375,15.069999694824219,17.25,13.5
2023-07-11,426.2653503417969,14.84000015258789,16.969999313354492,13.699999809265137
2023-07-12,429.695068359375,13.539999961853027,16.110000610351562,11.380000114440918
2023-07-13,433.1054992675781,13.609999656677246,16.1200008392334,12.130000114440918
2023-07-14,432.8356628417969,13.34000015258789,16.040000915527344,11.899999618530273
2023-07-17,434.3385925292969,13.479999542236328,16.270000457763672,13.09000015258789
2023-07-18,437.5660400390625,13.300000190734863,16.1299991607666,13.149999618530273
2023-07-19,438.5390930175781,13.760000228881836,16.559999465942383,13.359999656677246
2023-07-20,435.6295471191406,13.989999771118164,16.65999984741211,13.569999694824219
2023-07-21,435.6295471191406,13.600000381469727,16.399999618530273,12.5
2023-07-24,437.5756530761719,13.90999984741211,16.260000228881836,13.40999984741211
2023-07-25,438.7702941894531,13.859999656677246,16.219999313354492,13.489999771118164
2023-07-26,438.8377380371094,13.1899995803833,15.789999961853027,11.739999771118164
2023-07-27,435.9281921386719,14.40999984741211,16.6299991607666,13.470000267028809
2023-07-28,440.19610595703125,13.329999923706055,15.920000076293945,11.229999542236328
2023-07-31,441.0342712402344,13.630000114440918,16.010000228881836,12.619999885559082
2023-08-01,439.7722473144531,13.930000305175781,16.34000015258789,13.010000228881836
2023-08-02,433.6546325683594,16.09000015258789,17.959999084472656,15.399999618530273
2023-08-03,432.41180419921875,15.920000076293945,17.719999313354492,15.0600004196167
2023-08-04,430.4561767578125,17.100000381469727,18.610000610351562,16.09000015258789
2023-08-07,434.2133483886719,15.770000457763672,17.719999313354492,14.680000305175781
2023-08-08,432.32513427734375,15.989999771118164,18.1299991607666,14.8100004196167
2023-08-09,429.4349060058594,15.960000038146973,18.049999237060547,15.329999923706055
2023-08-10,429.5890197753906,15.850000381469727,18.15999984741211,15.380000114440918
2023-08-11,429.3385925292969,14.84000015258789,17.559999465942383,13.630000114440918
2023-08-14,431.7085876464844,14.819999694824219,17.40999984741211,14.569999694824219
2023-08-15,426.6796569824219,16.459999084472656,18.59000015258789,16.559999465942383
2023-08-16,423.548583984375,16.780000686645508,18.969999313354492,16.360000610351562
2023-08-17,420.3211669921875,17.889999389648438,19.829999923706055,17.469999313354492
2023-08-18,420.5234680175781,17.299999237060547,19.239999771118164,16.540000915527344
2023-08-21,423.2594909667969,17.1299991607666,18.770000457763672,16.81999969482422
2023-08-22,422.1131286621094,16.969999313354492,18.719999313354492,16.389999389648438
2023-08-23,426.814453125,15.979999542236328,17.940000534057617,15.34000015258789
2023-08-24,420.8992614746094,17.200000762939453,18.75,16.100000381469727
2023-08-25,423.866455078125,15.680000305175781,17.719999313354492,13.779999732971191
2023-08-28,426.5543518066406,15.079999923706055,17.1200008392334,13.529999732971191
2023-08-29,432.7200927734375,14.449999809265137,16.559999465942383,13.300000190734863
2023-08-30,434.50238037109375,13.880000114440918,16.18000030517578,12.420000076293945
2023-08-31,433.8666076660156,13.569999694824219,15.920000076293945,11.789999961853027
2023-09-01,434.67584228515625,13.09000015258789,15.739999771118164,10.449999809265137
2023-09-05,432.7972106933594,14.010000228881836,16.239999771118164,12.890000343322754
2023-09-06,429.8877258300781,14.449999809265137,16.610000610351562,13.100000381469727
2023-09-07,428.5678405761719,14.399999618530273,16.579999923706055,13.100000381469727
2023-09-08,429.2133483886719,13.84000015258789,16.139999389648438,12.380000114440918
2023-09-11,432.0361022949219,13.800000190734863,16.020000457763672,13.270000457763672
2023-09-12,429.6661682128906,14.229999542236328,16.25,14.050000190734863
2023-09-13,430.1671142578125,13.479999542236328,15.920000076293945,12.470000267028809
2023-09-14,433.876220703125,12.819999694824219,15.34000015258789,11.800000190734863
2023-09-15,428.6487121582031,13.789999961853027,16.020000457763672,12.510000228881836
2023-09-18,428.90008544921875,14.0,16.1299991607666,13.619999885559082
2023-09-19,428.01055908203125,14.109999656677246,16.1299991607666,14.229999542236328
2023-09-20,424.0757751464844,15.140000343322754,16.809999465942383,15.270000457763672
2023-09-21,417.0664978027344,17.540000915527344,18.239999771118164,18.8799991607666
2023-09-22,416.12872314453125,17.200000762939453,18.09000015258789,17.510000228881836
2023-09-25,417.87860107421875,16.899999618530273,18.020000457763672,17.559999465942383
2023-09-26,411.7394714355469,18.940000534057617,19.719999313354492,19.850000381469727
2023-09-27,411.90380859375,18.219999313354492,19.110000610351562,18.920000076293945
2023-09-28,414.291748046875,17.34000015258789,18.3799991607666,17.6299991607666
2023-09-29,413.2862854003906,17.520000457763672,18.510000228881836,17.200000762939453
2023-10-02,413.12188720703125,17.610000610351562,18.6200008392334,17.610000610351562
2023-10-03,407.59185791015625,19.780000686645508,20.40999984741211,19.899999618530273
2023-10-04,410.55999755859375,18.579999923706055,19.520000457763672,18.299999237060547
2023-10-05,410.4052734375,18.489999771118164,19.5,18.360000610351562
2023-10-06,415.2779541015625,17.450000762939453,18.729999542236328,16.290000915527344
2023-10-09,417.9366149902344,17.700000762939453,18.809999465942383,17.8799991607666
2023-10-10,420.1119079589844,17.030000686645508,18.270000457763672,17.110000610351562
2023-10-11,421.8327941894531,16.09000015258789,17.6299991607666,15.170000076293945
2023-10-12,419.26116943359375,16.690000534057617,18.09000015258789,15.869999885559082
2023-10-13,417.1728515625,19.31999969482422,20.56999969482422,18.760000228881836
2023-10-16,421.56207275390625,17.209999084472656,18.790000915527344,17.190000534057617
2023-10-17,421.542724609375,17.8799991607666,19.260000228881836,17.709999084472656
2023-10-18,415.9256286621094,19.219999313354492,20.469999313354492,18.899999618530273
2023-10-19,412.2711486816406,21.399999618530273,22.190000534057617,21.459999084472656
2023-10-20,407.2052001953125,21.709999084472656,22.440000534057617,20.760000228881836
2023-10-23,406.4993591308594,20.3700008392334,21.329999923706055,20.690000534057617
2023-10-24,409.5641174316406,18.969999313354492,20.209999084472656,19.309999465942383
2023-10-25,403.6859436035156,20.190000534057617,21.329999923706055,20.489999771118164
2023-10-26,398.85198974609375,20.68000030517578,21.56999969482422,20.799999237060547
2023-10-27,397.04412841796875,21.270000457763672,22.270000457763672,21.360000610351562
2023-10-30,401.7911682128906,19.75,20.799999237060547,20.649999618530273
2023-10-31,404.314453125,18.139999389648438,19.489999771118164,19.020000457763672
2023-11-01,408.6263427734375,16.8700008392334,18.549999237060547,16.8700008392334
2023-11-02,416.4574279785156,15.65999984741211,17.799999237060547,15.15999984741211
