Date,BRL_spot,BRL_usd_lcy_log_ret,BRL_carry_lag1,BRL_fx_vol60_lag1,BRL_carry_threshold_lag1,BRL_vol_threshold_lag1,BRL_pure_weight,BRL_gate_weight,BRL_pure_net_ret,BRL_gate_net_ret,BRL_pure_turnover,BRL_gate_turnover,MXN_spot,MXN_usd_lcy_log_ret,MXN_carry_lag1,MXN_fx_vol60_lag1,MXN_carry_threshold_lag1,MXN_vol_threshold_lag1,MXN_pure_weight,MXN_gate_weight,MXN_pure_net_ret,MXN_gate_net_ret,MXN_pure_turnover,MXN_gate_turnover,ZAR_spot,ZAR_usd_lcy_log_ret,ZAR_carry_lag1,ZAR_fx_vol60_lag1,ZAR_carry_threshold_lag1,ZAR_vol_threshold_lag1,ZAR_pure_weight,ZAR_gate_weight,ZAR_pure_net_ret,ZAR_gate_net_ret,ZAR_pure_turnover,ZAR_gate_turnover,IDR_spot,IDR_usd_lcy_log_ret,IDR_carry_lag1,IDR_fx_vol60_lag1,IDR_carry_threshold_lag1,IDR_vol_threshold_lag1,IDR_pure_weight,IDR_gate_weight,IDR_pure_net_ret,IDR_gate_net_ret,IDR_pure_turnover,IDR_gate_turnover,pure_net_ret,gate_net_ret,pure_weight_sum,gate_weight_sum,pure_turnover,gate_turnover
2013-07-24,2.2100000381469727,-0.009098758191871642,0.0795,0.1431731591106459,0.1061,0.16501182935787084,0.25,0.0,0.002353558595586958,0.0,0.0,0.0,12.605799674987793,0.00918066774808038,0.0426,0.125235908184578,0.0479,0.09440022673864992,0.25,0.0,-0.0022529050322581904,-0.0,0.0,0.0,9.671899795532227,-0.014021521904905136,0.0507125,0.15839534806560054,0.0544625,0.13931785559256382,0.25,0.0,0.0035556904960675536,0.0,0.0,0.0,10171.0,0.013262268811795848,0.056600000000000004,0.2267253042053842,0.068133333333,0.10924146331333942,0.25,0.0,-0.0032594164092981685,-0.0,0.0,0.0,0.00039692765009815287,0.0,1.0,0.0,0.0,0.0
2013-07-25,2.2435998916625977,0.015089137574001625,0.0795,0.1446916310593682,0.1061,0.1649997074349241,0.25,0.0,-0.0036934153458813585,-0.0,0.0,0.0,12.59904956817627,-0.0005356197061747517,0.0426,0.12622093482821023,0.0479,0.09440022673864992,0.25,0.0,0.00017616683130559268,0.0,0.0,0.0,9.7677001953125,0.009856290806396542,0.0507125,0.1614669812790103,0.0544625,0.13939906314941278,0.25,0.0,-0.0024137626817578657,-0.0,0.0,0.0,10303.0,0.012894581319471821,0.056600000000000004,0.22820710424007254,0.068133333333,0.10974498616611401,0.25,0.0,-0.0031674945362171617,-0.0,0.0,0.0,-0.009098505732550794,0.0,1.0,0.0,0.0,0.0
2013-07-26,2.2407000064849854,-0.001293350421564524,0.0795,0.1472434324786402,0.1061,0.1649830011540227,0.25,0.0,0.0004022066530101786,0.0,0.0,0.0,12.658499717712402,0.00470752396851036,0.0426,0.12619910685116179,0.0479,0.09440022673864992,0.25,0.0,-0.0011346190873656853,-0.0,0.0,0.0,9.706399917602539,-0.006295590535259105,0.0507125,0.1620523234378302,0.0544625,0.13950782170198522,0.25,0.0,0.001624207653656046,0.0,0.0,0.0,10240.0,-0.0061334953515692235,0.056600000000000004,0.2295417668657901,0.068133333333,0.11006060271908685,0.25,0.0,0.0015895246315430994,0.0,0.0,0.0,0.0024813198508436387,0.0,1.0,0.0,0.0,0.0
2013-07-29,2.2544000148773193,0.006095548818343596,0.0795,0.14738078114185732,0.1061,0.16491606224876604,0.25,0.0,-0.0014450181569668514,-0.0,0.0,0.0,12.74839973449707,0.007076848723677585,0.0426,0.12475132322786625,0.0479,0.09440022673864992,0.25,0.0,-0.0017269502761574915,-0.0,0.0,0.0,9.753499984741211,0.004840740121864365,0.0507125,0.16095310435169113,0.0544625,0.13957684770748657,0.25,0.0,-0.0011598750106248212,-0.0,0.0,0.0,10269.0,0.002828028604796332,0.056600000000000004,0.2300067307725133,0.068133333333,0.11011854587101584,0.25,0.0,-0.0006508563575482894,-0.0,0.0,0.0,-0.004982699801297454,0.0,1.0,0.0,0.0,0.0
2013-07-30,2.2665998935699463,0.005396995599377979,0.0795,0.14753544124092854,0.1061,0.1648307555649685,0.25,0.0,-0.001270379852225447,-0.0,0.0,0.0,12.761300086975098,0.0010114077129881201,0.0426,0.12528547867120604,0.0479,0.09440022673864992,0.25,0.0,-0.00021059002348512528,-0.0,0.0,0.0,9.799519538879395,0.004707164441313477,0.0507125,0.16087538624708586,0.0544625,0.13962955797945606,0.25,0.0,-0.0011264810904870993,-0.0,0.0,0.0,10244.0,-0.002437479878879155,0.056600000000000004,0.2289309008649274,0.068133333333,0.11056548549979772,0.25,0.0,0.0006655207633705824,0.0,0.0,0.0,-0.0019419302028270888,0.0,1.0,0.0,0.0,0.0
2013-07-31,2.279400110244751,0.005631434444292071,0.0795,0.14765901783415006,0.1061,0.16478192690289467,0.25,0.0,-0.0013289895634539702,-0.0,0.0,0.0,12.739999771118164,-0.0016705282420085082,0.0426,0.12406559381034309,0.0479,0.09440022673864992,0.25,0.0,0.0004598939652640318,0.0,0.0,0.0,9.793720245361328,-0.0005919688373419177,0.0507125,0.16052018346358657,0.0544625,0.13968200591693625,0.25,0.0,0.00019830222917674927,0.0,0.0,0.0,10244.0,0.0,0.056600000000000004,0.22834349560138373,0.068133333333,0.11130023482033073,0.25,0.0,5.6150793650793654e-05,0.0,0.0,0.0,-0.0006146425753623955,0.0,1.0,0.0,0.0,0.0
2013-08-01,2.273699998855591,-0.002503838804553961,0.0795,0.14777515807289862,0.1061,0.16474330916963104,0.25,0.0,0.000704828748757538,0.0,0.0,0.0,12.829099655151367,0.006969369018040277,0.0426,0.1238935160548335,0.0479,0.09440022673864992,0.25,0.0,-0.0017000803497481645,-0.0,0.0,0.0,9.848899841308594,0.005618368715981121,0.0507125,0.16040150763829028,0.0544625,0.139776440931156,0.25,0.0,-0.0013542821591540103,-0.0,0.0,0.0,10250.0,0.0005855372471383046,0.056600000000000004,0.22834349560138373,0.068133333333,0.11217741768864989,0.25,0.0,-9.02335181337825e-05,-0.0,0.0,0.0,-0.002439767278278419,0.0,1.0,0.0,0.0,0.0
2013-08-02,2.3011999130249023,0.012022228210828672,0.0795,0.1477695012021814,0.1061,0.16465840306379204,0.25,0.0,-0.0029266880050881202,-0.0,0.0,0.0,12.653300285339355,-0.013797927927664334,0.0426,0.1244790395656637,0.0479,0.09440022673864992,0.25,0.0,0.0034917438866779883,0.0,0.0,0.0,9.96969985961914,0.012190721461101933,0.0507125,0.16045839482937116,0.0544625,0.13986771164884998,0.25,0.0,-0.0029973703454342134,-0.0,0.0,0.0,10252.0,0.00019510291740749129,0.056600000000000004,0.22833570585275229,0.068133333333,0.11247283508154438,0.25,0.0,7.375064298920832e-06,0.0,0.0,0.0,-0.0024249393995454246,0.0,1.0,0.0,0.0,0.0
2013-08-05,2.2839999198913574,-0.00750243149153356,0.0795,0.14909558562053174,0.1061,0.16459203212084805,0.25,0.0,0.0019544769205024374,0.0,0.0,0.0,12.63949966430664,-0.0010912688535669182,0.0426,0.12742116114125784,0.0479,0.09440022673864992,0.25,0.0,0.0003150791181536343,0.0,0.0,0.0,9.830920219421387,-0.014017936022426609,0.0507125,0.1619496695993816,0.0544625,0.1398957064365809,0.25,0.0,0.003554794025447922,0.0,0.0,0.0,10029.0,-0.021991912395753398,0.056600000000000004,0.22832653853849086,0.068133333333,0.11262755277618569,0.25,0.0,0.005554128892589143,0.0,0.0,0.0,0.011378478956693137,0.0,1.0,0.0,0.0,0.0
2013-08-06,2.3025999069213867,0.008110622114233199,0.0795,0.15043226375127158,0.1061,0.16448107914642135,0.25,0.0,-0.001948786480939252,-0.0,0.0,0.0,12.616499900817871,-0.0018213311880572523,0.0426,0.1268448892612082,0.0479,0.09440022673864992,0.25,0.0,0.0004975947017762178,0.0,0.0,0.0,9.828619956970215,-0.00023400979280593982,0.0507125,0.1639946001353739,0.0544625,0.13992442157647733,0.25,0.0,0.0001088124680427548,0.0,0.0,0.0,10256.0,0.022382004072242966,0.056600000000000004,0.23310535709844682,0.068133333333,0.11274716674978588,0.25,0.0,-0.005539350224409947,-0.0,0.0,0.0,-0.0068817295355302266,0.0,1.0,0.0,0.0,0.0
2013-08-07,2.2952001094818115,-0.0032188454488067245,0.0795,0.15042122028792576,0.1061,0.16429627901238686,0.25,0.0,0.0008835804098207287,0.0,0.0,0.0,12.739999771118164,0.009741158951248266,0.0426,0.12688616118531001,0.0479,0.09440022673864992,0.25,0.0,-0.0023930278330501617,-0.0,0.0,0.0,9.933050155639648,0.010569063261151583,0.0507125,0.16393074140341837,0.0544625,0.14013976448323437,0.25,0.0,-0.002591955795446626,-0.0,0.0,0.0,10257.0,9.749914695975438e-05,0.056600000000000004,0.23735740171942793,0.068133333333,0.11276680119122359,0.25,0.0,3.1776006910855055e-05,0.0,0.0,0.0,-0.004069627211765204,0.0,1.0,0.0,0.0,0.0
2013-08-08,2.3041000366210938,0.0038701271780782038,0.0795,0.15063121257285295,0.1061,0.16421972461845155,0.25,0.0,-0.0008886627469005034,-0.0,0.0,0.0,12.596199989318848,-0.01135145185712706,0.0426,0.1282662969123904,0.0479,0.09440022673864992,0.25,0.0,0.00288012486904367,0.0,0.0,0.0,9.92770004272461,-0.0005387624325381532,0.0507125,0.16440574576323336,0.0544625,0.14053439664748463,0.25,0.0,0.00018500062797580815,0.0,0.0,0.0,10257.0,0.0,0.056600000000000004,0.23735482791809542,0.068133333333,0.11283498765584257,0.25,0.0,5.6150793650793654e-05,0.0,0.0,0.0,0.0022326135437697684,0.0,1.0,0.0,0.0,0.0
2013-08-09,2.2785000801086426,-0.011172793683131545,0.0795,0.15064349877631047,0.1061,0.16417582749124798,0.25,0.0,0.002872067468401934,0.0,0.0,0.0,12.610300064086914,0.0011187650970083385,0.0426,0.13015430413531565,0.0479,0.09440022673864992,0.25,0.0,-0.00023742936949017987,-0.0,0.0,0.0,9.824600219726562,-0.010439367359549818,0.0507125,0.16442052223438808,0.0544625,0.14102573817143654,0.25,0.0,0.0026601518597287243,0.0,0.0,0.0,10256.0,-9.74991469597218e-05,0.056600000000000004,0.23736208936336634,0.068133333333,0.1129231050720794,0.25,0.0,8.052558039072411e-05,0.0,0.0,0.0,0.005375315539031203,0.0,1.0,0.0,0.0,0.0
2013-08-12,2.2685999870300293,-0.004354471454664077,0.0795,0.15310885367890142,0.1061,0.16411150211819703,0.25,0.0,0.0011674869112850669,0.0,0.0,0.0,12.671500205993652,0.004841448061074509,0.0426,0.12967036541163982,0.0479,0.09440022673864992,0.25,0.0,-0.0011681001105067225,-0.0,0.0,0.0,9.81112003326416,-0.0013730271572890878,0.0507125,0.1657693862853161,0.0544625,0.1413236966001472,0.25,0.0,0.00039356680916354176,0.0,0.0,0.0,10262.0,0.0005848523414589273,0.056600000000000004,0.2373670614016215,0.068133333333,0.11297198135869901,0.25,0.0,-9.006229171393817e-05,-0.0,0.0,0.0,0.0003028913182279479,0.0,1.0,0.0,0.0,0.0
2013-08-13,2.2844998836517334,0.006984235666129411,0.0795,0.15358052929004987,0.1061,0.16401258875607325,0.25,0.0,-0.0016671898689133052,-0.0,0.0,0.0,12.726200103759766,0.004307475218282075,0.0426,0.12973400053117073,0.0479,0.09440022673864992,0.25,0.0,-0.001034606899808614,-0.0,0.0,0.0,9.87559986114502,0.006550614708659042,0.0507125,0.16468968907183265,0.0544625,0.1415511457578132,0.25,0.0,-0.0015873436573234905,-0.0,0.0,0.0,10309.0,0.004569547594474563,0.056600000000000004,0.237367572508517,0.068133333333,0.11317382282283117,0.25,0.0,-0.001086236104967847,-0.0,0.0,0.0,-0.005375376531013256,0.0,1.0,0.0,0.0,0.0
2013-08-14,2.310699939727783,0.011403351756593719,0.0795,0.15394057498197145,0.1061,0.1638733445527717,0.25,0.0,-0.002771968891529382,-0.0,0.0,0.0,12.732500076293945,0.0004949170710380779,0.0426,0.12986791889077068,0.0479,0.09440022673864992,0.25,0.0,-8.146736299761471e-05,-0.0,0.0,0.0,9.963020324707031,0.008813216704747398,0.0507125,0.16506779136641436,0.054416666667000006,0.1419403503252098,0.25,0.0,-0.00215299415634558,-0.0,0.0,0.0,10308.0,-9.700732412907621e-05,0.056600000000000004,0.23747254996723333,0.068133333333,0.1138605789181018,0.25,0.0,8.04026246830627e-05,0.0,0.0,0.0,-0.004926027786189514,0.0,1.0,0.0,0.0,0.0
2013-08-15,2.321500062942505,0.004663072742340434,0.0795,0.15499065857128846,0.1061,0.1633498356952045,0.25,0.0,-0.0010868991379660608,-0.0,0.0,0.0,12.816100120544434,0.006544416679146285,0.0426,0.12902799478108323,0.0479,0.09440022673864992,0.25,0.0,-0.0015938422650246665,-0.0,0.0,0.0,9.9576997756958,-0.0005341723703689304,0.0507125,0.16429840723204164,0.054416666667000006,0.14213323554603646,0.25,0.0,0.00018385311243350244,0.0,0.0,0.0,10265.0,-0.004180242319221731,0.056600000000000004,0.2374818953601218,0.068133333333,0.11436971511768897,0.25,0.0,0.0011012113734562264,0.0,0.0,0.0,-0.0013956769171009982,0.0,1.0,0.0,0.0,0.0
2013-08-16,2.3378000259399414,0.006996771696710721,0.08460000000000001,0.15484168837513732,0.1061,0.16266080465499483,0.25,0.0,-0.0016652643527491089,-0.0,0.0,0.0,12.904199600219727,0.006850606344389453,0.042800000000000005,0.12940697297913445,0.0479,0.09440022673864992,0.25,0.0,-0.0016701912686370459,-0.0,0.0,0.0,9.969099998474121,0.0011442102245517458,0.050833333333,0.16424370346894823,0.054416666667000006,0.142360417267388,0.25,0.0,-0.00023562266195837296,-0.0,0.0,0.0,10390.0,0.01210375464023905,0.0567,0.23771166022106532,0.068133333333,0.11448701802897993,0.25,0.0,-0.0029696886600597628,-0.0,0.0,0.0,-0.00654076694340429,0.0,1.0,0.0,0.0,0.0
2013-08-19,2.387500047683716,0.02103648605757529,0.08460000000000001,0.15489545014498496,0.1061,0.1622697838888617,0.25,0.0,-0.0051751929429652505,-0.0,0.0,0.0,13.065099716186523,0.012391722465543065,0.042800000000000005,0.12815047206768598,0.0479,0.09440022673864992,0.25,0.0,-0.003055470298925449,-0.0,0.0,0.0,10.06029987335205,0.009106663778034521,0.050833333333,0.16403958934037646,0.054416666667000006,0.14268316746992932,0.25,0.0,-0.002226236050329067,-0.0,0.0,0.0,10509.0,0.011388227772323399,0.0567,0.23882116755525024,0.068133333333,0.11460933535256662,0.25,0.0,-0.00279080694308085,-0.0,0.0,0.0,-0.013247706235300616,0.0,1.0,0.0,0.0,0.0
2013-08-20,2.409600019454956,0.0092139533523882,0.08460000000000001,0.15960300198913804,0.1061,0.16210261690935468,0.25,0.0,-0.0022195597666684786,-0.0,0.0,0.0,12.971500396728516,-0.0071898575284336545,0.042800000000000005,0.12975341350887842,0.0479,0.09440022673864992,0.25,0.0,0.001839924699568731,0.0,0.0,0.0,10.18671989440918,0.012487928141433438,0.050833333333,0.16478113075562886,0.054416666667000006,0.14282344444213152,0.25,0.0,-0.003071552141178796,-0.0,0.0,0.0,10664.0,0.014641549992948187,0.0567,0.23974189434074758,0.068133333333,0.11466534134000733,0.25,0.0,-0.003604137498237047,-0.0,0.0,0.0,-0.007055324706515591,0.0,1.0,0.0,0.0,0.0
2013-08-21,2.393899917602539,-0.00653696594819062,0.08460000000000001,0.16017970528922423,0.1061,0.1615233713203154,0.25,0.0,0.0017181700584762264,0.0,0.0,0.0,13.248600006103516,0.021137213203782045,0.042800000000000005,0.12775050239777708,0.0479,0.09440022673864992,0.25,0.0,-0.0052418429834851935,-0.0,0.0,0.0,10.148599624633789,-0.0037491729001032288,0.050833333333,0.16649677581745487,0.054416666667000006,0.14300131188689158,0.25,0.0,0.0009877231192053706,0.0,0.0,0.0,10657.0,-0.0006566296375884515,0.0567,0.24130552078833933,0.068133333333,0.11472457747183087,0.25,0.0,0.00022040740939711288,0.0,0.0,0.0,-0.002315542396406484,0.0,1.0,0.0,0.0,0.0
2013-08-22,2.4477999210357666,0.022265828957650974,0.08460000000000001,0.16056291646410817,0.1061,0.16056377425455778,0.25,0.0,-0.005482528667984172,-0.0,0.0,0.0,13.0556001663208,-0.014674713696172067,0.042800000000000005,0.13458262857999972,0.0479,0.09440022673864992,0.25,0.0,0.003711138741503334,0.0,0.0,0.0,10.354399681091309,0.020075791393791825,0.050833333333,0.16240153558252793,0.054416666667000006,0.14317982027702575,0.25,0.0,-0.004968517954268393,-0.0,0.0,0.0,10747.0,0.008409692620197157,0.0567,0.24133476506651974,0.068133333333,0.11475275235365286,0.25,0.0,-0.0020461731550492895,-0.0,0.0,0.0,-0.00878608103579852,0.0,1.0,0.0,0.0,0.0
2013-08-23,2.432499885559082,-0.006270141675437762,0.08460000000000001,0.16331206310627452,0.1061,0.1603713108766662,0.25,0.0,0.001651463990288012,0.0,0.0,0.0,12.946200370788574,-0.008414835804957548,0.042800000000000005,0.1370757079584764,0.0479,0.09440022673864992,0.25,0.0,0.0021461692686997043,0.0,0.0,0.0,10.248120307922363,-0.010317215172283813,0.050833333333,0.16720012096373846,0.054416666667000006,0.1432132480435751,0.25,0.0,0.002629733687250517,0.0,0.0,0.0,10790.0,0.003993133411026959,0.0567,0.2417512259439372,0.068133333333,0.1151011831093201,0.25,0.0,-0.0009420333527567398,-0.0,0.0,0.0,0.005485333593481493,0.0,1.0,0.0,0.0,0.0
2013-08-26,2.3454999923706055,-0.03642089249779983,0.08460000000000001,0.16423575726820316,0.1061,0.1603713108766662,0.25,0.0,0.00918915169587853,0.0,0.0,0.0,13.176019668579102,0.017596148200218296,0.042800000000000005,0.13821039093997617,0.0479,0.09451279118898728,0.25,0.0,-0.004356576732594256,-0.0,0.0,0.0,10.240900039672852,-0.0007047939262980572,0.050833333333,0.16340932802264346,0.054416666667000006,0.14323905500788253,0.25,0.0,0.0002266283757540778,0.0,0.0,0.0,11005.0,0.01972993570838159,0.0567,0.24179117854458673,0.068133333333,0.11568575478185947,0.25,0.0,-0.004876233927095398,-0.0,0.0,0.0,0.00018296941194295355,0.0,1.0,0.0,0.0,0.0
2013-08-27,2.376199960708618,0.01300396097306881,0.08460000000000001,0.18123563218904168,0.1061,0.1603713108766662,0.25,0.0,-0.003167061671838631,-0.0,0.0,0.0,13.252059936523438,0.005754521623731321,0.042800000000000005,0.1424866846312312,0.0479,0.09457108763694189,0.25,0.0,-0.001396170088472513,-0.0,0.0,0.0,10.312399864196777,0.006957531226992794,0.050833333333,0.1633558867928048,0.054416666667000006,0.14326880586727958,0.25,0.0,-0.0016889529125686349,-0.0,0.0,0.0,10817.0,-0.01723074433027247,0.0567,0.2413802611430871,0.068133333333,0.1160577160709087,0.25,0.0,0.004363936082568117,0.0,0.0,0.0,-0.0018882485903116619,0.0,1.0,0.0,0.0,0.0
2013-08-28,2.3684000968933105,-0.0032878939203091744,0.08460000000000001,0.180692662636396,0.1061,0.1603713108766662,0.25,0.0,0.000905902051505865,0.0,0.0,0.0,13.312939643859863,0.004583460559282637,0.042800000000000005,0.14257887002952524,0.0479,0.09463149823697561,0.25,0.0,-0.0011034048223603418,-0.0,0.0,0.0,10.390800476074219,0.007573803601353849,0.050833333333,0.15665151671427632,0.054416666667000006,0.14330174141894275,0.25,0.0,-0.0018430210061588987,-0.0,0.0,0.0,10897.0,0.007368551346596526,0.0567,0.2426579849812711,0.068133333333,0.11626226470848823,0.25,0.0,-0.0017858878366491314,-0.0,0.0,0.0,-0.0038264116136625067,0.0,1.0,0.0,0.0,0.0
2013-08-29,2.3424999713897705,-0.010995939669460735,0.08460000000000001,0.1810007949727185,0.1061,0.1603713108766662,0.25,0.0,0.0028329134887937553,0.0,0.0,0.0,13.321319580078125,0.0006292599635920041,0.042800000000000005,0.1406748252977161,0.0479,0.09463149823697561,0.25,0.0,-0.00011485467343768356,-0.0,0.0,0.0,10.309189796447754,-0.007885134379220992,0.050833333333,0.15718207396203898,0.054416666667000006,0.14333271555898117,0.25,0.0,0.0020217134889848115,0.0,0.0,0.0,10917.0,0.0018336853033834048,0.0567,0.24288313987680757,0.068133333333,0.11684362672986304,0.25,0.0,-0.0004021713258458512,-0.0,0.0,0.0,0.004337600978495033,0.0,1.0,0.0,0.0,0.0
2013-08-30,2.356100082397461,0.005789021765391571,0.08460000000000001,0.18288158045903793,0.1061,0.1603713108766662,0.25,0.0,-0.0013633268699193215,-0.0,0.0,0.0,13.366189956665039,0.003362653139729836,0.042800000000000005,0.14033382206503067,0.0479,0.09463149823697561,0.25,0.0,-0.0007982029674721415,-0.0,0.0,0.0,10.331700325012207,0.0021811595678672157,0.050833333333,0.15315224062700245,0.054416666667000006,0.1433727608594619,0.25,0.0,-0.0004948599977872405,-0.0,0.0,0.0,10908.0,-0.0008247423147903836,0.0567,0.2428251457254806,0.068133333333,0.11784535779100844,0.25,0.0,0.0002624355786975959,0.0,0.0,0.0,-0.0023939542564811074,0.0,1.0,0.0,0.0,0.0
2013-09-02,2.38070011138916,0.010386864192445184,0.08460000000000001,0.18307637742785016,0.1061,0.1603713108766662,0.25,0.0,-0.0025127874766827244,-0.0,0.0,0.0,13.311300277709961,-0.004115061494171878,0.042800000000000005,0.1401882703738778,0.0479,0.09463149823697561,0.25,0.0,0.0010712256910032868,0.0,0.0,0.0,10.240019798278809,-0.008913317230003841,0.050833333333,0.15045985441161752,0.054416666667000006,0.1435395046885484,0.25,0.0,0.002278759201680524,0.0,0.0,0.0,10895.0,-0.0011924965867588498,0.0567,0.24286343340572678,0.068133333333,0.11838091047455454,0.25,0.0,0.0003543741466897124,0.0,0.0,0.0,0.0011915715626907987,0.0,1.0,0.0,0.0,0.0
2013-09-03,2.374799966812134,-0.00248139943536378,0.08460000000000001,0.18389966890533996,0.1061,0.1603713108766662,0.25,0.0,0.0007042784302695164,0.0,0.0,0.0,13.38700008392334,0.005670773648412466,0.042800000000000005,0.13911597201899983,0.0479,0.09463149823697561,0.25,0.0,-0.001375233094642799,-0.0,0.0,0.0,10.255720138549805,0.001532059187946496,0.050833333333,0.14728347508698622,0.054416666667000006,0.143710931891171,0.25,0.0,-0.0003325849028070605,-0.0,0.0,0.0,10950.0,0.005035487865926531,0.0567,0.24291443300209567,0.068133333333,0.1190337060566525,0.25,0.0,-0.0012026219664816326,-0.0,0.0,0.0,-0.0022061615336619756,0.0,1.0,0.0,0.0,0.0
2013-09-04,2.3559999465942383,-0.007947966318008351,0.08460000000000001,0.18407794929867258,0.1061,0.1603713108766662,0.25,0.0,0.0020709201509306594,0.0,0.0,0.0,13.30739974975586,-0.005963840400582536,0.042800000000000005,0.13892569775804275,0.0479,0.09463149823697561,0.25,0.0,0.0015334204176059513,0.0,0.0,0.0,10.322819709777832,0.006521338202075137,0.050833333333,0.14547533779737312,0.054416666667000006,0.14386865763265283,0.25,0.0,-0.0015799046563392206,-0.0,0.0,0.0,11037.0,0.007913808528237108,0.0567,0.24297197133820184,0.068133333333,0.11979418007728243,0.25,0.0,-0.001922202132059277,-0.0,0.0,0.0,0.00010223378013811337,0.0,1.0,0.0,0.0,0.0
2013-09-05,2.357800006866455,0.0007637406667599768,0.08460000000000001,0.1851337184249406,0.1061,0.1603713108766662,0.25,0.0,-0.00010700659526142277,-0.0,0.0,0.0,13.375869750976562,0.005132066106035665,0.042800000000000005,0.13888240360217496,0.0479,0.09463149823697561,0.25,0.0,-0.0012405562090485988,-0.0,0.0,0.0,10.235489845275879,-0.008495872635394804,0.050833333333,0.14427132311663746,0.054416666667000006,0.14401609629536705,0.25,0.0,0.0021743980530282646,0.0,0.0,0.0,11097.0,0.005421536727679583,0.0567,0.24324743059801726,0.068133333333,0.12143347032156028,0.25,0.0,-0.0012991341819198956,-0.0,0.0,0.0,-0.0004722989332016526,0.0,1.0,0.0,0.0,0.0
2013-09-06,2.3203999996185303,-0.015989399342745774,0.08460000000000001,0.18393478166759442,0.1061,0.1603713108766662,0.25,0.0,0.004081278407115015,0.0,0.0,0.0,13.160320281982422,-0.01624605564055521,0.042800000000000005,0.129923708413522,0.0479,0.09468734674606147,0.25,0.0,0.00410397422759912,0.0,0.0,0.0,10.203800201416016,-0.0031008581197920562,0.050833333333,0.1454142608798853,0.054416666667000006,0.14403482186024646,0.25,0.0,0.0008256444241275775,0.0,0.0,0.0,11098.0,9.011038528284997e-05,0.0567,0.2431471446949345,0.068133333333,0.12448056866942611,0.25,0.0,3.372240367928751e-05,0.0,0.0,0.0,0.009044619462521001,0.0,1.0,0.0,0.0,0.0
2013-09-09,2.300600051879883,-0.008569603415013364,0.08460000000000001,0.1835898155320765,0.1061,0.1603713108766662,0.25,0.0,0.0022263294251819127,0.0,0.0,0.0,13.097929954528809,-0.004752064155105588,0.042800000000000005,0.13410452671576384,0.0479,0.0948544147882894,0.25,0.0,0.0012304763562367145,0.0,0.0,0.0,10.025420188903809,-0.017636333250612837,0.050833333333,0.13628556075772497,0.054416666667000006,0.1440611821464584,0.25,0.0,0.004459513206832772,0.0,0.0,0.0,11150.0,0.004674586002418336,0.0567,0.24317804126179435,0.068133333333,0.12606214548805772,0.25,0.0,-0.001112396500604584,-0.0,0.0,0.0,0.006803922487646816,0.0,1.0,0.0,0.0,0.0
2013-09-10,2.273900032043457,-0.011673547950902505,0.08460000000000001,0.18331307397828636,0.1061,0.1603713108766662,0.25,0.0,0.003002315559154198,0.0,0.0,0.0,13.074569702148438,-0.0017850995426559053,0.042800000000000005,0.13320230179979858,0.0479,0.09508519408127737,0.25,0.0,0.0004887352031242938,0.0,0.0,0.0,9.950019836425781,-0.00754934164023399,0.050833333333,0.1390460569788852,0.054416666667000006,0.1440611821464584,0.25,0.0,0.001937765304238061,0.0,0.0,0.0,11132.0,-0.0016156542424834509,0.0567,0.2366966573756903,0.068133333333,0.12619628969472482,0.25,0.0,0.0004601635606208627,0.0,0.0,0.0,0.005888979627137416,0.0,1.0,0.0,0.0,0.0
2013-09-11,2.2822999954223633,0.0036872713425243116,0.08460000000000001,0.17276392035925717,0.1061,0.1603713108766662,0.25,0.0,-0.0008378892642025065,-0.0,0.0,0.0,13.03456974029541,-0.0030640606318000246,0.042800000000000005,0.13276785404711217,0.0479,0.09519027112597242,0.25,0.0,0.0008084754754103236,0.0,0.0,0.0,9.980500221252441,0.0030586666581273545,0.050833333333,0.13993158430047822,0.054416666667000006,0.1440611821464584,0.25,0.0,-0.0007142367703522752,-0.0,0.0,0.0,11210.0,0.006982393420424217,0.0567,0.23196636915587007,0.068133333333,0.12681147851336483,0.25,0.0,-0.0016893483551060542,-0.0,0.0,0.0,-0.002432998914250512,0.0,1.0,0.0,0.0,0.0
2013-09-12,2.2718000411987305,-0.004611217471957969,0.08460000000000001,0.1726965534550497,0.1061,0.1603713108766662,0.25,0.0,0.0012367329394180637,0.0,0.0,0.0,13.06365966796875,0.002229265385436117,0.042800000000000005,0.12430000439123919,0.0479,0.09533205918255788,0.25,0.0,-0.0005148560288987117,-0.0,0.0,0.0,9.862500190734863,-0.011893505925877118,0.050833333333,0.1397517149592354,0.054416666667000006,0.1440611821464584,0.25,0.0,0.003023806375648843,0.0,0.0,0.0,11318.0,0.009588141636263653,0.0567,0.23218815505861912,0.068133333333,0.1273516692797805,0.25,0.0,-0.0023407854090659133,-0.0,0.0,0.0,0.0014048978771022819,0.0,1.0,0.0,0.0,0.0
