date,news_count,gdelt_total,news_share,log_news_share,news_z
2018-12-14,5370,552965,0.009711283715967557,-4.634466799859352,-0.2031943943677603
2018-12-15,2355,352179,0.006686940447897234,-5.007598841603124,-1.7012803993951324
2018-12-16,2162,312822,0.006911278618511486,-4.974600619461745,-1.5725153185105363
2018-12-17,4991,515618,0.00967964656005027,-4.637729890751746,-0.22183030737976217
2018-12-18,6103,551086,0.011074496539560068,-4.503110423266173,0.3176886253637006
2018-12-19,6705,575539,0.011649949004324641,-4.452453476291198,0.5183117327229582
2018-12-20,6623,577643,0.011465559177554303,-4.468407591288189,0.4552471621170016
2018-12-21,5576,484049,0.011519494927166465,-4.463714467803441,0.4765916460670522
2018-12-22,2375,341788,0.0069487518578768125,-4.969193224328138,-1.5621061143409316
2018-12-23,2202,298194,0.007384454415581803,-4.908378243103379,-1.3198464653628483
2018-12-24,4323,386264,0.011191827351241638,-4.492571467824284,0.3571687974761407
2018-12-25,3546,316719,0.011196044443181495,-4.492194737777904,0.357514650679235
2018-12-26,4980,388842,0.01280725847516472,-4.3577432004068335,0.9002912961310102
2018-12-27,6083,462463,0.01315348471120933,-4.331068558413741,1.0028883244426554
2018-12-28,5077,463174,0.010961323390345746,-4.513382257457316,0.2627031414156183
2018-12-29,2443,332688,0.007343216467080267,-4.913978321568135,-1.3568842301914694
2018-12-30,1796,292052,0.006149589799076876,-5.091369898725303,-2.083202727594495
2018-12-31,4211,365143,0.011532468101538301,-4.462588908498551,0.473063039517206
2019-01-01,2498,297788,0.008388518006098298,-4.780891412234301,-0.8248463722977151
2019-01-02,5113,446886,0.011441396687298327,-4.470517212432072,0.44257144355621747
2019-01-03,5172,500956,0.010324260014851604,-4.573258811967172,0.023135625111036943
2019-01-04,5301,488089,0.01086072417120648,-4.522602284267986,0.23142370072316873
2019-01-05,2350,323797,0.00725763364083052,-4.925701448066166,-1.4088661690257696
2019-01-06,1755,302169,0.005808008101426685,-5.148517606586874,-2.3364061054443335
2019-01-07,4639,492100,0.009426945742735216,-4.664183122102326,-0.3456197910231951
2019-01-08,5224,535742,0.00975096221688798,-4.630389309930224,-0.20337590493015306
2019-01-09,6007,565657,0.010619509702876478,-4.54506243157152,0.14600292137403625
2019-01-10,5484,567058,0.00967096840182133,-4.638626829565095,-0.2362007220388085
2019-01-11,5217,544305,0.0095846997547331,-4.647587227468308,-0.27318577478777883
2019-01-12,2304,346849,0.006642660062447924,-5.014242783902836,-1.7705796820634037
2019-01-13,2249,314670,0.007147170051164713,-4.941038797664444,-1.486442776804452
2019-01-14,4736,524137,0.009035805524128233,-4.706560202948822,-0.52549750335019
2019-01-15,4915,564620,0.008704969714144027,-4.743861184901405,-0.6738932602854567
2019-01-16,4857,580093,0.0083727953966002,-4.782767472150586,-0.8312774329520553
2019-01-17,5243,574929,0.009119386915601753,-4.697352701322017,-0.46647001035668767
2019-01-18,4787,538498,0.008889540908229928,-4.722879872158747,-0.5689981386917463
2019-01-19,1957,356035,0.005496650610192818,-5.2036163522122685,-2.6102323976452
2019-01-20,1636,313260,0.005222498882717232,-5.254779278469961,-2.7803913834844196
2019-01-21,3849,495595,0.007766422179400519,-4.8579456866212105,-1.086641820935137
2019-01-22,4407,557644,0.007902891450459432,-4.84052658008589,-1.0062935976365859
2019-01-23,4579,578855,0.007910443893548471,-4.839571380755833,-0.994885728525467
2019-01-24,5828,576494,0.010109385353533602,-4.594291043689732,0.026129113042775955
2019-01-25,5174,544704,0.00949873692868053,-4.656596444090659,-0.22757211192513171
2019-01-26,2342,342267,0.006842611177823162,-4.98458586905237,-1.5846607823818384
2019-01-27,2197,316053,0.006951365751946667,-4.968817127639745,-1.515977794461076
2019-01-28,5687,532393,0.010681958628306534,-4.5391990701008424,0.2680945900544552
2019-01-29,6786,586242,0.011575424483404465,-4.458871007249905,0.6059204604262818
2019-01-30,5651,593067,0.009528434392741461,-4.653474856790649,-0.19971846484026118
2019-01-31,6062,591396,0.010250322964646362,-4.580446065148124,0.10746409520220998
2019-02-01,5103,560733,0.009100587980375687,-4.69941625431858,-0.38421217673657354
2019-02-02,2625,358236,0.007327571768331491,-4.916111091045548,-1.2817691397138158
2019-02-03,2012,322356,0.006241546613061336,-5.076527272654427,-1.9397350024701627
2019-02-04,4326,510826,0.008468637070156961,-4.771385695880288,-0.6668739908453716
2019-02-05,5305,560013,0.00947299437691625,-4.659310225679516,-0.19579117796583448
2019-02-06,5013,578420,0.008666712769268005,-4.74826571011199,-0.5608959781446532
2019-02-07,4672,571544,0.008174348781546128,-4.806754225121535,-0.7990286327900423
2019-02-08,3845,543911,0.007069171243089403,-4.952012027572738,-1.3984660099684938
2019-02-09,2046,348465,0.005871464852998149,-5.137651127211603,-2.1587751335666283
2019-02-10,2231,314312,0.007098042709155234,-4.947936207707009,-1.355573948149315
2019-02-11,4684,533288,0.008783246575958957,-4.734909170211587,-0.47423734431533826
2019-02-12,5449,575296,0.009471645900545111,-4.659452585349973,-0.1590808253208834
2019-02-13,5870,588406,0.009976104934348052,-4.607562551980086,0.05835653444260927
2019-02-14,5099,594775,0.00857298978605355,-4.759138740694889,-0.5664782796497861
2019-02-15,5256,556029,0.009452744371246824,-4.661450169981459,-0.15792186012195605
2019-02-16,2217,357088,0.006208553633838158,-5.081827319369117,-1.8952903834161667
2019-02-17,1868,311312,0.0060004111630775556,-5.115927284922369,-2.0158605127536897
2019-02-18,4347,496431,0.00875650392501677,-4.737958549011289,-0.45903698991684827
2019-02-19,4912,567800,0.00865093342726312,-4.7500880531940295,-0.5063578237401277
2019-02-20,5380,590282,0.00911428774721235,-4.697912014638354,-0.29183657494003595
2019-02-21,4495,591398,0.007600634428929418,-4.87952355768319,-1.0307793542191426
2019-02-22,4357,559136,0.007792379671493161,-4.854608988021323,-0.9214865148840499
2019-02-23,2003,357936,0.005595972464351169,-5.185708142785868,-2.2645519005111465
2019-02-24,2064,327993,0.006292817224757845,-5.068346419073681,-1.7592073505312948
2019-02-25,4623,553023,0.008359507651580495,-4.784355746971424,-0.6043220567738571
2019-02-26,5042,577907,0.008724587174060877,-4.741610127306933,-0.42667661592292133
2019-02-27,4781,594100,0.00804746675643831,-4.82239792571773,-0.7477492053542767
2019-02-28,4933,595251,0.008287260332195998,-4.793035843080361,-0.6231429911153707
2019-03-01,4804,559164,0.008591397157184655,-4.756993906947128,-0.47157657075405573
2019-03-02,1997,345335,0.005782790623597376,-5.152868905960821,-2.0879022472772855
2019-03-03,1808,322812,0.005600783118347521,-5.184848848456036,-2.192118254750499
2019-03-04,4377,529873,0.00826046996167006,-4.796273796981808,-0.5968488226250903
2019-03-05,4091,567060,0.007214404119493528,-4.931675679287758,-1.1380054151469716
2019-03-06,4104,562602,0.007294677231861956,-4.9206103431045385,-1.084231181313985
2019-03-07,3848,582300,0.0066082775201786025,-5.019432246039615,-1.4741880339743272
2019-03-08,4406,540030,0.00815880599225969,-4.808657445190572,-0.6126972014773232
2019-03-09,1826,345346,0.005287450846397526,-5.242419030842544,-2.355365735831026
2019-03-10,1708,324986,0.005255611010935856,-5.2484590091124455,-2.34388986632851
2019-03-11,4908,534250,0.009186710341600374,-4.689997367350592,-0.1012359361606391
2019-03-12,4719,589422,0.008006148396225455,-4.827545482957076,-0.6426389180340438
2019-03-13,4622,580276,0.007965175192494607,-4.832676340570793,-0.6571719024743332
2019-03-14,4990,588363,0.008481158740437452,-4.769908194593745,-0.40210076226481795
2019-03-15,4610,571667,0.008064135239571288,-4.820328797013582,-0.5977159349449525
2019-03-16,1865,349991,0.005328708452503064,-5.234646386771348,-2.247619521801996
2019-03-17,1851,317112,0.005837054416105351,-5.143528990188665,-1.8577660023808253
2019-03-18,5387,533461,0.010098207741521873,-4.595397322215742,0.31299571634445156
2019-03-19,4777,590222,0.008093564794263854,-4.81668600290613,-0.5573703498413833
2019-03-20,4801,597835,0.008030643906763573,-4.824490566596534,-0.5827057511778778
2019-03-21,4571,583386,0.007835292585012324,-4.849117060538619,-0.6744739673547274
2019-03-22,4273,559782,0.007633328688668089,-4.875231265561667,-0.7717515145357638
2019-03-23,1872,361090,0.0051843030823340444,-5.26211985668476,-2.298446947638438
2019-03-24,1798,324381,0.005542864717723911,-5.195243814809482,-2.013418123951365
2019-03-25,3932,540917,0.007269137409251327,-4.924117645198226,-0.9350382801827903
2019-03-26,4599,583705,0.007878979964194241,-4.843556829659471,-0.6131830271133538
2019-03-27,5127,597502,0.008580724415985218,-4.758236938278835,-0.27463926374040787
2019-03-28,4579,596163,0.007680785288587182,-4.869033485931723,-0.7048785294092679
2019-03-29,4509,571705,0.007886934695341128,-4.842547724638457,-0.5983594045614933
2019-03-30,2326,359128,0.006476799358446013,-5.039528816805403,-1.36347857237289
2019-03-31,1963,336067,0.005841097162173019,-5.142836629552298,-1.7633666422356018
2019-04-01,4708,547471,0.008599542258859373,-4.75604630285324,-0.25239286142663686
2019-04-02,5361,590482,0.009079023577348674,-4.701788627685582,-0.038097106627319875
2019-04-03,4867,584430,0.008327772359392912,-4.7881592824099055,-0.3723638235288915
2019-04-04,4234,596143,0.00710232276483998,-4.947333398459291,-0.9897711272618835
2019-04-05,4169,541945,0.007692662539556597,-4.867488321377187,-0.6726252856923447
2019-04-06,2349,350724,0.00669757416087864,-5.0060098836872715,-1.2057868660846691
2019-04-07,1666,321289,0.005185362710830436,-5.2619154858745105,-2.2062994042134765
2019-04-08,4891,543963,0.008991420372341501,-4.711484448279736,-0.06507386166895493
2019-04-09,5350,591837,0.009039651120156394,-4.7061346982258305,-0.04335048373754277
2019-04-10,5154,606251,0.008501429275992947,-4.767520979504695,-0.2786883025646027
2019-04-11,4782,597315,0.008005826071670727,-4.827585743395339,-0.5083677284158461
2019-04-12,5757,565707,0.010176646214383064,-4.587659770628729,0.42366842120711895
2019-04-13,2330,356382,0.006537928402669046,-5.030134921693117,-1.290468058707715
2019-04-14,2252,323587,0.0069594884837771605,-4.967649301046782,-1.0398589527876403
2019-04-15,4424,539012,0.00820760947808212,-4.8026935698919715,-0.40095766350742146
2019-04-16,4642,581678,0.007980360268052085,-4.830771722167045,-0.5040880820695229
2019-04-17,5391,596862,0.00903223860791942,-4.706955034423561,-0.01946170081994622
2019-04-18,5131,573699,0.008943714386812596,-4.716804296575187,-0.054512073041742486
2019-04-19,3243,484049,0.0066997349441895344,-5.005687313936483,-1.1729473159417838
2019-04-20,1462,336078,0.0043501806128339255,-5.437537914551776,-2.835245766051877
2019-04-21,1647,313462,0.005254225392551569,-5.248722689409477,-2.0701496309833702
2019-04-22,7397,479179,0.0154368200609793,-4.170999710196854,2.0370346110467676
2019-04-23,8278,563830,0.014681730308781015,-4.221151394296133,1.8254796154415258
2019-04-24,6925,591325,0.011710988035344354,-4.447227729582265,0.961336838845057
2019-04-25,5867,584120,0.010044169006368554,-4.600763011228548,0.383340984193007
2019-04-26,5888,562597,0.010465750794974022,-4.55964718222961,0.5361970317868124
2019-04-27,2278,352776,0.006457355375649137,-5.042535429582806,-1.2659105634224697
2019-04-28,2099,332695,0.006309081891822841,-5.0657651135187525,-1.3438347826273231
2019-04-29,5607,522861,0.010723691382604554,-4.535299837220533,0.6337692970599338
2019-04-30,6074,570267,0.010651151127454333,-4.542087305582777,0.6144685447241096
2019-05-01,4394,485506,0.009050351591947371,-4.704951672086006,0.012608016658211265
2019-05-02,5674,549026,0.010334665389252968,-4.5722514628357205,0.5144017022509398
2019-05-03,4577,530092,0.008634350263727806,-4.752006814716206,-0.162375275111942
2019-05-04,1972,355768,0.005542938094488543,-5.195230576839101,-1.8252297124886994
2019-05-05,2203,341957,0.006442330468450712,-5.044864930343443,-1.2558430214394691
2019-05-06,5054,515301,0.009807859872191205,-4.62457118698341,0.31607342151190865
2019-05-07,5135,574256,0.008942004959460589,-4.716995446545073,-0.03163858762985851
2019-05-08,5862,582183,0.010068998923019051,-4.598293989008735,0.41220577730056907
2019-05-09,5226,577844,0.009043963422653865,-4.705657768951653,0.010048706010656576
2019-05-10,4346,554114,0.007843151409276791,-4.8481145599173185,-0.5217998354162589
2019-05-11,2102,350696,0.005993795195839131,-5.117030478866418,-1.5262743320507512
2019-05-12,1746,317985,0.00549082503891693,-5.204676754438915,-1.8455616515700302
2019-05-13,5721,536102,0.010671476696598781,-4.540180826187409,0.6385117649496738
2019-05-14,6359,585896,0.010853462047871977,-4.523271167138566,0.6998183033628291
2019-05-15,5648,591221,0.00955311127311107,-4.650888389786486,0.22541097262635756
2019-05-16,4556,591207,0.007706268701148667,-4.865721164303723,-0.5715582791696243
2019-05-17,4243,556159,0.007629113257180051,-4.875783658371439,-0.6059465452349104
2019-05-18,2720,353256,0.007699798446452431,-4.866561126250489,-0.5693732566410561
2019-05-19,2487,325667,0.0076366349676203,-4.874798222094335,-0.6004120473353463
2019-05-20,5300,527535,0.01004672675746633,-4.600508393301935,0.41539805464972784
2019-05-21,4527,572682,0.00790491057864574,-4.840271120383957,-0.4741917978376991
2019-05-22,4182,586055,0.007135849024408972,-4.942624040821601,-0.851641154607218
2019-05-23,4613,586614,0.007863774134268873,-4.845488618031319,-0.48417301490422704
2019-05-24,4479,554998,0.008070299352430099,-4.819564702911175,-0.38550323126602837
2019-05-25,1617,345474,0.004680525886173779,-5.364344806524936,-2.405924181857734
2019-05-26,1546,339260,0.004556976949831987,-5.391095824902346,-2.4756875812360284
2019-05-27,3520,485161,0.00725532349055262,-4.926019805004245,-0.7553173364378969
2019-05-28,3841,552153,0.006956405199283532,-4.968092432420779,-0.9047618126672976
2019-05-29,4822,571014,0.008444626576581309,-4.774224947985251,-0.19458954253873265
2019-05-30,4534,554953,0.008170061248430047,-4.807278873390462,-0.31436830909036007
2019-05-31,5907,538059,0.010978349957904244,-4.511830131251382,0.7608712133221048
2019-06-01,2659,349368,0.007610885942616381,-4.8781756956695865,-0.572313623896677
2019-06-02,1737,295119,0.005885761336952212,-5.135219177571557,-1.5079591235363388
2019-06-03,4519,520036,0.008689783015022037,-4.745607309519222,-0.08379602481558084
2019-06-04,4659,551818,0.008443001134432004,-4.7744174489311675,-0.18349538570237545
2019-06-05,4648,545910,0.008514223956329798,-4.766017107443651,-0.14637046479194984
2019-06-06,4557,547521,0.00832296843408746,-4.788736304837715,-0.22438040774267143
2019-06-07,4553,518061,0.008788540345634973,-4.734306639591361,-0.022698306031390694
2019-06-08,1931,335951,0.005747862039404556,-5.158927312548779,-1.5779371348261106
2019-06-09,1652,305141,0.005413890627611498,-5.218787289765143,-1.790173029136619
2019-06-10,4285,506985,0.008451926585599179,-4.773360865304955,-0.15594196078803432
2019-06-11,4569,566933,0.008059153374384627,-4.820946768379659,-0.32642459250007005
2019-06-12,5225,570073,0.009165492840390617,-4.692309624952875,0.1431175106353722
2019-06-13,8678,565204,0.01535374838111549,-4.176395640550005,2.0261158239708132
2019-06-14,7739,531773,0.014553202212222132,-4.22994422626518,1.81460914369206
2019-06-15,2686,330545,0.008125973770590994,-4.812689709259494,-0.2961037852217293
2019-06-16,2315,300557,0.007702365940570341,-4.866227732309589,-0.4888740149117313
2019-06-17,4745,469557,0.010105269434807702,-4.594698264968144,0.48848203621260405
2019-06-18,4977,548269,0.009077660783301628,-4.701938742543839,0.10309772822013989
2019-06-19,4842,546694,0.00885687422945926,-4.726561372384309,0.018007504383324335
2019-06-20,5368,532580,0.01007923692215254,-4.597277721371875,0.4881912810045564
2019-06-21,6665,514540,0.0129533175263342,-4.346403344005284,1.4012626331365972
2019-06-22,2169,317482,0.006831883382364985,-4.986154891967519,-0.9152614658558856
2019-06-23,1548,278915,0.005550077980746823,-5.193943300737489,-1.6683888460096872
2019-06-24,5094,501889,0.010149654604902678,-4.590315603146971,0.5234463414169804
2019-06-25,4357,533291,0.008170023495614964,-4.807283494274096,-0.25600781288435764
2019-06-26,5175,559876,0.009243118119012067,-4.683875991487408,0.19591127972673472
2019-06-27,4449,559529,0.007951330494040523,-4.834416006577695,-0.34742761516715287
2019-06-28,4644,523192,0.008876282511965015,-4.724372445670565,0.05576577007252135
2019-06-29,2211,332558,0.006648464328026991,-5.013369379098619,-0.9925556475620515
2019-06-30,1732,306767,0.005645978869956677,-5.176811691638063,-1.5785561565607598
2019-07-01,6250,501715,0.012457271558554158,-4.3854507656405755,1.2867160346121749
2019-07-02,5931,533759,0.011111756429399785,-4.4997515933707835,0.8693533443295663
2019-07-03,4962,545890,0.009089743354888347,-4.700608604976991,0.14374411520434138
2019-07-04,5595,490272,0.011412032504405718,-4.473086997369455,0.9676403933618504
2019-07-05,5081,477685,0.01063671666474769,-4.543443426830776,0.7098585974843252
2019-07-06,2039,312638,0.006521919920163256,-5.032586480107554,-1.0533133464283269
2019-07-07,1988,299153,0.0066454289276724615,-5.013826039965213,-0.9876485488233461
2019-07-08,4559,494895,0.009212055082391214,-4.687242317624379,0.19155645960535012
2019-07-09,4301,532760,0.008073053532547489,-4.8192234875312305,-0.2831578345570223
2019-07-10,5253,545918,0.009622324231844342,-4.643669439344279,0.350422273915637
2019-07-11,5674,543604,0.010437745123288275,-4.5623267042149855,0.6424910113474778
2019-07-12,5019,516277,0.009721525460169638,-4.633412732476967,0.38832541466158277
2019-07-13,2348,324067,0.007245415299922547,-4.927386382571806,-0.66885114061251
2019-07-14,1749,300689,0.00581664111424096,-5.14703231197863,-1.4591972438681327
2019-07-15,4012,496030,0.008088220470536056,-4.81734653866713,-0.26057656134316737
2019-07-16,4493,541094,0.008303547997205661,-4.79107238597581,-0.15835796333445348
2019-07-17,4324,550809,0.007850271146622513,-4.847207206813325,-0.35726696178707784
2019-07-18,5244,551040,0.009516550522648083,-4.654722835897858,0.3503046104991817
2019-07-19,5519,511797,0.01078357239296049,-4.529731377586431,0.8105971753062947
2019-07-20,3407,320084,0.010644080928756202,-4.542751322667845,0.7687725779769152
2019-07-21,1981,298078,0.006645911472835969,-5.013753429506196,-0.9640425867252524
2019-07-22,4968,496101,0.010014089872828315,-4.603762190396431,0.5427268005909525
2019-07-23,4298,542655,0.00792031769724779,-4.838323960671457,-0.3123952792807606
2019-07-24,4324,550539,0.007854121143097945,-4.846716898563055,-0.3369459097143857
2019-07-25,4160,542767,0.007664430593606465,-4.871165055966149,-0.42188866318122836
2019-07-26,3781,510044,0.007413085929841347,-4.904508471597948,-0.5413506849702151
2019-07-27,1686,320494,0.0052606289041292505,-5.247504695856995,-1.8272641069286
2019-07-28,1696,293745,0.0057737152972816555,-5.154439506667198,-1.4610076719693457
2019-07-29,3680,488126,0.007539037051908728,-4.887660817066582,-0.4574114094044262
2019-07-30,4394,536137,0.008195666406161112,-4.804149751463957,-0.139375735305249
2019-07-31,4421,551657,0.008014037708213618,-4.826560561486813,-0.21791840230364432
2019-08-01,4482,544051,0.008238198257148686,-4.798973617082951,-0.10442988583960755
2019-08-02,4571,499653,0.009148348954174197,-4.694181858143108,0.3036524968143718
2019-08-03,1469,312326,0.004703418863623266,-5.359465616914031,-2.266695789920931
2019-08-04,1755,299125,0.005867112411199331,-5.138392689310709,-1.3838885613938432
2019-08-05,3959,483118,0.008194685356372564,-4.804269462108845,-0.0880281778493359
2019-08-06,4401,526808,0.008354087257596695,-4.785004367953719,-0.006050490373417555
2019-08-07,4783,540520,0.008848886257677793,-4.727463674471726,0.22285157899565466
2019-08-08,4410,534809,0.00824593452989759,-4.798034984348449,-0.048252791898371145
2019-08-09,4242,510275,0.008313164470138652,-4.789914939937615,-0.01244890109445737
2019-08-10,1511,319632,0.0047273114081193375,-5.3543986507457735,-2.2187474283989497
2019-08-11,1435,286034,0.005016886104449121,-5.294945835661349,-1.9686026795563378
2019-08-12,3860,460999,0.008373120115228016,-4.782728690320159,0.04922109205788021
2019-08-13,4044,494778,0.008173362598983786,-4.8068748759625715,-0.03179097065867793
2019-08-14,4368,511339,0.008542278214648208,-4.762727536893283,0.15573306016336438
2019-08-15,4480,483144,0.00927259781762787,-4.680691699437743,0.499048712517267
2019-08-16,4631,488425,0.00948149664738701,-4.658413100979084,0.6098985723271003
2019-08-17,2741,312833,0.008761863358405283,-4.737346684507136,0.2981344530290865
2019-08-18,1917,293299,0.006535992280914698,-5.0304311024357355,-0.9389583655668731
2019-08-19,4980,482115,0.010329485703618432,-4.572752783767777,0.9970391911002842
2019-08-20,4238,512041,0.008276680968906786,-4.794313240112318,0.06578921610779
2019-08-21,4237,533452,0.007942607769771227,-4.835513623165887,-0.1051075384286236
2019-08-22,3847,529087,0.007271015919877072,-4.92385925581351,-0.47610761046773
2019-08-23,4693,499521,0.009395000410393156,-4.667577602434628,0.6222291151156921
2019-08-24,2402,329635,0.007286847573831663,-4.9216842580602265,-0.4610210169311366
2019-08-25,1588,298799,0.005314609486644868,-5.237295743707904,-1.8106230237333922
2019-08-26,4750,474152,0.010017884560225412,-4.603383327348739,0.8957551136564719
2019-08-27,4145,523306,0.00792079586322343,-4.838263590423625,-0.10220539702905114
2019-08-28,4296,538641,0.007975627551560316,-4.83136494355629,-0.06751339280542436
2019-08-29,4241,534574,0.007933419881999498,-4.83667107753659,-0.0841121291502068
2019-08-30,4208,501716,0.00838721507785281,-4.78104674711494,0.1609194604037763
2019-08-31,1895,321579,0.005892797726219685,-5.134024398130919,-1.357347628009441
2019-09-01,1564,302842,0.005164409163854419,-5.265964575237584,-1.9189152402075438
2019-09-02,3773,439231,0.00859001299999317,-4.757155029600253,0.2765145134421957
2019-09-03,5048,510643,0.00988557563699101,-4.616678590672049,0.8851527001155729
2019-09-04,4996,543845,0.009186440989620204,-4.6900266875227645,0.5737974286164214
2019-09-05,4260,532554,0.007999188814655415,-4.828415140611516,-0.016220222647619353
2019-09-06,3931,507294,0.007748958197810343,-4.860196870741866,-0.14680889574265768
2019-09-07,2122,312530,0.006789748184174319,-4.99234142437696,-0.7217294809547189
2019-09-08,2329,294714,0.00790257673541128,-4.840566403651316,-0.05368417385455121
2019-09-09,5004,489879,0.01021476732009333,-4.583920829230098,1.0712123315292759
2019-09-10,4788,534367,0.008960134140019874,-4.714970081123001,0.4980439298173203
2019-09-11,5273,532778,0.009897180439132246,-4.615505366534046,0.9354743753216863
2019-09-12,5129,537433,0.0095435151916611,-4.651893392662294,0.7799886829139081
2019-09-13,3978,494363,0.008046718706699329,-4.822490884723481,0.026394170648198413
2019-09-14,3732,313982,0.011886031683344905,-4.43239137643926,1.7669145763324887
2019-09-15,6277,295775,0.02122221283069901,-3.8527068708043317,4.311585863841595
2019-09-16,17808,497858,0.035769235404472764,-3.330667101268915,6.391373684862745
2019-09-17,13329,529118,0.025190978193900038,-3.681269356743557,4.517819871791737
2019-09-18,11035,542926,0.020325053506371035,-3.8959009910119478,3.513288115809572
2019-09-19,6410,542773,0.011809725244254965,-4.438831913712844,1.3936879337446382
2019-09-20,5573,515934,0.010801769218543457,-4.528045341736624,1.0533539781850394
2019-09-21,2369,310909,0.007619592871225986,-4.877032339683928,-0.25131756215043655
2019-09-22,3048,294180,0.010361003467264939,-4.569706187066797,0.8935797523035329
2019-09-23,5037,486570,0.010352056230347123,-4.570570109404194,0.8838896065234418
2019-09-24,4696,528837,0.00887986279326144,-4.723969173306727,0.3094987845220951
2019-09-25,4939,539615,0.009152821919331375,-4.693693040757908,0.42191951488985524
2019-09-26,4942,533764,0.009258773540366154,-4.682183686140625,0.4633044437590433
2019-09-27,5222,509849,0.01024224819505383,-4.58123413317019,0.8387783496124674
2019-09-28,1826,308315,0.005922514311661775,-5.128994205444296,-1.2006788022427803
2019-09-29,1550,287903,0.005383757723955638,-5.224368686917505,-1.5586547148207028
2019-09-30,4588,437102,0.010496405873228674,-4.5567223782036645,0.9273039978691053
2019-10-01,4389,514340,0.008533265933040402,-4.763783114667751,0.15112884141714783
2019-10-02,4003,505415,0.007920223974357706,-4.838335793965043,-0.12732353356037016
2019-10-03,4137,503247,0.00822061532408539,-4.801110215770995,0.011128545050313176
2019-10-04,4107,487461,0.008425289407768006,-4.77651745226331,0.10578975280423569
2019-10-05,1622,302322,0.005365140479356448,-5.227832718832878,-1.5742000218763192
2019-10-06,1870,272004,0.006874898898545609,-4.979878341203724,-0.6440038719874138
2019-10-07,3785,462075,0.008191310934372125,-4.804681328679332,0.006406788420370389
2019-10-08,4141,503665,0.008221734684760704,-4.8009740599688815,0.024122194319416618
2019-10-09,4602,512282,0.008983333398401662,-4.712384263052013,0.3597989935215726
2019-10-10,4405,522103,0.00843703253955637,-4.775124627037521,0.12663776658643902
2019-10-11,5497,496822,0.011064324848738583,-4.5040293241741125,1.1430272417530858
2019-10-12,2038,308536,0.006605388026032618,-5.019869595415824,-0.7862449246553356
2019-10-13,1870,276043,0.006774306901461004,-4.994618219816996,-0.6899059224427601
2019-10-14,4559,457892,0.009956496291701974,-4.609530047215573,0.7445096065694835
2019-10-15,4587,512878,0.00894364741712454,-4.716811784508711,0.3416024392787516
2019-10-16,4534,534395,0.008484360819244191,-4.769530713805903,0.14608133002099175
2019-10-17,4033,523905,0.007697960508107386,-4.866799854283471,-0.21617436067214715
2019-10-18,3742,500159,0.007481620844571426,-4.8953058200190105,-0.321514762227967
2019-10-19,1527,299066,0.005105896357325807,-5.277359258581585,-1.746986813403794
2019-10-20,1380,268642,0.005136948057265804,-5.271296139040087,-1.7170275297012558
2019-10-21,3744,477898,0.007834307739308388,-4.8492427619840734,-0.14266791317817312
2019-10-22,4014,513629,0.007814979294393424,-4.851712964582019,-0.1501414456427469
2019-10-23,3907,512089,0.0076295331475583344,-4.875728621985217,-0.23626621351682317
2019-10-24,4152,517482,0.008023467482926943,-4.825384596062312,-0.046099932269776815
2019-10-25,3975,492241,0.008075312702517668,-4.8189436858532115,-0.021271306116870142
2019-10-26,2024,298603,0.006778230627287736,-4.994039180514867,-0.667964655515349
2019-10-27,1293,274414,0.004711858724409104,-5.3576728151686766,-2.0192514968112456
2019-10-28,3225,457281,0.007052556305641389,-4.954365131335322,-0.5163200727244651
2019-10-29,4946,505654,0.009781392019048598,-4.627273471827772,0.6935285650249536
2019-10-30,4368,524098,0.008334319154051341,-4.787373451292599,0.10111030821212905
2019-10-31,4516,512560,0.008810675823318246,-4.731791131043351,0.3073718232497375
2019-11-01,4709,459961,0.01023782451120856,-4.581666132018779,0.858618288517034
2019-11-02,2198,295527,0.007437560696653775,-4.901212347249063,-0.32291256885336883
2019-11-03,2559,273380,0.009360596971248811,-4.671246211546856,0.5213435972474474
2019-11-04,4392,463253,0.009480780480644485,-4.65848863692216,0.5633617030897413
2019-11-05,4926,522583,0.009426253819967355,-4.664256523199669,0.5398486974510601
2019-11-06,4772,549860,0.00867857272760339,-4.746898196134109,0.23310330781763505
2019-11-07,4528,545791,0.008296215950794352,-4.791955777680788,0.06549811943969086
2019-11-08,3915,528410,0.007409019511364282,-4.905057168083102,-0.35239280521972893
2019-11-09,1386,316275,0.004382262271757174,-5.430190187533022,-2.290039579899509
2019-11-10,2435,295334,0.0082449023817102,-4.798160162736213,0.04843761073038738
2019-11-11,4325,465415,0.009292781710946146,-4.678517340304455,0.48342529135994344
2019-11-12,3952,517367,0.007638678153032567,-4.874530707391584,-0.23979021491985558
2019-11-13,4027,511360,0.007875078222778473,-4.844052161268538,-0.12850932985388486
2019-11-14,4526,528162,0.008569340467508076,-4.759564507617661,0.1814082935279203
2019-11-15,4048,480174,0.008430277357791133,-4.775925606229521,0.11750545657209245
2019-11-16,1860,311125,0.005978304539975894,-5.119618272962646,-1.1498284478027299
2019-11-17,2178,289902,0.007512883664134776,-4.891135910323709,-0.3102094733780403
2019-11-18,4077,482701,0.008446222402688207,-4.7740359905073175,0.11786221397722674
2019-11-19,3655,520439,0.007022917191063698,-4.958576592980608,-0.56652258604396
2019-11-20,4405,528295,0.00833814440795389,-4.786914580417825,0.07317713555793474
2019-11-21,4508,523073,0.008618299931367132,-4.753867437497006,0.19521508516038405
