Date,JPM,BAC,WFC,C,GS,MS,USB,PNC,TFC,COF,KBE,KRE,XLF,SPY
2019-01-16,84.11066436767578,23.75029754638672,39.887474060058594,48.14021682739258,165.83187866210938,35.395145416259766,36.439064025878906,93.4427490234375,34.09793472290039,73.4855728149414,33.84362030029297,42.14657974243164,22.076400756835938,233.4674072265625
2019-01-17,84.45531463623047,24.201093673706055,40.123836517333984,48.35696029663086,167.52320861816406,33.8358039855957,36.9139404296875,93.96697998046875,34.628692626953125,73.5119400024414,34.11260986328125,42.414710998535156,22.19798469543457,235.2387237548828
2019-01-18,85.8257064819336,24.459880828857422,40.759552001953125,48.860111236572266,170.42613220214844,34.7586669921875,37.26267623901367,96.5572509765625,35.35311508178711,74.67196655273438,34.77286148071289,43.267887115478516,22.580110549926758,238.36968994140625
2019-01-22,84.47174835205078,24.28457260131836,40.637298583984375,47.87704086303711,166.3367462158203,33.7403450012207,37.20332336425781,96.04074096679688,35.245521545410156,73.29222869873047,34.430511474609375,42.98349380493164,22.31957244873047,235.1492156982422
2019-01-23,84.2583999633789,24.14266014099121,40.84920120239258,48.093780517578125,165.68045043945312,33.53349685668945,37.49268341064453,95.89425659179688,35.43918991088867,68.72244262695312,34.46311569213867,42.91036605834961,22.345626831054688,235.6412811279297
2019-01-24,84.30760192871094,24.276226043701172,40.73511505126953,48.54273223876953,166.437744140625,33.45392608642578,37.75981140136719,95.44713592529297,35.324432373046875,70.46249389648438,34.54463195800781,42.93473815917969,22.397733688354492,235.76649475097656
2019-01-25,84.84098052978516,24.693632125854492,40.857357025146484,49.5567741394043,168.9115753173828,34.19382095336914,38.1159553527832,96.30284118652344,35.41050720214844,69.97034454345703,34.97663497924805,43.446651458740234,22.580110549926758,237.76141357421875
2019-01-28,85.24308013916016,24.73537254333496,40.604698181152344,49.42518997192383,168.0532989501953,33.931278228759766,38.04176330566406,96.2643051147461,35.33876419067383,69.84732055664062,35.188568115234375,43.81229019165039,22.510635375976562,235.95437622070312
2019-01-29,85.48107147216797,24.535017013549805,40.629154205322266,48.92977523803711,168.7095947265625,33.80398941040039,37.8785285949707,95.8480224609375,35.36745834350586,69.91761016845703,35.074462890625,43.70665740966797,22.432470321655273,235.6412811279297
2019-01-30,85.6780014038086,24.26787757873535,40.824771881103516,49.711612701416016,170.37571716308594,34.28472900390625,37.87110137939453,95.33150482177734,35.130767822265625,71.07762908935547,35.049991607666016,43.51976776123047,22.562744140625,239.37164306640625
2019-01-31,84.9312744140625,23.76699447631836,40.22439193725586,49.897377014160156,166.6144561767578,33.89211654663086,37.96013641357422,94.56829071044922,35.00166320800781,70.82276916503906,34.74840545654297,43.032249450683594,22.52800178527832,241.4739227294922
2019-02-01,85.24308013916016,23.69186019897461,40.22439193725586,49.632347106933594,165.37750244140625,33.50752258300781,38.056602478027344,94.61454772949219,35.05187225341797,71.07762908935547,35.025550842285156,43.406005859375,22.623533248901367,241.59017944335938
2019-02-04,85.54670715332031,24.109270095825195,40.34776306152344,49.93635940551758,166.37045288085938,34.02031707763672,38.264366149902344,96.07927703857422,35.2025032043457,71.52582550048828,35.359745025634766,43.90165328979492,22.719070434570312,243.2899169921875
2019-02-05,85.16922760009766,24.025787353515625,40.52045822143555,49.74148178100586,166.6144561767578,34.012306213378906,38.197566986083984,94.83811950683594,34.99449157714844,71.06006622314453,35.21302795410156,43.71477508544922,22.65827178955078,244.3096923828125
2019-02-06,85.12821197509766,23.984046936035156,40.47934341430664,49.803836822509766,165.44482421875,33.95621871948242,38.167903900146484,94.52203369140625,34.808006286621094,70.4273452758789,35.327144622802734,43.779781341552734,22.632219314575195,243.98770141601562
2019-02-07,84.01220703125,23.57498550415039,39.54179763793945,48.96195602416992,162.45773315429688,33.235107421875,37.8043327331543,94.69934844970703,36.19229507446289,69.45187377929688,35.69393539428711,44.4298210144043,22.406417846679688,241.66177368164062
2019-02-08,83.17521667480469,23.616731643676758,39.188148498535156,48.33833694458008,161.27967834472656,32.69827651977539,37.5297966003418,93.46588134765625,36.03450393676758,68.74524688720703,35.40049362182617,43.99917221069336,22.29351806640625,241.95697021484375
2019-02-11,82.78129577636719,23.716909408569336,39.188148498535156,48.026527404785156,160.99356079101562,32.21754837036133,37.507530212402344,93.72026062011719,36.27119064331055,68.93072509765625,35.6450309753418,44.45418930053711,22.362998962402344,242.09120178222656
2019-02-12,84.19269561767578,23.95064926147461,40.33953094482422,48.85282516479492,163.65255737304688,32.97071075439453,37.99723434448242,94.9383316040039,36.74478530883789,70.47644805908203,36.0770378112793,44.91734313964844,22.693008422851562,245.204345703125
2019-02-13,84.5948257446289,23.959001541137695,40.31486129760742,49.1412467956543,163.82081604003906,33.00275421142578,37.7746467590332,93.6509017944336,36.4844970703125,70.65309143066406,36.15040588378906,45.03110122680664,22.75380516052246,246.00050354003906
2019-02-14,84.0450210571289,23.700212478637695,39.90365219116211,48.65793228149414,162.00332641601562,32.62617111206055,37.44074630737305,92.98017883300781,35.963905334472656,70.31746673583984,35.808048248291016,44.567962646484375,22.475893020629883,245.45477294921875
2019-02-15,86.61348724365234,24.301271438598633,40.47934341430664,50.10006332397461,167.02674865722656,33.643733978271484,38.071441650390625,95.70924377441406,36.658023834228516,72.04869842529297,36.61501693725586,45.53488540649414,22.953554153442383,248.1295928955078
2019-02-19,86.30986022949219,24.31796646118164,40.61092758178711,50.1858024597168,167.16973876953125,33.77995300292969,38.071441650390625,96.32595825195312,36.954471588134766,72.60516357421875,36.916622161865234,45.973655700683594,22.98829460144043,248.55899047851562
2019-02-20,86.72836303710938,24.55171775817871,40.964576721191406,50.38848876953125,167.1109161376953,33.98827362060547,38.286617279052734,97.53631591796875,37.43890380859375,73.06444549560547,37.267120361328125,46.48554992675781,23.13593292236328,249.05992126464844
2019-02-21,86.54782104492188,24.451534271240234,40.75896453857422,50.139041900634766,165.22604370117188,33.619693756103516,37.8785285949707,96.2951431274414,37.475067138671875,72.4903335571289,37.02257537841797,46.20116424560547,23.014347076416016,248.17430114746094
2019-02-22,86.16215515136719,24.276226043701172,40.31486129760742,49.99873352050781,164.923095703125,33.48349380493164,38.04917907714844,95.70924377441406,37.229225158691406,71.72186279296875,37.136688232421875,46.339298248291016,22.979602813720703,249.7129364013672
2019-02-25,87.06478881835938,24.43484115600586,40.84120178222656,50.302730560302734,167.15296936035156,33.80397415161133,38.294044494628906,95.35462188720703,37.062923431396484,71.91616821289062,37.01443099975586,46.15240478515625,23.07513999938965,250.05294799804688
2019-02-26,86.40013122558594,24.451534271240234,40.78363800048828,49.98312759399414,167.36329650878906,33.98027038574219,38.06401443481445,94.98458099365234,36.78093719482422,71.4568862915039,36.631317138671875,45.632381439208984,23.005661010742188,249.87405395507812
2019-02-27,86.29344940185547,24.651893615722656,41.0385856628418,50.201393127441406,167.3633270263672,34.10044479370117,38.24209213256836,96.91957092285156,36.91830825805664,72.65814971923828,37.00627899169922,46.12802505493164,23.09250831604004,249.7666473388672
2019-02-28,85.63697052001953,24.400171279907227,41.03036880493164,49.874000549316406,166.1805419921875,33.63573455810547,38.353397369384766,97.1508560180664,36.853248596191406,73.8240737915039,36.89216232299805,45.99802017211914,23.03171730041504,249.30145263671875
2019-03-01,85.69441223144531,24.59315299987793,41.14549255371094,50.2559700012207,167.44778442382812,34.0523681640625,38.37566375732422,97.6134033203125,37.45336151123047,74.4246826171875,37.05518341064453,46.176788330078125,23.179353713989258,250.85809326171875
2019-03-04,85.49748229980469,24.35822105407715,41.21129608154297,49.69470977783203,165.5722198486328,33.65175247192383,38.33855438232422,97.38983154296875,37.475067138671875,73.5855712890625,36.90846252441406,45.95738983154297,23.03171730041504,249.9456024169922
2019-03-05,85.43181610107422,24.400171279907227,41.03036880493164,49.05549240112305,165.5891571044922,33.57163619995117,38.24209213256836,98.53849029541016,37.38105773925781,73.28527069091797,36.85141372680664,45.868019104003906,22.94486427307129,249.60565185546875
2019-03-06,85.1117935180664,24.19879722595215,40.97279357910156,48.72809982299805,164.5246124267578,33.3472785949707,37.915611267089844,98.24555206298828,36.585716247558594,72.87893676757812,36.10965347290039,44.7467155456543,22.7972354888916,248.0937957763672
2019-03-07,84.49635314941406,23.955463409423828,40.8576545715332,48.25257873535156,162.8603057861328,32.986724853515625,37.60398483276367,97.12771606445312,35.81207275390625,71.79254150390625,35.5390739440918,43.974796295166016,22.562744140625,246.0183868408203
2019-03-08,84.5291748046875,24.03936767578125,40.95634841918945,48.3773078918457,164.9470977783203,33.13896942138672,37.74496841430664,97.6750717163086,35.86267852783203,71.87200927734375,35.571678161621094,44.064170837402344,22.55405616760254,245.5263671875
2019-03-11,85.62877655029297,24.282703399658203,40.92344665527344,48.57220458984375,165.56381225585938,33.53157424926758,38.18274688720703,99.10897827148438,36.094051361083984,73.17926788330078,35.856964111328125,44.41355895996094,22.788537979125977,249.08676147460938
2019-03-12,85.3743896484375,24.282703399658203,40.832977294921875,48.96195602416992,166.12139892578125,33.67579650878906,37.8785285949707,98.4537124633789,35.84822082519531,73.26758575439453,35.83250045776367,44.316062927246094,22.840652465820312,250.02603149414062
2019-03-13,85.6615982055664,24.576374053955078,41.05503845214844,49.61676025390625,166.64523315429688,33.98027038574219,38.27177429199219,99.39419555664062,36.15189743041992,73.96540069580078,36.08518981933594,44.65733337402344,22.996976852416992,251.68106079101562
2019-03-14,86.44114685058594,24.719018936157227,41.4086799621582,49.975337982177734,166.8310546875,34.20460891723633,38.36823272705078,99.9107437133789,36.24589538574219,73.49723815917969,36.23191833496094,44.77109146118164,23.083829879760742,251.52003479003906
2019-03-15,87.43408203125,24.584762573242188,41.66361999511719,50.817222595214844,167.49847412109375,34.717403411865234,38.63534927368164,100.1111831665039,36.13743591308594,74.48652648925781,36.299076080322266,44.74577713012695,23.24530601501465,252.76271057128906
2019-03-18,87.95923614501953,25.021080017089844,42.543609619140625,51.39408493041992,171.05528259277344,35.27825164794922,38.91730880737305,101.66841888427734,36.49894714355469,74.98997497558594,36.83143615722656,45.398887634277344,23.480989456176758,253.6791229248047
2019-03-19,87.63921356201172,24.87843894958496,42.28043746948242,51.160213470458984,169.9147186279297,35.21414566040039,38.53147506713867,99.81820678710938,35.77591323852539,74.55718231201172,36.05337142944336,44.26411819458008,23.29768180847168,253.7420654296875
2019-03-20,85.76826477050781,24.030982971191406,41.44980239868164,50.12345504760742,164.16981506347656,34.477020263671875,37.37397003173828,96.71913146972656,34.72028732299805,73.26758575439453,34.906734466552734,42.75381088256836,22.817588806152344,252.97830200195312
2019-03-21,84.41429138183594,23.6450138092041,41.00569152832031,49.81943893432617,164.38946533203125,34.55715560913086,36.847164154052734,94.74559783935547,34.08400344848633,73.21461486816406,34.54636764526367,42.15785217285156,22.747756958007812,255.83558654785156
2019-03-22,81.86225128173828,22.663293838500977,39.73094177246094,47.535423278808594,159.64144897460938,33.42741012573242,35.82321548461914,91.87779235839844,32.601776123046875,70.66192626953125,33.080326080322266,40.329166412353516,22.1192684173584,250.91171264648438
2019-03-25,81.18114471435547,22.520654678344727,39.54179763793945,47.028743743896484,159.26129150390625,33.05083465576172,35.68965530395508,91.87779235839844,32.442710876464844,70.0966567993164,33.05575180053711,40.38630676269531,22.02324867248535,250.72299194335938
2019-03-26,81.99353790283203,22.83111000061035,40.306636810302734,47.722511291503906,161.10305786132812,33.55560302734375,35.99388122558594,93.6354751586914,32.775306701660156,71.24488830566406,33.81743240356445,41.37412643432617,22.28511619567871,252.59194946289062
2019-03-27,81.71454620361328,22.680072784423828,40.10926055908203,47.34054183959961,160.54544067382812,33.14698028564453,35.71192169189453,93.4889907836914,32.8259162902832,70.72373962402344,33.83382034301758,41.46392822265625,22.18910026550293,251.2711944580078
2019-03-28,82.64180755615234,22.931791305541992,40.37242889404297,48.31494903564453,161.51705932617188,33.59567642211914,35.92128372192383,94.71475219726562,33.48388671875,71.5098648071289,34.284278869628906,42.010902404785156,22.38114356994629,252.22366333007812
2019-03-29,83.06851959228516,23.14995765686035,39.739173889160156,48.50203323364258,162.20135498046875,33.8120002746582,36.033447265625,94.56058502197266,33.642948150634766,72.1546859741211,34.21056365966797,41.91292953491211,22.442241668701172,253.81396484375
2019-04-01,85.8667221069336,23.947071075439453,40.142154693603516,50.17021942138672,166.21435546875,34.87763977050781,36.69145202636719,97.83695983886719,34.72028732299805,74.61900329589844,35.15244674682617,43.12934875488281,22.992170333862305,256.82403564453125
2019-04-02,86.27700805664062,24.223966598510742,39.64870834350586,50.216983795166016,166.85641479492188,35.01384735107422,36.74379348754883,97.72134399414062,35.06010437011719,74.79569244384766,35.14424514770508,43.12934875488281,22.97470474243164,256.9497985839844
2019-04-03,86.44935607910156,24.19879722595215,40.18327713012695,50.71588897705078,169.69512939453125,35.558685302734375,36.953163146972656,97.75987243652344,35.00226974487305,75.35210418701172,35.308067321777344,43.227317810058594,23.04454231262207,257.3540954589844
