Date,2204.TW,2207.TW,2227.TW,9941.TW,^TWII
2024-04-18,121.54492950439453,566.9576416015625,114.9439926147461,129.2589111328125,20301.19921875
2024-04-19,114.91520690917969,562.2797241210938,110.85507202148438,127.51217651367188,19527.119140625
2024-04-22,119.77700805664062,571.635498046875,113.58102416992188,128.3855438232422,19411.220703125
2024-04-23,122.42889404296875,570.699951171875,114.9439926147461,128.82223510742188,19599.279296875
2024-04-24,122.42889404296875,572.571044921875,116.76129150390625,129.6956024169922,20131.740234375
2024-04-25,121.98690795898438,569.7643432617188,115.3983154296875,129.2589111328125,19857.419921875
2024-04-26,125.52275848388672,569.7643432617188,113.12670135498047,127.51217651367188,20120.509765625
2024-04-29,125.08078002929688,581.9267578125,118.12425994873047,130.13229370117188,20495.51953125
2024-04-30,126.84870910644531,580.0556640625,119.03291320800781,129.2589111328125,20396.599609375
2024-05-02,129.5006103515625,580.0556640625,121.75885772705078,129.6956024169922,20222.439453125
2024-05-03,129.9425811767578,582.8623657226562,121.75885772705078,128.82223510742188,20330.3203125
2024-05-06,130.38455200195312,584.7335205078125,123.5761489868164,130.13229370117188,20523.310546875
2024-05-07,129.9425811767578,578.1845092773438,123.5761489868164,129.6956024169922,20653.529296875
2024-05-08,121.98690795898438,578.1845092773438,123.5761489868164,129.2589111328125,20700.509765625
2024-05-09,120.21897888183594,569.7643432617188,124.48480224609375,126.6388168334961,20560.76953125
2024-05-10,119.33502960205078,572.571044921875,123.12183380126953,126.6388168334961,20708.83984375
2024-05-13,118.8930435180664,579.1201171875,122.21318054199219,127.07549285888672,20857.7109375
2024-05-14,117.12511444091797,580.9912719726562,121.30452728271484,126.2021255493164,20985.849609375
2024-05-15,119.33502960205078,582.8623657226562,123.5761489868164,125.76543426513672,21147.2109375
2024-05-16,115.7991714477539,591.2825927734375,134.47991943359375,123.58200073242188,21304.259765625
2024-05-17,113.58926391601562,583.7979125976562,131.29965209960938,123.58200073242188,21258.470703125
2024-05-20,107.40151977539062,586.6046752929688,131.7539825439453,124.45536804199219,21271.630859375
2024-05-21,105.19161224365234,575.3778076171875,128.57371520996094,124.01869201660156,21236.75
2024-05-22,107.40151977539062,574.4421997070312,127.21074676513672,125.32874298095703,21551.830078125
2024-05-23,105.63359069824219,566.9576416015625,126.30209350585938,123.58200073242188,21607.4296875
2024-05-24,109.61143493652344,566.0220336914062,125.39344787597656,123.58200073242188,21565.33984375
2024-05-27,112.7052993774414,571.635498046875,124.48480224609375,122.7086410522461,21803.76953125
2024-05-28,112.7052993774414,568.8287963867188,126.75642395019531,134.93582153320312,21858.41015625
2024-05-29,112.7052993774414,566.0220336914062,126.75642395019531,135.3725128173828,21662.5
2024-05-30,110.9373779296875,561.34423828125,128.57371520996094,130.5689697265625,21364.48046875
2024-05-31,116.6831283569336,574.4421997070312,127.66506958007812,129.6956024169922,21174.220703125
2024-06-03,114.03125,576.3133544921875,125.84777069091797,131.8790283203125,21536.759765625
2024-06-04,112.7052993774414,570.699951171875,125.39344787597656,131.4423370361328,21356.619140625
2024-06-05,110.49539184570312,581.9267578125,126.75642395019531,131.0056610107422,21484.880859375
2024-06-06,110.49539184570312,581.9267578125,124.48480224609375,129.6956024169922,21902.69921875
2024-06-07,110.9373779296875,588.475830078125,124.93912506103516,130.13229370117188,21858.380859375
2024-06-11,109.61143493652344,585.6690673828125,124.03047180175781,134.06246948242188,21792.119140625
2024-06-12,109.61143493652344,585.6690673828125,123.5761489868164,136.6825714111328,22048.9609375
2024-06-13,109.61143493652344,589.4114379882812,123.12183380126953,137.11924743652344,22312.0390625
2024-06-14,111.82134246826172,594.0892333984375,123.12183380126953,136.24588012695312,22504.720703125
2024-06-17,111.82134246826172,592.2180786132812,124.03047180175781,141.48611450195312,22496.529296875
2024-06-18,111.82134246826172,595.0248413085938,125.84777069091797,141.92279052734375,22757.4296875
2024-06-19,110.49539184570312,598.7671508789062,126.75642395019531,142.79617309570312,23209.5390625
2024-06-20,111.82134246826172,618.0822143554688,128.57371520996094,142.3594970703125,23406.099609375
2024-06-21,110.49539184570312,619.0479736328125,126.75642395019531,138.4293212890625,23253.390625
2024-06-24,111.37935638427734,613.25341796875,126.30209350585938,134.06246948242188,22813.69921875
2024-06-25,111.82134246826172,620.0137329101562,125.84777069091797,130.13229370117188,22875.970703125
2024-06-26,109.61143493652344,595.869873046875,125.39344787597656,129.6956024169922,22986.689453125
2024-06-27,108.72747039794922,592.0068359375,123.5761489868164,128.3855438232422,22905.98046875
2024-06-28,109.61143493652344,600.6986083984375,124.03047180175781,130.5689697265625,23032.25
2024-07-01,110.9373779296875,591.0410766601562,123.5761489868164,130.13229370117188,23058.5703125
2024-07-02,114.03125,585.24658203125,121.30452728271484,128.82223510742188,22879.369140625
2024-07-03,114.47322082519531,592.0068359375,122.6675033569336,128.3855438232422,23172.4296875
2024-07-04,113.58926391601562,596.8356323242188,122.21318054199219,128.3855438232422,23522.529296875
2024-07-05,112.7052993774414,598.7671508789062,121.75885772705078,130.13229370117188,23556.58984375
2024-07-08,114.03125,595.869873046875,123.5761489868164,128.82223510742188,23878.150390625
2024-07-09,112.7052993774414,599.73291015625,122.21318054199219,128.82223510742188,23900.080078125
2024-07-10,114.91520690917969,597.8013916015625,121.75885772705078,128.3855438232422,24007.080078125
2024-07-11,116.24115753173828,603.5958862304688,120.85020446777344,130.13229370117188,24390.029296875
2024-07-12,117.56709289550781,603.5958862304688,121.75885772705078,130.5689697265625,23916.9296875
2024-07-15,116.6831283569336,598.7671508789062,120.85020446777344,133.62576293945312,23879.359375
2024-07-16,114.91520690917969,620.9794311523438,120.39588165283203,133.62576293945312,23997.25
2024-07-17,114.03125,602.630126953125,121.30452728271484,133.62576293945312,23769.8203125
2024-07-18,111.25,618.0822143554688,122.21318054199219,134.06246948242188,23398.470703125
2024-07-19,108.93228912353516,608.4246826171875,118.5785903930664,132.3157196044922,22869.259765625
2024-07-22,103.36978912353516,617.116455078125,120.85020446777344,132.7523956298828,22256.990234375
2024-07-23,101.97916412353516,621.9451904296875,121.30452728271484,133.62576293945312,22871.83984375
2024-07-26,99.19791412353516,625.8082275390625,119.48723602294922,131.4423370361328,22119.2109375
2024-07-29,100.58853912353516,632.5684814453125,122.6675033569336,132.3157196044922,22164.490234375
2024-07-30,100.58853912353516,626.7739868164062,121.30452728271484,133.62576293945312,22223.5703125
2024-07-31,90.57603454589844,624.8424682617188,120.39588165283203,134.93582153320312,22199.349609375
2024-08-01,87.14582824707031,631.6027221679688,122.6675033569336,134.49916076660156,22642.099609375
2024-08-02,83.99374389648438,630.6370239257812,120.39588165283203,132.7523956298828,21638.08984375
2024-08-05,75.64999389648438,596.8356323242188,111.76372528076172,122.27194213867188,19830.880859375
2024-08-06,74.5374984741211,586.2123413085938,110.4007568359375,124.45536804199219,20501.01953125
2024-08-07,78.89479064941406,589.109619140625,110.4007568359375,130.13229370117188,21295.279296875
2024-08-08,76.85520935058594,579.4520874023438,108.58345794677734,127.51217651367188,20870.099609375
2024-08-09,77.78229522705078,580.4177856445312,108.58345794677734,131.8790283203125,21469.0
2024-08-12,78.43124389648438,587.1781005859375,108.58345794677734,133.62576293945312,21773.259765625
2024-08-13,77.68958282470703,590.0753784179688,109.03778076171875,132.7523956298828,21796.5703125
2024-08-14,78.33853912353516,623.876708984375,108.58345794677734,132.7523956298828,22027.25
2024-08-15,77.68958282470703,611.3218994140625,108.58345794677734,129.6956024169922,21895.169921875
2024-08-16,78.24583435058594,627.73974609375,109.9464340209961,131.4423370361328,22349.330078125
2024-08-19,75.55728912353516,623.876708984375,109.49210357666016,130.13229370117188,22409.630859375
2024-08-20,75.83541870117188,615.1849365234375,109.9464340209961,132.3157196044922,22429.099609375
2024-08-21,75.83541870117188,619.0479736328125,110.85507202148438,131.4423370361328,22237.890625
2024-08-22,75.27915954589844,613.25341796875,109.9464340209961,129.6956024169922,22148.830078125
2024-08-23,75.64999389648438,625.8082275390625,110.4007568359375,129.2589111328125,22158.05078125
2024-08-26,76.29895782470703,629.6712646484375,111.30940246582031,131.4423370361328,22240.119140625
2024-08-27,75.46458435058594,629.6712646484375,111.75830841064453,131.5333709716797,22185.0
2024-08-28,75.00104522705078,624.8424682617188,110.35548400878906,131.07823181152344,22370.66015625
2024-08-29,74.44479370117188,628.7055053710938,113.1611328125,129.71282958984375,22201.849609375
2024-08-30,72.96145629882812,637.3972778320312,112.22591400146484,131.07823181152344,22268.08984375
2024-09-02,72.12708282470703,635.4657592773438,111.29069519042969,130.62310791015625,22235.099609375
2024-09-03,70.3656234741211,628.7055053710938,110.35548400878906,129.71282958984375,22092.2109375
2024-09-04,65.63750457763672,589.109619140625,103.80896759033203,126.52690887451172,21092.75
2024-09-05,66.00833129882812,594.9041137695312,103.80896759033203,124.70639038085938,21187.7109375
2024-09-06,66.1937484741211,599.73291015625,103.80896759033203,122.43072509765625,21435.189453125
2024-09-09,65.91561889648438,598.7671508789062,101.00332641601562,121.9755859375,21144.439453125
2024-09-10,64.06145477294922,596.8356323242188,100.06810760498047,117.42425537109375,21064.080078125
2024-09-11,62.85625076293945,594.9041137695312,101.00332641601562,119.24478912353516,21031.0
2024-09-12,64.24687957763672,614.2191772460938,104.27658081054688,121.52045440673828,21653.25
2024-09-13,64.71041870117188,613.25341796875,103.34136199951172,122.43072509765625,21759.650390625
2024-09-16,64.71041870117188,620.0137329101562,104.74418640136719,123.79611206054688,21850.080078125
2024-09-18,64.33958435058594,627.73974609375,107.54983520507812,125.16151428222656,21678.83984375
2024-09-19,65.359375,637.3972778320312,107.54983520507812,128.34744262695312,22042.689453125
2024-09-20,64.33958435058594,640.2945556640625,105.2117919921875,130.16796875,22159.419921875
2024-09-23,65.54478454589844,655.74658203125,107.08222961425781,130.16796875,22285.529296875
2024-09-24,64.98854064941406,658.6438598632812,106.14701080322266,130.16796875,22431.779296875
2024-09-25,65.82291412353516,667.3356323242188,108.48504638671875,132.89877319335938,22761.599609375
2024-09-26,65.359375,678.9246826171875,110.35548400878906,132.89877319335938,22858.810546875
2024-09-27,67.67707824707031,688.5822143554688,115.96678161621094,137.90524291992188,22822.7890625
2024-09-30,68.41875457763672,684.7191772460938,116.43438720703125,137.45010375976562,22224.5390625
2024-10-01,67.39895629882812,671.1986083984375,116.43438720703125,136.5398406982422,22390.390625
2024-10-04,66.47187042236328,646.0890502929688,114.09634399414062,136.5398406982422,22302.7109375
2024-10-07,67.12083435058594,648.0205688476562,114.56395721435547,135.6295623779297,22702.560546875
2024-10-08,64.89582824707031,633.5342407226562,110.35548400878906,136.08470153808594,22611.390625
2024-10-09,63.7833366394043,620.0137329101562,109.4202651977539,133.8090362548828,22659.080078125
2024-10-11,64.52499389648438,621.9451904296875,107.54983520507812,127.43717193603516,22901.640625
2024-10-14,64.43228912353516,627.73974609375,106.14701080322266,129.25770568847656,22975.2890625
2024-10-15,63.7833366394043,634.5,107.54983520507812,128.34744262695312,23292.0390625
2024-10-16,64.43228912353516,628.7055053710938,104.74418640136719,127.43717193603516,23010.98046875
2024-10-17,65.08124542236328,629.6712646484375,105.67940521240234,128.8025665283203,23053.83984375
2024-10-18,64.8031234741211,643.1917724609375,107.54983520507812,128.8025665283203,23487.26953125
2024-10-21,64.06145477294922,638.363037109375,110.35548400878906,128.8025665283203,23542.529296875
2024-10-22,64.06145477294922,644.1575317382812,108.01744079589844,129.25770568847656,23535.4296875
2024-10-23,63.69062042236328,636.4315185546875,106.14701080322266,128.8025665283203,23334.759765625
2024-10-24,62.29999542236328,627.73974609375,104.74418640136719,128.8025665283203,23192.51953125
2024-10-25,63.22707748413086,638.363037109375,105.67940521240234,127.8923110961914,23348.44921875
2024-10-28,64.43228912353516,643.1917724609375,105.2117919921875,127.43717193603516,23198.0703125
2024-10-29,64.71041870117188,622.9109497070312,101.47093200683594,126.98204803466797,22926.58984375
2024-10-30,63.876041412353516,626.7739868164062,102.40614318847656,126.98204803466797,22820.4296875
2024-11-01,66.00833129882812,616.1506958007812,101.00332641601562,127.43717193603516,22780.080078125
2024-11-04,65.08124542236328,624.8424682617188,102.40614318847656,127.8923110961914,22965.390625
2024-11-05,65.359375,628.7055053710938,101.00332641601562,127.8923110961914,23106.7890625
2024-11-06,64.8031234741211,618.0822143554688,99.60050201416016,125.61664581298828,23217.380859375
2024-11-07,65.91561889648438,626.7739868164062,98.665283203125,126.52690887451172,23408.8203125
2024-11-08,65.359375,624.8424682617188,96.32723999023438,126.07176971435547,23553.890625
2024-11-11,66.1937484741211,617.116455078125,92.67990112304688,114.6934585571289,23529.640625
2024-11-12,65.45207977294922,601.6643676757812,87.72325897216797,107.86646270751953,22981.76953125
2024-11-13,68.32603454589844,597.8013916015625,85.0111312866211,107.41133117675781,22860.23046875
2024-11-14,67.12083435058594,605.5274047851562,83.23422241210938,106.5010757446289,22715.380859375
2024-11-15,72.03437042236328,607.4589233398438,86.13338470458984,106.95620727539062,22742.76953125
2024-11-18,68.78958129882812,617.116455078125,84.91761016845703,106.95620727539062,22546.5390625
2024-11-19,67.86249542236328,620.0137329101562,85.0111312866211,110.5972671508789,22848.80078125
2024-11-20,74.63020324707031,620.0137329101562,85.85282897949219,108.32160186767578,22688.359375
2024-11-21,78.7093734741211,604.5616455078125,85.19817352294922,108.7767333984375,22555.66015625
2024-11-22,78.7093734741211,613.25341796875,85.4787368774414,107.86646270751953,22904.3203125
2024-11-25,80.56353759765625,616.1506958007812,90.62242889404297,107.41133117675781,22948.369140625
2024-11-26,84.17916870117188,618.0822143554688,87.53620910644531,106.95620727539062,22678.759765625
2024-11-27,78.15312957763672,600.6986083984375,86.03987121582031,108.7767333984375,22334.779296875
2024-11-28,77.875,601.6643676757812,87.53620910644531,106.95620727539062,22298.900390625
2024-11-29,78.15312957763672,592.9725952148438,85.29169464111328,106.95620727539062,22262.5
2024-12-02,78.52395629882812,592.9725952148438,84.16943359375,107.86646270751953,22736.9296875
2024-12-03,78.61666870117188,604.5616455078125,86.03987121582031,108.32160186767578,23027.4609375
2024-12-04,78.89479064941406,596.8356323242188,85.0111312866211,107.41133117675781,23255.330078125
2024-12-05,75.74270629882812,594.9041137695312,83.88887023925781,106.5010757446289,23267.939453125
2024-12-06,76.20624542236328,593.9383544921875,83.23422241210938,105.59080505371094,23193.26953125
2024-12-09,76.20624542236328,589.109619140625,80.5220947265625,101.03947448730469,23273.25
2024-12-10,75.83541870117188,590.0753784179688,79.6803970336914,102.40487670898438,23125.080078125
2024-12-11,73.23957824707031,588.1438598632812,76.3136215209961,100.5843505859375,22903.630859375
2024-12-12,73.79582977294922,588.1438598632812,75.00431823730469,101.94973754882812,23046.80078125
2024-12-13,73.05416870117188,591.0410766601562,72.94684600830078,101.03947448730469,23020.48046875
2024-12-16,70.64374542236328,592.0068359375,72.94684600830078,94.6676254272461,23039.900390625
2024-12-17,69.99478912353516,589.109619140625,72.01162719726562,95.12274932861328,23018.009765625
2024-12-18,71.20000457763672,589.109619140625,75.00431823730469,96.03301239013672,23168.669921875
2024-12-19,71.29270935058594,580.4177856445312,73.22740936279297,96.03301239013672,22932.25
2024-12-20,69.53125,573.6575317382812,70.98289489746094,92.84709167480469,22510.25
2024-12-23,69.62395477294922,589.109619140625,72.19866943359375,92.39195251464844,23104.5390625
2024-12-24,70.18020629882812,590.0753784179688,72.85332489013672,92.84709167480469,23120.240234375
2024-12-25,71.38541412353516,592.0068359375,73.69502258300781,91.481689453125,23220.130859375
2024-12-26,72.77603912353516,592.9725952148438,75.28488159179688,92.39195251464844,23246.939453125
2024-12-27,72.86874389648438,592.9725952148438,74.44319152832031,94.21248626708984,23275.6796875
2024-12-30,73.33229064941406,590.0753784179688,71.8245849609375,95.577880859375,23190.19921875
2024-12-31,73.61042022705078,597.8013916015625,70.70232391357422,94.6676254272461,23035.099609375
2025-01-02,75.09375,588.1438598632812,70.5152816772461,103.77027130126953,22832.060546875
2025-01-03,76.29895782470703,588.1438598632812,70.70232391357422,106.95620727539062,22908.30078125
2025-01-06,75.83541870117188,604.5616455078125,72.19866943359375,109.23186492919922,23547.7109375
2025-01-07,74.72291564941406,594.9041137695312,70.2347183227539,109.23186492919922,23651.26953125
2025-01-08,75.55728912353516,588.1438598632812,69.95415496826172,111.9626693725586,23407.330078125
2025-01-09,73.05416870117188,580.4177856445312,67.52259063720703,104.22541046142578,23081.130859375
2025-01-10,75.18645477294922,579.4520874023438,65.55863952636719,101.94973754882812,23011.859375
2025-01-13,75.37187957763672,579.4520874023438,63.314117431640625,100.5843505859375,22488.330078125
2025-01-14,75.00104522705078,579.4520874023438,64.7169418334961,101.4946060180664,22797.51953125
2025-01-15,73.88853454589844,577.5205688476562,64.4363784790039,101.4946060180664,22514.5703125
2025-01-16,74.25936889648438,578.486328125,65.1845474243164,103.31513977050781,23025.099609375
2025-01-17,74.16666412353516,578.486328125,64.7169418334961,102.40487670898438,23148.080078125
2025-01-20,72.86874389648438,578.486328125,65.37159729003906,103.31513977050781,23266.8203125
2025-01-21,73.05416870117188,586.2123413085938,65.93272399902344,103.77027130126953,23300.009765625
2025-01-22,75.09375,590.0753784179688,66.77442169189453,103.77027130126953,23525.41015625
2025-02-03,77.13333129882812,592.0068359375,63.968772888183594,105.59080505371094,22694.7109375
2025-02-04,76.39167022705078,581.383544921875,63.968772888183594,106.04593658447266,22793.9609375
2025-02-05,76.94791412353516,582.3493041992188,63.968772888183594,104.22541046142578,23161.580078125
2025-02-06,76.85520935058594,582.3493041992188,64.62342071533203,106.95620727539062,23316.599609375
2025-02-07,77.04061889648438,583.3150634765625,65.83920288085938,107.41133117675781,23478.26953125
2025-02-10,75.9281234741211,583.3150634765625,64.99750518798828,106.95620727539062,23252.140625
2025-02-11,74.81562042236328,581.383544921875,65.93272399902344,107.41133117675781,23384.05078125
2025-02-12,74.35208129882812,581.383544921875,65.74568176269531,106.04593658447266,23289.75
2025-02-13,75.27915954589844,587.1781005859375,70.14119720458984,108.7767333984375,23399.41015625
2025-02-14,75.55728912353516,584.2808227539062,68.64485168457031,110.5972671508789,23152.609375
2025-02-17,75.46458435058594,590.0753784179688,70.5152816772461,109.68699645996094,23505.330078125
2025-02-18,75.55728912353516,594.9041137695312,69.76710510253906,108.32160186767578,23666.109375
2025-02-19,75.09375,591.0410766601562,69.76710510253906,109.68699645996094,23604.080078125
2025-02-20,73.42499542236328,591.0410766601562,69.4865493774414,109.68699645996094,23487.4609375
2025-02-21,73.42499542236328,595.869873046875,70.79584503173828,110.5972671508789,23730.25
2025-02-24,73.1468734741211,588.1438598632812,75.19136047363281,109.68699645996094,23565.310546875
2025-02-25,72.68333435058594,587.1781005859375,74.53670501708984,109.68699645996094,23285.720703125
2025-02-26,73.79582977294922,595.869873046875,76.68770599365234,109.23186492919922,23402.55078125
2025-02-27,73.61042022705078,598.7671508789062,74.81727600097656,108.7767333984375,23053.1796875
2025-03-03,72.86874389648438,600.6986083984375,73.69502258300781,109.23186492919922,22756.25
2025-03-04,73.33229064941406,584.2808227539062,72.29219818115234,110.14213562011719,22596.880859375
2025-03-05,75.37187957763672,582.3493041992188,72.57275390625,110.14213562011719,22871.900390625
2025-03-06,74.16666412353516,583.3150634765625,72.10514831542969,109.68699645996094,22715.4296875
2025-03-07,73.61042022705078,582.3493041992188,71.91810607910156,107.86646270751953,22576.0703125
2025-03-10,74.16666412353516,580.4177856445312,71.2634506225586,106.95620727539062,22459.150390625
2025-03-11,73.33229064941406,579.4520874023438,69.39302062988281,104.6805419921875,22071.08984375
2025-03-12,73.88853454589844,575.5890502929688,76.12657928466797,105.13567352294922,22278.359375
2025-03-13,72.86874389648438,579.4520874023438,72.75980377197266,102.8600082397461,21961.6796875
2025-03-14,72.77603912353516,584.2808227539062,74.44319152832031,103.77027130126953,21968.05078125
2025-03-17,73.23957824707031,591.0410766601562,75.5654525756836,104.6805419921875,22118.630859375
2025-03-18,73.98125457763672,591.0410766601562,75.37840270996094,105.13567352294922,22271.669921875
2025-03-19,73.88853454589844,594.9041137695312,73.69502258300781,104.22541046142578,21960.830078125
2025-03-20,74.25936889648438,600.6986083984375,74.81727600097656,104.22541046142578,22377.259765625
2025-03-21,72.49790954589844,593.9383544921875,69.29949951171875,106.04593658447266,22209.099609375
2025-03-24,71.94166564941406,590.0753784179688,67.89667510986328,105.59080505371094,22106.640625
2025-03-25,72.49790954589844,594.9041137695312,67.61611938476562,103.77027130126953,22273.189453125
2025-03-26,72.68333435058594,598.7671508789062,67.42906951904297,103.77027130126953,22260.2890625
2025-03-27,69.80937957763672,597.8013916015625,67.14850616455078,101.94973754882812,21951.759765625
2025-03-28,68.9749984741211,587.1781005859375,66.0262451171875,98.7638168334961,21602.890625
2025-03-31,66.93540954589844,581.383544921875,64.62342071533203,96.03301239013672,20695.900390625
2025-04-01,68.32603454589844,592.0068359375,65.37159729003906,99.21894836425781,21280.169921875
2025-04-02,69.53125,590.0753784179688,65.74568176269531,101.4946060180664,21298.220703125
2025-04-07,62.578125,533.0958862304688,59.19916915893555,91.481689453125,19232.349609375
2025-04-08,56.36666488647461,547.5822143554688,53.40082931518555,90.48039245605469,18459.94921875
2025-04-09,50.80416488647461,518.609619140625,48.5377082824707,83.92648315429688,17391.759765625
2025-04-10,55.81041717529297,565.9315185546875,53.307308197021484,91.93682098388672,19000.029296875
2025-04-11,59.33333206176758,572.6917724609375,55.9259147644043,96.03301239013672,19528.76953125
2025-04-14,58.22083282470703,578.486328125,54.803653717041016,97.85354614257812,19513.08984375
2025-04-15,60.260414123535156,574.623291015625,59.38621139526367,101.4946060180664,19857.669921875
2025-04-16,62.021873474121094,564.9657592773438,57.141693115234375,101.4946060180664,19468.0
2025-04-17,61.3729133605957,568.8287963867188,57.51578140258789,99.21894836425781,19338.73046875
2025-04-18,61.3729133605957,566.8972778320312,57.3287353515625,97.85354614257812,19395.029296875
2025-04-21,60.72395706176758,573.6575317382812,55.645347595214844,94.6676254272461,19106.19921875
2025-04-22,61.929168701171875,576.5548095703125,54.61661148071289,94.21248626708984,18793.4296875
2025-04-23,61.651039123535156,590.0753784179688,56.11295700073242,95.12274932861328,19639.140625
2025-04-24,61.74374771118164,585.24658203125,55.9259147644043,94.6676254272461,19478.810546875
2025-04-25,62.94895935058594,591.0410766601562,56.11295700073242,97.85354614257812,19872.73046875
2025-04-28,63.59791564941406,592.9725952148438,56.206478118896484,96.94328308105469,20034.41015625
2025-04-29,66.47187042236328,590.0753784179688,58.35747528076172,99.21894836425781,20232.630859375
2025-04-30,66.28645324707031,597.8013916015625,57.889869689941406,97.85354614257812,20235.029296875
2025-05-02,66.1937484741211,598.7671508789062,58.63804244995117,99.67407989501953,20787.640625
2025-05-05,65.45207977294922,603.5958862304688,57.889869689941406,98.30867767333984,20532.990234375
2025-05-06,66.1937484741211,627.73974609375,57.42226028442383,100.5843505859375,20522.58984375
2025-05-07,67.02812957763672,620.0137329101562,57.2352180480957,98.7638168334961,20546.490234375
2025-05-08,67.5843734741211,615.1849365234375,57.51578140258789,98.7638168334961,20543.400390625
2025-05-09,66.84270477294922,624.8424682617188,57.60930252075195,100.12921142578125,20915.0390625
2025-05-12,67.67707824707031,627.73974609375,58.35747528076172,101.03947448730469,21129.5390625
2025-05-13,68.41875457763672,623.876708984375,57.889869689941406,101.4946060180664,21330.140625
2025-05-14,67.49166870117188,624.8424682617188,57.60930252075195,103.31513977050781,21782.869140625
2025-05-15,69.43854522705078,602.630126953125,57.51578140258789,103.31513977050781,21730.25
2025-05-16,65.45207977294922,607.4589233398438,57.141693115234375,104.6805419921875,21843.689453125
2025-05-19,64.43228912353516,593.9383544921875,56.86112976074219,104.6805419921875,21523.830078125
2025-05-20,63.041664123535156,590.0753784179688,57.141693115234375,104.6805419921875,21526.029296875
2025-05-21,63.13437271118164,621.9451904296875,57.889869689941406,105.59080505371094,21803.91015625
2025-05-22,61.28020477294922,619.0479736328125,56.58056640625,103.77027130126953,21670.9609375
2025-05-23,62.20729064941406,604.5616455078125,57.04817199707031,104.6805419921875,21652.240234375
2025-05-26,61.929168701171875,604.5616455078125,57.79634475708008,101.4946060180664,21536.5703125
2025-05-27,61.3729133605957,596.8356323242188,56.95465087890625,99.21894836425781,21336.5390625
2025-05-28,62.20729064941406,600.6986083984375,56.48704528808594,98.7638168334961,21357.720703125
2025-05-29,63.041664123535156,616.1506958007812,57.04817199707031,100.5843505859375,21347.30078125
2025-06-02,60.631248474121094,590.0753784179688,53.96195983886719,98.30867767333984,21002.7109375
2025-06-03,61.1875,579.4520874023438,52.93321990966797,97.3984146118164,21126.9296875
2025-06-04,60.44582748413086,571.7260131835938,52.83970260620117,97.85354614257812,21618.08984375
2025-06-05,60.44582748413086,568.8287963867188,53.58787155151367,97.3984146118164,21674.4296875
2025-06-06,59.796875,567.863037109375,53.494354248046875,100.12921142578125,21660.66015625
2025-06-09,60.35312271118164,567.863037109375,52.93321990966797,100.5843505859375,21790.2890625
2025-06-10,60.72395706176758,570.76025390625,52.93321990966797,99.21894836425781,22242.140625
2025-06-11,60.35312271118164,567.863037109375,53.40082931518555,97.3984146118164,22470.099609375
2025-06-12,59.055206298828125,564.9657592773438,53.21378707885742,97.3984146118164,22287.8203125
2025-06-13,58.49895477294922,563.0342407226562,51.530399322509766,95.12274932861328,22072.94921875
2025-06-16,58.12812423706055,564.0,52.93321990966797,94.6676254272461,22049.900390625
2025-06-17,59.240623474121094,558.2055053710938,52.55913543701172,92.84709167480469,22211.58984375
2025-06-18,59.240623474121094,555.3082275390625,54.61661148071289,93.75735473632812,22356.73046875
2025-06-19,58.40625,542.75341796875,52.465614318847656,91.93682098388672,22003.5
2025-06-20,57.38645935058594,526.3356323242188,52.18505096435547,91.93682098388672,22045.740234375
2025-06-23,56.273956298828125,518.609619140625,51.4368782043457,91.93682098388672,21732.01953125
2025-06-24,57.479164123535156,535.9931640625,52.93321990966797,91.93682098388672,22188.759765625
2025-06-25,55.81041717529297,540.8218994140625,53.12026596069336,90.38936614990234,22430.609375
2025-06-26,56.273956298828125,547.5822143554688,56.11295700073242,91.481689453125,22492.33984375
2025-06-27,56.73749923706055,553.376708984375,57.04817199707031,91.93682098388672,22580.080078125
2025-06-30,57.015625,544.6849365234375,56.39352035522461,93.75735473632812,22256.01953125
2025-07-01,57.849998474121094,564.0,57.51578140258789,94.21248626708984,22553.720703125
2025-07-02,58.03541564941406,565.0,56.11295700073242,93.3022232055664,22577.740234375
2025-07-03,58.869789123535156,572.0,56.95465087890625,95.12274932861328,22712.970703125
2025-07-04,57.849998474121094,565.0,55.832393646240234,93.3022232055664,22547.5
2025-07-07,57.57187271118164,565.0,55.45830535888672,91.93682098388672,22428.720703125
2025-07-08,57.015625,561.0,54.61661148071289,91.481689453125,22362.26953125
2025-07-09,56.18124771118164,562.0,54.242523193359375,91.481689453125,22527.009765625
2025-07-10,55.99583435058594,560.0,54.05548095703125,90.93553161621094,22693.25
2025-07-11,55.90312194824219,560.0,53.12026596069336,91.02655792236328,22751.029296875
2025-07-14,55.068748474121094,559.0,53.58787155151367,91.02655792236328,22614.970703125
2025-07-15,53.95624923706055,552.0,53.868438720703125,91.93682098388672,22835.939453125
2025-07-16,53.39999771118164,550.0,54.99069595336914,92.84709167480469,23042.900390625
2025-07-17,53.599998474121094,549.0,55.45830535888672,94.6676254272461,23113.279296875
2025-07-18,53.900001525878906,555.0,55.832393646240234,94.21248626708984,23383.130859375
2025-07-21,53.79999923706055,552.0,55.45830535888672,94.21248626708984,23340.560546875
2025-07-22,52.400001525878906,546.0,54.71013259887695,93.75735473632812,22987.919921875
2025-07-23,55.29999923706055,568.0,55.645347595214844,95.577880859375,23318.669921875
2025-07-24,55.599998474121094,560.0,55.364784240722656,96.03301239013672,23373.73046875
2025-07-25,55.099998474121094,563.0,55.738868713378906,94.6676254272461,23364.380859375
