date,raw_event_abs,raw_event_signed,event_abs_signal,event_signed_signal,fx_rv_1d,fx_rv_1d_z,usd_drawdown_1d,usd_drawdown_1d_z,em_left_tail_1d,em_left_tail_1d_z,commodity_rv_1d,commodity_rv_1d_z,fx_rv_5d,fx_rv_5d_z,usd_drawdown_5d,usd_drawdown_5d_z,em_left_tail_5d,em_left_tail_5d_z,commodity_rv_5d,commodity_rv_5d_z,fx_rv_22d,fx_rv_22d_z,usd_drawdown_22d,usd_drawdown_22d_z,em_left_tail_22d,em_left_tail_22d_z,commodity_rv_22d,commodity_rv_22d_z,post_event_window
2024-02-06,0.0,0.0,0.0,0.0,0.055850474463605373,,0.002848019097660859,,-0.010068674059808233,,0.07046511295694799,,0.038855270298592856,,0.0024890771869566786,,-0.013257457409086017,,0.05503508922791137,,0.04982186436255029,,0.011383944259633183,,-0.025241563070762568,,0.10551246499791356,,False
2024-02-07,0.0,0.0,0.0,0.0,0.01681905598631924,,0.0010710115546631593,,-0.0004755660083033038,,0.038216142632195055,,0.06383390453405226,,-0.008210468756704614,,0.008194387009266113,,0.08580169477201671,,0.050639913740226875,,0.00817581120828792,,-0.01780242239163595,,0.106496459647861,,False
2024-02-08,0.0,0.0,0.0,0.0,0.04879730322332166,,-0.0010721598502512197,,0.003009973944464709,,0.05029597020142239,,0.06991172113366775,,-0.0075109504430384,,0.000318522306068509,,0.09687497628171861,,0.05055938083895025,,0.006024995115239906,,-0.017981250506098705,,0.10813181803375149,,False
2024-02-09,0.0,0.0,0.0,0.0,0.013456600618500417,,0.0007139831701338251,,-0.0020314389400888366,,0.05221756133558916,,0.0711713830166987,,-0.0025366283883287988,,-0.005884356541684548,,0.0984742094320522,,0.04955298646083751,,0.006377962915713797,,-0.023988529441029954,,0.11030717009776239,,False
2024-02-12,0.0,0.0,0.0,0.0,0.01733750066562503,,-0.001071776785249945,,-0.003691752345350352,,0.024297488213237455,,0.07197119737050618,,-0.0036068233503064873,,-0.004689242766292457,,0.09797140649379421,,0.050398633026438815,,0.006741918447075723,,-0.023290340386638058,,0.11628479742740427,,False
2024-02-13,0.0,0.0,0.0,0.0,0.12361738948043825,,-0.007851526846000434,,0.011383170358543896,,0.15577810207266682,,0.07274043502701258,,-0.0011110003215691888,,-0.0023324048861481286,,0.10548751835079079,,0.05224177283337539,,0.0024180373865311244,,-0.015098451009079212,,0.11677652391510383,,False
2024-02-14,0.0,0.0,0.0,0.0,0.05414977955051419,,0.0017705298683293735,,-0.008351430711500907,,0.08001691684866519,,0.04707453380446287,,0.007810010812816293,,-0.014835541648714777,,0.07775561897975758,,0.04567866929031551,,0.009196179785653125,,-0.02453222716040837,,0.111943952958911,,False
2024-02-15,0.0,0.0,0.0,0.0,0.06683139117070495,,0.0039021622044583815,,-0.003192904903288348,,0.07146575051408799,,0.03741761313804204,,0.006039480944486919,,-0.009425547935823175,,0.06318002549511618,,0.04713756798317027,,0.0052812565389865895,,-0.011900313259753381,,0.11186872760111705,,False
2024-02-16,0.0,0.0,0.0,0.0,0.025229212572538875,,-0.0003562117918438634,,-0.0008363251646967459,,0.04712671958721937,,0.02599055061655397,,0.0014235168185167124,,-0.004533059958865548,,0.09048619119606693,,0.04828490548972933,,-0.0011173568464557526,,-0.006480368096699272,,0.11064892728795735,,False
2024-02-20,0.0,0.0,0.0,0.0,0.028505198863600624,,0.0014240462434873535,,-0.0013349144652060236,,0.09136886112503242,,0.025656766208233907,,0.003562887019583849,,-0.0032708966766708714,,0.09682251941531153,,0.05030291193657423,,0.003863565557207238,,-0.012257814933448092,,0.11381584939635805,,False
2024-02-21,0.0,0.0,0.0,0.0,0.015130813493513192,,0.0010694842883850475,,-0.0011199664040227504,,0.033027145597688906,,0.024245251670486644,,0.001424347469766829,,-0.004024064699320743,,0.09108365003508573,,0.05131694661231673,,-0.0043509983194858215,,-0.010226557015174387,,0.11220895423316063,,False
2024-02-22,0.0,0.0,0.0,0.0,0.01579621872159462,,-0.0,,-0.002941436998609307,,0.025034323743684073,,0.026039422508994856,,-0.00035919358767688703,,0.003151539554205848,,0.09197487462774843,,0.05334963571402913,,-0.010745344325245099,,-0.003498251749568749,,0.11460049375891024,,False
2024-02-23,0.0,0.0,0.0,0.0,0.01892615801269432,,-0.0007138019215118252,,0.001699583073669279,,0.1599948615195366,,0.03356670691922716,,-0.0024997618087004847,,0.004846343066726599,,0.09783575057899191,,0.05410499518640673,,-0.008273575562721458,,-0.002915264001126812,,0.11648498160874737,,False
2024-02-26,0.0,0.0,0.0,0.0,0.026862507549434818,,0.0017831584092232733,,0.0004258381174979305,,0.0906942650698068,,0.03454080881320929,,-5.9754721432048186e-06,,-0.0019360647757284957,,0.11909960064911049,,0.05384569180133993,,-0.008267764074362915,,-0.003557249789452711,,0.11197372232254246,,False
2024-02-27,0.0,0.0,0.0,0.0,0.022460567575894853,,-0.0007144933063296666,,-0.002088082487855895,,0.06993521871539715,,0.0339383475729034,,-0.001789133881366478,,-0.0015138389012350575,,0.12833017823062937,,0.053637062933372656,,-0.01075833909888535,,-0.005389577155677597,,0.11067337147245065,,False
2024-02-28,0.0,0.0,0.0,0.0,0.026009368388957683,,-0.0007140567690586686,,0.0060556378495038405,,0.046662773395253015,,0.034484340608137654,,-4.701417395724938e-06,,0.00405717292080258,,0.13053531481573807,,0.053824430537707524,,-0.01287173052719559,,-0.003469272451749252,,0.11671907636883454,,False
2024-02-29,0.0,0.0,0.0,0.0,0.04360256094086139,,-0.0021405682210235977,,-0.0012466334860885553,,0.051693179352069976,,0.039334308565655,,0.004279491999106821,,-0.0074755856800617915,,0.14244981939317944,,0.0550349255174058,,-0.016035005078165576,,-0.007257589898297648,,0.11906164046060445,,False
2024-03-01,0.0,0.0,0.0,0.0,0.03036466371040524,,0.0017799844150454547,,-0.005082824768785817,,0.1898039333783501,,0.048919130328059154,,0.01143614491456113,,-0.010436640439622964,,0.14357764986939567,,0.05502281907632222,,-0.012489963621104772,,-0.009568548580005923,,0.12520782220733312,,False
2024-03-04,0.0,0.0,0.0,0.0,0.02463840291848169,,-0.0,,0.0008480639919913694,,0.15352586601884413,,0.05700877753050647,,0.009296046545831271,,-0.007983349051518762,,0.1207887201227287,,0.05633880605039568,,-0.00969882713731629,,-0.006898417837702472,,0.12248555182803036,,False
2024-03-05,0.0,0.0,0.0,0.0,0.023002718219208816,,0.0010699391576410866,,0.0034829293341817427,,0.10864654391789665,,0.05612946096919008,,0.008216242007446417,,-0.00948580716627619,,0.10376275910668349,,0.056844979141784685,,-0.00969882713731629,,-0.008528671891297022,,0.11722708261456533,,False
2024-03-06,0.0,0.0,0.0,0.0,0.05396333931276991,,0.003570136647443878,,-0.005477120751360531,,0.13014895121387793,,0.0572689795713182,,0.006427110800028002,,-0.01596604149092447,,0.10646652250203947,,0.056651591618607645,,-0.01182857407172122,,-0.013284668203998613,,0.12215495753071032,,False
2024-03-07,0.0,0.0,0.0,0.0,0.07771110403063715,,0.005016084694430711,,-0.004207688245649728,,0.06658575394919344,,0.0552038651072841,,0.003934912854079875,,-0.011822170625260883,,0.11952797086624767,,0.05562096804016017,,-0.013987153935338115,,-0.010141511380018918,,0.1197878419253948,,False
2024-03-08,0.0,0.0,0.0,0.0,0.06599957389241293,,-0.00036011395368440446,,-0.0026295333806816146,,0.0920725664419665,,0.05254452427125003,,-0.00647682968614538,,-0.0031143453474026623,,0.11815205775456325,,0.05315050235290768,,-0.018649941662470026,,-0.009792872154347912,,0.1203418461590437,,False
2024-03-11,0.0,0.0,0.0,0.0,0.013121862018126486,,-0.0010798045383848542,,-0.0006543941227660591,,0.08258911080091702,,0.044875388944069526,,-0.007190100179339409,,0.0014645822404936908,,0.11123791146477767,,0.0605284396693088,,-0.028894304375584823,,0.004139480327122228,,0.12115158243108243,,False
2024-03-12,0.0,0.0,0.0,0.0,0.029366035153380075,,-0.0007191920497773285,,-0.002997304990466539,,0.10813806942033603,,0.05751641391290032,,-0.008254689019291717,,0.006399459552413832,,0.11233088528247928,,0.06062272699128602,,-0.028514070656054824,,0.002173037033471195,,0.12692127557562446,,False
2024-03-13,0.0,0.0,0.0,0.0,0.03811324767643043,,0.0010779387014957509,,-0.001333249885696941,,0.16595855171314253,,0.0672153175239911,,-0.010031948150498349,,0.01162380480264613,,0.0934163703804948,,0.06474411653958898,,-0.035834030643590586,,0.018493006493160248,,0.12783860294149918,,False
2024-03-14,0.0,0.0,0.0,0.0,0.06652809443631243,,-0.005395657845794544,,0.0045001370322084915,,0.05771286504045322,,0.07149663527856429,,-0.006485176240174972,,0.0063432826868975055,,0.08467374376142174,,0.06625437784512188,,-0.038645592776029636,,0.025551103412127886,,0.1279090607303112,,False
2024-03-15,0.0,0.0,0.0,0.0,0.026300198191055817,,-0.0010733844468784337,,0.0019493942072147386,,0.053352286298145174,,0.06970322690985041,,-0.007880036027586135,,0.0025394891077566975,,0.08108482739130443,,0.06731452940193652,,-0.03463454764719365,,0.030438389227726938,,0.12742078148052588,,False
2024-03-18,0.0,0.0,0.0,0.0,0.0660059148680089,,-0.0021443933783371616,,0.004280483189154083,,0.08595158700305539,,0.07500595387915,,-0.01213151329808193,,0.006198433762124847,,0.09400498749312788,,0.06838318003650075,,-0.030450234732430248,,0.02529554389536863,,0.13476299545888915,,False
2024-03-19,0.0,0.0,0.0,0.0,0.05760231855852027,,-0.0024964511809839607,,0.0022270402597657593,,0.01258171384743913,,0.06675755858694651,,-0.0075153511572211285,,-0.0004404986771966062,,0.09261875793439427,,0.06638544638073417,,-0.03038628954432121,,0.020331054390675365,,0.13260964148994708,,False
2024-03-20,0.0,0.0,0.0,0.0,0.06268458298458253,,0.004624710611819127,,-0.006613772001445565,,0.11528894728423701,,0.05133540887368057,,-0.0057268904093904505,,-0.0016099416516189846,,0.1024293774911283,,0.06255015051880454,,-0.02788983836333725,,0.01774283896202637,,0.13336941823153048,,False
2024-03-21,0.0,0.0,0.0,0.0,0.04772887839897953,,-0.006790517633205706,,0.0006963434530676826,,0.018641836375432954,,0.044183470838124995,,-0.011059017636508739,,0.003597341101099624,,0.08982216309005604,,0.06123373685857511,,-0.03286058234915146,,0.020286086240972764,,0.14104365908757593,,False
2024-03-22,0.0,0.0,0.0,0.0,0.06375359570229873,,-0.00532486171737423,,0.005608338861582888,,0.11919421092036957,,0.039170731796537454,,-0.00709638473794294,,0.0027332198641043903,,0.12566575872621988,,0.061585676807295396,,-0.021919243215531847,,0.013553400223309277,,0.14157674350065586,,False
2024-03-25,0.0,0.0,0.0,0.0,0.0381351710869742,,0.0024717687625236406,,-0.0023584492501673715,,0.0917606979908573,,0.03729097911309987,,-0.005648854340597365,,-0.0006077985945230529,,0.12697738817293655,,0.06096798164243584,,-0.01763637635405979,,0.0094085050511498,,0.1392827888164484,,False
2024-03-26,0.0,0.0,0.0,0.0,0.016885731685463954,,-0.0007079904331532827,,0.0010575972853433813,,0.08805771525477753,,0.03815989072418457,,-0.006716149867083798,,-0.001806941512152512,,0.1458499510174307,,0.060755041878524596,,-0.01802625312060513,,0.010321085975007435,,0.13857329313250227,,False
2024-03-27,0.0,0.0,0.0,0.0,0.017879779540113293,,-0.0007074166152991612,,-0.0014064892487269571,,0.06445782194804303,,0.04526420005753645,,-0.0014370385350965797,,-0.005277232823978259,,0.15858317890854023,,0.06635083783378953,,-0.021838379465019986,,0.0043360060493475485,,0.1367880921927649,,False
2024-03-28,0.0,0.0,0.0,0.0,0.02733001098679575,,-0.002827884734639907,,-0.00016777778392755108,,0.19679798365658718,,0.04862412550577342,,-0.0007296219197974185,,-0.004652933636854484,,0.15768644223311992,,0.07019750828268324,,-0.018015726950717736,,-0.0006820355278679387,,0.13600336730879506,,False
2024-04-01,0.0,0.0,0.0,0.0,0.058255648569555535,,-0.003877331320028654,,0.0022673204029554452,,0.11903506651045037,,0.04856756138323376,,0.001038455038078645,,-0.005758222831446781,,0.155252417216522,,0.07494030441705639,,-0.02143785563734002,,0.009352644901390022,,0.14026802929638363,,False
2024-04-02,0.0,0.0,0.0,0.0,0.04217886489645743,,0.001404473236037207,,-0.0035575921677968303,,0.18947117475538594,,0.04249207961005831,,0.006327343141934283,,-0.010359507161783058,,0.14838614584365428,,0.07452742524226519,,-0.01652536098849866,,0.004225871947683464,,0.14520664259750268,,False
2024-04-03,0.0,0.0,0.0,0.0,0.05439843774874026,,0.004571120898833936,,-0.002412694026482365,,0.16505282564406154,,0.03912389428788235,,0.0052761668731958755,,-0.010660964013964954,,0.12816425281771557,,0.08664973568412147,,-0.01033046163438811,,-0.005877342879328836,,0.13996145579628017,,False
2024-04-04,0.0,0.0,0.0,0.0,0.0351634112173891,,-0.0,,-0.0007821900616031829,,0.06572320419316945,,0.07437327536371581,,-0.009899430692437261,,0.0030545491133059377,,0.11146992460370037,,0.08681041292901827,,-0.012117006816685483,,-0.010374356677315712,,0.13461685186316424,,False
2024-04-05,0.0,0.0,0.0,0.0,0.01724092256421176,-0.8926472589569355,-0.0010598077767638436,-0.1581082795693043,-0.0012730669785198472,-0.24732590628300125,0.17614720850950027,1.713990055106167,0.07229220036106745,,-0.010599001511292117,,0.0012159017584920293,,0.134864411309128,,0.08676890249792421,,-0.013164237465818185,,-0.010229974331998975,,0.13935458231494463,,False
2024-04-08,0.0,0.0,0.0,0.0,0.026087048643422223,-0.6209803225918807,0.0014115567838269838,0.6415301945297108,-0.0023339639273808332,-0.4777234403234889,0.052778997106327406,-0.8347977410523834,0.08734331445859111,,-0.017578345771841364,,0.015811633206234393,,0.12227992801561208,,0.08688552627511498,,-0.014893787862813146,,-0.007349769003467176,,0.13411164560936625,,False
2024-04-09,0.0,0.0,0.0,0.0,0.021783736973150638,-0.7410694370114485,0.00035329696729879956,0.30215655466695834,-0.0038590490199787255,-0.8115128548215226,0.08709556843287292,-0.14518162231024348,0.09395769626189106,,-0.020723525986611646,,0.023870444166885923,,0.14145905663548328,,0.08722910992867293,,-0.017696144295151983,,-0.004035633941413152,,0.13432851393374542,,False
2024-04-10,0.0,0.0,0.0,0.0,0.1530840990330384,3.337007838460178,-0.0106044766667992,-3.313857764963487,0.011302819100788527,2.5320924911459035,0.11545865088775273,0.4500574285215671,0.10065907181711278,,-0.022461435670869,,0.037116916034672195,,0.13284877470450934,,0.08743109706518835,,-0.014577307024059016,,-0.002537503170207433,,0.13760505141015117,,False
2024-04-11,0.0,0.0,0.0,0.0,0.019836990716436693,-0.7876551047244562,-0.0006995708188548555,-0.057760254826367735,-0.0026208374164170913,-0.5255954960230697,0.16762628724664244,1.5352175840390627,0.07941326422272386,1.0589000738111127,-0.008746030536184835,-1.0241010784676219,0.02262064580874009,2.9912458335414813,0.16632567836751777,2.581537748341402,0.08020726793391636,,-0.0053664656774753405,,-0.013724725822163662,,0.1365647111234382,,False
2024-04-12,0.0,0.0,0.0,0.0,0.10215175868022595,1.6079294071599428,-0.008039152037313091,-2.277781038445669,0.013322664469222515,2.8470824200491984,0.11513505810768881,0.44469289332615175,0.07985256505130477,1.069065952393576,-0.010126907907558103,-1.233270201133015,0.024557476909617997,3.2460261543944218,0.14254595557240296,1.539250335745395,0.08025525626189672,,-0.004318935042922134,,-0.014350038889830738,,0.1333577696385626,,False
2024-04-15,0.0,0.0,0.0,0.0,0.07128921294557407,0.7259870183964674,-0.0017336234309432985,-0.3301383450977036,0.005724847033270697,1.2465732340819722,0.15861784529685938,1.3150165892807486,0.06269152623791896,0.26445565879084987,-0.0020877558702450116,0.13607296733837024,0.010873637271512249,1.5175610399359778,0.13177392130314441,1.0373082887031786,0.07568554076349444,,0.005808559088705922,,-0.03176715812402268,,0.13198555038215443,,False
2024-04-16,0.0,0.0,0.0,0.0,0.07304570815508372,0.7453065149125003,-0.0013846127169585554,-0.18314686068772773,0.009387422847807544,1.8928908136133775,0.023067848197436118,-1.4951979216957865,0.052579530782432604,-0.2252534856196779,-0.0007001658132967936,0.39045127382266204,0.0010782655157423795,0.22789519374160913,0.15126469242763735,1.9032982434025005,0.0788126098891104,,0.01382053541463768,,-0.04592889665213602,,0.12887551400934869,,False
2024-04-17,0.0,0.0,0.0,0.0,0.06838925582138436,0.6038366081388444,0.003110928467884966,1.1886233100034624,-0.003193451125143576,-0.6811465333083363,0.18234639044585157,1.781679235419019,0.04690385176944063,-0.505442595755869,0.0048352684040756655,1.2597990540288935,-0.014345499896660969,-1.636841814748033,0.1532124330312142,1.951971958602149,0.07645994458583333,,0.012748128429345806,,-0.05683028511653168,,0.1292325026517036,,False
2024-04-18,0.0,0.0,0.0,0.0,0.024785222639841877,-0.6676448023633773,-0.0020804481902281236,-0.3923273169130924,-0.0006840063155391837,-0.19441037520358115,0.030509975611932194,-1.3201406015361916,0.042236269709124544,-0.7318127795607829,0.0006823450802885267,0.6324396210332943,-0.009688605082093977,-1.0254913777667085,0.11295317015104625,0.15373431388326503,0.07465075181954689,,0.00963719996146084,,-0.056368210463074345,,0.12923013220691787,,False
2024-04-19,0.0,0.0,0.0,0.0,0.02478081872248917,-0.6790031395862599,-0.0,0.22843831846939977,-0.0003611751688832321,-0.12089916628563083,0.06228019897097751,-0.6843213534872777,0.043117589608331126,-0.7067120860696998,0.0048446852664949525,1.2525103606701828,-0.010450467092864532,-1.103641526384535,0.12179456608448083,0.49000684148174983,0.07459857441163537,,0.010317109056379614,,-0.05446625776637573,,0.1315758814287928,,False
2024-04-22,0.0,0.0,0.0,0.0,0.020455109150234102,-0.7986998051037396,-0.0003460333739950805,0.12890091801370612,-0.004070524722499173,-0.8671318186531516,0.19606994024053925,2.0214160174674323,0.0620464058331644,0.12581205106607454,0.000324568488926813,0.6070926660834597,-0.015016774564297805,-1.545971201502427,0.11696976401853337,0.262994870579625,0.07425473712342724,,0.010317109056379614,,-0.05126873333631105,,0.13130586188463914,,False
2024-04-23,0.0,0.0,0.0,0.0,0.058855194189818494,0.3331855859528388,0.004150821500413904,1.5181619971983902,-0.006036342564595805,-1.2704199890202377,0.05337698596673644,-0.8361084130305251,0.07471597213969536,0.6951525169660953,0.0037858377619249817,1.1164277205128836,-0.017370780667741077,-1.7900533312478744,0.05298276694206475,-2.464913877975805,0.07568564643957687,,0.0075162465896141395,,-0.04297609567439944,,0.13180788684425798,,False
2024-04-24,0.0,0.0,0.0,0.0,0.04349265438604159,-0.1070864813650601,-0.001041994855902173,-0.0910609500735683,0.001463443689423416,0.26391172516975386,0.02487993369085927,-1.4081258009190867,0.08713945170149431,1.2670561534617781,-0.006614997159751113,-0.4213302420350661,-0.0014675354578148614,-0.24020663524471667,0.12492205033164278,0.5573629973398065,0.0741141348133751,,0.0012741715931193776,,-0.03287679749559875,,0.1390745718236795,,False
2024-04-25,0.0,0.0,0.0,0.0,0.02857071485002074,-0.5534088523297769,0.002081891995978302,0.8549497121241341,-0.0014458683263097367,-0.3101184042044844,0.09122282124179434,-0.08779082274071782,0.08741591794753852,1.2934677198578532,-0.004537838975036235,-0.13111806264759207,-0.005790431697989392,-0.6389086181995735,0.15316199622665305,1.6932752947425116,0.07384483788540651,,0.00544664378048787,,-0.036052570124344915,,0.14017301339013521,,False
2024-04-26,0.0,0.0,0.0,0.0,0.08019602033225427,0.9807371881339452,-0.0045201167775681395,-1.1905180944699356,-0.004927482640316505,-1.0251604360242563,0.032447653532084966,-1.2248319173321671,0.12020174494564392,2.8054187281597374,0.0009796416191332202,0.6754086670865082,-0.018005370366488787,-1.8149719400643831,0.14948135361538128,1.551396311058364,0.07367623159636467,,0.004760332335804862,,-0.03537862479080873,,0.14825996515799766,,False
2024-04-29,0.0,0.0,0.0,0.0,0.09440170358105404,1.4168352568076525,0.003115235899003088,1.174249668976476,-0.006424530825942447,-1.3340017773181043,0.02283226899118568,-1.4220749078794748,0.11986151560985078,2.808814114134477,0.008284334113237923,1.7324903944007244,-0.01998759555064152,-1.99168541867513,0.14878454592571738,1.5257894331994377,0.07532090273091537,,0.0036899652890621804,,-0.019914425706307706,,0.15192018997122952,,False
