date,overnight_gap,x_overnight,day_return,x_intraday,rv_fullday,rv_day,rv_night,day_close
2021-09-14,0.005659907056849262,1.9516784327852507e-05,-0.004571175321652698,3.0204783404110552e-05,4.972156773196306e-05,3.0204783404110552e-05,1.3938570976867174e-05,17461.0
2021-09-15,-0.0033272173879534852,3.0905063285490045e-05,-0.0012074171367686681,5.012746273038167e-05,8.103252601587171e-05,5.012746273038167e-05,2.2652027714465094e-05,17382.0
2021-09-16,-0.0025922420115177406,2.5632700827421925e-05,-0.005146751277164014,3.862043472644732e-05,6.425313555386925e-05,3.862043472644732e-05,1.4730202318568809e-05,17248.0
2021-09-17,0.00046371436026864266,1.4938879078049286e-05,0.0024309787974649156,4.623612136955742e-05,6.117500044760671e-05,4.623612136955742e-05,1.3576761348636786e-05,17298.0
2021-09-22,-0.02713083527128227,0.0004991072553405046,0.0038535693159899723,6.48633994828087e-05,0.0005639706548233133,6.48633994828087e-05,1.8855619579752736e-05,16900.0
2021-09-23,0.0070755012162002804,3.933033207509286e-05,0.003519065215195702,4.4599768009867905e-05,8.393010008496076e-05,4.4599768009867905e-05,3.29355203261845e-05,17080.0
2021-09-24,0.006477802698932715,1.5583015054895156e-05,0.003426152418012304,3.079770902223762e-05,4.638072407713278e-05,3.079770902223762e-05,1.4809037297662483e-05,17250.0
2021-09-27,-0.00017392816810519782,2.1216978493091187e-05,0.0026057514961217894,3.993372646552653e-05,6.115070495861771e-05,3.993372646552653e-05,9.956973263343738e-06,17292.0
2021-09-28,-0.006381642589520609,1.8374935138961564e-05,-0.0006986493064806092,3.3225259103680285e-05,5.160019424264185e-05,3.3225259103680285e-05,1.0566128047751013e-05,17170.0
2021-09-29,-0.014312773661469875,4.476878108848467e-05,-0.0061039035108909,5.7146621791572134e-05,0.0001019154028800568,5.7146621791572134e-05,3.400751154151613e-05,16823.0
2021-09-30,-0.0011895558412184342,6.55703425726051e-05,0.006761591597349821,5.787410625555689e-05,0.00012344444882816198,5.787410625555689e-05,5.39355066574668e-05,16917.0
2021-10-01,-0.006940147083941484,5.703951006805711e-05,-0.016988732870259957,7.196273712163198e-05,0.0001290022471896891,7.196273712163198e-05,5.362910930784565e-05,16517.0
2021-10-04,0.004289388845181601,0.00013018748874264705,-0.013962468071352551,0.00012577470009222526,0.0002559621888348723,0.00012577470009222526,0.00010698583431886227,16358.0
2021-10-05,-0.007239739579250459,0.0001237303158916212,0.009682041440453966,9.785848881373031e-05,0.0002215888047053515,9.785848881373031e-05,0.00012187110308661106,16398.0
2021-10-06,0.004381168015563095,3.1643334608114445e-05,-0.0067623395775147244,7.616303736684274e-05,0.00010780637197495719,7.616303736684274e-05,2.9737232160751835e-05,16359.0
2021-10-07,0.009854094336419948,0.00010685600624796147,0.011135637385260452,4.350827916480509e-05,0.00015036428541276655,4.350827916480509e-05,8.20942969562906e-05,16706.0
2021-10-08,0.0020331287276146724,2.5125168661075673e-05,-0.006773185003086916,3.7727895079222695e-05,6.285306374029836e-05,3.7727895079222695e-05,2.3794710844171933e-05,16627.0
2021-10-12,-0.008577003534547979,0.00014172611332214887,-0.004072582597619988,0.00011759346294129821,0.00025931957626344705,0.00011759346294129821,4.230604995722873e-05,16418.0
2021-10-13,0.006193474166757612,7.42459797850103e-05,-0.012302975086223555,5.493360662543409e-05,0.0001291795864104444,5.493360662543409e-05,3.924939807743174e-05,16318.0
2021-10-14,0.010849134267995596,7.372112697302806e-05,-0.005531760861539181,4.655517110666318e-05,0.00012027629807969125,4.655517110666318e-05,4.574355598112766e-05,16405.0
2021-10-15,0.015064261400562584,2.8176007330693912e-05,0.007656455634250103,5.2492493618749504e-05,8.066850094944342e-05,5.2492493618749504e-05,1.8357155088548077e-05,16782.0
2021-10-18,0.0010720029613354568,3.166999606906177e-05,-0.004474280394921077,3.1424409232505484e-05,6.309440530156725e-05,3.1424409232505484e-05,1.925191690929737e-05,16725.0
2021-10-19,0.005069341406232092,1.987335388091364e-05,0.00545801070176627,3.056312229069326e-05,5.043647617160691e-05,3.056312229069326e-05,1.74210823571285e-05,16902.0
2021-10-20,0.004191888057103749,1.4165074242266532e-05,-0.005375880617866131,1.9817959513956926e-05,3.398303375622346e-05,1.9817959513956926e-05,1.0751775285014348e-05,16882.0
2021-10-21,-0.00017771985473749317,1.1948517463584877e-05,-0.0039178490099995664,4.2201420761322144e-05,5.414993822490702e-05,4.2201420761322144e-05,9.10945756063722e-06,16813.0
2021-10-22,0.0037993515575562562,1.4382703712095019e-05,-0.001363730904185733,3.811622265135856e-05,5.2498926363453575e-05,3.811622265135856e-05,1.412627306612215e-05,16854.0
2021-10-25,-0.003923671878817189,2.197568657916787e-05,0.0059389650746749685,5.150052960195752e-05,7.34762161811254e-05,5.150052960195752e-05,2.0168091865075226e-05,16888.0
2021-10-26,0.005138362898740235,1.8897739855122038e-05,0.004291221351556087,4.1707930277909805e-05,6.060567013303184e-05,4.1707930277909805e-05,1.2645318922661202e-05,17048.0
2021-10-27,-0.006119105937265329,2.1788268860937086e-05,0.0074673285395650485,2.2864463616192484e-05,4.4652732477129574e-05,2.2864463616192484e-05,1.7228656036020472e-05,17071.0
2021-10-28,-0.003403359698615102,1.744972588140132e-05,0.0014683859206480363,2.3106912848497247e-05,4.055663872989857e-05,2.3106912848497247e-05,1.5616166788204007e-05,17038.0
2021-10-29,0.0013490133721235779,1.6412921034063915e-05,-0.006822351933757703,3.872580180535278e-05,5.513872283941669e-05,3.872580180535278e-05,8.555611843651476e-06,16945.0
2021-11-01,0.005590716342155045,3.301229696231369e-05,0.0022861172358847625,2.2829648121716904e-05,5.584194508403059e-05,2.2829648121716904e-05,1.6239239348415956e-05,17079.0
2021-11-02,0.005139297651737578,1.9533832538334643e-05,-0.007014701120004398,4.856086214195788e-05,6.809469468029253e-05,4.856086214195788e-05,8.07694839905146e-06,17047.0
2021-11-03,0.0019924994871359453,1.2441879630108539e-05,0.0006437831258547998,2.681104085164672e-05,3.925292048175526e-05,2.681104085164672e-05,9.154050761600968e-06,17092.0
2021-11-04,0.010302468820754439,3.0918541069202935e-05,-0.01129758114567915,2.7541821981364518e-05,5.846036305056745e-05,2.7541821981364518e-05,2.216897973129974e-05,17075.0
2021-11-05,0.004382768155095134,1.719206626331089e-05,0.006798991818344249,2.7983728714657392e-05,4.517579497796828e-05,2.7983728714657392e-05,1.1270779068041906e-05,17267.0
2021-11-08,-0.0006372563434379721,2.4269366396116607e-05,0.009688657103749339,1.467955239267675e-05,3.894891878879336e-05,1.467955239267675e-05,1.8473164309199917e-05,17424.0
2021-11-09,0.0042951702490055775,1.2553539382425316e-05,0.003195073180785372,2.1904233083325666e-05,3.4457772465750984e-05,2.1904233083325666e-05,1.1346258117410911e-05,17555.0
2021-11-10,-0.0002848597085207883,1.685403300320913e-05,0.00028485970852082154,2.0488363076601354e-05,3.734239607981048e-05,2.0488363076601354e-05,1.674371861197833e-05,17555.0
2021-11-11,-0.007145950088466008,2.4151093701081744e-05,0.00229226461403561,2.157000950909761e-05,4.5721103210179354e-05,2.157000950909761e-05,2.293960733490135e-05,17470.0
2021-11-12,0.005707778053040718,2.549831803246631e-05,-0.0013099070700073635,3.239758000518386e-05,5.789589803765017e-05,3.239758000518386e-05,1.8474628473529454e-05,17547.0
2021-11-15,0.003867816664202482,1.054983686782375e-05,0.0027778583014839283,1.3723389183529452e-05,2.4273226051353203e-05,1.3723389183529452e-05,9.664879115554874e-06,17664.0
2021-11-16,-0.00011323104807432286,1.2395655038134854e-05,0.0022056961124089255,1.207826945893633e-05,2.4473924497071184e-05,1.207826945893633e-05,1.200432120452911e-05,17701.0
2021-11-17,0.0005647803154756784,8.25309225852029e-06,0.0006208901506155163,1.3282990693479603e-05,2.1536082951999895e-05,1.3282990693479603e-05,4.8088694813316875e-06,17722.0
2021-11-18,0.002648560337827186,1.1356237264372633e-05,0.005108209485415131,1.216688026005451e-05,2.3523117524427142e-05,1.216688026005451e-05,7.158924053951097e-06,17860.0
2021-11-19,0.003298026969925538,8.800516267802516e-06,-0.0038020733528634594,1.7663119879222455e-05,2.646363614702497e-05,1.7663119879222455e-05,8.772296557228793e-06,17851.0
2021-11-22,-0.003423027387671302,1.920514054231845e-05,0.0025823850874864412,1.3441818757723828e-05,3.264695930004228e-05,1.3441818757723828e-05,1.8999689383640623e-05,17836.0
2021-11-23,-0.003988657292239818,2.3022638440147982e-05,-0.005984661042003142,2.626372624851922e-05,4.9286364688667206e-05,2.626372624851922e-05,2.299739305666568e-05,17659.0
2021-11-24,-0.0031194194821422333,3.251845645447704e-05,0.004251345575040972,2.6696790274376317e-05,5.921524672885336e-05,2.6696790274376317e-05,3.1789828916111915e-05,17679.0
2021-11-25,0.000508949031259256,2.2652110545979613e-05,-0.0006786562866516955,1.634641915823322e-05,3.8998529704212834e-05,1.634641915823322e-05,2.1817802782493494e-05,17676.0
2021-11-26,-0.008294088335350424,5.449656830597935e-05,-0.010782393978174456,6.180209421467812e-05,0.00011629866252065748,6.180209421467812e-05,6.1375185071323426e-06,17342.0
2021-11-29,-0.0057250409369741006,0.00016857095878350386,0.003762558344643716,6.775833301153641e-05,0.00023632929179504027,6.775833301153641e-05,6.542126795079791e-05,17308.0
2021-11-30,0.006909285892557365,3.980107911216549e-05,-0.00581212972648603,4.9936979608894393e-05,8.973805872105988e-05,4.9936979608894393e-05,2.0218755949862432e-05,17327.0
2021-12-01,0.0013265278641585755,7.749217655207935e-05,0.013510624563942197,3.404154883949423e-05,0.00011153372539157358,3.404154883949423e-05,6.450040964530418e-05,17586.0
2021-12-02,-0.0009102287578045227,6.106752574571331e-05,0.007654183364861257,5.769950313163786e-05,0.00011876702887735118,5.769950313163786e-05,4.507956852840126e-05,17705.0
2021-12-03,-0.0005084602239427731,6.514677073541977e-05,0.0005649398489331478,2.5676544540462546e-05,9.082331527588231e-05,2.5676544540462546e-05,5.3142480517711545e-05,17706.0
2021-12-06,-0.004925699980365225,4.208182988111968e-05,0.004191215922373642,3.664150726245697e-05,7.872333714357665e-05,3.664150726245697e-05,4.2027110442702654e-05,17693.0
2021-12-07,-0.0009047215771197161,2.672852520146543e-05,0.006653159408409875,3.36228284485076e-05,6.035135364997303e-05,3.36228284485076e-05,2.139792699685008e-05,17795.0
2021-12-08,0.008394005637414494,1.2851037301872072e-05,-0.005251995534155436,2.7899476176018654e-05,4.075051347789073e-05,2.7899476176018654e-05,1.1528271183513639e-05,17851.0
2021-12-09,0.0019587548585743163,1.6021710363461635e-05,0.001396765319132139,1.9490499902799062e-05,3.5512210266260696e-05,1.9490499902799062e-05,1.3899123006106228e-05,17911.0
2021-12-10,-0.00576725470993246,1.9516257108978995e-05,0.0005613877652631274,2.460120409286232e-05,4.4117461201841316e-05,2.460120409286232e-05,1.4922679481568159e-05,17818.0
2021-12-13,0.005261696998001701,2.7743421522700827e-05,-0.008972693666160922,2.3295210385668644e-05,5.103863190836947e-05,2.3295210385668644e-05,1.884894123372908e-05,17752.0
2021-12-14,-0.003894459557452561,2.2502685678189546e-05,-0.00442077346582436,4.1568575344651084e-05,6.407126102284063e-05,4.1568575344651084e-05,1.8477587584229346e-05,17605.0
2021-12-15,-0.0009661012884521824,3.121914200730013e-05,0.0023851450912151947,2.2856733570286458e-05,5.407587557758659e-05,2.2856733570286458e-05,2.6057655150658738e-05,17630.0
2021-12-16,0.007628233063211636,3.767892345421392e-05,0.0021929216806173906,2.259802673407234e-05,6.0276950188286265e-05,2.259802673407234e-05,2.8533580314674508e-05,17804.0
2021-12-17,-0.0049549650926561765,2.3488518477436995e-05,0.003943444916496478,1.435900550958193e-05,3.784752398701893e-05,1.435900550958193e-05,2.2608130147779853e-05,17786.0
2021-12-20,-0.0037176858005134737,2.7958204623896e-05,-0.007932052919903943,3.322430233447339e-05,6.118250695836939e-05,3.322430233447339e-05,2.406460264827161e-05,17580.0
2021-12-21,0.00454030291878301,4.063033858901006e-05,0.007671517767981447,2.9918411783859676e-05,7.054875037286975e-05,2.9918411783859676e-05,3.3314486402505695e-05,17796.0
2021-12-22,0.0028617139300830046,1.1950127387548036e-05,-0.0007847534035020877,4.523410485343733e-06,1.647353787289177e-05,4.523410485343733e-06,1.1142511502450116e-05,17833.0
2021-12-23,0.005703437513869711,8.054869282119007e-06,0.001058820350250862,3.5601768052922376e-05,4.365663733504138e-05,3.5601768052922376e-05,7.4460135336580635e-06,17954.0
2021-12-24,0.003336302027054454,6.681085100280536e-06,-0.0031135352629341946,9.448520919240655e-06,1.612960601952119e-05,9.448520919240655e-06,5.187755386043285e-06,17958.0
2021-12-27,0.0013355594639642174,8.6121558470655e-06,0.0047711602297766465,1.1188632867266507e-05,1.9800788714332004e-05,1.1188632867266507e-05,4.629342784859254e-06,18068.0
2021-12-28,0.002597906554682922,5.344721280151632e-06,0.0050658111747872376,1.020789997085852e-05,1.5552621251010152e-05,1.020789997085852e-05,4.597860383065493e-06,18207.0
2021-12-29,-0.0006593044577046036,9.230972102878311e-06,0.004441892636901889,1.0116892897370822e-05,1.9347865000249132e-05,1.0116892897370822e-05,8.974661342496428e-06,18276.0
2021-12-30,-0.0018620959430583422,8.311119116078264e-06,-0.0016459102854310846,1.3447712297377826e-05,2.175883141345609e-05,1.3447712297377826e-05,6.255631470779916e-06,18212.0
2022-01-03,0.004164389579919273,1.1014300913107433e-05,-0.000820546529997615,3.1763297452614034e-05,4.277759836572147e-05,3.1763297452614034e-05,5.727846324673569e-06,18273.0
2022-01-04,0.004804289417592698,1.0906798681638063e-05,0.008406373228974268,1.739892174675284e-05,2.83057204283909e-05,1.739892174675284e-05,1.0608459847028932e-05,18516.0
2022-01-05,-0.001946156955485977,2.032454859618792e-05,0.0,1.814282807951919e-05,3.8467376675707115e-05,1.814282807951919e-05,1.564959973818005e-05,18480.0
2022-01-06,-0.007332008406292685,2.593345859605642e-05,-0.0005452562839560184,4.034996578329575e-05,6.628342437935216e-05,4.034996578329575e-05,2.2414784107319485e-05,18335.0
2022-01-07,0.006740254903173513,4.2877548675958464e-05,-0.017267245038436796,8.401581612496388e-05,0.00012689336480092235,8.401581612496388e-05,2.9066415397186655e-05,18143.0
2022-01-10,-0.0037550433431976756,4.8522516780428624e-05,0.01007357209806056,3.782350850433433e-05,8.634602528476295e-05,3.782350850433433e-05,4.045372687446833e-05,18258.0
2022-01-11,-0.0031817460601393454,3.409577908955246e-05,0.004385971943254268,5.3671954700359846e-05,8.776773378991231e-05,5.3671954700359846e-05,3.358514865392513e-05,18280.0
2022-01-12,0.006706128777053568,2.6599008437723983e-05,-0.0015226497041570745,2.5408635774651663e-05,5.200764421237564e-05,2.5408635774651663e-05,2.2198258891071656e-05,18375.0
2022-01-13,0.003151491415136166,1.776773083569666e-05,-0.0004340984386362765,3.182545390804716e-05,4.959318474374382e-05,3.182545390804716e-05,1.7566488921019685e-05,18425.0
2022-01-14,0.006707441169141022,3.28663648488157e-05,-0.010404906096028215,8.540924584162831e-05,0.000118275610690444,8.540924584162831e-05,2.365381639802881e-05,18357.0
2022-01-17,0.0032631779649557493,4.108160391924539e-05,0.004982949161110638,2.4023525811232324e-05,6.510512973047771e-05,2.4023525811232324e-05,3.763554406584508e-05,18509.0
2022-01-18,0.0011879051072920725,6.448293904530954e-06,-0.00986992827905529,3.222828570897675e-05,3.86765796135077e-05,3.222828570897675e-05,6.153639307090047e-06,18349.0
2022-01-19,-0.004807438922919428,3.063356735939423e-05,-0.0023575218572790286,2.397293503490633e-05,5.460650239430056e-05,2.397293503490633e-05,3.0199406056237134e-05,18218.0
2022-01-20,-0.0008237006588563493,4.1158450259832946e-05,0.0012627304101733739,5.544714332114339e-05,9.660559358097634e-05,5.544714332114339e-05,2.2404057975185617e-05,18226.0
2022-01-21,-0.011033985939717097,3.077820541333928e-05,-0.0072938159162288605,5.289845964324902e-05,8.367666505658831e-05,5.289845964324902e-05,2.310649032867042e-05,17895.0
2022-01-24,-0.008924871903978834,7.043897077223062e-05,0.012383538745750442,2.995204033761265e-05,0.00010039101110984326,2.995204033761265e-05,6.667895870042622e-05,17957.0
2022-01-25,-0.00934350938201699,0.00015352729530370755,-0.00631557303898754,0.00010138973701712612,0.0002549170323208337,0.00010138973701712612,0.00014236612325214677,17678.0
2022-01-26,0.00028279743408403396,0.00013869143341433584,-0.0032853773745079025,5.371605453039158e-05,0.00019240748794472742,5.371605453039158e-05,0.00012440654313203482,17625.0
2022-02-07,0.009711555069516271,0.00046353004510082973,0.005714941596514339,4.735948313851821e-05,0.0005108895282393479,4.735948313851821e-05,0.000144604591091936,17899.0
2022-02-08,0.0034022175096906112,3.874860181892925e-05,-0.001002729736961776,2.931033554528057e-05,6.805893736420982e-05,2.931033554528057e-05,2.8173475703507e-05,17942.0
2022-02-09,0.0069980846552660176,1.5225152704696426e-05,0.00546434366425035,1.3502901297550484e-05,2.872805400224691e-05,1.3502901297550484e-05,1.2292873701084015e-05,18167.0
2022-02-10,0.0034618272339636967,1.2568708070818987e-05,0.005852287876455796,1.7872743550716147e-05,3.0441451621535134e-05,1.7872743550716147e-05,1.1582625367599897e-05,18337.0
2022-02-11,-0.0073893984118635556,6.337109653624453e-05,0.004002527480678275,2.2525827752974964e-05,8.58969242892195e-05,2.2525827752974964e-05,5.9459653753242894e-05,18275.0
2022-02-14,-0.009677317509107846,4.3970102197395336e-05,-0.006763525062455317,4.313766538398185e-05,8.710776758137718e-05,4.313766538398185e-05,4.302513266121799e-05,17977.0
2022-02-15,-0.00306415460225131,7.673904487325508e-05,0.0017282234266640982,2.170990297560355e-05,9.844894784885862e-05,2.170990297560355e-05,7.604224095773803e-05,17953.0
2022-02-16,0.012784854661550224,2.659206609502312e-05,0.0012640489715857214,1.6171423281775622e-05,4.276348937679874e-05,1.6171423281775622e-05,2.5693238263075637e-05,18207.0
2022-02-17,0.0033994988326049996,3.6883092206649385e-05,-0.0014241895483504124,4.041680366851038e-05,7.729989587515978e-05,4.041680366851038e-05,3.4798803457444105e-05,18243.0
2022-02-18,-0.009805080206478791,2.9550762517856385e-05,0.008872781474331593,2.6529865211391725e-05,5.608062772924811e-05,2.6529865211391725e-05,2.8737067024727527e-05,18226.0
2022-02-21,-0.012421834165367504,9.587542796594633e-05,0.011543581830949003,4.13727270181847e-05,0.00013724815498413102,4.13727270181847e-05,4.434125407767015e-05,18210.0
2022-02-22,-0.012154845777074829,4.0809778589172974e-05,-0.0062451412967808595,6.439872128639484e-05,0.00010520849987556782,6.439872128639484e-05,3.4567444332666306e-05,17878.0
2022-02-23,0.004242024668835971,9.843356885961473e-05,0.004889441899950352,2.883647895542635e-05,0.00012727004781504106,2.883647895542635e-05,8.158219970683847e-05,18042.0
2022-02-24,-0.012886129277798964,4.6601254489044174e-05,-0.016701495017496158,0.00011070997889891896,0.00015731123338796313,0.00011070997889891896,3.529119386117564e-05,17516.0
2022-02-25,0.008187446236662097,0.00020844937202325333,-0.0030624421370995455,8.31521783419359e-05,0.00029160155036518924,8.31521783419359e-05,0.0002025738898775519,17606.0
2022-03-01,0.008483733933074335,7.621166543045308e-05,0.00869156227133279,4.288705980063535e-05,0.00011909872523108843,4.288705980063535e-05,7.172540590965262e-05,17911.0
2022-03-02,-0.006890976594671507,8.836643409739827e-05,0.0031432446175683484,3.000223822785349e-05,0.00011836867232525176,3.000223822785349e-05,8.086571993008631e-05,17844.0
2022-03-03,0.005477015871073553,8.198379605194439e-05,-0.000724819523801645,2.108607086928932e-05,0.0001030698669212337,2.108607086928932e-05,6.988136323444859e-05,17929.0
2022-03-04,-0.018066169389129687,0.0001671114418791,0.0032885440987799872,4.8961118793786075e-05,0.00021607256067288606,4.8961118793786075e-05,6.443195648873436e-05,17666.0
2022-03-07,-0.01735797835332428,0.00022024927823341355,-0.017664608072698457,0.00012279091020090765,0.0003430401884343212,0.00012279091020090765,8.852310287431073e-05,17058.0
2022-03-08,-0.012862293082737087,0.0001919015552945089,-0.008228536083143032,0.00013590348231265676,0.00032780503760716567,0.00013590348231265676,0.00013976679447511036,16702.0
2022-03-09,0.011193258088670999,0.00022877696609578907,0.0033100869565636376,4.318066395329303e-05,0.0002719576300490821,4.318066395329303e-05,0.00022063602718479857,16946.0
2022-03-10,0.02073248552511285,5.621561954777535e-05,0.007830082033971316,3.381401048972532e-05,9.002963003750067e-05,3.381401048972532e-05,4.7957588487870144e-05,17437.0
2022-03-11,-0.0037346706627812793,0.0001393494933051137,-0.008788215672990663,4.066303396622634e-05,0.00018001252727134004,4.066303396622634e-05,0.00013503817659789704,17220.0
2022-03-14,0.003998962123054305,0.00020623715439142072,-0.0028962022097973696,5.3314435351627325e-05,0.000259551589743048,5.3314435351627325e-05,8.500691244125046e-05,17239.0
2022-03-15,-0.0036029792579533133,7.747063963045283e-05,-0.017323314093360083,6.994519267890332e-05,0.00014741583230935614,6.994519267890332e-05,7.465506962754873e-05,16882.0
2022-03-16,0.01166022279889557,9.935304046942886e-05,-0.008407610451439543,8.683235400177761e-05,0.00018618539447120647,8.683235400177761e-05,9.412467468112283e-05,16937.0
2022-03-17,0.023457721653551585,0.00018157662208763943,0.006152096448491034,4.625857543159579e-05,0.00022783519751923522,4.625857543159579e-05,0.000154876704662437,17446.0
2022-03-18,-0.00028663972449527843,7.450169467476484e-05,-0.002870925260825919,3.520940645894377e-05,0.0001097111011337086,3.520940645894377e-05,7.087528115849053e-05,17391.0
2022-03-21,0.0029282597790883597,4.110594471175204e-05,0.0026910210622603293,2.9576361890107897e-05,7.068230660185993e-05,2.9576361890107897e-05,3.3232525423485925e-05,17489.0
2022-03-22,0.002683798898550853,4.105173619941215e-05,-0.000912825257359689,1.6075665999334733e-05,5.7127402198746886e-05,1.6075665999334733e-05,3.98597492198195e-05,17520.0
2022-03-23,0.007052696734447951,1.9502906446788743e-05,0.0032818453039919846,2.4445784446669962e-05,4.39486908934587e-05,2.4445784446669962e-05,1.6342490248890258e-05,17702.0
2022-03-24,-0.007484725347679422,3.305349350293996e-05,0.005731975626912736,2.0546902601877137e-05,5.360039610481709e-05,2.0546902601877137e-05,3.252696880145798e-05,17671.0
2022-03-25,0.0027690673510163376,2.530808584745227e-05,-0.005602572590341375,2.8858782642592573e-05,5.4166868490044844e-05,2.8858782642592573e-05,2.0593922465488548e-05,17621.0
2022-03-28,-0.006205012366031706,6.702883519584709e-05,-0.004234627214938545,5.0349836390561426e-05,0.00011737867158640851,5.0349836390561426e-05,3.369518409669654e-05,17438.0
2022-03-29,0.006971855201347381,2.0939648758972278e-05,-0.0008545791717921204,1.4872057644947552e-05,3.581170640391983e-05,1.4872057644947552e-05,2.0069365201614576e-05,17545.0
2022-03-30,0.007155868790740107,2.6312607986314768e-05,0.003953467252593017,2.4411632507387026e-05,5.0724240493701794e-05,2.4411632507387026e-05,2.482082772202831e-05,17741.0
2022-03-31,0.0003381424739161841,3.8560505148366106e-05,-0.006104127923087731,1.9720571551747775e-05,5.828107670011388e-05,1.9720571551747775e-05,2.4675214493766017e-05,17639.0
2022-04-01,-0.009856225637798942,2.984589026065256e-05,0.005025710178384608,1.8680932905344014e-05,4.852682316599658e-05,1.8680932905344014e-05,2.6952570878217873e-05,17554.0
2022-04-06,-0.006572766782602687,5.430139847884749e-05,0.0038346019229230977,2.6586191664013225e-05,8.088759014286071e-05,2.6586191664013225e-05,3.2191805640596584e-05,17506.0
2022-04-07,-0.009931480351072962,7.692442519220599e-05,-0.011022271933829318,4.792815179461786e-05,0.00012485257698682386,4.792815179461786e-05,6.108795047929098e-05,17143.0
2022-04-08,0.003319456794063341,5.2360473438313625e-05,0.006721545760326757,2.4778383615966045e-05,7.713885705427967e-05,2.4778383615966045e-05,4.4695632413780853e-05,17316.0
2022-04-11,-0.005443293305760731,2.950427930305712e-05,-0.01068280204087138,6.247509820177176e-05,9.197937750482888e-05,6.247509820177176e-05,2.7870155438536838e-05,17039.0
2022-04-12,-0.004647203869345133,5.0826678266331376e-05,0.0022968884328755865,8.355421389643738e-05,0.00013438089216276876,8.355421389643738e-05,5.0625392737215535e-05,16999.0
2022-04-13,0.004753669563791103,4.995763823576207e-05,0.013722741219310407,3.3909664482907794e-05,8.386730271866986e-05,3.3909664482907794e-05,4.1038456161449646e-05,17316.0
2022-04-14,0.0019039382644567902,3.0972884138275905e-05,-0.002943979959870749,2.690641977241472e-05,5.7879303910690626e-05,2.690641977241472e-05,2.751428856898306e-05,17298.0
2022-04-15,-0.011395472150556616,3.8953380365551276e-05,-0.006982572011131031,4.3555733405540704e-05,8.250911377109197e-05,4.3555733405540704e-05,3.5812260380999235e-05,16983.0
2022-04-18,-0.004425961018089044,4.364327215143492e-05,-0.0015981535852918698,8.880302168032439e-05,0.0001324462938317593,8.880302168032439e-05,1.4661795100542218e-05,16881.0
2022-04-19,0.010840853239418843,4.9513222571336787e-05,-0.003816238302454312,3.2854837203948394e-05,8.236805977528518e-05,3.2854837203948394e-05,3.966548154942819e-05,17000.0
2022-04-20,0.004167773342399636,3.6391132924572714e-05,0.0031582667496732344,2.324953783265697e-05,5.9640670757229685e-05,2.324953783265697e-05,3.3044104177708185e-05,17125.0
2022-04-21,0.003206532407820353,4.6066599363895364e-05,-0.0031481399521090647,3.0476658248192096e-05,7.654325761208747e-05,3.0476658248192096e-05,2.7181880677607015e-05,17126.0
2022-04-22,-0.015535207103516354,5.883058492750889e-05,0.007680075559044477,3.774858350922853e-05,9.657916843673742e-05,3.774858350922853e-05,2.9094274102811296e-05,16992.0
2022-04-25,-0.018172600579645544,6.348112850287944e-05,-0.00685552026472746,5.455459030269971e-05,0.00011803571880557915,5.455459030269971e-05,6.339456731019703e-05,16572.0
2022-04-26,0.004575564876177863,0.00011523192815614307,-0.0037311230623212773,2.7506153198669825e-05,0.0001427380813548129,2.7506153198669825e-05,9.845944849342072e-05,16586.0
2022-04-27,-0.02225226696103453,7.48926093056253e-05,0.003937739660219423,7.245191497283323e-05,0.00014734452427845853,7.245191497283323e-05,7.231359943494814e-05,16285.0
2022-04-28,0.001963070380736503,0.00010899355544270875,0.0042808284551536,4.784965757043474e-05,0.0001568432130131435,4.784965757043474e-05,0.00010648741729559265,16387.0
2022-04-29,0.010199833435122674,7.52732596010112e-05,0.0016899032327520943,5.328480120253518e-05,0.00012855806080354639,5.328480120253518e-05,6.626091212271132e-05,16583.0
2022-05-03,-0.0058058826529201945,8.180287025543214e-05,-0.0010316473894925865,4.337047613279854e-05,0.00012517334638823067,4.337047613279854e-05,5.456194350072333e-05,16470.0
2022-05-04,0.0021228211156074446,6.923302504498134e-05,0.0008478682678472201,1.9923328036651085e-05,8.915635308163242e-05,1.9923328036651085e-05,5.829960542117372e-05,16519.0
2022-05-05,0.01406611313839165,0.00012697605122421538,-0.004127170376696435,1.901004884815084e-05,0.00014598610007236621,1.901004884815084e-05,0.0001266473035549283,16684.0
2022-05-06,-0.022671759701776283,0.00010859600657379346,0.0027552443574246437,2.454043178524084e-05,0.0001331364383590343,2.454043178524084e-05,9.466989645152538e-05,16355.0
2022-05-09,-0.012242163289180787,0.00023771578841300968,-0.008016697689728104,3.443445497909464e-05,0.0002721502433921043,3.443445497909464e-05,0.0001408464748628745,16027.0
2022-05-10,-0.013695401897387606,0.00010333925328434713,0.014443858241190308,9.871737176125978e-05,0.0002020566250456069,9.871737176125978e-05,9.389980815074419e-05,16039.0
2022-05-11,-0.0031222705519576032,0.00013521238187035655,0.0013125412053399791,4.055855566419333e-05,0.0001757709375345499,4.055855566419333e-05,0.00011325499643731842,16010.0
2022-05-12,-0.013140297839261362,0.00020541834191750968,-0.010753133868935056,5.988061087399078e-05,0.00026529895279150045,5.988061087399078e-05,0.00020457017703752478,15632.0
2022-05-13,0.009233087974889977,0.00017024931519359743,0.004679406540438853,3.8896182146671364e-05,0.00020914549734026879,3.8896182146671364e-05,0.00013453431838932986,15851.0
