date,day_open,prev_close,gap_return,day_close,has_night_session,spy_date,spy_return,spy_close,vix
2012-04-05,7651.0,7780.0,-0.016580976863753212,7618.0,False,2012-04-04,-0.00991103047944597,109.41704559326172,16.440000534057617
2012-04-06,7640.0,7618.0,0.002887897085849304,7673.0,False,2012-04-05,-0.000500156503732363,109.36231994628906,16.700000762939453
2012-04-09,7572.0,7673.0,-0.013163039228463444,7577.0,False,2012-04-05,-0.000500156503732363,109.36231994628906,16.700000762939453
2012-04-10,7633.0,7577.0,0.007390787910782632,7609.0,False,2012-04-09,-0.011231212770342114,108.13404846191406,18.809999465942383
2012-04-11,7511.0,7609.0,-0.012879484820607176,7641.0,False,2012-04-10,-0.016784815667380215,106.31903839111328,20.389999389648438
2012-04-12,7610.0,7641.0,-0.004057060594163068,7636.0,False,2012-04-11,0.008094034142710482,107.1795883178711,20.020000457763672
2012-04-13,7701.0,7636.0,0.008512310110005238,7756.0,False,2012-04-12,0.013065406115198908,108.5799331665039,17.200000762939453
2012-04-16,7700.0,7756.0,-0.007220216606498195,7712.0,False,2012-04-13,-0.011888034596353236,107.28913116455078,19.549999237060547
2012-04-17,7708.0,7712.0,-0.0005186721991701245,7592.0,False,2012-04-16,-0.0006561375096968414,107.21873474121094,19.549999237060547
2012-04-18,7690.0,7592.0,0.012908324552160169,7620.0,False,2012-04-17,0.014812101350181184,108.80686950683594,18.459999084472656
2012-04-19,7591.0,7620.0,-0.003805774278215223,7614.0,False,2012-04-18,-0.003379720582652568,108.43913269042969,18.639999389648438
2012-04-20,7581.0,7614.0,-0.004334121355397951,7515.0,False,2012-04-19,-0.006420661049687526,107.74288177490234,18.360000610351562
2012-04-23,7499.0,7515.0,-0.0021290751829673984,7479.0,False,2012-04-20,0.001669867919551482,107.92279815673828,17.440000534057617
2012-04-24,7451.0,7479.0,-0.0037438160181842493,7488.0,False,2012-04-23,-0.008408941345036114,107.0152816772461,18.969999313354492
2012-04-25,7544.0,7488.0,0.007478632478632479,7539.0,False,2012-04-24,0.003801605038160405,107.42211151123047,18.100000381469727
2012-04-26,7577.0,7539.0,0.0050404562939381885,7493.0,False,2012-04-25,0.013691660195918498,108.89289855957031,16.81999969482422
2012-04-27,7546.0,7493.0,0.007073268383824903,7446.0,False,2012-04-26,0.00696905514751478,109.65177917480469,16.239999771118164
2012-04-30,7444.0,7446.0,-0.00026860059092130003,7464.0,False,2012-04-27,0.001640588917080521,109.83167266845703,16.31999969482422
2012-05-02,7496.0,7464.0,0.004287245444801715,7678.0,False,2012-05-01,0.006220518199885783,110.10553741455078,16.600000381469727
2012-05-03,7676.0,7678.0,-0.00026048450117218026,7657.0,False,2012-05-02,-0.002984599306820157,109.77691650390625,16.8799991607666
2012-05-04,7615.0,7657.0,-0.005485176962256758,7662.0,False,2012-05-03,-0.007625438886680325,108.9398193359375,17.559999465942383
2012-05-07,7557.0,7662.0,-0.01370399373531715,7500.0,False,2012-05-04,-0.01615782942175059,107.1795883178711,19.15999984741211
2012-05-08,7520.0,7500.0,0.0026666666666666666,7523.0,False,2012-05-07,0.000730198075303834,107.25785064697266,18.940000534057617
2012-05-09,7468.0,7523.0,-0.0073109131995214675,7460.0,False,2012-05-08,-0.004011878649082146,106.82754516601562,19.049999237060547
2012-05-10,7425.0,7460.0,-0.004691689008042895,7482.0,False,2012-05-09,-0.00593189592989618,106.19385528564453,20.079999923706055
2012-05-11,7458.0,7482.0,-0.0032076984763432237,7367.0,False,2012-05-10,0.002062498414941105,106.41287994384766,18.829999923706055
2012-05-14,7376.0,7367.0,0.0012216641780914892,7369.0,False,2012-05-11,-0.003014249826262305,106.09212493896484,19.889999389648438
2012-05-15,7305.0,7369.0,-0.008685031890351472,7385.0,False,2012-05-14,-0.011060854367203388,104.91865539550781,21.8700008392334
2012-05-16,7350.0,7385.0,-0.004739336492890996,7244.0,False,2012-05-15,-0.005741389297680977,104.31627655029297,21.969999313354492
2012-05-17,7266.0,7244.0,0.003036996134732192,7316.0,False,2012-05-16,-0.003824926352724467,103.91727447509766,22.270000457763672
2012-05-18,7164.0,7316.0,-0.02077638053581192,7131.0,False,2012-05-17,-0.014831089129773267,102.37606811523438,24.489999771118164
2012-05-21,7179.0,7131.0,0.006731173748422381,7188.0,False,2012-05-18,-0.008558917612788708,101.49983978271484,25.100000381469727
2012-05-22,7250.0,7188.0,0.00862548692264886,7237.0,False,2012-05-21,0.017188564429060582,103.24447631835938,22.010000228881836
2012-05-23,7151.0,7237.0,-0.0118833770899544,7137.0,False,2012-05-22,0.0017426247703669073,103.42439270019531,22.479999542236328
2012-05-24,7156.0,7137.0,0.0026621829900518425,7131.0,False,2012-05-23,0.0005296531244149971,103.47917175292969,22.329999923706055
2012-05-25,7155.0,7131.0,0.0033655868742111907,7056.0,False,2012-05-24,0.00196546218885163,103.68255615234375,21.540000915527344
2012-05-28,7072.0,7056.0,0.0022675736961451248,7116.0,False,2012-05-25,-0.0032439580040442006,103.3462142944336,21.760000228881836
2012-05-29,7124.0,7116.0,0.0011242270938729624,7292.0,False,2012-05-25,-0.0032439580040442006,103.3462142944336,21.760000228881836
2012-05-30,7270.0,7292.0,-0.0030170049369171695,7234.0,False,2012-05-29,0.012111360019843698,104.5978775024414,21.030000686645508
2012-05-31,7142.0,7234.0,-0.01271772186895217,7216.0,False,2012-05-30,-0.014510221225566777,103.08013916015625,24.139999389648438
2012-06-01,7200.0,7216.0,-0.0022172949002217295,7100.0,False,2012-05-31,-0.002200516323092705,102.85330963134766,24.059999465942383
2012-06-04,6927.0,7100.0,-0.02436619718309859,6866.0,False,2012-06-01,-0.02517663686786087,100.26380920410156,26.65999984741211
2012-06-05,6949.0,6866.0,0.01208855228662977,6973.0,False,2012-06-04,-0.00046865804611828654,100.2168197631836,26.1200008392334
2012-06-06,6989.0,6973.0,0.002294564749749032,7013.0,False,2012-06-05,0.0075725399769892565,100.97571563720703,24.68000030517578
2012-06-07,7135.0,7013.0,0.017396264080992443,7045.0,False,2012-06-06,0.02246837932106094,103.24447631835938,22.15999984741211
2012-06-08,7007.0,7045.0,-0.005393896380411639,6953.0,False,2012-06-07,0.0006058026404660577,103.30702209472656,21.719999313354492
2012-06-11,7090.0,6953.0,0.01970372501078671,7093.0,False,2012-06-08,0.007952272334180499,104.12854766845703,21.229999542236328
2012-06-12,6976.0,7093.0,-0.016495136049626394,7019.0,False,2012-06-11,-0.0126977374606152,102.80635070800781,23.559999465942383
2012-06-13,7049.0,7019.0,0.004274113121527283,7050.0,False,2012-06-12,0.01149102851985373,103.98770141601562,22.09000015258789
2012-06-14,7042.0,7050.0,-0.0011347517730496454,7067.0,False,2012-06-13,-0.006394849080065046,103.32271575927734,24.270000457763672
2012-06-15,7050.0,7067.0,-0.0024055469081647094,7158.0,False,2012-06-14,0.010600016318736749,104.41793823242188,21.68000030517578
2012-06-18,7300.0,7158.0,0.019837943559653536,7264.0,False,2012-06-15,0.010227258446203091,105.48584747314453,21.110000610351562
2012-06-19,7266.0,7264.0,0.00027533039647577095,7267.0,False,2012-06-18,0.0019384155100434786,105.69032287597656,18.31999969482422
2012-06-20,7293.0,7267.0,0.0035778175313059034,7311.0,False,2012-06-19,0.00967260476074494,106.7126235961914,18.3799991607666
2012-06-21,7160.0,7311.0,-0.020653809328409246,7116.0,False,2012-06-20,-0.0016212869101582816,106.53961181640625,17.239999771118164
2012-06-22,7002.0,7116.0,-0.016020236087689713,7038.0,False,2012-06-21,-0.022438765543139838,104.14899444580078,20.079999923706055
2012-06-25,6952.0,7038.0,-0.012219380505825519,6948.0,False,2012-06-22,0.0077018437527400785,104.95113372802734,18.110000610351562
2012-06-26,6944.0,6948.0,-0.0005757052389176742,6939.0,False,2012-06-25,-0.01603471318838734,103.26827239990234,20.3799991607666
2012-06-27,6918.0,6939.0,-0.0030263726761781237,6986.0,False,2012-06-26,0.005025865535563723,103.78728485107422,19.719999313354492
2012-06-28,7021.0,6986.0,0.00501002004008016,6999.0,False,2012-06-27,0.009016432185963597,104.72307586669922,19.450000762939453
2012-06-29,6982.0,6999.0,-0.0024289184169167025,7114.0,False,2012-06-28,-0.0028537993188677557,104.4242172241211,19.709999084472656
2012-07-02,7133.0,7114.0,0.0026707899915659264,7135.0,False,2012-06-29,0.024926699179540712,107.02716827392578,17.079999923706055
2012-07-03,7177.0,7135.0,0.005886475122634898,7228.0,False,2012-07-02,0.003012489427594911,107.3495864868164,16.799999237060547
2012-07-04,7268.0,7228.0,0.005534034311012728,7290.0,False,2012-07-03,0.006593073108501546,108.0573501586914,16.65999984741211
2012-07-05,7303.0,7290.0,0.0017832647462277093,7298.0,False,2012-07-03,0.006593073108501546,108.0573501586914,16.65999984741211
2012-07-06,7288.0,7298.0,-0.0013702384214853384,7273.0,False,2012-07-05,-0.0045120862782405124,107.56978607177734,17.5
2012-07-09,7204.0,7273.0,-0.009487144232091297,7236.0,False,2012-07-06,-0.009503817435467243,106.5474624633789,17.100000381469727
2012-07-10,7251.0,7236.0,0.0020729684908789387,7179.0,False,2012-07-09,-0.0012541720105325727,106.41383361816406,17.979999542236328
2012-07-11,7138.0,7179.0,-0.005711101824766681,7186.0,False,2012-07-10,-0.008720540492407669,105.48584747314453,18.719999313354492
2012-07-12,7186.0,7186.0,0.0,7076.0,False,2012-07-11,0.00014935368188639941,105.50160217285156,17.950000762939453
2012-07-13,7070.0,7076.0,-0.0008479366873940079,7071.0,False,2012-07-12,-0.004844917374550395,104.9904556274414,18.329999923706055
2012-07-16,7089.0,7071.0,0.002545608824777259,7056.0,False,2012-07-13,0.016777619047722903,106.75194549560547,16.739999771118164
2012-07-17,7048.0,7056.0,-0.0011337868480725624,7110.0,False,2012-07-16,-0.002357243408126708,106.50030517578125,17.110000610351562
2012-07-18,6972.0,7110.0,-0.019409282700421943,6885.0,False,2012-07-17,0.006867223412674983,107.2316665649414,16.479999542236328
2012-07-19,6974.0,6885.0,0.012926652142338417,7025.0,False,2012-07-18,0.007406438203896304,108.02587127685547,16.15999984741211
2012-07-20,7022.0,7025.0,-0.00042704626334519574,7012.0,False,2012-07-19,0.0026210581455816673,108.30901336669922,15.449999809265137
2012-07-23,6915.0,7012.0,-0.01383342840844267,6874.0,False,2012-07-20,-0.00914845361943084,107.31815338134766,16.270000457763672
2012-07-24,6862.0,6874.0,-0.0017457084666860634,6873.0,False,2012-07-23,-0.010112320809759101,106.23291778564453,18.6200008392334
2012-07-25,6782.0,6873.0,-0.01324021533537029,6844.0,False,2012-07-24,-0.008586657393576558,105.32073211669922,20.469999313354492
2012-07-26,6856.0,6844.0,0.0017533606078316774,6876.0,False,2012-07-25,0.00022398332613637884,105.34432220458984,19.34000015258789
2012-07-27,6969.0,6876.0,0.013525305410122163,7031.0,False,2012-07-26,0.016497617161334244,107.0822525024414,17.530000686645508
2012-07-30,7082.0,7031.0,0.007253591238799602,7077.0,False,2012-07-27,0.01843292198310209,109.05609130859375,16.700000762939453
2012-07-31,7102.0,7077.0,0.003532570298148933,7156.0,False,2012-07-30,0.0,109.05609130859375,18.030000686645508
2012-08-01,7139.0,7156.0,-0.0023756288429290107,7194.0,False,2012-07-31,-0.006994865050160226,108.29325866699219,18.93000030517578
2012-08-03,7140.0,7194.0,-0.007506255212677231,7140.0,False,2012-08-02,-0.006905164968627475,107.4517822265625,17.56999969482422
2012-08-06,7278.0,7140.0,0.019327731092436976,7239.0,False,2012-08-03,0.01983389567677185,109.58296966552734,15.640000343322754
2012-08-07,7233.0,7239.0,-0.0008288437629506838,7235.0,False,2012-08-06,0.0019375129279504133,109.7952880859375,15.949999809265137
2012-08-08,7306.0,7235.0,0.009813407049067035,7299.0,False,2012-08-07,0.005013311015817479,110.3457260131836,15.989999771118164
2012-08-09,7371.0,7299.0,0.009864364981504316,7441.0,False,2012-08-08,0.0012115546763915575,110.47941589355469,15.319999694824219
2012-08-10,7453.0,7441.0,0.0016126864668727322,7444.0,False,2012-08-09,0.0008544442217734982,110.57381439208984,15.279999732971191
2012-08-13,7444.0,7444.0,0.0,7454.0,False,2012-08-10,0.001635602410548831,110.75466918945312,14.739999771118164
2012-08-14,7484.0,7454.0,0.004024684733029246,7498.0,False,2012-08-13,-0.0004970780134183617,110.69961547851562,13.699999809265137
2012-08-15,7489.0,7498.0,-0.001200320085356095,7468.0,False,2012-08-14,0.00014163017363655328,110.71529388427734,14.850000381469727
2012-08-16,7460.0,7468.0,-0.0010712372790573112,7493.0,False,2012-08-15,0.0011368088108367758,110.84115600585938,14.630000114440918
2012-08-17,7503.0,7493.0,0.0013345789403443214,7472.0,False,2012-08-16,0.00737862960322877,111.65901184082031,14.289999961853027
2012-08-20,7464.0,7472.0,-0.0010706638115631692,7441.0,False,2012-08-17,0.0013380597825678464,111.80841827392578,13.449999809265137
2012-08-21,7465.0,7441.0,0.0032253729337454644,7516.0,False,2012-08-20,7.048811415488743e-05,111.81629943847656,14.020000457763672
2012-08-22,7494.0,7516.0,-0.002927088877062267,7491.0,False,2012-08-21,-0.0030243615134457613,111.4781265258789,15.020000457763672
2012-08-23,7476.0,7491.0,-0.002002402883460152,7514.0,False,2012-08-22,0.0004231551772244657,111.52529907226562,15.109999656677246
2012-08-24,7450.0,7514.0,-0.008517434122970456,7488.0,False,2012-08-23,-0.008179113144181849,110.61312103271484,15.960000038146973
2012-08-27,7535.0,7488.0,0.006276709401709402,7454.0,False,2012-08-24,0.006042577593498466,111.28150939941406,15.180000305175781
2012-08-28,7435.0,7454.0,-0.002548966997585189,7400.0,False,2012-08-27,0.0002123284900681366,111.30513763427734,16.350000381469727
2012-08-29,7404.0,7400.0,0.0005405405405405405,7403.0,False,2012-08-28,-0.0009895135282524947,111.19499969482422,16.489999771118164
2012-08-30,7360.0,7403.0,-0.005808456031338646,7367.0,False,2012-08-29,0.0007779999534804904,111.28150939941406,17.059999465942383
2012-08-31,7375.0,7367.0,0.0010859237138591013,7383.0,False,2012-08-30,-0.007207787800401655,110.47941589355469,17.829999923706055
2012-09-03,7370.0,7383.0,-0.0017608018420696193,7443.0,False,2012-08-31,0.0047693635927068545,111.00633239746094,17.469999313354492
2012-09-04,7443.0,7443.0,0.0,7449.0,False,2012-08-31,0.0047693635927068545,111.00633239746094,17.469999313354492
2012-09-05,7401.0,7449.0,-0.00644381796214257,7341.0,False,2012-09-04,-0.0009211109249308569,110.90408325195312,17.979999542236328
2012-09-06,7332.0,7341.0,-0.0012259910093992644,7332.0,False,2012-09-05,-0.0008507596781051063,110.80973052978516,17.739999771118164
2012-09-07,7471.0,7332.0,0.01895799236224768,7420.0,False,2012-09-06,0.020296331884770646,113.05876159667969,15.600000381469727
2012-09-10,7421.0,7420.0,0.00013477088948787063,7455.0,False,2012-09-07,0.0038953121695506354,113.49916076660156,14.380000114440918
2012-09-11,7437.0,7455.0,-0.002414486921529175,7466.0,False,2012-09-10,-0.005681823528850272,112.85427856445312,16.280000686645508
2012-09-12,7525.0,7466.0,0.007902491293865523,7586.0,False,2012-09-11,0.0027875811010735774,113.16886901855469,16.40999984741211
2012-09-13,7592.0,7586.0,0.0007909306617453203,7576.0,False,2012-09-12,0.0033354749155107832,113.54634094238281,15.800000190734863
2012-09-14,7698.0,7576.0,0.016103484688489968,7739.0,False,2012-09-13,0.015236704301746506,115.27641296386719,14.050000190734863
2012-09-17,7739.0,7739.0,0.0,7753.0,False,2012-09-14,0.0044339624514626585,115.78754425048828,14.510000228881836
2012-09-18,7742.0,7753.0,-0.0014188056236295627,7750.0,False,2012-09-17,-0.0033957752460135326,115.39435577392578,14.59000015258789
2012-09-19,7757.0,7750.0,0.0009032258064516129,7791.0,False,2012-09-18,-0.0008180512634439197,115.29995727539062,14.180000305175781
2012-09-20,7782.0,7791.0,-0.0011551790527531767,7749.0,False,2012-09-19,0.0005457698994930649,115.36288452148438,13.880000114440918
2012-09-21,7765.0,7749.0,0.0020647825525874305,7762.0,False,2012-09-20,6.831629239734127e-05,115.37076568603516,14.069999694824219
2012-09-24,7747.0,7762.0,-0.0019324916258696213,7776.0,False,2012-09-21,-0.00041820205256259957,115.32251739501953,13.979999542236328
2012-09-25,7792.0,7776.0,0.00205761316872428,7755.0,False,2012-09-24,-0.0015081816722153363,115.14859008789062,14.149999618530273
2012-09-26,7691.0,7755.0,-0.008252740167633785,7703.0,False,2012-09-25,-0.010641926497718557,113.92318725585938,15.430000305175781
2012-09-27,7683.0,7703.0,-0.002596391016487083,7727.0,False,2012-09-26,-0.005620962567990939,113.28282928466797,16.809999465942383
2012-09-28,7726.0,7727.0,-0.00012941633234114146,7720.0,False,2012-09-27,0.009421137515122302,114.35008239746094,14.84000015258789
2012-10-01,7690.0,7720.0,-0.0038860103626943004,7685.0,False,2012-09-28,-0.004631876474753938,113.82042694091797,15.729999542236328
2012-10-02,7716.0,7685.0,0.004033832140533507,7730.0,False,2012-10-01,0.0026392431336543787,114.1208267211914,16.31999969482422
2012-10-03,7740.0,7730.0,0.00129366106080207,7705.0,False,2012-10-02,0.0010395743561408821,114.23946380615234,15.710000038146973
2012-10-04,7707.0,7705.0,0.00025957170668397143,7706.0,False,2012-10-03,0.004082920634623788,114.70589447021484,15.430000305175781
2012-10-05,7711.0,7706.0,0.0006488450558006748,7700.0,False,2012-10-04,0.0071677371547251845,115.528076171875,14.550000190734863
2012-10-08,7677.0,7700.0,-0.0029870129870129872,7625.0,False,2012-10-05,6.815256877068521e-05,115.53594970703125,14.329999923706055
2012-10-09,7629.0,7625.0,0.0005245901639344263,7597.0,False,2012-10-08,-0.0034211974910998144,115.14067840576172,15.109999656677246
2012-10-11,7483.0,7597.0,-0.015005923390812163,7443.0,False,2012-10-10,-0.006379789191902296,113.27491760253906,16.290000915527344
2012-10-12,7434.0,7443.0,-0.0012091898428053204,7414.0,False,2012-10-11,0.0005584229183070999,113.33817291259766,15.59000015258789
2012-10-15,7396.0,7414.0,-0.0024278392230914487,7423.0,False,2012-10-12,-0.003278524981486619,112.96659088134766,16.139999389648438
2012-10-16,7460.0,7423.0,0.004984507611477839,7458.0,False,2012-10-15,0.008328224742257806,113.90740203857422,15.270000457763672
2012-10-17,7483.0,7458.0,0.0033521051220166266,7432.0,False,2012-10-16,0.010133173512704596,115.0616455078125,15.220000267028809
2012-10-18,7467.0,7432.0,0.004709364908503768,7452.0,False,2012-10-17,0.004534935841330023,115.58344268798828,15.069999694824219
2012-10-19,7468.0,7452.0,0.0021470746108427268,7385.0,False,2012-10-18,-0.0025992502980081156,115.28301239013672,15.029999732971191
2012-10-22,7300.0,7385.0,-0.011509817197020988,7346.0,False,2012-10-19,-0.016664907389790096,113.36183166503906,17.059999465942383
2012-10-23,7342.0,7346.0,-0.0005445140212360468,7297.0,False,2012-10-22,0.00014005392984861587,113.3777084350586,16.6200008392334
2012-10-24,7230.0,7297.0,-0.00918185555707825,7302.0,False,2012-10-23,-0.013876653924059679,111.80440521240234,18.829999923706055
2012-10-25,7303.0,7302.0,0.0001369487811558477,7258.0,False,2012-10-24,-0.002828292092212137,111.48818969726562,18.329999923706055
2012-10-26,7226.0,7258.0,-0.004408928079360706,7092.0,False,2012-10-25,0.0029072783237915623,111.81231689453125,18.1200008392334
2012-10-29,7110.0,7092.0,0.0025380710659898475,7122.0,False,2012-10-26,-0.0005655910996744673,111.74907684326172,17.809999465942383
2012-10-30,7170.0,7122.0,0.006739679865206402,7161.0,False,2012-10-26,-0.0005655910996744673,111.74907684326172,17.809999465942383
2012-10-31,7192.0,7161.0,0.004329004329004329,7140.0,False,2012-10-26,-0.0005655910996744673,111.74907684326172,17.809999465942383
2012-11-01,7098.0,7140.0,-0.0058823529411764705,7172.0,False,2012-10-31,0.0,111.74907684326172,18.600000381469727
2012-11-02,7214.0,7172.0,0.005856107083100948,7201.0,False,2012-11-01,0.010470619761148381,112.91915893554688,16.690000534057617
