date,asset,asset_id,ret,actual_var,EWMA94,HAR_LogOLS,RidgeFactors,GJR_GARCH_Annual,TransformerLite,MultiTransformerLite
2019-03-12,QQQ,1,0.0054788445188238555,3.0017737261446206e-05,0.00011237819537684216,1.891572164764951e-05,1.3302296697670044e-05,6.810620091419301e-05,2.130095416272043e-05,1.658785514069846e-05
2019-03-13,QQQ,1,0.007485080894935159,5.602643600372332e-05,0.0001074365678899184,1.7999496091241415e-05,9.326281532170215e-06,6.393603147334088e-05,1.3164477268133051e-05,1.4230544245626684e-05
2019-03-14,QQQ,1,-0.0016959868986310411,2.8763715603281375e-06,0.00010435195997674669,1.8580507039195625e-05,9.187239634529603e-06,6.028524764502362e-05,1.0251771915055566e-05,1.2570948763503818e-05
2019-03-15,QQQ,1,0.009237829756907345,8.533749861760283e-05,9.826342467176157e-05,1.7983774230053028e-05,5.4206541499164634e-06,5.763786196304917e-05,1.0801697847497494e-05,1.2208838155587757e-05
2019-03-18,QQQ,1,0.0023787204885010738,5.658311162414787e-06,9.748786910851204e-05,1.6831393330695297e-05,8.643757876002756e-06,5.477150156764753e-05,1.1186396131429421e-05,1.3026035735355396e-05
2019-03-19,QQQ,1,0.0033567079427205826,1.1267488212723447e-05,9.197809563174621e-05,1.3246852084012238e-05,8.288919924657349e-06,5.2262140178572216e-05,1.1117034204541874e-05,1.267049875002515e-05
2019-03-20,QQQ,1,0.003957540002001103,1.566212286743889e-05,8.713545918660484e-05,1.2940804826207955e-05,1.0576414564691066e-05,5.0065314339982655e-05,1.6277647093023672e-05,1.545111649844996e-05
2019-03-21,QQQ,1,0.015511120658292299,0.00024059486407610213,8.284705900745486e-05,1.210586892764159e-05,1.4947169544170435e-05,4.8142098422930966e-05,3.332848091758714e-05,1.9619904015248483e-05
2019-03-22,QQQ,1,-0.022209013401701228,0.0004932402762769447,9.231192731157371e-05,1.707320514165536e-05,1.4267106708476996e-05,4.645841490332289e-05,2.8121872650971535e-05,2.015499838951868e-05
2019-03-25,QQQ,1,-0.0019058792508674927,3.632375718887235e-06,0.000116367628249496,2.4430298945994334e-05,2.1514264045903358e-05,0.00013907567507046278,1.8677174599959847e-05,1.962724540899516e-05
2019-03-26,QQQ,1,0.004646231992275318,2.1587471726042673e-05,0.00010960351309765947,2.5241882773955556e-05,2.2255294618062852e-05,0.00012675932800816013,3.256813477537489e-05,3.719053349378767e-05
2019-03-27,QQQ,1,-0.006443208900392072,4.151494093409162e-05,0.00010432255061536245,2.470231527525668e-05,2.499897663684808e-05,0.00011528403805279224,2.027003399340986e-05,2.002974032115657e-05
2019-03-28,QQQ,1,0.0023015885130881486,5.297309683579314e-06,0.0001005540940344862,2.5001711289574037e-05,2.708787785944403e-05,0.00011315742224614502,2.3791593700396225e-05,2.9024982935834775e-05
2019-03-29,QQQ,1,0.007542594558233695,5.689073266989655e-05,9.483868697343178e-05,2.3560434169836772e-05,1.6372055687322732e-05,0.00010337622032552462,3.966924223423094e-05,2.9841142620914235e-05
2019-04-01,QQQ,1,0.013160311899055088,0.00017319380928041095,9.256180971521966e-05,1.707076226232904e-05,8.126894719133893e-06,9.48132460147469e-05,1.5274774968409052e-05,1.706433696707143e-05
2019-04-02,QQQ,1,0.003783458555635555,1.4314558642211878e-05,9.739972968913113e-05,2.144617373585855e-05,7.1233854074926085e-06,8.731677169218623e-05,1.570635365292931e-05,1.5707779511200787e-05
2019-04-03,QQQ,1,0.00572968797581197,3.282932430016427e-05,9.241461942631599e-05,2.1512075640505625e-05,9.305446425462625e-06,8.07539670817402e-05,1.2802597666867281e-05,1.5928717704702832e-05
2019-04-04,QQQ,1,-0.0003807800741588707,1.4499346487643507e-07,8.883950171874688e-05,2.1450404947730204e-05,1.1713382609587626e-05,7.500854563525762e-05,1.8913976763839387e-05,1.8087945414095234e-05
2019-04-05,QQQ,1,0.005157536632892423,2.6600184119627316e-05,8.351783122351465e-05,2.224208363511968e-05,1.7250404635173887e-05,7.00063632094618e-05,2.9118228926677197e-05,2.5269350257472648e-05
2019-04-08,QQQ,1,0.0025421588864666944,6.462571804041584e-06,8.01027723972814e-05,2.082443534801759e-05,5.800259722292616e-06,6.559953265174796e-05,2.1235865629234402e-05,2.2314744672195872e-05
2019-04-09,QQQ,1,-0.0035174251957199587,1.237228000748559e-05,7.5684360361687e-05,1.572220032713762e-05,1.158724351409414e-05,6.17415633380433e-05,1.0633350762313266e-05,1.1922779197155717e-05
2019-04-10,QQQ,1,0.005352404434022517,2.8648233225343905e-05,7.18856355404349e-05,1.561387799313668e-05,7.4410324226368295e-06,6.072425021505279e-05,1.5221203710869688e-05,1.5472300334109525e-05
2019-04-11,QQQ,1,-0.0023752240871610653,5.641689464230116e-06,6.929139140152944e-05,1.3258759549738754e-05,8.473182200247579e-06,5.747348681715464e-05,2.2115104411844348e-05,1.7826712741345895e-05
2019-04-12,QQQ,1,0.004314323651750662,1.861338857205517e-05,6.547240928529148e-05,1.3492004768404688e-05,1.0633790993568238e-05,5.5703816016575104e-05,9.862831964096451e-06,1.232347442301589e-05
2019-04-15,QQQ,1,0.00016128613495691724,2.601321732934092e-08,6.26608680424973e-05,1.28575575366683e-05,6.797710570440685e-06,5.307833687319742e-05,6.75029842204484e-06,1.2307272658713493e-05
2019-04-16,QQQ,1,0.003437553669517257,1.1816775230811559e-05,5.890277675298722e-05,1.3211330571644352e-05,1.106144851458304e-05,5.0779855496050997e-05,8.562931751374991e-06,1.3389037455533597e-05
2019-04-17,QQQ,1,0.0034789670673740503,1.21032118558732e-05,5.607761666165668e-05,1.2186939982911765e-05,7.047077418704993e-06,4.876764501864144e-05,9.30066715559058e-06,1.2061346896739605e-05
2019-04-18,QQQ,1,0.0012814936178147107,1.6422258924998359e-06,5.343915237330967e-05,1.1457100402601029e-05,8.246971660984747e-06,4.700605101756224e-05,1.3017262463844592e-05,1.2995771285499906e-05
2019-04-22,QQQ,1,0.0028244013739024965,7.97724312090231e-06,5.033133678446108e-05,1.1359532692603706e-05,1.1824277608714256e-05,4.546385975097158e-05,9.21658238000065e-06,1.1972407369227327e-05
2019-04-23,QQQ,1,0.012638286131416265,0.00015972627633954872,4.7790091164647556e-05,1.0532339679956904e-05,1.030056396605317e-05,4.411374508148333e-05,9.413361231966853e-06,1.93250909329168e-05
2019-04-24,QQQ,1,-0.003157872439801146,9.972158346055642e-06,5.450626227514163e-05,1.452466622052049e-05,1.1184570900582939e-05,4.2931784284188184e-05,7.773889107012101e-06,1.104010517567461e-05
2019-04-25,QQQ,1,0.004050516588955055,1.64066846374001e-05,5.183421603939647e-05,1.0775906810636452e-05,7.310657482977336e-06,4.379933782801693e-05,7.049394331292016e-06,9.785952615462223e-06
2019-04-26,QQQ,1,0.0008922664102879452,7.961393469281357e-07,4.970856415527668e-05,1.090876748900502e-05,1.2903490923038142e-05,4.2656535775133656e-05,7.171319874332613e-06,1.1396482160773964e-05
2019-04-29,QQQ,1,0.001938909877128303,3.7593715116256914e-06,4.677381866677576e-05,1.094609863880775e-05,1.781907175971283e-05,4.165606725376167e-05,5.390112765527014e-06,7.546237822474189e-06
2019-04-30,QQQ,1,-0.007778129977726422,6.049930595040643e-05,4.4192951837466755e-05,1.0402769465260041e-05,7.1527361077757195e-06,4.078020492958628e-05,5.178615455016522e-06,7.397414526859305e-06
2019-05-01,QQQ,1,-0.003223491986689808,1.0390900588253407e-05,4.5171333084243135e-05,9.119547024583203e-06,1.3770522109722175e-05,5.15543664425415e-05,5.865359392562669e-06,7.87245214660165e-06
2019-05-02,QQQ,1,-0.004349720298569615,1.892006667578854e-05,4.308450713448375e-05,8.87152626892257e-06,1.654789161092154e-05,5.1427875859535046e-05,7.66622283521806e-06,1.1309472606885279e-05
2019-05-03,QQQ,1,0.015822315371329054,0.0002503456637097957,4.1634640706962035e-05,7.53086752064008e-06,2.8426110541038446e-05,5.29441757422201e-05,2.480695923978217e-05,1.7070784329345477e-05
2019-05-06,QQQ,1,-0.006141028063235687,3.771222567344826e-05,5.4157302087132066e-05,1.2421495485302417e-05,1.0899411518262541e-05,5.0662403846581526e-05,7.691560952670614e-06,9.65617507508614e-06
2019-05-07,QQQ,1,-0.019672016403059267,0.0003869882293622329,5.3170597502311037e-05,1.2911586407421857e-05,2.3493931459125695e-05,5.58588616593939e-05,8.959278541089675e-06,1.170873462706795e-05
2019-05-08,QQQ,1,-0.002526559145722196,6.383501116832472e-06,7.319965541390636e-05,1.869286250042702e-05,3.3837048050900533e-05,0.00012703651885038336,3.213631579170078e-05,2.9926952684275582e-05
2019-05-09,QQQ,1,-0.0053977819132216,2.9136049582702236e-05,6.919068615608192e-05,1.9044007927101147e-05,3.842336362202205e-05,0.00011674443148647626,6.415465499348197e-05,4.670237655510384e-05
2019-05-10,QQQ,1,0.0012440982120276445,1.5477803611703818e-06,6.678740796167914e-05,1.9117764240343044e-05,5.827453542170932e-05,0.00011207451120564178,3.7758949976387356e-05,2.766958371143496e-05
2019-05-13,QQQ,1,-0.035318982054733716,0.0012474304933826022,6.287303030564861e-05,1.7680675473162782e-05,9.501496456529238e-05,0.00010242818352016574,4.045106926906936e-05,3.133250982108683e-05
2019-05-14,QQQ,1,0.010915420712507284,0.00011914640933103303,0.00013394647809026588,3.432263849578957e-05,2.7778137825286757e-05,0.00033194497084318165,4.841553008679382e-05,4.0317661720345125e-05
2019-05-15,QQQ,1,0.014025445327423114,0.00019671311663253485,0.0001330584739647119,3.455739738663071e-05,4.1370857702918385e-05,0.0002949142514850508,7.603905864880538e-05,6.117854051838983e-05
2019-05-16,QQQ,1,0.009999502482669342,9.999004990091035e-05,0.00013687775252478127,3.6870361394000464e-05,4.481322773101373e-05,0.0002624956283796809,3.7129936574196286e-05,2.9810050639716366e-05
2019-05-17,QQQ,1,-0.01027259817564996,0.0001055262732783669,0.00013466449036734902,3.8229143528600994e-05,3.2597283820537114e-05,0.00023411467488184036,2.653402537581387e-05,2.335124590800948e-05
2019-05-20,QQQ,1,-0.01702581287642957,0.0002898783041031949,0.0001329161973420101,3.948869379555669e-05,3.3243030867925044e-05,0.00022939885589701224,2.574462774082381e-05,2.1795676740364028e-05
2019-05-21,QQQ,1,0.01039333360384287,0.0001080213834007694,0.0001423339237476812,3.4891964685925375e-05,2.3583134098238083e-05,0.0002604376480299298,5.502404912476393e-05,4.5166610682256975e-05
2019-05-22,QQQ,1,-0.00446478301214448,1.9934287345533936e-05,0.0001402751713268665,3.573391059742234e-05,1.454340696168726e-05,0.0002323130115473922,3.625827143381652e-05,3.0182006690576316e-05
2019-05-23,QQQ,1,-0.015420238095294359,0.0002377837429155674,0.00013305471828798653,3.433652867037168e-05,1.7230535156105766e-05,0.00021149393203099312,2.8127049215135463e-05,2.1747430801256624e-05
2019-05-24,QQQ,1,-0.000505408083018466,2.5543733038040056e-07,0.0001393384597656414,3.5705229982797615e-05,1.83550839861021e-05,0.00023482510829289462,3.273912923223584e-05,2.644549989451663e-05
2019-05-28,QQQ,1,-0.0037676268649304845,1.419501219334591e-05,0.00013099347841952574,3.630456220049982e-05,3.2416129026621916e-05,0.00020993918601212896,5.820822342556397e-05,4.6059281443902737e-05
2019-05-29,QQQ,1,-0.00825971693237637,6.822292380298493e-05,0.00012398557044595494,3.125893530339139e-05,2.5103235549482165e-05,0.00019081188560913826,3.796805928080715e-05,3.540888260820656e-05
2019-05-30,QQQ,1,0.004194879908453686,1.7597017446348404e-05,0.00012063981164737673,3.0513193973541365e-05,2.783761285518368e-05,0.0001843732935483958,4.90788707212058e-05,4.2897982533348484e-05
2019-05-31,QQQ,1,-0.016081379771235582,0.00025861077534670496,0.00011445724399531503,3.084967780016597e-05,2.1706800034640602e-05,0.00016572230840947234,3.195213266361565e-05,2.8941173853278066e-05
2019-06-03,QQQ,1,-0.022264115682682828,0.0004956908471318834,0.00012310645587639842,3.1665418372235696e-05,1.81331188109265e-05,0.00019872723720967543,2.6029398405552107e-05,3.189513231144625e-05
2019-06-04,QQQ,1,0.027767796491474428,0.0007710505219919396,0.00014546151935172753,4.101064484504137e-05,7.854726040158063e-05,0.0002728472183937443,5.005636356458144e-05,5.144481410553878e-05
2019-06-05,QQQ,1,0.007404696114071463,5.482952454174502e-05,0.0001829968595101403,5.1807639867198974e-05,2.2592257583087733e-05,0.00024317699668439938,3.7148743975151874e-05,4.057725480816699e-05
2019-06-06,QQQ,1,0.007913574489837316,6.262466120620394e-05,0.0001753068194120366,5.1493765769360435e-05,2.7442484068485317e-05,0.00021720213710993918,2.174418716310978e-05,2.5813174673666866e-05
2019-06-07,QQQ,1,0.019127951813802113,0.00036587854059113553,0.00016854588991968661,5.191765598170432e-05,2.4514948777862396e-05,0.00019446239028977222,2.2426528342269493e-05,2.4090425972848837e-05
2019-06-10,QQQ,1,0.011587578424232525,0.00013427197373773914,0.00018038584895997356,5.181702365150791e-05,2.042999085450945e-05,0.00017455482990801077,1.716123536924836e-05,1.9457961464824592e-05
2019-06-11,QQQ,1,0.001364001212609267,1.8604993079995511e-06,0.0001776190164466395,5.041708531399297e-05,2.3633673717016896e-05,0.00015712671324628303,2.4548669388015977e-05,1.9559916110237953e-05
2019-06-12,QQQ,1,-0.005796447125594462,3.35987992798123e-05,0.0001670735054183211,4.347751746264893e-05,3.60917866284727e-05,0.0001418692309360777,3.4086775416640665e-05,2.4219588671178365e-05
2019-06-13,QQQ,1,0.005905601693136475,3.48761313579764e-05,0.00015906502305001056,4.2392129586472754e-05,1.7571708934631185e-05,0.00013492139178870942,2.002986912859202e-05,1.7966695365867047e-05
2019-06-14,QQQ,1,-0.004261514623978613,1.8160506890383578e-05,0.0001516136895484885,3.537505739771745e-05,1.1588074606311231e-05,0.00012242953438823228,1.556288740619358e-05,1.4785427877296421e-05
2019-06-17,QQQ,1,0.0060046328565732665,3.6055615742239226e-05,0.00014360649858900218,2.8455313134986095e-05,1.5536065598269897e-05,0.0001149578360436434,2.9250404451437842e-05,2.198691096225665e-05
2019-06-18,QQQ,1,0.014426679349917038,0.00020812907706532267,0.0001371534456181964,2.4246480205903292e-05,1.3297792455195238e-05,0.00010495239646674728,2.856826931405844e-05,2.1252718618668877e-05
2019-06-19,QQQ,1,0.003748468883215672,1.4051018968436147e-05,0.00014141198350502398,3.0198084383400727e-05,1.4180642483205025e-05,9.619311281721475e-05,9.38447187706476e-06,1.3813229410092468e-05
2019-06-20,QQQ,1,0.009256307666133168,8.567923161011565e-05,0.00013377032563282871,2.9923869292717868e-05,2.0868515968789274e-05,8.852477905839189e-05,9.79152129243516e-06,1.1956419414230307e-05
2019-06-21,QQQ,1,-0.0014836385969481114,2.2011834863541604e-06,0.00013088485999146593,2.9404803032480852e-05,1.7014373403359743e-05,8.181151973567975e-05,1.3481471485523927e-05,1.549105670601984e-05
2019-06-24,QQQ,1,3.1553711080434255e-05,9.956366829475195e-10,0.0001231638394011592,2.9322221078433824e-05,1.6785392496942174e-05,7.635428340324454e-05,1.9819862815153062e-05,2.2051580695727817e-05
2019-06-25,QQQ,1,-0.017315264601045932,0.00029981838820423436,0.00011577406877529062,3.0197276111872125e-05,7.97976465219263e-06,7.115683307227712e-05,1.6764527130225108e-05,1.566204725636005e-05
2019-06-26,QQQ,1,0.004639698961198313,2.1526806450544704e-05,0.00012681672794102725,2.9443919172057423e-05,3.3014333367257626e-05,0.00012380051309715884,1.4904636844597846e-05,1.8439508212148614e-05
2019-06-27,QQQ,1,0.0038142087765029586,1.4548188590752197e-05,0.0001204993326515983,3.027152955417077e-05,2.0473980499053723e-05,0.00011269373715929873,3.5087967844455666e-05,2.7388525334974726e-05
2019-06-28,QQQ,1,0.0012861902656293722,1.6542853993997551e-06,0.00011414226400794752,2.9119636832662234e-05,1.0661851684150019e-05,0.00010297028621653998,1.2125024905540551e-05,1.4158881319424362e-05
2019-07-01,QQQ,1,0.01340428635333435,0.00017967489264218546,0.00010739298529143464,2.920778969196143e-05,1.3183799799521944e-05,9.445787012335745e-05,2.0812916249111294e-05,2.0407651744971827e-05
2019-07-02,QQQ,1,0.003954858818993934,1.5640908278174093e-05,0.0001117298997324797,3.193234663383351e-05,1.5113570447146912e-05,8.700565710187424e-05,9.883989749230927e-06,1.4927902545977648e-05
2019-07-03,QQQ,1,0.007498084672334038,5.6221273753490636e-05,0.00010596456024522135,2.6066719300946707e-05,1.302458573506718e-05,8.048160114285113e-05,9.0721090900594e-06,1.056190758670268e-05
2019-07-05,QQQ,1,-0.0020395143381044534,4.159618735333647e-06,0.00010297996305571751,2.4189471396002245e-05,7.368459373302069e-06,7.477010228697372e-05,8.80177379548378e-06,9.759461375099088e-06
2019-07-08,QQQ,1,-0.007038452864585487,4.953981872699165e-05,9.705074239649447e-05,1.9651571217078675e-05,1.544433968596612e-05,7.056345331975238e-05,1.3058953995639795e-05,1.2610974787201287e-05
2019-07-09,QQQ,1,0.004995354792264983,2.4953569500604735e-05,9.42000869763243e-05,1.998943882982994e-05,7.450931203447215e-06,7.553752747264677e-05,1.1550497556297208e-05,1.29006578116502e-05
2019-07-10,QQQ,1,0.009915887811593471,9.832483109210796e-05,9.004529592778111e-05,1.698505110264306e-05,1.668338855894527e-05,7.044180233197579e-05,2.0450475476752188e-05,1.702425062367109e-05
2019-07-11,QQQ,1,-0.0007275908007828846,5.293883733838793e-07,9.054206803764072e-05,1.666974599449283e-05,1.0425743775871682e-05,6.598073877097525e-05,2.2132869834815007e-05,1.9001996185578445e-05
2019-07-12,QQQ,1,0.005752252173929051,3.3088405072471495e-05,8.51413072577853e-05,1.537143801903711e-05,1.2198502648291905e-05,6.217627796600862e-05,9.307526044546785e-06,1.053557052897102e-05
2019-07-15,QQQ,1,0.0031986815417210934,1.0231563605347231e-05,8.201813312666647e-05,1.5633265959714566e-05,7.02294199706644e-06,5.874466764255658e-05,6.1466562830738035e-06,8.94581304841954e-06
2019-07-16,QQQ,1,-0.005163900744572736,2.6665870899798854e-05,7.77109389553873e-05,1.4894481313500132e-05,5.061838094128189e-06,5.5740456985639385e-05,6.150062995471404e-06,8.520504984507782e-06
2019-07-17,QQQ,1,-0.004930880895504863,2.431358640565484e-05,7.4648234872052e-05,1.4764033666251933e-05,1.1041138301094055e-05,5.81972352563935e-05,6.480193560411663e-06,9.109277734298949e-06
2019-07-18,QQQ,1,0.0011438479244274546,1.308388074216996e-06,7.162815596406817e-05,1.3060207203959194e-05,8.370899505575132e-06,5.989930182190926e-05,6.290620017910477e-06,9.911313919861784e-06
2019-07-19,QQQ,1,-0.007354754165995736,5.409240884223164e-05,6.740896989067709e-05,1.3150323609507768e-05,1.7200927428440785e-05,5.6751283967453046e-05,8.929023344382153e-06,1.331513455072774e-05
2019-07-22,QQQ,1,0.007926435875516447,6.282838568867418e-05,6.660997622777037e-05,1.2326134757090739e-05,2.0629299495767354e-05,6.431409285506123e-05,1.0702205352959558e-05,1.4031631587435768e-05
2019-07-23,QQQ,1,0.006523153892368683,4.2551536703524694e-05,6.63830807954246e-05,1.3719139783936501e-05,1.0446173377616835e-05,6.061622229686087e-05,2.029289613136198e-05,1.9308792912180947e-05
2019-07-24,QQQ,1,0.006993225232426958,4.890519915145309e-05,6.49531881499106e-05,1.3705076239107338e-05,9.876915447498556e-06,5.737891354335528e-05,7.261654167444959e-06,1.004901600041309e-05
2019-07-25,QQQ,1,-0.009524967198146328,9.07250001257635e-05,6.399030881000315e-05,1.4432760953473912e-05,1.208682068576143e-05,5.454480461501523e-05,7.035511936583263e-06,1.5197884956220861e-05
2019-07-26,QQQ,1,0.010242220162390403,0.00010490307385487649,6.559439028894878e-05,1.6265919826849096e-05,1.0021530709642032e-05,6.93705130362278e-05,6.1226343509622e-06,9.434684917468183e-06
2019-07-29,QQQ,1,-0.0034366709261215433,1.1810707054449107e-05,6.795291130290444e-05,1.5140753017436197e-05,5.679623776195574e-06,6.504287624719966e-05,6.635619607574232e-06,9.781433483186231e-06
2019-07-30,QQQ,1,-0.004325636082213258,1.871112751574526e-05,6.458437904799712e-05,1.4781920023925482e-05,1.1765627766752229e-05,6.3507265232499e-05,5.6072951191383385e-06,8.285752398466848e-06
2019-07-31,QQQ,1,-0.013926469192782953,0.00019394654417753267,6.183198395606201e-05,1.450173733383673e-05,1.0420679083567006e-05,6.347924567062836e-05,9.489706730568217e-06,1.1899298697217118e-05
2019-08-01,QQQ,1,-0.004983658463018514,2.4836851676016062e-05,6.975885756935025e-05,1.73520216425273e-05,3.336760653639066e-05,9.688288311603714e-05,1.8524053041036662e-05,1.9326578972981605e-05
2019-08-02,QQQ,1,-0.014834351248785183,0.0002200579769723345,6.70635372157502e-05,1.5632314512929344e-05,4.8993807740247034e-05,9.386655450961186e-05,5.256553813506612e-05,4.0052454037277165e-05
2019-08-05,QQQ,1,-0.035974595195454206,0.001294171499476797,7.624320360114527e-05,1.8193699097062043e-05,3.2842453933462726e-05,0.00012846657369392685,7.28016491566108e-05,5.5039339985829094e-05
2019-08-06,QQQ,1,0.013901768760204547,0.00019325917466219908,0.00014931890135368444,3.58817405601998e-05,3.222687980081771e-05,0.00036365671910953734,5.498512643110304e-05,6.312331474691841e-05
2019-08-07,QQQ,1,0.005387574760369773,2.902596179857342e-05,0.00015195531775219533,3.877584788521088e-05,4.274123236808897e-05,0.0003226763698807732,5.7883501002255966e-05,5.324268260104463e-05
2019-08-08,QQQ,1,0.021530417522653167,0.00046355887869977053,0.000144579556394978,3.83925134959216e-05,7.130598794210197e-05,0.0002868000347873007,3.5791721925594056e-05,3.120892007053686e-05
2019-08-09,QQQ,1,-0.009446226470789298,8.923119453744045e-05,0.00016371831573326558,4.3147597434749186e-05,2.8221457121614812e-05,0.0002553920198781878,4.140398101250586e-05,3.0850066638865756e-05
2019-08-12,QQQ,1,-0.01154156114732885,0.00013320763371753083,0.00015924908846151609,4.302492558256868e-05,3.558824452043263e-05,0.000244917680132492,2.414262239583878e-05,2.309017280421362e-05
2019-08-13,QQQ,1,0.02167813832136556,0.000469941681080258,0.00015768660117687695,3.6709344588849354e-05,2.5918133149161715e-05,0.00024413690739089001,7.156436582218706e-05,5.3661392517164246e-05
2019-08-14,QQQ,1,-0.0303406187482258,0.0009205531460251909,0.00017642190597107982,4.149314977074932e-05,4.8860411859499565e-05,0.00021804249301082872,7.241926959609565e-05,4.703780063263009e-05
2019-08-15,QQQ,1,-0.0011497595608043198,1.3219470476609424e-06,0.00022106978037432653,5.3077497151259396e-05,3.164779314275279e-05,0.00037080416118076694,8.604111035801099e-05,6.157416307726938e-05
2019-08-16,QQQ,1,0.01592307592085529,0.0002535443467813215,0.0002078849103747266,5.2573040874274166e-05,5.41031930529087e-05,0.0003291857900253165,0.00011409688515681496,8.727457792709465e-05
2019-08-19,QQQ,1,0.015779602650478175,0.00024899585980697785,0.0002106244765591223,5.312646186552157e-05,2.1108214949705725e-05,0.00029249872068986437,5.7820274057799646e-05,4.5545600916461344e-05
2019-08-20,QQQ,1,-0.007778267283808482,6.050144193836538e-05,0.00021292675955399362,5.546797801860707e-05,1.1972109679571748e-05,0.00026038094673718187,3.589290025733092e-05,2.906090126549887e-05
2019-08-21,QQQ,1,0.008839008667844261,7.812807423022599e-05,0.0002037812404970559,5.318595764242123e-05,2.2047576248254223e-05,0.0002438047168149705,2.3096093817893413e-05,2.1661430055142842e-05
2019-08-22,QQQ,1,-0.0032391914959717383,1.0492361547575628e-05,0.00019624205052104612,4.427085788781215e-05,1.384570551072216e-05,0.0002177516760518865,2.1521665679670853e-05,2.045539205122791e-05
2019-08-23,QQQ,1,-0.03215672542593229,0.0010340549901188,0.00018509706918263787,4.4911958049370337e-05,3.643086025023668e-05,0.00019694502374647247,3.024535363860283e-05,2.1488303310757405e-05
2019-08-26,QQQ,1,0.014990807689511776,0.00022472431518392538,0.00023603454443880766,5.718437717949346e-05,6.269001036737113e-05,0.0003739861158566908,8.424369428177537e-05,6.081217882680903e-05
2019-08-27,QQQ,1,-0.0021122132355868573,4.461444752588301e-06,0.0002353559306835147,5.836059453290009e-05,1.7163581751825052e-05,0.000331719262535067,7.211629803052463e-05,6.0518090153330404e-05
2019-08-28,QQQ,1,0.0035718592718199105,1.2758178657685861e-05,0.00022150226152765912,5.899393553779994e-05,4.3388269867750094e-05,0.00029556772645799933,5.6942694439450576e-05,4.306721104222928e-05
2019-08-29,QQQ,1,0.01517449029790452,0.0002302651558011984,0.0002089776165554607,5.790783984708283e-05,4.128699227101884e-05,0.0002630677144523321,8.731425187807024e-05,6.38813255081073e-05
2019-08-30,QQQ,1,-0.0023977107314117063,5.749016751526859e-06,0.00021025486891020496,5.983966726827662e-05,1.712451436419373e-05,0.00023461550886864525,2.7865610777544364e-05,2.8260866680202655e-05
2019-09-03,QQQ,1,-0.009755572290652381,9.517119071814455e-05,0.00019798451778068425,4.700977377339985e-05,3.655097006922365e-05,0.0002108036550788609,2.1255924675634932e-05,2.0447312199098516e-05
2019-09-04,QQQ,1,0.014332552572674295,0.00020542206324847257,0.00019181571815693186,4.324666124897634e-05,3.023769733445049e-05,0.000207015822485456,3.0826951541734755e-05,2.8055547076324473e-05
2019-09-05,QQQ,1,0.018153223595260393,0.00032953952689951865,0.0001926320988624243,4.743970824799877e-05,1.6345942558784143e-05,0.00018554475918961124,2.0124954502201764e-05,2.147545180458002e-05
2019-09-06,QQQ,1,-0.0009913009139923545,9.826775020820775e-07,0.00020084654454464998,4.730043320028079e-05,1.3233527003888122e-05,0.00016674787053332164,1.0397862188698134e-05,1.2320213953904836e-05
2019-09-09,QQQ,1,-0.0020898645718503417,4.367533928675212e-06,0.0001888547125220959,4.517653450938734e-05,1.493634083504119e-05,0.00015047955084122714,2.0198269303870367e-05,1.8009045032893528e-05
2019-09-10,QQQ,1,-0.0028810164940473726,8.300256038973015e-06,0.00017778548180649064,4.452765107010736e-05,2.4195653465161852e-05,0.00013688311550747023,1.7889129333437675e-05,2.0429091586662124e-05
2019-09-11,QQQ,1,0.009345688054587242,8.734188521365467e-05,0.00016761636826043957,4.0576734027568375e-05,2.3124134235724825e-05,0.00012573029876425165,2.164440288382758e-05,1.9542723140445135e-05
2019-09-12,QQQ,1,0.0041486858555250805,1.721159432783387e-05,0.0001627998992776325,3.780282222510778e-05,1.535540975544136e-05,0.00011438317218297176,1.114699342927162e-05,1.296957787222112e-05
2019-09-13,QQQ,1,-0.003577281934486365,1.2796946038802508e-05,0.00015406460098064457,2.840170985021376e-05,1.4909022128641702e-05,0.00010444930575071494,1.3819930541694602e-05,1.4128419256425912e-05
2019-09-16,QQQ,1,-0.004476677790027139,2.0040644035722272e-05,0.00014558854168413403,2.7258621404409766e-05,1.1570896243891203e-05,9.819384531479937e-05,1.0496577287094263e-05,1.1971413558922011e-05
2019-09-17,QQQ,1,0.0047884555099182435,2.2929306170466384e-05,0.00013805566782522933,2.3917589271130204e-05,7.854247807767404e-06,9.409930753076516e-05,1.3200910891567082e-05,1.3044331773313098e-05
2019-09-18,QQQ,1,-0.00041561499506936883,1.7273582412651148e-07,0.00013114808612594355,2.450118914629201e-05,1.0784339180074217e-05,8.66917527058735e-05,1.7542804375562396e-05,1.4010679871627164e-05
2019-09-19,QQQ,1,0.0016608467889218659,2.7584120562720727e-06,0.00012328956510783453,2.0337708690115552e-05,2.4809572777235976e-05,8.023974420368938e-05,9.330980230078475e-06,1.2083296922434583e-05
2019-09-20,QQQ,1,-0.010634852077558321,0.00011310007871154654,0.00011605769592474078,1.79817914309042e-05,1.396588731876012e-05,7.455836810769474e-05,8.620525128549462e-06,1.1324978491543745e-05
2019-09-23,QQQ,1,0.00044087449327712136,1.9437031882235853e-07,0.00011588023889194913,2.2016477808615367e-05,2.386429679576207e-05,9.115973342885417e-05,1.031481053982554e-05,1.4139632416778779e-05
