date,actual_rv,forecast_HAR,loss_HAR,forecast_HARQ,loss_HARQ,forecast_StableTailHAR,loss_StableTailHAR,forecast_CodiffAR,loss_CodiffAR,forecast_LFSM_lite,loss_LFSM_lite
2020-05-07,7.227427060882625e-05,8.50457402705371e-05,0.012549262925209748,7.966251893141026e-05,0.004586655021449948,7.957152808908387e-05,0.004481254237549637,9.829023649660104e-05,0.04277135376875019,0.00010114798307123173,0.05065633637002365
2020-05-08,8.641571393369667e-05,7.985297940245147e-05,0.0032028710900664503,7.73427967962312e-05,0.006385763495714958,7.721488998094042e-05,0.006581454969941447,9.478383346240012e-05,0.004142969324425261,0.0001053446637379627,0.018382061396275073
2020-05-11,4.61002399153134e-05,8.86406424033219e-05,0.1738524809469375,8.399115989334675e-05,0.14876354240399658,8.003579293461073e-05,0.12765108399062952,9.796357461296505e-05,0.22436308992382692,0.00010156062865135378,0.24375621080577403
2020-05-12,7.560918482890208e-05,6.410387289693075e-05,0.014406215136075318,5.9559257503247366e-05,0.0308722708441036,6.621063593947037e-05,0.009212577035013103,7.608246448202858e-05,1.9428633967866205e-05,8.104896559082395e-05,0.002358503318528271
2020-05-13,5.285844465064693e-05,7.567006666000999e-05,0.057303541917294476,7.236768497531107e-05,0.044557402869798146,6.852884019902077e-05,0.03096857330564151,7.889953637944442e-05,0.07050406788237962,8.336377645591056e-05,0.08966609421635874
2020-05-14,6.599790395422465e-05,6.632884069737634e-05,1.2488283241740561e-05,6.271157784311295e-05,0.0013269199239092089,6.528031287089277e-05,5.9977927790777485e-05,7.425323846134226e-05,0.006680301899442576,7.602038580988803e-05,0.00953915800087013
2020-05-15,8.814691758174894e-05,6.966745172747313e-05,0.029980793341670697,6.788114063249756e-05,0.037301276654075455,6.386973371902019e-05,0.057945325037953355,7.038440029014819e-05,0.027331116339142536,7.431951430478232e-05,0.015422085599920532
2020-05-18,5.44053294830185e-05,7.551094970286386e-05,0.04831145499162193,7.51944430586452e-05,0.04714380683615649,7.140413683610879e-05,0.033828947894797956,7.818185403950728e-05,0.0584572597246058,8.502240640555075e-05,0.08634672970603807
2020-05-19,4.4037451555910867e-05,6.752747676526073e-05,0.07963536166712237,6.293601720666886e-05,0.05679596770273543,6.927902460478487e-05,0.08875519950829047,7.33125184559458e-05,0.11037213448356642,7.439000897524397e-05,0.11626192773072974
2020-05-20,3.5610534336084175e-05,5.994267209948061e-05,0.11482366299650826,5.5667245815406286e-05,0.08645396742336175,5.68508084085429e-05,0.09417465382399248,7.467355864902589e-05,0.21736734113247147,5.884285213544318e-05,0.10740915516342797
2020-05-21,6.423582203397528e-05,5.3878357494517504e-05,0.016405777434894242,4.908115605987776e-05,0.039681645927698295,5.012640388193987e-05,0.03346363007966935,5.831954470736459e-05,0.004822126619674405,5.119909018178634e-05,0.027788925010380883
2020-05-22,6.60185408827527e-05,6.289960156487999e-05,0.0011901990515561511,6.190176407870409e-05,0.0021180528330615456,5.848836068952475e-05,0.007638791536522138,5.7537149460165207e-05,0.009902414735177167,6.730477106473092e-05,0.00018496660582734137
2020-05-25,0.00012751972756808072,6.111434516367047e-05,0.3510515694123697,5.638696734359737e-05,0.4454776347620353,5.8391315027132036e-05,0.40277784034386865,6.0861457172486925e-05,0.355575055762932,6.668542046016308e-05,0.26397324872077244
2020-05-26,5.735666488535419e-05,8.033363298421861e-05,0.05088004096982224,7.709478514740657e-05,0.03972252500546691,8.103670968715617e-05,0.05339940790987341,8.843086612715927e-05,0.08153660314655276,9.146585176318023e-05,0.09375947367498316
2020-05-27,4.291860629192579e-05,6.652176536550124e-05,0.08340515659762082,6.174185369772219e-05,0.05878646070826132,7.34975139492426e-05,0.12189250433419119,8.312657534908537e-05,0.17736328123743128,7.590045689126227e-05,0.1355763886507515
2020-05-28,0.00011623010222165196,6.275792917404052e-05,0.2357515845329412,5.8066453734294185e-05,0.3076900963579865,5.913302803741474e-05,0.2897876896873899,7.58484081250111e-05,0.10556487353441302,6.329861478251881e-05,0.22851031216924222
2020-05-29,5.978917384735728e-05,8.795499349168414e-05,0.06577073089303709,8.78685385157269e-05,0.0654561363244639,8.334041010902256e-05,0.04951810451527594,9.599959724317725e-05,0.09632589800582325,9.804611308897582e-05,0.10441997570443395
2020-06-01,4.045524500244859e-05,7.268983303325664e-05,0.14255135149825593,7.075842016676813e-05,0.13081277988385875,7.708778136324505e-05,0.16954300601648198,7.883148786551699e-05,0.1803025766065003,8.463391241089577e-05,0.2161415159271265
2020-06-02,3.041525061071336e-05,5.7362884784786504e-05,0.16467860214314012,5.114733895980638e-05,0.1144258115025718,5.626468020988799e-05,0.15569732756476862,7.220417160836503e-05,0.2857931955749784,6.698862543389119e-05,0.24361473376512222
2020-06-03,3.999970215296533e-05,4.9360995710326556e-05,0.020638934470356585,4.797180611111473e-05,0.015558347193544986,4.6170120079316906e-05,0.009815564559196188,5.71643305466174e-05,0.05678994337029075,5.536545431164135e-05,0.047550614759253484
2020-06-04,4.9311995986188424e-05,5.247575976092681e-05,0.0018939622230338404,4.7171084228551975e-05,0.0009998093324834478,4.6068036446548335e-05,0.002368688710509881,4.574170623220562e-05,0.0028963831610533397,5.452054956423308e-05,0.004876540263708318
2020-06-05,1.98906265889174e-05,5.034924463546314e-05,0.32378814976112213,4.712029666310556e-05,0.28457963234343064,4.709812075835939e-05,0.2843076534372413,4.487799542489573e-05,0.2569145758477449,5.995010691407356e-05,0.4350504103341206
2020-06-08,4.282989073924531e-05,3.4664335216270044e-05,0.024035827352525407,3.560947035308269e-05,0.018142240134678467,3.717188188621093e-05,0.010528435292893379,3.515650557175258e-05,0.020837032227453367,4.201692689177194e-05,0.0001848019667620715
2020-06-09,5.663732622009864e-05,4.2803939739634704e-05,0.043142122398449834,4.109167388072579e-05,0.057453633659096504,4.00879692188052e-05,0.0672340535696494,4.3629330893181756e-05,0.03720935390597391,5.161523824727142e-05,0.004447254640852716
2020-06-10,3.682611066773139e-05,4.94443606022129e-05,0.03943989333707987,4.416945922187299e-05,0.015572476117539535,4.779331628912972e-05,0.031207146172971267,4.4516537767164335e-05,0.016899247866726474,5.899305782085292e-05,0.09545746876210148
2020-06-11,8.391833602941044e-05,4.360381547379845e-05,0.26986457902878613,4.003728003580513e-05,0.3559718074034923,4.5504038786316034e-05,0.23215228519124653,4.693903161918311e-05,0.20682108920759634,4.8608088306061634e-05,0.18037321789566274
2020-06-12,9.561164027280303e-05,5.784869177006461e-05,0.15032455506577458,5.9762465044271824e-05,0.1299442695081412,5.785904233442703e-05,0.15020779196370082,6.843639138102547e-05,0.06269784282861446,7.52353089795565e-05,0.031160768369053793
2020-06-15,0.00011598965898244406,7.163736206491613e-05,0.13723813333793355,7.083131021152726e-05,0.14434793630904452,7.045203715859712e-05,0.14779456424779003,7.498571788752335e-05,0.11061997197259998,9.191468322411044e-05,0.0292871692430825
2020-06-16,4.025855112296471e-05,8.454921858638599e-05,0.21816661397841197,8.553969743731632e-05,0.2242998634102975,8.255365372885894e-05,0.2057912842237406,9.24461983407609e-05,0.2667852767914993,0.00010473668253123205,0.3405056953475609
2020-06-17,6.58728331286009e-05,6.120528586740362e-05,0.0027679689942659014,5.677767347942272e-05,0.011606079337302289,6.61891418620897e-05,1.145526801704655e-05,7.394384087861513e-05,0.0064292780190673415,6.481879440215811e-05,0.00013079908428337284
2020-06-18,8.381213284846933e-05,7.456362859149991e-05,0.0071101170081300236,7.140475797157367e-05,0.013547903217468571,6.520117822397356e-05,0.034338690475327116,7.763698226954142e-05,0.0030048853739017556,8.115502715323362e-05,0.0005245708369598923
2020-06-19,4.134926298994875e-05,7.966766410592858e-05,0.17483109322886348,7.392170603070318e-05,0.1403175568072048,7.267893726342801e-05,0.13292750817548793,7.607799974227121e-05,0.1532159661176209,9.789010877080997e-05,0.28419582695114154
2020-06-22,5.456303207978142e-05,6.007517666705572e-05,0.004486023445296583,5.6156642628692694e-05,0.0004104376663129905,6.0784293986993725e-05,0.005625021814800846,6.54188038771993e-05,0.015510470453851122,6.68653662635962e-05,0.019337911982747924
2020-06-23,7.62335705187091e-05,5.937693022299319e-05,0.03399592837212184,5.664019044661354e-05,0.04884404545572396,5.313711478625051e-05,0.07373141374608894,6.540893947187055e-05,0.012348629908911501,7.282167034034298e-05,0.0010644707919713614
2020-06-24,2.137147671892711e-05,6.979045412988323e-05,0.48966356483184903,6.530590231129468e-05,0.44427709081786304,6.411736113421307e-05,0.4319760981769032,6.588238384067613e-05,0.45020225364040556,7.882939862039258e-05,0.576339324728439
2020-06-29,7.914696901124756e-05,4.353946932957187e-05,0.22018254473131438,3.825053428662823e-05,0.3420239385283228,4.564328953829159e-05,0.18358307884032365,4.101170088399505e-05,0.2724140417224823,4.8470767863584906e-05,0.14253484567304353
2020-06-30,2.4885515732583524e-05,6.13849000256394e-05,0.3082791989056326,6.0444812432513075e-05,0.29915121431012404,5.730460186897967e-05,0.2683623130874495,7.006254528089086e-05,0.39029241430711537,8.551495518601826e-05,0.5254131004453741
