date,rv,medrv,rk_bartlett_h5,tsrv_k5,ret,n_bars,n_returns,source,contract_mo,is_settlement_day
2018-07-30,2.6280646338996375e-05,2.6651454161546755e-05,9.76868296413251e-06,6.562058554336262e-06,-0.003922825812374242,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-07-31,1.4290023643186706e-05,1.1804204148271961e-05,2.2260396112545193e-05,2.3396291284894995e-05,0.005566469636352878,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-01,9.888501313803894e-06,1.1993871837412353e-05,4.651216049125258e-06,4.533202173891299e-06,0.0012681161119694195,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-02,3.197585122095147e-05,3.648793281016585e-05,5.3140917379109976e-05,5.485909846308533e-05,-0.01569804984312917,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-03,1.3515196096446126e-05,1.3186071071831836e-05,7.585755212259216e-06,6.591340531153366e-06,0.002921309362559299,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-06,2.6601589859504623e-05,1.7927617187311806e-05,3.844099701573703e-05,3.596917983387889e-05,-0.0018195055965861684,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-07,1.400704093218115e-05,1.7368066971446906e-05,1.0624991880755307e-05,9.458575124421037e-06,-0.000820232445166269,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-08,1.2038495951480292e-05,1.0954889888769885e-05,1.5731607377354197e-05,1.2436716558424407e-05,0.0036268060427708804,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-09,1.7897421687274744e-05,2.29364840086119e-05,1.632974009568187e-05,1.7567327943810474e-05,-0.00036300935147792757,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-10,2.000211339611021e-05,1.4110189472173374e-05,2.0828121113939215e-05,1.735676465189186e-05,0.0,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-13,6.613573838544452e-05,6.177890209314152e-05,6.987252446986218e-05,6.769337737457886e-05,-0.013206083785229694,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-14,2.610743134308973e-05,2.2761146264423575e-05,2.167084015615774e-05,2.2673802192697073e-05,0.0009246417672184037,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201808,False
2018-08-16,3.5698039187166034e-05,3.6607026719639695e-05,4.533640507417537e-05,4.499331063307633e-05,0.006946428007045924,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-17,1.9011118340842037e-05,1.6581941121641802e-05,1.727082619882471e-05,1.7089748692860243e-05,-0.004398491018168471,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-20,3.1624605659653575e-05,4.2033546614520915e-05,2.1634239683308282e-05,1.8390088291203238e-05,-0.001591835159862498,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-21,2.1482887477214234e-05,1.7066669464279913e-05,1.8004104609080146e-05,1.479010359136754e-05,0.006990102556908795,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-22,1.7872508943903464e-05,1.3451199582521685e-05,2.340464381358075e-05,2.1503910119363554e-05,0.0004646192528880988,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-23,4.150253082015998e-05,4.166007179542614e-05,5.482920811756616e-05,5.165887154482262e-05,0.004993075560664195,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-24,2.918213552904643e-05,2.45154239309074e-05,3.788607199405792e-05,3.731343413078402e-05,-0.0023147086859172106,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-27,1.6254521924521326e-05,1.5886754553765932e-05,1.1546840393957972e-05,9.595329797077238e-06,0.0027596374794409684,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-28,1.2055962431982155e-05,1.2872992603256604e-05,6.226303957763627e-06,4.654159555446551e-06,0.0006392402391082186,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-29,1.2126054897300847e-05,9.091895583942838e-06,1.573822842789108e-05,1.411076961827031e-05,0.006267335106672434,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-30,4.4646156767649e-05,4.554390961464975e-05,4.635678419844805e-05,4.7247690872418414e-05,-0.006059802381097157,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-08-31,2.509024051756445e-05,2.39986341518169e-05,1.4616297263317172e-05,1.061682442298784e-05,0.002725539981051739,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-03,2.8264732424102388e-05,2.117223140661274e-05,2.6862379801436654e-05,2.2334400086642727e-05,-0.009103385579967593,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-04,2.0685266743696436e-05,2.234654881813213e-05,2.397738017741373e-05,2.5435602973129898e-05,0.004098553030010166,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-05,2.5954220088282372e-05,2.3657335809439477e-05,2.5484941608404778e-05,2.567971900401027e-05,-0.0030091665437002035,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-06,3.718389577913376e-05,4.839853909741742e-05,3.131382761657861e-05,3.233229108758108e-05,-0.001466679151910455,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-07,2.4078793121660492e-05,2.065976541197312e-05,3.0161098182891364e-05,2.9876455996977923e-05,-0.001105888970878155,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-10,4.743004683066704e-05,4.543676139670002e-05,6.378056395287676e-05,5.832370761137181e-05,-0.013142253015587357,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-11,4.5039336644640834e-05,4.2659556189811986e-05,3.571066467158877e-05,3.310799001428722e-05,-0.0006515567782976461,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-12,2.47451510159593e-05,2.841648255029433e-05,2.1969222523019148e-05,1.9985354889966585e-05,-0.0037223195780313745,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-13,1.6814295207117298e-05,1.463970040047563e-05,1.0621856924309402e-05,1.0865407862810996e-05,-0.0034465126566267656,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-14,2.2931881712755634e-05,1.6679877361234354e-05,2.2596161848491063e-05,2.2860796190231235e-05,0.007009159010026522,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-17,1.8290213350595372e-05,1.4098878582204316e-05,1.292966422686986e-05,1.1192620444210762e-05,-0.0031365339367059875,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-18,1.8027319383413615e-05,1.945712941173203e-05,1.6120105938017393e-05,1.5344362620392824e-05,0.0005566895671691441,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201809,False
2018-09-20,2.2487993951907928e-05,2.3455293986167958e-05,3.460760691742095e-05,3.633683683627762e-05,-0.00588236990306612,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-09-21,2.9412097927647916e-05,3.171860213675662e-05,3.317921958399841e-05,2.89835589577545e-05,0.006215742132914315,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-09-25,1.3547849260343106e-05,1.3806707701558532e-05,1.0658751303482877e-05,1.0118758990688279e-05,0.0034665241792701806,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-09-26,1.2187745111841226e-05,1.3523508900119296e-05,8.9794746790053e-06,6.316477109076191e-06,0.0011855365941020324,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-09-27,1.405457990358948e-05,1.1109289340400136e-05,1.7984780671887428e-05,1.6146087047207107e-05,0.0039231837190278895,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-09-28,3.486088852698208e-05,1.9413175463614055e-05,3.402679758605925e-05,3.418558550396983e-05,-0.005552788378924589,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-01,1.2381931604692132e-05,1.0403211304446552e-05,5.653603572516724e-06,4.341080366984675e-06,0.00254730850986995,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-02,2.576682732437225e-05,1.8182445050351925e-05,4.4869709267627866e-05,3.97749857055933e-05,-0.010970034136034812,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-03,1.9037698050435652e-05,1.7929428726507065e-05,1.14056563204837e-05,9.791389408473323e-06,-0.0030351828313559537,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-04,4.674252071046746e-05,2.734788435940318e-05,5.52665016776571e-05,3.674578467157855e-05,-0.011528576922696487,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-05,0.00017507782794226387,9.476133128807146e-05,0.00012719241524046456,0.00011646570569173305,-0.01483328250427185,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-08,8.123225270540995e-05,7.025518145752899e-05,7.054388282436173e-05,6.518122874116922e-05,0.001339200506251359,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-09,4.5231153956762054e-05,5.454032019160654e-05,2.8683970857438418e-05,2.5011615273767463e-05,-0.003626304193330654,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-11,0.00031137582659863906,0.00023239482507676683,0.00030199041909648416,0.00023302051856015674,-0.026507206156948016,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-12,0.00014291747594028043,0.00017636109965344773,0.0001864473266694324,0.0001534789489068748,0.02226040994786871,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-15,4.972214095974973e-05,4.754699628688339e-05,2.2411626731254374e-05,2.1561316578541508e-05,-0.002936859673310366,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-16,6.468355692387413e-05,6.486247059066673e-05,9.250785218637848e-05,9.170379566615014e-05,0.006250020345172302,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201810,False
2018-10-18,7.72601545707057e-05,7.727281095438645e-05,5.529150433096259e-05,5.339513771692237e-05,-0.005045928558795154,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-10-19,9.139470086647746e-05,0.00010158709118681571,8.412843751153246e-05,7.800196629961087e-05,0.013518526755019522,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-10-22,9.989850682515462e-05,8.310399215667612e-05,0.00010356865398102181,9.373922545549708e-05,0.012355838779422257,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-10-23,5.9780525048123035e-05,6.659055904480524e-05,4.3975633077401555e-05,4.380985259238655e-05,-0.007476096063230742,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-10-24,0.00013921223397178378,0.0001381068092217059,0.00017991882443660454,0.00017257148564076035,-0.0047237713634249445,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-10-25,0.0001438100432264871,0.00010457879188960104,9.218324842274316e-05,8.738655806823207e-05,0.0012658229538313748,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-10-26,0.00012497421681853963,0.00010188988416839997,0.00014187810491358006,0.00013675295287607112,-0.012233858550965593,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-10-29,9.550909025965623e-05,9.405610758385195e-05,5.76067265846071e-05,3.9816748733229076e-05,-0.006103997062091082,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-10-30,8.894815923650265e-05,8.848434409111639e-05,6.227020581040494e-05,6.331263267302343e-05,0.0017865592477246395,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-10-31,4.767316010219367e-05,3.693830849552856e-05,7.09626779109573e-05,6.337739062549422e-05,0.013354926994214367,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-01,4.727477257872196e-05,4.4848304250726794e-05,5.971150610179772e-05,5.291117518647707e-05,0.0066636158204183005,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-02,5.829684970853314e-05,5.9244664714140675e-05,5.590464035131253e-05,4.5995389125001063e-05,0.0026366509545194816,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-05,6.017948654472052e-05,6.390826261313061e-05,5.521614023137441e-05,4.961983182960277e-05,0.0037760926636583036,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-06,4.803650226906874e-05,3.675773527701656e-05,3.750520526290812e-05,3.395379937361987e-05,-0.008760369766580567,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-07,5.762062067869211e-05,5.09624402761001e-05,5.5893925478568315e-05,4.320305549001308e-05,0.005600544143494091,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-08,3.526105449362491e-05,3.387272842520126e-05,3.537395626185171e-05,3.631432661997254e-05,-0.005627024493819022,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-09,4.703183146305808e-05,5.0496583647672305e-05,5.411680796431994e-05,3.842700371651824e-05,-0.010062594436041294,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-12,5.780586350229652e-05,4.5440829886707374e-05,6.899062568237858e-05,5.89992306085791e-05,0.00490397386552921,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-13,9.769227704207313e-05,8.772797196295766e-05,9.215543189836655e-05,7.109430929580733e-05,0.01742059816050201,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-14,3.3377519222782e-05,2.5508912966724895e-05,1.708365900030411e-05,1.5641951339572527e-05,-0.0009208574856494067,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-15,6.723783598275815e-05,6.0405591488035344e-05,8.628475259784322e-05,8.518059097595232e-05,0.0013237617125785306,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-16,4.901347979072883e-05,5.822302010012178e-05,6.251309635530912e-05,5.458963590331313e-05,-0.00976510658704477,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-19,2.5830371327427487e-05,2.8523081839613602e-05,1.5548401820927047e-05,1.1324548260411573e-05,0.00040745645872952707,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-20,4.693230236525875e-05,2.4005739451873598e-05,5.2573477057970255e-05,5.194031793336718e-05,-0.002463055432396999,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201811,False
2018-11-22,1.9610298877611333e-05,2.0240833203958762e-05,1.4630376498970154e-05,1.2274358177791964e-05,-0.00472425650144892,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-11-23,7.020752256227481e-05,4.484521069556037e-05,7.931757679089776e-05,7.563229606373022e-05,-0.010752791776262427,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-11-26,0.00017749787709596613,0.00012824766400933106,0.00024222834201264155,0.00015832043236221278,0.01111808858397545,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-11-27,4.1839782071963516e-05,4.8198077814198785e-05,3.9127269759200377e-05,3.085747099447931e-05,0.0020552879498865195,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-11-28,5.1920365510802334e-05,5.760576716813249e-05,6.391009786536569e-05,5.638506709375559e-05,0.008240547166096235,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-11-29,3.3397351652907056e-05,2.739506949963816e-05,3.506545681456151e-05,3.134085130080697e-05,-0.009973386451745725,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-11-30,4.772930789188742e-05,3.97113566727377e-05,2.4220745876725856e-05,1.4908333720959158e-05,-0.0061719222580443045,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-03,3.8224791908478664e-05,3.94663577156658e-05,6.190529366952748e-05,5.468577604350369e-05,0.012226184798173279,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-04,2.3313509137957084e-05,1.666519771114709e-05,1.526900543500207e-05,1.3950772058680776e-05,-0.002188402345572271,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-05,5.1094770870704234e-05,5.385739468684451e-05,1.993478471113625e-05,1.834877919734379e-05,-0.0029315158724596557,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-06,6.183869314129817e-05,6.215055365649227e-05,7.834084459888558e-05,7.233078658561032e-05,-0.012021721971143151,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-07,4.1815638321016045e-05,4.7103319126810657e-05,2.7118395517766417e-05,2.5052322501523157e-05,0.0018486191975028987,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-10,5.0203570720940986e-05,4.676293193415692e-05,4.90414390132263e-05,4.295533339016845e-05,0.0015594950397712637,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-11,4.123275250372864e-05,3.891543117735947e-05,2.501308373590048e-05,2.2166693949309597e-05,0.004967411642416764,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-12,4.0685715587738134e-05,3.650778282624953e-05,4.670791069059863e-05,3.9016131014993065e-05,0.003775707327505984,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-13,2.1933059415824753e-05,1.9893162301650124e-05,2.008121895518493e-05,1.7999424537796344e-05,0.0028449521322304605,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-14,4.3205168304044154e-05,5.175375986348488e-05,6.565014455083663e-05,6.590409157304984e-05,-0.004921067958541414,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-17,4.88642486067168e-05,6.099011909103063e-05,3.575583724519489e-05,2.8548503509171594e-05,0.0037865265525400815,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-18,3.194270002811408e-05,3.504010892907216e-05,2.10334138081292e-05,2.160846573220211e-05,-0.0016450754275521007,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201812,False
2018-12-20,4.2973084876829486e-05,3.326388192787064e-05,5.046879744446728e-05,4.672457072145656e-05,-0.000933077668651805,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2018-12-21,5.20072946332011e-05,5.1541238641587245e-05,5.797521432655185e-05,5.056822129521994e-05,0.005397563446745579,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2018-12-22,3.7556347282105045e-06,1.944703471172857e-06,3.084467221568638e-06,1.8802872580194436e-06,-0.0008342893382025096,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2018-12-24,1.2950440032221752e-05,1.2449942001357518e-05,7.823957246367651e-06,6.062815806978369e-06,0.0021853382962149226,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2018-12-25,4.03981940669707e-05,3.376437807643725e-05,2.3349636982560783e-05,1.5488445552815584e-05,0.002641451163395203,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2018-12-26,3.364971133775395e-05,2.6713602123147095e-05,3.027656637588149e-05,2.5051591153253625e-05,-0.007268162821965518,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2018-12-27,3.209004395145759e-05,3.020143208870934e-05,2.7082997361681073e-05,2.4743718774189477e-05,0.0058303132360038035,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2018-12-28,1.903903757525546e-05,2.1825314238452166e-05,9.929352116809833e-06,7.670814411620143e-06,0.0031068790525825563,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-02,8.246583442703943e-05,5.9486404592459456e-05,0.00012768820449256382,0.0001134136927108631,-0.021474968120211102,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-03,7.617226600319813e-05,6.623568158870363e-05,7.803388316980594e-05,7.124494222233285e-05,-0.0049664602533301405,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-04,8.153174976460342e-05,8.35772812002089e-05,7.099206406517481e-05,6.696478529313681e-05,-0.00266538885874823,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-07,5.809536249657865e-05,5.222271254947481e-05,4.646031526766694e-05,3.966536521423053e-05,0.0030371285847703433,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-08,3.539966402832464e-05,3.3767711892860806e-05,3.2681962860083854e-05,2.7405923145876208e-05,-0.004279086005439581,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-09,3.4871636475443705e-05,4.046936892749173e-05,6.31468347402338e-05,5.874157789665259e-05,0.008794221490090237,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-10,2.192504585175553e-05,2.798048653130955e-05,1.0942830732711809e-05,7.755324949722323e-06,0.00020633446890450102,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-11,3.355047565844723e-05,4.237373932965104e-05,3.352515627069504e-05,3.788692518404709e-05,-0.0010251154152456365,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-14,2.110421399258501e-05,1.5338894603139622e-05,2.093247487733113e-05,2.0067289074423208e-05,-0.0042218051688625025,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-15,3.249312779945787e-05,2.850011812683977e-05,4.223448795210007e-05,4.229727020829674e-05,0.005940205914495067,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201901,False
2019-01-17,3.988249460379324e-05,5.267718526820371e-05,5.961707339363073e-05,5.341360460998736e-05,0.00010226517368394639,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-01-18,3.543315138297787e-05,3.103077007484657e-05,2.4733430520515354e-05,1.6682510975822873e-05,0.0005092946379505747,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-01-21,3.3548387178864536e-05,2.9944975868869877e-05,2.115919317751177e-05,1.8244379133430132e-05,-0.0023285254763063534,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-01-22,1.5049254947967347e-05,1.3801440868123508e-05,1.1773431519467381e-05,1.0376702215287974e-05,0.0017279061065913481,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-01-23,1.4030899936879948e-05,1.6475942076010115e-05,1.2542763500346179e-05,1.2189683536999317e-05,-0.0009162637444291022,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-01-24,2.085960059564614e-05,1.605281386454969e-05,2.276571373868556e-05,1.7184475194206853e-05,0.00274125761791133,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-01-25,1.9322570224342658e-05,1.8877964569801936e-05,2.6428420126847294e-05,2.780985632387283e-05,0.003618094399177707,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-01-28,9.654600860257873e-06,8.64948906740678e-06,8.319964969371445e-06,6.856710976691988e-06,-0.0009009460542337422,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-01-29,2.131770576235965e-05,1.6698837748752078e-05,2.285512749940481e-05,2.1439524846508406e-05,-0.00010077089744875423,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-01-30,1.3544795489852636e-05,1.291223567637585e-05,1.9603424572515114e-05,1.958048801117828e-05,0.0008062890983069337,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-02-11,4.946849135611576e-05,5.644749165777726e-05,3.512843793191997e-05,3.0643708506055946e-05,-0.0026966308475984135,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-02-12,1.4780451990511766e-05,1.5165907187571342e-05,6.6042493433853485e-06,3.805973320484312e-06,0.004273298428374872,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-02-13,2.4677112896572954e-05,1.5519843865849202e-05,2.5494710888525218e-05,2.5907286743398595e-05,-0.003662463881090261,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-02-14,2.9443567679806177e-05,3.0365343400218443e-05,2.9655045817487265e-05,2.456973180050872e-05,0.0031796529173799826,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-02-15,2.426534697038066e-05,1.6667242018158076e-05,3.054423020291664e-05,2.4673028667183945e-05,-0.0008958344300893373,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-02-18,1.699891180135279e-05,1.581561297825702e-05,1.2526197435856626e-05,9.959932231995584e-06,0.0017776026802103218,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-02-19,1.2094398808485974e-05,1.1885785806331645e-05,7.613310334811604e-06,5.010989630865633e-06,0.0022703726252046863,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201902,False
2019-02-21,1.9578237160069992e-05,1.704942330510913e-05,1.4719559183519038e-05,1.2125214082550386e-05,0.005633817718257106,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201903,False
2019-02-22,1.3643090248107445e-05,1.2408969102949014e-05,1.2185719336130158e-05,9.293904956586127e-06,0.003400537646570001,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201903,False
2019-02-25,2.607509130182453e-05,2.578273270108928e-05,1.296289392195906e-05,1.0230084071066442e-05,0.0027042705296356218,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201903,False
2019-02-26,2.1002079298072127e-05,1.8211713696763694e-05,1.716470339967616e-05,1.5782704170898684e-05,-0.0027003584737688158,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201903,False
2019-02-27,1.5400915372016096e-05,1.3617434269215166e-05,1.4158988007561722e-05,1.4609178853342505e-05,-0.001446550230545185,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201903,False
2019-03-04,3.35005869109347e-05,3.6501660752784235e-05,3.390209244057862e-05,3.472040512322156e-05,-0.0050304836662729,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201903,False
2019-03-05,1.7604938516201206e-05,1.7299637559430053e-05,1.3973291644468424e-05,8.227578978893013e-06,0.0020460863571223342,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201903,False
2019-03-06,1.3023335959136994e-05,1.1966566264087997e-05,6.903364450248526e-06,5.584161643725113e-06,0.0022307365828702075,60,59,experiments/k1100h/data/_taifex_5min_2017-2021.parquet,201903,False
