date,actual_rv,position,HAR_RV_forecast,HAR_RV_resid_var,HAR_MedRV_input_forecast,HAR_MedRV_input_resid_var,HAR_RK_input_forecast,HAR_RK_input_resid_var,HAR_TSRV_input_forecast,HAR_TSRV_input_resid_var
2020-08-04,3.190983406716843e-05,729,9.406812915503585e-05,0.2923000871263286,9.104969969865436e-05,0.3005026868816569,7.969299169345423e-05,0.2978265981278411,8.107228391358123e-05,0.30146657679013306
2020-08-05,2.2390546017543534e-05,730,5.72929639592689e-05,0.29309104022978566,5.0416814305957936e-05,0.30118981211998996,5.0045387124547967e-05,0.2982199359652195,4.9732636827501496e-05,0.30188655859954827
2020-08-06,6.320185022959275e-05,731,4.409767678458245e-05,0.29354688716450794,3.994388332717053e-05,0.3013706719042737,4.163192767742631e-05,0.2983979925649326,4.058418625797682e-05,0.3020450824966451
2020-08-07,4.076552873517903e-05,732,5.89932409307536e-05,0.2934937315168186,6.069403547888349e-05,0.3014617600120198,5.820998016948717e-05,0.2984269763565301,5.900715231717551e-05,0.30211217372804633
2020-08-10,3.74996382909465e-05,733,4.822479264238827e-05,0.293158946130169,4.961367667094759e-05,0.30113171242959247,5.05779616090592e-05,0.29807603887914125,5.186240230208595e-05,0.301762953625315
2020-08-11,4.04819709143391e-05,734,4.355143877362105e-05,0.2927723885982597,4.452071948550343e-05,0.30074202289893553,5.554544689755945e-05,0.29769848589518383,5.9217978762990915e-05,0.3013906081524467
2020-08-12,4.485330612918558e-05,735,4.5416673448048257e-05,0.29237919175987526,4.412876486202643e-05,0.30033476790748864,5.400481180232126e-05,0.2973294532555018,5.753619006591285e-05,0.30105015807927515
2020-08-13,4.35924895652923e-05,736,4.891695196470606e-05,0.2920040714314354,4.715839364042004e-05,0.29996214658901815,6.198678089615319e-05,0.29692513062666465,6.561811861782647e-05,0.3006520957214087
2020-08-14,2.7247790846232934e-05,737,4.648977308296187e-05,0.2916069891323306,4.3772429838728054e-05,0.29955984236185124,5.276379544701509e-05,0.2965764071085196,5.238639641494106e-05,0.3003328896095936
2020-08-17,3.4264937517599736e-05,738,3.960311503753859e-05,0.2914143497293735,3.737501664481284e-05,0.2992943177221184,4.936681561805134e-05,0.29652922531701453,5.183983069048599e-05,0.30026799048167985
2020-08-18,5.8124743596662734e-05,739,4.155642110130356e-05,0.2910178687717691,3.8240858519658915e-05,0.2988924454443499,5.0250925698342777e-05,0.29618957573422283,5.164996016992131e-05,0.29995391993408216
2020-08-20,0.00031217671649798426,740,5.0025532365793684e-05,0.29093548172462474,3.940081678391882e-05,0.298922502344146,5.707767894298568e-05,0.2959039165618902,5.414749483436641e-05,0.29964367135655945
2020-08-21,7.908501932982777e-05,741,0.00012071435168261708,0.2958123825181081,0.00012410506776332528,0.30516237377738664,0.00012334233400802341,0.30011289284872716,0.0001269359842864589,0.3041259685666696
2020-08-24,6.941700862747988e-05,742,8.671006070792407e-05,0.2955123119720673,8.895607179450163e-05,0.30486715060352104,9.665771467498147e-05,0.29982200959081123,9.843752623345807e-05,0.30385160371841013
2020-08-25,4.516839754047342e-05,743,8.717202891647875e-05,0.29511993937482717,8.660995030371495e-05,0.30446690855339553,9.604635381679561e-05,0.2994603862730504,0.0001024072710800299,0.3034927253014433
2020-08-26,4.427464437420422e-05,744,7.829453727397223e-05,0.29507029929526923,7.78684348453995e-05,0.30438950956099475,9.668590187863995e-05,0.2995458410565047,0.00010183660118331144,0.3036786359019163
2020-08-27,8.587398237600229e-05,745,7.630909068378645e-05,0.29491065490352,7.371955721598602e-05,0.30420604049584243,8.364777287744404e-05,0.2996749608402437,8.9401930691055e-05,0.3038895779867231
2020-08-28,7.304457227572399e-05,746,7.078989964588962e-05,0.2946073209480873,7.002570691011261e-05,0.30391972716303534,6.430114967392795e-05,0.2993123836174908,6.609656770921915e-05,0.30349662087505236
2020-08-31,0.00010077222362333673,747,6.589979481612246e-05,0.2942535672175816,7.413189512123001e-05,0.3035612052138227,6.198360625028357e-05,0.2990124489341648,6.653522026073528e-05,0.30317296725447024
2020-09-01,6.201615484086474e-05,748,7.516124342485117e-05,0.29429612016629453,7.794519351035521e-05,0.30343475236869066,6.417414799290116e-05,0.2991514450195728,6.56437893002827e-05,0.30319546630057453
2020-09-02,4.3772423483333606e-05,749,6.74744681909878e-05,0.2939038082780108,7.488784762339124e-05,0.30303535710469953,5.978374906997212e-05,0.2987677030047646,6.329501891379159e-05,0.30280050148293786
2020-09-03,6.798191259670457e-05,750,6.111729651726759e-05,0.293618973316092,6.463660843232874e-05,0.30282759503012946,6.289924277283509e-05,0.29840243528138294,6.708978100341199e-05,0.3024577572981257
2020-09-04,7.523765933371315e-05,751,6.719013943736084e-05,0.2933114110054591,7.639517727749703e-05,0.302476494050863,7.110542928215169e-05,0.29807168879386226,7.79145264276899e-05,0.30208894215691395
2020-09-07,7.504841814006557e-05,752,6.958460968119411e-05,0.29300923091419917,7.453523917391946e-05,0.30209673616349253,6.17232781783546e-05,0.2977294323784002,6.392795793048844e-05,0.3017030072937987
2020-09-08,3.4182741291113805e-05,753,6.73998736420369e-05,0.292683669793125,6.873153840856784e-05,0.30172657563455035,6.279309138297536e-05,0.29748973535895307,6.839189939912216e-05,0.30142904674089444
2020-09-09,8.808274284210735e-05,754,5.205671896435115e-05,0.2926703097598105,5.8994263766072404e-05,0.30172284645288083,4.907504503757413e-05,0.2973735212763654,5.252873451776266e-05,0.3014185860531857
2020-09-10,3.4198324806133006e-05,755,7.21277432103346e-05,0.29287998591684544,5.9280982592350104e-05,0.301725062236216,6.391164207282558e-05,0.2976897413814796,6.638907267411746e-05,0.3016063631588022
2020-09-11,3.1962504570950604e-05,756,5.325782090590518e-05,0.29296702566749766,5.152791226201611e-05,0.3015351219915533,4.667365439798155e-05,0.29759459860000453,4.868347260774498e-05,0.3015532796738307
2020-09-14,3.0372199968632215e-05,757,4.849263679192638e-05,0.29275325123612034,4.7999160808157886e-05,0.30127599275486366,4.229263333499955e-05,0.29726922591983795,4.313550257791612e-05,0.3012491901420105
2020-09-15,1.636623063783346e-05,758,4.362301329137711e-05,0.29250152911276744,4.476329949504952e-05,0.30100097434063405,3.9431821575065164e-05,0.2969188935325645,3.8664903488678886e-05,0.30090249079417963
2020-09-17,3.97826115570434e-05,759,3.528824907038594e-05,0.2930318569735649,3.105144005903927e-05,0.30156772893345785,3.354952824132322e-05,0.29722939372693186,3.392980051576103e-05,0.3011659401671423
2020-09-18,3.53994238521554e-05,760,3.92632099167745e-05,0.2927373664538066,4.458200516635567e-05,0.3013769074241521,3.777969125700157e-05,0.29696972374308017,3.833732178011106e-05,0.3008932919364704
2020-09-21,5.0684706440860065e-05,761,3.8214565927135616e-05,0.29235305785031124,3.994678737677715e-05,0.3009871693179926,3.459185183818566e-05,0.2965865219880674,3.4706528445922406e-05,0.3005023413332207
2020-09-22,8.937780957491857e-05,762,4.454219365062431e-05,0.29220800382346757,4.999923404186457e-05,0.30078805132005454,4.8628981104889485e-05,0.2965634454395032,4.862012385072522e-05,0.3004717615289885
2020-09-23,5.528151150181267e-05,763,5.867530609195119e-05,0.2927517218768759,5.661662555243873e-05,0.30109122530750926,5.43243974333679e-05,0.2969220634705657,5.775849136681871e-05,0.30082908103161227
2020-09-24,0.00013001971185288796,764,5.5317432299324294e-05,0.29237637139008077,5.95248664571697e-05,0.30071606450372645,5.1220538049371646e-05,0.296567459435816,5.477767652685457e-05,0.30044813217815497
2020-09-25,9.056661918643201e-05,765,8.070259837035034e-05,0.29330525558819637,8.3742765725707e-05,0.3014582629233048,6.902539534283811e-05,0.2977067518125215,7.155568417550277e-05,0.3014030051758734
2020-09-28,4.459124654324389e-05,766,7.87012480255818e-05,0.29300981942197957,8.59959867328657e-05,0.3011310516734132,7.096682770855142e-05,0.2975469216239122,7.405285620951436e-05,0.30120235461184003
2020-09-29,5.4748245657569195e-05,767,6.433216395101187e-05,0.2928578048120274,7.233951521248623e-05,0.3010705510975637,6.273377488776796e-05,0.29728722802283036,6.69201179188651e-05,0.3009736021767973
2020-09-30,3.774251432719042e-05,768,6.50251937925179e-05,0.29247477154779983,7.345224876986777e-05,0.3006978544736422,5.5281781362838934e-05,0.2968983120484743,5.640762934172825e-05,0.30058295233594984
2020-10-05,4.101092493062422e-05,769,5.713929609344909e-05,0.29229853089189245,6.134772306895052e-05,0.3006506912307239,5.4085681543216714e-05,0.2965810658235077,5.529582828057861e-05,0.3002724254949399
2020-10-06,3.3263358966532575e-05,770,5.0725184824445644e-05,0.2919616466952735,6.0856240290615335e-05,0.30034086007398525,4.261873445595205e-05,0.29621535002151383,4.3037339126121073e-05,0.29990920491707895
2020-10-07,2.0963896254016412e-05,771,4.26415243386472e-05,0.29168007386253114,4.1881188857296515e-05,0.30021716123759723,3.859623175102124e-05,0.295842086488861,3.944250493017556e-05,0.2995332610859218
2020-10-08,3.432890695852351e-05,772,3.540404226011181e-05,0.291713798336422,3.8102342313513705e-05,0.30020701818659556,3.3138517553491736e-05,0.295734702660382,3.448048932118845e-05,0.29944531436378163
2020-10-12,3.93077070360258e-05,773,3.82492658862091e-05,0.2913515924935807,3.848554472915426e-05,0.29981935096159307,3.273626919437005e-05,0.2953936349638639,3.260378874450842e-05,0.2990832961178942
2020-10-13,4.4044474934491935e-05,774,3.9698954339162897e-05,0.2910119557037644,3.997622384829152e-05,0.29946786107459744,3.858969865136124e-05,0.29515160562790704,4.130594873890138e-05,0.29884156650276894
2020-10-14,3.063880562911667e-05,775,4.1154560539408895e-05,0.29071492897514617,3.8426563766811705e-05,0.29915811626262145,4.4163464962077795e-05,0.29486994133091243,4.6263634179001875e-05,0.29851290173332434
2020-10-15,4.3416216768273964e-05,776,3.695046647709473e-05,0.2903672969401755,3.91023752391218e-05,0.2987782369448384,3.36229324721485e-05,0.29454946356902073,3.4535549645697e-05,0.29821545392980553
2020-10-16,5.4746365096489066e-05,777,4.284322249356933e-05,0.2901128602582274,4.5499996800650965e-05,0.29847496557755443,4.720009682075862e-05,0.294377666909255,4.8123233272377116e-05,0.29801355633035964
2020-10-19,2.8995982474944024e-05,778,4.8033593355530975e-05,0.2899343606212942,4.951701223261373e-05,0.29823326094992186,4.7294096865022003e-05,0.2941098428480228,5.03412762789776e-05,0.29772807745828417
2020-10-20,2.1597645547688476e-05,779,3.937913880160329e-05,0.2897268424691268,3.6502443587959175e-05,0.298040228364315,4.357717785908868e-05,0.29388114879322436,4.384331644148629e-05,0.29755283875290345
2020-10-22,3.3674624722689646e-05,780,3.430542562592511e-05,0.28962064922308994,3.212667715696009e-05,0.2978374897446846,3.216354253549814e-05,0.29389874911405794,3.2675592275483704e-05,0.29757175201437663
2020-10-23,2.4359797091821118e-05,781,3.915306332606332e-05,0.28926836020176255,4.0314451155904255e-05,0.2975033653239025,4.458398582730969e-05,0.293568134646141,4.310704767983236e-05,0.2972297437468306
2020-10-26,4.669268880078266e-05,782,3.3934003941508446e-05,0.289036178068414,3.501253559055021e-05,0.2972825954378861,3.562673507255583e-05,0.2934594572948742,3.640702055356325e-05,0.29707632518836147
2020-10-27,1.9997026546623818e-05,783,3.97060976985323e-05,0.2889404624153497,3.610329835361517e-05,0.29714489893036267,4.108260133826157e-05,0.29330576363644234,4.295705690492107e-05,0.29689723599661416
2020-10-28,2.1751373875595958e-05,784,3.0464179205533217e-05,0.2889442527912956,3.2720844406839364e-05,0.2970135054747405,3.171781318641908e-05,0.29334981135835664,3.192433557126892e-05,0.2970012455520421
2020-10-29,5.625489012142606e-05,785,3.085595892777301e-05,0.28862153361601117,3.166588186253577e-05,0.2967193683858052,3.346886988573368e-05,0.29304204641302684,3.435256647842744e-05,0.2966915044850206
2020-10-30,6.282484994802001e-05,786,4.278497885543688e-05,0.28896020072570894,4.092725063302374e-05,0.2970065552324668,4.2198971239331315e-05,0.2932330978298299,4.3036130622446025e-05,0.29683741866030755
2020-11-02,4.516948366927135e-05,787,4.81018798746617e-05,0.2889465786678288,5.25414589800376e-05,0.29705091305107967,4.784663984057213e-05,0.2932359304461889,4.8906680005116136e-05,0.2968115350670308
2020-11-03,1.8016752687197476e-05,788,4.346966071023357e-05,0.288586484385344,4.769599043190007e-05,0.29667203053108504,4.1760027050384915e-05,0.29287198522184466,4.1315926874540925e-05,0.296438987282326
2020-11-04,0.00011098788997325518,789,3.348898928688846e-05,0.2889085742049417,3.106170430795684e-05,0.2971597277693751,3.752335248969772e-05,0.2931118248507416,3.8487487389967475e-05,0.2966524908627389
2020-11-05,4.050887513059411e-05,790,6.564771313194948e-05,0.2908230533330694,6.211707462771402e-05,0.2993322153933895,6.064461748539731e-05,0.2946607001935453,6.031821841174467e-05,0.2981248102435094
2020-11-06,3.1841408416125086e-05,791,4.8893187323733186e-05,0.29059716352665893,5.0744900520655583e-05,0.29904942641515203,4.8457300505193084e-05,0.29436921675614375,4.666343735303456e-05,0.297824389524937
2020-11-09,4.073707363475626e-05,792,4.326523449036572e-05,0.29033011620790844,4.1227275894757e-05,0.2987966649066363,4.119947195832076e-05,0.29408977619173216,4.236838618425061e-05,0.29751526625128066
2020-11-10,2.9408866561559848e-05,793,4.58470132743223e-05,0.2899712648383093,3.878130037965154e-05,0.2984418344095556,4.545696701490585e-05,0.29374033426489404,4.592170362440245e-05,0.2971533511771147
2020-11-11,3.104640378210245e-05,794,4.300888990158e-05,0.2897171685444261,3.7108611110518124e-05,0.2980845666716358,4.341126865038114e-05,0.2934737546072501,4.444022288327845e-05,0.29688871513591836
2020-11-12,5.177552754237018e-05,795,3.644892392849657e-05,0.28939220372992525,3.4287459446408455e-05,0.29770880448875403,3.723703995736884e-05,0.29314754814263594,3.7065009117124134e-05,0.2965691282312226
2020-11-13,2.344733843380682e-05,796,4.312029695605421e-05,0.28933662891186346,3.801671597514349e-05,0.2977296902905911,3.3830368699996545e-05,0.2930632037604711,3.416831820638814e-05,0.29648809600212356
2020-11-16,1.823949382224345e-05,797,3.4061757111828985e-05,0.28924321056925034,3.2213972864301886e-05,0.2974948726715228,3.348912802786209e-05,0.29275461630892463,3.476874018276455e-05,0.29617983375421203
2020-11-17,4.6671933527440626e-05,798,2.979021925840111e-05,0.28916847832117654,2.806375496760153e-05,0.2973420783355631,3.114617704830881e-05,0.29265346568528355,3.20271532062677e-05,0.2961175104770758
2020-11-19,3.435608377261855e-05,799,4.0206429144337885e-05,0.2892466771470823,4.1346916348505586e-05,0.2975102399454826,3.363467394123616e-05,0.2926662170040123,3.4826026718056155e-05,0.2960905978118996
2020-11-20,2.636590977242099e-05,800,3.728687215998607e-05,0.2888835016556566,3.288489069739898e-05,0.2971381485467502,3.0997911317241066e-05,0.2923337449372241,3.225452582018025e-05,0.2957412887560873
2020-11-23,5.069996144836945e-05,801,3.225597818213606e-05,0.2885722299529099,3.0100910458558842e-05,0.2967718898122209,2.831575617891041e-05,0.2919672602576117,2.7241069743349343e-05,0.2953738349090484
2020-11-24,3.067108176042811e-05,802,4.1720889348176294e-05,0.28865581161367576,3.4563058199170724e-05,0.29696119728559317,3.8320734355285646e-05,0.29226512356793916,3.672576504882692e-05,0.2957422033300676
2020-11-25,4.7764151018813285e-05,803,3.771582045883873e-05,0.28832784618187307,3.345605376634084e-05,0.296590583144106,3.7187292054141574e-05,0.2919066414311023,3.711394687484342e-05,0.29537336361233363
2020-11-26,2.884895842343472e-05,804,4.2667653150704e-05,0.2881480196090279,3.765333965467026e-05,0.2965373670785409,4.0614228722154424e-05,0.2917377478928541,4.0485226373263426e-05,0.2952037792885822
2020-11-27,2.8957543220490512e-05,805,3.673896630547378e-05,0.28786447325596637,3.370786404618703e-05,0.2961845155061469,4.024083362187506e-05,0.29142148133652174,3.998348080796271e-05,0.2948807991250178
2020-11-30,8.462312072373561e-05,806,3.706385054507972e-05,0.2875165586672809,3.726367128264767e-05,0.29581522618814193,3.953068768810748e-05,0.2910999645281131,4.081046608329683e-05,0.29455133101154174
2020-12-01,2.086461105814788e-05,807,5.3714617331486604e-05,0.28832683454835,4.471093621117388e-05,0.2966122804175809,5.469111463963237e-05,0.29175948984305156,5.662380309411954e-05,0.2951398265753737
2020-12-02,3.863362983062501e-05,808,3.632621781600719e-05,0.2887629902784757,3.444044701183226e-05,0.29671077773910887,4.0955888872665844e-05,0.29222433419714455,4.316836811430015e-05,0.2956686600029518
2020-12-03,5.097311922633697e-05,809,4.1503802815661706e-05,0.28845677306612244,3.745612919973789e-05,0.29642808356556577,4.131815190036249e-05,0.291870851343944,4.340548115141228e-05,0.29530304999544593
2020-12-04,3.246907142006779e-05,810,4.689665972691125e-05,0.2882504301577349,4.073762215545657e-05,0.2963183358390293,4.346895503524648e-05,0.29166562493476916,4.439300796399247e-05,0.2950544155068863
2020-12-07,8.809169157655509e-05,811,4.217309211886537e-05,0.28795503752718604,3.4309771242189246e-05,0.2959588138171778,4.022211042277753e-05,0.2913305481054429,4.148417422226651e-05,0.294722581447438
2020-12-08,2.7271811268511367e-05,812,5.467538412947164e-05,0.2885563813729872,5.7972601954945965e-05,0.2970628433660491,4.164781202162734e-05,0.2920371848710457,4.1111043842963914e-05,0.29535896415085666
2020-12-09,2.610515858882574e-05,813,4.1019469834544284e-05,0.28857336416597973,4.334228379457226e-05,0.29714559744014235,3.8100018885052584e-05,0.2917709739572862,3.9225521516918346e-05,0.2950789233685541
2020-12-10,6.044378524761324e-05,814,3.944024349085662e-05,0.28833355342012573,3.9331668311905985e-05,0.29693690544912205,3.394606714952006e-05,0.29147723164385714,3.480435273421691e-05,0.29479774976105844
2020-12-11,6.636025104953745e-05,815,4.993611889213823e-05,0.28837897889680186,5.4752642245601516e-05,0.2969813707314945,3.828474338347188e-05,0.29176023727626604,3.88495666737034e-05,0.29503604236885933
2020-12-14,4.389819968033084e-05,816,5.496996921947887e-05,0.28824941422009737,5.970204736668598e-05,0.29675811635924615,5.150344431795344e-05,0.291996435944862,5.314902711588935e-05,0.2952461532576483
2020-12-15,5.8486183708765995e-05,817,4.547803126203397e-05,0.2879028685414802,5.201205649601269e-05,0.2964241175610774,3.90510444334068e-05,0.2916375092152821,3.764805120193459e-05,0.29488532504035825
2020-12-17,4.7581082746552846e-05,818,5.216099520143124e-05,0.2877410467114302,5.9293666523073885e-05,0.29614636675303035,4.89234076256418e-05,0.2916498511686215,4.8815666893490544e-05,0.29494628793516975
2020-12-18,2.0837541229198395e-05,819,5.168113220301141e-05,0.28739129653011497,5.2227034671712854e-05,0.295789335023299,5.049853781721788e-05,0.29130903953764886,5.1482853987111623e-05,0.2946025641976063
2020-12-21,7.761493026365921e-05,820,3.890028106362354e-05,0.2877539655392262,4.392561914093103e-05,0.2961525708923628,4.1044566230235925e-05,0.2916207440921826,4.318755116180068e-05,0.2949425157400076
2020-12-22,6.684135337874453e-05,821,5.5684073921425165e-05,0.2882501584510518,5.3243863725299126e-05,0.29641737771064636,6.208023098093009e-05,0.2920102567226473,6.407970747700207e-05,0.29523766842598903
2020-12-23,5.7947588243701334e-05,822,5.632761417791369e-05,0.2880278146692395,5.313981415993908e-05,0.2962271134536137,7.073086956846539e-05,0.29171202760763854,7.384055969770769e-05,0.2949205026218465
2020-12-24,3.65938644372802e-05,823,5.4559958371789504e-05,0.28771231333627717,5.403615442923275e-05,0.2959325463892407,5.9370276872434704e-05,0.29135932300305123,6.044524504756392e-05,0.29457134705040816
2020-12-25,2.6110417300536373e-05,824,4.754278505716061e-05,0.28744092311899916,4.729035588290867e-05,0.29564278294686847,5.0414812477641666e-05,0.29114301359263767,5.3428784837690325e-05,0.29436469166052126
2020-12-28,1.9326852848457035e-05,825,4.403854716228963e-05,0.2873430520874077,4.240525042768987e-05,0.2955246918410794,5.738415436183842e-05,0.29110598961080736,6.053157134071228e-05,0.2943975439050457
2020-12-29,2.844334034358603e-05,826,3.5967097169699224e-05,0.2875534821692811,3.600591165842429e-05,0.29565876565740745,4.115325792722448e-05,0.2918290008419462,4.1981050654129264e-05,0.29523804901189493
2020-12-30,1.5414309649588345e-05,827,3.592056986032199e-05,0.28721408592194286,3.528936765568084e-05,0.295308880364846,3.1937965340791254e-05,0.291534865153452,3.0475037160118948e-05,0.29495002826488004
2020-12-31,3.142164711189837e-05,828,2.6640758285867188e-05,0.2874631361818706,2.911999070849804e-05,0.29551147306069786,3.1650606987517754e-05,0.2915919457348892,3.2556970303640784e-05,0.29493695889059246
2021-01-04,6.788132034683719e-05,829,3.105016634879948e-05,0.28722975977821563,3.4886779658245474e-05,0.29521379114861235,2.9292252740829537e-05,0.29126167297620453,2.9045790403918508e-05,0.29459459017726625
2021-01-05,4.812891690075313e-05,830,4.403888102135036e-05,0.28791527753655927,4.612786530059217e-05,0.29565330346972485,4.242979585825678e-05,0.2920827053203093,4.0595562158666094e-05,0.29543530896728365
2021-01-06,0.0001601006045609507,831,4.368180673511876e-05,0.2876322305473101,4.8567646569410355e-05,0.2953393440105769,4.107050599605869e-05,0.2918185103625545,4.041410176724571e-05,0.29519959792909417
2021-01-07,5.9471818734329926e-05,832,7.788049926131634e-05,0.28979295411151335,8.18447810021213e-05,0.2971469868902279,7.089949962093986e-05,0.2942018600523193,7.472481482427396e-05,0.2976431986518106
2021-01-08,9.902186874175816e-05,833,6.416596273681115e-05,0.28946199434513004,6.569845095323858e-05,0.2968234274498007,5.7935009545735344e-05,0.29384795623065646,6.108390752198971e-05,0.29729172365083517
2021-01-11,6.838522470945748e-05,834,7.956382549110518e-05,0.2895152072339335,7.10270078029354e-05,0.2968405428334352,7.388612864699615e-05,0.29405399307774555,7.699992101179336e-05,0.2974125914665064
2021-01-12,9.440399419669311e-05,835,7.272628353812562e-05,0.28916686634996197,7.05081232209927e-05,0.2964979704296991,7.194933359490089e-05,0.29370595169398106,7.581150484905767e-05,0.2970557766476475
2021-01-13,4.018793889806958e-05,836,8.378428944149567e-05,0.289015995001098,7.92916391413713e-05,0.2963734537510242,7.463563436646579e-05,0.29356263132037286,7.833425728593675e-05,0.29686071195956265
2021-01-14,4.614128460263712e-05,837,5.8406130489409286e-05,0.28908500242162805,5.463215742708025e-05,0.29635512115044327,5.959767998799018e-05,0.29347687698823977,6.199938881416413e-05,0.2968262298455801
2021-01-15,0.00019361915124413434,838,5.92766898090604e-05,0.28874830110571736,5.887346229398069e-05,0.29600029313618215,5.277207876820145e-05,0.29313924193124047,5.355372304017225e-05,0.29649617110813564
2021-01-18,0.00025037924784392747,839,9.815311932415065e-05,0.29050776942156264,0.00010170414044481885,0.29778629095500625,8.380976316327166e-05,0.29528367075941986,8.199600242640704e-05,0.29859042216116044
2021-01-19,5.42459498801577e-05,840,0.00012744536418586588,0.2915473426851116,0.00014650821582613274,0.29873632637731656,0.00011098595886042873,0.29676283686794686,0.00010987069976152999,0.30013694367491744
2021-01-21,0.00015932813748629454,841,8.267200856474123e-05,0.2917922497248882,8.888037907195203e-05,0.2992199555982547,8.309911322714627e-05,0.2967896227560979,8.307855286377725e-05,0.3001441532913335
2021-01-22,7.181267905447237e-05,842,0.00012133322105315847,0.2922052360634443,0.00013203545747977768,0.29949817339356544,0.00011504210955604527,0.29719249416587745,0.00011408928479951954,0.30054650398180727
2021-01-25,0.00015805931253110427,843,0.00010045904565710461,0.2920263246111092,0.00010531784861694517,0.2993904083896679,9.535835458814717e-05,0.29696147551826985,9.587340806710812e-05,0.30030399963447246
2021-01-26,0.00014215296920635633,844,0.00012126171287824808,0.29210206423984475,0.00012612331234987747,0.2993974299155054,0.00011576389010107252,0.2971117339074645,0.00011632805688876096,0.30044474000928306
2021-01-27,0.0001165776602707105,845,0.00010966296993793861,0.2918645800057799,0.00010861547801541634,0.29912703762122994,9.778183902339372e-05,0.2969063173190171,9.979538137019045e-05,0.30023269275674236
2021-01-28,0.00012634845889814407,846,0.00011037149009431507,0.2915685929000755,0.00010121674581905854,0.29882911963912623,0.00010132742207243611,0.2966779962985857,0.00010789004687579574,0.2999864661833456
2021-01-29,0.00013851994344446524,847,0.00011078513755207764,0.29131585502499996,0.00011040451500034873,0.29863721512336305,9.534263533555735e-05,0.2964868043261544,9.873197861308228e-05,0.299742484505291
2021-02-01,9.19993959270872e-05,848,0.00012049226786453403,0.2911312524785471,0.00012556863652623637,0.29845017252890693,0.00011472471702087255,0.2964567301509019,0.00011406239580430995,0.2996687851711397
2021-02-03,5.3777122910791446e-05,849,0.00010369901391171874,0.2908048791677985,0.00011149066508355315,0.2981277839271331,9.642225113483375e-05,0.29611208275229856,0.00010227270917536277,0.29931913977974145
2021-02-04,8.595542325362057e-05,850,8.389838403544661e-05,0.29076850490484185,7.781266086774388e-05,0.2981709889458127,8.736511234056379e-05,0.2959856086048589,9.286500707654063e-05,0.29925146410198483
2021-02-05,0.00011172351360298372,851,9.21621907045682e-05,0.2904589678647168,0.0001017583707676786,0.2978912720549562,9.621003833204795e-05,0.2956565534948394,9.813045923853352e-05,0.2989043022154032
2021-02-18,0.00010257545832874778,852,9.746543336975823e-05,0.2902503491333248,0.00010669600331348094,0.2976089282744348,0.00011635944639922806,0.2954116860697717,0.000124163748203166,0.29864330701360703
2021-02-19,8.328251028615367e-05,853,9.22255779957361e-05,0.2899536059245516,0.00010369749295220989,0.2972724162842796,0.00010592742604534614,0.29506428058569656,0.00011715748010795992,0.2982935796570322
2021-02-22,8.05168163791722e-05,854,8.622420565497305e-05,0.2896146461800536,9.319077163903615e-05,0.29692851584497265,9.326832251661937e-05,0.29472726753609524,0.00010306815780501158,0.2979858374395501
2021-02-23,6.308206947830213e-05,855,8.813450082754444e-05,0.2892811385571015,9.264421674952363e-05,0.2965796047584501,9.749558385010501e-05,0.29438093716451486,0.00010680514334409727,0.2976468868838008
2021-02-24,9.756014595601722e-05,856,8.056183737525399e-05,0.2889837000278611,8.714843765308256e-05,0.29629658780399415,9.373050211190137e-05,0.294132441273834,0.00010391039602156728,0.29746415360676914
2021-02-25,6.450118170888925e-05,857,8.883646302945182e-05,0.2887766264318698,9.34319712989675e-05,0.29602870692905264,8.786088928718111e-05,0.29382848328611544,9.534042324494856e-05,0.2971239890486974
2021-02-26,0.00014420273574846079,858,7.621531164369322e-05,0.2884744656223111,7.785224276840766e-05,0.29573976911249006,7.376362763933175e-05,0.293515067410811,7.952480541290933e-05,0.2968444201728427
2021-03-02,9.228701470622016e-05,859,0.00010131802105294104,0.2888489577221544,9.755667972591634e-05,0.2960736484507603,9.691924898568763e-05,0.29394905113950326,0.00010174420500225963,0.2971407385752481
2021-03-03,9.10358626454885e-05,860,9.193067851325609e-05,0.2885145429537312,8.459351764146067e-05,0.2957377009400109,9.52080347595277e-05,0.2936168021595573,9.966870242504135e-05,0.2967966323671025
2021-03-04,0.00012989424529501341,861,9.370864173265983e-05,0.2881988902672902,8.389107743210416e-05,0.29544945581729026,9.871294245603558e-05,0.2932862731683254,0.00010633555486322456,0.29645419046058247
2021-03-05,0.0001003885306209342,862,0.00010513947216416664,0.28812003950090387,9.185320036472536e-05,0.295502042109405,0.00011242996241353624,0.29315022021095216,0.00012028991003180027,0.296249372810755
2021-03-08,0.00014710859841594317,863,0.00010209013693768774,0.2877957109281406,9.92027255002375e-05,0.29522291138405804,0.00011062536579812995,0.2928102340926903,0.00011840789160000973,0.2959057353219535
2021-03-09,0.0001595521593857909,864,0.00011291799663128195,0.28776125803079805,0.00011307470444676006,0.29521916594274666,0.00011054609400599152,0.29268514781083593,0.00012172062582616294,0.29571574777689147
2021-03-10,5.981802636154856e-05,865,0.00012286543428293096,0.2877039451116862,0.00011327525476064437,0.2951556589771414,0.00011562307029086044,0.29264974325600657,0.00012436499743297746,0.29557460227779675
2021-03-11,3.931537057231098e-05,866,9.254648355432709e-05,0.287752796942533,9.301068332161593e-05,0.2950914707102607,9.490520371932915e-05,0.2926136638369422,0.00010336880325298233,0.29562537856188176
