date,stock_id,buy,name,sell
2017-08-14,0050,0,Investment_Trust,0
2017-08-14,0050,20000,Dealer_self,25000
2017-08-14,0050,188000,Dealer_Hedging,1219000
2017-08-15,0050,461073,Foreign_Investor,13000
2017-08-15,0050,0,Investment_Trust,0
2017-08-15,0050,110000,Dealer_self,175000
2017-08-15,0050,470000,Dealer_Hedging,602000
2017-08-16,0050,1990000,Foreign_Investor,0
2017-08-16,0050,0,Investment_Trust,0
2017-08-16,0050,171000,Dealer_self,85000
2017-08-16,0050,488000,Dealer_Hedging,2965000
2017-08-17,0050,444000,Foreign_Investor,258000
2017-08-17,0050,0,Investment_Trust,0
2017-08-17,0050,12000,Dealer_self,26000
2017-08-17,0050,51000,Dealer_Hedging,645000
2017-08-18,0050,466103,Foreign_Investor,0
2017-08-18,0050,0,Investment_Trust,0
2017-08-18,0050,40000,Dealer_self,77000
2017-08-18,0050,193000,Dealer_Hedging,1918000
2017-08-21,0050,515000,Foreign_Investor,0
2017-08-21,0050,0,Investment_Trust,0
2017-08-21,0050,0,Dealer_self,51000
2017-08-21,0050,596000,Dealer_Hedging,853000
2017-08-22,0050,1442000,Foreign_Investor,94000
2017-08-22,0050,1481000,Investment_Trust,0
2017-08-22,0050,0,Dealer_self,268000
2017-08-22,0050,492000,Dealer_Hedging,1768000
2017-08-23,0050,865000,Foreign_Investor,200000
2017-08-23,0050,2005000,Investment_Trust,0
2017-08-23,0050,245000,Dealer_self,144000
2017-08-23,0050,91000,Dealer_Hedging,3700000
2017-08-24,0050,2732000,Foreign_Investor,240000
2017-08-24,0050,0,Investment_Trust,0
2017-08-24,0050,19000,Dealer_self,96000
2017-08-24,0050,357000,Dealer_Hedging,267000
2017-08-25,0050,1190000,Foreign_Investor,270000
2017-08-25,0050,0,Investment_Trust,0
2017-08-25,0050,26000,Dealer_self,0
2017-08-25,0050,830000,Dealer_Hedging,232000
2017-08-28,0050,1554101,Foreign_Investor,9000
2017-08-28,0050,0,Investment_Trust,0
2017-08-28,0050,77000,Dealer_self,400000
2017-08-28,0050,420000,Dealer_Hedging,151000
2017-08-29,0050,347000,Foreign_Investor,0
2017-08-29,0050,0,Investment_Trust,0
2017-08-29,0050,64000,Dealer_self,21000
2017-08-29,0050,252000,Dealer_Hedging,50000
2017-08-30,0050,3423000,Foreign_Investor,16000
2017-08-30,0050,0,Investment_Trust,0
2017-08-30,0050,0,Dealer_self,400000
2017-08-30,0050,333000,Dealer_Hedging,748000
2017-08-31,0050,1774000,Foreign_Investor,201000
2017-08-31,0050,0,Investment_Trust,758000
2017-08-31,0050,1000,Dealer_self,0
2017-08-31,0050,946000,Dealer_Hedging,330000
2017-09-01,0050,3278100,Foreign_Investor,7000
2017-09-01,0050,0,Investment_Trust,566000
2017-09-01,0050,26000,Dealer_self,462000
2017-09-01,0050,426000,Dealer_Hedging,138000
2017-09-04,0050,1252000,Foreign_Investor,205000
2017-09-04,0050,0,Investment_Trust,0
2017-09-04,0050,0,Dealer_self,10000
2017-09-04,0050,217000,Dealer_Hedging,1244000
2017-09-05,0050,1818000,Foreign_Investor,0
2017-09-05,0050,0,Investment_Trust,578000
2017-09-05,0050,2000,Dealer_self,21000
2017-09-05,0050,53000,Dealer_Hedging,677000
2017-09-06,0050,1447000,Foreign_Investor,47000
2017-09-06,0050,0,Investment_Trust,0
2017-09-06,0050,137000,Dealer_self,119000
2017-09-06,0050,262000,Dealer_Hedging,1646000
2017-09-07,0050,105000,Foreign_Investor,208000
2017-09-07,0050,0,Investment_Trust,0
2017-09-07,0050,227000,Dealer_self,200000
2017-09-07,0050,160000,Dealer_Hedging,227000
2017-09-08,0050,2315101,Foreign_Investor,1087000
2017-09-08,0050,0,Investment_Trust,0
2017-09-08,0050,99000,Dealer_self,141000
2017-09-08,0050,200000,Dealer_Hedging,212000
2017-09-11,0050,140000,Foreign_Investor,288000
2017-09-11,0050,0,Investment_Trust,530000
2017-09-11,0050,25000,Dealer_self,0
2017-09-11,0050,491000,Dealer_Hedging,69000
2017-09-12,0050,487000,Foreign_Investor,198000
2017-09-12,0050,0,Investment_Trust,0
2017-09-12,0050,24000,Dealer_self,26000
2017-09-12,0050,328000,Dealer_Hedging,119000
2017-09-13,0050,212000,Foreign_Investor,919000
2017-09-13,0050,0,Investment_Trust,400000
2017-09-13,0050,207000,Dealer_self,187000
2017-09-13,0050,447000,Dealer_Hedging,179000
2017-09-14,0050,690000,Foreign_Investor,238000
2017-09-14,0050,0,Investment_Trust,0
2017-09-14,0050,25000,Dealer_self,55000
2017-09-14,0050,25000,Dealer_Hedging,521000
2017-09-15,0050,425101,Foreign_Investor,258000
2017-09-15,0050,0,Investment_Trust,0
2017-09-15,0050,0,Dealer_self,1000
2017-09-15,0050,321000,Dealer_Hedging,475000
2017-09-18,0050,1695000,Foreign_Investor,0
2017-09-18,0050,0,Investment_Trust,0
2017-09-18,0050,0,Dealer_self,0
2017-09-18,0050,144000,Dealer_Hedging,89000
2017-09-19,0050,20000,Foreign_Investor,240000
2017-09-19,0050,0,Investment_Trust,0
2017-09-19,0050,1000,Dealer_self,4000
2017-09-19,0050,385000,Dealer_Hedging,321000
2017-09-20,0050,6465000,Foreign_Investor,8762000
2017-09-20,0050,0,Investment_Trust,0
2017-09-20,0050,288000,Dealer_self,49000
2017-09-20,0050,1562000,Dealer_Hedging,763000
2017-09-21,0050,204000,Foreign_Investor,268000
2017-09-21,0050,0,Investment_Trust,0
2017-09-21,0050,34000,Dealer_self,32000
2017-09-21,0050,654000,Dealer_Hedging,729000
2017-09-22,0050,900000,Foreign_Investor,2719000
2017-09-22,0050,750000,Investment_Trust,0
2017-09-22,0050,28000,Dealer_self,0
2017-09-22,0050,53000,Dealer_Hedging,2429000
2017-09-25,0050,1000,Foreign_Investor,4390000
2017-09-25,0050,0,Investment_Trust,0
2017-09-25,0050,371000,Dealer_self,117000
2017-09-25,0050,87000,Dealer_Hedging,1777000
2017-09-26,0050,712000,Foreign_Investor,9779000
2017-09-26,0050,0,Investment_Trust,0
2017-09-26,0050,163000,Dealer_self,30000
2017-09-26,0050,528000,Dealer_Hedging,819000
2017-09-27,0050,200000,Foreign_Investor,3722000
2017-09-27,0050,0,Investment_Trust,0
2017-09-27,0050,685000,Dealer_self,128000
2017-09-27,0050,333000,Dealer_Hedging,660000
2017-09-28,0050,267000,Foreign_Investor,3666000
2017-09-28,0050,0,Investment_Trust,0
2017-09-28,0050,0,Dealer_self,263000
2017-09-28,0050,1725000,Dealer_Hedging,386000
2017-09-29,0050,315103,Foreign_Investor,274000
2017-09-29,0050,0,Investment_Trust,0
2017-09-29,0050,123000,Dealer_self,0
2017-09-29,0050,1365000,Dealer_Hedging,354000
2017-09-30,0050,231000,Dealer_Hedging,213000
2017-09-30,0050,0,Dealer_self,60000
2017-09-30,0050,0,Foreign_Investor,100000
2017-09-30,0050,0,Investment_Trust,0
2017-10-02,0050,44000,Foreign_Investor,615000
2017-10-02,0050,0,Investment_Trust,0
2017-10-02,0050,71000,Dealer_self,320000
2017-10-02,0050,1505000,Dealer_Hedging,130000
2017-10-03,0050,0,Foreign_Investor,203000
2017-10-03,0050,0,Investment_Trust,0
2017-10-03,0050,93000,Dealer_self,0
2017-10-03,0050,582000,Dealer_Hedging,86000
2017-10-05,0050,4193000,Foreign_Investor,980000
2017-10-05,0050,0,Investment_Trust,0
2017-10-05,0050,32000,Dealer_self,98000
2017-10-05,0050,1763000,Dealer_Hedging,63000
2017-10-06,0050,2661000,Foreign_Investor,213000
2017-10-06,0050,80000,Investment_Trust,0
2017-10-06,0050,0,Dealer_self,344000
2017-10-06,0050,718000,Dealer_Hedging,0
2017-10-11,0050,6747000,Foreign_Investor,24000
2017-10-11,0050,617000,Investment_Trust,0
2017-10-11,0050,0,Dealer_self,221000
2017-10-11,0050,7785000,Dealer_Hedging,404000
2017-10-12,0050,2283000,Foreign_Investor,134000
2017-10-12,0050,100000,Investment_Trust,0
2017-10-12,0050,76000,Dealer_self,286000
2017-10-12,0050,4791000,Dealer_Hedging,126000
2017-10-13,0050,2700000,Foreign_Investor,5728
2017-10-13,0050,100000,Investment_Trust,0
2017-10-13,0050,0,Dealer_self,0
2017-10-13,0050,323000,Dealer_Hedging,14000
2017-10-16,0050,2771000,Foreign_Investor,10000
2017-10-16,0050,0,Investment_Trust,0
2017-10-16,0050,0,Dealer_self,540000
2017-10-16,0050,187000,Dealer_Hedging,14000
2017-10-17,0050,2694000,Foreign_Investor,100000
2017-10-17,0050,0,Investment_Trust,0
2017-10-17,0050,3000,Dealer_self,60000
2017-10-17,0050,40000,Dealer_Hedging,11000
2017-10-18,0050,3497000,Foreign_Investor,0
2017-10-18,0050,0,Investment_Trust,0
2017-10-18,0050,5000,Dealer_self,126000
2017-10-18,0050,607000,Dealer_Hedging,223180
2017-10-19,0050,1494000,Foreign_Investor,104000
2017-10-19,0050,0,Investment_Trust,0
2017-10-19,0050,0,Dealer_self,0
2017-10-19,0050,154000,Dealer_Hedging,141000
2017-10-20,0050,819000,Foreign_Investor,13000
2017-10-20,0050,0,Investment_Trust,0
2017-10-20,0050,245000,Dealer_self,0
2017-10-20,0050,117000,Dealer_Hedging,76000
2017-10-23,0050,1069099,Foreign_Investor,103000
2017-10-23,0050,0,Investment_Trust,0
2017-10-23,0050,0,Dealer_self,117000
2017-10-23,0050,19000,Dealer_Hedging,91000
2017-10-24,0050,271000,Foreign_Investor,12077
2017-10-24,0050,0,Investment_Trust,0
2017-10-24,0050,0,Dealer_self,0
2017-10-24,0050,418000,Dealer_Hedging,8000
2017-10-25,0050,1647000,Foreign_Investor,100000
2017-10-25,0050,0,Investment_Trust,1000000
2017-10-25,0050,27000,Dealer_self,0
2017-10-25,0050,107000,Dealer_Hedging,96000
2017-10-26,0050,2656000,Foreign_Investor,0
2017-10-26,0050,100000,Investment_Trust,800000
2017-10-26,0050,1000,Dealer_self,0
2017-10-26,0050,87000,Dealer_Hedging,6000
2017-10-27,0050,934000,Foreign_Investor,107000
2017-10-27,0050,0,Investment_Trust,0
2017-10-27,0050,0,Dealer_self,48000
2017-10-27,0050,673000,Dealer_Hedging,48000
2017-10-30,0050,2559000,Foreign_Investor,197000
2017-10-30,0050,0,Investment_Trust,0
2017-10-30,0050,3000,Dealer_self,0
2017-10-30,0050,467000,Dealer_Hedging,669000
2017-10-31,0050,1730000,Foreign_Investor,0
2017-10-31,0050,0,Investment_Trust,0
2017-10-31,0050,0,Dealer_self,55000
2017-10-31,0050,117000,Dealer_Hedging,887000
2017-11-01,0050,388000,Foreign_Investor,106000
2017-11-01,0050,0,Investment_Trust,0
2017-11-01,0050,0,Dealer_self,2000
2017-11-01,0050,292000,Dealer_Hedging,225000
2017-11-02,0050,300000,Foreign_Investor,0
2017-11-02,0050,0,Investment_Trust,0
2017-11-02,0050,0,Dealer_self,31000
2017-11-02,0050,654000,Dealer_Hedging,91000
2017-11-03,0050,829098,Foreign_Investor,100000
2017-11-03,0050,100000,Investment_Trust,0
2017-11-03,0050,43000,Dealer_self,0
2017-11-03,0050,28000,Dealer_Hedging,81000
2017-11-06,0050,1120000,Foreign_Investor,56000
2017-11-06,0050,0,Investment_Trust,0
2017-11-06,0050,12000,Dealer_self,1000
2017-11-06,0050,69000,Dealer_Hedging,175000
2017-11-07,0050,1713000,Foreign_Investor,250000
2017-11-07,0050,0,Investment_Trust,0
2017-11-07,0050,1000,Dealer_self,0
2017-11-07,0050,91000,Dealer_Hedging,171000
2017-11-08,0050,209000,Foreign_Investor,0
2017-11-08,0050,0,Investment_Trust,0
2017-11-08,0050,0,Dealer_self,1000
2017-11-08,0050,10000,Dealer_Hedging,46000
2017-11-09,0050,419000,Foreign_Investor,117000
2017-11-09,0050,0,Investment_Trust,0
2017-11-09,0050,1000,Dealer_self,0
2017-11-09,0050,141000,Dealer_Hedging,221000
2017-11-10,0050,216000,Foreign_Investor,27000
2017-11-10,0050,0,Investment_Trust,0
2017-11-10,0050,25000,Dealer_self,4000
2017-11-10,0050,161000,Dealer_Hedging,246000
2017-11-13,0050,91000,Foreign_Investor,0
2017-11-13,0050,0,Investment_Trust,0
2017-11-13,0050,0,Dealer_self,0
2017-11-13,0050,319000,Dealer_Hedging,500000
2017-11-14,0050,20000,Foreign_Investor,15000
2017-11-14,0050,0,Investment_Trust,0
2017-11-14,0050,0,Dealer_self,1000
2017-11-14,0050,62000,Dealer_Hedging,613000
2017-11-15,0050,205000,Foreign_Investor,324000
2017-11-15,0050,0,Investment_Trust,0
2017-11-15,0050,718000,Dealer_self,1000
2017-11-15,0050,363000,Dealer_Hedging,5241000
2017-11-16,0050,105000,Foreign_Investor,210000
2017-11-16,0050,0,Investment_Trust,0
2017-11-16,0050,20000,Dealer_self,0
2017-11-16,0050,47000,Dealer_Hedging,972000
2017-11-17,0050,5004099,Foreign_Investor,100000
2017-11-17,0050,0,Investment_Trust,0
2017-11-17,0050,0,Dealer_self,245000
2017-11-17,0050,54000,Dealer_Hedging,4961000
2017-11-20,0050,1000,Foreign_Investor,259000
2017-11-20,0050,0,Investment_Trust,0
2017-11-20,0050,20000,Dealer_self,0
2017-11-20,0050,163000,Dealer_Hedging,1191000
2017-11-21,0050,447000,Foreign_Investor,2596000
2017-11-21,0050,0,Investment_Trust,0
2017-11-21,0050,213000,Dealer_self,20000
2017-11-21,0050,2606000,Dealer_Hedging,275000
2017-11-22,0050,1664000,Foreign_Investor,0
2017-11-22,0050,2000000,Investment_Trust,0
2017-11-22,0050,0,Dealer_self,222000
2017-11-22,0050,271000,Dealer_Hedging,1264000
2017-11-23,0050,91000,Foreign_Investor,0
2017-11-23,0050,0,Investment_Trust,0
2017-11-23,0050,14000,Dealer_self,480000
2017-11-23,0050,715000,Dealer_Hedging,87000
2017-11-24,0050,404000,Foreign_Investor,0
2017-11-24,0050,0,Investment_Trust,0
2017-11-24,0050,23000,Dealer_self,331000
2017-11-24,0050,67000,Dealer_Hedging,48000
2017-11-27,0050,137196,Foreign_Investor,711000
2017-11-27,0050,0,Investment_Trust,0
2017-11-27,0050,34000,Dealer_self,40000
2017-11-27,0050,29000,Dealer_Hedging,375000
2017-11-28,0050,0,Foreign_Investor,596100
2017-11-28,0050,0,Investment_Trust,0
2017-11-28,0050,50000,Dealer_self,54000
2017-11-28,0050,16000,Dealer_Hedging,755000
2017-11-29,0050,738000,Foreign_Investor,817000
2017-11-29,0050,0,Investment_Trust,0
2017-11-29,0050,0,Dealer_self,1000
2017-11-29,0050,0,Dealer_Hedging,192000
2017-11-30,0050,473000,Foreign_Investor,6417000
2017-11-30,0050,0,Investment_Trust,0
2017-11-30,0050,630000,Dealer_self,213000
2017-11-30,0050,48000,Dealer_Hedging,827000
2017-12-01,0050,461000,Foreign_Investor,2593000
2017-12-01,0050,0,Investment_Trust,0
2017-12-01,0050,372000,Dealer_self,697000
2017-12-01,0050,17000,Dealer_Hedging,1289000
2017-12-04,0050,13000,Foreign_Investor,854000
2017-12-04,0050,0,Investment_Trust,0
2017-12-04,0050,502000,Dealer_self,5000
2017-12-04,0050,45000,Dealer_Hedging,131000
2017-12-05,0050,27000,Foreign_Investor,725000
2017-12-05,0050,0,Investment_Trust,0
2017-12-05,0050,2000,Dealer_self,35000
2017-12-05,0050,0,Dealer_Hedging,111000
2017-12-06,0050,215000,Foreign_Investor,8778000
2017-12-06,0050,0,Investment_Trust,90000
2017-12-06,0050,80000,Dealer_self,0
2017-12-06,0050,192000,Dealer_Hedging,2458000
2017-12-07,0050,5310,Foreign_Investor,3743000
2017-12-07,0050,0,Investment_Trust,0
2017-12-07,0050,20000,Dealer_self,0
2017-12-07,0050,79000,Dealer_Hedging,2064000
2017-12-08,0050,43000,Foreign_Investor,3666000
2017-12-08,0050,0,Investment_Trust,0
2017-12-08,0050,100000,Dealer_self,0
2017-12-08,0050,448000,Dealer_Hedging,1596000
2017-12-11,0050,0,Foreign_Investor,1757000
2017-12-11,0050,0,Investment_Trust,0
2017-12-11,0050,0,Dealer_self,0
2017-12-11,0050,8000,Dealer_Hedging,10000
2017-12-12,0050,111000,Foreign_Investor,3465000
2017-12-12,0050,0,Investment_Trust,50000
2017-12-12,0050,0,Dealer_self,0
2017-12-12,0050,200000,Dealer_Hedging,7000
2017-12-13,0050,20000,Foreign_Investor,1160000
2017-12-13,0050,0,Investment_Trust,50000
2017-12-13,0050,1000,Dealer_self,160000
2017-12-13,0050,69000,Dealer_Hedging,0
2017-12-14,0050,366000,Foreign_Investor,167000
2017-12-14,0050,0,Investment_Trust,0
2017-12-14,0050,1000,Dealer_self,403000
2017-12-14,0050,932000,Dealer_Hedging,267000
2017-12-15,0050,1147103,Foreign_Investor,2188000
2017-12-15,0050,0,Investment_Trust,1000000
2017-12-15,0050,1000,Dealer_self,1000
2017-12-15,0050,207000,Dealer_Hedging,273000
2017-12-18,0050,1543000,Foreign_Investor,2804000
2017-12-18,0050,0,Foreign_Dealer_Self,0
2017-12-18,0050,0,Investment_Trust,0
2017-12-18,0050,2000,Dealer_self,0
2017-12-18,0050,997000,Dealer_Hedging,107000
2017-12-19,0050,1577000,Foreign_Investor,3203000
2017-12-19,0050,0,Foreign_Dealer_Self,0
2017-12-19,0050,0,Investment_Trust,0
2017-12-19,0050,0,Dealer_self,2000
2017-12-19,0050,602000,Dealer_Hedging,259000
2017-12-20,0050,1980000,Foreign_Investor,3906050
2017-12-20,0050,0,Foreign_Dealer_Self,0
2017-12-20,0050,0,Investment_Trust,0
2017-12-20,0050,23000,Dealer_self,2000
2017-12-20,0050,1584000,Dealer_Hedging,154820
2017-12-21,0050,157000,Foreign_Investor,665000
2017-12-21,0050,0,Foreign_Dealer_Self,0
2017-12-21,0050,0,Investment_Trust,0
2017-12-21,0050,136000,Dealer_self,2000
2017-12-21,0050,202000,Dealer_Hedging,9000
2017-12-22,0050,380000,Foreign_Investor,1069000
2017-12-22,0050,0,Foreign_Dealer_Self,0
2017-12-22,0050,0,Investment_Trust,0
2017-12-22,0050,42000,Dealer_self,92000
2017-12-22,0050,529000,Dealer_Hedging,17000
2017-12-25,0050,211000,Foreign_Investor,258000
2017-12-25,0050,0,Foreign_Dealer_Self,0
2017-12-25,0050,0,Investment_Trust,0
2017-12-25,0050,0,Dealer_self,0
2017-12-25,0050,200000,Dealer_Hedging,14000
2017-12-26,0050,12000,Foreign_Investor,1446000
2017-12-26,0050,0,Foreign_Dealer_Self,0
2017-12-26,0050,0,Investment_Trust,0
2017-12-26,0050,1000,Dealer_self,11000
2017-12-26,0050,2000,Dealer_Hedging,552000
2017-12-27,0050,1970000,Foreign_Investor,1175000
2017-12-27,0050,0,Foreign_Dealer_Self,0
2017-12-27,0050,0,Investment_Trust,0
2017-12-27,0050,315000,Dealer_self,253000
2017-12-27,0050,211000,Dealer_Hedging,102000
2017-12-28,0050,1679000,Foreign_Investor,448000
2017-12-28,0050,0,Foreign_Dealer_Self,0
2017-12-28,0050,0,Investment_Trust,0
2017-12-28,0050,3000,Dealer_self,0
2017-12-28,0050,521000,Dealer_Hedging,852000
2017-12-29,0050,2903000,Foreign_Investor,101000
2017-12-29,0050,0,Foreign_Dealer_Self,0
2017-12-29,0050,0,Investment_Trust,0
2017-12-29,0050,186000,Dealer_self,0
2017-12-29,0050,805000,Dealer_Hedging,365000
2018-01-02,0050,1646000,Foreign_Investor,0
2018-01-02,0050,0,Foreign_Dealer_Self,0
2018-01-02,0050,333000,Investment_Trust,0
2018-01-02,0050,247000,Dealer_self,0
2018-01-02,0050,91000,Dealer_Hedging,12000
2018-01-03,0050,2154000,Foreign_Investor,1000
2018-01-03,0050,0,Foreign_Dealer_Self,0
2018-01-03,0050,0,Investment_Trust,0
2018-01-03,0050,294000,Dealer_self,250000
2018-01-03,0050,3527000,Dealer_Hedging,37000
2018-01-04,0050,1631000,Foreign_Investor,13000
2018-01-04,0050,0,Foreign_Dealer_Self,0
2018-01-04,0050,0,Investment_Trust,200000
2018-01-04,0050,195000,Dealer_self,0
2018-01-04,0050,2526000,Dealer_Hedging,332000
2018-01-05,0050,5761000,Foreign_Investor,12000
2018-01-05,0050,0,Foreign_Dealer_Self,0
2018-01-05,0050,0,Investment_Trust,0
2018-01-05,0050,94000,Dealer_self,0
2018-01-05,0050,1141000,Dealer_Hedging,687000
2018-01-08,0050,3723000,Foreign_Investor,202000
2018-01-08,0050,0,Foreign_Dealer_Self,0
2018-01-08,0050,0,Investment_Trust,0
2018-01-08,0050,73000,Dealer_self,15000
2018-01-08,0050,115000,Dealer_Hedging,346000
2018-01-09,0050,1823000,Foreign_Investor,8000
2018-01-09,0050,0,Foreign_Dealer_Self,0
2018-01-09,0050,0,Investment_Trust,0
2018-01-09,0050,69000,Dealer_self,0
2018-01-09,0050,399000,Dealer_Hedging,1287000
2018-01-10,0050,322000,Foreign_Investor,20000
2018-01-10,0050,0,Foreign_Dealer_Self,0
2018-01-10,0050,0,Investment_Trust,0
2018-01-10,0050,212000,Dealer_self,126000
2018-01-10,0050,678000,Dealer_Hedging,2925000
2018-01-11,0050,2000,Foreign_Investor,745000
2018-01-11,0050,0,Foreign_Dealer_Self,0
2018-01-11,0050,0,Investment_Trust,0
2018-01-11,0050,83000,Dealer_self,61000
2018-01-11,0050,199000,Dealer_Hedging,829000
2018-01-12,0050,810000,Foreign_Investor,849000
2018-01-12,0050,0,Foreign_Dealer_Self,0
2018-01-12,0050,0,Investment_Trust,0
2018-01-12,0050,119000,Dealer_self,0
2018-01-12,0050,1263000,Dealer_Hedging,55000
2018-01-15,0050,788000,Foreign_Investor,707717
2018-01-15,0050,0,Foreign_Dealer_Self,0
2018-01-15,0050,0,Investment_Trust,0
2018-01-15,0050,333000,Dealer_self,3000
2018-01-15,0050,980000,Dealer_Hedging,81000
2018-01-16,0050,227000,Foreign_Investor,1004000
2018-01-16,0050,0,Foreign_Dealer_Self,0
2018-01-16,0050,0,Investment_Trust,0
2018-01-16,0050,0,Dealer_self,0
2018-01-16,0050,487000,Dealer_Hedging,448000
2018-01-17,0050,3576000,Foreign_Investor,35000
2018-01-17,0050,0,Foreign_Dealer_Self,0
2018-01-17,0050,0,Investment_Trust,250000
2018-01-17,0050,57000,Dealer_self,901000
2018-01-17,0050,607000,Dealer_Hedging,1432000
2018-01-18,0050,2747000,Foreign_Investor,101000
2018-01-18,0050,0,Foreign_Dealer_Self,0
2018-01-18,0050,377000,Investment_Trust,120000
2018-01-18,0050,516000,Dealer_self,117000
2018-01-18,0050,2135000,Dealer_Hedging,146000
2018-01-19,0050,1191000,Foreign_Investor,280000
2018-01-19,0050,0,Foreign_Dealer_Self,0
2018-01-19,0050,0,Investment_Trust,0
2018-01-19,0050,279000,Dealer_self,310000
2018-01-19,0050,759000,Dealer_Hedging,603000
2018-01-22,0050,7585,Foreign_Investor,528000
2018-01-22,0050,0,Foreign_Dealer_Self,0
2018-01-22,0050,875000,Investment_Trust,0
2018-01-22,0050,22000,Dealer_self,57000
2018-01-22,0050,1276000,Dealer_Hedging,2045000
2018-01-23,0050,2925000,Foreign_Investor,768000
2018-01-23,0050,0,Foreign_Dealer_Self,0
2018-01-23,0050,0,Investment_Trust,0
2018-01-23,0050,16000,Dealer_self,225000
2018-01-23,0050,981000,Dealer_Hedging,1200000
2018-01-24,0050,440000,Foreign_Investor,409000
2018-01-24,0050,0,Foreign_Dealer_Self,0
2018-01-24,0050,0,Investment_Trust,0
2018-01-24,0050,470000,Dealer_self,220000
2018-01-24,0050,832000,Dealer_Hedging,2416000
2018-01-25,0050,371000,Foreign_Investor,32000
2018-01-25,0050,0,Foreign_Dealer_Self,0
2018-01-25,0050,200000,Investment_Trust,30000
2018-01-25,0050,320000,Dealer_self,320000
2018-01-25,0050,1317000,Dealer_Hedging,2188000
2018-01-26,0050,2000,Foreign_Investor,2626000
2018-01-26,0050,0,Foreign_Dealer_Self,0
2018-01-26,0050,0,Investment_Trust,0
2018-01-26,0050,118000,Dealer_self,67000
2018-01-26,0050,829000,Dealer_Hedging,3797000
2018-01-29,0050,60000,Foreign_Investor,2810000
2018-01-29,0050,0,Foreign_Dealer_Self,0
2018-01-29,0050,0,Investment_Trust,0
2018-01-29,0050,62000,Dealer_self,5000
2018-01-29,0050,102000,Dealer_Hedging,1813000
2018-01-30,0050,209000,Foreign_Investor,703000
2018-01-30,0050,0,Foreign_Dealer_Self,0
2018-01-30,0050,56000,Investment_Trust,700000
2018-01-30,0050,82000,Dealer_self,146000
2018-01-30,0050,693000,Dealer_Hedging,765000
2018-01-31,0050,8000,Foreign_Investor,1230000
2018-01-31,0050,0,Foreign_Dealer_Self,0
2018-01-31,0050,0,Investment_Trust,285000
2018-01-31,0050,338000,Dealer_self,50000
2018-01-31,0050,1433000,Dealer_Hedging,747000
2018-02-01,0050,437000,Foreign_Investor,50000
2018-02-01,0050,0,Foreign_Dealer_Self,0
2018-02-01,0050,0,Investment_Trust,0
2018-02-01,0050,2000,Dealer_self,386000
2018-02-01,0050,1066000,Dealer_Hedging,573000
2018-02-02,0050,44000,Foreign_Investor,2004000
2018-02-02,0050,0,Foreign_Dealer_Self,0
2018-02-02,0050,0,Investment_Trust,0
2018-02-02,0050,115000,Dealer_self,13000
2018-02-02,0050,716000,Dealer_Hedging,557000
2018-02-05,0050,192000,Foreign_Investor,3976000
2018-02-05,0050,0,Foreign_Dealer_Self,0
2018-02-05,0050,0,Investment_Trust,815000
2018-02-05,0050,187000,Dealer_self,573000
2018-02-05,0050,275000,Dealer_Hedging,649000
2018-02-06,0050,588000,Foreign_Investor,18387000
2018-02-06,0050,0,Foreign_Dealer_Self,0
2018-02-06,0050,0,Investment_Trust,1100000
2018-02-06,0050,455000,Dealer_self,169000
2018-02-06,0050,3726000,Dealer_Hedging,5415000
2018-02-07,0050,301000,Foreign_Investor,3130000
2018-02-07,0050,0,Foreign_Dealer_Self,0
2018-02-07,0050,0,Investment_Trust,0
2018-02-07,0050,96000,Dealer_self,620000
2018-02-07,0050,1050000,Dealer_Hedging,2391000
2018-02-08,0050,276000,Foreign_Investor,2857000
2018-02-08,0050,0,Foreign_Dealer_Self,0
2018-02-08,0050,0,Investment_Trust,0
2018-02-08,0050,0,Dealer_self,84000
2018-02-08,0050,355000,Dealer_Hedging,612000
2018-02-09,0050,963780,Foreign_Investor,8084000
2018-02-09,0050,0,Foreign_Dealer_Self,0
2018-02-09,0050,0,Investment_Trust,0
2018-02-09,0050,581000,Dealer_self,167000
2018-02-09,0050,1395000,Dealer_Hedging,2045000
2018-02-12,0050,66000,Foreign_Investor,4163000
2018-02-12,0050,0,Foreign_Dealer_Self,0
2018-02-12,0050,0,Investment_Trust,300000
2018-02-12,0050,535000,Dealer_self,279000
2018-02-12,0050,273000,Dealer_Hedging,1476000
2018-02-21,0050,377000,Foreign_Investor,3895000
2018-02-21,0050,0,Foreign_Dealer_Self,0
2018-02-21,0050,1100000,Investment_Trust,0
2018-02-21,0050,857000,Dealer_self,533000
2018-02-21,0050,3490000,Dealer_Hedging,1503000
2018-02-22,0050,0,Foreign_Investor,1511000
2018-02-22,0050,0,Foreign_Dealer_Self,0
2018-02-22,0050,0,Investment_Trust,0
2018-02-22,0050,113000,Dealer_self,160000
2018-02-22,0050,52000,Dealer_Hedging,1361000
2018-02-23,0050,442000,Foreign_Investor,396000
2018-02-23,0050,0,Foreign_Dealer_Self,0
2018-02-23,0050,550000,Investment_Trust,0
2018-02-23,0050,34000,Dealer_self,256000
2018-02-23,0050,866000,Dealer_Hedging,314000
2018-02-26,0050,1383731,Foreign_Investor,6000
2018-02-26,0050,0,Foreign_Dealer_Self,0
2018-02-26,0050,0,Investment_Trust,0
2018-02-26,0050,52000,Dealer_self,103000
2018-02-26,0050,235000,Dealer_Hedging,695000
2018-02-27,0050,5698000,Foreign_Investor,201000
2018-02-27,0050,0,Foreign_Dealer_Self,0
