Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2009-03-05,50.31315231323242,68.80000305175781,71.7300033569336,68.16999816894531,70.0999984741211,485549400
2009-03-06,50.40091323852539,68.91999816894531,70.44999694824219,67.0999984741211,69.4000015258789,490470000
2009-03-09,49.808555603027344,68.11000061035156,70.0,67.7300033569336,67.94999694824219,379905300
2009-03-10,52.77762222290039,72.16999816894531,72.37000274658203,69.37000274658203,69.51000213623047,406227900
2009-03-11,53.121334075927734,72.63999938964844,73.75,71.83000183105469,73.0,356648300
2009-03-12,55.21285629272461,75.5,75.75,71.97000122070312,72.62000274658203,409702700
2009-03-13,55.644287109375,76.08999633789062,76.9800033569336,74.7300033569336,76.01000213623047,337474700
2009-03-16,55.476104736328125,75.86000061035156,77.97000122070312,75.80999755859375,76.95999908447266,360644900
2009-03-17,57.17269515991211,78.18000030517578,78.36000061035156,75.44999694824219,76.06999969482422,356814300
2009-03-18,58.45247268676758,79.93000030517578,80.9000015258789,77.06999969482422,77.80999755859375,473273200
2009-03-19,57.72850799560547,78.94000244140625,81.0,78.69000244140625,80.93000030517578,428520400
2009-03-20,56.49920654296875,76.70999908447266,78.91000366210938,76.52999877929688,78.76000213623047,371078200
2009-03-23,60.55751419067383,82.22000122070312,82.29000091552734,78.30999755859375,78.73999786376953,419933300
2009-03-24,59.364356994628906,80.5999984741211,82.36000061035156,80.51000213623047,81.23999786376953,330271000
2009-03-25,59.99036407470703,81.44999694824219,82.69999694824219,79.05999755859375,81.2300033569336,441775100
2009-03-26,61.21303939819336,83.11000061035156,83.30000305175781,81.31999969482422,82.25,422025200
2009-03-27,60.10824203491211,81.61000061035156,82.52999877929688,81.30999755859375,82.05000305175781,322332300
2009-03-30,58.03120803833008,78.79000091552734,79.87000274658203,77.95999908447266,79.80000305175781,324108500
2009-03-31,58.56888961791992,79.5199966430664,81.08000183105469,79.05000305175781,79.55999755859375,364238300
2009-04-01,59.70315170288086,81.05999755859375,81.41999816894531,78.33000183105469,78.52999877929688,377018300
2009-04-02,61.44871520996094,83.43000030517578,84.61000061035156,81.12999725341797,83.08000183105469,476230700
2009-04-03,62.06002426147461,84.26000213623047,84.27999877929688,82.66999816894531,83.48999786376953,284646300
2009-04-06,61.573909759521484,83.5999984741211,84.27999877929688,82.29000091552734,83.33999633789062,264866600
2009-04-07,60.13768768310547,81.6500015258789,82.6500015258789,81.51000213623047,82.25,258947800
2009-04-08,60.78582763671875,82.52999877929688,82.94000244140625,81.54000091552734,82.05999755859375,230402800
2009-04-09,63.20164108276367,85.80999755859375,85.81999969482422,84.33000183105469,84.66999816894531,269653500
2009-04-13,63.216373443603516,85.83000183105469,86.54000091552734,84.58000183105469,84.91999816894531,224847500
2009-04-14,62.126338958740234,84.3499984741211,85.76000213623047,84.08000183105469,85.02999877929688,276598800
2009-04-15,62.789207458496094,85.25,85.41999816894531,83.61000061035156,83.83999633789062,250726100
2009-04-16,63.709861755371094,86.5,87.1500015258789,84.7699966430664,85.93000030517578,335202900
2009-04-17,64.13703155517578,87.08000183105469,87.6500015258789,86.13999938964844,86.83000183105469,262649000
2009-04-20,61.44871520996094,83.43000030517578,87.05000305175781,83.33999633789062,85.54000091552734,293690100
2009-04-21,62.64921951293945,85.05999755859375,85.12999725341797,82.75,82.81999969482422,114090900
2009-04-22,62.2662353515625,84.54000091552734,86.33999633789062,84.06999969482422,84.29000091552734,340395200
2009-04-23,62.87755584716797,85.37000274658203,85.41999816894531,83.62999725341797,84.70999908447266,324903700
2009-04-24,63.82769775390625,86.66000366210938,87.30999755859375,85.69000244140625,86.02999877929688,287703000
2009-04-27,63.2237434387207,85.83999633789062,87.01000213623047,85.54000091552734,85.68000030517578,289581600
2009-04-28,63.024879455566406,85.56999969482422,86.58999633789062,84.76000213623047,84.97000122070312,247926300
2009-04-29,64.36532592773438,87.38999938964844,88.36000061035156,86.30000305175781,86.5199966430664,311505700
2009-04-30,64.38746643066406,87.41999816894531,89.0199966430664,86.91999816894531,88.55000305175781,301419800
2009-05-01,64.733642578125,87.88999938964844,88.20999908447266,86.72000122070312,87.44000244140625,236110300
2009-05-04,66.93584442138672,90.87999725341797,90.94000244140625,88.37999725341797,88.55000305175781,287120000
2009-05-05,66.70755004882812,90.56999969482422,90.93000030517578,89.83999633789062,90.56999969482422,243036300
2009-05-06,67.8638687133789,92.13999938964844,92.19999694824219,90.61000061035156,91.68000030517578,291941000
2009-05-07,66.92112731933594,90.86000061035156,93.1500015258789,90.27999877929688,93.01000213623047,317728000
2009-05-08,68.48260498046875,92.9800033569336,93.22000122070312,91.44000244140625,92.02999877929688,299081700
2009-05-11,67.20100402832031,91.23999786376953,92.11000061035156,91.04000091552734,91.69999694824219,247923600
2009-05-12,67.00212860107422,90.97000122070312,91.83000183105469,89.8499984741211,91.62999725341797,282431300
2009-05-13,65.31548309326172,88.68000030517578,90.01000213623047,88.5,89.73999786376953,269619100
2009-05-14,65.87527465820312,89.44000244140625,90.12000274658203,88.5,88.72000122070312,260098700
2009-05-15,65.33761596679688,88.70999908447266,90.0,88.1500015258789,89.37000274658203,271502700
2009-05-18,67.19363403320312,91.2300033569336,91.33999633789062,88.56999969482422,89.55000305175781,241447400
2009-05-19,67.11264038085938,91.12000274658203,91.97000122070312,90.80999755859375,91.18000030517578,206102200
2009-05-20,66.663330078125,90.51000213623047,92.80000305175781,90.41000366210938,91.94999694824219,285722200
2009-05-21,65.70585632324219,89.20999908447266,89.80000305175781,88.26000213623047,89.45999908447266,258988400
2009-05-22,65.56587982177734,89.0199966430664,90.0,88.68000030517578,89.45999908447266,166811900
2009-05-26,67.24517822265625,91.30000305175781,91.55999755859375,88.31999969482422,88.36000061035156,236318500
2009-05-27,66.0446548461914,89.66999816894531,91.75,89.52999877929688,91.44000244140625,246015800
2009-05-28,66.96532440185547,90.91999816894531,91.33999633789062,89.0999984741211,90.45999908447266,289095000
2009-05-29,68.15110778808594,92.52999877929688,93.69999694824219,90.68000030517578,91.41999816894531,258641500
2009-06-01,69.80093383789062,94.7699966430664,95.16999816894531,93.43000030517578,93.66999816894531,276246800
2009-06-02,69.85990905761719,94.8499984741211,95.37000274658203,94.2300033569336,94.4000015258789,230874500
2009-06-03,68.9760513305664,93.6500015258789,94.12999725341797,92.76000213623047,94.04000091552734,235310500
2009-06-04,69.62421417236328,94.52999877929688,94.66999816894531,93.30000305175781,94.0,210102300
2009-06-05,69.638916015625,94.55000305175781,95.66999816894531,93.80000305175781,95.48999786376953,284257900
2009-06-08,69.35166931152344,94.16000366210938,95.0999984741211,93.04000091552734,93.83999633789062,238565100
2009-06-09,69.7052230834961,94.63999938964844,95.13999938964844,94.0199966430664,94.69000244140625,225125500
2009-06-10,69.52843475341797,94.4000015258789,95.48999786376953,93.19000244140625,95.4800033569336,296100400
2009-06-11,69.83780670166016,94.81999969482422,96.11000061035156,94.55999755859375,94.58000183105469,275414200
2009-06-12,70.02925872802734,95.08000183105469,95.13999938964844,94.0,94.4000015258789,184361800
2009-06-15,68.42369079589844,92.9000015258789,94.0199966430664,92.4000015258789,93.95999908447266,224190500
2009-06-16,67.49562072753906,91.63999938964844,93.29000091552734,91.58000183105469,93.2300033569336,227319000
2009-06-17,67.42932891845703,91.55000305175781,92.33000183105469,90.83000183105469,91.5999984741211,223445200
2009-06-18,67.92282104492188,92.22000122070312,92.66999816894531,91.25,91.69000244140625,211725100
2009-06-19,68.17316436767578,92.04000091552734,92.69999694824219,91.5199966430664,92.58000183105469,215655600
2009-06-22,66.12886047363281,89.27999877929688,91.19000244140625,89.25,91.13999938964844,251913600
2009-06-23,66.18073272705078,89.3499984741211,89.87999725341797,88.8499984741211,89.47000122070312,188309800
2009-06-24,66.75106048583984,90.12000274658203,91.08000183105469,89.5999984741211,90.16000366210938,211577700
2009-06-25,68.20277404785156,92.08000183105469,92.16999816894531,89.56999969482422,89.66999816894531,279411000
2009-06-26,68.0250244140625,91.83999633789062,92.23999786376953,91.2699966430664,91.7699966430664,167579000
2009-06-29,68.6620101928711,92.69999694824219,92.81999969482422,91.5999984741211,92.11000061035156,168481300
2009-06-30,68.10647583007812,91.94999694824219,93.05999755859375,91.2699966430664,92.72000122070312,228888200
2009-07-01,68.3879623413086,92.33000183105469,93.2300033569336,92.20999908447266,92.33999633789062,173041100
2009-07-02,66.52143859863281,89.80999755859375,92.36000061035156,89.76000213623047,91.12999725341797,212309900
2009-07-06,66.51403045654297,89.80000305175781,89.93000030517578,88.66000366210938,88.94000244140625,174499600
2009-07-07,65.2251968383789,88.05999755859375,89.81999969482422,88.0,89.70999908447266,197088900
2009-07-08,65.18077087402344,88.0,88.80000305175781,87.0,88.58999633789062,248050500
2009-07-09,65.30667114257812,88.16999816894531,88.9000015258789,87.91000366210938,88.61000061035156,163777600
2009-07-10,65.15115356445312,87.95999908447266,88.48999786376953,87.3499984741211,87.69999694824219,173520300
2009-07-13,66.73622131347656,90.0999984741211,90.16999816894531,87.58999633789062,88.30999755859375,217413500
2009-07-14,67.11398315429688,90.61000061035156,90.69000244140625,89.7300033569336,90.37999725341797,181487400
2009-07-15,69.07679748535156,93.26000213623047,93.51000213623047,90.68000030517578,91.80999755859375,220877900
2009-07-16,68.96570587158203,93.11000061035156,94.51000213623047,92.81999969482422,93.0,231174500
2009-07-17,69.7212142944336,94.12999725341797,94.31999969482422,93.54000091552734,94.05999755859375,138561700
2009-07-20,70.46189880371094,95.12999725341797,95.29000091552734,94.19000244140625,94.68000030517578,164179400
2009-07-21,70.78781127929688,95.56999969482422,95.9000015258789,94.41999816894531,95.87000274658203,217718300
2009-07-22,70.77300262451172,95.55000305175781,96.12999725341797,94.88999938964844,94.95999908447266,196068100
2009-07-23,72.33585357666016,97.66000366210938,98.08000183105469,95.52999877929688,95.61000061035156,258795500
2009-07-24,72.6321029663086,98.05999755859375,98.13999938964844,96.69000244140625,97.19999694824219,154003100
2009-07-27,72.84695434570312,98.3499984741211,98.4000015258789,97.33999633789062,97.87999725341797,159259400
2009-07-28,72.5062026977539,97.88999938964844,98.37000274658203,97.05999755859375,97.66000366210938,186685200
2009-07-29,72.32845306396484,97.6500015258789,98.08999633789062,96.9800033569336,97.44000244140625,194399300
2009-07-30,73.08393859863281,98.66999816894531,99.83000183105469,98.5999984741211,98.83000183105469,225575400
2009-07-31,73.18766021728516,98.80999755859375,99.47000122070312,98.37999725341797,98.6500015258789,207358000
2009-08-03,74.39496612548828,100.44000244140625,100.52999877929688,99.30999755859375,99.8499984741211,175776900
2009-08-04,74.58755493164062,100.69999694824219,100.83999633789062,99.77999877929688,99.98999786376953,176714600
2009-08-05,74.37275695800781,100.41000366210938,100.86000061035156,99.58000183105469,100.7699966430664,184726400
2009-08-06,73.98758697509766,99.88999938964844,101.0199966430664,99.41999816894531,100.87000274658203,193203800
2009-08-07,74.9578857421875,101.19999694824219,102.02999877929688,100.38999938964844,100.94000244140625,220640900
2009-08-10,74.8023681640625,100.98999786376953,101.22000122070312,100.2699966430664,100.73999786376953,130898700
2009-08-11,73.86907958984375,99.7300033569336,100.61000061035156,99.45999908447266,100.54000091552734,157301000
2009-08-12,74.66160583496094,100.80000305175781,101.55999755859375,99.51000213623047,99.55999755859375,219052400
2009-08-13,75.23192596435547,101.56999969482422,101.61000061035156,100.26000213623047,101.26000213623047,176449500
2009-08-14,74.65420532226562,100.79000091552734,101.5999984741211,99.69999694824219,101.5199966430664,199616100
2009-08-17,72.81727600097656,98.30999755859375,98.94999694824219,98.11000061035156,98.8499984741211,237667500
2009-08-18,73.39505004882812,99.08999633789062,99.44000244140625,98.3499984741211,98.52999877929688,173461500
2009-08-19,74.03944396972656,99.95999908447266,100.30000305175781,98.20999908447266,98.30999755859375,192812800
2009-08-20,74.8023681640625,100.98999786376953,101.22000122070312,99.87000274658203,100.08999633789062,174131300
2009-08-21,76.26893615722656,102.97000122070312,103.12999725341797,101.62000274658203,101.81999969482422,224605000
2009-08-24,76.26150512695312,102.95999908447266,103.94999694824219,102.58999633789062,103.38999938964844,191279000
2009-08-25,76.4096450805664,103.16000366210938,104.26000213623047,102.94000244140625,103.37000274658203,215310600
2009-08-26,76.41706848144531,103.16999816894531,103.63999938964844,102.48999786376953,102.83999633789062,194620700
2009-08-27,76.58743286132812,103.4000015258789,103.72000122070312,101.94000244140625,103.11000061035156,196230100
2009-08-28,76.57258605957031,103.37999725341797,104.3499984741211,102.66999816894531,104.2300033569336,147024400
2009-08-31,75.89114379882812,102.45999908447266,102.58000183105469,101.79000091552734,102.37000274658203,176051600
2009-09-01,74.2171859741211,100.19999694824219,103.23999786376953,99.98999786376953,101.94999694824219,321276800
2009-09-02,73.93575286865234,99.81999969482422,100.44000244140625,99.56999969482422,99.77999877929688,171805000
2009-09-03,74.55052185058594,100.6500015258789,100.7699966430664,99.58999633789062,100.4000015258789,143572300
2009-09-04,75.59489440917969,102.05999755859375,102.08999633789062,100.55000305175781,100.8499984741211,142687900
2009-09-08,76.24669647216797,102.94000244140625,103.05000305175781,102.38999938964844,103.0,132909100
2009-09-09,76.83183288574219,103.7300033569336,104.08000183105469,102.80000305175781,103.12000274658203,154612500
2009-09-10,77.61697387695312,104.79000091552734,104.86000061035156,103.22000122070312,103.80000305175781,162902400
2009-09-11,77.60214233398438,104.7699966430664,105.30000305175781,104.27999877929688,104.98999786376953,152360100
2009-09-14,77.97991180419922,105.27999877929688,105.45999908447266,103.1500015258789,103.87999725341797,149593800
2009-09-15,78.30582427978516,105.72000122070312,106.11000061035156,104.76000213623047,105.44999694824219,196795900
2009-09-16,79.49091339111328,107.31999969482422,107.33999633789062,105.7300033569336,106.0999984741211,206406300
2009-09-17,79.37240600585938,107.16000366210938,108.05999755859375,106.56999969482422,107.16999816894531,229170900
2009-09-18,79.4229965209961,106.72000122070312,107.16000366210938,106.36000061035156,107.1500015258789,153799100
2009-09-21,79.2220687866211,106.44999694824219,107.0,105.66000366210938,105.88999938964844,151892000
2009-09-22,79.68347930908203,107.06999969482422,107.37000274658203,106.5999984741211,107.08000183105469,143126700
2009-09-23,79.02111053466797,106.18000030517578,108.02999877929688,105.98999786376953,107.31999969482422,225947400
2009-09-24,78.15038299560547,105.01000213623047,106.63999938964844,104.55000305175781,106.41000366210938,228636800
2009-09-25,77.7336196899414,104.44999694824219,105.36000061035156,104.08999633789062,104.77999877929688,204059000
2009-09-28,79.12531280517578,106.31999969482422,106.55000305175781,104.83000183105469,104.8499984741211,118285800
2009-09-29,78.8871841430664,106.0,107.0199966430664,105.77999877929688,106.51000213623047,133733900
2009-09-30,78.58203125,105.58999633789062,106.45999908447266,104.62000274658203,106.36000061035156,254383000
2009-10-01,76.6322021484375,102.97000122070312,105.7300033569336,102.94999694824219,103.0,281840600
2009-10-02,76.27498626708984,102.48999786376953,103.0999984741211,101.98999786376953,102.0199966430664,224748800
2009-10-05,77.41361999511719,104.0199966430664,104.31999969482422,102.5999984741211,102.9000015258789,149875000
2009-10-06,78.52252197265625,105.51000213623047,106.11000061035156,104.70999908447266,104.7699966430664,202491100
2009-10-07,78.73833465576172,105.80000305175781,105.91000366210938,105.06999969482422,105.2699966430664,159200300
2009-10-08,79.34114837646484,106.61000061035156,107.16999816894531,105.8499984741211,106.55000305175781,183305800
2009-10-09,79.82492065429688,107.26000213623047,107.26000213623047,106.36000061035156,106.63999938964844,135008300
2009-10-12,80.13744354248047,107.68000030517578,108.08999633789062,107.27999877929688,107.76000213623047,118031000
2009-10-13,79.9737319946289,107.45999908447266,107.70999908447266,106.76000213623047,107.38999938964844,157692700
2009-10-14,81.35054016113281,109.30999755859375,109.41999816894531,107.41999816894531,108.72000122070312,191421600
2009-10-15,81.64823150634766,109.70999908447266,109.70999908447266,108.7300033569336,108.77999877929688,173873600
2009-10-16,81.0379638671875,108.88999938964844,109.2699966430664,108.2300033569336,108.80000305175781,192069400
2009-10-19,81.70777130126953,109.79000091552734,110.12999725341797,108.7300033569336,109.06999969482422,159530400
2009-10-20,81.276123046875,109.20999908447266,109.98999786376953,108.68000030517578,109.94999694824219,180921100
2009-10-21,80.54680633544922,108.2300033569336,110.30999755859375,108.1500015258789,109.04000091552734,225379300
2009-10-22,81.36540222167969,109.33000183105469,109.68000030517578,107.5,108.19000244140625,238444000
2009-10-23,80.43515014648438,108.08000183105469,109.76000213623047,107.62999725341797,109.69000244140625,240033200
2009-10-26,79.56442260742188,106.91000366210938,109.30999755859375,106.61000061035156,108.19999694824219,242028200
2009-10-27,79.1997299194336,106.41999816894531,107.38999938964844,106.16000366210938,107.02999877929688,253266300
2009-10-28,77.70384979248047,104.41000366210938,106.4800033569336,104.3499984741211,106.1500015258789,248821400
2009-10-29,79.37092590332031,106.6500015258789,106.86000061035156,104.94000244140625,105.19000244140625,198110600
2009-10-30,77.07131958007812,103.55999755859375,106.62000274658203,103.44000244140625,106.30000305175781,325608100
2009-11-02,77.6368637084961,104.31999969482422,105.41000366210938,103.08000183105469,104.12999725341797,254222900
2009-11-03,77.88247680664062,104.6500015258789,104.80000305175781,103.54000091552734,103.73999786376953,228362600
2009-11-04,78.08341979980469,104.91999816894531,106.33000183105469,104.6500015258789,105.51000213623047,247996700
2009-11-05,79.51979064941406,106.8499984741211,106.87999725341797,105.44000244140625,105.66000366210938,180015300
2009-11-06,79.72815704345703,107.12999725341797,107.4000015258789,106.05000305175781,106.26000213623047,170954100
2009-11-09,81.54402923583984,109.56999969482422,109.62999725341797,107.87000274658203,107.94999694824219,159495700
2009-11-10,81.55891418457031,109.58999633789062,109.93000030517578,108.97000122070312,109.30999755859375,171899800
2009-11-11,81.97567749023438,110.1500015258789,110.81999969482422,109.62000274658203,110.30999755859375,169466200
2009-11-12,81.14212799072266,109.02999877929688,110.56999969482422,108.75,110.0,157144500
2009-11-13,81.58122253417969,109.62000274658203,110.08999633789062,108.75,109.30999755859375,150963000
2009-11-16,82.76455688476562,111.20999908447266,111.69000244140625,110.31999969482422,110.37999725341797,210922200
2009-11-17,82.86129760742188,111.33999633789062,111.38999938964844,110.5,110.91999816894531,147134100
2009-11-18,82.8092041015625,111.2699966430664,111.43000030517578,110.56999969482422,111.26000213623047,156486800
2009-11-19,81.7301025390625,109.81999969482422,111.30999755859375,109.12999725341797,110.51000213623047,208734600
2009-11-20,81.43988037109375,109.43000030517578,109.76000213623047,109.01000213623047,109.25,134196000
2009-11-23,82.47432708740234,110.81999969482422,111.73999786376953,110.5999984741211,110.72000122070312,148010200
2009-11-24,82.60081481933594,110.98999786376953,111.19999694824219,110.01000213623047,111.0,138420100
2009-11-25,82.89108276367188,111.37999725341797,111.5,110.81999969482422,111.16999816894531,109564800
2009-11-27,81.54402923583984,109.56999969482422,110.31999969482422,108.29000091552734,108.4000015258789,126001800
2009-11-30,81.8194351196289,109.94000244140625,110.19999694824219,108.12000274658203,109.4800033569336,160874800
2009-12-01,82.8315200805664,111.30000305175781,111.66000366210938,110.7300033569336,110.91999816894531,159613700
2009-12-02,82.79434204101562,111.25,112.01000213623047,110.91999816894531,111.27999877929688,132315100
2009-12-03,82.14685821533203,110.37999725341797,112.18000030517578,110.29000091552734,111.55000305175781,167324900
2009-12-04,82.61573028564453,111.01000213623047,112.37999725341797,110.04000091552734,111.83999633789062,274907800
2009-12-07,82.48919677734375,110.83999633789062,111.52999877929688,110.48999786376953,110.91000366210938,127973800
2009-12-08,81.57382202148438,109.61000061035156,110.7699966430664,109.2699966430664,110.04000091552734,169863700
2009-12-09,81.8789291381836,110.0199966430664,110.18000030517578,109.0199966430664,109.58000183105469,155063400
2009-12-10,82.34037780761719,110.63999938964844,111.12000274658203,110.44999694824219,110.69999694824219,138014600
2009-12-11,82.69013214111328,111.11000061035156,111.36000061035156,110.61000061035156,111.11000061035156,124854000
2009-12-14,83.2557373046875,111.87000274658203,112.0,111.12999725341797,111.87000274658203,107141500
2009-12-15,82.86872863769531,111.3499984741211,111.91999816894531,111.0,111.45999908447266,120408800
2009-12-16,82.99526977539062,111.5199966430664,112.12999725341797,111.2699966430664,111.80000305175781,155358200
2009-12-17,81.99800872802734,110.18000030517578,110.93000030517578,110.08000183105469,110.72000122070312,183390100
2009-12-18,82.4619140625,110.20999908447266,110.30000305175781,109.27999877929688,110.19999694824219,174591200
2009-12-21,83.29993438720703,111.33000183105469,111.69999694824219,110.76000213623047,110.76000213623047,118039600
2009-12-22,83.59921264648438,111.7300033569336,111.97000122070312,111.43000030517578,111.56999969482422,91707500
2009-12-23,83.76380920410156,111.94999694824219,112.11000061035156,111.5,112.0,111783100
2009-12-24,84.16038513183594,112.4800033569336,112.5999984741211,112.0,112.19000244140625,39677500
2009-12-28,84.33998107910156,112.72000122070312,112.98999786376953,112.31999969482422,112.9000015258789,87508500
2009-12-29,84.22021484375,112.55999755859375,113.02999877929688,112.55000305175781,113.01000213623047,80572500
2009-12-30,84.1903076171875,112.5199966430664,112.6500015258789,112.16999816894531,112.2300033569336,73138400
2009-12-31,83.38223266601562,111.44000244140625,112.80000305175781,111.38999938964844,112.7699966430664,90637900
2010-01-04,84.79638671875,113.33000183105469,113.38999938964844,111.51000213623047,112.37000274658203,118944600
2010-01-05,85.02081298828125,113.62999725341797,113.68000030517578,112.8499984741211,113.26000213623047,111579900
2010-01-06,85.08069610595703,113.70999908447266,113.98999786376953,113.43000030517578,113.5199966430664,116074400
2010-01-07,85.43983459472656,114.19000244140625,114.33000183105469,113.18000030517578,113.5,131091100
2010-01-08,85.72415924072266,114.56999969482422,114.62000274658203,113.66000366210938,113.88999938964844,126402800
2010-01-11,85.8438720703125,114.7300033569336,115.12999725341797,114.23999786376953,115.08000183105469,106375700
2010-01-12,85.04330444335938,113.66000366210938,114.20999908447266,113.22000122070312,113.97000122070312,163333500
2010-01-13,85.76158142089844,114.62000274658203,114.94000244140625,113.37000274658203,113.94999694824219,161822000
2010-01-14,85.99352264404297,114.93000030517578,115.13999938964844,114.41999816894531,114.48999786376953,115718800
2010-01-15,85.0282974243164,113.63999938964844,114.83999633789062,113.19999694824219,114.7300033569336,212283100
2010-01-19,86.0907974243164,115.05999755859375,115.12999725341797,113.58999633789062,113.62000274658203,139172700
2010-01-20,85.21534729003906,113.88999938964844,114.44999694824219,112.9800033569336,114.27999877929688,216490200
2010-01-21,83.57678985595703,111.69999694824219,114.2699966430664,111.55999755859375,113.91999816894531,344859600
2010-01-22,81.71369171142578,109.20999908447266,111.73999786376953,109.08999633789062,111.19999694824219,345942400
2010-01-25,82.1326904296875,109.7699966430664,110.41000366210938,109.41000366210938,110.20999908447266,186937500
2010-01-26,81.78849792480469,109.30999755859375,110.47000122070312,109.04000091552734,109.33999633789062,211168800
2010-01-27,82.17756652832031,109.83000183105469,110.08000183105469,108.33000183105469,109.16999816894531,271863600
2010-01-28,81.23482513427734,108.56999969482422,110.25,107.91000366210938,110.19000244140625,316104000
2010-01-29,80.35193634033203,107.38999938964844,109.80000305175781,107.22000122070312,109.04000091552734,310677600
2010-02-01,81.6014404296875,109.05999755859375,109.06999969482422,107.5,108.1500015258789,187865000
2010-02-02,82.58911895751953,110.37999725341797,110.58999633789062,108.87999725341797,109.26000213623047,216327900
2010-02-03,82.17756652832031,109.83000183105469,110.4800033569336,109.51000213623047,109.87999725341797,172730700
2010-02-04,79.64109802246094,106.44000244140625,109.02999877929688,106.41999816894531,108.9800033569336,356715700
2010-02-05,79.80571746826172,106.66000366210938,106.87999725341797,104.58000183105469,106.55999755859375,493585800
2010-02-08,79.2295913696289,105.88999938964844,107.33000183105469,105.80999755859375,106.73999786376953,224166900
2010-02-09,80.22468566894531,107.22000122070312,108.1500015258789,106.2699966430664,107.12999725341797,337820500
2010-02-10,80.06757354736328,107.01000213623047,107.5999984741211,106.11000061035156,107.05000305175781,240511500
2010-02-11,80.90562438964844,108.12999725341797,108.25,106.25,106.87000274658203,223591600
2010-02-12,80.8382568359375,108.04000091552734,108.0999984741211,106.51000213623047,106.98999786376953,304622100
2010-02-16,82.1102523803711,109.73999786376953,109.8499984741211,107.81999969482422,108.86000061035156,159317500
2010-02-17,82.49931335449219,110.26000213623047,110.41000366210938,109.73999786376953,110.2699966430664,168845100
2010-02-18,82.98566436767578,110.91000366210938,111.13999938964844,110.04000091552734,110.08000183105469,193708600
2010-02-19,83.15779113769531,111.13999938964844,111.56999969482422,110.36000061035156,110.62000274658203,222684900
2010-02-22,83.17271423339844,111.16000366210938,111.58000183105469,110.83000183105469,111.55000305175781,132346900
2010-02-23,82.16260528564453,109.80999755859375,111.19999694824219,109.5199966430664,110.86000061035156,207497000
2010-02-24,82.91834259033203,110.81999969482422,111.0,109.86000061035156,110.13999938964844,176350700
2010-02-25,82.80609893798828,110.66999816894531,110.75,108.94000244140625,109.23999786376953,259634700
2010-02-26,82.85847473144531,110.73999786376953,111.12000274658203,110.11000061035156,110.7699966430664,173589300
2010-03-01,83.71892547607422,111.88999938964844,112.0,111.16999816894531,111.19999694824219,147709700
2010-03-02,83.95088958740234,112.19999694824219,112.73999786376953,112.0,112.37000274658203,160992400
2010-03-03,84.02572631835938,112.30000305175781,112.97000122070312,112.0199966430664,112.48999786376953,150785000
2010-03-04,84.28009033203125,112.63999938964844,112.80000305175781,112.02999877929688,112.44999694824219,135770400
2010-03-05,85.48473358154297,114.25,114.33999633789062,113.0999984741211,113.37000274658203,176118800
2010-03-08,85.49971008300781,114.2699966430664,114.5199966430664,114.06999969482422,114.26000213623047,114631200
2010-03-09,85.64187622070312,114.45999908447266,114.98999786376953,113.87000274658203,113.93000030517578,154556700
2010-03-10,86.02347564697266,114.97000122070312,115.27999877929688,114.41000366210938,114.51000213623047,186088800
2010-03-11,86.38262939453125,115.44999694824219,115.4800033569336,114.3499984741211,114.69999694824219,160791100
2010-03-12,86.39012908935547,115.45999908447266,115.97000122070312,115.13999938964844,115.94999694824219,162074800
2010-03-15,86.41256713867188,115.48999786376953,115.56999969482422,114.5999984741211,115.26000213623047,146816800
2010-03-16,87.1009292602539,116.41000366210938,116.5199966430664,115.48999786376953,115.80999755859375,168673000
2010-03-17,87.61720275878906,117.0999984741211,117.4800033569336,116.41999816894531,116.76000213623047,177468100
2010-03-18,87.57230377197266,117.04000091552734,117.2699966430664,116.56999969482422,117.11000061035156,196509100
2010-03-19,87.12904357910156,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,226641100
2010-03-22,87.5948486328125,116.58999633789062,116.80000305175781,115.23999786376953,115.30999755859375,184477800
2010-03-23,88.2109146118164,117.41000366210938,117.51000213623047,116.37999725341797,116.76000213623047,182941600
2010-03-24,87.78265380859375,116.83999633789062,117.43000030517578,115.58000183105469,116.97000122070312,196072600
2010-03-25,87.63992309570312,116.6500015258789,118.16999816894531,116.51000213623047,117.62999725341797,223396300
2010-03-26,87.58732604980469,116.58000183105469,117.41999816894531,116.12000274658203,116.87000274658203,205808500
2010-03-29,88.14327239990234,117.31999969482422,117.52999877929688,116.69000244140625,117.16999816894531,134513500
2010-03-30,88.20339965820312,117.4000015258789,117.83000183105469,116.91000366210938,117.45999908447266,145772500
2010-03-31,87.90287017822266,117.0,117.5199966430664,116.61000061035156,116.94999694824219,161078700
2010-04-01,88.5038833618164,117.80000305175781,118.25,117.0999984741211,117.80000305175781,161215200
2010-04-05,89.22515106201172,118.76000213623047,118.83999633789062,117.91999816894531,118.25,105847600
2010-04-06,89.43553161621094,119.04000091552734,119.25,118.29000091552734,118.41999816894531,110384200
2010-04-07,88.92464447021484,118.36000061035156,119.36000061035156,117.80999755859375,118.80000305175781,184576300
2010-04-08,89.2326431274414,118.7699966430664,118.97000122070312,117.5999984741211,117.94999694824219,158704000
2010-04-09,89.81869506835938,119.55000305175781,119.5999984741211,118.80000305175781,119.0199966430664,133006500
