event_date,trading_date,event_label,shock_type,source,ticker,group,horizon,baseline_rv,pre_rv,post_rv,same_day_r2,log_rv_ratio,control_log_rv_ratio,adj_log_rv_ratio
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,ABT,diabetes_medtech,5,0.0001787219408609079,8.206384217873515e-05,0.0001631445826356209,4.011531958317756e-07,-0.09119437736734572,1.048651919565325,-1.1398462969326708
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,MDT,diabetes_medtech,5,0.00015632388587979762,0.00012485109619351457,0.00028147830099316,0.00011407034848198015,0.588125314623406,1.048651919565325,-0.460526604941919
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,XLP,food_beverage,5,5.139731711585149e-05,6.722350566951691e-05,4.870715303960147e-05,1.535845563184579e-05,-0.05376007594313417,1.048651919565325,-1.1024119955084593
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,PBJ,food_beverage,5,6.700749110409714e-05,7.047544133617491e-05,6.92375668858639e-05,9.84090525097253e-05,0.03273916872917203,1.048651919565325,-1.015912750836153
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,PEP,food_beverage,5,0.0001494484294663521,7.121442997850828e-05,2.6283984257068344e-05,1.575877337834536e-06,-1.7379915898378018,1.048651919565325,-2.7866435094031266
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,KO,food_beverage,5,0.00012730575193889025,7.08392136887041e-05,1.690645431192274e-05,2.4811322785982567e-06,-2.0188962276985296,1.048651919565325,-3.067548147263855
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,MDLZ,food_beverage,5,0.000186136452052975,9.471004053639369e-05,2.98236370151129e-05,5.942139959974773e-05,-1.8311787504083474,1.048651919565325,-2.879830669973672
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,HSY,food_beverage,5,9.617721432099645e-05,0.00022886686636063133,0.00017621799522619713,6.605305873025128e-05,0.6055293655878767,1.048651919565325,-0.44312255397744826
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,GIS,food_beverage,5,0.0001095202403967842,0.0001528426041333054,1.633799454780828e-05,8.492839400910541e-06,-1.9026160267739805,1.048651919565325,-2.9512679463393052
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,KHC,food_beverage,5,0.00015289945621363942,0.00026354616715710606,5.271526767157608e-05,5.8306366758616365e-06,-1.06487543371718,1.048651919565325,-2.113527353282505
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,CPB,food_beverage,5,0.00018638439660213877,0.00015971644605777862,2.596390879129226e-05,1.5722863397739533e-05,-1.9711037392578572,1.048651919565325,-3.019755658823182
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,CAG,food_beverage,5,0.00017684361898723973,0.000181076777179823,8.539842297272264e-05,0.00017050443166785045,-0.7279381992409901,1.048651919565325,-1.7765901188063151
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,KDP,food_beverage,5,0.00021537801085672,7.567128103793679e-05,9.777431858257234e-05,2.5977117643340453e-06,-0.7897327229746689,1.048651919565325,-1.838384642539994
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,MNST,food_beverage,5,0.00021891660677681533,0.00037988500596242245,3.4625288437944124e-05,3.286410787792009e-05,-1.8441065715132197,1.048651919565325,-2.8927584910785447
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,MCD,restaurants,5,9.804846737628482e-05,8.031668421656044e-05,2.627069306349475e-05,1.9376576284721554e-05,-1.317007935810234,1.048651919565325,-2.365659855375559
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,SBUX,restaurants,5,0.00011065473684006053,0.0009706982666657279,0.00022080167570687588,3.554597658412318e-05,0.6908500288267243,1.048651919565325,-0.3578018907386007
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,YUM,restaurants,5,0.00011534541372367567,0.0001219197628678661,0.00010704273204316076,1.0720287235925417e-06,-0.07470310454695842,1.048651919565325,-1.1233550241122834
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,DPZ,restaurants,5,0.00025768467579066886,0.00027341892598181926,0.00022760709192603244,1.4184467479241964e-07,-0.1241157892128479,1.048651919565325,-1.172767708778173
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,CMG,restaurants,5,0.00012289988849643928,0.00040823338772918413,8.883532723092335e-05,8.584812687231233e-05,-0.32458570923880153,1.048651919565325,-1.3732376288041266
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,DRI,restaurants,5,0.00015035157023025533,0.00011170477881497971,0.0001635367528075867,3.450629315354912e-05,0.08406139967753819,1.048651919565325,-0.9645905198877868
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,CAKE,restaurants,5,0.0003977648504867519,0.00021940301605128184,0.0005700374280020418,0.0001629217161640701,0.3598410190802338,1.048651919565325,-0.6888109004850912
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,WING,restaurants,5,0.0004748876575899619,0.0008658257227082647,0.000369391455676975,4.101531343963808e-06,-0.2512213285005917,1.048651919565325,-1.2998732480659168
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,LLY,glp_makers,22,0.0002529923227002145,0.0006674042639747328,0.00026381920002192463,0.000992401691755049,0.04190487692006626,0.004988066299469944,0.03691681062059632
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,NVO,glp_makers,22,0.00031971225093595923,0.0004657896765124916,0.0002518692147789757,4.7358324628409925e-07,-0.2385114116138525,0.004988066299469944,-0.24349947791332244
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,XLV,healthcare_broad,22,3.59682015594846e-05,8.557572006826979e-05,4.496094154519813e-05,1.9701217244429335e-06,0.223158889096452,0.004988066299469944,0.21817082279698208
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,IYH,healthcare_broad,22,3.587449163072181e-05,8.827002263071944e-05,4.956490608234578e-05,1.8072157240298883e-06,0.32325654123772163,0.004988066299469944,0.31826847493825167
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,IHE,healthcare_broad,22,6.340604004467978e-05,0.0001341335082345895,8.033665219476427e-05,2.774848372515798e-05,0.23666683184801013,0.004988066299469944,0.2316787655485402
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,PPH,healthcare_broad,22,4.8903253920913215e-05,0.0001440832638031377,4.382364822944179e-05,1.3080903949927832e-05,-0.1096703510214251,0.004988066299469944,-0.11465841732089505
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,DXCM,diabetes_medtech,22,0.0008143964729380829,0.002166083957395354,0.00038060742462915566,0.0006687077664058822,-0.7606788525472453,0.004988066299469944,-0.7656669188467152
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,PODD,diabetes_medtech,22,0.0010809725926469334,0.0026048377510934427,0.00048588725562298405,0.0018976440196566695,-0.7996398509415608,0.004988066299469944,-0.8046279172410307
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,TNDM,diabetes_medtech,22,0.001790016451392533,0.0033897787228245892,0.002436154913083883,0.0021695635508321705,0.3081961305131577,0.004988066299469944,0.30320806421368773
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,ABT,diabetes_medtech,22,0.0001787219408609079,8.206384217873515e-05,0.0001170738763019082,4.011531958317756e-07,-0.42302603812868644,0.004988066299469944,-0.4280141044281564
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,MDT,diabetes_medtech,22,0.00015632388587979762,0.00012485109619351457,0.00018323274165400367,0.00011407034848198015,0.1588271106105594,0.004988066299469944,0.15383904431108947
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,XLP,food_beverage,22,5.139731711585149e-05,6.722350566951691e-05,4.1476972562458276e-05,1.535845563184579e-05,-0.2144475796873677,0.004988066299469944,-0.21943564598683762
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,PBJ,food_beverage,22,6.700749110409714e-05,7.047544133617491e-05,4.978880620770658e-05,9.84090525097253e-05,-0.2970142368455266,0.004988066299469944,-0.30200230314499654
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,PEP,food_beverage,22,0.0001494484294663521,7.121442997850828e-05,4.588632866013554e-05,1.575877337834536e-06,-1.1807841577597957,0.004988066299469944,-1.1857722240592656
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,KO,food_beverage,22,0.00012730575193889025,7.08392136887041e-05,2.3774975696190234e-05,2.4811322785982567e-06,-1.6779581024771733,0.004988066299469944,-1.6829461687766432
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,MDLZ,food_beverage,22,0.000186136452052975,9.471004053639369e-05,4.144616824090398e-05,5.942139959974773e-05,-1.5020845835519214,0.004988066299469944,-1.5070726498513913
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,HSY,food_beverage,22,9.617721432099645e-05,0.00022886686636063133,0.00013341955364588588,6.605305873025128e-05,0.3273062295480557,0.004988066299469944,0.32231816324858575
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,GIS,food_beverage,22,0.0001095202403967842,0.0001528426041333054,0.00011109742973174757,8.492839400910541e-06,0.01429818566893529,0.004988066299469944,0.009310119369465346
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,KHC,food_beverage,22,0.00015289945621363942,0.00026354616715710606,7.33137116030101e-05,5.8306366758616365e-06,-0.735032903613569,0.004988066299469944,-0.7400209699130389
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,CPB,food_beverage,22,0.00018638439660213877,0.00015971644605777862,0.00031128043042698327,1.5722863397739533e-05,0.5128830219083167,0.004988066299469944,0.5078949556088468
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,CAG,food_beverage,22,0.00017684361898723973,0.000181076777179823,9.148619858067981e-05,0.00017050443166785045,-0.6590777077825691,0.004988066299469944,-0.664065774082039
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,KDP,food_beverage,22,0.00021537801085672,7.567128103793679e-05,9.513176966002389e-05,2.5977117643340453e-06,-0.817131694762619,0.004988066299469944,-0.822119761062089
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,MNST,food_beverage,22,0.00021891660677681533,0.00037988500596242245,7.144955266735136e-05,3.286410787792009e-05,-1.1196992227463314,0.004988066299469944,-1.1246872890458013
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,MCD,restaurants,22,9.804846737628482e-05,8.031668421656044e-05,6.054087707550606e-05,1.9376576284721554e-05,-0.4821431304518142,0.004988066299469944,-0.48713119675128413
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,SBUX,restaurants,22,0.00011065473684006053,0.0009706982666657279,0.00014931812283748788,3.554597658412318e-05,0.29966420776066294,0.004988066299469944,0.294676141461193
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,YUM,restaurants,22,0.00011534541372367567,0.0001219197628678661,7.63293688113111e-05,1.0720287235925417e-06,-0.41287344760565026,0.004988066299469944,-0.4178615139051202
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,DPZ,restaurants,22,0.00025768467579066886,0.00027341892598181926,0.00022735826186864465,1.4184467479241964e-07,-0.12520963110706076,0.004988066299469944,-0.1301976974065307
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,CMG,restaurants,22,0.00012289988849643928,0.00040823338772918413,8.434525017059089e-05,8.584812687231233e-05,-0.3764516128536965,0.004988066299469944,-0.38143967915316646
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,DRI,restaurants,22,0.00015035157023025533,0.00011170477881497971,0.00010061961498900224,3.450629315354912e-05,-0.40162913454329097,0.004988066299469944,-0.40661720084276093
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,CAKE,restaurants,22,0.0003977648504867519,0.00021940301605128184,0.0004124030785934414,0.0001629217161640701,0.03614021442737437,0.004988066299469944,0.031152148127904424
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,WING,restaurants,22,0.0004748876575899619,0.0008658257227082647,0.00017301623807319566,4.101531343963808e-06,-1.0096928139369201,0.004988066299469944,-1.01468088023639
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,LLY,glp_makers,5,0.00031347643676995276,0.0002108486734983164,0.00044913412302181286,0.0005461006181148844,0.3595973626765985,-0.5629243497033459,0.9225217123799444
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,NVO,glp_makers,5,0.00027408944290124843,0.0010671593391298358,0.0003044262202780904,0.000449064415052041,0.10497427278749455,-0.5629243497033459,0.6678986224908405
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,XLV,healthcare_broad,5,4.623336109374519e-05,3.821301447690875e-05,1.3076635035410965e-05,3.394005521963026e-06,-1.2628745864517263,-0.5629243497033459,-0.6999502367483804
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,IYH,healthcare_broad,5,4.729045059366217e-05,4.110726524305022e-05,1.6742560071658217e-05,4.4714378368227135e-06,-1.0383544001480591,-0.5629243497033459,-0.4754300504447132
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,IHE,healthcare_broad,5,7.823862646898677e-05,5.3710000897531275e-05,3.8595237966011444e-05,1.581834501450153e-05,-0.7066345701129249,-0.5629243497033459,-0.14371022040957893
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,PPH,healthcare_broad,5,5.315167319090503e-05,4.524739790602221e-05,1.8334363773784036e-05,8.873963313033122e-06,-1.0643724840086564,-0.5629243497033459,-0.5014481343053104
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,DXCM,diabetes_medtech,5,0.00039105744236805115,0.0012289274174205242,0.0003353146060547161,0.00022418663161304268,-0.1537852469454127,-0.5629243497033459,0.4091391027579332
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,PODD,diabetes_medtech,5,0.0004387685916397366,0.0017742570538520088,0.000707407470177571,0.0005333495613494189,0.4776346887731001,-0.5629243497033459,1.040559038476446
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,TNDM,diabetes_medtech,5,0.0013075055562496577,0.007082676984709713,0.0009052555548661578,0.001164600431977311,-0.36765916054630143,-0.5629243497033459,0.1952651891570445
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,ABT,diabetes_medtech,5,0.00010383473835269488,7.981003131428371e-05,0.00020611823345649806,1.0934307816145763e-07,0.6856493720074293,-0.5629243497033459,1.248573721710775
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,MDT,diabetes_medtech,5,9.780695600183338e-05,0.0001130235856436707,4.960527966681645e-05,5.5150779028815374e-08,-0.6788984263131294,-0.5629243497033459,-0.11597407660978343
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,XLP,food_beverage,5,6.0444529816224495e-05,1.388278529030275e-05,2.4597646903944883e-05,6.322343075374623e-05,-0.8990752978675305,-0.5629243497033459,-0.33615094816418456
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,PBJ,food_beverage,5,6.987450275159042e-05,3.6068408493191144e-05,2.9071174112156628e-05,1.6269720905112666e-06,-0.8769537123033934,-0.5629243497033459,-0.31402936260004743
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,PEP,food_beverage,5,0.00011709158916413306,6.713751891802906e-05,2.762076414696368e-05,1.352951415106347e-07,-1.444388627893351,-0.5629243497033459,-0.8814642781900052
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,KO,food_beverage,5,6.73149170031879e-05,2.599922310975006e-05,7.563185158246489e-05,1.8090193660432428e-06,0.11649565021586826,-0.5629243497033459,0.6794199999192142
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,MDLZ,food_beverage,5,0.00012453116720377022,6.197561202542069e-05,4.367246838920859e-05,0.0001416275549249936,-1.0478381339788683,-0.5629243497033459,-0.48491378427552234
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,HSY,food_beverage,5,0.00020364717839569725,0.00025284383512063155,0.00015359051750848035,0.0001111036970092956,-0.28209889499662194,-0.5629243497033459,0.280825454706724
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,GIS,food_beverage,5,0.00018198690230477276,6.158872653513068e-05,8.962231107853804e-05,0.00022893756298032771,-0.7083304225721594,-0.5629243497033459,-0.14540607286881346
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,KHC,food_beverage,5,0.00020085496011229705,4.7014329382142323e-05,3.576514926448899e-05,9.617545117655465e-05,-1.725609121074534,-0.5629243497033459,-1.1626847713711879
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,CPB,food_beverage,5,0.0002113091250107035,0.0001294005960230894,0.00021112740113450913,1.8227134891029336e-05,-0.0008603606750688845,-0.5629243497033459,0.562063989028277
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,CAG,food_beverage,5,0.00024534985562208285,3.777090850751823e-05,0.00010246020849172919,0.00013925278145858578,-0.8732106607100429,-0.5629243497033459,-0.310286311006697
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,KDP,food_beverage,5,0.00014486010843720086,0.0001476701795408088,4.778088936743045e-05,3.8395444006424144e-05,-1.1091427518065977,-0.5629243497033459,-0.5462184021032518
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,MNST,food_beverage,5,0.00012812773484584646,0.00038849608973342577,0.00010065170335191996,1.1382763920362188e-05,-0.24136161934423953,-0.5629243497033459,0.32156273035910643
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,MCD,restaurants,5,0.00010936571257969114,3.128328254232316e-05,0.00034774130357445533,2.4348474578700832e-05,1.156761395281672,-0.5629243497033459,1.7196857449850178
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,SBUX,restaurants,5,0.0001290982130184856,0.0001421925827678356,9.912072871375947e-05,1.4611447076052948e-06,-0.2642348667894329,-0.5629243497033459,0.298689482913913
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,YUM,restaurants,5,0.00010114718841637567,4.332294017660762e-05,8.162758159041601e-05,3.431866917225501e-05,-0.21440955250313481,-0.5629243497033459,0.3485147972002111
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,DPZ,restaurants,5,0.00015037024116710114,0.0004282156304961757,0.00013575531642743982,2.7975735099212115e-05,-0.1022464059406138,-0.5629243497033459,0.46067794376273213
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,CMG,restaurants,5,0.00021871482699628987,4.614677504894871e-05,0.00012562291323494696,2.3262809445393524e-06,-0.5544840538251058,-0.5629243497033459,0.008440295878240134
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,DRI,restaurants,5,0.00011791264598417187,6.515062655532878e-05,8.834008578459717e-05,8.831999721572928e-05,-0.2887500848062626,-0.5629243497033459,0.27417426489708335
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,CAKE,restaurants,5,0.0003949009564369058,0.00020501366095760105,0.0001754237675767486,2.9521806311662807e-05,-0.8114304145054072,-0.5629243497033459,-0.24850606480206128
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,WING,restaurants,5,0.00037810535889399444,0.00047144129560904805,0.0011796117595712632,0.0021424265099960938,1.1377677619939919,-0.5629243497033459,1.7006921116973377
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,LLY,glp_makers,22,0.00031347643676995276,0.0002108486734983164,0.00021381347220171377,0.0005461006181148844,-0.3826201857197818,-0.4883006811060375,0.10568049538625574
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,NVO,glp_makers,22,0.00027408944290124843,0.0010671593391298358,0.00015516183264281918,0.000449064415052041,-0.5689858332545108,-0.4883006811060375,-0.08068515214847327
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,XLV,healthcare_broad,22,4.623336109374519e-05,3.821301447690875e-05,4.916441777232973e-05,3.394005521963026e-06,0.061468506747854146,-0.4883006811060375,0.5497691878538917
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,IYH,healthcare_broad,22,4.729045059366217e-05,4.110726524305022e-05,4.998382075330806e-05,4.4714378368227135e-06,0.055390983211505165,-0.4883006811060375,0.5436916643175427
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,IHE,healthcare_broad,22,7.823862646898677e-05,5.3710000897531275e-05,4.413712723839411e-05,1.581834501450153e-05,-0.5724621544607458,-0.4883006811060375,-0.08416147335470825
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,PPH,healthcare_broad,22,5.315167319090503e-05,4.524739790602221e-05,2.7279789153267175e-05,8.873963313033122e-06,-0.6670034808767086,-0.4883006811060375,-0.17870279977067105
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,DXCM,diabetes_medtech,22,0.00039105744236805115,0.0012289274174205242,0.0004106576737485842,0.00022418663161304268,0.04890549622391704,-0.4883006811060375,0.5372061773299546
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,PODD,diabetes_medtech,22,0.0004387685916397366,0.0017742570538520088,0.00046735326899175074,0.0005333495613494189,0.06311328835417435,-0.4883006811060375,0.5514139694602118
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,TNDM,diabetes_medtech,22,0.0013075055562496577,0.007082676984709713,0.001720396037768773,0.001164600431977311,0.2744333523679489,-0.4883006811060375,0.7627340334739865
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,ABT,diabetes_medtech,22,0.00010383473835269488,7.981003131428371e-05,0.0001593940727779729,1.0934307816145763e-07,0.4285790001304307,-0.4883006811060375,0.9168796812364682
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,MDT,diabetes_medtech,22,9.780695600183338e-05,0.0001130235856436707,0.00014782681451979324,5.5150779028815374e-08,0.4130457171398857,-0.4883006811060375,0.9013463982459232
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,XLP,food_beverage,22,6.0444529816224495e-05,1.388278529030275e-05,2.7397084228673744e-05,6.322343075374623e-05,-0.7912894891998604,-0.4883006811060375,-0.3029888080938229
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,PBJ,food_beverage,22,6.987450275159042e-05,3.6068408493191144e-05,2.343703894102972e-05,1.6269720905112666e-06,-1.092383183505896,-0.4883006811060375,-0.6040825023998584
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,PEP,food_beverage,22,0.00011709158916413306,6.713751891802906e-05,0.0001038637805696511,1.352951415106347e-07,-0.11987620354204019,-0.4883006811060375,0.3684244775639973
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,KO,food_beverage,22,6.73149170031879e-05,2.599922310975006e-05,4.9639344132210504e-05,1.8090193660432428e-06,-0.30459811370537454,-0.4883006811060375,0.18370256740066299
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,MDLZ,food_beverage,22,0.00012453116720377022,6.197561202542069e-05,8.887400863229914e-05,0.0001416275549249936,-0.337336290129647,-0.4883006811060375,0.15096439097639053
2024-03-08,2024-03-08,FDA Wegovy CV risk-reduction label expansion,label_expansion,FDA semaglutide CV risk-reduction indication,HSY,food_beverage,22,0.00020364717839569725,0.00025284383512063155,0.0002316416116700798,0.0001111036970092956,0.12880242114984977,-0.4883006811060375,0.6171031022558873
