anchor_date,year,group,horizon,n_tickers,control_log_rv_ratio,adj_log_rv_ratio
2025-04-23,2025,restaurants,5,8,-0.8100832898379902,-0.15452700003696496
2025-04-24,2025,glp_makers,5,2,-2.0338020748008208,2.7457519658318974
2025-04-24,2025,healthcare_broad,5,4,-2.0338020748008208,2.499761598136758
2025-04-24,2025,diabetes_medtech,5,5,-2.0338020748008208,0.6503776409868973
2025-04-24,2025,food_beverage,5,12,-2.0338020748008208,1.1644338681409931
2025-04-24,2025,restaurants,5,8,-2.0338020748008208,1.4125634075221059
2025-04-25,2025,glp_makers,5,2,-1.6926700016763754,2.765273446827422
2025-04-25,2025,healthcare_broad,5,4,-1.6926700016763754,2.1931272508333386
2025-04-25,2025,diabetes_medtech,5,5,-1.6926700016763754,1.4513943434119918
2025-04-25,2025,food_beverage,5,12,-1.6926700016763754,0.8052857426434313
2025-04-25,2025,restaurants,5,8,-1.6926700016763754,1.0198270177128645
2025-04-28,2025,glp_makers,5,2,-1.689086268180363,2.672688796316338
2025-04-28,2025,healthcare_broad,5,4,-1.689086268180363,2.062078609701111
2025-04-28,2025,diabetes_medtech,5,5,-1.689086268180363,1.486100985093995
2025-04-28,2025,food_beverage,5,12,-1.689086268180363,0.8101616969111305
2025-04-28,2025,restaurants,5,8,-1.689086268180363,1.2152945497096572
2025-04-29,2025,glp_makers,5,2,-1.598406130720658,2.6629715210176963
2025-04-29,2025,healthcare_broad,5,4,-1.598406130720658,2.412298398379643
2025-04-29,2025,diabetes_medtech,5,5,-1.598406130720658,1.222067298174649
2025-04-29,2025,food_beverage,5,12,-1.598406130720658,0.712362819873368
2025-04-29,2025,restaurants,5,8,-1.598406130720658,1.1954296811717287
2025-04-30,2025,glp_makers,5,2,-1.588307743943191,2.628412698731731
2025-04-30,2025,healthcare_broad,5,4,-1.588307743943191,2.4047541390104636
2025-04-30,2025,diabetes_medtech,5,5,-1.588307743943191,1.3573053672002124
2025-04-30,2025,food_beverage,5,12,-1.588307743943191,0.3160041435041776
2025-04-30,2025,restaurants,5,8,-1.588307743943191,0.7374898711816358
2025-05-01,2025,glp_makers,5,2,-1.5078945034947318,2.05327145267265
2025-05-01,2025,healthcare_broad,5,4,-1.5078945034947318,1.8701973860510765
2025-05-01,2025,diabetes_medtech,5,5,-1.5078945034947318,1.0100669857195825
2025-05-01,2025,food_beverage,5,12,-1.5078945034947318,-0.29074005394588176
2025-05-01,2025,restaurants,5,8,-1.5078945034947318,0.42426302787502257
2025-05-02,2025,glp_makers,5,2,-2.217633031102737,2.4111617764772357
2025-05-02,2025,healthcare_broad,5,4,-2.217633031102737,2.4422991129857508
2025-05-02,2025,diabetes_medtech,5,5,-2.217633031102737,1.2459376146031238
2025-05-02,2025,food_beverage,5,12,-2.217633031102737,0.6574056790574867
2025-05-02,2025,restaurants,5,8,-2.217633031102737,0.8195900701988994
2025-05-05,2025,glp_makers,5,2,-0.5285678255762505,0.5931927014381428
2025-05-05,2025,healthcare_broad,5,4,-0.5285678255762505,1.0671305710578547
2025-05-05,2025,diabetes_medtech,5,5,-0.5285678255762505,-0.1919374342628345
2025-05-05,2025,food_beverage,5,12,-0.5285678255762505,-0.9922640106497929
2025-05-05,2025,restaurants,5,8,-0.5285678255762505,-0.5392026198715203
2025-05-06,2025,glp_makers,5,2,-0.5526326191905276,0.16261309662402756
2025-05-06,2025,healthcare_broad,5,4,-0.5526326191905276,0.8939787333656057
2025-05-06,2025,diabetes_medtech,5,5,-0.5526326191905276,0.07077772440039687
2025-05-06,2025,food_beverage,5,12,-0.5526326191905276,-0.4194875398789235
2025-05-06,2025,restaurants,5,8,-0.5526326191905276,-0.4952891085052228
2025-05-07,2025,glp_makers,5,2,-0.5597633292183493,0.40750351596600165
2025-05-07,2025,healthcare_broad,5,4,-0.5597633292183493,1.1379709290395754
2025-05-07,2025,diabetes_medtech,5,5,-0.5597633292183493,-0.0603099215645837
2025-05-07,2025,food_beverage,5,12,-0.5597633292183493,-0.2846851189414542
2025-05-07,2025,restaurants,5,8,-0.5597633292183493,-0.4700540286839381
2025-05-08,2025,glp_makers,5,2,-0.6643776716236659,0.32674509245337985
2025-05-08,2025,healthcare_broad,5,4,-0.6643776716236659,1.3910391486529456
2025-05-08,2025,diabetes_medtech,5,5,-0.6643776716236659,0.19837689573816308
2025-05-08,2025,food_beverage,5,12,-0.6643776716236659,0.3385482760612876
2025-05-08,2025,restaurants,5,8,-0.6643776716236659,-0.1937422334932829
2025-05-09,2025,glp_makers,5,2,-0.6523215502005296,0.45435580592217706
2025-05-09,2025,healthcare_broad,5,4,-0.6523215502005296,1.4330659651608149
2025-05-09,2025,diabetes_medtech,5,5,-0.6523215502005296,-0.5343650076679697
2025-05-09,2025,food_beverage,5,12,-0.6523215502005296,0.3757270096263072
2025-05-09,2025,restaurants,5,8,-0.6523215502005296,-0.05019651712414819
2025-05-12,2025,glp_makers,5,2,-2.684056550882031,2.476752507731929
2025-05-12,2025,healthcare_broad,5,4,-2.684056550882031,3.2573133891612405
2025-05-12,2025,diabetes_medtech,5,5,-2.684056550882031,1.2735675493454117
2025-05-12,2025,food_beverage,5,12,-2.684056550882031,2.359740049177225
2025-05-12,2025,restaurants,5,8,-2.684056550882031,1.5166306627663948
2025-05-13,2025,glp_makers,5,2,-3.2933324528501786,2.976374663115844
2025-05-13,2025,healthcare_broad,5,4,-3.2933324528501786,3.4600773384006236
2025-05-13,2025,diabetes_medtech,5,5,-3.2933324528501786,1.945124901136283
2025-05-13,2025,food_beverage,5,12,-3.2933324528501786,2.6427011190888363
2025-05-13,2025,restaurants,5,8,-3.2933324528501786,2.1253678260053155
2025-05-14,2025,glp_makers,5,2,-1.8717809182336922,1.3866719912576855
2025-05-14,2025,healthcare_broad,5,4,-1.8717809182336922,1.9407159530913927
2025-05-14,2025,diabetes_medtech,5,5,-1.8717809182336922,0.741982887425662
2025-05-14,2025,food_beverage,5,12,-1.8717809182336922,1.5566826749428833
2025-05-14,2025,restaurants,5,8,-1.8717809182336922,0.8697180601807593
2025-05-15,2025,glp_makers,5,2,-1.90607615104394,1.2477327415871131
2025-05-15,2025,healthcare_broad,5,4,-1.90607615104394,1.5312828529686386
2025-05-15,2025,diabetes_medtech,5,5,-1.90607615104394,0.9012364354203306
2025-05-15,2025,food_beverage,5,12,-1.90607615104394,0.8295987512051344
2025-05-15,2025,restaurants,5,8,-1.90607615104394,0.7492919548923502
2025-05-16,2025,glp_makers,5,2,-1.8381227431292804,0.566606894692445
2025-05-16,2025,healthcare_broad,5,4,-1.8381227431292804,0.8779816372698295
2025-05-16,2025,diabetes_medtech,5,5,-1.8381227431292804,0.7106970640836008
2025-05-16,2025,food_beverage,5,12,-1.8381227431292804,0.6651213804190865
2025-05-16,2025,restaurants,5,8,-1.8381227431292804,0.4405696657057885
2025-05-19,2025,glp_makers,5,2,-1.05667194990858,-0.07406711876233985
2025-05-19,2025,healthcare_broad,5,4,-1.05667194990858,0.3457443973424845
2025-05-19,2025,diabetes_medtech,5,5,-1.05667194990858,0.022019283507673792
2025-05-19,2025,food_beverage,5,12,-1.05667194990858,0.22893996158347252
2025-05-19,2025,restaurants,5,8,-1.05667194990858,0.004130262324608669
2025-05-20,2025,glp_makers,5,2,-1.0006534914348453,-0.05036145989211982
2025-05-20,2025,healthcare_broad,5,4,-1.0006534914348453,0.35712756183339167
2025-05-20,2025,diabetes_medtech,5,5,-1.0006534914348453,0.05613305522276446
2025-05-20,2025,food_beverage,5,12,-1.0006534914348453,0.32981539938145976
2025-05-20,2025,restaurants,5,8,-1.0006534914348453,-0.03863381679245137
2025-05-21,2025,glp_makers,5,2,-1.4687203612503066,-0.08089623414589275
2025-05-21,2025,healthcare_broad,5,4,-1.4687203612503066,0.07749739150775414
2025-05-21,2025,diabetes_medtech,5,5,-1.4687203612503066,0.13505894302170351
2025-05-21,2025,food_beverage,5,12,-1.4687203612503066,0.49785149837061804
2025-05-21,2025,restaurants,5,8,-1.4687203612503066,0.031246636908967007
2025-05-22,2025,glp_makers,5,2,-1.4557101567187551,0.21980141326685043
2025-05-22,2025,healthcare_broad,5,4,-1.4557101567187551,0.03298052521988293
2025-05-22,2025,diabetes_medtech,5,5,-1.4557101567187551,-0.23389918491665007
2025-05-22,2025,food_beverage,5,12,-1.4557101567187551,0.49837794585540207
2025-05-22,2025,restaurants,5,8,-1.4557101567187551,-0.017362236543937204
2025-05-23,2025,glp_makers,5,2,-1.485133547385785,0.3469666727943961
2025-05-23,2025,healthcare_broad,5,4,-1.485133547385785,0.08904013349306172
2025-05-23,2025,diabetes_medtech,5,5,-1.485133547385785,-0.15572671081326428
2025-05-23,2025,food_beverage,5,12,-1.485133547385785,0.5011077299657344
2025-05-23,2025,restaurants,5,8,-1.485133547385785,0.16700800761184098
2025-05-27,2025,glp_makers,5,2,-2.6608012807985215,1.1809242200138779
2025-05-27,2025,healthcare_broad,5,4,-2.6608012807985215,0.4116964927456963
2025-05-27,2025,diabetes_medtech,5,5,-2.6608012807985215,0.8947208823477097
2025-05-27,2025,food_beverage,5,12,-2.6608012807985215,1.2627514715990544
2025-05-27,2025,restaurants,5,8,-2.6608012807985215,0.468118191168168
2025-05-28,2025,glp_makers,5,2,-2.9401792525979844,1.5545991847431235
2025-05-28,2025,healthcare_broad,5,4,-2.9401792525979844,0.39975469133226715
2025-05-28,2025,diabetes_medtech,5,5,-2.9401792525979844,1.1976970477051152
2025-05-28,2025,food_beverage,5,12,-2.9401792525979844,1.4743427459444918
2025-05-28,2025,restaurants,5,8,-2.9401792525979844,1.074311149747979
2025-05-29,2025,glp_makers,5,2,-2.7924931019257193,1.3693177276719353
2025-05-29,2025,healthcare_broad,5,4,-2.7924931019257193,-0.812083005684483
2025-05-29,2025,diabetes_medtech,5,5,-2.7924931019257193,1.0086099288770742
2025-05-29,2025,food_beverage,5,12,-2.7924931019257193,0.8388018348866741
2025-05-29,2025,restaurants,5,8,-2.7924931019257193,0.9980313239191292
2025-05-30,2025,glp_makers,5,2,-2.2111090920639085,0.5021408027645617
2025-05-30,2025,healthcare_broad,5,4,-2.2111090920639085,-0.24171057561185094
2025-05-30,2025,diabetes_medtech,5,5,-2.2111090920639085,0.28922828866795225
2025-05-30,2025,food_beverage,5,12,-2.2111090920639085,0.27960007629414885
2025-05-30,2025,restaurants,5,8,-2.2111090920639085,0.7897689009826974
2025-06-02,2025,glp_makers,5,2,-2.3224371259096563,0.43596098924450644
2025-06-02,2025,healthcare_broad,5,4,-2.3224371259096563,-0.22225468711790963
2025-06-02,2025,diabetes_medtech,5,5,-2.3224371259096563,0.5411143917933035
2025-06-02,2025,food_beverage,5,12,-2.3224371259096563,0.5279237138286959
2025-06-02,2025,restaurants,5,8,-2.3224371259096563,0.9571557320446238
2025-06-03,2025,glp_makers,5,2,-2.506851407926108,1.7288709046833874
2025-06-03,2025,healthcare_broad,5,4,-2.506851407926108,0.8511568053501544
2025-06-03,2025,diabetes_medtech,5,5,-2.506851407926108,1.0200075941018694
2025-06-03,2025,food_beverage,5,12,-2.506851407926108,0.7505314283865552
2025-06-03,2025,restaurants,5,8,-2.506851407926108,1.5053189503269828
2025-06-04,2025,glp_makers,5,2,-2.475215158754238,1.5787884904630796
2025-06-04,2025,healthcare_broad,5,4,-2.475215158754238,0.8012188579804067
2025-06-04,2025,diabetes_medtech,5,5,-2.475215158754238,1.159104646898921
2025-06-04,2025,food_beverage,5,12,-2.475215158754238,0.8032362315587747
2025-06-04,2025,restaurants,5,8,-2.475215158754238,1.306653303514035
2025-06-05,2025,glp_makers,5,2,-2.5365184995699237,1.8493910497451203
2025-06-05,2025,healthcare_broad,5,4,-2.5365184995699237,1.139602640621666
2025-06-05,2025,diabetes_medtech,5,5,-2.5365184995699237,1.0117725883442807
2025-06-05,2025,food_beverage,5,12,-2.5365184995699237,1.0396240174706535
2025-06-05,2025,restaurants,5,8,-2.5365184995699237,1.6640847338835536
2025-06-06,2025,glp_makers,5,2,-2.326196937384833,1.585314863014585
2025-06-06,2025,healthcare_broad,5,4,-2.326196937384833,0.7589003198451036
2025-06-06,2025,diabetes_medtech,5,5,-2.326196937384833,0.9939079906528048
2025-06-06,2025,food_beverage,5,12,-2.326196937384833,1.4510974553262699
2025-06-06,2025,restaurants,5,8,-2.326196937384833,1.332298207914199
2025-06-09,2025,glp_makers,5,2,-1.9266903891379557,1.3847665479362403
2025-06-09,2025,healthcare_broad,5,4,-1.9266903891379557,0.4101634086097279
2025-06-09,2025,diabetes_medtech,5,5,-1.9266903891379557,0.6509786467181733
2025-06-09,2025,food_beverage,5,12,-1.9266903891379557,1.1128086237263046
2025-06-09,2025,restaurants,5,8,-1.9266903891379557,1.3258665258840319
2025-06-10,2025,glp_makers,5,2,-1.7839013945057252,0.570908433923214
2025-06-10,2025,healthcare_broad,5,4,-1.7839013945057252,0.6245308944857348
2025-06-10,2025,diabetes_medtech,5,5,-1.7839013945057252,0.2881112790064084
2025-06-10,2025,food_beverage,5,12,-1.7839013945057252,1.0881676496934114
2025-06-10,2025,restaurants,5,8,-1.7839013945057252,1.1607830594083386
2025-06-11,2025,glp_makers,5,2,-1.7957750965510382,0.5980864936845043
2025-06-11,2025,healthcare_broad,5,4,-1.7957750965510382,0.6333632007549475
2025-06-11,2025,diabetes_medtech,5,5,-1.7957750965510382,0.05091292689433047
2025-06-11,2025,food_beverage,5,12,-1.7957750965510382,1.0452834795697385
2025-06-11,2025,restaurants,5,8,-1.7957750965510382,1.0943090460179161
2025-06-12,2025,glp_makers,5,2,-1.803815197840926,0.8388798910433681
2025-06-12,2025,healthcare_broad,5,4,-1.803815197840926,0.5501904889582971
2025-06-12,2025,diabetes_medtech,5,5,-1.803815197840926,0.010229603115896158
2025-06-12,2025,food_beverage,5,12,-1.803815197840926,1.0163864215182659
2025-06-12,2025,restaurants,5,8,-1.803815197840926,0.8762975999357077
2025-06-13,2025,glp_makers,5,2,-1.999454251791591,1.402499119138723
2025-06-13,2025,healthcare_broad,5,4,-1.999454251791591,0.6568963244043424
2025-06-13,2025,diabetes_medtech,5,5,-1.999454251791591,0.23726154921187192
2025-06-13,2025,food_beverage,5,12,-1.999454251791591,0.710846230562004
2025-06-13,2025,restaurants,5,8,-1.999454251791591,1.259956413724895
2025-06-16,2025,glp_makers,5,2,-1.907959291394773,1.1666835048340052
2025-06-16,2025,healthcare_broad,5,4,-1.907959291394773,0.7930532226716542
2025-06-16,2025,diabetes_medtech,5,5,-1.907959291394773,0.6850215078811686
2025-06-16,2025,food_beverage,5,12,-1.907959291394773,0.5590935292203465
2025-06-16,2025,restaurants,5,8,-1.907959291394773,0.7038077948886492
2025-06-17,2025,glp_makers,5,2,-2.05923900812062,1.392245778966116
2025-06-17,2025,healthcare_broad,5,4,-2.05923900812062,-0.11842886431538568
2025-06-17,2025,diabetes_medtech,5,5,-2.05923900812062,0.899593118638915
2025-06-17,2025,food_beverage,5,12,-2.05923900812062,1.7139671094525946
2025-06-17,2025,restaurants,5,8,-2.05923900812062,0.9606776442603617
2025-06-18,2025,glp_makers,5,2,-1.7792455184504934,1.0942056607796649
2025-06-18,2025,healthcare_broad,5,4,-1.7792455184504934,-0.43158935052633596
2025-06-18,2025,diabetes_medtech,5,5,-1.7792455184504934,0.6760582576363172
2025-06-18,2025,food_beverage,5,12,-1.7792455184504934,1.4150728883852102
2025-06-18,2025,restaurants,5,8,-1.7792455184504934,0.7785336833822618
2025-06-20,2025,glp_makers,5,2,-1.7458245940846409,0.998251422380471
2025-06-20,2025,healthcare_broad,5,4,-1.7458245940846409,-0.5702396194718382
2025-06-20,2025,diabetes_medtech,5,5,-1.7458245940846409,0.6449930853389803
2025-06-20,2025,food_beverage,5,12,-1.7458245940846409,1.3254323984333887
2025-06-20,2025,restaurants,5,8,-1.7458245940846409,0.7936144554997675
2025-06-23,2025,glp_makers,5,2,-1.9677961381574482,0.8188596222602622
2025-06-23,2025,healthcare_broad,5,4,-1.9677961381574482,-0.24473730240721037
2025-06-23,2025,diabetes_medtech,5,5,-1.9677961381574482,1.0880256468433482
2025-06-23,2025,food_beverage,5,12,-1.9677961381574482,1.5135065078600396
2025-06-23,2025,restaurants,5,8,-1.9677961381574482,0.8328025836937074
2025-06-24,2025,glp_makers,5,2,-2.4331059572815357,1.2439114298390754
2025-06-24,2025,healthcare_broad,5,4,-2.4331059572815357,0.4083031325799591
2025-06-24,2025,diabetes_medtech,5,5,-2.4331059572815357,1.9201678365202979
2025-06-24,2025,food_beverage,5,12,-2.4331059572815357,2.586686888026426
2025-06-24,2025,restaurants,5,8,-2.4331059572815357,1.7386976271117394
2025-06-25,2025,glp_makers,5,2,-2.285363936252605,-0.10370976926611242
2025-06-25,2025,healthcare_broad,5,4,-2.285363936252605,0.44144099924397473
2025-06-25,2025,diabetes_medtech,5,5,-2.285363936252605,1.7203341607078813
2025-06-25,2025,food_beverage,5,12,-2.285363936252605,1.938238932337536
2025-06-25,2025,restaurants,5,8,-2.285363936252605,1.3348707159601005
2025-06-26,2025,glp_makers,5,2,-2.378391876201485,0.023155573189793
2025-06-26,2025,healthcare_broad,5,4,-2.378391876201485,0.5210242140927128
2025-06-26,2025,diabetes_medtech,5,5,-2.378391876201485,1.5832754609025204
2025-06-26,2025,food_beverage,5,12,-2.378391876201485,2.066911928048814
2025-06-26,2025,restaurants,5,8,-2.378391876201485,1.3020794247243495
2025-06-27,2025,glp_makers,5,2,-2.096861950783168,-1.1548064536231482
2025-06-27,2025,healthcare_broad,5,4,-2.096861950783168,0.42882362907761484
2025-06-27,2025,diabetes_medtech,5,5,-2.096861950783168,1.3139759946419538
2025-06-27,2025,food_beverage,5,12,-2.096861950783168,1.8220169648581421
2025-06-27,2025,restaurants,5,8,-2.096861950783168,1.0777600667452558
2025-06-30,2025,glp_makers,5,2,-2.169686802258545,-1.1156402064679316
2025-06-30,2025,healthcare_broad,5,4,-2.169686802258545,0.5469237976460515
2025-06-30,2025,diabetes_medtech,5,5,-2.169686802258545,1.308267014914896
2025-06-30,2025,food_beverage,5,12,-2.169686802258545,1.9721478742644405
2025-06-30,2025,restaurants,5,8,-2.169686802258545,1.087292532201826
2025-07-01,2025,glp_makers,5,2,-2.119063309956154,-1.302944111727165
2025-07-01,2025,healthcare_broad,5,4,-2.119063309956154,0.0922263855290737
2025-07-01,2025,diabetes_medtech,5,5,-2.119063309956154,0.13445767631329253
2025-07-01,2025,food_beverage,5,12,-2.119063309956154,1.4693477926470204
2025-07-01,2025,restaurants,5,8,-2.119063309956154,0.30566354379754834
2025-07-02,2025,glp_makers,5,2,-2.1680764461329285,-0.5447692928037076
2025-07-02,2025,healthcare_broad,5,4,-2.1680764461329285,0.1476495600008354
2025-07-02,2025,diabetes_medtech,5,5,-2.1680764461329285,-0.10752718333106293
2025-07-02,2025,food_beverage,5,12,-2.1680764461329285,1.584401244111574
2025-07-02,2025,restaurants,5,8,-2.1680764461329285,0.6407812220626949
2025-07-03,2025,glp_makers,5,2,-2.269878513957219,0.1348179037869226
2025-07-03,2025,healthcare_broad,5,4,-2.269878513957219,0.8709365943082765
2025-07-03,2025,diabetes_medtech,5,5,-2.269878513957219,0.9390910216018955
2025-07-03,2025,food_beverage,5,12,-2.269878513957219,1.909745105041236
2025-07-03,2025,restaurants,5,8,-2.269878513957219,1.2154727783886718
2025-07-07,2025,glp_makers,5,2,-2.759032733130498,0.5632587244191862
2025-07-07,2025,healthcare_broad,5,4,-2.759032733130498,1.1271862938207775
2025-07-07,2025,diabetes_medtech,5,5,-2.759032733130498,1.4159937779183756
2025-07-07,2025,food_beverage,5,12,-2.759032733130498,2.416676115111616
2025-07-07,2025,restaurants,5,8,-2.759032733130498,1.7177456742725483
2025-07-08,2025,glp_makers,5,2,-2.4491718796652067,1.2988125206047862
2025-07-08,2025,healthcare_broad,5,4,-2.4491718796652067,1.745036448144338
2025-07-08,2025,diabetes_medtech,5,5,-2.4491718796652067,1.0005963409249166
2025-07-08,2025,food_beverage,5,12,-2.4491718796652067,2.3394757706416085
2025-07-08,2025,restaurants,5,8,-2.4491718796652067,1.659913934630737
2025-07-09,2025,glp_makers,5,2,-2.2602841246328924,1.2399713161364576
2025-07-09,2025,healthcare_broad,5,4,-2.2602841246328924,1.9602455296657575
2025-07-09,2025,diabetes_medtech,5,5,-2.2602841246328924,0.9176284011884759
2025-07-09,2025,food_beverage,5,12,-2.2602841246328924,2.0264934141057216
2025-07-09,2025,restaurants,5,8,-2.2602841246328924,1.6804181465653203
2025-07-10,2025,glp_makers,5,2,-1.395263058312418,0.7821136624008427
2025-07-10,2025,healthcare_broad,5,4,-1.395263058312418,1.3113028500554367
2025-07-10,2025,diabetes_medtech,5,5,-1.395263058312418,0.8504591651662736
2025-07-10,2025,food_beverage,5,12,-1.395263058312418,1.7188447847015467
2025-07-10,2025,restaurants,5,8,-1.395263058312418,0.7010542979195091
2025-07-11,2025,glp_makers,5,2,-1.487396545191846,0.7339156250581995
2025-07-11,2025,healthcare_broad,5,4,-1.487396545191846,1.3549207239363321
2025-07-11,2025,diabetes_medtech,5,5,-1.487396545191846,0.5752702395442312
2025-07-11,2025,food_beverage,5,12,-1.487396545191846,1.7050869645059639
2025-07-11,2025,restaurants,5,8,-1.487396545191846,0.7540875616762275
2025-07-14,2025,glp_makers,5,2,-1.4533584070137744,0.7532072759360299
2025-07-14,2025,healthcare_broad,5,4,-1.4533584070137744,1.3661355380460334
2025-07-14,2025,diabetes_medtech,5,5,-1.4533584070137744,0.18569307510025168
2025-07-14,2025,food_beverage,5,12,-1.4533584070137744,1.7193448348585647
2025-07-14,2025,restaurants,5,8,-1.4533584070137744,0.738155103210394
2025-07-15,2025,glp_makers,5,2,-1.6681919935372693,0.8633374868295502
2025-07-15,2025,healthcare_broad,5,4,-1.6681919935372693,1.5543297046244018
2025-07-15,2025,diabetes_medtech,5,5,-1.6681919935372693,1.042433060995326
2025-07-15,2025,food_beverage,5,12,-1.6681919935372693,2.218092002249071
2025-07-15,2025,restaurants,5,8,-1.6681919935372693,1.3987659129664776
2025-07-16,2025,glp_makers,5,2,-1.1985939220582364,0.8626645305046965
2025-07-16,2025,healthcare_broad,5,4,-1.1985939220582364,1.240641816044302
2025-07-16,2025,diabetes_medtech,5,5,-1.1985939220582364,0.7342220837092208
2025-07-16,2025,food_beverage,5,12,-1.1985939220582364,1.773682494787325
2025-07-16,2025,restaurants,5,8,-1.1985939220582364,0.9049659388783573
2025-07-17,2025,glp_makers,5,2,-1.5094931013447221,1.0750026717436738
2025-07-17,2025,healthcare_broad,5,4,-1.5094931013447221,1.4591149831053878
2025-07-17,2025,diabetes_medtech,5,5,-1.5094931013447221,0.4769188293255664
2025-07-17,2025,food_beverage,5,12,-1.5094931013447221,1.6382673509970036
2025-07-17,2025,restaurants,5,8,-1.5094931013447221,2.098825910838161
2025-07-18,2025,glp_makers,5,2,-1.3709924722382463,0.9076939604115568
2025-07-18,2025,healthcare_broad,5,4,-1.3709924722382463,1.3334920265604449
2025-07-18,2025,diabetes_medtech,5,5,-1.3709924722382463,0.31272624013794337
2025-07-18,2025,food_beverage,5,12,-1.3709924722382463,1.4348419295199193
2025-07-18,2025,restaurants,5,8,-1.3709924722382463,2.0068307076642107
2025-07-21,2025,glp_makers,5,2,-1.3688196815054114,1.0420076714380484
2025-07-21,2025,healthcare_broad,5,4,-1.3688196815054114,1.4626895266020807
2025-07-21,2025,diabetes_medtech,5,5,-1.3688196815054114,0.37059041096879175
2025-07-21,2025,food_beverage,5,12,-1.3688196815054114,1.6598226002568348
2025-07-21,2025,restaurants,5,8,-1.3688196815054114,2.0959944715775665
2025-07-22,2025,glp_makers,5,2,-1.473871490073179,3.0367303873493
2025-07-22,2025,healthcare_broad,5,4,-1.473871490073179,1.3475528338759322
2025-07-22,2025,diabetes_medtech,5,5,-1.473871490073179,0.09367578514641828
2025-07-22,2025,food_beverage,5,12,-1.473871490073179,1.3065936422917872
2025-07-22,2025,restaurants,5,8,-1.473871490073179,1.8690323864322085
2025-07-23,2025,glp_makers,5,2,-2.180314970336146,3.690295116861785
2025-07-23,2025,healthcare_broad,5,4,-2.180314970336146,1.2168412702798972
2025-07-23,2025,diabetes_medtech,5,5,-2.180314970336146,1.0027459038622273
2025-07-23,2025,food_beverage,5,12,-2.180314970336146,2.378782011303396
2025-07-23,2025,restaurants,5,8,-2.180314970336146,2.916528911618825
2025-07-24,2025,glp_makers,5,2,-1.9545092250963432,3.585882229940915
2025-07-24,2025,healthcare_broad,5,4,-1.9545092250963432,2.295080847057688
2025-07-24,2025,diabetes_medtech,5,5,-1.9545092250963432,1.8543414639123934
2025-07-24,2025,food_beverage,5,12,-1.9545092250963432,2.505990546553896
2025-07-24,2025,restaurants,5,8,-1.9545092250963432,2.4237200231080367
2025-07-25,2025,glp_makers,5,2,-0.15840212048800215,1.8768565689340948
2025-07-25,2025,healthcare_broad,5,4,-0.15840212048800215,0.6049399809461818
2025-07-25,2025,diabetes_medtech,5,5,-0.15840212048800215,0.06607589879052879
2025-07-25,2025,food_beverage,5,12,-0.15840212048800215,0.7476586285627168
2025-07-25,2025,restaurants,5,8,-0.15840212048800215,0.611861496352651
2025-07-28,2025,glp_makers,5,2,0.41552889265462856,1.3097077456306792
2025-07-28,2025,healthcare_broad,5,4,0.41552889265462856,0.14335524032536617
2025-07-28,2025,diabetes_medtech,5,5,0.41552889265462856,-0.5195248725078785
2025-07-28,2025,food_beverage,5,12,0.41552889265462856,-0.04361931311364792
2025-07-28,2025,restaurants,5,8,0.41552889265462856,-0.1319952274329258
2025-07-29,2025,glp_makers,5,2,0.4398688756880565,-0.1671998011133824
2025-07-29,2025,healthcare_broad,5,4,0.4398688756880565,-0.0014167686123355838
2025-07-29,2025,diabetes_medtech,5,5,0.4398688756880565,-0.5245485092595498
2025-07-29,2025,food_beverage,5,12,0.4398688756880565,-0.12687204292344878
2025-07-29,2025,restaurants,5,8,0.4398688756880565,0.25602072161276695
2025-07-30,2025,glp_makers,5,2,0.521973336567822,-0.0489331569045352
2025-07-30,2025,healthcare_broad,5,4,0.521973336567822,0.17040970928619825
2025-07-30,2025,diabetes_medtech,5,5,0.521973336567822,-0.5032278392746945
2025-07-30,2025,food_beverage,5,12,0.521973336567822,-0.6578954800753363
2025-07-30,2025,restaurants,5,8,0.521973336567822,-0.13506811084378534
2025-07-31,2025,glp_makers,5,2,0.5334589657510235,1.2775505078523053
2025-07-31,2025,healthcare_broad,5,4,0.5334589657510235,-0.40179106674537585
2025-07-31,2025,diabetes_medtech,5,5,0.5334589657510235,0.012598113299435942
2025-07-31,2025,food_beverage,5,12,0.5334589657510235,-0.8166051017827204
2025-07-31,2025,restaurants,5,8,0.5334589657510235,-0.5060789532757638
2025-08-01,2025,glp_makers,5,2,0.049359959298706624,1.796327363643548
2025-08-01,2025,healthcare_broad,5,4,0.049359959298706624,-0.05753504635856048
2025-08-01,2025,diabetes_medtech,5,5,0.049359959298706624,0.5175603293113898
2025-08-01,2025,food_beverage,5,12,0.049359959298706624,-0.4026541507012838
2025-08-01,2025,restaurants,5,8,0.049359959298706624,0.21672003125756933
2025-08-04,2025,glp_makers,5,2,-1.3176586998318152,3.2976305267503103
2025-08-04,2025,healthcare_broad,5,4,-1.3176586998318152,1.0931718762023996
2025-08-04,2025,diabetes_medtech,5,5,-1.3176586998318152,1.793594504782157
2025-08-04,2025,food_beverage,5,12,-1.3176586998318152,1.0988357692892259
2025-08-04,2025,restaurants,5,8,-1.3176586998318152,1.4688463667141067
2025-08-05,2025,glp_makers,5,2,-0.06073995026109888,1.9868436496862105
2025-08-05,2025,healthcare_broad,5,4,-0.06073995026109888,-0.06508571665369606
2025-08-05,2025,diabetes_medtech,5,5,-0.06073995026109888,0.6608800891968382
