target_date,origin_date,step1,step2,step3,step4,step5,step6,step7,step8,step9,step10,step11,step12,step13,step14,step15,step16,step17,step18,step19,step20,step21,step22,step23,step24,step25,step26,step27,step28,step29,step30,step31,step32
2021-05-25,2021-05-24,-10.435177660327815,-10.402523467644945,-10.384426159579698,-10.431081521528744,-10.443226444312668,-10.390053995468904,-10.348040355097115,-10.365733383724056,-10.426266072377162,-10.434822303819006,-10.438957621901364,-10.436007425963824,-10.377958896287655,-10.356768758405066,-10.369080551365245,-10.373714105474358,-10.38481117689388,-10.391932861129856,-10.363842768372088,-10.303263613170882,-10.268256186639551,-10.288553307065152,-10.310188234209258,-10.302950874879317,-10.313267594868607,-10.281360510587726,-10.222824696251868,-10.216484069655777,-10.227916652069405,-10.246145130901267,-10.241696419492303,-10.24052798027114
2021-05-26,2021-05-25,-10.582473911953832,-10.495152758793681,-10.495038985090774,-10.500125709874238,-10.432134291094382,-10.37333484963404,-10.441729493393009,-10.49621137026695,-10.491346704884913,-10.469259780718042,-10.47546442018637,-10.405315765174251,-10.358326140559331,-10.411951950181647,-10.430541295432656,-10.4250361717475,-10.404991112854978,-10.39778708321446,-10.329090803990443,-10.27385559612612,-10.335452117792993,-10.368426444037926,-10.349076477760859,-10.342516326187388,-10.328284087823052,-10.247861479044243,-10.204972192334578,-10.25681274184294,-10.29028524782947,-10.272472270900693,-10.27480459085503,-10.281657244871324
2021-05-27,2021-05-26,-10.898522444183993,-10.84067460265722,-10.778386218219584,-10.661784862520427,-10.603475123844472,-10.639995953036832,-10.702984973048975,-10.685221366433021,-10.681817242662422,-10.655272998299969,-10.558450114608164,-10.530189930126344,-10.566578167859406,-10.592862108209772,-10.590486039739703,-10.595126084827731,-10.550159089479767,-10.460085455459668,-10.420257711634,-10.466916908556204,-10.498731478929317,-10.49993906978961,-10.519959560159435,-10.477222430083067,-10.39236157967625,-10.363310745844757,-10.39425842882906,-10.431646309407089,-10.42941099123998,-10.44489651750823,-10.442682928924741,-10.356135350338803
2021-05-28,2021-05-27,-11.159455343559731,-10.99206834082275,-10.844553820143233,-10.752474076806369,-10.778467948332759,-10.846450896442116,-10.857458801588944,-10.815014429979794,-10.780385805732422,-10.66949620919498,-10.619160440446112,-10.648431401212914,-10.679964175345846,-10.711331522059922,-10.679930621671268,-10.630214959326903,-10.547403833354185,-10.481616412649183,-10.528610900733689,-10.58187779035741,-10.59619872044264,-10.598914227129558,-10.553807862221467,-10.477920128358056,-10.44214037076332,-10.452692036288477,-10.492536881109132,-10.506148871744427,-10.494676348824624,-10.473680167758376,-10.400488637978393,-10.328994032926834
2021-06-01,2021-05-28,-11.495265383165783,-11.158647757963594,-10.988746163207953,-11.01761126309332,-11.065385586115516,-11.069716652337103,-11.094865809574427,-11.053604351369385,-10.892783179675478,-10.810568525085689,-10.858758503306126,-10.887627473965086,-10.917117497893303,-10.956641143469435,-10.918182784199875,-10.779289874330559,-10.688148433447873,-10.751295451432672,-10.779811028698397,-10.789981527489065,-10.832572637601302,-10.807711070606155,-10.680136508611222,-10.628022060110096,-10.678253871400162,-10.688969655125954,-10.686650855852305,-10.7323053126564,-10.722061845665683,-10.57840800781389,-10.498905447801732,-10.55373450276548
2021-06-02,2021-06-01,-10.766800671736133,-10.658826833427955,-10.669711034460912,-10.747422235108635,-10.792451418458793,-10.791264963385423,-10.765786747004684,-10.667387642334946,-10.619915556227994,-10.639518018643304,-10.691437498635691,-10.746263999539616,-10.750200146638228,-10.699159714505408,-10.613612142883513,-10.536625338972252,-10.57702940735411,-10.645340876486713,-10.671327620694733,-10.673535498236474,-10.624692562163501,-10.556057372059836,-10.509043801403113,-10.531613307821692,-10.579472104129119,-10.5991062877391,-10.601248168717383,-10.585111432203368,-10.522217160389607,-10.454462501214351,-10.4905371620764,-10.540851714403917
2021-06-03,2021-06-02,-10.919620077058186,-10.8858563570994,-10.933183460344246,-10.944966736070977,-10.939192116245838,-10.912518676153379,-10.815517436276075,-10.744480484937503,-10.764369473721828,-10.785409654744935,-10.846959330534473,-10.854445107480368,-10.815870014384915,-10.736329793457614,-10.650343901005495,-10.681571735867674,-10.736380291210118,-10.774559145823439,-10.788768455500016,-10.749355083237377,-10.666495808970302,-10.629235964025725,-10.652111157587026,-10.685781048932268,-10.712567182214656,-10.715056729650932,-10.71281827055011,-10.638831401971231,-10.572252298312764,-10.603322791074968,-10.658876950263933,-10.69949909703126
2021-06-04,2021-06-03,-10.496668602429553,-10.600085239158615,-10.638008630192054,-10.667996950214606,-10.657871152287417,-10.560021963034329,-10.508363910150672,-10.521400495212019,-10.560366658260678,-10.60766359404191,-10.651273941716745,-10.624515250883535,-10.539997529279436,-10.465663322395471,-10.49882684821202,-10.54827116156364,-10.580246964703084,-10.619648309077164,-10.582950885300466,-10.491082094414967,-10.441328654531082,-10.470908922590947,-10.489167642389866,-10.492063938574582,-10.522052135094723,-10.516754993226801,-10.432152507801963,-10.368622353497251,-10.392636656110064,-10.430195982622516,-10.470858821779952,-10.474437468779996
2021-06-07,2021-06-04,-10.478317080296076,-10.49340608767087,-10.519984465514558,-10.540921838238479,-10.474978238913904,-10.435398946916306,-10.488829013019153,-10.515173765827777,-10.52617369699414,-10.532896746241066,-10.554783851045855,-10.490301488834866,-10.420368932435832,-10.465974556483275,-10.511564578083442,-10.507112528846967,-10.538652567259124,-10.548320609304882,-10.4801307515815,-10.422389799280987,-10.476307616822677,-10.502545334372947,-10.467118969232128,-10.490416634072412,-10.508076134344014,-10.420341144436065,-10.354757245330676,-10.394492397131401,-10.442954895142865,-10.455198864183167,-10.469711610193936,-10.449835862563273
2021-06-08,2021-06-07,-11.098534622357805,-10.958596830201106,-10.888520156332595,-10.79761598113361,-10.73599561700152,-10.73187115805613,-10.793371416334075,-10.785569937073305,-10.75803547416287,-10.704633434531997,-10.646724972127101,-10.58225072302882,-10.600078505405419,-10.656185256305157,-10.665159550883889,-10.67555012973655,-10.633769537500687,-10.569275579992421,-10.53477122552197,-10.55688220612939,-10.584302747833163,-10.571985486365175,-10.579033098328578,-10.579341877161983,-10.490991013061448,-10.398022691149048,-10.416021375951134,-10.497837046747842,-10.5296940422471,-10.50946447263542,-10.50263027224121,-10.44552903002598
2021-06-09,2021-06-08,-10.730308391724003,-10.72528577704377,-10.66617923906968,-10.611425369897887,-10.64349646176418,-10.693518564974012,-10.68396707327183,-10.643146272154711,-10.644553711082077,-10.576948477064043,-10.519524267788483,-10.572241082517438,-10.630670705460977,-10.609213303125495,-10.604179306870577,-10.598197134721813,-10.553877406616438,-10.501605421764703,-10.559454666874554,-10.592232983399631,-10.550087383484371,-10.537076800305327,-10.561666197558285,-10.493438069751857,-10.398616459702387,-10.42763339260126,-10.500073074178943,-10.510786393725825,-10.48693349982015,-10.493142891086693,-10.471665735945873,-10.39295604384518
2021-06-10,2021-06-09,-11.385401033817779,-11.126501191746552,-10.993703498848888,-10.99758313883405,-11.026827327758253,-11.032735632244089,-11.030562187162994,-10.96626927389125,-10.855071504103583,-10.741708392316992,-10.794201398888482,-10.857736012501142,-10.875014346909609,-10.893904037086939,-10.856348318337101,-10.748866225147403,-10.70551002251531,-10.751843281000129,-10.794335678535887,-10.790003836954876,-10.817100378365712,-10.811198771325346,-10.701514417502139,-10.62847935346653,-10.662390462956418,-10.701923829863055,-10.730761045619445,-10.740776124444768,-10.72005604722642,-10.640936478010012,-10.5912700414795,-10.624271497311183
2021-06-11,2021-06-10,-10.712760536824893,-10.651262014657243,-10.649108267914915,-10.721034420520628,-10.77219627312317,-10.77152258382138,-10.736959519390863,-10.65945134608698,-10.577971283573794,-10.582894416784955,-10.66517737438538,-10.728545679988333,-10.746126473475615,-10.691203223392957,-10.636427950112257,-10.580975142365594,-10.607598769691894,-10.648790111588827,-10.661899764711833,-10.680756449825722,-10.663249127916277,-10.587515022401837,-10.512888572244886,-10.495797727096022,-10.578619297101898,-10.62377744266842,-10.605642242660473,-10.575546473430057,-10.53414079463976,-10.471309530299907,-10.496252738190057,-10.56512177854744
2021-06-14,2021-06-11,-11.135938294213368,-11.082086212074813,-11.05424114545653,-11.040396563728864,-11.047166056245787,-11.019907096101505,-10.909297403572928,-10.814391705004413,-10.851813431818815,-10.859416256961932,-10.875008725929693,-10.931713016278854,-10.911379700199731,-10.819738115436984,-10.774006990142958,-10.802534122749774,-10.83332247218262,-10.820472921900716,-10.857591949849606,-10.860913771836245,-10.752554284386127,-10.677604273470696,-10.70841671627604,-10.75010909686011,-10.774542260428934,-10.785795272903496,-10.763880239338949,-10.693223278266247,-10.626680322644408,-10.664549060174043,-10.718222718883938,-10.725137268406435
2021-06-15,2021-06-14,-11.052370512382074,-11.038241471847869,-11.043073863658206,-11.021340981919533,-10.966130853712288,-10.893701472506747,-10.816680345727418,-10.803389052315488,-10.853428310047152,-10.863073460911178,-10.905821758965203,-10.892509424539819,-10.845186528509583,-10.816107682239204,-10.816064191955492,-10.818630367210496,-10.8457450265911,-10.869231602246373,-10.857543816304618,-10.786234910484808,-10.709898486448399,-10.696240839170331,-10.75165309364855,-10.795609179010276,-10.790089060846816,-10.762915047583771,-10.716528642329498,-10.656190264124712,-10.637932877344515,-10.69301137495972,-10.727945380255424,-10.721589503096943
2021-06-16,2021-06-15,-11.338637020105619,-11.270056726071292,-11.214891113197982,-11.149429605832886,-11.057927142190731,-10.996049751101626,-11.02488343153736,-11.03932357970879,-11.045340515479689,-11.036560135648365,-11.008230354920494,-10.965772387634567,-10.956952027612433,-10.999552496906276,-10.997863209424747,-10.959962652105684,-10.996397047904395,-10.99767475508133,-10.908450498743884,-10.853906486596616,-10.882355046646571,-10.923028006243088,-10.93482689048079,-10.934493611628744,-10.912949099674883,-10.851198948446166,-10.790951455177549,-10.806901228811212,-10.839346646692109,-10.844090935019763,-10.845260314127815,-10.804536508355016
2021-06-17,2021-06-16,-10.528659747201774,-10.633828807856284,-10.646055081216275,-10.579935789061947,-10.524272708750662,-10.560194779628745,-10.58349693981947,-10.609250260693722,-10.665012216928348,-10.637095197209783,-10.589541394230567,-10.573305171301607,-10.597343550668192,-10.594869288521032,-10.59785617919693,-10.649201940196003,-10.671209630402066,-10.579109818418758,-10.512818820592184,-10.517861575632239,-10.543879837529271,-10.567649003968668,-10.598518697653082,-10.576633855804795,-10.51682055815074,-10.460655383909934,-10.467428052860479,-10.490765756954854,-10.498315829557717,-10.538822275985595,-10.515676600215494,-10.418501931696886
2021-06-18,2021-06-17,-10.453923623439596,-10.496155918139817,-10.454260648318,-10.413501873169828,-10.444085698850952,-10.482548424618312,-10.510765859521406,-10.548311700107018,-10.528648625192904,-10.467705145559401,-10.45078866165225,-10.48744503195208,-10.501907571608607,-10.502822590420736,-10.543472991706334,-10.548826030099276,-10.492721092966937,-10.430406536736056,-10.437319072108187,-10.48208270318592,-10.508131250691614,-10.518402090082226,-10.491178268889682,-10.434941358687801,-10.391264950125757,-10.404640619803079,-10.446466979111054,-10.459639484086571,-10.462097078126673,-10.433396377916763,-10.366237700813304,-10.307879765226042
2021-06-21,2021-06-18,-10.684635380878207,-10.514123759279098,-10.457990194830286,-10.518408597605417,-10.524446720378872,-10.549548876097393,-10.634094461065956,-10.597382988267752,-10.481258616990425,-10.447824356362943,-10.525545956455886,-10.515117071384472,-10.503156873369358,-10.574191571548804,-10.571365023765056,-10.419110973223528,-10.389981486867674,-10.430850008790221,-10.456101445531052,-10.473471732179902,-10.524826561334752,-10.49155315743976,-10.387207174994735,-10.341006254464656,-10.385760522397344,-10.39124116477717,-10.400210493860994,-10.441132434159368,-10.389415687728917,-10.258106992721574,-10.216325794509903,-10.229789527913288
2021-06-22,2021-06-21,-10.273867451150247,-10.198357099333178,-10.262687061355384,-10.35221127593656,-10.377270112322835,-10.398035971886875,-10.39597971598599,-10.323664347919298,-10.286390180460602,-10.322421646831378,-10.389945804456532,-10.387621516207705,-10.407950928762714,-10.396497985142558,-10.310564342098827,-10.212157944513942,-10.258129069960232,-10.35870115149427,-10.391816990896716,-10.379753336722887,-10.351508642503829,-10.277779068320577,-10.20491141631355,-10.22680647336541,-10.313303610709614,-10.31230046495859,-10.30129676537282,-10.257995271563841,-10.160269522246569,-10.064330478520665,-10.082550437815938,-10.150984938128676
2021-06-23,2021-06-22,-10.239920656613354,-10.304512340098375,-10.343172916475343,-10.37917670072734,-10.44736709709972,-10.413078692375647,-10.305383771068064,-10.29307907617302,-10.35393907338213,-10.366468439583493,-10.38446601748943,-10.457422880338662,-10.442666671376129,-10.309035239814694,-10.255857001806616,-10.300465954284508,-10.352779958603481,-10.400112221012785,-10.4451942650551,-10.395077878804663,-10.28848567629328,-10.238065759771734,-10.280762019378182,-10.309122872409707,-10.337957107385852,-10.374477996543485,-10.318103481488231,-10.179602695523892,-10.115033858737903,-10.12967681423844,-10.159478689365807,-10.211048983333303
2021-06-24,2021-06-23,-11.036267481319666,-10.916792067677058,-10.86909230799169,-10.841055222204416,-10.774013744061735,-10.700716043650843,-10.672339562436282,-10.658985315903324,-10.658748918598855,-10.642929528284435,-10.66921344481423,-10.666572705845963,-10.580192790234559,-10.545236722483939,-10.541091629481503,-10.589084684627899,-10.6214018407963,-10.636491647230255,-10.60431989284733,-10.551183950383693,-10.507075585727607,-10.509585251278288,-10.544309407126562,-10.575402006983953,-10.568427165151578,-10.521797589187495,-10.432879392821127,-10.372481355897502,-10.344607032063184,-10.386010408518743,-10.427195204683821,-10.42659588435667
2021-06-25,2021-06-24,-11.606260169648955,-11.360978989609645,-11.284028625968336,-11.205304919447439,-11.06680658220487,-11.00544111816263,-11.075523122070681,-11.06220025761333,-10.992045583232464,-11.012200472186667,-11.002740810066179,-10.88295095268819,-10.816982664237733,-10.883121544956367,-10.919386194332779,-10.88502789480225,-10.912888770694124,-10.889630385859673,-10.784891150097717,-10.717493453448064,-10.804797859386737,-10.844683948437591,-10.835445547905772,-10.850801602185637,-10.80258432678536,-10.653284798825842,-10.552786410180055,-10.59757829784086,-10.633692897691699,-10.630841540017297,-10.653044161222345,-10.61971995751969
2021-06-28,2021-06-25,-11.433472594771153,-11.294151681578096,-11.168011056017662,-11.051844070600385,-10.983626822366553,-10.979982768196225,-11.00953496839749,-10.980078578703692,-10.977646510761097,-10.934309698985947,-10.831087147112353,-10.762145978720184,-10.781647130898783,-10.854235816994432,-10.882425721974979,-10.850146177197479,-10.821617096343806,-10.763337016831738,-10.691589218164646,-10.69938588166841,-10.774237256416669,-10.808511337267952,-10.799285236075473,-10.735336855046945,-10.65202728196266,-10.554744647717504,-10.523247652786052,-10.586987595885663,-10.631330417989217,-10.612767883295138,-10.556541345108403,-10.45237608627741
2021-06-29,2021-06-28,-11.244237632206424,-11.12590688874676,-10.993962600772486,-10.930278483912245,-10.929285125773587,-10.931545123984243,-10.898092445612729,-10.898152090479133,-10.901147847741097,-10.784195693179607,-10.711704740681773,-10.73514413043616,-10.7800986747934,-10.825938590884322,-10.827860823970404,-10.784333168340213,-10.738419509505375,-10.667836358538537,-10.668710218395903,-10.705855706482069,-10.730207078756681,-10.76022955166451,-10.719475257193018,-10.607353085519357,-10.535817827303983,-10.521914025009435,-10.555353481407069,-10.599708657421496,-10.603557211143947,-10.562590197218846,-10.449587450426638,-10.38172610743327
2021-06-30,2021-06-29,-11.436518272512847,-11.156386128851711,-11.08811931861202,-11.088522372974563,-11.017029038170683,-10.991916628285813,-11.067474359269415,-11.014723553843092,-10.823321044663468,-10.741477270486033,-10.777839176717398,-10.76818518051031,-10.786987933999894,-10.861295251931557,-10.815348893505885,-10.643824144484583,-10.590775938099751,-10.631295105172141,-10.621306971716137,-10.624018603108764,-10.68531926815943,-10.634166428675849,-10.44800726222437,-10.376759776371928,-10.385636605698194,-10.382427529827119,-10.422417468633968,-10.459089501876662,-10.374738465430703,-10.194795108571203,-10.158659115898187,-10.21567944935564
2021-07-01,2021-06-30,-11.427342582623476,-11.24214498923689,-11.268719729369804,-11.279602360063846,-11.185741565125692,-11.18438133050541,-11.17342994272337,-10.989706481203932,-10.870536713036628,-10.927592701373982,-11.002264908890453,-10.985429472088194,-10.971948225458139,-10.947412329792085,-10.823845290416028,-10.714735454704103,-10.779956619422057,-10.861035337704754,-10.834733532224437,-10.833682243886276,-10.796824634186837,-10.635926934670962,-10.531618998512075,-10.583698137775288,-10.661127161153749,-10.666585602961787,-10.65427084001038,-10.610498201836652,-10.442290874322282,-10.35543605815996,-10.447874875282793,-10.518926490316561
2021-07-02,2021-07-01,-11.603569135111224,-11.481880153715478,-11.40672217758649,-11.340506098641255,-11.339264317780945,-11.297629301883424,-11.146151269159862,-11.027803489559503,-11.062433017125981,-11.085876690873599,-11.088808640800172,-11.113895620789757,-11.07350893646992,-10.980803520115552,-10.906332781426029,-10.924522359921253,-10.959531157227023,-10.970853904242304,-11.002455404694043,-10.957620867260255,-10.812814740182958,-10.72887981057437,-10.747291693542559,-10.782754883878539,-10.822740504726278,-10.83811041930942,-10.780402252521858,-10.650845565616494,-10.587248723826741,-10.64674183512361,-10.68594653487507,-10.689172721190396
2021-07-06,2021-07-02,-10.783745094337982,-10.865839343754386,-10.900898608914389,-10.902056973913592,-10.852412855620678,-10.747893462513911,-10.641563767249611,-10.665636743086385,-10.758639027536422,-10.811972180665883,-10.803408961531803,-10.756149290066222,-10.684625415140955,-10.615346229247924,-10.612800403939259,-10.68883754463864,-10.740884833692984,-10.729742707501204,-10.663000992515748,-10.550883670446932,-10.436560660544936,-10.41408209486771,-10.494953138217163,-10.559907473170686,-10.55172838855903,-10.483059745656119,-10.375086416436911,-10.291971775585015,-10.307138770942537,-10.39625577609427,-10.444150696906961,-10.43873202816259
2021-07-07,2021-07-06,-10.550850047345534,-10.594746215524003,-10.651239902182493,-10.637339018758704,-10.523262595979594,-10.459109068700187,-10.505755304647458,-10.55945526435203,-10.593134387124548,-10.618514954671632,-10.595112123070662,-10.509033011685137,-10.453906586570511,-10.4790116654975,-10.517569513659396,-10.535062265896295,-10.573282781909084,-10.526369060129008,-10.405355729147402,-10.316054930235236,-10.320663236833116,-10.353969392008409,-10.38388427179549,-10.398569093178512,-10.350512418345472,-10.229436531544884,-10.16789477779448,-10.20202558144315,-10.242799237998211,-10.266556706204579,-10.295403926178285,-10.253826324695762
2021-07-08,2021-07-07,-10.577043729804405,-10.65972968922778,-10.631208582785824,-10.46716526583658,-10.387024170276655,-10.445184881740879,-10.48567626445461,-10.534955000599258,-10.56791763922714,-10.506197611698719,-10.390851393202244,-10.323908773568515,-10.353193598866588,-10.39303965527325,-10.418322946450663,-10.45176585713494,-10.38372806977171,-10.205502485705921,-10.11949999819357,-10.11711387940772,-10.158003486130797,-10.205499103360852,-10.234060368605707,-10.143114937194357,-9.990971081939415,-9.92463984997385,-9.97805638790595,-10.010186189508602,-10.048151180361057,-10.095116605838946,-10.028725236458722,-9.88839270296483
2021-07-09,2021-07-08,-10.37231975184792,-10.47710288878387,-10.403530730601794,-10.295529812474326,-10.32707787556788,-10.404672166040788,-10.419960677238901,-10.436699699841688,-10.428277091947884,-10.352867245316684,-10.2769689058487,-10.28487239590485,-10.346666111768029,-10.344039332387489,-10.352570687293941,-10.310585108952921,-10.191032044864633,-10.06965249672347,-10.05653381550601,-10.105766754903605,-10.125795703679769,-10.131938033772814,-10.090907023154676,-9.970073783529271,-9.8865737243486,-9.921768098849148,-9.994549177463385,-9.989894104066128,-10.002459669613037,-9.9987294063496,-9.903970985606374,-9.792733781502173
2021-07-12,2021-07-09,-10.170866042108624,-10.14904385395346,-10.13505174245271,-10.160563750051823,-10.198575535022377,-10.257421907653082,-10.269024028882622,-10.234664554313468,-10.169730992454149,-10.128534027600828,-10.139330950884341,-10.163505526195047,-10.19942784792153,-10.22157391414217,-10.157349689721915,-10.017212603741266,-9.959495991765307,-9.938148480883328,-9.956410163547424,-9.994990887055124,-10.007770568535783,-9.938956778015955,-9.82553929011523,-9.784883794448682,-9.817354678011531,-9.842056773556163,-9.881576095917106,-9.87975258260313,-9.825904063855493,-9.744032689412677,-9.672926269072201,-9.677218553667196
2021-07-13,2021-07-12,-10.867239833742872,-10.705318019044597,-10.714637892118411,-10.740783161958092,-10.720270841273324,-10.693671984088205,-10.663455889125597,-10.553700049083192,-10.4730856901624,-10.485348736086388,-10.52766545723282,-10.51936381329494,-10.515795598421256,-10.48103497152208,-10.351565252517839,-10.238090793074145,-10.236638018979251,-10.282426456843154,-10.283710568306763,-10.267629340893789,-10.219296951041178,-10.107898821499973,-10.040760560023317,-10.109092869847778,-10.165996511309263,-10.153806137029898,-10.153076048167616,-10.121511619436852,-10.021112696759372,-9.92529003287216,-9.95999874024971,-10.046582259906403
2021-07-14,2021-07-13,-10.634649639198843,-10.622321099099546,-10.63507044676141,-10.640983470927441,-10.653927111500304,-10.600416425088342,-10.486270909117097,-10.39623533145099,-10.415904528055675,-10.439292950450529,-10.450838837025291,-10.48053949839792,-10.43029214199347,-10.289148280676644,-10.222828301611433,-10.203032760214256,-10.233847864884861,-10.264918849929689,-10.30254911427107,-10.235951756235245,-10.09884358423205,-10.048016016803645,-10.104688770780264,-10.125015693010495,-10.147629041312973,-10.184187938011183,-10.149758500823731,-10.02722797779647,-9.934524340625881,-9.951392882125154,-10.011303616988748,-10.044070475132383
2021-07-15,2021-07-14,-10.617937597013974,-10.618847669330483,-10.64197416614436,-10.6599517446418,-10.644108127374912,-10.552834145340597,-10.461765790366258,-10.438849961926847,-10.476018695105298,-10.48459202565227,-10.52109528439949,-10.501238278757539,-10.375391966017938,-10.283558858278019,-10.261899174798073,-10.273232635488446,-10.338046933260499,-10.371461560607974,-10.34583467639777,-10.231646183778041,-10.148984335769464,-10.186127506764059,-10.220436894219713,-10.252182930143686,-10.29147018683445,-10.264908672203116,-10.167531300407191,-10.059231308904073,-10.06113877705305,-10.129372299312926,-10.175639993288227,-10.199965371167702
2021-07-16,2021-07-15,-10.629522560976953,-10.53860300849866,-10.50971128127748,-10.503936169528169,-10.41309651939539,-10.321105586133623,-10.349684242386896,-10.37265826611746,-10.332443426064442,-10.327111714886609,-10.319950292220234,-10.185828742668273,-10.099360119012646,-10.10767787484514,-10.13233032567888,-10.118236538958985,-10.141968313710935,-10.131253482290612,-10.016463506212585,-9.931548573220748,-10.000919476254461,-10.042378907619952,-10.019394104906308,-10.031283161351293,-10.049689883454203,-9.940031340452668,-9.829063328567528,-9.864124039100028,-9.937749433912266,-9.923287506274566,-9.93169653356409,-9.936605462109013
2021-07-19,2021-07-16,-10.54152643943785,-10.50699871753785,-10.446114063826588,-10.347225220767493,-10.268807768481423,-10.28041171772185,-10.330255889657819,-10.35884187210346,-10.355123709683099,-10.274027514975657,-10.1295993717761,-10.042798949043029,-10.032141196239383,-10.07595443854418,-10.130479942460228,-10.127040688182925,-10.066923547626555,-9.94944735786055,-9.88856151332783,-9.92352235997245,-9.973159140950486,-10.02650896068288,-10.014235367620318,-9.965608706165952,-9.866576546699944,-9.760396888825511,-9.781730225417247,-9.879756182535429,-9.93776796903625,-9.937691443088944,-9.879937229180078,-9.773463125031737
2021-07-20,2021-07-19,-9.777315467749345,-9.928708577098458,-9.93358040373913,-9.880956864344194,-9.90507157410679,-9.968608729440923,-9.970805214064919,-10.0005713646966,-9.98784235528784,-9.852285085751344,-9.765611970897645,-9.72399174363759,-9.759936727848585,-9.774393223225038,-9.79911897589925,-9.762750416440669,-9.656992628955976,-9.580945777949154,-9.628760136827728,-9.65966194589875,-9.661601015516379,-9.676897673975906,-9.653890385348832,-9.521977082600621,-9.428317517989827,-9.441717449712206,-9.549924011330365,-9.5694111086891,-9.585455671287567,-9.579054030266136,-9.473040093459002,-9.371321908821997
2021-07-21,2021-07-20,-9.859288416409617,-9.808719232167062,-9.763367641187717,-9.827244243558109,-9.8621779622002,-9.86069396053817,-9.919796698019669,-9.896212388548902,-9.712499264410775,-9.608421749583536,-9.646960876276637,-9.65915809521272,-9.68891512222686,-9.727025199966889,-9.693281518166561,-9.530668159176749,-9.442388670948178,-9.526352492974848,-9.566120843454737,-9.556175305543446,-9.605681841881859,-9.583363893878973,-9.399507404908883,-9.294229355989932,-9.36150685823505,-9.432391065004275,-9.46576521014905,-9.521198217785035,-9.50979364577434,-9.353672731323345,-9.259954287504964,-9.304756968501948
2021-07-22,2021-07-21,-10.221168609723675,-10.093374417529724,-10.07936071299791,-10.09936200203702,-10.0713103720922,-10.06160984122541,-10.036775731118677,-9.901975300151683,-9.793849857730846,-9.761292874704733,-9.79779805998317,-9.796263060330727,-9.790874379447871,-9.747007760668689,-9.644090027229433,-9.554372956287509,-9.597658608431685,-9.635199406251449,-9.630496603856717,-9.601753724911164,-9.603094204858264,-9.49888269794458,-9.404203241991679,-9.413343995574428,-9.506940630742811,-9.507542713553912,-9.504712100601797,-9.501406060080946,-9.410446396257745,-9.316185040591543,-9.320436793102024,-9.367965333144141
2021-07-23,2021-07-22,-10.63098910091323,-10.510744697444185,-10.461544675304754,-10.396463972940321,-10.386799452873646,-10.325625507535356,-10.195813854600926,-10.085844112029104,-10.055519830718753,-10.04636383548006,-10.044909849607713,-10.060564888488143,-10.024453886066874,-9.920995467334572,-9.853275034890592,-9.90779037683684,-9.914094973368373,-9.89865683046945,-9.916944759436856,-9.906771858294432,-9.806940794522564,-9.737643436683646,-9.768420883674032,-9.837229588470803,-9.83773689271165,-9.85622598071166,-9.847319594235152,-9.761819969359582,-9.685824217510769,-9.694702648098643,-9.730101912309244,-9.754702362476687
2021-07-26,2021-07-23,-10.499068483788063,-10.433164437209564,-10.378647393609755,-10.32541691795825,-10.26395338843521,-10.150571551072511,-10.052559731413007,-9.989442284248778,-10.008488614030881,-10.015518964814857,-9.98940281474861,-9.928203090097384,-9.856709715628341,-9.794730035248815,-9.816511584694608,-9.832891844709401,-9.84456970304759,-9.803017544924653,-9.770276185657181,-9.68950336680796,-9.631487542999865,-9.639449737165608,-9.729512290433915,-9.740298129719433,-9.732107175256585,-9.697207579470767,-9.633971679452422,-9.56568881799611,-9.556878624437052,-9.605526839312512,-9.638402490893085,-9.624107059553124
2021-07-27,2021-07-26,-11.21811379373135,-10.877013671218261,-10.725984557536066,-10.618601177890548,-10.454253654715865,-10.313023650539188,-10.274952143305487,-10.230563027105855,-10.18611413843937,-10.14404166005262,-10.093986054149696,-9.986590445348064,-9.926095168597849,-9.979162853937167,-9.971624634331674,-9.934104574622264,-9.921372391072609,-9.892809556440081,-9.787742312844872,-9.711077005349518,-9.76007811407899,-9.838845744047,-9.824160303323273,-9.834264777169768,-9.832786061951847,-9.729684912289938,-9.642479789193185,-9.669704255781621,-9.702799553575709,-9.688017126327418,-9.68441342569383,-9.703627461825926
2021-07-28,2021-07-27,-10.341497677477113,-10.312332422366028,-10.237585919834821,-10.088934968004976,-9.998800031467942,-9.965108939647175,-9.949634110908566,-9.950684067024554,-9.95759996770009,-9.896512572317036,-9.79335091009731,-9.742479553376063,-9.780561329013812,-9.767393662254273,-9.785199351185025,-9.791466808200411,-9.768774652131627,-9.640967119750286,-9.575141626834561,-9.589013621190187,-9.64744815299608,-9.688793287411002,-9.708432946600249,-9.66584143233412,-9.579781214966989,-9.518906414478648,-9.531794358806007,-9.549881544924983,-9.591021935130755,-9.61511656606478,-9.604360249903896,-9.53640805637966
2021-07-29,2021-07-28,-10.517693221664457,-10.431585244774313,-10.310460945152146,-10.201545874851165,-10.143093486083236,-10.138867022638244,-10.115146097531483,-10.097114506351586,-10.063913419319649,-9.978143194809977,-9.92256553505992,-9.94078460420222,-9.95690308574233,-9.95683277515047,-9.935308816142625,-9.914365229818777,-9.843849213377352,-9.758414741239847,-9.758789000942725,-9.833111228757952,-9.829024411264466,-9.842225801159671,-9.828638323611557,-9.770627548150857,-9.703036049721552,-9.69189520554126,-9.743335294001662,-9.77071453677808,-9.773227298191056,-9.794671851393261,-9.7574800828603,-9.693329495721914
