start_date,release,vix_t7,vix_t3,vix_tm1,vix_t0,final2_chg_pct,early4_chg_pct,week_chg_pct,event_day_chg_pct,next_day_chg_pct,regime
2022-10-04,2022-10-07,30.18000030517578,29.06999969482422,30.520000457763672,31.36000061035156,4.987962773173393,-3.67793439074684,1.1265743841943676,2.7522940366608184,3.4757657250430674,>=25
2022-11-01,2022-11-04,27.280000686645508,25.809999465942383,25.299999237060547,24.549999237060547,-1.975979230665259,-5.388567388939769,-7.258069647169174,-2.9644269668647527,-0.814659314892785,>=25
2022-11-29,2022-12-02,21.290000915527344,21.88999938964844,19.84000015258789,19.059999465942383,-9.36500362823205,2.8182172302468222,-6.810712543849307,-3.9314550435815665,8.866739671621794,20-25
2023-01-03,2023-01-06,21.649999618530273,22.899999618530273,22.459999084472656,21.1299991607666,-1.9213997440488018,5.7736721571584715,3.7413370910598154,-5.921638370081361,3.9753913201642233,20-25
2023-01-31,2023-02-03,19.079999923706055,19.399999618530273,18.729999542236328,18.329999923706055,-3.4536087086000866,1.6771472542126853,-1.8343835580149404,-2.135609334256894,6.001093213574449,15-20
2023-03-07,2023-03-10,20.579999923706055,19.59000015258789,22.61000061035156,24.799999237060547,15.416030802657854,-4.810494532498932,9.863948951268696,9.685973319727982,6.935489006518969,15-20
2023-05-02,2023-05-05,18.84000015258789,17.780000686645508,20.09000015258789,17.190000534057617,12.992122478810785,-5.626324083637435,6.634819479172349,-14.435040301165502,-1.221646220459538,15-20
2023-05-30,2023-06-02,18.530000686645508,17.459999084472656,15.649999618530272,14.600000381469728,-10.366549603957509,-5.7744282920831,-15.542368922796857,-6.709260464244993,0.8904051874655705,15-20
2023-07-03,2023-07-07,13.739999771118164,13.56999969482422,15.4399995803833,14.829999923706056,13.780397403194655,-1.237264040217001,12.372633461308924,-3.950775085850755,1.6183396652249549,<15
2023-08-01,2023-08-04,13.1899995803833,13.93000030517578,15.920000076293944,17.100000381469727,14.285712329659939,5.610316515044,20.69750252282654,7.4120621829197875,-7.777777158106369,<15
2023-08-29,2023-09-01,15.979999542236328,14.449999809265137,13.56999969482422,13.09000015258789,-6.089966270287928,-9.574466688358086,-15.081351166765044,-3.5372111498234493,7.028266352709411,<15
2023-10-03,2023-10-06,18.219999313354492,19.780000686645508,18.489999771118164,17.450000762939453,-6.521743532588897,8.562027618451108,1.4818906033974066,-5.624656684978524,1.432664693808805,15-20
2023-10-31,2023-11-03,20.190000534057617,18.13999938964844,15.65999984741211,14.90999984741211,-13.671442258435462,-10.153546756728016,-22.43685273313416,-4.789272077317042,-0.13413483765277734,15-20
2023-12-05,2023-12-08,12.979999542236328,12.850000381469728,13.0600004196167,12.350000381469728,1.6342414934851002,-1.0015344017816674,0.6163396009379873,-5.43644728433944,2.267204245526244,<15
2024-01-02,2024-01-05,12.989999771118164,13.199999809265137,14.130000114440918,13.350000381469728,7.045456959196383,1.6166284976685263,8.775984321858266,-5.5201679168709,-2.0224752812624813,<15
2024-01-30,2024-02-02,13.140000343322754,13.3100004196167,13.880000114440918,13.850000381469728,4.282491937296529,1.293760059757787,5.631657167301407,-0.21613640290951697,-1.299641156809006,<15
2024-03-05,2024-03-08,13.84000015258789,14.460000038146973,14.4399995803833,14.739999771118164,-0.13831575180435207,4.479767909851873,4.33525593338393,2.0775637081209553,3.2564484624427736,<15
2024-04-02,2024-04-05,13.239999771118164,14.609999656677246,16.350000381469727,16.030000686645508,11.909656164825734,10.347431338689361,23.48943099784444,-1.9571846321599473,-5.240181349224815,<15
2024-04-30,2024-05-03,15.970000267028809,15.649999618530272,14.68000030517578,13.489999771118164,-6.1980788306599806,-2.003761071683896,-8.077645211542828,-8.106270499449874,0.0,15-20
2024-06-04,2024-06-07,14.279999732971191,13.15999984741211,12.579999923706056,12.220000267028809,-4.407294304187315,-7.843136600157674,-11.904760791696612,-2.8616825028659587,4.2553149977613725,<15
2024-07-01,2024-07-05,12.84000015258789,12.220000267028809,12.09000015258789,12.479999542236328,-1.0638307004924963,-4.828659487469878,-5.841121425912432,3.225801362500036,-0.8814075377564845,<15
2024-07-30,2024-08-02,18.040000915527344,17.690000534057617,18.59000015258789,23.38999938964844,5.087617814355361,-1.940135053809644,3.0487761039255323,25.82032919667485,64.89953271180455,15-20
2024-09-03,2024-09-06,15.43000030517578,20.719999313354492,19.899999618530273,22.3799991607666,-3.9575276158224093,34.283855499369345,28.969534834390732,12.462309496363154,-13.092039802055044,20-25
2024-10-01,2024-10-04,15.40999984741211,19.260000228881836,20.489999771118164,19.209999084472656,6.38629038223919,24.983779491187196,32.965606580191945,-6.246953152482426,17.855286145995898,15-20
2024-10-29,2024-11-01,19.239999771118164,19.34000015258789,23.15999984741211,21.8799991607666,19.751807986997672,0.5197525086244603,20.374221013133244,-5.526773294813014,0.45704015221827987,15-20
2024-12-03,2024-12-06,14.100000381469728,13.300000190734863,13.539999961853027,12.770000457763672,1.8045095314010107,-5.673760064476507,-3.9716340742277922,-5.6868501200791455,11.119804790267839,<15
2025-01-06,2025-01-10,17.399999618530273,16.040000915527344,17.700000762939453,19.540000915527344,10.349125640043866,-7.816084671373136,1.7241445458981097,10.39548063998117,-1.7911994118260277,15-20
2025-02-04,2025-02-07,16.559999465942383,17.209999084472656,15.5,16.540000915527344,-9.93607888111665,3.925118595970223,-6.400963165019413,6.709683325982874,-4.413545680190001,15-20
2025-03-04,2025-03-07,19.100000381469727,23.510000228881836,24.8700008392334,23.3700008392334,5.784774977078966,23.08900397557356,30.209425877088258,-6.0313628845307115,19.212664141544987,20-25
2025-04-01,2025-04-04,18.329999923706055,21.770000457763672,30.020000457763672,45.310001373291016,37.89618661701895,18.76705154596694,63.77523503935767,50.932713798720464,3.685716438600095,20-25
2025-04-29,2025-05-02,28.450000762939453,24.170000076293945,24.600000381469727,22.68000030517578,1.7790662135641844,-15.043938741192841,-13.532514158962517,-7.804878237889012,4.232800139132187,20-25
2025-06-03,2025-06-06,19.309999465942383,17.690000534057617,18.479999542236328,16.770000457763672,4.465794145442614,-8.38943022625146,-4.298290764688783,-9.25324202830431,2.32557769232431,15-20
2025-06-30,2025-07-03,17.479999542236328,16.729999542236328,16.639999389648438,16.3799991607666,-0.5379566948622849,-4.290617961332321,-4.805492989620664,-1.5625014328040088,8.608069761920255,15-20
2025-07-29,2025-08-01,15.369999885559082,15.979999542236328,16.719999313354492,20.3799991607666,4.630787185958862,3.968768127645683,8.783340519499983,21.889952139464608,-14.033360258957684,15-20
2025-09-02,2025-09-05,14.619999885559082,17.170000076293945,15.300000190734863,15.18000030517578,-10.891088394000237,17.441861906261913,4.651164914491224,-0.7843129677328475,-0.46113733261695655,15-20
2025-11-17,2025-11-20,17.280000686645508,22.3799991607666,23.65999984741211,26.420000076293945,5.719395597160792,29.513878885794973,36.921289972501285,11.665258861714323,-11.317183052550483,20-25
2025-12-11,2025-12-16,15.40999984741211,14.850000381469728,16.5,16.479999542236328,11.111108256867052,-3.634000463902831,7.073330067364925,-0.12121489553740261,6.917483790429602,<15
2026-01-06,2026-01-09,14.329999923706056,14.75,15.449999809265137,14.489999771118164,4.745761418746697,2.9309147140966774,7.815770352561335,-6.213592556624336,4.347826945426525,<15
2026-02-06,2026-02-11,16.34000015258789,20.3700008392334,17.790000915527344,17.649999618530273,-12.665683934272975,24.66340666470095,8.873933594852534,-0.7869662158076385,17.960340763780213,20-25
2026-03-03,2026-03-06,17.93000030517578,23.56999969482422,23.75,29.489999771118164,0.7636839520846816,31.455656964045687,32.459562720387595,24.168420088918595,-13.530009501817219,20-25
2026-05-05,2026-05-08,18.809999465942383,17.3799991607666,17.079999923706055,17.190000534057617,-1.7261176728809113,-7.602341019546321,-9.19723334053617,0.6440316794081857,6.92262123175218,15-20
2026-06-02,2026-06-05,16.290000915527344,15.770000457763672,15.399999618530272,21.510000228881836,-2.346232266919479,-3.1921450493475167,-5.463482179112333,39.67532962143465,-12.040911785348351,15-20
2026-06-29,2026-07-02,19.489999771118164,17.649999618530273,16.59000015258789,16.149999618530273,-6.005662826357893,-9.440739734202308,-14.879423563810013,-2.6522033153145053,-3.5913308817702383,15-20
