ticker,fy,available_after,assets,ppe,goodwill,intangibles,ppe_to_assets,intangible_to_assets,legacy_asset_score,assets_tag,ppe_tag,goodwill_tag,intangibles_tag
FSLR,2012,2013-02-28,6348692000.0,1525382000.0,65444000.0,0.0,0.24026712904012354,0.010308265072553528,0.22995886396757,Assets,PropertyPlantAndEquipmentNet,Goodwill,
FSLR,2013,2014-02-27,6883502000.0,1385084000.0,84985000.0,0.0,0.2012179265728404,0.012346186577704197,0.1888717399951362,Assets,PropertyPlantAndEquipmentNet,Goodwill,
FSLR,2014,2015-02-26,6724439000.0,1402304000.0,84985000.0,119236000.0,0.20853843718412793,0.03036996840926061,0.1781684687748673,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2015,2016-02-25,7316331000.0,1284136000.0,84985000.0,110002000.0,0.17551638929403277,0.02665092653681196,0.1488654627572208,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2016,2017-02-23,6867213000.0,629142000.0,14462000.0,87970000.0,0.09161533215876659,0.014916094782555893,0.0766992373762107,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2017,2018-02-24,6864501000.0,1154537000.0,14462000.0,80227000.0,0.16818950131990656,0.0137940106644314,0.15439549065547517,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2018,2019-02-23,7121362000.0,1756211000.0,14462000.0,74162000.0,0.24661167344111984,0.012444810416883736,0.23416686302423612,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2019,2020-02-22,7515689000.0,2181149000.0,14462000.0,64543000.0,0.29021278022547237,0.010512010276103762,0.2797007699493686,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2020,2021-02-27,7108931000.0,2402285000.0,14462000.0,56138000.0,0.33792492851597516,0.00993116967937936,0.3279937588365958,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2021,2022-03-02,7413746000.0,2649587000.0,14462000.0,45509000.0,0.35738842415156924,0.00808916302231018,0.3492992611292591,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2022,2023-03-01,8251228000.0,3536902000.0,14462000.0,31106000.0,0.42865158979972434,0.005522571912932233,0.42312901788679214,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2023,2024-02-28,10365132000.0,4397285000.0,29687000.0,64511000.0,0.4242382055530021,0.009087969164309727,0.4151502363886924,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2024,2025-02-26,12124361000.0,5413683000.0,28335000.0,54654000.0,0.4465128512752136,0.006844814337019493,0.4396680369381941,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2025,2026-02-25,13321310000.0,5675794000.0,31095000.0,51007000.0,0.4260687575020775,0.006163207672518694,0.4199055498295588,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2009,2010-02-20,781818000000.0,69212000000.0,65574000000.0,11929000000.0,0.08852699733185984,0.09913176723994586,-0.010604769908086023,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2010,2011-02-26,751216000000.0,66214000000.0,64473000000.0,9973000000.0,0.08814242508146791,0.09910065813294712,-0.010958233051479208,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2011,2012-02-25,717242000000.0,65739000000.0,72625000000.0,12068000000.0,0.09165525722141202,0.11808148435256162,-0.0264262271311496,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2012,2013-02-27,685328000000.0,69743000000.0,73447000000.0,11987000000.0,0.10176586977330562,0.1246614759647935,-0.02289560619148788,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2013,2014-02-28,656560000000.0,68827000000.0,77648000000.0,14310000000.0,0.10482971853295966,0.1400603143657853,-0.035230595832825645,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2015,2016-02-27,492692000000.0,54095000000.0,65526000000.0,16744000000.0,0.10979476021530693,0.16698058827827528,-0.05718582806296835,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2016,2017-02-25,365183000000.0,50518000000.0,70438000000.0,16436000000.0,0.13833612188957317,0.2378916871814953,-0.09955556529192214,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2017,2018-02-24,377945000000.0,53874000000.0,83968000000.0,20273000000.0,0.14254455013295586,0.2758099723504743,-0.13326542221751841,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2018,2019-02-27,309129000000.0,50749000000.0,59614000000.0,18159000000.0,0.16416770992045393,0.2515875249491313,-0.08741981502867735,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2019,2020-02-25,266048000000.0,43290000000.0,26734000000.0,10653000000.0,0.16271499879720952,0.14052727327399567,0.022187725523213853,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GE,2020,2021-02-13,253452000000.0,44662000000.0,25524000000.0,9774000000.0,0.17621482568691507,0.13926897400691254,0.03694585168000253,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GM,2012,2013-02-16,149422000000.0,24196000000.0,1973000000.0,6809000000.0,0.16193063939714367,0.05877313916290774,0.10315750023423592,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GM,2013,2014-02-07,166344000000.0,25867000000.0,1560000000.0,5668000000.0,0.15550305391237434,0.04345212331072957,0.11205093060164478,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GM,2014,2015-02-05,177677000000.0,27743000000.0,1427000000.0,4983000000.0,0.1561428884999184,0.03607670097986796,0.12006618752005044,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GM,2015,2016-02-04,194520000000.0,31229000000.0,0.0,4576000000.0,0.16054390294057166,0.023524573308657207,0.13701932963191446,Assets,PropertyPlantAndEquipmentNet,,IntangibleAssetsNetExcludingGoodwill
GM,2016,2017-02-08,221690000000.0,35820000000.0,1900000000.0,4391000000.0,0.1615769768595787,0.028377464026343092,0.1331995128332356,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GM,2017,2018-02-07,212482000000.0,36253000000.0,1900000000.0,0.0,0.17061680518820418,0.0089419339049896,0.1616748712832146,Assets,PropertyPlantAndEquipmentNet,Goodwill,
GM,2018,2019-02-07,227339000000.0,38758000000.0,1900000000.0,0.0,0.17048548643215639,0.008357562934648257,0.16212792349750813,Assets,PropertyPlantAndEquipmentNet,Goodwill,
GM,2019,2020-02-06,228037000000.0,38750000000.0,1900000000.0,0.0,0.16992856422422678,0.00833198121357499,0.1615965830106518,Assets,PropertyPlantAndEquipmentNet,Goodwill,
GM,2020,2021-02-11,235194000000.0,37632000000.0,1900000000.0,0.0,0.160004081736779,0.008078437375103106,0.15192564436167588,Assets,PropertyPlantAndEquipmentNet,Goodwill,
GM,2021,2022-02-03,244718000000.0,41115000000.0,1900000000.0,0.0,0.16800970913459573,0.007764038607703561,0.16024567052689218,Assets,PropertyPlantAndEquipmentNet,Goodwill,
GM,2022,2023-02-01,264037000000.0,45248000000.0,1900000000.0,0.0,0.1713699216397702,0.007195961172108454,0.16417396046766172,Assets,PropertyPlantAndEquipmentNet,Goodwill,
GS,2010,2011-03-02,911332000000.0,11106000000.0,0.0,0.0,0.012186557697962981,0.0,0.012186557697962981,Assets,PropertyPlantAndEquipmentNet,,
GS,2011,2012-02-29,923225000000.0,8697000000.0,3802000000.0,0.0,0.009420238836686615,0.00411817270979447,0.005302066126892145,Assets,PropertyPlantAndEquipmentNet,Goodwill,
GS,2023,2024-02-24,1641594000000.0,11244000000.0,5916000000.0,1177000000.0,0.006849440239182161,0.00432080039278896,0.0025286398463932012,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GS,2024,2025-02-28,1675972000000.0,8024000000.0,5853000000.0,847000000.0,0.004787669483738392,0.00399768015217438,0.000789989331564012,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
GS,2025,2026-02-26,1809320000000.0,7474000000.0,5949000000.0,842000000.0,0.004130833683372759,0.0037533437976698426,0.00037748988570291634,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HBAN,2010,2011-02-19,53819642000.0,491602000.0,444268000.0,228620000.0,0.009134248793405204,0.012502647267702003,-0.0033683984742967996,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2011,2012-02-18,54450652000.0,564429000.0,444268000.0,175302000.0,0.010365881385589285,0.011378559801267393,-0.0010126784156781077,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2012,2013-02-16,56153185000.0,617257000.0,444268000.0,132157000.0,0.010992377369155462,0.01026522360218748,0.0007271537669679817,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2013,2014-02-15,59476344000.0,634657000.0,444268000.0,93193000.0,0.010670746675350456,0.009036550733515161,0.0016341959418352953,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2014,2015-02-14,66298010000.0,616407000.0,522541000.0,74671000.0,0.00929751888480514,0.009007992849257466,0.0002895260355476742,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2015,2016-02-18,71044551000.0,620540000.0,676869000.0,54978000.0,0.008734519273687858,0.010301240414623776,-0.0015667211409359175,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2016,2017-02-23,99714097000.0,815508000.0,1992849000.0,402458000.0,0.00817846246955433,0.02402174890075974,-0.01584328643120541,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2017,2018-02-17,104185000000.0,864000000.0,1993000000.0,346000000.0,0.008292940442482123,0.0224504487210251,-0.014157508278542976,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2018,2019-02-16,108781000000.0,790000000.0,1989000000.0,281000000.0,0.007262297643890018,0.020867614748899165,-0.013605317105009146,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2019,2020-02-15,109002000000.0,763000000.0,1990000000.0,232000000.0,0.006999871561989689,0.020384947065191464,-0.013385075503201775,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2020,2021-02-27,123038000000.0,757000000.0,1990000000.0,191000000.0,0.006152570750499846,0.017726230920528618,-0.011573660170028772,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2021,2022-02-19,174064000000.0,1164000000.0,5349000000.0,242000000.0,0.006687195514293593,0.032120369519257286,-0.025433174004963692,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2022,2023-02-18,182906000000.0,1156000000.0,5571000000.0,195000000.0,0.006320186325216231,0.031524389577159855,-0.025204203251943624,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2023,2024-02-17,189368000000.0,1109000000.0,5561000000.0,143000000.0,0.005856322081872333,0.030121245405770776,-0.024264923323898444,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2024,2025-02-15,204230000000.0,1066000000.0,5561000000.0,96000000.0,0.005219605346912794,0.027699162708710767,-0.02247955736179797,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HBAN,2025,2026-02-14,225106000000.0,1321000000.0,5997000000.0,145000000.0,0.00586834646788624,0.027284923547128907,-0.021416577079242667,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
HD,2009,2010-03-26,40877000000.0,25550000000.0,1171000000.0,0.0,0.6250458693152628,0.028646916358832597,0.5963989529564302,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2010,2011-03-25,40125000000.0,25060000000.0,1187000000.0,0.0,0.6245482866043613,0.029582554517133958,0.5949657320872274,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2011,2012-03-23,40518000000.0,24448000000.0,1120000000.0,0.0,0.603386149365714,0.027642035638481662,0.5757441137272323,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2012,2013-03-29,41084000000.0,24069000000.0,1170000000.0,0.0,0.5858485055009249,0.02847823970402103,0.5573702657969039,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2013,2014-03-28,40518000000.0,23348000000.0,1289000000.0,0.0,0.576237721506491,0.03181302137321684,0.5444247001332742,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2014,2015-03-27,39946000000.0,22720000000.0,1353000000.0,0.0,0.5687678365793821,0.033870725479397186,0.534897111099985,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2015,2016-03-25,42549000000.0,22191000000.0,2102000000.0,0.0,0.5215398716773603,0.049401866083809254,0.472138005593551,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2016,2017-03-24,42966000000.0,21914000000.0,2093000000.0,0.0,0.5100311874505423,0.048712935809710006,0.4613182516408323,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2017,2018-03-23,44529000000.0,22075000000.0,2275000000.0,0.0,0.4957443463810101,0.051090300702912705,0.4446540456780974,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2018,2019-03-29,44003000000.0,22375000000.0,2252000000.0,0.0,0.5084880576324341,0.05117832875031248,0.4573097288821216,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2020,2021-03-25,70581000000.0,24705000000.0,7126000000.0,0.0,0.3500233773961831,0.10096201527323218,0.24906136212295094,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2021,2022-03-24,71876000000.0,25199000000.0,7449000000.0,0.0,0.35058990483610664,0.103636818965997,0.24695308587010964,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HD,2022,2023-03-16,76445000000.0,25631000000.0,7444000000.0,3323000000.0,0.33528680750866635,0.14084636012819673,0.19444044738046962,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HD,2023,2024-03-14,76530000000.0,26154000000.0,8455000000.0,3606000000.0,0.34174833398667187,0.15759832745328628,0.1841500065333856,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HD,2024,2025-03-22,96119000000.0,26702000000.0,19475000000.0,8983000000.0,0.2778014752546323,0.29607049594773144,-0.01826902069309916,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HON,2009,2010-02-13,36004000000.0,4847000000.0,10494000000.0,0.0,0.1346239306743695,0.29146761470947674,-0.15684368403510723,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HON,2011,2012-02-18,39808000000.0,4804000000.0,11858000000.0,0.0,0.12067926045016077,0.2978798231511254,-0.17720056270096463,Assets,PropertyPlantAndEquipmentNet,Goodwill,
HON,2012,2013-02-16,41853000000.0,5001000000.0,12425000000.0,2449000000.0,0.11948964231954698,0.3553867106300624,-0.2358970683105154,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HON,2013,2014-02-15,45435000000.0,5278000000.0,13046000000.0,2514000000.0,0.1161659513590844,0.34246726092219654,-0.22630130956311212,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HON,2014,2015-02-14,45451000000.0,5383000000.0,12788000000.0,2208000000.0,0.11843523794856,0.3299377351433412,-0.2115024971947812,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HON,2015,2016-02-13,49316000000.0,5789000000.0,15895000000.0,4577000000.0,0.11738583826749939,0.4151188255332955,-0.2977329872657961,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HON,2016,2017-02-11,54146000000.0,5793000000.0,17707000000.0,4634000000.0,0.10698851254016917,0.4126066560780113,-0.3056181435378421,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HON,2017,2018-02-10,59387000000.0,5926000000.0,18277000000.0,4496000000.0,0.09978614848367488,0.38346776230488155,-0.28368161382120666,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HON,2018,2019-02-09,57773000000.0,5296000000.0,15546000000.0,4139000000.0,0.09166911879251553,0.340730098835096,-0.24906098004258043,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HON,2019,2020-02-15,58679000000.0,5325000000.0,15563000000.0,3734000000.0,0.0907479677567784,0.3288570016530616,-0.23810903389628318,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HON,2020,2022-02-12,64470000000.0,5562000000.0,17756000000.0,3613000000.0,0.08627268496975338,0.3314564913913448,-0.24518380642159143,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
HON,2022,2023-02-11,62275000000.0,5471000000.0,17497000000.0,3222000000.0,0.08785226816539542,0.3327017262143717,-0.2448494580489763,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ISRG,2009,2010-01-30,1809716000.0,125741000.0,110740000.0,56230000.0,0.06948106774764659,0.09226309542491751,-0.022782027677270916,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ISRG,2010,2011-02-02,2390400000.0,159800000.0,116900000.0,66100000.0,0.06685073627844712,0.07655622489959839,-0.009705488621151268,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ISRG,2011,2012-02-07,3063100000.0,197200000.0,116900000.0,71000000.0,0.06437922366230289,0.06134308380398942,0.003036139858313469,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ISRG,2012,2013-02-05,4059200000.0,241800000.0,138100000.0,0.0,0.05956838785967678,0.03402148206543161,0.02554690579424517,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2013,2014-02-04,3950300000.0,309900000.0,137400000.0,0.0,0.07844973799458269,0.03478216844290307,0.043667569551679615,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2014,2015-02-07,3959400000.0,387400000.0,198000000.0,0.0,0.0978431075415467,0.05000757690559176,0.047835530635954936,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2015,2016-02-03,4907300000.0,432100000.0,201100000.0,0.0,0.08805249322438001,0.04097976484013612,0.04707272838424389,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2016,2017-02-07,6486900000.0,458400000.0,201100000.0,0.0,0.07066549507468899,0.031000940356718926,0.03966455471797006,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2017,2018-02-03,5758000000.0,613100000.0,201100000.0,0.0,0.10647794373046196,0.03492532129211532,0.07155262243834665,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2018,2019-02-05,7846700000.0,812000000.0,240600000.0,0.0,0.10348299285049767,0.030662571526883915,0.07282042132361376,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2019,2020-02-08,9733200000.0,1272900000.0,307200000.0,0.0,0.13077918875601036,0.031562076192824556,0.0992171125631858,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2020,2021-02-11,11168900000.0,1577300000.0,336700000.0,0.0,0.14122250176830306,0.03014620956405734,0.11107629220424572,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2021,2022-02-04,13555000000.0,1876400000.0,343600000.0,0.0,0.1384286241239395,0.02534857985983032,0.11308004426410917,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2022,2023-02-11,12974000000.0,2374200000.0,348500000.0,0.0,0.1829967627562818,0.026861415137968244,0.15613534761831355,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2023,2024-02-01,15441500000.0,3537600000.0,348700000.0,0.0,0.2290969141598938,0.02258200304374575,0.20651491111614806,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2024,2025-02-01,18743200000.0,4646600000.0,347500000.0,0.0,0.2479085748431431,0.01854005719407572,0.22936851764906738,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ISRG,2025,2026-02-04,20458700000.0,5342400000.0,370300000.0,17100000.0,0.26113096140028447,0.018935709502558812,0.24219525189772564,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
JPM,2009,2010-02-25,2031989000000.0,11118000000.0,48357000000.0,0.0,0.0054714863121798395,0.023797865047497795,-0.018326378735317957,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2010,2011-03-01,2117605000000.0,13355000000.0,48854000000.0,0.0,0.0063066530349144435,0.02307040264827482,-0.016763749613360378,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2011,2012-03-01,2265792000000.0,14041000000.0,48188000000.0,0.0,0.006196950117221704,0.021267618563398583,-0.015070668446176879,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2012,2013-03-01,2359141000000.0,14519000000.0,48175000000.0,0.0,0.006154358726333017,0.02042056833398258,-0.014266209607649565,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2013,2014-02-21,2415689000000.0,14891000000.0,48081000000.0,0.0,0.006164286876332177,0.019903638258070473,-0.013739351381738296,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2014,2015-02-25,2573126000000.0,15133000000.0,47647000000.0,0.0,0.005881173327695574,0.018517165502194607,-0.012635992174499034,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2015,2016-02-24,2351698000000.0,14362000000.0,47325000000.0,0.0,0.006107076673960687,0.020123757387215536,-0.01401668071325485,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2016,2017-03-01,2490972000000.0,14131000000.0,47288000000.0,0.0,0.005672885925654725,0.01898375413292482,-0.013310868207270093,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2017,2018-02-28,2533600000000.0,14159000000.0,47507000000.0,0.0,0.005588490685191032,0.018750789390590463,-0.013162298705399431,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2018,2019-02-27,2622532000000.0,14934000000.0,47471000000.0,0.0,0.005694496768771554,0.018101209060556744,-0.01240671229178519,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2019,2020-02-26,2687379000000.0,25813000000.0,47823000000.0,0.0,0.009605269669815831,0.01779540585827306,-0.00819013618845723,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2020,2021-02-24,3386071000000.0,27109000000.0,49248000000.0,0.0,0.00800603413218447,0.014544290418009545,-0.006538256285825075,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2021,2022-02-23,3743567000000.0,27070000000.0,50315000000.0,0.0,0.0072310713284949885,0.01344038987414944,-0.006209318545654452,Assets,PropertyPlantAndEquipmentNet,Goodwill,
JPM,2022,2023-02-22,3665743000000.0,27734000000.0,51662000000.0,0.0,0.00756572405648732,0.014093186565452078,-0.006527462508964758,Assets,PropertyPlantAndEquipmentNet,Goodwill,
KEY,2010,2011-02-25,91843000000.0,908000000.0,917000000.0,21000000.0,0.009886436636433914,0.010213081018694947,-0.0003266443822610328,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
KEY,2011,2012-02-28,88785000000.0,944000000.0,917000000.0,17000000.0,0.010632426648645605,0.010519795010418427,0.0001126316382271779,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
KEY,2012,2013-02-27,89236000000.0,965000000.0,979000000.0,171000000.0,0.010814021247030346,0.01288717557936259,-0.002073154332332244,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
KEY,2013,2014-02-27,92934000000.0,885000000.0,979000000.0,127000000.0,0.009522887210278263,0.011900918931714981,-0.0023780317214367186,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
KEY,2014,2015-03-03,93821000000.0,841000000.0,1057000000.0,101000000.0,0.00896387802304388,0.012342652497841635,-0.0033787744747977543,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
KEY,2015,2016-02-25,95133000000.0,779000000.0,1060000000.0,65000000.0,0.008188536049530657,0.011825549493866482,-0.0036370134443358248,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
KEY,2016,2017-03-01,136453000000.0,978000000.0,2446000000.0,384000000.0,0.007167303027416034,0.020739741889148646,-0.013572438861732612,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
KEY,2017,2018-02-27,137698000000.0,930000000.0,2538000000.0,416000000.0,0.006753910732182022,0.02145274441168354,-0.014698833679501519,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
KEY,2018,2019-02-26,139613000000.0,882000000.0,2516000000.0,316000000.0,0.0063174632734773984,0.020284643980145116,-0.013967180706667717,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
MPC,2011,2012-03-01,25745000000.0,12228000000.0,842000000.0,0.0,0.4749660128180229,0.032705379685375804,0.44226063313264713,Assets,PropertyPlantAndEquipmentNet,Goodwill,
MPC,2012,2013-03-01,27223000000.0,12643000000.0,930000000.0,0.0,0.46442346545200747,0.03416228924071557,0.4302611762112919,Assets,PropertyPlantAndEquipmentNet,Goodwill,
MPC,2013,2014-03-01,28385000000.0,13921000000.0,938000000.0,0.0,0.4904350889554342,0.033045622688039455,0.45738946626739474,Assets,PropertyPlantAndEquipmentNet,Goodwill,
MPC,2014,2015-02-28,30460000000.0,16261000000.0,1566000000.0,0.0,0.5338476690741957,0.051411687458962574,0.4824359816152331,Assets,PropertyPlantAndEquipmentNet,Goodwill,
MPC,2015,2016-02-27,43115000000.0,25164000000.0,4019000000.0,719000000.0,0.5836483822335614,0.1098921489040937,0.4737562333294677,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
MPC,2016,2017-02-25,44413000000.0,25765000000.0,3587000000.0,725000000.0,0.5801229369779118,0.0970886902483507,0.48303424672956113,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
