,actual_future_index_var_21d,M0_index_rv,M1_index_rv_dispersion,M2_index_rv_corr,M3_index_rv_disp_corr,M4_vix_index_rv,M5_vix_index_rv_disp_corr
2022-10-14,0.08550760896176327,0.03755193897025518,0.03032466175182293,0.03478025413188578,0.030003039054090935,0.0585331552429977,0.047530969422263376
2022-10-17,0.07864807270103513,0.03966488147445142,0.03243302347714937,0.03737906335500372,0.03238292816955726,0.05624289217928827,0.04528198847986905
2022-10-18,0.07771444858817453,0.039972271879759005,0.032798072308014924,0.03784237939011778,0.03283009957200636,0.05315615732969921,0.04254070165283633
2022-10-19,0.07722021700626358,0.039726000661403374,0.03285290769251896,0.03798502550565761,0.033056212976380374,0.054110709054602885,0.04340391525894999
2022-10-20,0.07661553252018452,0.03892679086620664,0.03223098387234511,0.037286738294818766,0.032466722561210866,0.051366034922138946,0.04105009517673422
2022-10-21,0.06985644137005059,0.040729614138536374,0.03346230086405022,0.038652243282421804,0.033558165741545805,0.05043779743346872,0.0399751850252531
2022-10-24,0.0702256137854235,0.04028881924441461,0.03317613307322446,0.0383577421838986,0.03333303620343221,0.051008947270642806,0.040466803724682796
2022-10-25,0.06768733335762245,0.04084930081522176,0.033715921479393486,0.03902337694888399,0.033942022726656695,0.04632547747604543,0.03638496852932576
2022-10-26,0.06700158456429989,0.04105589596464911,0.035319349227357605,0.0410587020480221,0.03636220353913038,0.04252705362991179,0.03364231775178659
2022-10-27,0.06976255348292262,0.03986666522437323,0.04014541617871142,0.04485679145479706,0.04334819855811293,0.04288067430395458,0.038361584819560667
2022-10-28,0.06316421391884715,0.0402763569657831,0.04141039733300859,0.04581629227709365,0.044867127875754906,0.03784820478690056,0.03423688562692634
2022-10-31,0.07407643832103208,0.03963314842433714,0.04121859932452536,0.045474948498272404,0.044821704358683934,0.038254233048390075,0.035027153600396946
2022-11-01,0.07385214757296565,0.037271875988442935,0.039473044087564,0.04348084768846504,0.04325422965604679,0.03802682776296543,0.03541981405933063
2022-11-02,0.06611617757471303,0.03623161796738361,0.03878825842887068,0.04267791618960554,0.04269646755193014,0.038184820849683054,0.03597455865089651
2022-11-03,0.06878503080016576,0.036645771938480315,0.03947146227166964,0.0433178169470988,0.043504731978418476,0.036554432009329244,0.034550572849423755
2022-11-04,0.06886427459622826,0.03704079036776896,0.04003311122955867,0.043900737428202434,0.04417857279823788,0.0344176366936501,0.03249775843092344
2022-11-07,0.06781143680157282,0.034321980037306424,0.03731994827448905,0.04119296461919189,0.041489328249621704,0.03381394719255505,0.032041932507479255
2022-11-08,0.06819472382302533,0.03423010648243006,0.03707985682958175,0.04113310968107241,0.04129560061742332,0.037291668977002354,0.03545094172806928
2022-11-09,0.0636690357999549,0.035807214474127144,0.03877459490982522,0.04294148050452518,0.04313541170125425,0.03901915814990478,0.037226674347513714
2022-11-10,0.031783870996246806,0.04589716011296484,0.05087248306962507,0.054145883036797654,0.055703830629782285,0.03184647320138589,0.030956638516334924
2022-11-11,0.031353074454045345,0.0439412909235926,0.0488943124262909,0.05227795370976974,0.05379108023497776,0.029089993828488796,0.028102137257259293
2022-11-14,0.030970901244346944,0.042366490339740166,0.047073622777386415,0.05067476961307287,0.051980151072762285,0.032336397505631206,0.03133975866437575
2022-11-15,0.03746562483976779,0.0403539752227872,0.04470322571483317,0.048564583384411865,0.04958651541654743,0.03457702272386389,0.03343082334333058
2022-11-16,0.03845446823749715,0.04007295120384109,0.04437318920215387,0.048349361066280634,0.04930081008379303,0.03335200219839603,0.032069085802130096
2022-11-17,0.03921200337960136,0.039923562736280956,0.043966896575819175,0.048173003151840636,0.04889901945190053,0.032850790596745394,0.031291969439006855
2022-11-18,0.03898817298431607,0.0397421720077933,0.04375351003220633,0.04807950060112125,0.0487428983260475,0.030630476475756282,0.02894954507191341
2022-11-21,0.04147233877475435,0.03768248624965599,0.041761691808846015,0.04613948419149658,0.04682949652170559,0.028583654702634353,0.02695623403147127
2022-11-22,0.04180572675799253,0.03780187221914239,0.04173387941791339,0.04631043324787131,0.04684582415387082,0.02588523796772659,0.02409224103685325
2022-11-23,0.04172700025340031,0.03701365655957613,0.04063462924055808,0.04547523392446386,0.04574689485589857,0.02361766524963577,0.021648641897036986
2022-11-25,0.04191375368239524,0.036802843276786276,0.03884375953720032,0.04447018089168971,0.04359391798861996,0.023993898408697433,0.02109372957384281
2022-11-28,0.04068550472876756,0.03767540361073146,0.03448537617283937,0.04082819627242154,0.037055521654622385,0.028285045036462175,0.02235571902011393
2022-11-29,0.0444693392693302,0.03558257875396229,0.03215970392853667,0.03831920593917853,0.034503876000502726,0.02742728368776679,0.02144221058770156
2022-11-30,0.033009935058853065,0.03901594989200077,0.03535853673097307,0.04169325561668165,0.037725079613816964,0.02428830446294818,0.01892936554829731
2022-12-01,0.03321702164913659,0.038938787674171804,0.03531698924692816,0.04167475313741997,0.03771022497633501,0.02256108315065436,0.017508416844955604
2022-12-02,0.033910801956269346,0.036525838117926715,0.03326456217672653,0.039602935001056896,0.035795993241922966,0.020769197652141087,0.016027293562396277
2022-12-05,0.03153768811095321,0.03736463728102306,0.0336175172675688,0.03986224267218224,0.03587365388168397,0.024718561770761066,0.01923889549214823
2022-12-06,0.03517680392394815,0.03738121408062468,0.033874454690542975,0.040221608569686,0.0362987372453393,0.028279717451591475,0.022311577788841335
2022-12-07,0.0351458711211064,0.03704805467785474,0.03333328634380596,0.039597549100914765,0.03561025732885556,0.029613238454256532,0.023356693560077385
2022-12-08,0.035001186173834076,0.0371660149007063,0.033666689427958654,0.04003124962380661,0.03610258349585846,0.028601192113297987,0.022588250509158282
2022-12-09,0.03622213751306627,0.035722168835768786,0.032082396289284346,0.0382959042873925,0.03435455910581004,0.02998580275237373,0.02363091633725907
2022-12-12,0.0339218409070123,0.023943142133298793,0.02133955508303396,0.026470322992158166,0.023364390626998667,0.035499285076594264,0.027984627331763445
2022-12-13,0.033419288978329145,0.023760906412125613,0.02108433601353586,0.026084821459158337,0.023005419773731224,0.028797234897170638,0.022383162385081673
2022-12-14,0.03296598311300497,0.02359864412431844,0.02089883423435046,0.02581587697180399,0.022766486296968126,0.02526301509348394,0.019479464097770113
2022-12-15,0.028644781627593683,0.026339941136833616,0.0230302500439971,0.02792190638759837,0.024631638038343253,0.029651236833627734,0.02314806277287675
2022-12-16,0.027592794969520867,0.026739946986015575,0.023233954721986357,0.02795838774619258,0.024652044488978942,0.029117431713523833,0.02274000987430784
2022-12-19,0.03081078280156528,0.027042858584036326,0.023575158610835183,0.02840990760233375,0.025078988086978428,0.028609518081899286,0.022319600915767922
2022-12-20,0.03249545295121684,0.026956470012061976,0.023498483265629873,0.028296287009449073,0.02498664849747646,0.02623034180155919,0.020362800164040594
2022-12-21,0.02986589153629216,0.027937327218577,0.02413894704143469,0.028721380844574367,0.025355312610944904,0.022895362343219438,0.017657116071483236
2022-12-22,0.027389993158668358,0.02806804714877977,0.024398644345470035,0.02917160671216761,0.025788617256387935,0.027509526999894465,0.021478230932692986
2022-12-23,0.028428875613302394,0.028037018812345327,0.024385533353277675,0.02915689653138778,0.0257824036647927,0.02479063015095739,0.0192321117701632
2022-12-27,0.028304720448118145,0.028109586150773545,0.024678228967823686,0.029723761263540125,0.026340939871576124,0.026708608983058112,0.02082311532501118
2022-12-28,0.028341031841231164,0.02763199146429721,0.024277880992673792,0.029288353543199024,0.025952309414704108,0.02792951444357677,0.02185292090735833
2022-12-29,0.0270783714918625,0.029085769162010312,0.025428891037011393,0.030423271923990705,0.026965305148380074,0.02622308934857082,0.02044637463523602
2022-12-30,0.028335972879556318,0.024494415324509616,0.0213361694129876,0.0257001339978694,0.02268999710530101,0.026617182981354275,0.020848163713478335
2023-01-03,0.030628757665996018,0.02458518372962666,0.021368195288646526,0.025645534152656864,0.022646165290310435,0.029771082281671163,0.023527840716036908
2023-01-04,0.031289221477686945,0.02488343997660155,0.021739796170058116,0.026213931949167376,0.023175675411488617,0.027488066997705396,0.021576155000474728
2023-01-05,0.030158938110299977,0.02386775356038189,0.020998683887756324,0.02555242900163281,0.02260701614898537,0.028593803134651194,0.022495965993328815
2023-01-06,0.026016071189557736,0.025422558141034498,0.022124614259088182,0.02648121386042548,0.023429632390020917,0.02533208189013137,0.0198242132833031
2023-01-09,0.027462887360170662,0.025410066515897646,0.022267290575812913,0.026853967593631033,0.023784528437003852,0.02741306954223359,0.02153071289775257
2023-01-10,0.02778656342499495,0.025351040945750317,0.022128366887864626,0.02655690954663142,0.023513343703606058,0.0240122876494101,0.018728215025002225
2023-01-11,0.0259561408891221,0.025858871916594,0.022679975944709083,0.02732183218735547,0.024220708079956608,0.025254800055613067,0.019743670705902692
2023-01-12,0.02743211573767663,0.024898883839622875,0.02191552208419914,0.026558334879165802,0.023542170912076624,0.020045503587135534,0.01543704770185589
2023-01-13,0.02725475224873413,0.0246870731643422,0.021712739113162495,0.026298144167075977,0.023308958039125454,0.019022632729113143,0.014619422134388672
2023-01-17,0.027340547553057957,0.024494981617057498,0.021675247100255614,0.026429446553420895,0.023449304991754915,0.02120152103126929,0.01640872460958907
2023-01-18,0.02660815154202117,0.022590000651852443,0.020072519639289306,0.024704916749547588,0.0219041298631657,0.023357868217422292,0.0182090941549755
2023-01-19,0.02604261350028724,0.02210979300301356,0.019861239293926962,0.024729377051996498,0.021970378732700812,0.023759247564040915,0.018537187867924274
2023-01-20,0.026882388684596973,0.023564391565299315,0.021129514204339298,0.02614047285877503,0.023252371377964764,0.022273516175060765,0.01731441918942449
2023-01-23,0.025198115691875345,0.024301150779927946,0.02189738237399745,0.027122749911492747,0.02417946132898855,0.02221288274245772,0.017284693304919517
2023-01-24,0.025522060606469492,0.023147155131565622,0.020990519325529956,0.026223163936471797,0.023392632499389096,0.020810982164412153,0.01614657644998144
2023-01-25,0.02690453673431466,0.022021269955984697,0.0199009363114936,0.02490141271584109,0.02216835944003191,0.020509515361013485,0.01590542906540323
2023-01-26,0.025609565563865958,0.022501800604916595,0.02040236602794466,0.02554085555769724,0.022777149973907673,0.019775643048419052,0.015327308067734111
2023-01-27,0.025710889020930522,0.02244669482460175,0.020285245922893776,0.025338546724927552,0.02257797994445087,0.019309498599433827,0.014955047065275446
2023-01-30,0.023975090175747976,0.02246502140871955,0.020475678091560652,0.02572282002851695,0.022983404501942428,0.022451837375414514,0.017596732657324882
2023-01-31,0.022138658582001834,0.021882793119805302,0.01998260320356179,0.02517829061696258,0.02250073732441853,0.02121644190869837,0.016591137531511167
2023-02-01,0.023835335732372395,0.022463675021510258,0.020631657631949973,0.02600385711290869,0.02330444478596762,0.017987365347737178,0.013964784682863872
2023-02-02,0.021334717760373975,0.023495910318867053,0.023435917157982215,0.029565027872490865,0.027608901995132877,0.019822443565251126,0.016377830190072714
2023-02-03,0.02282799288319149,0.023785535518389047,0.02386830552865875,0.029969015887871656,0.028103792727013393,0.018986134157689866,0.01576418311333184
2023-02-06,0.022408946994771063,0.023285371385270964,0.023337392905192555,0.029331505622233172,0.02747745661622819,0.021345395994571498,0.017857260874314655
2023-02-07,0.024544246756401152,0.02138201553075695,0.02159490555873233,0.02724853073277765,0.025592242137865127,0.01959970457001988,0.016441128298644775
2023-02-08,0.02562866757231143,0.02206182576146841,0.022356052697984706,0.02808297832290369,0.02645742250362909,0.02174622098535749,0.018453671169236102
2023-02-09,0.024743362321055208,0.022213306757431793,0.02257722445651742,0.02829301579116633,0.026717050941539644,0.024243101086276368,0.02080090809827338
2023-02-10,0.027903681048954514,0.02135808871859547,0.021846555027857706,0.027366498265568213,0.025929173361206356,0.023779808844936166,0.020533553238570743
2023-02-13,0.026741543982363437,0.022053830296608755,0.022503814165784824,0.02811730959192853,0.026634442560537083,0.023370194773463776,0.020152970027202944
2023-02-14,0.030369212197682797,0.021973740997618337,0.022482789771900463,0.02803197844430035,0.026609822552933458,0.02016470630626027,0.017323831348982834
2023-02-15,0.031903092354249,0.02201750852534041,0.02246037101133026,0.028009278674281574,0.02655478551966032,0.018730932331044187,0.016028449394309727
2023-02-16,0.030695414156726525,0.021679468731910137,0.022106071252355183,0.027584884004708425,0.026151582120482148,0.022972738057128437,0.019954861330642875
2023-02-17,0.03266236034926012,0.021416215626956777,0.021863776262403045,0.02727662047598682,0.02588521738671705,0.022620170155394744,0.019704683294186558
2023-02-21,0.031281804081083345,0.02181711457976086,0.02215981619867521,0.02763883773638577,0.02617411807154108,0.029634986174144982,0.02614594138929607
2023-02-22,0.031346447032187155,0.021021062960619476,0.02126215978139127,0.02661750114645588,0.02513604750349789,0.028091151630674223,0.024642592487124425
2023-02-23,0.03152201027864211,0.02118105459157952,0.02203393872766881,0.027234702321051914,0.026191830037089033,0.025247386243088924,0.02271001776469232
2023-02-24,0.030179722068320487,0.021840850755534557,0.022655893888185407,0.027948408539641242,0.026862227218504953,0.02658216285994269,0.02395650031363381
2023-02-27,0.03010159266703554,0.021230945076556547,0.021939740634688374,0.027137302977356757,0.02601880426166492,0.024797871680021465,0.02221531199718603
2023-02-28,0.03243583662783949,0.02128327764890839,0.021900096995075394,0.02709611498667691,0.025927558255234656,0.02420800083670879,0.021608913758760555
2023-03-01,0.03266762202033581,0.02044528201929075,0.021017181831413663,0.026061132936300434,0.02491826129511144,0.023887749492361905,0.021346221895424004
2023-03-02,0.034298155078062165,0.019529641743728576,0.02020153207274204,0.025027257317410723,0.02402136088569484,0.02158130028196285,0.01937207191039401
2023-03-03,0.03143395912687448,0.02038659226414955,0.021001661921273868,0.025977299582948025,0.024903546306734026,0.01923873865578091,0.017134095945731894
2023-03-06,0.03179964341485637,0.01912561432679143,0.01784279077041569,0.022651338415406678,0.02050613784791658,0.019443783484377964,0.015834935364145177
2023-03-07,0.029018596035411154,0.01989307216886948,0.018197796584371175,0.02291802299352412,0.020595748352895477,0.02161265327224528,0.017504323714464226
2023-03-08,0.029168581471525633,0.019684709647590427,0.01808354298728636,0.02279937459848515,0.020535942744316634,0.02054802802905954,0.016670762928906235
2023-03-09,0.025019851397266334,0.02075218288633274,0.018936190514758026,0.023689950090980124,0.021316331950775702,0.028949387505395018,0.023850014917640886
2023-03-10,0.02248561716645936,0.02127946576860832,0.019076134616241917,0.023563410506330613,0.021083113881269513,0.034938172133951,0.02882662614789908
2023-03-13,0.022661395529177727,0.02085189555743599,0.018804850186336645,0.023318810420236088,0.020908798759875055,0.03995578818991845,0.03330885146281981
2023-03-14,0.02152530294261884,0.022353624295272916,0.02008173959475494,0.02467275911208595,0.022133451018543655,0.031986761423072274,0.026312219522962622
2023-03-15,0.02112474115731611,0.021810049561087296,0.019824581453758972,0.024535021484344742,0.022102006561140725,0.038830205352851976,0.03247584154369643
2023-03-16,0.017648490539792266,0.023474317061214094,0.021243209282204224,0.026032005390468967,0.023456033856865025,0.030041472722618222,0.024732463943633702
2023-03-17,0.01599357021063724,0.024148597695611663,0.021910705137101184,0.026781885329615278,0.024175352695909497,0.037085268236201056,0.030935071272577358
2023-03-20,0.014894911323614745,0.02360997597798195,0.02149004998401044,0.026334480206701393,0.02378798070191092,0.03314446638922612,0.027522630417900134
2023-03-21,0.01321219733212221,0.024466167200239825,0.022151133951702127,0.026959798237183447,0.024320313771598333,0.025960016256532523,0.021209904847589795
2023-03-22,0.009672016274370584,0.023854130178100206,0.021475468322726485,0.02610341221468372,0.023476556024264114,0.02811124289296238,0.02300185287927951
2023-03-23,0.009597594605893291,0.023869677213227223,0.021570881951657413,0.026247956434359457,0.023631789486079597,0.028988256968103466,0.02379456632229392
2023-03-24,0.012156706000510399,0.023933682763222698,0.02101189153950698,0.02504221647470446,0.022318449801360343,0.02677225011213168,0.021652876865630236
2023-03-27,0.012331037216561577,0.023330602802967053,0.020728099308751073,0.024978210527253443,0.022325968762210314,0.02398514977770063,0.01934299598344679
2023-03-28,0.01693339178263798,0.02328712149573555,0.02073945899912793,0.025021040485250168,0.022376936741892624,0.022523253848495357,0.018116197501162244
2023-03-29,0.01530142204803691,0.024307873050273904,0.02151253727585267,0.025729967649076448,0.02298526235115971,0.02067496969786904,0.016522845560139963
2023-03-30,0.014904653789172637,0.0244009466594137,0.02152875241200727,0.02566277843485344,0.022904056995909177,0.020457732455513328,0.016337124724831502
2023-03-31,0.014086941963661033,0.025088304691202417,0.02203437586130816,0.026101195081378127,0.02327423898416694,0.019792252812481446,0.015765789740596454
2023-04-03,0.014482670812233598,0.023849445438029335,0.02109473248194722,0.02520847626647614,0.022500876018195472,0.01942510803025835,0.015498662722170667
2023-04-04,0.014717534212889922,0.024001787651568858,0.021181436484222424,0.02523835516440672,0.022513371766942188,0.020386351560731167,0.016312543781560277
2023-04-05,0.018672844985415837,0.022762188139563298,0.020377156665583734,0.02461460420184135,0.02203277002910389,0.020506935149608184,0.016492532490126437
2023-04-06,0.01849179723346714,0.022827367670233942,0.020486151615623404,0.02476226890740307,0.022187328937508403,0.019064548218601065,0.01529165685919957
2023-04-10,0.01871093873869444,0.02089385225571439,0.018812511143723204,0.022913502167209616,0.0205198929093771,0.02019193676266634,0.01629122686252217
2023-04-11,0.01897082244034129,0.019646075956971282,0.01789671253880264,0.022016879786445308,0.019781837239171943,0.02041497956043696,0.016574602298455022
2023-04-12,0.01880719182467578,0.019734079699775052,0.017842677256712437,0.02183515192892377,0.019569909438345176,0.020396809692149923,0.016522658010535277
2023-04-13,0.016738400557504748,0.019157510118562798,0.01727836965096094,0.021125998737641465,0.0189138488475487,0.01769483083221155,0.014226979177366128
2023-04-14,0.01680897261976817,0.0189501512998258,0.017130553604690634,0.02097099734494183,0.0187899095380315,0.016256952785847763,0.01303129461714904
2023-04-17,0.017194512494811826,0.017084765374771747,0.015525881629319142,0.01914883348139415,0.0171682171616193,0.015955040115958385,0.012841545738122559
2023-04-18,0.01893644048885207,0.01614273925290446,0.014696144032889784,0.018166154585029286,0.016292950269455264,0.015689795958055495,0.012659817837235446
2023-04-19,0.020039061345452105,0.015495408938033077,0.01417745091516004,0.01758524912825457,0.01580123600593238,0.014977673322960483,0.012107324017637628
2023-04-20,0.01970519100467801,0.014463107065379767,0.0132611859624104,0.016475350570834567,0.014817782328590805,0.016258139512827896,0.013271593148426696
2023-04-21,0.019699932477423153,0.012086404930523395,0.011326244753555615,0.014205002494849746,0.012895713231251736,0.015384266078191789,0.01278562668180989
2023-04-24,0.02121543210155842,0.012035944928086515,0.011245553903749267,0.014066556782129272,0.012765438728695,0.01560625718809277,0.012990356253051666
2023-04-25,0.01877743419998576,0.013794968956127604,0.01275716890577758,0.015855156461724473,0.014342211065364955,0.019397738458172963,0.016173925370882587
2023-04-26,0.019453441778536758,0.013910522294177493,0.012922307663984278,0.016066082554427596,0.014571221895879982,0.019571057928048193,0.0163774575214279
2023-04-27,0.016777394214143235,0.016699817151082434,0.015699844450747343,0.019453682719650867,0.017778955426352553,0.016098448334268954,0.013354242913220108
2023-04-28,0.015912336542393622,0.015753400599918036,0.01494391706129527,0.018547335599672136,0.01702610265812501,0.013773909412164479,0.011438490606351494
2023-05-01,0.016271133895448504,0.01551698721929565,0.014855727570630996,0.018412090508709983,0.01699288632164529,0.014297521317008795,0.012012406359700656
2023-05-02,0.0158111352819775,0.015021334064389625,0.014488507341550477,0.017920171598058986,0.01661540306125778,0.017478412304921295,0.01498647664129633
2023-05-03,0.01771556427894088,0.015263183260382921,0.014576731918590302,0.017993176681821186,0.01660342809776414,0.01861586625884374,0.015897287319397824
2023-05-04,0.017153415696466306,0.015406193800633015,0.014724677872627831,0.01813465583143305,0.016753266053617925,0.022371370121590826,0.019327363097439224
2023-05-05,0.013172415538621415,0.017669657176697724,0.016569918785655037,0.020238569334299083,0.018546792341524357,0.016444407343903476,0.01373097656284501
2023-05-08,0.013315533214967182,0.017568581957668663,0.016415664564995346,0.02000197808933778,0.018301887193386393,0.01603720390048733,0.013355178610695425
2023-05-09,0.013520131592989551,0.017686008562896965,0.016495829042128644,0.020048423317213848,0.018335539551488162,0.01745819717108084,0.014600381208085428
2023-05-10,0.013297960943779398,0.017824919816206694,0.01663706715310301,0.020179455762590247,0.018469145148557756,0.01596845294486976,0.013305013467593125
2023-05-11,0.014240051438307253,0.01773398828940094,0.016607350549269602,0.020125012535535055,0.018453903561261233,0.015944637709726706,0.013327757777168627
2023-05-12,0.014737598373434233,0.01658183606240627,0.015555379375914745,0.01887061989491611,0.017312843993318044,0.016086576310444547,0.013509902326810035
2023-05-15,0.014612243222810396,0.01662120427170091,0.015426211615058793,0.018626862749309865,0.017009394657239323,0.016259197532014984,0.013588613233661935
2023-05-16,0.015894571735235605,0.01683866580668091,0.015619275785637104,0.01881508649596181,0.017185758110731194,0.01797388575327359,0.015108915434557632
2023-05-17,0.014287249417610177,0.017800014582017996,0.016493925304349497,0.01978955693528049,0.01808438703765177,0.015830898990593065,0.01320055879440835
2023-05-18,0.013508977494757242,0.018387671254836566,0.01702111995933554,0.02035549334918544,0.018605213524657563,0.01434037856674889,0.011889738627497887
2023-05-19,0.013800178771405085,0.018208224552577486,0.016870558103785405,0.020160304329142193,0.01843690955347442,0.015732276818121817,0.013133174377316523
2023-05-22,0.013953993498850091,0.01820320874758506,0.01690138377120799,0.020179472881838186,0.01847749339910882,0.01649347371597408,0.01383370314193158
2023-05-23,0.01311653062263004,0.01899426168934259,0.01760135362091975,0.02093070883462094,0.019162861828913406,0.019172180544595706,0.01618978136760357
2023-05-24,0.012683198331391168,0.017702667980752543,0.01647080836111434,0.019642560529338316,0.018006363316989963,0.022351149371188633,0.019118170048294397
2023-05-25,0.013217646837524381,0.018064072490692726,0.018127699752317174,0.02135193733652,0.020470392847589513,0.020409625697542347,0.018515079520640344
2023-05-26,0.01123379997599332,0.01658706883305652,0.0163779643096484,0.01941338967122352,0.01841125757230991,0.01786698447134443,0.015886588415512427
2023-05-30,0.011417746707323295,0.01608670720611388,0.01593648540295103,0.018833581725398098,0.01790403238790357,0.016873544592066688,0.015030851658161233
2023-05-31,0.01269827818717829,0.016292078310143163,0.016126598145608795,0.019005171393136587,0.01806875884775957,0.017826435731400317,0.015920078983345957
2023-06-01,0.011641122690290573,0.01602370726805201,0.015933715101174917,0.018709770568077405,0.017847774242595857,0.013533891421398589,0.011977055816345328
2023-06-02,0.009193976819364782,0.017105191317106985,0.01691987334059546,0.01981602426006284,0.018858238380564468,0.011802851044469105,0.010303740450815833
2023-06-05,0.009891463449160458,0.016786250216950665,0.01660887319770803,0.019411041521538518,0.018479794173543253,0.012002996689836757,0.010506372731488665
2023-06-06,0.00991137723331947,0.014416501260863124,0.014495911319643244,0.01683785361656137,0.016195635068894834,0.010701335509036113,0.009528971903988407
2023-06-07,0.009844101365861592,0.01450401940369476,0.014785489003496908,0.017003489320288896,0.016521355420331865,0.010672831859480902,0.009655206039743828
2023-06-08,0.009891344134691237,0.014629355149794446,0.014957120400393603,0.0171210471475795,0.016680419590935316,0.010234093270457146,0.00927727035980689
2023-06-09,0.010623405783352491,0.014488013621478533,0.014744986068792846,0.016874796991869292,0.016396421545687254,0.010502826317335437,0.009505464103141285
2023-06-12,0.01039473696979606,0.015068120365946316,0.015242319334801484,0.017449066813774332,0.016893408352160192,0.012405221889098947,0.011250805826744448
2023-06-13,0.009881216303496776,0.015366481977553963,0.015526886209593284,0.017736632648199673,0.017168462938981232,0.011757885971802991,0.01062255620083651
2023-06-14,0.010008378977008358,0.0152882147647312,0.015636686162408413,0.017702108461318585,0.017290262263050988,0.01060195350587692,0.009664043620158618
2023-06-15,0.008844252987008009,0.016043784855056593,0.01630167360276829,0.018463991389688288,0.017962935434830594,0.011600436218557952,0.010540607618901222
2023-06-16,0.008763754163049586,0.015084978760673487,0.015327391352119663,0.017331735024011464,0.0168646090484949,0.010077434445194754,0.009119460823317832
2023-06-20,0.00897079083897697,0.014602897400756876,0.014849036505134534,0.01674852941033542,0.016311763693146127,0.010577525422198029,0.009629640682547791
2023-06-21,0.00865414399493418,0.0147801411682989,0.015009853904239865,0.01690424669750647,0.016455309588459834,0.009563688439927298,0.008650129889588078
2023-06-22,0.008736776283923173,0.014871299617544924,0.01511949872115723,0.01697940963532857,0.016548470822733845,0.009146812989498595,0.008269566895505972
2023-06-23,0.008134882499802334,0.01434735906854669,0.014587319539987783,0.016349848019521208,0.015940565818383202,0.009903405633519958,0.009017939392898886
2023-06-26,0.007934038836108031,0.01406893687316485,0.014466640494207957,0.016069976592106558,0.015802719802008567,0.011131712744528736,0.010348512255729672
2023-06-27,0.007038357806829656,0.014403651288265602,0.013419737438200824,0.015451284960076299,0.014243246391409335,0.01035174896592309,0.008720835580441686
2023-06-28,0.008174317349987035,0.013111646404783947,0.012268911147249562,0.014115919714891848,0.013042270216530715,0.009844729304962357,0.008339388522816545
2023-06-29,0.00803205480286644,0.013231892547424203,0.012397402212564359,0.01424695095393363,0.013175058897177589,0.010010576427013869,0.008497710806447458
2023-06-30,0.006479018366104163,0.014064174916772717,0.01303523355825331,0.014954687418392875,0.013753512758735995,0.01010953031534942,0.008509391489104488
2023-07-03,0.008818033340118651,0.01337250674955207,0.012365942743816773,0.014166508760205662,0.01301508079674109,0.010055287266148362,0.008479666251090907
2023-07-05,0.008890273454970373,0.011669958417770384,0.010937216767833031,0.012514327674571415,0.011583734220907261,0.010925480288122971,0.009410042025437843
2023-07-06,0.008395223205719953,0.012170411341462066,0.011411893284770908,0.013046166719320811,0.01208150497918007,0.012993917665301901,0.011279395122410435
2023-07-07,0.00922480615567096,0.012182162797370617,0.011436596986102361,0.013057523556108517,0.012103319002012239,0.01197683441806999,0.01036665406081446
2023-07-10,0.009376009079312547,0.01213267019577464,0.011281983429242508,0.01285531280239276,0.011861116122239081,0.012367380153434136,0.01067682732084034
2023-07-11,0.009432326855127314,0.01216455873317421,0.011278803107752857,0.012828085193725134,0.011823476359542976,0.011989181076262739,0.010327209300460475
2023-07-12,0.00866323282585564,0.0126740631621368,0.011785300235271452,0.013399901122031944,0.012370295456775851,0.009980629512001163,0.008512418293550879
2023-07-13,0.007917332004392198,0.012513682142727064,0.011750698361352306,0.013353460729427453,0.012393609504642116,0.0100787888115522,0.008662592913587735
2023-07-14,0.008276314854926137,0.012150569471958252,0.011583519470863904,0.013127968034016755,0.012293064895596888,0.00966611060735471,0.008396734090344955
2023-07-17,0.009779662802649249,0.012238059396171343,0.011535602021771023,0.013072805771146629,0.01216561655010653,0.009873943800349266,0.008524162467781997
2023-07-18,0.009772937329190552,0.011394283890914585,0.01088101449698328,0.012287921273360635,0.011528061715900179,0.009581077515738435,0.0083792309250847
2023-07-19,0.010415807521450082,0.011333354486409257,0.01085088522824258,0.012230057004483388,0.011496537849639573,0.010259491250413146,0.009036223023029923
2023-07-20,0.009886856799051675,0.011486481195663482,0.011160557837132967,0.012512008097871752,0.011875583304623015,0.010614574248268697,0.00948384876785393
2023-07-21,0.01039156666488452,0.011249860506627404,0.010977137240367545,0.012266134578209886,0.011680705727391532,0.010016796905585804,0.008978152277412778
2023-07-24,0.01024142142868885,0.011311185077390417,0.01098893382605769,0.012283662385705196,0.01166830779866712,0.010485564813391718,0.00939121467058593
2023-07-25,0.011624429673829382,0.010854217259058347,0.010611126807611747,0.011809003964954665,0.01127112429182454,0.010391638441546523,0.009391045677978204
2023-07-26,0.01396142697523431,0.010699246789157074,0.010472306112991247,0.011630089364836787,0.011115415791713726,0.009397807729671743,0.008476641129672603
2023-07-27,0.014022659341439236,0.009986578300726528,0.009872993179654321,0.010884607807029496,0.010484796022651099,0.011205132162994387,0.010363354051078416
2023-07-28,0.013363186215713446,0.010889181573521752,0.010725648365477597,0.011856049671422496,0.011389184826739352,0.00961091401626779,0.008743943904424893
2023-07-31,0.015791213950963418,0.010780831771399066,0.010639894049999012,0.011734726433287192,0.011293515452396449,0.010050296421241181,0.009200685826658587
