mapDate,state,none,d0,d1,d2,d3,d4,valid_start,valid_end,statisticFormatID,release_date,dsci,dsci_delta4w,dsci_delta4w_z
2021-03-30T00:00:00,CA,0.77,99.23,90.66,64.02,31.76,5.36,2021-03-30,2021-04-05,1,2021-04-01,291.03,10.620000000000005,-0.08577256600005986
2021-04-06T00:00:00,CA,0.77,99.23,92.65,69.68,35.42,5.36,2021-04-06,2021-04-12,1,2021-04-08,302.34000000000003,20.32000000000005,0.30646791232653536
2021-04-13T00:00:00,CA,0.78,99.22,94.14,76.97,38.68,5.36,2021-04-13,2021-04-19,1,2021-04-15,314.37000000000006,32.650000000000034,0.7818429692281545
2021-04-20T00:00:00,CA,0.0,100.0,96.54,85.37,49.86,5.36,2021-04-20,2021-04-26,1,2021-04-22,337.13000000000005,46.030000000000086,1.2973002510986738
2021-04-27T00:00:00,CA,0.0,100.0,97.51,87.95,52.86,5.36,2021-04-27,2021-05-03,1,2021-04-29,343.68,52.650000000000034,1.5130327003270128
2021-05-04T00:00:00,CA,0.0,100.0,97.52,92.88,73.31,5.36,2021-05-04,2021-05-10,1,2021-05-06,369.07,66.72999999999996,2.004252546106238
2021-05-11T00:00:00,CA,0.0,100.0,100.0,94.31,73.33,13.53,2021-05-11,2021-05-17,1,2021-05-13,381.16999999999996,66.7999999999999,1.8943815776519646
2021-05-18T00:00:00,CA,0.0,100.0,100.0,94.31,73.33,15.91,2021-05-18,2021-05-24,1,2021-05-20,383.55,46.41999999999996,1.0488414494492753
2021-05-25T00:00:00,CA,0.0,100.0,100.0,94.61,74.46,26.04,2021-05-25,2021-05-31,1,2021-05-27,395.11,51.43000000000001,1.1966558907722298
2021-06-01T00:00:00,CA,0.0,100.0,100.0,94.61,74.46,26.04,2021-06-01,2021-06-07,1,2021-06-03,395.11,26.04000000000002,0.2334501071802549
2021-06-08T00:00:00,CA,0.0,100.0,100.0,94.75,85.2,33.32,2021-06-08,2021-06-14,1,2021-06-10,413.27,32.10000000000002,0.4384353226574446
2021-06-15T00:00:00,CA,0.0,100.0,100.0,94.75,85.44,33.32,2021-06-15,2021-06-21,1,2021-06-17,413.51,29.95999999999998,0.33945651635092455
2021-06-22T00:00:00,CA,0.0,100.0,100.0,94.73,85.44,33.32,2021-06-22,2021-06-28,1,2021-06-24,413.49,18.379999999999995,-0.10363792286207646
2021-06-29T00:00:00,CA,0.0,100.0,100.0,94.73,85.44,33.32,2021-06-29,2021-07-05,1,2021-07-01,413.49,18.379999999999995,-0.11759338511813976
2021-07-06T00:00:00,CA,0.0,100.0,100.0,94.73,85.44,33.32,2021-07-06,2021-07-12,1,2021-07-08,413.49,0.22000000000002728,-0.8041246255212248
2021-07-13T00:00:00,CA,0.0,100.0,100.0,94.75,85.73,33.32,2021-07-13,2021-07-19,1,2021-07-15,413.8,0.29000000000002046,-0.8017930374469844
2021-07-20T00:00:00,CA,0.0,100.0,100.0,94.75,85.75,33.42,2021-07-20,2021-07-26,1,2021-07-22,413.92,0.4300000000000068,-0.7929322931717382
2021-07-27T00:00:00,CA,0.0,100.0,100.0,95.09,88.59,46.49,2021-07-27,2021-08-02,1,2021-07-29,430.1700000000001,16.680000000000064,-0.1892132795295342
2021-08-03T00:00:00,CA,0.0,100.0,100.0,95.07,88.37,46.45,2021-08-03,2021-08-09,1,2021-08-05,429.89,16.399999999999977,-0.20747572315302215
2021-08-10T00:00:00,CA,0.0,100.0,100.0,95.07,88.37,47.1,2021-08-10,2021-08-16,1,2021-08-12,430.54,16.74000000000001,-0.19749297598516696
2021-08-17T00:00:00,CA,0.0,100.0,100.0,95.58,88.37,48.97,2021-08-17,2021-08-23,1,2021-08-19,432.91999999999996,18.999999999999943,-0.1190678101453616
2021-08-24T00:00:00,CA,0.0,100.0,100.0,95.58,88.37,47.4,2021-08-24,2021-08-30,1,2021-08-26,431.34999999999997,1.1799999999998931,-0.7750288335490633
2021-08-31T00:00:00,CA,0.0,100.0,100.0,95.56,88.37,47.4,2021-08-31,2021-09-06,1,2021-09-02,431.33,1.4399999999999977,-0.7391728231844393
2021-09-07T00:00:00,CA,0.0,100.0,100.0,93.93,87.94,45.66,2021-09-07,2021-09-13,1,2021-09-09,427.53,-3.0100000000000477,-0.8809156306409713
2021-09-14T00:00:00,CA,0.0,100.0,100.0,93.93,87.94,45.66,2021-09-14,2021-09-20,1,2021-09-16,427.53,-5.389999999999986,-0.9400754704548503
2021-09-21T00:00:00,CA,0.0,100.0,100.0,93.93,87.88,45.66,2021-09-21,2021-09-27,1,2021-09-23,427.47,-3.8799999999999386,-0.853292988271142
2021-09-28T00:00:00,CA,0.0,100.0,100.0,93.93,87.88,45.66,2021-09-28,2021-10-04,1,2021-09-30,427.47,-3.859999999999957,-0.829197871383814
2021-10-05T00:00:00,CA,0.0,100.0,100.0,93.93,87.88,45.66,2021-10-05,2021-10-11,1,2021-10-07,427.47,-0.05999999999994543,-0.6645429483731303
2021-10-12T00:00:00,CA,0.0,100.0,100.0,93.93,87.18,45.66,2021-10-12,2021-10-18,1,2021-10-14,426.77,-0.7599999999999909,-0.6669482922583333
2021-10-19T00:00:00,CA,0.0,100.0,100.0,93.81,87.18,45.66,2021-10-19,2021-10-25,1,2021-10-21,426.65,-0.82000000000005,-0.6588691912567117
2021-10-26T00:00:00,CA,0.0,100.0,100.0,93.81,83.33,38.74,2021-10-26,2021-11-01,1,2021-10-28,415.88,-11.590000000000032,-1.031873474694765
2021-11-02T00:00:00,CA,0.0,100.0,100.0,93.81,83.33,38.74,2021-11-02,2021-11-08,1,2021-11-04,415.88,-11.590000000000032,-1.0174027487052462
2021-11-09T00:00:00,CA,0.0,100.0,100.0,92.43,80.28,37.62,2021-11-09,2021-11-15,1,2021-11-11,410.33000000000004,-16.43999999999994,-1.173373452584628
2021-11-16T00:00:00,CA,0.0,100.0,100.0,92.43,80.28,37.62,2021-11-16,2021-11-22,1,2021-11-18,410.33000000000004,-16.319999999999936,-1.1352717155725538
2021-11-23T00:00:00,CA,0.0,100.0,100.0,92.43,80.28,28.27,2021-11-23,2021-11-29,1,2021-11-25,400.98,-14.899999999999977,-1.0544620026836795
2021-11-30T00:00:00,CA,0.0,100.0,100.0,92.43,80.28,28.27,2021-11-30,2021-12-06,1,2021-12-02,400.98,-14.899999999999977,-1.014837018749223
2021-12-07T00:00:00,CA,0.0,100.0,100.0,92.43,80.28,28.27,2021-12-07,2021-12-13,1,2021-12-09,400.98,-9.350000000000023,-0.7881292878033338
2021-12-14T00:00:00,CA,0.0,100.0,100.0,92.43,80.28,28.27,2021-12-14,2021-12-20,1,2021-12-16,400.98,-9.350000000000023,-0.7605068853582254
2021-12-21T00:00:00,CA,0.0,100.0,100.0,92.44,79.44,23.11,2021-12-21,2021-12-27,1,2021-12-23,394.99,-5.990000000000009,-0.6216044045834515
2021-12-28T00:00:00,CA,0.0,100.0,100.0,86.28,32.93,0.84,2021-12-28,2022-01-03,1,2021-12-30,320.04999999999995,-80.93000000000006,-3.568796655711047
2022-01-04T00:00:00,CA,0.0,100.0,99.3,67.62,16.6,0.84,2022-01-04,2022-01-10,1,2022-01-06,284.36,-116.62,-4.56703211879359
2022-01-11T00:00:00,CA,0.0,100.0,99.25,66.39,1.39,0.0,2022-01-11,2022-01-17,1,2022-01-13,267.03,-133.95000000000005,-4.332376345070982
2022-01-18T00:00:00,CA,0.0,100.0,99.25,66.39,1.39,0.0,2022-01-18,2022-01-24,1,2022-01-20,267.03,-127.96000000000004,-3.4789636028222892
2022-01-25T00:00:00,CA,0.0,100.0,99.25,66.39,1.39,0.0,2022-01-25,2022-01-31,1,2022-01-27,267.03,-53.01999999999998,-1.2452310195363716
2022-02-01T00:00:00,CA,0.0,100.0,99.25,66.39,1.39,0.0,2022-02-01,2022-02-07,1,2022-02-03,267.03,-17.33000000000004,-0.3414528042799569
2022-02-08T00:00:00,CA,0.0,100.0,99.25,66.42,1.39,0.0,2022-02-08,2022-02-14,1,2022-02-10,267.06,0.03000000000002956,0.07243276075571066
2022-02-15T00:00:00,CA,0.0,100.0,99.57,66.39,1.39,0.0,2022-02-15,2022-02-21,1,2022-02-17,267.34999999999997,0.3199999999999932,0.06247227583312027
2022-02-22T00:00:00,CA,0.0,100.0,100.0,68.77,6.7,0.0,2022-02-22,2022-02-28,1,2022-02-24,275.46999999999997,8.439999999999998,0.24342734211516237
2022-03-01T00:00:00,CA,0.0,100.0,100.0,86.98,12.82,0.0,2022-03-01,2022-03-07,1,2022-03-03,299.8,32.77000000000004,0.8215580228123227
2022-03-08T00:00:00,CA,0.0,100.0,100.0,86.98,12.82,0.0,2022-03-08,2022-03-14,1,2022-03-10,299.8,32.74000000000001,0.800402112534085
2022-03-15T00:00:00,CA,0.0,100.0,100.0,93.23,35.22,0.0,2022-03-15,2022-03-21,1,2022-03-17,328.45000000000005,61.10000000000008,1.4718848222598233
2022-03-22T00:00:00,CA,0.0,100.0,100.0,93.65,37.69,0.0,2022-03-22,2022-03-28,1,2022-03-24,331.34,55.870000000000005,1.2920496701037079
2022-03-29T00:00:00,CA,0.0,100.0,100.0,93.65,40.25,0.0,2022-03-29,2022-04-04,1,2022-03-31,333.9,34.099999999999966,0.7444248684661218
2022-04-05T00:00:00,CA,0.0,100.0,100.0,93.65,40.67,0.0,2022-04-05,2022-04-11,1,2022-04-07,334.32,34.51999999999998,0.7399867366418794
2022-04-12T00:00:00,CA,0.0,100.0,100.0,95.75,46.87,0.0,2022-04-12,2022-04-18,1,2022-04-14,342.62,14.169999999999959,0.2573332423250302
2022-04-19T00:00:00,CA,0.0,100.0,100.0,95.18,40.81,0.0,2022-04-19,2022-04-25,1,2022-04-21,335.99,4.650000000000034,0.04424098583316177
2022-04-26T00:00:00,CA,0.0,100.0,100.0,95.18,40.56,0.0,2022-04-26,2022-05-02,1,2022-04-28,335.74,1.8400000000000318,-0.0028509604558687235
2022-05-03T00:00:00,CA,0.0,100.0,100.0,95.18,40.51,0.0,2022-05-03,2022-05-09,1,2022-05-05,335.69,1.3700000000000045,0.009253722556368077
2022-05-10T00:00:00,CA,0.0,100.0,99.86,95.14,59.81,0.0,2022-05-10,2022-05-16,1,2022-05-12,354.81,12.189999999999998,0.30620090029186064
2022-05-17T00:00:00,CA,0.0,100.0,99.86,95.14,59.81,0.18,2022-05-17,2022-05-23,1,2022-05-19,354.99,19.0,0.5128466456307336
2022-05-24T00:00:00,CA,0.0,100.0,99.86,97.56,59.81,11.59,2022-05-24,2022-05-30,1,2022-05-26,368.82,33.079999999999984,0.8919863668483502
2022-05-31T00:00:00,CA,0.0,100.0,99.86,97.56,59.81,11.59,2022-05-31,2022-06-06,1,2022-06-02,368.82,33.129999999999995,0.9117972227482715
2022-06-07T00:00:00,CA,0.0,100.0,99.79,97.48,59.81,11.59,2022-06-07,2022-06-13,1,2022-06-09,368.67,13.860000000000014,0.40980805867556386
2022-06-14T00:00:00,CA,0.0,100.0,99.79,97.48,59.81,11.59,2022-06-14,2022-06-20,1,2022-06-16,368.67,13.680000000000007,0.4166979444200549
2022-06-21T00:00:00,CA,0.0,100.0,99.79,97.48,59.81,11.59,2022-06-21,2022-06-27,1,2022-06-23,368.67,-0.14999999999997726,0.0671644004982543
2022-06-28T00:00:00,CA,0.0,100.0,99.79,97.48,59.81,11.59,2022-06-28,2022-07-04,1,2022-06-30,368.67,-0.14999999999997726,0.07666402906517111
2022-07-05T00:00:00,CA,0.0,100.0,99.8,97.48,59.81,11.59,2022-07-05,2022-07-11,1,2022-07-07,368.68,0.009999999999990905,0.09041729064649671
2022-07-12T00:00:00,CA,0.0,100.0,99.8,97.48,59.81,12.74,2022-07-12,2022-07-18,1,2022-07-14,369.83000000000004,1.160000000000025,0.12062975899179143
2022-07-19T00:00:00,CA,0.0,100.0,99.78,97.47,59.81,12.74,2022-07-19,2022-07-25,1,2022-07-21,369.8,1.1299999999999955,0.1194005815112653
2022-07-26T00:00:00,CA,0.0,100.0,99.78,97.47,59.81,12.74,2022-07-26,2022-08-01,1,2022-07-28,369.8,1.1299999999999955,0.11904348165767513
2022-08-02T00:00:00,CA,0.0,100.0,99.78,97.47,59.81,12.12,2022-08-02,2022-08-08,1,2022-08-04,369.18,0.5,0.11066875955050894
2022-08-09T00:00:00,CA,0.0,100.0,99.77,97.52,45.81,16.53,2022-08-09,2022-08-15,1,2022-08-11,359.63,-10.200000000000045,-0.16256009280179526
2022-08-16T00:00:00,CA,0.0,100.0,99.76,97.53,43.16,16.57,2022-08-16,2022-08-22,1,2022-08-18,357.0199999999999,-12.780000000000086,-0.21742073025373412
2022-08-23T00:00:00,CA,0.0,100.0,99.76,97.53,43.16,16.57,2022-08-23,2022-08-29,1,2022-08-25,357.0199999999999,-12.780000000000086,-0.201992213138357
2022-08-30T00:00:00,CA,0.0,100.0,99.76,97.52,40.18,16.57,2022-08-30,2022-09-05,1,2022-09-01,354.03,-15.150000000000034,-0.2576143373100647
2022-09-06T00:00:00,CA,0.0,100.0,99.76,97.52,40.18,16.57,2022-09-06,2022-09-12,1,2022-09-08,354.03,-5.600000000000023,0.003685316004048384
2022-09-13T00:00:00,CA,0.0,100.0,99.76,94.06,40.91,16.57,2022-09-13,2022-09-19,1,2022-09-15,351.3,-5.719999999999914,0.001827482234231644
2022-09-20T00:00:00,CA,0.0,100.0,99.76,94.06,40.91,16.57,2022-09-20,2022-09-26,1,2022-09-22,351.3,-5.719999999999914,0.001995470212443537
2022-09-27T00:00:00,CA,0.0,100.0,99.76,94.01,40.91,16.57,2022-09-27,2022-10-03,1,2022-09-29,351.24999999999994,-2.7800000000000296,0.08075752603416196
2022-10-04T00:00:00,CA,0.0,100.0,99.77,94.02,40.91,16.57,2022-10-04,2022-10-10,1,2022-10-06,351.2699999999999,-2.7600000000000477,0.08073416815663556
2022-10-11T00:00:00,CA,0.0,100.0,99.77,93.99,40.91,16.57,2022-10-11,2022-10-17,1,2022-10-13,351.23999999999995,-0.06000000000005912,0.15360339530657385
2022-10-18T00:00:00,CA,0.0,100.0,99.77,91.83,40.91,16.57,2022-10-18,2022-10-24,1,2022-10-20,349.08,-2.2200000000000273,0.09605691268820236
2022-10-25T00:00:00,CA,0.0,100.0,99.77,91.83,43.06,16.57,2022-10-25,2022-10-31,1,2022-10-27,351.22999999999996,-0.01999999999998181,0.15502359641775398
2022-11-01T00:00:00,CA,0.0,100.0,99.77,91.83,43.06,16.57,2022-11-01,2022-11-07,1,2022-11-03,351.22999999999996,-0.03999999999996362,0.14860427981721414
2022-11-08T00:00:00,CA,0.0,100.0,99.51,88.09,41.39,16.57,2022-11-08,2022-11-14,1,2022-11-10,345.56,-5.67999999999995,-0.006598811077397784
2022-11-15T00:00:00,CA,0.0,100.0,99.48,84.97,40.92,12.73,2022-11-15,2022-11-21,1,2022-11-17,338.1000000000001,-10.979999999999905,-0.15253340573949115
2022-11-22T00:00:00,CA,0.0,100.0,99.48,84.97,40.92,12.73,2022-11-22,2022-11-28,1,2022-11-24,338.1000000000001,-13.129999999999882,-0.21236033138442345
2022-11-29T00:00:00,CA,0.0,100.0,99.48,84.97,40.92,12.73,2022-11-29,2022-12-05,1,2022-12-01,338.1000000000001,-13.129999999999882,-0.21330927172757566
2022-12-06T00:00:00,CA,0.0,100.0,99.48,84.97,40.08,12.73,2022-12-06,2022-12-12,1,2022-12-08,337.26000000000005,-8.299999999999955,-0.0861320429126044
2022-12-13T00:00:00,CA,0.0,100.0,97.94,80.56,35.5,7.16,2022-12-13,2022-12-19,1,2022-12-15,321.16,-16.940000000000055,-0.3158807119388865
2022-12-20T00:00:00,CA,0.0,100.0,97.94,80.56,35.5,7.16,2022-12-20,2022-12-26,1,2022-12-22,321.16,-16.940000000000055,-0.3117461559285
2022-12-27T00:00:00,CA,0.0,100.0,97.94,80.56,35.5,7.16,2022-12-27,2023-01-02,1,2022-12-29,321.16,-16.940000000000055,-0.3058794494912239
2023-01-03T00:00:00,CA,0.0,100.0,97.93,71.14,27.1,0.0,2023-01-03,2023-01-09,1,2023-01-05,296.17,-41.09000000000003,-1.0183729114164224
2023-01-10T00:00:00,CA,0.0,100.0,95.38,46.0,0.32,0.0,2023-01-10,2023-01-16,1,2023-01-12,241.7,-79.46000000000004,-2.3229455861065413
2023-01-17T00:00:00,CA,0.64,99.36,92.12,42.84,0.0,0.0,2023-01-17,2023-01-23,1,2023-01-19,234.32000000000002,-86.84,-2.890597790673297
2023-01-24T00:00:00,CA,0.64,99.36,89.56,32.57,0.0,0.0,2023-01-24,2023-01-30,1,2023-01-26,221.49,-99.67000000000002,-3.74175841368689
2023-01-31T00:00:00,CA,0.64,99.36,89.56,32.57,0.0,0.0,2023-01-31,2023-02-06,1,2023-02-02,221.49,-74.68,-2.5240914526736464
2023-02-07T00:00:00,CA,0.64,99.36,84.6,32.62,0.0,0.0,2023-02-07,2023-02-13,1,2023-02-09,216.57999999999998,-25.120000000000005,-0.7286031398643138
2023-02-14T00:00:00,CA,0.64,99.36,84.6,32.62,0.0,0.0,2023-02-14,2023-02-20,1,2023-02-16,216.57999999999998,-17.740000000000038,-0.4687922628121057
2023-02-21T00:00:00,CA,0.61,99.39,84.6,32.62,0.0,0.0,2023-02-21,2023-02-27,1,2023-02-23,216.61,-4.8799999999999955,-0.03841427472275799
2023-02-28T00:00:00,CA,16.71,83.29,49.13,24.96,0.0,0.0,2023-02-28,2023-03-06,1,2023-03-02,157.38000000000002,-64.10999999999999,-1.959124688594203
2023-03-07T00:00:00,CA,26.84,73.16,43.06,19.0,0.0,0.0,2023-03-07,2023-03-13,1,2023-03-09,135.22,-81.35999999999999,-2.40847020759701
2023-03-14T00:00:00,CA,44.66,55.34,36.42,8.49,0.0,0.0,2023-03-14,2023-03-20,1,2023-03-16,100.25,-116.32999999999998,-3.324435256038624
2023-03-21T00:00:00,CA,48.51,51.49,35.88,8.49,0.0,0.0,2023-03-21,2023-03-27,1,2023-03-23,95.86,-120.75000000000001,-3.17435384031899
2023-03-28T00:00:00,CA,55.34,44.66,28.11,1.95,0.0,0.0,2023-03-28,2023-04-03,1,2023-03-30,74.72,-82.66000000000003,-1.8672599808920236
2023-04-04T00:00:00,CA,56.17,43.83,24.86,0.82,0.0,0.0,2023-04-04,2023-04-10,1,2023-04-06,69.50999999999999,-65.71000000000001,-1.319961090223274
2023-04-11T00:00:00,CA,65.67,34.33,8.79,0.0,0.0,0.0,2023-04-11,2023-04-17,1,2023-04-13,43.12,-57.13,-1.0385034969134452
2023-04-18T00:00:00,CA,65.67,34.33,8.79,0.0,0.0,0.0,2023-04-18,2023-04-24,1,2023-04-20,43.12,-52.74,-0.8799783260963757
2023-04-25T00:00:00,CA,68.04,31.96,7.98,0.0,0.0,0.0,2023-04-25,2023-05-01,1,2023-04-27,39.94,-34.78,-0.360878738023882
2023-05-02T00:00:00,CA,68.04,31.96,7.98,0.0,0.0,0.0,2023-05-02,2023-05-08,1,2023-05-04,39.94,-29.569999999999993,-0.20111131716110736
2023-05-09T00:00:00,CA,68.02,31.98,5.95,0.0,0.0,0.0,2023-05-09,2023-05-15,1,2023-05-11,37.93,-5.189999999999998,0.4796902191007696
2023-05-16T00:00:00,CA,68.02,31.98,5.95,0.0,0.0,0.0,2023-05-16,2023-05-22,1,2023-05-18,37.93,-5.189999999999998,0.4921240614824159
2023-05-23T00:00:00,CA,70.86,29.14,4.63,0.0,0.0,0.0,2023-05-23,2023-05-29,1,2023-05-25,33.77,-6.169999999999995,0.483240539139317
2023-05-30T00:00:00,CA,70.88,29.12,4.63,0.0,0.0,0.0,2023-05-30,2023-06-05,1,2023-06-01,33.75,-6.189999999999998,0.5152233175344387
2023-06-06T00:00:00,CA,70.88,29.12,4.63,0.0,0.0,0.0,2023-06-06,2023-06-12,1,2023-06-08,33.75,-4.18,0.6084579780538869
2023-06-13T00:00:00,CA,72.32,27.68,4.63,0.0,0.0,0.0,2023-06-13,2023-06-19,1,2023-06-15,32.31,-5.619999999999997,0.5819070487743387
2023-06-20T00:00:00,CA,72.32,27.68,4.63,0.0,0.0,0.0,2023-06-20,2023-06-26,1,2023-06-22,32.31,-1.4600000000000009,0.7220669235358977
2023-06-27T00:00:00,CA,71.88,28.12,4.63,0.0,0.0,0.0,2023-06-27,2023-07-03,1,2023-06-29,32.75,-1.0,0.7368795942438744
2023-07-04T00:00:00,CA,71.95,28.05,4.63,0.0,0.0,0.0,2023-07-04,2023-07-10,1,2023-07-06,32.68,-1.0700000000000003,0.7355596704284929
2023-07-11T00:00:00,CA,71.95,28.05,6.29,0.0,0.0,0.0,2023-07-11,2023-07-17,1,2023-07-13,34.34,2.030000000000001,0.8286333119151758
2023-07-18T00:00:00,CA,74.45,25.55,6.29,0.0,0.0,0.0,2023-07-18,2023-07-24,1,2023-07-20,31.84,-0.4700000000000024,0.7535437911196289
2023-07-25T00:00:00,CA,74.43,25.57,6.29,0.0,0.0,0.0,2023-07-25,2023-07-31,1,2023-07-27,31.86,-0.8900000000000006,0.7425218810929303
2023-08-01T00:00:00,CA,74.43,25.57,6.52,0.0,0.0,0.0,2023-08-01,2023-08-07,1,2023-08-03,32.09,-0.5899999999999963,0.7532788473074277
2023-08-08T00:00:00,CA,74.55,25.45,7.28,0.0,0.0,0.0,2023-08-08,2023-08-14,1,2023-08-10,32.73,-1.6100000000000065,0.7239130876282694
2023-08-15T00:00:00,CA,74.56,25.44,7.27,0.0,0.0,0.0,2023-08-15,2023-08-21,1,2023-08-17,32.71,0.870000000000001,0.7904606745533396
2023-08-22T00:00:00,CA,93.33,6.67,1.38,0.0,0.0,0.0,2023-08-22,2023-08-28,1,2023-08-24,8.05,-23.81,0.050056325170679275
2023-08-29T00:00:00,CA,93.35,6.65,1.35,0.0,0.0,0.0,2023-08-29,2023-09-04,1,2023-08-31,8.0,-24.090000000000003,0.048117590389877896
2023-09-05T00:00:00,CA,93.53,6.47,0.22,0.0,0.0,0.0,2023-09-05,2023-09-11,1,2023-09-07,6.6899999999999995,-26.04,-0.004480967433028351
2023-09-12T00:00:00,CA,93.54,6.46,0.22,0.0,0.0,0.0,2023-09-12,2023-09-18,1,2023-09-14,6.68,-26.03,0.007480121191028046
2023-09-19T00:00:00,CA,93.53,6.47,0.24,0.0,0.0,0.0,2023-09-19,2023-09-25,1,2023-09-21,6.71,-1.3400000000000007,0.755565624145729
2023-09-26T00:00:00,CA,94.01,5.99,0.07,0.0,0.0,0.0,2023-09-26,2023-10-02,1,2023-09-28,6.0600000000000005,-1.9399999999999995,0.7338636054042081
2023-10-03T00:00:00,CA,94.01,5.99,0.07,0.0,0.0,0.0,2023-10-03,2023-10-09,1,2023-10-05,6.0600000000000005,-0.629999999999999,0.7721131550717738
2023-10-10T00:00:00,CA,93.98,6.02,0.07,0.0,0.0,0.0,2023-10-10,2023-10-16,1,2023-10-12,6.09,-0.5899999999999999,0.7713754941965655
2023-10-17T00:00:00,CA,94.32,5.68,0.0,0.0,0.0,0.0,2023-10-17,2023-10-23,1,2023-10-19,5.68,-1.0300000000000002,0.7587775893869934
2023-10-24T00:00:00,CA,94.32,5.68,0.0,0.0,0.0,0.0,2023-10-24,2023-10-30,1,2023-10-26,5.68,-0.3800000000000008,0.7770305161640798
2023-10-31T00:00:00,CA,94.34,5.66,0.0,0.0,0.0,0.0,2023-10-31,2023-11-06,1,2023-11-02,5.66,-0.40000000000000036,0.7767693242268301
2023-11-07T00:00:00,CA,94.04,5.96,0.0,0.0,0.0,0.0,2023-11-07,2023-11-13,1,2023-11-09,5.96,-0.1299999999999999,0.7851318676386201
2023-11-14T00:00:00,CA,95.32,4.68,0.0,0.0,0.0,0.0,2023-11-14,2023-11-20,1,2023-11-16,4.68,-1.0,0.7543769269755044
2023-11-21T00:00:00,CA,95.32,4.68,0.0,0.0,0.0,0.0,2023-11-21,2023-11-27,1,2023-11-23,4.68,-1.0,0.7460729903630361
2023-11-28T00:00:00,CA,95.32,4.68,0.0,0.0,0.0,0.0,2023-11-28,2023-12-04,1,2023-11-30,4.68,-0.9800000000000004,0.7368541675246515
2023-12-05T00:00:00,CA,96.33,3.67,0.0,0.0,0.0,0.0,2023-12-05,2023-12-11,1,2023-12-07,3.67,-2.29,0.6887187372881844
2023-12-12T00:00:00,CA,96.33,3.67,0.0,0.0,0.0,0.0,2023-12-12,2023-12-18,1,2023-12-14,3.67,-1.0099999999999998,0.721386821638329
2023-12-19T00:00:00,CA,96.33,3.67,0.0,0.0,0.0,0.0,2023-12-19,2023-12-25,1,2023-12-21,3.67,-1.0099999999999998,0.7092877456338973
2023-12-26T00:00:00,CA,96.65,3.35,0.0,0.0,0.0,0.0,2023-12-26,2024-01-01,1,2023-12-28,3.35,-1.3299999999999996,0.6880768348428004
2024-01-02T00:00:00,CA,96.65,3.35,0.0,0.0,0.0,0.0,2024-01-02,2024-01-08,1,2024-01-04,3.35,-0.31999999999999984,0.7058165359077341
2024-01-09T00:00:00,CA,96.65,3.35,0.0,0.0,0.0,0.0,2024-01-09,2024-01-15,1,2024-01-11,3.35,-0.31999999999999984,0.6814981431969822
2024-01-16T00:00:00,CA,96.65,3.35,0.0,0.0,0.0,0.0,2024-01-16,2024-01-22,1,2024-01-18,3.35,-0.31999999999999984,0.6518096607127662
2024-01-23T00:00:00,CA,96.55,3.45,0.0,0.0,0.0,0.0,2024-01-23,2024-01-29,1,2024-01-25,3.45,0.10000000000000009,0.6360992718747946
2024-01-30T00:00:00,CA,90.53,9.47,0.0,0.0,0.0,0.0,2024-01-30,2024-02-05,1,2024-02-01,9.47,6.120000000000001,0.8063144062718751
2024-02-06T00:00:00,CA,92.84,7.16,0.0,0.0,0.0,0.0,2024-02-06,2024-02-12,1,2024-02-08,7.16,3.81,0.7005596702441718
2024-02-13T00:00:00,CA,92.81,7.19,0.0,0.0,0.0,0.0,2024-02-13,2024-02-19,1,2024-02-15,7.19,3.8400000000000003,0.6803885612001268
2024-02-20T00:00:00,CA,92.97,7.03,0.0,0.0,0.0,0.0,2024-02-20,2024-02-26,1,2024-02-22,7.03,3.58,0.6551747770383977
2024-02-27T00:00:00,CA,92.97,7.03,0.0,0.0,0.0,0.0,2024-02-27,2024-03-04,1,2024-02-29,7.03,-2.4400000000000004,0.4504045332085406
2024-03-05T00:00:00,CA,95.46,4.54,0.0,0.0,0.0,0.0,2024-03-05,2024-03-11,1,2024-03-07,4.54,-2.62,0.4152604928967255
2024-03-12T00:00:00,CA,95.46,4.54,0.0,0.0,0.0,0.0,2024-03-12,2024-03-18,1,2024-03-14,4.54,-2.6500000000000004,0.3823501694661977
2024-03-19T00:00:00,CA,95.46,4.54,0.0,0.0,0.0,0.0,2024-03-19,2024-03-25,1,2024-03-21,4.54,-2.49,0.3618441132522192
2024-03-26T00:00:00,CA,95.46,4.54,0.0,0.0,0.0,0.0,2024-03-26,2024-04-01,1,2024-03-28,4.54,-2.49,0.34766909409413266
2024-04-02T00:00:00,CA,95.46,4.54,0.0,0.0,0.0,0.0,2024-04-02,2024-04-08,1,2024-04-04,4.54,0.0,0.4787570547679137
2024-04-09T00:00:00,CA,97.32,2.68,0.0,0.0,0.0,0.0,2024-04-09,2024-04-15,1,2024-04-11,2.68,-1.8599999999999999,0.32710667239709973
2024-04-16T00:00:00,CA,97.32,2.68,0.0,0.0,0.0,0.0,2024-04-16,2024-04-22,1,2024-04-18,2.68,-1.8599999999999999,0.293865371741636
2024-04-23T00:00:00,CA,97.32,2.68,0.0,0.0,0.0,0.0,2024-04-23,2024-04-29,1,2024-04-25,2.68,-1.8599999999999999,0.25841321408563694
2024-04-30T00:00:00,CA,97.32,2.68,0.0,0.0,0.0,0.0,2024-04-30,2024-05-06,1,2024-05-02,2.68,-1.8599999999999999,0.2142315712681923
