Date,LAND,FPI,WY,RYN,PHO,CGW,FIW,SPY,TIP,DBC
2015-04-22,7.723326683044434,7.3318681716918945,20.483396530151367,15.31382942199707,23.682729721069336,24.35858154296875,29.554929733276367,174.75975036621094,83.42105865478516,15.040335655212402
2015-04-23,7.761181831359863,7.374566078186035,20.554367065429688,15.20926284790039,23.881195068359375,24.599590301513672,29.785593032836914,175.19947814941406,83.63279724121094,15.226332664489746
2015-04-24,7.74856424331665,7.441662311553955,20.857585906982422,15.174407005310059,23.871746063232422,24.699317932128906,29.6656551361084,175.60601806640625,83.99064636230469,15.217876434326172
2015-04-27,7.710701942443848,7.405065059661865,20.747909545898438,15.127931594848633,23.975696563720703,24.699317932128906,29.887104034423828,174.8759002685547,84.00526428222656,15.217876434326172
2015-04-28,7.698085784912109,7.417263031005859,20.76081657409668,15.087263107299805,24.070199966430664,24.591279983520508,29.896331787109375,175.43177795410156,83.52330017089844,15.243242263793945
2015-04-29,7.7170186042785645,7.319668769836426,20.47049903869629,15.017547607421875,24.022947311401367,24.44999885559082,29.813295364379883,174.70997619628906,83.36991882324219,15.344691276550293
2015-04-30,7.647604465484619,7.252572059631348,20.32856559753418,14.866497993469238,23.777236938476562,24.27547264099121,29.379606246948242,172.95932006835938,83.50865936279297,15.463053703308105
2015-05-01,7.609746932983398,7.222073078155518,20.651132583618164,15.023357391357422,23.83393669128418,24.26716423034668,29.416521072387695,174.8343963623047,83.16548919677734,15.446146011352539
2015-05-04,7.622360706329346,7.252572059631348,20.38018035888672,15.064023971557617,23.862281799316406,24.408443450927734,29.554929733276367,175.33224487304688,82.84418487548828,15.437691688537598
2015-05-05,7.691771507263184,7.228172779083252,20.076963424682617,14.866497993469238,23.62602996826172,24.026151657104492,29.148927688598633,173.3243408203125,82.80763244628906,15.564506530761719
2015-05-06,7.559268474578857,7.130577087402344,20.109214782714844,15.06983757019043,23.767789840698242,24.117570877075195,29.305784225463867,172.61077880859375,82.14318084716797,15.564506530761719
2015-05-07,7.464621067047119,7.020782947540283,20.670494079589844,15.06983757019043,23.796138763427734,24.100950241088867,29.2596492767334,173.2994384765625,82.35490417480469,15.319331169128418
2015-05-08,7.5718841552734375,6.923187255859375,20.986614227294922,15.191828727722168,23.909547805786133,24.624521255493164,29.370372772216797,175.5811004638672,82.69810485839844,15.403873443603516
2015-05-11,7.502477169036865,7.069579601287842,20.88983917236328,15.116311073303223,23.90009117126465,24.549724578857422,29.28732681274414,174.7431640625,81.94597625732422,15.336238861083984
2015-05-12,7.451998233795166,6.843888282775879,20.6124267578125,15.168599128723145,24.230867385864258,24.591279983520508,29.342695236206055,174.22042846679688,82.02630615234375,15.496870040893555
2015-05-13,7.035548210144043,6.758493423461914,20.66403579711914,15.052400588989258,24.382068634033203,24.76580238342285,29.545696258544922,174.2536163330078,81.90218353271484,15.513781547546387
2015-05-14,7.174361705780029,6.892690181732178,20.986614227294922,15.127931594848633,24.68447494506836,25.01512336730957,29.988601684570312,176.0707244873047,82.05554962158203,15.606775283813477
2015-05-15,7.117371082305908,6.856090068817139,20.864032745361328,15.122117042541504,24.665573120117188,24.97356605529785,29.97014808654785,176.26144409179688,82.62510681152344,15.598322868347168
2015-05-18,7.218686103820801,6.892690181732178,20.689844131469727,15.087263107299805,24.760080337524414,24.965259552001953,30.080873489379883,176.8091278076172,82.18697357177734,15.556052207946777
2015-05-19,7.155366897583008,6.7096943855285645,21.070480346679688,14.959449768066406,24.693931579589844,24.882152557373047,29.97014808654785,176.7510223388672,81.79269409179688,15.226332664489746
2015-05-20,6.965404510498047,6.62429666519165,21.076929092407227,14.680598258972168,24.73172950744629,24.97356605529785,29.9793758392334,176.6265869140625,82.01172637939453,15.192510604858398
2015-05-21,6.965404510498047,6.62429666519165,21.018875122070312,14.610878944396973,24.84513282775879,24.98187828063965,30.080873489379883,177.14100646972656,82.32569122314453,15.378511428833008
2015-05-22,7.00339937210083,6.703596591949463,21.115642547607422,14.674789428710938,24.637231826782227,24.807355880737305,29.730247497558594,176.7178192138672,82.46446990966797,15.20942211151123
2015-05-26,6.965404510498047,6.62429666519165,21.264026641845703,14.686407089233398,24.363162994384766,24.44999885559082,29.45342254638672,174.81781005859375,82.53015899658203,14.913517951965332
2015-05-27,7.054056644439697,6.7096943855285645,21.289836883544922,15.05821704864502,24.589981079101562,24.71593475341797,29.69333267211914,176.4772186279297,82.4571533203125,14.710614204406738
2015-05-28,7.054056644439697,6.697493076324463,21.264026641845703,15.168599128723145,24.542722702026367,24.591279983520508,29.628742218017578,176.27810668945312,82.40605163574219,14.786703109741211
2015-05-29,7.079379081726074,6.691396236419678,21.005964279174805,15.000113487243652,24.31590461730957,24.433372497558594,29.499557495117188,175.18292236328125,82.66890716552734,14.972699165344238
2015-06-01,7.035056114196777,6.697493076324463,20.967256546020508,15.122117042541504,24.391511917114258,24.408443450927734,29.52724266052246,175.5396728515625,82.15777587890625,14.938880920410156
2015-06-02,6.965404510498047,6.691396236419678,20.915645599365234,14.87231159210205,24.448219299316406,24.466615676879883,29.656423568725586,175.36537170410156,81.82189178466797,15.116423606872559
2015-06-03,7.047718048095703,6.837789058685303,20.733373641967773,14.80259895324707,24.514368057250977,24.574657440185547,29.739469528198242,175.83001708984375,81.3179931640625,14.92197322845459
2015-06-04,7.085710048675537,6.734094619750977,20.629222869873047,14.854878425598145,24.24030876159668,24.3087158203125,29.351924896240234,174.34487915039062,81.54437255859375,14.786703109741211
2015-06-05,7.142702102661133,6.715793609619141,20.479501724243164,14.72126579284668,24.211957931518555,24.076017379760742,29.416521072387695,174.0461883544922,81.3179931640625,14.854339599609375
2015-06-08,7.076211929321289,6.618199348449707,20.512039184570312,14.65735912322998,24.09855079650879,24.001218795776367,29.241199493408203,172.97589111328125,81.42755126953125,14.86279296875
2015-06-09,7.1490325927734375,6.758493423461914,20.336288452148438,14.576019287109375,24.16470718383789,23.951356887817383,29.268877029418945,172.9510040283203,81.24498748779297,15.099517822265625
2015-06-10,6.971731662750244,6.8011908531188965,20.70082664489746,14.587648391723633,24.419862747192383,24.283782958984375,29.545696258544922,175.02520751953125,80.95287322998047,15.158698081970215
2015-06-11,6.971731662750244,6.88048791885376,20.94169044494629,14.622503280639648,24.448219299316406,24.3087158203125,29.554929733276367,175.5894317626953,81.35450744628906,15.02342700958252
2015-06-12,6.971731662750244,6.984184265136719,20.870084762573242,14.657709121704102,24.29701042175293,24.208986282348633,29.416521072387695,174.2453155517578,81.39832305908203,14.871247291564941
2015-06-15,7.022388458251953,7.222073078155518,20.8570613861084,14.616633415222168,23.815034866333008,23.876558303833008,28.927465438842773,173.49862670898438,81.6612319946289,14.803610801696777
2015-06-16,6.971731662750244,7.136676788330078,21.455951690673828,14.75158977508545,23.90009117126465,23.868247985839844,28.9920597076416,174.44442749023438,82.14318084716797,14.8458833694458
2015-06-17,6.965378284454346,7.075676918029785,21.267168045043945,15.097790718078613,23.852832794189453,23.785146713256836,29.075109481811523,174.7265625,82.23810577392578,14.888157844543457
2015-06-18,6.927245140075684,7.075676918029785,21.293210983276367,15.309030532836914,24.10800552368164,24.009532928466797,29.407299041748047,176.54359436035156,82.04090118408203,14.888157844543457
2015-06-19,6.895468711853027,7.319668769836426,21.202072143554688,15.285558700561523,23.98004913330078,23.95966911315918,29.361154556274414,175.7598876953125,82.23078918457031,14.752887725830078
2015-06-22,6.965378284454346,7.257448673248291,21.202072143554688,15.256223678588867,24.188566207885742,24.3087158203125,29.490331649780273,176.66033935546875,81.86567687988281,14.803610801696777
2015-06-23,6.863691806793213,7.045179843902588,21.032827377319336,15.256223678588867,24.292823791503906,24.375202178955078,29.56414794921875,176.78536987304688,81.68312072753906,14.98115348815918
2015-06-24,6.838275909423828,7.142777919769287,20.99376106262207,15.168207168579102,24.160131454467773,24.341957092285156,29.394020080566406,175.5013885498047,81.82919311523438,14.8797025680542
2015-06-25,6.673038959503174,7.161076545715332,20.73988151550293,15.056718826293945,24.084299087524414,24.125879287719727,29.34778594970703,174.9678192138672,81.74150848388672,14.896610260009766
2015-06-26,6.723876953125,7.313567161560059,20.876588821411133,15.15059757232666,24.0463924407959,24.175745010375977,29.31080436706543,174.93450927734375,81.37641906738281,14.964247703552246
2015-06-29,6.55228328704834,7.39865255355835,20.525066375732422,15.021512031555176,23.553518295288086,23.61061668395996,28.78376007080078,171.2660369873047,81.97523498535156,14.896610260009766
2015-06-30,6.571349143981934,7.3369975090026855,20.50553321838379,14.992171287536621,23.648305892944336,23.75189971923828,28.959440231323242,171.62457275390625,81.82189178466797,15.217876434326172
2015-07-01,6.56499719619751,7.39865255355835,20.831026077270508,15.262092590332031,23.648305892944336,23.726966857910156,28.950197219848633,173.00022888183594,81.5224609375,15.031879425048828
2015-07-02,6.647615909576416,7.39865255355835,20.726869583129883,15.232745170593262,23.629343032836914,23.85993766784668,28.940950393676758,172.841796875,81.88024139404297,15.006518363952637
2015-07-06,6.736589431762695,7.39865255355835,20.655263900756836,15.31489372253418,23.392391204833984,23.269880294799805,28.73753547668457,172.34991455078125,82.20153045654297,14.51616382598877
2015-07-07,6.711167335510254,7.42948055267334,20.870084762573242,15.461593627929688,23.619871139526367,23.26156997680664,28.86697769165039,173.43377685546875,82.47173309326172,14.431620597839355
2015-07-08,6.666682243347168,7.361658096313477,20.54459571838379,15.42051887512207,23.250213623046875,22.82110595703125,28.46939468383789,170.52398681640625,82.57398986816406,14.363984107971191
2015-07-09,6.895468711853027,7.39865255355835,20.34930992126465,15.185806274414062,23.202821731567383,23.078739166259766,28.34918785095215,170.83251953125,82.04090118408203,14.533074378967285
2015-07-10,6.984443664550781,7.39865255355835,20.36883544921875,15.191673278808594,23.401872634887695,23.552444458007812,28.552600860595703,172.98350524902344,81.65391540527344,14.600707054138184
2015-07-13,6.97808837890625,7.552792072296143,20.60318374633789,15.256223678588867,23.66725730895996,23.61893081665039,28.922462463378906,174.89276123046875,81.3691177368164,14.609162330627441
2015-07-14,6.838275909423828,7.6267781257629395,20.34930992126465,15.197539329528809,23.752561569213867,23.75189971923828,29.162860870361328,175.6515350341797,81.50055694580078,14.558436393737793
2015-07-15,6.812858581542969,6.905407428741455,20.316753387451172,15.11539363861084,23.411348342895508,23.54413414001465,28.78376007080078,175.59317016601562,81.72694396972656,14.389347076416016
2015-07-16,6.831918239593506,6.812926292419434,20.154014587402344,15.297293663024902,23.553518295288086,23.8017635345459,29.051912307739258,177.00218200683594,81.82919311523438,14.321714401245117
2015-07-17,6.914533615112305,6.782097339630127,19.841548919677734,14.980436325073242,23.392391204833984,23.693723678588867,28.78376007080078,177.15219116210938,81.79995727539062,14.245623588562012
2015-07-20,6.908177375793457,6.782097339630127,19.880603790283203,14.93935775756836,23.25969696044922,23.75189971923828,28.608081817626953,177.2439422607422,81.58089447021484,14.017354965209961
2015-07-21,6.889111518859863,6.782097339630127,19.69833755493164,14.634241104125977,22.890043258666992,23.593997955322266,28.256723403930664,176.54359436035156,81.77073669433594,14.076536178588867
2015-07-22,6.8572187423706055,6.794428825378418,19.646255493164062,14.722250938415527,22.672039031982422,23.46933364868164,28.17350196838379,176.226806640625,81.80728912353516,13.87363052368164
2015-07-23,6.589310169219971,6.800594806671143,19.54861068725586,14.411260604858398,22.444561004638672,23.461029052734375,27.81290054321289,175.23463439941406,81.94597625732422,13.755270004272461
2015-07-24,6.385190963745117,6.5786333084106445,19.379365921020508,14.246964454650879,22.226566314697266,23.22001838684082,27.480031967163086,173.41708374023438,81.85836791992188,13.645362854003906
2015-07-27,6.219338893890381,6.47998571395874,19.522571563720703,14.141339302062988,22.074909210205078,23.028871536254883,27.276611328125,172.40823364257812,82.02630615234375,13.38327693939209
2015-07-28,6.079008102416992,6.745102405548096,19.561635971069336,14.376052856445312,22.292911529541016,23.2781925201416,27.59099006652832,174.52593994140625,81.82919311523438,13.493185043334961
2015-07-29,6.130039691925049,6.658787250518799,19.7243709564209,14.469939231872559,22.558300018310547,23.411165237426758,27.840639114379883,175.7265625,81.82189178466797,13.535456657409668
2015-07-30,6.225716590881348,6.7204437255859375,19.82852554321289,14.452330589294434,22.643604278564453,23.42778205871582,27.794404983520508,175.76824951171875,81.93867492675781,13.48473072052002
2015-07-31,6.39794921875,6.782097339630127,19.978256225585938,14.434730529785156,22.577259063720703,23.552444458007812,27.9700870513916,175.5013885498047,82.25999450683594,13.29873275756836
2015-08-03,6.359673976898193,6.695777416229248,20.06287956237793,14.346720695495605,22.311866760253906,23.46933364868164,27.72968101501465,174.90945434570312,82.18697357177734,13.078919410705566
2015-08-04,6.2767486572265625,6.782097339630127,20.225622177124023,14.340845108032227,22.226566314697266,23.485958099365234,27.720434188842773,174.56761169433594,81.72694396972656,13.155009269714355
2015-08-05,6.4170823097229,6.7204437255859375,20.043346405029297,14.31151294708252,22.757343292236328,23.477649688720703,27.859128952026367,175.1429443359375,81.47138977050781,13.104284286499023
2015-08-06,6.346915245056152,6.671119689941406,19.95871925354004,13.325721740722656,22.12230110168457,23.519201278686523,27.701946258544922,173.7088623046875,81.61737823486328,13.09582805633545
2015-08-07,6.340536594390869,6.603297233581543,20.2191104888916,13.519355773925781,21.97064971923828,23.419477462768555,27.554004669189453,173.37538146972656,81.84376525878906,13.0451021194458
2015-08-10,6.3341593742370605,6.640288829803467,20.2191104888916,13.712992668151855,22.321348190307617,23.677106857299805,27.97933006286621,175.55979919433594,81.72694396972656,13.3240966796875
2015-08-11,6.315021514892578,6.652620315551758,20.056367874145508,13.824483871459961,21.95169448852539,23.46933364868164,27.803653717041016,173.9757080078125,82.0628433227539,13.146554946899414
2015-08-12,6.174690246582031,6.677282810211182,20.147499084472656,13.842084884643555,22.14125633239746,23.303125381469727,27.87762451171875,174.18411254882812,81.87299346923828,13.104284286499023
2015-08-13,6.155551910400391,6.664952754974365,20.173542022705078,13.941837310791016,22.14125633239746,23.269880294799805,27.683456420898438,173.96734619140625,81.65391540527344,13.0451021194458
2015-08-14,6.130039691925049,6.769763946533203,20.303735733032227,14.012252807617188,22.236038208007812,23.38623046875,27.988576889038086,174.60096740722656,81.56629180908203,12.960556983947754
2015-08-17,6.0917649269104,6.7019476890563965,20.23213005065918,14.182414054870605,22.368736267089844,23.461029052734375,27.9330997467041,175.5764617919922,81.55895233154297,12.909832000732422
2015-08-18,6.018096446990967,6.640288829803467,20.277698516845703,14.229357719421387,22.245525360107422,23.319746017456055,27.905364990234375,175.06785583496094,81.3618392944336,12.842195510864258
2015-08-19,5.989274501800537,6.658787250518799,20.121463775634766,13.924236297607422,21.932737350463867,23.195085525512695,27.72968101501465,173.68385314941406,81.63926696777344,12.698473930358887
