converged,theta0,theta_vix,theta_eav,loglik,nit,mean_sigma2,start_seed,start_theta_eav,start_theta0,market,reason,fun
True,0.00019950096686007345,2.3305475661244067e-07,0.00020026384259086446,81543.74864749389,24.0,0.00027772701614838587,118,5.611907947569363e-06,0.00032501502193669655,IN,,
True,0.0003645355982933004,6.129842420020037e-08,0.0003946574637398131,81353.25558454217,3.0,0.00027772701614838587,119,0.0001623692163490094,0.00038094664653968226,IN,,
False,,,,,,,120,4.760577003013484e-06,0.0002014757865645817,IN,penalty-trap,10000000000000.0
False,,,,,,,121,0.00016774659778375335,5.104472709774598e-05,IN,penalty-trap,10000000000000.0
False,,,,,,,122,1.0449346076960052e-05,0.00016888918825203953,IN,penalty-trap,10000000000000.0
False,,,,,,,123,3.933187830603986e-06,6.944599605311164e-05,IN,penalty-trap,10000000000000.0
True,0.00020830895115740418,1.8795707522554087e-07,0.0007729634069329463,81947.32125580595,50.0,0.00027772701614838587,124,0.00041273285479123835,0.00013163597684588354,IN,,
True,0.00017496267316924167,1.7372512156051316e-07,3.901280037039516e-05,81483.24319796283,17.0,0.00027772701614838587,125,1.1298867881324664e-05,0.0001989968983879652,IN,,
True,0.00017525823614365316,2.0607766114440595e-07,0.00046859164678755036,81648.54279631372,23.0,0.00027772701614838587,126,1.5082628639405216e-06,1.0391279915019745e-06,IN,,
True,1.4743323418421124e-06,-1.0899616737103038e-07,6.425240452572842e-06,76142.06045878699,3.0,0.00027772701614838587,127,6.425240452572842e-06,1.4743323418421124e-06,IN,,
False,,,,,,,128,1.4797356777949904e-05,6.0131932419393226e-05,IN,penalty-trap,1706200919.1467397
False,,,,,,,129,0.0002654728193297839,1.0895780858071537e-05,IN,penalty-trap,2327731593045.965
True,1.672592684576469e-05,-1.583949318104759e-07,6.694635941304203e-06,53202.42765452008,0.0,0.00027772701614838587,130,6.694635941304203e-06,1.672592684576469e-05,IN,,
True,0.00019527175853699212,1.8444914533108563e-07,0.0007073676571552211,81854.31106866732,33.0,0.00027772701614838587,131,2.7337181322157968e-05,5.556299879405689e-05,IN,,
True,0.0002009411929689215,2.0889095510489043e-07,0.0005547380384838662,81873.2630527445,51.0,0.00027772701614838587,132,0.00010261937871782984,2.425921241714646e-06,IN,,
True,0.00022834192573643043,2.168544274426833e-07,0.000863708558149288,81862.86112554393,46.0,0.00027772701614838587,133,9.417179486886577e-06,0.00042845382322926484,IN,,
True,0.000383568815075045,1.741598912071134e-08,0.0002536580826572462,81373.21533932762,11.0,0.00027772701614838587,134,2.942660508500495e-05,0.00041103441346938363,IN,,
False,,,,,,,135,0.0002698392657275998,3.0176079867895775e-05,IN,penalty-trap,2584121939569.0264
True,2.207812519776474e-06,-1.6132637210842966e-07,2.062426034771145e-06,75035.73024087638,2.0,0.00027772701614838587,136,2.062426034771145e-06,2.207812519776474e-06,IN,,
False,,,,,,,137,1.4201212357874146e-05,0.0002071131221023974,IN,penalty-trap,5976299367067.874
True,0.0002008283838056229,1.756624326190486e-07,0.0007237641350216457,81735.12219938658,39.0,0.00027772701614838587,138,3.256201408264598e-05,3.5223636167644786e-05,IN,,
True,0.00021617354777100415,1.59077719883306e-07,8.35980509088644e-05,81481.89434669376,9.0,0.00027772701614838587,139,2.41452079579852e-06,1.3329979819463694e-05,IN,,
True,0.00018819645303761424,1.8227309288441216e-07,0.0007026316131351319,81752.68914470867,36.0,0.00027772701614838587,140,8.098365560894575e-05,6.337040592817813e-05,IN,,
True,0.00018627663622088373,1.950277504990351e-07,0.0005739749009681841,81844.57319365231,22.0,0.00027772701614838587,141,1.0115441815846046e-06,9.710513307050848e-05,IN,,
True,7.313283780008878e-07,-5.883101349857447e-07,-0.0001973824480332097,78108.55646766465,4.0,0.00027772701614838587,142,5.6037224817874656e-05,1.1485772729783015e-06,IN,,
False,,,,,,,43,1.132554875961837e-06,5.76150766343344e-05,MX,penalty-trap,10000000000000.0
False,,,,,,,44,1.2449818583770718e-05,2.141907118426978e-06,MX,penalty-trap,41661668.10234226
True,0.0002902285054265943,3.39599990820716e-07,0.0005018970229366233,75828.72625948414,24.0,0.00034534549415828276,45,0.00011509834820107835,3.522592869595156e-05,MX,,
False,,,,,,,46,5.4407352746566345e-06,0.00027809858465410546,MX,penalty-trap,10000000000000.0
True,0.00010048502217734858,1.171183002649822e-07,1.8009776333784686e-05,73985.4501950939,0.0,0.00034534549415828276,47,1.8009776333784686e-05,0.00010048502217734858,MX,,
True,0.0003086195283454939,3.3531771026432396e-07,0.0003121104903083736,75858.93994146137,14.0,0.00034534549415828276,48,2.436308381612445e-05,1.1127313550901642e-05,MX,,
True,0.00029173443048999227,3.2086701620817837e-07,0.0007441022665315376,75838.49739361316,23.0,0.00034534549415828276,49,1.1425148807831397e-05,9.535260907994748e-06,MX,,
True,0.00024954041068386075,2.234641190761416e-07,7.672126021324653e-05,75672.33414129737,6.0,0.00034534549415828276,50,3.011464190246085e-05,0.00013342285396419502,MX,,
False,,,,,,,51,4.87512056084135e-06,0.00034963952341182495,MX,penalty-trap,10000000000000.0
True,0.0002892662378224402,3.79748753595016e-07,0.0006041031421040754,75835.52100991805,45.0,0.00034534549415828276,52,2.524832292533634e-05,4.591195063624828e-05,MX,,
True,0.00025250262738021575,2.2802698463287978e-07,0.0006380345516487783,75856.8611194718,40.0,0.00034534549415828276,53,7.828929036770207e-06,1.071596840758407e-06,MX,,
True,0.00027045079036486783,1.774870610931739e-07,0.000108379052390805,75664.67501322458,11.0,0.00034534549415828276,54,1.6405281277794262e-06,3.9846487727265224e-06,MX,,
True,0.00023292875972299695,2.1353156583587008e-07,0.0007723944670884301,75828.82125424368,25.0,0.00034534549415828276,55,3.8846528562406475e-06,0.00017628837689328424,MX,,
False,,,,,,,56,0.00044376460756318545,9.115750463865973e-05,MX,penalty-trap,2998302174157.182
True,0.00026883606882580513,3.4702127273752165e-07,0.0006175755168900708,75894.16934076097,38.0,0.00034534549415828276,57,0.0001864079546879464,7.023367761511215e-05,MX,,
True,0.000245849971613625,3.224123742472788e-07,0.0005941129919231176,75723.51830266789,38.0,0.00034534549415828276,58,4.529982639888567e-06,6.8236003171799026e-06,MX,,
True,3.857553441493934e-05,1.5054398812983439e-07,2.06836773785462e-06,72300.78742595443,0.0,0.00034534549415828276,59,2.06836773785462e-06,3.857553441493934e-05,MX,,
False,,,,,,,60,1.4050443529891941e-06,7.502953992022563e-06,MX,penalty-trap,1972482.8245696616
True,0.00026556483055370056,3.18060274942238e-07,0.00016600759954745367,75759.0933896356,7.0,0.00034534549415828276,61,6.477316299193317e-05,1.0242947809569076e-05,MX,,
True,4.4109979240506425e-05,1.1439635563725504e-07,0.00012796135280570512,72950.55185410648,0.0,0.00034534549415828276,62,0.00012796135280570512,4.4109979240506425e-05,MX,,
True,0.00021429016475540426,3.498467775848905e-07,0.0006881531580156139,75872.72170786634,44.0,0.00034534549415828276,63,3.3951059286042443e-06,3.2481600817804704e-05,MX,,
True,0.00025861411308989487,3.665456563794399e-07,0.0010800923829507605,75799.45769370729,25.0,0.00034534549415828276,64,1.5043602486919662e-06,0.0003519334348616875,MX,,
True,0.00027998318027740404,4.1863498533191946e-07,-9.555048462974278e-05,75245.75426297393,18.0,0.00034534549415828276,65,1.0273821559071131e-05,1.3424811540590984e-06,MX,,
True,0.00024484384283326874,3.3629357033184875e-07,0.00030799887800405783,75848.16805682765,10.0,0.00034534549415828276,66,1.5734348796721628e-06,0.0003112648129978985,MX,,
False,,,,,,,67,2.4391033030946004e-05,1.3130107750595525e-05,MX,penalty-trap,10000000000000.0
True,0.00022792272639103326,6.053501216455185e-07,0.0005165894157437335,75574.0796866006,27.0,0.00034534549415828276,68,6.57379882363098e-05,2.0290430497496525e-05,MX,,
True,0.00032083003985468957,3.694346342028176e-07,0.0008732775060711462,75906.0789141135,42.0,0.00034534549415828276,69,0.00021602577505474256,3.6847466446205684e-05,MX,,
True,0.00025799896874959655,2.3984910899162445e-07,0.00010630790204471952,75583.43464098606,9.0,0.00034534549415828276,70,7.405925300661456e-06,1.0655943934962279e-05,MX,,
True,0.0002230863503870994,4.276604462700793e-07,2.449905542123881e-05,75656.94843543955,12.0,0.00034534549415828276,71,0.00011320872409775919,4.830097684783433e-06,MX,,
False,,,,,,,72,4.213780405952901e-06,0.00018251401328837167,MX,penalty-trap,10000000000000.0
False,,,,,,,73,5.307089180631442e-06,2.1360445092233017e-05,MX,penalty-trap,83944.84404845032
True,0.0003047800390399354,2.2055326356774178e-07,0.0004933484532728991,75735.70373790832,32.0,0.00034534549415828276,74,6.692594053766445e-05,0.00025935828099507867,MX,,
False,,,,,,,75,6.205718146120514e-05,3.764158052231611e-06,MX,penalty-trap,10000000000000.0
True,0.00024075943809050517,1.8442273908151182e-07,0.00010569717511438187,75708.68692063795,5.0,0.00034534549415828276,76,6.946666239296982e-05,0.0001500598668526578,MX,,
True,0.0002740627188927556,3.311893157155906e-07,0.0005356655828648658,75924.86145339061,24.0,0.00034534549415828276,77,4.552468274998163e-06,0.00013219277706195317,MX,,
True,0.0003085936679912818,3.533972833094403e-07,0.00014273171557521223,75661.3801294159,10.0,0.00034534549415828276,78,2.5025395338309193e-05,1.3505134382385342e-05,MX,,
False,,,,,,,79,0.00031000513383016225,0.00030337462984444616,MX,penalty-trap,10000000000000.0
False,,,,,,,80,1.2556635361993149e-06,9.722277475356474e-05,MX,penalty-trap,10000000000000.0
False,,,,,,,81,0.0002894418779652185,1.4847685203374897e-05,MX,penalty-trap,4042217637580.673
True,0.0004827215259396782,6.125107580077837e-08,0.00014386339019850964,75575.33621775018,8.0,0.00034534549415828276,82,3.8683794022516e-06,0.0004927164566141472,MX,,
False,,,,,,,83,4.987739433794366e-05,7.144844120814117e-06,MX,penalty-trap,4457286.419816871
True,0.00025439656529529787,2.3971179382081554e-07,0.00016856146257573665,75746.33832644782,5.0,0.00034534549415828276,84,0.00010527091859087323,9.460436763375337e-05,MX,,
False,,,,,,,85,1.7756935987663593e-05,1.3171232734986884e-06,MX,penalty-trap,3218031139.8265557
False,,,,,,,86,4.5861119129164616e-05,4.5826251670455585e-05,MX,penalty-trap,1466987.203687937
True,0.0002826515887814338,3.241527426312608e-07,0.0007261314318271401,75819.93896091777,30.0,0.00034534549415828276,87,2.919314056800821e-06,3.470998975402235e-05,MX,,
True,0.00031821805874189036,1.9888399851379757e-07,2.342105283068526e-05,75538.36137252396,13.0,0.00034534549415828276,88,7.215500931150747e-05,3.6028808893673238e-06,MX,,
True,0.00025743617483533083,2.4527168590364e-07,0.0005524701172051356,75720.42821038303,16.0,0.00034534549415828276,89,9.403051701636171e-05,3.581007535752146e-05,MX,,
True,0.0002957138093332223,2.5447344345849785e-07,0.00013898617257276412,75633.23739885175,11.0,0.00034534549415828276,90,2.5089271924175136e-05,1.0113814978847465e-05,MX,,
True,5.808081226529151e-06,1.8941191596688947e-07,0.00016266959663909186,71682.86115010569,0.0,0.00034534549415828276,91,0.00016266959663909186,5.808081226529151e-06,MX,,
False,,,,,,,92,8.820745077614727e-06,4.185185500842688e-05,MX,penalty-trap,74679033245.70985
True,0.0002897012780527818,4.0337189206917985e-07,0.0007870167907643655,75841.01674603485,36.0,0.00034534549415828276,93,1.7369619378402427e-05,0.0004568871728161092,MX,,
True,0.0002591709628025627,3.0896537017767864e-07,0.0004092509245881524,75901.02014424356,22.0,0.00034534549415828276,94,8.887438012222839e-05,4.4347040140980115e-06,MX,,
True,2.8931761219032152e-05,1.908230917765192e-07,4.077561620074374e-06,72332.74026939823,0.0,0.00034534549415828276,95,4.077561620074374e-06,2.8931761219032152e-05,MX,,
True,0.00028552214234737203,2.5380366320568386e-07,0.00010731958517721488,75502.79604647492,9.0,0.00034534549415828276,96,3.0188021034573273e-05,9.289777646360182e-05,MX,,
False,,,,,,,97,2.5238659584134518e-05,6.60455706229298e-05,MX,penalty-trap,10000000000000.0
True,0.00025776370865928955,2.4424743521656917e-07,0.0005378886620818873,75951.64505654121,31.0,0.00034534549415828276,98,1.5662615690206837e-06,0.0003522881213297286,MX,,
True,0.00030150349533218787,2.992008952799988e-07,0.0007618062037309824,75870.0425871216,34.0,0.00034534549415828276,99,2.4079408804083464e-05,2.3214621752418283e-05,MX,,
True,0.00030749179494687885,2.1611390717296802e-07,5.779283687922366e-05,75517.97927376555,8.0,0.00034534549415828276,100,6.0205092041504755e-06,0.00017930416381399173,MX,,
False,,,,,,,101,0.0001312702360366506,0.0003520188588678058,MX,penalty-trap,10000000000000.0
True,0.00035184644656879226,1.6694712030831063e-07,0.00011010376737403911,75664.4977300432,15.0,0.00034534549415828276,102,0.00016730570490443045,2.7027837635823884e-06,MX,,
False,,,,,,,103,3.0991228821275304e-06,6.981080821826704e-06,MX,penalty-trap,14580784.783431422
True,0.0003162895931251696,1.8017952040818218e-07,0.00027559335241073804,75846.20850730131,5.0,0.00034534549415828276,104,3.8301630798332074e-06,0.00018334170900626996,MX,,
True,0.0002707810188451178,2.2199632482581814e-07,8.927661605296444e-05,75727.7882616107,10.0,0.00034534549415828276,105,1.8241892781329906e-06,5.278008220492633e-05,MX,,
False,,,,,,,106,2.144853296930741e-06,0.00044821804182458786,MX,penalty-trap,10000000000000.0
True,0.00014733651056821946,4.344008756503569e-07,0.0005091338056873385,75477.91104833351,24.0,0.00034534549415828276,107,2.274432821435048e-05,5.628322744529351e-05,MX,,
True,0.00028334182291519486,2.2399997467205948e-07,3.422391604746608e-05,75619.9451039921,5.0,0.00034534549415828276,108,2.080767527242927e-06,0.00020431565152115977,MX,,
True,0.0002589245430521505,3.575859921961798e-07,0.0006797010839911351,75745.24713518347,21.0,0.00034534549415828276,109,0.00010578712859517219,2.9345669354419315e-05,MX,,
True,0.0003097486228715992,1.3723587987443161e-07,0.0003962786113308516,75803.96159825602,6.0,0.00034534549415828276,110,8.376818321707503e-05,0.0003246176934073519,MX,,
False,,,,,,,111,2.3205049976671943e-05,2.5985279383115295e-06,MX,penalty-trap,1799702.2785561183
True,0.00021108544453449815,3.880318592574233e-07,5.7773200835290846e-05,75586.21756744373,10.0,0.00034534549415828276,112,0.00014308549672577864,2.0621458705792544e-06,MX,,
False,,,,,,,113,2.458727174918183e-06,1.5505586275353835e-06,MX,penalty-trap,35734567.09342663
False,,,,,,,114,1.4780564656567723e-05,9.216130578437284e-05,MX,penalty-trap,10000000000000.0
True,0.0002506766484154366,2.622247674165161e-07,0.000565846462862584,75906.72143408914,34.0,0.00034534549415828276,115,2.9423611170741504e-05,7.86301782504814e-05,MX,,
True,0.00023881136301708963,2.9436821038583534e-07,0.0005869934487976272,75914.98535450213,31.0,0.00034534549415828276,116,0.0003831732133957885,2.9189108289341317e-06,MX,,
False,,,,,,,117,4.269164587611489e-05,0.00022994845390963728,MX,penalty-trap,10000000000000.0
True,0.00025106998931250294,3.922645968135157e-07,0.0002822005088284075,75722.10954908359,15.0,0.00034534549415828276,118,5.611907947569363e-06,0.00032501502193669655,MX,,
True,0.0003668115485381714,1.2569473351840658e-07,0.00041253576670348917,75739.62305369554,5.0,0.00034534549415828276,119,0.0001623692163490094,0.00038094664653968226,MX,,
False,,,,,,,120,4.760577003013484e-06,0.0002014757865645817,MX,penalty-trap,10000000000000.0
False,,,,,,,121,0.00016774659778375335,5.104472709774598e-05,MX,penalty-trap,470566.1452271017
False,,,,,,,122,1.0449346076960052e-05,0.00016888918825203953,MX,penalty-trap,10000000000000.0
False,,,,,,,123,3.933187830603986e-06,6.944599605311164e-05,MX,penalty-trap,1093678598237.5635
True,0.0002494363811250899,2.2520014852529038e-07,0.0006193777589672824,75714.7420493882,29.0,0.00034534549415828276,124,0.00041273285479123835,0.00013163597684588354,MX,,
True,0.00022720882681046922,2.1715039781367665e-07,0.0005891243178500715,75907.19303014805,25.0,0.00034534549415828276,125,1.1298867881324664e-05,0.0001989968983879652,MX,,
True,0.00022341002773140176,3.7052345244169035e-07,0.0008243344656822797,75885.19526873917,60.0,0.00034534549415828276,126,1.5082628639405216e-06,1.0391279915019745e-06,MX,,
False,,,,,,,127,6.425240452572842e-06,1.4743323418421124e-06,MX,penalty-trap,317972.00795217825
True,0.0002027230416196897,3.003084544351813e-07,0.00023383128336759837,75887.85091767288,30.0,0.00034534549415828276,128,1.4797356777949904e-05,6.0131932419393226e-05,MX,,
False,,,,,,,129,0.0002654728193297839,1.0895780858071537e-05,MX,penalty-trap,6169292.65034417
False,,,,,,,130,6.694635941304203e-06,1.672592684576469e-05,MX,penalty-trap,2509940.146427611
True,0.00026111677694636747,2.694731133061686e-07,0.0006377781329255454,75875.87205075618,39.0,0.00034534549415828276,131,2.7337181322157968e-05,5.556299879405689e-05,MX,,
True,0.0002765893241204198,3.592091464374053e-07,0.0007278842076971266,75824.2826134058,47.0,0.00034534549415828276,132,0.00010261937871782984,2.425921241714646e-06,MX,,
True,0.00028284791477563255,3.056208394204272e-07,0.0007306078361551373,75828.53626577964,31.0,0.00034534549415828276,133,9.417179486886577e-06,0.00042845382322926484,MX,,
True,0.00039818958791795306,5.961886833107123e-08,0.0002443479602316538,75694.65683231033,2.0,0.00034534549415828276,134,2.942660508500495e-05,0.00041103441346938363,MX,,
False,,,,,,,135,0.0002698392657275998,3.0176079867895775e-05,MX,penalty-trap,8947.106891490024
False,,,,,,,136,2.062426034771145e-06,2.207812519776474e-06,MX,penalty-trap,5659500.930082008
False,,,,,,,137,1.4201212357874146e-05,0.0002071131221023974,MX,penalty-trap,10000000000000.0
True,0.0002538035575113668,3.024927851949461e-07,0.0005284865727227183,75678.83564989608,24.0,0.00034534549415828276,138,3.256201408264598e-05,3.5223636167644786e-05,MX,,
True,0.00034694551987133053,3.0942495645300694e-07,0.0008732081537743046,75741.07276086826,45.0,0.00034534549415828276,139,2.41452079579852e-06,1.3329979819463694e-05,MX,,
True,0.0002366075065994959,2.57354373924089e-07,0.0006173703549202673,75731.68162422098,39.0,0.00034534549415828276,140,8.098365560894575e-05,6.337040592817813e-05,MX,,
True,0.0002515478591551941,1.3736585301806833e-07,0.000541894777653485,75695.47287876,36.0,0.00034534549415828276,141,1.0115441815846046e-06,9.710513307050848e-05,MX,,
False,,,,,,,142,5.6037224817874656e-05,1.1485772729783015e-06,MX,penalty-trap,3345740.8602922102
