event_date,event_trade_date,event_type,event_label,window,group,control,did_rv,did_downside,group_delta_log_rv,control_delta_log_rv,group_delta_log_downside,control_delta_log_downside,group_delta_return,control_delta_return
2022-01-01,2022-01-03,multi_state_jan,Annual state minimum-wage increases,22,retail,low_labor_tech,0.8919327574868983,0.1645981803941292,0.9691772896750579,0.07724453218815963,0.5913180682068058,0.42671988781267656,-0.05932695877964074,-0.061403354216022665
2022-01-01,2022-01-03,multi_state_jan,Annual state minimum-wage increases,22,wage_sensitive,SPY,0.5141281780710658,0.02978272613234667,0.6808839255023904,0.1667557474313246,0.9310542689033148,0.9012715427709681,-0.11280618944830534,-0.08299156745280722
2022-01-01,2022-01-03,multi_state_jan,Annual state minimum-wage increases,22,wage_sensitive,XLY,0.2672924491614044,0.38762461125053704,0.6808839255023904,0.41359147634098603,0.9310542689033148,0.5434296576527777,-0.11280618944830534,-0.1016309209393933
2022-01-01,2022-01-03,multi_state_jan,Annual state minimum-wage increases,22,wage_sensitive,XLP,1.3056777544422635,0.5148888112855166,0.6808839255023904,-0.6247938289398731,0.9310542689033148,0.4161654576177982,-0.11280618944830534,-0.10333313614451445
2022-01-01,2022-01-03,multi_state_jan,Annual state minimum-wage increases,22,wage_sensitive,low_labor_tech,0.6036393933142308,0.5043343810906382,0.6808839255023904,0.07724453218815963,0.9310542689033148,0.42671988781267656,-0.11280618944830534,-0.061403354216022665
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,restaurants,SPY,0.6804221244966269,0.22014195553595828,-0.577233200927139,-1.257655325423766,-1.6822189272688273,-1.9023608828047855,0.06454074278047711,0.021518029204996125
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,restaurants,XLY,0.4186198133794301,0.023874044699625063,-0.577233200927139,-0.9958530143065691,-1.6822189272688273,-1.7060929719684523,0.06454074278047711,0.07908639014450092
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,restaurants,XLP,1.2464759405750443,-0.12545994229923663,-0.577233200927139,-1.8237091415021833,-1.6822189272688273,-1.5567589849695906,0.06454074278047711,-0.033262004334356554
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,restaurants,low_labor_tech,0.34910602396599133,-0.20298565983118788,-0.577233200927139,-0.9263392248931304,-1.6822189272688273,-1.4792332674376394,0.06454074278047711,0.05013143235106027
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,retail,SPY,0.4195509526086263,0.279042147310649,-0.8381043728151396,-1.257655325423766,-1.6233187354941365,-1.9023608828047855,0.07001699528770362,0.021518029204996125
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,retail,XLY,0.15774864149142953,0.08277423647431581,-0.8381043728151396,-0.9958530143065691,-1.6233187354941365,-1.7060929719684523,0.07001699528770362,0.07908639014450092
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,retail,XLP,0.9856047686870437,-0.06655975052454588,-0.8381043728151396,-1.8237091415021833,-1.6233187354941365,-1.5567589849695906,0.07001699528770362,-0.033262004334356554
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,retail,low_labor_tech,0.08823485207799076,-0.14408546805649713,-0.8381043728151396,-0.9263392248931304,-1.6233187354941365,-1.4792332674376394,0.07001699528770362,0.05013143235106027
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,wage_sensitive,SPY,0.41003012215839085,-0.02091521277084052,-0.847625203265375,-1.257655325423766,-1.923276095575626,-1.9023608828047855,0.06727886903409037,0.021518029204996125
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,wage_sensitive,XLY,0.1482278110411941,-0.21718312360717373,-0.847625203265375,-0.9958530143065691,-1.923276095575626,-1.7060929719684523,0.06727886903409037,0.07908639014450092
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,wage_sensitive,XLP,0.9760839382368083,-0.3665171106060354,-0.847625203265375,-1.8237091415021833,-1.923276095575626,-1.5567589849695906,0.06727886903409037,-0.033262004334356554
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,10,wage_sensitive,low_labor_tech,0.07871402162775532,-0.4440428281379867,-0.847625203265375,-0.9263392248931304,-1.923276095575626,-1.4792332674376394,0.06727886903409037,0.05013143235106027
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,restaurants,SPY,0.5704152573811792,0.45830779637429986,-0.28067930564926025,-0.8510945630304394,-1.6873324603773106,-2.1456402567516104,0.20645793465446344,0.17019225003833327
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,restaurants,XLY,0.20673205068648492,-0.12398475498599337,-0.28067930564926025,-0.48741135633574517,-1.6873324603773106,-1.5633477053913172,0.20645793465446344,0.2769270472934009
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,restaurants,XLP,0.7455813948708179,-0.09463702588806688,-0.28067930564926025,-1.0262607005200781,-1.6873324603773106,-1.5926954344892437,0.20645793465446344,0.06676557934811722
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,restaurants,low_labor_tech,0.2740875512086667,-0.14513786324637934,-0.28067930564926025,-0.5547668568579269,-1.6873324603773106,-1.5421945971309312,0.20645793465446344,0.20804180849763632
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,retail,SPY,0.7890793421619633,1.8357773016133234,-0.062015220868476106,-0.8510945630304394,-0.309862955138287,-2.1456402567516104,0.17182807294739189,0.17019225003833327
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,retail,XLY,0.42539613546726907,1.2534847502530302,-0.062015220868476106,-0.48741135633574517,-0.309862955138287,-1.5633477053913172,0.17182807294739189,0.2769270472934009
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,retail,XLP,0.964245479651602,1.2828324793509567,-0.062015220868476106,-1.0262607005200781,-0.309862955138287,-1.5926954344892437,0.17182807294739189,0.06676557934811722
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,retail,low_labor_tech,0.4927516359894508,1.2323316419926442,-0.062015220868476106,-0.5547668568579269,-0.309862955138287,-1.5421945971309312,0.17182807294739189,0.20804180849763632
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,wage_sensitive,SPY,0.5750027882407123,1.115062563927704,-0.27609177478972713,-0.8510945630304394,-1.0305776928239063,-2.1456402567516104,0.18914300380092766,0.17019225003833327
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,wage_sensitive,XLY,0.21131958154601804,0.5327700125674109,-0.27609177478972713,-0.48741135633574517,-1.0305776928239063,-1.5633477053913172,0.18914300380092766,0.2769270472934009
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,wage_sensitive,XLP,0.750168925730351,0.5621177416653373,-0.27609177478972713,-1.0262607005200781,-1.0305776928239063,-1.5926954344892437,0.18914300380092766,0.06676557934811722
2022-07-01,2022-07-01,midyear_state,Mid-year state/local minimum-wage increases,22,wage_sensitive,low_labor_tech,0.2786750820681998,0.5116169043070249,-0.27609177478972713,-0.5547668568579269,-1.0305776928239063,-1.5421945971309312,0.18914300380092766,0.20804180849763632
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,restaurants,SPY,-0.379396333309987,-0.5452679563930296,0.27451707992246055,0.6539134132324476,-0.6523400382085147,-0.10707208181548511,0.11106147937438055,0.07725824032129314
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,restaurants,XLY,0.5679873738465253,-0.06456722354295907,0.27451707992246055,-0.29347029392406476,-0.6523400382085147,-0.5877728146655556,0.11106147937438055,0.05580704426268657
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,restaurants,XLP,-0.136846254318701,-0.4911897478177756,0.27451707992246055,0.41136333424116156,-0.6523400382085147,-0.16115029039073914,0.11106147937438055,0.052847651742347956
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,restaurants,low_labor_tech,-0.6984634543134598,-1.039590322680929,0.27451707992246055,0.9729805342359203,-0.6523400382085147,0.3872502844724144,0.11106147937438055,0.0778701975776531
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,retail,SPY,-0.8616256251394545,-1.169937450926294,-0.20771221190700695,0.6539134132324476,-1.2770095327417792,-0.10707208181548511,0.08388727331424928,0.07725824032129314
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,retail,XLY,0.08575808201705781,-0.6892367180762236,-0.20771221190700695,-0.29347029392406476,-1.2770095327417792,-0.5877728146655556,0.08388727331424928,0.05580704426268657
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,retail,XLP,-0.6190755461481685,-1.11585924235104,-0.20771221190700695,0.41136333424116156,-1.2770095327417792,-0.16115029039073914,0.08388727331424928,0.052847651742347956
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,retail,low_labor_tech,-1.1806927461429273,-1.6642598172141936,-0.20771221190700695,0.9729805342359203,-1.2770095327417792,0.3872502844724144,0.08388727331424928,0.0778701975776531
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,wage_sensitive,SPY,-0.6368542253726557,-0.8573992417882188,0.01705918785979188,0.6539134132324476,-0.9644713236037039,-0.10707208181548511,0.09747437634431494,0.07725824032129314
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,wage_sensitive,XLY,0.31052948178385664,-0.37669850893814827,0.01705918785979188,-0.29347029392406476,-0.9644713236037039,-0.5877728146655556,0.09747437634431494,0.05580704426268657
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,wage_sensitive,XLP,-0.3943041463813697,-0.8033210332129648,0.01705918785979188,0.41136333424116156,-0.9644713236037039,-0.16115029039073914,0.09747437634431494,0.052847651742347956
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,10,wage_sensitive,low_labor_tech,-0.9559213463761285,-1.3517216080761183,0.01705918785979188,0.9729805342359203,-0.9644713236037039,0.3872502844724144,0.09747437634431494,0.0778701975776531
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,restaurants,SPY,-0.08333331325532756,0.1302290968165698,0.20297571133790582,0.2863090245932334,-0.4892767390811019,-0.6195058358976717,0.13998502247422595,0.1626519382154923
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,restaurants,XLY,0.2786373020508597,0.008529019915645808,0.20297571133790582,-0.07566159071295386,-0.4892767390811019,-0.4978057589967477,0.13998502247422595,0.07802605187428391
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,restaurants,XLP,0.02208670139435842,0.11420497024086318,0.20297571133790582,0.1808890099435474,-0.4892767390811019,-0.6034817093219651,0.13998502247422595,0.15255566245798846
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,restaurants,low_labor_tech,-0.170384422565641,-0.27616554702546026,0.20297571133790582,0.37336013390354683,-0.4892767390811019,-0.21311119205564166,0.13998502247422595,0.1899192896324844
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,retail,SPY,-0.36981345647912356,-0.43229995430751433,-0.08350443188589018,0.2863090245932334,-1.051805790205186,-0.6195058358976717,0.17284478059461883,0.1626519382154923
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,retail,XLY,-0.007842841172936321,-0.5540000312084383,-0.08350443188589018,-0.07566159071295386,-1.051805790205186,-0.4978057589967477,0.17284478059461883,0.07802605187428391
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,retail,XLP,-0.2643934418294376,-0.44832408088322095,-0.08350443188589018,0.1808890099435474,-1.051805790205186,-0.6034817093219651,0.17284478059461883,0.15255566245798846
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,retail,low_labor_tech,-0.456864565789437,-0.8386945981495444,-0.08350443188589018,0.37336013390354683,-1.051805790205186,-0.21311119205564166,0.17284478059461883,0.1899192896324844
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,wage_sensitive,SPY,-0.2730215037863273,-0.19316559624542018,0.013287520806906095,0.2863090245932334,-0.8126714321430919,-0.6195058358976717,0.1564149015344224,0.1626519382154923
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,wage_sensitive,XLY,0.08894911151985996,-0.31486567314634417,0.013287520806906095,-0.07566159071295386,-0.8126714321430919,-0.4978057589967477,0.1564149015344224,0.07802605187428391
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,wage_sensitive,XLP,-0.1676014891366413,-0.2091897228211268,0.013287520806906095,0.1808890099435474,-0.8126714321430919,-0.6034817093219651,0.1564149015344224,0.15255566245798846
2022-09-30,2022-09-30,florida_step,Florida constitutional step increase,22,wage_sensitive,low_labor_tech,-0.36007261309664074,-0.5995602400874502,0.013287520806906095,0.37336013390354683,-0.8126714321430919,-0.21311119205564166,0.1564149015344224,0.1899192896324844
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,restaurants,SPY,0.6654812079910202,-3.0545188163458157,0.46721623008075097,-0.1982649779102692,-4.417696387783659,-1.3631775714378431,0.14567401936501603,0.053398787820480464
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,restaurants,XLY,0.8474790613038596,-1.745205412170776,0.46721623008075097,-0.38026283122310867,-4.417696387783659,-2.6724909756128827,0.14567401936501603,0.13140335433158867
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,restaurants,XLP,-0.5130342845446849,-4.685403554492398,0.46721623008075097,0.9802505146254359,-4.417696387783659,0.26770716670873895,0.14567401936501603,0.005148559241723305
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,restaurants,low_labor_tech,0.7164217123464378,-3.4687131457098865,0.46721623008075097,-0.24920548226568684,-4.417696387783659,-0.9489832420737723,0.14567401936501603,0.0828261240262766
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,retail,SPY,1.0004895164007492,1.6023697924323024,0.80222453849048,-0.1982649779102692,0.23919222099445925,-1.3631775714378431,0.06361647964742109,0.053398787820480464
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,retail,XLY,1.1824873697135887,2.911683196607342,0.80222453849048,-0.38026283122310867,0.23919222099445925,-2.6724909756128827,0.06361647964742109,0.13140335433158867
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,retail,XLP,-0.17802597613495585,-0.028514945714279705,0.80222453849048,0.9802505146254359,0.23919222099445925,0.26770716670873895,0.06361647964742109,0.005148559241723305
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,retail,low_labor_tech,1.0514300207561669,1.1881754630682315,0.80222453849048,-0.24920548226568684,0.23919222099445925,-0.9489832420737723,0.06361647964742109,0.0828261240262766
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,wage_sensitive,SPY,0.8415320971031681,-0.5085251336260326,0.6432671191928989,-0.1982649779102692,-1.8717027050638757,-1.3631775714378431,0.10464524950621856,0.053398787820480464
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,wage_sensitive,XLY,1.0235299504160076,0.800788270549007,0.6432671191928989,-0.38026283122310867,-1.8717027050638757,-2.6724909756128827,0.10464524950621856,0.13140335433158867
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,wage_sensitive,XLP,-0.33698339543253697,-2.1394098717726147,0.6432671191928989,0.9802505146254359,-1.8717027050638757,0.26770716670873895,0.10464524950621856,0.005148559241723305
2022-12-31,2023-01-03,ny_step,New York annual step increase,10,wage_sensitive,low_labor_tech,0.8924726014585858,-0.9227194629901034,0.6432671191928989,-0.24920548226568684,-1.8717027050638757,-0.9489832420737723,0.10464524950621856,0.0828261240262766
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,restaurants,SPY,0.39561495213855036,-0.048046254531596944,0.027826807919986596,-0.36778814421856376,-1.143125721612742,-1.095079467081145,0.16990366907558122,0.114353780615577
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,restaurants,XLY,-0.08937194641607826,0.17929502422437738,0.027826807919986596,0.11719875433606486,-1.143125721612742,-1.3224207458371193,0.16990366907558122,0.2769255909749342
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,restaurants,XLP,-0.35317257063774576,-1.5886068402510332,0.027826807919986596,0.38099937855773236,-1.143125721612742,0.4454811186382912,0.16990366907558122,-0.0038368912209243433
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,restaurants,low_labor_tech,0.15622597491579882,0.05308201865464035,0.027826807919986596,-0.12839916699581222,-1.143125721612742,-1.1962077402673823,0.16990366907558122,0.21719294118057952
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,retail,SPY,0.5958419084300344,0.30323969974909426,0.2280537642114706,-0.36778814421856376,-0.7918397673320507,-1.095079467081145,0.17858011187933742,0.114353780615577
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,retail,XLY,0.11085500987540575,0.5305809785050686,0.2280537642114706,0.11719875433606486,-0.7918397673320507,-1.3224207458371193,0.17858011187933742,0.2769255909749342
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,retail,XLP,-0.15294561434626175,-1.237320885970342,0.2280537642114706,0.38099937855773236,-0.7918397673320507,0.4454811186382912,0.17858011187933742,-0.0038368912209243433
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,retail,low_labor_tech,0.35645293120728283,0.40436797293533155,0.2280537642114706,-0.12839916699581222,-0.7918397673320507,-1.1962077402673823,0.17858011187933742,0.21719294118057952
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,wage_sensitive,SPY,0.5367229439311045,-0.09132668727615112,0.16893479971254077,-0.36778814421856376,-1.1864061543572961,-1.095079467081145,0.17424189047745933,0.114353780615577
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,wage_sensitive,XLY,0.051736045376475914,0.1360145914798232,0.16893479971254077,0.11719875433606486,-1.1864061543572961,-1.3224207458371193,0.17424189047745933,0.2769255909749342
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,wage_sensitive,XLP,-0.2120645788451916,-1.6318872729955873,0.16893479971254077,0.38099937855773236,-1.1864061543572961,0.4454811186382912,0.17424189047745933,-0.0038368912209243433
2022-12-31,2023-01-03,ny_step,New York annual step increase,22,wage_sensitive,low_labor_tech,0.297333966708353,0.009801585910086175,0.16893479971254077,-0.12839916699581222,-1.1864061543572961,-1.1962077402673823,0.17424189047745933,0.21719294118057952
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,restaurants,SPY,0.6654812079910202,-3.0545188163458157,0.46721623008075097,-0.1982649779102692,-4.417696387783659,-1.3631775714378431,0.14567401936501603,0.053398787820480464
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,restaurants,XLY,0.8474790613038596,-1.745205412170776,0.46721623008075097,-0.38026283122310867,-4.417696387783659,-2.6724909756128827,0.14567401936501603,0.13140335433158867
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,restaurants,XLP,-0.5130342845446849,-4.685403554492398,0.46721623008075097,0.9802505146254359,-4.417696387783659,0.26770716670873895,0.14567401936501603,0.005148559241723305
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,restaurants,low_labor_tech,0.7164217123464378,-3.4687131457098865,0.46721623008075097,-0.24920548226568684,-4.417696387783659,-0.9489832420737723,0.14567401936501603,0.0828261240262766
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,retail,SPY,1.0004895164007492,1.6023697924323024,0.80222453849048,-0.1982649779102692,0.23919222099445925,-1.3631775714378431,0.06361647964742109,0.053398787820480464
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,retail,XLY,1.1824873697135887,2.911683196607342,0.80222453849048,-0.38026283122310867,0.23919222099445925,-2.6724909756128827,0.06361647964742109,0.13140335433158867
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,retail,XLP,-0.17802597613495585,-0.028514945714279705,0.80222453849048,0.9802505146254359,0.23919222099445925,0.26770716670873895,0.06361647964742109,0.005148559241723305
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,retail,low_labor_tech,1.0514300207561669,1.1881754630682315,0.80222453849048,-0.24920548226568684,0.23919222099445925,-0.9489832420737723,0.06361647964742109,0.0828261240262766
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,wage_sensitive,SPY,0.8415320971031681,-0.5085251336260326,0.6432671191928989,-0.1982649779102692,-1.8717027050638757,-1.3631775714378431,0.10464524950621856,0.053398787820480464
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,wage_sensitive,XLY,1.0235299504160076,0.800788270549007,0.6432671191928989,-0.38026283122310867,-1.8717027050638757,-2.6724909756128827,0.10464524950621856,0.13140335433158867
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,wage_sensitive,XLP,-0.33698339543253697,-2.1394098717726147,0.6432671191928989,0.9802505146254359,-1.8717027050638757,0.26770716670873895,0.10464524950621856,0.005148559241723305
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,10,wage_sensitive,low_labor_tech,0.8924726014585858,-0.9227194629901034,0.6432671191928989,-0.24920548226568684,-1.8717027050638757,-0.9489832420737723,0.10464524950621856,0.0828261240262766
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,restaurants,SPY,0.39561495213855036,-0.048046254531596944,0.027826807919986596,-0.36778814421856376,-1.143125721612742,-1.095079467081145,0.16990366907558122,0.114353780615577
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,restaurants,XLY,-0.08937194641607826,0.17929502422437738,0.027826807919986596,0.11719875433606486,-1.143125721612742,-1.3224207458371193,0.16990366907558122,0.2769255909749342
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,restaurants,XLP,-0.35317257063774576,-1.5886068402510332,0.027826807919986596,0.38099937855773236,-1.143125721612742,0.4454811186382912,0.16990366907558122,-0.0038368912209243433
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,restaurants,low_labor_tech,0.15622597491579882,0.05308201865464035,0.027826807919986596,-0.12839916699581222,-1.143125721612742,-1.1962077402673823,0.16990366907558122,0.21719294118057952
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,retail,SPY,0.5958419084300344,0.30323969974909426,0.2280537642114706,-0.36778814421856376,-0.7918397673320507,-1.095079467081145,0.17858011187933742,0.114353780615577
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,retail,XLY,0.11085500987540575,0.5305809785050686,0.2280537642114706,0.11719875433606486,-0.7918397673320507,-1.3224207458371193,0.17858011187933742,0.2769255909749342
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,retail,XLP,-0.15294561434626175,-1.237320885970342,0.2280537642114706,0.38099937855773236,-0.7918397673320507,0.4454811186382912,0.17858011187933742,-0.0038368912209243433
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,retail,low_labor_tech,0.35645293120728283,0.40436797293533155,0.2280537642114706,-0.12839916699581222,-0.7918397673320507,-1.1962077402673823,0.17858011187933742,0.21719294118057952
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,wage_sensitive,SPY,0.5367229439311045,-0.09132668727615112,0.16893479971254077,-0.36778814421856376,-1.1864061543572961,-1.095079467081145,0.17424189047745933,0.114353780615577
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,wage_sensitive,XLY,0.051736045376475914,0.1360145914798232,0.16893479971254077,0.11719875433606486,-1.1864061543572961,-1.3224207458371193,0.17424189047745933,0.2769255909749342
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,wage_sensitive,XLP,-0.2120645788451916,-1.6318872729955873,0.16893479971254077,0.38099937855773236,-1.1864061543572961,0.4454811186382912,0.17424189047745933,-0.0038368912209243433
2023-01-01,2023-01-03,multi_state_jan,Annual state minimum-wage increases,22,wage_sensitive,low_labor_tech,0.297333966708353,0.009801585910086175,0.16893479971254077,-0.12839916699581222,-1.1864061543572961,-1.1962077402673823,0.17424189047745933,0.21719294118057952
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,restaurants,SPY,0.5019577012576462,0.24936276672273205,0.0018146809622376914,-0.5001430202954085,-0.42843248976142245,-0.6777952564841545,0.0035576444673262025,0.011667547846581527
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,restaurants,XLY,0.6486837789287248,0.10685413446542391,0.0018146809622376914,-0.6468690979664871,-0.42843248976142245,-0.5352866242268464,0.0035576444673262025,0.01278579338782837
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,restaurants,XLP,-0.017244611777971652,-0.6749038619119512,0.0018146809622376914,0.019059292740209344,-0.42843248976142245,0.24647137215052872,0.0035576444673262025,-0.0030407891612584947
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,restaurants,low_labor_tech,0.15378453437223794,1.4937253831822117,0.0018146809622376914,-0.15196985341000024,-0.42843248976142245,-1.9221578729436342,0.0035576444673262025,0.05818095226859042
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,retail,SPY,1.0679778277375718,1.2395546889974387,0.5678348074421633,-0.5001430202954085,0.5617594325132842,-0.6777952564841545,-0.0073434757597773586,0.011667547846581527
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,retail,XLY,1.2147039054086504,1.0970460567401306,0.5678348074421633,-0.6468690979664871,0.5617594325132842,-0.5352866242268464,-0.0073434757597773586,0.01278579338782837
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,retail,XLP,0.548775514701954,0.3152880603627555,0.5678348074421633,0.019059292740209344,0.5617594325132842,0.24647137215052872,-0.0073434757597773586,-0.0030407891612584947
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,retail,low_labor_tech,0.7198046608521635,2.4839173054569184,0.5678348074421633,-0.15196985341000024,0.5617594325132842,-1.9221578729436342,-0.0073434757597773586,0.05818095226859042
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,wage_sensitive,SPY,0.7080743282499142,1.202455218771414,0.20793130795450576,-0.5001430202954085,0.5246599622872594,-0.6777952564841545,-0.0018929156462255785,0.011667547846581527
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,wage_sensitive,XLY,0.8548004059209928,1.0599465865141058,0.20793130795450576,-0.6468690979664871,0.5246599622872594,-0.5352866242268464,-0.0018929156462255785,0.01278579338782837
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,wage_sensitive,XLP,0.18887201521429642,0.2781885901367307,0.20793130795450576,0.019059292740209344,0.5246599622872594,0.24647137215052872,-0.0018929156462255785,-0.0030407891612584947
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,10,wage_sensitive,low_labor_tech,0.359901161364506,2.4468178352308936,0.20793130795450576,-0.15196985341000024,0.5246599622872594,-1.9221578729436342,-0.0018929156462255785,0.05818095226859042
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,22,restaurants,SPY,0.08985860307017601,-0.5471358236292199,-0.30181890595512195,-0.39167750902529797,0.12355525164811354,0.6706910752773334,-0.051709554368041206,-0.041891669155174505
2023-07-01,2023-07-03,midyear_state,Mid-year state/local minimum-wage increases,22,restaurants,XLY,-0.28086992778693576,-1.1334474384938589,-0.30181890595512195,-0.020948978168186194,0.12355525164811354,1.2570026901419724,-0.051709554368041206,-0.11293429458160453
