date,CL_volshock,CL_vov,USO_volshock,USO_vov,OVX_level_z,OVX_chg_z
2012-11-20,0.8788057466166223,-0.4707321299293401,0.5362946323841861,-0.32996054232856376,-0.8818438553832981,-1.1461402082410987
2012-11-21,0.8243128928184628,-0.4612803111458026,0.43423351444877145,-0.3482171605870401,-0.9676710262091017,-0.35033049314439507
2012-11-23,0.7990154981973119,-0.42878137834983243,0.3791956037525279,-0.3342094832129333,-0.9636488900525653,0.00956931673500912
2012-11-26,0.7011462037817283,-0.4045184175125474,0.19622110206967655,-0.33228919662674433,-0.9884603221545866,-0.09372037750146214
2012-11-27,0.1617264337752322,-0.3876109802842377,-0.4716958701282997,-0.2816590620394397,-1.1912859279321941,-0.7323125330344405
2012-11-28,-0.9870525016128368,-0.19614079753102256,-1.9812393729319857,0.3066684382750156,-1.2425531387028594,0.10443143507124383
2012-11-29,-0.4106522890082376,-0.16547592501649114,-1.3895286752768325,0.5665622756254464,-1.369372834465178,-0.38808908759879523
2012-11-30,-0.44560940507520447,-0.34931044135118644,-1.0235537421155616,0.37792866514089185,-1.5761044131923727,-0.6669647740706108
2012-12-03,-0.5142734636128746,-0.2865258366271377,-1.102533227295927,0.5154756253407825,-1.3196894411327813,0.9150602125173519
2012-12-04,-0.5047010204916251,-0.22565840752643737,-1.1071282107544653,0.64574988457273,-1.1700785203774426,0.5221385245606189
2012-12-05,-0.5221075934428976,-0.1900835490258077,-1.103594225299578,0.7075947034119624,-1.0714790080412675,0.38612117812577246
2012-12-06,-0.48542609872433534,-0.33211200814279007,-0.6646728511664921,0.37725535950089095,-0.8283265689294519,0.8898262687734184
2012-12-07,-0.6199111995669924,-0.5125950831971046,-0.9757691040475166,0.008738860566591568,-0.8957371134407497,-0.20434305818474
2012-12-10,-0.5864737890611393,-0.7344845230210842,-0.905223136910234,-0.4379190536789296,-0.6826676405641249,0.762318368949965
2012-12-11,-0.675121444710519,-1.0128910599314873,-0.9831312702983648,-1.0027310989744338,-0.7939451955636374,-0.37817828543237125
2012-12-12,-0.5529932780494295,-1.235744179902812,-0.8043120151364327,-1.4794814642121392,-1.0429998848803324,-0.8385704211051266
2012-12-13,-1.1817193363953182,-1.203624698739808,-1.771850529557117,-1.2767030793062746,-0.8777558931085334,0.6049917391979655
2012-12-14,-0.9391401485402433,-1.2109653658046098,-1.5295060812921777,-1.1884508560303892,-0.9705394045197636,-0.2959730126977633
2012-12-17,-0.91943864030991,-1.205025890692369,-1.4230826871454454,-1.1585934779724494,-1.0905321646402224,-0.34566905681702254
2012-12-18,-0.7525250333589812,-1.2658707597492689,-1.2859397115237092,-1.3115988169044386,-1.2246351228190022,-0.3494360735163084
2012-12-19,-0.39267673051568286,-1.493429491568732,-0.822393352988462,-1.8100574420131421,-1.5409594815857215,-0.9524734176281804
2012-12-20,-0.46559183136444277,-1.72445247867083,-0.8975779866471806,-2.242983901670118,-1.5466449846297072,0.09807436673727384
2012-12-21,-0.1864465815306775,-1.973096138614575,-0.6636090716857779,-2.65406491072849,-1.0932653738863156,1.667136298471375
2012-12-24,-0.2093556125711944,-2.237635181773394,-0.7040568740084764,-2.9642568180433044,-1.084746672336232,0.06270051440255996
2012-12-26,0.41567083538028743,-2.0390430176664234,0.4464844185406167,-2.339070192799909,-1.127688481821701,-0.09912212246297043
2012-12-27,0.15792814740423078,-1.9229755878258483,0.2225448502576391,-2.1444918323595923,-1.3446530504843996,-0.6945393739435644
2012-12-28,0.10155125861619205,-1.7814488203165901,0.23257562616640134,-1.8493005004991343,-1.0566464671423796,1.0884407112939352
2012-12-31,-0.056398535885778,-1.689290964584791,0.19720146201057348,-1.6055341213727157,-1.199175428360039,-0.4641318663741881
2013-01-02,0.15086635114035563,-1.575892048243822,0.3798716014281108,-1.3576380404794388,-1.4220338429183759,-0.7465178241108569
2013-01-03,-0.9416769458229646,-1.4766193704938255,-0.9825788310935637,-1.3060575175478653,-1.7664435767076403,-1.1424397928196488
2013-01-04,-0.9179810421464207,-1.3911356362753624,-0.9061668497602936,-1.2681346453765001,-2.0577920474054423,-0.9443107443915137
2013-01-07,-0.8876078446507182,-1.3129577791711178,-0.9430068701122278,-1.2189337737403485,-2.422467145136994,-1.2451829792269449
2013-01-08,-1.3029345219681974,-1.1523493735748433,-1.3329500365052505,-1.0715981198624849,-2.686685015547179,-0.953197566364258
2013-01-09,-3.753748920772349,0.2429576854486051,-3.1481702872674315,0.16710726658581143,-2.527299996134309,0.6336920623314608
2013-01-10,-2.010221941336916,0.46378916852179186,-1.8859755444420874,0.4230191318164597,-2.4939569268283615,0.17326703971508592
2013-01-11,-1.8851492114923503,0.6215317320762475,-1.9090492145653322,0.645407586335055,-2.463291635944651,0.16668629865838416
2013-01-14,-1.470018034576612,0.6832811236494453,-1.484376682245123,0.6951644196404366,-1.9953469545446785,1.9692857233954009
2013-01-15,-0.9433814646757863,0.6811352686432572,-0.9969189442047978,0.6844812572872239,-1.981571955243001,0.13648035208673748
2013-01-16,-0.5512231021098831,0.6586265184021466,-0.6727474403976715,0.6534689622318319,-2.4476505270137596,-1.7379562714604595
2013-01-17,-0.2570180219949158,0.6350329713845587,-0.4550441118619237,0.6256007896913226,-2.5606862165459794,-0.42507642973297977
2013-01-18,-0.27963933741083125,0.5944826092659928,-0.4596729465898004,0.6014570377107948,-3.297202225345533,-2.7327278330477145
2013-01-22,-0.27986996965785566,0.5691399025052511,-0.44521800970963743,0.589406884696009,-3.337889198032499,-0.29230254146299417
2013-01-23,-0.3028811548624231,0.5477948194122337,-0.29964198062658387,0.592996607097811,-2.840658593174348,1.9026793699645104
2013-01-24,-0.40973135003780625,0.5242649233148919,-0.4549917083406973,0.5955927312688962,-2.8853331382546084,-0.23930308976766046
2013-01-25,-0.9447489196707641,0.39530945112388666,-0.9544722486708488,0.34534735304235387,-2.812519185923404,0.272494069630986
2013-01-28,-0.7843174209868096,0.29172137381355595,-0.8610643740765758,0.12540717593499567,-2.59223960620623,0.9672899897129142
2013-01-29,-0.48651767786214173,0.18690581550546284,-0.6045669052821184,-0.15531039033956434,-2.5512887705009364,0.1915739063188503
2013-01-30,-0.7848765545508991,0.08909929652049166,-1.0793661786823494,-0.46110162653274644,-2.5402270930625237,0.043239165124448885
2013-01-31,-0.9108770896252892,-0.07981976718487634,-0.9465939665899957,-0.9787819335617726,-2.6164378532762016,-0.35586503725368496
2013-02-01,-0.8532950377422072,-0.07626372293500308,-0.896674696826758,-0.9839879868943722,-2.619358547476118,-0.03125912649548463
2013-02-04,-0.15057172423167764,-0.01838716756700831,0.0017805369599817303,-0.871124228959428,-2.0515895703529496,2.593537182757929
2013-02-05,-0.40966423343946434,0.008357667211208387,-0.12132361746343555,-0.7876194976296256,-2.3215621309475036,-1.1558825145958673
2013-02-06,-0.4360495672107685,0.049595191315042836,-0.20705060883038096,-0.699808035937985,-2.180033789846393,0.6693234530615636
2013-02-07,-0.2871060545753262,-0.9857737823167926,0.021229138063746503,-1.6043896430721278,-2.1801845454561954,0.027782500273836414
2013-02-08,-0.2767537922025055,-1.2387606383201162,0.05114348382284853,-1.7413126382550255,-2.221632014614916,-0.13652555375472503
2013-02-11,-0.5289678399417654,-1.579932719042891,-0.31625349493610083,-2.0693334851693086,-2.6518600170234388,-1.9446083641496006
2013-02-12,-0.5026661972261082,-1.8007135695525827,-0.4247065279252804,-2.2033445316272533,-2.937126569058998,-1.4154848427506148
2013-02-13,-0.37679167069136515,-1.82055898891813,-0.3664942074681299,-2.1531874406614184,-2.7748286506359503,0.7301427618077527
2013-02-14,-0.594520137879792,-1.7518934553912644,-0.9900172102557169,-1.9608701540893103,-2.9884973001661943,-1.164362650841387
2013-02-15,0.16425098098099988,-1.6807652053209199,0.28739366194484556,-1.8345925288804905,-2.1581063415729096,3.973538123829977
2013-02-19,-0.1674123623322041,-1.6556557240503913,-0.08806417042006968,-1.7680138827384042,-2.1761564415589896,-0.07252951982502735
2013-02-20,0.8628371656409892,-1.3652787122976726,1.2507482727152779,-1.3521193614620781,-1.4075771075964656,3.413393862077608
2013-02-21,1.1931232691648683,-1.0221039413268158,1.8775676331260136,-0.7656061973030092,-0.8160495896313583,2.4659040161753185
2013-02-22,1.228119389668414,-0.7565961703888646,1.907983212632999,-0.3149303276386471,-1.4982430714084136,-2.45866086344318
2013-02-25,1.0006634420150229,-0.6565917001534928,1.7904887440203066,-0.07024359608113812,-1.035913967247309,1.7754104804419157
2013-02-26,0.9840061661082459,-0.5791574246256903,1.7569097811585517,0.10080453867057058,-1.1133425296470951,-0.28406430875826527
2013-02-27,-0.17502487317534585,-0.561564372836372,0.941571451374246,0.10838844929936994,-1.5371398962553027,-1.4983211600932564
2013-02-28,-1.7268314158666285,-0.29924372967050344,-0.28122631812804727,-0.017251072374355778,-1.7287933869346208,-0.699218537491393
2013-03-01,-0.22483065914069456,-0.3345360550316012,0.022229322321330444,-0.14221512527260713,-1.690607159252181,0.13475753832357823
2013-03-04,-0.06569565390956648,-0.3729010989824274,-0.10258799173746874,-0.2615766058931471,-1.5033354716664942,0.6899897426367954
2013-03-05,0.05891730045949583,-0.35882647511433013,0.17473426632006112,-0.23541149191654953,-2.02998783555568,-1.8548673433837362
2013-03-06,0.11941380776228581,-0.3485137093408706,0.2347084399600874,-0.21763115344664888,-1.9721428561551047,0.1947495124590806
2013-03-07,0.39775684333156974,-0.3369223715148046,0.38387684875875455,-0.21222922869373856,-2.3186950825695734,-1.251846801418115
2013-03-08,-0.2917440169225346,-0.3029003351505957,0.07854722189661816,-0.17579810671782126,-2.43659355696741,-0.4569938895341389
2013-03-11,-0.4542848591161882,-0.25640580010418945,-0.4271104176470653,-0.07726785189010671,-2.835450408959665,-1.4720693654834456
2013-03-12,-0.6191266566971002,-0.21211692019437425,-0.630032013342805,0.016635183636747798,-2.9911941833324414,-0.6580892611761402
2013-03-13,-0.7135914399389918,-0.15702326144410816,-0.7261384089099105,0.10428385157419032,-2.824213004078001,0.5727089048608545
2013-03-14,-1.8681302955445318,0.16303661646822848,-1.6499465926405736,0.48344123648202536,-3.0035644674112763,-0.7595664429823186
2013-03-15,-1.753622734012307,0.3973084492017554,-1.3784182610261067,0.6158583541467205,-2.812885554997963,0.6748513641271112
2013-03-18,-1.5783488496525542,0.5627052421263057,-1.3350600914055406,0.8558721282984008,-2.548086601114914,1.0238499542719997
2013-03-19,0.09324469631911891,0.5509394605778788,0.2295977862790179,0.8331041721353631,-2.019794041685026,2.111414856708762
2013-03-20,0.3236181987856471,0.4486768757141411,0.6148619995373247,0.7304390440169554,-2.441070604587089,-1.557356093554172
2013-03-21,0.3238740647242919,0.26862765728498905,0.838852157407619,0.4731564589239523,-2.360515477458742,0.29646795258230174
2013-03-22,0.7169801928571181,0.10710241633558946,1.2970860942339564,0.2788823743754958,-2.510363459184683,-0.6138120481556847
2013-03-25,0.9441236755614426,0.03732356770402111,1.3329193719504497,0.13742587724606883,-2.4818920469859163,0.07536819217640656
2013-03-26,0.8904644233082354,-0.036223169213764846,1.3084114995364335,0.0017837741340545,-2.8211855665057177,-1.3541740841567353
2013-03-27,0.7674029633847423,0.01188780448025574,1.0889542133431576,0.03602595138214574,-2.7260537819325092,0.32567058342598615
2013-03-28,0.8255622148341341,-0.100434032703089,0.9091233269924618,0.08856708753973276,-2.607318284500347,0.4428162686279932
2013-04-01,0.4311802384228477,-0.1054722834903783,0.21513017372747661,0.06915000890721384,-2.2802236283764317,1.3472496128698008
2013-04-02,0.0063768281065088245,-0.12516275598010645,0.05525847316570448,0.047961210759850215,-2.213968028447419,0.2710260342123066
2013-04-03,1.3073029304706236,-0.022887321093694908,1.0688732936499248,0.12399747174885487,-1.5696878620869736,2.685411392408713
2013-04-04,1.512883197679191,0.10527262605030567,1.2908078306706636,0.23415792170023692,-1.5319670524545197,0.1537490586374933
2013-04-05,1.454066138894807,0.2048091132744476,1.2152555706855883,0.31964389486845646,-1.627972492479013,-0.382134960059343
2013-04-08,1.4618926246870878,0.3041133930112962,1.2382208208149073,0.4015451478913029,-1.7069040260816373,-0.3268944517192728
2013-04-09,1.4969667268815985,0.3830618438815854,1.23112730475295,0.4160414655490115,-1.7820250341897914,-0.331712538448294
2013-04-10,0.06420048097026655,0.32114022796720815,-0.6417785184309615,0.4044910065487795,-1.78705725425569,-0.05938559787930883
2013-04-11,-0.0730555644353962,0.2749183534746558,-0.7573994599025836,0.393596643986256,-1.610100796740416,0.6971210501791385
2013-04-12,1.2912948838030596,-0.05490246221271151,1.497288680342414,0.0125438858292911,-1.271734285631244,1.3728261746071506
2013-04-15,2.1791881099941524,-0.36685292170644657,2.4698194091609005,-0.09751439030134561,0.16190107132119716,5.0562577026799955
2013-04-16,2.033217237156939,-0.853223667475202,2.3838924049602994,-0.3911413955370135,-0.29086309471757077,-1.37944890136216
2013-04-17,2.320762512149477,-0.6883745355182262,2.5478350609083678,-0.021597002100454475,0.38179786017748096,2.056796125474471
2013-04-18,2.190979810929867,-0.5355492186009864,2.512091441221634,0.3900446436097488,-0.06788502702334274,-1.33633796272382
2013-04-19,1.6822661263184677,-0.5168974600958661,2.012220489891553,0.6111487529015653,-0.24318713750737517,-0.5722249081331929
2013-04-22,0.7424250450440537,-0.5163723806011096,1.2950446829445852,0.6843644013059735,-0.7291292157344557,-1.4284787796039684
2013-04-23,0.7635328972342025,-0.49724195494213025,1.1834122757980288,0.7488117995291355,-0.8578336781536995,-0.44376732897624643
2013-04-24,0.8726026455496722,-0.4841659914488166,1.1913848582906095,0.8200766202933037,-1.1042148515478813,-0.7564286444200388
2013-04-25,1.3581068379538164,-0.45570026634740823,1.0712388401939137,0.8760850078080572,-1.2267083366385902,-0.40765969282141873
2013-04-26,1.347733336618799,-0.4303264836874129,0.9879650690326204,0.8885838419668292,-1.258790572375118,-0.14339037045833922
2013-04-29,1.461713606883519,-0.49764907518878126,0.9896112981926397,0.6961892134014159,-1.0491002803818235,0.5836330195840147
2013-04-30,1.4876360331702112,-0.8076628410304404,1.1335556342091604,0.3779818904294714,-0.8095186722237894,0.672928415606009
2013-05-01,1.48781790721427,-0.7435050680429015,1.0421001689683895,0.3355488804788949,-0.39272053858620276,1.2001729605319291
2013-05-02,1.7161135093470934,-0.6029916313149617,1.5968357053626085,0.40622219377121854,-0.8280461091186829,-1.2484496918266417
2013-05-03,1.7749167486827178,-0.4423625311953658,1.6643711355754929,0.4769380809504996,-0.9272142939682172,-0.3337429460990785
2013-05-06,1.592334569909217,-0.3311234488216121,1.492916186561756,0.49734088535896115,-0.6893733413351152,0.6577203398666355
2013-05-07,1.4844883503331365,-0.23818253859267033,1.343026195039534,0.48032898078973935,-0.8460771715065416,-0.4988609546621247
2013-05-08,1.0601933312368979,-0.7686028403258229,1.01067339915554,-0.6469265118293788,-1.2132447792520031,-1.0606842740759101
2013-05-09,-0.2927045491389492,-1.0645854215787773,-0.4851312827649835,-1.5433680986502953,-1.073763478271717,0.35273499415083853
2013-05-10,-1.3181571857594856,0.0793498382941298,-1.3852557905365297,-0.09724729114639064,-1.1558102521922284,-0.2854551983292375
2013-05-13,-1.0449236137924471,0.708781081577828,-1.10178469439955,0.6847040535639365,-0.9697321037576515,0.4773115136924031
2013-05-14,-0.7502948862233013,1.0463921384475634,-0.8404650780333284,1.118728075019664,-0.8681293336221766,0.2167852313108993
2013-05-15,-1.2211613339750438,1.4900984835843267,-1.4259313275616132,1.7741359722057328,-0.789481931334639,0.15064075612055883
2013-05-16,-0.8605684047544698,1.637559721746204,-1.3505940281552447,2.108521064995118,-0.8024255130908902,-0.12959715165145488
2013-05-17,-0.6057630648575487,1.7247315988366125,-0.8785214718966552,2.198475011189848,-1.1270544186162674,-0.9915078882398508
2013-05-20,-0.7115188637791253,1.9098481607521463,-0.9656304265804241,2.504841826162134,-0.9856141042610002,0.36214189815918346
2013-05-21,-0.9693062273259727,2.1379690216155987,-0.8865782242834019,2.6558624050945707,-1.0482455700592679,-0.22589932812189886
2013-05-22,0.11823313304137521,2.055590938617358,0.07304279272441837,2.4238062020066033,-0.7609461617281591,0.8821848801244362
2013-05-23,-0.027586600338587085,1.906214392859572,-0.012146482680966351,2.19385155256005,-0.9944910263736336,-0.7457974537299251
2013-05-24,-0.1951767587404043,1.7609822466663188,-0.15102275157305703,1.9948980883917893,-1.1446830600227402,-0.4814242747298213
2013-05-28,-0.11158396296262281,1.554935579797436,0.08634272787342971,1.7888327550907466,-1.0538970267957042,0.26271745926078033
2013-05-29,0.5019868916354318,1.3322033837983598,0.5755540067428767,1.5985259890152892,-0.8184202391029726,0.7163029424210111
2013-05-30,-0.15687138137538018,1.0555798212807281,0.03195432128190383,1.363722175292494,-0.7783885549553137,0.07495931509025625
2013-05-31,0.398680475690695,0.6458562435833878,0.5717154871509021,0.900999255480359,-0.7326166865075338,0.09228097874327243
2013-06-03,0.7001250196682278,0.18988967735671672,0.8183341413763932,0.4183797133656412,-0.6507337110444562,0.20936611509786068
2013-06-04,0.5883443329320743,-0.26847084439659974,0.6390031105952716,-0.09133106452502328,-0.6747871188115625,-0.14919434506879664
2013-06-05,0.006033226560578718,-0.8937989379678462,0.045551087222092584,-0.7760340628554594,-0.6990896869189267,-0.14698149733224875
2013-06-06,0.1642831065867899,-1.2837682447210406,0.19441109288285707,-1.2395500980522707,-0.8161621585121638,-0.44923350032945597
2013-06-07,-0.10451790039356149,-1.248080192216212,-0.02762343677898022,-1.2106829060611937,-1.127395670499163,-1.0296775044381288
2013-06-10,-0.7989598633329532,-1.4597739540670047,-0.6521036102215282,-1.5435981865523714,-1.2690777878040511,-0.5349443852511484
2013-06-11,-0.7612013337530384,-1.5507244811619068,-0.5621320144620706,-1.724641583756326,-1.243429775745068,-0.015546862883980937
2013-06-12,-0.7582783786843637,-1.5351326379243875,-0.4580957283953966,-1.7880302559995942,-1.0310264713345016,0.5931837620603102
2013-06-13,-1.013982432533904,-1.667483218495929,-0.6198252383412157,-2.187544960689023,-1.308579958832044,-0.9443466151864229
2013-06-14,-1.2659224129707576,-1.574007087451109,-1.0674457834948765,-2.399865269173145,-1.3587078554522498,-0.24561065249000621
2013-06-17,-1.3945423996870752,-1.4113528001828957,-1.2223989299623628,-2.257238389906701,-1.3923311304908819,-0.18420673279850547
2013-06-18,-1.224589634641237,-1.3315269282896922,-1.2350557157486053,-2.1686923289668223,-1.477350351619839,-0.3298285769766026
2013-06-19,-1.3208785394960139,-1.3161627722273925,-1.3192653265946523,-2.0120573665778854,-1.6275965283347584,-0.5554983614067683
2013-06-20,0.6315969890628972,-1.0954564229395358,0.8410627780035121,-1.6356914249680452,-0.3093971772789389,4.054294362775428
2013-06-21,0.8407391863671793,-0.8092180860732405,0.8295238701402291,-1.3293703250816151,-0.7577807930221712,-1.2667131734975676
2013-06-24,1.0733044111952903,-0.47744115467321163,0.9593050648207972,-1.0314363883082387,-0.6165128469502815,0.2878865432185145
2013-06-25,1.0055501064853785,-0.22195614790435775,0.9210857372383339,-0.7916301557850514,-0.7565234566976031,-0.4902047534307279
2013-06-26,0.9786613632906349,-0.03981341254260156,0.8807345940493776,-0.636914007849139,-0.9272631206802548,-0.5617118205722127
2013-06-27,0.2255662077330553,-0.012668455744816313,-0.4176467832114082,-0.6134529271116191,-0.8427280151870802,0.1270293315175526
2013-06-28,-0.3938634219622443,-0.03149427103817897,-0.7659100887984793,-0.5934863883732334,-1.0149839219793046,-0.5464788126872574
2013-07-01,-0.49604901810700197,-0.12059216580180326,-0.6181822144908344,-0.7133355697375456,-1.0504055869220315,-0.18095956477224082
2013-07-02,0.09260785843243285,-0.17057772844844454,-0.08190974905295283,-0.8109590648596063,-0.9398319180738065,0.24782851892384233
2013-07-03,0.5040082375718676,-0.06458493840352228,0.4097163481727915,-0.7088159815465336,-0.28050498417191916,1.8093625053450537
2013-07-05,0.6492258892294022,0.06146920824050798,0.5910031395430567,-0.5761539108421115,-0.06994704027810342,0.4778902286832533
2013-07-08,0.6168748862593282,0.18081900762413694,0.5800690319609484,-0.4429220050747606,-0.33648774605484605,-0.7798344279242054
2013-07-09,0.3460209294407537,0.12807468792731153,0.4470596608506745,-0.4454913456050242,-0.36099495237728535,-0.15822200455636495
2013-07-10,0.965024849651058,0.19156038874277365,0.517670233611065,-0.4281995192851748,-0.15083470897827073,0.4594176222579144
2013-07-11,0.9021003063020341,0.195020111682978,0.245185172379512,-0.4474679989776261,-0.4848907924370573,-0.9209292529572536
2013-07-12,0.5912259411361908,-0.000979130328798937,-0.04031608201659581,-0.532938668272886,-0.493833455832163,-0.0898683998388712
2013-07-15,0.6168863210741489,-0.3527431003314203,-0.034357136959003234,-0.778815914713032,-0.6621257838950544,-0.499939037877825
2013-07-16,0.6207575076633293,-0.8476601463812655,-0.15134252207815257,-1.1047966820670507,-0.48338200394187203,0.5502903891850149
2013-07-17,-0.9698931773041842,-1.0308400351301992,-0.7551642961854494,-1.3297764867625932,-0.7462923270996438,-0.7992005921122919
2013-07-18,-1.0207599962460294,-1.2511638950759085,-0.505603286635459,-1.7038110230606567,-0.7975976182886858,-0.1562207017191233
2013-07-19,-1.4402089886612628,-0.6416276936767263,-1.2505043613970088,-1.331988722563408,-0.5561388861688763,0.7995918841843079
2013-07-22,-0.9359596399126467,-0.4263785845106694,-0.5189569201245107,-1.3089182622244433,-0.5166265872234252,0.09619628291852848
2013-07-23,-0.9124783268635808,-0.33424383965220616,-0.5160348715737536,-1.3747304268381049,-0.6465791880325057,-0.46208200235173097
2013-07-24,-0.07931111944915163,-0.45223623087600573,0.1617405496048225,-1.5263386139269801,-0.6082369076650131,0.07559074117747717
2013-07-25,-0.631676583460201,-0.5116388560945149,-0.2441421808280094,-1.6800556710738261,-0.6951602145876177,-0.3393272141988362
2013-07-26,-0.43220407845683123,-0.4790977557905255,-0.002692047767919267,-1.6343214612622263,-0.78161439503468,-0.3339226035107033
2013-07-29,-0.7824243718100572,-0.3808077370810663,-0.5082480230693809,-1.6163413682733452,-0.8209544166311475,-0.16770671364530532
2013-07-30,-0.1542593149098998,-0.4055856293585462,-0.09230976478141714,-1.610425123092753,-0.6491166531736737,0.5407926465334936
2013-07-31,-0.0010275088746547535,-0.4193384497101542,-0.03980411178319688,-1.5458481192989009,-0.7697853470773814,-0.400301503796454
2013-08-01,1.1949741765235158,-0.33694711929997284,1.0299849927115359,-1.431697360960089,-0.9278431370739998,-0.5479504071339271
2013-08-02,1.2622698465595257,-0.2801734496877465,1.0457988649491143,-1.3853608991487925,-0.9258275670636926,-0.01848880381485244
2013-08-05,1.3105829442386312,-0.21419791567439897,1.0952943591756448,-1.3393102713778458,-0.7677202397400963,0.5257546196623208
2013-08-06,1.276359609268558,-0.12239551875913256,1.0445421661133296,-1.2804214812030468,-0.8178542341811871,-0.19334339692400115
2013-08-07,0.9175272238634833,-0.26044470622694166,0.7090670157421763,-1.3191421575365883,-0.8310125843324548,-0.09088664450725775
2013-08-08,-0.635203059370797,-0.3893950446637255,-1.0351880340436586,-1.1780003313788756,-0.9019593956361197,-0.2764295061124359
2013-08-09,0.7118840578047504,-0.4543502198683461,0.15649013231679385,-1.1547852787744455,-0.7969856092346012,0.318739732927339
2013-08-12,0.6670596090630236,-0.5171763781723567,0.1635791955887061,-1.1269576544872897,-0.7804561732838443,0.023997094731024005
2013-08-13,0.4570947407603755,-0.6019447974612576,-0.10387091135041385,-1.0920938242846474,-0.786502602992764,-0.046632057008620095
2013-08-14,0.256281297441043,-0.6627635648715893,-0.5914504052135822,-1.0800067973724097,-0.6518511598442757,0.4409342999914551
2013-08-15,0.06488519089640593,-0.7738732681148747,-0.6697950591896389,-1.0351896169103199,-0.40744796486970786,0.8154937105926355
2013-08-16,-3.57021702533991,0.5792500034026246,-3.73074174412085,0.05537107300473682,-0.44069473181783475,-0.16867116901534807
2013-08-19,-3.0895926368916773,1.6254052731357107,-3.173738973180233,0.8361149777311543,-0.5574209966247502,-0.44067162329346243
2013-08-20,-0.5381111032011747,1.6494899366589297,-0.8938949431559677,0.9220543070730661,-0.38480167458225445,0.5464065873168301
2013-08-21,-0.17903707998050128,1.7176809443209011,-0.6111505473819157,0.9658898147387801,-0.3445534199430893,0.1012141661398903
2013-08-22,0.0875597690315146,1.7665215408015014,-0.3051805522292329,1.0289175082939095,-0.5964562637695273,-0.8927079763401226
2013-08-23,0.42531773867641914,1.8543924609487827,-0.0003722363941040973,1.092267897431805,-0.7298987490346371,-0.5017816253734326
2013-08-26,0.43263438790169806,1.8688832781039928,-0.10290048838214946,1.1631907353649,-0.5428856725459902,0.6063318555393563
2013-08-27,1.0355392421549714,2.035294801278819,0.562601225035513,1.2962679107691109,0.31644593610189997,2.9076973581700565
2013-08-28,0.9878305050832014,2.1493479857728865,0.42835229644569855,1.4076117579700462,0.8455573325079933,1.6449937025036379
2013-08-29,0.9868644443834952,2.09372148223937,0.5789442298675019,1.3458714419944071,0.3712610449918166,-1.478096881830568
2013-08-30,0.9098887712371789,1.9887870271024108,0.35186668945152744,1.2290433741543987,0.5209892074035397,0.3858073299831577
2013-09-03,0.9558047425864912,1.880601421213257,0.4852884045386912,1.0988582688469821,0.7904055797621774,0.7484943024950476
2013-09-04,-0.20455953068742544,1.6844278110678268,-0.9275172878562505,0.927417310494341,0.6580200015087033,-0.47885928614762174
2013-09-05,-0.1668885716590502,1.559041754230802,-0.6639023194686222,0.7917834061645665,0.39359539736444255,-0.8542407223542859
2013-09-06,0.349996766355399,1.4637982206207838,-0.17826698438255423,0.7515294601944476,0.5394077240983115,0.3374346794095636
2013-09-09,0.2792279403552632,1.3928026878701183,0.13182294645098838,0.7388735470381743,0.5103789568810186,-0.20440080643645497
2013-09-10,0.7512507108617483,1.3944537783078095,0.5698808334102047,0.7961419017620764,0.34359620812522335,-0.6022261120868043
2013-09-11,0.5225958526372617,1.378389278257516,0.31577794203370213,0.8259259582763342,-0.298426383161594,-1.8342003904761117
2013-09-12,0.4700882620699173,1.371205681462557,0.34687250620877436,0.8621756451222081,-0.47950632409926525,-0.5894226400343726
2013-09-13,-0.3161211913555916,1.3378251497677303,-0.5600568862104759,0.8368940886963848,-0.5734894184088979,-0.3389787878772457
2013-09-16,0.0007860849225774615,-0.30328221599504757,0.21854216809204732,-0.4558248111954715,-0.606404121433731,-0.16412428049062883
2013-09-17,-0.7384355827468386,-2.460112420722473,-0.22673990493718182,-2.1580040702285523,-0.5637315671949847,0.047533630216698
2013-09-18,0.5962211321095574,-2.561992766635661,1.087672088432382,-1.9845296959113092,-0.6526139040776354,-0.33458824207378096
2013-09-19,0.8072556141369838,-2.488212955442408,1.311152301193098,-1.7169513500629945,-1.0048721533129144,-1.247651311266917
2013-09-20,1.099178209962845,-2.284441640755843,1.4036204165090314,-1.4348644947505862,-1.036677469089287,-0.12420143609421876
2013-09-23,0.9691558856976945,-2.1057526041756987,1.1308415741926152,-1.272019232064069,-0.7795864430269326,0.9802611644362903
2013-09-24,0.8490090441651728,-1.9760980553543028,0.991211834258103,-1.1909051061029219,-0.7093622913558932,0.23832160476150133
2013-09-25,-0.1796117766088749,-1.8670742541787306,-0.25862377360533684,-1.1164704881163108,-0.7535290073083311,-0.20013529166668473
2013-09-26,-0.8716886894389343,-1.5878999430901106,-1.1760335049296422,-0.8152816252634686,-0.9048423125917893,-0.5745734940899672
2013-09-27,-2.2831691398706426,-0.6568871108764799,-1.486057146102922,-0.4712067513561793,-0.8786854110832517,0.06396064817448434
2013-09-30,-3.053347144024654,0.5682825368554302,-2.8462107572994015,0.5375327202215192,-0.5479871163820048,1.181066985189396
2013-10-01,-2.9789171804877363,1.456388563798002,-2.428571959525925,1.11667449751121,-0.6577972980604174,-0.43526003932558216
2013-10-02,-0.5081179156915173,1.4250830585007843,-0.46342799364632037,1.0542895085561792,-0.9593897851235993,-1.1177035264770143
