cit,year,month,monthly,CPU_US,CPU_UK,CPU_NZL,CPU_CAN,CPU_AUS,CPU_IRL,CPU_ESP,CPU_ITA,CPU_DEU,CPU_MEX,CPU_FRA,CPU_pos_US,CPU_neg_US,CPU_neg_UK,CPU_neg_AUS,CPU_neg_CAN,CPU_pos_UK,CPU_pos_AUS,CPU_pos_CAN
,2018,8,2018m8,126.2188233992996,103.2901254186644,156.314640438726,286.012623863541,533.3075994828669,130.1228898534555,16.8783148102588,111.6919331460411,117.9777556067347,143.5338857773261,95.55888597085506,343.0962431726637,216.1014079193915,142.7224132557656,617.2481809176793,286.9023966666422,243.3862444283112,345.4823173100646,59.12998194119432
,2018,9,2018m9,83.15690679950742,182.5317529108387,49.07024751827431,252.7862952175019,184.9403450598273,146.9934584328821,68.17188650035676,112.3753924566017,126.3253170827899,83.32974202171752,200.8165357242323,41.51696889574105,107.1934780865778,151.2925892495161,265.9669804328527,215.4379926677743,64.87505956884145,94.52005108189057,255.9482074749976
,2018,10,2018m10,169.3031499360276,170.3597363830885,158.662863976302,228.1453533942065,238.6794076919129,205.0693958422929,190.0476313383983,67.46501632263026,151.7590647674893,203.2356042722747,227.8657932959864,90.76252914301196,185.2733597389956,207.2392944449873,127.8288846133324,197.3092073202837,308.6454264341946,229.4524492210319,146.884854883893
,2018,11,2018m11,172.4025222925722,202.9070840638186,54.8917967595355,212.9382388262573,143.3453307269076,170.4401409336809,83.78996424896853,71.79022202246188,95.63976861982862,163.3458916847492,264.9434294941427,62.98093026848336,232.5200440721469,166.5978063799865,167.1574323189498,198.8528485574988,89.01421466689312,101.9787981189914,76.55997883695296
,2018,12,2018m12,138.4794617746722,148.796286093349,30.7799303305986,195.7833524880604,235.0720926652129,145.3301297659021,219.6833364058004,213.6826509626954,69.2224808375946,134.0075966641853,271.9860390221196,30.29487311517452,198.9610202111838,154.2602740006379,164.3257072403093,193.6714492125772,46.39051220552249,219.7650239573047,412.2019198041436
,2019,1,2019m1,269.8162810969046,274.5877240553867,126.4921936026627,89.63908134632337,112.3358582600443,198.1639954621631,165.5094211898319,105.190212898275,121.7501895403163,141.2030968121673,310.9076881555337,45.10988000785043,200.6684898736628,277.9797554924949,127.4712596354281,146.3619161415291,206.0949606992424,47.80735157662975,164.6065066672572
,2019,2,2019m2,203.7806885874987,298.5655599088776,285.5002343287354,194.6803455329182,154.7884626643774,221.6505226124372,205.6829318124094,97.78373246247081,196.5721158536711,67.85468790818599,264.8413381600701,174.5308416080714,142.8292562619272,290.0708708218324,188.2658325682362,154.1448634260713,185.601489292603,36.15475896042243,235.8927374761952
,2019,3,2019m3,156.6044051822556,151.6267653077307,103.9799565662174,200.1778191554824,152.0076787128165,241.7043327655753,121.2687599936947,32.01585877020344,114.6821240239123,192.9675063325518,351.8099804589057,146.3614028427712,114.1883611080254,114.0759401432173,137.7641223562789,80.2596696778881,124.2559360805556,207.0543380735922,0
,2019,4,2019m4,165.9259386774103,142.9723498794424,32.92325641966397,290.6473083967346,233.183798143341,255.8436325772967,199.6148608010098,113.5299411182171,164.9604985817863,127.4302505798878,262.9532910928495,243.4241448536105,162.8339832964672,158.0452689114031,289.3525989372677,423.0628691799927,105.5484944658724,91.15264563090118,803.3092346103508
,2019,5,2019m5,172.943176713099,291.884152003217,110.04096669914,197.5673166179193,343.4862992337538,201.2175447648052,121.6785166870685,55.38988911082418,281.183161495927,75.92349683131525,206.3432938913424,110.592309455808,134.7968672700893,273.0894997979684,284.0624719577947,202.9662370394932,287.4548366552001,385.6881477074432,85.25183115667991
,2019,6,2019m6,199.3086662112371,217.1532413455612,188.9066389795883,287.9680212919259,134.2787808519201,359.0448445904955,170.6618071761177,135.9765476436648,109.492352655744,170.2022371503642,197.8116923916249,113.131849318947,169.6009472730739,188.8613910793956,156.9347929478929,372.0144108604217,343.6200697164851,178.9087229883941,294.0903282886879
,2019,7,2019m7,210.6219001953439,226.0586734650421,517.6238214695356,201.7228460461954,90.42625558326083,398.5677386112433,229.1484226470347,96.79369941817349,184.5572476116826,178.9600490450779,203.1458830851828,207.0904645407806,214.2389931996765,133.9477395124245,111.435098549398,333.1117208781787,245.7153358582823,50.92993064050041,0
,2019,8,2019m8,309.2608779606063,135.613912032963,222.5637865915825,82.31970582324426,204.1653801281451,257.301673938701,130.5094988659874,105.391246660595,187.3646219874418,90.88233355578582,400.2707720342889,269.5095287770491,291.3708323279452,118.8711270978854,162.4563603857033,119.4067377722237,135.9799482906529,282.2205402347071,103.320221603506
,2019,9,2019m9,338.7826013033941,214.7336762112362,207.9927162552685,282.5299270032718,127.0343726226501,407.1314008223951,383.6267477118131,140.8077785369669,320.561779909217,60.45884015091386,324.8586938523495,579.5047376225317,361.8030723270052,159.5033113142662,91.52049646284622,366.7982053234578,199.0666328067164,268.0829868214577,294.6267749741774
,2019,10,2019m10,208.161542079796,289.0527573682433,462.1549601330403,293.678605941527,174.289871003715,787.2916998406615,182.0808340975123,246.9343102456958,211.832854635543,167.8424472450136,218.9355169188057,256.4295418284281,218.1304259596958,243.2041772867844,127.977389575437,270.2498175722561,589.2466000094162,34.7415056706614,343.3023728428073
,2019,11,2019m11,339.0754728612334,326.04983700287,236.0966502959094,224.9445941438493,101.9192507756419,174.3288805155191,248.8042053849753,177.3433203590534,183.4263012988507,170.3715683015293,274.1004137967339,135.8395985928463,277.8997004133008,330.5178721591466,42.99045410755214,177.2484036142403,244.4178640693807,163.8298646147834,560.9017222357407
,2019,12,2019m12,310.4620116092263,274.6967427907012,291.00908161503,166.3448572385106,262.2354025488895,335.4957119125373,403.8553912217577,110.4357987113932,191.3960256282945,162.6638025778939,316.8831435261435,321.7844855318048,298.0629341519062,273.4385254484569,347.2461113338613,182.0083902278902,368.7051231472118,121.5209156118491,419.5733491826072
