comparison,month,ticker,sector,actual_rv,pred_har,pred_har_gcpu_proxy,train_n,loss_har,loss_har_gcpu_proxy,loss_diff_challenger_minus_har
har_gcpu_proxy,2013-09-01,GLD,metal,0.06549991745727789,0.051052706446679266,0.047126606309303695,80,0.03379586879520202,0.060660146367291334,0.026864277572089312
har_gcpu_proxy,2013-09-01,USO,energy,0.034194357144163454,0.04418278418117742,0.04343104177253176,77,0.03020401415558993,0.02643907944121371,-0.0037649347143762224
har_gcpu_proxy,2013-10-01,GLD,metal,0.038975296017384455,0.0518424921569972,0.04831605737507671,81,0.0370842447242381,0.02150971343224084,-0.015574531291997262
har_gcpu_proxy,2013-10-01,USO,energy,0.030560273558445535,0.04490735848652722,0.04245158127017139,78,0.06541892481096423,0.04854864635164691,-0.016870278459317323
har_gcpu_proxy,2013-11-01,GLD,metal,0.01876792844580711,0.04677424728655578,0.05248855526612753,82,0.31442820626168766,0.386007969679212,0.07157976341752437
har_gcpu_proxy,2013-11-01,USO,energy,0.022784647873369722,0.04085685996408052,0.04327417646478895,79,0.14165783547975597,0.16798744763446738,0.026329612154711413
har_gcpu_proxy,2013-12-01,GLD,metal,0.040191529316517996,0.03954007624573435,0.04114078105027342,83,0.00013425283858170545,0.0002703542805970738,0.00013610144201536833
har_gcpu_proxy,2013-12-01,USO,energy,0.017506992846146704,0.03383683866130787,0.0336821374566214,80,0.17634417725302032,0.17413809774409916,-0.002206079508921155
har_gcpu_proxy,2014-01-01,DBA,agriculture,0.006886269403536712,0.003938177437346897,0.004845820143810001,72,0.18978152499190104,0.0696610999932159,-0.12012042499868514
har_gcpu_proxy,2014-01-01,GLD,metal,0.027474554654101195,0.03836308523858944,0.04391815192639757,84,0.05000704992122529,0.09465282742895909,0.0446457775077338
har_gcpu_proxy,2014-01-01,USO,energy,0.03351973565831392,0.02665056466378815,0.027488932962702616,81,0.028425496971053787,0.02103930355729089,-0.007386193413762898
