date,fund_volume_shock_z,bond_price_pressure_z,credit_underperformance_z,etf_illiquidity_z,cash_migration_z,run_pressure_raw,run_pressure_index,spy_rv21_lag,vix_log_lag,hyg_lqd_gap_21_lag,signal_lag,HYG_rv21_lag,HYG_fwd_rv5_log,HYG_fwd_rv21_log,LQD_rv21_lag,LQD_fwd_rv5_log,LQD_fwd_rv21_log,BKLN_rv21_lag,BKLN_fwd_rv5_log,BKLN_fwd_rv21_log,TLT_rv21_lag,TLT_fwd_rv5_log,TLT_fwd_rv21_log,hyg_spy_downside_corr_fwd21
2010-03-08,,,,,,,,0.02576032450936609,2.8576189758040322,-0.008500914383924672,,0.011267926831026964,0.0009907760001990793,0.001786934013122719,0.0024424394829602437,0.00044575434551542685,0.0027012951220298635,,,,0.014339001977880659,0.004321997444557732,0.01138394203003193,0.6566464549853759
2010-03-09,,,,,,,,0.014198199679503568,2.8786365531407747,-0.021314538388633283,,0.0088419791034131,0.0010528181964375744,0.0018123631678083495,0.00247332809766662,0.00031707838462108063,0.0029746973615641793,,,,0.01174106649187579,0.0030418349781891306,0.012973739044638019,0.46646652785239817
2010-03-10,,,,,,,,0.014180418314611198,2.885917411804259,-0.029386348268765114,,0.008653862454857292,0.0006964990621809604,0.001623796821249475,0.0023719821899273936,0.0013447478998970983,0.0030072111639246604,,,,0.011685468834040726,0.006199070047741202,0.012975555695087758,0.4664665278523981
2010-03-11,,,,,,,,0.013793035798280702,2.921547358930808,-0.03410165919694502,,0.008428601653336868,0.0006906943230095132,0.001648342845457271,0.002371721892073782,0.001973170449281987,0.0030018011179886606,,,,0.01174325013076521,0.006784314501774962,0.012963840611659977,0.4664665278523981
2010-03-12,,,,,,,,0.012153101306858404,2.8936995184175425,-0.029267676297636495,,0.008390426356369659,0.000758022032919704,0.001639125429311473,0.002310116459351105,0.0021607433178562137,0.00309707898530685,,,,0.010707852421434808,0.006647981659080444,0.013132429873794092,0.4821127069604184
2010-03-15,,,,,,,,0.012107623075534304,2.866761887917216,-0.033159520511859386,,0.006206331901855184,0.0020049273213438804,0.001726509733913968,0.0016337765718668368,0.0019717514486543913,0.003200026813759489,,,,0.010073783653012843,0.004765019587756874,0.012799956474063475,0.48211270696041836
2010-03-16,,,,,,,,0.010822399042892597,2.8903717578961645,-0.03047281369987633,,0.006025191826050228,0.0030781705748097283,0.0017985332230812297,0.0015699175118071558,0.0020979761167394606,0.003208248562789081,,,,0.009743046066452592,0.004736797755020887,0.013366991752471734,0.5041082489180417
2010-03-17,,,,,,,,0.011561282912434608,2.8729995383614964,-0.031010295327141457,,0.006158749121552158,0.0024981278607235416,0.0017471459453098218,0.001809077031726398,0.0010476911345267631,0.002987988875298212,,,,0.010290548731079482,0.0026913475637835634,0.01263585358362239,0.5041082489180415
2010-03-18,,,,,,,,0.009081350715635053,2.827905153886959,-0.02144673044298606,,0.005002059690677943,0.002514180728447251,0.0025340491277160886,0.0017834315722694732,0.0031577025354390218,0.002894218187217157,,,,0.010465267791254264,0.018708412050092,0.013043967267926112,0.830743123271557
2010-03-19,,,,,,,,0.008818645124359327,2.810606839922692,-0.01387816794468875,,0.004330380506994589,0.0026883384415235198,0.002552538714144571,0.0016942755445248801,0.003612989404352985,0.0029253511317732937,,,,0.009031695482932362,0.020203458769819046,0.012987313793312742,0.8117276414346555
2010-03-22,,,,,,,,0.008713976529852506,2.8314470387838178,0.00046916757448112884,,0.0035613362039414315,0.001445478254123705,0.0036260629749643894,0.0016956054457299737,0.00404576814237736,0.002974853286090012,,,,0.00884927142650532,0.020546775374382344,0.013126185158085358,0.8220289043084702
2010-03-23,,,,,,,,0.00900105367518776,2.825536946304965,0.00045666332717929836,,0.003293993333782053,0.0003833138549718755,0.0033555709520670077,0.001574453795265235,0.003954408763919343,0.0030891669970661627,,,,0.008519233751104947,0.021211338622590992,0.013906519773996538,0.8144713785576375
2010-03-24,,,,,,,,0.009584624775800764,2.794227920674744,0.0006043047843407557,,0.003274973037855328,0.0004344934018616867,0.0034572019773117598,0.001575649528945684,0.0039489107587671775,0.0031448422615883384,,,,0.008579672355025002,0.020604508604685885,0.013748339675010122,0.7646296212927758
2010-03-25,,,,,,,,0.008090228151922648,2.8650539064395404,-0.015942755081607727,,0.0026450523529486613,0.0009223515636400723,0.003957853625601447,0.0021697520461774204,0.0011782618841739015,0.0024830720100750417,,,,0.00976562204940608,0.00604737459945755,0.009871410890955105,0.7936061604771694
2010-03-26,,,,,,,,0.007123359559838775,2.9123506438828892,-0.022389165839685744,,0.0025377917299686473,0.0009342606952420634,0.0038906548250762655,0.002103529188909976,0.0007645647459487831,0.002330854678219772,,,,0.01018318313829774,0.004290111377518689,0.009398261853897402,0.7710926182346155
2010-03-29,,,,,,,,0.007105793765570574,2.8775116679270365,-0.017855474788345208,,0.002538998588093024,0.0009390324861834296,0.005814196619059891,0.0022003361401347985,0.0045893150269809835,0.002226079175976042,,,,0.009903680641649633,0.017927979580231436,0.011625129615973565,0.916350386912938
2010-03-30,,,,,,,,0.007577948605758075,2.8673305674241623,-0.019832079085105522,,0.0020240151067131436,0.002985107528231808,0.005801336706284848,0.001693707207407966,0.0048389914606988575,0.0022515668575584487,,,,0.009763880825742154,0.01732867637819384,0.01232083022528578,0.9163503869129379
2010-03-31,,,,,,,,0.006311616549073329,2.840831263344002,-0.018771304410198496,,0.00202936048426251,0.0030426706953236063,0.006351806350651567,0.001677818042399757,0.006097951365512532,0.002324355212387982,,,,0.009879873861251876,0.02480056250208823,0.01241000932098835,0.9184444451748863
2010-04-01,,,,,,,,0.006359212591413596,2.8673305674241623,-0.010778122520726812,,0.0016515808247125853,0.002685016201157767,0.0063583451042757404,0.0016282252937686438,0.006267708102061627,0.002523739386800413,,,,0.010414940020392519,0.022508374121992105,0.013412494211779476,0.7698125507828086
2010-04-05,0.6487146948472552,,,,,0.6487146948472552,,0.006903310245172142,2.8604850848416996,-0.0072365968619208,,0.0017089815846516362,0.002499304203345676,0.006288638062623037,0.001632721578614359,0.006053450725875236,0.002468306760927781,,,,0.010410386271836448,0.022488243992971283,0.013361791866129588,0.7864639440791129
2010-04-06,0.03250199090140382,,,0.8497147901715215,,0.44110839053646267,,0.007579231967537057,2.8343891500408605,-0.01568463349738205,,0.001703786203339938,0.0024913639194394845,0.007552053150222893,0.0026511644623720397,0.0021801663804984924,0.0014646911243829024,,,,0.013420569559660214,0.009902665209050114,0.013794126883797964,0.8468008715272413
2010-04-07,0.025512114584464833,,,0.22316578114906455,,0.12433894786676469,,0.005243652725928511,2.7868613533217137,-0.012624478238591256,,0.0017869340131227195,0.0007367673122909765,0.00930116085856123,0.0027012951220298635,0.0025434792459649545,0.0016187152113738468,,,,0.01138394203003193,0.010297758053243275,0.014172440294543573,0.713809599460107
2010-04-08,-0.3772656097679691,,,-0.37703307671862984,,-0.37714934324329946,,0.005634937308600265,2.810606839922692,-0.010437879300925547,,0.0018123631678083495,0.0009946870054513388,0.01675465341627762,0.002974697361564179,0.0013002351989730315,0.004632422799347377,,,,0.01297373904463802,0.004708919912057903,0.02317032341238155,0.8392993133962874
2010-04-09,-1.10588292623347,,,-0.6501584473596833,,-0.8780206867965766,,0.005744647880805583,2.8021474967044036,-0.00877582216212706,,0.0016237968212494754,0.0012149435746660548,0.016720725920826345,0.00300721116392466,0.001263877466677649,0.004714593696374502,,,,0.01297555569508776,0.004761831625962634,0.025021719198304086,0.7953680458566638
2010-04-12,-1.0435834510057331,-1.5663044182912425,,0.228100267202212,,-0.7939292006982545,,0.006020135663044706,2.78130062502572,-0.010187898904271322,,0.0016483428454572712,0.004408952999725982,0.020739393971862325,0.003001801117988661,0.00152077913208688,0.005176824477230781,,,,0.012963840611659982,0.007122888748652602,0.03007221946837852,0.7953680458566638
2010-04-13,-0.10107835560019654,-1.4809549375980224,,0.343495001036197,,-0.4128460973873407,,0.005843133939573892,2.7459880355456865,-0.008093712800217107,,0.0016391254293114733,0.004592134075419013,0.02075469934129182,0.0030970789853068496,0.0014386119884498422,0.005092932853721813,,,,0.013132429873794094,0.006034385386119536,0.02982580476450446,0.7934323558877243
2010-04-14,-0.33274605379532474,-0.7535828663512466,,-0.43515315275819666,,-0.507160690968256,,0.005849776559269306,2.785011289333365,-0.009061638664482579,,0.0017265097339139686,0.009956710721598587,0.022399508928235362,0.003200026813759489,0.001024518419171341,0.0049402772854754235,,,,0.012799956474063474,0.006145505572101245,0.030382361642205945,0.7934323558877243
2010-04-15,0.4265476967115833,-1.1939642958695984,,-0.35560213100208843,,-0.37433957672003454,,0.007367268680392902,2.7466296928572342,-0.013557592865806609,,0.00179853322308123,0.00959318455664601,0.022768636832661778,0.003208248562789081,0.0015971823723248122,0.005033705938174304,,,,0.013366991752471738,0.007020463396613922,0.03030594142212752,0.7911829838273169
2010-04-16,0.04701015705404235,-0.8314580015522639,,0.3051789577669744,,-0.1597562955770824,,0.006625129701802838,2.765690002154839,-0.01576891078643441,,0.0017471459453098216,0.009655436640825563,0.023077922917504018,0.002987988875298211,0.0017075888243047541,0.005000142141840211,,,,0.01263585358362239,0.007401999473849529,0.03373813625441557,0.7785464969666789
2010-04-19,-0.43545744254530205,-0.1448416305078094,,0.1446261421973337,,-0.14522431028525926,,0.00927235359635577,2.910174418435893,-0.008965567412798607,,0.002534049127716089,0.00848070255460568,0.02232626025279445,0.0028942181872171568,0.0014302071028795334,0.004968204318714427,,,,0.013043967267926112,0.005391658600282036,0.033285023200551156,0.7749254271990701
2010-04-20,-0.009952314822256059,-0.41596391872174937,,0.699919025106346,,0.09133426385411351,,0.009437543195056547,2.8530159801521586,-0.006149268955905538,,0.002552538714144571,0.008295673754330789,0.022334446551364285,0.0029253511317732933,0.0011154459337150383,0.005012512346282902,,,,0.012987313793312744,0.005151941610387569,0.03590159948928834,0.7612936030875295
2010-04-21,-0.3030940746319233,-0.7133959136258826,,0.08634528266441688,,-0.3100482351977963,,0.01007101198353517,2.755569687968872,-0.0189155280331696,,0.003626062974964389,0.010623537763692152,0.02139159848724969,0.002974853286090011,0.0009005176644492623,0.004960158222334921,,,,0.01312618515808536,0.014274013185228002,0.03588286481107052,0.7495398027621539
2010-04-22,-2.426694657199821,0.06329440932088477,,2.7991744466116737,,0.14525806624424575,,0.009772650863757322,2.7923913308364643,-0.012387042231423442,,0.0033555709520670077,0.010645875801832688,0.032099041342592,0.003089166997066162,0.0004348158265251905,0.004876197865211918,,,,0.013906519773996541,0.014583236240403856,0.040134845205278866,0.8275315537862332
2010-04-23,-1.0039378887038344,-0.25594398165840015,,0.40827614733477224,,-0.2838685743424874,,0.00929429143645201,2.8015405024988675,-0.011181697306153987,,0.0034572019773117598,0.012572338517676038,0.036586875217228795,0.003144842261588338,0.0005011102513305259,0.004849670115013094,,,,0.013748339675010119,0.015010041861506373,0.04004435313005487,0.8353870079762004
2010-04-26,-0.6892088588152296,-0.6259280591051339,,-1.1212861129311047,,-0.8121410102838228,,0.009515998806009493,2.810606839922692,-0.010992000313540671,,0.003957853625601447,0.010996300809915545,0.03612608293333514,0.0024830720100750417,0.0013492767311068731,0.004931902182967519,,,,0.009871410890955104,0.0208926330365992,0.04003752825141081,0.816379931385928
2010-04-27,0.26041683870011556,0.425791812952911,,0.6624233597340182,,0.44954400379568166,,0.00965466122190053,2.8604850848416996,-0.004553269753485045,,0.0038906548250762646,0.010996931956493344,0.036142333323588224,0.0023308546782197723,0.0013426410402098278,0.0052038956211272235,,,,0.0093982618538974,0.020916406327535997,0.04029806417931095,0.8136837976756542
2010-04-28,0.8831626652852883,0.7182421612060206,,-0.891720779703826,,0.23656134892916092,,0.016435477485571583,3.127199012882986,0.005432082249799006,,0.005814196619059892,0.008253263279586727,0.03595721411989444,0.002226079175976041,0.0013951518144199391,0.00520391472728984,,,,0.011625129615973563,0.02694953870789334,0.03813614283808014,0.7781080108125281
2010-04-29,0.2429940047555223,-0.2028533218056134,,0.6209996955901442,,0.2203801261800177,,0.01663874086483282,3.048324720053904,0.008534657826008669,,0.005801336706284848,0.017643685044442525,0.038124563829276904,0.002251566857558448,0.0021852034918050985,0.00549186143264067,,,,0.012320830225285778,0.025043920232933677,0.043358917956345944,0.7781080108125281
2010-04-30,0.21266650321884578,-0.724409635953838,,0.32134255009146895,,-0.06346686088117441,,0.018423387209874246,2.9145222470903573,0.0026145753746375225,,0.006351806350651566,0.0461649801736464,0.037611143368542634,0.002324355212387981,0.01572003578659402,0.005436482815303228,,,,0.01241000932098835,0.06870052295544461,0.04339816622833222,0.7567912845736126
2010-05-03,-0.5989445357092992,-0.6091676694772561,,-1.0728591395131877,,-0.7603237815665809,,0.021728296391022934,3.0933125672924255,-0.00016217479832955194,,0.0063583451042757404,0.04565759904300272,0.03774873644310585,0.002523739386800412,0.015403104404217244,0.005243201743212443,,,,0.013412494211779475,0.06996317431185327,0.04245153417862395,0.7817306915280845
2010-05-04,-0.1857533314967651,-0.759604341027243,0.8932113888776991,1.0934574215993678,,0.2603277844882647,,0.023129459356389995,3.0051874587763363,-0.0043430270927136685,,0.006288638062623037,0.062055988364891665,0.03805295224680018,0.0024683067609277804,0.0173399460570943,0.005389982188748634,,,,0.01336179186612959,0.09026885168445471,0.043479240495628756,0.7819971270619486
2010-05-05,0.8188137976480356,0.20580903311122933,1.5031728629708934,0.3887409785156371,,0.7291341680614488,,0.028979260394804925,3.171364848597648,0.015955732407738323,,0.007552053150222892,0.05707611507690026,0.036826565954569686,0.0014646911243829026,0.017320347886892188,0.005497152852149421,,,,0.013794126883797962,0.07582178663688013,0.040436469378344046,0.7884147431466791
2010-05-06,2.668041790487555,2.5290913516447966,1.6838566005316964,1.6550409414560827,,2.1340076710300324,,0.02933065974202846,3.2152693231485214,0.029512476512867876,,0.00930116085856123,0.0550840521314498,0.0350003876806388,0.0016187152113738465,0.016407763115384437,0.005716666851449958,,,,0.014172440294543575,0.07693057488938651,0.048118596546852715,0.7442696923714344
2010-05-07,1.6417493547361048,3.2097666433290484,1.9354308783150724,-0.7887007286291818,,1.4995615369377608,,0.042160531509619806,3.4904284921297486,0.034417698368931826,,0.01675465341627762,0.026406333392100096,0.028222846869823095,0.004632422799347376,0.0029901603871588193,0.0026086993980674114,,,,0.02317032341238155,0.034886164703105606,0.038154583561467975,0.6762339073475513
2010-05-10,0.8066540614677695,1.9238808064379502,1.3802491370579306,1.5890230509175667,,1.4249517639703044,,0.04460418428771995,3.7123518289300783,0.041375470978776335,,0.016720725920826345,0.02805533601515871,0.02825124571117773,0.004714593696374502,0.0024667746090400833,0.0024831055009832807,,,,0.025021719198304086,0.04159652563382957,0.036612610724072146,0.7061447403047083
2010-05-11,0.012163212217198738,1.5555764604171494,1.3331768151614531,-0.8625963088372486,,0.5095800447396382,,0.06521623059210079,3.3617633177075907,0.029907318430734287,,0.02073939397186233,0.0111660222033135,0.024292194782802517,0.005176824477230781,0.0006410700539897567,0.0020160191833744944,,,,0.03007221946837852,0.020857370406377453,0.03154483403216886,0.7019754940945175
2010-05-12,0.7637438336158754,0.33402324838596864,0.7203772204868805,0.6033774444637784,,0.6053804367381257,,0.06527889448525952,3.343568258049538,0.029489086638985636,,0.020754699341291823,0.011317841882389398,0.025483302470863847,0.0050929328537218125,0.0010995654545990722,0.0022099800709792753,,,,0.029825804764504464,0.031909015826325014,0.03524119434621489,0.7049170063616192
2010-05-13,-0.7751416938925192,-1.345143654587878,1.27093978558533,0.7270044978513303,,-0.030585266260934302,,0.06743901033458925,3.2394624764140367,0.01608495341478953,,0.022399508928235362,0.005663441088498359,0.02378125206284053,0.0049402772854754235,0.0011083432804756261,0.0023708565141293807,,,,0.030382361642205945,0.029602322022630148,0.03640563869717407,0.7049170063616194
2010-05-14,-0.150713538542821,-1.5322638847964036,1.5272317612023503,-0.279701067343759,,-0.10886168237015836,,0.06776549706929212,3.2839142324857957,0.028785625697872953,,0.022768636832661778,0.048711249755782796,0.023346934473546733,0.005033705938174303,0.0009332030678764659,0.00231119056122546,,,,0.030305941422127513,0.04860594452854412,0.036213667412000675,0.70817012641847
2010-05-17,-0.6611261463037424,-0.43420149611989106,1.1733118358916272,-0.6016073189498463,,-0.13090578137046316,,0.0714944760717342,3.4416993176449218,0.035297605468143596,,0.023077922917504018,0.06593601044944121,0.024049113524385622,0.005000142141840211,0.0010733686732922838,0.0023283283392565614,,,,0.03373813625441557,0.03431540467543482,0.03297406598390657,0.713696514543255
2010-05-18,-0.08493166595708504,-0.5808831844067677,1.4066562882741904,0.32837613381408304,,0.2673043929311052,,0.0686190634797165,3.4288125536428553,0.02781090541493819,,0.022326260252794453,0.06597069940412016,0.024037816903465157,0.004968204318714426,0.0012771888131131923,0.002306893721907161,,,,0.03328502320055115,0.03423312634277909,0.033190362259392696,0.7174241974349505
2010-05-19,-0.29460713392805965,0.0005334000331056265,1.9963976616431287,-0.39355468171451957,,0.32719231150841377,,0.0705601159657464,3.5130368406773194,0.03372046270800646,,0.022334446551364285,0.06582934515446927,0.02464130517506397,0.005012512346282901,0.0019221460528565397,0.002705416887530405,,,,0.03590159948928833,0.024055820439737023,0.03126139101471458,0.7314100705392338
