Date,qqq,hyg,lqd,vix,hy_oas,ig_oas,qqq_rv,hyg_rv,lqd_rv
2024-05-16,446.579345703125,68.4244155883789,97.94630432128906,12.420000076293945,3.08,0.89,17.16529472167048,5.606812480067132,6.078225864440419
2024-05-17,446.36199951171875,68.43328857421875,97.7184066772461,11.989999771118164,3.09,0.89,14.705795864315338,5.6135824993509384,6.220319143095376
2024-05-20,449.47430419921875,68.46869659423828,97.67279815673828,12.149999618530273,3.07,0.88,14.587609359565846,5.368799054247804,6.229648229718437
2024-05-21,450.3536376953125,68.41557312011719,97.8369140625,11.859999656677246,3.07,0.89,14.042922264942131,5.260916622786143,6.229260567402963
2024-05-22,450.2647399902344,68.26502227783203,97.6910629272461,12.289999961853027,3.11,0.89,14.103919916298782,5.25981644150715,6.030002239945923
2024-05-23,448.2392272949219,68.02593231201172,97.26258087158203,12.770000457763672,3.1,0.89,14.078857722808888,5.379347890285693,6.181338542886337
2024-05-24,452.4779968261719,68.26502227783203,97.52696990966797,11.930000305175781,3.11,0.89,13.558675673188308,5.404601151011496,6.130135040722571
2024-05-28,454.1872863769531,67.99052429199219,96.9435043334961,12.920000076293945,3.09,0.88,13.55623611035304,5.5591103395831425,6.499462735292748
2024-05-29,450.9859924316406,67.78684997558594,96.42388153076172,14.279999732971191,3.15,0.88,11.481161052069078,4.962978577365281,6.482919658249216
2024-05-30,446.15447998046875,68.06138610839844,97.01642608642578,14.470000267028809,3.19,0.88,11.979528663685723,4.823113879767539,6.663119311523929
2024-05-31,445.3244934082031,68.30044555664062,97.44489288330078,12.920000076293945,3.2,0.88,11.597750564200657,4.483707032134243,6.49722277293473
2024-06-03,447.7156066894531,68.51217651367188,98.11752319335938,13.109999656677246,3.17,0.88,9.739594383675342,4.374846137510682,6.484208666890353
2024-06-04,448.94073486328125,68.47660064697266,98.5018539428711,13.15999984741211,3.22,0.9,9.163450253918146,4.365705715344946,6.545700638525965
2024-06-05,457.9913024902344,68.69902801513672,98.83129119873047,12.630000114440918,3.2,0.91,11.221053370313706,4.505861533939216,6.615330044400059
2024-06-06,457.8332214355469,68.58336639404297,98.7672348022461,12.579999923706055,3.2,0.92,11.212225839728177,4.461922679920046,6.523691780325425
2024-06-07,457.4280700683594,68.40543365478516,97.87957763671875,12.220000267028809,3.15,0.9,11.27934896161974,4.5783530356108795,7.397523368574893
2024-06-10,459.2757568359375,68.46772003173828,97.67826843261719,12.739999771118164,3.15,0.9,11.293603768355636,4.539959205189187,7.336488942239922
2024-06-11,462.4276428222656,68.55665588378906,98.09920501708984,12.850000381469727,3.19,0.91,11.396835059119564,4.549441012317894,7.466463024373231
2024-06-12,468.484375,68.83245849609375,98.70317840576172,12.039999961853027,3.09,0.9,11.90842260452318,4.716477158086061,7.684320799045705
2024-06-13,471.0237121582031,68.82357025146484,99.16987609863281,11.9399995803833,3.2,0.92,11.014958255327906,4.2725431481474665,7.230607234653174
2024-06-14,473.4642028808594,68.55665588378906,99.2522201538086,12.65999984741211,3.29,0.95,10.912540775840135,4.426645036459468,7.1872452953501575
2024-06-17,479.2640380859375,68.60115051269531,98.78553771972656,12.75,3.26,0.95,11.306301043297426,4.430993838286806,7.366408793911983
2024-06-18,479.4122314453125,68.8146743774414,99.24308776855469,12.300000190734863,3.24,0.96,11.287695294068715,4.555269410142994,7.4941780093967445
2024-06-20,475.7169494628906,68.77018737792969,98.91365051269531,13.279999732971191,3.23,0.96,11.937870836136524,4.551623125726852,7.62546218390258
2024-06-21,474.4423522949219,68.8502426147461,98.94110107421875,13.199999809265137,3.21,0.96,12.051036854644584,4.466223338817423,7.588483004682652
2024-06-24,469.0409851074219,68.77908325195312,99.0417709350586,13.329999923706055,3.19,0.96,12.822457931013458,4.258586177519928,7.352033682253787
2024-06-25,474.4047546386719,68.86805725097656,99.00515747070312,12.84000015258789,3.19,0.96,12.98501047190218,4.124994649864103,7.33291376314979
2024-06-26,475.3844909667969,68.7168197631836,98.46524047851562,12.550000190734863,3.18,0.97,12.974657692573551,3.9073873981456857,7.27007312358935
2024-06-27,476.611572265625,68.79689025878906,98.65744018554688,12.239999771118164,3.21,0.96,12.495225406201886,3.6812792886397756,6.903507111821179
2024-06-28,474.1375427246094,68.62784576416016,98.02599334716797,12.4399995803833,3.18,0.96,11.834273402249682,3.6308373669181786,7.135509368655808
2024-07-01,476.9184265136719,68.61444091796875,97.44378662109375,12.220000267028809,3.21,0.94,11.726515555651376,3.4458006004843686,7.331929858725092
2024-07-02,481.9258728027344,68.8022232055664,98.06822967529297,12.029999732971191,3.23,0.93,11.974068886233358,3.4080419428351756,7.272638486378831
2024-07-03,485.9437255859375,69.04370880126953,98.79370880126953,12.09000015258789,3.25,0.93,12.078295243679484,3.588090773891713,7.616619731381021
2024-07-05,491.0105895996094,69.24942779541016,99.30799865722656,12.479999542236328,3.27,0.92,10.806467122040006,3.561225242506178,7.746895052743698
2024-07-08,492.1783447265625,69.23153686523438,99.29878234863281,12.369999885559082,3.2,0.92,10.721529452400173,3.485701226783908,7.740947712890234
2024-07-09,492.6039123535156,69.15104675292969,99.11512756347656,12.510000228881836,3.21,0.92,10.641777293984562,3.3528994894769815,6.9795588454808755
2024-07-10,497.7400207519531,69.31201171875,99.35389709472656,12.850000381469727,3.17,0.92,10.902476378234311,3.4106196674796023,6.931439050468946
2024-07-11,486.82452392578125,69.56244659423828,99.88652038574219,12.920000076293945,3.18,0.93,14.256257869361816,3.566999943387461,7.010017160833207
2024-07-12,489.6845703125,69.74131774902344,100.25387573242188,12.460000038146973,3.19,0.92,13.77944014903295,3.4243007373793795,6.817725524336228
2024-07-15,491.0007019042969,69.750244140625,99.70286560058594,13.119999885559082,3.13,0.92,13.729577323159756,3.4176927662841368,6.9985508631240245
2024-07-16,491.188720703125,70.0185546875,100.28140258789062,13.1899995803833,3.08,0.92,13.691707210594156,3.1411678571988975,7.267263526973358
2024-07-17,476.7699279785156,69.93806457519531,100.32733154296875,14.479999542236328,3.09,0.93,17.155643706516564,3.2355166720284054,7.000710553151669
2024-07-18,474.5135803222656,69.79496765136719,99.89570617675781,15.930000305175781,3.09,0.93,17.226988600625585,3.299631293619412,7.067446874540762
2024-07-19,470.3077087402344,69.74131774902344,99.52835845947266,16.520000457763672,3.09,0.93,17.29662509950808,3.306564838615373,7.093163432271887
2024-07-22,477.3142395019531,70.00066375732422,99.47328186035156,14.90999984741211,3.05,0.93,18.10658293267034,3.473347067669983,7.09979559668793
2024-07-23,475.6318664550781,70.00960540771484,99.39981842041016,14.720000267028809,3.02,0.93,17.637004317526365,3.414701155345548,7.102591008130633
2024-07-24,458.57086181640625,69.7860336303711,98.79370880126953,18.040000915527344,3.1,0.96,21.553365929471898,3.703781190427419,7.446236529623991
2024-07-25,453.51385498046875,69.79496765136719,99.1885986328125,18.459999084472656,3.08,0.95,21.7537049627861,3.554525676539811,7.298357012686964
2024-07-26,458.1650695800781,70.0185546875,99.73959350585938,16.389999389648438,3.1,0.95,22.147895050550943,3.655703459637194,7.509853014600392
2024-07-29,459.08544921875,69.9559555053711,99.95082092285156,16.600000381469727,3.13,0.95,22.156294967364087,3.5051019961779373,7.057255224126748
2024-07-30,452.781494140625,69.9917221069336,100.03346252441406,17.690000534057617,3.2,0.96,22.377134885743637,3.483161888839302,6.567662191540881
2024-07-31,466.1810302734375,70.24213409423828,100.61199951171875,16.360000610351562,3.25,0.97,24.69106674892485,3.5507393925929103,6.507421764230408
2024-08-01,454.889404296875,70.08838653564453,100.94563293457031,18.59000015258789,3.35,1.0,25.664029541265247,3.6008016099219082,6.15343106801584
2024-08-02,444.0926818847656,69.85466003417969,101.93177032470703,23.389999389648438,3.72,1.06,26.13296472635304,3.7769116191853933,6.737469441683835
2024-08-05,430.8515319824219,69.42312622070312,101.6737289428711,38.56999969482422,3.93,1.12,27.443680708842173,4.449803166299589,6.859265726271974
2024-08-06,434.9683532714844,69.68384552001953,101.0101547241211,27.709999084472656,3.67,1.08,27.92516452341839,4.59835357340369,7.321721568450673
2024-08-07,430.25775146484375,69.81871032714844,100.54934692382812,27.850000381469727,3.57,1.07,27.261406705989117,4.578488966227611,7.552660758543241
2024-08-08,443.4197082519531,70.10639953613281,100.59542083740234,23.790000915527344,3.48,1.05,29.687112293609914,4.6291955529493025,7.341400346372175
2024-08-09,445.73541259765625,70.0973892211914,101.11153411865234,20.3700008392334,3.49,1.05,29.657471378410683,4.55930903600282,7.445311953609057
2024-08-12,446.6953430175781,70.14234161376953,101.3235092163086,20.709999084472656,3.52,1.05,29.64046974173304,4.561056154816047,7.123402834686783
2024-08-13,457.7790832519531,70.46601104736328,102.03314971923828,18.1200008392334,3.54,1.04,31.378596289395166,4.6474326543454865,7.245604867229499
2024-08-14,457.9276123046875,70.59186553955078,102.48473358154297,16.190000534057617,3.46,1.02,29.81637444866106,4.641166755451376,7.351496859142206
2024-08-15,469.49627685546875,70.65480041503906,102.17139434814453,15.229999542236328,3.31,0.98,31.282953992413344,4.546354769938561,7.242913297943825
2024-08-16,470.0998840332031,70.8795394897461,102.47555541992188,14.800000190734863,3.29,0.98,31.130005148575275,4.602690307796476,7.039108143631433
2024-08-19,476.2751159667969,70.99644470214844,102.71515655517578,14.649999618530273,3.21,0.97,31.026312850810257,4.486929729352636,7.004163759530442
2024-08-20,475.2756652832031,70.93348693847656,102.982421875,15.880000114440918,3.25,0.98,31.009540541504233,4.518635559181805,6.956155243459001
2024-08-21,477.49237060546875,71.09532165527344,103.21282958984375,16.270000457763672,3.27,0.98,27.868313065956325,4.312604451312466,6.301141477339703
2024-08-22,469.92181396484375,71.00543212890625,102.78887176513672,17.549999237060547,3.21,0.97,28.22544129100248,4.374844190149592,6.641484427026119
2024-08-23,475.018310546875,71.38302612304688,103.37872314453125,15.859999656677246,3.19,0.96,28.249288094693707,4.582994491441028,6.655471981800884
2024-08-26,470.4066162109375,71.23917388916016,103.24970245361328,16.149999618530273,3.15,0.96,28.54522380337815,4.660096728908408,6.7403701446436735
2024-08-27,471.8119201660156,71.28411102294922,103.16676330566406,15.430000305175781,3.17,0.96,27.98836608140632,4.658937386493529,6.790587215327748
2024-08-28,466.45806884765625,71.2481689453125,102.95478057861328,17.110000610351562,3.19,0.96,26.439549974190683,4.574566719883299,6.712442880115639
2024-08-29,465.7752990722656,71.32008361816406,102.7796630859375,15.649999618530273,3.15,0.96,24.81708222438426,4.444473191791041,6.73434677180535
2024-08-30,471.3270263671875,71.32907104492188,102.49396514892578,15.0,3.13,0.95,23.199033328883363,4.170730554197404,5.982766185357905
2024-09-03,457.0170593261719,71.07611083984375,102.80384826660156,20.719999313354492,3.31,0.98,23.30640963135967,3.6327870728424507,5.961579719341655
2024-09-04,455.8295593261719,71.3381118774414,103.44207763671875,21.31999969482422,3.35,0.99,23.25058956747417,3.6263803495081555,5.6560599542107335
2024-09-05,456.255126953125,71.58202362060547,103.95083618164062,19.899999618530273,3.29,0.99,22.73120435102304,3.7047277517445076,5.368793510210783
2024-09-06,444.03326416015625,71.49166870117188,103.90458679199219,22.3799991607666,3.39,0.99,22.735029676308304,3.644237650830204,5.405134534997702
2024-09-09,449.7433776855469,71.66331481933594,104.13582611083984,19.450000762939453,3.36,0.99,23.117503563778268,3.6528024622721063,5.2520920615115605
2024-09-10,453.8997802734375,71.52780151367188,104.42259979248047,19.079999923706055,3.46,1.01,23.320873106002516,3.8030942836787247,5.267507143161035
2024-09-11,463.75640869140625,71.63622283935547,104.46883392333984,17.690000534057617,3.44,1.01,22.93425860429315,3.5629675398305123,4.862166815777988
2024-09-12,468.3086853027344,71.73558807373047,104.39482116699219,17.06999969482422,3.39,0.99,23.16042746326115,3.551506519596728,4.748690748517388
2024-09-13,470.4066162109375,71.93433380126953,104.71857452392578,16.559999465942383,3.37,0.99,21.44304635115748,3.619389967502777,4.562700251432532
2024-09-16,468.3284912109375,72.11498260498047,105.18106842041016,17.139999389648438,3.32,0.98,21.496874514433557,3.5710870679030586,4.662609632928129
2024-09-17,468.57586669921875,72.133056640625,105.1903305053711,17.610000610351562,3.25,0.97,20.925978183071614,3.5648417790556413,4.664849165860841
2024-09-18,466.5471496582031,72.1962890625,104.75556945800781,18.229999542236328,3.21,0.95,20.95927506635488,3.5090527958979116,4.996765657084229
2024-09-19,478.3434753417969,72.41309356689453,104.84809112548828,16.329999923706055,3.1,0.93,22.833582672912,3.5560198823606135,4.970171606560184
2024-09-20,477.4330139160156,72.50344848632812,104.94056701660156,16.149999618530273,3.15,0.93,22.052905508100757,3.4620012876439383,4.620719812223994
2024-09-23,478.6985778808594,72.36793518066406,104.79257202148438,15.890000343322754,3.15,0.92,21.750855361389014,3.2193320243118695,4.34685896562232
2024-09-24,481.0075378417969,72.37696838378906,104.96832275390625,15.390000343322754,3.21,0.92,21.462724762134116,3.0670349947239277,4.298506704580555
2024-09-25,481.4535217285156,72.295654296875,104.34858703613281,15.40999984741211,3.19,0.92,21.451387519654805,3.14164083891368,4.897860288312007
2024-09-26,485.07073974609375,72.41309356689453,104.34858703613281,15.369999885559082,3.14,0.92,21.04472305902558,3.123777364310231,4.805113513676334
2024-09-27,482.3752136230469,72.59375762939453,104.76482391357422,16.959999084472656,3.14,0.92,21.183344204908465,3.1800857409190018,4.8558076119057105
2024-09-30,483.6833190917969,72.53956604003906,104.50582122802734,16.729999542236328,3.03,0.92,20.85131585760958,3.2225238954995885,4.825451441877161
2024-10-01,476.9444580078125,72.5032730102539,105.00807189941406,19.260000228881836,3.07,0.92,18.087860399761304,2.828574206045136,4.9645053290160535
2024-10-02,477.61834716796875,72.5123291015625,104.77598571777344,18.899999618530273,3.06,0.91,18.00440149602365,2.6572111247518126,4.702251334221633
2024-10-03,477.26153564453125,72.3398666381836,104.09827423095703,20.489999771118164,3.04,0.9,18.031612921155148,2.701786155888347,5.057570749775941
2024-10-04,482.9400329589844,72.25814819335938,103.53195190429688,19.209999084472656,2.89,0.87,14.579466772037671,2.6905093994812344,5.424699990043851
2024-10-07,477.7669677734375,71.94951629638672,103.00279235839844,22.639999389648438,2.95,0.86,15.12757690074539,3.0911144133302466,5.61661622596713
2024-10-08,484.9022216796875,72.12200164794922,103.20704650878906,21.420000076293945,2.99,0.87,15.557849142827635,3.080864641492871,5.563120923049397
2024-10-09,488.7176818847656,72.07659912109375,103.00279235839844,20.860000610351562,2.94,0.85,14.131696527931675,3.0732462875035624,5.57023207309241
2024-10-10,488.16265869140625,72.04029083251953,102.89140319824219,20.93000030517578,2.99,0.84,13.928901903947413,3.0583697896009454,5.571826344079604
2024-10-11,488.9257507324219,72.23092651367188,102.872802734375,20.459999084472656,2.98,0.84,13.90083822104734,3.0449230577962165,5.392232485940931
2024-10-14,493.0285339355469,72.2672348022461,102.88209533691406,19.700000762939453,2.97,0.84,13.865933421983073,2.9246309122596377,5.035860345645812
2024-10-15,486.4383239746094,72.24906921386719,103.3834228515625,20.639999389648438,2.93,0.83,14.982711560223533,2.9267541963663097,5.4535117227599414
2024-10-16,486.497802734375,72.37617492675781,103.70836639404297,19.579999923706055,2.9,0.83,14.820290524939994,2.974877587246256,5.48574475275639
2024-10-17,486.8346862792969,72.2672348022461,102.93782043457031,19.110000610351562,2.89,0.83,12.107163896229054,2.8235558525636044,5.982796276595936
2024-10-18,490.02581787109375,72.43972778320312,102.81712341308594,18.030000686645508,2.88,0.83,12.219736172495228,2.922650619360782,5.94509897098463
2024-10-21,490.96728515625,72.14923095703125,101.76805114746094,18.3700008392334,2.88,0.85,12.211835081820835,3.188036109595334,6.790685303574338
2024-10-22,491.5024108886719,72.04937744140625,101.75878143310547,18.200000762939453,2.92,0.85,12.139725633371148,3.215615324295128,6.710818016650709
2024-10-23,483.9706726074219,71.83151245117188,101.41526794433594,19.239999771118164,2.95,0.86,13.483212304474574,3.354155484014038,6.550142080912185
2024-10-24,487.8951110839844,72.04029083251953,101.72163391113281,19.079999923706055,2.93,0.86,13.526780288979094,3.4808840963153447,6.722460552124051
2024-10-25,490.8681640625,71.96768188476562,101.48026275634766,20.329999923706055,2.89,0.85,13.489023342752043,3.3327223462444135,6.435872935266191
2024-10-28,490.94744873046875,72.14923095703125,101.39671325683594,19.799999237060547,2.82,0.84,13.473343862699364,3.48990951944589,6.432533933145902
2024-10-29,495.6646728515625,72.1673812866211,101.51741027832031,19.34000015258789,2.85,0.84,12.61723633597783,3.493523438067752,6.081632973671589
2024-10-30,491.91864013671875,72.04029083251953,101.3874282836914,20.350000381469727,2.8,0.84,13.062206230643438,3.5319710344642505,6.0800106693432125
2024-10-31,479.50128173828125,71.84056854248047,101.18319702148438,23.15999984741211,2.88,0.86,16.213246779970085,3.565075531577889,5.808470114188003
2024-11-01,483.049072265625,71.84514617919922,100.62886810302734,21.8799991607666,2.83,0.86,15.864012788566011,3.5554307300502503,5.812024099799043
2024-11-04,481.641845703125,72.04586791992188,101.37417602539062,21.979999542236328,2.87,0.86,15.394182709949439,3.3836986106072193,6.4186450562500275
2024-11-05,487.78607177734375,72.24658203125,101.85865020751953,20.489999771118164,2.86,0.84,15.14416394357826,3.421645388173533,6.650629750488352
2024-11-06,501.0359191894531,72.37430572509766,100.79654693603516,16.270000457763672,2.74,0.8,17.680200639114524,3.4606272652199537,7.504719509221276
2024-11-07,508.9242858886719,72.68447875976562,101.98907470703125,15.199999809265137,2.73,0.78,18.368160667712292,3.7356432010176994,8.781091545907117
2024-11-08,509.5190124511719,72.80308532714844,102.34310913085938,14.9399995803833,2.63,0.77,18.37017434203823,3.6734232772231374,8.89009016097715
2024-11-11,509.22174072265625,72.72098541259766,102.1474609375,14.970000267028809,2.63,0.77,18.23756426533592,3.7124693470519117,8.908110325825088
2024-11-12,508.3000183105469,72.42904663085938,101.22510528564453,14.710000038146973,2.61,0.77,17.41078041995982,4.017329873455668,9.193566867864506
2024-11-13,507.6459655761719,72.4472885131836,100.8431167602539,14.020000457763672,2.64,0.78,17.440241728979466,3.9714261303067397,9.102628226373609
2024-11-14,504.1180114746094,72.29219055175781,100.81519317626953,14.3100004196167,2.6,0.8,17.733749173364888,4.010743912280214,8.821440627059404
2024-11-15,492.10693359375,72.28307342529297,100.86176300048828,16.139999389648438,2.72,0.8,19.846951795291897,3.9120404036779743,8.83728818389661
2024-11-18,495.52593994140625,72.4198989868164,101.04808807373047,15.579999923706055,2.72,0.8,19.983079975164852,3.6844243020719336,8.167619846460068
2024-11-19,498.93499755859375,72.52941131591797,101.26239013671875,16.350000381469727,2.69,0.8,20.1115188098828,3.663874208299684,8.214614201825254
2024-11-20,498.6476135253906,72.51115417480469,101.02015686035156,17.15999984741211,2.67,0.81,19.19539750354355,3.452579050567275,8.17200306954414
2024-11-21,500.44134521484375,72.53852081298828,100.89901733398438,16.8700008392334,2.61,0.81,19.05692739219708,3.3309286565065155,8.088861224823805
2024-11-22,501.2440490722656,72.52027130126953,100.99219512939453,15.239999771118164,2.61,0.8,18.973284846382153,3.300853748452986,8.067045311332313
2024-11-25,502.036865234375,72.79396057128906,102.24994659423828,14.600000381469727,2.64,0.8,18.971198040282786,3.434938944305837,9.219202210963763
2024-11-26,504.7323913574219,72.65711975097656,101.98907470703125,14.100000381469727,2.68,0.81,18.78058709194687,3.5329181555503757,9.27333174972476
2024-11-27,500.7584228515625,72.8760757446289,102.36175537109375,14.100000381469727,2.69,0.82,18.800006241693758,3.562487127300276,9.331526581381278
2024-11-29,505.1585388183594,73.02204132080078,102.99526977539062,13.510000228881836,2.72,0.82,16.154890543084882,3.3642086314648516,9.492326328701964
2024-12-02,510.6585998535156,72.99547576904297,103.15701293945312,13.34000015258789,2.68,0.81,16.335752197216408,3.3802687293894436,9.188831741781959
2024-12-03,512.2244262695312,72.99547576904297,102.79238891601562,13.300000190734863,2.66,0.8,16.196487805441258,3.30605751492504,9.037611250901548
2024-12-04,518.5570068359375,73.1695785522461,103.28788757324219,13.449999809265137,2.66,0.8,16.166470559967333,3.2748378067621737,9.040080386818781
2024-12-05,517.1200561523438,73.10545349121094,103.25983428955078,13.539999961853027,2.66,0.81,13.612642258656098,3.288072272449919,8.036296788879314
2024-12-06,521.7481079101562,73.22457885742188,103.49356842041016,12.770000457763672,2.67,0.81,12.883358954073158,3.0073117580036124,7.02540283242087
2024-12-09,517.6849365234375,73.13292694091797,103.23180389404297,14.1899995803833,2.67,0.81,13.279204212503675,3.02114832043231,7.038507823051697
2024-12-10,515.9209594726562,73.1695785522461,103.07286071777344,14.180000305175781,2.67,0.8,13.355931399048213,2.979342316572273,7.023261337748074
2024-12-11,525.1571044921875,73.18791198730469,102.79238891601562,13.579999923706055,2.64,0.78,14.621150257261906,2.5038056110099007,6.194537950077604
2024-12-12,521.7679443359375,72.98629760742188,102.2127456665039,13.920000076293945,2.66,0.79,14.872258469107317,2.7615144277360204,6.4090840539771365
2024-12-13,525.7617797851562,72.77552795410156,101.64247131347656,13.8100004196167,2.68,0.78,14.68737386951116,2.8628571840560597,6.78099747207334
2024-12-16,533.3330688476562,72.91297912597656,101.77336120605469,14.6899995803833,2.69,0.78,11.597649561384953,2.9088285690630067,6.788177217435925
2024-12-17,530.9843139648438,72.75718688964844,101.78272247314453,15.869999885559082,2.75,0.79,11.9153667601441,2.991628305611405,6.768867116263843
2024-12-18,511.82806396484375,72.01008605957031,100.52078247070312,27.6200008392334,2.73,0.79,18.49776150004526,4.751570943274893,8.115153095702619
2024-12-19,509.5487060546875,71.93638610839844,99.97660827636719,24.09000015258789,2.91,0.82,18.600550148218666,4.757156348900912,8.285307214889757
2024-12-20,513.9983520507812,72.3877944946289,100.37069702148438,18.360000610351562,2.86,0.82,18.779248648850793,5.309707908414662,8.428543688524298
2024-12-23,519.0060424804688,72.19435119628906,100.07984924316406,16.780000686645508,2.85,0.82,19.012726598768936,5.387805072385329,8.466458059100308
2024-12-24,526.0437622070312,72.42462921142578,100.38945007324219,14.270000457763672,2.86,0.82,19.462406638813317,5.3342842025623325,7.137103407755381
2024-12-26,525.6863403320312,72.60888671875,100.48326110839844,14.729999542236328,2.86,0.81,19.45611837098384,5.386089422185158,7.138443432003043
2024-12-27,518.6983032226562,72.36016082763672,100.06108093261719,15.949999809265137,2.84,0.81,19.918889333399733,5.3887839361541,7.041613917078355
2024-12-30,511.7997131347656,72.46148681640625,100.4926528930664,17.399999618530273,2.94,0.82,20.432137464127358,5.3580399837117065,6.812219082961104
2024-12-31,507.4521179199219,72.45226287841797,100.23933410644531,17.350000381469727,2.92,0.82,20.308616275595543,5.358823484664006,6.743750266225472
2025-01-02,506.45947265625,72.6272964477539,100.24872589111328,17.93000030517578,2.88,0.83,20.276063252921595,5.448820198635015,6.71653909122452
2025-01-03,514.747802734375,72.73785400390625,100.01416778564453,16.1299991607666,2.81,0.83,20.65267147635543,5.401955799059068,6.329049640114551
2025-01-06,520.6637573242188,72.86681365966797,99.76085662841797,16.040000915527344,2.76,0.84,21.044772270757413,5.445794382080906,6.316547252262351
2025-01-07,511.3728942871094,72.6272964477539,99.30111694335938,17.81999969482422,2.79,0.84,21.748233383994492,5.510797779019115,6.212162694040019
2025-01-08,511.4622497558594,72.71943664550781,99.46062469482422,17.700000762939453,2.84,0.83,21.600661160488148,5.532242338160636,6.343323996182276
2025-01-10,503.44195556640625,72.34174346923828,98.8883056640625,19.540000915527344,2.81,0.83,22.252415548688926,5.789953973871855,6.49101735145823
2025-01-13,501.8240051269531,72.32331848144531,98.60682678222656,19.190000534057617,2.85,0.84,21.096538314722963,5.783243494448527,6.492846180188858
2025-01-14,501.3475646972656,72.41542053222656,98.71942138671875,18.709999084472656,2.8,0.84,21.041661391156186,5.76012713465568,6.444321725814086
2025-01-15,512.8817138671875,73.0510482788086,99.90157318115234,16.1200008392334,2.72,0.83,22.586471682989938,6.52024671235367,7.887421356790219
2025-01-16,509.2884826660156,73.13395690917969,100.0986099243164,16.600000381469727,2.73,0.83,21.89880484249232,6.499692200319276,7.915818430141727
2025-01-17,517.8843994140625,73.19844818115234,100.18305206298828,15.970000267028809,2.64,0.82,22.893319870053098,6.446743447705537,7.931894640998488
2025-01-21,520.9218139648438,73.39189147949219,100.7647476196289,15.0600004196167,2.61,0.82,18.752472137954403,5.118720595494997,6.952844476032327
2025-01-22,527.582275390625,73.29055786132812,100.44574737548828,15.100000381469727,2.59,0.81,19.090751552597226,5.138554978103247,6.757295484774669
2025-01-23,528.703857421875,73.3826904296875,100.30502319335938,15.020000457763672,2.61,0.8,18.91489445807018,4.74287506824467,6.634117802748644
2025-01-24,525.716064453125,73.4655990600586,100.50203704833984,14.850000381469727,2.6,0.8,18.80818628892734,4.574862055304061,6.579558345928291
2025-01-27,510.41009521484375,73.5208740234375,101.1963119506836,17.899999618530273,2.66,0.81,20.988900563816255,4.492570159929263,6.928469181975279
2025-01-28,517.9539184570312,73.49324798583984,101.05558013916016,16.40999984741211,2.66,0.81,21.76242304593122,4.457619962476858,6.953840594835685
2025-01-29,516.981201171875,73.44715881347656,100.92422485351562,16.559999465942383,2.68,0.81,21.253293878048567,4.225928457896413,6.7789225503978505
2025-01-30,519.1846923828125,73.58533477783203,101.14940643310547,15.84000015258789,2.67,0.81,20.71321199852099,4.2391991873805805,6.6606098730784575
2025-01-31,518.4302978515625,73.43795776367188,100.82102966308594,16.43000030517578,2.68,0.82,20.444757032241025,4.3429963361844734,6.706757693991971
2025-02-03,514.2813110351562,73.34541320800781,100.98014831542969,18.6200008392334,2.73,0.83,20.67663031345843,4.3438738129981305,6.721670038374852
2025-02-04,520.59423828125,73.5767593383789,101.17790222167969,17.209999084472656,2.71,0.82,20.32310518077963,4.432574280023596,6.665108299793415
2025-02-05,522.9566040039062,73.77110290527344,101.8841323852539,15.770000457763672,2.69,0.83,19.978626868321832,4.474113535586549,6.923442397880526
2025-02-06,525.6863403320312,73.6600341796875,101.69580078125,15.5,2.66,0.84,18.83657069580363,4.309031296954908,6.6883497572843025
2025-02-07,519.0556640625,73.4287109375,101.25323486328125,16.540000915527344,2.67,0.84,19.488364586723105,4.512650180653437,6.968845150918071
2025-02-10,525.3389282226562,73.5767593383789,101.28148651123047,15.8100004196167,2.66,0.84,18.849028885682877,4.003752265268388,6.517830304657539
2025-02-11,524.0881958007812,73.54899597167969,101.05549621582031,16.020000457763672,2.66,0.83,18.819906563873904,4.008461422966405,6.470559915182881
2025-02-12,524.3959350585938,73.39169311523438,100.50935363769531,15.890000343322754,2.65,0.81,18.793998447927407,4.140595677105018,6.88760880424982
2025-02-13,531.9398193359375,73.72481536865234,101.29088592529297,15.100000381469727,2.65,0.81,17.782692879675974,3.219527794323185,6.122006426837583
2025-02-14,534.173095703125,73.80811309814453,101.68639373779297,14.770000457763672,2.62,0.8,17.48518930673893,3.2193867433314893,6.212953487827223
2025-02-18,535.3840942382812,73.74334716796875,101.27207946777344,15.350000381469727,2.62,0.79,16.644056642962617,3.249185216922257,6.448612045395881
2025-02-19,535.5330200195312,73.79886627197266,101.32856750488281,15.270000457763672,2.68,0.79,16.575535653474013,3.1417270958350505,6.1440146368722806
2025-02-20,533.2599487304688,73.84512329101562,101.57339477539062,15.65999984741211,2.66,0.8,16.126197817635056,3.0814422443043834,6.047132563275058
2025-02-21,522.1923828125,73.70632934570312,101.93121337890625,18.209999084472656,2.78,0.81,17.819580389708854,3.162876601729905,6.087574361876616
2025-02-24,516.0282592773438,73.79886627197266,102.19486999511719,18.979999542236328,2.78,0.81,18.185257886135293,3.167971630767409,6.107204651451523
2025-02-25,509.526611328125,73.98392486572266,102.97642517089844,19.43000030517578,2.84,0.84,15.443836174087444,3.2660944752413474,6.208391516215508
2025-02-26,510.7575378417969,74.08570861816406,103.19298553466797,19.100000381469727,2.81,0.84,14.472582146401406,3.27615974014597,6.163115342844046
