date,adj_close,close,open,high,low,volume,adj_close_clean,ret_log,margin_buy_kntwd,margin_sell_kntwd,margin_cash_repay_kntwd,prev_balance_kntwd,today_balance_kntwd,twse_report_date,today_all_time_high,today_one_year_high,today_all_time_high_cool20,today_one_year_high_cool20,strict_prev_all_time_high,strict_prev_one_year_high,strict_prev_all_time_high_cool20,strict_prev_one_year_high_cool20,fwd_ret_5d,fwd_vol_5d_ann,fwd_down_5d,fwd_ret_20d,fwd_vol_20d_ann,fwd_down_20d,fwd_ret_60d,fwd_vol_60d_ann,fwd_down_60d,margin_balance_twd_trn
2014-08-18,10.65966796875,16.725000381469727,16.774999618530273,16.774999618530273,16.649999618530273,9724624.0,10.65966796875,-0.0029853924398809935,5325089.0,6398545.0,238904.0,211405169.0,210092809.0,20140818,False,False,False,False,False,False,False,False,0.025822314037191353,0.12935954809065825,False,0.00447417415443474,0.11545178478007519,False,0.07135259907135921,0.20004860117075451,False,0.210092809
2014-08-19,10.795104026794434,16.9375,16.825000762939453,16.9375,16.75,26919036.0,10.795104026794434,0.012625429636512997,6093240.0,6919862.0,235074.0,210091978.0,209030282.0,20140819,False,False,False,False,False,False,False,False,0.012468188041050064,0.09341745412967677,False,-0.0007383801900951907,0.10960399224441143,True,0.0686777840180918,0.19941368686753222,False,0.209030282
2014-08-20,10.834939002990723,17.0,16.924999237060547,17.012500762939453,16.924999237060547,33849004.0,10.834939002990723,0.003683304853097533,6138257.0,6983417.0,240878.0,209164161.0,208078123.0,20140820,False,False,False,False,False,False,False,False,0.018215557778833987,0.11191744064899725,False,-0.0022082662917318452,0.10910464913930884,True,0.06575555922961408,0.19927687032027228,False,0.208078123
2014-08-21,10.819005966186523,16.975000381469727,17.0,17.024999618530273,16.950000762939453,12209536.0,10.819005966186523,-0.0014716061855974238,5847148.0,5974657.0,197529.0,208078106.0,207753068.0,20140821,False,False,False,False,False,False,False,False,0.021130188714036238,0.11189868177423268,False,0.0014716061855978113,0.10926106688092542,False,0.058052672540121704,0.20013918897255198,False,0.207753068
2014-08-22,10.954442024230957,17.1875,17.024999618530273,17.237499237060547,17.024999618530273,30161096.0,10.954442024230957,0.01244063915650659,6957744.0,6759376.0,196630.0,207753057.0,207754795.0,20140822,False,False,False,False,False,False,False,False,0.0065239713347044585,0.07040805631613604,False,-0.026530739829624977,0.11418925378252151,True,0.04253526321032268,0.19860871686135445,False,0.207754795
2014-08-25,10.938509941101074,17.162500381469727,17.1875,17.225000381469727,17.149999618530273,11821700.0,10.938509941101074,-0.0014554534233283485,6163525.0,5706123.0,100837.0,207754609.0,208111174.0,20140825,False,False,False,False,False,False,False,False,0.01661279742655463,0.09277445798336789,False,-0.02731822473628945,0.1143498240848493,True,0.058522490641223474,0.20080699609351343,False,0.208111174
2014-08-26,10.9305419921875,17.149999618530273,17.149999618530273,17.200000762939453,17.137500762939453,6936016.0,10.9305419921875,-0.0007286963596282861,6920163.0,6697733.0,168903.0,208111174.0,208164701.0,20140826,False,False,False,False,False,False,False,False,0.0021841497829567635,0.14198411752032955,False,-0.03033903472770824,0.1150927128094358,True,0.07057637710208958,0.20213834667466687,False,0.208164701
2014-08-27,11.034111976623535,17.3125,17.237499237060547,17.350000381469727,17.237499237060547,30456244.0,11.034111976623535,0.009430674590881455,8402121.0,8716705.0,123268.0,208164774.0,207726922.0,20140827,False,False,False,False,False,False,False,False,1.3444106938820255e-16,0.13536485642546406,False,-0.048826430703639054,0.11471365846021742,True,0.06189625551542769,0.2012181382578981,False,0.207726922
2014-08-28,11.05004596710205,17.337499618530273,17.3125,17.362499237060547,17.299999237060547,15581340.0,11.05004596710205,0.0014430247496048287,9060117.0,7656776.0,108924.0,207726922.0,209021339.0,20140828,False,False,False,False,False,False,False,False,-0.005059896638310271,0.13739729336266368,True,-0.05559054237831072,0.11614534933583368,True,0.06270111040871046,0.20124913878650644,False,0.209021339
2014-08-29,11.026142120361328,17.299999237060547,17.262500762939453,17.325000762939453,17.212499618530273,9728664.0,11.026142120361328,-0.0021655782228251906,6751862.0,6188348.0,153096.0,209021493.0,209431911.0,20140829,False,False,False,False,False,False,False,False,-0.002894318415485081,0.13653444210092727,True,-0.05647845074939737,0.1163964398906906,True,0.06561491436515161,0.20120603951096863,False,0.209431911
2014-09-01,11.121747016906738,17.450000762939453,17.3125,17.487499237060547,17.3125,21095900.0,11.121747016906738,0.008633372668521823,7683913.0,7535258.0,125557.0,209431935.0,209455033.0,20140901,False,False,False,False,False,False,False,False,-0.00791081919530142,0.1246772010695948,True,-0.066642161922791,0.11242107033061757,True,0.05698154169662981,0.20042660206776053,False,0.209455033
2014-09-02,10.954442024230957,17.1875,17.424999237060547,17.424999237060547,17.149999618530273,70966280.0,10.954442024230957,-0.015157344003226153,8099679.0,7631892.0,95935.0,209451056.0,209822908.0,20140902,False,False,False,False,False,False,False,False,-0.0014554534233284485,0.0882143049678657,True,-0.048426479267737146,0.09930539948086141,True,0.08181521513000634,0.19899533956167115,False,0.209822908
2014-09-03,11.034111976623535,17.3125,17.225000381469727,17.362499237060547,17.212499618530273,27633444.0,11.034111976623535,0.007246524807924826,6892084.0,6657793.0,145015.0,209822723.0,209911999.0,20140903,False,False,False,False,False,False,False,False,-0.01235069414611497,0.07619799410189593,True,-0.055673004075661975,0.09591615938660132,True,0.07456869032208151,0.19844040479634925,False,0.209911999
2014-09-04,10.994275093078613,17.25,17.25,17.287500381469727,17.200000762939453,21553352.0,10.994275093078613,-0.003616871888705577,5773992.0,5135063.0,218848.0,209911714.0,210331795.0,20140904,False,False,False,False,False,False,False,False,-0.01828199074322583,0.09869983063579053,True,-0.03390130341180711,0.11483906916194277,True,0.06776100704702075,0.19944941846436143,False,0.210331795
2014-09-05,10.994275093078613,17.25,17.325000762939453,17.325000762939453,17.162500381469727,29639580.0,10.994275093078613,0.0,5807917.0,5123981.0,191128.0,210332097.0,210824905.0,20140905,False,False,False,False,False,False,False,False,-0.01828199074322583,0.09869983063579053,True,-0.03465113188990782,0.11486990930869698,True,0.05267787398300812,0.20183055843574366,False,0.210824905
2014-09-09,11.034111976623535,17.3125,17.350000381469727,17.375,17.3125,29642132.0,11.034111976623535,0.003616871888705483,6521289.0,6322333.0,65518.0,210824558.0,210957996.0,20140909,False,False,False,False,False,False,False,False,-0.03005011811400983,0.11149466907769183,True,-0.046554435802124025,0.11787893917783748,True,0.06489236089193118,0.20428726095081873,False,0.210957996
2014-09-10,10.938509941101074,17.162500381469727,17.237499237060547,17.237499237060547,17.012500762939453,71419504.0,10.938509941101074,-0.00870197823125318,6685185.0,5568510.0,94571.0,210957913.0,211980017.0,20140910,False,False,False,False,False,False,False,False,-0.013935264590773568,0.10669614097328627,True,-0.043922558714788375,0.11578245875982526,True,0.07732725452785415,0.20365109369303425,False,0.211980017
2014-09-11,10.89867115020752,17.100000381469727,17.174999237060547,17.174999237060547,17.100000381469727,34709888.0,10.89867115020752,-0.003648715914861695,5563173.0,5520178.0,167893.0,211980017.0,211855119.0,20140911,False,False,False,False,False,False,False,False,-0.008073129924450993,0.1046900457234872,True,-0.03571777077067321,0.11618683457808905,True,0.07724305503804609,0.20365750265249608,False,0.211855119
2014-09-12,10.795104026794434,16.9375,17.100000381469727,17.100000381469727,16.899999618530273,78039360.0,10.795104026794434,-0.009548168485816437,6371798.0,5924177.0,198434.0,211855067.0,212104254.0,20140912,False,False,False,False,False,False,False,False,0.003683304853097672,0.08130765751207962,False,-0.05694120143915464,0.1558252236387766,True,0.07928357167693244,0.2032983204773231,False,0.212104254
2014-09-15,10.795104026794434,16.9375,16.787500381469727,16.9375,16.787500381469727,52502792.0,10.795104026794434,0.0,4519636.0,4443229.0,176837.0,211963076.0,211862646.0,20140915,False,False,False,False,False,False,False,False,-0.01187840200561853,0.13717192816343665,True,-0.048384216692689275,0.15875798364258842,True,0.07702059251325287,0.20335121249360774,False,0.211862646
2014-09-16,10.707468032836914,16.799999237060547,16.912500381469727,16.912500381469727,16.787500381469727,72121148.0,10.707468032836914,-0.008151255482078517,5233361.0,5147749.0,122521.0,211857372.0,211820463.0,20140916,False,False,False,False,False,False,False,False,-0.005970084853532835,0.12538326570776517,True,-0.04722882718920664,0.1580619719396494,True,0.07148320814316975,0.20459630099761414,False,0.211820463
2014-09-17,10.78713607788086,16.924999237060547,16.875,17.049999237060547,16.862499237060547,66063636.0,10.78713607788086,0.0074128752919830785,5855640.0,5379379.0,102499.0,211820398.0,212194160.0,20140917,False,False,False,False,False,False,False,False,-0.01713246649656299,0.1168760473311761,True,-0.0562028212490591,0.15595485005934592,True,0.06330458893166381,0.2040375359713517,False,0.21219416
2014-09-18,10.811038970947266,16.962499618530273,16.924999237060547,17.012500762939453,16.899999618530273,64927364.0,10.811038970947266,0.002213418751460881,5910765.0,5161221.0,97472.0,212194129.0,212846201.0,20140918,False,False,False,False,False,False,False,False,-0.028402606633073223,0.1324655027374476,True,-0.06862448619758858,0.1599162578099901,True,0.06185691409972575,0.20399314223331308,False,0.212846201
2014-09-19,10.834939002990723,17.0,17.049999237060547,17.0625,16.962499618530273,48468104.0,10.834939002990723,0.00220826629173223,6067509.0,5764907.0,158026.0,212709376.0,212853952.0,20140919,False,False,False,False,False,False,False,False,-0.0359319598498723,0.13685160111723255,True,-0.05129330828519698,0.17413304928506868,True,0.05658106635452374,0.20403980804060337,False,0.212853952
2014-09-22,10.667634010314941,16.737499237060547,16.837499618530273,16.837499618530273,16.637500762939453,108231200.0,10.667634010314941,-0.015561706858716202,5843599.0,4819913.0,71805.0,212849856.0,213801737.0,20140922,False,False,False,False,False,False,False,False,-0.023423739585067934,0.08362461691086173,True,-0.04038627002084034,0.165963878652364,True,0.06365839328474795,0.20228069307619714,False,0.213801737
2014-09-23,10.643733978271484,16.700000762939453,16.725000381469727,16.75,16.662500381469727,59215200.0,10.643733978271484,-0.0022429383299928224,5805372.0,5281011.0,92715.0,213801726.0,214233372.0,20140923,False,False,False,False,False,False,False,False,-0.022711139759946916,0.08281038098143512,True,-0.0227111397599465,0.17458907006992389,True,0.050288068672860294,0.20474423132829728,False,0.214233372
2014-09-24,10.603899955749512,16.637500762939453,16.637500762939453,16.700000762939453,16.575000762939453,100792480.0,10.603899955749512,-0.003749506351047076,5887197.0,4989066.0,79087.0,214233358.0,215052402.0,20140924,False,False,False,False,False,False,False,False,-0.015903294757072146,0.08136589534257928,True,-0.022797435072562624,0.17461268869161164,True,0.056395404009102784,0.2046570365580725,False,0.215052402
2014-09-25,10.508296966552734,16.487499237060547,16.674999237060547,16.712499618530273,16.424999237060547,92224128.0,10.508296966552734,-0.009056721385049355,7040027.0,7489241.0,135526.0,215052392.0,214467652.0,20140925,False,False,False,False,False,False,False,False,-0.006846573372022789,0.04986370555504759,True,0.055195760182656255,0.29888840345090545,False,0.0887270308360161,0.20932087832147483,False,0.214467652
2014-09-26,10.452529907226562,16.399999618530273,16.375,16.462499618530273,16.3125,92688036.0,10.452529907226562,-0.005321086925066837,4978374.0,5526447.0,191198.0,214466257.0,213726986.0,20140926,False,False,False,False,False,False,False,False,0.016629342328193332,0.1329326700173452,False,0.063683751948157,0.29850274831566415,False,0.10624343414101409,0.21052543684446343,False,0.213726986
2014-09-29,10.420661926269531,16.350000381469727,16.412500381469727,16.424999237060547,16.299999237060547,68717704.0,10.420661926269531,-0.0030534865939118405,5155169.0,4308538.0,172090.0,213663168.0,214337709.0,20140929,False,False,False,False,False,False,False,False,0.018933000444004464,0.1312612405139305,False,0.08397910643969131,0.30451956329204044,False,0.10626200631692038,0.21052430891505836,False,0.214337709
2014-09-30,10.4047269821167,16.325000762939453,16.325000762939453,16.412500381469727,16.162500381469727,82815552.0,10.4047269821167,-0.001530338504871806,6006826.0,6255522.0,243778.0,214323182.0,213830708.0,20140930,False,False,False,False,False,False,False,False,0.012176906925365553,0.1434300995474477,False,0.09555964953040422,0.3065539746091623,False,0.11536226702605645,0.21107184593490255,False,0.213830708
2014-10-01,10.436596870422363,16.375,16.262500762939453,16.412500381469727,16.212499618530273,70031836.0,10.436596870422363,0.003058338651827695,5430155.0,5278739.0,149609.0,213830162.0,213831969.0,20141001,False,False,False,False,False,False,False,False,0.0030484671296203258,0.14818173019178946,False,0.08941988371296987,0.30655688786965396,False,0.11230392837422876,0.21097876603598836,False,0.213831969
2014-10-02,10.436596870422363,16.375,16.25,16.4375,16.225000381469727,45949580.0,10.436596870422363,0.0,5499359.0,4798823.0,139820.0,213605814.0,214166530.0,20141002,False,False,False,False,False,False,False,False,0.007604539158873796,0.15167075491456444,False,0.09710609410482192,0.3077685919009509,False,0.11456382463782383,0.21102959429611196,False,0.21416653
2014-10-03,10.627801895141602,16.674999237060547,16.450000762939453,16.674999237060547,16.399999618530273,64955664.0,10.627801895141602,0.018154828775149283,6729167.0,7123894.0,137076.0,214256365.0,213724562.0,20141003,False,False,False,False,False,False,False,False,-0.041321888770573356,0.23262762224617015,True,0.08353494168280752,0.3013856348633605,False,0.10763249915776414,0.2089933979481007,False,0.213724562
2014-10-06,10.61983585357666,16.662500381469727,16.662500381469727,16.674999237060547,16.537500381469727,26631048.0,10.61983585357666,-0.0007498284781007096,6578410.0,5639188.0,128359.0,213704341.0,214515204.0,20141006,False,False,False,False,False,False,False,False,-0.03201507554600728,0.24036984376211215,True,0.08504692516477347,0.3013860244512559,False,0.10316036467054444,0.20926157873495205,False,0.214515204
2014-10-07,10.532198905944824,16.524999618530273,16.5625,16.5625,16.424999237060547,45256740.0,10.532198905944824,-0.008286432023510718,5219696.0,5177950.0,134503.0,214076408.0,213983651.0,20141007,False,False,False,False,False,False,False,False,-0.030724509501092435,0.23829316381251237,True,0.0910457259993033,0.30005715509602054,False,0.11144679669405515,0.20857136793142875,False,0.213983651
2014-10-08,10.468461036682129,16.424999237060547,16.450000762939453,16.512500762939453,16.424999237060547,32425012.0,10.468461036682129,-0.00607010114391753,4990390.0,4911853.0,120685.0,213889480.0,213847332.0,20141008,False,False,False,False,False,False,False,False,-0.0262155271250443,0.2346261206704,True,0.09099004552173183,0.3000714125650506,False,0.1130193667928067,0.20840397904725277,False,0.213847332
2014-10-09,10.516264915466309,16.5,16.524999618530273,16.612499237060547,16.424999237060547,60014640.0,10.516264915466309,0.00455607202925347,5939984.0,6542129.0,200478.0,214069169.0,213266546.0,20141009,False,False,False,False,False,False,False,False,-0.040979845351366374,0.24342415986151783,True,0.08796906504916517,0.2996848284983005,False,0.08335720331918577,0.21445829951506185,False,0.213266546
2014-10-13,10.197590827941895,16.0,16.037500381469727,16.137500762939453,15.949999809265137,78682744.0,10.197590827941895,-0.030771599154297866,5664343.0,8309859.0,278844.0,213274099.0,210349739.0,20141013,False,False,False,False,False,False,False,False,0.009331198007055331,0.17542579426944968,False,0.13320605526127324,0.28375462085000913,False,0.1156683708740005,0.2050009118212642,False,0.210349739
2014-10-14,10.285225868225098,16.137500762939453,16.0,16.149999618530273,16.0,51656992.0,10.285225868225098,0.008556984746465364,4696936.0,5014150.0,403149.0,210347091.0,209626728.0,20141014,False,False,False,False,False,False,False,False,-0.003880455333769594,0.167856440044402,True,0.12162104819472534,0.2823289148973239,False,0.12992622799725945,0.2095328445333207,False,0.209626728
2014-10-15,10.213522911071777,16.024999618530273,16.112499237060547,16.200000762939453,15.987500190734863,57649820.0,10.213522911071777,-0.006995865978595876,6074244.0,6952487.0,342286.0,209235377.0,208014848.0,20141015,False,False,False,False,False,False,False,False,0.018547602575727296,0.1941957491225417,False,0.1141072521061311,0.28591192159259726,False,0.1316449364934036,0.20932132999171882,False,0.208014848
2014-10-16,10.197590827941895,16.0,15.912500381469727,16.087499618530273,15.8125,98880708.0,10.197590827941895,-0.0015611187678693894,6382284.0,8006148.0,488090.0,208227442.0,206115488.0,20141016,False,False,False,False,False,False,False,False,0.016272919679933495,0.1957823118161642,False,0.12561898545724606,0.28803212521758836,False,0.1271407314926101,0.20966567111491946,False,0.206115488
2014-10-17,10.09402084350586,15.837499618530273,16.0625,16.100000381469727,15.837499618530273,62958904.0,10.09402084350586,-0.010208246197068607,6679442.0,7547056.0,476016.0,206103104.0,204759474.0,20141017,False,False,False,False,False,False,False,False,0.09541763974717161,0.5221028464176428,False,0.13658831171893454,0.28575650326486873,False,0.14038627913825907,0.20871215744340774,False,0.204759474
2014-10-20,10.293191909790039,16.149999618530273,16.0625,16.149999618530273,15.975000381469727,43534152.0,10.293191909790039,0.01953944420412384,4958602.0,5464587.0,315514.0,205313778.0,204492279.0,20141020,False,False,False,False,False,False,False,False,0.07904510038348168,0.5038399034644878,False,0.10787437463972087,0.27911786990176457,False,0.11552563244632529,0.2051247693291688,False,0.204492279
2014-10-21,10.245391845703125,16.075000762939453,16.100000381469727,16.137500762939453,16.049999237060547,28948044.0,10.245391845703125,-0.004654668594359563,4017975.0,4045209.0,200901.0,204491800.0,204263665.0,20141021,False,False,False,False,False,False,False,False,0.10094163687546373,0.5174414925326748,False,0.10945227306078799,0.27884237938877815,False,0.12322453675269271,0.20499779755890518,False,0.204263665
2014-10-22,10.4047269821167,16.325000762939453,16.274999618530273,16.362499237060547,16.25,37369648.0,10.4047269821167,0.015432191930901016,5896857.0,6120759.0,171299.0,204263684.0,203868483.0,20141022,False,False,False,False,False,False,False,False,0.0955596495304038,0.510718653508433,False,0.10855185513745941,0.27823213938038177,False,0.1032226329246682,0.20275986245785965,False,0.203868483
2014-10-23,10.364892959594727,16.262500762939453,16.325000762939453,16.325000762939453,16.25,28353020.0,10.364892959594727,-0.00383580166366319,4027380.0,3901457.0,186998.0,203870208.0,203809133.0,20141023,False,False,False,False,False,False,False,False,0.09631402402846036,0.5104611118564815,False,0.12371284690236044,0.28079139943230896,False,0.11844379705588759,0.20394655393316113,False,0.203809133
2014-10-24,11.104616165161133,15.762499809265137,15.962499618530273,15.962499618530273,15.699999809265137,90013828.0,11.104616165161133,0.06893647387016952,4249638.0,4259933.0,226129.0,204210372.0,203973948.0,20141024,False,False,False,False,False,False,False,False,0.03506376055014289,0.1550332316141669,False,0.0555269260364105,0.13774148371919462,False,0.057026019684705775,0.1478926266054375,False,0.203973948
2014-10-27,11.139839172363281,15.8125,15.850000381469727,15.862500190734863,15.75,32312876.0,11.139839172363281,0.0031669048404339025,4001752.0,6579135.0,370537.0,203973252.0,201025332.0,20141027,False,False,False,False,False,False,False,False,0.03648053206284388,0.15680795693422228,False,0.05460790083886417,0.13751368900071012,False,0.06132170215184515,0.14853957345127083,False,0.201025332
2014-10-28,11.333576202392578,16.087499618530273,16.0,16.087499618530273,16.0,44714252.0,11.333576202392578,0.017241867897622477,4808056.0,5880748.0,355797.0,201022645.0,199594156.0,20141028,False,False,False,False,False,False,False,False,0.020000819169086616,0.09815802814384496,False,0.0381142586748577,0.12317189354826946,False,0.04927105871592832,0.14466722314643016,False,0.199594156
2014-10-29,11.448055267333984,16.25,16.149999618530273,16.25,16.125,37614600.0,11.448055267333984,0.010050204585841101,6408862.0,7101457.0,215902.0,199593508.0,198685011.0,20141029,False,False,False,False,False,False,False,False,0.007662983394264649,0.06933989730855172,False,0.028064054089016605,0.11789245966697247,False,0.05536196910540239,0.14696471403265873,False,0.198685011
2014-10-30,11.412833213806152,16.200000762939453,16.212499618530273,16.237499237060547,16.137500762939453,36335032.0,11.412833213806152,-0.003081427165606645,5968605.0,5024296.0,234976.0,198684975.0,199394307.0,20141030,False,False,False,False,False,False,False,False,0.0046186289383822856,0.07887162808298741,False,0.040821810684773634,0.12230595911652595,False,0.05844339627100904,0.14682897315760954,False,0.199394307
2014-10-31,11.500892639160156,16.325000762939453,16.25,16.325000762939453,16.174999237060547,66436524.0,11.500892639160156,0.007686210391852055,5684153.0,5669811.0,177286.0,199319167.0,199156223.0,20141031,False,False,False,False,False,False,False,False,-0.001532489896782948,0.05798257481175493,True,0.03313560029292158,0.11922402012617614,False,0.05728606835570499,0.14659348880007603,False,0.199156223
2014-11-03,11.553730010986328,16.399999618530273,16.325000762939453,16.475000381469727,16.325000762939453,42429088.0,11.553730010986328,0.004583676353134893,7336732.0,7398873.0,106204.0,199154224.0,198985879.0,20141103,False,False,False,False,False,False,False,False,0.008349224807892377,0.1133540755282896,False,0.018127368776020336,0.12376953934366712,False,0.052702392002570084,0.14629220274900098,False,0.198985879
2014-11-04,11.562539100646973,16.412500381469727,16.4375,16.512500762939453,16.387500762939453,44120760.0,11.562539100646973,0.0007621550038652148,5583983.0,5138952.0,141777.0,198984404.0,199287658.0,20141104,False,False,False,False,False,False,False,False,0.0045590474839446,0.11524748847802131,False,0.0022820807081424983,0.13482615160394948,False,0.039571979916590054,0.14846366147226783,False,0.199287658
2014-11-05,11.536118507385254,16.375,16.450000762939453,16.462499618530273,16.337499618530273,42159592.0,11.536118507385254,-0.0022876311889808696,5982357.0,4914552.0,206716.0,199287604.0,200148693.0,20141105,False,False,False,False,False,False,False,False,-0.007662983394264623,0.1537171241521042,True,0.020401070694751906,0.1458427726503925,False,0.03745769322416103,0.14866358666795051,False,0.200148693
2014-11-06,11.465666770935059,16.274999618530273,16.387500762939453,16.424999237060547,16.237499237060547,84561328.0,11.465666770935059,-0.006125781621489007,5400774.0,5487029.0,132582.0,200148625.0,199929788.0,20141106,False,False,False,False,False,False,False,False,0.008413412810469954,0.16348708381748023,False,0.0302597677209107,0.14482014187208767,False,0.045786776440520933,0.14820136712676826,False,0.199929788
2014-11-07,11.483281135559082,16.299999237060547,16.25,16.3125,16.174999237060547,42609524.0,11.483281135559082,0.001535091556686821,4953238.0,4910929.0,116171.0,199929780.0,199855918.0,20141107,False,False,False,False,False,False,False,False,0.007639401318402955,0.16321290546008385,False,0.02499176075955411,0.1453229445016248,False,0.05156152724562862,0.1489233689961519,False,0.199855918
2014-11-10,11.650598526000977,16.537500381469727,16.350000381469727,16.575000762939453,16.3125,65499040.0,11.650598526000977,0.014465391057810218,6148082.0,6588181.0,128444.0,199855912.0,199287369.0,20141110,False,False,False,False,False,False,False,False,-0.016000482614497068,0.14259947781857774,True,0.0030187178548138124,0.13853676822740585,False,0.047961989572282274,0.14763201077238172,False,0.199287369
2014-11-11,11.615373611450195,16.487499237060547,16.5625,16.587499618530273,16.487499237060547,60368036.0,11.615373611450195,-0.0030280223200825607,5887546.0,5612548.0,111885.0,199282729.0,199445842.0,20141111,False,False,False,False,False,False,False,False,-0.016049230467706933,0.14265205883112786,True,0.0037837610112168097,0.13835256886122685,False,0.046658016294544524,0.14776846458155007,False,0.199445842
2014-11-12,11.448055267333984,16.25,16.4375,16.462499618530273,16.225000381469727,75202640.0,11.448055267333984,-0.014509662067190093,6046457.0,5174228.0,138642.0,199445366.0,200178953.0,20141112,False,False,False,False,False,False,False,False,0.012992205607055603,0.14276545408086636,False,0.004604783226245296,0.13729430164248255,False,0.05608950906059721,0.145119263598621,False,0.200178953
2014-11-13,11.562539100646973,16.412500381469727,16.25,16.412500381469727,16.25,43378952.0,11.562539100646973,0.009950614583245568,4967938.0,5243362.0,108955.0,200092096.0,199707717.0,20141113,False,False,False,False,False,False,False,False,0.01436678112504786,0.1478375222034572,False,-0.006111575276523144,0.13270089615894995,True,0.04249581092821863,0.14387314357268016,False,0.199707717
2014-11-14,11.571342468261719,16.424999237060547,16.325000762939453,16.450000762939453,16.325000762939453,44239136.0,11.571342468261719,0.0007610800646198235,5200994.0,5265733.0,145435.0,199793651.0,199583477.0,20141114,False,False,False,False,False,False,False,False,0.014356254064647613,0.14783480968096016,False,-0.006106911421620173,0.1327012342238987,True,0.03807864406427586,0.1440596747821076,False,0.199583477
2014-11-17,11.465666770935059,16.274999618530273,16.512500762939453,16.524999618530273,16.200000762939453,69847752.0,11.465666770935059,-0.009174492875089807,5403631.0,5422172.0,89865.0,199582878.0,199474472.0,20141117,False,False,False,False,False,False,False,False,0.025778626582624992,0.13366961427133314,False,-1.3010426069826053e-16,0.12910315892310442,True,0.058182166940395866,0.14457293620442815,False,0.199474472
2014-11-18,11.43044376373291,16.225000381469727,16.325000762939453,16.399999618530273,16.200000762939453,39762432.0,11.43044376373291,-0.0030767701732924246,5239245.0,6772587.0,177631.0,199474438.0,197763465.0,20141118,False,False,False,False,False,False,False,False,0.02960362248953342,0.13197980702640016,False,-0.00540760975519965,0.13211871485004772,True,0.06125893711368828,0.1444353645096406,False,0.197763465
2014-11-19,11.597761154174805,16.462499618530273,16.287500381469727,16.524999618530273,16.287500381469727,73940996.0,11.597761154174805,0.014531774007572443,4248607.0,5323824.0,138825.0,197431966.0,196217924.0,20141119,False,False,False,False,False,False,False,False,0.015071848481960973,0.0823138973080795,False,-0.0355526467046526,0.1336642585532161,True,0.05322790652423372,0.1419582361104601,False,0.196217924
2014-11-20,11.729854583740234,16.649999618530273,16.512500762939453,16.674999237060547,16.512500762939453,83051088.0,11.729854583740234,0.011325190101237824,6459842.0,6538662.0,128449.0,196207981.0,196000712.0,20141120,False,False,False,False,False,False,False,False,0.013422987810873532,0.07092458867551273,False,-0.044520007820695,0.1277501733498964,True,0.053355454063106954,0.14200120748716932,False,0.196000712
2014-11-21,11.738661766052246,16.662500381469727,16.649999618530273,16.700000762939453,16.612499237060547,47790932.0,11.738661766052246,0.0007505530042195771,6097187.0,5645117.0,196809.0,196002016.0,196257277.0,20141121,False,False,False,False,False,False,False,False,0.012672434806653955,0.07072415044564805,False,-0.021995655383050643,0.15211408958155287,True,0.06040400588404836,0.14288962976407102,False,0.196257277
2014-11-24,11.7650785446167,16.700000762939453,16.725000381469727,16.799999237060547,16.6875,52791784.0,11.7650785446167,0.0022478796428875747,6252350.0,5955729.0,138534.0,196257533.0,196415620.0,20141124,False,False,False,False,False,False,False,False,2.949029909160572e-17,0.10111514320280136,False,-0.01204821864600707,0.15795243987057567,True,0.05106889988012626,0.1435520279043405,False,0.19641562
2014-11-25,11.773884773254395,16.712499618530273,16.662500381469727,16.762500762939453,16.612499237060547,52769520.0,11.773884773254395,0.0007482257336159984,5917391.0,5743556.0,86178.0,196415504.0,196503161.0,20141125,False,False,False,False,False,False,False,False,-0.015831358797628592,0.14718050711064837,True,-0.015831358797628595,0.1582971071897639,True,0.04604425723289661,0.14381113272241844,False,0.196503161
2014-11-26,11.773884773254395,16.712499618530273,16.6875,16.725000381469727,16.662500381469727,35637820.0,11.773884773254395,0.0,6058977.0,6398287.0,129140.0,196593218.0,196124768.0,20141126,False,False,False,False,False,False,False,False,-4.85722573273506e-17,0.18518625896880644,True,-0.008261436593364325,0.16056151794280635,True,0.044614427270322624,0.14384098314644864,False,0.196124768
2014-11-27,11.888365745544434,16.875,16.787500381469727,16.962499618530273,16.787500381469727,66114548.0,11.888365745544434,0.009676329430150383,6416293.0,7090631.0,135566.0,195972822.0,195162918.0,20141127,False,False,False,False,False,False,False,False,-0.005943414025480649,0.1740035549700472,True,-0.01793776602351472,0.15684465568983888,True,0.035652997440084905,0.1424749918384451,False,0.195162918
2014-11-28,11.888365745544434,16.875,16.887500762939453,16.924999237060547,16.837499618530273,37528188.0,11.888365745544434,0.0,5163999.0,5250700.0,124287.0,195158502.0,194947514.0,20141128,False,False,False,False,False,False,False,False,-0.009676329430150416,0.17601006754189558,True,-0.015677869759919645,0.15704966052368266,True,0.032072678454871634,0.1426638068057757,False,0.194947514
2014-12-01,11.7650785446167,16.700000762939453,16.575000762939453,16.862499237060547,16.537500381469727,85131784.0,11.7650785446167,-0.010424555163766351,6171054.0,5922572.0,103752.0,194947270.0,195092000.0,20141201,False,False,False,False,False,False,False,False,-0.0067594261133141435,0.16835467194311776,True,0.005970188698936332,0.15774194555141385,False,0.04393100842736945,0.14108570474588353,False,0.195092
