symbol,fundingTime,fundingRate,markPrice,date
ETHUSDT,1624204800002,-0.00024432,,2021-06-20
ETHUSDT,1624233600019,4.439e-05,,2021-06-21
ETHUSDT,1624262400000,-7.382e-05,,2021-06-21
ETHUSDT,1624291200024,-7.303e-05,,2021-06-21
ETHUSDT,1624320000008,0.0001,,2021-06-22
ETHUSDT,1624348800009,4.434e-05,,2021-06-22
ETHUSDT,1624377600001,-7.59e-06,,2021-06-22
ETHUSDT,1624406400003,4.046e-05,,2021-06-23
ETHUSDT,1624435200000,-9.115e-05,,2021-06-23
ETHUSDT,1624464000000,-6.683e-05,,2021-06-23
ETHUSDT,1624492800009,-4.432e-05,,2021-06-24
ETHUSDT,1624521600018,0.0001,,2021-06-24
ETHUSDT,1624550400001,0.0001,,2021-06-24
ETHUSDT,1624579200009,0.0001,,2021-06-25
ETHUSDT,1624608000004,0.0001,,2021-06-25
ETHUSDT,1624636800000,7.207e-05,,2021-06-25
ETHUSDT,1624665600007,4.234e-05,,2021-06-26
ETHUSDT,1624694400000,-5.794e-05,,2021-06-26
ETHUSDT,1624723200002,-0.00014961,,2021-06-26
ETHUSDT,1624752000005,-6.018e-05,,2021-06-27
ETHUSDT,1624780800010,-0.00027281,,2021-06-27
ETHUSDT,1624809600001,-0.00013791,,2021-06-27
ETHUSDT,1624838400025,-4.311e-05,,2021-06-28
ETHUSDT,1624867200017,0.0001,,2021-06-28
ETHUSDT,1624896000007,-2.358e-05,,2021-06-28
ETHUSDT,1624924800008,8.669e-05,,2021-06-29
ETHUSDT,1624953600000,6.012e-05,,2021-06-29
ETHUSDT,1624982400000,-0.00011947,,2021-06-29
ETHUSDT,1625011200011,0.0001,,2021-06-30
ETHUSDT,1625040000044,0.0001,,2021-06-30
ETHUSDT,1625068800005,0.0001,,2021-06-30
ETHUSDT,1625097600000,0.0001,,2021-07-01
ETHUSDT,1625126400004,0.0001,,2021-07-01
ETHUSDT,1625155200028,4.853e-05,,2021-07-01
ETHUSDT,1625184000002,-9.5e-07,,2021-07-02
ETHUSDT,1625212800016,-2.734e-05,,2021-07-02
ETHUSDT,1625241600007,-0.00014398,,2021-07-02
ETHUSDT,1625270400008,7.139e-05,,2021-07-03
ETHUSDT,1625299200000,2.925e-05,,2021-07-03
ETHUSDT,1625328000004,-3.943e-05,,2021-07-03
ETHUSDT,1625356800012,0.0001,,2021-07-04
ETHUSDT,1625385600002,0.0001,,2021-07-04
ETHUSDT,1625414400003,0.0001,,2021-07-04
ETHUSDT,1625443200004,2.596e-05,,2021-07-05
ETHUSDT,1625472000000,0.0001,,2021-07-05
ETHUSDT,1625500800009,7.226e-05,,2021-07-05
ETHUSDT,1625529600008,2.925e-05,,2021-07-06
ETHUSDT,1625558400019,-3.935e-05,,2021-07-06
ETHUSDT,1625587200000,9.559e-05,,2021-07-06
ETHUSDT,1625616000007,3.679e-05,,2021-07-07
ETHUSDT,1625644800001,9.363e-05,,2021-07-07
ETHUSDT,1625673600008,0.0001,,2021-07-07
ETHUSDT,1625702400002,-1.075e-05,,2021-07-08
ETHUSDT,1625731200010,8.639e-05,,2021-07-08
ETHUSDT,1625760000003,0.0001,,2021-07-08
ETHUSDT,1625788800000,0.0001,,2021-07-09
ETHUSDT,1625817600006,2.471e-05,,2021-07-09
ETHUSDT,1625846400000,0.0001,,2021-07-09
ETHUSDT,1625875200002,0.0001,,2021-07-10
ETHUSDT,1625904000000,0.0001,,2021-07-10
ETHUSDT,1625932800001,0.0001,,2021-07-10
ETHUSDT,1625961600001,0.0001,,2021-07-11
ETHUSDT,1625990400025,0.0001,,2021-07-11
ETHUSDT,1626019200006,0.0001,,2021-07-11
ETHUSDT,1626048000000,0.0001,,2021-07-12
ETHUSDT,1626076800021,0.0001,,2021-07-12
ETHUSDT,1626105600000,0.0001,,2021-07-12
ETHUSDT,1626134400000,0.0001,,2021-07-13
ETHUSDT,1626163200013,-1.436e-05,,2021-07-13
ETHUSDT,1626192000005,0.0001,,2021-07-13
ETHUSDT,1626220800000,0.0001,,2021-07-14
ETHUSDT,1626249600000,0.0001,,2021-07-14
ETHUSDT,1626278400005,-1.55e-05,,2021-07-14
ETHUSDT,1626307200005,5.808e-05,,2021-07-15
ETHUSDT,1626336000001,0.0001,,2021-07-15
ETHUSDT,1626364800000,9.847e-05,,2021-07-15
ETHUSDT,1626393600000,0.0001,,2021-07-16
ETHUSDT,1626422400000,0.0001,,2021-07-16
ETHUSDT,1626451200001,6.785e-05,,2021-07-16
ETHUSDT,1626480000004,0.0001,,2021-07-17
ETHUSDT,1626508800009,0.0001,,2021-07-17
ETHUSDT,1626537600006,5.313e-05,,2021-07-17
ETHUSDT,1626566400000,0.0001,,2021-07-18
ETHUSDT,1626595200001,0.0001,,2021-07-18
ETHUSDT,1626624000003,0.0001,,2021-07-18
ETHUSDT,1626652800002,1.98e-06,,2021-07-19
ETHUSDT,1626681600006,6.91e-06,,2021-07-19
ETHUSDT,1626710400006,3.1e-06,,2021-07-19
ETHUSDT,1626739200002,-2.156e-05,,2021-07-20
ETHUSDT,1626768000011,-0.00041611,,2021-07-20
ETHUSDT,1626796800001,-5.126e-05,,2021-07-20
ETHUSDT,1626825600022,1.65e-06,,2021-07-21
ETHUSDT,1626854400000,-0.00025489,,2021-07-21
ETHUSDT,1626883200018,-0.00028858,,2021-07-21
ETHUSDT,1626912000002,0.0001,,2021-07-22
ETHUSDT,1626940800006,0.0001,,2021-07-22
ETHUSDT,1626969600010,0.0001,,2021-07-22
ETHUSDT,1626998400013,8.643e-05,,2021-07-23
ETHUSDT,1627027200000,0.0001,,2021-07-23
ETHUSDT,1627056000005,0.0001,,2021-07-23
ETHUSDT,1627084800000,0.0001,,2021-07-24
ETHUSDT,1627113600002,0.0001,,2021-07-24
ETHUSDT,1627142400001,-2.614e-05,,2021-07-24
ETHUSDT,1627171200003,-1.521e-05,,2021-07-25
ETHUSDT,1627200000015,4.969e-05,,2021-07-25
ETHUSDT,1627228800000,0.0001,,2021-07-25
ETHUSDT,1627257600000,0.0001,,2021-07-26
ETHUSDT,1627286400000,0.0001,,2021-07-26
ETHUSDT,1627315200000,0.0001,,2021-07-26
ETHUSDT,1627344000046,0.0001,,2021-07-27
ETHUSDT,1627372800014,0.0001,,2021-07-27
ETHUSDT,1627401600007,0.0001,,2021-07-27
ETHUSDT,1627430400000,0.0001,,2021-07-28
ETHUSDT,1627459200002,0.0001,,2021-07-28
ETHUSDT,1627488000005,5.618e-05,,2021-07-28
ETHUSDT,1627516800004,5.723e-05,,2021-07-29
ETHUSDT,1627545600000,0.0001,,2021-07-29
ETHUSDT,1627574400007,0.0001,,2021-07-29
ETHUSDT,1627603200004,0.0001,,2021-07-30
ETHUSDT,1627632000000,0.0001,,2021-07-30
ETHUSDT,1627660800000,0.0001,,2021-07-30
ETHUSDT,1627689600000,0.0001,,2021-07-31
ETHUSDT,1627718400014,0.0001,,2021-07-31
ETHUSDT,1627747200003,0.0001,,2021-07-31
ETHUSDT,1627776000005,0.0001,,2021-08-01
ETHUSDT,1627804800016,0.0001,,2021-08-01
ETHUSDT,1627833600001,0.0001,,2021-08-01
ETHUSDT,1627862400000,0.0001,,2021-08-02
ETHUSDT,1627891200014,0.0001,,2021-08-02
ETHUSDT,1627920000021,0.0001,,2021-08-02
ETHUSDT,1627948800000,0.0001,,2021-08-03
ETHUSDT,1627977600000,0.0001,,2021-08-03
ETHUSDT,1628006400009,7.59e-06,,2021-08-03
ETHUSDT,1628035200000,2.73e-06,,2021-08-04
ETHUSDT,1628064000000,0.0001,,2021-08-04
ETHUSDT,1628092800003,9.39e-05,,2021-08-04
ETHUSDT,1628121600000,0.0001,,2021-08-05
ETHUSDT,1628150400000,0.0001,,2021-08-05
ETHUSDT,1628179200001,0.0001,,2021-08-05
ETHUSDT,1628208000000,0.0001,,2021-08-06
ETHUSDT,1628236800004,0.0001,,2021-08-06
ETHUSDT,1628265600003,0.0001,,2021-08-06
ETHUSDT,1628294400015,0.0001,,2021-08-07
ETHUSDT,1628323200001,0.0001,,2021-08-07
ETHUSDT,1628352000002,0.00018202,,2021-08-07
ETHUSDT,1628380800000,0.00013627,,2021-08-08
ETHUSDT,1628409600002,0.0001,,2021-08-08
ETHUSDT,1628438400018,0.0001,,2021-08-08
ETHUSDT,1628467200000,0.00014093,,2021-08-09
ETHUSDT,1628496000000,0.00021302,,2021-08-09
ETHUSDT,1628524800002,0.0001,,2021-08-09
ETHUSDT,1628553600000,0.00045734,,2021-08-10
ETHUSDT,1628582400003,0.0001,,2021-08-10
ETHUSDT,1628611200000,0.0001,,2021-08-10
ETHUSDT,1628640000006,0.00043227,,2021-08-11
ETHUSDT,1628668800003,0.00025633,,2021-08-11
ETHUSDT,1628697600000,0.0001,,2021-08-11
ETHUSDT,1628726400013,0.0001,,2021-08-12
ETHUSDT,1628755200001,0.0001371,,2021-08-12
ETHUSDT,1628784000000,0.00018477,,2021-08-12
ETHUSDT,1628812800000,0.0001,,2021-08-13
ETHUSDT,1628841600000,0.0001,,2021-08-13
ETHUSDT,1628870400002,0.00042196,,2021-08-13
ETHUSDT,1628899200006,0.0001,,2021-08-14
ETHUSDT,1628928000000,0.00025028,,2021-08-14
ETHUSDT,1628956800000,0.00051663,,2021-08-14
ETHUSDT,1628985600003,0.00037689,,2021-08-15
ETHUSDT,1629014400000,0.00015074,,2021-08-15
ETHUSDT,1629043200007,0.0001,,2021-08-15
ETHUSDT,1629072000012,0.00025793,,2021-08-16
ETHUSDT,1629100800003,0.0001,,2021-08-16
ETHUSDT,1629129600010,0.0001,,2021-08-16
ETHUSDT,1629158400018,0.0001,,2021-08-17
ETHUSDT,1629187200015,0.0001,,2021-08-17
ETHUSDT,1629216000006,0.0001,,2021-08-17
ETHUSDT,1629244800000,0.0001,,2021-08-18
ETHUSDT,1629273600000,0.0001,,2021-08-18
ETHUSDT,1629302400011,0.0001,,2021-08-18
ETHUSDT,1629331200000,0.0001,,2021-08-19
ETHUSDT,1629360000014,0.0001,,2021-08-19
ETHUSDT,1629388800000,0.0001,,2021-08-19
ETHUSDT,1629417600000,0.00023469,,2021-08-20
ETHUSDT,1629446400001,0.00015342,,2021-08-20
ETHUSDT,1629475200001,0.00036239,,2021-08-20
ETHUSDT,1629504000005,0.0001,,2021-08-21
ETHUSDT,1629532800001,0.0001,,2021-08-21
ETHUSDT,1629561600000,0.00036746,,2021-08-21
ETHUSDT,1629590400005,0.0002266,,2021-08-22
ETHUSDT,1629619200007,0.00018006,,2021-08-22
ETHUSDT,1629648000002,0.0001,,2021-08-22
ETHUSDT,1629676800003,0.0001,,2021-08-23
ETHUSDT,1629705600005,0.00113675,,2021-08-23
ETHUSDT,1629734400002,0.00035008,,2021-08-23
ETHUSDT,1629763200006,0.00032752,,2021-08-24
ETHUSDT,1629792000004,0.00030158,,2021-08-24
ETHUSDT,1629820800000,0.00056014,,2021-08-24
ETHUSDT,1629849600015,0.00019472,,2021-08-25
ETHUSDT,1629878400000,0.00016989,,2021-08-25
ETHUSDT,1629907200000,0.0001,,2021-08-25
ETHUSDT,1629936000001,0.0001,,2021-08-26
ETHUSDT,1629964800016,0.0001,,2021-08-26
ETHUSDT,1629993600004,0.0001,,2021-08-26
ETHUSDT,1630022400013,0.0001,,2021-08-27
ETHUSDT,1630051200001,0.0001,,2021-08-27
ETHUSDT,1630080000004,0.0001,,2021-08-27
ETHUSDT,1630108800000,0.0001,,2021-08-28
ETHUSDT,1630137600000,0.00014426,,2021-08-28
ETHUSDT,1630166400000,0.00011073,,2021-08-28
ETHUSDT,1630195200000,0.00016779,,2021-08-29
ETHUSDT,1630224000002,0.0001,,2021-08-29
ETHUSDT,1630252800005,0.0001,,2021-08-29
ETHUSDT,1630281600013,0.0001,,2021-08-30
ETHUSDT,1630310400008,0.0001,,2021-08-30
ETHUSDT,1630339200000,0.0001,,2021-08-30
ETHUSDT,1630368000000,0.0001,,2021-08-31
ETHUSDT,1630396800007,0.0001,,2021-08-31
ETHUSDT,1630425600003,0.00020707,,2021-08-31
ETHUSDT,1630454400000,0.0001,,2021-09-01
ETHUSDT,1630483200006,0.0001,,2021-09-01
ETHUSDT,1630512000000,0.0001,,2021-09-01
ETHUSDT,1630540800009,0.00025742,,2021-09-02
ETHUSDT,1630569600006,0.00079808,,2021-09-02
ETHUSDT,1630598400007,0.0002889,,2021-09-02
ETHUSDT,1630627200011,0.00027417,,2021-09-03
ETHUSDT,1630656000000,0.00037778,,2021-09-03
ETHUSDT,1630684800002,0.00065309,,2021-09-03
ETHUSDT,1630713600003,0.00076883,,2021-09-04
ETHUSDT,1630742400008,0.0007142,,2021-09-04
ETHUSDT,1630771200009,0.0007567,,2021-09-04
ETHUSDT,1630800000002,0.00070354,,2021-09-05
ETHUSDT,1630828800002,0.00058378,,2021-09-05
ETHUSDT,1630857600000,0.00080725,,2021-09-05
ETHUSDT,1630886400003,0.00085353,,2021-09-06
ETHUSDT,1630915200008,0.00041269,,2021-09-06
ETHUSDT,1630944000009,0.00044698,,2021-09-06
ETHUSDT,1630972800004,0.00058234,,2021-09-07
ETHUSDT,1631001600002,0.00066382,,2021-09-07
ETHUSDT,1631030400001,0.0001,,2021-09-07
ETHUSDT,1631059200005,0.0001,,2021-09-08
ETHUSDT,1631088000000,0.0001,,2021-09-08
ETHUSDT,1631116800000,0.0001,,2021-09-08
ETHUSDT,1631145600006,0.0001,,2021-09-09
ETHUSDT,1631174400014,0.0001,,2021-09-09
ETHUSDT,1631203200002,0.0001,,2021-09-09
ETHUSDT,1631232000001,0.0001,,2021-09-10
ETHUSDT,1631260800018,0.0001,,2021-09-10
ETHUSDT,1631289600006,0.0001,,2021-09-10
ETHUSDT,1631318400000,0.0001,,2021-09-11
ETHUSDT,1631347200001,0.0001,,2021-09-11
ETHUSDT,1631376000000,0.0001,,2021-09-11
ETHUSDT,1631404800000,0.0001,,2021-09-12
ETHUSDT,1631433600002,0.0001,,2021-09-12
ETHUSDT,1631462400000,0.0001,,2021-09-12
ETHUSDT,1631491200000,0.0001,,2021-09-13
ETHUSDT,1631520000007,0.0001,,2021-09-13
ETHUSDT,1631548800005,0.0001,,2021-09-13
ETHUSDT,1631577600002,0.0001,,2021-09-14
ETHUSDT,1631606400000,0.0001,,2021-09-14
ETHUSDT,1631635200007,0.0001,,2021-09-14
ETHUSDT,1631664000012,0.0001,,2021-09-15
ETHUSDT,1631692800003,0.0001,,2021-09-15
ETHUSDT,1631721600006,0.0001,,2021-09-15
ETHUSDT,1631750400008,0.0001,,2021-09-16
ETHUSDT,1631779200005,0.0001,,2021-09-16
ETHUSDT,1631808000002,0.0001,,2021-09-16
ETHUSDT,1631836800000,0.0001,,2021-09-17
ETHUSDT,1631865600047,0.0001,,2021-09-17
ETHUSDT,1631894400013,0.0001,,2021-09-17
ETHUSDT,1631923200000,0.0001,,2021-09-18
ETHUSDT,1631952000010,0.0001,,2021-09-18
ETHUSDT,1631980800005,0.0001,,2021-09-18
ETHUSDT,1632009600006,0.0001,,2021-09-19
ETHUSDT,1632038400015,0.0001,,2021-09-19
ETHUSDT,1632067200007,0.0001,,2021-09-19
ETHUSDT,1632096000018,0.0001,,2021-09-20
ETHUSDT,1632124800000,0.0001,,2021-09-20
ETHUSDT,1632153600005,0.0001,,2021-09-20
ETHUSDT,1632182400005,0.0001,,2021-09-21
ETHUSDT,1632211200007,0.0001,,2021-09-21
ETHUSDT,1632240000000,0.0001,,2021-09-21
ETHUSDT,1632268800005,0.0001,,2021-09-22
ETHUSDT,1632297600006,0.0001,,2021-09-22
ETHUSDT,1632326400000,0.0001,,2021-09-22
ETHUSDT,1632355200003,0.0001,,2021-09-23
ETHUSDT,1632384000000,0.0001,,2021-09-23
ETHUSDT,1632412800007,0.0001,,2021-09-23
ETHUSDT,1632441600000,5.5e-07,,2021-09-24
ETHUSDT,1632470400017,8.75e-06,,2021-09-24
ETHUSDT,1632499200000,-0.0001122,,2021-09-24
ETHUSDT,1632528000007,-7.48e-06,,2021-09-25
ETHUSDT,1632556800002,-1.988e-05,,2021-09-25
ETHUSDT,1632585600004,3.479e-05,,2021-09-25
ETHUSDT,1632614400013,0.0001,,2021-09-26
ETHUSDT,1632643200000,2.634e-05,,2021-09-26
ETHUSDT,1632672000005,2.827e-05,,2021-09-26
ETHUSDT,1632700800000,0.0001,,2021-09-27
ETHUSDT,1632729600001,0.0001,,2021-09-27
ETHUSDT,1632758400000,0.0001,,2021-09-27
ETHUSDT,1632787200000,-8.56e-06,,2021-09-28
ETHUSDT,1632816000014,2.806e-05,,2021-09-28
ETHUSDT,1632844800000,1.524e-05,,2021-09-28
ETHUSDT,1632873600000,-8.501e-05,,2021-09-29
ETHUSDT,1632902400002,-2.112e-05,,2021-09-29
ETHUSDT,1632931200000,0.0001,,2021-09-29
ETHUSDT,1632960000000,-0.00012951,,2021-09-30
ETHUSDT,1632988800004,0.0001,,2021-09-30
ETHUSDT,1633017600005,0.0001,,2021-09-30
ETHUSDT,1633046400012,4.598e-05,,2021-10-01
ETHUSDT,1633075200008,2.073e-05,,2021-10-01
ETHUSDT,1633104000000,0.0001,,2021-10-01
ETHUSDT,1633132800000,0.0001,,2021-10-02
ETHUSDT,1633161600002,0.0001,,2021-10-02
ETHUSDT,1633190400011,0.0001,,2021-10-02
ETHUSDT,1633219200019,0.0001,,2021-10-03
ETHUSDT,1633248000011,0.0001,,2021-10-03
ETHUSDT,1633276800004,0.0001,,2021-10-03
ETHUSDT,1633305600004,0.0001,,2021-10-04
ETHUSDT,1633334400000,0.0001,,2021-10-04
ETHUSDT,1633363200000,0.0001,,2021-10-04
ETHUSDT,1633392000007,0.0001,,2021-10-05
ETHUSDT,1633420800007,0.0001,,2021-10-05
ETHUSDT,1633449600004,0.0001,,2021-10-05
ETHUSDT,1633478400002,0.0001,,2021-10-06
ETHUSDT,1633507200000,0.0001,,2021-10-06
ETHUSDT,1633536000003,0.00014323,,2021-10-06
ETHUSDT,1633564800007,0.00031991,,2021-10-07
ETHUSDT,1633593600002,0.00019601,,2021-10-07
ETHUSDT,1633622400000,0.00024648,,2021-10-07
ETHUSDT,1633651200011,0.00018942,,2021-10-08
ETHUSDT,1633680000003,0.0001,,2021-10-08
ETHUSDT,1633708800002,0.00026363,,2021-10-08
ETHUSDT,1633737600006,0.0001,,2021-10-09
ETHUSDT,1633766400003,0.0001,,2021-10-09
ETHUSDT,1633795200000,0.0001,,2021-10-09
ETHUSDT,1633824000000,0.0001,,2021-10-10
ETHUSDT,1633852800008,0.0001,,2021-10-10
ETHUSDT,1633881600000,0.0001,,2021-10-10
ETHUSDT,1633910400002,0.0001,,2021-10-11
ETHUSDT,1633939200001,0.0001,,2021-10-11
ETHUSDT,1633968000006,0.0003307,,2021-10-11
ETHUSDT,1633996800008,0.0001,,2021-10-12
ETHUSDT,1634025600013,0.0001,,2021-10-12
ETHUSDT,1634054400003,0.0001,,2021-10-12
ETHUSDT,1634083200003,0.0001,,2021-10-13
ETHUSDT,1634112000015,0.0001,,2021-10-13
ETHUSDT,1634140800000,0.0001,,2021-10-13
ETHUSDT,1634169600011,0.00018908,,2021-10-14
ETHUSDT,1634198400017,0.00028381,,2021-10-14
ETHUSDT,1634227200000,0.00032142,,2021-10-14
ETHUSDT,1634256000005,0.00041315,,2021-10-15
ETHUSDT,1634284800002,0.00039194,,2021-10-15
ETHUSDT,1634313600005,0.00023043,,2021-10-15
ETHUSDT,1634342400009,0.00031365,,2021-10-16
ETHUSDT,1634371200000,0.00024049,,2021-10-16
ETHUSDT,1634400000003,0.00052591,,2021-10-16
ETHUSDT,1634428800001,0.00033305,,2021-10-17
ETHUSDT,1634457600002,0.00037505,,2021-10-17
ETHUSDT,1634486400002,0.00053706,,2021-10-17
ETHUSDT,1634515200006,0.00023924,,2021-10-18
ETHUSDT,1634544000004,0.0003827,,2021-10-18
ETHUSDT,1634572800001,0.0001968,,2021-10-18
ETHUSDT,1634601600002,0.00036846,,2021-10-19
ETHUSDT,1634630400000,0.00035703,,2021-10-19
ETHUSDT,1634659200000,0.00020322,,2021-10-19
ETHUSDT,1634688000017,0.00030103,,2021-10-20
ETHUSDT,1634716800004,0.00022709,,2021-10-20
ETHUSDT,1634745600020,0.00072515,,2021-10-20
ETHUSDT,1634774400000,0.00050619,,2021-10-21
ETHUSDT,1634803200000,0.00051537,,2021-10-21
ETHUSDT,1634832000008,0.00080402,,2021-10-21
ETHUSDT,1634860800005,0.00035282,,2021-10-22
ETHUSDT,1634889600005,0.00034276,,2021-10-22
ETHUSDT,1634918400018,0.00032256,,2021-10-22
ETHUSDT,1634947200005,0.00023902,,2021-10-23
ETHUSDT,1634976000001,0.00015138,,2021-10-23
ETHUSDT,1635004800004,0.00024606,,2021-10-23
ETHUSDT,1635033600006,0.00018961,,2021-10-24
ETHUSDT,1635062400012,0.00046408,,2021-10-24
ETHUSDT,1635091200001,0.00039289,,2021-10-24
ETHUSDT,1635120000012,0.00019298,,2021-10-25
ETHUSDT,1635148800002,0.00047527,,2021-10-25
ETHUSDT,1635177600022,0.00048823,,2021-10-25
ETHUSDT,1635206400005,0.00039142,,2021-10-26
ETHUSDT,1635235200016,0.00037012,,2021-10-26
ETHUSDT,1635264000000,0.00043832,,2021-10-26
ETHUSDT,1635292800004,0.00030844,,2021-10-27
ETHUSDT,1635321600000,0.00059665,,2021-10-27
ETHUSDT,1635350400002,0.00012399,,2021-10-27
ETHUSDT,1635379200002,0.00019556,,2021-10-28
ETHUSDT,1635408000000,0.0001,,2021-10-28
ETHUSDT,1635436800005,0.0001,,2021-10-28
ETHUSDT,1635465600000,0.00025971,,2021-10-29
ETHUSDT,1635494400007,0.00040402,,2021-10-29
ETHUSDT,1635523200001,0.00037311,,2021-10-29
ETHUSDT,1635552000000,0.00013087,,2021-10-30
ETHUSDT,1635580800001,0.00046654,,2021-10-30
ETHUSDT,1635609600013,0.00024213,,2021-10-30
ETHUSDT,1635638400008,0.00013682,,2021-10-31
ETHUSDT,1635667200010,0.0001,,2021-10-31
ETHUSDT,1635696000001,0.00021779,,2021-10-31
ETHUSDT,1635724800009,0.00024088,,2021-11-01
ETHUSDT,1635753600014,0.00013798,,2021-11-01
ETHUSDT,1635782400001,0.00026687,,2021-11-01
ETHUSDT,1635811200000,0.00020736,,2021-11-02
ETHUSDT,1635840000007,0.00045079,,2021-11-02
ETHUSDT,1635868800010,0.00052167,,2021-11-02
ETHUSDT,1635897600019,0.0001,,2021-11-03
ETHUSDT,1635926400000,0.00044614,,2021-11-03
ETHUSDT,1635955200005,0.00025564,,2021-11-03
ETHUSDT,1635984000006,0.00047967,,2021-11-04
ETHUSDT,1636012800004,0.0003137,,2021-11-04
ETHUSDT,1636041600004,0.00028111,,2021-11-04
ETHUSDT,1636070400000,0.0002238,,2021-11-05
ETHUSDT,1636099200013,0.00014351,,2021-11-05
ETHUSDT,1636128000016,0.00033389,,2021-11-05
ETHUSDT,1636156800010,0.00040376,,2021-11-06
ETHUSDT,1636185600000,0.00043015,,2021-11-06
ETHUSDT,1636214400007,0.0001,,2021-11-06
ETHUSDT,1636243200013,0.00023166,,2021-11-07
ETHUSDT,1636272000005,0.00018519,,2021-11-07
ETHUSDT,1636300800004,0.00032259,,2021-11-07
ETHUSDT,1636329600001,0.00021005,,2021-11-08
ETHUSDT,1636358400000,0.00028714,,2021-11-08
ETHUSDT,1636387200000,0.00023,,2021-11-08
ETHUSDT,1636416000000,0.0001,,2021-11-09
ETHUSDT,1636444800014,0.0001,,2021-11-09
ETHUSDT,1636473600001,0.0001,,2021-11-09
ETHUSDT,1636502400000,0.00021036,,2021-11-10
ETHUSDT,1636531200003,0.00020446,,2021-11-10
ETHUSDT,1636560000001,0.00027928,,2021-11-10
ETHUSDT,1636588800008,0.0001722,,2021-11-11
ETHUSDT,1636617600012,0.00015754,,2021-11-11
ETHUSDT,1636646400007,0.0001,,2021-11-11
ETHUSDT,1636675200000,0.0001,,2021-11-12
ETHUSDT,1636704000000,0.0001,,2021-11-12
ETHUSDT,1636732800004,0.0001,,2021-11-12
ETHUSDT,1636761600000,0.0001,,2021-11-13
ETHUSDT,1636790400004,0.0001,,2021-11-13
ETHUSDT,1636819200006,0.0001,,2021-11-13
ETHUSDT,1636848000010,0.0001,,2021-11-14
ETHUSDT,1636876800001,0.0001,,2021-11-14
ETHUSDT,1636905600000,0.0001,,2021-11-14
ETHUSDT,1636934400008,0.00023003,,2021-11-15
ETHUSDT,1636963200000,0.0002453,,2021-11-15
ETHUSDT,1636992000000,0.0001,,2021-11-15
ETHUSDT,1637020800000,0.00015753,,2021-11-16
ETHUSDT,1637049600001,0.0001,,2021-11-16
ETHUSDT,1637078400018,0.0001,,2021-11-16
ETHUSDT,1637107200005,0.0001,,2021-11-17
ETHUSDT,1637136000007,0.0001,,2021-11-17
ETHUSDT,1637164800003,0.0001,,2021-11-17
ETHUSDT,1637193600017,0.0001,,2021-11-18
ETHUSDT,1637222400007,0.0001,,2021-11-18
ETHUSDT,1637251200011,0.0001,,2021-11-18
ETHUSDT,1637280000000,0.0001,,2021-11-19
ETHUSDT,1637308800000,0.0001,,2021-11-19
ETHUSDT,1637337600005,0.0001,,2021-11-19
ETHUSDT,1637366400012,0.0001,,2021-11-20
ETHUSDT,1637395200000,0.0001,,2021-11-20
ETHUSDT,1637424000007,0.0001,,2021-11-20
ETHUSDT,1637452800000,0.0001,,2021-11-21
ETHUSDT,1637481600006,0.0001,,2021-11-21
ETHUSDT,1637510400000,0.0001,,2021-11-21
ETHUSDT,1637539200004,0.0001,,2021-11-22
ETHUSDT,1637568000000,0.0001,,2021-11-22
ETHUSDT,1637596800000,0.0001,,2021-11-22
ETHUSDT,1637625600004,0.0001,,2021-11-23
ETHUSDT,1637654400010,0.0001,,2021-11-23
ETHUSDT,1637683200005,0.0001,,2021-11-23
ETHUSDT,1637712000001,0.0001,,2021-11-24
ETHUSDT,1637740800003,0.0001,,2021-11-24
ETHUSDT,1637769600010,0.0001,,2021-11-24
ETHUSDT,1637798400000,0.0001,,2021-11-25
ETHUSDT,1637827200010,0.0001,,2021-11-25
ETHUSDT,1637856000000,0.00035137,,2021-11-25
ETHUSDT,1637884800000,0.00026113,,2021-11-26
ETHUSDT,1637913600000,0.00027132,,2021-11-26
ETHUSDT,1637942400016,0.0001,,2021-11-26
ETHUSDT,1637971200005,0.0001,,2021-11-27
ETHUSDT,1638000000008,0.0001,,2021-11-27
ETHUSDT,1638028800007,0.0001,,2021-11-27
ETHUSDT,1638057600018,0.0001,,2021-11-28
ETHUSDT,1638086400000,0.0001,,2021-11-28
ETHUSDT,1638115200004,0.0001,,2021-11-28
ETHUSDT,1638144000002,0.0001,,2021-11-29
ETHUSDT,1638172800004,0.0001,,2021-11-29
ETHUSDT,1638201600000,0.0001,,2021-11-29
ETHUSDT,1638230400000,0.0001,,2021-11-30
ETHUSDT,1638259200006,0.0001,,2021-11-30
ETHUSDT,1638288000000,0.00019202,,2021-11-30
ETHUSDT,1638316800000,0.0001625,,2021-12-01
ETHUSDT,1638345600000,0.0001,,2021-12-01
ETHUSDT,1638374400001,0.0001,,2021-12-01
ETHUSDT,1638403200000,0.0001,,2021-12-02
ETHUSDT,1638432000007,0.0001,,2021-12-02
ETHUSDT,1638460800008,0.0001,,2021-12-02
ETHUSDT,1638489600004,0.00012562,,2021-12-03
ETHUSDT,1638518400002,0.0001,,2021-12-03
ETHUSDT,1638547200006,0.0001,,2021-12-03
ETHUSDT,1638576000006,0.0001,,2021-12-04
ETHUSDT,1638604800004,6.583e-05,,2021-12-04
ETHUSDT,1638633600000,0.0001,,2021-12-04
ETHUSDT,1638662400003,0.0001,,2021-12-05
ETHUSDT,1638691200008,0.0001,,2021-12-05
ETHUSDT,1638720000007,0.0001,,2021-12-05
