date,open,high,low,close,volume,quote_volume,ret,rv1,range_var,funding_mean,funding_sum,funding_min,funding_max,funding_abs_mean,funding_count,asset,funding_lag1,funding_abs_lag1,funding_z_lag1,funding_abs_z_lag1,funding_q90_lag1,funding_q10_lag1,funding_abs_q90_lag1,pos_extreme_lag1,neg_extreme_lag1,abs_extreme_lag1,rv1_lag1,abs_ret_lag1,trailing_rv5_lag1,log_trailing_rv5_lag1,rv_fwd1,log_rv_fwd1,high_rv1_threshold,high_rv1,rv_fwd5,log_rv_fwd5,high_rv5_threshold,high_rv5
2021-12-11,3895.85,4094.82,3831.01,4089.81,1729754.927,6927855786.59676,0.04856096218555645,0.0023581670483870435,0.004434798700810602,9.572999999999999e-05,0.00028719,8.719e-05,0.0001,9.572999999999999e-05,3,ETH,6.321e-05,6.321e-05,-0.6875968384620896,-0.7245410120330736,0.0009616126666666668,8.070733333333333e-05,0.0009711340000000003,0.0,1.0,0.0,0.0027014860429638724,0.05197582171513859,0.002178712949141681,-6.1290209663731146,0.0023581670483870435,-6.049870635700661,0.004036061745287217,0.0,0.0024630551661728377,-6.00635276172964,0.00400955694997663,0.0
2021-12-12,4088.86,4173.37,3985.0,4129.0,1044691.201,4250371718.97262,0.009536732696025164,9.094927051543538e-05,0.0021331974623823554,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,9.572999999999999e-05,9.572999999999999e-05,-0.6116560040379593,-0.6470800800674134,0.0009616126666666668,8.070733333333333e-05,0.0009711340000000003,0.0,0.0,0.0,0.0023581670483870435,0.04856096218555645,0.002411252896642645,-6.027608792027008,9.094927051543538e-05,-9.305208662758055,0.004036061745287217,0.0,0.0020371899676739245,-6.196183887041186,0.00400955694997663,0.0
2021-12-13,4129.16,4142.0,3668.34,3780.63,2252296.914,8753636591.89626,-0.08814458449313604,0.007769467775467599,0.01474755684999638,2.729666666666667e-05,8.189e-05,-5.974e-05,0.0001,6.712333333333333e-05,3,ETH,0.0001,0.0001,-0.6017275948192063,-0.6369543783635382,0.0009616126666666668,8.070733333333333e-05,0.0009711340000000003,0.0,0.0,0.0,9.094927051543538e-05,0.009536732696025164,0.002412865489641861,-6.026940237514252,0.007769467775467599,-4.857553614185741,0.004036061745287217,1.0,0.0021126460421486263,-6.15981406827109,0.00400955694997663,0.0
2021-12-14,3780.33,3879.13,3682.0,3856.66,1718001.41,6516584351.17794,0.019910861516694075,0.00039644240633696906,0.0027201251321535857,4.911e-05,0.00014733000000000001,-5.267e-05,0.0001,8.422333333333334e-05,3,ETH,2.729666666666667e-05,2.729666666666667e-05,-0.7700662985797301,-0.8086116493759716,0.0009616126666666668,7.779733333333333e-05,0.0009711340000000003,0.0,1.0,0.0,0.007769467775467599,0.08814458449313604,0.0037911192136002607,-5.5750939962000245,0.00039644240633696906,-7.832979780057539,0.004096321643093582,0.0,0.0006501596191502673,-7.338292655759886,0.00400955694997663,0.0
2021-12-15,3856.67,4096.0,3639.39,4019.01,2415815.067,9333255722.11962,0.04123407971759696,0.001700249330157141,0.013970011349748871,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,4.911e-05,4.911e-05,-0.718885195667947,-0.7563974684487589,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,1.0,0.0,0.00039644240633696906,0.019910861516694075,0.002663302508734187,-5.92818838125536,0.001700249330157141,-6.376980373287729,0.004096321643093582,0.0,0.0005867706234161951,-7.440876573588954,0.00400955694997663,0.0
2021-12-16,4019.01,4118.47,3951.14,3958.67,1603846.854,6477885416.67551,-0.015127493377704021,0.000228841055892479,0.0017203904969631848,7.744666666666667e-05,0.00023234000000000002,3.234e-05,0.0001,7.744666666666667e-05,3,ETH,0.0001,0.0001,-0.60062096187975,-0.6357879683756597,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,0.001700249330157141,0.04123407971759696,0.0024630551661728407,-6.006352761729638,0.000228841055892479,-8.382482870096727,0.004096321643093582,0.0,0.0002524064336212671,-8.28446993387706,0.00400955694997663,0.0
2021-12-17,3958.7,3992.99,3694.2,3873.93,2112402.041,8150384191.8372,-0.021638614624992628,0.00046822964288894484,0.006049153080027111,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,7.744666666666667e-05,7.744666666666667e-05,-0.6505606180917987,-0.686655126710091,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,0.000228841055892479,0.015127493377704021,0.002037189967673928,-6.196183887041184,0.00046822964288894484,-7.6665516903262185,0.004036061745287217,0.0,0.000270143943500383,-8.216555613248829,0.00400955694997663,0.0
2021-12-18,3872.98,3997.39,3764.96,3957.64,1306368.673,5102991865.01633,0.021378392373511208,0.00045703566047580215,0.0035885384720754773,8.473999999999999e-05,0.00025422,5.422e-05,0.0001,8.473999999999999e-05,3,ETH,0.0001,0.0001,-0.5941720548824272,-0.6291466844110423,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,0.00046822964288894484,0.021638614624992628,0.0021126460421486298,-6.159814068271088,0.00045703566047580215,-7.690749136250654,0.004036061745287217,0.0,0.00019251095861659361,-8.555357472783848,0.00400955694997663,0.0
2021-12-19,3957.65,4034.99,3881.89,3922.51,1402356.037,5534488536.14064,-0.008916132999602956,7.94974276666088e-05,0.0014962719783354968,8.117666666666666e-05,0.00024353,4.353e-05,0.0001,8.117666666666666e-05,3,ETH,8.473999999999999e-05,8.473999999999999e-05,-0.626968921211992,-0.6625291175006448,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,0.00045703566047580215,0.021378392373511208,0.0006501596191502704,-7.338292655759882,7.94974276666088e-05,-9.439785880643301,0.004036061745287217,0.0,0.0003163276517597543,-8.058732005739794,0.00400955694997663,0.0
2021-12-20,3922.51,3981.48,3750.0,3943.48,1741509.419,6712525820.97073,0.00533182718985722,2.842838118250074e-05,0.0035877427896347674,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,8.117666666666666e-05,8.117666666666666e-05,-0.6315810597377812,-0.667183630712858,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,7.94974276666088e-05,0.008916132999602956,0.0005867706234161985,-7.440876573588948,2.842838118250074e-05,-10.46812253921421,0.004036061745287217,0.0,0.0003532909211481352,-7.948218698386868,0.00400955694997663,0.0
2021-12-21,3943.64,4063.0,3912.26,4014.38,1246421.469,4984828563.72327,0.017819332346865818,0.00031752860528805847,0.0014293242494848328,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,0.0001,0.0001,-0.5848829857675143,-0.619522073215046,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,2.842838118250074e-05,0.00533182718985722,0.0002524064336212704,-8.284469933877048,0.00031752860528805847,-8.054942645145092,0.004036061745287217,0.0,0.0003764493374796409,-7.884727078929241,0.00400955694997663,0.0
2021-12-22,4014.38,4074.99,3924.36,3978.62,1076095.044,4313444572.42589,-0.008947889051055445,8.006471846999792e-05,0.0014186531355774843,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,0.0001,0.0001,-0.5836109737344567,-0.6181907399708761,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,0.00031752860528805847,0.017819332346865818,0.00027014394350038625,-8.216555613248817,8.006471846999792e-05,-9.432675256974179,0.004036061745287217,0.0,0.00032497530483619776,-8.031761360563786,0.00400955694997663,0.0
2021-12-23,3978.63,4153.71,3888.87,4111.3,1586935.899,6342305120.28279,0.03280425469648115,0.0010761191261916055,0.004340607082850333,7.794333333333333e-05,0.00023383,3.383e-05,0.0001,7.794333333333333e-05,3,ETH,0.0001,0.0001,-0.5834504050434813,-0.618022057892678,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,8.006471846999792e-05,0.008947889051055445,0.0001925109586165969,-8.55535747278383,0.0010761191261916055,-6.834394110367426,0.004036061745287217,0.0,0.00031651095966134187,-8.058152686138154,0.00400955694997663,0.0
2021-12-24,4111.31,4133.38,4014.45,4045.0,1026594.079,4194323368.2672,-0.016257729688013433,0.00026431377460851336,0.0008523551770806933,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,7.794333333333333e-05,7.794333333333333e-05,-0.6336109517112063,-0.6691231892913567,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,0.0010761191261916055,0.03280425469648115,0.00031632765175975753,-8.058732005739783,0.00026431377460851336,-8.238373616605541,0.0038978256632963225,0.0,0.0008875467838474295,-7.02704932268306,0.00400955694997663,0.0
2021-12-25,4045.19,4138.47,4015.0,4093.87,890361.594,3621803415.02818,0.012009182438452217,0.00014422046284002916,0.0009174118243373173,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,0.0001,0.0001,-0.5823779350564904,-0.6168974196418483,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,0.00026431377460851336,0.016257729688013433,0.00035329092114813853,-7.948218698386858,0.00014422046284002916,-8.844167430283154,0.0038978256632963225,0.0,0.0012229024673438332,-6.706528173336255,0.00400955694997663,0.0
2021-12-26,4093.88,4104.84,4002.0,4062.24,767517.751,3110302732.49935,-0.0077561873411388805,6.0158442070843015e-05,0.000643765234236604,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,0.0001,0.0001,-0.582352719192002,-0.616870922464831,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,0.00014422046284002916,0.012009182438452217,0.0003764493374796442,-7.884727078929232,6.0158442070843015e-05,-9.718528758464043,0.0038978256632963225,0.0,0.0012887518676636123,-6.6540810726526916,0.00400955694997663,0.0
2021-12-27,4062.4,4126.0,4030.06,4037.36,837344.643,3412512083.97403,-0.006143532582783143,3.7742992595718115e-05,0.000553526808947677,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,0.0001,0.0001,-0.582352719192002,-0.6168709224648308,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,6.0158442070843015e-05,0.0077561873411388805,0.0003249753048362011,-8.031761360563776,3.7742992595718115e-05,-10.1847106996085,0.0038978256632963225,0.0,0.001292073943314101,-6.651506642818186,0.00400955694997663,0.0
2021-12-28,4037.35,4037.36,3756.26,3791.99,1675203.532,6515358318.89518,-0.06270006576648898,0.003931298247122044,0.00520810930201822,5.493333333333333e-05,0.0001648,2.254e-05,0.0001,5.493333333333333e-05,3,ETH,0.0001,0.0001,-0.5795532039486834,-0.6139664566271775,0.0009616126666666668,7.566466666666667e-05,0.0009711340000000003,0.0,0.0,0.0,3.7742992595718115e-05,0.006143532582783143,0.0003165109596613451,-8.058152686138143,0.003931298247122044,-5.538785564618615,0.003768629448468333,1.0,0.0013940542967299974,-6.5755390163765535,0.00400955694997663,0.0
2021-12-29,3792.0,3825.91,3600.45,3628.55,1318187.731,4938307811.88661,-0.04405782781856741,0.0019410921920905322,0.003689045100261561,8.307666666666667e-05,0.00024923,6.859e-05,0.0001,8.307666666666667e-05,3,ETH,5.493333333333333e-05,5.493333333333333e-05,-0.6800464071063751,-0.7163646577067384,0.0009616126666666668,7.147933333333333e-05,0.0009711340000000003,0.0,1.0,0.0,0.003931298247122044,0.06270006576648898,0.0008875467838474328,-7.027049322683056,0.0019410921920905322,-6.244504478194996,0.003768629448468333,0.0,0.0006631878832462532,-7.3184522229375455,0.00400955694997663,0.0
2021-12-30,3628.49,3766.71,3580.0,3708.37,1023870.718,3783727767.90478,0.021759307535832207,0.00047346746443892426,0.002584618257229436,6.156e-05,0.00018468,-7.64e-06,0.0001,6.665333333333333e-05,3,ETH,8.307666666666667e-05,8.307666666666667e-05,-0.6110247114724119,-0.6459726767944765,0.0009616126666666668,7.147933333333333e-05,0.0009711340000000003,0.0,0.0,0.0,0.0019410921920905322,0.04405782781856741,0.0012229024673438365,-6.7065281733362525,0.00047346746443892426,-7.655427358493083,0.003768629448468333,0.0,0.0003285906161523077,-8.0206979067788,0.00400955694997663,0.0
2021-12-31,3708.45,3814.95,3621.32,3676.02,1343940.174,5019121901.3092,-0.008761781800711974,7.676882032328756e-05,0.0027132595699358346,5.940333333333333e-05,0.00017821,9.72e-06,0.0001,5.940333333333333e-05,3,ETH,6.156e-05,6.156e-05,-0.6571015936441805,-0.6928883650192,0.0009616126666666668,6.732266666666667e-05,0.0009711340000000003,0.0,1.0,0.0,0.00047346746443892426,0.021759307535832207,0.0012887518676636155,-6.654081072652689,7.676882032328756e-05,-9.47471197259276,0.003768629448468333,0.0,0.0002404032791357104,-8.333192710905,0.00400955694997663,0.0
2022-01-01,3676.01,3776.33,3671.86,3763.06,755619.793,2815651909.34339,0.02340181103408879,0.0005476447596751998,0.000787043348023433,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,5.940333333333333e-05,5.940333333333333e-05,-0.6590036944893719,-0.6947598089565995,0.0009616126666666668,6.575533333333333e-05,0.0009711340000000003,0.0,1.0,0.0,7.676882032328756e-05,0.008761781800711974,0.0012920739433141045,-6.651506642818183,0.0005476447596751998,-7.5098837281622215,0.003768629448468333,0.0,0.0011423783995465721,-6.774642873642279,0.00400955694997663,0.0
2022-01-02,3763.05,3860.0,3714.48,3826.21,740079.43,2798657676.16421,0.016642300913735537,0.0002769661797033227,0.0014767487042817381,4.284333333333333e-05,0.00012853,2.263e-05,6.714e-05,4.284333333333334e-05,3,ETH,0.0001,0.0001,-0.5618734641215994,-0.5957391194259134,0.0009616126666666668,6.575533333333333e-05,0.0009711340000000003,0.0,0.0,0.0,0.0005476447596751998,0.02340181103408879,0.0013940542967300009,-6.575539016376551,0.0002769661797033227,-8.191615150554433,0.003768629448468333,0.0,0.001327027186750922,-6.624814035710128,0.00400955694997663,0.0
2022-01-03,3826.1,3850.0,3680.0,3764.07,999879.353,3777721163.97305,-0.01637393833568467,0.000268105856620804,0.0020394613776117433,6.483666666666667e-05,0.00019451,5.084e-05,7.394e-05,6.483666666666667e-05,3,ETH,4.284333333333333e-05,4.284333333333333e-05,-0.6910423726854906,-0.7272817804812747,0.0009616126666666668,6.415933333333333e-05,0.0009711340000000003,0.0,1.0,0.0,0.0002769661797033227,0.016642300913735537,0.0006631878832462566,-7.31845222293754,0.000268105856620804,-8.224128664319473,0.003768629448468333,0.0,0.002066592820312606,-6.181854007860523,0.00400955694997663,0.0
2022-01-04,3764.07,3893.19,3711.0,3785.6,1253780.69,4775534414.28812,0.005703576014741791,3.2530779355937854e-05,0.002297044384671846,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,6.483666666666667e-05,6.483666666666667e-05,-0.6356683625607479,-0.6709123570400636,0.0009587580000000001,6.387666666666666e-05,0.0009616126666666668,0.0,0.0,0.0,0.000268105856620804,0.01637393833568467,0.000328590616152311,-8.02069790677879,3.2530779355937854e-05,-10.333323828958322,0.003725108394992838,0.0,0.0022888795264678122,-6.079692870472432,0.004001551841553806,0.0
2022-01-05,3785.6,3847.18,3405.0,3537.71,1813981.948,6675092541.77517,-0.06772476963694743,0.004586644422377596,0.014907304473455417,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,0.0001,0.0001,-0.558218413196826,-0.5934905707730146,0.000952164666666667,6.387666666666666e-05,0.0009587580000000001,0.0,0.0,0.0,3.2530779355937854e-05,0.005703576014741791,0.00024040327913571366,-8.333192710904985,0.004586644422377596,-5.384606584711111,0.0037052620308233187,1.0,0.0023832916834456196,-6.039272686154803,0.0039885406941270315,0.0
2022-01-06,3537.81,3549.11,3292.31,3404.6,1840489.348,6279177286.15747,-0.03835216676665021,0.0014708886956969487,0.0056411248049166056,6.569333333333333e-05,0.00019708,4.332e-05,0.0001,6.569333333333334e-05,3,ETH,0.0001,0.0001,-0.5542634424531953,-0.5894617547080845,0.000952164666666667,6.387666666666666e-05,0.0009587580000000001,0.0,0.0,0.0,0.004586644422377596,0.06772476963694743,0.0011423783995465754,-6.774642873642276,0.0014708886956969487,-6.52188850528544,0.003725108394992838,0.0,0.0015631823226278738,-6.46103158455195,0.003946746450139335,0.0
2022-01-07,3404.61,3415.35,3040.77,3196.58,2855226.352,9156175041.42808,-0.06304597011317806,0.003974794347511741,0.013495283951184928,7.311666666666666e-05,0.00021935,1.935e-05,0.0001,7.311666666666666e-05,3,ETH,6.569333333333333e-05,6.569333333333333e-05,-0.6410886558754025,-0.67923710327084,0.000933809333333334,6.387666666666666e-05,0.000952164666666667,0.0,0.0,0.0,0.0014708886956969487,0.03835216676665021,0.0013270271867509254,-6.624814035710125,0.003974794347511741,-5.527782268437668,0.0037052620308233187,1.0,0.00175409527288115,-6.3458020684450895,0.0039041221370186966,0.0
2022-01-08,3196.58,3248.03,2996.45,3080.03,1859886.155,5808043464.37497,-0.03714215108736755,0.0013795393873968385,0.0064996495519122855,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,7.311666666666666e-05,7.311666666666666e-05,-0.6200380680088561,-0.6582122438404557,0.0008832680000000019,6.387666666666666e-05,0.000933809333333334,0.0,0.0,0.0,0.003974794347511741,0.06304597011317806,0.002066592820312609,-6.1818540078605215,0.0013795393873968385,-6.586005612052836,0.003725108394992838,0.0,0.0012837649976104495,-6.657958113354159,0.003848749449373896,0.0
2022-01-09,3079.86,3209.4,3057.0,3150.0,1230848.792,3853748750.33209,0.02246311563975427,0.0005045915642449729,0.0023668186930830676,2.7453333333333334e-05,8.236e-05,-7.234e-05,0.0001,7.568e-05,3,ETH,0.0001,0.0001,-0.548348601477205,-0.5852975906148019,0.0008287580000000003,6.387666666666666e-05,0.0008832680000000019,0.0,0.0,0.0,0.0013795393873968385,0.03714215108736755,0.0022888795264678157,-6.079692870472431,0.0005045915642449729,-7.591761237622407,0.003725108394992838,0.0,0.001315303325645047,-6.633687973301645,0.003848749449373896,0.0
2022-01-10,3149.99,3179.16,2924.78,3081.31,2322294.565,7079565083.20333,-0.022047621601634655,0.0004860976182888671,0.006955184167108293,-6.451666666666667e-05,-0.00019355000000000002,-0.00014593,1.599e-05,7.517666666666667e-05,3,ETH,2.7453333333333334e-05,2.7453333333333334e-05,-0.7283740829290425,-0.769147533561353,0.0008220153333333334,6.322066666666666e-05,0.0008287580000000003,0.0,1.0,0.0,0.0005045915642449729,0.02246311563975427,0.002383291683445623,-6.039272686154802,0.0004860976182888671,-7.629101091499704,0.003725108394992838,0.0,0.0012938544171143007,-6.650129594553878,0.003848749449373896,0.0
2022-01-11,3081.25,3262.66,3050.58,3236.86,1533503.746,4836151992.53377,0.0492488928501274,0.00242545344696333,0.0045173288872275095,6.305333333333334e-05,0.00018916,2.718e-05,0.0001,6.305333333333333e-05,3,ETH,-6.451666666666667e-05,6.451666666666667e-05,-0.9781993314039568,-0.6802855586195535,0.0008198493333333335,6.2412e-05,0.0008220153333333334,0.0,1.0,0.0,0.0004860976182888671,0.022047621601634655,0.0015631823226278769,-6.461031584551948,0.00242545344696333,-6.021736783222069,0.003725108394992838,0.0,0.0012028307844414849,-6.723077512364102,0.003848749449373896,0.0
2022-01-12,3236.86,3411.0,3203.85,3369.93,1435454.649,4753099829.92951,0.040288248549151896,0.00162314297115824,0.003925309668509378,-6.218e-05,-0.00018654,-0.00019812,8.036e-05,0.00011575333333333334,3,ETH,6.305333333333334e-05,6.305333333333334e-05,-0.6379917328190297,-0.6799651714181615,0.0008106753333333338,6.234933333333333e-05,0.0008198493333333335,0.0,0.0,0.0,0.00242545344696333,0.0492488928501274,0.001754095272881153,-6.345802068445088,0.00162314297115824,-6.423390903042838,0.0037052620308233187,0.0,0.000726007149114774,-7.2279506945450365,0.003824961802590746,0.0
2022-01-13,3369.92,3408.89,3230.97,3240.36,1374273.064,4558640511.93513,-0.039207537892219466,0.0015372310275698251,0.0028734234828659676,2.0803333333333335e-05,6.241000000000001e-05,-2.315e-05,0.0001,4.586333333333334e-05,3,ETH,-6.218e-05,6.218e-05,-0.9645407390685949,-0.6795884227221012,0.0008106753333333338,6.1688e-05,0.0008198493333333335,0.0,1.0,0.0,0.00162314297115824,0.040288248549151896,0.001283764997610453,-6.657958113354156,0.0015372310275698251,-6.477772514355116,0.0037052620308233187,0.0,0.0007504145048862737,-7.194884829587198,0.003821190954721239,0.0
2022-01-14,3240.32,3342.63,3181.2,3305.6,1309794.267,4271754423.42846,0.019933565200215487,0.00039734702159124186,0.002450194380227913,6.235333333333334e-05,0.00018706000000000001,-1.294e-05,0.0001,7.098e-05,3,ETH,2.0803333333333335e-05,2.0803333333333335e-05,-0.7429608033148051,-0.788609330211823,0.0008106753333333338,6.1524e-05,0.0008198493333333335,0.0,1.0,0.0,0.0015372310275698251,0.039207537892219466,0.0013153033256450503,-6.633687973301642,0.00039734702159124186,-7.8307005467702675,0.0036983209839972844,0.0,0.0004909006148281792,-7.619268862413014,0.00380136029046109,0.0
2022-01-15,3305.61,3372.0,3257.59,3324.05,809020.133,2687321901.17641,0.005565919054818139,3.097945492478764e-05,0.0011915186927847837,9.877333333333333e-05,0.00029632,9.632e-05,0.0001,9.877333333333333e-05,3,ETH,6.235333333333334e-05,6.235333333333334e-05,-0.6297077786029225,-0.6726613298526714,0.0008106753333333338,6.1524e-05,0.0008198493333333335,0.0,0.0,0.0,0.00039734702159124186,0.019933565200215487,0.0012938544171143041,-6.650129594553875,3.097945492478764e-05,-10.382186285273486,0.0036659305329471573,0.0,0.0005316311566125945,-7.539560621833346,0.0037921855317201167,0.0
2022-01-16,3324.06,3394.62,3269.01,3345.49,934941.801,3112687274.02912,0.006429251148444587,4.133527032977604e-05,0.0014216397765901268,6.864666666666666e-05,0.00020594,2.224e-05,9.785e-05,6.864666666666666e-05,3,ETH,9.877333333333333e-05,9.877333333333333e-05,-0.5303997068988089,-0.5710116596878405,0.0008106753333333338,6.1524e-05,0.0008198493333333335,0.0,0.0,0.0,3.097945492478764e-05,0.005565919054818139,0.0012028307844414881,-6.7230775123641,4.133527032977604e-05,-10.093794395115799,0.0036659305329471573,0.0,0.0006740120506990644,-7.302262566352682,0.0037766803453696913,0.0
2022-01-17,3345.5,3355.3,3139.37,3208.61,1440138.934,4673076476.50251,-0.041775348592390446,0.0017451797500157384,0.004424782996061101,3.296666666666667e-06,9.890000000000002e-06,-5.944e-05,4.25e-05,4.2923333333333336e-05,3,ETH,6.864666666666666e-05,6.864666666666666e-05,-0.605862485986052,-0.6482042419902897,0.0008106753333333338,6.1524e-05,0.0008198493333333335,0.0,0.0,0.0,4.133527032977604e-05,0.006429251148444587,0.0007260071491147775,-7.227950694545031,0.0017451797500157384,-6.350897719454754,0.0036659305329471573,0.0,0.005525633263707889,-5.19835742009979,0.0037724298339486735,1.0
2022-01-18,3208.6,3243.95,3080.5,3159.32,1589444.667,5010157515.14645,-0.015481006985314351,0.00023966157727935174,0.0026728694846120324,7.058333333333333e-05,0.00021175,3.626e-05,0.0001,7.058333333333335e-05,3,ETH,3.296666666666667e-06,3.296666666666667e-06,-0.7740608955741574,-0.8201986185535659,0.0008106753333333338,6.0242e-05,0.0008198493333333335,0.0,1.0,0.0,0.0017451797500157384,0.041775348592390446,0.0007504145048862771,-7.194884829587194,0.00023966157727935174,-8.336282720238174,0.0036659305329471573,0.0,0.00596229945001866,-5.122299058382629,0.0037724298339486735,1.0
2022-01-19,3159.31,3174.6,3045.0,3082.81,1668517.082,5189639864.18362,-0.024515295847966405,0.0006009997305133188,0.0017372840030979288,6.0933333333333335e-05,0.0001828,-1.72e-05,0.0001,7.240000000000001e-05,3,ETH,7.058333333333333e-05,7.058333333333333e-05,-0.5920028692863316,-0.6339985387020525,0.0007967846666666668,6.0242e-05,0.0008106753333333338,0.0,0.0,0.0,0.00023966157727935174,0.015481006985314351,0.0004909006148281825,-7.619268862413007,0.0006009997305133188,-7.416916070162412,0.0036659305329471573,0.0,0.006445082749873677,-5.044437803127458,0.0037724298339486735,1.0
2022-01-20,3082.8,3272.24,2985.0,2999.92,1880719.448,5926009927.5985,-0.02725589707489256,0.0007428839253571367,0.008441019086709618,0.0001,0.00030000000000000003,0.0001,0.0001,0.0001,3,ETH,6.0933333333333335e-05,6.0933333333333335e-05,-0.6175471947185386,-0.6610682437321128,0.0007882680000000004,6.001533333333333e-05,0.0007967846666666668,0.0,0.0,0.0,0.0006009997305133188,0.024515295847966405,0.0005316311566125979,-7.53956062183334,0.0007428839253571367,-7.204970748388494,0.003653340599199452,0.0,0.006649806377966615,-5.0131675406831215,0.0037724298339486735,1.0
2022-01-21,2999.92,3031.9,2460.0,2566.91,4517274.359,12514701125.46148,-0.15588278075327597,0.024299441335373904,0.04369276153997327,5.756666666666668e-06,1.7270000000000002e-05,-5.915e-05,8.447e-05,5.055666666666667e-05,3,ETH,0.0001,0.0001,-0.5077435921294013,-0.5487938308557081,0.0007769673333333333,6.001533333333333e-05,0.0007882680000000004,0.0,0.0,0.0,0.0007428839253571367,0.02725589707489256,0.0006740120506990676,-7.302262566352677,0.024299441335373904,-3.7173019191725936,0.003653340599199452,1.0,0.0065135865199991965,-5.033865049580388,0.0037724298339486735,1.0
2022-01-22,2566.91,2625.6,2293.56,2410.96,4662398.873,11407543010.036,-0.06267783245749321,0.0039285106815695895,0.01828018806918322,8.824000000000001e-05,0.00026472,7.145e-05,0.0001,8.824000000000001e-05,3,ETH,5.756666666666668e-06,5.756666666666668e-06,-0.7596239129966229,-0.8064549628653395,0.0007769673333333333,5.888933333333333e-05,0.0007882680000000004,0.0,1.0,0.0,0.024299441335373904,0.15588278075327597,0.005525633263707893,-5.198357420099789,0.0039285106815695895,-5.539494886103122,0.003653340599199452,1.0,0.0016542926433452628,-6.404381766746208,0.0037724298339486735,0.0
2022-01-23,2410.57,2549.0,2368.0,2538.41,2371974.868,5833997685.39064,0.05151289233341915,0.0026535780765544336,0.0054251191824783605,-2.842666666666667e-05,-8.528000000000001e-05,-0.0001332,0.0001,9.509333333333335e-05,3,ETH,8.824000000000001e-05,8.824000000000001e-05,-0.5353704197368143,-0.5769600630570855,0.0007769673333333333,5.888933333333333e-05,0.0007882680000000004,0.0,0.0,0.0,0.0039285106815695895,0.06267783245749321,0.005962299450018663,-5.122299058382629,0.0026535780765544336,-5.931846331763494,0.003653340599199452,0.0,0.0009195995559771561,-6.991572246831392,0.0037724298339486735,0.0
2022-01-24,2538.4,2539.59,2151.0,2438.13,4694300.254,10840194199.53302,-0.04030654873563357,0.0016246178709780044,0.027579178602517563,2.7416666666666668e-05,8.225000000000001e-05,-0.00011775,0.0001,0.00010591666666666666,3,ETH,-2.842666666666667e-05,2.842666666666667e-05,-0.8489966067028473,-0.7409336845318375,0.0007769673333333333,5.819066666666667e-05,0.0007882680000000004,0.0,1.0,0.0,0.0026535780765544336,0.05151289233341915,0.006445082749873679,-5.044437803127457,0.0016246178709780044,-6.422482646559718,0.003653340599199452,0.0,0.0008619119683501434,-7.056357416239295,0.0037724298339486735,0.0
2022-01-25,2437.87,2504.98,2349.6,2457.37,2325976.562,5636577032.24078,0.007860320319176092,6.178463552005255e-05,0.004100564415947414,-1.1800000000000033e-06,-3.54000000000001e-06,-7.88e-05,5.831e-05,5.135333333333334e-05,3,ETH,2.7416666666666668e-05,2.7416666666666668e-05,-0.6934370934680153,-0.7393078327314044,0.0007660986666666672,5.6523333333333335e-05,0.0007769673333333333,0.0,1.0,0.0,0.0016246178709780044,0.04030654873563357,0.0066498063779666175,-5.0131675406831215,6.178463552005255e-05,-9.69185582440588,0.003624271015951673,0.0,0.000633878086756981,-7.363653912621388,0.0037724298339486735,0.0
