Date,NG=F,UNG
2010-05-27,4.294000148773193,938.239990234375
2010-05-28,4.341000080108643,951.0399780273438
2010-06-01,4.248000144958496,921.5999755859376
2010-06-02,4.423999786376953,966.4000244140624
2010-06-03,4.690000057220459,1025.280029296875
2010-06-04,4.796999931335449,1047.0400390625
2010-06-07,4.915999889373779,1075.199951171875
2010-06-08,4.808000087738037,1047.0400390625
2010-06-09,4.677000045776367,1021.4400024414062
2010-06-10,4.646999835968018,1022.719970703125
2010-06-11,4.781000137329102,1045.760009765625
2010-06-14,5.00600004196167,1094.4000244140625
2010-06-15,5.189000129699707,1130.239990234375
2010-06-16,4.978000164031982,1086.719970703125
2010-06-17,5.1620001792907715,1117.43994140625
2010-06-18,4.997000217437744,1091.8399658203125
2010-06-21,4.873000144958496,1056.0
2010-06-22,4.75600004196167,1039.3599853515625
2010-06-23,4.803999900817871,1043.199951171875
2010-06-24,4.748000144958496,1032.9599609375
2010-06-25,4.861000061035156,1063.6800537109375
2010-06-28,4.7170000076293945,1021.4400024414062
2010-06-29,4.547999858856201,981.760009765625
2010-06-30,4.616000175476074,992.0
2010-07-01,4.854000091552734,1039.3599853515625
2010-07-02,4.686999797821045,1007.3599853515624
2010-07-06,4.682000160217285,1007.3599853515624
2010-07-07,4.565000057220459,995.8400268554688
2010-07-08,4.39900016784668,951.0399780273438
2010-07-09,4.4019999504089355,952.3200073242188
2010-07-12,4.388000011444092,947.2000122070312
2010-07-13,4.354000091552734,942.0800170898438
2010-07-14,4.306000232696533,931.8400268554688
2010-07-15,4.585999965667725,992.0
2010-07-16,4.519000053405762,974.0800170898438
2010-07-19,4.510000228881836,972.7999877929688
2010-07-20,4.590000152587891,990.719970703125
2010-07-21,4.513000011444092,970.239990234375
2010-07-22,4.64300012588501,993.280029296875
2010-07-23,4.579999923706055,980.47998046875
2010-07-26,4.611999988555908,988.1599731445312
2010-07-27,4.675000190734863,1000.9600219726562
2010-07-28,4.77400016784668,1009.9199829101562
2010-07-29,4.827000141143799,1038.0799560546875
2010-07-30,4.922999858856201,1057.280029296875
2010-08-02,4.701000213623047,1015.0399780273438
2010-08-03,4.638999938964844,1007.3599853515624
2010-08-04,4.736999988555908,1017.5999755859376
2010-08-05,4.5980000495910645,993.280029296875
2010-08-06,4.4670000076293945,968.9600219726562
2010-08-09,4.309000015258789,934.4000244140624
2010-08-10,4.296999931335449,929.280029296875
2010-08-11,4.326000213623047,931.8400268554688
2010-08-12,4.296000003814697,925.4400024414062
2010-08-13,4.328000068664551,933.1199951171876
2010-08-16,4.228000164031982,911.3599853515624
2010-08-17,4.267000198364258,919.0399780273438
2010-08-18,4.238999843597412,912.6400146484376
2010-08-19,4.171000003814697,901.1199951171876
2010-08-20,4.117000102996826,889.5999755859375
2010-08-23,4.065999984741211,878.0800170898438
2010-08-24,4.039000034332275,871.6799926757812
2010-08-25,3.871000051498413,839.6799926757812
2010-08-26,3.816999912261963,825.5999755859375
2010-08-27,3.651000022888184,798.719970703125
2010-08-30,3.812000036239624,819.2000122070312
2010-08-31,3.815999984741211,816.6400146484375
2010-09-01,3.76200008392334,802.5599975585938
2010-09-02,3.750999927520752,814.0800170898438
2010-09-03,3.938999891281128,837.1199951171875
2010-09-07,3.8519999980926514,826.8800048828125
2010-09-08,3.813999891281128,816.6400146484375
2010-09-09,3.76799988746643,811.52001953125
2010-09-10,3.882999897003174,830.719970703125
2010-09-13,3.937999963760376,842.239990234375
2010-09-14,3.9660000801086426,844.7999877929688
2010-09-15,3.994999885559082,855.0399780273438
2010-09-16,4.061999797821045,864.0
2010-09-17,4.02400016784668,855.0399780273438
2010-09-20,3.822000026702881,820.47998046875
2010-09-21,3.9189999103546143,834.5599975585938
2010-09-22,3.9660000801086426,839.6799926757812
2010-09-23,4.019000053405762,848.6400146484375
2010-09-24,3.88100004196167,823.0399780273438
2010-09-27,3.799999952316284,798.719970703125
2010-09-28,3.836999893188477,811.52001953125
2010-09-29,3.961999893188477,810.239990234375
2010-09-30,3.871999979019165,789.760009765625
2010-10-01,3.796999931335449,776.9600219726562
2010-10-04,3.7269999980926514,761.5999755859375
2010-10-05,3.743000030517578,769.280029296875
2010-10-06,3.865000009536743,791.0399780273438
2010-10-07,3.617000102996826,738.5599975585938
2010-10-08,3.651000022888184,746.239990234375
2010-10-11,3.6010000705718994,736.0
2010-10-12,3.628999948501587,743.6799926757812
2010-10-13,3.696000099182129,750.0800170898438
2010-10-14,3.6570000648498535,747.52001953125
2010-10-15,3.5350000858306885,727.0399780273438
2010-10-18,3.430999994277954,712.9600219726562
2010-10-19,3.513000011444092,718.0800170898438
2010-10-20,3.5390000343322754,718.0800170898438
2010-10-21,3.368000030517578,693.760009765625
2010-10-22,3.3320000171661377,682.239990234375
2010-10-25,3.316999912261963,683.52001953125
2010-10-26,3.3540000915527344,692.47998046875
2010-10-27,3.2920000553131104,697.5999755859375
2010-10-28,3.890000104904175,720.6400146484375
2010-10-29,4.038000106811523,744.9600219726562
2010-11-01,3.8320000171661377,706.5599975585938
2010-11-02,3.869999885559082,715.52001953125
2010-11-03,3.8359999656677246,706.5599975585938
2010-11-04,3.8559999465942383,715.52001953125
2010-11-05,3.937000036239624,724.47998046875
2010-11-08,4.0879998207092285,753.9199829101562
2010-11-09,4.210000038146973,773.1199951171875
2010-11-10,4.046000003814697,748.7999877929688
2010-11-11,3.927000045776367,725.760009765625
2010-11-12,3.799000024795532,705.280029296875
2010-11-15,3.8450000286102295,710.4000244140625
2010-11-16,3.818000078201294,705.280029296875
2010-11-17,4.03000020980835,733.4400024414062
2010-11-18,4.006999969482422,738.5599975585938
2010-11-19,4.164000034332275,759.0399780273438
2010-11-22,4.270999908447266,778.239990234375
2010-11-23,4.263999938964844,771.8400268554688
2010-11-24,4.267000198364258,774.4000244140625
2010-11-26,4.39900016784668,775.6799926757812
2010-11-29,4.210000038146973,742.4000244140625
2010-11-30,4.179999828338623,739.8400268554688
2010-12-01,4.269000053405762,752.6400146484375
2010-12-02,4.3429999351501465,760.3200073242188
2010-12-03,4.348999977111816,760.3200073242188
2010-12-06,4.48799991607666,791.0399780273438
2010-12-07,4.39300012588501,775.6799926757812
2010-12-08,4.605999946594238,806.4000244140625
2010-12-09,4.434999942779541,780.7999877929688
2010-12-10,4.416999816894531,779.52001953125
2010-12-13,4.420000076293945,774.4000244140625
2010-12-14,4.255000114440918,750.0800170898438
2010-12-15,4.2220001220703125,744.9600219726562
2010-12-16,4.047999858856201,709.1199951171875
2010-12-17,4.065999984741211,714.239990234375
2010-12-20,4.236999988555908,742.4000244140625
2010-12-21,4.059000015258789,716.7999877929688
2010-12-22,4.1519999504089355,721.9199829101562
2010-12-23,4.083000183105469,718.0800170898438
2010-12-27,4.111999988555908,721.9199829101562
2010-12-28,4.216000080108643,747.52001953125
2010-12-29,4.2870001792907715,747.52001953125
2010-12-30,4.3379998207092285,753.9199829101562
2010-12-31,4.40500020980835,766.719970703125
2011-01-03,4.650000095367432,807.6799926757812
2011-01-04,4.669000148773193,802.5599975585938
2011-01-05,4.4730000495910645,782.0800170898438
2011-01-06,4.434000015258789,768.0
2011-01-07,4.421999931335449,771.8400268554688
2011-01-10,4.39900016784668,764.1599731445312
2011-01-11,4.480999946594238,782.0800170898438
2011-01-12,4.531000137329102,785.9199829101562
2011-01-13,4.4070000648498535,765.4400024414062
2011-01-14,4.480000019073486,780.7999877929688
2011-01-18,4.425000190734863,768.0
2011-01-19,4.560999870300293,794.8800048828125
2011-01-20,4.695000171661377,815.3599853515625
2011-01-21,4.736000061035156,819.2000122070312
2011-01-24,4.579999923706055,798.719970703125
2011-01-25,4.4730000495910645,779.52001953125
2011-01-26,4.491000175476074,779.52001953125
2011-01-27,4.315999984741211,752.6400146484375
2011-01-28,4.322999954223633,752.6400146484375
2011-01-31,4.420000076293945,766.719970703125
2011-02-01,4.3470001220703125,755.2000122070312
2011-02-02,4.428999900817871,766.719970703125
2011-02-03,4.336999893188477,753.9199829101562
2011-02-04,4.309999942779541,750.0800170898438
2011-02-07,4.104000091552734,715.52001953125
2011-02-08,4.039999961853027,704.0
2011-02-09,4.044000148773193,707.8400268554688
2011-02-10,3.986000061035156,689.9199829101562
2011-02-11,3.910000085830689,679.6799926757812
2011-02-14,3.924999952316284,684.7999877929688
2011-02-15,3.9760000705718994,692.47998046875
2011-02-16,3.9210000038146977,678.4000244140625
2011-02-17,3.868000030517578,666.8800048828125
2011-02-18,3.875999927520752,665.5999755859375
2011-02-22,3.867000102996826,664.3200073242188
2011-02-23,3.900000095367432,673.280029296875
2011-02-24,3.7929999828338623,663.0399780273438
2011-02-25,4.005000114440918,686.0800170898438
2011-02-28,4.0370001792907715,689.9199829101562
2011-03-01,3.872999906539917,663.0399780273438
2011-03-02,3.818000078201294,652.7999877929688
2011-03-03,3.7780001163482666,646.4000244140625
2011-03-04,3.809000015258789,648.9600219726562
2011-03-07,3.927000045776367,670.719970703125
2011-03-08,3.864000082015991,660.47998046875
2011-03-09,3.930000066757202,670.0800170898438
2011-03-10,3.8299999237060542,654.0800170898438
2011-03-11,3.888999938964844,665.5999755859375
2011-03-14,3.9140000343322754,666.8800048828125
2011-03-15,3.940999984741211,675.8400268554688
2011-03-16,3.937999963760376,672.6400146484375
2011-03-17,4.1579999923706055,709.760009765625
2011-03-18,4.168000221252441,711.0399780273438
2011-03-21,4.160999774932861,711.0399780273438
2011-03-22,4.254000186920166,727.0399780273438
2011-03-23,4.335000038146973,740.47998046875
2011-03-24,4.24399995803833,725.1199951171875
2011-03-25,4.4029998779296875,755.2000122070312
2011-03-28,4.374000072479248,741.1199951171875
2011-03-29,4.239999771118164,716.7999877929688
2011-03-30,4.355000019073486,734.0800170898438
2011-03-31,4.388999938964844,736.0
2011-04-01,4.361999988555908,725.1199951171875
2011-04-04,4.289000034332275,718.0800170898438
2011-04-05,4.230999946594238,709.1199951171875
2011-04-06,4.145999908447266,694.4000244140625
2011-04-07,4.057000160217285,679.6799926757812
2011-04-08,4.040999889373779,677.1199951171875
2011-04-11,4.107999801635742,689.9199829101562
2011-04-12,4.0980000495910645,686.0800170898438
2011-04-13,4.140999794006348,694.4000244140625
2011-04-14,4.211999893188477,707.8400268554688
2011-04-15,4.203999996185303,705.280029296875
2011-04-18,4.138000011444092,691.2000122070312
2011-04-19,4.26200008392334,714.239990234375
2011-04-20,4.309999942779541,718.719970703125
2011-04-21,4.4120001792907715,738.5599975585938
2011-04-25,4.388999938964844,732.1599731445312
2011-04-26,4.38700008392334,734.0800170898438
2011-04-27,4.376999855041504,728.3200073242188
2011-04-28,4.571000099182129,754.5599975585938
2011-04-29,4.697999954223633,771.8400268554688
2011-05-02,4.692999839782715,775.0399780273438
2011-05-03,4.670000076293945,771.2000122070312
2011-05-04,4.577000141143799,753.9199829101562
2011-05-05,4.261000156402588,703.3599853515625
2011-05-06,4.235000133514404,704.0
2011-05-09,4.1539998054504395,689.280029296875
2011-05-10,4.245999813079834,704.6400146484375
2011-05-11,4.181000232696533,691.2000122070312
2011-05-12,4.193999767303467,691.8400268554688
2011-05-13,4.245999813079834,702.0800170898438
2011-05-16,4.317999839782715,711.6799926757812
2011-05-17,4.182000160217285,691.8400268554688
2011-05-18,4.197999954223633,693.1199951171875
2011-05-19,4.093999862670898,676.47998046875
2011-05-20,4.230000019073486,701.4400024414062
2011-05-23,4.3460001945495605,712.3200073242188
2011-05-24,4.34499979019165,712.9600219726562
2011-05-25,4.379000186920166,718.0800170898438
2011-05-26,4.326000213623047,710.4000244140625
2011-05-27,4.51800012588501,734.719970703125
2011-05-31,4.665999889373779,754.5599975585938
2011-06-01,4.629000186920166,752.6400146484375
2011-06-02,4.794000148773193,778.8800048828125
2011-06-03,4.706999778747559,763.52001953125
2011-06-06,4.827000141143799,782.719970703125
2011-06-07,4.830999851226807,782.719970703125
2011-06-08,4.8470001220703125,788.47998046875
2011-06-09,4.673999786376953,760.3200073242188
2011-06-10,4.756999969482422,773.1199951171875
2011-06-13,4.645999908447266,753.9199829101562
2011-06-14,4.580999851226807,744.9600219726562
2011-06-15,4.577000141143799,744.9600219726562
2011-06-16,4.4120001792907715,720.0
2011-06-17,4.324999809265137,706.5599975585938
2011-06-20,4.316999912261963,700.1599731445312
2011-06-21,4.388000011444092,716.1599731445312
2011-06-22,4.316999912261963,701.4400024414062
2011-06-23,4.192999839782715,685.4400024414062
2011-06-24,4.229000091552734,686.719970703125
2011-06-27,4.25600004196167,689.280029296875
2011-06-28,4.35699987411499,704.6400146484375
2011-06-29,4.315000057220459,695.6799926757812
2011-06-30,4.374000072479248,705.280029296875
2011-07-01,4.310999870300293,695.6799926757812
2011-07-05,4.36299991607666,701.4400024414062
2011-07-06,4.2170000076293945,682.239990234375
2011-07-07,4.132999897003174,671.3599853515625
2011-07-08,4.204999923706055,679.0399780273438
2011-07-11,4.288000106811523,689.9199829101562
2011-07-12,4.333000183105469,694.4000244140625
2011-07-13,4.4029998779296875,705.280029296875
2011-07-14,4.377999782562256,707.2000122070312
2011-07-15,4.546000003814697,732.1599731445312
2011-07-18,4.546000003814697,730.239990234375
2011-07-19,4.5329999923706055,727.0399780273438
2011-07-20,4.5,721.280029296875
2011-07-21,4.394999980926514,704.6400146484375
2011-07-22,4.39900016784668,707.2000122070312
2011-07-25,4.386000156402588,703.3599853515625
2011-07-26,4.369999885559082,702.0800170898438
2011-07-27,4.369999885559082,699.52001953125
2011-07-28,4.24399995803833,684.7999877929688
2011-07-29,4.144999980926514,672.0
2011-08-01,4.188000202178955,677.1199951171875
2011-08-02,4.15500020980835,671.3599853515625
2011-08-03,4.090000152587891,661.760009765625
2011-08-04,3.940999984741211,638.0800170898438
2011-08-05,3.940999984741211,637.4400024414062
2011-08-08,3.934999942779541,638.719970703125
2011-08-09,3.99399995803833,648.3200073242188
2011-08-10,4.002999782562256,646.4000244140625
2011-08-11,4.107999801635742,665.5999755859375
2011-08-12,4.059999942779541,656.6400146484375
2011-08-15,4.02400016784668,650.239990234375
2011-08-16,3.931999921798706,636.1599731445312
2011-08-17,3.933000087738037,636.1599731445312
2011-08-18,3.8919999599456783,632.9600219726562
2011-08-19,3.940000057220459,634.8800048828125
2011-08-22,3.888999938964844,623.3599853515625
2011-08-23,3.993000030517578,640.0
2011-08-24,3.921999931335449,625.9199829101562
2011-08-25,3.930999994277954,630.4000244140625
2011-08-26,3.930999994277954,632.3200073242188
2011-08-29,3.85700011253357,618.8800048828125
2011-08-30,3.9089999198913574,630.4000244140625
2011-08-31,4.053999900817871,654.0800170898438
2011-09-01,4.050000190734863,651.52001953125
2011-09-02,3.871999979019165,621.4400024414062
2011-09-06,3.937999963760376,633.5999755859375
2011-09-07,3.940000057220459,635.52001953125
2011-09-08,3.9800000190734863,643.2000122070312
2011-09-09,3.9149999618530273,631.6799926757812
2011-09-12,3.884999990463257,629.760009765625
2011-09-13,3.9800000190734863,641.9199829101562
2011-09-14,4.039000034332275,650.239990234375
2011-09-15,3.878000020980835,627.8400268554688
2011-09-16,3.809000015258789,618.8800048828125
2011-09-19,3.8289999961853023,618.8800048828125
2011-09-20,3.79800009727478,608.6400146484375
2011-09-21,3.7300000190734863,598.4000244140625
2011-09-22,3.7049999237060542,593.9199829101562
2011-09-23,3.700999975204468,590.719970703125
2011-09-26,3.7820000648498535,604.1599731445312
2011-09-27,3.82699990272522,608.6400146484375
2011-09-28,3.759000062942505,593.9199829101562
2011-09-29,3.746999979019165,591.3599853515625
2011-09-30,3.6659998893737793,576.6400146484375
2011-10-03,3.617000102996826,567.6799926757812
2011-10-04,3.638000011444092,573.4400024414062
2011-10-05,3.569999933242798,560.0
2011-10-06,3.5980000495910645,564.47998046875
2011-10-07,3.4809999465942383,547.8400268554688
2011-10-10,3.5409998893737793,559.3599853515625
2011-10-11,3.615999937057495,565.760009765625
2011-10-12,3.489000082015991,547.8400268554688
2011-10-13,3.5309998989105225,554.8800048828125
2011-10-14,3.703000068664551,577.9199829101562
2011-10-17,3.687999963760376,574.719970703125
2011-10-18,3.552999973297119,558.0800170898438
2011-10-19,3.5859999656677246,561.280029296875
2011-10-20,3.630000114440918,562.5599975585938
2011-10-21,3.628999948501587,564.47998046875
2011-10-24,3.6040000915527344,557.4400024414062
2011-10-25,3.6579999923706055,565.760009765625
2011-10-26,3.5899999141693115,555.52001953125
2011-10-27,3.5239999294281006,554.8800048828125
2011-10-28,3.92300009727478,576.6400146484375
2011-10-31,3.934000015258789,576.6400146484375
2011-11-01,3.7809998989105225,556.1599731445312
2011-11-02,3.749000072479248,552.3200073242188
2011-11-03,3.7780001163482666,556.7999877929688
2011-11-04,3.7829999923706055,557.4400024414062
2011-11-07,3.696000099182129,543.3599853515625
2011-11-08,3.744999885559082,551.6799926757812
2011-11-09,3.651999950408935,537.5999755859375
2011-11-10,3.6489999294281006,535.0399780273438
2011-11-11,3.5840001106262207,525.4400024414062
2011-11-14,3.4579999446868896,507.5199890136719
2011-11-15,3.4040000438690186,501.760009765625
2011-11-16,3.3440001010894775,490.8800048828125
2011-11-17,3.4100000858306885,504.3200073242187
2011-11-18,3.315999984741211,492.1600036621094
2011-11-21,3.3989999294281006,502.3999938964844
2011-11-22,3.4149999618530273,499.8399963378906
2011-11-23,3.4600000381469727,511.3599853515625
2011-11-25,3.5420000553131104,513.280029296875
2011-11-28,3.364000082015991,500.4800109863281
2011-11-29,3.632999897003174,512.0
2011-11-30,3.549999952316284,503.6799926757813
2011-12-01,3.6480000019073486,513.280029296875
2011-12-02,3.5840001106262207,506.239990234375
2011-12-05,3.4609999656677246,488.3200073242187
2011-12-06,3.486999988555908,491.5199890136719
2011-12-07,3.4210000038146973,483.2000122070313
2011-12-08,3.4570000171661377,485.1199951171875
2011-12-09,3.316999912261963,470.3999938964844
2011-12-12,3.253999948501587,456.9599914550781
2011-12-13,3.2790000438690186,460.7999877929687
2011-12-14,3.135999917984009,442.239990234375
2011-12-15,3.127000093460083,441.6000061035156
2011-12-16,3.127000093460083,440.9599914550781
2011-12-19,3.0959999561309814,439.0400085449219
2011-12-20,3.128000020980835,440.9599914550781
2011-12-21,3.1549999713897705,444.7999877929687
2011-12-22,3.1689999103546143,443.5199890136719
2011-12-23,3.114000082015991,435.2000122070313
2011-12-27,3.111999988555908,437.1199951171875
2011-12-28,3.0840001106262207,433.9200134277344
2011-12-29,3.0269999504089355,421.1199951171875
2011-12-30,2.989000082015991,413.44000244140625
2012-01-03,2.993000030517578,414.0799865722656
2012-01-04,3.0959999561309814,430.0799865722656
2012-01-05,2.9800000190734863,410.8800048828125
2012-01-06,3.062000036239624,424.9599914550781
2012-01-09,3.010999917984009,417.9200134277344
2012-01-10,2.940999984741211,405.1199951171875
2012-01-11,2.7739999294281006,384.6400146484375
2012-01-12,2.697000026702881,377.6000061035156
2012-01-13,2.6700000762939453,362.8800048828125
2012-01-17,2.48799991607666,343.67999267578125
2012-01-18,2.4719998836517334,343.0400085449219
2012-01-19,2.322000026702881,321.9200134277344
2012-01-20,2.3429999351501465,325.760009765625
2012-01-23,2.5250000953674316,355.20001220703125
2012-01-24,2.553999900817871,354.55999755859375
2012-01-25,2.7290000915527344,379.5199890136719
2012-01-26,2.6050000190734863,359.67999267578125
2012-01-27,2.677999973297119,376.3200073242187
2012-01-30,2.7130000591278076,360.9599914550781
2012-01-31,2.503000020980835,336.0
2012-02-01,2.381999969482422,323.20001220703125
2012-02-02,2.553999900817871,346.239990234375
2012-02-03,2.499000072479248,341.1199951171875
2012-02-06,2.549999952316284,349.44000244140625
2012-02-07,2.4719998836517334,337.9200134277344
2012-02-08,2.447999954223633,332.1600036621094
2012-02-09,2.4769999980926514,335.3599853515625
2012-02-10,2.4769999980926514,337.2799987792969
2012-02-13,2.430999994277954,331.5199890136719
2012-02-14,2.5320000648498535,344.32000732421875
2012-02-15,2.424999952316284,332.1600036621094
2012-02-16,2.566999912261963,344.32000732421875
2012-02-17,2.684000015258789,359.0400085449219
2012-02-21,2.625999927520752,353.2799987792969
2012-02-22,2.6429998874664307,354.55999755859375
2012-02-23,2.621000051498413,349.6000061035156
2012-02-24,2.549999952316284,341.44000244140625
2012-02-27,2.446000099182129,331.3599853515625
2012-02-28,2.5190000534057617,321.44000244140625
2012-02-29,2.615999937057495,329.1199951171875
2012-03-01,2.4630000591278076,312.79998779296875
2012-03-02,2.4839999675750732,313.6000061035156
2012-03-05,2.3550000190734863,299.5199890136719
2012-03-06,2.3559999465942383,298.55999755859375
2012-03-07,2.302000045776367,292.4800109863281
2012-03-08,2.2720000743865967,291.8399963378906
2012-03-09,2.3239998817443848,293.9200134277344
2012-03-12,2.2690000534057617,286.3999938964844
2012-03-13,2.299000024795532,295.67999267578125
2012-03-14,2.2839999198913574,289.6000061035156
2012-03-15,2.2790000438690186,286.7200012207031
2012-03-16,2.325999975204468,294.3999938964844
2012-03-19,2.3510000705718994,296.32000732421875
2012-03-20,2.3350000381469727,292.4800109863281
2012-03-21,2.359999895095825,294.55999755859375
2012-03-22,2.2690000534057617,285.2799987792969
2012-03-23,2.2750000953674316,285.2799987792969
2012-03-26,2.2260000705718994,277.760009765625
2012-03-27,2.2079999446868896,275.0400085449219
2012-03-28,2.190999984741211,273.760009765625
2012-03-29,2.1489999294281006,259.3599853515625
2012-03-30,2.125999927520752,254.72000122070312
2012-04-02,2.1519999504089355,259.20001220703125
2012-04-03,2.187000036239624,261.6000061035156
2012-04-04,2.1410000324249268,256.9599914550781
2012-04-05,2.0889999866485596,251.67999267578125
2012-04-09,2.1070001125335693,254.8800048828125
2012-04-10,2.0309998989105225,243.83999633789065
2012-04-11,1.9839999675750732,238.55999755859375
2012-04-12,1.9830000400543213,238.8800048828125
2012-04-13,1.9809999465942385,239.0399932861328
2012-04-16,2.0160000324249268,242.2400054931641
2012-04-17,1.950999975204468,234.72000122070312
2012-04-18,1.950999975204468,232.9600067138672
2012-04-19,1.906999945640564,228.0
2012-04-20,1.9270000457763672,230.3999938964844
2012-04-23,2.006999969482422,241.44000244140625
2012-04-24,1.975000023841858,236.63999938964844
2012-04-25,2.068000078201294,249.27999877929688
2012-04-26,2.0360000133514404,243.67999267578125
2012-04-27,2.186000108718872,251.1999969482422
2012-04-30,2.2850000858306885,262.55999755859375
2012-05-01,2.371000051498413,270.3999938964844
2012-05-02,2.253000020980835,258.8800048828125
2012-05-03,2.3399999141693115,267.67999267578125
2012-05-04,2.2790000438690186,262.3999938964844
2012-05-07,2.3359999656677246,267.3599853515625
2012-05-08,2.3929998874664307,280.0
2012-05-09,2.4649999141693115,281.2799987792969
2012-05-10,2.486999988555908,283.3599853515625
2012-05-11,2.509000062942505,286.7200012207031
2012-05-14,2.430999994277954,277.2799987792969
2012-05-15,2.5,286.3999938964844
2012-05-16,2.618000030517578,301.1199951171875
2012-05-17,2.5940001010894775,302.55999755859375
2012-05-18,2.742000102996826,310.8800048828125
2012-05-21,2.6089999675750732,300.32000732421875
2012-05-22,2.7070000171661377,307.20001220703125
2012-05-23,2.736999988555908,310.7200012207031
2012-05-24,2.6470000743865967,301.1199951171875
2012-05-25,2.568000078201294,291.0400085449219
2012-05-29,2.428999900817871,277.9200134277344
2012-05-30,2.4179999828338623,270.55999755859375
2012-05-31,2.421999931335449,268.6400146484375
2012-06-01,2.325999975204468,258.8800048828125
2012-06-04,2.4149999618530273,270.0799865722656
2012-06-05,2.446000099182129,270.7200012207031
2012-06-06,2.4210000038146973,269.44000244140625
2012-06-07,2.2739999294281006,252.9600067138672
2012-06-08,2.299000024795532,256.0
2012-06-11,2.2179999351501465,245.44000244140625
2012-06-12,2.2320001125335693,245.9199981689453
2012-06-13,2.184999942779541,244.0
2012-06-14,2.494999885559082,280.4800109863281
2012-06-15,2.4670000076293945,274.55999755859375
2012-06-18,2.634999990463257,292.79998779296875
2012-06-19,2.5450000762939453,282.7200012207031
2012-06-20,2.5169999599456787,279.67999267578125
2012-06-21,2.5820000171661377,286.0799865722656
2012-06-22,2.625,291.5199890136719
2012-06-25,2.694000005722046,295.5199890136719
2012-06-26,2.7669999599456787,306.7200012207031
2012-06-27,2.7739999294281006,304.32000732421875
2012-06-28,2.7219998836517334,302.0799865722656
2012-06-29,2.8239998817443848,308.6400146484375
2012-07-02,2.8239998817443848,308.79998779296875
2012-07-03,2.8989999294281006,313.2799987792969
2012-07-05,2.944999933242798,320.9599914550781
2012-07-06,2.7760000228881836,303.8399963378906
2012-07-09,2.882999897003174,314.7200012207031
2012-07-10,2.736999988555908,299.5199890136719
2012-07-11,2.8529999256134033,310.239990234375
2012-07-12,2.874000072479248,313.44000244140625
2012-07-13,2.874000072479248,313.760009765625
2012-07-16,2.8010001182556152,306.0799865722656
2012-07-17,2.7960000038146973,304.9599914550781
2012-07-18,2.9730000495910645,321.9200134277344
2012-07-19,2.999000072479248,328.79998779296875
2012-07-20,3.0810000896453857,337.2799987792969
2012-07-23,3.117000102996826,339.0400085449219
2012-07-24,3.187000036239624,345.2799987792969
2012-07-25,3.069999933242798,334.3999938964844
2012-07-26,3.1050000190734863,338.239990234375
2012-07-27,3.009999990463257,331.8399963378906
2012-07-30,3.2139999866485596,350.55999755859375
2012-07-31,3.2090001106262207,352.6400146484375
2012-08-01,3.1710000038146973,346.239990234375
2012-08-02,2.9200000762939453,320.0
2012-08-03,2.877000093460083,316.4800109863281
2012-08-06,2.9079999923706055,319.5199890136719
2012-08-07,2.9639999866485596,324.79998779296875
2012-08-08,2.933000087738037,321.44000244140625
2012-08-09,2.944999933242798,318.239990234375
2012-08-10,2.7699999809265137,304.1600036621094
2012-08-13,2.7290000915527344,299.8399963378906
2012-08-14,2.8340001106262207,309.2799987792969
2012-08-15,2.747999906539917,301.9200134277344
2012-08-16,2.7239999771118164,297.2799987792969
2012-08-17,2.7190001010894775,299.3599853515625
2012-08-20,2.7760000228881836,303.0400085449219
2012-08-21,2.7750000953674316,306.55999755859375
2012-08-22,2.825999975204468,310.7200012207031
2012-08-23,2.802000045776367,307.5199890136719
2012-08-24,2.7019999027252197,294.0799865722656
2012-08-27,2.6530001163482666,287.3599853515625
2012-08-28,2.614000082015991,283.0400085449219
2012-08-29,2.634000062942505,289.2799987792969
2012-08-30,2.747999906539917,296.79998779296875
2012-08-31,2.799000024795532,301.1199951171875
2012-09-04,2.8540000915527344,306.3999938964844
2012-09-05,2.7950000762939453,301.2799987792969
2012-09-06,2.7760000228881836,298.0799865722656
2012-09-07,2.681999921798706,289.9200134277344
2012-09-10,2.812000036239624,304.6400146484375
2012-09-11,2.992000102996826,323.0400085449219
2012-09-12,3.062999963760376,328.9599914550781
2012-09-13,3.0369999408721924,325.44000244140625
2012-09-14,2.943000078201294,319.3599853515625
2012-09-17,2.865000009536743,311.20001220703125
2012-09-18,2.7730000019073486,304.9599914550781
2012-09-19,2.76200008392334,305.44000244140625
2012-09-20,2.796999931335449,306.55999755859375
2012-09-21,2.884999990463257,315.5199890136719
2012-09-24,2.836999893188477,313.2799987792969
2012-09-25,2.924000024795532,320.1600036621094
2012-09-26,3.0230000019073486,328.32000732421875
2012-09-27,3.296999931335449,337.6000061035156
2012-09-28,3.319999933242798,341.44000244140625
2012-10-01,3.4800000190734863,357.2799987792969
2012-10-02,3.5309998989105225,361.6000061035156
2012-10-03,3.3949999809265137,352.0
2012-10-04,3.4059998989105225,351.0400085449219
2012-10-05,3.3959999084472656,348.79998779296875
2012-10-08,3.4030001163482666,350.239990234375
2012-10-09,3.4670000076293945,357.760009765625
2012-10-10,3.4749999046325684,357.1199951171875
2012-10-11,3.6040000915527344,373.6000061035156
2012-10-12,3.611000061035156,370.55999755859375
2012-10-15,3.486000061035156,358.55999755859375
2012-10-16,3.437000036239624,355.20001220703125
2012-10-17,3.4700000286102295,357.9200134277344
2012-10-18,3.586999893188477,367.3599853515625
2012-10-19,3.617000102996826,369.44000244140625
