date,delivery_month,expiry,bdays_to_expiry,calendar_days_to_expiry,ret,abs_ret,r2,month,year,near_expiry_5bd,far_expiry_15bd,log_abs_ret,lag_log_abs_ret,bucket
2013-12-18,2014-01,2013-12-27,7,9,-0.008432997111081912,0.008432997111081912,7.111544027551587e-05,12,2013,0,0,-4.775484466190207,-6.282385207860901,mid_6_14bd
2013-12-19,2014-01,2013-12-27,6,8,0.04799454225838154,0.04799454225838154,0.002303476086591571,12,2013,0,0,-3.036647142003947,-4.775484466190207,mid_6_14bd
2013-12-20,2014-01,2013-12-27,5,7,-0.009461619507407433,0.009461619507407433,8.952224370295288e-05,12,2013,1,0,-4.660406030717616,-3.036647142003947,near_0_5bd
2013-12-23,2014-01,2013-12-27,4,4,0.01013399039673145,0.01013399039673145,0.00010269776136104526,12,2013,1,0,-4.591761446613753,-4.660406030717616,near_0_5bd
2013-12-24,2014-01,2013-12-27,3,3,-0.01058686155086316,0.01058686155086316,0.00011208163749714471,12,2013,1,0,-4.548047070745166,-4.591761446613753,near_0_5bd
2013-12-26,2014-01,2013-12-27,1,1,0.0038422916313727035,0.0038422916313727035,1.476320498051671e-05,12,2013,1,0,-5.5614260838949185,-4.548047070745166,near_0_5bd
2013-12-27,2014-01,2013-12-27,0,0,-0.005882374979896665,0.005882374979896665,3.4602335404114284e-05,12,2013,1,0,-5.135624705560018,-5.5614260838949185,near_0_5bd
2013-12-30,2014-02,2014-01-29,22,30,0.004527963515229686,0.004527963515229686,2.050245359525117e-05,12,2013,0,1,-5.397262170252016,-5.135624705560018,far_15plus_bd
2013-12-31,2014-02,2014-01-29,21,29,-0.045520166522987036,0.045520166522987036,0.0020720855602804696,12,2013,0,1,-3.0895778628890116,-5.397262170252016,far_15plus_bd
2014-01-02,2014-02,2014-01-29,19,27,0.02128488233602363,0.02128488233602363,0.00045304621605837076,1,2014,0,1,-3.8497112271421803,-3.0895778628890116,far_15plus_bd
2014-01-03,2014-02,2014-01-29,18,26,-0.003942080088000574,0.003942080088000574,1.5539995420210616e-05,1,2014,0,1,-5.535793112854784,-3.8497112271421803,far_15plus_bd
2014-01-06,2014-02,2014-01-29,17,23,0.0004646531669297529,0.0004646531669297529,2.159025655378488e-07,1,2014,0,1,-7.672069477925022,-5.535793112854784,far_15plus_bd
2014-01-07,2014-02,2014-01-29,16,22,-0.001627065159429163,0.001627065159429163,2.647341033028248e-06,1,2014,0,1,-6.420362987983348,-7.672069477925022,far_15plus_bd
2014-01-08,2014-02,2014-01-29,15,21,-0.01949555758264657,0.01949555758264657,0.0003800767654582882,1,2014,0,1,-3.9375173632196887,-6.420362987983348,far_15plus_bd
2014-01-09,2014-02,2014-01-29,14,20,-0.05134322114532874,0.05134322114532874,0.002636126357578132,1,2014,0,0,-2.969202887493015,-3.9375173632196887,mid_6_14bd
2014-01-10,2014-02,2014-01-29,13,19,0.011913731962914396,0.011913731962914396,0.0001419370092841681,1,2014,0,0,-4.4299796644532945,-2.969202887493015,mid_6_14bd
2014-01-13,2014-02,2014-01-29,12,16,0.05309285511077472,0.05309285511077472,0.002818851263813717,1,2014,0,0,-2.9356940803915905,-4.4299796644532945,mid_6_14bd
2014-01-14,2014-02,2014-01-29,11,15,0.021983944196365447,0.021983944196365447,0.00048329380242891,1,2014,0,0,-3.81739741461206,-2.9356940803915905,mid_6_14bd
2014-01-15,2014-02,2014-01-29,10,14,-0.010122044081592937,0.010122044081592937,0.00010245577638971061,1,2014,0,0,-4.5929408617772625,-3.81739741461206,mid_6_14bd
2014-01-16,2014-02,2014-01-29,9,13,0.01309313792567598,0.01309313792567598,0.0001714302607407747,1,2014,0,0,-4.335590635516654,-4.5929408617772625,mid_6_14bd
2014-01-17,2014-02,2014-01-29,8,12,-0.012861857296910978,0.012861857296910978,0.00016542737312610215,1,2014,0,0,-4.353411400022277,-4.335590635516654,mid_6_14bd
2014-01-21,2014-02,2014-01-29,6,8,0.023981967820870434,0.023981967820870434,0.000575134780561265,1,2014,0,0,-3.7304113747024785,-4.353411400022277,mid_6_14bd
2014-01-22,2014-02,2014-01-29,5,7,0.056594023034937775,0.056594023034937775,0.0032028834432790677,1,2014,1,0,-2.871834229884182,-3.7304113747024785,near_0_5bd
2014-01-23,2014-02,2014-01-29,4,6,0.008705838768422819,0.008705838768422819,7.579162866177374e-05,1,2014,1,0,-4.7436464967731915,-2.871834229884182,near_0_5bd
2014-01-24,2014-02,2014-01-29,3,5,0.09126590652166702,0.09126590652166702,0.008329465693221664,1,2014,1,0,-2.393967026731415,-4.7436464967731915,near_0_5bd
2014-01-27,2014-02,2014-01-29,2,2,-0.06683113101000471,0.06683113101000471,0.004466400072076413,1,2014,1,0,-2.705571310940684,-2.393967026731415,near_0_5bd
2014-01-28,2014-02,2014-01-29,1,1,0.03765624423039551,0.03765624423039551,0.001417992729539195,1,2014,1,0,-3.279229933406771,-2.705571310940684,near_0_5bd
2014-01-29,2014-02,2014-01-29,0,0,0.09904219685105005,0.09904219685105005,0.009809356757082149,1,2014,1,0,-2.31219919218381,-3.279229933406771,near_0_5bd
2014-01-30,2014-03,2014-02-26,19,27,-0.10342289593996033,0.10342289593996033,0.010696295404607863,1,2014,0,1,-2.268919241673894,-2.31219919218381,far_15plus_bd
2014-01-31,2014-03,2014-02-26,18,26,-0.013663125277581782,0.013663125277581782,0.00018668099235089424,1,2014,0,1,-4.292981473536663,-2.268919241673894,far_15plus_bd
2014-02-03,2014-03,2014-02-26,17,23,-0.007717266120148196,0.007717266120148196,5.9556196369187184e-05,2,2014,0,1,-4.8641655360066,-4.292981473536663,far_15plus_bd
2014-02-04,2014-03,2014-02-26,16,22,0.09150343822201785,0.09150343822201785,0.008372879206450638,2,2014,0,1,-2.3913678027183334,-4.8641655360066,far_15plus_bd
2014-02-05,2014-03,2014-02-26,15,21,-0.06633854819067801,0.06633854819067801,0.004400802976046909,2,2014,0,1,-2.7129690559977577,-2.3913678027183334,far_15plus_bd
2014-02-06,2014-03,2014-02-26,14,20,-0.01987817139052447,0.01987817139052447,0.00039514169783106556,2,2014,0,0,-3.918082759179487,-2.7129690559977577,mid_6_14bd
2014-02-07,2014-03,2014-02-26,13,19,-0.032147860527593615,0.032147860527593615,0.0010334849365016116,2,2014,0,0,-3.4373782713031638,-3.918082759179487,mid_6_14bd
2014-02-10,2014-03,2014-02-26,12,16,-0.041913361063057195,0.041913361063057195,0.0017567298356021988,2,2014,0,0,-3.172126764643067,-3.4373782713031638,mid_6_14bd
2014-02-11,2014-03,2014-02-26,11,15,0.05212280206899435,0.05212280206899435,0.0027167864955235615,2,2014,0,0,-2.954133581017056,-3.172126764643067,mid_6_14bd
2014-02-12,2014-03,2014-02-26,10,14,-0.00041464961416932933,0.00041464961416932933,1.7193430253077368e-07,2,2014,0,0,-7.785667926246168,-2.954133581017056,mid_6_14bd
2014-02-13,2014-03,2014-02-26,9,13,0.07988317365221047,0.07988317365221047,0.006381321432749213,2,2014,0,0,-2.527177522773285,-7.785667926246168,mid_6_14bd
2014-02-14,2014-03,2014-02-26,8,12,-0.0017246002716736662,0.0017246002716736662,2.974246097056883e-06,2,2014,0,0,-6.36218030545212,-2.527177522773285,mid_6_14bd
2014-02-18,2014-03,2014-02-26,6,8,0.0626307543342684,0.0626307543342684,0.00392261138847948,2,2014,0,0,-2.7704828717518817,-6.36218030545212,mid_6_14bd
2014-02-19,2014-03,2014-02-26,5,7,0.1023113812564101,0.1023113812564101,0.010467618734594503,2,2014,1,0,-2.279724584448548,-2.7704828717518817,near_0_5bd
2014-02-20,2014-03,2014-02-26,4,6,-0.013919824539369312,0.013919824539369312,0.00019376151520682808,2,2014,1,0,-4.274369391680042,-2.279724584448548,near_0_5bd
2014-02-21,2014-03,2014-02-26,3,5,0.011640445741882303,0.011640445741882303,0.00013549997706970585,2,2014,1,0,-4.453183639762538,-4.274369391680042,near_0_5bd
2014-02-24,2014-03,2014-02-26,2,2,-0.11931232755907983,0.11931232755907983,0.014235431507565162,2,2014,1,0,-2.1260022414566957,-4.453183639762538,near_0_5bd
2014-02-25,2014-03,2014-02-26,1,1,-0.0662418314645702,0.0662418314645702,0.004387980235780523,2,2014,1,0,-2.7144280242786882,-2.1260022414566957,near_0_5bd
2014-02-26,2014-03,2014-02-26,0,0,-0.048446850774861126,0.048446850774861126,0.002347097350001662,2,2014,1,0,-3.0272673012812694,-2.7144280242786882,near_0_5bd
2014-02-27,2014-04,2014-03-27,20,28,-0.073490212574279,0.073490212574279,0.005400811344212715,2,2014,0,1,-2.610589436723362,-3.0272673012812694,far_15plus_bd
2014-02-28,2014-04,2014-03-27,19,27,0.021492065334518046,0.021492065334518046,0.0004619088723431923,2,2014,0,1,-3.840024938457122,-2.610589436723362,far_15plus_bd
2014-03-03,2014-04,2014-03-27,18,24,-0.02571289862701204,0.02571289862701204,0.0006611531558029977,3,2014,0,1,-3.6607236306545197,-3.840024938457122,far_15plus_bd
2014-03-04,2014-04,2014-03-27,17,23,0.03821836792845137,0.03821836792845137,0.00146064364711448,3,2014,0,1,-3.2644128780238875,-3.6607236306545197,far_15plus_bd
2014-03-05,2014-04,2014-03-27,16,22,-0.03134098952867652,0.03134098952867652,0.0009822576246366112,3,2014,0,1,-3.4627965619799332,-3.2644128780238875,far_15plus_bd
2014-03-06,2014-04,2014-03-27,15,21,0.030269140866555973,0.030269140866555973,0.0009162208887994089,3,2014,0,1,-3.497593502290492,-3.4627965619799332,far_15plus_bd
2014-03-07,2014-04,2014-03-27,14,20,-0.00948286153077285,0.00948286153077285,8.99246628118116e-05,3,2014,0,0,-4.6581637111836605,-3.497593502290492,mid_6_14bd
2014-03-10,2014-04,2014-03-27,13,17,0.007120537622390926,0.007120537622390926,5.070205603188462e-05,3,2014,0,0,-4.944631618672895,-4.6581637111836605,mid_6_14bd
2014-03-11,2014-04,2014-03-27,12,16,-0.009939581313913468,0.009939581313913468,9.879527669589778e-05,3,2014,0,0,-4.611129777738619,-4.944631618672895,mid_6_14bd
2014-03-12,2014-04,2014-03-27,11,15,-0.025290023070926544,0.025290023070926544,0.0006395852669279969,3,2014,0,0,-3.677305765542902,-4.611129777738619,mid_6_14bd
2014-03-13,2014-04,2014-03-27,10,14,-0.024119252840741564,0.024119252840741564,0.00058173835759562,3,2014,0,0,-3.724703424560285,-3.677305765542902,mid_6_14bd
2014-03-14,2014-04,2014-03-27,9,13,0.009536923626305855,0.009536923626305855,9.095291225399083e-05,3,2014,0,0,-4.652479466445161,-3.724703424560285,mid_6_14bd
2014-03-17,2014-04,2014-03-27,8,10,0.024775195243658076,0.024775195243658076,0.0006138102993613778,3,2014,0,0,-3.6978719559879876,-4.652479466445161,mid_6_14bd
2014-03-18,2014-04,2014-03-27,7,9,-0.017794047569653415,0.017794047569653415,0.0003166281289110886,3,2014,0,0,-4.028835086820215,-3.6978719559879876,mid_6_14bd
2014-03-19,2014-04,2014-03-27,6,8,0.0062640819118003135,0.0062640819118003135,3.923872219774387e-05,3,2014,0,0,-5.072763616210348,-4.028835086820215,mid_6_14bd
2014-03-20,2014-04,2014-03-27,5,7,-0.02598141078473265,0.02598141078473265,0.000675033706365022,3,2014,1,0,-3.650335478175151,-5.072763616210348,near_0_5bd
2014-03-21,2014-04,2014-03-27,4,6,-0.012900375822541593,0.012900375822541593,0.00016641969636281567,3,2014,1,0,-4.350421320391327,-3.650335478175151,near_0_5bd
2014-03-24,2014-04,2014-03-27,3,3,-0.008615766026838759,0.008615766026838759,7.423142422922894e-05,3,2014,1,0,-4.754045435601121,-4.350421320391327,near_0_5bd
2014-03-25,2014-04,2014-03-27,2,2,0.031083371583231267,0.031083371583231267,0.000966175988981229,3,2014,1,0,-3.4710501075426725,-4.754045435601121,near_0_5bd
2014-03-26,2014-04,2014-03-27,1,1,-0.0020423982600449903,0.0020423982600449903,4.171390652634804e-06,3,2014,1,0,-6.193141043307269,-3.4710501075426725,near_0_5bd
2014-03-27,2014-04,2014-03-27,0,0,0.040513031706863795,0.040513031706863795,0.001641305738081351,3,2014,1,0,-3.2061069029758364,-6.193141043307269,near_0_5bd
2014-03-28,2014-05,2014-04-28,21,31,-0.02183347826570092,0.02183347826570092,0.0004767007731788344,3,2014,0,1,-3.824264986733527,-3.2061069029758364,far_15plus_bd
2014-03-31,2014-05,2014-04-28,20,28,-0.025746752162388004,0.025746752162388004,0.0006628952469114313,3,2014,0,1,-3.6594079503473362,-3.824264986733527,far_15plus_bd
2014-04-01,2014-05,2014-04-28,19,27,-0.02197377460196115,0.02197377460196115,0.00048284677025779287,4,2014,0,1,-3.817860092484608,-3.6594079503473362,far_15plus_bd
2014-04-02,2014-05,2014-04-28,18,26,0.0203710336160429,0.0203710336160429,0.0004149790105859499,4,2014,0,1,-3.893592219851043,-3.817860092484608,far_15plus_bd
2014-04-03,2014-05,2014-04-28,17,25,0.023999329556934814,0.023999329556934814,0.000575967819182365,4,2014,0,1,-3.7296877171895173,-3.893592219851043,far_15plus_bd
2014-04-04,2014-05,2014-04-28,16,24,-0.006959206618361248,0.006959206618361248,4.8430556757043005e-05,4,2014,0,1,-4.967546118530289,-3.7296877171895173,far_15plus_bd
2014-04-07,2014-05,2014-04-28,15,21,0.008300597880295722,0.008300597880295722,6.889992517036983e-05,4,2014,0,1,-4.791307267010074,-4.967546118530289,far_15plus_bd
2014-04-08,2014-05,2014-04-28,14,20,0.012874781466491379,0.012874781466491379,0.0001657599978099099,4,2014,0,0,-4.352407137847776,-4.791307267010074,mid_6_14bd
2014-04-09,2014-05,2014-04-28,13,19,0.01140364253247879,0.01140364253247879,0.0001300430630085593,4,2014,0,0,-4.473734766790143,-4.352407137847776,mid_6_14bd
2014-04-10,2014-05,2014-04-28,12,18,0.014933778851250487,0.014933778851250487,0.0002230177507780563,4,2014,0,0,-4.204062634839129,-4.473734766790143,mid_6_14bd
2014-04-11,2014-05,2014-04-28,11,17,-0.007547275477754728,0.007547275477754728,5.696136713711786e-05,4,2014,0,0,-4.88643615535397,-4.204062634839129,mid_6_14bd
2014-04-14,2014-05,2014-04-28,10,14,-0.01307206934493735,0.01307206934493735,0.0001708789969588508,4,2014,0,0,-4.337200939977,-4.88643615535397,mid_6_14bd
2014-04-15,2014-05,2014-04-28,9,13,0.001533904013606828,0.001533904013606828,2.3528615229591356e-06,4,2014,0,0,-6.479287431750404,-4.337200939977,mid_6_14bd
2014-04-16,2014-05,2014-04-28,8,12,-0.00813452918130457,0.00813452918130457,6.617056500149559e-05,4,2014,0,0,-4.811514490481547,-6.479287431750404,mid_6_14bd
2014-04-17,2014-05,2014-04-28,7,11,0.04552613512219035,0.04552613512219035,0.002072628979163934,4,2014,0,0,-3.0894467544750372,-4.811514490481547,mid_6_14bd
2014-04-21,2014-05,2014-04-28,5,7,-0.009324108202490047,0.009324108202490047,8.693899377174217e-05,4,2014,1,0,-4.67504471003539,-3.0894467544750372,near_0_5bd
2014-04-22,2014-05,2014-04-28,4,6,0.008902097252210627,0.008902097252210627,7.924733548781599e-05,4,2014,1,0,-4.721356056917677,-4.67504471003539,near_0_5bd
2014-04-23,2014-05,2014-04-28,3,5,-0.0019009034458702604,0.0019009034458702604,3.61343391052143e-06,4,2014,1,0,-6.2649000806741775,-4.721356056917677,near_0_5bd
2014-04-24,2014-05,2014-04-28,2,4,-0.005299449714452052,0.005299449714452052,2.808416727600593e-05,4,2014,1,0,-5.2399636102403635,-6.2649000806741775,near_0_5bd
2014-04-25,2014-05,2014-04-28,1,3,-0.012403942017466692,0.012403942017466692,0.00015385777757267568,4,2014,1,0,-4.389660335975319,-5.2399636102403635,near_0_5bd
2014-04-28,2014-05,2014-04-28,0,0,0.03135190944217521,0.03135190944217521,0.0009829422256703551,4,2014,1,0,-3.462448211036288,-4.389660335975319,near_0_5bd
2014-04-29,2014-06,2014-05-28,21,29,0.007479730530194181,0.007479730530194181,5.594636880431892e-05,4,2014,0,1,-4.895424827300152,-3.462448211036288,far_15plus_bd
2014-04-30,2014-06,2014-05-28,20,28,-0.003317397642860706,0.003317397642860706,1.1005127120857769e-05,4,2014,0,1,-5.708273250253358,-4.895424827300152,far_15plus_bd
2014-05-01,2014-06,2014-05-28,19,27,-0.020139173490945055,0.020139173490945055,0.000405586308898384,5,2014,0,1,-3.905038777481303,-5.708273250253358,far_15plus_bd
2014-05-02,2014-06,2014-05-28,18,26,-0.009581693230816412,0.009581693230816412,9.180884516947305e-05,5,2014,0,1,-4.647796595943773,-3.905038777481303,far_15plus_bd
2014-05-05,2014-06,2014-05-28,17,23,0.0029909049895013797,0.0029909049895013797,8.945512656224248e-06,5,2014,0,1,-5.811844974219897,-4.647796595943773,far_15plus_bd
2014-05-06,2014-06,2014-05-28,16,22,0.02340142296041147,0.02340142296041147,0.0005476265965720732,5,2014,0,1,-3.754915716662198,-5.811844974219897,far_15plus_bd
2014-05-07,2014-06,2014-05-28,15,21,-0.012370430942355425,0.012370430942355425,0.00015302756169958452,5,2014,0,1,-4.3923654208237215,-3.754915716662198,far_15plus_bd
2014-05-08,2014-06,2014-05-28,14,20,-0.036086335646587496,0.036086335646587496,0.0013022236203981713,5,2014,0,0,-3.3218132883065374,-4.3923654208237215,mid_6_14bd
2014-05-09,2014-06,2014-05-28,13,19,-0.00900805577930435,0.00900805577930435,8.114506892305849e-05,5,2014,0,0,-4.709525009823027,-3.3218132883065374,mid_6_14bd
2014-05-12,2014-06,2014-05-28,12,16,-0.021640581358350633,0.021640581358350633,0.0004683147615273929,5,2014,0,0,-3.833138751964392,-4.709525009823027,mid_6_14bd
2014-05-13,2014-06,2014-05-28,11,15,-0.017288923630276086,0.017288923630276086,0.00029890688029351884,5,2014,0,0,-4.057631396284774,-3.833138751964392,mid_6_14bd
2014-05-14,2014-06,2014-05-28,10,14,0.0020631070835244033,0.0020631070835244033,4.256410838088569e-06,5,2014,0,0,-6.183057551156101,-4.057631396284774,mid_6_14bd
2014-05-15,2014-06,2014-05-28,9,13,0.023088341133362646,0.023088341133362646,0.0005330714962905255,5,2014,0,0,-3.768384190740801,-6.183057551156101,mid_6_14bd
2014-05-16,2014-06,2014-05-28,8,12,-0.012609884730800618,0.012609884730800618,0.00015900919292407856,5,2014,0,0,-4.373194970419643,-3.768384190740801,mid_6_14bd
2014-05-19,2014-06,2014-05-28,7,9,0.012833607197240724,0.012833607197240724,0.0001647014736930689,5,2014,0,0,-4.355610069160013,-4.373194970419643,mid_6_14bd
2014-05-20,2014-06,2014-05-28,6,8,0.018178345191863943,0.018178345191863943,0.00033045223391456297,5,2014,0,0,-4.0074692089307575,-4.355610069160013,mid_6_14bd
2014-05-21,2014-06,2014-05-28,5,7,-0.01750737134288131,0.01750737134288131,0.00030650805133754173,5,2014,1,0,-4.04507614998115,-4.0074692089307575,near_0_5bd
2014-05-22,2014-06,2014-05-28,4,6,-0.025816615024124353,0.025816615024124353,0.0006664976113038432,5,2014,1,0,-3.6566982671512367,-4.04507614998115,near_0_5bd
2014-05-23,2014-06,2014-05-28,3,5,0.010497586504389264,0.010497586504389264,0.00011019932241713561,5,2014,1,0,-4.556514649510154,-3.6566982671512367,near_0_5bd
2014-05-27,2014-06,2014-05-28,1,1,0.02244760944565739,0.02244760944565739,0.0005038951698247669,5,2014,1,0,-3.796526606772043,-4.556514649510154,near_0_5bd
2014-05-28,2014-06,2014-05-28,0,0,0.024990305900499086,0.024990305900499086,0.0006245153890005195,5,2014,1,0,-3.689227278577889,-3.796526606772043,near_0_5bd
2014-05-29,2014-07,2014-06-26,20,28,-0.013074917785625377,0.013074917785625377,0.00017095347510086281,5,2014,0,1,-4.336983077565346,-3.689227278577889,far_15plus_bd
2014-05-30,2014-07,2014-06-26,19,27,-0.0037359012087397254,0.0037359012087397254,1.3956957841462941e-05,5,2014,0,1,-5.589498564809033,-4.336983077565346,far_15plus_bd
2014-06-02,2014-07,2014-06-26,18,24,0.01529419655591546,0.01529419655591546,0.00023391244829097633,6,2014,0,1,-4.180216450470313,-5.589498564809033,far_15plus_bd
2014-06-03,2014-07,2014-06-26,17,23,0.003679302503940482,0.003679302503940482,1.35372669155027e-05,6,2014,0,1,-5.60476032802197,-4.180216450470313,far_15plus_bd
2014-06-04,2014-07,2014-06-26,16,22,0.0023734350341272172,0.0023734350341272172,5.633193861222465e-06,6,2014,0,1,-6.042995750161042,-5.60476032802197,far_15plus_bd
2014-06-05,2014-07,2014-06-26,15,21,0.01306096002052863,0.01306096002052863,0.00017058867665784724,6,2014,0,1,-4.338051088252901,-6.042995750161042,far_15plus_bd
2014-06-06,2014-07,2014-06-26,14,20,0.0019126186434351678,0.0019126186434351678,3.6581100752157816e-06,6,2014,0,0,-6.258759251657611,-4.338051088252901,mid_6_14bd
2014-06-09,2014-07,2014-06-26,13,17,-0.013896547967909774,0.013896547967909774,0.00019311404542441725,6,2014,0,0,-4.276042859593063,-6.258759251657611,mid_6_14bd
2014-06-10,2014-07,2014-06-26,12,16,-0.025069382349310925,0.025069382349310925,0.0006284739313759421,6,2014,0,0,-3.68606811565935,-4.276042859593063,mid_6_14bd
2014-06-11,2014-07,2014-06-26,11,15,-0.004868412480286618,0.004868412480286618,2.3701440078210495e-05,6,2014,0,0,-5.324781989763531,-3.68606811565935,mid_6_14bd
2014-06-12,2014-07,2014-06-26,10,14,0.054814192358255916,0.054814192358255916,0.0030045956838878813,6,2014,0,0,-2.903787890635194,-5.324781989763531,mid_6_14bd
2014-06-13,2014-07,2014-06-26,9,13,-0.0048416557060584,0.0048416557060584,2.3441629976007868e-05,6,2014,0,0,-5.330292009135335,-2.903787890635194,mid_6_14bd
2014-06-16,2014-07,2014-06-26,8,10,-0.006775394568137391,0.006775394568137391,4.590597155394566e-05,6,2014,0,0,-4.994310093083102,-5.330292009135335,mid_6_14bd
2014-06-17,2014-07,2014-06-26,7,9,0.00042487933990144545,0.00042487933990144545,1.80522453475088e-07,6,2014,0,0,-7.761354491482803,-4.994310093083102,mid_6_14bd
2014-06-18,2014-07,2014-06-26,6,8,-0.010674779113651464,0.010674779113651464,0.00011395090912524953,6,2014,0,0,-4.539777737645333,-7.761354491482803,mid_6_14bd
2014-06-19,2014-07,2014-06-26,5,7,-0.016228812094716116,0.016228812094716116,0.0002633743420056041,6,2014,1,0,-4.120905475174161,-4.539777737645333,near_0_5bd
2014-06-20,2014-07,2014-06-26,4,6,-0.011629307551772883,0.011629307551772883,0.0001352407941337218,6,2014,1,0,-4.454140868108795,-4.120905475174161,near_0_5bd
2014-06-23,2014-07,2014-06-26,3,3,-0.018937858143609227,0.018937858143609227,0.00035864247106746634,6,2014,1,0,-3.9665394811298187,-4.454140868108795,near_0_5bd
2014-06-24,2014-07,2014-06-26,2,2,0.019820212070200186,0.019820212070200186,0.00039284080650770913,6,2014,1,0,-3.9210025980550536,-3.9665394811298187,near_0_5bd
2014-06-25,2014-07,2014-06-26,1,1,0.003961300567370971,0.003961300567370971,1.5691902185053575e-05,6,2014,1,0,-5.530930471046352,-3.9210025980550536,near_0_5bd
2014-06-26,2014-07,2014-06-26,0,0,-0.03418178788911548,0.03418178788911548,0.0011683946232964818,6,2014,1,0,-3.376033039696545,-5.530930471046352,near_0_5bd
2014-06-27,2014-08,2014-07-29,22,32,0.0020433256078237214,0.0020433256078237214,4.17517953958818e-06,6,2014,0,1,-6.192687320000796,-3.376033039696545,far_15plus_bd
2014-06-30,2014-08,2014-07-29,21,29,0.011725060243578469,0.011725060243578469,0.0001374770377155444,6,2014,0,1,-4.445941542846414,-6.192687320000796,far_15plus_bd
2014-07-01,2014-08,2014-07-29,20,28,-0.001345904652725896,0.001345904652725896,1.811459334229215e-06,7,2014,0,1,-6.609946168969528,-4.445941542846414,far_15plus_bd
2014-07-02,2014-08,2014-07-29,19,27,-0.02224332555459202,0.02224332555459202,0.0004947655317275664,7,2014,0,1,-3.80566833415018,-6.609946168969528,far_15plus_bd
2014-07-03,2014-08,2014-07-29,18,26,0.011183561306091919,0.011183561306091919,0.00012507204348711639,7,2014,0,1,-4.493220906437134,-3.80566833415018,far_15plus_bd
2014-07-07,2014-08,2014-07-29,16,22,-0.04194804131184388,0.04194804131184388,0.001759638169900161,7,2014,0,1,-3.171299699444626,-4.493220906437134,far_15plus_bd
2014-07-08,2014-08,2014-07-29,15,21,-0.004982786129656082,0.004982786129656082,2.482815761389304e-05,7,2014,0,1,-5.3015654098029215,-3.171299699444626,far_15plus_bd
2014-07-09,2014-08,2014-07-29,14,20,-0.008120398000687562,0.008120398000687562,6.594086368957056e-05,7,2014,0,0,-4.813252972055326,-5.3015654098029215,mid_6_14bd
2014-07-10,2014-08,2014-07-29,13,19,-0.012062918522107302,0.012062918522107302,0.00014551400327099943,7,2014,0,0,-4.417536221543447,-4.813252972055326,mid_6_14bd
2014-07-11,2014-08,2014-07-29,12,18,0.006290856346890915,0.006290856346890915,3.9574873577217716e-05,7,2014,0,0,-5.068499125119384,-4.417536221543447,mid_6_14bd
2014-07-14,2014-08,2014-07-29,11,15,0.00024114977846735307,0.00024114977846735307,5.8153215654853464e-08,7,2014,0,0,-8.325954103972554,-5.068499125119384,mid_6_14bd
2014-07-15,2014-08,2014-07-29,10,14,-0.012130113350089249,0.012130113350089249,0.00014713964988601343,7,2014,0,0,-4.411981775399794,-8.325954103972554,mid_6_14bd
2014-07-16,2014-08,2014-07-29,9,13,0.005355376906817942,0.005355376906817942,2.868006181407891e-05,7,2014,0,0,-5.229467482677311,-4.411981775399794,mid_6_14bd
2014-07-17,2014-08,2014-07-29,8,12,-0.040882681482943724,0.040882681482943724,0.0016713936452358296,7,2014,0,0,-3.197024281296469,-5.229467482677311,mid_6_14bd
2014-07-18,2014-08,2014-07-29,7,11,-0.0007590186301632875,0.0007590186301632875,5.761092809349535e-07,7,2014,0,0,-7.1821676116115984,-3.197024281296469,mid_6_14bd
2014-07-21,2014-08,2014-07-29,6,8,-0.026155336798411054,0.026155336798411054,0.0006841016430383154,7,2014,0,0,-3.643663792840124,-7.1821676116115984,mid_6_14bd
2014-07-22,2014-08,2014-07-29,5,7,-0.02020798386313996,0.02020798386313996,0.0004083626118129251,7,2014,1,0,-3.9016280277450353,-3.643663792840124,near_0_5bd
2014-07-23,2014-08,2014-07-29,4,6,-0.0026546313049321097,0.0026546313049321097,7.047067365125556e-06,7,2014,1,0,-5.931072872917886,-3.9016280277450353,near_0_5bd
2014-07-24,2014-08,2014-07-29,3,5,0.022342840339252334,0.022342840339252334,0.0004992025144253214,7,2014,1,0,-3.80120459594068,-5.931072872917886,near_0_5bd
2014-07-25,2014-08,2014-07-29,2,4,-0.01730509535364146,0.01730509535364146,0.0002994663251986232,7,2014,1,0,-4.0566965069525205,-3.80120459594068,near_0_5bd
2014-07-28,2014-08,2014-07-29,1,1,-0.009032983960438971,0.009032983960438971,8.159479922954772e-05,7,2014,1,0,-4.706761817217432,-4.0566965069525205,near_0_5bd
2014-07-29,2014-08,2014-07-29,0,0,0.01614862575738812,0.01614862575738812,0.00026077811385217907,7,2014,1,0,-4.125858402499112,-4.706761817217432,near_0_5bd
2014-07-30,2014-09,2014-08-27,20,28,-0.00579408365590915,0.00579408365590915,3.3571405411673546e-05,7,2014,0,1,-5.150745366417285,-4.125858402499112,far_15plus_bd
2014-07-31,2014-09,2014-08-27,19,27,0.014422713906301388,0.014422713906301388,0.00020801467642301945,7,2014,0,1,-4.238881627838187,-5.150745366417285,far_15plus_bd
2014-08-01,2014-09,2014-08-27,18,26,-0.011258132217761814,0.011258132217761814,0.00012674554103260654,8,2014,0,1,-4.486575726934793,-4.238881627838187,far_15plus_bd
2014-08-04,2014-09,2014-08-27,17,23,0.009434035475248296,0.009434035475248296,8.900102534824334e-05,8,2014,0,1,-4.663325340205969,-4.486575726934793,far_15plus_bd
