date,news_count,gdelt_total,news_share,log_news_share,news_z
2022-02-13,2893,191923,0.015073753536574563,-4.194800223928401,-0.6920771101370001
2022-02-14,4821,335252,0.014380227411022156,-4.241901112417749,-0.8378552066774092
2022-02-15,5280,359677,0.014679837743308579,-4.221280308764986,-0.7712169329399643
2022-02-16,5048,367311,0.01374312231324409,-4.287216775409437,-0.9755579844705897
2022-02-17,5151,358080,0.01438505361930295,-4.241565554540112,-0.827954690104321
2022-02-18,5279,348377,0.015153124345177781,-4.189548540884233,-0.6592871962040041
2022-02-19,2968,222598,0.013333453130755893,-4.317479128769982,-1.0540228686120694
2022-02-20,2704,199600,0.013547094188376754,-4.301583205696646,-0.9971756455252507
2022-02-21,4340,319194,0.013596746806017657,-4.297924720294193,-0.978271250866514
2022-02-22,5122,361226,0.014179488741120518,-4.255958813456181,-0.8399922452466158
2022-02-23,6270,365179,0.01716966200137467,-4.064611289684413,-0.23920406682684792
2022-02-24,4716,386066,0.012215527914916103,-4.405047356629489,-1.2986409518301445
2022-02-25,3677,360034,0.010212924334923924,-4.58410126911587,-1.8483875018406362
2022-02-26,2201,237676,0.009260505898786584,-4.681996599118025,-2.133302489482151
2022-02-27,1902,214606,0.008862753138309273,-4.72589782467603,-2.2467021524599713
2022-02-28,6173,334893,0.01843275314802041,-3.9936261344082356,0.0005606129093337573
2022-03-01,6154,363562,0.016926961563639764,-4.078847569490831,-0.2636334442813184
2022-03-02,6234,372492,0.01673592989916562,-4.0901973797337785,-0.2993870599999197
2022-03-03,5198,367530,0.014143063151307375,-4.25853101175489,-0.8137063577052646
2022-03-04,4106,347695,0.011809200592473288,-4.43887634010085,-1.3598488037342014
2022-03-05,2434,234698,0.010370774356833036,-4.568763586738504,-1.747417870476027
2022-03-06,2396,202424,0.011836541121606134,-4.436563827205501,-1.336133534629244
2022-03-07,4651,323264,0.014387621263116214,-4.241387076603627,-0.7418014692703566
2022-03-08,5535,360858,0.015338443376619057,-4.177392962988614,-0.545999278358941
2022-03-09,5901,365943,0.016125462162140006,-4.127355755493041,-0.3920772265830814
2022-03-10,4884,367382,0.013294064488733798,-4.3204376224091305,-0.9726417654539005
2022-03-11,4525,350637,0.01290508417537225,-4.350133923138354,-1.0567753761017136
2022-03-12,2358,228939,0.010299686816138796,-4.575641790408942,-1.7293433737495587
2022-03-13,2115,203455,0.010395419134452336,-4.566390037710386,-1.6911058713499345
2022-03-14,3944,330700,0.01192621711521016,-4.4290161832473585,-1.270055851677489
2022-03-15,4818,364753,0.01320893865163549,-4.326861507987907,-0.9624288523305465
2022-03-16,4392,361447,0.012151159091097727,-4.410330715301464,-1.2078165359840414
2022-03-17,4409,361101,0.01220988033818793,-4.405509791219756,-1.1902596708615327
2022-03-18,4313,331343,0.013016722852150189,-4.341520374947477,-0.9947837116167342
2022-03-19,2148,214661,0.010006475326212027,-4.604522862925677,-1.7667577049283865
2022-03-20,2203,193698,0.011373375047754753,-4.4764801772942135,-1.3789216228397656
2022-03-21,4975,327006,0.015213788126211752,-4.185553148742216,-0.5220778417568434
2022-03-22,5677,354803,0.016000428406749662,-4.135139781678957,-0.37511449817763687
2022-03-23,5425,362106,0.014981800909126057,-4.200919087216076,-0.5671484225939176
2022-03-24,5058,362216,0.013964043554122401,-4.271269570715108,-0.7688996390808026
2022-03-25,5580,338936,0.016463285103972432,-4.106622522603577,-0.2805371967709891
2022-03-26,3117,222133,0.014032133901761557,-4.266405300797957,-0.7453156296648883
2022-03-27,2454,198122,0.012386307426737062,-4.391163656272349,-1.1060158717441944
2022-03-28,4848,336495,0.014407346320153346,-4.240017041366365,-0.6547302852027196
2022-03-29,6201,365474,0.01696700722896841,-4.076484571860931,-0.17224352800098566
2022-03-30,5367,363619,0.01475995478784112,-4.215837522968898,-0.5794436644474289
2022-03-31,5791,369275,0.01568207975086318,-4.155236635683011,-0.39932531363366547
2022-04-01,5018,347526,0.01443920742620696,-4.237808034405614,-0.6381676524328428
2022-04-02,2688,223991,0.012000482162229733,-4.422808449815528,-1.1756153178576643
2022-04-03,2205,201800,0.010926660059464816,-4.516549599020699,-1.4410350197702653
2022-04-04,6321,325907,0.019395103511124338,-3.942734641103967,0.23625394497619603
2022-04-05,5834,342429,0.0170371084224759,-4.072361465497214,-0.1394589915775032
2022-04-06,5247,358744,0.014626028588631447,-4.22495255749072,-0.5818848503137527
2022-04-07,5893,361189,0.01631555778276747,-4.115636161181238,-0.2629058611849886
2022-04-08,4420,344498,0.012830263165533618,-4.355948588832015,-0.9592602559719582
2022-04-09,2250,221965,0.010136733268758589,-4.591589495569018,-1.6398847138176558
2022-04-10,2561,192679,0.01329153670093783,-4.320627784578911,-0.8475237221341725
2022-04-11,4086,325625,0.012548176583493283,-4.378179916112201,-1.0120105775161286
2022-04-12,4725,351083,0.013458356001287445,-4.308155101802656,-0.8073866481631641
2022-04-13,5276,347113,0.01519966120542878,-4.1864821404948405,-0.45463736838052093
2022-04-14,5865,338583,0.01732219278581618,-4.055766779599587,-0.07751670052580414
2022-04-15,3747,286621,0.013073012793898563,-4.337205265752349,-0.8857048857045533
2022-04-16,2995,202176,0.014813825577714466,-4.212194373612207,-0.5211403393034325
2022-04-17,2233,184221,0.012121310816899268,-4.412790150979594,-1.0940053624676516
2022-04-18,3789,280605,0.013502966803870208,-4.304845854432513,-0.7771877236513788
2022-04-19,5191,338946,0.015315123943046976,-4.178914445811636,-0.4082014397802823
2022-04-20,5923,353275,0.01676597551482556,-4.088403713173982,-0.14104815465797582
2022-04-21,6487,354960,0.018275298625197205,-4.002204932839736,0.11205008975076482
2022-04-22,9313,332372,0.028019809129529564,-3.5748435500333238,1.355111970747925
2022-04-23,3902,218025,0.017897030157092077,-4.02312049291213,0.05149881596298829
2022-04-24,3548,207563,0.01709360531501279,-4.069050843599709,-0.07730784632404032
2022-04-25,4919,314070,0.015662113541567168,-4.15651063318617,-0.3314883302266745
2022-04-26,5411,355023,0.015241266058818724,-4.183748657448513,-0.4098259713870748
2022-04-27,5665,361486,0.01567142295967202,-4.155916418844715,-0.3286039134918663
2022-04-28,5637,360299,0.015645339010099946,-4.157582233185868,-0.33320604402185844
2022-04-29,5297,343685,0.015412368884298122,-4.172584917629361,-0.37501218477973797
2022-04-30,3117,216369,0.01440594539883255,-4.2401142826906515,-0.5704406289234576
2022-05-01,2546,188197,0.013528377179232401,-4.302965786400172,-0.7517631216828085
2022-05-02,3932,270111,0.01455697842738726,-4.229684783341547,-0.5358677400209398
2022-05-03,4979,316283,0.01574223085021958,-4.151408314763915,-0.3068463235460736
2022-05-04,4636,315546,0.014691994194190388,-4.220452546192886,-0.5049724331521244
2022-05-05,5483,339716,0.016139952195363187,-4.12645757801813,-0.23052437063590395
2022-05-06,4351,328667,0.013238323287704577,-4.324639376394251,-0.8034803276473098
2022-05-07,2614,210121,0.012440450978245868,-4.386801940057633,-0.983518290755307
2022-05-08,2185,187563,0.011649419128506155,-4.452498960427553,-1.1696944996163048
2022-05-09,5047,316210,0.015960912052117263,-4.137612542470617,-0.256578323980385
2022-05-10,6002,344717,0.017411383830794536,-4.050631043536291,-0.004935992533591219
2022-05-11,5774,355962,0.01622083256077896,-4.121458902340966,-0.2087561247612389
2022-05-12,6042,356379,0.016953860917730844,-4.077259688337249,-0.07954345651887948
2022-05-13,5265,334329,0.01574796084096803,-4.151044392507241,-0.28965431012708925
2022-05-14,2879,210020,0.013708218264927149,-4.289759752647808,-0.6856686415687838
2022-05-15,2479,188127,0.013177268547311124,-4.329262013622811,-0.7942587342489654
2022-05-16,5528,322256,0.017154063849858497,-4.065520174265156,-0.02946069863189456
2022-05-17,5814,351298,0.016550051523208216,-4.101366063979125,-0.13192915011544926
2022-05-18,6736,355699,0.018937359958841604,-3.9666185906525464,0.26053110813815716
2022-05-19,6339,345454,0.018349765815419708,-3.9981384666654622,0.17044475272311255
2022-05-20,6250,334078,0.018708205868090685,-3.978793034897951,0.22795484898809934
2022-05-21,4106,209408,0.01960765586797066,-3.9318351835034306,0.36540500064783066
2022-05-22,4171,188239,0.022158001264350108,-3.8095566168229973,0.7162938108741039
2022-05-23,7431,317549,0.023401112899111634,-3.7549716979583168,0.8695150665650228
2022-05-24,7348,346990,0.021176402778178047,-3.8548677937349165,0.5803660960934115
2022-05-25,6427,352954,0.01820917173342702,-4.00582987043812,0.14616980493304133
2022-05-26,6295,338601,0.018591203215584124,-3.9850667555356343,0.2084978066859145
2022-05-27,5092,321489,0.015838800083362106,-4.145292647778207,-0.2542205677557574
2022-05-28,3249,199571,0.016279920429320895,-4.117822806053539,-0.169826176584551
2022-05-29,2841,177459,0.01600933173296367,-4.134583493446572,-0.2153933826722029
2022-05-30,4592,290681,0.01579738613806888,-4.147910786934417,-0.2507040198893081
2022-05-31,5817,330609,0.017594802319356097,-4.040151743318244,0.06796479408885638
2022-06-01,5968,349356,0.017082861035734323,-4.0696795967026285,-0.011514152802887204
2022-06-02,5522,338784,0.01629947104940021,-4.116622622653006,-0.1433508304879397
2022-06-03,5009,302121,0.016579449955481412,-4.099591305007358,-0.08717682135860803
2022-06-04,3239,198531,0.016314832444303408,-4.115680619029222,-0.12866535197328394
2022-06-05,3903,177976,0.021929923135703692,-3.8199032215423543,0.7616415654246749
2022-06-06,5732,297964,0.019237223288719442,-3.9509081638727954,0.37355656704647655
2022-06-07,5725,332633,0.017211160648522544,-4.062197230676933,0.04294978025518618
2022-06-08,6927,342004,0.02025414907427983,-3.8993956138601735,0.5352826635822028
2022-06-09,6691,342172,0.019554493061968835,-3.934550194814656,0.43146771578277276
2022-06-10,5157,324489,0.01589268049148045,-4.141896622195677,-0.19197137257913371
2022-06-11,2768,202229,0.013687453332608082,-4.29127568090105,-0.6388358059043708
2022-06-12,2402,187061,0.012840731098411749,-4.355133043212652,-0.8261590845961296
2022-06-13,5036,309089,0.01629304180996412,-4.117017145134119,-0.10401634658802522
2022-06-14,6358,344980,0.018430053916169052,-3.993772581847872,0.26872887567367
2022-06-15,6515,350509,0.018587254535546875,-3.985279173171596,0.29861922544365055
2022-06-16,6582,342247,0.019231724456313715,-3.951194048086714,0.40497035970738093
2022-06-17,5893,327516,0.017993014081754785,-4.017771702987997,0.20619205430908247
2022-06-18,3927,203639,0.01928412533944873,-3.9484730427996095,0.41972024965872473
2022-06-19,3251,191407,0.016984749774041703,-4.075439409651103,0.034760537714399575
2022-06-20,5374,300689,0.017872286648331,-4.024503997821795,0.18994813962888077
2022-06-21,5778,330727,0.017470602642058252,-4.047235659606397,0.12385418566386962
2022-06-22,6436,342014,0.01881794312513523,-3.972944442767141,0.354541866623799
2022-06-23,5953,339349,0.017542412089029288,-4.0431337821640945,0.1453053153583513
2022-06-24,5307,319979,0.016585463421037006,-4.0992286647946,-0.021645402494045847
2022-06-25,3127,203761,0.01534641074592292,-4.176873659918044,-0.25616338826011925
2022-06-26,3874,183333,0.021130947510813656,-3.8570166063901317,0.7313127379252099
2022-06-27,6159,308531,0.019962337658128358,-3.913907897815797,0.5561944107500115
2022-06-28,6501,335644,0.019368735922584642,-3.9440950632392116,0.4652014844811108
2022-06-29,6673,339438,0.01965896570213117,-3.9292217748977354,0.5143696541463862
2022-06-30,7475,345960,0.021606544109145566,-3.834759042161561,0.8100013311718635
2022-07-01,6082,317063,0.01918230761709818,-3.9537669030466405,0.44424168171356415
2022-07-02,3017,191421,0.01576107114684387,-4.150212230691703,-0.16168817522605222
2022-07-03,3031,175508,0.017269868040203296,-4.058792027836917,0.12726260548450247
2022-07-04,5097,271611,0.01876580845400223,-3.9757187642428806,0.39147074853124847
2022-07-05,5817,313541,0.01855259758691846,-3.9871454680923986,0.3641060798191329
2022-07-06,7679,326946,0.023487059025037775,-3.7513056892974506,1.1215141779451687
2022-07-07,5787,331079,0.017479211910148333,-4.046742995002906,0.19017816467557136
2022-07-08,5358,315489,0.016983159476241644,-4.075533044957857,0.10936672407629361
2022-07-09,3079,194187,0.0158558502886393,-4.144216743376561,-0.10297249873304924
2022-07-10,2713,170102,0.01594925397702555,-4.1383432234454345,-0.07059820690362356
2022-07-11,5148,290863,0.017699054193898847,-4.03424407620302,0.3143109741314418
2022-07-12,5680,322289,0.017623933798547268,-4.038497425813068,0.3294403583365776
2022-07-13,6319,327682,0.019283939917358904,-3.9484826581167685,0.7101856340280234
2022-07-14,5679,329508,0.017234786408827706,-4.060825471963457,0.2959700445561485
2022-07-15,5773,313185,0.018433194437792358,-3.993602194170652,0.5892700915411078
2022-07-16,4116,195079,0.021099144449171874,-3.8585227867547984,1.1716896600774391
2022-07-17,4084,174851,0.02335702969957278,-3.7568572823784865,1.6519155366601594
2022-07-18,7775,297027,0.026176071535584308,-3.64290958569633,2.1636381418986286
2022-07-19,9895,324463,0.03049654351960008,-3.4901419290170135,2.853828464995727
2022-07-20,8977,326073,0.027530644978271738,-3.5924555319047546,2.4175394597738413
2022-07-21,8342,326963,0.025513590222746917,-3.668544018873478,2.1118926759181487
2022-07-22,6142,304026,0.020202219547012425,-3.9019628020462136,1.0979760627583752
2022-07-23,3957,188203,0.02102516963066476,-3.8620350051097856,1.3027285661593822
2022-07-24,3944,166797,0.023645509211796374,-3.7445820674110037,1.894031488443106
2022-07-25,5581,291395,0.019152696511607954,-3.955311763262643,0.9463846479329314
2022-07-26,5988,320916,0.018659088359570728,-3.981421940084871,0.8331873886444837
2022-07-27,6069,325681,0.01863479908253782,-3.9827245278349404,0.8378576546783776
2022-07-28,7952,324137,0.024532836424104622,-3.7077427965727976,2.1960973129129595
2022-07-29,6450,303231,0.0212709122748004,-3.8504147604781656,1.4877071458800877
2022-07-30,4099,186855,0.021936795911268094,-3.8195898734839653,1.6439482310838864
2022-07-31,3645,168632,0.021615114569002326,-3.834362460436972,1.5633597602337015
2022-08-01,6050,287100,0.0210727969348659,-3.859772315084268,1.4276190521759355
2022-08-02,6689,311578,0.021468139599073104,-3.841185322030177,1.5144779467931127
2022-08-03,6032,318092,0.01896306728870893,-3.965262018409082,0.9069671205735851
2022-08-04,5900,320332,0.0184183909194211,-3.994405607050941,0.7688506777220963
2022-08-05,6593,303936,0.021692066750894926,-3.830808672795494,1.5530068681254285
2022-08-06,4824,192105,0.025111267275708598,-3.6844386381212604,2.241708737886469
2022-08-07,4318,168473,0.025630219679117723,-3.6639831674716947,2.3074902546640192
2022-08-08,7155,282167,0.025357323854313225,-3.6746876812308766,2.225296737921018
2022-08-09,6742,312403,0.02158109877305916,-3.835937404180536,1.4421016028222722
2022-08-10,5974,316066,0.018901115589781883,-3.968534332744116,0.8145434445947795
2022-08-11,6435,310892,0.020698506233676004,-3.877693743939009,1.2325881986408957
2022-08-12,6408,295605,0.02167757649566144,-3.831476893914598,1.4392201448320463
2022-08-13,4058,186485,0.02176046330804086,-3.8276605654912417,1.444203195741571
2022-08-14,2927,160372,0.018251315691018382,-4.003518108893646,0.625278132779124
2022-08-15,4971,253689,0.01959485827134799,-3.932488080255501,0.9473390356140383
2022-08-16,6867,304582,0.022545652730627547,-3.7922130151827784,1.5866409286364647
2022-08-17,6751,301311,0.022405421640763198,-3.79845231187343,1.5456779015745312
2022-08-18,6038,310842,0.019424659473301548,-3.9412119132140506,0.8893398363991751
2022-08-19,5662,287179,0.01971592630380355,-3.9263285280338214,0.9575924970077071
2022-08-20,3020,184959,0.01632794294951854,-4.114877347508225,0.0975300944637707
2022-08-21,2493,157433,0.015835307718203934,-4.145513166391972,-0.04078495826443206
2022-08-22,4877,278875,0.017488121918422233,-4.046233376024781,0.4115942523687644
2022-08-23,4947,310239,0.015945770841190178,-4.13856163593259,-0.00588952137440466
2022-08-24,5780,312470,0.0184977757864755,-3.990104781883875,0.6738676361951165
2022-08-25,5709,316120,0.018059597621156522,-4.014078011354653,0.5631059815058085
2022-08-26,5423,298166,0.018187855087434517,-4.0070012105332715,0.5969093830985546
2022-08-27,3164,183513,0.017241285358530457,-4.0604484597665,0.35232344424897194
2022-08-28,2815,165444,0.01701482072483741,-4.073670507385838,0.28958690335101245
2022-08-29,5760,283308,0.020331229615824474,-3.8955971703462766,1.10124638843617
2022-08-30,6747,309740,0.02178278556208433,-3.82663527424274,1.4114993756634802
2022-08-31,5927,317340,0.018677128631751434,-3.9804555715002423,0.7040031647501463
2022-09-01,5969,320567,0.018620132452810176,-3.9835118936885823,0.6846409053583044
2022-09-02,5248,293251,0.017895932153684044,-4.0231818459456585,0.4986865149626297
2022-09-03,3617,181172,0.01996445366833727,-3.913801903312327,0.9909684762374222
2022-09-04,3368,168850,0.01994669825288718,-3.9146916504514966,0.9791453991040803
2022-09-05,4760,265087,0.01795636904110726,-4.019810405750413,0.4919463492225204
2022-09-06,5510,307461,0.017920972090769236,-4.021783626769945,0.48021284525582597
2022-09-07,6448,322285,0.020007136540639497,-3.9116662420437964,0.9781249618307845
2022-09-08,7251,330214,0.02195848752627084,-3.818601538744115,1.396520676282351
2022-09-09,5750,302233,0.019025056827017568,-3.961998388273405,0.7289731997662362
2022-09-10,3543,193173,0.018341072510133404,-3.9986123345761295,0.5614436304468925
2022-09-11,2506,168675,0.014856973469690232,-4.209285930039613,-0.4032421978454595
2022-09-12,5057,281605,0.01795777773832141,-4.0197319577102295,0.468203264144328
2022-09-13,6622,321534,0.02059502261036158,-3.8827058532378578,1.0913343701285887
2022-09-14,5951,320704,0.01855605168629016,-3.9869593066745446,0.6048796100910928
2022-09-15,6699,320866,0.020877874252803352,-3.869065328966398,1.141528796842202
2022-09-16,6319,298083,0.02119879362459449,-3.8538110034235524,1.2030346390676194
2022-09-17,3499,187196,0.01869163871022885,-3.9796789829082844,0.6137500996001107
2022-09-18,3288,162340,0.020253788345447825,-3.8994134241390963,0.9795344086137191
2022-09-19,5328,284847,0.018704778354695677,-3.978976260773983,0.6027718594510886
2022-09-20,6834,308540,0.02214947818759318,-3.8099413408906933,1.385967386226775
2022-09-21,6843,307396,0.02226118752358521,-3.8049105866877295,1.3990792482123229
2022-09-22,6900,305478,0.022587551313024177,-3.7903563513220795,1.454068262058133
2022-09-23,6337,297175,0.021324135610330613,-3.8479157205253083,1.1755627290233792
2022-09-24,4055,190854,0.021246607354312722,-3.8515580502724496,1.1494115136411909
2022-09-25,3767,172469,0.021841606317657088,-3.8239385814667797,1.2673466942925584
2022-09-26,5332,288492,0.018482314934209616,-3.9909409536111697,0.4906764108086415
2022-09-27,5488,302719,0.018129023946300032,-4.0102410920518095,0.4000499312434379
2022-09-28,5794,307736,0.018827826448644294,-3.9724193732122863,0.5725301080131318
2022-09-29,6405,322433,0.01986459202376928,-3.918816427365722,0.8156822305880624
2022-09-30,6574,307481,0.021380182840565757,-3.8452908214776635,1.146829268363492
2022-10-01,3491,192306,0.018153359749565796,-4.008899625233136,0.3888304005970993
2022-10-02,3102,166376,0.018644516035966726,-3.9822032224612727,0.5057206982865422
2022-10-03,4584,275727,0.016625140084213733,-4.096839266357599,-0.03186970320837236
2022-10-04,5408,295166,0.01832189344301173,-3.9996585712006105,0.41467372553381565
2022-10-05,4857,300221,0.016178082146152333,-4.124097906753555,-0.17270255520411942
2022-10-06,5703,294110,0.019390704158308115,-3.942961494847614,0.6719531420179643
2022-10-07,5119,281388,0.018191962699191152,-4.006775392372323,0.3677771528235521
2022-10-08,2773,183911,0.01507794531050345,-4.194522178304693,-0.5170907361871947
2022-10-09,2588,168561,0.015353492207568773,-4.176412325445282,-0.4406957193602801
2022-10-10,5074,276211,0.01837001422825304,-3.997035605217948,0.40432009991269735
2022-10-11,6072,311607,0.019486083432015328,-3.938054738349268,0.6792691973882847
2022-10-12,5579,317454,0.01757419972657456,-4.041323377083196,0.18646388833854516
2022-10-13,6223,317869,0.01957724723077746,-3.9333872426329797,0.6949253181934533
2022-10-14,5540,292614,0.018932792005850713,-3.9668598335721574,0.5310112902299141
2022-10-15,3437,187582,0.018322653559509974,-3.9996170852737523,0.37140612148699714
2022-10-16,3178,167826,0.018936279241595463,-3.9666756602803535,0.5222696763170087
2022-10-17,5473,293798,0.018628445394454695,-3.9830655442028857,0.43786385188241017
2022-10-18,5682,308645,0.01840949958690405,-3.994888465697883,0.3764839534200093
2022-10-19,6055,322529,0.018773505638252683,-3.975308677668608,0.46792621333013734
2022-10-20,6203,321430,0.019298136452726877,-3.94774674458674,0.5957323610124191
2022-10-21,4873,301790,0.016146989628549654,-4.126021647397242,-0.26226323708246135
2022-10-22,2703,179589,0.015051033192456108,-4.196308639482066,-0.5998661250195089
2022-10-23,2308,156398,0.014757221959360094,-4.216022691659809,-0.7001151176510337
2022-10-24,4924,280361,0.017563070469858503,-4.041956850146187,0.13652930801241647
2022-10-25,6060,312975,0.019362568895279177,-3.944413515064503,0.6020251439344939
2022-10-26,7382,314064,0.023504763360334198,-3.7505521821876857,1.5296487435586117
2022-10-27,7614,311772,0.024421692775489782,-3.712283493476419,1.6994417262061385
2022-10-28,6527,296473,0.0220154955088659,-3.8160087322436644,1.1864339857983728
2022-10-29,3677,177538,0.02071105904088139,-3.8770874681905596,0.8856178783175623
2022-10-30,2695,162010,0.016634775631133882,-4.096259857361367,-0.16825971666330009
2022-10-31,6368,282128,0.02257131514773436,-3.791075420123486,1.2887632302531615
2022-11-01,5711,290922,0.019630691388069655,-3.9306610503221804,0.6103178707440705
2022-11-02,6727,302413,0.02224441409595487,-3.80566435375588,1.203551603020555
2022-11-03,7501,305585,0.024546361896035474,-3.707191627330585,1.6655664581727043
2022-11-04,7517,287557,0.02614090423811627,-3.6442539792605495,1.9531663419733893
2022-11-05,4386,162216,0.02703802337623909,-3.6105111304704662,2.107906904292017
2022-11-06,7091,166754,0.042523717571992276,-3.157693298192163,4.304524706600536
2022-11-07,12596,281263,0.04478370777528505,-3.10591087143386,4.460274297057799
2022-11-08,12063,306702,0.03933133791106677,-3.23573367554602,3.680564253769275
2022-11-09,10525,327495,0.03213789523504176,-3.4377194082147446,2.665032547111554
2022-11-10,8186,288809,0.02834399205010924,-3.5633401918977934,2.0615699682066637
2022-11-11,1220,34797,0.03506049372072305,-3.350680317422684,2.9711417979803754
2022-11-12,6306,193140,0.032649891270580926,-3.4219137534159025,2.61086681391528
2022-11-13,4998,165166,0.030260465228921205,-3.4979131963540837,2.2558063853867543
2022-11-14,9442,290251,0.03253046501131779,-3.425578243753742,2.5447786760597206
2022-11-15,10627,316797,0.03354514089464231,-3.394863257807905,2.6350825414243113
2022-11-16,8670,320652,0.027038658732831854,-3.610487632113392,1.678184124044046
2022-11-17,8788,321268,0.027354109341733383,-3.5988885112457853,1.709880673574444
2022-11-18,7295,302368,0.024126230288919463,-3.7244556366254664,1.1674397371891354
2022-11-19,4532,190672,0.02376856591424016,-3.7393913311826905,1.096110431032736
2022-11-20,5827,170315,0.03421307577136482,-3.3751473754879746,2.6367736083417372
2022-11-21,6191,284147,0.021788018173691786,-3.8263950853463244,0.7020571775508274
2022-11-22,5001,304500,0.016423645320197043,-4.109033194713185,-0.5069652721994335
2022-11-23,5063,303719,0.016670014059048003,-4.094143738845585,-0.44888513838976946
2022-11-24,4209,273705,0.015377870334849565,-4.174825794268175,-0.8037838689570956
2022-11-25,4158,261208,0.015918348595755107,-4.140282835368794,-0.6626732770085879
2022-11-26,2547,171364,0.014863098433743376,-4.208873753100084,-0.9661285950278983
2022-11-27,2290,150557,0.015210186175335587,-4.1857899324613514,-0.8839428149578068
2022-11-28,5032,279657,0.01799347057288035,-4.017746332845292,-0.15216912899058305
2022-11-29,5961,308618,0.01931514040010628,-3.946866013922862,0.15886991010178408
2022-11-30,5589,314152,0.01779075097405078,-4.029076564926614,-0.20908067095376073
2022-12-01,6755,312330,0.02162776550443441,-3.833777349742609,0.655627793282666
2022-12-02,5484,292950,0.018719918074756786,-3.97816718429073,0.006104668274787723
2022-12-03,3060,173559,0.017630892088569303,-4.038102683253019,-0.2634168212637243
2022-12-04,2199,156942,0.014011545666551975,-4.267873598769219,-1.2960826452410366
2022-12-05,4797,281428,0.017045212274542688,-4.07188591969788,-0.4230685121637542
2022-12-06,5183,305719,0.01695347688563681,-4.077282340194866,-0.451375305230081
2022-12-07,6380,313894,0.020325332755643626,-3.8958872519408945,0.36481907080444
2022-12-08,5642,300585,0.018770065039838982,-3.975491963294412,0.000931267397967811
2022-12-09,5119,288145,0.017765361189678808,-4.030504718183107,-0.25064981169679357
2022-12-10,3484,180220,0.01933192764399068,-3.945997267816635,0.12749900653936688
2022-12-11,2653,155005,0.01711557691687365,-4.06776629930788,-0.43588916563146357
2022-12-12,4629,277006,0.016710829368316932,-4.091698304553436,-0.5599873315253922
2022-12-13,6477,306020,0.021165283314816024,-3.8553930190928876,0.5341662074835376
2022-12-14,5889,309803,0.01900885401367966,-3.96285040764033,0.034022314542487976
2022-12-15,5794,312359,0.018549169385226615,-3.9873302680079483,-0.08402913265056619
2022-12-16,6127,288582,0.021231400433845492,-3.8522740405887896,0.5393514195231555
2022-12-17,2925,183832,0.015911266808825448,-4.140727816368815,-0.811314517046055
2022-12-18,2612,162134,0.016110131126105567,-4.128306942403315,-0.7739471484712194
2022-12-19,5050,268857,0.01878321933221006,-3.974791396452974,-0.0507674652617278
2022-12-20,5536,293918,0.018835185323797795,-3.972028598555623,-0.04559432327404301
2022-12-21,4295,296605,0.01448053808937813,-4.23494973184636,-1.3198076775661423
2022-12-22,4215,287838,0.014643653721885226,-4.223748230419651,-1.2634649465613468
2022-12-23,3827,261269,0.014647738537675729,-4.223469321463683,-1.2554475088494146
2022-12-24,2388,167997,0.014214539545349025,-4.253489926570605,-1.4064727463612305
2022-12-25,1645,132077,0.012454855879524822,-4.385644701629617,-2.040342831202313
2022-12-26,2639,191725,0.01376450645455731,-4.285661996129736,-1.5613174421320077
2022-12-27,3632,240831,0.01508111497274022,-4.194311981951182,-1.1221621892870304
2022-12-28,4218,254179,0.016594604589678926,-4.098677661169758,-0.6605511203383662
2022-12-29,4381,254727,0.01719880499515167,-4.062915374602436,-0.4879194910794384
2022-12-30,4109,240408,0.0170917773119031,-4.0691577900763,-0.5166377004672169
2022-12-31,3076,169513,0.01814610088901736,-4.009299568401299,-0.2202454799174428
2023-01-01,2949,140639,0.020968579128122358,-3.8647301937257756,0.48050894119511894
2023-01-02,3344,196619,0.017007511990194235,-4.07410015075079,-0.5387201110389047
2023-01-03,3559,259205,0.013730445014563762,-4.288139647887469,-1.5801410035863315
2023-01-04,4911,281813,0.017426449454070608,-4.049766143351941,-0.41966427611224566
2023-01-05,5118,288347,0.01774944771403899,-4.031400878246814,-0.33323803907205884
2023-01-06,4163,262980,0.015830101148376303,-4.145842015445934,-0.8919796696522647
2023-01-07,2351,180287,0.013040319046853073,-4.3397092559997255,-1.8349289412576584
2023-01-08,2654,164972,0.016087578498169386,-4.129707826620708,-0.8101390190378355
2023-01-09,4866,281757,0.017270200917812156,-4.058772752970427,-0.47179920450223645
2023-01-10,7376,306052,0.024100479657051744,-3.7255235359013557,1.1492741773962216
2023-01-11,6373,317953,0.020043842957921453,-3.909833256782571,0.24164996937763547
2023-01-12,6681,312337,0.021390357210320902,-3.8448150561525143,0.5542945126627449
2023-01-13,6594,302127,0.02182525891429763,-3.82468731412878,0.6477332159794134
2023-01-14,3262,189573,0.01720709172719744,-4.062433670418244,-0.5283285465716567
2023-01-15,3557,167911,0.021183841439810374,-3.8545165841587625,0.4927194296620718
2023-01-16,4953,264487,0.018726818331335757,-3.977798647146011,-0.13252007584264355
2023-01-17,6601,303927,0.021719031214732485,-3.8295663882844364,0.6098974000680142
2023-01-18,6295,299365,0.021027842266129974,-3.8619078971882237,0.44265497700441014
2023-01-19,6529,316959,0.020598878719329628,-3.8825186357685313,0.33416389519377554
2023-01-20,5202,298873,0.017405386234286804,-4.050975566968869,-0.5183911370374715
2023-01-21,3362,193080,0.017412471514398176,-4.050568575805868,-0.5191465723656782
