date,primary_views,all_topic_views,pump_views,anchor_views,saliency_raw_z,saliency21_raw_z,pump_raw_z
2021-06-30,2038.0,3537.0,661.0,10664.0,-0.2242538947330205,-0.6369095101556039,2.0160498169855194
2021-07-01,2087.0,3725.0,664.0,12470.0,-1.1818738092537515,-0.8701714482284485,0.2585988075935135
2021-07-02,2231.0,3576.0,948.0,11375.0,-1.2794802894331379,-1.004586308899559,0.13824093101198903
2021-07-03,1795.0,2776.0,768.0,8677.0,-1.2642793094670404,-1.0992699275527797,0.1730099325977026
2021-07-04,1666.0,2706.0,687.0,7978.0,-1.2652261175908148,-1.182506190523801,0.19590139891802708
2021-07-05,1849.0,3016.0,667.0,10161.0,-1.2870835711670559,-1.3086581832286224,0.18240838428874823
2021-07-06,1945.0,3324.0,704.0,13064.0,-1.5416119316780286,-1.505384687824163,-0.016262014959733524
2021-07-07,1969.0,3337.0,611.0,12334.0,-1.6498204299551906,-1.6381285272757122,-0.1529067384497032
2021-07-08,1987.0,3340.0,713.0,13462.0,-1.7190394534735576,-1.7491488462049873,-0.17085179458892646
2021-07-09,1903.0,3187.0,705.0,11666.0,-1.822956701600335,-1.8076685504677403,-0.390781166975207
2021-07-10,1526.0,2425.0,622.0,8836.0,-1.8938615005863044,-1.870614946604714,-0.5271868932406298
2021-07-11,1442.0,2330.0,520.0,7990.0,-1.936132334851941,-1.8898368130661733,-0.6751333690552775
2021-07-12,1882.0,3180.0,635.0,11642.0,-1.969105471255067,-1.9294868094598436,-0.7783783775487397
2021-07-13,1993.0,3231.0,668.0,12448.0,-1.872818521263026,-2.0235688836723766,-0.7772057917170895
2021-07-14,2134.0,3530.0,706.0,11787.0,-1.7449795339759644,-2.3188739161980982,-0.66294451729658
2021-07-15,2067.0,3418.0,673.0,11712.0,-1.5811197343795464,-2.553207261887858,-0.6097551148389352
2021-07-16,1784.0,2849.0,622.0,10812.0,-1.5436503235697812,-2.5800198740926366,-0.6441365557761525
2021-07-17,1448.0,2309.0,612.0,7938.0,-1.4902360391781095,-2.548349443064876,-0.6098485314561898
2021-07-18,1442.0,2503.0,607.0,7999.0,-1.4661318309672962,-2.506077670146671,-0.5403250378547508
2021-07-19,1602.0,2854.0,598.0,16285.0,-1.8024525027982892,-2.6369406200423273,-0.8407598144669175
2021-07-20,1800.0,3062.0,636.0,14476.0,-1.9406719098226248,-2.709191335943599,-0.9876596255539684
2021-07-21,1819.0,3025.0,656.0,12636.0,-2.050761203470418,-2.7102347668775346,-1.0884517889495855
2021-07-22,1690.0,2857.0,664.0,12859.0,-2.1955740702857596,-2.7012492029176576,-1.1638947838381553
2021-07-23,1683.0,2731.0,663.0,11363.0,-2.206864719171034,-2.676768181964079,-1.1590248760545385
2021-07-24,1465.0,2324.0,531.0,8476.0,-2.1745818798528194,-2.615618383326093,-1.2714948960907009
2021-07-25,1401.0,2262.0,583.0,7606.0,-2.1188949107523314,-2.554419564764634,-1.278221797931808
2021-07-26,2747.0,3845.0,590.0,11025.0,-1.4494554240631148,-2.4215855518812663,-1.0102366373977607
2021-07-27,1875.0,2931.0,592.0,12009.0,-1.2845098302563585,-2.355899085316162,-0.9202068969629748
2021-07-28,1883.0,3114.0,662.0,12287.0,-1.2333136411917938,-2.3018894914746753,-0.8960613229410238
2021-07-29,1982.0,3594.0,673.0,11150.0,-1.0451022119867834,-2.1710783893497863,-0.7917351953686826
2021-07-30,1685.0,2937.0,586.0,10371.0,-0.9811270577866585,-2.106150636813867,-0.8143152295107599
2021-07-31,1407.0,2321.0,521.0,7677.0,-0.9445514398583326,-2.0371306863364143,-0.7777329609499496
2021-08-01,2268.0,3082.0,485.0,7600.0,-0.6898442749794909,-1.9257909389829961,-0.8807556057085081
2021-08-02,3020.0,4113.0,590.0,10401.0,-0.5768322875377571,-1.7930919814344293,-0.8444204857109074
2021-08-03,3443.0,4700.0,545.0,11323.0,-0.14051938764048388,-1.6347568176509886,-0.8547388987987055
2021-08-04,7316.0,8757.0,634.0,11672.0,1.0079716137759336,-1.2697394978875711,-0.8490993073497586
2021-08-05,6857.0,8166.0,663.0,10394.0,1.8108252735889796,-0.9471735058820364,-0.8107394720991261
2021-08-06,3980.0,5129.0,636.0,9643.0,2.12266176934797,-0.7860008668540799,-0.7101772314846412
2021-08-07,2646.0,3545.0,587.0,7366.0,2.239372464097041,-0.6992761191230101,-0.6202925849423502
2021-08-08,2861.0,3786.0,733.0,7541.0,2.2510810691431278,-0.6146790640446972,-0.36508642701467703
2021-08-09,3255.0,4484.0,635.0,10149.0,2.228354143722394,-0.40731229992844875,-0.3069621799291403
2021-08-10,2948.0,4068.0,661.0,10628.0,2.1458234106567367,-0.2776131812313205,-0.1539110914201637
2021-08-11,2941.0,4039.0,665.0,11189.0,1.5780455172684564,-0.19582872689692585,-0.09848227888452972
2021-08-12,2781.0,3908.0,648.0,10431.0,0.9605750668000588,-0.09414071066043106,-0.12155752896275217
2021-08-13,2936.0,3911.0,1114.0,10250.0,0.7475018943486251,-0.01336212270835886,0.2662284566039626
2021-08-14,2039.0,2818.0,657.0,7552.0,0.6246064505445806,0.02888291235127934,0.3057965831903844
2021-08-15,2131.0,2951.0,665.0,7350.0,0.4966117153823126,0.06658329308733275,0.25008717088718
2021-08-16,2486.0,3470.0,653.0,10439.0,0.333403763866941,0.0588286473942568,0.23792827872253944
2021-08-17,2609.0,3611.0,628.0,11550.0,0.21605962295388204,0.0994844397709206,0.140804568743358
2021-08-18,2759.0,3921.0,617.0,10465.0,0.20976521870514547,0.17283478933264354,0.1367367076378142
2021-08-19,2903.0,4031.0,596.0,11360.0,0.1796539092004865,0.18604538496440365,0.022680813550821934
2021-08-20,2698.0,3844.0,734.0,9890.0,0.14542635632739787,0.23490596120869459,-0.3152999306112407
2021-08-21,2094.0,2998.0,684.0,7455.0,0.15588213288039163,0.2669197148599008,-0.282228410491598
2021-08-22,1944.0,2919.0,599.0,6880.0,0.13911697930692493,0.26965622373316817,-0.31365442730903376
2021-08-23,2582.0,3690.0,690.0,10717.0,0.1407870438098172,0.23925737247272194,-0.2914074686841811
2021-08-24,2809.0,4376.0,652.0,11082.0,0.20063117982355394,0.22550024259555193,-0.232097519778079
2021-08-25,2869.0,4583.0,597.0,11540.0,0.16692479242104283,0.023486984007093363,-0.31409407506885967
2021-08-26,2629.0,3915.0,652.0,10581.0,0.15305534640892193,-0.19754404299489278,-0.19979447512405765
2021-08-27,2437.0,3635.0,618.0,10511.0,0.07201495582252368,-0.2929265323294522,-0.34639223753013937
2021-08-28,2013.0,2915.0,607.0,8069.0,0.027625931239476563,-0.3385315716995255,-0.4542287154651449
2021-08-29,1999.0,2951.0,585.0,7658.0,0.0026618608376516627,-0.38289951534767946,-0.5084164738540922
2021-08-30,2739.0,4025.0,664.0,11570.0,-0.005692048446216618,-0.4329029809081042,-0.5793081038501574
2021-08-31,2710.0,4075.0,606.0,11081.0,-0.022979839170979774,-0.43709707558760375,-0.615997829369172
2021-09-01,2554.0,4125.0,644.0,11394.0,-0.07629247938468141,-0.43139182581017915,-0.545454718109624
2021-09-02,2651.0,3963.0,707.0,10843.0,-0.08269597749313476,-0.43139644073898065,-0.4942079454807599
2021-09-03,2306.0,3411.0,559.0,10097.0,-0.08811186488311339,-0.4501485535390367,-0.5190423272286933
2021-09-04,2175.0,3201.0,806.0,8267.0,-0.06535861051974635,-0.43792706152512123,-0.31759766566018377
2021-09-05,2078.0,3172.0,690.0,7546.0,-0.0450829591247059,-0.424258191702845,-0.19852369822277421
2021-09-06,2243.0,3327.0,774.0,9184.0,-0.02928485738404497,-0.40148137289475033,0.07253004577080008
2021-09-07,2607.0,3754.0,849.0,11052.0,-0.05164206516631981,-0.3785459092389173,0.3051468613445849
2021-09-08,2654.0,4061.0,751.0,10698.0,0.00024874320608008057,-0.37039895954549756,0.4483042775514884
2021-09-09,2662.0,4103.0,722.0,10918.0,-0.00505281686858079,-0.3523184592862473,0.4539503838798305
2021-09-10,2552.0,3670.0,613.0,9640.0,0.06432638389301738,-0.3515427018711911,0.5304137197548645
2021-09-11,1911.0,2805.0,597.0,7652.0,0.03701517524451195,-0.3612737023804697,0.3792502487227666
2021-09-12,2053.0,3047.0,701.0,7815.0,0.013159148058972114,-0.36854277149044773,0.36769520018285357
2021-09-13,2686.0,3953.0,858.0,11455.0,-0.015014731312750213,-0.3643693209046594,0.2894671920954182
2021-09-14,2831.0,4141.0,918.0,11516.0,0.003580560206328979,-0.3813632686568686,0.3206042190026805
2021-09-15,2795.0,4043.0,834.0,11312.0,-0.002311081942100311,-0.4020516911437846,0.3525818183853485
2021-09-16,2832.0,4123.0,889.0,10537.0,0.04562910195124136,-0.38608270703472763,0.5194057888034993
2021-09-17,2617.0,4068.0,816.0,10114.0,0.032485207713931055,-0.35079031535014765,0.6580810810815584
2021-09-18,2044.0,2973.0,725.0,7593.0,0.060795393644354524,-0.33417112583995884,0.7692506693168403
2021-09-19,2132.0,3103.0,791.0,7716.0,0.08100103651688624,-0.32316415092663314,0.8510555927474994
2021-09-20,2548.0,3766.0,761.0,15701.0,-0.14792232267416153,-0.41410175943052485,0.5042685282022698
2021-09-21,2625.0,3774.0,687.0,14135.0,-0.3041945984875275,-0.48419273794032,0.16132425476596435
2021-09-22,2597.0,3810.0,627.0,12869.0,-0.40620403081987433,-0.5233504794084586,-0.10034311017809144
2021-09-23,3052.0,4202.0,946.0,12160.0,-0.4254267565146906,-0.5287581509448867,-0.13293777709165555
2021-09-24,2550.0,3637.0,769.0,11027.0,-0.47012672915929166,-0.5271859277541256,-0.21768247230791468
2021-09-25,2022.0,3063.0,751.0,8269.0,-0.4962552394738605,-0.5276637512085205,-0.22402270002640406
2021-09-26,2028.0,3093.0,715.0,8450.0,-0.5414766118612105,-0.5419648928522758,-0.3277130457786395
2021-09-27,2499.0,3875.0,713.0,11790.0,-0.37846772025981446,-0.5540612311437246,-0.12876227679718813
2021-09-28,2342.0,3768.0,577.0,14066.0,-0.4288222190932451,-0.6011962335379947,-0.22292994478984846
2021-09-29,2419.0,3704.0,657.0,12925.0,-0.4648536658530708,-0.6524180451765111,-0.19336559913079407
2021-09-30,2410.0,3700.0,605.0,12351.0,-0.6024181297610454,-0.6903670788543668,-0.5365755681075348
2021-10-01,2438.0,3717.0,599.0,11864.0,-0.6549672422182613,-0.7168975722876394,-0.7583974168465122
2021-10-02,1940.0,2845.0,585.0,7614.0,-0.63417995676069,-0.7025755753783653,-0.8887293901082172
2021-10-03,1976.0,2838.0,731.0,7751.0,-0.6047810792342287,-0.7012915675862219,-0.8211332735135207
2021-10-04,2710.0,4059.0,740.0,13994.0,-0.644867741597262,-0.7290345258170658,-0.9202364451907644
2021-10-05,3083.0,4316.0,869.0,13097.0,-0.43867338395436284,-0.7354112948366016,-0.5536369058233449
2021-10-06,2921.0,4294.0,605.0,11961.0,-0.28609573815570105,-0.7210486270171218,-0.5462945525496978
2021-10-07,2815.0,4209.0,633.0,11405.0,-0.15333276936283788,-0.7189945898987635,-0.4581604888447354
2021-10-08,2496.0,3735.0,785.0,10320.0,-0.058689781749253746,-0.7280144320743404,-0.176365694590148
2021-10-09,1913.0,2820.0,531.0,7524.0,-0.04636103795387188,-0.7225691930292641,-0.22322295139630483
2021-10-10,2036.0,2892.0,715.0,7443.0,-0.004665959683667593,-0.7169161945173009,-0.21747592640354252
2021-10-11,2764.0,3802.0,779.0,10245.0,0.20858052305041358,-0.6032596626413976,0.06637837573050372
2021-10-12,2521.0,3696.0,657.0,10592.0,0.24161829843933824,-0.5290484532439612,0.024612608874455256
2021-10-13,2513.0,3543.0,587.0,10730.0,0.24142955674284283,-0.49097078535818983,0.09207085467934174
2021-10-14,2732.0,3869.0,789.0,10552.0,0.2910754741784546,-0.46635986431848137,0.30860327022414785
2021-10-15,2299.0,3351.0,575.0,10148.0,0.27210608216574317,-0.45314906251274534,0.10490668871298407
2021-10-16,2060.0,2829.0,599.0,8004.0,0.293526359084512,-0.4493156673807711,0.13712267491306004
2021-10-17,2164.0,3103.0,674.0,8022.0,0.304191463961959,-0.4269416500298725,0.05037549145433322
2021-10-18,2623.0,3854.0,606.0,11294.0,0.22264735399269187,-0.40457541873371167,-0.20771690679142318
2021-10-19,2841.0,4390.0,672.0,13559.0,0.14067648222801826,-0.33896589520708525,-0.3931553026251831
2021-10-20,2565.0,3804.0,650.0,12269.0,0.07710587315340676,-0.30240420478618385,-0.42645381429741763
2021-10-21,2846.0,4006.0,767.0,11919.0,0.036561159269189056,-0.255234159435431,-0.5376626150740816
2021-10-22,2682.0,3868.0,678.0,10401.0,0.11915115765585217,-0.19151988232366954,-0.445839527563271
2021-10-23,2336.0,3335.0,768.0,7754.0,0.20048856916599553,-0.14121006426643737,-0.2593312969541559
2021-10-24,2847.0,3766.0,758.0,7526.0,0.38466092370013133,-0.04573312805377753,-0.14668598649180628
2021-10-25,3767.0,5090.0,761.0,11016.0,0.6459731996548974,0.13864814372522813,0.01707294737195449
2021-10-26,3770.0,5030.0,703.0,12154.0,0.9092778176085976,0.25013378920218704,0.13209508972803327
2021-10-27,4984.0,6754.0,817.0,11698.0,1.3877064008160838,0.48710628108776166,0.3191346695309762
2021-10-28,4449.0,5851.0,752.0,11675.0,1.6586051160710444,0.6470812425922844,0.3366786447533781
2021-10-29,4681.0,12303.0,1576.0,11032.0,1.9192281418947839,1.3293108859598224,1.1420386279504933
2021-10-30,4162.0,5458.0,1827.0,7994.0,2.1414580497206597,1.5450179863919768,2.073007409847197
2021-10-31,3475.0,4733.0,1256.0,7584.0,2.1812944320858425,1.7025610248682526,2.5822831289243937
2021-11-01,5180.0,6766.0,1944.0,11343.0,2.3033800613718958,1.9015848786839866,3.5867456789969134
2021-11-02,4675.0,6432.0,1939.0,11579.0,2.3925713622746945,2.0706534593654595,4.640459055778451
2021-11-03,4491.0,6418.0,1911.0,10998.0,2.3104697747197083,2.2496488374409958,5.485426924895773
2021-11-04,4145.0,5721.0,1718.0,10896.0,2.2500862414680887,2.3306853605433986,5.661471354422364
2021-11-05,3555.0,4720.0,1532.0,10164.0,2.096272581836792,2.3717501744476595,5.068569360716999
2021-11-06,2840.0,3732.0,1359.0,7683.0,1.8954843894651425,2.3837719232611483,4.413801892703889
2021-11-07,2756.0,3817.0,1094.0,8058.0,1.7377429058127127,2.36764272010484,3.982929839288962
2021-11-08,3387.0,4655.0,979.0,10961.0,1.4855696301569454,2.365240723743704,3.3715037816122018
2021-11-09,4051.0,5807.0,848.0,11753.0,1.3648018714456478,2.4373310245946977,2.743172746505883
2021-11-10,3598.0,5077.0,843.0,11677.0,1.183218607107891,2.453876910925907,2.1230709748206094
2021-11-11,3031.0,4479.0,770.0,11394.0,0.9776668620776959,2.4197890211846484,1.56697415287077
2021-11-12,2763.0,3918.0,751.0,10529.0,0.8241378224429513,2.3456763829248657,1.084190674954619
2021-11-13,2365.0,3286.0,722.0,8234.0,0.7094255496267845,2.2616206865481447,0.6461397154930115
2021-11-14,2566.0,3628.0,1019.0,8930.0,0.6244662022433357,2.154117239741657,0.5410196415913558
2021-11-15,2795.0,4108.0,767.0,10455.0,0.5392199690434506,2.062945443179601,0.4167891244075946
2021-11-16,2782.0,4065.0,699.0,11304.0,0.328763796788059,1.9852690868672702,0.3289206792179663
2021-11-17,2853.0,4134.0,801.0,11462.0,0.19017375735597025,1.813668205672196,0.3024999939468475
2021-11-18,3042.0,4305.0,812.0,12013.0,0.1494469870972805,1.688749447790072,0.2910749319033526
2021-11-19,2714.0,3982.0,702.0,10749.0,0.11764456203247872,1.2297924449480904,0.23727372851855716
2021-11-20,2191.0,3322.0,607.0,7893.0,0.08961810099796261,1.0957334803768273,0.16571456618266694
2021-11-21,2223.0,3337.0,674.0,8599.0,0.02698104231976013,0.9755411833238931,-0.08257439840173735
2021-11-22,2777.0,4297.0,667.0,12281.0,-0.08194395936470913,0.7961140402120039,-0.2639224655998838
2021-11-23,2631.0,4129.0,652.0,11919.0,-0.15941343258373572,0.6388555091908259,-0.3400849680814
2021-11-24,2630.0,3949.0,626.0,10874.0,-0.19354293933742023,0.4789882122022245,-0.45969010560112133
2021-11-25,2204.0,3313.0,567.0,8878.0,-0.22943503027873738,0.365358160263286,-0.5068492416715621
2021-11-26,2120.0,3101.0,553.0,13317.0,-0.5370401248941573,0.16424804600017215,-0.7921553398041743
2021-11-27,2034.0,2848.0,665.0,10317.0,-0.7411502092967633,0.021138120222298735,-0.8749168247418706
2021-11-28,2136.0,3063.0,624.0,9398.0,-0.8444441234394042,-0.08321703822401581,-0.970110898548046
2021-11-29,2491.0,3774.0,613.0,12920.0,-0.997592932718861,-0.21696636951838397,-1.0602609867243105
2021-11-30,3352.0,4645.0,747.0,14769.0,-0.9891019118744333,-0.403744495026855,-1.118213922154676
2021-12-01,2999.0,4185.0,795.0,13346.0,-1.0496586257649203,-0.5401512472826039,-1.0858106179078575
2021-12-02,2852.0,4344.0,835.0,13659.0,-1.1586571305848814,-0.6384413138286352,-1.079731172628141
2021-12-03,2484.0,3667.0,705.0,12961.0,-1.0628111418270296,-0.7519751922726149,-0.934747685693604
2021-12-04,2317.0,3377.0,740.0,9265.0,-0.950488347654983,-0.8015627343778313,-0.8247553261934282
2021-12-05,2055.0,3136.0,702.0,8741.0,-0.9508162118792624,-0.8672944032629836,-0.7324067975609251
2021-12-06,2688.0,3918.0,819.0,13274.0,-0.9302894478893213,-0.994266363073284,-0.5928089902985185
2021-12-07,2748.0,4021.0,701.0,13232.0,-1.0077817996054974,-1.081653768769571,-0.5584118052253526
2021-12-08,2581.0,4271.0,690.0,12383.0,-1.0615566163496875,-1.1197924891957272,-0.5971883389431523
2021-12-09,2596.0,4154.0,619.0,11569.0,-0.9943415956868317,-1.1303922556097408,-0.6705929286801035
2021-12-10,2248.0,3486.0,587.0,9974.0,-0.8673446879690193,-1.1520337046853801,-0.6187267184637346
2021-12-11,1990.0,3040.0,611.0,7622.0,-0.8470748042969416,-1.1646674826826935,-0.6441529909176257
2021-12-12,1953.0,2986.0,585.0,7411.0,-0.7824331732580404,-1.1542046398365915,-0.6758538335933821
2021-12-13,2414.0,3771.0,625.0,11059.0,-0.7075472515637732,-1.1569275210437708,-0.7273106604537163
2021-12-14,2481.0,4050.0,597.0,11334.0,-0.6484483271885079,-1.1339104448710278,-0.7138971371002741
2021-12-15,2266.0,3518.0,590.0,11588.0,-0.6855553464513999,-1.179331797005471,-0.7588289069331805
2021-12-16,2340.0,3623.0,619.0,12030.0,-0.7982549981571786,-1.226113056941441,-0.7792299089881212
2021-12-17,2230.0,3419.0,620.0,10654.0,-0.8434991438044883,-1.1026190058147076,-0.7800329986430237
2021-12-18,1894.0,2901.0,563.0,7223.0,-0.833122073922947,-0.9918296111751863,-0.7941649262276705
2021-12-19,2195.0,3168.0,880.0,6801.0,-0.688669954828398,-0.8920470219989483,-0.4765776949750314
2021-12-20,2322.0,4679.0,613.0,12144.0,-0.7936338954002641,-0.777026218754894,-0.5430838441555019
2021-12-21,2370.0,3499.0,600.0,10600.0,-0.765630361932381,-0.7418855279378316,-0.4928458572890777
2021-12-22,2611.0,3684.0,986.0,9168.0,-0.44847265549788445,-0.648476097737121,-0.008992535869257301
2021-12-23,2032.0,3061.0,584.0,8831.0,-0.2892706821184933,-0.6032896102047814,0.15469675668362148
2021-12-24,1748.0,2795.0,552.0,7013.0,-0.14419746944089754,-0.4834807974176233,0.3266911920650959
2021-12-25,1624.0,2459.0,568.0,5856.0,-0.11816729310723083,-0.4473886686427218,0.4157749181956866
2021-12-26,1980.0,3011.0,647.0,6240.0,-0.14455438874137957,-0.36636250349992033,0.24730821307835418
2021-12-27,2519.0,3708.0,759.0,10063.0,0.12279303705370684,-0.2683658206074631,0.5116896895047308
2021-12-28,3180.0,4462.0,945.0,11138.0,0.36089910454050333,-0.14634513627160445,0.7520296143663969
2021-12-29,2577.0,3955.0,833.0,11636.0,0.12211070669332999,-0.14175586337891527,0.453407031665314
2021-12-30,2858.0,4303.0,1045.0,10869.0,0.22274299321773017,-0.09712292272419908,0.675531065968346
2021-12-31,2115.0,3636.0,739.0,8304.0,0.23118864545952003,-0.021331948487257495,0.7231460272182796
2022-01-01,1936.0,3220.0,672.0,7248.0,0.21231272336013696,0.010182270651579183,0.7018142763255856
2022-01-02,2201.0,3465.0,745.0,8540.0,0.09186697390345296,0.015973711084052624,0.6227183095002637
2022-01-03,2735.0,4142.0,839.0,12021.0,0.002510925214661255,0.016829794525400992,0.5548466361458699
2022-01-04,2650.0,4170.0,634.0,14490.0,-0.42040020670202344,-0.0818808126796182,0.13951093575887696
2022-01-05,2738.0,4079.0,690.0,14319.0,-0.563082502569286,-0.12321520829935403,-0.11593209596976384
2022-01-06,2658.0,4321.0,702.0,14280.0,-0.8626552569029197,-0.13479290111317618,-0.5608978536881312
2022-01-07,2591.0,4723.0,682.0,12004.0,-0.9536081894887035,-0.06174379083222499,-0.790044518197249
2022-01-08,2176.0,3417.0,706.0,8822.0,-0.9730060387143149,-0.06929173763147901,-0.8363615279544246
2022-01-09,2385.0,3520.0,746.0,8695.0,-0.9179288779429408,-0.1007731826273272,-0.8386449373346513
2022-01-10,2553.0,3988.0,662.0,13812.0,-1.0762075247422274,-0.21680627547309975,-1.060254718144334
2022-01-11,2772.0,4990.0,641.0,12926.0,-0.9298872937642978,-0.15881225161059476,-0.9703538239712689
2022-01-12,3097.0,4471.0,931.0,12224.0,-0.6818387138557739,-0.18673241360630377,-0.6675610635002978
2022-01-13,2983.0,4340.0,987.0,12401.0,-0.45987276836385144,-0.1875367749459162,-0.3534900105412254
2022-01-14,2678.0,4073.0,832.0,11643.0,-0.4078350846255852,-0.22057699953408927,-0.22248585936998388
2022-01-15,2061.0,3126.0,708.0,8757.0,-0.4325210303854048,-0.25112504077088116,-0.21402986554390444
2022-01-16,2779.0,3880.0,1350.0,8298.0,-0.2908799141109088,-0.23913629556356183,0.21863367801094016
2022-01-17,2385.0,3490.0,749.0,10329.0,-0.10008557638270182,-0.2638085213561748,0.44906668466822963
2022-01-18,2678.0,4184.0,818.0,13171.0,-0.14322212025387093,-0.3456364567779943,0.5440509974974763
2022-01-19,2614.0,4005.0,723.0,13453.0,-0.36525832140035275,-0.39295177510601964,0.34689409487629935
2022-01-20,2749.0,4171.0,831.0,13250.0,-0.48822128876684107,-0.47117086578839656,0.20161894502815553
2022-01-21,2668.0,4299.0,762.0,15529.0,-0.7407355151274865,-0.6194281489394432,-0.0330878210393816
2022-01-22,2237.0,3553.0,799.0,12819.0,-0.9342048912597127,-0.741504087654924,-0.1585398788975002
2022-01-23,2413.0,3548.0,920.0,10975.0,-1.1900130854307713,-0.7940383243285125,-0.5645244153986677
2022-01-24,3238.0,5175.0,1188.0,23849.0,-1.6633394516802746,-1.0152441453318424,-0.8125719673640536
2022-01-25,3121.0,4922.0,836.0,20104.0,-1.8493104540913992,-1.0877992238677916,-1.0464107913185274
2022-01-26,3012.0,5011.0,891.0,17558.0,-1.896273853351327,-1.084504739164694,-1.0702490634021569
2022-01-27,3468.0,6111.0,812.0,17868.0,-1.8785095004756092,-1.0245235364628875,-1.2257003351669795
2022-01-28,4507.0,7094.0,790.0,14895.0,-1.3831643659719326,-0.9077835765652418,-1.173159058584796
2022-01-29,2776.0,4685.0,753.0,10094.0,-1.1335077377391927,-0.8386778855913886,-1.0993407356665994
2022-01-30,2467.0,3934.0,817.0,9539.0,-1.0525471831847397,-0.8234104261595395,-1.1050415423799438
2022-01-31,3004.0,4507.0,757.0,13085.0,-0.6100259778295098,-0.7640032233166685,-0.9964417016281358
2022-02-01,3113.0,4676.0,1003.0,13217.0,-0.2704485671131405,-0.7898717591342905,-0.6130730492318125
2022-02-02,3014.0,4616.0,1001.0,15426.0,-0.16244734174157324,-0.8518405438922259,-0.45391780721109337
2022-02-03,2822.0,4509.0,950.0,14881.0,-0.15219676493589643,-0.8946734381500001,-0.24260443989298228
2022-02-04,2782.0,4274.0,819.0,12856.0,-0.4564215773189044,-0.9058330414919002,-0.14138747991849365
2022-02-05,2403.0,3861.0,832.0,8768.0,-0.48083343078989244,-0.8520008473960192,-0.040431750777321036
2022-02-06,2888.0,4224.0,1384.0,7891.0,-0.2856075697097113,-0.8171513546045502,0.36142312369006396
2022-02-07,2966.0,4473.0,1039.0,12072.0,-0.24196880495647352,-0.7878610740926555,0.5552623561473139
2022-02-08,2948.0,4469.0,844.0,12107.0,-0.22472677501436758,-0.7442817270884006,0.5071130227168879
2022-02-09,3241.0,4658.0,1227.0,12547.0,0.003276395810135856,-0.6797523423958307,0.7571561848343545
2022-02-10,2644.0,4055.0,707.0,13255.0,0.05604789898116558,-0.6901907359144103,0.6892558990626219
2022-02-11,2360.0,3560.0,625.0,11458.0,0.03405036225750678,-0.6491216513307674,0.6363945605244686
2022-02-12,2098.0,3144.0,673.0,8137.0,-0.006885473489743945,-0.5700815190018372,0.5657812802028153
2022-02-13,2099.0,3148.0,757.0,7879.0,-0.21996361183529056,-0.5279216373073514,0.16809804824243033
2022-02-14,2044.0,3195.0,609.0,12800.0,-0.5265402150146096,-0.4005698057548191,-0.16526333764321047
2022-02-15,2519.0,3639.0,633.0,12088.0,-0.6454490844195346,-0.2918891059551998,-0.3170479057578995
2022-02-16,2478.0,3672.0,617.0,11549.0,-0.804664098070122,-0.23587442343715326,-0.7441405210282774
2022-02-17,2379.0,3546.0,626.0,11830.0,-0.7848218014805728,-0.2705016942994522,-0.7347938069809434
2022-02-18,2177.0,3247.0,592.0,11532.0,-0.8383719168106547,-0.48434168909850417,-0.7594038350807221
2022-02-19,1958.0,2767.0,714.0,7944.0,-0.8605874665678136,-0.5825359104831656,-0.7089400983242746
2022-02-20,2134.0,3049.0,822.0,7742.0,-0.8305500788027157,-0.6062781981688504,-0.6421945319006476
2022-02-21,2266.0,3300.0,852.0,10531.0,-0.6001993849833727,-0.6356150630564744,-0.3260764175915756
2022-02-22,2316.0,3231.0,767.0,13747.0,-0.7692471192799563,-0.7748427654439037,-0.3085826274784352
2022-02-23,2252.0,3232.0,623.0,13349.0,-0.951362449177982,-0.8333296133154539,-0.3969634043607411
2022-02-24,2150.0,3049.0,608.0,23245.0,-1.6986661576867255,-1.1964017022791367,-0.942509525438496
2022-02-25,2012.0,2778.0,539.0,15370.0,-1.9292993026569385,-1.389341173370773,-1.142279206993
2022-02-26,1551.0,2139.0,439.0,8633.0,-2.0548234883674326,-1.525877203121104,-1.380382190627626
2022-02-27,1508.0,2170.0,444.0,7881.0,-2.218396116353864,-1.6944594996095004,-1.6892825611843474
2022-02-28,2051.0,2880.0,449.0,12743.0,-2.338525997111022,-1.8331190938104651,-2.118427980442087
2022-03-01,1820.0,2692.0,428.0,13544.0,-2.425485848393896,-2.0028441638442183,-2.3955082270902945
2022-03-02,1952.0,2828.0,477.0,12576.0,-2.416300316462073,-2.1332863942156095,-2.4471017563045447
2022-03-03,2032.0,3034.0,484.0,12283.0,-1.8464554209520578,-2.1520941938428737,-2.067729307702544
2022-03-04,1944.0,2974.0,442.0,11521.0,-1.6298698745451115,-2.1532296832895725,-1.957289729348084
2022-03-05,1618.0,2557.0,501.0,7805.0,-1.5405144489125122,-2.1461968440692485,-1.8093046758737097
2022-03-06,1751.0,2551.0,560.0,7818.0,-1.4416016147628874,-2.1486050298914714,-1.6506005268776711
2022-03-07,2149.0,3370.0,504.0,13640.0,-1.451068891859534,-2.1003991504390624,-1.6052430286718975
2022-03-08,2785.0,4060.0,528.0,14241.0,-1.1657884206885676,-2.064994820032951,-1.5158172810377983
2022-03-09,2561.0,3804.0,501.0,12756.0,-0.9801042991531213,-2.0380852740757183,-1.4903779179094327
2022-03-10,2275.0,3385.0,558.0,13015.0,-0.9464039787322238,-2.041842081210287,-1.450937991669811
