ticker,event_date,label_source,label_status
MITQ,2021-07-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MITQ,2021-07-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MITQ,2021-07-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MNDY,2022-02-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MNTS,2023-10-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOH,2023-10-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-06-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-06-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-06-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-06-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-06-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-06-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-06-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-07-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-07-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-07-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-07-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-07-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-07-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-07-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MOXC,2021-07-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MRIN,2021-07-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MRIN,2021-07-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MRNA,2021-07-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MRNA,2021-12-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MRVI,2023-05-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MSAI,2023-12-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MSC,2021-07-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MSGM,2023-01-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MSGM,2023-02-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MSGM,2023-02-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MSGM,2023-02-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MSGM,2023-04-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MSS,2023-10-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MULN,2023-12-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MURF,2023-09-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MURF,2023-09-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MWG,2023-04-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MWG,2023-04-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MXC,2021-07-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MXC,2021-10-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MXC,2021-10-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MXC,2022-03-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MXC,2022-03-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MXC,2022-03-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MXC,2022-03-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MXC,2022-04-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MYNZ,2022-01-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MYO,2021-08-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MYO,2022-01-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NAAS,2023-03-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NARI,2023-11-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NBTX,2023-05-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-07-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-07-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-07-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-07-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-07-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-07-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-07-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-07-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-08-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NEGG,2021-11-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NFLX,2022-01-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NIR,2023-03-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NIR,2023-04-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NIR,2023-04-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NIR,2023-04-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NKTX,2022-04-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NKTX,2022-04-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NOGN,2023-04-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NRXP,2021-07-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NRXP,2021-07-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NSYS,2021-06-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NSYS,2021-07-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NTRB,2021-10-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NTRB,2021-10-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NTRB,2022-01-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NTRP,2023-10-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NURO,2021-07-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NURO,2021-07-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NURO,2021-07-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NURO,2021-07-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NURO,2021-07-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NUWE,2022-12-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NUZE,2023-01-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NVAX,2021-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NVAX,2021-12-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NVCT,2022-04-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NVCT,2022-04-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NVDA,2021-11-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NVEI,2021-12-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NWGL,2023-09-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NXTT,2023-08-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NXTT,2023-09-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
NXTT,2023-10-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
OLIT,2023-11-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
OMH,2023-05-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
OMH,2023-05-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
OMH,2023-05-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ORPH,2021-07-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ORPH,2021-07-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
OTRK,2021-06-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
OTRK,2021-12-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PAPL,2023-11-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PBLA,2023-06-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PETZ,2021-06-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PEV,2022-06-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PHIN,2023-07-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PIK,2022-01-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PIXY,2023-11-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PIXY,2023-11-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PKBO,2022-12-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PKST,2023-06-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PLSE,2021-07-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PLSE,2021-08-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PLSE,2023-11-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
POLCQ,2023-12-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PRAA,2023-05-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PRFX,2023-07-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PRFX,2023-07-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PRFX,2023-07-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PSQH,2023-07-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PSQH,2023-07-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PSQH,2023-07-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PTLO,2021-11-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PTON,2022-02-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PTPI,2023-04-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PUBM,2021-06-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PWM,2023-07-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PWM,2023-07-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PWM,2023-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PWM,2023-07-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PWM,2023-07-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PWM,2023-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
PXMD,2023-11-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
QSG,2023-05-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RANI,2021-08-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RANI,2021-08-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RANI,2022-01-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RAPT,2021-06-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RBLX,2021-11-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RCLF,2023-09-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RDBX,2021-10-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RDBX,2021-10-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RDBX,2021-11-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RDBX,2021-11-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RDBX,2022-04-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RDBX,2022-05-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RDBX,2022-06-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RGC,2021-08-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RGC,2021-08-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RGC,2021-08-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RGC,2021-09-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RGC,2021-09-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RGC,2021-10-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RGC,2021-10-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RHE,2021-06-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RHE,2021-12-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RILY,2023-11-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RIVN,2021-11-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RIVN,2021-11-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RIVN,2021-11-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RIVN,2021-12-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RIVN,2021-12-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RIVN,2021-12-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RIVN,2022-01-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RIVN,2022-02-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RLMD,2021-07-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RMED,2022-12-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RNA,2023-03-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RNXT,2021-08-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RNXT,2021-09-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RSLS,2021-06-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RSLS,2023-02-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RSLS,2023-04-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
RZLT,2021-05-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SATX,2022-12-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SAVA,2021-07-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SAVA,2021-08-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SCKT,2021-07-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SCLX,2023-04-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-05-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-05-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-05-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-06-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-06-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-06-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-06-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-06-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-07-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SDA,2023-07-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SECO,2023-02-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEED,2021-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEED,2021-07-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEED,2022-03-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEQL,2023-09-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEV,2021-11-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEV,2021-11-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEV,2021-11-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEV,2022-04-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEZL,2023-11-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEZL,2023-12-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SEZL,2023-12-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SFWL,2023-05-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SGMA,2021-12-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SGMA,2021-12-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SGMA,2023-05-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SGOC,2021-07-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SGOC,2021-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SGOC,2021-07-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SGOC,2021-07-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SHOP,2022-04-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SI,2021-10-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SIDU,2022-03-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SJ,2021-07-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SKYH,2022-03-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SKYH,2022-03-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SKYH,2022-03-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SKYH,2022-04-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SKYH,2022-04-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SKYH,2022-05-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SKYH,2022-05-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SMCI,2023-05-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SMLR,2022-03-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SMLR,2023-02-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SNCE,2021-10-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SNOW,2022-03-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SNPX,2021-09-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SNPX,2021-10-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SNPX,2021-10-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SNTG,2021-07-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SNTG,2021-08-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SOAR,2023-11-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SOPA,2021-11-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SOPA,2021-11-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SOPA,2021-12-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SOPA,2021-12-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SOPA,2022-06-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SOS,2023-01-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SOUN,2022-05-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SOUN,2022-05-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SOUN,2022-05-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SPPL,2023-09-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SPRC,2023-10-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SPRC,2023-10-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SPRC,2023-10-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SQBG,2021-07-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SQBG,2021-07-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SQBG,2021-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SQBG,2021-07-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SQBG,2021-07-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SQBG,2021-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SQBG,2021-07-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SQBG,2021-07-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SQBG,2021-07-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SQBG,2021-08-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SRPT,2023-10-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SRZN,2021-09-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SSNT,2021-06-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SSNT,2021-06-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SST,2022-04-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SST,2022-04-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SST,2022-04-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SST,2022-04-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SWAV,2023-11-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SWIN,2023-09-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SWIN,2023-09-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SWVL,2022-04-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SWVL,2022-04-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SWVL,2022-04-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SWVL,2022-04-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
SYM,2022-06-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TBLT,2022-05-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TCBP,2023-01-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TCJH,2023-05-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TCJH,2023-05-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TCJH,2023-05-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TKAT,2021-05-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TKAT,2021-06-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TKAT,2021-06-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TKAT,2021-06-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TKAT,2021-06-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TKAT,2021-07-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TKAT,2021-08-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TKLF,2022-01-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TMC,2021-09-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TMC,2021-09-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TNON,2022-05-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TOP,2022-06-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TOP,2022-06-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TOP,2023-04-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TOP,2023-05-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TOP,2023-05-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TOP,2023-05-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TOP,2023-05-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TPST,2021-07-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TPST,2021-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TPST,2021-07-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TPST,2023-10-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TRU,2023-10-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TRUP,2023-03-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2021-11-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2021-12-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-01-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-04-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-04-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-04-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-04-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-05-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
TSLA,2022-05-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
