date,pm25_mean,pm25_median,pm25_max,aqi_mean,aqi_max,n_monitors,n_counties,high_aqi100_raw,high_aqi150_raw,pm25_top_decile_raw
2019-12-30,1.252083,1.252083,2.520833,,,2,2,0.0,0.0,0.0
2019-12-31,5.364583,5.364583,5.983333,,,2,2,0.0,0.0,0.0
2020-01-01,2.613020875,2.3,4.0,15.0,22.0,8,5,0.0,0.0,0.0
2020-01-02,8.9333335,8.9333335,9.641667,,,2,2,0.0,0.0,0.0
2020-01-03,13.26875,13.26875,13.9625,,,2,2,0.0,0.0,1.0
2020-01-04,11.3265625,11.45,13.2,55.833333333333336,59.0,8,5,0.0,0.0,0.0
2020-01-05,1.4000000000000001,1.4000000000000001,2.083333,,,2,2,0.0,0.0,0.0
2020-01-06,6.764583,6.764583,7.645833,,,2,2,0.0,0.0,0.0
2020-01-07,9.8921875,8.399999999999999,22.0,52.0,75.0,8,5,0.0,0.0,0.0
2020-01-08,6.3479165,6.3479165,7.1875,,,2,2,0.0,0.0,0.0
2020-01-09,3.508333,3.508333,3.820833,,,2,2,0.0,0.0,0.0
2020-01-10,6.536979125,6.45,7.5,37.166666666666664,42.0,8,5,0.0,0.0,0.0
2020-01-11,6.44375,6.44375,8.4375,,,2,2,0.0,0.0,0.0
2020-01-12,3.1979165,3.1979165,4.325,,,2,2,0.0,0.0,0.0
2020-01-13,7.85430375,8.25,11.0,46.666666666666664,55.0,8,5,0.0,0.0,0.0
2020-01-14,10.788225,10.788225,13.634783,,,2,2,0.0,0.0,0.0
2020-01-15,12.69375,12.69375,13.270833,,,2,2,0.0,0.0,0.0
2020-01-16,8.0484375,7.85,10.3,44.833333333333336,53.0,8,5,0.0,0.0,0.0
2020-01-17,2.4458335,2.4458335,2.716667,,,2,2,0.0,0.0,0.0
2020-01-18,4.214583,4.214583,5.033333,,,2,2,0.0,0.0,0.0
2020-01-19,5.4661458750000005,5.2,8.3,31.5,46.0,8,5,0.0,0.0,0.0
2020-01-20,2.5,2.5,2.604167,,,2,2,0.0,0.0,0.0
2020-01-21,4.1583334999999995,4.1583334999999995,4.391667,,,2,2,0.0,0.0,0.0
2020-01-22,11.28125,10.75,13.9,56.0,60.0,8,5,0.0,0.0,0.0
2020-01-23,19.5354165,19.5354165,20.0625,,,2,2,0.0,0.0,1.0
2020-01-24,20.9154165,20.9154165,22.620833,,,2,2,0.0,0.0,1.0
2020-01-25,6.51965575,7.0,7.2,37.0,40.0,8,5,0.0,0.0,0.0
2020-01-26,4.4520835000000005,4.4520835000000005,4.829167,,,2,2,0.0,0.0,0.0
2020-01-27,5.1458335,5.1458335,5.554167,,,2,2,0.0,0.0,0.0
2020-01-28,2.18229175,2.0020835,3.3,12.5,18.0,8,5,0.0,0.0,0.0
2020-01-29,2.33125,2.33125,2.575,,,2,2,0.0,0.0,0.0
2020-01-30,4.946130999999999,4.946130999999999,5.2875,,,2,2,0.0,0.0,0.0
2020-01-31,8.125,8.425,10.1,46.833333333333336,53.0,8,5,0.0,0.0,0.0
2020-02-01,17.7583335,17.7583335,19.4,,,2,2,0.0,0.0,1.0
2020-02-02,12.102083499999999,12.102083499999999,13.05,,,2,2,0.0,0.0,0.0
2020-02-03,8.7609375,8.7791665,10.8,46.833333333333336,54.0,8,5,0.0,0.0,0.0
2020-02-04,13.8708335,13.8708335,14.254167,,,2,2,0.0,0.0,1.0
2020-02-05,4.264583,4.264583,4.820833,,,2,2,0.0,0.0,0.0
2020-02-06,6.60989575,6.1,12.6,37.166666666666664,58.0,8,5,0.0,0.0,0.0
2020-02-07,4.4604165,4.4604165,5.383333,,,2,2,0.0,0.0,0.0
2020-02-08,5.40625,5.40625,6.145833,,,2,2,0.0,0.0,0.0
2020-02-09,9.09375,9.1,10.5,49.833333333333336,54.0,8,5,0.0,0.0,0.0
2020-02-10,7.714582999999999,7.714582999999999,8.520833,,,2,2,0.0,0.0,0.0
2020-02-11,6.375,6.375,6.945833,,,2,2,0.0,0.0,0.0
2020-02-12,8.231175625,8.0,9.5,45.333333333333336,52.0,8,5,0.0,0.0,0.0
2020-02-13,7.283333,7.283333,8.183333,,,2,2,0.0,0.0,0.0
2020-02-14,3.452083,3.452083,3.608333,,,2,2,0.0,0.0,0.0
2020-02-15,6.530729125,5.95,12.4,37.5,57.0,8,5,0.0,0.0,0.0
2020-02-16,9.6541665,9.6541665,11.0875,,,2,2,0.0,0.0,0.0
2020-02-17,9.8895835,9.8895835,9.966667,,,2,2,0.0,0.0,0.0
2020-02-18,11.19322925,11.649999999999999,13.2,56.5,59.0,8,5,0.0,0.0,0.0
2020-02-19,6.1877715,6.1877715,6.413043,,,2,2,0.0,0.0,0.0
2020-02-20,3.5895835,3.5895835,3.966667,,,2,2,0.0,0.0,0.0
2020-02-21,4.777604125,4.31875,9.8,27.833333333333332,52.0,8,5,0.0,0.0,0.0
2020-02-22,8.5791665,8.5791665,8.675,,,2,2,0.0,0.0,0.0
2020-02-23,11.45625,11.45625,11.641667,,,2,2,0.0,0.0,0.0
2020-02-24,16.30104175,16.4,18.854167,64.5,68.0,8,5,0.0,0.0,1.0
2020-02-25,10.7333335,10.7333335,11.9,,,2,2,0.0,0.0,0.0
2020-02-26,5.5854165,5.5854165,6.5,,,2,2,0.0,0.0,0.0
2020-02-27,3.053950142857143,2.681818,7.9,19.6,44.0,7,5,0.0,0.0,0.0
2020-02-28,6.166667,6.166667,6.529167,,,2,2,0.0,0.0,0.0
2020-02-29,3.4812499999999997,3.4812499999999997,4.2875,,,2,2,0.0,0.0,0.0
2020-03-01,4.9291667142857145,4.691667,6.4,28.6,36.0,7,5,0.0,0.0,0.0
2020-03-02,11.1375,11.1375,11.966667,,,2,2,0.0,0.0,0.0
2020-03-03,11.4833335,11.4833335,11.75,,,2,2,0.0,0.0,0.0
2020-03-04,3.7208332857142854,4.0,4.1,19.8,23.0,7,5,0.0,0.0,0.0
2020-03-05,4.7604165,4.7604165,5.5,,,2,2,0.0,0.0,0.0
2020-03-06,5.7979165,5.7979165,6.945833,,,2,2,0.0,0.0,0.0
2020-03-07,3.12708325,3.2666665,4.4,19.333333333333332,24.0,8,5,0.0,0.0,0.0
2020-03-08,4.2375,4.2375,5.029167,,,2,2,0.0,0.0,0.0
2020-03-09,9.404166499999999,9.404166499999999,10.075,,,2,2,0.0,0.0,0.0
2020-03-10,8.5354165,8.5354165,8.8125,,,2,2,0.0,0.0,0.0
2020-03-11,4.6704545,4.6704545,4.95,,,2,2,0.0,0.0,0.0
2020-03-12,7.1541665,7.1541665,8.4125,,,2,2,0.0,0.0,0.0
2020-03-13,4.2375,4.2375,5.795833,,,2,2,0.0,0.0,0.0
2020-03-14,2.3666665,2.3666665,3.65,,,2,2,0.0,0.0,0.0
2020-03-15,2.7416665,2.7416665,3.383333,,,2,2,0.0,0.0,0.0
2020-03-16,3.3375,3.3375,4.545833,,,2,2,0.0,0.0,0.0
2020-03-17,5.19375,5.19375,6.533333,,,2,2,0.0,0.0,0.0
2020-03-18,6.3291664999999995,6.3291664999999995,7.183333,,,2,2,0.0,0.0,0.0
2020-03-19,3.8145835000000003,3.8145835000000003,4.6375,,,2,2,0.0,0.0,0.0
2020-03-20,9.935416499999999,9.935416499999999,11.295833,,,2,2,0.0,0.0,0.0
2020-03-21,2.25,2.25,3.216667,,,2,2,0.0,0.0,0.0
2020-03-22,3.9604165,3.9604165,4.7625,,,2,2,0.0,0.0,0.0
2020-03-23,3.2229165,3.2229165,3.9,,,2,2,0.0,0.0,0.0
2020-03-24,2.4333335,2.4333335,3.0,,,2,2,0.0,0.0,0.0
2020-03-25,4.1583334999999995,4.1583334999999995,5.429167,,,2,2,0.0,0.0,0.0
2020-03-26,6.0791665,6.0791665,7.070833,,,2,2,0.0,0.0,0.0
2020-03-27,5.275,5.275,5.525,,,2,2,0.0,0.0,0.0
2020-03-28,3.6145829999999997,3.6145829999999997,4.395833,,,2,2,0.0,0.0,0.0
2020-03-29,1.2166665,1.2166665,2.483333,,,2,2,0.0,0.0,0.0
2020-03-30,5.395833,5.395833,7.033333,,,2,2,0.0,0.0,0.0
2020-03-31,2.670833,2.670833,3.620833,,,2,2,0.0,0.0,0.0
2020-04-01,3.6104165,3.6104165,4.545833,,,2,2,0.0,0.0,0.0
2020-04-02,2.247917,2.247917,2.791667,,,2,2,0.0,0.0,0.0
2020-04-03,0.8625,0.8625,1.395833,,,2,2,0.0,0.0,0.0
2020-04-04,1.8729164999999999,1.8729164999999999,2.470833,,,2,2,0.0,0.0,0.0
2020-04-05,8.84375,8.84375,10.1,,,2,2,0.0,0.0,0.0
2020-04-06,4.327083,4.327083,4.745833,,,2,2,0.0,0.0,0.0
2020-04-07,4.539881,4.539881,5.075,,,2,2,0.0,0.0,0.0
2020-04-08,9.952083,9.952083,10.283333,,,2,2,0.0,0.0,0.0
2020-04-09,4.84375,4.84375,5.4625,,,2,2,0.0,0.0,0.0
2020-04-10,1.75,1.75,2.304167,,,2,2,0.0,0.0,0.0
2020-04-11,2.5291665,2.5291665,3.358333,,,2,2,0.0,0.0,0.0
2020-04-12,6.4416665,6.4416665,7.0625,,,2,2,0.0,0.0,0.0
2020-04-13,5.0916665000000005,5.0916665000000005,6.8125,,,2,2,0.0,0.0,0.0
2020-04-14,3.0141665,3.0141665,3.833333,,,2,2,0.0,0.0,0.0
2020-04-15,4.28125,4.28125,5.166667,,,2,2,0.0,0.0,0.0
2020-04-16,4.2,4.2,4.558333,,,2,2,0.0,0.0,0.0
2020-04-17,7.1416664999999995,7.1416664999999995,8.370833,,,2,2,0.0,0.0,0.0
2020-04-18,4.8520835,4.8520835,5.416667,,,2,2,0.0,0.0,0.0
2020-04-19,6.9583335,6.9583335,7.366667,,,2,2,0.0,0.0,0.0
2020-04-20,3.275,3.275,4.1125,,,2,2,0.0,0.0,0.0
2020-04-21,4.579167,4.579167,5.454167,,,2,2,0.0,0.0,0.0
2020-04-22,2.329167,2.329167,3.441667,,,2,2,0.0,0.0,0.0
2020-04-23,7.1541665000000005,7.1541665000000005,7.9375,,,2,2,0.0,0.0,0.0
2020-04-24,4.425000000000001,4.425000000000001,5.3375,,,2,2,0.0,0.0,0.0
2020-04-25,6.7041664999999995,6.7041664999999995,6.983333,,,2,2,0.0,0.0,0.0
2020-04-26,3.8062500000000004,3.8062500000000004,4.695833,,,2,2,0.0,0.0,0.0
2020-04-27,1.16875,1.16875,1.6375,,,2,2,0.0,0.0,0.0
2020-04-28,3.5051135,3.5051135,4.1875,,,2,2,0.0,0.0,0.0
2020-04-29,5.839583,5.839583,6.433333,,,2,2,0.0,0.0,0.0
2020-04-30,6.225,6.225,8.183333,,,2,2,0.0,0.0,0.0
2020-05-01,3.1291665,3.1291665,4.445833,,,2,2,0.0,0.0,0.0
2020-05-02,2.9875,2.9875,3.720833,,,2,2,0.0,0.0,0.0
2020-05-03,6.085417,6.085417,6.691667,,,2,2,0.0,0.0,0.0
2020-05-04,3.4895835,3.4895835,3.775,,,2,2,0.0,0.0,0.0
2020-05-05,2.3729165,2.3729165,3.495833,,,2,2,0.0,0.0,0.0
2020-05-06,3.7145835,3.7145835,4.691667,,,2,2,0.0,0.0,0.0
2020-05-07,3.7249999999999996,3.7249999999999996,3.925,,,2,2,0.0,0.0,0.0
2020-05-08,3.99375,3.99375,4.516667,,,2,2,0.0,0.0,0.0
2020-05-09,1.7020835,1.7020835,2.229167,,,2,2,0.0,0.0,0.0
2020-05-10,3.5854165,3.5854165,4.733333,,,2,2,0.0,0.0,0.0
2020-05-11,3.552083,3.552083,3.995833,,,2,2,0.0,0.0,0.0
2020-05-12,2.375,2.375,3.391667,,,2,2,0.0,0.0,0.0
2020-05-13,3.8291665,3.8291665,4.520833,,,2,2,0.0,0.0,0.0
2020-05-14,5.262499999999999,5.262499999999999,5.879167,,,2,2,0.0,0.0,0.0
2020-05-15,9.9708335,9.9708335,10.825,,,2,2,0.0,0.0,0.0
2020-05-16,3.28125,3.28125,3.7875,,,2,2,0.0,0.0,0.0
2020-05-17,2.1729165,2.1729165,3.2875,,,2,2,0.0,0.0,0.0
2020-05-18,3.1875,3.1875,3.683333,,,2,2,0.0,0.0,0.0
2020-05-19,3.627083,3.627083,4.233333,,,2,2,0.0,0.0,0.0
2020-05-20,2.904167,2.904167,3.604167,,,2,2,0.0,0.0,0.0
2020-05-21,5.521875,5.95,6.304167,33.0,33.0,4,3,0.0,0.0,0.0
2020-05-22,5.5375,5.5375,7.329167,,,2,2,0.0,0.0,0.0
2020-05-23,3.795833,3.795833,4.745833,,,2,2,0.0,0.0,0.0
2020-05-24,6.416666600000001,6.5,7.3,39.0,41.0,5,3,0.0,0.0,0.0
2020-05-25,5.7020835000000005,5.7020835000000005,5.9,,,2,2,0.0,0.0,0.0
2020-05-26,8.035416999999999,8.035416999999999,8.891667,,,2,2,0.0,0.0,0.0
2020-05-27,2.6155,2.3,3.804167,14.0,18.0,5,3,0.0,0.0,0.0
2020-05-28,6.066667,6.066667,6.066667,,,1,1,0.0,0.0,0.0
2020-05-29,7.070833,7.070833,7.070833,,,1,1,0.0,0.0,0.0
2020-05-30,4.63541675,4.6708335000000005,4.9,25.666666666666668,27.0,4,3,0.0,0.0,0.0
2020-05-31,2.258333,2.258333,2.258333,,,1,1,0.0,0.0,0.0
2020-06-01,2.908333,2.908333,2.908333,,,1,1,0.0,0.0,0.0
2020-06-02,5.742013999999999,5.6895834999999995,8.7,42.0,48.0,4,2,0.0,0.0,0.0
2020-06-03,8.595833333333333,8.0,10.0,53.0,53.0,3,3,0.0,0.0,0.0
2020-06-04,8.5333335,8.5333335,9.575,,,2,2,0.0,0.0,0.0
2020-06-05,9.25,9.5,11.0,48.666666666666664,55.0,5,3,0.0,0.0,0.0
2020-06-06,8.0791665,8.0791665,9.1,,,2,2,0.0,0.0,0.0
2020-06-07,2.5854165,2.5854165,3.270833,,,2,2,0.0,0.0,0.0
2020-06-08,4.2125,4.2041664999999995,4.5,24.5,25.0,4,3,0.0,0.0,0.0
2020-06-09,7.983333,7.983333,8.383333,,,2,2,0.0,0.0,0.0
2020-06-10,10.0125,10.0125,10.9875,,,2,2,0.0,0.0,0.0
2020-06-11,9.835,9.8,11.4,52.0,55.0,5,3,0.0,0.0,0.0
2020-06-12,5.3708335,5.3708335,5.75,,,2,2,0.0,0.0,0.0
2020-06-13,2.3479165,2.3479165,2.55,,,2,2,0.0,0.0,0.0
2020-06-14,2.91041675,2.9895835,3.9,20.0,22.0,4,3,0.0,0.0,0.0
2020-06-15,4.445833,4.445833,4.470833,,,2,2,0.0,0.0,0.0
2020-06-16,4.4125,4.4125,4.775,,,2,2,0.0,0.0,0.0
2020-06-17,3.996875,4.0145835,4.9,25.0,27.0,4,3,0.0,0.0,0.0
2020-06-18,4.2958335000000005,4.2958335000000005,4.9375,,,2,2,0.0,0.0,0.0
2020-06-19,4.785417,4.785417,6.066667,,,2,2,0.0,0.0,0.0
2020-06-20,9.71145825,9.35,11.7875,51.5,52.0,4,3,0.0,0.0,0.0
2020-06-21,6.5208335,6.5208335,7.704167,,,2,2,0.0,0.0,0.0
2020-06-22,5.69375,5.69375,6.341667,,,2,2,0.0,0.0,0.0
2020-06-23,10.1416668,9.9,11.979167,52.666666666666664,54.0,5,3,0.0,0.0,0.0
2020-06-24,7.7749999999999995,7.7749999999999995,8.654167,,,2,2,0.0,0.0,0.0
2020-06-25,6.3125,6.3125,7.025,,,2,2,0.0,0.0,0.0
2020-06-26,8.035,8.0,8.4375,43.666666666666664,44.0,5,3,0.0,0.0,0.0
2020-06-27,12.070833499999999,12.070833499999999,12.941667,,,2,2,0.0,0.0,0.0
2020-06-28,11.6104165,11.6104165,11.833333,,,2,2,0.0,0.0,0.0
2020-06-29,6.972499999999999,6.729167,7.8,37.666666666666664,43.0,5,3,0.0,0.0,0.0
2020-06-30,4.2708335,4.2708335,5.116667,,,2,2,0.0,0.0,0.0
2020-07-01,6.2020835,6.2020835,6.6625,,,2,2,0.0,0.0,0.0
2020-07-02,9.165000000000001,9.1,12.2,49.333333333333336,57.0,5,3,0.0,0.0,0.0
2020-07-03,13.310416499999999,13.310416499999999,14.808333,,,2,2,0.0,0.0,1.0
2020-07-04,13.1833335,13.1833335,15.9,,,2,2,0.0,0.0,1.0
2020-07-05,15.5558332,15.7,16.7,62.666666666666664,65.0,5,3,0.0,0.0,1.0
2020-07-06,12.589583000000001,12.589583000000001,12.983333,,,2,2,0.0,0.0,0.0
2020-07-07,7.960416500000001,7.960416500000001,9.470833,,,2,2,0.0,0.0,0.0
2020-07-08,8.9816666,9.0,10.745833,49.666666666666664,53.0,5,3,0.0,0.0,0.0
2020-07-09,6.9541664999999995,6.9541664999999995,8.8125,,,2,2,0.0,0.0,0.0
2020-07-10,3.7729169999999996,3.7729169999999996,4.616667,,,2,2,0.0,0.0,0.0
2020-07-11,7.276666799999999,7.0,8.1,41.0,45.0,5,3,0.0,0.0,0.0
2020-07-12,5.8625,5.8625,6.520833,,,2,2,0.0,0.0,0.0
2020-07-13,5.6958335,5.6958335,6.0875,,,2,2,0.0,0.0,0.0
2020-07-14,4.750833399999999,4.7,5.8,27.0,32.0,5,3,0.0,0.0,0.0
2020-07-15,5.05625,5.05625,6.066667,,,2,2,0.0,0.0,0.0
2020-07-16,3.4437499999999996,3.4437499999999996,4.283333,,,2,2,0.0,0.0,0.0
2020-07-17,7.030833400000001,7.1,8.2,40.0,46.0,5,3,0.0,0.0,0.0
2020-07-18,9.347916999999999,9.347916999999999,9.741667,,,2,2,0.0,0.0,0.0
2020-07-19,13.616666500000001,13.616666500000001,14.245833,,,2,2,0.0,0.0,1.0
2020-07-20,10.6575,10.508333,11.5,53.666666666666664,55.0,5,3,0.0,0.0,0.0
2020-07-21,5.4589675,5.4589675,5.830435,,,2,2,0.0,0.0,0.0
2020-07-22,8.8125,8.8125,8.8125,,,1,1,0.0,0.0,0.0
2020-07-23,8.7035606,8.5,11.6,47.0,56.0,5,3,0.0,0.0,0.0
2020-07-24,6.1083335,6.1083335,6.491667,,,2,2,0.0,0.0,0.0
2020-07-25,9.05,9.05,10.195833,,,2,2,0.0,0.0,0.0
2020-07-26,8.3358334,8.3,8.825,46.333333333333336,49.0,5,3,0.0,0.0,0.0
2020-07-27,10.529166499999999,10.529166499999999,11.458333,,,2,2,0.0,0.0,0.0
2020-07-28,9.354167,9.354167,9.779167,,,2,2,0.0,0.0,0.0
2020-07-29,9.1083332,9.4,10.145833,50.333333333333336,53.0,5,3,0.0,0.0,0.0
2020-07-30,10.258333499999999,10.258333499999999,10.679167,,,2,2,0.0,0.0,0.0
2020-07-31,6.9604165,6.9604165,8.195833,,,2,2,0.0,0.0,0.0
2020-08-01,8.6775,8.629167,9.658333,46.333333333333336,49.0,5,3,0.0,0.0,0.0
2020-08-02,9.775,9.775,10.229167,,,2,2,0.0,0.0,0.0
2020-08-03,6.808333,6.808333,6.945833,,,2,2,0.0,0.0,0.0
2020-08-04,7.6875,8.2625,9.0,44.333333333333336,50.0,5,3,0.0,0.0,0.0
2020-08-05,6.8833335,6.8833335,7.45,,,2,2,0.0,0.0,0.0
2020-08-06,9.9238225,9.9238225,10.343478,,,2,2,0.0,0.0,0.0
2020-08-07,10.671428571428573,11.0,11.8,53.8,56.0,7,5,0.0,0.0,0.0
2020-08-08,6.35,6.35,7.116667,,,2,2,0.0,0.0,0.0
2020-08-09,8.1708335,8.1708335,9.741667,,,2,2,0.0,0.0,0.0
2020-08-10,13.132142857142856,13.1,14.495833,58.4,60.0,7,5,0.0,0.0,1.0
2020-08-11,10.7166665,10.7166665,12.408333,,,2,2,0.0,0.0,0.0
2020-08-12,14.072916500000002,14.072916500000002,15.470833,,,2,2,0.0,0.0,1.0
2020-08-13,10.379762,10.4,13.2,54.6,59.0,7,5,0.0,0.0,0.0
2020-08-14,10.46875,10.46875,10.975,,,2,2,0.0,0.0,0.0
2020-08-15,9.435416499999999,9.435416499999999,10.708333,,,2,2,0.0,0.0,0.0
2020-08-16,6.620833285714285,6.9,7.2625,38.2,39.0,7,5,0.0,0.0,0.0
2020-08-17,6.86875,6.86875,8.0375,,,2,2,0.0,0.0,0.0
2020-08-18,5.76875,5.76875,5.875,,,2,2,0.0,0.0,0.0
2020-08-19,8.071428571428571,7.879167,10.5,45.2,54.0,7,5,0.0,0.0,0.0
2020-08-20,4.3045290000000005,4.3045290000000005,4.317391,,,2,2,0.0,0.0,0.0
2020-08-21,7.6291665,7.6291665,8.933333,,,2,2,0.0,0.0,0.0
2020-08-22,9.700595285714286,9.6,11.191667,51.2,52.0,7,5,0.0,0.0,0.0
2020-08-23,8.0895835,8.0895835,9.4875,,,2,2,0.0,0.0,0.0
2020-08-24,6.857143000000001,6.857143000000001,6.9,,,2,2,0.0,0.0,0.0
2020-08-25,9.04880942857143,9.2,9.9,49.0,52.0,7,5,0.0,0.0,0.0
2020-08-26,2.84375,2.84375,3.0875,,,2,2,0.0,0.0,0.0
2020-08-27,8.5020835,8.5020835,9.1625,,,2,2,0.0,0.0,0.0
2020-08-28,8.714881,9.0,9.966667,48.6,51.0,7,5,0.0,0.0,0.0
2020-08-29,5.7604165,5.7604165,5.9875,,,2,2,0.0,0.0,0.0
2020-08-30,2.8958335,2.8958335,3.05,,,2,2,0.0,0.0,0.0
2020-08-31,3.1936109999999998,3.272222,3.7,19.333333333333332,21.0,5,4,0.0,0.0,0.0
2020-09-01,3.4537440000000004,4.069565,4.4,24.0,24.0,3,2,0.0,0.0,0.0
2020-09-02,5.143750000000001,5.143750000000001,7.229167,,,2,2,0.0,0.0,0.0
2020-09-03,6.305952428571429,6.475,7.4,36.6,41.0,7,5,0.0,0.0,0.0
2020-09-04,6.46875,6.46875,6.55,,,2,2,0.0,0.0,0.0
2020-09-05,3.05625,3.05625,4.016667,,,2,2,0.0,0.0,0.0
2020-09-06,6.935714285714285,7.5,7.7,41.4,43.0,7,5,0.0,0.0,0.0
2020-09-07,3.75625,3.75625,3.833333,,,2,2,0.0,0.0,0.0
2020-09-08,4.4707425,4.4707425,5.395652,,,2,2,0.0,0.0,0.0
2020-09-09,6.816071428571428,7.0,8.0,39.0,44.0,7,5,0.0,0.0,0.0
2020-09-10,3.2979165,3.2979165,4.1125,,,2,2,0.0,0.0,0.0
2020-09-11,5.113447000000001,5.113447000000001,5.604167,,,2,2,0.0,0.0,0.0
2020-09-12,3.805952428571429,4.104167,4.5,22.8,25.0,7,5,0.0,0.0,0.0
2020-09-13,4.84375,4.84375,6.154167,,,2,2,0.0,0.0,0.0
2020-09-14,3.7729165,3.7729165,4.308333,,,2,2,0.0,0.0,0.0
2020-09-15,3.2136905714285713,3.2,4.0,18.4,22.0,7,5,0.0,0.0,0.0
2020-09-16,4.0729165,4.0729165,4.9625,,,2,2,0.0,0.0,0.0
2020-09-17,4.8708335,4.8708335,5.55,,,2,2,0.0,0.0,0.0
2020-09-18,6.0154761428571435,6.3,7.1,35.0,39.0,7,5,0.0,0.0,0.0
2020-09-19,2.2583335,2.2583335,3.0625,,,2,2,0.0,0.0,0.0
2020-09-20,2.2729165,2.2729165,2.95,,,2,2,0.0,0.0,0.0
2020-09-21,3.8119047142857143,3.5,5.8,23.2,32.0,7,5,0.0,0.0,0.0
2020-09-22,3.2145835,3.2145835,3.766667,,,2,2,0.0,0.0,0.0
2020-09-23,8.139583,8.139583,8.720833,,,2,2,0.0,0.0,0.0
2020-09-24,14.478571428571428,14.345833,16.4,61.0,65.0,7,5,0.0,0.0,1.0
2020-09-25,20.5960145,20.5960145,22.983333,,,2,2,0.0,0.0,1.0
2020-09-26,10.5625,10.5625,12.745833,,,2,2,0.0,0.0,0.0
2020-09-27,5.600595285714285,5.4,7.3375,30.8,36.0,7,5,0.0,0.0,0.0
2020-09-28,5.714582999999999,5.714582999999999,6.533333,,,2,2,0.0,0.0,0.0
2020-09-29,6.0770835000000005,6.0770835000000005,7.404167,,,2,2,0.0,0.0,0.0
2020-09-30,3.2309524285714284,3.5,3.9,19.0,22.0,7,5,0.0,0.0,0.0
2020-10-01,5.3375,5.3375,5.625,,,2,2,0.0,0.0,0.0
2020-10-02,3.8229165,3.8229165,4.145833,,,2,2,0.0,0.0,0.0
2020-10-03,4.297023857142857,3.979167,6.9,25.4,38.0,7,5,0.0,0.0,0.0
2020-10-04,3.964583,3.964583,4.120833,,,2,2,0.0,0.0,0.0
2020-10-05,4.69375,4.69375,4.916667,,,2,2,0.0,0.0,0.0
2020-10-06,7.597619000000001,7.6,9.1,43.2,51.0,7,5,0.0,0.0,0.0
2020-10-07,7.237953,7.237953,8.021739,,,2,2,0.0,0.0,0.0
2020-10-08,1.937689,1.937689,2.804545,,,2,2,0.0,0.0,0.0
2020-10-09,5.388690571428571,5.3,6.4,31.4,36.0,7,5,0.0,0.0,0.0
2020-10-10,6.4479165,6.4479165,7.608333,,,2,2,0.0,0.0,0.0
2020-10-11,7.5375,7.5375,8.354167,,,2,2,0.0,0.0,0.0
2020-10-12,2.9631943333333335,3.3416665,4.0,19.0,22.0,6,4,0.0,0.0,0.0
2020-10-13,1.9458335,1.9458335,2.2625,,,2,2,0.0,0.0,0.0
2020-10-14,5.25,5.25,5.3375,,,2,2,0.0,0.0,0.0
2020-10-15,6.758333333333334,6.8395835,8.8,39.75,49.0,6,4,0.0,0.0,0.0
2020-10-16,2.225,2.225,3.9125,,,2,2,0.0,0.0,0.0
2020-10-17,4.670833,4.670833,4.895833,,,2,2,0.0,0.0,0.0
2020-10-18,8.601190428571428,8.35,10.0,48.0,53.0,7,5,0.0,0.0,0.0
2020-10-19,5.94375,5.94375,6.425,,,2,2,0.0,0.0,0.0
2020-10-20,4.9208335,4.9208335,7.475,,,2,2,0.0,0.0,0.0
2020-10-21,5.0136904285714285,5.5,6.633333,28.2,35.0,7,5,0.0,0.0,0.0
2020-10-22,13.690308,13.690308,14.634783,,,2,2,0.0,0.0,1.0
2020-10-23,6.336413,6.336413,7.725,,,2,2,0.0,0.0,0.0
2020-10-24,4.584523857142857,4.6,5.204167,25.4,27.0,7,5,0.0,0.0,0.0
2020-10-25,2.8166665,2.8166665,3.645833,,,2,2,0.0,0.0,0.0
2020-10-26,5.077083,5.077083,6.333333,,,2,2,0.0,0.0,0.0
2020-10-27,4.490476285714285,4.3,5.5,24.6,31.0,7,5,0.0,0.0,0.0
2020-10-28,5.625,5.625,5.691667,,,2,2,0.0,0.0,0.0
2020-10-29,2.375,2.375,3.175,,,2,2,0.0,0.0,0.0
2020-10-30,2.986904857142857,3.0,3.9,17.6,22.0,7,5,0.0,0.0,0.0
2020-10-31,5.870833,5.870833,6.695833,,,2,2,0.0,0.0,0.0
2020-11-01,4.20625,4.20625,4.6375,,,2,2,0.0,0.0,0.0
2020-11-02,1.9451388333333333,2.0,2.470833,10.75,12.0,6,4,0.0,0.0,0.0
2020-11-03,4.704167,4.704167,5.279167,,,2,2,0.0,0.0,0.0
2020-11-04,6.09375,6.09375,6.833333,,,2,2,0.0,0.0,0.0
2020-11-05,7.852380857142857,8.4,9.1,44.6,51.0,7,5,0.0,0.0,0.0
2020-11-06,10.705303,10.705303,10.733333,,,2,2,0.0,0.0,0.0
2020-11-07,16.125,16.125,16.1625,,,2,2,0.0,0.0,1.0
2020-11-08,22.790476285714284,22.4,25.529167,75.8,80.0,7,5,0.0,0.0,1.0
2020-11-09,27.8291665,27.8291665,28.283333,,,2,2,0.0,0.0,1.0
2020-11-10,11.710417,11.710417,11.754167,,,2,2,0.0,0.0,0.0
2020-11-11,4.435119142857142,5.8,6.3,25.0,35.0,7,5,0.0,0.0,0.0
2020-11-12,3.3645835,3.3645835,4.341667,,,2,2,0.0,0.0,0.0
2020-11-13,3.93125,3.93125,4.375,,,2,2,0.0,0.0,0.0
