ticker,event_date,company_name,industry,year,proposal_count,public_goods_count,democracy_count,close_vote_count,max_vote_for,mean_vote_for,proposal_type_general,proposal_type_specific,titles,public_goods_event,democracy_event,close_vote_event,treatment_public_or_democracy
FE,2023-05-24,FirstEnergy Corp.,Electric Services,2023,3,1,1,0,0.9368,0.33749999999999997,Executive Compensation|Social Policy,Climate Risk|Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Ratification of Excessive Termination Pay | Establish Committee on Decarbonization Risk,True,True,False,True
MRO,2023-05-24,Marathon Oil Corporation,Petroleum Refining,2023,1,0,1,0,0.9433,0.9433,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
OKE,2023-05-24,"ONEOK, Inc.",Natural Gas Transmission & Distribution,2023,1,0,1,0,0.9422,0.9422,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
RGA,2023-05-24,"Reinsurance Group of America, Incorporated",Accident & Health Insurance,2023,1,0,1,0,0.9491,0.9491,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
SO,2023-05-24,The Southern Company,Electric Services,2023,4,2,2,1,0.9299,0.376975,Executive Compensation|Social Policy|Voting Rules,Climate Risk|Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote | Set Scope 3 GHG Targets,True,True,True,True
TMO,2023-05-24,Thermo Fisher Scientific Inc.,"Industrial Instrum for Measurmnt, Display, Control",2023,1,0,1,0,0.7896,0.7896,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
TRV,2023-05-24,"The Travelers Companies, Inc.","Fire, Marine & Casualty Insurance",2023,6,5,1,1,0.8561,0.25666666666666665,Executive Compensation|Social Policy,Climate Risk|Political Spending|Racial/Social Justice|Say on Pay,Advisory Vote Exec. Comp. | Report on Measuring Underwriting of GhG Emissions | Adopt Policies to Ensure Underwriting does not Support Fossil Fuels,True,True,True,True
UAL,2023-05-24,"United Airlines Holdings, Inc.","Air Transportation, Scheduled",2023,1,0,1,0,0.8676,0.8676,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
XEL,2023-05-24,Xcel Energy Inc.,Electric & Other Services Combined,2023,1,0,1,0,0.9452,0.9452,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
LNC,2023-05-25,Lincoln National Corporation,Life Insurance,2023,3,1,2,0,0.7905,0.31593333333333334,Corporate Governance|Executive Compensation,Chairman Independence|Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Shareholder Ratification of Termination Pay,True,True,False,True
MCD,2023-05-25,McDonald's Corporation,Retail - Eating Places,2023,8,7,1,2,0.9212,0.29765,Executive Compensation|Social Policy,Animal Rights|Civil Rights Audit|Global Spending Transparency|Health Care|Human Rights,Advisory Vote Exec. Comp. | Adoption of Antibiotics Policy (1 of 2) | Adoption of Antibiotics Policy (2 of 2),True,True,True,True
MOS,2023-05-25,The Mosaic Company,Agribusiness,2023,3,1,2,1,0.9488,0.5839333333333333,Corporate Governance|Executive Compensation|Social Policy,Climate Risk|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Meetings - Reduce Ownership Req. to 10% | Report on the Company's Plans to Reduce Greenhouse Gas Emissions,True,True,True,True
THC,2023-05-25,Tenet Healthcare Corporation,General Medical & Surgical Hospitals,2023,2,1,1,0,0.9464,0.5171,Executive Compensation|Social Policy,Health Care|Say on Pay,Advisory Vote Exec. Comp. | Report on Patients’ Right to Access Abortion in Emergencies,True,True,False,True
UNM,2023-05-25,Unum Group,Accident & Health Insurance,2023,1,0,1,0,0.9427,0.9427,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
XRX,2023-05-25,Xerox Holdings Corporation,Wholesale - Computer & Peripheral Equipment,2023,2,0,1,0,0.945,0.62085,Executive Compensation,Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Ratification of Termination Pay,False,True,False,True
LOW,2023-05-26,"Lowe's Companies, Inc.",Retail - Lumber & Other Building Matls Dealers,2023,2,1,2,0,0.9205,0.57955,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,False,True
EOG,2023-05-29,"EOG Resources, Inc.",Crude Petroleum & Natural Gas,2023,1,0,1,0,0.9192,0.9192,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
CVX,2023-05-31,Chevron Corporation,Petroleum Refining,2023,9,8,3,0,0.948,0.20944444444444443,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Climate Risk|Community Impact|Global Spending Transparency|Racial/Social Justice,Advisory Vote Exec. Comp. | Rescind the 2021 “Reduce Scope 3 Emissions” Stockholder Proposal | Set a Medium-term Scope 3 GHG Emissions Reduction Target,True,True,False,True
DG,2023-05-31,Dollar General Corporation,Retail Variety Stores,2023,4,2,2,2,0.909,0.5191,Corporate Governance|Executive Compensation|Social Policy,Animal Rights|Employment Rights|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Cage-Free Eggs Progress Disclosure | Remove 1-Yr Holding Req. to Call Special Shareholder Meeting,True,True,True,True
META,2023-05-31,"Meta Platforms, Inc.","Services - Computer Programming, Data Processing",2023,11,9,1,0,0.2798,0.11022727272727272,Corporate Governance|Executive Compensation|Social Policy,Climate Risk|Community Impact|Exec Pay Comparison|Human Rights|Lobbying,Government Takedown Requests | Give Each Share An Equal Vote | Human Rights Impact Assessment,True,True,False,True
WMT,2023-05-31,Walmart Inc.,Retail Variety Stores,2023,9,8,2,0,0.793,0.16102222222222223,Corporate Governance|Executive Compensation|Social Policy,Employment Rights|Exec Pay Comparison|Gender/Racial Equality|Human Rights|Racial/Social Justice,Advisory Vote Exec. Comp. | Policy Regarding Worker Pay in Setting CEO Target Compensation | Report on Human Rights Due Diligence,True,True,False,True
XOM,2023-05-31,Exxon Mobil Corporation,Petroleum Refining,2023,14,13,2,1,0.905,0.18478571428571428,Executive Compensation|Social Policy,Climate Risk|Community Impact|Environmental|Equity Comp Rules|Global Spending Transparency,Advisory Vote Exec. Comp. | Establish a New Board Committee on Decarbonization Risk | Executives to Retain Significant Stock,True,True,True,True
GOOG,2023-06-02,Alphabet Inc.,"Services - Computer Programming, Data Processing",2023,14,11,3,1,0.7552,0.16775,Corporate Governance|Executive Compensation|Social Policy|Voting Rules,Climate Risk|Equity Comp Rules|Human Rights|Lobbying|Performance Review of Audit Committee,Advisory Vote Exec. Comp. | Report on Lobbying | Congruency Report of Partnerships with Globalist Organizations,True,True,True,True
UNH,2023-06-05,UnitedHealth Group Incorporated,Hospital and Medical Service Plans,2023,4,2,1,1,0.9552,0.44595,Executive Compensation|Social Policy,Gender/Racial Equality|Golden Parachutes|Lobbying and Political Spending|Say on Pay,Advisory Vote Exec. Comp. | Third-Party Racial Equity Audit | Report on Congruency of Political & Lobbying Spending,True,True,True,True
CTSH,2023-06-06,Cognizant Technology Solutions Corporation,"Services - Computer Programming, Data Processing",2023,3,1,2,0,0.9241,0.4051,Corporate Governance|Executive Compensation,Golden Parachutes|Require Shareholder Vote on Bylaws|Say on Pay,Advisory Vote Exec. Comp. | Fair Elections & By-law Amendments | Shareholder Ratification of Termination Pay,True,True,False,True
DVA,2023-06-06,DaVita Inc.,Misc. Health & Allied Services,2023,1,0,1,0,0.9496,0.9496,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
FCX,2023-06-06,Freeport-McMoRan Inc.,Metal Mining,2023,1,0,1,0,0.9641,0.9641,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
JWN,2023-06-06,"Nordstrom, Inc.",Retail Family Clothing Stores,2023,1,0,1,0,0.9219,0.9219,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
TJX,2023-06-06,"The TJX Companies, Inc.",Retail Family Clothing Stores,2023,4,3,1,1,0.9398,0.4344,Executive Compensation|Social Policy,Employment Rights|Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Report on Due Diligence on Human Rights in Supply Chain | Report on Risk to TJX From Supplier Misclassification of Supplier's Employees,True,True,True,True
CMCSA,2023-06-07,Comcast Corporation,Cable & Other Pay Television Services,2023,6,5,1,0,0.9205,0.23261666666666667,Executive Compensation|Social Policy,Civil Rights Audit|Climate Risk|Human Rights|Political Spending|Say on Pay,Advisory Vote Exec. Comp. | Independent Racial Equity Audit | Report on Climate Risk in Default Retirement Plan Options,True,True,False,True
DVN,2023-06-07,Devon Energy Corporation,Crude Petroleum & Natural Gas,2023,2,0,2,1,0.9333,0.6473,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Reform the Special Shareholder Meeting Requirements,False,True,True,True
BBY,2023-06-14,"Best Buy Co., Inc.",Retail - Radio TV & Consumer Electronics Stores,2023,1,0,1,0,0.9246,0.9246,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
CAT,2023-06-14,Caterpillar Inc.,Construction Machinery,2023,5,4,1,0,0.9267,0.33092,Executive Compensation|Social Policy,Civil Rights Audit|Climate Risk|Human Rights|Lobbying|Say on Pay,Advisory Vote Exec. Comp. | Report on Corporate Climate Lobbying in line with Paris Agreement | Report on Lobbying,True,True,False,True
TGT,2023-06-14,Target Corporation,Retail Variety Stores,2023,2,1,2,1,0.941,0.631,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,True,True
DAL,2023-06-15,"Delta Air Lines, Inc.","Air Transportation, Scheduled",2023,3,1,1,2,0.9442,0.6213666666666667,Executive Compensation|Social Policy,Golden Parachutes|Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Ratification of Termination Pay | Adoption of Freedom of Association and Collective Bargaining Policy,True,True,True,True
GME,2023-06-15,GameStop Corp.,Retail - Computer & Computer Software Stores,2023,1,0,1,0,0.9631,0.9631,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
WKC,2023-06-15,World Kinect Corporation,Wholesale Petroleum & Petroleum Products,2023,1,0,1,1,0.5009,0.5009,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,True,True
AON,2023-06-16,Aon plc,Insurance Agents Brokers & Services,2023,1,0,1,0,0.9227,0.9227,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
GM,2023-06-20,General Motors Company,Motor Vehicles & Passenger Car Bodies,2023,4,2,2,1,0.9157,0.3836,Corporate Governance|Executive Compensation|Social Policy,Human Rights|Say on Pay|Sustainability Metrics|Written Consent,Advisory Vote Exec. Comp. | Report on Company's Operations in China | Shareholder Right to Act by Written Consent,True,True,True,True
MET,2023-06-20,"MetLife, Inc.",Life Insurance,2023,1,0,1,0,0.9531,0.9531,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
EBAY,2023-06-21,eBay Inc.,Services-Business Services,2023,2,0,2,1,0.8237,0.6504,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Meetings - Reduce Ownership Req. to 10%,False,True,True,True
KR,2023-06-22,The Kroger Co.,Retail - Grocery Stores,2023,6,5,1,2,0.9136,0.32708333333333334,Executive Compensation|Social Policy,Charitable Giving|Employment Rights|Environmental|Gender/Racial Equality|Health Care,"Advisory Vote Exec. Comp. | Report on Public Health Costs from Sale of Tobacco Products | Listing of Charitable Contributions of $10,000 or more",True,True,True,True
KMX,2023-06-27,"CarMax, Inc.",Retail - Auto Dealers & Gas Stations,2023,1,0,1,0,0.705,0.705,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
MCK,2023-07-21,McKesson Corporation,Wholesale - Drugs & Druggist Sundries,2023,2,0,1,0,0.8888,0.49855,Executive Compensation,Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Ratification of Termination Pay,False,True,False,True
VFC,2023-07-25,V.F. Corporation,"Mens & Boys Furnishings, Work Clothing",2023,1,0,1,0,0.8881,0.8881,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
RAD,2023-08-18,Rite Aid Corporation,Retail Drug Stores & Proprietary Stores,2023,3,0,2,3,0.5968,0.5092666666666666,Executive Compensation,Director Compensation|Performance Metrics Requirements|Say on Pay,Advisory Vote Exec. Comp. | Advisory Vote on the Compensation of Our Named Directors | Do Not Exclude Legal or Compliance Costs in Determining Exec. Compensation Awards,False,True,True,True
NKE,2023-09-12,"NIKE, Inc.",Rubber & Plastics Footwear,2023,3,2,1,0,0.8798,0.432,Executive Compensation|Social Policy,Gender/Racial Equality|Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Report on Median Racial and Gender Pay Gaps | Report on Supply Chain Management to Ensure Equity & Human Rights,True,True,False,True
CAG,2023-09-14,"Conagra Brands, Inc.","Can, Froz & Presv Fruit, Veg & Food Specialties",2023,2,0,2,1,0.7881,0.7429,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Meetings - Reduce Ownership Req. to 10%,False,True,True,True
FDX,2023-09-21,FedEx Corporation,Air Courier Services,2023,5,3,1,0,0.897,0.3276,|Executive Compensation|Social Policy,Clawback|Employment Rights|Environmental|Say on Pay|Social Policy,Advisory Vote Exec. Comp. | Amend Clawback Policy for Unearned Pay for Each Section 16 Officer | “Just Transition” Report,True,True,False,True
GIS,2023-09-26,"General Mills, Inc.",Grain Mill Products,2023,2,0,2,1,0.9252,0.764,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Right to Call a Special Shareholder Meeting for 10% Holding,False,True,True,True
PG,2023-10-10,Procter & Gamble Company,"Soap, Detergent, Cleaning Preparations",2023,4,3,2,1,0.9098,0.35552500000000004,Corporate Governance|Executive Compensation|Social Policy,Civil Rights Audit|Human Rights|Require Shareholder Vote on Bylaws|Say on Pay,Advisory Vote Exec. Comp. | Civil Rights Audit | Communist China Risk Audit,True,True,True,True
MDT,2023-10-19,Medtronic plc,Electromedical & Electrotherapeutic Apparatus,2023,1,0,1,0,0.9336,0.9336,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PH,2023-10-25,Parker-Hannifin Corporation,Misc. Fabricated Metal Products,2023,1,0,1,0,0.9176,0.9176,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
ADP,2023-11-08,"Automatic Data Processing, Inc.","Services - Computer Programming, Data Processing",2023,1,0,1,0,0.9127,0.9127,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
CAH,2023-11-15,"Cardinal Health, Inc.",Wholesale - Drugs & Druggist Sundries,2023,3,1,1,1,0.9155,0.4459333333333333,Executive Compensation,Equity Comp Rules|Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Executives to Retain Significant Stock | Shareholder Ratification of Excessive Termination Pay,True,True,True,True
ORCL,2023-11-15,Oracle Corporation,Services - Prepackaged Software,2023,3,2,2,1,0.7286,0.42313333333333336,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Gender/Racial Equality|Say on Pay,Advisory Vote Exec. Comp. | Racial and Gender Pay Gaps | Independent Board Chair,True,True,True,True
WDC,2023-11-15,Western Digital Corporation,Computer Storage Devices,2023,1,0,1,0,0.9259,0.9259,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AVT,2023-11-16,"Avnet, Inc",Wholesale Electronic Parts & Equip.,2023,1,0,1,0,0.9783,0.9783,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
FOX,2023-11-17,Fox Corporation,Newspapers: Publishing or Printing,2023,1,0,1,0,0.9556,0.9556,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
SYY,2023-11-17,Sysco Corporation,Agribusiness,2023,2,1,1,1,0.9337,0.62145,Executive Compensation|Social Policy,Animal Rights|Say on Pay,Advisory Vote Exec. Comp. | Policy for Eliminating Gestation Crates in Pork Supply Chain,True,True,True,True
CSCO,2023-12-06,"Cisco Systems, Inc.",Computer Communications Equipment,2023,2,0,1,0,0.7496,0.5006,Corporate Governance|Executive Compensation,Say on Pay|Tax Transparency Standard,Advisory Vote Exec. Comp. | Issue Tax Transparency Report per GRI Tax Standard,False,True,False,True
MSFT,2023-12-07,Microsoft Corporation,Services - Prepackaged Software,2023,10,8,1,1,0.9377,0.2028,Corporate Governance|Executive Compensation|Social Policy,Artificial Intelligence (AI)|Climate Risk|Employment Rights|Gender/Racial Equality|Human Rights,Advisory Vote Exec. Comp. | Report on Gender-Based Compensation/Benefits Gaps | Report on Risk from Omitting Ideology in EEO Policy,True,True,True,True
COST,2024-01-18,Costco Wholesale Corporation,Retail Variety Stores,2024,2,1,1,0,0.9455,0.48245,Executive Compensation|Social Policy,Environmental|Say on Pay,Advisory Vote Exec. Comp. | Fiduciary Carbon-Emission Relevance Report,True,True,False,True
MU,2024-01-18,"Micron Technology, Inc.",Semiconductors & Related Devices,2024,2,0,1,0,0.8031,0.43905,Executive Compensation,Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Ratification of Excessive Termination Pay,False,True,False,True
ASH,2024-01-23,Ashland Inc.,Chemicals & Allied Products,2024,1,0,1,0,0.9891,0.9891,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
V,2024-01-23,"Visa, Inc.",Services-Business Services,2024,2,0,1,0,0.8992,0.4851,Executive Compensation,Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Ratification of Excessive Termination Pay,False,True,False,True
J,2024-01-24,Jacobs Solutions Inc.,Heavy Construction,2024,2,0,2,0,0.9599,0.47995,Executive Compensation|Voting Rules,Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote,False,True,False,True
APD,2024-01-25,"Air Products and Chemicals, Inc.",Industrial Inorganic Chemicals,2024,1,0,1,0,0.7287,0.7287,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
JBL,2024-01-25,Jabil Inc.,Technology,2024,2,0,2,1,0.9805,0.76755,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Adopt a Shareholder Right to Call a Special Shareholder Meeting,False,True,True,True
WBA,2024-01-25,"Walgreens Boots Alliance, Inc.",Retail Drug Stores & Proprietary Stores,2024,6,5,2,1,0.864,0.23726666666666665,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Employment Rights|Environmental|Health Care|Say on Pay,Advisory Vote Exec. Comp. | Discarded Cigarette Pollution | Independent Board Chair,True,True,True,True
ARMK,2024-01-30,Aramark,Retail - Eating Places,2024,1,0,1,0,0.9816,0.9816,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
EMR,2024-02-06,Emerson Electric Co.,Electronics & Other Electrical Equip.,2024,2,0,2,0,0.9333,0.82205,Executive Compensation|Voting Rules,Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote,False,True,False,True
TSN,2024-02-08,"Tyson Foods, Inc.",Poultry Slaughtering & Processing,2024,4,4,0,0,0.1212,0.074025,Social Policy,Climate Risk|Environmental|Human Rights,Report on Corporate Lobbying Alignment with Climate Risks | Report on Company's Child Labor Use | Request that Company Increase Deforestation Efforts,True,False,False,True
SNEX,2024-02-27,StoneX Group Inc.,"Securities Brokers, Dealers & Flotation Companies",2024,1,0,1,0,0.9828,0.9828,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AAPL,2024-02-28,Apple Inc.,Electronic Computers,2024,6,5,1,2,0.9227,0.2760666666666667,Executive Compensation|Social Policy,Artificial Intelligence (AI)|Civil Rights Audit|Employment Rights|Gender/Racial Equality|Human Rights,Advisory Vote Exec. Comp. | EEO Policy Risk Report | Report on Ensuring Respect for Civil Liberties,True,True,True,True
DE,2024-02-28,Deere & Company,Farm Machinery & Equipment,2024,4,2,1,1,0.9237,0.33225,Executive Compensation|Social Policy,Civil Rights Audit|Environmental|Golden Parachutes|Say on Pay,"Advisory Vote Exec. Comp. | Customer and Company Sustainability Congruency Report | Civil Rights, Non-Discrimination, and Return to Merit Audit",True,True,True,True
QCOM,2024-03-05,Qualcomm Incorporated,Radio & TV Broadcasting & Communications Equipment,2024,1,0,1,0,0.9165,0.9165,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AMAT,2024-03-07,"Applied Materials, Inc.",Semiconductors & Related Devices,2024,3,2,1,0,0.9117,0.4295333333333333,Executive Compensation|Social Policy,Gender/Racial Equality|Lobbying|Say on Pay,Advisory Vote Exec. Comp. | Transparency in Regard to Lobbying | Racial and Gender Pay Gaps,True,True,False,True
COR,2024-03-12,"Cencora, Inc.",Wholesale - Drugs & Druggist Sundries,2024,2,0,2,0,0.9349,0.46745,Corporate Governance|Executive Compensation,Require Shareholder Vote on Bylaws|Say on Pay,Advisory Vote Exec. Comp. | Enhance Majority Vote Standard for Director Elections,False,True,False,True
JCI,2024-03-13,Johnson Controls International plc,Public Building & Related Furniture,2024,1,0,1,0,0.938,0.938,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
SBUX,2024-03-13,Starbucks Corporation,Retail - Eating Places,2024,4,3,1,0,0.9175,0.24975,Executive Compensation|Social Policy,Community Impact|Employment Rights|Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Report on Plant-Based Milk Pricing | Report on Direct or Systemic Discrimination,True,True,False,True
ACM,2024-03-19,AECOM,Services - Engineering Services,2024,1,0,1,0,0.9546,0.9546,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
SNX,2024-03-20,TD SYNNEX Corporation,Wholesale - Computer & Peripheral Equipment,2024,2,0,2,1,0.9616,0.6882,Executive Compensation|Voting Rules,Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote,False,True,True,True
JEF,2024-03-28,Jefferies Financial Group Inc.,"Securities Brokers, Dealers & Flotation Companies",2024,1,0,1,0,0.7179,0.7179,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
DIS,2024-04-03,The Walt Disney Company,Services - Misc Amusement & Recreation,2024,7,3,3,0,0.7851,0.21384285714285717,Corporate Governance|Executive Compensation|Social Policy,Advisory Vote on Board Size|Charitable Giving|Gender/Racial Equality|Golden Parachutes|Political Spending,Advisory Vote Exec. Comp. | Shareholder Ratification of Excessive Golden Parachutes | Political Expenditures Misalignment with Company Values,True,True,False,True
GT,2024-04-08,The Goodyear Tire & Rubber Company,Tires & Inner Tubes,2024,1,0,1,0,0.9494,0.9494,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
BK,2024-04-09,The Bank of New York Mellon Corp.,Financial Services,2024,3,2,1,1,0.9484,0.4546666666666667,Executive Compensation|Social Policy,Human Rights|Lobbying|Say on Pay,Advisory Vote Exec. Comp. | Transparency in Lobbying | Report on Risks of Politicized De-banking,True,True,True,True
DOW,2024-04-11,Dow Inc.,"Plastic Material, Synthetic Resin/Rubber",2024,3,1,2,1,0.9226,0.5385,Corporate Governance|Executive Compensation|Social Policy,Environmental|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Shareholder Right to Act by Written Consent | Single-Use Plastics Report,True,True,True,True
PEG,2024-04-16,Public Service Enterprise Group Incorporated,Electric & Other Services Combined,2024,1,0,1,0,0.9411,0.9411,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
USB,2024-04-16,U.S. Bancorp,National Commercial Banks,2024,1,0,1,0,0.9352,0.9352,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
WHR,2024-04-16,Whirlpool Corporation,Household Appliances,2024,1,0,1,0,0.8532,0.8532,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
HUM,2024-04-18,Humana Inc.,Hospital and Medical Service Plans,2024,2,0,2,1,0.9137,0.7133,Executive Compensation|Voting Rules,Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote,False,True,True,True
PPG,2024-04-18,"PPG Industries, Inc.",Manufacturing & Industrial,2024,1,0,1,0,0.9601,0.9601,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
LHX,2024-04-19,"L3Harris Technologies, Inc.","Search, Detection, Aeronautical Systems",2024,2,1,1,1,0.9169,0.6192,Executive Compensation|Social Policy,Lobbying|Say on Pay,Advisory Vote Exec. Comp. | Transparency in Lobbying,True,True,True,True
HPQ,2024-04-22,HP Inc.,Computer & Office Equip.,2024,2,0,1,0,0.917,0.5005000000000001,Executive Compensation,Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Stockholder Ratification of Excessive Termination Pay,False,True,False,True
AEP,2024-04-23,"American Electric Power Company, Inc.",Electric Services,2024,1,0,1,0,0.9577,0.9577,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
TFC,2024-04-23,Truist Financial Corporation,National Commercial Banks,2024,3,2,2,1,0.8881,0.4404333333333333,Executive Compensation|Social Policy,Civil Rights Audit|Lobbying|Say on Pay,Advisory Vote Exec. Comp. | Report on Lobbying | Report on Board Oversight of Risks Related to Discrimination,True,True,True,True
AMP,2024-04-24,"Ameriprise Financial, Inc.",Investment Advice,2024,1,0,1,0,0.8869,0.8869,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AN,2024-04-24,"AutoNation, Inc.",Retail - Auto Dealers & Gas Stations,2024,2,1,1,0,0.9752,0.6225499999999999,Executive Compensation|Social Policy,Political Spending|Say on Pay,Advisory Vote Exec. Comp. | Transparency in Political Spending,True,True,False,True
BAC,2024-04-24,Bank of America Corporation,National Commercial Banks,2024,7,4,3,1,0.9137,0.2853428571428571,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Climate Risk|Exec Pay Comparison|Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Report on Risks of Politicized De-banking | Lobbying Misalignment with Climate Goals,True,True,True,True
CI,2024-04-24,The Cigna Group,Health Care,2024,3,1,2,1,0.8326,0.4432666666666667,Corporate Governance|Executive Compensation|Social Policy,Diversity|Say on Pay|Special Meetings,"Advisory Vote Exec. Comp. | Improve the Shareholder Right to Call a Special Shareholder Meeting | Report on Risks Created by the Company's Diversity, Equity, and Inclusion Efforts",True,True,True,True
ETN,2024-04-24,Eaton Corporation plc,General Industrial Machinery & Equipment,2024,1,0,1,0,0.9221,0.9221,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
GS,2024-04-24,"The Goldman Sachs Group, Inc.","Securities Brokers, Dealers & Flotation Companies",2024,10,8,4,2,0.8624,0.25105,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Climate Risk|Director Resignation Bylaw Processes|Employment Rights|Environmental,Advisory Vote Exec. Comp. | Independent Board Chair | Transparency in Lobbying,True,True,True,True
MPC,2024-04-24,Marathon Petroleum Corporation,Petroleum Refining,2024,2,0,2,1,0.9174,0.6476500000000001,Executive Compensation|Voting Rules,Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote,False,True,True,True
NEM,2024-04-24,Newmont Corporation,Metal Mining,2024,1,0,1,0,0.9261,0.9261,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PNC,2024-04-24,"The PNC Financial Services Group, Inc.",National Commercial Banks,2024,2,1,1,0,0.9425,0.5209,Executive Compensation|Social Policy,Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Report on Risk Management & Implementation of PNC's Human Rights Statement,True,True,False,True
