Date,calendar_days_in_bucket,event_count,innovation_event_count,total_filings,events_per_1000_filings,log_events_per_1000_filings,attention_z,attention_z_5d
2020-04-07,1,3.0,1.0,3307.0,0.9071666162685212,0.6456186936818584,-1.2966802041773111,-1.4736222095324076
2020-04-08,1,9.0,2.0,2189.0,4.111466423024212,1.6314863342848582,0.9498672917372017,-0.9466889277001975
2020-04-09,1,13.0,5.0,3161.0,4.112622587788675,1.6317124991330259,0.9513657754399152,-0.26757371529089746
2020-04-13,4,21.0,1.0,4528.0,4.637809187279152,1.7294955480750607,1.168304604640753,0.25129831481830706
2020-04-14,1,4.0,0.0,2690.0,1.486988847583643,0.9110726805263893,-0.6868459964201608,0.21720229424407989
2020-04-15,1,8.0,0.0,2879.0,2.7787426189649183,1.3293913138089068,0.2701974030391486,0.5305778156873718
2020-04-16,1,17.0,1.0,2948.0,5.766621438263229,1.9120019133567858,1.5954130322338655,0.6596869637867047
2020-04-17,1,6.0,1.0,3696.0,1.6233766233766236,0.964462275547521,-0.564317436980172,0.3565503213026872
2020-04-20,3,10.0,0.0,2734.0,3.6576444769568397,1.5385098432930757,0.7474424135018869,0.27237788307491395
2020-04-21,1,4.0,0.0,2790.0,1.4336917562724014,0.8894093457373304,-0.728470159686622,0.26405305042162175
2020-04-22,1,9.0,0.0,2467.0,3.6481556546412643,1.5364705075089475,0.7510019379265579,0.36021395739910356
2020-04-23,1,14.0,0.0,3421.0,4.092370651856182,1.6277434690625547,0.9573188262361454,0.23259511619955955
2020-04-24,1,7.0,2.0,4168.0,1.6794625719769674,0.9856162415689509,-0.5125529640582822,0.24294801078393752
2020-04-27,3,9.0,2.0,4750.0,1.894736842105263,1.0628942060660305,-0.33181274507196296,0.027096979069167536
2020-04-28,1,11.0,2.0,4672.0,2.3544520547945202,1.2102884351163137,0.009585525669393196,0.17470811614037057
2020-04-29,1,5.0,1.0,5757.0,0.8685079034219212,0.6251401997561958,-1.3219699263512033,-0.23988625671518166
2020-04-30,1,14.0,5.0,5383.0,2.6007802340702213,1.281150553665318,0.1749909425882408,-0.39635183344476255
2020-05-01,1,13.0,0.0,5758.0,2.2577283779089963,1.1810301358967628,-0.05769386634377926,-0.305380013901862
2020-05-04,3,8.0,1.0,5074.0,1.5766653527788725,0.9464960640134477,-0.5904194401108307,-0.35710135290963557
2020-05-05,1,7.0,1.0,5264.0,1.3297872340425532,0.8457769475464969,-0.8147952190786993,-0.5219775018592541
2020-05-06,1,6.0,2.0,3847.0,1.5596568754873927,0.9398732164955069,-0.6057888103333933,-0.37874127865569207
2020-05-07,1,5.0,0.0,4800.0,1.0416666666666667,0.713766467762681,-1.1245711624052492,-0.6386536996543901
2020-05-08,1,11.0,1.0,5151.0,2.1355076684139003,1.142791096672928,-0.1374916406912518,-0.6546132545238846
2020-05-11,3,10.0,2.0,5115.0,1.9550342130987293,1.0835102288278315,-0.27261049716830815,-0.59105146593538
2020-05-12,1,16.0,3.0,4751.0,3.367712060618817,1.474239316081773,0.6272618791008319,-0.30264004629947383
2020-05-13,1,5.0,1.0,4501.0,1.110864252388358,0.7470974619138168,-1.0450648338530235,-0.3904952510033999
2020-05-14,1,8.0,5.0,5747.0,1.3920306246737428,0.8721426389636785,-0.7624897692479345,-0.31807897237193694
2020-05-15,1,15.0,1.0,7487.0,2.0034726859890477,1.0997691812061479,-0.2321291027986014,-0.33700646479340685
2020-05-18,3,12.0,1.0,4090.0,2.93398533007335,1.3696529909495816,0.3894037127974629,-0.20460362280025265
2020-05-19,1,7.0,2.0,4785.0,1.4629049111807733,0.9013415114831769,-0.6909342082103037,-0.46824284026247975
2020-05-20,1,7.0,0.0,4214.0,1.6611295681063123,0.9787506823194835,-0.5169838765811565,-0.36262664880810636
2020-05-21,1,8.0,1.0,3974.0,2.0130850528434827,1.1029644883735352,-0.22918609427309516,-0.25596591381313843
2020-05-22,1,17.0,3.0,5016.0,3.3891547049441786,1.4791366584203136,0.6389019232194226,-0.08175970860953367
2020-05-26,4,11.0,1.0,4675.0,2.352941176470588,1.2098379237783339,0.026310840573199355,-0.15437828305438636
2020-05-27,1,6.0,1.0,4185.0,1.4336917562724014,0.8894093457373304,-0.7232379424922436,-0.16083902991077434
2020-05-28,1,3.0,0.0,5295.0,0.56657223796034,0.448889944589038,-1.7460987644251307,-0.40666200747956915
2020-05-29,1,15.0,4.0,6158.0,2.4358557973367976,1.234266035062274,0.09317436313311134,-0.3421899159983279
2020-06-01,3,14.0,2.0,5405.0,2.590194264569843,1.278206313729698,0.20042388431710004,-0.4298855237787924
2020-06-02,1,15.0,4.0,4888.0,3.06873977086743,1.403333312899061,0.4914282418741785,-0.33686204351859655
2020-06-03,1,9.0,1.0,4638.0,1.9404915912031049,1.0785767752651212,-0.27286725162514314,-0.24678790534517647
2020-06-04,1,8.0,1.0,3508.0,2.280501710376283,1.1879963711793649,-0.020364590743310776,0.09835892939118754
2020-06-05,1,24.0,3.0,4348.0,5.519779208831647,1.8748405116890465,1.5874561047833022,0.3972152777212257
2020-06-08,3,21.0,4.0,3686.0,5.697232772653282,1.9016944220741054,1.6396710226921154,0.6850647053962288
2020-06-09,1,9.0,0.0,3589.0,2.5076623014767345,1.254949804618652,0.13065601916192732,0.6129102608537786
2020-06-10,1,5.0,0.0,3343.0,1.4956625785222855,0.914554256481976,-0.661540115259375,0.5351756881269323
2020-06-11,1,11.0,1.0,3395.0,3.240058910162003,1.4445771630534798,0.5756020228219079,0.6543690108399758
2020-06-12,1,12.0,0.0,3711.0,3.2336297493936943,1.4430597218869998,0.5674756126876198,0.45037291242083943
2020-06-15,3,22.0,3.0,3857.0,5.703914959813326,1.9026916781072811,1.6245670739901215,0.4473521226804406
2020-06-16,1,9.0,0.0,3526.0,2.552467385138968,1.2676424001275426,0.15635935864724085,0.45249279057750336
2020-06-17,1,11.0,3.0,3339.0,3.2943995208146153,1.4573117367713848,0.5982974169762351,0.7044602970246254
2020-06-18,1,13.0,0.0,3391.0,3.8336773813034504,1.5756075405637215,0.86841955237964,0.7630238029361718
2020-06-19,1,21.0,2.0,3292.0,6.37910085054678,1.9986517952205054,1.8387095309217676,1.0172705865830014
2020-06-22,3,19.0,1.0,3583.0,5.302818866871337,1.8409969725123503,1.4678741965332183,0.9859320110916208
2020-06-23,1,11.0,2.0,3655.0,3.009575923392613,1.388685480961114,0.4230266666092284,1.039265472684018
2020-06-24,1,11.0,3.0,3019.0,3.64359059291156,1.5354879016616971,0.7603130563222208,1.0716686005532154
2020-06-25,1,15.0,1.0,3531.0,4.248088360237893,1.6578638884356225,1.0437049770345839,1.1067256854842042
2020-06-26,1,20.0,1.0,4334.0,4.614674665436087,1.72538364625109,1.1922232165380457,0.9774284226074597
2020-06-29,3,16.0,1.0,4890.0,3.2719836400817996,1.4520782720816938,0.5653020542878479,0.7969139941583856
2020-06-30,1,12.0,0.0,3457.0,3.471217818918137,1.497660814230694,0.6651594486110508,0.8453405505587501
2020-07-01,1,10.0,0.0,4114.0,2.430724355858046,1.232771421347873,0.04878458392110609,0.7030348560785272
2020-07-02,1,24.0,2.0,7412.0,3.237992444684296,1.4440896770895149,0.5390140623992531,0.602096673151461
2020-07-06,4,22.0,4.0,4505.0,4.8834628190899,1.7721455033794682,1.3094064757526158,0.6255333249943751
2020-07-07,1,12.0,2.0,2390.0,5.02092050209205,1.7952401549558572,1.357493245773873,0.7839715632915801
2020-07-08,1,11.0,0.0,2455.0,4.480651731160896,1.7012240229323852,1.1337899239271367,0.8776976583547974
2020-07-09,1,18.0,2.0,2565.0,7.017543859649123,2.0816321230596544,1.9923208771451297,1.266404916999602
2020-07-10,1,23.0,1.0,2805.0,8.19964349376114,2.2191647326260306,2.300383831842379,1.6186788708882272
2020-07-13,3,19.0,1.0,2318.0,8.196721311475411,2.218847041349385,2.2951751709526143,1.815832609928227
2020-07-14,1,12.0,1.0,2198.0,5.45950864422202,1.8655532536357646,1.4939157471034652,1.8431171101941453
2020-07-15,1,9.0,2.0,2523.0,3.5671819262782405,1.5188963683729568,0.7027109244900029,1.7569013103067186
2020-07-16,1,17.0,1.0,2398.0,7.089241034195163,2.0905349113660283,1.997999099956977,1.7580369548690882
2020-07-17,1,18.0,2.0,2794.0,6.442376521116679,2.0071902227210083,1.7974036190064078,1.6574409123018938
2020-07-20,3,16.0,3.0,2379.0,6.725514922236234,2.0445284771625163,1.872949841584803,1.5729958464283316
2020-07-21,1,10.0,0.0,2461.0,4.063388866314506,1.6220359955518118,0.9197913992786284,1.458170976863364
2020-07-22,1,9.0,1.0,2591.0,3.4735623311462756,1.498185033326635,0.6353790785959127,1.4447046076845462
2020-07-23,1,13.0,3.0,2479.0,5.244050020169423,1.831629013538687,1.3942164993717383,1.3239480875674983
2020-07-24,1,21.0,1.0,2880.0,7.291666666666667,2.115250994376547,2.0277008534220364,1.370007534450624
2020-07-27,3,15.0,1.0,3091.0,4.8527984471044965,1.7669199138891447,1.2333280515382659,1.2420831764413165
2020-07-28,1,19.0,0.0,3368.0,5.641330166270784,1.8933122696713194,1.5067973211533325,1.3594843608162575
2020-07-29,1,16.0,0.0,3533.0,4.528729125389187,1.7099579745458264,1.08923601149268,1.450255747395611
2020-07-30,1,12.0,0.0,3809.0,3.1504331845628775,1.4232127106175836,0.4398750117630018,1.2593874498738638
2020-07-31,1,18.0,1.0,4869.0,3.6968576709796674,1.5468937044736826,0.713194573298031,0.9964861938490627
2020-08-03,3,14.0,2.0,4084.0,3.4280117531831538,1.4879506691299396,0.5818749663886099,0.8661955768191314
2020-08-04,1,11.0,0.0,5288.0,2.08018154311649,1.124988537818727,-0.23816341890757795,0.5172034288069494
2020-08-05,1,12.0,2.0,4925.0,2.436548223350254,1.2344675441742865,0.006322068032398737,0.3006206401148931
2020-08-06,1,21.0,5.0,4444.0,4.725472547254726,1.7449250870391744,1.1489353122546013,0.4424327002132129
2020-08-07,1,18.0,0.0,4294.0,4.1918956683744755,1.6470988845108423,0.9217752627635075,0.48414883810630827
2020-08-10,3,8.0,0.0,4098.0,1.9521717911176184,1.0825410998680145,-0.34712773847466954,0.29834829713365235
2020-08-11,1,19.0,2.0,3773.0,5.035780545984627,1.7977051827205675,1.2545691599670843,0.5968948129085849
2020-08-12,1,16.0,0.0,3578.0,4.471771939631079,1.6996025017527112,1.0286752892050417,0.8013654571431135
2020-08-13,1,15.0,2.0,4389.0,3.417634996582365,1.4856044842427711,0.5437115732926087,0.6803207093507149
2020-08-14,1,18.0,0.0,6179.0,2.913092733452015,1.3643280417596313,0.26943308541141986,0.5498522738802973
2020-08-17,3,16.0,3.0,3800.0,4.2105263157894735,1.6506808709681495,0.906319590966155,0.8005417397684622
2020-08-18,1,12.0,0.0,3701.0,3.2423669278573355,1.4451213511893655,0.4419328520601003,0.6380144781870655
2020-08-19,1,7.0,0.0,3093.0,2.2631749110895574,1.18270062055379,-0.1478397137780592,0.4027114775904453
2020-08-20,1,10.0,1.0,2941.0,3.4002040122407347,1.481650906267675,0.5234473271979557,0.3986586283715147
2020-08-21,1,12.0,1.0,3388.0,3.541912632821724,1.5133482081002407,0.5918341235008061,0.46313883598939193
2020-08-24,3,20.0,1.0,3912.0,5.112474437627812,1.810331672809066,1.2529821191854749,0.5324713416332558
2020-08-25,1,15.0,2.0,3702.0,4.051863857374392,1.6197572558619493,0.820794505136517,0.6082436722485393
2020-08-26,1,14.0,3.0,3955.0,3.5398230088495577,1.512888026458429,0.5759463519630197,0.753000885396755
2020-08-27,1,9.0,0.0,4926.0,1.8270401948842874,1.0392302968220088,-0.4879411774375813,0.5507231844696476
2020-08-28,1,15.0,3.0,4177.0,3.5910940866650707,1.5241183587763403,0.5941394864769705,0.5511842570648804
2020-08-31,3,17.0,0.0,3880.0,4.381443298969073,1.682956609379256,0.9533704891489697,0.4912619310575795
2020-09-01,1,10.0,0.0,3185.0,3.1397174254317113,1.4206275307811234,0.3614688332399018,0.39939679667825645
2020-09-02,1,9.0,0.0,3458.0,2.6026604973973395,1.281672599570855,0.04766428137583026,0.2937403825608185
2020-09-03,1,14.0,0.0,3147.0,4.448681283762314,1.6953736131144446,0.9777802313592465,0.5868846643201842
2020-09-04,1,28.0,2.0,2834.0,9.880028228652083,2.386928835969659,2.500765552790309,0.9682098775828518
2020-09-08,4,31.0,0.0,2853.0,10.865755345250614,2.47365654949231,2.654199409654324,1.3083756616839228
2020-09-09,1,26.0,2.0,2819.0,9.223128769067046,2.3246526797111056,2.2933789103778035,1.6947576771115032
2020-09-10,1,11.0,3.0,2781.0,3.955411722402014,1.60048025664118,0.7137247320791308,1.827969767252163
2020-09-11,1,13.0,0.0,2875.0,4.521739130434782,1.7086928705294415,0.9449673416041997,1.8214071893011536
2020-09-14,3,33.0,1.0,2773.0,11.900468806346916,2.5572636522845675,2.7462498825880632,1.8705040552607044
2020-09-15,1,21.0,1.0,3132.0,6.704980842911878,2.041866982449959,1.6284737070961972,1.665358914749079
2020-09-16,1,15.0,3.0,2822.0,5.315379163713678,1.842987795759906,1.1974786018667252,1.4461788530468636
2020-09-17,1,14.0,1.0,3272.0,4.278728606356968,1.6636852744720056,0.8103840012333691,1.4655107068777113
2020-09-18,1,33.0,3.0,2631.0,12.542759407069555,2.605852043402057,2.7631604923793067,1.8291493370327327
2020-09-21,3,27.0,3.0,2657.0,10.161836657884832,2.4125005184914583,2.328377805497952,1.7455749216147105
2020-09-22,1,25.0,5.0,2902.0,8.61474844934528,2.2632982163839204,2.002984763436046,1.82047713288268
2020-09-23,1,23.0,1.0,2735.0,8.409506398537477,2.2417204972307734,1.9440177261262632,1.9697849577345878
2020-09-24,1,19.0,1.0,3007.0,6.318589956767542,1.9904176805610059,1.4197488574090904,2.091657928969732
2020-09-25,1,29.0,2.0,3527.0,8.222285228239297,2.221622862414796,1.8705197546070154,1.913129781415274
2020-09-28,3,25.0,2.0,3709.0,6.740361283364789,2.0464483639495894,1.5136332278781353,1.7501808658913105
2020-09-29,1,18.0,1.0,4059.0,4.434589800443459,1.6927840440254343,0.7941627732025136,1.508416467844604
2020-09-30,1,18.0,1.0,4088.0,4.403131115459883,1.68697862172645,0.7758146007048254,1.2747758427603164
2020-10-01,1,21.0,0.0,4946.0,4.245855236554792,1.6574382860495964,0.710712023291261,1.1329684759367507
2020-10-02,1,17.0,2.0,6110.0,2.7823240589198037,1.3303386511027855,0.04158558059443271,0.7671816411342341
2020-10-05,3,31.0,6.0,4629.0,6.696910779866061,2.0408190509384294,1.4792506872943079,0.7603051330174686
2020-10-06,1,21.0,0.0,3036.0,6.91699604743083,2.069011846938298,1.5267701333743076,0.9068266050518273
2020-10-07,1,20.0,1.0,2389.0,8.371703641691083,2.2376948984736873,1.8482834370064223,1.1213203723121468
2020-10-08,1,21.0,1.0,2100.0,10.0,2.3978952727983707,2.1442856461138255,1.4080350968766595
2020-10-09,1,34.0,3.0,2708.0,12.555391432791728,2.606784359906738,2.517494823593486,1.9032169454764702
2020-10-12,3,0.0,0.0,4.0,0.0,0.0,-2.574164705029248,1.0925338670117593
2020-10-13,1,31.0,2.0,4327.0,7.164317078807488,2.099773082851835,1.5308314780051058,1.0933461359379186
2020-10-14,1,20.0,0.0,2350.0,8.51063829787234,2.2524109929035103,1.818712219380296,1.0874318924126933
2020-10-15,1,16.0,0.0,2630.0,6.083650190114068,1.9577893384238239,1.2327266709904392,0.9051200973880162
2020-10-16,1,18.0,3.0,2953.0,6.095496105655266,1.9594602314451852,1.226291725679996,0.6468794778053182
2020-10-19,3,28.0,3.0,2625.0,10.666666666666666,2.456735772821304,2.1744729156292664,1.596607001937021
2020-10-20,1,20.0,1.0,2431.0,8.227067050596462,2.2221412353519017,1.7174398910313955,1.6339286845422791
2020-10-21,1,27.0,1.0,2409.0,11.207970112079702,2.5020890263149647,2.2310744941060676,1.7164011394874332
2020-10-22,1,21.0,3.0,2766.0,7.592190889370932,2.150853754625268,1.5484837317092377,1.779552551631193
2020-10-23,1,23.0,1.0,2952.0,7.791327913279133,2.1737657711947764,1.577009272227907,1.849696060940775
2020-10-26,3,29.0,1.0,2663.0,10.889973713856552,2.475695499922833,2.128205749710086,1.8404426277569392
2020-10-27,1,16.0,1.0,3737.0,4.281509232004281,1.6642118962686236,0.6006719653207907,1.6170890426148183
2020-10-28,1,8.0,0.0,3686.0,2.1703743895822027,1.1538496848846136,-0.36163148288943114,1.0985478472157184
2020-10-29,1,9.0,1.0,4197.0,2.144388849177984,1.1456195466832386,-0.3754166991885746,0.7137677610361559
2020-10-30,1,21.0,0.0,4556.0,4.6093064091308165,1.724427077155161,0.7158362910058439,0.5415331647917433
2020-11-02,3,12.0,1.0,3614.0,3.320420586607637,1.4633527555280625,0.22566834320599255,0.16102568349092458
2020-11-03,1,7.0,1.0,4204.0,1.6650808753568032,0.9802344043831575,-0.6846867979350367,-0.09604606916024087
2020-11-04,1,13.0,0.0,3649.0,3.56261989586188,1.5178969971084046,0.3288859455056543,0.04205741651877622
2020-11-05,1,15.0,0.0,3995.0,3.7546933667083855,1.559132207421351,0.40550799502267937,0.19824235536102702
2020-11-06,1,13.0,0.0,4337.0,2.9974636845745906,1.3856600811505213,0.07467766161630426,0.07001062948311906
2020-11-09,3,15.0,1.0,4222.0,3.552818569398389,1.5157465069749636,0.3208648933351663,0.08904993950895382
2020-11-10,1,18.0,2.0,4291.0,4.194826380797017,1.6476632035494077,0.5649713400613241,0.338981567108226
2020-11-11,1,0.0,0.0,0.0,0.0,0.0,-2.5457026602442627,-0.23593615404175744
2020-11-12,1,20.0,1.0,6359.0,3.145148608271741,1.421938640362366,0.14134873336565398,-0.28876800637316247
2020-11-13,1,20.0,1.0,5041.0,3.9674667724657806,1.6029100064362156,0.4801880750441339,-0.20766592368759657
2020-11-16,3,28.0,1.0,5633.0,4.970708325936446,1.7868655679269894,0.8239378695521704,-0.10705132844419576
2020-11-17,1,14.0,2.0,4201.0,3.3325398714591765,1.4661539454410255,0.21603007322134302,-0.17683958181219198
2020-11-18,1,12.0,0.0,3892.0,3.083247687564234,1.4068926736285938,0.10031341937242769,0.35236363411114613
2020-11-19,1,15.0,1.0,3430.0,4.373177842565598,1.6814195105038834,0.6154580484823706,0.44718549713448946
2020-11-20,1,32.0,2.0,4270.0,7.494145199063232,2.1393771260542778,1.4688878676741004,0.6449254556604828
2020-11-23,3,11.0,0.0,4779.0,2.301736765013601,1.1944486224575106,-0.3105325964437378,0.418031362461301
2020-11-24,1,12.0,1.0,5361.0,2.2383883603805264,1.1750757864144108,-0.35031760840099246,0.304761826136834
2020-11-25,1,15.0,1.0,4960.0,3.0241935483870965,1.3923245301464817,0.0555998214660781,0.2958191065555641
2020-11-27,2,11.0,1.0,3326.0,3.307276007215875,1.4603056874215234,0.1798291762502111,0.20869333210913216
2020-11-30,3,28.0,2.0,3445.0,8.127721335268506,2.211316083529845,1.5857418331361808,0.23206412520154823
2020-12-01,1,25.0,3.0,3427.0,7.295010213014298,2.1156541548670025,1.3948672850922548,0.5731441015087467
2020-12-02,1,9.0,1.0,4321.0,2.0828511918537376,1.1258548804195296,-0.46897675662275906,0.5494122718643935
2020-12-03,1,8.0,1.0,4045.0,1.977750309023486,1.0911680855563797,-0.5325510552816798,0.4317820965148419
2020-12-04,1,19.0,2.0,3353.0,5.666567253206084,1.8971050727556087,0.9781308449712884,0.5914424302590573
2020-12-07,3,26.0,1.0,3579.0,7.26459905001397,2.111981218301209,1.370883407266277,0.5484707450850765
2020-12-08,1,13.0,1.0,3487.0,3.7281330656724982,1.5535304238855274,0.3255729546418722,0.33461187899500006
2020-12-09,1,23.0,0.0,3210.0,7.165109034267912,2.0998700801933903,1.3379994438361367,0.6960071190867791
2020-12-10,1,18.0,2.0,3703.0,4.860923575479341,1.7683071979073732,0.7150227329866333,0.945521876740442
2020-12-11,1,13.0,0.0,3474.0,3.742084052964882,1.5564767127001438,0.31476204164521454,0.8128481160752271
2020-12-14,3,14.0,1.0,3735.0,3.748326639892905,1.5577922696408044,0.31529682913266577,0.6017308004485048
2020-12-15,1,16.0,0.0,3964.0,4.036326942482341,1.6166770351396211,0.4213270546730053,0.6208816204547315
2020-12-16,1,14.0,0.0,3775.0,3.7086092715231787,1.5493925929883166,0.29151704645431226,0.41158514097836657
2020-12-17,1,17.0,0.0,4203.0,4.044729954794194,1.6183441250774337,0.4154678159666552,0.3516741575743709
2020-12-18,1,31.0,1.0,4459.0,6.952231442027361,2.0734525738134506,1.2594651812119295,0.5406147854877139
2020-12-21,3,22.0,0.0,3718.0,5.9171597633136095,1.934005246548995,0.9930262897047735,0.6761606776021355
2020-12-22,1,25.0,0.0,4012.0,6.231306081754735,1.978419667401477,1.0675725508543819,0.8054097768384108
2020-12-23,1,31.0,1.0,4498.0,6.891951978657181,2.065843503329031,1.221097954988388,0.9913259585452259
2020-12-24,1,0.0,0.0,3.0,0.0,0.0,-2.59692909748795,0.3888465758543049
2020-12-28,4,20.0,0.0,4795.0,4.1710114702815435,1.6430683116056957,0.43321833030760104,0.22359720567343927
2020-12-29,1,15.0,0.0,3598.0,4.168982768204558,1.6426759125276642,0.42679058710501816,0.11035006515348822
2020-12-30,1,26.0,0.0,3765.0,6.905710491367862,2.0675853453534967,1.2032594828314194,0.13748745154889572
2020-12-31,1,30.0,2.0,3083.0,9.730781706130394,2.3731164063776675,1.753556249583645,0.2439791104679471
2021-01-04,4,23.0,1.0,5253.0,4.37845040928993,1.6824003046726341,0.4711570664296226,0.8575963432514616
2021-01-05,1,11.0,0.0,8393.0,1.3106159895150722,0.8375141511134133,-1.0940848602471798,0.5521357051405055
2021-01-06,1,28.0,1.0,6128.0,4.569190600522194,1.7172497292907047,0.5313384846150352,0.5730452846425088
2021-01-07,1,18.0,0.0,3125.0,5.760000000000001,1.911022890054873,0.885199371481325,0.5094332623724899
2021-01-08,1,37.0,4.0,3974.0,9.310518369401107,2.333164575077382,1.6504591420362158,0.48881384086300417
2021-01-11,3,31.0,0.0,3648.0,8.49780701754386,2.251060931700241,1.486179768728099,0.6918183813226995
2021-01-12,1,22.0,2.0,3419.0,6.434630008774495,2.0061488152272724,1.0296522965969603,1.1165658126915274
2021-01-13,1,31.0,0.0,3049.0,10.167267956707118,2.4129869955825147,1.759713161931125,1.3622407481547456
2021-01-14,1,23.0,0.0,3309.0,6.95074040495618,2.0732650570285505,1.134714445938346,1.4121437630461497
2021-01-15,1,51.0,1.0,3759.0,13.567438148443737,2.678788774166716,2.2043453175432264,1.5229209981475518
2021-01-19,4,48.0,4.0,4301.0,11.16019530341781,2.498167937545375,1.8641336827939197,1.5985117809607159
2021-01-20,1,30.0,1.0,4178.0,7.180469123982767,2.101749499090343,1.1537341227678,1.6233281461948839
2021-01-21,1,20.0,0.0,3674.0,5.443658138268916,1.863096412738768,0.721810826399124,1.4157476790884833
2021-01-22,1,21.0,1.0,4262.0,4.927264195213515,1.779562756675358,0.5685694049530549,1.3025186708914254
2021-01-25,3,32.0,1.0,4388.0,7.292616226071103,2.1153655075468314,1.1609097640050534,1.0938315601837907
2021-01-26,1,29.0,1.0,5156.0,5.624515128006206,1.8907771809684188,0.758658636274986,0.8727365508800039
2021-01-27,1,21.0,0.0,5371.0,3.909886427108546,1.591250810603782,0.22103671203220945,0.6861970687328859
2021-01-28,1,28.0,1.0,5374.0,5.210271678451805,1.8262046435314114,0.6371332786939539,0.6692615591918518
2021-01-29,1,44.0,2.0,7961.0,5.526943851274965,1.8759388170842821,0.7199776880291465,0.6995432158070702
2021-02-01,3,35.0,1.0,6285.0,5.568814638027049,1.882333395827181,0.7266051315042317,0.6126822893069059
2021-02-02,1,30.0,0.0,7376.0,4.0672451193058565,1.6227973009514691,0.2620580811889869,0.5133621782897061
2021-02-03,1,33.0,2.0,6453.0,5.113900511390051,1.8105649510742348,0.5908154958884447,0.5873179350609531
2021-02-04,1,27.0,1.0,5324.0,5.07137490608565,1.803585087838336,0.5729364583704745,0.5744785709962572
2021-02-05,1,36.0,0.0,6025.0,5.975103734439834,1.9423471999179607,0.8149864720988538,0.5934803278101988
2021-02-08,3,49.0,1.0,7158.0,6.845487566359318,2.0599385342039676,1.0178097884608976,0.6517212592015318
2021-02-09,1,33.0,0.0,6398.0,5.157861831822445,1.8177296120668376,0.5805844042721985,0.7154265238181742
2021-02-10,1,25.0,0.0,11019.0,2.2688084218168614,1.184425521502541,-0.5509932134756649,0.4870647819453523
2021-02-11,1,24.0,1.0,8548.0,2.807674309780065,1.3370185853775096,-0.28590068784640305,0.3152973527019768
2021-02-12,1,67.0,1.0,12960.0,5.169753086419753,1.8196588187080707,0.5752025510910938,0.26734056850042476
2021-02-16,4,37.0,1.0,16527.0,2.2387608156350214,1.175190792335931,-0.5937726674720296,-0.054975922686160694
2021-02-17,1,24.0,3.0,6597.0,3.6380172805820825,1.5342869646957569,0.05183431563807755,-0.16072594041298488
2021-02-18,1,25.0,2.0,5579.0,4.481089801039613,1.701303949990994,0.3489432766773591,0.019261357617619913
2021-02-19,1,35.0,1.0,6396.0,5.472170106316448,1.8675114628342189,0.6470735614007523,0.205856207467051
2021-02-22,3,39.0,0.0,5313.0,7.340485601355167,2.1211214402577663,1.1057464465623918,0.31196498656131066
2021-02-23,1,30.0,0.0,6214.0,4.82780817508851,1.7626409734275952,0.4395936655824528,0.5186382531722071
2021-02-24,1,25.0,0.0,6618.0,3.7775763070414023,1.5639333691745756,0.06384534232240205,0.521040458509072
2021-02-25,1,27.0,1.0,7115.0,3.7947997189037244,1.5675319387255713,0.061037333628654274,0.46345926989933106
2021-02-26,1,50.0,5.0,9464.0,5.283178360101437,1.8378759607469066,0.5663425786248378,0.4473130733441481
2021-03-01,3,45.0,1.0,9816.0,4.584352078239609,1.7199684147330991,0.3373080096158268,0.2936253859548351
2021-03-02,1,36.0,2.0,9344.0,3.852739726027397,1.5795434374223987,0.06287732586004371,0.2182821180103533
2021-03-03,1,41.0,1.0,8587.0,4.774659368813323,1.7534792709129783,0.3901145808592096,0.2835359657177149
2021-03-04,1,20.0,1.0,5461.0,3.662332906061161,1.539515946485633,-0.029730919862382764,0.2653823150195075
2021-03-05,1,36.0,2.0,5302.0,6.789890607317994,2.0528268170777664,0.9600142622958708,0.34411665175371403
2021-03-08,3,39.0,2.0,4598.0,8.481948673336234,2.249389851402234,1.3318233539369366,0.5430197206179359
2021-03-09,1,32.0,2.0,5315.0,6.020696142991533,1.9488623787894395,0.7407624768718913,0.6785967508203055
2021-03-10,1,31.0,2.0,4909.0,6.314931757995518,1.9899177053780617,0.8141740615036911,0.7634086469492019
2021-03-11,1,36.0,3.0,4569.0,7.879185817465528,2.183709865578198,1.1838555130018937,1.0061259335220571
2021-03-12,1,35.0,0.0,5535.0,6.323396567299007,1.9910742322790702,0.8022929608309943,0.9745816732290817
2021-03-15,3,51.0,4.0,4906.0,10.395434162250305,2.433212763090757,1.6531207103462544,1.0388411445109456
2021-03-16,1,24.0,0.0,5726.0,4.1914076143905,1.64700487705078,0.10934728720419343,0.9125581065774059
2021-03-17,1,28.0,1.0,5849.0,4.787143101384852,1.75563875036353,0.31581745593462857,0.8128867854635933
2021-03-18,1,36.0,3.0,4365.0,8.247422680412372,2.2243448835554136,1.2395991148331886,0.8240355058298523
2021-03-19,1,47.0,0.0,3866.0,12.15726849456803,2.5769743431503263,1.927723439058357,1.0491216014753248
2021-03-22,3,48.0,2.0,3844.0,12.486992715920914,2.6017257184530824,1.9533704930125557,1.109171558008585
2021-03-23,1,36.0,2.0,4025.0,8.944099378881987,2.296979348012252,1.3450482605539398,1.3563117526785344
2021-03-24,1,22.0,3.0,3575.0,6.153846153846154,1.9676501356917193,0.6820205539714126,1.4295523722858912
2021-03-25,1,22.0,1.0,4621.0,4.760874269638607,1.7510892461133067,0.2419187490462894,1.230016299128511
