date,ret,vix_lag,sigma2_gjr,sigma2_a4f,var_gjr_norm_01,var_a4f_norm_01,var_gjr_norm_05,var_a4f_norm_05
2016-04-07,-0.012038027332122418,14.09000015258789,5.404825185244783e-05,4.072689651036682e-05,0.01710273174696033,0.014846200336065138,0.012092555313278108,0.01049706569757684
2016-04-08,0.002693172245260785,16.15999984741211,7.033528108543426e-05,7.040258518686672e-05,0.01951017980473023,0.019519512255807846,0.013794751151530704,0.013801349698624482
2016-04-11,-0.002350142628298549,15.359999656677246,6.484730126800845e-05,5.799032989124304e-05,0.01873357276659308,0.017715460575255224,0.013245648019686073,0.012525787697310149
2016-04-12,0.009269408013192287,16.260000228881836,6.0413628359802456e-05,6.309046795351197e-05,0.018081819014695435,0.018478066786604696,0.012784822906361145,0.01306499148822688
2016-04-13,0.010050538202226652,14.850000381469727,5.9701102478229485e-05,4.970740664167667e-05,0.017974873129725687,0.016401562034947876,0.01270920638797928,0.011596790446474717
2016-04-14,4.8180508023462195e-05,13.84000015258789,5.9770431296875166e-05,4.1805680813733985e-05,0.017985306899724416,0.015041540186506242,0.012716583627048594,0.01063518152499525
2016-04-15,-0.0011064055715472197,13.720000267028809,5.513641323020906e-05,3.8312408216520254e-05,0.01727403970439107,0.014399399593985385,0.012213679294024874,0.010181153434696767
2016-04-18,0.007002271718233906,13.619999885559082,5.119597784091693e-05,3.5519353330120976e-05,0.016645336505148815,0.013864594854590347,0.011769152166724106,0.009803017591334364
2016-04-19,0.0031490563714318695,13.350000381469727,4.980774695281925e-05,3.326554112503503e-05,0.016418107940847696,0.013417510825804694,0.011608489295831779,0.009486905029448768
2016-04-20,0.0009526598757286426,13.239999771118164,4.675773112855787e-05,3.1066923462634964e-05,0.01590747952075936,0.012966530379304465,0.011247447416335103,0.009168037489736575
2016-04-21,-0.005392998213147307,13.279999732971191,4.3632770248941124e-05,2.9774816267774184e-05,0.015366715534613046,0.012694020732031016,0.010865098063573648,0.008975358446890581
2016-04-22,0.0,13.949999809265137,4.4887342061044534e-05,3.56458460182175e-05,0.015586069309643086,0.013889260439498273,0.011020193033019014,0.009820457492412534
2016-04-25,-0.001724278437942267,13.220000267028809,4.193104978489349e-05,2.924252633977658e-05,0.015064076965387802,0.012580042346836384,0.010651116245204892,0.008894769570921737
2016-04-26,0.0014846315600784202,14.079999923706055,3.9724027678014755e-05,3.342470519863391e-05,0.014662272817325985,0.013449571588869285,0.010367019005218322,0.009509573721005214
2016-04-27,0.0020564464057770218,13.960000038146973,3.7452277492442795e-05,3.1314256796267666e-05,0.014236845577291796,0.013018043323338823,0.01006621896297928,0.009204459924134867
2016-04-28,-0.009117445983217693,13.770000457763672,3.5530756761810545e-05,2.9095808927615768e-05,0.01386682027901093,0.012548443979330064,0.009804591086627373,0.008872427818005723
2016-04-29,-0.005413245867141572,15.220000267028809,4.526033805890172e-05,4.5525276802452706e-05,0.015650692364512407,0.015696432460893816,0.011065885024046072,0.011098225743277967
2016-05-02,0.007917090337140279,15.699999809265137,4.636204143518741e-05,4.991753984302038e-05,0.015840027583795466,0.016436193473197348,0.01119975525283797,0.011621276744266563
2016-05-03,-0.008741319784826855,14.680000305175781,4.6153216397483046e-05,4.17551215644451e-05,0.015804313803414065,0.015032441912830308,0.011174503680685753,0.010628748553975803
2016-05-04,-0.005593938777563565,15.600000381469727,5.374543367439522e-05,5.4613752328736385e-05,0.01705475339009802,0.01719197086104061,0.012058632022965097,0.012155652188039972
2016-05-05,-0.0001948556536690846,16.049999237060547,5.416886171939488e-05,5.8586010889140634e-05,0.01712180367472264,0.01780621537746382,0.012106040196559259,0.012589956245463172
2016-05-06,0.003652041947367695,15.90999984741211,5.0171536914722194e-05,5.3942126824735724e-05,0.016477956828023985,0.01708593268633627,0.011650805692377378,0.01208067746985443
2016-05-09,0.000825904545019852,14.720000267028809,4.723952910582412e-05,4.2253253881908725e-05,0.01598922588787334,0.01512184345169024,0.011305246514199162,0.010691960271831814
2016-05-10,0.012357294187311995,14.569999694824219,4.404977332550846e-05,3.9021675756547566e-05,0.015439971598080264,0.014532074515266839,0.01091689405807422,0.010274961771751807
2016-05-11,-0.009398753122122499,13.630000114440918,4.828634250583067e-05,3.5672801888234335e-05,0.01616541332918176,0.013894511070168683,0.011429820553659596,0.009824169971959716
2016-05-12,0.00029071280627684243,14.6899995803833,5.730672814892709e-05,5.084170365202876e-05,0.01761073430982148,0.01658764398158248,0.012451740569854286,0.011728360435747417
2016-05-13,-0.008752657915180137,14.40999984741211,5.29542745255563e-05,4.5264007509457146e-05,0.016928760834904036,0.015651326786174806,0.011969548479746028,0.01106633359443576
2016-05-16,0.009817042778593603,15.039999961853027,5.980753227358955e-05,5.5934682352716685e-05,0.017990887994941827,0.0173986377606829,0.012720529762883718,0.01230177685118288
2016-05-17,-0.009377432201760455,14.680000305175781,5.964921778989095e-05,5.197531545860758e-05,0.01796706068264529,0.01677155092061348,0.01270368256582914,0.011858392577140461
2016-05-18,0.0002933169858927821,15.569999694824219,6.733260567412041e-05,6.609788100842667e-05,0.019089184206669236,0.01891334857009717,0.01349708451958438,0.013372759225078662
2016-05-19,-0.0034713138553969752,15.949999809265137,6.184996310444786e-05,6.527554606520139e-05,0.018295504116746217,0.018795328255561124,0.012935909817762409,0.013289312486701836
2016-05-20,0.006297331854329223,16.329999923706055,5.866741557971926e-05,6.591354321793495e-05,0.017818581864453557,0.01888695680813089,0.012598700019859382,0.013354098823564215
2016-05-23,-0.0013633478330682116,15.199999809265137,5.600107818523771e-05,5.2798809063068465e-05,0.01740896100184404,0.01690389247288096,0.01230907594039274,0.011951965204292495
2016-05-24,0.012878576610447839,15.819999694824219,5.2051955085348354e-05,5.5018754913235975e-05,0.016783911518233385,0.017255598897705213,0.01186713218743403,0.012200640647440837
2016-05-25,0.006760275155708269,14.420000076293945,5.599791988284895e-05,4.590821647251609e-05,0.017408470086846154,0.015762310143733593,0.01230872883696775,0.011144804824060906
2016-05-26,0.0002869374738831157,13.899999618530273,5.3913526789825707e-05,4.04841829692717e-05,0.01708140261782845,0.014801895971705328,0.01207747446668428,0.010465740118449059
2016-05-27,0.0042898545592389885,13.430000305175781,4.9943501754259736e-05,3.469620651661598e-05,0.01644046711657643,0.013702999920673767,0.011624298441017433,0.009688761242954284
2016-05-31,-0.0019042733719753086,13.119999885559082,4.727267012853356e-05,3.127347986414373e-05,0.01599483354742023,0.013009564616713714,0.011309211432450356,0.009198465020492215
2016-06-01,0.0020470972741056088,14.1899995803833,4.455484780985834e-05,3.706423550641058e-05,0.015528236626824244,0.01416289976411716,0.010979302201878755,0.010013935278172114
2016-06-02,0.003039051744418093,14.199999809265137,4.183084084791481e-05,3.541502871584842e-05,0.015046065752586307,0.013844218890314092,0.010638381344705735,0.009788610683787809
2016-06-03,-0.002991391369168173,13.630000114440918,3.964845191270489e-05,3.054118510836165e-05,0.014648318541945126,0.012856347444190442,0.010357152578649963,0.009090132202022379
2016-06-06,0.005075362927373556,13.470000267028809,3.853480593452694e-05,2.9273790997174775e-05,0.014441132283821309,0.012586765528659807,0.010210660701002482,0.008899523223688081
2016-06-07,0.0015600911333574872,13.649999618530273,3.7492092356589695e-05,2.9834805411905347e-05,0.01424441103848112,0.012706802007597365,0.010071568152761117,0.008984395499219243
2016-06-08,0.003254311073644651,14.050000190734863,3.548263786493246e-05,3.0990501560691484e-05,0.013857427259789092,0.012950572296693575,0.00979794971458346,0.009156754263201705
2016-06-09,-0.0013664050682172934,14.079999923706055,3.407888267894892e-05,3.030159887931595e-05,0.013580549156302843,0.012805821107098615,0.009602181937190937,0.009054407352033497
2016-06-10,-0.009522824355875297,14.640000343322754,3.26023092329104e-05,3.258103887522559e-05,0.013283081561787508,0.013278747789110172,0.009391856277301908,0.009388792065888711
2016-06-13,-0.007741563284505671,17.030000686645508,4.371929681903556e-05,5.590090690348019e-05,0.015381944577476226,0.017393383993974016,0.010875865819620807,0.012298062154287075
2016-06-14,-0.0019684673920075347,20.969999313354492,4.928021216144306e-05,9.304498778456404e-05,0.016330930951960147,0.022439912014729498,0.011546850454986655,0.01586623010159991
2016-06-15,-0.0013951231016741898,20.5,4.6370855653554586e-05,8.457756697562181e-05,0.015841533242546214,0.021394505456015876,0.011200819834917353,0.015127071186922145
2016-06-16,0.002979843389427919,20.139999389648438,4.351965229802481e-05,7.781792038871838e-05,0.015346783503819348,0.020521753579748853,0.010851005040982587,0.01450998846033363
2016-06-17,-0.0037311251202450796,19.3700008392334,4.1130310562874775e-05,6.849220401552193e-05,0.014919547536127143,0.019252858943082735,0.010548926130573545,0.013612811400690273
2016-06-20,0.006419167351038371,19.40999984741211,4.054540199035172e-05,6.770786551760342e-05,0.01481308324544367,0.019142304467678232,0.010473650125370014,0.013534643413918395
2016-06-21,0.0028346278037379062,18.3700008392334,3.999405668221482e-05,5.861667451603857e-05,0.014712022724076726,0.017810874610200197,0.010402194877009722,0.012593250574720957
2016-06-22,-0.0016321358883301345,18.479999542236328,3.796292028898595e-05,5.756483678575856e-05,0.014333573068098647,0.017650348994436304,0.01013461052464336,0.012479750292044308
2016-06-23,0.012938352163448283,21.170000076293945,3.615997003656841e-05,7.627854790468814e-05,0.013989065031945358,0.020317761899734266,0.009891024731175431,0.01436575532199517
2016-06-24,-0.03656973700955537,17.25,4.1969242804363886e-05,5.1066359625305496e-05,0.015070935983159915,0.016624251780769234,0.010655965941325441,0.011754244127494021
2016-06-27,-0.018072234080361998,25.760000228881836,0.0002264604511553485,0.0002685357983643567,0.035008285511599735,0.03812200665897315,0.024752749165190675,0.02695431823391145
2016-06-28,0.017875115527421517,23.850000381469727,0.00024873261287129363,0.0002445627111809662,0.036689435024537365,0.036380593380040155,0.025941412694261225,0.025723044966556557
2016-06-29,0.016884639837617975,18.75,0.000237648966081028,0.00013994078806180057,0.03586267023075299,0.02751989773943599,0.02535684531942151,0.01945805445314506
2016-06-30,0.013553041389803538,16.639999389648438,0.00022621439605043754,0.0001051435263973363,0.034989261641390546,0.02385425884346775,0.02473929826119587,0.016866249719034214
2016-07-01,0.0020983192650287663,15.630000114440918,0.0002113549944114177,8.80985103996119e-05,0.03382056943977544,0.02183528881915333,0.023912969736529677,0.015438728837803546
2016-07-05,-0.007219122363258354,14.770000457763672,0.0001898367708314102,7.014289694147757e-05,0.03205271537439298,0.019483478984401142,0.022663001404702187,0.013775872229057002
2016-07-06,0.005979765791027549,15.579999923706055,0.00017783163599195613,7.972036139291638e-05,0.031022669783404358,0.02077109000182618,0.021934703524076078,0.01468628278104183
2016-07-07,-0.0006201694910948931,14.960000038146973,0.0001601746325681424,6.844367900038876e-05,0.029442285950511807,0.01924603764994433,0.020817286774622575,0.013607988377923813
2016-07-08,0.01478027995856995,14.760000228881836,0.0001443618989397299,6.122145636520088e-05,0.027951231760485144,0.018202309160210057,0.019763030908673145,0.012870015948671445
2016-07-11,0.0035210379595940213,13.199999809265137,0.00014020745625839854,4.897218701165236e-05,0.027546105926557426,0.016279812841826932,0.01947658505732664,0.011510707189487211
2016-07-12,0.007237372042851115,13.539999961853027,0.0001271651023225548,4.88834819297665e-05,0.026233644601615872,0.01626506205417762,0.01854860399539981,0.011500277585713802
2016-07-13,-0.0001397393825386088,13.550000190734863,0.00011741500479190907,4.704420187370001e-05,0.02520788786383245,0.015956135313216456,0.017823338565693334,0.011281849690211811
2016-07-14,0.005568116862244587,13.039999961853027,0.00010639253953233911,3.946823430908906e-05,0.02399552442020792,0.014614989478645098,0.016966132113605262,0.010333587130307654
2016-07-15,-0.0013427651816045611,12.819999694824219,9.802323869212446e-05,3.611501567893884e-05,0.023032399345092526,0.013980366670094502,0.016285150653055372,0.00988487451942139
2016-07-18,0.0026836472002593386,12.670000076293945,8.944211390879677e-05,3.293413758529639e-05,0.022001165381968866,0.013350508446851114,0.015556012529128459,0.009439530727752119
2016-07-19,-0.0010169393416896463,12.4399995803833,8.191072881065943e-05,2.9620377043170354e-05,0.021054505862024165,0.012661056573827614,0.014886673105629218,0.00895205100616544
2016-07-20,0.004153998202177603,11.970000267028809,7.504755170112663e-05,2.511932255544062e-05,0.020153149310110065,0.011659464904087442,0.01424936532800217,0.008243871585073587
2016-07-21,-0.0037843903421544384,11.770000457763672,6.960230860286738e-05,2.3148388976586817e-05,0.019408254592218836,0.01119270465036355,0.013722684519816699,0.007913846869156551
2016-07-22,0.004475172200382888,12.739999771118164,6.596586296681938e-05,2.9180209035959188e-05,0.018894451207426572,0.012566630844371495,0.01335939776874816,0.008885286914128055
2016-07-25,-0.0027196455316129283,12.020000457763672,6.167458714378843e-05,2.405592480706849e-05,0.0182695471947458,0.01141000111731966,0.012917556871595884,0.00806748721064841
2016-07-26,0.0004617292501757722,12.869999885559082,5.798010451293324e-05,2.859249980930711e-05,0.01771389863145581,0.012439436903972438,0.012524683318660579,0.008795353926664648
2016-07-27,-0.0010621311365357372,13.050000190734863,5.3693007035080596e-05,2.830132992078147e-05,0.017046433226916242,0.012375936723727573,0.012052749218102125,0.008750455868659931
2016-07-28,0.0011541217087209334,12.829999923706055,5.003720554750856e-05,2.594656395297121e-05,0.01645588265782431,0.011849897255338554,0.011635198061498075,0.00837851754543901
2016-07-29,0.001613404236039094,12.720000267028809,4.6700101597807746e-05,2.4341206493206407e-05,0.01589767340735265,0.011477457900847534,0.01124051396438524,0.008115182800928109
2016-08-01,-0.000829355031805791,11.869999885559082,4.379850365783291e-05,1.9285881155772496e-05,0.01539587211022289,0.010216317968079352,0.010885713337702031,0.007223488735885341
2016-08-02,-0.006428010375932733,12.4399995803833,4.1202068310881504e-05,2.1407469246362606e-05,0.014932556513858573,0.010763594362356695,0.010558124180634437,0.007610442713025653
2016-08-03,0.0029184106625606294,13.369999885559082,4.4505727347926e-05,2.9829746059902705e-05,0.015519674545049699,0.012705724559479187,0.01097324834750114,0.00898363368519099
2016-08-04,0.0010636354996746858,12.859999656677246,4.212113338291115e-05,2.593421389745284e-05,0.015098182910028408,0.011847076760340379,0.01067523099062569,0.008376523303099197
2016-08-05,0.008145423359248581,12.420000076293945,3.9671061526460935e-05,2.2611187671056444e-05,0.014652494564034753,0.011062068551429018,0.010360105251875236,0.007821480089647337
2016-08-08,-0.0005956986507936768,11.390000343322754,4.0460180142527e-05,1.8839589001182104e-05,0.014797507343900772,0.010097418818631325,0.010462637121497392,0.007139420613747044
2016-08-09,0.000595698650793718,11.5,3.8195720419125576e-05,1.8611619765902328e-05,0.014377454803489184,0.010036140760471012,0.010165637282257507,0.007096093716105353
2016-08-10,-0.002478018722883854,11.65999984741211,3.615476508097377e-05,1.865203005575465e-05,0.013988058185387986,0.010047030286935375,0.00989031283626489,0.007103793199617928
2016-08-11,0.004629880393404501,12.050000190734863,3.517599305433269e-05,2.0493302853327203e-05,0.013797418632394583,0.010531267330470322,0.009755520373073678,0.007446174950107895
2016-08-12,-0.0008692674465940986,11.680000305175781,3.4434284452060006e-05,1.8653070722998224e-05,0.013651179885396155,0.010047310563919921,0.009652121678456528,0.007103991370587853
2016-08-15,0.002879754851308824,11.550000190734863,3.290728794445726e-05,1.7468255332425284e-05,0.01334506531897502,0.009722980703147964,0.009435682142280933,0.006874672637232304
2016-08-16,-0.0051708705478392784,11.8100004196167,3.182552639621077e-05,1.8309248604014e-05,0.013123886202989796,0.009954281518866783,0.009279296558166944,0.007038214809878688
2016-08-17,0.0018792313509386528,12.640000343322754,3.417878239603549e-05,2.451340313255375e-05,0.013600439776320562,0.01151798376015775,0.00961624568012618,0.00814383677285362
2016-08-18,0.002241347838722699,12.1899995803833,3.273683653730682e-05,2.1342883603567237e-05,0.013310458419851172,0.010747345389294349,0.009411213194976622,0.007598953811226364
2016-08-19,-0.001463286590107888,11.430000305175781,3.152589285371632e-05,1.7122244140848258e-05,0.013061960188618061,0.009626202663200556,0.009235511520478204,0.006806245334594953
2016-08-22,-4.553993749057047e-05,11.34000015258789,3.051932012962068e-05,1.63732905161877e-05,0.01285174457609,0.009413316087468383,0.009086877725607276,0.006655723024441009
2016-08-23,0.00201126322551405,12.270000457763672,2.9331548624349723e-05,2.0044695741278432e-05,0.012599176348250621,0.010415362559911363,0.008908298343628303,0.007364224015614279
2016-08-24,-0.005128027372582139,12.380000114440918,2.846166651516085e-05,2.0079650676845146e-05,0.012410944142647842,0.010424440017359912,0.008775208005098232,0.0073706422684363775
2016-08-25,-0.0006890931371696049,13.449999809265137,3.113485110829101e-05,2.7443857279276594e-05,0.012980698260288857,0.012187011872332244,0.00917805494700659,0.008616875792134618
2016-08-26,-0.0018848567440894345,13.630000114440918,2.9942629461578678e-05,2.749903172410557e-05,0.012729742716733957,0.012199256397300351,0.009000615819941361,0.008625533332792586
2016-08-29,0.004912371857772452,13.649999618530273,2.9310041184686502e-05,2.7118655199516383e-05,0.012594556310620005,0.012114590337768153,0.00890503172742779,0.008565669854653641
2016-08-30,-0.001650131201554666,12.9399995803833,2.9354814341020053e-05,2.3489349092946124e-05,0.012604172176577107,0.01127483381452722,0.008911830664152737,0.007971916625215196
2016-08-31,-0.0028483094611268,13.119999885559082,2.8674284484159944e-05,2.3956190601660183e-05,0.012457214797630048,0.01138632401200673,0.008807923857924106,0.008050746218046115
2016-09-01,4.627401127842286e-05,13.420000076293945,2.88144751179192e-05,2.5628655262250007e-05,0.012487629776079236,0.011777078444554164,0.008829428890844612,0.008327030712207596
2016-09-02,0.004497987510833876,13.479999542236328,2.7819513182017727e-05,2.5179982614217143e-05,0.012270137263470387,0.011673534498339688,0.008675649934484976,0.008253819548314074
2016-09-06,0.0030175862357560046,11.979999542236328,2.7855925857991816e-05,1.8232367356264034e-05,0.012278164766068604,0.009933360325705609,0.008681325812504503,0.007023422396054723
2016-09-07,-9.15308436332437e-05,12.020000457763672,2.7382923434911674e-05,1.8185487132124738e-05,0.012173474887778996,0.009920581461605777,0.008607304412725347,0.00701438704876317
2016-09-08,-0.0022856014020624757,11.9399995803833,2.6551080257572452e-05,1.7370929419194684e-05,0.011987144922141936,0.009695856650444958,0.008475559060618783,0.006855494466605282
2016-09-09,-0.024225852909710195,12.510000228881836,2.6533032709300273e-05,1.998110773288833e-05,0.011983070222545003,0.01039882905263449,0.008472678027869752,0.007352533932753476
2016-09-12,0.014245734909841629,17.5,0.00010677314169528807,0.00011032899730604309,0.024038406164446625,0.024435402311081024,0.016996451823450942,0.017277149546677993
2016-09-13,-0.014479993916416358,15.15999984741211,0.00010616931721499125,7.78397660608142e-05,0.023970338683144483,0.020524633893424092,0.016948324436852135,0.014512024997709807
2016-09-14,-0.0003753812470539608,17.850000381469727,0.0001253466557567191,0.00012926001597139905,0.026045400135937126,0.02644884800125725,0.018415504988333685,0.018700764425223036
2016-09-15,0.009943251359127195,18.139999389648438,0.00011344302907678135,0.0001229718532360982,0.02477784690610886,0.025797493826045802,0.017519276375793653,0.018240221834202222
2016-09-16,-0.0038727574908764164,16.299999237060547,0.00010735764625586037,9.074281665542076e-05,0.02410411267612215,0.02216056281134702,0.0170429098769733,0.015668715123080577
2016-09-19,0.0001871970783728149,15.369999885559082,9.954043464643698e-05,7.407755204528603e-05,0.023209961739041725,0.020022484645518434,0.016410696858314092,0.01415697835103014
2016-09-20,4.7147811479899675e-05,15.529999732971191,9.054037291950865e-05,7.024222502996384e-05,0.022135829326878,0.019497269205315065,0.015651227213344467,0.013785622660254264
2016-09-21,0.011182727117101308,15.920000076293945,8.255768052020859e-05,6.926921246434457e-05,0.021137489241820566,0.01936175780189666,0.014945346838288862,0.013689808777088596
2016-09-22,0.006281831243025273,13.300000190734863,8.115790503349182e-05,4.4488403330701626e-05,0.020957528821089363,0.015516653705999996,0.014818105098542832,0.010971112451093392
2016-09-23,-0.005494502630758519,12.020000457763672,7.602941148686997e-05,3.235367667247041e-05,0.02028455443489283,0.01323233473759923,0.014342275850332393,0.009355975531024107
2016-09-26,-0.00813537795030627,12.289999961853027,7.385477325005188e-05,3.5494471979571483e-05,0.019992354440103766,0.013859737921023515,0.014135674668029787,0.009799583476908739
2016-09-27,0.006188901547724274,14.5,7.689273083137912e-05,5.8907368382938076e-05,0.02039939562278503,0.01785498414728193,0.014423474774420986,0.012624438400437674
2016-09-28,0.004951427164012317,13.100000381469727,7.219444826402871e-05,4.2972440259587096e-05,0.01976635354619404,0.015249993774742161,0.013975879826428566,0.010782569473498984
2016-09-29,-0.009088698380622786,12.390000343322754,6.740195014523307e-05,3.49665705032954e-05,0.019099011456962613,0.013756285406309849,0.013504032916455027,0.00972643696002584
2016-09-30,0.007517657887643794,14.020000457763672,7.343597690871789e-05,5.4737794366062235e-05,0.019935590146050994,0.01721148350659785,0.014095539245466408,0.012169448682611739
2016-10-03,-0.0024067572605444747,13.289999961853027,6.995615241738928e-05,4.574474125368444e-05,0.019457525836695105,0.015734220998855856,0.01375752195152051,0.011124944281127633
2016-10-04,-0.005110900627099333,13.569999694824219,6.510283594771916e-05,4.558873741223756e-05,0.018770446859659617,0.015707368784111712,0.013271719995592103,0.011105958314623465
2016-10-05,0.004415642013749639,13.630000114440918,6.133035835937417e-05,4.610110539351178e-05,0.018218491289337436,0.015795389059614695,0.012881457588197495,0.011168193404663917
2016-10-06,0.0006952586133496765,12.989999771118164,5.742760946179104e-05,3.855220978259003e-05,0.017629298336435017,0.014444393009996564,0.012464866339584098,0.010212966210567803
2016-10-07,-0.003435088476874861,12.84000015258789,5.325083743513647e-05,3.4998974503119936e-05,0.016976098213788555,0.013762657999312764,0.012003018564000163,0.009730942727555664
2016-10-10,0.0051946446825294505,13.479999542236328,5.122360242250788e-05,3.8616459849218746e-05,0.016649826686452682,0.014456424316027129,0.011772326967486174,0.010221472993917863
2016-10-11,-0.012710119119163471,13.380000114440918,4.89245003106309e-05,3.646478579149146e-05,0.01627188467182642,0.01404790273153121,0.011505101544980667,0.009932626163465593
2016-10-12,0.0013114393544747002,15.359999656677246,6.817280603802503e-05,6.624854409291086e-05,0.019207915799131753,0.018934891783210225,0.013581034169881724,0.01338799144061298
2016-10-13,-0.0032810359430496955,15.90999984741211,6.266608028052629e-05,6.701814575168648e-05,0.018415814152140664,0.01904455643413992,0.013020975512487367,0.01346553027340876
2016-10-14,0.0005163072002293593,16.690000534057617,5.928616367371525e-05,7.117262044471723e-05,0.017912299099343883,0.019625970249348423,0.012664963167962617,0.013876621251407787
2016-10-17,-0.0034784553305538674,16.1200008392334,5.4861792134624423e-05,6.139217780128624e-05,0.01723096710376509,0.018227670864734168,0.012183224638402447,0.012887948043925838
2016-10-18,0.0062431840733741875,16.209999084472656,5.2669091008285394e-05,5.978490323353487e-05,0.016883114650929607,0.01798748411731585,0.011937274161659446,0.012718123037509037
2016-10-19,0.0026634444073055526,15.279999732971191,5.067335495437836e-05,5.0086392224639636e-05,0.01656015843766116,0.01646396875459045,0.01170892667129963,0.011640915368759849
2016-10-20,-0.001868428659069195,14.40999984741211,4.763383474670293e-05,4.119846510742436e-05,0.016055817792795368,0.014931903558584097,0.01135233058857981,0.010557662505979736
2016-10-21,0.0004671853101264855,13.75,4.517853836004269e-05,3.510461493259109e-05,0.015636543101142587,0.013783412859593112,0.011055880730435369,0.009745617535046817
2016-10-24,0.004243768553033887,13.34000015258789,4.256452562689902e-05,3.089861305182411e-05,0.015177441128223312,0.012931358470882703,0.010731270832782722,0.009143169050334236
2016-10-25,-0.0033562026871768787,13.020000457763672,4.101182789800954e-05,2.8229766719579384e-05,0.014898042925451544,0.012360279822870307,0.010533721209047988,0.008739385593896094
2016-10-26,-0.002009610008966292,13.460000038146973,4.048274390890659e-05,3.0674607529967236e-05,0.014801632893515855,0.012884399002910737,0.010465554107956408,0.009109966169511761
2016-10-27,-0.0026705995001904004,14.239999771118164,3.9021864427963086e-05,3.429152572810753e-05,0.014532109646814905,0.013622852752646995,0.010274986611654258,0.009632092865240962
2016-10-28,-0.002959671374405091,15.359999656677246,3.817669729367802e-05,4.038469930913967e-05,0.014373874059546486,0.014783698092525327,0.010163105502841772,0.010452873234735724
2016-10-31,4.7424433001567726e-05,16.190000534057617,3.766530022172073e-05,4.4966461795005064e-05,0.014277276649064422,0.01559979949142314,0.010094805914994854,0.011029901013305038
2016-11-01,-0.007271938812589493,17.059999465942383,3.600766304241689e-05,4.8924149185596434e-05,0.013959572740400657,0.016271826281078625,0.009870172087744185,0.011505060259567438
2016-11-02,-0.006036880127418549,18.559999465942383,4.1879765613475724e-05,6.312173645213709e-05,0.015054862015223863,0.018482645210678054,0.010644600777605026,0.013068228681394255
2016-11-03,-0.004587608458902897,19.31999969482422,4.4723184852960886e-05,7.037648830034378e-05,0.015557543348638075,0.01951589416628896,0.011000023637484946,0.013798791513868805
2016-11-04,-0.0011022689895564565,22.079999923706055,4.5070815720279966e-05,9.296626400601488e-05,0.015617890273646422,0.022430416992336083,0.011042692173684105,0.015859516607803017
2016-11-07,0.021817285495564394,22.510000228881836,4.26298539180138e-05,9.325346386629424e-05,0.01518908387677015,0.02246503731967799,0.010739502885000125,0.01588399504958295
2016-11-08,0.004493930681040583,18.709999084472656,5.974478995311139e-05,7.395885294382638e-05,0.017981448663323955,0.020006436573609523,0.0127138556454738,0.014145631497199935
2016-11-09,0.0105459147570855,18.739999771118164,5.6074174218719074e-05,7.112234085474878e-05,0.017420318917294727,0.019619036683674443,0.012317106600223175,0.013871718845893196
2016-11-10,0.002492376422614949,14.380000114440918,5.658682015631356e-05,3.965215037064102e-05,0.01749976848061216,0.014649001732889563,0.012373281733719177,0.010357635631556793
2016-11-11,-0.002307536681840216,14.739999771118164,5.275166298557241e-05,4.0234761896019956e-05,0.01689634372106802,0.014756228645553976,0.011946627828942477,0.010433450851701196
2016-11-14,0.0007853110782163776,14.170000076293945,4.989262699774337e-05,3.5383914387860646e-05,0.016432091473691315,0.013838136045890232,0.01161837640900693,0.009784309784156925
2016-11-15,0.0077725479788713255,14.479999542236328,4.668926962497071e-05,3.571224026391582e-05,0.01589582958745386,0.013902189547145463,0.01123921028410517,0.009829599070008917
2016-11-16,-0.0018800961392593637,13.369999885559082,4.6335826884352266e-05,2.9825805430200623e-05,0.015835548726637925,0.012704885293044288,0.011196588458859137,0.008983040278480486
2016-11-17,0.005127667728106568,13.720000267028809,4.405332991583952e-05,3.090678037876086e-05,0.015440594899191269,0.01293306740930532,0.010917334765633292,0.009144377362123736
2016-11-18,-0.002240379396644045,13.350000381469727,4.264716052318004e-05,2.8456581343079456e-05,0.015192166749205939,0.012409835377532472,0.010741682642363167,0.008774424048261079
2016-11-21,0.007523272849709174,12.850000381469727,4.1043934097763074e-05,2.530903876379163e-05,0.014903873267451158,0.011703411722275786,0.010537843575823588,0.008274944359741855
2016-11-22,0.0019513961162937216,12.420000076293945,4.1260232553070064e-05,2.394116344265848e-05,0.014943092811662747,0.011382752264205927,0.010565573912401222,0.008048220799388713
2016-11-23,0.0005439435573732938,12.40999984741211,3.92959657923293e-05,2.3041369432513164e-05,0.014583059296128804,0.011166801642175064,0.010311010766253417,0.00789553204296773
2016-11-25,0.003708421240567225,12.430000305175781,3.744081967363305e-05,2.2287380239948128e-05,0.014234667663343758,0.010982574789336324,0.010064679060157096,0.007765273705229401
2016-11-28,-0.004705971289638978,12.34000015258789,3.637273362867175e-05,2.1519502363703386e-05,0.014030160176107455,0.010791722522432972,0.009920081218246604,0.007630330841812072
2016-11-29,0.0019488807357442113,13.149999618530273,3.794530425407459e-05,2.7078099164354554e-05,0.014330247059185296,0.012105528244199323,0.010132258856655332,0.008559262464924533
2016-11-30,-0.0024025317449296022,12.899999618530273,3.6406487994074095e-05,2.4886807927497658e-05,0.014036668751145205,0.011605377082608889,0.009924683132421432,0.008205628573215534
2016-12-01,-0.0036822181730073386,13.329999923706055,3.570913557720875e-05,2.679202444958305e-05,0.013901585232197816,0.012041412206023437,0.009829171786693059,0.008513928962091105
