Date,ret,M3_var,M4_var,M5_var,breach_M3,breach_M4,breach_M5,breach_count_lag,hawkes_intensity_lag
2012-03-13,1.7865516101501555,-2.015389174272141,-2.015389174272141,-2.015389174272141,0,0,0,0.0,4.071965489405374e-24
2012-03-14,-0.10718107888481043,-1.939562102555811,-1.939562102555811,-1.939562102555811,0,0,0,0.0,2.8503758425837617e-24
2012-03-15,0.5772841950231644,-1.8759609276384979,-1.8759609276384979,-1.8759609276384979,0,0,0,0.0,1.995263089808633e-24
2012-03-16,0.13834205240588204,-1.8141355448904222,-1.8141355448904222,-1.8141355448904222,0,0,0,0.0,1.396684162866043e-24
2012-03-19,0.39128496264284607,-1.7587258077019121,-1.7587258077019121,-1.7587258077019121,0,0,0,0.0,9.7767891400623e-25
2012-03-20,-0.2915337418712305,-1.7091885906715805,-1.7091885906715805,-1.7091885906715805,0,0,0,0.0,6.84375239804361e-25
2012-03-21,-0.16390077416801319,-1.703579396297183,-1.703579396297183,-1.703579396297183,0,0,0,0.0,4.790626678630527e-25
2012-03-22,-0.7229595917633169,-1.6723363020053528,-1.6723363020053528,-1.6723363020053528,0,0,0,0.0,3.3534386750413684e-25
2012-03-23,0.32274837636840914,-1.8609508294783064,-1.8609508294783064,-1.8609508294783064,0,0,0,0.0,2.347407072528958e-25
2012-03-26,1.3937495762034402,-1.8006704598800518,-1.8006704598800518,-1.8006704598800518,0,0,0,0.0,1.6431849507702704e-25
2012-03-27,-0.3112000540272497,-1.7466767268659216,-1.7466767268659216,-1.7466767268659216,0,0,0,0.0,1.1502294655391892e-25
2012-03-28,-0.4970662843732043,-1.7414720429539443,-1.7414720429539443,-1.7414720429539443,0,0,0,0.0,8.051606258774324e-26
2012-03-29,-0.17100760040822394,-1.8018410538205691,-1.8018410538205691,-1.8018410538205691,0,0,0,0.0,5.636124381142027e-26
2012-03-30,0.41272327098651473,-1.7604671375522796,-1.7604671375522796,-1.7604671375522796,0,0,0,0.0,3.9452870667994187e-26
2012-04-02,0.7288599034441567,-1.7107434974645261,-1.7107434974645261,-1.7107434974645261,0,0,0,0.0,2.761700946759593e-26
2012-04-03,-0.4098027279876071,-1.6663935699854302,-1.6663935699854302,-1.6663935699854302,0,0,0,0.0,1.933190662731715e-26
2012-04-04,-0.9959987050522479,-1.704004370457497,-1.704004370457497,-1.704004370457497,0,0,0,0.0,1.3532334639122005e-26
2012-04-05,-0.05005606041414978,-2.067224885378137,-2.067224885378137,-2.067224885378137,0,0,0,0.0,9.472634247385403e-27
2012-04-09,-1.129476067482127,-1.9873023495110798,-1.9873023495110798,-1.9873023495110798,0,0,0,0.0,6.630843973169782e-27
2012-04-10,-1.6927064191917474,-2.36950853431486,-2.36950853431486,-2.36950853431486,0,0,0,0.0,4.641590781218847e-27
2012-04-11,0.8061310195409455,-3.0805086531987778,-3.0805086531987778,-3.0805086531987778,0,0,0,0.0,3.2491135468531925e-27
2012-04-12,1.2981142173867255,-2.9106453166101787,-2.9106453166101787,-2.9106453166101787,0,0,0,0.0,2.2743794827972346e-27
2012-04-13,-1.195954340866301,-2.754770461258669,-2.754770461258669,-2.754770461258669,0,0,0,0.0,1.5920656379580641e-27
2012-04-16,-0.06563528621184034,-3.001499764647289,-3.001499764647289,-3.001499764647289,0,0,0,0.0,1.1144459465706449e-27
2012-04-17,1.4703403415422756,-2.8392704461347797,-2.8392704461347797,-2.8392704461347797,0,0,0,0.0,7.801121625994514e-28
2012-04-18,-0.3385233907650331,-2.6893556095243625,-2.6893556095243625,-2.6893556095243625,0,0,0,0.0,5.460785138196159e-28
2012-04-19,-0.644136124194894,-2.586234084701328,-2.586234084701328,-2.586234084701328,0,0,0,0.0,3.822549596737311e-28
2012-04-20,0.1668475004199088,-2.5837224828710093,-2.5837224828710093,-2.5837224828710093,0,0,0,0.0,2.6757847177161177e-28
2012-04-23,-0.8444566043909418,-2.455619447738773,-2.455619447738773,-2.455619447738773,0,0,0,0.0,1.8730493024012823e-28
2012-04-24,0.3794325906954832,-2.5612556107920477,-2.5612556107920477,-2.5612556107920477,0,0,0,0.0,1.3111345116808976e-28
2012-04-25,1.3598566089578767,-2.4351101774859933,-2.4351101774859933,-2.4351101774859933,0,0,0,0.0,9.177941581766282e-29
2012-04-26,0.6944815396259685,-2.3200952540347726,-2.3200952540347726,-2.3200952540347726,0,0,0,0.0,6.424559107236397e-29
2012-04-27,0.16398702568718448,-2.215456867094123,-2.215456867094123,-2.215456867094123,0,0,0,0.0,4.497191375065478e-29
2012-04-30,-0.37110669386555273,-2.1204759466757763,-2.1204759466757763,-2.1204759466757763,0,0,0,0.0,3.1480339625458345e-29
2012-05-01,0.6201249776018436,-2.085566197066127,-2.085566197066127,-2.085566197066127,0,0,0,0.0,2.203623773782084e-29
2012-05-02,-0.29892701876947925,-2.002906679407965,-2.002906679407965,-2.002906679407965,0,0,0,0.0,1.5425366416474588e-29
2012-05-03,-0.7654311564373906,-1.9634100889967947,-1.9634100889967947,-1.9634100889967947,0,0,0,0.0,1.079775649153221e-29
2012-05-04,-1.6290141864158336,-2.1161512924257764,-2.1161512924257764,-2.1161512924257764,0,0,0,0.0,7.558429544072546e-30
2012-05-07,0.07299316623354812,-2.8600560985941987,-2.8600560985941987,-2.8600560985941987,0,0,0,0.0,5.290900680850782e-30
2012-05-08,-0.40196624382629054,-2.708400202192047,-2.708400202192047,-2.708400202192047,0,0,0,0.0,3.703630476595547e-30
2012-05-09,-0.5949414545017184,-2.617179444062533,-2.617179444062533,-2.617179444062533,0,0,0,0.0,2.5925413336168827e-30
2012-05-10,0.20603736457571742,-2.5927136377739552,-2.5927136377739552,-2.5927136377739552,0,0,0,0.0,1.8147789335318178e-30
2012-05-11,-0.3018585004339158,-2.4638291542378905,-2.4638291542378905,-2.4638291542378905,0,0,0,0.0,1.2703452534722724e-30
2012-05-14,-1.1122983049030921,-2.375757655124986,-2.375757655124986,-2.375757655124986,0,0,0,0.0,8.892416774305905e-31
2012-05-15,-0.5758153423174761,-2.6507397516159066,-2.6507397516159066,-2.6507397516159066,0,0,0,0.0,6.224691742014133e-31
2012-05-16,-0.38322606518068625,-2.6155966551877987,-2.6155966551877987,-2.6155966551877987,0,0,0,0.0,4.357284219409893e-31
2012-05-17,-1.4942246128373249,-2.5295034146610895,-2.5295034146610895,-2.5295034146610895,0,0,0,0.0,3.0500989535869245e-31
2012-05-18,-0.859523125775663,-3.033595362721005,-3.033595362721005,-3.033595362721005,0,0,0,0.0,2.135069267510847e-31
2012-05-21,1.704206383859752,-3.058161244929316,-3.058161244929316,-3.058161244929316,0,0,0,0.0,1.4945484872575927e-31
2012-05-22,0.17411821864383725,-2.8901236041648164,-2.8901236041648164,-2.8901236041648164,0,0,0,0.0,1.0461839410803148e-31
2012-05-23,0.05294392179564511,-2.735957074248443,-2.735957074248443,-2.735957074248443,0,0,0,0.0,7.323287587562203e-32
2012-05-24,0.1963827821128028,-2.594765863746806,-2.594765863746806,-2.594765863746806,0,0,0,0.0,5.126301311293543e-32
2012-05-25,-0.3249894976566914,-2.465703171444573,-2.465703171444573,-2.465703171444573,0,0,0,0.0,3.5884109179054794e-32
2012-05-29,1.203941288326238,-2.382101339297783,-2.382101339297783,-2.382101339297783,0,0,0,0.0,2.5118876425338355e-32
2012-05-30,-1.46166677896451,-2.2718398473663517,-2.2718398473663517,-2.2718398473663517,0,0,0,0.0,1.7583213497736848e-32
2012-05-31,-0.22032374001188515,-2.825252473483153,-2.825252473483153,-2.825252473483153,0,0,0,0.0,1.2308249448415793e-32
2012-06-01,-2.54992225263706,-2.6903415659916976,-2.6903415659916976,-2.6903415659916976,0,0,0,0.0,8.615774613891054e-33
2012-06-04,-0.04680829190446545,-4.056843427292791,-4.056843427292791,-4.056843427292791,0,0,0,0.0,6.0310422297237376e-33
2012-06-05,0.7543405481550636,-3.8107895418514643,-3.8107895418514643,-3.8107895418514643,0,0,0,0.0,4.221729560806616e-33
2012-06-06,2.2219838021410254,-3.5831426881521615,-3.5831426881521615,-3.5831426881521615,0,0,0,0.0,2.955210692564631e-33
2012-06-07,0.060584086057335895,-3.373173522574465,-3.373173522574465,-3.373173522574465,0,0,0,0.0,2.0686474847952418e-33
2012-06-08,0.7920232918580794,-3.1797554291040986,-3.1797554291040986,-3.1797554291040986,0,0,0,0.0,1.4480532393566691e-33
2012-06-11,-1.277830720705353,-3.0018332144659263,-3.0018332144659263,-3.0018332144659263,0,0,0,0.0,1.0136372675496683e-33
2012-06-12,1.1424698525209998,-3.2485067848406013,-3.2485067848406013,-3.2485067848406013,0,0,0,0.0,7.095460872847678e-34
2012-06-13,-0.6415092133906342,-3.06504633030627,-3.06504633030627,-3.06504633030627,0,0,0,0.0,4.966822610993374e-34
2012-06-14,1.0545036846467681,-3.0030854740548785,-3.0030854740548785,-3.0030854740548785,0,0,0,0.0,3.4767758276953616e-34
2012-06-15,1.0175019422421272,-2.8395656845922295,-2.8395656845922295,-2.8395656845922295,0,0,0,0.0,2.433743079386753e-34
2012-06-18,0.1936250042005483,-2.6896260862608314,-2.6896260862608314,-2.6896260862608314,0,0,0,0.0,1.703620155570727e-34
2012-06-19,0.9626268282849182,-2.5523870658334573,-2.5523870658334573,-2.5523870658334573,0,0,0,0.0,1.1925341088995087e-34
2012-06-20,-0.162245928024074,-2.427016344966152,-2.427016344966152,-2.427016344966152,0,0,0,0.0,8.347738762296561e-35
2012-06-21,-2.2694340207800145,-2.3214079470815894,-2.3214079470815894,-2.3214079470815894,0,0,0,0.0,5.843417133607592e-35
2012-06-22,0.7672043508313742,-3.5758914706390206,-3.5758914706390206,-3.5758914706390206,0,0,0,0.0,4.090391993525314e-35
2012-06-25,-1.6164587487893733,-3.366489700328668,-3.366489700328668,-3.366489700328668,0,0,0,0.0,2.8632743954677196e-35
2012-06-26,0.5013278031158919,-3.7504976034978186,-3.7504976034978186,-3.7504976034978186,0,0,0,0.0,2.0042920768274036e-35
2012-06-27,0.8975808295140553,-3.5275082976433456,-3.5275082976433456,-3.5275082976433456,0,0,0,0.0,1.4030044537791824e-35
2012-06-28,-0.2857368362760404,-3.3218997726405304,-3.3218997726405304,-3.3218997726405304,0,0,0,0.0,9.821031176454277e-36
2012-06-29,2.462130378393823,-3.1524234948625067,-3.1524234948625067,-3.1524234948625067,0,0,0,0.0,6.874721823517993e-36
2012-07-02,0.3007533051758493,-2.97671286459235,-2.97671286459235,-2.97671286459235,0,0,0,0.0,4.812305276462595e-36
2012-07-03,0.6571504002210737,-2.8153659835957106,-2.8153659835957106,-2.8153659835957106,0,0,0,0.0,3.368613693523816e-36
2012-07-05,-0.45221539737854144,-2.6674591063214463,-2.6674591063214463,-2.6674591063214463,0,0,0,0.0,2.358029585466671e-36
2012-07-06,-0.9549478994533622,-2.5931171730883573,-2.5931171730883573,-2.5931171730883573,0,0,0,0.0,1.6506207098266695e-36
2012-07-09,-0.12551741390822713,-2.7324636494006325,-2.7324636494006325,-2.7324636494006325,0,0,0,0.0,1.1554344968786686e-36
2012-07-10,-0.8758426551279008,-2.596212096466509,-2.596212096466509,-2.596212096466509,0,0,0,0.0,8.08804147815068e-37
2012-07-11,0.014927018190924457,-2.694233801640764,-2.694233801640764,-2.694233801640764,0,0,0,0.0,5.661629034705476e-37
2012-07-12,-0.4856909332001891,-2.5566005586982294,-2.5566005586982294,-2.5566005586982294,0,0,0,0.0,3.963140324293833e-37
2012-07-13,1.6638859495770042,-2.503938694167416,-2.503938694167416,-2.503938694167416,0,0,0,0.0,2.7741982270056827e-37
2012-07-16,-0.23605266969140004,-2.382820483089868,-2.382820483089868,-2.382820483089868,0,0,0,0.0,1.9419387589039777e-37
2012-07-17,0.6843894705546916,-2.2911595182795312,-2.2911595182795312,-2.2911595182795312,0,0,0,0.0,1.3593571312327844e-37
2012-07-18,0.7379427722599807,-2.1891697921031548,-2.1891697921031548,-2.1891697921031548,0,0,0,0.0,9.51549991862949e-38
2012-07-19,0.26172762196310373,-2.0966509737984618,-2.0966509737984618,-2.0966509737984618,0,0,0,0.0,6.660849943040642e-38
2012-07-20,-0.9190629451272692,-2.0129240985731807,-2.0129240985731807,-2.0129240985731807,0,0,0,0.0,4.662594960128449e-38
2012-07-23,-1.0163224565109097,-2.2460112621071726,-2.2460112621071726,-2.2460112621071726,0,0,0,0.0,3.263816472089914e-38
2012-07-24,-0.8624238483220026,-2.488724730212514,-2.488724730212514,-2.488724730212514,0,0,0,0.0,2.28467153046294e-38
2012-07-25,0.02241755320460115,-2.5978743265838564,-2.5978743265838564,-2.5978743265838564,0,0,0,0.0,1.599270071324058e-38
2012-07-26,1.6362722580714362,-2.4685418153851564,-2.4685418153851564,-2.4685418153851564,0,0,0,0.0,1.1194890499268404e-38
2012-07-27,1.8264467854634425,-2.350553006494059,-2.350553006494059,-2.350553006494059,0,0,0,0.0,7.836423349487883e-39
2012-07-30,0.0,-2.2431437562766625,-2.2431437562766625,-2.2431437562766625,0,0,0,0.0,5.485496344641518e-39
2012-07-31,-0.7018885613018888,-2.14558575065902,-2.14558575065902,-2.14558575065902,0,0,0,0.0,3.839847441249062e-39
2012-08-01,-0.08714389280175538,-2.232740109314314,-2.232740109314314,-2.232740109314314,0,0,0,0.0,2.6878932088743434e-39
2012-08-02,-0.6928619410532022,-2.138864175466839,-2.138864175466839,-2.138864175466839,0,0,0,0.0,1.8815252462120404e-39
2012-08-03,1.9639062153358644,-2.2228117342581446,-2.2228117342581446,-2.2228117342581446,0,0,0,0.0,1.3170676723484282e-39
2012-08-06,0.1935777884165546,-2.1271446349740613,-2.1271446349740613,-2.1271446349740613,0,0,0,0.0,9.219473706438997e-40
2012-08-07,0.5000579485909817,-2.0404973778897775,-2.0404973778897775,-2.0404973778897775,0,0,0,0.0,6.453631594507298e-40
2012-08-08,0.1211650440462897,-1.9622104858934053,-1.9622104858934053,-1.9622104858934053,0,0,0,0.0,4.5175421161551084e-40
2012-08-09,0.08532510010432759,-1.8916527945155615,-1.8916527945155615,-1.8916527945155615,0,0,0,0.0,3.1622794813085757e-40
2012-08-10,0.16348179173153454,-1.8282205271781458,-1.8282205271781458,-1.8282205271781458,0,0,0,0.0,2.2135956369160027e-40
2012-08-13,-0.04978217730711165,-1.7713369376165913,-1.7713369376165913,-1.7713369376165913,0,0,0,0.0,1.5495169458412018e-40
2012-08-14,0.014210257390168124,-1.721553099781058,-1.721553099781058,-1.721553099781058,0,0,0,0.0,1.0846618620888413e-40
2012-08-15,0.11363695500641313,-1.6760258986738628,-1.6760258986738628,-1.6760258986738628,0,0,0,0.0,7.592633034621888e-41
2012-08-16,0.7351538670267388,-1.6354926849702003,-1.6354926849702003,-1.6354926849702003,0,0,0,0.0,5.314843124235321e-41
2012-08-17,0.13366191225889779,-1.599487560071433,-1.599487560071433,-1.599487560071433,0,0,0,0.0,3.720390186964725e-41
2012-08-20,0.0070895038287943635,-1.5675738578225227,-1.5675738578225227,-1.5675738578225227,0,0,0,0.0,2.604273130875307e-41
2012-08-21,-0.3028943722767963,-1.5393444636459717,-1.5393444636459717,-1.5393444636459717,0,0,0,0.0,1.8229911916127147e-41
2012-08-22,0.04232024334802631,-1.560040670503645,-1.560040670503645,-1.560040670503645,0,0,0,0.0,1.2760938341289003e-41
2012-08-23,-0.8213157190279041,-1.5326892234481613,-1.5326892234481613,-1.5326892234481613,0,0,0,0.0,8.932656838902301e-42
2012-08-24,0.6024875177881306,-1.8185025035496716,-1.8185025035496716,-1.8185025035496716,0,0,0,0.0,6.252859787231611e-42
2012-08-27,0.021175751999180648,-1.7626350122912304,-1.7626350122912304,-1.7626350122912304,0,0,0,0.0,4.377001851062127e-42
2012-08-28,-0.09894547216910965,-1.7126794583630292,-1.7126794583630292,-1.7126794583630292,0,0,0,0.0,3.0639012957434886e-42
2012-08-29,0.077769720169929,-1.6725983563113132,-1.6725983563113132,-1.6725983563113132,0,0,0,0.0,2.144730907020442e-42
2012-08-30,-0.7233748798712192,-1.632444978017262,-1.632444978017262,-1.632444978017262,0,0,0,0.0,1.5013116349143093e-42
2012-08-31,0.4757405353208455,-1.8302071175282317,-1.8302071175282317,-1.8302071175282317,0,0,0,0.0,1.0509181444400165e-42
2012-09-04,-0.09213291568199722,-1.7731162461717864,-1.7731162461717864,-1.7731162461717864,0,0,0,0.0,7.356427011080115e-43
2012-09-05,-0.0851328274854346,-1.7258058167917338,-1.7258058167917338,-1.7258058167917338,0,0,0,0.0,5.14949890775608e-43
2012-09-06,2.009331174294182,-1.683111491992769,-1.683111491992769,-1.683111491992769,0,0,0,0.0,3.604649235429255e-43
2012-09-07,0.3887543164160512,-1.6417948122170365,-1.6417948122170365,-1.6417948122170365,0,0,0,0.0,2.5232544648004787e-43
2012-09-10,-0.5697756844669222,-1.6050803685398678,-1.6050803685398678,-1.6050803685398678,0,0,0,0.0,1.7662781253603349e-43
2012-09-11,0.2783365546257244,-1.723117412172135,-1.723117412172135,-1.723117412172135,0,0,0,0.0,1.2363946877522344e-43
2012-09-12,0.3329790846195557,-1.6774202671431726,-1.6774202671431726,-1.6774202671431726,0,0,0,0.0,8.65476281426564e-44
2012-09-13,1.5121531822064327,-1.6367326898778078,-1.6367326898778078,-1.6367326898778078,0,0,0,0.0,6.058333969985947e-44
2012-09-14,0.44247570524582613,-1.6005878423551674,-1.6005878423551674,-1.6005878423551674,0,0,0,0.0,4.240833778990163e-44
2012-09-17,-0.3401752324196927,-1.5685481048907968,-1.5685481048907968,-1.5685481048907968,0,0,0,0.0,2.9685836452931136e-44
2012-09-18,-0.08181215324736257,-1.596601403761238,-1.596601403761238,-1.596601403761238,0,0,0,0.0,2.0780085517051792e-44
2012-09-19,0.05452241818746373,-1.5682842203597593,-1.5682842203597593,-1.5682842203597593,0,0,0,0.0,1.4546059861936253e-44
2012-09-20,0.006877688707795926,-1.539972203664735,-1.539972203664735,-1.539972203664735,0,0,0,0.0,1.0182241903355376e-44
2012-09-21,-0.04180909970692426,-1.5149755671140424,-1.5149755671140424,-1.5149755671140424,0,0,0,0.0,7.127569332348763e-45
2012-09-24,-0.15093858802925908,-1.4938401387608098,-1.4938401387608098,-1.4938401387608098,0,0,0,0.0,4.9892985326441336e-45
2012-09-25,-1.0698953915585285,-1.4861128754282438,-1.4861128754282438,-1.4861128754282438,0,0,0,0.0,3.492508972850893e-45
2012-09-26,-0.563762629154585,-1.9757585762841086,-1.9757585762841086,-1.9757585762841086,0,0,0,0.0,2.444756280995625e-45
2012-09-27,0.937784104176842,-2.0274418240674503,-2.0274418240674503,-2.0274418240674503,0,0,0,0.0,1.7113293966969372e-45
2012-09-28,-0.4643372943883506,-1.9504317867250742,-1.9504317867250742,-1.9504317867250742,0,0,0,0.0,1.197930577687856e-45
2012-10-01,0.2636436219120242,-1.9667147969367074,-1.9667147969367074,-1.9667147969367074,0,0,0,0.0,8.385514043814992e-46
2012-10-02,0.10384998907717602,-1.895707536615939,-1.895707536615939,-1.895707536615939,0,0,0,0.0,5.869859830670494e-46
2012-10-03,0.40746094905079744,-1.8318614106060391,-1.8318614106060391,-1.8318614106060391,0,0,0,0.0,4.108901881469345e-46
2012-10-04,0.7142767742199574,-1.774598040752912,-1.774598040752912,-1.774598040752912,0,0,0,0.0,2.8762313170285415e-46
2012-10-05,0.0067886089281543605,-1.7233661581529682,-1.7233661581529682,-1.7233661581529682,0,0,0,0.0,2.013361921919979e-46
2012-10-08,-0.3426798123506103,-1.6776419996769572,-1.6776419996769572,-1.6776419996769572,0,0,0,0.0,1.4093533453439853e-46
2012-10-09,-0.9936544583315055,-1.6908747254269583,-1.6908747254269583,-1.6908747254269583,0,0,0,0.0,9.865473417407897e-47
2012-10-10,-0.6400897970162411,-2.056115120182304,-2.056115120182304,-2.056115120182304,0,0,0,0.0,6.905831392185527e-47
2012-10-11,0.05585364698976747,-2.128880526545728,-2.128880526545728,-2.128880526545728,0,0,0,0.0,4.834081974529869e-47
2012-10-12,-0.328391112012838,-2.0420677095388706,-2.0420677095388706,-2.0420677095388706,0,0,0,0.0,3.383857382170908e-47
2012-10-15,0.8293803409461731,-2.005166445323011,-2.005166445323011,-2.005166445323011,0,0,0,0.0,2.3687001675196353e-47
2012-10-16,1.0082110145225087,-1.9303459428009828,-1.9303459428009828,-1.9303459428009828,0,0,0,0.0,1.6580901172637447e-47
2012-10-17,0.4524221948545737,-1.8629864632315671,-1.8629864632315671,-1.8629864632315671,0,0,0,0.0,1.1606630820846212e-47
2012-10-18,-0.26022383399508797,-1.8024961008947178,-1.8024961008947178,-1.8024961008947178,0,0,0,0.0,8.124641574592348e-48
2012-10-19,-1.6804791934421637,-1.7776692333629813,-1.7776692333629813,-1.7776692333629813,0,0,0,0.0,5.687249102214644e-48
2012-10-22,0.013937113893991437,-2.7012231091090904,-2.7012231091090904,-2.7012231091090904,0,0,0,0.0,3.98107437155025e-48
2012-10-23,-1.3973769365433597,-2.562992380560292,-2.562992380560292,-2.562992380560292,0,0,0,0.0,2.786752060085175e-48
2012-10-24,-0.2831752196392756,-2.9870683160927607,-2.9870683160927607,-2.9870683160927607,0,0,0,0.0,1.9507264420596226e-48
2012-10-25,0.2903127407034134,-2.846482441781077,-2.846482441781077,-2.846482441781077,0,0,0,0.0,1.3655085094417357e-48
2012-10-26,-0.05664335617705518,-2.695962996669468,-2.695962996669468,-2.695962996669468,0,0,0,0.0,9.55855956609215e-49
2012-10-31,0.0,-2.5591403627361564,-2.5591403627361564,-2.5591403627361564,0,0,0,0.0,6.690991696264504e-49
2012-11-01,1.0416319739565694,-2.433179604832249,-2.433179604832249,-2.433179604832249,0,0,0,0.0,4.6836941873851525e-49
2012-11-02,-0.8931333958196674,-2.3183369698238807,-2.3183369698238807,-2.3183369698238807,0,0,0,0.0,3.2785859311696065e-49
2012-11-05,0.20464508417044058,-2.4739887198772164,-2.4739887198772164,-2.4739887198772164,0,0,0,0.0,2.2950101518187243e-49
2012-11-06,0.7794773725978921,-2.3555170828155583,-2.3555170828155583,-2.3555170828155583,0,0,0,0.0,1.6065071062731068e-49
2012-11-07,-2.2924654022624225,-2.247657851242041,-2.247657851242041,-2.247657851242041,1,1,1,0.0,1.1245549743911746e-49
2012-11-08,-1.20971032777355,-3.5574164285252197,-2.4670051396498422,-1.2273485735234198,0,0,0,1.0,1.0
2012-11-09,0.08690185731836664,-3.668246791223019,-2.543864028649261,-1.9863844417004597,0,0,0,1.0,0.7
2012-11-12,0.0796030544225168,-3.451639018471104,-2.3936503836055705,-2.3438544478583276,0,0,0,1.0,0.48999999999999994
2012-11-13,-0.3477420047572899,-3.2520053354456806,-2.255207968452302,-2.521406069295591,0,0,0,1.0,0.3429999999999999
2012-11-14,-1.3591048122073346,-3.098242197716841,-2.148575962138947,-2.611003934010898,0,0,0,1.0,0.24009999999999992
2012-11-15,-0.16933104797614007,-3.375019191040922,-3.375019191040922,-3.003483697695636,0,0,0,0.0,0.16806999999999994
2012-11-16,0.49255869817486087,-3.18833588265319,-3.18833588265319,-2.9426466244173937,0,0,0,0.0,0.11764899999999995
2012-11-19,2.0036701222728937,-3.009720553524134,-3.009720553524134,-2.8473727877128594,0,0,0,0.0,0.08235429999999996
2012-11-20,0.04310607635646946,-2.84565507346412,-2.84565507346412,-2.7382065530246296,0,0,0,0.0,0.05764800999999997
2012-11-21,0.18662009929650836,-2.6952049618984426,-2.6952049618984426,-2.6239675685487147,0,0,0,0.0,0.04035360699999998
2012-11-23,1.3532726522298866,-2.557488662772668,-2.557488662772668,-2.510170488495357,0,0,0,0.0,0.028247524899999984
2012-11-26,-0.2124507847327095,-2.431672153853751,-2.431672153853751,-2.400178915230509,0,0,0,0.0,0.019773267429999988
2012-11-27,-0.5117241267942774,-2.3318066646846276,-2.3318066646846276,-2.310666766973311,0,0,0,0.0,0.01384128720099999
2012-11-28,0.8019958288746132,-2.314268858833201,-2.314268858833201,-2.299582227481976,0,0,0,0.0,0.009688901040699992
2012-11-29,0.46546786942345264,-2.2101625036384718,-2.2101625036384718,-2.200344331797572,0,0,0,0.0,0.006782230728489994
2012-11-30,0.021149439881806842,-2.11567624796726,-2.11567624796726,-2.1090973420951173,0,0,0,0.0,0.004747561509942996
2012-12-03,-0.49367144976804056,-2.0301246261996098,-2.0301246261996098,-2.0257056139872627,0,0,0,0.0,0.003323293056960097
2012-12-04,-0.14154950814413425,-2.046020344158715,-2.046020344158715,-2.0429028152446738,0,0,0,0.0,0.002326305139872068
2012-12-05,0.17688343560973152,-1.9749645611666269,-1.9749645611666269,-1.9728580785019483,0,0,0,0.0,0.0016284135979104473
2012-12-06,0.338626356755789,-1.9031354905447735,-1.9031354905447735,-1.9017145813301295,0,0,0,0.0,0.001139889518537313
2012-12-07,0.30246906938149465,-1.8385326354431641,-1.8385326354431641,-1.8375717624084944,0,0,0,0.0,0.000797922662976119
2012-12-10,0.04203893287089144,-1.7805746558457274,-1.7805746558457274,-1.7799232481426357,0,0,0,0.0,0.0005585458640832833
2012-12-11,0.6785800127566688,-1.72870729469884,-1.72870729469884,-1.7282645919617645,0,0,0,0.0,0.00039098210485829826
2012-12-12,0.048777939402366854,-1.6824037458166068,-1.6824037458166068,-1.68210215437785,0,0,0,0.0,0.0002736874734008088
2012-12-13,-0.6151081553896098,-1.6411652172938618,-1.6411652172938618,-1.640959278043996,0,0,0,0.0,0.00019158123138056615
2012-12-14,-0.37223932809853366,-1.7756397625618188,-1.7756397625618188,-1.775483793045882,0,0,0,0.0,0.00013410686196639628
2012-12-17,1.1683750740032472,-1.7846636132230271,-1.7846636132230271,-1.7845538797128786,0,0,0,0.0,9.387480337647739e-05
2012-12-18,1.1067378090150015,-1.7323623043676302,-1.7323623043676302,-1.7322877420038496,0,0,0,0.0,6.571236236353417e-05
2012-12-19,-0.7457296827446669,-1.6856629824668459,-1.6856629824668459,-1.6856121957974897,0,0,0,0.0,4.5998653654473914e-05
2012-12-20,0.573592508044829,-1.8849655166088783,-1.8849655166088783,-1.884925762645598,0,0,0,0.0,3.219905755813174e-05
2012-12-21,-0.911848411227556,-1.8222170168299645,-1.8222170168299645,-1.8221901154127151,0,0,0,0.0,2.2539340290692216e-05
2012-12-24,-0.30864277004498675,-2.0951626137121684,-2.0951626137121684,-2.095140962070125,0,0,0,0.0,1.577753820348455e-05
2012-12-26,-0.42235307633156083,-2.047456201681682,-2.047456201681682,-2.047441390634586,0,0,0,0.0,1.1044276742439186e-05
2012-12-27,-0.13414156697830748,-2.036578846492301,-2.036578846492301,-2.0365685338391515,0,0,0,0.0,7.73099371970743e-06
2012-12-28,-1.0866739327354047,-1.9656842288909295,-1.9656842288909295,-1.9656772613267803,0,0,0,0.0,5.4116956037952e-06
2012-12-31,1.6853597687264354,-2.28871668538326,-2.28871668538326,-2.288711006573783,0,0,0,0.0,3.7881869226566396e-06
2013-01-02,2.530686031048024,-2.178267146501555,-2.178267146501555,-2.17826336316964,0,0,0,0.0,2.6517308458596477e-06
2013-01-03,-0.2261752238523762,-2.0783639001797622,-2.0783639001797622,-2.078361373309566,0,0,0,0.0,1.8562115921017532e-06
2013-01-04,0.4381846253826538,-2.0081209688981696,-2.0081209688981696,-2.0081192598698716,0,0,0,0.0,1.2993481144712271e-06
2013-01-07,-0.2736189671104228,-1.9250070446207972,-1.9250070446207972,-1.9250058978153533,0,0,0,0.0,9.095436801298589e-07
2013-01-08,-0.28816128718727185,-1.8815479984826127,-1.8815479984826127,-1.8815472138420342,0,0,0,0.0,6.366805760909012e-07
2013-01-09,0.25389472312289385,-1.846707900404272,-1.846707900404272,-1.846707361326146,0,0,0,0.0,4.456764032636308e-07
2013-01-10,0.7918079940320233,-1.7802662747377715,-1.7802662747377715,-1.7802659109597074,0,0,0,0.0,3.1197348228454154e-07
