Date,SPY,QQQ,GLD,TLT,EEM,OIL,BTC
2021-02-14,364.5826110839844,325.7314453125,170.69000244140625,123.14820861816406,51.166324615478516,59.470001220703125,48717.2890625
2021-02-15,364.5826110839844,325.7314453125,170.69000244140625,123.14820861816406,51.166324615478516,59.470001220703125,47945.05859375
2021-02-16,364.2669372558594,324.85040283203125,168.24000549316406,121.2730941772461,51.290252685546875,60.04999923706055,49199.87109375
2021-02-17,364.3505554199219,323.2916564941406,166.3300018310547,122.04322052001953,51.307960510253906,61.13999938964844,52149.0078125
2021-02-18,362.7998352050781,321.87823486328125,166.32000732421875,121.54937744140625,50.59977722167969,60.52000045776367,51679.796875
2021-02-19,362.15911865234375,320.4744873046875,167.00999450683594,119.93366241455078,50.927310943603516,59.2400016784668,55888.1328125
2021-02-20,362.15911865234375,320.4744873046875,167.00999450683594,119.93366241455078,50.927310943603516,59.2400016784668,56099.51953125
2021-02-21,362.15911865234375,320.4744873046875,167.00999450683594,119.93366241455078,50.927310943603516,59.2400016784668,57539.9453125
2021-02-22,359.37353515625,312.1676940917969,169.50999450683594,119.02122497558594,49.4312744140625,61.4900016784668,54207.3203125
2021-02-23,359.8099670410156,311.2384033203125,169.1199951171875,118.67804718017578,49.652584075927734,61.66999816894531,48824.42578125
2021-02-24,363.7748718261719,313.80389404296875,169.0,117.89950561523438,49.33389663696289,63.220001220703125,49705.33203125
2021-02-25,355.0094299316406,302.8638916015625,165.82000732421875,115.9741439819336,48.20965576171875,63.529998779296875,47093.8515625
2021-02-26,353.1800842285156,304.1321716308594,161.80999755859375,119.8081283569336,47.563438415527344,61.5,46339.76171875
2021-02-27,353.1800842285156,304.1321716308594,161.80999755859375,119.8081283569336,47.563438415527344,61.5,46188.453125
2021-02-28,353.1800842285156,304.1321716308594,161.80999755859375,119.8081283569336,47.563438415527344,61.5,45137.76953125
2021-03-01,361.7413330078125,313.28106689453125,161.52999877929688,118.2257080078125,48.83816909790039,60.63999938964844,49631.2421875
2021-03-02,358.9184875488281,308.2564697265625,162.41000366210938,118.23409271240234,48.36014175415039,59.75,48378.98828125
2021-03-03,354.1644287109375,299.310791015625,160.6199951171875,116.95178985595703,48.26277160644531,61.279998779296875,50538.2421875
2021-03-04,349.7816467285156,294.41204833984375,159.0399932861328,116.19749450683594,47.13853073120117,63.83000183105469,48561.16796875
2021-03-05,356.21649169921875,298.8460388183594,159.13999938964844,116.42379760742188,47.65196228027344,66.08999633789062,48927.3046875
2021-03-06,356.21649169921875,298.8460388183594,159.13999938964844,116.42379760742188,47.65196228027344,66.08999633789062,48912.3828125
2021-03-07,356.21649169921875,298.8460388183594,159.13999938964844,116.42379760742188,47.65196228027344,66.08999633789062,51206.69140625
2021-03-08,354.44293212890625,290.3844299316406,157.49000549316406,115.51863098144531,46.36837387084961,65.05000305175781,52246.5234375
2021-03-09,359.5035400390625,301.8376159667969,160.83999633789062,117.11939239501953,47.386390686035156,64.01000213623047,54824.1171875
2021-03-10,361.7413330078125,300.97601318359375,161.66000366210938,117.3541488647461,47.1739387512207,64.44000244140625,56008.55078125
2021-03-11,365.40899658203125,307.90802001953125,161.52000427246094,116.50762939453125,48.6611213684082,66.0199966430664,57805.12109375
2021-03-12,365.90118408203125,305.41015625,161.49000549316406,114.03514862060547,47.79359436035156,65.61000061035156,57332.08984375
2021-03-13,365.90118408203125,305.41015625,161.49000549316406,114.03514862060547,47.79359436035156,65.61000061035156,61243.0859375
2021-03-14,365.90118408203125,305.41015625,161.49000549316406,114.03514862060547,47.79359436035156,65.61000061035156,59302.31640625
2021-03-15,368.0832214355469,308.67279052734375,162.1999969482422,114.70564270019531,47.90867614746094,65.38999938964844,55907.19921875
2021-03-16,367.6190185546875,310.3670654296875,162.35000610351562,114.24467468261719,48.112274169921875,64.80000305175781,56804.90234375
2021-03-17,368.8724060058594,311.6449279785156,163.50999450683594,113.38980102539062,48.17424392700195,64.5999984741211,58870.89453125
2021-03-18,363.5055236816406,302.09906005859375,162.55999755859375,112.24154663085938,47.28901290893555,60.0,57858.921875
2021-03-19,362.83294677734375,303.16400146484375,163.24000549316406,112.93721008300781,47.87326431274414,61.41999816894531,58346.65234375
2021-03-20,362.83294677734375,303.16400146484375,163.24000549316406,112.93721008300781,47.87326431274414,61.41999816894531,58313.64453125
2021-03-21,362.83294677734375,303.16400146484375,163.24000549316406,112.93721008300781,47.87326431274414,61.41999816894531,57523.421875
2021-03-22,365.73016357421875,308.849365234375,163.0,114.2027587890625,47.731624603271484,61.54999923706055,54529.14453125
2021-03-23,362.8515930175781,307.5019226074219,161.80999755859375,115.23365783691406,46.81984329223633,57.7599983215332,54738.9453125
2021-03-24,361.00701904296875,302.3157653808594,162.3699951171875,115.85379791259766,45.74871826171875,61.18000030517578,52774.265625
2021-03-25,363.0379638671875,301.7923278808594,161.77999877929688,114.94032287597656,45.9611701965332,58.560001373291016,51704.16015625
2021-03-26,368.8882751464844,306.3193359375,162.24000549316406,114.53799438476562,47.156227111816406,60.970001220703125,55137.3125
2021-03-27,368.8882751464844,306.3193359375,162.24000549316406,114.53799438476562,47.156227111816406,60.970001220703125,55973.51171875
2021-03-28,368.8882751464844,306.3193359375,162.24000549316406,114.53799438476562,47.156227111816406,60.970001220703125,55950.74609375
2021-03-29,368.70196533203125,306.2320556640625,160.30999755859375,113.56576538085938,46.828697204589844,61.560001373291016,57750.19921875
2021-03-30,367.7237854003906,304.6907043457031,157.57000732421875,114.16085052490234,46.979190826416016,60.54999923706055,58917.69140625
2021-03-31,369.21429443359375,309.3533630371094,159.9600067138672,113.52385711669922,47.218196868896484,59.15999984741211,58918.83203125
2021-04-01,373.2014465332031,314.6268005371094,161.97999572753906,115.40803527832031,47.67851638793945,61.45000076293945,59095.80859375
2021-04-02,373.2014465332031,314.6268005371094,161.97999572753906,115.40803527832031,47.67851638793945,61.45000076293945,59384.3125
2021-04-03,373.2014465332031,314.6268005371094,161.97999572753906,115.40803527832031,47.67851638793945,61.45000076293945,57603.890625
2021-04-04,373.2014465332031,314.6268005371094,161.97999572753906,115.40803527832031,47.67851638793945,61.45000076293945,58758.5546875
2021-04-05,378.5580749511719,320.9081726074219,161.9199981689453,114.90453338623047,47.864418029785156,58.650001525878906,59057.87890625
2021-04-06,378.3345031738281,320.685302734375,163.22000122070312,115.68505096435547,48.12998580932617,59.33000183105469,58192.359375
2021-04-07,378.7723083496094,321.460693359375,162.75999450683594,114.87928771972656,47.42179489135742,59.77000045776367,56048.9375
2021-04-08,380.57025146484375,324.81475830078125,164.50999450683594,115.8276596069336,47.811302185058594,59.599998474121094,58323.953125
2021-04-09,383.3370056152344,326.7825622558594,163.27000427246094,115.40803527832031,47.404090881347656,59.31999969482422,58245.00390625
2021-04-10,383.3370056152344,326.7825622558594,163.27000427246094,115.40803527832031,47.404090881347656,59.31999969482422,59793.234375
2021-04-11,383.3370056152344,326.7825622558594,163.27000427246094,115.40803527832031,47.404090881347656,59.31999969482422,60204.96484375
2021-04-12,383.47674560546875,326.3560791015625,162.27999877929688,115.3576889038086,47.12083053588867,59.70000076293945,59893.453125
2021-04-13,384.61328125,330.1656188964844,163.42999267578125,116.2221450805664,47.315574645996094,60.18000030517578,63503.45703125
2021-04-14,383.2998352050781,326.2008972167969,162.72000122070312,115.85277557373047,47.55458450317383,63.150001525878906,63109.6953125
2021-04-15,387.4174499511719,331.1447448730469,165.35000610351562,117.79158020019531,47.988346099853516,63.459999084472656,63314.01171875
2021-04-16,388.71234130859375,331.532470703125,166.35000610351562,116.87673950195312,48.112274169921875,63.130001068115234,61572.7890625
2021-04-17,388.71234130859375,331.532470703125,166.35000610351562,116.87673950195312,48.112274169921875,63.130001068115234,60683.8203125
2021-04-18,388.71234130859375,331.532470703125,166.35000610351562,116.87673950195312,48.112274169921875,63.130001068115234,56216.18359375
2021-04-19,386.80255126953125,328.4984130859375,165.88999938964844,116.54105377197266,47.93523025512695,63.380001068115234,55724.265625
2021-04-20,383.97052001953125,326.1040954589844,166.47999572753906,117.07820892333984,47.54573440551758,62.439998626708984,56473.03125
2021-04-21,387.6037292480469,328.89581298828125,168.1300048828125,117.31320190429688,47.837860107421875,61.349998474121094,53906.08984375
2021-04-22,384.06365966796875,324.9310607910156,167.0399932861328,117.82513427734375,47.6696662902832,61.43000030517578,51762.2734375
2021-04-23,388.2278747558594,329.0218200683594,166.39999389648438,117.54813385009766,48.36014175415039,62.13999938964844,51093.65234375
2021-04-24,388.2278747558594,329.0218200683594,166.39999389648438,117.54813385009766,48.36014175415039,62.13999938964844,50050.8671875
2021-04-25,388.2278747558594,329.0218200683594,166.39999389648438,117.54813385009766,48.36014175415039,62.13999938964844,49004.25390625
2021-04-26,389.038330078125,331.16412353515625,166.83999633789062,117.38035583496094,48.42211151123047,61.90999984741211,54021.75390625
2021-04-27,388.9544982910156,329.7294006347656,166.4199981689453,116.3564224243164,48.39555358886719,62.939998626708984,55033.1171875
2021-04-28,388.8427429199219,328.6147155761719,166.91000366210938,116.43195343017578,48.75849533081055,63.86000061035156,54824.703125
2021-04-29,391.3207092285156,329.79736328125,166.22000122070312,116.08792114257812,48.6434211730957,65.01000213623047,53555.109375
2021-04-30,388.74957275390625,327.6356506347656,165.66000366210938,116.3564224243164,47.784751892089844,63.58000183105469,57750.17578125
2021-05-01,388.74957275390625,327.6356506347656,165.66000366210938,116.3564224243164,47.784751892089844,63.58000183105469,57828.05078125
2021-05-02,388.74957275390625,327.6356506347656,165.66000366210938,116.3564224243164,47.784751892089844,63.58000183105469,56631.078125
2021-05-03,389.5880126953125,325.8908386230469,167.80999755859375,116.4261703491211,47.784751892089844,64.48999786376953,57200.29296875
2021-05-04,387.1845703125,320.02618408203125,166.5800018310547,117.21626281738281,47.24475860595703,65.69000244140625,53333.5390625
2021-05-05,387.3055725097656,318.95013427734375,167.27000427246094,117.4095687866211,47.466064453125,65.62999725341797,57424.0078125
2021-05-06,390.3984375,321.3542175292969,170.05999755859375,117.6028823852539,47.91753387451172,64.70999908447266,56396.515625
2021-05-07,393.2398376464844,323.9617919921875,171.58999633789062,117.0229263305664,48.41326141357422,64.9000015258789,57356.40234375
2021-05-08,393.2398376464844,323.9617919921875,171.58999633789062,117.0229263305664,48.41326141357422,64.9000015258789,58803.77734375
2021-05-09,393.2398376464844,323.9617919921875,171.58999633789062,117.0229263305664,48.41326141357422,64.9000015258789,58232.31640625
2021-05-10,389.34588623046875,315.7803039550781,172.11000061035156,115.83783721923828,47.54573440551758,64.91999816894531,55859.796875
2021-05-11,385.8710632324219,315.3441162109375,172.13999938964844,115.18228149414062,47.4129524230957,65.27999877929688,56704.57421875
2021-05-12,377.6730041503906,307.1820068359375,170.42999267578125,113.97190856933594,46.102806091308594,66.08000183105469,49150.53515625
2021-05-13,382.2099609375,309.55694580078125,171.1300048828125,114.14839172363281,46.040836334228516,63.81999969482422,49716.19140625
2021-05-14,388.0788269042969,316.3909606933594,172.69000244140625,115.21585845947266,46.87295913696289,65.37000274658203,49880.53515625
2021-05-15,388.0788269042969,316.3909606933594,172.69000244140625,115.21585845947266,46.87295913696289,65.37000274658203,46760.1875
2021-05-16,388.0788269042969,316.3909606933594,172.69000244140625,115.21585845947266,46.87295913696289,65.37000274658203,46456.05859375
2021-05-17,387.09136962890625,314.47161865234375,174.6999969482422,114.97209167480469,46.828697204589844,66.2699966430664,43537.51171875
2021-05-18,383.7563171386719,312.3487548828125,175.0399932861328,114.67791748046875,47.45720672607422,65.48999786376953,42909.40234375
2021-05-19,382.7501525878906,312.7074279785156,175.16000366210938,114.40050506591797,47.315574645996094,63.36000061035156,37002.44140625
2021-05-20,386.8677673339844,318.75616455078125,175.9600067138672,115.3419418334961,47.589996337890625,62.04999923706055,40782.73828125
2021-05-21,386.5509948730469,316.991943359375,176.0399932861328,115.71170043945312,47.04115676879883,63.58000183105469,37304.69140625
2021-05-22,386.5509948730469,316.991943359375,176.0399932861328,115.71170043945312,47.04115676879883,63.58000183105469,37536.6328125
2021-05-23,386.5509948730469,316.991943359375,176.0399932861328,115.71170043945312,47.04115676879883,63.58000183105469,34770.58203125
2021-05-24,390.49169921875,322.323486328125,176.35000610351562,116.14041900634766,47.430660247802734,66.05000305175781,38705.98046875
2021-05-25,389.6252136230469,322.7694091796875,177.9499969482422,117.21626281738281,47.89982223510742,66.06999969482422,38402.22265625
2021-05-26,390.3984375,323.8938903808594,177.63999938964844,117.01451110839844,48.2539176940918,66.20999908447266,39294.19921875
2021-05-27,390.6034240722656,322.68218994140625,177.7100067138672,116.5438232421875,48.26277160644531,66.8499984741211,38436.96875
2021-05-28,391.30206298828125,323.70001220703125,178.3800048828125,116.35894012451172,48.572601318359375,66.31999969482422,35697.60546875
2021-05-29,391.30206298828125,323.70001220703125,178.3800048828125,116.35894012451172,48.572601318359375,66.31999969482422,34616.06640625
2021-05-30,391.30206298828125,323.70001220703125,178.3800048828125,116.35894012451172,48.572601318359375,66.31999969482422,35678.12890625
2021-05-31,391.30206298828125,323.70001220703125,178.3800048828125,116.35894012451172,48.572601318359375,66.31999969482422,37332.85546875
2021-06-01,390.95745849609375,322.62408447265625,177.89999389648438,116.33281707763672,49.572914123535156,67.72000122070312,36684.92578125
2021-06-02,391.5723571777344,323.2541198730469,178.77000427246094,116.60218048095703,49.652584075927734,68.83000183105469,37575.1796875
2021-06-03,390.1189880371094,319.8904724121094,175.27000427246094,116.16451263427734,49.12144470214844,68.80999755859375,39208.765625
2021-06-04,393.68701171875,325.31884765625,177.16000366210938,117.75533294677734,49.564056396484375,69.62000274658203,36894.40625
2021-06-05,393.68701171875,325.31884765625,177.16000366210938,117.75533294677734,49.564056396484375,69.62000274658203,35551.95703125
2021-06-06,393.68701171875,325.31884765625,177.16000366210938,117.75533294677734,49.564056396484375,69.62000274658203,35862.37890625
2021-06-07,393.30499267578125,326.28826904296875,177.8699951171875,117.39338684082031,49.316192626953125,69.2300033569336,33560.70703125
2021-06-08,393.3888854980469,326.4432678222656,177.32000732421875,118.21827697753906,49.07718276977539,70.05000305175781,33472.6328125
2021-06-09,392.802001953125,326.52081298828125,176.97999572753906,119.26197814941406,48.935543060302734,69.95999908447266,37345.12109375
2021-06-10,394.6278076171875,329.9233703613281,177.74000549316406,119.97750854492188,49.327640533447266,70.29000091552734,36702.59765625
2021-06-11,395.2799377441406,330.7861022949219,175.74000549316406,119.78388214111328,49.15871047973633,70.91000366210938,37334.3984375
2021-06-12,395.2799377441406,330.7861022949219,175.74000549316406,119.78388214111328,49.15871047973633,70.91000366210938,35552.515625
2021-06-13,395.2799377441406,330.7861022949219,175.74000549316406,119.78388214111328,49.15871047973633,70.91000366210938,39097.859375
2021-06-14,396.1650085449219,333.9559020996094,174.7100067138672,118.86636352539062,49.292076110839844,70.87999725341797,40218.4765625
2021-06-15,395.43829345703125,331.7748718261719,174.0500030517578,118.7232894897461,48.954219818115234,72.12000274658203,40406.26953125
2021-06-16,393.23052978515625,330.5631103515625,171.11000061035156,118.62225341796875,48.28738784790039,72.1500015258789,38347.0625
2021-06-17,393.10009765625,334.7604675292969,165.85000610351562,120.39826202392578,48.554115295410156,71.04000091552734,38053.50390625
2021-06-18,387.7969970703125,332.133544921875,164.92999267578125,122.6624984741211,48.21625518798828,71.63999938964844,35787.24609375
2021-06-19,387.7969970703125,332.133544921875,164.92999267578125,122.6624984741211,48.21625518798828,71.63999938964844,35615.87109375
2021-06-20,387.7969970703125,332.133544921875,164.92999267578125,122.6624984741211,48.21625518798828,71.63999938964844,35698.296875
2021-06-21,393.3486633300781,334.19769287109375,166.9499969482422,120.60871887207031,48.42074966430664,73.66000366210938,31676.693359375
2021-06-22,395.4516296386719,337.3130798339844,166.25,120.90338134765625,48.19847106933594,73.05999755859375,32505.66015625
2021-06-23,394.9750061035156,337.47796630859375,166.13999938964844,120.59188842773438,48.491878509521484,73.08000183105469,33723.02734375
2021-06-24,397.3115234375,339.5644836425781,166.0399932861328,120.78550720214844,48.936431884765625,73.30000305175781,34662.4375
2021-06-25,398.72283935546875,339.1471862792969,166.58999633789062,119.53129577636719,49.345420837402344,74.05000305175781,31637.779296875
2021-06-26,398.72283935546875,339.1471862792969,166.58999633789062,119.53129577636719,49.345420837402344,74.05000305175781,32186.27734375
2021-06-27,398.72283935546875,339.1471862792969,166.58999633789062,119.53129577636719,49.345420837402344,74.05000305175781,34649.64453125
2021-06-28,399.526611328125,343.2717590332031,166.5800018310547,120.7602310180664,49.38987350463867,72.91000366210938,34434.3359375
2021-06-29,399.7415466308594,344.5140686035156,164.8300018310547,120.96226501464844,49.35431671142578,72.9800033569336,35867.77734375
2021-06-30,400.0780334472656,343.970458984375,165.6300048828125,121.50093078613281,49.03422927856445,73.47000122070312,35040.8359375
2021-07-01,402.2930908203125,344.1063537597656,166.1999969482422,121.50768280029297,48.75860595703125,75.2300033569336,33572.1171875
2021-07-02,405.3680419921875,348.05633544921875,167.2899932861328,122.24090576171875,48.705265045166016,75.16000366210938,33897.046875
2021-07-03,405.3680419921875,348.05633544921875,167.2899932861328,122.24090576171875,48.705265045166016,75.16000366210938,34668.546875
2021-07-04,405.3680419921875,348.05633544921875,167.2899932861328,122.24090576171875,48.705265045166016,75.16000366210938,35287.78125
2021-07-05,405.3680419921875,348.05633544921875,167.2899932861328,122.24090576171875,48.705265045166016,75.16000366210938,33746.00390625
2021-07-06,404.629638671875,349.5605773925781,168.1199951171875,123.67373657226562,47.851722717285156,73.37000274658203,34235.1953125
2021-07-07,406.0597229003906,350.2981872558594,168.75999450683594,124.76937103271484,47.798377990722656,72.19999694824219,33855.328125
2021-07-08,402.7510070800781,348.1824035644531,168.64999389648438,125.25814056396484,46.802574157714844,72.94000244140625,32877.37109375
2021-07-09,407.0503845214844,350.3564147949219,169.2100067138672,123.49671173095703,47.611663818359375,74.55999755859375,33798.01171875
2021-07-10,407.0503845214844,350.3564147949219,169.2100067138672,123.49671173095703,47.611663818359375,74.55999755859375,33520.51953125
2021-07-11,407.0503845214844,350.3564147949219,169.2100067138672,123.49671173095703,47.611663818359375,74.55999755859375,34240.1875
2021-07-12,408.5083923339844,351.72479248046875,169.0,123.33656311035156,47.65612030029297,74.0999984741211,33155.84765625
2021-07-13,407.11578369140625,351.72479248046875,169.22000122070312,122.39258575439453,47.70057678222656,75.25,32702.025390625
2021-07-14,407.7233581542969,352.3555603027344,171.0399932861328,123.78325653076172,47.90507125854492,73.12999725341797,32822.34765625
2021-07-15,406.3306579589844,349.8808288574219,171.07000732421875,125.14863586425781,48.020652770996094,71.6500015258789,31780.73046875
2021-07-16,403.14361572265625,347.04693603515625,169.41000366210938,124.91259765625,47.6472282409668,71.80999755859375,31421.5390625
2021-07-17,403.14361572265625,347.04693603515625,169.41000366210938,124.91259765625,47.6472282409668,71.80999755859375,31533.068359375
2021-07-18,403.14361572265625,347.04693603515625,169.41000366210938,124.91259765625,47.6472282409668,71.80999755859375,31796.810546875
2021-07-19,397.1900634765625,344.2034606933594,169.61000061035156,127.65179443359375,46.84703063964844,66.41999816894531,30817.83203125
2021-07-20,402.8818359375,348.20184326171875,169.38999938964844,126.42125701904297,46.9981803894043,67.41999816894531,29807.34765625
2021-07-21,406.14385986328125,350.89007568359375,168.75999450683594,124.81998443603516,47.30047607421875,70.30000305175781,32110.693359375
2021-07-22,406.9942932128906,353.20965576171875,169.08999633789062,125.9998779296875,47.3893928527832,71.91000366210938,32313.10546875
2021-07-23,411.1814270019531,357.3341369628906,168.55999755859375,125.15702056884766,46.68699264526367,72.06999969482422,33581.55078125
2021-07-24,411.1814270019531,357.3341369628906,168.55999755859375,125.15702056884766,46.68699264526367,72.06999969482422,34292.4453125
2021-07-25,411.1814270019531,357.3341369628906,168.55999755859375,125.15702056884766,46.68699264526367,72.06999969482422,35350.1875
2021-07-26,412.19085693359375,357.6155700683594,168.16000366210938,124.78624725341797,45.79788589477539,71.91000366210938,37337.53515625
2021-07-27,410.31219482421875,353.6754455566406,168.44000244140625,126.11785125732422,44.87321472167969,71.6500015258789,39406.94140625
2021-07-28,410.14398193359375,355.03411865234375,169.2899932861328,126.12630462646484,46.09128952026367,72.38999938964844,39995.90625
2021-07-29,411.844970703125,355.6649169921875,171.1699981689453,125.42672729492188,46.32245635986328,73.62000274658203,40008.421875
2021-07-30,409.844970703125,353.8113098144531,169.82000732421875,126.01671600341797,45.877906799316406,73.94999694824219,42235.546875
2021-07-31,409.844970703125,353.8113098144531,169.82000732421875,126.01671600341797,45.877906799316406,73.94999694824219,41626.1953125
2021-08-01,409.844970703125,353.8113098144531,169.82000732421875,126.01671600341797,45.877906799316406,73.94999694824219,39974.89453125
2021-08-02,408.9851379394531,353.8403625488281,169.61000061035156,127.14065551757812,46.206871032714844,71.26000213623047,39201.9453125
2021-08-03,412.31231689453125,355.98516845703125,169.49000549316406,127.20823669433594,46.40247344970703,70.55999755859375,38152.98046875
2021-08-04,410.2841796875,356.49957275390625,169.52999877929688,127.46984100341797,46.64253234863281,68.1500015258789,39747.50390625
2021-08-05,412.8824462890625,358.76080322265625,168.86000061035156,126.81998443603516,46.571407318115234,69.08999633789062,40869.5546875
2021-08-06,413.56475830078125,357.18853759765625,164.63999938964844,124.70198059082031,46.18020248413086,68.27999877929688,42816.5
2021-08-07,413.56475830078125,357.18853759765625,164.63999938964844,124.70198059082031,46.18020248413086,68.27999877929688,44555.80078125
2021-08-08,413.56475830078125,357.18853759765625,164.63999938964844,124.70198059082031,46.18020248413086,68.27999877929688,43798.1171875
2021-08-09,413.228271484375,357.8485412597656,161.72000122070312,124.25483703613281,46.331356048583984,66.4800033569336,46365.40234375
2021-08-10,413.7423400878906,356.01434326171875,161.77000427246094,123.68093872070312,46.39358901977539,68.29000091552734,45585.03125
2021-08-11,414.77044677734375,355.4029235839844,164.0,123.6050033569336,46.51806640625,69.25,45593.63671875
2021-08-12,416.01348876953125,356.6838684082031,164.0399932861328,123.40251159667969,46.10906982421875,69.08999633789062,44428.2890625
2021-08-13,416.77056884765625,357.93585205078125,166.38999938964844,125.35177612304688,45.99348831176758,68.44000244140625,47793.3203125
2021-08-14,416.77056884765625,357.93585205078125,166.38999938964844,125.35177612304688,45.99348831176758,68.44000244140625,47096.9453125
2021-08-15,416.77056884765625,357.93585205078125,166.38999938964844,125.35177612304688,45.99348831176758,68.44000244140625,47047.00390625
2021-08-16,417.7518615722656,358.0911865234375,167.22000122070312,125.65555572509766,45.57561492919922,67.29000091552734,46004.484375
2021-08-17,415.013427734375,354.9371032714844,166.97000122070312,125.60492706298828,44.73984909057617,66.58999633789062,44695.359375
2021-08-18,410.4711608886719,351.5209045410156,167.10000610351562,126.02687072753906,44.810977935791016,65.45999908447266,44801.1875
2021-08-19,411.1067199707031,353.2192077636719,166.61000061035156,126.95501708984375,44.046348571777344,63.689998626708984,46717.578125
2021-08-20,414.37786865234375,356.87799072265625,166.6999969482422,127.03942108154297,44.01078414916992,62.31999969482422,49339.17578125
2021-08-21,414.37786865234375,356.87799072265625,166.6999969482422,127.03942108154297,44.01078414916992,62.31999969482422,48905.4921875
2021-08-22,414.37786865234375,356.87799072265625,166.6999969482422,127.03942108154297,44.01078414916992,62.31999969482422,49321.65234375
2021-08-23,418.02294921875,362.2157287597656,168.72999572753906,126.95501708984375,44.677616119384766,65.63999938964844,49546.1484375
2021-08-24,418.6865539550781,363.3221435546875,168.64999389648438,125.96776580810547,45.691192626953125,67.54000091552734,47706.1171875
2021-08-25,419.5650634765625,363.7393798828125,167.47999572753906,124.92141723632812,45.74454116821289,68.36000061035156,48960.7890625
2021-08-26,417.08831787109375,361.4296569824219,167.6699981689453,125.26741790771484,45.308876037597656,67.41999816894531,46942.21875
2021-08-27,420.8175048828125,364.9428405761719,170.19000244140625,126.11963653564453,45.86901092529297,68.73999786376953,49058.66796875
2021-08-28,420.8175048828125,364.9428405761719,170.19000244140625,126.11963653564453,45.86901092529297,68.73999786376953,48902.40234375
2021-08-29,420.8175048828125,364.9428405761719,170.19000244140625,126.11963653564453,45.86901092529297,68.73999786376953,48829.83203125
2021-08-30,422.66802978515625,369.03826904296875,169.35000610351562,126.44874572753906,45.96681594848633,69.20999908447266,47054.984375
2021-08-31,422.0418701171875,368.7374267578125,169.69000244140625,125.58802795410156,46.59808349609375,68.5,47166.6875
2021-09-01,422.2662048339844,369.3487854003906,169.6999969482422,125.79837036132812,47.19377899169922,68.58999633789062,48847.02734375
2021-09-02,423.5653076171875,369.1742248535156,169.25,126.34761810302734,46.98040008544922,69.98999786376953,49327.72265625
2021-09-03,423.4625244140625,370.3096008300781,171.05999755859375,125.19851684570312,47.229347229003906,69.29000091552734,50025.375
2021-09-04,423.4625244140625,370.3096008300781,171.05999755859375,125.19851684570312,47.229347229003906,69.29000091552734,49944.625
2021-09-05,423.4625244140625,370.3096008300781,171.05999755859375,125.19851684570312,47.229347229003906,69.29000091552734,51753.41015625
2021-09-06,423.4625244140625,370.3096008300781,171.05999755859375,125.19851684570312,47.229347229003906,69.29000091552734,52633.53515625
2021-09-07,421.9483642578125,370.8336486816406,167.7100067138672,124.14239501953125,47.50497055053711,68.3499984741211,46811.12890625
2021-09-08,421.4343566894531,369.5428466796875,167.2899932861328,124.9872817993164,46.81147003173828,69.30000305175781,46091.390625
2021-09-09,419.63055419921875,368.2715148925781,168.02999877929688,126.49971008300781,46.72255325317383,68.13999938964844,46391.421875
2021-09-10,416.3219299316406,365.4765930175781,167.17999267578125,125.3843765258789,46.669212341308594,69.72000122070312,44883.91015625
2021-09-11,416.3219299316406,365.4765930175781,167.17999267578125,125.3843765258789,46.669212341308594,69.72000122070312,45201.45703125
2021-09-12,416.3219299316406,365.4765930175781,167.17999267578125,125.3843765258789,46.669212341308594,69.72000122070312,46063.26953125
2021-09-13,417.3873596191406,365.22418212890625,167.74000549316406,126.14482879638672,46.79368591308594,70.44999694824219,44963.07421875
2021-09-14,415.1348571777344,364.18585205078125,168.82000732421875,127.67406463623047,46.40247344970703,70.45999908447266,47092.4921875
2021-09-15,418.6024475097656,366.8935852050781,167.8300018310547,127.22627258300781,46.39358901977539,72.61000061035156,48176.34765625
2021-09-16,417.9388732910156,367.14581298828125,164.02999877929688,126.6433334350586,45.86901092529297,72.61000061035156,47783.359375
2021-09-17,413.86773681640625,362.7979431152344,163.77000427246094,126.0350112915039,45.67340850830078,71.97000122070312,47267.51953125
2021-09-18,413.86773681640625,362.7979431152344,163.77000427246094,126.0350112915039,45.67340850830078,71.97000122070312,48278.36328125
2021-09-19,413.86773681640625,362.7979431152344,163.77000427246094,126.0350112915039,45.67340850830078,71.97000122070312,47260.21875
2021-09-20,406.9667663574219,355.3014831542969,164.94000244140625,127.59809112548828,44.44644546508789,70.29000091552734,42843.80078125
2021-09-21,406.58233642578125,355.7386474609375,166.0399932861328,127.48828887939453,44.77541732788086,70.55999755859375,40693.67578125
2021-09-22,410.5484619140625,359.06134033203125,165.4199981689453,128.2486572265625,45.33554458618164,72.2300033569336,43574.5078125
2021-09-23,415.5366516113281,362.3744812011719,163.50999450683594,125.35061645507812,45.691192626953125,73.30000305175781,44895.09765625
2021-09-24,416.22113037109375,362.7145080566406,163.3000030517578,124.12548828125,45.148841857910156,73.9800033569336,42839.75
2021-09-25,416.22113037109375,362.7145080566406,163.3000030517578,124.12548828125,45.148841857910156,73.9800033569336,42716.59375
2021-09-26,416.22113037109375,362.7145080566406,163.3000030517578,124.12548828125,45.148841857910156,73.9800033569336,43208.5390625
2021-09-27,415.0303649902344,359.8191833496094,163.63999938964844,123.66923522949219,45.44224548339844,75.44999694824219,42235.73046875
2021-09-28,406.6667175292969,349.63720703125,162.0500030517578,121.74288177490234,44.85543441772461,75.29000091552734,41034.54296875
2021-09-29,407.3511962890625,349.0639953613281,161.32000732421875,121.95406341552734,44.43755340576172,74.83000183105469,41564.36328125
