asset,origin_date,target_date,actual,HAR_log,EWMA_094,CONST_rollmean,COMBO_equal_HAR_EWMA,COMBO_biascorr_HAR_EWMA,loss_HAR_log,loss_EWMA_094,loss_CONST_rollmean,loss_COMBO_equal_HAR_EWMA,loss_COMBO_biascorr_HAR_EWMA
0050.TW,2021-01-04,2021-01-05,4.03371255023176e-06,3.306811909042867e-05,0.00010008868634816097,0.00012982330596807178,6.657840271929481e-05,2.9134268853979826e-05,1.2258643852882383,2.2516708598819863,2.502557949856254,1.8642789627432959,1.1156804315177258
0050.TW,2021-01-05,2021-01-06,0.00011613545755660564,3.174393361091723e-05,9.432538792028521e-05,0.0001298268450501402,6.303466076560122e-05,2.7869022827209717e-05,1.3614531007912944,0.023214757770477545,0.005985521663101734,0.23133382150071302,1.7399465338047602
0050.TW,2021-01-06,2021-01-07,0.0005360035040273338,3.129463739845385e-05,9.563399209846444e-05,0.0001299650659081001,6.346431474845915e-05,2.8094458319018305e-05,13.286953108810238,2.881125984256642,1.7073371431731115,5.31208341736785,15.130051989219432
0050.TW,2021-01-07,2021-01-08,0.00031279514908547415,3.1657695292073684e-05,0.00012205616281419663,0.00013067788027062153,7.685692905313516e-05,3.253390410325286e-05,6.589973527860225,0.6216477056526308,0.5208218740792627,1.6662338102224643,6.351170563439975
0050.TW,2021-01-08,2021-01-11,6.970726386780075e-05,3.318223885348962e-05,0.0001335005019904733,0.0001310907658535083,8.334137042198146e-05,3.4703152457733364e-05,0.358450453538081,0.1719505354137465,0.1633335101229325,0.01504704022570924,0.3111983840138779
0050.TW,2021-01-11,2021-01-12,2.2880685824223373e-06,3.2812632761632e-05,0.00012967290770311295,0.00013114640169361948,8.124277023237248e-05,3.411434135797377e-05,1.7328368703119144,3.0549520611298533,3.06605289596326,2.597897137707751,1.7690803933457895
0050.TW,2021-01-12,2021-01-13,0.0005728945486715587,3.0216696834580442e-05,0.00012202981735587151,0.00013112690829758113,7.612325709522597e-05,3.232320400360382e-05,15.017228889374763,2.14827330130133,1.8944722383234978,4.507532828655808,13.84902432462112
0050.TW,2021-01-13,2021-01-14,8.61509092383994e-05,3.348281732612306e-05,0.00014908170123481277,0.0001318345188874115,9.128225928046792e-05,3.7171274394914485e-05,0.6279205331665108,0.1262711231557867,0.07892460642628918,0.001641839401195,0.4771101026932265
0050.TW,2021-01-14,2021-01-15,1.1232050178708152e-05,3.5403368965138295e-05,0.00014530585371502796,0.00013194518413648453,9.035461134008313e-05,3.69732820357877e-05,0.4652950293384883,1.6373689068050314,1.5487418898093903,1.2092814971066441,0.4952125213507905
0050.TW,2021-01-15,2021-01-18,5.531809661633553e-07,3.382910018191032e-05,0.00013726142550284876,0.00013194847019559953,8.554526284237954e-05,3.540973636678349e-05,3.129743693077506,4.517987536342716,4.47867395715105,4.047582241913613,3.174679191741192
0050.TW,2021-01-18,2021-01-19,0.0006796866698940275,2.919989803138545e-05,0.00012905893083064762,0.00013194497817197928,7.912941443101654e-05,3.3121141746509736e-05,19.129555339703035,2.605120252014415,2.5120417519493157,5.439010442834242,16.49977297672576
0050.TW,2021-01-19,2021-01-20,3.2784623195995043e-06,2.9834958163219803e-05,0.00016209659517445044,0.0001327138066602015,9.596577666883513e-05,3.8400137416312255e-05,1.3181928981300812,2.9210432785925335,2.725523722428029,2.4107799553762943,1.5460628480474297
0050.TW,2021-01-20,2021-01-21,0.0011657257832481532,3.0518811453837556e-05,0.00015256750720315937,0.00013270094786414405,9.154315932849846e-05,3.685591079669913e-05,33.5542028848363,4.607229183602649,5.611606734144567,9.189877344218424,27.175193074049997
0050.TW,2021-01-21,2021-01-22,0.0003249009454764301,2.9736485672257322e-05,0.00021335700376585905,0.00013414889131938638,0.0001215467447190582,4.576852912041145e-05,7.534857877417213,0.10225070290501614,0.5373727895761475,0.6898320176539023,4.138861310136098
0050.TW,2021-01-22,2021-01-25,0.00018362223432148684,3.1723733414699104e-05,0.00022004964026849333,0.00013455904198459126,0.0001258866868415962,4.7326804284540776e-05,3.032350490165726,0.015430820164159087,0.05374454337492818,0.08113270139484974,1.5240744088460567
0050.TW,2021-01-25,2021-01-26,0.00041978180445686786,3.6247344335199894e-05,0.00021786399591167292,0.00013469852152751217,0.00012705567012343642,4.791612667560857e-05,8.131667188416113,0.27094262132417146,0.9797584766661658,1.1088105488292204,5.590479532017484
0050.TW,2021-01-26,2021-01-27,2.2622797064402735e-06,3.877196081965548e-05,0.00022997906442438464,0.00013522867346086402,0.00013437551262202005,5.041891733604499e-05,1.8996726455393893,3.631452150125692,3.107323488488843,3.1011006948872426,2.1488630846457437
0050.TW,2021-01-27,2021-01-28,0.00042032484237715194,4.177896251768352e-05,0.00021631605734130795,0.0001352312300263586,0.00012904750992949574,4.826057337794981e-05,6.752046746839097,0.2788178577328695,0.9741518719972966,1.0762853130174586,5.545074217443338
0050.TW,2021-01-28,2021-01-29,0.00027660974399718334,3.9920796425592844e-05,0.0002285565844434586,0.00013579120334208074,0.00013423869043452573,5.0152539819599744e-05,3.993253322385037,0.019422394718938474,0.32553334523114885,0.33759320609344945,2.8078301244962147
0050.TW,2021-01-29,2021-02-01,0.0003879169068305277,4.7119342595920804e-05,0.00023143977401668208,0.0001359739445352061,0.00013927955830630144,5.195275193366504e-05,5.124539266502682,0.15963155667276352,0.8045488877274309,0.7608595198761927,4.456268436463462
0050.TW,2021-02-01,2021-02-02,0.0007787029660835302,4.843367197142924e-05,0.00024082840198551283,0.00013643383595346066,0.00014463103697847103,5.3964501499416044e-05,12.300284560601408,1.0598899090415514,2.965760295503237,2.700621683833394,10.760608006857497
0050.TW,2021-02-02,2021-02-03,5.533347461613763e-07,5.2610532383457624e-05,0.0002731008758313939,0.00013747020139604873,0.00016285570410742576,5.990515922673709e-05,3.565226034116341,5.203659487006576,4.5192244345125125,4.688054390376047,3.693791611338378
0050.TW,2021-02-03,2021-02-04,3.567235143909111e-05,5.119022221550189e-05,0.00025674802336627994,0.00013706374754557694,0.0001539691227908909,5.588657720321928e-05,0.05803131700825981,1.1126583781786556,0.6063312340119567,0.6940612606020815,0.08724740170308398
0050.TW,2021-02-04,2021-02-05,8.67939680494328e-05,4.8314866471947365e-05,0.0002434834830506486,0.00013708726951233626,0.00014589917476129797,5.355436835893195e-05,0.21062581596156305,0.3879795623880504,0.09020990779627303,0.1142687272509546,0.13783042667045975
0050.TW,2021-02-05,2021-02-17,0.0017448259046161025,4.679718152779314e-05,0.00023408211215057565,0.00013718546963383975,0.0001404396468391844,5.21694665966455e-05,32.66626314936569,4.445167234022996,9.17566071342366,8.9043943508216,28.93543416792833
0050.TW,2021-02-17,2021-02-18,2.028011550403338e-06,4.680542768955269e-05,0.00032472673969850737,0.00013942928540345867,0.00018576608369403003,6.560489481914412e-05,2.182271946346008,4.082173533135289,3.2450468672151844,3.5283495038314676,2.507507031781706
0050.TW,2021-02-18,2021-02-19,0.00011545567725084698,4.549125153489848e-05,0.0003053648160096211,0.00013903901386450688,0.0001754280337722598,6.136926065160834e-05,0.6066087226277492,0.350711432996865,0.016251174493325582,0.07647917037578056,0.24934985175008384
0050.TW,2021-02-19,2021-02-22,1.2970116639522716e-07,4.3600701605628686e-05,0.0002939702676840947,0.0001391924453802459,0.0001687854846448617,5.9863888668906555e-05,4.820570186298895,6.726442031623648,5.979311481233832,6.171919219617971,5.136762258807996
0050.TW,2021-02-22,2021-02-23,4.68186281053411e-06,4.452924702929287e-05,0.0002763398336930327,0.0001391198165428848,0.0001604345403611628,5.564202804785389e-05,1.357591440253557,3.0948777328117645,2.4252929415106577,2.563372330772588,1.559385310958565
0050.TW,2021-02-23,2021-02-24,0.0002223733289531798,3.5185054072498096e-05,0.00026004035544008276,0.00013906492146860842,0.00014761270475629042,5.17372137962327e-05,3.4763713978471156,0.011628504737743572,0.12964451653594655,0.09669905240512344,1.8399508190887568
0050.TW,2021-02-24,2021-02-25,6.447307135541477e-05,3.307243956906557e-05,0.0002577803338508686,0.00013936091070199214,0.0001454263867099671,5.1548940603389165e-05,0.28190277794779295,0.6359687374614889,0.23345323601650647,0.25676057907592953,0.026999760407944606
0050.TW,2021-02-25,2021-02-26,0.0009385447005680091,3.6541792418874416e-05,0.00024618189810114135,0.00013933361057307225,0.00014136184526000788,5.0565767071460286e-05,21.43827126977023,1.4741435817951096,3.8284939964855393,3.7462994803312055,14.63981573664034
0050.TW,2021-02-26,2021-03-02,1.4056037477230735e-07,4.3037495384135285e-05,0.0002877236662491535,0.00014050003714134634,0.0001653805808166444,5.741635369390794e-05,4.7274558882608355,6.624607221758476,5.908326351401119,6.071217457801726,5.014895428671083
0050.TW,2021-03-02,2021-03-03,0.00021043712030403882,4.085892298196539e-05,0.0002704686798966906,0.00014049819997880993,0.000155663801439328,5.319392079931042e-05,2.511272828821594,0.029015582296735065,0.0938000718236276,0.050381008710671304,1.580794253726323
0050.TW,2021-03-03,2021-03-04,0.0003906827046860667,3.9521680440072834e-05,0.0002668667863211315,0.00014074626692202555,0.00015319423338060217,5.296832565730967e-05,6.594229294087862,0.08281538723244197,0.754857446875659,0.6140550788587902,4.377578139424374
0050.TW,2021-03-04,2021-03-05,3.653766729256282e-05,3.858668661619023e-05,0.00027429574142302766,0.00014125445260183633,0.00015644121401960895,5.430513193265135e-05,0.001461884295723026,1.1490685392014859,0.6108847801622306,0.6878918538902812,0.06909665243445273
0050.TW,2021-03-05,2021-03-08,5.747112907180701e-07,3.874191846126883e-05,0.00026003025697519976,0.00014130266168254458,0.0001493860877182343,5.24420856942584e-05,3.2256439984963157,5.1168956354430755,4.508858830124051,4.564268768752112,3.5245558693423478
0050.TW,2021-03-08,2021-03-09,1.4435426223282208e-05,3.476479522916071e-05,0.00024446292423413083,0.00014128520429698327,0.00013961385973164576,4.8969603463763015e-05,0.2941510628659527,1.888427870814132,1.3832674761656651,1.3725904940941152,0.5162978287557118
0050.TW,2021-03-09,2021-03-10,1.7460017307299923e-05,3.135501866834215e-05,0.0002306612743534799,0.00014129992169233642,0.00013100814651091102,4.661694178357198e-05,0.1423100055568045,1.6567322341203687,1.214538263777973,1.1486202536312002,0.3565928062714294
0050.TW,2021-03-10,2021-03-11,0.00044124955413735547,3.1633152902718224e-05,0.0002178691989307091,0.00014119329863238771,0.00012475117591671366,4.490102595201334e-05,10.313554155049582,0.3195799909421875,0.9856644280963762,1.273747796456071,6.542009777875416
0050.TW,2021-03-11,2021-03-12,1.6605138531073434e-05,2.973921004652255e-05,0.0002312720202431079,0.00014176885947310783,0.0001305056151448152,4.670883817827815e-05,0.14111260780569146,1.7056815645556664,1.26161403448245,1.1889410223481809,0.3897243413029381
0050.TW,2021-03-12,2021-03-15,6.714492161830732e-06,2.9738927236351938e-05,0.00021839200734038582,0.00014166188942219094,0.0001240654672883689,4.4923880998196064e-05,0.7139699191761877,2.5127685839776706,2.0965729718760464,1.9706617453361601,1.0501650843177024
0050.TW,2021-03-15,2021-03-16,1.1090334886760565e-05,2.85325212602487e-05,0.0002056913564296725,0.00014163062068470967,0.0001171119388449606,4.289195837096967e-05,0.33366155880735726,1.9742201372827215,1.6254530484201783,1.4517548065144878,0.611174792487434
0050.TW,2021-03-16,2021-03-17,7.280726394037457e-05,2.5624653608936706e-05,0.00019401529513709778,0.00014160561221079622,0.00010981997437301723,4.086985194741963e-05,0.7970366784485501,0.35538685591146835,0.179385299744804,0.07399592970530033,0.2040187777518998
0050.TW,2021-03-17,2021-03-18,2.706602523331109e-05,2.7631592816575638e-05,0.00018674281326529438,0.00014159375332853242,0.000107187203040935,4.0262950523067355e-05,0.0002123755336442823,1.076390519825893,0.8458354841144653,0.6288093291101673,0.0693839842537538
0050.TW,2021-03-18,2021-03-19,0.00024615980272911785,2.7340849369310277e-05,0.00017716220598337537,0.0001416255299674706,0.00010225152767634283,3.894136801377601e-05,5.805771690206877,0.06054482388155691,0.18530884397215397,0.5288496714037345,3.4773693472305016
0050.TW,2021-03-19,2021-03-22,2.032007819487386e-05,2.7491689359837593e-05,0.00018130206178811992,0.00014194182781788404,0.00010439687557397875,3.969129219287223e-05,0.04140958784214588,1.3006336021468843,1.0869656282392302,0.8312328661481185,0.18147540500524206
0050.TW,2021-03-22,2021-03-23,2.2448619292208848e-06,2.685780586291595e-05,0.00017164314277252514,0.00014194573046023975,9.925047431772054e-05,3.8268994994466864e-05,1.5654957032438626,3.3498522101773673,3.16261571782573,2.8116208288546733,1.8946560904321688
0050.TW,2021-03-23,2021-03-24,0.00025101424080411475,2.7877922138103673e-05,0.00016147924592192688,0.0001419482528202832,9.467858403001527e-05,3.6797349803812774e-05,5.806376671061068,0.11333445916243323,0.1983032382868526,0.6762032806740135,3.90144656557644
0050.TW,2021-03-24,2021-03-25,1.1670236123900743e-05,2.579567802484322e-05,0.00016685134561485816,0.0001422526684181683,9.63235118198507e-05,3.7401569121042065e-05,0.24557580055230988,1.7300055042113027,1.5826019372860252,1.23182743327847,0.4766962871234426
0050.TW,2021-03-25,2021-03-26,0.0003249196805999778,3.0218539384836947e-05,0.00015754047904540072,0.00014224484597643702,9.387950921511883e-05,3.66489486232091e-05,7.377206714818788,0.3385564485245911,0.4581999696015031,1.2194628798254419,5.68353665274654
0050.TW,2021-03-26,2021-03-29,6.648540966349446e-05,3.0355874598686503e-05,0.00016758323113867535,0.00014258492550923911,9.896955286868092e-05,3.8192182630085543e-05,0.40620665489818375,0.3212282926274532,0.22924165699169907,0.06960613326780485,0.18646032712174
0050.TW,2021-03-29,2021-03-30,1.1002748124151437e-05,3.1359701564622615e-05,0.0001615173618501645,0.00014261691598075257,9.643853170739356e-05,3.756983451560811e-05,0.3982348844712589,1.7545887176166968,1.6391660249322828,1.284851545697547,0.520917618528258
0050.TW,2021-03-30,2021-03-31,7.222104054604117e-05,3.229246995107216e-05,0.0001524864850266037,0.00014260889283035393,9.238947748883792e-05,3.6376108037138865e-05,0.43156956265610313,0.22096711308587058,0.1868017723570432,0.027983681563168883,0.2995784439261089
0050.TW,2021-03-31,2021-04-01,5.466948938415931e-05,2.8828766810331655e-05,0.00014767055835776993,0.0001427010417675635,8.824966258405079e-05,3.530472267888762e-05,0.25641995587918887,0.36389058164639754,0.3425510994568801,0.0983507670190591,0.11121454690426069
0050.TW,2021-04-01,2021-04-07,0.00022464959494189466,3.3425426546198555e-05,0.00014209049421935328,0.00014253397214954554,8.775796038277592e-05,3.520255581934987e-05,3.8156943684059215,0.12295414132229499,0.12115117854366231,0.6199178630782938,3.528204260995036
0050.TW,2021-04-07,2021-04-08,1.062961205868415e-05,3.2101706763839724e-05,0.00014704404026270578,0.00014270541695048257,8.957287351327276e-05,3.5842769940263516e-05,0.43638845889507927,1.69937706769643,1.6716251824555108,1.2500788170459511,0.5120604123571735
0050.TW,2021-04-08,2021-04-09,4.7192296472558354e-06,3.153956268912064e-05,0.00013885917457046447,0.00014260825840567404,8.519936862979255e-05,3.4540583545845595e-05,1.0492260267542939,2.4158004354995692,2.441548104011148,1.948738877211226,1.127117935655352
0050.TW,2021-04-09,2021-04-12,3.382506408437079e-05,3.0451326149358504e-05,0.00013081077787507195,0.000142593518983559,8.063105201221522e-05,3.312470498288141e-05,0.0057186424232322786,0.6111298671053151,0.6760091834012771,0.28818595639710454,0.00022041402413619515
0050.TW,2021-04-12,2021-04-14,2.9741413524630796e-05,3.1128136640715965e-05,0.00012499163504762988,0.00014242908564996058,7.805988584417292e-05,3.239874460365192e-05,0.0010227923123919958,0.6736535776674737,0.7751193517688282,0.345943478233218,0.003559636611245809
0050.TW,2021-04-14,2021-04-15,6.896946140565724e-05,3.152010020764782e-05,0.00011927662175624992,0.00014245781176836503,7.539836098194887e-05,3.163264957393867e-05,0.4050720998517512,0.12601270694898248,0.2095216334719623,0.0038559452487247903,0.40085113257622007
0050.TW,2021-04-15,2021-04-16,2.0655367424103384e-06,3.126876660672502e-05,0.00011625819213521435,0.00014254933562986494,7.376347937096968e-05,3.120746928884714e-05,1.7832871171761764,3.0481902016135916,3.248788016449091,2.6034757932037698,1.7814546055937943
0050.TW,2021-04-16,2021-04-19,3.2176687240690033e-06,3.0422247373585586e-05,0.0001094066328116461,0.00014254066978401073,6.991444009261584e-05,2.992844067165136e-05,1.3522840270401715,2.5558245981683068,2.813543951197228,2.124638060643576,1.3376641965868354
0050.TW,2021-04-19,2021-04-20,3.217668724068881e-06,2.8447683895644424e-05,0.00010303529496639147,0.00014236063012208094,6.574148943101795e-05,2.857257131951645e-05,1.2925179335309709,2.4976433015175554,2.8123086254424634,2.0660173883871855,1.2964040154858836
0050.TW,2021-04-20,2021-04-21,8.13109918865761e-05,2.6885308222966126e-05,9.704623739185211e-05,0.00014236305706436463,6.196577280740912e-05,2.7322617749954326e-05,0.9176640142877563,0.014764593047334795,0.13125165659211646,0.0404929807752028,0.8853927010758624
0050.TW,2021-04-21,2021-04-22,5.252222784017972e-07,2.6079506506455734e-05,9.610212266153555e-05,0.00014240496196176082,6.109081458399563e-05,2.711584249395469e-05,2.9252228052669658,4.214810373930397,4.606296792348953,3.764892641082925,2.96342144206033
0050.TW,2021-04-22,2021-04-23,8.14204223842572e-05,2.4780354959912574e-05,9.036750863854751e-05,0.00014238309493422432,5.7573931799230046e-05,2.5829607832059312e-05,1.0961093352258762,0.00525087606651109,0.1307356611481567,0.06763278494386071,1.0041081693244922
0050.TW,2021-04-23,2021-04-26,0.00021389450928981899,2.3188754543285165e-05,8.983068346329009e-05,0.00014217418847723985,5.6509719003287624e-05,2.5561700705132915e-05,6.002246483147614,0.513528839452349,0.096023917611324,1.454022119020208,5.243385230369208
0050.TW,2021-04-26,2021-04-27,1.253743658894151e-07,2.3900468835728356e-05,9.727451301288183e-05,0.00013933577607256643,6.0587490924305095e-05,2.693069354803548e-05,4.255594852192553,5.655276974678862,6.014237565996804,5.182608852874584,4.374373195770698
0050.TW,2021-04-27,2021-04-28,3.643426969006876e-05,2.688634491869928e-05,9.144556469406228e-05,0.00013912838156706467,5.9165954806380776e-05,2.6213723835456716e-05,0.05123043670884053,0.31865983892490846,0.6017624865449198,0.10063436456970098,0.06066621740706579
0050.TW,2021-04-28,2021-04-29,2.0265687366071794e-06,2.2020801098824578e-05,8.814488699382267e-05,0.0001391764482104932,5.508284404632362e-05,2.497169297843021e-05,1.4776731719695038,2.7956291545603045,3.243959601415601,2.3392855091932723,1.592553456410997
0050.TW,2021-04-29,2021-05-03,0.0002841009808947112,2.279361632538045e-05,8.297778789838974e-05,0.00013867639978069904,5.288570211188509e-05,2.4147967214248235e-05,8.941209865693832,1.1930628669110468,0.33147477201788655,2.690784165531598,8.299876533434213
0050.TW,2021-05-03,2021-05-04,7.59986136907081e-05,2.0581524326147717e-05,9.504517947816903e-05,0.0001389657872287585,5.781335190215837e-05,2.5816662134712895e-05,1.3862435664369128,0.02324238909128873,0.1503998931728554,0.04105589604361448,0.8640865540608782
0050.TW,2021-05-04,2021-05-05,9.08381594065552e-05,2.0808057395545745e-05,9.390238553092138e-05,0.00013840210041445687,5.7355221463233564e-05,2.5732728808476463e-05,1.8917889381005124,0.0005442987447357162,0.07741888597798097,0.12396629123134795,1.268747436789532
0050.TW,2021-05-05,2021-05-06,7.74558623233848e-05,2.3302187667304035e-05,9.37185319634594e-05,0.00013847272503188097,5.851035981538172e-05,2.6154533052366872e-05,1.1228128361491292,0.017060971757262955,0.1403233778405677,0.04329297587188363,0.8757841655719154
0050.TW,2021-05-06,2021-05-07,0.00031440414150995545,2.4773418199497186e-05,9.274277178505493e-05,0.000138375259261241,5.875809499227606e-05,2.62876773842906e-05,9.15028136017138,1.1692167932474469,0.45140242484891013,2.673572278573963,8.47855495846201
0050.TW,2021-05-07,2021-05-10,4.675856816102405e-05,2.6790203727438574e-05,0.00010604245396854898,0.00013876289124784862,6.641632884799378e-05,2.8721891293638864e-05,0.18839945175144157,0.25978397422397825,0.42473652493674074,0.054967600563861296,0.14063872246934483
0050.TW,2021-05-10,2021-05-11,0.0014655287014685293,2.835168986445435e-05,0.00010248542082009748,0.0001388247448729928,6.541855534227591e-05,2.8452570325104778e-05,46.74576822194885,10.63962415338036,7.199923080713861,18.293174325019635,46.56604605804223
0050.TW,2021-05-11,2021-05-12,0.0008595943926007716,2.813046382727747e-05,0.00018426801765900348,0.0001407074794372497,0.00010619924074314047,3.986115983020807e-05,26.137812278901283,2.1248443335787015,3.299310611181287,5.003023343908745,17.49365278897913
0050.TW,2021-05-12,2021-05-13,0.00021880154898362602,3.4347301767047096e-05,0.00022478760015550963,0.0001417812554635738,0.00012956745096127836,4.606009416704773e-05,3.518627235921823,0.00036099667735767227,0.10935352477573179,0.16474412830055152,2.192131368913672
0050.TW,2021-05-13,2021-05-14,0.00012787990255208433,4.072503992692194e-05,0.0002244284370851966,0.0001420404339063805,0.00013257673850605928,4.70549489227895e-05,0.9958320436486923,0.13226790876982353,0.00532653628670432,0.0006427736528205052,0.7178961724583623
0050.TW,2021-05-14,2021-05-17,0.0003679640808160191,4.2286445450638555e-05,0.00021863552501320986,0.00014181700066263707,0.0001304609852319242,4.670278127027185e-05,5.538184070109648,0.16242299842999275,0.641192300274998,0.7835802448994262,4.814665664295676
0050.TW,2021-05-17,2021-05-18,0.0020096947156353373,4.630895025564373e-05,0.00022759523836137844,0.00014228331776967358,0.0001369520943085111,4.8671802616857e-05,38.62714134702312,5.651957042856395,10.476680510293487,10.988328881563266,36.570101105754794
0050.TW,2021-05-18,2021-05-19,4.659274924775061e-05,4.866627316359117e-05,0.0003345212069978161,0.0001447851511038945,0.00019159374008070364,6.267986135939397e-05,0.0009343135328805374,1.110537243012701,0.45561212420312636,0.6571173931466583,0.03994007597566229
0050.TW,2021-05-19,2021-05-20,4.72363238519767e-05,5.371724649183288e-05,0.00031724549953281216,0.0001448453292123004,0.0001854813730123225,6.113883279952855e-05,0.007922119505648029,1.053407924861765,0.4466189248813759,0.6224601200647879,0.03059160644168024
0050.TW,2021-05-20,2021-05-21,0.00019815780921628618,5.2877230390757764e-05,0.00030104494899196204,0.0001445851151794518,0.0001769610896913599,5.904349339599422e-05,1.42641643325288,0.07642915296442321,0.055331672064587334,0.006647956112252329,1.145343493617505
0050.TW,2021-05-21,2021-05-24,2.2874978585400345e-06,5.512187860946239e-05,0.00029487172060542146,0.0001447299560048011,0.00017499679960744193,5.8972355589375e-05,2.2235870359102017,3.8668394377391877,3.163216334280629,3.350380759177466,2.2883995276168356
0050.TW,2021-05-24,2021-05-25,0.00028502873130643484,4.999330404114442e-05,0.0002773166672406086,0.00014465434463010036,0.0001636549856408765,5.527918511968797e-05,2.9606372351354944,0.00037966398039990246,0.2921695967088729,0.18681452475774218,2.5159738352066223
0050.TW,2021-05-25,2021-05-26,5.532151216474242e-07,4.475712518743792e-05,0.00027777939108455815,0.0001450339137019788,0.00016126825813599804,5.5150690848506906e-05,3.405619379853653,5.220827148978673,4.5727903319366865,4.678507925748127,3.612108590597889
0050.TW,2021-05-26,2021-05-27,5.024383530333928e-05,4.421879717081006e-05,0.0002611458205267835,0.00014501154526999432,0.00015268230884879678,5.1954041029252266e-05,0.008517249125298276,0.840588715441996,0.4064071241575524,0.4405458656651242,0.0005539773809768445
0050.TW,2021-05-27,2021-05-28,0.00027913761574313193,3.640617338443195e-05,0.00024849170141337686,0.00014507806277064554,0.00014244893739890442,4.952024037348574e-05,4.630348904252614,0.007032261064224388,0.26961822025126736,0.28684133420038616,2.9075154449004255
0050.TW,2021-05-28,2021-05-31,9.07691477844902e-05,3.989581221593599e-05,0.00025033045627316215,0.0001454497721559293,0.00014511313424454906,5.050151347713478e-05,0.45310669361453826,0.3770597252811656,0.09556974308889776,0.09470030878856273,0.21103886048756526
0050.TW,2021-05-31,2021-06-01,1.906756282645141e-05,4.9009605815859234e-05,0.00024075677776384184,0.00014557032358393493,0.00014488319178985055,5.056424409342636e-05,0.33308537146922723,1.6149970396664743,1.163655916956646,1.1595456859118833,0.3523518532887051
0050.TW,2021-06-01,2021-06-03,5.276070592195487e-07,5.080601477728116e-05,0.0002274554248675984,0.00014557862043752825,0.00013913071982243978,4.897291322602885e-05,3.5778029632295816,5.068677369303534,4.623743972712107,4.57860956790762,3.541444278789897
0050.TW,2021-06-03,2021-06-04,2.2419797266702245e-05,5.169492894784012e-05,0.00021383975579909566,0.00014517064577615688,0.0001327673423734679,4.664616933144305e-05,0.2691096395524024,1.3601264701698645,1.0224030817797378,0.9475192171093261,0.2132817696920286
0050.TW,2021-06-04,2021-06-07,6.514902911623386e-06,4.072610272303186e-05,0.00020235455828715204,0.00014519856295303288,0.00012154033050509195,4.382254012826522e-05,0.9927456527765899,2.4681245734739874,2.1488788185629986,1.9797566451026767,1.0547215617369905
0050.TW,2021-06-07,2021-06-08,3.415003590908727e-05,3.565782510619611e-05,0.0001906041789646203,0.00014492718925860346,0.0001131310020354082,4.151908982131913e-05,0.0009200376533771149,0.8986025776916333,0.6811036476456507,0.4996455743879129,0.017903758248146273
0050.TW,2021-06-08,2021-06-09,5.406437213526947e-05,3.1474437527396444e-05,0.0001812169303812883,0.0001447156727365187,0.00010634568395434238,3.980451362745904e-05,0.1767235147967452,0.5078600350888003,0.35818583027133455,0.18490286666288513,0.05205217459901057
0050.TW,2021-06-09,2021-06-10,0.00023651902818470943,3.103007413472931e-05,0.00017358777688652717,0.00014478331538068424,0.00010230892551062824,3.880865124703283e-05,4.591179675357411,0.053187461709504724,0.142816521640863,0.47378051425360157,3.287106881104741
0050.TW,2021-06-10,2021-06-11,1.3156580833437768e-05,3.745810661597008e-05,0.00017736365196441812,0.00014498841113411715,0.0001074108792901941,4.027486141841951e-05,0.3975356141833637,1.675458641745855,1.4904740316086782,1.222227741768572,0.44547520885953595
0050.TW,2021-06-11,2021-06-15,2.933473857583732e-05,3.8508342055023653e-05,0.0001675112276965593,0.00014493551532130636,0.00010300978487579148,3.904653698993478e-05,0.033878666434817406,0.917398978460777,0.7999150438991522,0.5408277855997925,0.037258079166750724
0050.TW,2021-06-15,2021-06-16,1.168425938189783e-06,3.6874151237186484e-05,0.00015922063834931596,0.00014486273894856808,9.804739479325122e-05,3.774303114443691e-05,2.48354016254492,3.9219718194166395,3.8281949202861263,3.4417104414420097,2.506100757556933
0050.TW,2021-06-16,2021-06-17,8.339888321344668e-06,3.474160615022244e-05,0.0001497375056046484,0.00014476677031668788,9.223955587743541e-05,3.595996223251955e-05,0.6669429390120456,1.9435306955915483,1.9116832756525697,1.4937547654241623,0.6932778321278743
0050.TW,2021-06-17,2021-06-18,4.716642628073224e-06,2.857699385102826e-05,0.00014125364856765017,0.00014476019747024468,8.491532120933922e-05,3.392644805587498e-05,0.9665550871109327,2.432851259056392,2.456563778986352,1.946102548597398,1.1121231860326035
0050.TW,2021-06-18,2021-06-21,0.000585816761271553,2.3898806234089544e-05,0.00013306142821127554,0.00014474258707944724,7.848011722268254e-05,3.207190317459177e-05,20.313207375787805,1.9204077298868842,1.649250468670056,4.454362806913812,14.360704472691483
0050.TW,2021-06-21,2021-06-22,1.2392463303697954e-06,2.1810536380752317e-05,0.0001602267481948922,0.00014549977684684106,9.101864228782227e-05,3.559151866367632e-05,1.9247084768244545,3.8698209201196656,3.7741883261402807,3.3101762514051796,2.3924225582972647
0050.TW,2021-06-22,2021-06-23,0.00026188103046108645,2.4264626541154194e-05,0.00015068749808302086,0.0001454935758166551,8.747606231208752e-05,3.443654192530842e-05,7.4138373341895765,0.1852259710752282,0.21219071209675167,0.8972199358922035,4.5759703466165575
0050.TW,2021-06-23,2021-06-24,6.5393802738775155e-06,2.308427485566256e-05,0.0001573591100257048,0.00014568153744285478,9.022169244068368e-05,3.528804862724571e-05,0.5445921396686022,2.222245165951476,2.148468775518674,1.69690873066277,0.8710162460981676
