asset,origin,train_start,train_end,block_start,block_end,n_block,gamma,gamma_se,gamma_t,chosen_model,block_mean_loss_garch,block_mean_loss_gjr,block_mean_loss_rule,block_rule_minus_garch,block_rule_minus_gjr
IWM,2025-11-06,2023-11-02,2025-11-05,2025-11-06,2025-12-05,21,0.09582061697135119,0.05584224881563207,1.7159161567384418,GJR,1.5357988916377712,1.4981294908148912,1.4981294908148912,-0.03766940082287985,0.0
IWM,2025-12-08,2023-12-04,2025-12-05,2025-12-08,2026-01-07,21,0.09865535562203222,0.052038826224037715,1.8958028606813857,GJR,0.913384645796882,0.918798975327229,0.918798975327229,0.005414329530347219,0.0
IWM,2026-01-08,2024-01-04,2026-01-07,2026-01-08,2026-02-06,21,0.10780767652917893,0.0518564974683875,2.07896178477731,GJR,1.5110362160919464,1.4719948406401144,1.4719948406401144,-0.039041375451831874,0.0
IWM,2026-02-09,2024-02-05,2026-02-06,2026-02-09,2026-03-10,21,0.11457308179470978,0.0538509135219532,2.12759773792885,GJR,1.67740416023121,1.6605184469280334,1.6605184469280334,-0.016885713303176543,0.0
IWM,2026-03-11,2024-03-06,2026-03-10,2026-03-11,2026-04-09,21,0.1152447709900187,0.05487552398577698,2.1001124475802477,GJR,1.090765539445109,1.0176557886318576,1.0176557886318576,-0.07310975081325147,0.0
IWM,2026-04-10,2024-04-05,2026-04-09,2026-04-10,2026-05-08,21,0.12551702914828833,0.0571010681717063,2.1981555366153778,GJR,0.9828099879479234,0.9244892092230136,0.9244892092230136,-0.05832077872490972,0.0
IWM,2026-05-11,2024-05-06,2026-05-08,2026-05-11,2026-06-09,21,0.12350041327527726,0.06315757879468316,1.9554329920841422,GJR,1.3896243216608546,1.3906095321715464,1.3906095321715464,0.0009852105106914848,0.0
IWM,2026-06-10,2024-06-05,2026-06-09,2026-06-10,2026-06-26,12,0.12842129203582442,0.05559346319464902,2.310007052199353,GJR,0.7425555113150805,0.6608835662287295,0.6608835662287295,-0.08167194508635094,0.0
SLV,2023-01-03,2020-12-31,2022-12-30,2023-01-03,2023-02-01,21,-0.03297561174707335,0.027801526728622863,-1.1861079454001187,GARCH,1.3754109408524395,1.4011726133030575,1.3754109408524395,0.0,-0.025761672450618053
SLV,2023-02-02,2021-02-02,2023-02-01,2023-02-02,2023-03-03,21,-0.0344241499862979,0.030327412687604853,-1.1350836400352553,GARCH,1.508927435721446,1.443265071221838,1.508927435721446,0.0,0.06566236449960797
SLV,2023-03-06,2021-03-04,2023-03-03,2023-03-06,2023-04-03,21,0.013275781617825626,0.04298687254522384,0.3088333910279003,GARCH,3.8294414066748512,3.7581029158919046,3.8294414066748512,0.0,0.0713384907829473
SLV,2023-04-04,2021-04-05,2023-04-03,2023-04-04,2023-05-03,21,9.179284008365586e-07,0.016477496130431205,5.570800281611336e-05,GARCH,1.9668071071693196,1.966795185813732,1.9668071071693196,0.0,1.1921355587320886e-05
SLV,2023-05-04,2021-05-04,2023-05-03,2023-05-04,2023-06-02,21,0.02544632170144254,0.03863089662618132,0.6587038853298788,GARCH,1.3733384329104847,1.4089563054460534,1.3733384329104847,0.0,-0.03561787253556847
SLV,2023-06-05,2021-06-03,2023-06-02,2023-06-05,2023-07-05,21,0.018362013863896402,0.02223676862005022,0.825750097850995,GARCH,1.6702614427993432,1.6858112020783609,1.6702614427993432,0.0,-0.015549759279017302
SLV,2023-07-06,2021-07-02,2023-07-05,2023-07-06,2023-08-03,21,0.024409773008966146,0.027543045243492586,0.8862408928705254,GARCH,1.1492990026805316,1.1314748352305628,1.1492990026805316,0.0,0.017824167449968738
SLV,2023-08-04,2021-08-03,2023-08-03,2023-08-04,2023-09-01,21,0.026342498908483773,0.030765099663359375,0.8562461749427442,GARCH,3.247619117143163,3.2533404945504016,3.247619117143163,0.0,-0.005721377407238702
SLV,2023-09-05,2021-09-01,2023-09-01,2023-09-05,2023-10-03,21,0.02850637102264437,0.08195425748086291,0.34783270447299064,GARCH,1.5626849874014448,1.560141749066674,1.5626849874014448,0.0,0.00254323833477077
SLV,2023-10-04,2021-10-01,2023-10-03,2023-10-04,2023-11-01,21,0.02269495698162172,0.02120417935326847,1.0703058394062988,GARCH,1.4623939633500673,1.468847799696013,1.4623939633500673,0.0,-0.006453836345945959
SLV,2023-11-02,2021-11-01,2023-11-01,2023-11-02,2023-12-01,21,0.025724715561294315,0.026751346540632475,0.9616232036103747,GARCH,1.1884703732946231,1.1694516296316542,1.1884703732946231,0.0,0.01901874366296857
SLV,2023-12-04,2021-12-01,2023-12-01,2023-12-04,2024-01-03,21,0.027083734897113583,0.024590804555745648,1.1013765261610955,GARCH,1.5663575077669858,1.5780036009240948,1.5663575077669858,0.0,-0.011646093157108506
SLV,2024-01-04,2021-12-31,2024-01-03,2024-01-04,2024-02-02,21,0.026762288549148205,0.04949342771827184,0.5407240876805989,GARCH,1.0912462669165695,1.0634813432269432,1.0912462669165695,0.0,0.027764923689626114
SLV,2024-02-05,2022-02-01,2024-02-02,2024-02-05,2024-03-05,21,0.02765470429722148,0.0244010155256179,1.1333423507799347,GARCH,1.1637308988742654,1.1618100384257504,1.1637308988742654,0.0,0.0019208604485151117
SLV,2024-03-06,2022-03-03,2024-03-05,2024-03-06,2024-04-04,21,0.027069505207226726,0.012400363009649737,2.18296070737298,GJR,1.570609919693654,1.669936290972728,1.669936290972728,0.09932637127907382,0.0
SLV,2024-04-05,2022-04-01,2024-04-04,2024-04-05,2024-05-03,21,0.029447405613389887,0.04205477248128231,0.700215549293396,GARCH,1.574714671006456,1.721744954071724,1.574714671006456,0.0,-0.1470302830652684
SLV,2024-05-06,2022-05-03,2024-05-03,2024-05-06,2024-06-04,21,2.1362414974586872e-07,0.014660260543869034,1.4571647557464932e-05,GARCH,2.689653376890281,2.689651346124131,2.689653376890281,0.0,2.0307661497911834e-06
SLV,2024-06-05,2022-06-02,2024-06-04,2024-06-05,2024-07-05,21,-0.004515006203011131,0.03197118175070286,-0.14122112339222093,GARCH,1.6420895367182875,1.6345780738305296,1.6420895367182875,0.0,0.007511462887757746
SLV,2024-07-08,2022-07-05,2024-07-05,2024-07-08,2024-08-05,21,-0.020945820655060905,0.03277567946656224,-0.6390659475551022,GARCH,2.0152455071206252,2.0084469827647897,2.0152455071206252,0.0,0.0067985243558355635
SLV,2024-08-06,2022-08-03,2024-08-05,2024-08-06,2024-09-04,21,-0.021412828264991496,0.028792707959344094,-0.7436892804673619,GARCH,1.4692478073848105,1.4475072079613245,1.4692478073848105,0.0,0.021740599423486433
SLV,2024-09-05,2022-09-01,2024-09-04,2024-09-05,2024-10-03,21,-0.02017715733352364,0.023749483970275157,-0.8495829786776572,GARCH,1.0898101525050667,1.1286142761499722,1.0898101525050667,0.0,-0.03880412364490537
SLV,2024-10-04,2022-10-03,2024-10-03,2024-10-04,2024-11-01,21,-0.017680503772807273,0.03089833687365501,-0.5722153863848343,GARCH,1.7659301679359094,1.7555246076798265,1.7659301679359094,0.0,0.010405560256082868
SLV,2024-11-04,2022-11-01,2024-11-01,2024-11-04,2024-12-03,21,-0.022705979871970983,0.02834059620243655,-0.8011821526188946,GARCH,1.0743878399897036,1.0580903453051274,1.0743878399897036,0.0,0.016297494684576398
SLV,2024-12-04,2022-12-01,2024-12-03,2024-12-04,2025-01-03,21,-0.024208150728866208,0.028072179094906422,-0.8623538146797687,GARCH,2.149353815760052,2.1318359416701433,2.149353815760052,0.0,0.01751787408990853
SLV,2025-01-06,2023-01-03,2025-01-03,2025-01-06,2025-02-05,21,-0.021029214857479037,0.022425237709394957,-0.9377476899015852,GARCH,1.1979858178746159,1.1901105070876152,1.1979858178746159,0.0,0.007875310787000434
SLV,2025-02-06,2023-02-02,2025-02-05,2025-02-06,2025-03-07,21,-0.02741797145749166,0.029829957707917607,-0.9191421498467044,GARCH,1.2207352153212558,1.230311806769858,1.2207352153212558,0.0,-0.00957659144860224
SLV,2025-03-10,2023-03-06,2025-03-07,2025-03-10,2025-04-07,21,-0.03718852198732096,0.030048554974291417,-1.2376143218580153,GARCH,2.7697004833889585,2.910053988401486,2.7697004833889585,0.0,-0.14035350501252736
SLV,2025-04-08,2023-04-04,2025-04-07,2025-04-08,2025-05-07,21,-0.029688293759565502,0.028739844882356938,-1.0330011828905452,GARCH,4.429403803332626,4.42152809259414,4.429403803332626,0.0,0.00787571073848554
SLV,2025-05-08,2023-05-04,2025-05-07,2025-05-08,2025-06-06,21,-0.03163217427495484,0.06307813029505666,-0.5014760920621931,GARCH,1.2094348459586775,1.199471419699572,1.2094348459586775,0.0,0.00996342625910546
SLV,2025-06-09,2023-06-05,2025-06-06,2025-06-09,2025-07-09,21,-0.029311055557398866,0.04768958259512856,-0.6146217677399626,GARCH,1.1338104458572034,1.190598525710238,1.1338104458572034,0.0,-0.05678807985303469
SLV,2025-07-10,2023-07-06,2025-07-09,2025-07-10,2025-08-07,21,-0.028214181543831134,0.03474942812217651,-0.8119322552484054,GARCH,3.34613191778319,3.3506719421792983,3.34613191778319,0.0,-0.004540024396107937
SLV,2025-08-08,2023-08-04,2025-08-07,2025-08-08,2025-09-08,21,-0.023953572745287706,0.4910522104435453,-0.04878009351317556,GARCH,4.357786027710526,4.380897839200245,4.357786027710526,0.0,-0.02311181148971874
SLV,2025-09-09,2023-09-05,2025-09-08,2025-09-09,2025-10-07,21,-0.023724676355913646,0.027425021332857607,-0.8650741258490611,GARCH,0.8087132420215178,0.8185707678924435,0.8087132420215178,0.0,-0.009857525870925614
SLV,2025-10-08,2023-10-04,2025-10-07,2025-10-08,2025-11-05,21,-0.02067758488061269,0.03014023274237558,-0.6860459591455342,GARCH,1.9357738071142547,1.832202156937282,1.9357738071142547,0.0,0.10357165017697294
SLV,2025-11-06,2023-11-02,2025-11-05,2025-11-06,2025-12-05,21,-0.04922299834369463,0.02544585476522092,-1.9344210991478274,GARCH,1.3152430169574796,1.3153803408456708,1.3152430169574796,0.0,-0.00013732388819132608
SLV,2025-12-08,2023-12-04,2025-12-05,2025-12-08,2026-01-07,21,-0.05280070737920272,0.027401476903731802,-1.9269292514671645,GARCH,1.3472851228966012,1.0564020548626565,1.3472851228966012,0.0,0.29088306803394454
SLV,2026-01-08,2024-01-04,2026-01-07,2026-01-08,2026-02-06,21,-0.07371203835862275,0.02607870896254225,-2.8265217601261585,GARCH,4.148440208198296,3.493801844343893,4.148440208198296,0.0,0.6546383638544027
SLV,2026-02-09,2024-02-05,2026-02-06,2026-02-09,2026-03-10,21,-0.10286203761803972,0.031411180012650454,-3.2746951109959364,GARCH,1.2320390035760658,0.9794344285951256,1.2320390035760658,0.0,0.25260457498094024
SLV,2026-03-11,2024-03-06,2026-03-10,2026-03-11,2026-04-09,21,-0.10902171906849097,0.03244551837317914,-3.360147241740881,GARCH,3.234560802558962,3.1342214136935023,3.234560802558962,0.0,0.10033938886545932
SLV,2026-04-10,2024-04-05,2026-04-09,2026-04-10,2026-04-17,6,-0.11331484108624065,0.03736028611454579,-3.0330292637165552,GARCH,1.6446154010126115,1.6516865618135121,1.6446154010126115,0.0,-0.007071160800900866
BTC-USD,2023-01-03,2021-08-17,2023-01-02,2023-01-03,2023-01-23,21,0.3334005908174438,0.21589394552061203,1.544279484139647,GARCH,2.5935720791337413,2.6020300940199297,2.5935720791337413,0.0,-0.00845801488618856
BTC-USD,2023-01-24,2021-09-07,2023-01-23,2023-01-24,2023-02-13,21,0.3946826450205558,0.2765828008355902,1.4269963418844975,GARCH,1.9085263832641433,1.9380600187016075,1.9085263832641433,0.0,-0.02953363543746398
BTC-USD,2023-02-14,2021-09-28,2023-02-13,2023-02-14,2023-03-06,21,0.37891176700963275,0.24599383064919594,1.5403303652358131,GARCH,2.3474514822225885,2.3590818262597173,2.3474514822225885,0.0,-0.011630344037128456
BTC-USD,2023-03-07,2021-10-19,2023-03-06,2023-03-07,2023-03-27,21,0.4123385323017134,0.2524880376482111,1.6331012595385621,GARCH,1.5951648959341267,1.809550583559071,1.5951648959341267,0.0,-0.21438568762494445
BTC-USD,2023-03-28,2021-11-09,2023-03-27,2023-03-28,2023-04-17,21,0.38420722369256843,0.2673214661963501,1.4372479290921016,GARCH,2.566715434125719,2.5275450325812665,2.566715434125719,0.0,0.03917040154445204
BTC-USD,2023-04-18,2021-11-30,2023-04-17,2023-04-18,2023-05-08,21,0.43321125920402714,0.2927746809369367,1.4796746010196842,GARCH,1.3547366452596583,1.3703265336801629,1.3547366452596583,0.0,-0.015589888420504603
BTC-USD,2023-05-09,2021-12-21,2023-05-08,2023-05-09,2023-05-29,21,0.454500173821703,0.3040985671779556,1.4945817668247474,GARCH,1.9954439114125138,2.025080256232296,1.9954439114125138,0.0,-0.02963634481978155
BTC-USD,2023-05-30,2022-01-11,2023-05-29,2023-05-30,2023-06-19,21,0.4619410619639998,0.3192226691996905,1.447081008131761,GARCH,2.0011285054331194,1.9838423238200389,2.0011285054331194,0.0,0.017286181613080095
BTC-USD,2023-06-20,2022-02-01,2023-06-19,2023-06-20,2023-07-10,21,0.30142184530982774,0.26507613595340607,1.137114226543616,GARCH,1.9417644332654165,1.9389309445198482,1.9417644332654165,0.0,0.0028334887455682186
BTC-USD,2023-07-11,2022-02-22,2023-07-10,2023-07-11,2023-07-31,21,0.31207543917340663,0.3340261877885387,0.9342843483007733,GARCH,2.571486149019487,2.6023556504743297,2.571486149019487,0.0,-0.030869501454842446
BTC-USD,2023-08-01,2022-03-15,2023-07-31,2023-08-01,2023-08-21,21,0.2380375852483592,0.19900017196421904,1.1961677364337113,GARCH,3.315795573839081,3.337540427407429,3.315795573839081,0.0,-0.021744853568347915
BTC-USD,2023-08-22,2022-04-05,2023-08-21,2023-08-22,2023-09-11,21,0.23894014017503037,0.23675951930851238,1.0092102774700962,GARCH,2.783802886903674,2.8145671695489005,2.783802886903674,0.0,-0.030764282645225672
BTC-USD,2023-09-12,2022-04-26,2023-09-11,2023-09-12,2023-10-02,21,0.26850094922242723,0.23841025850308642,1.12621390920119,GARCH,2.7222759436425505,2.697857302874207,2.7222759436425505,0.0,0.024418640768343207
BTC-USD,2023-10-03,2022-05-17,2023-10-02,2023-10-03,2023-10-23,21,0.2625074277744338,0.2310872757222312,1.1359666037604332,GARCH,3.158993035348326,3.170385893308118,3.158993035348326,0.0,-0.011392857959791851
BTC-USD,2023-10-24,2022-06-07,2023-10-23,2023-10-24,2023-11-13,21,0.30312257759028577,0.30490290754332056,0.9941609938475846,GARCH,1.8353986133354767,1.7457746081149998,1.8353986133354767,0.0,0.0896240052204768
BTC-USD,2023-11-14,2022-06-28,2023-11-13,2023-11-14,2023-12-04,21,0.05405553753816885,0.35539548662126236,0.15209967366798532,GARCH,1.8992182269542326,1.8922437950518116,1.8992182269542326,0.0,0.006974431902420816
BTC-USD,2023-12-05,2022-07-19,2023-12-04,2023-12-05,2023-12-25,21,0.018983778854844393,0.3834856498743449,0.049503231375319326,GARCH,1.5103494867724885,1.5092219319558582,1.5103494867724885,0.0,0.0011275548166304209
BTC-USD,2023-12-26,2022-08-09,2023-12-25,2023-12-26,2024-01-15,21,-0.023703996569560803,0.22583840752875364,-0.10495998811248623,GARCH,2.732939806718447,2.73382984513936,2.732939806718447,0.0,-0.0008900384209126041
BTC-USD,2024-01-16,2022-08-30,2024-01-15,2024-01-16,2024-02-05,21,0.00741678031309992,0.1255575592812935,0.05907075890575174,GARCH,1.99660154862667,1.9961995075268182,1.99660154862667,0.0,0.00040204109985211714
BTC-USD,2024-02-06,2022-09-20,2024-02-05,2024-02-06,2024-02-26,21,0.08125017759240191,0.213043076841373,0.3813791032172284,GARCH,1.300077192560466,1.294023961503176,1.300077192560466,0.0,0.006053231057289969
BTC-USD,2024-02-27,2022-10-11,2024-02-26,2024-02-27,2024-03-18,21,0.08059579808051681,0.20316768996551707,0.396695941634204,GARCH,1.4426154607849473,1.4685107706145064,1.4426154607849473,0.0,-0.02589530982955906
BTC-USD,2024-03-19,2022-11-01,2024-03-18,2024-03-19,2024-04-08,21,0.030368235313258152,0.20906934055922158,0.14525436982787038,GARCH,1.9479389874960351,1.935706612892707,1.9479389874960351,0.0,0.012232374603327944
BTC-USD,2024-04-09,2022-11-22,2024-04-08,2024-04-09,2024-04-29,21,-0.051132727076501704,0.09177936929836095,-0.5571265902936954,GARCH,1.2164174686949125,1.2225233005576444,1.2164174686949125,0.0,-0.006105831862731804
BTC-USD,2024-04-30,2022-12-13,2024-04-29,2024-04-30,2024-05-20,21,-0.05813212873238779,0.08785058925698236,-0.6617158658132444,GARCH,2.284389592652704,2.319054311449955,2.284389592652704,0.0,-0.03466471879725159
BTC-USD,2024-05-21,2023-01-03,2024-05-20,2024-05-21,2024-06-10,21,-0.0243878343000823,0.08231665073943359,-0.29626854446835954,GARCH,1.541084349466271,1.5456554788759653,1.541084349466271,0.0,-0.004571129409694714
BTC-USD,2024-06-11,2023-01-24,2024-06-10,2024-06-11,2024-07-01,21,-0.008027006150619737,0.0840566314992195,-0.09549521563559528,GARCH,1.3459285984520593,1.3441780497620575,1.3459285984520593,0.0,0.0017505486900014791
BTC-USD,2024-07-02,2023-02-14,2024-07-01,2024-07-02,2024-07-22,21,-0.00856082335606876,0.07557687932377156,-0.11327304636903793,GARCH,1.3781074306612344,1.3791674265114882,1.3781074306612344,0.0,-0.0010599958502535251
BTC-USD,2024-07-23,2023-03-07,2024-07-22,2024-07-23,2024-08-12,21,-0.014757575176211339,0.06402886601624828,-0.23048315696339808,GARCH,1.941919190929279,1.9915186408437449,1.941919190929279,0.0,-0.049599449914465646
BTC-USD,2024-08-13,2023-03-28,2024-08-12,2024-08-13,2024-09-02,21,0.05185244031450532,0.08415313528369746,0.6161676583968039,GARCH,1.4117393831048006,1.4181919546406156,1.4117393831048006,0.0,-0.006452571535814989
BTC-USD,2024-09-03,2023-04-18,2024-09-02,2024-09-03,2024-09-23,21,0.0355384197109234,0.07972635099285635,0.44575500155660847,GARCH,1.1135862620316082,1.1028036012871572,1.1135862620316082,0.0,0.010782660744450726
BTC-USD,2024-09-24,2023-05-09,2024-09-23,2024-09-24,2024-10-14,21,0.04564587971192698,0.07037831336486824,0.6485787670881111,GARCH,1.8071800928137496,1.81209885916698,1.8071800928137496,0.0,-0.00491876635323044
BTC-USD,2024-10-15,2023-05-30,2024-10-14,2024-10-15,2024-11-04,21,0.06573344787616368,0.10157252225393175,0.6471577786739388,GARCH,1.6003606855083012,1.5896520946535115,1.6003606855083012,0.0,0.010708590854789807
BTC-USD,2024-11-05,2023-06-20,2024-11-04,2024-11-05,2024-11-25,21,0.0608367007249264,0.09068838166958877,0.6708323558642488,GARCH,2.250005445690891,2.3014326684924105,2.250005445690891,0.0,-0.05142722280151942
BTC-USD,2024-11-26,2023-07-11,2024-11-25,2024-11-26,2024-12-16,21,0.023780048162053355,0.07604861816841399,0.31269533536284755,GARCH,1.7587491385546994,1.7521094070909609,1.7587491385546994,0.0,0.006639731463738699
BTC-USD,2024-12-17,2023-08-01,2024-12-16,2024-12-17,2025-01-06,21,0.042482355322790565,0.07229977712979434,0.587586255577596,GARCH,1.735044276877761,1.7589297776912063,1.735044276877761,0.0,-0.023885500813445357
BTC-USD,2025-01-07,2023-08-22,2025-01-06,2025-01-07,2025-01-27,21,0.04912815498460546,0.06930402305503908,0.7088788329876524,GARCH,2.157783037490726,2.1704651794945358,2.157783037490726,0.0,-0.01268214200380999
BTC-USD,2025-01-28,2023-09-12,2025-01-27,2025-01-28,2025-02-17,21,0.038074829149287295,0.06060394932467799,0.6282565669987317,GARCH,2.1800046720372013,2.1903958023439927,2.1800046720372013,0.0,-0.010391130306791216
BTC-USD,2025-02-18,2023-10-03,2025-02-17,2025-02-18,2025-03-10,21,0.04983441013956755,0.0712596322583392,0.6993357748311373,GARCH,1.8933738893933405,1.8990277896385386,1.8933738893933405,0.0,-0.005653900245198116
BTC-USD,2025-03-11,2023-10-24,2025-03-10,2025-03-11,2025-03-31,21,0.04128724725580728,0.05735807609519268,0.7198157620783181,GARCH,1.7147461999602391,1.7133853185664005,1.7147461999602391,0.0,0.0013608813938389894
BTC-USD,2025-04-01,2023-11-14,2025-03-31,2025-04-01,2025-04-21,21,0.039474994272001455,0.05975198743964731,0.6606473853589104,GARCH,1.499920340040696,1.4676945208189442,1.499920340040696,0.0,0.03222581922175164
BTC-USD,2025-04-22,2023-12-05,2025-04-21,2025-04-22,2025-05-12,21,0.060675404571447475,0.06130711889255391,0.9896959059156968,GARCH,2.331716473045075,2.2969122990470945,2.331716473045075,0.0,0.03480417399798044
BTC-USD,2025-05-13,2023-12-26,2025-05-12,2025-05-13,2025-06-02,21,0.07215858293332893,0.05928581071602197,1.2171307444704993,GARCH,1.5674087898205982,1.570484132371161,1.5674087898205982,0.0,-0.003075342550562965
BTC-USD,2025-06-03,2024-01-16,2025-06-02,2025-06-03,2025-06-23,21,0.08728784486140898,0.05944753769496726,1.4683172465324603,GARCH,1.997028043092349,1.99125331681019,1.997028043092349,0.0,0.0057747262821588674
BTC-USD,2025-06-24,2024-02-06,2025-06-23,2025-06-24,2025-07-14,21,0.08993209889699776,0.06068315324722272,1.4819944924518844,GARCH,1.730007651972439,1.6868360829991242,1.730007651972439,0.0,0.04317156897331503
BTC-USD,2025-07-15,2024-02-27,2025-07-14,2025-07-15,2025-08-04,21,0.09420839654620519,0.04679801836226716,2.0130851656352315,GJR,2.2016415199591015,2.1425588590078504,2.1425588590078504,-0.05908266095125124,0.0
BTC-USD,2025-08-05,2024-03-19,2025-08-04,2025-08-05,2025-08-25,21,0.09861254536427337,0.045921523994265884,2.147414475542817,GJR,1.3924103958128602,1.405749350052987,1.405749350052987,0.013338954240126353,0.0
BTC-USD,2025-08-26,2024-04-09,2025-08-25,2025-08-26,2025-09-15,21,0.09037259524782768,0.04311814328446318,2.0959296566091186,GJR,1.8897363246884624,1.913704400219441,1.913704400219441,0.023968075530978572,0.0
BTC-USD,2025-09-16,2024-04-30,2025-09-15,2025-09-16,2025-10-06,21,0.08548653046456188,0.045286685440975014,1.8876747024460834,GJR,1.7839902661658165,1.7582682309277107,1.7582682309277107,-0.0257220352381058,0.0
BTC-USD,2025-10-07,2024-05-21,2025-10-06,2025-10-07,2025-10-27,21,0.0685573663782332,0.04297540673667928,1.595269750401684,GARCH,1.290528498331891,1.371692761387001,1.290528498331891,0.0,-0.08116426305511
BTC-USD,2025-10-28,2024-06-11,2025-10-27,2025-10-28,2025-11-17,21,0.07220687807606845,0.05233044132463149,1.3798255135693132,GARCH,0.7295914583131081,0.7181549602225417,0.7295914583131081,0.0,0.011436498090566414
BTC-USD,2025-11-18,2024-07-02,2025-11-17,2025-11-18,2025-12-08,21,0.07018022927592417,0.05623664350596829,1.247944843444934,GARCH,1.6428689602267998,1.6188524480748503,1.6428689602267998,0.0,0.02401651215194912
BTC-USD,2025-12-09,2024-07-23,2025-12-08,2025-12-09,2025-12-29,21,0.059181208920860796,0.053361525064970765,1.1090614229785267,GARCH,2.079709564436152,2.087816864403781,2.079709564436152,0.0,-0.008107299967629097
BTC-USD,2025-12-30,2024-08-13,2025-12-29,2025-12-30,2026-01-19,21,0.035942245967584815,0.04558399100793227,0.7884839649369523,GARCH,1.5651354046848003,1.5532673421630003,1.5651354046848003,0.0,0.011868062521800192
BTC-USD,2026-01-20,2024-09-03,2026-01-19,2026-01-20,2026-02-09,21,0.04384628861756266,0.04839029580663421,0.9060967263513074,GARCH,3.5411350187712562,3.197977916683898,3.5411350187712562,0.0,0.3431571020873586
BTC-USD,2026-02-10,2024-09-24,2026-02-09,2026-02-10,2026-03-02,21,0.09856100568194623,0.059150156021807926,1.6662847963682126,GJR,1.9096935316871892,1.9306389949744913,1.9306389949744913,0.020945463287302343,0.0
BTC-USD,2026-03-03,2024-10-15,2026-03-02,2026-03-03,2026-03-23,21,0.10403760970314699,0.06707114011311098,1.551153141689474,GARCH,1.0152166127459392,1.01771333934369,1.0152166127459392,0.0,-0.0024967265977509723
BTC-USD,2026-03-24,2024-11-05,2026-03-23,2026-03-24,2026-04-13,21,0.10628183966858094,0.05258078981470559,2.021305500414078,GJR,2.0239901375916194,2.0284933559469205,2.0284933559469205,0.004503218355301161,0.0
BTC-USD,2026-04-14,2024-11-26,2026-04-13,2026-04-14,2026-04-18,5,0.14462789441303203,0.07447138655731038,1.9420599118526125,GJR,1.3432186605193264,1.0924317400009507,1.0924317400009507,-0.25078692051837564,0.0
