date,asset,actual_r2,GARCH_forecast_var,GJR_forecast_var,GammaRule_forecast_var,GARCH_loss,GJR_loss,GammaRule_loss,origin,chosen_model,gamma,gamma_se,gamma_t
2023-11-16,SPY,0.014941454542529771,1.0283006495278517,0.6971855381598846,1.0283006495278517,3.246053569315359,2.8643431390161944,3.246053569315359,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-11-17,SPY,0.015447032390840129,0.9753551243221681,0.6710980783384299,0.9753551243221681,3.161222069832916,2.794515935316478,3.161222069832916,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-11-20,SPY,0.588024522778806,0.9257895597788546,0.6463223989715269,0.9257895597788546,0.08903832719894278,0.004330421845024857,0.08903832719894278,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-11-21,SPY,0.0476002013822727,0.9120106993684164,0.6227925385599448,0.9120106993684164,2.005007320779586,1.647806736671316,2.005007320779586,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-11-22,SPY,0.14847715167778167,0.8682878913507383,0.6047228071671464,0.8682878913507383,0.9370921565469024,0.6498683711910587,0.9370921565469024,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-11-24,SPY,0.0037849578459896787,0.8330846763982634,0.583284738437077,0.8330846763982634,4.398643844719358,4.044129759275946,4.398643844719358,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-11-27,SPY,0.032493593111221415,0.7918589763626308,0.5629246604249966,0.7918589763626308,2.2343749516000084,1.9098256760600054,2.2343749516000084,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-11-28,SPY,0.009791760776493904,0.7548796371642551,0.546507969177048,0.7548796371642551,3.357988308066033,3.03992455356878,3.357988308066033,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-11-29,SPY,0.004949595940395861,0.7189463630576707,0.5279971722918785,0.7189463630576707,3.9853653240263602,3.6791592680777896,3.9853653240263602,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-11-30,SPY,0.15443002555790897,0.6850113380938349,0.5108619005085162,0.6850113380938349,0.7151358666389653,0.4986513115858806,0.7151358666389653,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-12-01,SPY,0.34792032787140703,0.6617478654533466,0.4941435286613156,0.6617478654533466,0.16867075746141014,0.054940101535986496,0.16867075746141014,2023-11-02,GARCH,0.08985161058028754,0.06653057776774342,1.3505310429432502
2023-12-04,SPY,0.27701930324354573,0.5965469350414674,0.4384984509195226,0.5965469350414674,0.2314420780537847,0.0910143151744971,0.2314420780537847,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-05,SPY,0.0003888387534441915,0.5825193458693717,0.4476248523759585,0.5825193458693717,6.312620445719317,6.0494147064477195,6.312620445719317,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-06,SPY,0.16304089420188825,0.5551637612271262,0.4318641712332182,0.5551637612271262,0.5189428034403292,0.3516382454889584,0.5189428034403292,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-07,SPY,0.5778096242197884,0.5375604342174248,0.4312364692249744,0.5375604342174248,0.002670540344773986,0.04730259158907568,0.002670540344773986,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-08,SPY,0.18404504175738923,0.5420194485758457,0.4162296957267851,0.5420194485758457,0.41967567745142587,0.2582285604409056,0.41967567745142587,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-11,SPY,0.15070298205590257,0.5261926628509513,0.4019447398251591,0.5261926628509513,0.5367591985061504,0.3559383022011122,0.5367591985061504,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-12,SPY,0.20764423976991822,0.5095200829262697,0.3883468825751822,0.5095200829262697,0.3051720978896746,0.16076027905671553,0.3051720978896746,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-13,SPY,1.8757739885359845,0.49664338599376656,0.37540307492588615,0.49664338599376656,1.4479987775834933,2.387916859531437,1.4479987775834933,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-14,SPY,0.10266962799357723,0.569381145859697,0.36308185785370495,0.569381145859697,0.8933516511931225,0.5458846490501998,0.8933516511931225,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-15,SPY,0.0271565308404772,0.5479394268330895,0.3513532842151267,0.5479394268330895,2.054108373256299,1.637465900451275,2.054108373256299,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-18,SPY,0.31465033928263425,0.5238071819406281,0.342588894420025,0.5238071819406281,0.11036044284367508,0.0035179240434564107,0.11036044284367508,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-19,SPY,0.3675414193448233,0.5156092340227676,0.33184602130318863,0.5156092340227676,0.05134255911787933,0.005401199474419416,0.05134255911787933,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-20,SPY,1.9472035168764399,0.5105449867538181,0.32161987459186875,0.5105449867538181,1.4752997253088864,3.253583955649903,1.4752997253088864,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-21,SPY,0.8905859089535115,0.58617109645453,0.48397597769866785,0.58617109645453,0.10105972198286639,0.2303005643754341,0.10105972198286639,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-22,SPY,0.040312191283612846,0.6039374149078858,0.4664324624196186,0.6039374149078858,1.773565593340567,1.5348859399191173,1.773565593340567,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-26,SPY,0.17755420230331412,0.577461816332401,0.4497327805302517,0.577461816332401,0.48683988788722976,0.32417699210890083,0.48683988788722976,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-27,SPY,0.032632146105363906,0.5593975445430359,0.43383634435104995,0.5593975445430359,1.8998969583888985,1.6625871371825856,1.8998969583888985,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-28,SPY,0.0014257544780484576,0.5349275264327059,0.4187045181257866,0.5349275264327059,4.930095463919547,4.685869488581798,4.930095463919547,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2023-12-29,SPY,0.0840562233198682,0.5101855039811776,0.4043005245576816,0.5101855039811776,0.9680446895402941,0.7785778775506638,0.9680446895402941,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2024-01-02,SPY,0.3149422244828901,0.4909813505838837,0.3980180945633655,0.4909813505838837,0.08547149338094329,0.025384407768426875,0.08547149338094329,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2024-01-03,SPY,0.6724311254516231,0.4845645226317926,0.41244313950483774,0.4845645226317926,0.06005284007597389,0.14155945864552733,0.06005284007597389,2023-12-04,GARCH,0.08837821819578315,0.1084775141010972,0.8147146339785938
2024-01-04,SPY,0.10409390034782325,0.4807322025187146,0.4552532905850707,0.4807322025187146,0.7465489735477371,0.7042110841189664,0.7465489735477371,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-05,SPY,0.0187334410759011,0.4634243736994436,0.448876723168205,0.4634243736994436,2.248756932869583,2.2181721161589225,2.248756932869583,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-08,SPY,2.0092923250601546,0.44274895789175467,0.4348581012032769,0.44274895789175467,2.0256853983526413,2.0900519770375374,2.0256853983526413,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-09,SPY,0.023047721566893054,0.5229608447640803,0.4214353972314888,0.5229608447640803,2.1660112782871503,1.9607882028552206,2.1660112782871503,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-10,SPY,0.3180387539669725,0.49936454336822444,0.4103353445512898,0.49936454336822444,0.08805006967616702,0.029871833198503506,0.08805006967616702,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-11,SPY,0.0019420817596042176,0.4918011627666147,0.39795507912780365,0.4918011627666147,4.538262940948756,4.3274588159124185,4.538262940948756,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-12,SPY,0.004795196425137387,0.46878863014540434,0.3862487219043941,0.46878863014540434,3.5927662221936654,3.401281636256263,3.5927662221936654,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-16,SPY,0.13527461019076956,0.4471317508213703,0.3748923553965908,0.4471317508213703,0.498085025517101,0.3801679431689158,0.498085025517101,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-17,SPY,0.31071478188241874,0.4331577104117612,0.3743021802076378,0.4331577104117612,0.04955132971098619,0.01630552642718519,0.04955132971098619,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-18,SPY,0.7838430298993516,0.4287158073998618,0.3870738826089184,0.4287158073998618,0.22493659010243805,0.31945438425942774,0.22493659010243805,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-19,SPY,1.5348824262775769,0.44822852733013807,0.3756824393216508,0.44822852733013807,1.1934242204334966,1.6781198487697373,1.1934242204334966,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-22,SPY,0.044610368741372496,0.5043668566758742,0.3647752352156451,0.5043668566758742,1.5137858342915997,1.2236105521346579,1.5137858342915997,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-23,SPY,0.08480902849558916,0.4828313934736833,0.3543316857540032,0.4828313934736833,0.9149148723541689,0.6691806994659795,0.9149148723541689,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-24,SPY,0.011938565967159628,0.46444609253571356,0.3443320814284817,0.46444609253571356,2.686776454325816,2.396504210442812,2.686776454325816,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-25,SPY,0.29421376597405036,0.44337617372608906,0.3347575505628742,0.44337617372608906,0.07368791270698449,0.007986065502234352,0.07368791270698449,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-26,SPY,0.01616160704028376,0.4375685360378968,0.32559002369758605,0.4375685360378968,2.3355298836981984,2.052638406350732,2.3355298836981984,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-29,SPY,0.6222608963766362,0.41812661419939906,0.3180407890074318,0.41812661419939906,0.09063648419236991,0.2853645004585239,0.09063648419236991,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-30,SPY,0.005988381656341118,0.4300963002056175,0.3095838754265907,0.4300963002056175,3.2881112869686273,2.9647511824632673,3.2881112869686273,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-01-31,SPY,2.706648016148307,0.41053807591849967,0.3019416879230073,0.41053807591849967,3.706930523998631,5.770909161345749,3.706930523998631,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-02-01,SPY,1.690868484946222,0.5274096052240578,0.4999258595482942,0.5274096052240578,1.0409671924003314,1.1637007254601048,1.0409671924003314,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-02-02,SPY,1.0966839778076392,0.5871960600307599,0.4837371884173881,0.5871960600307599,0.24297478484630464,0.44860244426493745,0.24297478484630464,2024-01-04,GARCH,0.07601901940715527,0.047864578579539775,1.5882103564503212
2024-02-05,SPY,0.1330697556579877,0.6021468977231508,0.49923688429368546,0.49923688429368546,0.7306201424136303,0.5887535544561688,0.5887535544561688,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-06,SPY,0.08405146855589597,0.5833272691645789,0.49470747797050246,0.49470747797050246,1.081408780093808,0.9424386525731883,0.9424386525731883,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-07,SPY,0.6898742342528036,0.5633202473249513,0.4807153775385354,0.4807153775385354,0.021996244098610784,0.0738652119716583,0.0738652119716583,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-08,SPY,0.0019488885613545349,0.5698733499377306,0.4673259811801839,0.4673259811801839,4.681574764111712,4.4839381030248875,4.4839381030248875,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-09,SPY,0.33209428969785065,0.5470274207502311,0.45451332298299596,0.45451332298299596,0.10616892342443185,0.04446738018824803,0.04446738018824803,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-12,SPY,0.0019276497442929919,0.5392174563516586,0.44225256403275864,0.44225256403275864,4.637392324162506,4.439938326835225,4.439938326835225,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-13,SPY,1.923405695234779,0.5178130025866541,0.43065983206191516,0.43065983206191516,1.4022408155383301,1.9696490054079976,1.9696490054079976,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-14,SPY,0.8184030728002932,0.5786703149113314,0.5590214526560537,0.5590214526560537,0.06766004981218665,0.08282512735624126,0.08282512735624126,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-15,SPY,0.4727996695699623,0.5899363648546982,0.542259066731843,0.542259066731843,0.022784720295503824,0.00897945972045866,0.00897945972045866,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-16,SPY,0.249230406622853,0.586057606864161,0.5262187098560567,0.5262187098560567,0.2803063488130646,0.2209642614499714,0.2209642614499714,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-20,SPY,0.3047807868249448,0.5729071407176486,0.5289576615269246,0.5289576615269246,0.16312071420827023,0.12750687736131017,0.12750687736131017,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-21,SPY,0.008197806526770005,0.5627245016446981,0.5356103111643005,0.5356103111643005,3.243491610688592,3.194845786266429,3.194845786266429,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-22,SPY,4.196063289012831,0.5404791806645496,0.519856343971811,0.519856343971811,4.7141524406238045,4.983232806300996,4.983232806300996,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-23,SPY,0.00475157126879056,0.6963752530221538,0.504780985489031,0.504780985489031,3.994236606297579,3.6750624207462046,3.6750624207462046,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-26,SPY,0.13463136678074827,0.6676958711809806,0.49035497410706747,0.49035497410706747,0.8029281236490662,0.5671481294248659,0.5671481294248659,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-27,SPY,0.03444591698127672,0.6458581707547704,0.48632148801905195,0.48632148801905195,1.9845230217555514,1.7183089516959664,1.7183089516959664,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-28,SPY,0.017488982738367114,0.6208113426561895,0.47269060919353395,0.47269060919353395,2.597627286261891,2.33386874097761,2.33386874097761,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-02-29,SPY,0.1287742487480775,0.5962259111752363,0.46091616956139647,0.46091616956139647,0.7485410878496312,0.5545428904391121,0.5545428904391121,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-03-01,SPY,0.8731816812209621,0.5775032210552706,0.44837961085413547,0.44837961085413547,0.09856485234120815,0.28091269186137957,0.28091269186137957,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-03-04,SPY,0.011511337869936229,0.5911406386550322,0.43638306009268135,0.43638306009268135,2.9581946000360233,2.6615669594840123,2.6615669594840123,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-03-05,SPY,1.008894089747535,0.5676984469236266,0.42573870847985545,0.42573870847985545,0.2021458171793573,0.5069652441935053,0.5069652441935053,2024-02-05,GJR,0.07257693909506568,0.03310609306019901,2.1922532194630824
2024-03-06,SPY,0.2554654666380444,0.5763067621544222,0.4979370098233429,0.4979370098233429,0.2568332074390365,0.180434100393549,0.180434100393549,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-07,SPY,0.9756439664437733,0.565304653515358,0.4838780885089831,0.4838780885089831,0.18013993713586762,0.3150364519485267,0.3150364519485267,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-08,SPY,0.36243057828093844,0.5808464989266703,0.47044724474364463,0.47044724474364463,0.09562320828776705,0.03124667224810218,0.03124667224810218,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-11,SPY,0.0074009968519517765,0.573527481205969,0.48456929196696913,0.48456929196696913,3.363095498607554,3.1969190886617334,3.1969190886617334,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-12,SPY,1.144882796828419,0.5536583160160208,0.4716579580158107,0.4716579580158107,0.34134099774147586,0.5405546756329396,0.5405546756329396,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-13,SPY,0.024605521475581572,0.5758185372133504,0.4587730440426169,0.4587730440426169,2.1955530848243328,1.979218082366256,1.979218082366256,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-14,SPY,0.03915664096772692,0.5564761945466428,0.44829359642235905,0.44829359642235905,1.7244197036417628,1.5252243044029603,1.5252243044029603,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-15,SPY,0.4747685014059974,0.5384734308973477,0.4393644371787196,0.4393644371787196,0.007604294654784072,0.0030820791977022033,0.0030820791977022033,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-18,SPY,0.3511226966416855,0.5370029608296195,0.4632293310025529,0.4632293310025529,0.07872404782715914,0.035075433395399314,0.035075433395399314,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-19,SPY,0.3071031743876833,0.5311163530799273,0.450720962014845,0.450720962014845,0.1260193811228194,0.06502454070498942,0.06502454070498942,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-20,SPY,0.847678226203013,0.5238828544784935,0.4387713995769263,0.4387713995769263,0.13683525977247046,0.27341335102322883,0.27341335102322883,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-21,SPY,0.10884324942249819,0.5365305277507413,0.42735567973190686,0.42735567973190686,0.7980796636336189,0.6223979449625698,0.6223979449625698,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-22,SPY,0.0360062062391291,0.5218894577396255,0.41644995214731073,0.41644995214731073,1.742756496351264,1.534534836378881,1.534534836378881,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-25,SPY,0.07653936161481524,0.5052256393642268,0.40870910712870684,0.40870910712870684,1.0386954032394682,0.8624695301842646,0.8624695301842646,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-26,SPY,0.03417858019233366,0.4907298277655355,0.4043284104730762,0.4043284104730762,1.7339430566669694,1.5551600376737786,1.5551600376737786,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-27,SPY,0.7003456094145554,0.47530888318825804,0.39699317561852066,0.39699317561852066,0.08584458342471901,0.19647020886247146,0.19647020886247146,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-03-28,SPY,0.00036543630840284115,0.48466147353405437,0.38744388178044936,0.38744388178044936,6.190867931520049,5.967177488923068,5.967177488923068,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-04-01,SPY,0.030324687102175476,0.4682709042657015,0.37834837477145206,0.37834837477145206,1.801843701042936,1.6040034323734549,1.6040034323734549,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-04-02,SPY,0.40683751245492045,0.4536539212477566,0.3718871855907804,0.3718871855907804,0.005722235778925944,0.0041576629804385146,0.0041576629804385146,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-04-03,SPY,0.012054754753846974,0.4532866796119596,0.3937147760443764,0.3937147760443764,2.653659712305485,2.5167855501656966,2.5167855501656966,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-04-04,SPY,1.5082610281834632,0.4386375485542047,0.3843119428480316,0.3843119428480316,1.2034740757496958,1.557316905953953,1.557316905953953,2024-03-06,GJR,0.07436699700593197,0.03895761457758474,1.9089207029816688
2024-04-05,SPY,1.0800927718667157,0.4627714805484186,0.4644286762741825,0.4644286762741825,0.4863968735659461,0.4816433372117519,0.4816433372117519,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-08,SPY,0.003126011420250047,0.48154373050406096,0.4528344436243121,0.4528344436243121,4.043730809186218,3.982671917122099,3.982671917122099,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-09,SPY,0.013365770896359519,0.4673044237983358,0.4416998549045719,0.4416998549045719,2.5828857379237498,2.5281934109083526,2.5281934109083526,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-10,SPY,1.0127619271540853,0.45388842774095783,0.43100668874300824,0.43100668874300824,0.4287164494522995,0.49544633854037423,0.49544633854037423,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-11,SPY,0.5652923150102029,0.47096119307945034,0.48586244339770335,0.48586244339770335,0.017727622284716693,0.012064798052103809,0.012064798052103809,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-12,SPY,1.9318925165384842,0.47398199259428847,0.4734184844601097,0.4734184844601097,1.6707914032711573,1.6744533157777828,1.6744533157777828,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-15,SPY,1.5894405121465365,0.5179197958066517,0.5856969505502294,0.5856969505502294,0.947576188976972,0.7154243937226596,0.7154243937226596,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-16,SPY,0.03332136488609679,0.5499849992908337,0.6715030659475643,0.6715030659475643,1.8642781766253078,2.0529418615363086,2.0529418615363086,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-17,SPY,0.35233991115941377,0.5341724840780582,0.6538422298537291,0.6538422298537291,0.07572193884692613,0.15714575655759333,0.15714575655759333,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-18,SPY,0.042429688099013936,0.5285100689819304,0.6573958250514055,0.6573958250514055,1.6024952513440875,1.8049800734062642,1.8049800734062642,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-19,SPY,0.7685372054220071,0.5137490518686628,0.6408799649188329,0.6408799649188329,0.09318487249331686,0.017543764501732895,0.017543764501732895,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-22,SPY,0.8403616041319539,0.5213211802684008,0.6717107363151955,0.6717107363151955,0.13451842912132905,0.0270721453378453,0.0270721453378453,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-23,SPY,1.3916188432079888,0.5307751895739954,0.6518989592234801,0.6518989592234801,0.6579767151533433,0.37638214235358625,0.37638214235358625,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-24,SPY,0.0022547650911981763,0.5564358613982766,0.6328726058513223,0.6328726058513223,4.512558271728445,4.640786099378883,4.640786099378883,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-25,SPY,0.14486727277252928,0.5394569802013174,0.6147455283014767,0.6147455283014767,0.5832878502369323,0.6810444929010591,0.6810444929010591,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-26,SPY,0.889126749941996,0.5273746048993965,0.6065076900686648,0.6065076900686648,0.16362043796417303,0.08345530885666941,0.08345530885666941,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-29,SPY,0.12497886061938815,0.5380732617703882,0.5892808396499909,0.5892808396499909,0.6921212027842045,0.7628453632547827,0.7628453632547827,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-04-30,SPY,2.5497793572249132,0.5254439536903903,0.572736934385746,0.572736934385746,2.2731005074493917,1.9585850023096887,1.9585850023096887,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-05-01,SPY,0.1057873584302391,0.5860667029737767,0.7208108059499392,0.7208108059499392,0.8925065400592154,1.0657072866493111,1.0657072866493111,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-05-02,SPY,0.8667487848537017,0.5711223986167526,0.7058550795672653,0.7058550795672653,0.1004778822751482,0.022602320278152455,0.022602320278152455,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-05-03,SPY,1.5176034051217056,0.5795642231781619,0.684689675214707,0.684689675214707,0.6559138153234516,0.4205615989629772,0.4205615989629772,2024-04-05,GJR,0.06430434990666843,0.03319442194016358,1.937203486253918
2024-05-06,SPY,1.055529949280249,0.5832540703887426,0.6700944730250519,0.6700944730250519,0.21655046569176273,0.12081619061564663,0.12081619061564663,2024-05-06,GJR,0.06125272051014549,0.030765405972315148,1.9909609047663779
2024-05-07,SPY,0.012164873333827117,0.5916890163878893,0.65145092068552,0.65145092068552,2.9049881955437633,2.9993230041074717,2.9993230041074717,2024-05-06,GJR,0.06125272051014549,0.030765405972315148,1.9909609047663779
2024-05-08,SPY,9.329987580274546e-05,0.5802783271876955,0.6335539741415072,0.6335539741415072,7.735605149887453,7.823428962618971,7.823428962618971,2024-05-06,GJR,0.06125272051014549,0.030765405972315148,1.9909609047663779
2024-05-09,SPY,0.33010214025861623,0.5689644655247008,0.6163737353116807,0.6163737353116807,0.12459645061304347,0.16000653966902356,0.16000653966902356,2024-05-06,GJR,0.06125272051014549,0.030765405972315148,1.9909609047663779
2024-05-10,SPY,0.016569216344780716,0.5641728819308844,0.599881502909868,0.599881502909868,2.5571832367941183,2.6168064194089795,2.6168064194089795,2024-05-06,GJR,0.06125272051014549,0.030765405972315148,1.9909609047663779
2024-05-13,SPY,0.00018023981477275925,0.5536254666282122,0.5840497242965135,0.5840497242965135,7.030280978355007,7.0837617376196444,7.0837617376196444,2024-05-06,GJR,0.06125272051014549,0.030765405972315148,1.9909609047663779
2024-05-14,SPY,0.20955343144769173,0.5430692612484139,0.5688519509173646,0.5688519509173646,0.33812681813520706,0.36702101911896756,0.36702101911896756,2024-05-06,GJR,0.06125272051014549,0.030765405972315148,1.9909609047663779
2024-05-15,SPY,1.5145749251121676,0.5367469202898467,0.5542627933334487,0.5542627933334487,0.7844039297413619,0.7273423632249498,0.7273423632249498,2024-05-06,GJR,0.06125272051014549,0.030765405972315148,1.9909609047663779
