Date,AMZN,CAT,CMG,COST,DAL,DE,DG,DHI,FDX,HCA,HD,HLT,LEN,LOW,LUV,MAR,MCD,PHM,SBUX,TGT,THC,UAL,UPS,WMT,AIQ,IYT,SPY,XHB,XLI,XLV,XLY,XRT
2021-08-09,167.093505859375,192.03224182128906,37.501399993896484,418.08502197265625,38.0184326171875,345.8246154785156,218.4704132080078,89.69883728027344,199.0417938232422,238.42822265625,290.2884826660156,122.9518051147461,93.30133819580078,171.69281005859375,45.850746154785156,131.7140350341797,209.2142791748047,50.12307357788086,104.95417022705078,225.50967407226562,67.76000213623047,46.45000076293945,152.3635711669922,45.5262565612793,30.59893798828125,59.0195198059082,413.228271484375,72.37718200683594,95.62812042236328,123.06361389160156,86.73400115966797,87.78675842285156
2021-08-10,166.03399658203125,196.794189453125,37.33580017089844,420.51495361328125,39.15055847167969,352.6602783203125,220.17095947265625,91.12700653076172,198.01260375976562,230.77597045898438,292.69024658203125,124.66864776611328,95.04545593261719,173.281982421875,47.14205551147461,132.5594024658203,208.11770629882812,50.95257568359375,103.57482147216797,226.93621826171875,65.2699966430664,47.68000030517578,152.0684051513672,46.495697021484375,30.460477828979492,59.78131866455078,413.74237060546875,73.27936553955078,96.60172271728516,122.77776336669922,87.07467651367188,89.849365234375
2021-08-11,164.60549926757812,203.7716522216797,37.12919998168945,421.7203063964844,39.963375091552734,361.5184631347656,219.96762084960938,93.73580932617188,201.6697235107422,231.2554168701172,297.564208984375,123.36620330810547,97.85042572021484,177.65675354003906,47.81538009643555,132.68426513671875,209.9898681640625,52.79273986816406,104.07510375976562,226.0253448486328,67.5199966430664,48.209999084472656,153.49647521972656,46.911617279052734,30.401138305664062,60.755393981933594,414.7704162597656,74.99736785888672,97.8535385131836,121.5605239868164,87.32899475097656,90.20083618164062
2021-08-12,165.1750030517578,202.4662628173828,37.547000885009766,422.7265319824219,39.21828842163086,361.0876159667969,218.3779296875,92.71705627441406,201.54563903808594,232.57876586914062,294.9330139160156,121.78750610351562,96.5558090209961,175.35516357421875,47.031375885009766,129.4661102294922,210.9883270263672,51.925106048583984,103.40509033203125,225.05422973632812,70.0,47.2400016784668,154.48573303222656,46.78607177734375,30.460477828979492,60.795475006103516,416.0135192871094,74.5750732421875,97.66807556152344,122.51956176757812,87.36738586425781,89.4886245727539
2021-08-13,164.69850158691406,200.93101501464844,37.75619888305664,425.06158447265625,38.60867691040039,359.5707702636719,218.82162475585938,93.097900390625,202.33401489257812,233.00070190429688,292.5489196777344,120.58372497558594,97.2480697631836,173.9943084716797,46.496402740478516,129.0914764404297,212.905029296875,51.81068801879883,104.30736541748047,224.76202392578125,70.01000213623047,46.4900016784668,154.7569580078125,46.93359375,30.500038146972656,60.7176513671875,416.7705993652344,74.39273071289062,97.36209106445312,123.28495025634766,87.11786651611328,88.48043060302734
2021-08-16,164.94949340820312,200.14039611816406,37.547401428222656,429.84539794921875,38.63771438598633,358.6624755859375,219.81973266601562,93.69773864746094,205.6042938232422,236.1939239501953,295.84246826171875,119.87332153320312,97.77849578857422,176.7068634033203,46.219688415527344,127.89067840576172,214.82171630859375,52.07764434814453,105.00418090820312,226.14561462402344,71.08999633789062,46.29999923706055,157.22218322753906,47.31650924682617,30.282461166381836,60.845008850097656,417.7519836425781,74.79583740234375,97.6959228515625,124.6866455078125,86.71481323242188,88.52668762207031
2021-08-17,162.09800720214844,196.21499633789062,37.3922004699707,429.3518371582031,37.524932861328125,352.38861083984375,213.99708557128906,90.05111694335938,202.83038330078125,234.96649169921875,283.2158203125,118.39327239990234,94.01155853271484,166.45956420898438,44.94682693481445,125.22966766357422,214.20660400390625,50.008663177490234,104.13764190673828,219.5919189453125,70.33999633789062,45.290000915527344,157.7726287841797,47.30081558227539,29.847312927246094,60.210567474365234,415.0134582519531,72.38676452636719,96.6388168334961,126.162109375,84.65633392333984,85.99234008789062
2021-08-18,160.06100463867188,192.87794494628906,37.029598236083984,423.5333557128906,37.399131774902344,347.9689636230469,214.08953857421875,88.96570587158203,199.1075439453125,232.51162719726562,283.9221496582031,117.41646575927734,93.50810241699219,182.41506958007812,44.67933654785156,124.88381958007812,212.2453155517578,49.91331481933594,103.34255981445312,213.49526977539062,69.7699966430664,45.040000915527344,155.4112091064453,46.798622131347656,29.718746185302734,59.74594497680664,410.47113037109375,72.26199340820312,95.58175659179688,124.2440414428711,84.95865631103516,85.61309814453125
2021-08-19,159.3874969482422,187.95054626464844,37.414798736572266,431.1742248535156,36.70244598388672,336.14239501953125,214.85659790039062,88.7752685546875,195.3116912841797,236.37608337402344,285.1142272949219,117.64340209960938,93.30133819580078,185.02716064453125,43.77541732788086,125.1335678100586,211.48756408691406,49.33170700073242,102.12760925292969,211.62400817871094,69.43000030517578,43.93000030517578,154.82078552246094,47.115638732910156,29.600069046020508,59.111507415771484,411.1066589355469,71.99325561523438,94.91412353515625,124.8065185546875,84.41645050048828,85.80733489990234
2021-08-20,159.99749755859375,188.40101623535156,37.8307991027832,435.663818359375,36.88628387451172,329.07275390625,216.99159240722656,90.3558120727539,194.5744171142578,239.09942626953125,290.7123107910156,120.14959716796875,94.68583679199219,190.15992736816406,43.68318557739258,125.98856353759766,212.61083984375,50.25656509399414,102.40452575683594,218.5139923095703,72.62999725341797,44.029998779296875,154.98123168945312,47.53622817993164,29.867095947265625,59.323760986328125,414.3779296875,73.14498138427734,95.16448211669922,125.51658630371094,85.22734832763672,87.21326446533203
2021-08-23,163.2935028076172,192.26206970214844,38.2400016784668,431.81011962890625,37.94101333618164,339.7194519042969,216.8621826171875,90.09871673583984,194.8299102783203,239.3966827392578,289.3879089355469,121.39280700683594,93.90367889404297,188.19627380371094,44.92837905883789,128.87051391601562,213.65390014648438,49.999114990234375,102.86908721923828,217.76380920410156,72.98999786376953,45.529998779296875,154.78872680664062,47.22235870361328,30.460477828979492,59.86386489868164,418.0229797363281,73.14498138427734,95.9433822631836,125.5627212524414,86.326171875,88.10121154785156
2021-08-24,165.28900146484375,195.43360900878906,38.410400390625,428.82965087890625,39.21828842163086,344.56982421875,215.1154022216797,91.36505126953125,195.49415588378906,239.2336883544922,286.88018798828125,125.17186737060547,96.2321548461914,185.75779724121094,46.86534118652344,131.50270080566406,212.5573272705078,51.095603942871094,102.8065414428711,216.14256286621094,72.68000030517578,47.119998931884766,155.00527954101562,46.73583984375,30.875850677490234,59.99831008911133,418.6865539550781,74.16236877441406,96.42552947998047,125.12006378173828,86.93553161621094,89.96961212158203
2021-08-25,164.95899963378906,197.42848205566406,38.4900016784668,428.2982482910156,39.963375091552734,352.42608642578125,216.95465087890625,92.50758361816406,197.36289978027344,241.7365264892578,285.9795837402344,125.62574005126953,97.30200958251953,188.30589294433594,47.27119064331055,131.51229858398438,212.91397094726562,51.696266174316406,103.24429321289062,216.5737762451172,73.66999816894531,47.59000015258789,154.68443298339844,46.754676818847656,30.895627975463867,60.385101318359375,419.565185546875,75.03578186035156,97.04682922363281,124.77887725830078,87.27140808105469,89.86785125732422
2021-08-26,165.8000030517578,194.19256591796875,38.13059997558594,426.47576904296875,39.45051956176758,355.6473083496094,208.78439331054688,90.97467803955078,195.23866271972656,240.72967529296875,283.8604431152344,123.94834899902344,95.53993225097656,187.82180786132812,46.36726379394531,128.40940856933594,211.23793029785156,51.31489562988281,102.12760925292969,214.6852569580078,73.55999755859375,47.0099983215332,154.27542114257812,46.24934768676758,30.757171630859375,59.96292495727539,417.0882568359375,74.4791030883789,96.62027740478516,124.29012298583984,86.46530151367188,88.25843811035156
2021-08-27,167.48150634765625,195.65426635742188,38.37900161743164,427.45343017578125,40.17625045776367,355.3476257324219,208.1836700439453,92.31715393066406,195.5598602294922,241.5063934326172,285.5380859375,125.862548828125,97.05925750732422,188.05014038085938,46.92991638183594,130.6669158935547,211.71043395996094,52.325557708740234,102.84227752685547,214.87498474121094,74.98999786376953,47.709999084472656,155.0293426513672,45.98882293701172,31.088478088378906,60.51717758178711,420.8174133300781,75.47724914550781,97.28790283203125,124.15180206298828,87.2522201538086,88.97066497802734
2021-08-30,171.07850646972656,194.38560485839844,38.3213996887207,432.7593078613281,38.61835861206055,356.7615966796875,208.28526306152344,91.48881530761719,193.837158203125,243.0790252685547,288.82275390625,124.04703521728516,96.96936798095703,187.2190704345703,45.3526611328125,129.7831268310547,210.91697692871094,51.63906478881836,103.28001403808594,215.03021240234375,75.45999908447266,45.90999984741211,155.59877014160156,46.35919952392578,31.30110740661621,60.03132247924805,422.6680908203125,75.55404663085938,97.17664337158203,124.8526382446289,87.90959930419922,89.12791442871094
2021-08-31,173.5395050048828,193.8524169921875,38.06660079956055,432.3417053222656,39.131202697753906,353.98052978515625,206.0209503173828,91.04132080078125,193.9466552734375,242.58995056152344,288.0103759765625,123.1984634399414,96.47489166259766,186.21441650390625,45.915306091308594,129.821533203125,212.85317993164062,51.353031158447266,104.95951843261719,212.9778289794922,75.3499984741211,46.5099983215332,156.8980255126953,46.48474884033203,31.498903274536133,59.68225860595703,422.0418701171875,74.95899200439453,96.90773010253906,124.6866455078125,88.1207275390625,88.76716613769531
2021-09-01,173.9499969482422,191.17730712890625,37.966800689697266,433.3193359375,39.092498779296875,352.74444580078125,205.817626953125,92.3647689819336,194.12181091308594,242.28309631347656,287.2205810546875,123.6523666381836,97.62564849853516,185.7943115234375,45.703163146972656,129.5237274169922,213.47166442871094,52.14439392089844,104.92378234863281,212.45181274414062,74.98999786376953,46.189998626708984,157.515625,46.38429641723633,31.64725112915039,59.91102600097656,422.26617431640625,75.44847106933594,96.53683471679688,124.72352600097656,88.11592102050781,89.42389678955078
2021-09-02,173.156005859375,194.68898010253906,38.055999755859375,437.543212890625,39.49890899658203,360.460205078125,207.91561889648438,92.02198791503906,195.52000427246094,242.87767028808594,290.85919189453125,122.73472595214844,96.66368865966797,188.2784881591797,45.74927520751953,130.07131958007812,215.01344299316406,51.677207946777344,104.85232543945312,211.9689178466797,75.9800033569336,46.7599983215332,158.951171875,46.629127502441406,31.58791160583496,60.51245880126953,423.5653381347656,75.70761108398438,97.57536315917969,126.0606689453125,88.11112976074219,88.76716613769531
2021-09-03,173.90249633789062,193.3927764892578,38.40019989013672,439.04290771484375,38.94735336303711,364.5710144042969,205.5957794189453,90.41293334960938,194.7513427734375,242.5612030029297,293.1665344238281,121.44217681884766,94.9465560913086,188.12322998046875,45.06674575805664,127.76576232910156,214.07225036621094,50.9049072265625,104.6915054321289,210.67543029785156,75.88999938964844,46.220001220703125,158.2694549560547,46.845699310302734,31.558244705200195,59.8945198059082,423.4624938964844,75.18932342529297,96.98191833496094,126.1989974975586,88.05835723876953,88.46194458007812
2021-09-07,175.46449279785156,191.42544555664062,37.896400451660156,436.24285888671875,39.04410934448242,348.09075927734375,204.75477600097656,89.29896545410156,192.99449157714844,241.77487182617188,291.93304443359375,121.72831726074219,93.83175659179688,187.36517333984375,44.762359619140625,128.77444458007812,211.71481323242188,50.26609420776367,103.4408187866211,209.30435180664062,74.87999725341797,46.56999969482422,156.84190368652344,46.2242317199707,31.963726043701172,59.5926399230957,421.9484558105469,73.98960876464844,95.30355834960938,125.46125793457031,88.31745910644531,87.31501007080078
2021-09-08,176.27499389648438,190.08331298828125,38.11399841308594,442.0328674316406,38.36677932739258,346.6767578125,207.0653076171875,87.02339172363281,191.07656860351562,243.98040771484375,294.2669982910156,121.12642669677734,90.7840347290039,186.39707946777344,44.384185791015625,128.51504516601562,213.89297485351562,47.22456741333008,105.45085906982422,212.2276153564453,75.19000244140625,45.529998779296875,156.04791259765625,46.28386306762695,31.360445022583008,59.36386489868164,421.4344177246094,73.35613250732422,95.43338012695312,125.40593719482422,88.41822052001953,86.33455657958984
2021-09-09,174.20799255371094,188.8422393798828,38.194000244140625,442.2606506347656,39.760169982910156,341.6296691894531,203.46083068847656,85.9189453125,189.75888061523438,247.6531524658203,294.4356689453125,124.0766372680664,90.10077667236328,185.4106903076172,45.40801239013672,130.73416137695312,213.88400268554688,46.223445892333984,106.12088012695312,211.64987182617188,74.20999908447266,46.58000183105469,151.58868408203125,45.95745086669922,31.43956756591797,58.76479721069336,419.6305236816406,73.76884460449219,94.9697494506836,123.95812225341797,88.30307006835938,87.17628479003906
2021-09-10,173.45750427246094,188.46533203125,38.020599365234375,441.52020263671875,38.086158752441406,339.9721984863281,201.5291748046875,85.30004119873047,188.53636169433594,246.15719604492188,294.595458984375,125.70467376708984,89.66923522949219,186.6162872314453,44.1812629699707,130.30186462402344,214.3948974609375,45.69905090332031,106.61221313476562,210.87376403808594,72.70999908447266,44.34000015258789,154.9972686767578,45.79109191894531,31.251663208007812,58.48649215698242,416.3219299316406,73.50971221923828,94.5432357788086,122.82386779785156,87.76084899902344,85.88134002685547
2021-09-13,172.85850524902344,189.55931091308594,37.34379959106445,436.2997741699219,38.87961196899414,338.5208435058594,201.11326599121094,84.7383041381836,191.6914520263672,247.10653686523438,297.70159912109375,128.47727966308594,89.38155364990234,188.1871337890625,44.94682693481445,134.4710693359375,216.2145538330078,46.03276062011719,106.46926879882812,209.6320343017578,73.66999816894531,44.84000015258789,155.90353393554688,45.53056716918945,31.123090744018555,58.76008224487305,417.387451171875,73.47132873535156,94.79358673095703,122.06768035888672,87.97679138183594,85.55760955810547
2021-09-14,172.5,186.00161743164062,37.19580078125,435.1132507324219,38.16357421875,333.33331298828125,199.90248107910156,83.67194366455078,186.81607055664062,244.21055603027344,295.6338195800781,130.06588745117188,88.63536071777344,186.47018432617188,44.30116271972656,136.73822021484375,216.14288330078125,44.98395919799805,106.18339538574219,208.89044189453125,71.75,43.869998931884766,153.1927032470703,45.29202651977539,30.964855194091797,57.96290969848633,415.1349182128906,72.3675537109375,93.65304565429688,122.04925537109375,87.68407440185547,84.77140045166016
2021-09-15,173.7895050048828,189.12721252441406,37.601600646972656,437.31536865234375,38.357093811035156,336.8822021484375,200.53097534179688,84.39556121826172,187.83364868164062,246.38186645507812,295.8555908203125,129.6514434814453,88.50951385498047,187.78529357910156,44.697784423828125,138.98611450195312,216.0084228515625,45.36532974243164,102.41348266601562,210.5288543701172,73.13999938964844,43.86000061035156,155.0694580078125,45.37049865722656,31.310997009277344,58.41573715209961,418.60247802734375,72.95304870605469,94.68231964111328,122.84230041503906,88.25027465820312,85.96459197998047
2021-09-16,174.41200256347656,187.16912841796875,38.357601165771484,439.7642517089844,38.9183235168457,332.7247314453125,204.7732696533203,85.97607421875,189.14395141601562,251.3681182861328,298.5358581542969,130.26321411132812,90.12775421142578,190.406494140625,45.306549072265625,139.1013946533203,218.00735473632812,45.97555160522461,102.44026184082031,212.95201110839844,73.30999755859375,44.470001220703125,154.76466369628906,45.52116012573242,31.103313446044922,58.646873474121094,417.93878173828125,73.20257568359375,94.0332260131836,122.5287857055664,88.65333557128906,87.17628479003906
2021-09-17,173.12600708007812,183.62985229492188,38.18040084838867,436.15740966796875,38.811885833740234,326.88165283203125,205.28155517578125,86.45211029052734,186.83071899414062,248.5819549560547,297.89678955078125,129.4639892578125,91.05374908447266,190.90879821777344,45.269649505615234,138.23678588867188,217.36196899414062,46.51103210449219,101.31465911865234,212.71055603027344,72.9000015258789,44.540000915527344,152.40675354003906,45.4269905090332,30.99452781677246,57.99828338623047,413.8676452636719,72.8858642578125,93.03178405761719,122.64864349365234,88.34144592285156,87.29649353027344
2021-09-20,167.7864990234375,175.42050170898438,37.68659973144531,428.21282958984375,39.460201263427734,318.11712646484375,204.9857940673828,83.86235809326172,183.59512329101562,245.01756286621094,293.9386901855469,127.11566162109375,88.3746337890625,187.47479248046875,45.730838775634766,137.1992950439453,214.3142852783203,45.29662322998047,99.89424133300781,208.80416870117188,71.81999969482422,45.27000045776367,151.89346313476562,44.80238342285156,30.15389633178711,57.552520751953125,406.96673583984375,71.58861541748047,91.96477508544922,121.3687973022461,86.32554626464844,85.77471160888672
2021-09-21,167.18150329589844,174.5195770263672,37.94839859008789,429.1334533691406,39.05379104614258,315.51385498046875,202.91552734375,83.71954345703125,184.5248260498047,245.79580688476562,296.6099548339844,126.11909484863281,87.89814758300781,188.3880615234375,45.334228515625,136.42115783691406,215.57814025878906,45.03844451904297,100.25157165527344,208.08847045898438,72.58000183105469,44.45000076293945,152.1661376953125,44.89026641845703,30.420923233032227,57.89921951293945,406.5823669433594,71.20423126220703,91.4810562133789,121.55390167236328,86.45530700683594,85.58936309814453
2021-09-22,169.00250244140625,175.9077606201172,38.700801849365234,429.34228515625,40.24398422241211,319.1564636230469,202.42567443847656,84.23368072509766,167.69525146484375,248.11119079589844,298.1275329589844,127.4708480834961,88.1678466796875,190.7809600830078,46.71776580810547,138.71707153320312,217.93565368652344,45.78429412841797,101.01092529296875,208.48512268066406,73.2300033569336,45.68000030517578,148.6132354736328,44.786685943603516,30.757171630859375,57.86619567871094,410.5484924316406,72.02100372314453,92.20667266845703,121.75748443603516,87.63264465332031,87.31320190429688
2021-09-23,170.8000030517578,180.75242614746094,38.88100051879883,429.76947021484375,41.21162414550781,329.1382751464844,201.815673828125,83.13876342773438,167.57810974121094,245.49795532226562,298.1098937988281,132.70033264160156,89.46247100830078,189.9498291015625,48.25811767578125,144.01025390625,219.41464233398438,45.28705978393555,101.96678924560547,209.26121520996094,72.66999816894531,47.470001220703125,149.80821228027344,44.81180191040039,31.271440505981445,58.731781005859375,415.5366516113281,72.25164794921875,93.62065124511719,122.63660430908203,88.52165985107422,88.32339477539062
2021-09-24,171.2760009765625,180.936279296875,38.74440002441406,443.9786071777344,42.1212043762207,327.03143310546875,201.2149200439453,82.8721694946289,165.90907287597656,246.2665557861328,299.5119934082031,133.67713928222656,89.86703491210938,189.84939575195312,48.74696731567383,146.5079345703125,220.8847198486328,45.4113655090332,101.93999481201172,208.2005615234375,71.38999938964844,48.790000915527344,150.79470825195312,44.93734359741211,31.088478088378906,59.26222610473633,416.2210998535156,72.09791564941406,93.81598663330078,122.13689422607422,88.85323333740234,88.00828552246094
2021-09-27,170.2899932861328,183.8596649169922,37.9900016784668,437.1540832519531,42.36310958862305,329.99981689453125,200.33688354492188,83.14828491210938,165.81394958496094,245.51718139648438,302.990966796875,136.9529571533203,89.4534683227539,192.37010192871094,48.848426818847656,148.24671936035156,222.3995819091797,46.22416687011719,101.55586242675781,205.7342987060547,69.58999633789062,49.08000183105469,149.84832763671875,44.648590087890625,30.875850677490234,59.47026062011719,415.0303649902344,72.6456298828125,93.90901947021484,120.39708709716797,89.32896423339844,89.54674530029297
2021-09-28,165.79800415039062,184.36532592773438,36.78799819946289,424.6153869628906,42.03411102294922,331.423095703125,198.89508056640625,81.01554107666016,162.80523681640625,241.9144287109375,296.23724365234375,134.73294067382812,86.49567413330078,187.6208953857422,48.93144226074219,147.54541015625,218.50930786132812,45.12450408935547,99.79595184326172,201.3019561767578,67.08000183105469,48.68000030517578,149.7841339111328,44.099300384521484,30.183568954467773,58.82963562011719,406.666748046875,70.84871673583984,92.82062530517578,118.33341217041016,87.6086196899414,87.82293701171875
2021-09-29,165.05599975585938,181.9015655517578,36.93080139160156,428.82965087890625,41.956703186035156,329.5259704589844,200.53097534179688,82.33898162841797,161.84628295898438,242.308349609375,299.01495361328125,133.3614044189453,86.61254119873047,189.14614868164062,48.461036682128906,145.9315643310547,218.9664764404297,45.82254409790039,100.20691680908203,203.38014221191406,68.63999938964844,48.709999084472656,148.1640625,44.08047103881836,29.728635787963867,58.44669723510742,407.35113525390625,71.21385192871094,92.92294311523438,119.26810455322266,87.69510650634766,87.87853240966797
2021-09-30,164.2519989013672,176.4777069091797,36.350399017333984,426.5137023925781,41.230979919433594,314.6870422363281,196.0669708251953,79.94918060302734,160.5286102294922,233.19085693359375,291.3207092285156,130.35202026367188,84.22110748291016,185.27371215820312,47.43721389770508,142.2619171142578,216.12493896484375,43.91007614135742,98.54527282714844,197.27488708496094,66.44000244140625,47.56999969482422,146.04676818847656,43.747764587402344,29.99565887451172,57.48460006713867,402.3724060058594,68.9556884765625,91.01593780517578,117.80593872070312,86.23423767089844,83.70796966552734
2021-10-01,164.16299438476562,178.64723205566406,36.571998596191406,425.5455017089844,43.91132736206055,321.3833923339844,193.3589630126953,79.73970794677734,162.900390625,238.0618438720703,292.74053955078125,136.3115997314453,84.23908996582031,186.0408935546875,50.13051986694336,149.831787109375,217.75633239746094,44.11090087890625,100.87691497802734,196.97303771972656,68.81999969482422,51.34000015258789,145.55755615234375,43.016441345214844,29.916542053222656,58.73272705078125,407.1542663574219,69.1959228515625,92.26248931884766,117.83369445800781,86.88298797607422,84.50499725341797
2021-10-04,159.48899841308594,177.54408264160156,36.095401763916016,417.7718505859375,43.504913330078125,317.8521423339844,190.9511260986328,79.03514099121094,159.48915100097656,234.7857208251953,289.73211669921875,136.6668243408203,82.97146606445312,186.78065490722656,50.785396575927734,149.03445434570312,217.89080810546875,44.22563934326172,99.57262420654297,194.79135131835938,67.0999984741211,51.29999923706055,143.0953369140625,42.60212707519531,29.283597946166992,58.49869918823242,401.9036560058594,68.97489929199219,91.76013946533203,116.03836822509766,86.19580841064453,83.75431060791016
2021-10-05,161.0500030517578,176.96495056152344,36.60240173339844,423.561767578125,43.29204559326172,317.7113037109375,190.4139862060547,78.98751831054688,164.17416381835938,233.56558227539062,292.4034423828125,137.89036560058594,82.5759048461914,186.56149291992188,50.24119186401367,149.32264709472656,219.80906677246094,44.49338912963867,99.02767944335938,196.23143005371094,66.22000122070312,50.880001068115234,144.097900390625,42.881473541259766,29.738525390625,59.2409553527832,406.08538818359375,69.128662109375,92.78340148925781,116.73243713378906,86.54178619384766,83.65237426757812
2021-10-06,163.10049438476562,176.37655639648438,36.677799224853516,426.5042419433594,42.595340728759766,317.8145446777344,191.81236267089844,79.21604919433594,164.12294006347656,230.12611389160156,293.18426513671875,137.50550842285156,83.83454132080078,186.31488037109375,50.222755432128906,149.19773864746094,221.49423217773438,44.93326187133789,99.73342895507812,195.60198974609375,63.279998779296875,50.220001220703125,144.92393493652344,43.19534683227539,29.737539291381836,59.742095947265625,407.7731628417969,69.34004974365234,93.19273376464844,116.51961517333984,86.81571960449219,83.06847381591797
2021-10-07,165.1215057373047,179.95260620117188,36.93339920043945,429.8548278808594,42.2663459777832,323.15838623046875,195.2481231689453,80.25386810302734,163.20785522460938,232.7681427001953,299.503173828125,139.2913818359375,84.56273651123047,189.8767852783203,49.84458541870117,151.5417022705078,222.5878143310547,45.573936462402344,100.24263763427734,198.1802978515625,63.529998779296875,49.52000045776367,145.64581298828125,43.70382308959961,30.3022403717041,59.656986236572266,411.2986755371094,70.55081176757812,93.91831970214844,118.06505584716797,88.16603088378906,84.88499450683594
2021-10-08,164.43099975585938,179.41026306152344,36.35219955444336,428.8866882324219,41.97605895996094,322.29443359375,194.84994506835938,79.41600799560547,163.5665740966797,230.9811553955078,296.7164611816406,139.62689208984375,84.37396240234375,188.28762817382812,49.73389434814453,150.90771484375,222.0320587158203,45.25838088989258,99.35820770263672,197.386962890625,61.86000061035156,49.15999984741211,147.16160583496094,43.83565139770508,30.24290657043457,59.9737548828125,410.5484924316406,69.70520782470703,93.90901947021484,117.47278594970703,87.76237487792969,84.18989562988281
2021-10-11,162.31500244140625,177.32345581054688,35.67720031738281,426.845947265625,41.79220962524414,312.35797119140625,194.28504943847656,79.30172729492188,160.9166259765625,228.1950225830078,299.0505065917969,140.9490966796875,84.05928802490234,190.74444580078125,47.65857696533203,150.6483154296875,221.0281219482422,45.1818733215332,99.10808563232422,197.23175048828125,62.0,49.18000030517578,145.75804138183594,43.79484558105469,30.104448318481445,59.387516021728516,407.5762023925781,69.55145263671875,93.15552520751953,116.55661010742188,87.40679168701172,82.51241302490234
2021-10-12,162.3665008544922,174.5931396484375,36.0713996887207,424.15972900390625,42.1308708190918,310.489013671875,192.8680877685547,79.71114349365234,162.0146484375,229.6841583251953,299.7871398925781,142.77447509765625,84.98529052734375,191.612060546875,48.128990173339844,151.2535400390625,219.18162536621094,45.77473449707031,99.16168975830078,198.54248046875,62.13999938964844,49.66999816894531,145.95855712890625,43.747764587402344,30.173675537109375,59.47261428833008,406.5729064941406,69.56106567382812,92.8485336303711,115.99209594726562,88.09874725341797,83.22604370117188
2021-10-13,164.21400451660156,173.6921844482422,36.21099853515625,422.6695251464844,39.70210266113281,308.98638916015625,193.92384338378906,80.76799774169922,163.77883911132812,229.62655639648438,300.2131042480469,138.95596313476562,85.67938995361328,193.73092651367188,47.27119064331055,148.53489685058594,217.50534057617188,45.68867874145508,98.9472885131836,204.15623474121094,61.02000045776367,47.880001068115234,147.61871337890625,43.43075942993164,30.420923233032227,59.43479537963867,408.0356140136719,69.92623138427734,93.04387664794922,116.17719268798828,88.53125,83.74503326416016
2021-10-14,164.9929962158203,178.64723205566406,36.81380081176758,427.75726318359375,39.866607666015625,309.70953369140625,197.07260131835938,83.25302124023438,166.50201416015625,232.9891357421875,305.33380126953125,139.6959686279297,88.63603210449219,197.685546875,47.510990142822266,149.11129760742188,219.20846557617188,47.084774017333984,99.93889617919922,208.76107788085938,62.439998626708984,47.90999984741211,153.5215606689453,43.90156936645508,31.029144287109375,60.68528747558594,414.8990783691406,71.857666015625,94.80207824707031,117.84294128417969,89.4587173461914,85.03326416015625
2021-10-15,170.4510040283203,182.95872497558594,36.61859893798828,429.39923095703125,39.66340637207031,312.517578125,197.07260131835938,82.8816909790039,167.72454833984375,237.18756103515625,310.9781188964844,142.59686279296875,87.5453109741211,200.16062927246094,46.45029067993164,153.74160766601562,217.14682006835938,46.291107177734375,99.56368255615234,211.8826904296875,63.560001373291016,48.0,155.3902587890625,44.11499786376953,31.192323684692383,61.51026916503906,418.058837890625,71.80000305175781,95.71370697021484,118.42595672607422,90.82827758789062,84.95913696289062
2021-10-18,172.33700561523438,182.18653869628906,37.05339813232422,438.4734191894531,39.6827507019043,311.6536560058594,197.9060516357422,84.19560241699219,166.88999938964844,236.90895080566406,315.0604553222656,142.1429443359375,90.25856018066406,202.51698303222656,45.90608596801758,152.9442596435547,217.15577697753906,47.209083557128906,101.2789306640625,218.72958374023438,62.970001220703125,47.16999816894531,155.1014862060547,44.46967697143555,31.400007247924805,61.562278747558594,419.2964782714844,72.89545440673828,95.77883911132812,117.620849609375,91.9383544921875,86.59029388427734
2021-10-19,172.20750427246094,184.90765380859375,36.82279968261719,443.3427734375,39.1408805847168,322.21923828125,197.98936462402344,84.06231689453125,167.87095642089844,238.91690063476562,317.7051696777344,139.07435607910156,90.01519775390625,204.32269287109375,45.546363830566406,148.91917419433594,217.61293029785156,47.07521438598633,101.38612365722656,217.47059631347656,64.44999694824219,46.220001220703125,155.42230224609375,45.41443634033203,31.71647834777832,61.43462371826172,422.5313720703125,72.71289825439453,96.34628295898438,119.16629028320312,91.6788558959961,86.17324829101562
2021-10-20,170.7530059814453,187.71151733398438,36.46179962158203,445.89599609375,38.9957389831543,323.1208190917969,199.3229522705078,85.23340606689453,169.32040405273438,241.01132202148438,317.9181823730469,138.37380981445312,92.14252471923828,206.24755859375,45.6293830871582,147.23805236816406,214.87899780273438,48.012325286865234,101.71664428710938,217.16014099121094,65.6500015258789,45.95000076293945,156.60931396484375,45.82561111450195,31.667030334472656,61.862483978271484,424.19091796875,73.73146057128906,96.95093536376953,120.86905670166016,91.61157989501953,86.51614379882812
2021-10-21,171.75050354003906,185.8269805908203,36.8765983581543,452.976806640625,39.092498779296875,322.0689392089844,202.75880432128906,84.94778442382812,170.4477081298828,249.79248046875,323.5890808105469,139.61703491210938,91.4214096069336,208.4566192626953,44.882266998291016,149.52438354492188,216.38490295410156,47.907127380371094,102.23481750488281,219.21249389648438,70.44999694824219,46.720001220703125,159.9536895751953,46.079864501953125,31.686809539794922,62.616573333740234,425.2972717285156,73.92365264892578,97.14630889892578,121.35953521728516,92.95709991455078,88.02682495117188
