ticker,cik,form,filing_date,report_date,accession,primary_document,document_url,word_count,core_labor_shortage_hits,wage_pressure_hits,automation_hits,labor_shortage_score_per_10k,labor_shortage_score_log,automation_score_log,download_error
FDX,1048911,10-Q,2026-03-19,2026-02-28,0001048911-26-000011,fdx-20260228.htm,https://www.sec.gov/Archives/edgar/data/1048911/000104891126000011/fdx-20260228.htm,22903.0,0.0,1.0,3.0,0.2183120115268742,0.19746630358175613,0.8371921416846223,
HCA,860730,10-Q,2023-08-02,2023-06-30,0000950170-23-037237,hca-20230630.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017023037237/hca-20230630.htm,13164.0,0.0,0.0,0.0,0.0,0.0,0.0,
HCA,860730,10-Q,2023-10-26,2023-09-30,0000950170-23-055641,hca-20230930.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017023055641/hca-20230930.htm,12647.0,0.0,0.0,0.0,0.0,0.0,0.0,
HCA,860730,10-K,2024-02-16,2023-12-31,0000950170-24-016524,hca-20231231.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017024016524/hca-20231231.htm,71219.0,4.0,3.0,14.0,0.7722658279391735,0.5722588566986772,1.0871358731556329,
HCA,860730,10-Q,2024-05-02,2024-03-31,0000950170-24-052195,hca-20240331.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017024052195/hca-20240331.htm,11260.0,0.0,0.0,2.0,0.0,0.0,1.0210827022817863,
HCA,860730,10-Q,2024-07-29,2024-06-30,0000950170-24-087322,hca-20240630.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017024087322/hca-20240630.htm,12272.0,0.0,0.0,2.0,0.0,0.0,0.9668797365869556,
HCA,860730,10-Q,2024-10-31,2024-09-30,0000950170-24-119581,hca-20240930.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017024119581/hca-20240930.htm,12761.0,0.0,0.0,2.0,0.0,0.0,0.9428451387976751,
HCA,860730,10-K,2025-02-14,2024-12-31,0000950170-25-020134,hca-20241231.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017025020134/hca-20241231.htm,72099.0,2.0,3.0,6.0,0.485443626125189,0.3957134657727527,0.6055114669077176,
HCA,860730,10-Q,2025-05-01,2025-03-31,0000950170-25-061895,hca-20250331.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017025061895/hca-20250331.htm,12873.0,0.0,0.0,2.0,0.0,0.0,0.937519557467915,
HCA,860730,10-Q,2025-08-04,2025-06-30,0000950170-25-102056,hca-20250630.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017025102056/hca-20250630.htm,15159.0,0.0,0.0,2.0,0.0,0.0,0.8412862160239365,
HCA,860730,10-Q,2025-10-30,2025-09-30,0001193125-25-258667,hca-20250930.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312525258667/hca-20250930.htm,14401.0,0.0,0.0,2.0,0.0,0.0,0.8707879851090314,
HCA,860730,10-K,2026-02-10,2025-12-31,0001193125-26-044769,hca-20251231.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312526044769/hca-20251231.htm,71253.0,2.0,3.0,10.0,0.4912073877591119,0.39958611917451936,0.8769050717115511,
HCA,860730,10-Q,2026-04-29,2026-03-31,0001193125-26-191444,hca-20260331.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312526191444/hca-20260331.htm,11522.0,0.0,0.0,2.0,0.0,0.0,1.0064274634431578,
HD,354950,10-Q,2023-08-22,2023-07-30,0000354950-23-000185,hd-20230730.htm,https://www.sec.gov/Archives/edgar/data/354950/000035495023000185/hd-20230730.htm,10637.0,1.0,0.0,0.0,0.9401146939926671,0.662747091942459,0.0,
HD,354950,10-Q,2023-11-21,2023-10-29,0000354950-23-000240,hd-20231029.htm,https://www.sec.gov/Archives/edgar/data/354950/000035495023000240/hd-20231029.htm,10762.0,1.0,0.0,0.0,0.9291953168556031,0.6571029817038258,0.0,
HD,354950,10-K,2024-03-13,2024-01-28,0000354950-24-000062,hd-20240128.htm,https://www.sec.gov/Archives/edgar/data/354950/000035495024000062/hd-20240128.htm,42850.0,4.0,0.0,3.0,0.9334889148191365,0.6593260988287831,0.5306968875974251,
HD,354950,10-Q,2024-05-21,2024-04-28,0000354950-24-000152,hd-20240428.htm,https://www.sec.gov/Archives/edgar/data/354950/000035495024000152/hd-20240428.htm,10073.0,1.0,0.0,0.0,0.9927529038022436,0.6895170515082455,0.0,
HD,354950,10-Q,2024-08-20,2024-07-28,0000354950-24-000201,hd-20240728.htm,https://www.sec.gov/Archives/edgar/data/354950/000035495024000201/hd-20240728.htm,14470.0,1.0,1.0,0.0,1.0366275051831375,0.7112952561062108,0.0,
HD,354950,10-Q,2024-11-19,2024-10-27,0000354950-24-000240,hd-20241027.htm,https://www.sec.gov/Archives/edgar/data/354950/000035495024000240/hd-20241027.htm,14609.0,1.0,0.0,0.0,0.6845095489082073,0.5214744525383456,0.0,
HD,354950,10-K,2025-03-21,2025-02-02,0000354950-25-000085,hd-20250202.htm,https://www.sec.gov/Archives/edgar/data/354950/000035495025000085/hd-20250202.htm,46912.0,3.0,1.0,5.0,0.7460777626193724,0.5573719940083293,0.725529843974405,
HD,354950,10-Q,2025-05-28,2025-05-04,0000354950-25-000165,hd-20250504.htm,https://www.sec.gov/Archives/edgar/data/354950/000035495025000165/hd-20250504.htm,10390.0,1.0,0.0,0.0,0.9624639076034649,0.6742007794752278,0.0,
HD,354950,10-Q,2025-08-26,2025-08-03,0000354950-25-000217,hd-20250803.htm,https://www.sec.gov/Archives/edgar/data/354950/000035495025000217/hd-20250803.htm,12203.0,1.0,0.0,0.0,0.8194706219782021,0.5985455917337366,0.0,
HD,354950,10-Q,2025-11-25,2025-11-02,0001628280-25-053868,hd-20251102.htm,https://www.sec.gov/Archives/edgar/data/354950/000162828025053868/hd-20251102.htm,14061.0,1.0,0.0,0.0,0.7111869710546903,0.5371872648339138,0.0,
HD,354950,10-K,2026-03-18,2026-02-01,0001628280-26-019436,hd-20260201.htm,https://www.sec.gov/Archives/edgar/data/354950/000162828026019436/hd-20260201.htm,48208.0,3.0,1.0,3.0,0.7260205774975108,0.5458185146628866,0.48384696172113,
HD,354950,10-Q,2026-05-27,2026-05-03,0001628280-26-038247,hd-20260503.htm,https://www.sec.gov/Archives/edgar/data/354950/000162828026038247/hd-20260503.htm,9695.0,1.0,0.0,0.0,1.0314595152140278,0.708754507728254,0.0,
HLT,1585689,10-Q,2023-07-26,2023-06-30,0001585689-23-000156,hlt-20230630.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568923000156/hlt-20230630.htm,12763.0,1.0,3.0,0.0,1.9587871190159054,1.084779427273372,0.0,
HLT,1585689,10-Q,2023-10-25,2023-09-30,0001585689-23-000193,hlt-20230930.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568923000193/hlt-20230930.htm,13608.0,1.0,4.0,0.0,2.2045855379188715,1.1645827646684193,0.0,
HLT,1585689,10-K,2024-02-07,2023-12-31,0001585689-24-000027,hlt-20231231.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568924000027/hlt-20231231.htm,62993.0,7.0,11.0,6.0,1.984347467178893,1.093381118987067,0.6691038340767191,
HLT,1585689,10-Q,2024-04-24,2024-03-31,0001585689-24-000101,hlt-20240331.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568924000101/hlt-20240331.htm,12452.0,1.0,4.0,0.0,2.4092515258593,1.2264927733202144,0.0,
HLT,1585689,10-Q,2024-08-07,2024-06-30,0001585689-24-000162,hlt-20240630.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568924000162/hlt-20240630.htm,14999.0,1.0,4.0,0.0,2.000133342222815,1.098656735087958,0.0,
HLT,1585689,10-Q,2024-10-23,2024-09-30,0001585689-24-000191,hlt-20240930.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568924000191/hlt-20240930.htm,14865.0,1.0,4.0,0.0,2.0181634712411705,1.10464852429996,0.0,
HLT,1585689,10-K,2025-02-06,2024-12-31,0001585689-25-000008,hlt-20241231.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568925000008/hlt-20241231.htm,63469.0,5.0,11.0,7.0,1.6543509429800376,0.9762001588863481,0.7433176434183885,
HLT,1585689,10-Q,2025-04-29,2025-03-31,0001585689-25-000089,hlt-20250331.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568925000089/hlt-20250331.htm,12466.0,1.0,3.0,0.0,2.005454837157067,1.100428916652208,0.0,
HLT,1585689,10-Q,2025-07-23,2025-06-30,0001585689-25-000145,hlt-20250630.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568925000145/hlt-20250630.htm,13794.0,1.0,4.0,0.0,2.174858634188778,1.155263106688451,0.0,
HLT,1585689,10-Q,2025-10-22,2025-09-30,0001585689-25-000160,hlt-20250930.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568925000160/hlt-20250930.htm,13621.0,1.0,3.0,0.0,1.8354012187064093,1.0421834505194612,0.0,
HLT,1585689,10-K,2026-02-11,2025-12-31,0001585689-26-000007,hlt-20251231.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568926000007/hlt-20251231.htm,60144.0,5.0,9.0,4.0,1.5795424314977387,0.9476120310721174,0.5098674633605235,
HLT,1585689,10-Q,2026-04-28,2026-03-31,0001585689-26-000032,hlt-20260331.htm,https://www.sec.gov/Archives/edgar/data/1585689/000158568926000032/hlt-20260331.htm,12120.0,1.0,3.0,0.0,2.062706270627063,1.1192989272768314,0.0,
LEN,920760,10-Q,2023-09-29,2023-08-31,0001628280-23-033300,len-20230831.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828023033300/len-20230831.htm,24746.0,0.0,0.0,0.0,0.0,0.0,0.0,
LEN,920760,10-K,2024-01-26,2023-11-30,0001628280-24-002371,len-20231130.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828024002371/len-20231130.htm,56327.0,1.0,0.0,2.0,0.17753475242778774,0.1634230602120118,0.3038527481124814,
LEN,920760,10-Q,2024-03-29,2024-02-29,0001628280-24-013820,len-20240229.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828024013820/len-20240229.htm,22018.0,0.0,0.0,0.0,0.0,0.0,0.0,
LEN,920760,10-Q,2024-06-28,2024-05-31,0001628280-24-030508,len-20240531.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828024030508/len-20240531.htm,24769.0,0.0,0.0,0.0,0.0,0.0,0.0,
LEN,920760,10-Q,2024-10-02,2024-08-31,0001628280-24-041915,len-20240831.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828024041915/len-20240831.htm,25015.0,0.0,0.0,0.0,0.0,0.0,0.0,
LEN,920760,10-K,2025-01-23,2024-11-30,0001628280-25-002404,len-20241130.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828025002404/len-20241130.htm,60346.0,1.0,0.0,3.0,0.16571106618499984,0.15333125806578535,0.4035520784699213,
LEN,920760,10-Q,2025-04-04,2025-02-28,0001628280-25-016792,len-20250228.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828025016792/len-20250228.htm,23100.0,1.0,0.0,0.0,0.4329004329004329,0.35970066485526936,0.0,
LEN,920760,10-Q,2025-07-01,2025-05-31,0001628280-25-033777,len-20250531.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828025033777/len-20250531.htm,26374.0,1.0,0.0,0.0,0.37916129521498443,0.3214755573193188,0.0,
LEN,920760,10-Q,2025-10-03,2025-08-31,0001628280-25-044086,len-20250831.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828025044086/len-20250831.htm,26341.0,1.0,0.0,0.0,0.37963630841653695,0.3218199198094278,0.0,
LEN,920760,10-K,2026-01-28,2025-11-30,0001628280-26-003870,len-20251130.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828026003870/len-20251130.htm,61291.0,2.0,0.0,3.0,0.3263121828653473,0.28240229607904943,0.39841919337942033,
LEN,920760,10-Q,2026-04-09,2026-02-28,0001628280-26-024352,len-20260228.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828026024352/len-20260228.htm,23037.0,1.0,0.0,1.0,0.43408429917089897,0.3605265264823025,0.3605265264823025,
LEN,920760,10-Q,2026-06-29,2026-05-31,0001628280-26-046019,len-20260531.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828026046019/len-20260531.htm,25450.0,1.0,0.0,1.0,0.3929273084479371,0.33140750998160473,0.33140750998160473,
LOW,60667,10-Q,2023-08-30,2023-08-04,0000060667-23-000139,low-20230804.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066723000139/low-20230804.htm,10899.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOW,60667,10-Q,2023-11-29,2023-11-03,0000060667-23-000164,low-20231103.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066723000164/low-20231103.htm,12508.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOW,60667,10-K,2024-03-25,2024-02-02,0000060667-24-000033,low-20240202.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066724000033/low-20240202.htm,41865.0,1.0,2.0,7.0,0.47772602412516424,0.3905044360095439,0.9828426314686444,
LOW,60667,10-Q,2024-05-30,2024-05-03,0000060667-24-000085,low-20240503.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066724000085/low-20240503.htm,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOW,60667,10-Q,2024-08-29,2024-08-02,0000060667-24-000140,low-20240802.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066724000140/low-20240802.htm,9854.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOW,60667,10-Q,2024-11-27,2024-11-01,0000060667-24-000169,low-20241101.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066724000169/low-20241101.htm,9973.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOW,60667,10-K,2025-03-24,2025-01-31,0000060667-25-000049,low-20250131.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000049/low-20250131.htm,40433.0,1.0,2.0,6.0,0.4946454628644919,0.40188903013285326,0.9098445552865974,
LOW,60667,10-Q,2025-05-29,2025-05-02,0000060667-25-000104,low-20250502.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000104/low-20250502.htm,8999.0,0.0,0.0,1.0,0.0,0.0,0.7472728861505915,
LOW,60667,10-Q,2025-08-28,2025-08-01,0000060667-25-000174,low-20250801.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000174/low-20250801.htm,10729.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOW,60667,10-Q,2025-11-26,2025-10-31,0000060667-25-000210,low-20251031.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000210/low-20251031.htm,12039.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOW,60667,10-K,2026-03-23,2026-01-30,0000060667-26-000029,low-20260130.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066726000029/low-20260130.htm,42302.0,1.0,2.0,7.0,0.47279088459174506,0.38715916174847503,0.9763573047664312,
LOW,60667,10-Q,2026-05-28,2026-05-01,0000060667-26-000072,low-20260501.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066726000072/low-20260501.htm,10495.0,0.0,0.0,0.0,0.0,0.0,0.0,
LUV,92380,10-Q,2023-07-28,2023-06-30,0000092380-23-000038,luv-20230630.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238023000038/luv-20230630.htm,24971.0,0.0,0.0,0.0,0.0,0.0,0.0,
LUV,92380,10-Q,2023-10-30,2023-09-30,0000092380-23-000049,luv-20230930.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238023000049/luv-20230930.htm,26657.0,0.0,0.0,0.0,0.0,0.0,0.0,
LUV,92380,10-K,2024-02-06,2023-12-31,0000092380-24-000027,luv-20231231.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238024000027/luv-20231231.htm,83912.0,0.0,3.0,3.0,0.17875869959004673,0.16446193529040304,0.30565758981939073,
LUV,92380,10-Q,2024-04-26,2024-03-31,0000092380-24-000055,luv-20240331.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238024000055/luv-20240331.htm,22389.0,0.0,1.0,0.0,0.22332395372727679,0.20157170611606842,0.0,
LUV,92380,10-Q,2024-07-29,2024-06-30,0000092380-24-000111,luv-20240630.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238024000111/luv-20240630.htm,27980.0,0.0,0.0,0.0,0.0,0.0,0.0,
LUV,92380,10-Q,2024-10-28,2024-09-30,0000092380-24-000147,luv-20240930.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238024000147/luv-20240930.htm,30604.0,0.0,1.0,1.0,0.16337733629590903,0.15132727172707963,0.2827358645525792,
LUV,92380,10-K,2025-02-07,2024-12-31,0000092380-25-000024,luv-20241231.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238025000024/luv-20241231.htm,88903.0,0.0,3.0,7.0,0.16872321518958866,0.1559118838733062,0.5807480654308045,
LUV,92380,10-Q,2025-04-25,2025-03-31,0000092380-25-000083,luv-20250331.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238025000083/luv-20250331.htm,25321.0,0.0,1.0,0.0,0.19746455511235733,0.18020645079377176,0.0,
LUV,92380,10-Q,2025-07-24,2025-06-30,0000092380-25-000134,luv-20250630.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238025000134/luv-20250630.htm,27996.0,0.0,0.0,0.0,0.0,0.0,0.0,
LUV,92380,10-Q,2025-10-23,2025-09-30,0000092380-25-000140,luv-20250930.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238025000140/luv-20250930.htm,27815.0,0.0,0.0,0.0,0.0,0.0,0.0,
LUV,92380,10-K,2026-02-05,2025-12-31,0000092380-26-000004,luv-20251231.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238026000004/luv-20251231.htm,79491.0,0.0,3.0,4.0,0.18870060761595653,0.17286078416436523,0.4075972470231484,
LUV,92380,10-Q,2026-04-23,2026-03-31,0000092380-26-000047,luv-20260331.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238026000047/luv-20260331.htm,16729.0,0.0,0.0,0.0,0.0,0.0,0.0,
MAR,1048286,10-Q,2023-08-01,2023-06-30,0001628280-23-026380,mar-20230630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828023026380/mar-20230630.htm,10110.0,0.0,1.0,0.0,0.49455984174085066,0.40183174325226817,0.0,
MAR,1048286,10-Q,2023-11-02,2023-09-30,0001628280-23-036256,mar-20230930.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828023036256/mar-20230930.htm,10673.0,0.0,1.0,0.0,0.468471844842125,0.38422229874010316,0.0,
MAR,1048286,10-K,2024-02-13,2023-12-31,0001628280-24-004372,mar-20231231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024004372/mar-20231231.htm,39271.0,1.0,7.0,0.0,1.1458837309974281,0.7635514633360099,0.0,
MAR,1048286,10-Q,2024-05-01,2024-03-31,0001628280-24-019494,mar-20240331.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024019494/mar-20240331.htm,8883.0,0.0,3.0,0.0,1.6886187098953056,0.9890275709869869,0.0,
MAR,1048286,10-Q,2024-07-31,2024-06-30,0001628280-24-033679,mar-20240630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024033679/mar-20240630.htm,9695.0,0.0,3.0,0.0,1.5471892728210417,0.934990505297973,0.0,
MAR,1048286,10-Q,2024-11-04,2024-09-30,0001628280-24-044884,mar-20240930.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024044884/mar-20240930.htm,10329.0,0.0,2.0,0.0,0.968147933004163,0.6770929650144306,0.0,
MAR,1048286,10-K,2025-02-11,2024-12-31,0001628280-25-004818,mar-20241231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004818/mar-20241231.htm,39983.0,1.0,6.0,1.0,1.0004251807017983,0.693359748316718,0.2232285838392018,
MAR,1048286,10-Q,2025-05-06,2025-03-31,0001628280-25-022485,mar-20250331.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828025022485/mar-20250331.htm,8838.0,0.0,2.0,0.0,1.1314777098891151,0.7568154996920772,0.0,
MAR,1048286,10-Q,2025-08-05,2025-06-30,0001048286-25-000006,mar-20250630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000104828625000006/mar-20250630.htm,9644.0,0.0,2.0,0.0,1.0369141435089175,0.7114359878580736,0.0,
MAR,1048286,10-Q,2025-11-04,2025-09-30,0001048286-25-000013,mar-20250930.htm,https://www.sec.gov/Archives/edgar/data/1048286/000104828625000013/mar-20250930.htm,10425.0,0.0,2.0,0.0,0.9592326139088729,0.6725528730612015,0.0,
MAR,1048286,10-K,2026-02-10,2025-12-31,0001048286-26-000007,mar-20251231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000104828626000007/mar-20251231.htm,39863.0,1.0,6.0,1.0,1.003436770940471,0.6948640912950692,0.2238306693826064,
MAR,1048286,10-Q,2026-05-06,2026-03-31,0001048286-26-000014,mar-20260331.htm,https://www.sec.gov/Archives/edgar/data/1048286/000104828626000014/mar-20260331.htm,8756.0,0.0,1.0,0.0,0.5710370031978073,0.4517359129094033,0.0,
MCD,63908,10-Q,2023-08-02,2023-06-30,0000063908-23-000076,mcd-20230630.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390823000076/mcd-20230630.htm,18477.0,0.0,0.0,0.0,0.0,0.0,0.0,
MCD,63908,10-Q,2023-11-02,2023-09-30,0000063908-23-000101,mcd-20230930.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390823000101/mcd-20230930.htm,18425.0,0.0,0.0,0.0,0.0,0.0,0.0,
MCD,63908,10-K,2024-02-22,2023-12-31,0000063908-24-000072,mcd-20231231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000072/mcd-20231231.htm,38709.0,0.0,2.0,2.0,0.25833785424578265,0.22979168680452974,0.41652090591976915,
MCD,63908,10-Q,2024-05-08,2024-03-31,0000063908-24-000092,mcd-20240331.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000092/mcd-20240331.htm,18455.0,0.0,0.0,2.0,0.0,0.0,0.7341533900270553,
MCD,63908,10-Q,2024-08-08,2024-06-30,0000063908-24-000123,mcd-20240630.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000123/mcd-20240630.htm,20120.0,0.0,0.0,2.0,0.0,0.0,0.6901606178621963,
MCD,63908,10-Q,2024-11-07,2024-09-30,0000063908-24-000156,mcd-20240930.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000156/mcd-20240930.htm,20134.0,0.0,0.0,2.0,0.0,0.0,0.6898139270570944,
MCD,63908,10-K,2025-02-25,2024-12-31,0000063908-25-000012,mcd-20241231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000012/mcd-20241231.htm,39990.0,0.0,2.0,2.0,0.25006251562890724,0.22319356256675202,0.40554845880627477,
MCD,63908,10-Q,2025-05-12,2025-03-31,0000063908-25-000025,mcd-20250331.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000025/mcd-20250331.htm,17907.0,0.0,0.0,2.0,0.0,0.0,0.7499440937493674,
MCD,63908,10-Q,2025-08-06,2025-06-30,0000063908-25-000039,mcd-20250630.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000039/mcd-20250630.htm,19365.0,0.0,0.0,2.0,0.0,0.0,0.709409783669715,
MCD,63908,10-Q,2025-11-05,2025-09-30,0000063908-25-000059,mcd-20250930.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000059/mcd-20250930.htm,19636.0,0.0,0.0,2.0,0.0,0.0,0.7023731800008468,
MCD,63908,10-K,2026-02-24,2025-12-31,0000063908-26-000035,mcd-20251231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390826000035/mcd-20251231.htm,38914.0,0.0,2.0,2.0,0.2569769234722722,0.22870957102453468,0.41472467036602384,
MCD,63908,10-Q,2026-05-07,2026-03-31,0000063908-26-000051,mcd-20260331.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390826000051/mcd-20260331.htm,17693.0,0.0,0.0,2.0,0.0,0.0,0.7563053196905309,
PHM,822416,10-Q,2023-07-25,2023-06-30,0000822416-23-000035,phm-20230630.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241623000035/phm-20230630.htm,16953.0,0.0,0.0,0.0,0.0,0.0,0.0,
PHM,822416,10-Q,2023-10-24,2023-09-30,0000822416-23-000042,phm-20230930.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241623000042/phm-20230930.htm,17129.0,0.0,0.0,0.0,0.0,0.0,0.0,
PHM,822416,10-K,2024-02-05,2023-12-31,0000822416-24-000010,phm-20231231.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241624000010/phm-20231231.htm,37594.0,4.0,2.0,1.0,1.3299994680002127,0.8458680392514942,0.23586223967778072,
PHM,822416,10-Q,2024-04-23,2024-03-31,0000822416-24-000016,phm-20240331.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241624000016/phm-20240331.htm,15658.0,0.0,0.0,0.0,0.0,0.0,0.0,
PHM,822416,10-Q,2024-07-23,2024-06-30,0000822416-24-000029,phm-20240630.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241624000029/phm-20240630.htm,16793.0,0.0,0.0,0.0,0.0,0.0,0.0,
PHM,822416,10-Q,2024-10-22,2024-09-30,0000822416-24-000037,phm-20240930.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241624000037/phm-20240930.htm,16818.0,0.0,0.0,0.0,0.0,0.0,0.0,
PHM,822416,10-K,2025-02-06,2024-12-31,0000822416-25-000007,phm-20241231.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241625000007/phm-20241231.htm,38348.0,4.0,3.0,3.0,1.4342338583498488,0.8896320697978872,0.5779099263712768,
PHM,822416,10-Q,2025-04-22,2025-03-31,0000822416-25-000033,phm-20250331.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241625000033/phm-20250331.htm,15285.0,0.0,0.0,1.0,0.0,0.0,0.5033393791891485,
PHM,822416,10-Q,2025-07-22,2025-06-30,0000822416-25-000051,phm-20250630.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241625000051/phm-20250630.htm,16665.0,0.0,0.0,1.0,0.0,0.0,0.47004113229286254,
PHM,822416,10-Q,2025-10-21,2025-09-30,0000822416-25-000061,phm-20250930.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241625000061/phm-20250930.htm,16580.0,0.0,0.0,1.0,0.0,0.0,0.4719619035779503,
PHM,822416,10-K,2026-02-04,2025-12-31,0000822416-26-000007,phm-20251231.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241626000007/phm-20251231.htm,37791.0,4.0,2.0,3.0,1.3230663385462147,0.8428880106539668,0.5843584637340625,
PHM,822416,10-Q,2026-04-23,2026-03-31,0000822416-26-000023,phm-20260331.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241626000023/phm-20260331.htm,15554.0,0.0,0.0,1.0,0.0,0.0,0.49647601989637985,
SBUX,829224,10-Q,2023-08-01,2023-07-02,0000829224-23-000044,sbux-20230702.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922423000044/sbux-20230702.htm,16656.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBUX,829224,10-K,2023-11-17,2023-10-01,0000829224-23-000058,sbux-20231001.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922423000058/sbux-20231001.htm,50396.0,4.0,1.0,2.0,0.8929280101595365,0.6381248420056501,0.3342246365195812,
SBUX,829224,10-Q,2024-01-30,2023-12-31,0000829224-24-000013,sbux-20231231.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922424000013/sbux-20231231.htm,14714.0,0.0,0.0,0.0,0.0,0.0,0.0,
