ticker,cik,form,filing_date,report_date,accession,primary_document,document_url
LOW,60667,10-Q,2024-05-30,2024-05-03,0000060667-24-000085,low-20240503.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066724000085/low-20240503.htm
LOW,60667,10-Q,2024-08-29,2024-08-02,0000060667-24-000140,low-20240802.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066724000140/low-20240802.htm
LOW,60667,10-Q,2024-11-27,2024-11-01,0000060667-24-000169,low-20241101.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066724000169/low-20241101.htm
LOW,60667,10-K,2025-03-24,2025-01-31,0000060667-25-000049,low-20250131.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000049/low-20250131.htm
LOW,60667,10-Q,2025-05-29,2025-05-02,0000060667-25-000104,low-20250502.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000104/low-20250502.htm
LOW,60667,10-Q,2025-08-28,2025-08-01,0000060667-25-000174,low-20250801.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000174/low-20250801.htm
LOW,60667,10-Q,2025-11-26,2025-10-31,0000060667-25-000210,low-20251031.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000210/low-20251031.htm
LOW,60667,10-K,2026-03-23,2026-01-30,0000060667-26-000029,low-20260130.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066726000029/low-20260130.htm
LOW,60667,10-Q,2026-05-28,2026-05-01,0000060667-26-000072,low-20260501.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066726000072/low-20260501.htm
LUV,92380,10-Q,2023-07-28,2023-06-30,0000092380-23-000038,luv-20230630.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238023000038/luv-20230630.htm
LUV,92380,10-Q,2023-10-30,2023-09-30,0000092380-23-000049,luv-20230930.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238023000049/luv-20230930.htm
LUV,92380,10-K,2024-02-06,2023-12-31,0000092380-24-000027,luv-20231231.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238024000027/luv-20231231.htm
LUV,92380,10-Q,2024-04-26,2024-03-31,0000092380-24-000055,luv-20240331.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238024000055/luv-20240331.htm
LUV,92380,10-Q,2024-07-29,2024-06-30,0000092380-24-000111,luv-20240630.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238024000111/luv-20240630.htm
LUV,92380,10-Q,2024-10-28,2024-09-30,0000092380-24-000147,luv-20240930.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238024000147/luv-20240930.htm
LUV,92380,10-K,2025-02-07,2024-12-31,0000092380-25-000024,luv-20241231.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238025000024/luv-20241231.htm
LUV,92380,10-Q,2025-04-25,2025-03-31,0000092380-25-000083,luv-20250331.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238025000083/luv-20250331.htm
LUV,92380,10-Q,2025-07-24,2025-06-30,0000092380-25-000134,luv-20250630.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238025000134/luv-20250630.htm
LUV,92380,10-Q,2025-10-23,2025-09-30,0000092380-25-000140,luv-20250930.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238025000140/luv-20250930.htm
LUV,92380,10-K,2026-02-05,2025-12-31,0000092380-26-000004,luv-20251231.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238026000004/luv-20251231.htm
LUV,92380,10-Q,2026-04-23,2026-03-31,0000092380-26-000047,luv-20260331.htm,https://www.sec.gov/Archives/edgar/data/92380/000009238026000047/luv-20260331.htm
MAR,1048286,10-Q,2023-08-01,2023-06-30,0001628280-23-026380,mar-20230630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828023026380/mar-20230630.htm
MAR,1048286,10-Q,2023-11-02,2023-09-30,0001628280-23-036256,mar-20230930.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828023036256/mar-20230930.htm
MAR,1048286,10-K,2024-02-13,2023-12-31,0001628280-24-004372,mar-20231231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024004372/mar-20231231.htm
MAR,1048286,10-Q,2024-05-01,2024-03-31,0001628280-24-019494,mar-20240331.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024019494/mar-20240331.htm
MAR,1048286,10-Q,2024-07-31,2024-06-30,0001628280-24-033679,mar-20240630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024033679/mar-20240630.htm
MAR,1048286,10-Q,2024-11-04,2024-09-30,0001628280-24-044884,mar-20240930.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024044884/mar-20240930.htm
MAR,1048286,10-K,2025-02-11,2024-12-31,0001628280-25-004818,mar-20241231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004818/mar-20241231.htm
MAR,1048286,10-Q,2025-05-06,2025-03-31,0001628280-25-022485,mar-20250331.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828025022485/mar-20250331.htm
MAR,1048286,10-Q,2025-08-05,2025-06-30,0001048286-25-000006,mar-20250630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000104828625000006/mar-20250630.htm
MAR,1048286,10-Q,2025-11-04,2025-09-30,0001048286-25-000013,mar-20250930.htm,https://www.sec.gov/Archives/edgar/data/1048286/000104828625000013/mar-20250930.htm
MAR,1048286,10-K,2026-02-10,2025-12-31,0001048286-26-000007,mar-20251231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000104828626000007/mar-20251231.htm
MAR,1048286,10-Q,2026-05-06,2026-03-31,0001048286-26-000014,mar-20260331.htm,https://www.sec.gov/Archives/edgar/data/1048286/000104828626000014/mar-20260331.htm
MCD,63908,10-Q,2023-08-02,2023-06-30,0000063908-23-000076,mcd-20230630.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390823000076/mcd-20230630.htm
MCD,63908,10-Q,2023-11-02,2023-09-30,0000063908-23-000101,mcd-20230930.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390823000101/mcd-20230930.htm
MCD,63908,10-K,2024-02-22,2023-12-31,0000063908-24-000072,mcd-20231231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000072/mcd-20231231.htm
MCD,63908,10-Q,2024-05-08,2024-03-31,0000063908-24-000092,mcd-20240331.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000092/mcd-20240331.htm
MCD,63908,10-Q,2024-08-08,2024-06-30,0000063908-24-000123,mcd-20240630.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000123/mcd-20240630.htm
MCD,63908,10-Q,2024-11-07,2024-09-30,0000063908-24-000156,mcd-20240930.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000156/mcd-20240930.htm
MCD,63908,10-K,2025-02-25,2024-12-31,0000063908-25-000012,mcd-20241231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000012/mcd-20241231.htm
MCD,63908,10-Q,2025-05-12,2025-03-31,0000063908-25-000025,mcd-20250331.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000025/mcd-20250331.htm
MCD,63908,10-Q,2025-08-06,2025-06-30,0000063908-25-000039,mcd-20250630.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000039/mcd-20250630.htm
MCD,63908,10-Q,2025-11-05,2025-09-30,0000063908-25-000059,mcd-20250930.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000059/mcd-20250930.htm
MCD,63908,10-K,2026-02-24,2025-12-31,0000063908-26-000035,mcd-20251231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390826000035/mcd-20251231.htm
MCD,63908,10-Q,2026-05-07,2026-03-31,0000063908-26-000051,mcd-20260331.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390826000051/mcd-20260331.htm
PHM,822416,10-Q,2023-07-25,2023-06-30,0000822416-23-000035,phm-20230630.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241623000035/phm-20230630.htm
PHM,822416,10-Q,2023-10-24,2023-09-30,0000822416-23-000042,phm-20230930.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241623000042/phm-20230930.htm
PHM,822416,10-K,2024-02-05,2023-12-31,0000822416-24-000010,phm-20231231.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241624000010/phm-20231231.htm
PHM,822416,10-Q,2024-04-23,2024-03-31,0000822416-24-000016,phm-20240331.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241624000016/phm-20240331.htm
PHM,822416,10-Q,2024-07-23,2024-06-30,0000822416-24-000029,phm-20240630.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241624000029/phm-20240630.htm
PHM,822416,10-Q,2024-10-22,2024-09-30,0000822416-24-000037,phm-20240930.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241624000037/phm-20240930.htm
PHM,822416,10-K,2025-02-06,2024-12-31,0000822416-25-000007,phm-20241231.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241625000007/phm-20241231.htm
PHM,822416,10-Q,2025-04-22,2025-03-31,0000822416-25-000033,phm-20250331.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241625000033/phm-20250331.htm
PHM,822416,10-Q,2025-07-22,2025-06-30,0000822416-25-000051,phm-20250630.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241625000051/phm-20250630.htm
PHM,822416,10-Q,2025-10-21,2025-09-30,0000822416-25-000061,phm-20250930.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241625000061/phm-20250930.htm
PHM,822416,10-K,2026-02-04,2025-12-31,0000822416-26-000007,phm-20251231.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241626000007/phm-20251231.htm
PHM,822416,10-Q,2026-04-23,2026-03-31,0000822416-26-000023,phm-20260331.htm,https://www.sec.gov/Archives/edgar/data/822416/000082241626000023/phm-20260331.htm
SBUX,829224,10-Q,2023-08-01,2023-07-02,0000829224-23-000044,sbux-20230702.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922423000044/sbux-20230702.htm
SBUX,829224,10-K,2023-11-17,2023-10-01,0000829224-23-000058,sbux-20231001.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922423000058/sbux-20231001.htm
SBUX,829224,10-Q,2024-01-30,2023-12-31,0000829224-24-000013,sbux-20231231.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922424000013/sbux-20231231.htm
SBUX,829224,10-Q,2024-04-30,2024-03-31,0000829224-24-000024,sbux-20240331.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922424000024/sbux-20240331.htm
SBUX,829224,10-Q,2024-07-30,2024-06-30,0000829224-24-000042,sbux-20240630.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922424000042/sbux-20240630.htm
SBUX,829224,10-K,2024-11-20,2024-09-29,0000829224-24-000057,sbux-20240929.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922424000057/sbux-20240929.htm
SBUX,829224,10-Q,2025-01-28,2024-12-29,0000829224-25-000014,sbux-20241229.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922425000014/sbux-20241229.htm
SBUX,829224,10-Q,2025-04-29,2025-03-30,0000829224-25-000034,sbux-20250330.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922425000034/sbux-20250330.htm
SBUX,829224,10-Q,2025-07-29,2025-06-29,0000829224-25-000058,sbux-20250629.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922425000058/sbux-20250629.htm
SBUX,829224,10-K,2025-11-14,2025-09-28,0000829224-25-000114,sbux-20250928.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922425000114/sbux-20250928.htm
SBUX,829224,10-Q,2026-01-28,2025-12-28,0000829224-26-000011,sbux-20251228.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922426000011/sbux-20251228.htm
SBUX,829224,10-Q,2026-04-28,2026-03-29,0000829224-26-000080,sbux-20260329.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922426000080/sbux-20260329.htm
TGT,27419,10-Q,2023-08-25,2023-07-29,0000027419-23-000035,tgt-20230729.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741923000035/tgt-20230729.htm
TGT,27419,10-Q,2023-11-22,2023-10-28,0000027419-23-000052,tgt-20231028.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741923000052/tgt-20231028.htm
TGT,27419,10-K,2024-03-13,2024-02-03,0000027419-24-000032,tgt-20240203.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741924000032/tgt-20240203.htm
TGT,27419,10-Q,2024-05-31,2024-05-04,0000027419-24-000129,tgt-20240504.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741924000129/tgt-20240504.htm
TGT,27419,10-Q,2024-08-30,2024-08-03,0000027419-24-000152,tgt-20240803.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741924000152/tgt-20240803.htm
TGT,27419,10-Q,2024-11-27,2024-11-02,0000027419-24-000179,tgt-20241102.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741924000179/tgt-20241102.htm
TGT,27419,10-K,2025-03-12,2025-02-01,0000027419-25-000018,tgt-20250201.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741925000018/tgt-20250201.htm
TGT,27419,10-Q,2025-05-30,2025-05-03,0000027419-25-000101,tgt-20250503.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741925000101/tgt-20250503.htm
TGT,27419,10-Q,2025-08-29,2025-08-02,0000027419-25-000118,tgt-20250802.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741925000118/tgt-20250802.htm
TGT,27419,10-Q,2025-11-26,2025-11-01,0000027419-25-000126,tgt-20251101.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741925000126/tgt-20251101.htm
TGT,27419,10-K,2026-03-11,2026-01-31,0000027419-26-000016,tgt-20260131.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741926000016/tgt-20260131.htm
TGT,27419,10-Q,2026-05-29,2026-05-02,0000027419-26-000022,tgt-20260502.htm,https://www.sec.gov/Archives/edgar/data/27419/000002741926000022/tgt-20260502.htm
THC,70318,10-Q,2023-07-31,2023-06-30,0000070318-23-000041,thc-20230630.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031823000041/thc-20230630.htm
THC,70318,10-Q,2023-10-30,2023-09-30,0000070318-23-000055,thc-20230930.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031823000055/thc-20230930.htm
THC,70318,10-K,2024-02-16,2023-12-31,0000070318-24-000016,thc-20231231.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031824000016/thc-20231231.htm
THC,70318,10-Q,2024-04-30,2024-03-31,0000070318-24-000032,thc-20240331.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031824000032/thc-20240331.htm
THC,70318,10-Q,2024-07-30,2024-06-30,0000070318-24-000041,thc-20240630.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031824000041/thc-20240630.htm
THC,70318,10-Q,2024-10-29,2024-09-30,0000070318-24-000052,thc-20240930.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031824000052/thc-20240930.htm
THC,70318,10-K,2025-02-18,2024-12-31,0000070318-25-000009,thc-20241231.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031825000009/thc-20241231.htm
THC,70318,10-Q,2025-04-29,2025-03-31,0000070318-25-000017,thc-20250331.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031825000017/thc-20250331.htm
THC,70318,10-Q,2025-07-30,2025-06-30,0000070318-25-000039,thc-20250630.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031825000039/thc-20250630.htm
THC,70318,10-Q,2025-10-28,2025-09-30,0000070318-25-000046,thc-20250930.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031825000046/thc-20250930.htm
THC,70318,10-K,2026-02-17,2025-12-31,0000070318-26-000012,thc-20251231.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031826000012/thc-20251231.htm
THC,70318,10-Q,2026-04-30,2026-03-31,0000070318-26-000026,thc-20260331.htm,https://www.sec.gov/Archives/edgar/data/70318/000007031826000026/thc-20260331.htm
UAL,100517,10-Q,2023-07-20,2023-06-30,0000100517-23-000153,ual-20230630.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051723000153/ual-20230630.htm
UAL,100517,10-Q,2023-10-18,2023-09-30,0000100517-23-000186,ual-20230930.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051723000186/ual-20230930.htm
UAL,100517,10-K,2024-02-29,2023-12-31,0000100517-24-000027,ual-20231231.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000027/ual-20231231.htm
UAL,100517,10-Q,2024-04-17,2024-03-31,0000100517-24-000079,ual-20240331.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000079/ual-20240331.htm
UAL,100517,10-Q,2024-07-18,2024-06-30,0000100517-24-000121,ual-20240630.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000121/ual-20240630.htm
UAL,100517,10-Q,2024-10-16,2024-09-30,0000100517-24-000136,ual-20240930.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000136/ual-20240930.htm
UAL,100517,10-K,2025-02-27,2024-12-31,0000100517-25-000046,ual-20241231.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000046/ual-20241231.htm
UAL,100517,10-Q,2025-04-16,2025-03-31,0000100517-25-000091,ual-20250331.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000091/ual-20250331.htm
UAL,100517,10-Q,2025-07-17,2025-06-30,0000100517-25-000147,ual-20250630.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000147/ual-20250630.htm
UAL,100517,10-Q,2025-10-16,2025-09-30,0000100517-25-000193,ual-20250930.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000193/ual-20250930.htm
UAL,100517,10-K,2026-02-12,2025-12-31,0000100517-26-000023,ual-20251231.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051726000023/ual-20251231.htm
UAL,100517,10-Q,2026-04-22,2026-03-31,0000100517-26-000091,ual-20260331.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051726000091/ual-20260331.htm
UPS,1090727,10-Q,2023-08-08,2023-06-30,0001090727-23-000038,ups-20230630.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072723000038/ups-20230630.htm
UPS,1090727,10-Q,2023-11-01,2023-09-30,0001090727-23-000054,ups-20230930.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072723000054/ups-20230930.htm
UPS,1090727,10-K,2024-02-20,2023-12-31,0001090727-24-000008,ups-20231231.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000008/ups-20231231.htm
UPS,1090727,10-Q,2024-05-03,2024-03-31,0001090727-24-000028,ups-20240331.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000028/ups-20240331.htm
UPS,1090727,10-Q,2024-08-07,2024-06-30,0001090727-24-000045,ups-20240630.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000045/ups-20240630.htm
UPS,1090727,10-Q,2024-11-06,2024-09-30,0001090727-24-000064,ups-20240930.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000064/ups-20240930.htm
UPS,1090727,10-K,2025-02-18,2024-12-31,0001090727-25-000019,ups-20241231.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000019/ups-20241231.htm
UPS,1090727,10-Q,2025-05-07,2025-03-31,0001090727-25-000049,ups-20250331.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000049/ups-20250331.htm
UPS,1090727,10-Q,2025-08-06,2025-06-30,0001090727-25-000064,ups-20250630.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000064/ups-20250630.htm
UPS,1090727,10-Q,2025-11-05,2025-09-30,0001628280-25-049661,ups-20250930.htm,https://www.sec.gov/Archives/edgar/data/1090727/000162828025049661/ups-20250930.htm
UPS,1090727,10-K,2026-02-17,2025-12-31,0001628280-26-008432,ups-20251231.htm,https://www.sec.gov/Archives/edgar/data/1090727/000162828026008432/ups-20251231.htm
UPS,1090727,10-Q,2026-05-06,2026-03-31,0001628280-26-031154,ups-20260331.htm,https://www.sec.gov/Archives/edgar/data/1090727/000162828026031154/ups-20260331.htm
WMT,104169,10-Q,2023-09-01,2023-07-31,0000104169-23-000097,wmt-20230731.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416923000097/wmt-20230731.htm
WMT,104169,10-Q,2023-11-30,2023-10-31,0000104169-23-000132,wmt-20231031.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416923000132/wmt-20231031.htm
WMT,104169,10-K,2024-03-15,2024-01-31,0000104169-24-000056,wmt-20240131.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416924000056/wmt-20240131.htm
WMT,104169,10-Q,2024-06-07,2024-04-30,0000104169-24-000105,wmt-20240430.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416924000105/wmt-20240430.htm
WMT,104169,10-Q,2024-08-30,2024-07-31,0000104169-24-000141,wmt-20240731.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416924000141/wmt-20240731.htm
WMT,104169,10-Q,2024-12-06,2024-10-31,0000104169-24-000178,wmt-20241031.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416924000178/wmt-20241031.htm
WMT,104169,10-K,2025-03-14,2025-01-31,0000104169-25-000021,wmt-20250131.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416925000021/wmt-20250131.htm
WMT,104169,10-Q,2025-06-06,2025-04-30,0000104169-25-000090,wmt-20250430.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416925000090/wmt-20250430.htm
WMT,104169,10-Q,2025-08-29,2025-07-31,0000104169-25-000137,wmt-20250731.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416925000137/wmt-20250731.htm
WMT,104169,10-Q,2025-12-03,2025-10-31,0000104169-25-000191,wmt-20251031.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416925000191/wmt-20251031.htm
WMT,104169,10-K,2026-03-13,2026-01-31,0000104169-26-000055,wmt-20260131.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416926000055/wmt-20260131.htm
WMT,104169,10-Q,2026-05-29,2026-04-30,0000104169-26-000102,wmt-20260430.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416926000102/wmt-20260430.htm
