date,rel_log_fwd_rv21_vs_spy,log_fwd_rv21,post_ai_signal_shift1,log_vix_lag1,power_yoy_z_lagged,ticker
2019-09-25,-0.37055990713820197,-2.3914206741055737,0.0,2.836150158982343,-0.41440118248710484,XLU
2019-09-26,-0.3223071066055372,-2.3389667243628596,0.0,2.770085594411824,-0.41319373433755463,XLU
2019-09-27,-0.21965674253786682,-2.2354997805422796,0.0,2.7769541607590176,-0.4119867590105335,XLU
2019-09-30,-0.2121235196860387,-2.2352290330494817,0.0,2.8460714591247,-0.4107802511847212,XLU
2019-10-01,-0.1275223542905719,-2.1987820655033823,0.0,2.7874773206398227,-0.4095742055430848,XLU
2019-10-02,-0.07279882391710091,-2.27774692869477,0.0,2.921008698583398,-0.9110223925342614,XLU
2019-10-03,-0.08143742460646397,-2.277353324105701,0.0,3.0233474146113988,-0.9087905438259938,XLU
2019-10-04,-0.009350251291286416,-2.292188833927708,0.0,2.9507349515162145,-0.9065637161391573,XLU
2019-10-07,0.05199847659603751,-2.241021581439265,0.0,2.835563575129299,-0.9041457771246338,XLU
2019-10-08,0.18182521448646316,-2.281132737142156,0.0,2.882563609622572,-0.9017330065508293,XLU
2019-10-09,0.3353097368941982,-2.195766883998937,0.0,3.009635212581242,-0.8993253621346476,XLU
2019-10-10,0.3819917612462751,-2.187850779911559,0.0,2.925309776513262,-0.8969228018541766,XLU
2019-10-11,0.5114274566256283,-2.1765068782187065,0.0,2.866192884829866,-0.8945252839450094,XLU
2019-10-14,0.490497864181354,-2.193315329754106,0.0,2.7459880355456865,-0.8921327668965969,XLU
2019-10-15,0.7243985865690008,-2.102843640370884,0.0,2.678964599261624,-0.8897452094486388,XLU
2019-10-16,0.7282103397793471,-2.099836740048236,0.0,2.605648264666775,-0.8873625705875071,XLU
2019-10-17,0.6604198978953018,-2.098313223313168,0.0,2.615934934502575,-0.8849848095427045,XLU
2019-10-18,0.686530811225583,-2.1009490906021036,0.0,2.6239436890389327,-0.8826118857833559,XLU
2019-10-21,0.7608434336220764,-2.1044959595831316,0.0,2.6567569067146595,-0.8802437590147315,XLU
2019-10-22,0.7624960971265358,-2.0970081330788446,0.0,2.6390573296152584,-0.8778803891748019,XLU
2019-10-23,0.7716694511164173,-2.0986425985432144,0.0,2.671386219368722,-0.8755217364308245,XLU
2019-10-24,0.7628550043164299,-2.1032352448367857,0.0,2.6397713766859487,-0.8731677611759606,XLU
2019-10-25,0.6499357348508918,-2.1424212962353404,0.0,2.6181254963566425,-0.8708184240259197,XLU
2019-10-28,0.6090786325300179,-2.2274805998406606,0.0,2.537657185017819,-0.8684736858156354,XLU
2019-10-29,0.5769358308436674,-2.226373839636621,0.0,2.573375271587755,-0.8661335075959696,XLU
2019-10-30,0.5286696233938031,-2.2674675383273795,0.0,2.5802168151427143,-0.8637978506304415,XLU
2019-10-31,0.4398336647410317,-2.2604008925933328,0.0,2.512035310988585,-0.8614666763919862,XLU
2019-11-01,0.4962972053118788,-2.259778808869597,0.0,2.581730854622391,-0.8591399465597391,XLU
2019-11-04,0.4017161184454019,-2.3230175990713153,0.0,2.509599277885271,0.07461164573180176,XLU
2019-11-05,0.32956543272252325,-2.392381830777674,0.0,2.551786172681018,0.07449900364811461,XLU
2019-11-06,0.2222605987641706,-2.396437201754798,0.0,2.572612259326932,0.07438636331911988,XLU
2019-11-07,0.08064501875632146,-2.5407784343493636,0.0,2.5352828480448486,0.07427372474051143,XLU
2019-11-08,0.06882051170843395,-2.5581080801530978,0.0,2.5439613766098743,0.07416108790798316,XLU
2019-11-11,0.03198512583725144,-2.5899406735882162,0.0,2.4907230098256137,0.07404845281722952,XLU
2019-11-12,-0.028026626064826754,-2.576894373632421,0.0,2.540814248659574,0.07393581946394515,XLU
2019-11-13,-0.22307924606503837,-2.7716975610272603,0.0,2.54002597307657,0.07382318784382495,XLU
2019-11-14,-0.08537799169388594,-2.5918958136659147,0.0,2.5649493574615367,0.07371055795256425,XLU
2019-11-15,-0.035614461423121746,-2.5913399111164286,0.0,2.568788148384401,0.0735979297858584,XLU
2019-11-18,-0.022431373026298385,-2.5786942408782454,0.0,2.4890646757652832,0.07348530333940327,XLU
2019-11-19,-0.04544199325002651,-2.5853819017700035,0.0,2.5225235164208617,0.07337267860889495,XLU
2019-11-20,-0.0394513444415554,-2.574345352071659,0.0,2.554121692112525,0.07326005559002978,XLU
2019-11-21,0.03278404108819366,-2.5023603286453864,0.0,2.5478814280551156,0.07314743427850445,XLU
2019-11-22,0.039193964137835824,-2.5006858024713674,0.0,2.5748996970306925,0.07303481467001592,XLU
2019-11-25,0.06307460514959518,-2.5080573595354383,0.0,2.5128460308425487,0.07292219676026133,XLU
2019-11-26,0.06610883956978508,-2.510243891110886,0.0,2.474014198980387,0.07280958054493823,XLU
2019-11-27,0.05229916422895586,-2.512996220345698,0.0,2.4458192577743234,0.07269696601974436,XLU
2019-11-29,0.07314041158538354,-2.500254105308506,0.0,2.463853240590168,0.07258435318037783,XLU
2019-12-02,0.1533914074186935,-2.4059021655172663,0.0,2.5352828480448486,0.07247174202253703,XLU
2019-12-03,0.13865677725670444,-2.4082712167981573,0.0,2.7020321185427174,-0.44309012124812297,XLU
2019-12-04,0.11781367279035537,-2.452480144243812,0.0,2.770085594411824,-0.4424623589996329,XLU
2019-12-05,0.11218094568742343,-2.453318015765246,0.0,2.69462719365756,-0.44206540233548197,XLU
2019-12-06,0.16354723876433752,-2.460496270931268,0.0,2.675527040923073,-0.4416685907985536,XLU
2019-12-09,0.13868067943528528,-2.4461383571313355,0.0,2.6115392923189495,-0.44127192416342514,XLU
2019-12-10,0.1368207731728246,-2.440604500809197,0.0,2.7638001945596176,-0.44087540220498944,XLU
2019-12-11,0.12045577984885325,-2.418041599187828,0.0,2.752386034385003,-0.4404790246984524,XLU
2019-12-12,0.18679084359234066,-2.425492412910322,0.0,2.707383296845538,-0.4400827914193334,XLU
2019-12-13,0.27449049322445385,-2.3325390287195598,0.0,2.634762375230749,-0.43968670214346395,XLU
2019-12-16,0.17182254313968226,-2.4117698603503586,0.0,2.5360749454234384,-0.4392907566469877,XLU
2019-12-17,0.18878457309199037,-2.3847955234633367,0.0,2.4965058139116447,-0.4388949547063585,XLU
2019-12-18,0.22977610329097908,-2.339860081576379,0.0,2.50878592047404,-0.43849929609834093,XLU
2019-12-19,0.25335027970868795,-2.333698117002356,0.0,2.532108245207593,-0.438103780600009,XLU
2019-12-20,0.29213743755958266,-2.3141675454527095,0.0,2.5257286443082556,-0.43770840798874555,XLU
2019-12-23,0.1615558682473539,-2.3659739700536164,0.0,2.52652834277473,-0.4373131780422415,XLU
2019-12-24,-0.03542931370484714,-2.3631058057389245,0.0,2.5344901227505985,-0.4369180905384952,XLU
2019-12-26,-0.07449930817323924,-2.3538131769145503,0.0,2.539237000354669,-0.43652314525581143,XLU
2019-12-27,-0.07608193910905214,-2.355040043336883,0.0,2.537657185017819,-0.43612834197280137,XLU
2019-12-30,-0.010161185277505869,-2.300735016177191,0.0,2.5974910332585845,-0.4357336804683815,XLU
2019-12-31,-0.17052363919386737,-2.2977074333175738,0.0,2.695977599275783,-0.4353391605217724,XLU
2020-01-02,-0.25429690321361864,-2.39512838635282,0.0,2.6232182462075144,-0.4349447819124993,XLU
2020-01-03,-0.25844163066112325,-2.330039488241642,0.0,2.523325781105642,-0.7718036103137285,XLU
2020-01-06,-0.29104805553045,-2.3201500940068653,0.0,2.640484914257205,-0.7707197323220447,XLU
2020-01-07,-0.2933912244662755,-2.3213296870539577,0.0,2.6282852601762876,-0.769570788046431,XLU
2020-01-08,-0.2872863550369704,-2.3151182253025486,0.0,2.6239436890389327,-0.7684233956315283,XLU
2020-01-09,-0.30027283316456943,-2.3247737418202172,0.0,2.598979091866817,-0.767277549518493,XLU
2020-01-10,-0.29460067013995506,-2.3209303668934007,0.0,2.5289235321627515,-0.7661332441725803,XLU
2020-01-13,-0.3154975126664423,-2.3438105142587906,0.0,2.530517194449025,-0.7649904740830019,XLU
2020-01-14,-0.24580386955661204,-2.2745294353375045,0.0,2.511223933334612,-0.763849233762782,XLU
2020-01-15,-0.3371893663304735,-2.3667950308673484,0.0,2.516889723350716,-0.7627095177486168,XLU
2020-01-16,-0.294331957943343,-2.345952769105289,0.0,2.519308082648162,-0.7615713206007333,XLU
2020-01-17,-0.25454079877454694,-2.3014278232514673,0.0,2.511223933334612,-0.7604346369027496,XLU
2020-01-21,-0.30306067289088023,-2.3452551100593078,0.0,2.4932054841291187,-0.7592994612615366,XLU
2020-01-22,-0.343983647780135,-2.3493739018774455,0.0,2.5533438410275884,-0.7581657883070807,XLU
2020-01-23,-0.5868221516227288,-2.3116876634655275,0.0,2.5580021930391945,-0.7570336126923454,XLU
2020-01-24,-0.5119242255079866,-2.095083894386203,0.0,2.5634096760090963,-0.7559029290931383,XLU
2020-01-27,-0.4381205673983095,-2.057814583884118,0.0,2.678278071588368,-0.7547737322079738,XLU
2020-01-28,-0.21006939149364912,-1.5906182603170063,0.0,2.903068563580112,-0.7536460167579411,XLU
2020-01-29,-0.0683965524219281,-1.447330742473365,0.0,2.7899374027516357,-0.75251977748657,XLU
2020-01-30,0.04863440339736447,-1.1846913477549852,0.0,2.796671355516472,-0.7513950091596995,XLU
2020-01-31,0.02241096655291197,-1.1762241688243178,0.0,2.740194639652674,-0.7502717065653471,XLU
2020-02-03,0.08656706556745863,-1.0141164662200168,0.0,2.935982277247362,-0.7491498645135786,XLU
2020-02-04,0.045706495624015187,-1.0077169634910919,0.0,2.8887036625848097,-0.40721135676304443,XLU
2020-02-05,0.04079846828156697,-1.0054717583863395,0.0,2.7757088020408553,-0.4052818315690033,XLU
2020-02-06,-0.08359013903681434,-0.8819045622650608,0.0,2.7180005067758577,-0.40335047975818816,XLU
2020-02-07,-0.15043944017325794,-0.8792722294668931,0.0,2.7053799750962626,-0.4014172618797879,XLU
2020-02-10,-0.12515438324461636,-0.794692760683151,0.0,2.738902681846048,-0.3994821380986394,XLU
2020-02-11,-0.06045994812816563,-0.5397711805453437,0.0,2.710713315985326,-0.39754506818771024,XLU
2020-02-12,-0.10809315179721002,-0.4923858236680695,0.0,2.71997879207129,-0.3956060115204231,XLU
2020-02-13,-0.06698142793287876,-0.3021348569491256,0.0,2.6203112701361366,-0.3936649270628217,XLU
2020-02-14,0.044950466222489355,-0.16435365400989801,0.0,2.649714597130255,-0.3917217733655725,XLU
2020-02-18,0.03665668057089483,-0.14867232705273759,0.0,2.615934934502575,-0.389776508555797,XLU
2020-02-19,0.06414188585001972,-0.12134573391409174,0.0,2.6966521510052726,-0.38782909032873025,XLU
2020-02-20,0.09728927067230403,-0.07174748176363271,0.0,2.66583836025124,-0.38587947593920363,XLU
2020-02-21,0.11119379939657574,-0.05312272724970275,0.0,2.744703545717899,-0.3839276221929424,XLU
2020-02-24,0.12495286067110642,0.011203837876773053,0.0,2.8379081838935654,-0.38197348543767806,XLU
2020-02-25,0.13153336774119326,0.012285278922965078,0.0,3.220075132876583,-0.3800170215540654,XLU
2020-02-26,0.1448421856937005,0.049439763830367425,0.0,3.32683298007059,-0.3780581859464043,XLU
2020-02-27,0.14212608416868572,0.037954049627534445,0.0,3.31636542676746,-0.37609693353315615,XLU
2020-02-28,0.1356763039549411,0.038866921683022686,0.0,3.6676558137657853,-0.37413321873725264,XLU
2020-03-02,0.1384368839710019,0.030049040375154584,0.0,3.691625694998904,-0.37216699547618853,XLU
2020-03-03,0.14942785431354946,0.05046446741149841,0.0,3.5091544683780573,-1.4382080869042302,XLU
2020-03-04,0.14659225414259536,0.038962458468820835,0.0,3.606041167516616,-1.4353621743970653,XLU
2020-03-05,0.15954516623838325,0.04493998214681979,0.0,3.4654233468066336,-1.432526785375262,XLU
2020-03-06,0.1597334340971082,0.07406484650387009,0.0,3.6793340143114133,-1.429701846572762,XLU
2020-03-09,0.1935790781305296,0.058467740208059026,0.0,3.736239992729591,-1.4268872854330106,XLU
2020-03-10,0.21949504969555733,0.07281117367348175,0.0,3.9974664704346083,-1.4240830301000984,XLU
2020-03-11,0.23530744292860925,0.07002137529407654,0.0,3.856510279368089,-1.4212890094100432,XLU
2020-03-12,0.2702462348682269,0.01329171524916818,0.0,3.9871305062243927,-1.418505152882199,XLU
2020-03-13,0.3213631000654424,0.0016056274525296293,0.0,4.323735242471457,-1.4157313907107998,XLU
2020-03-16,0.408716711036344,-0.08581080853083069,0.0,4.057507703832839,-1.4129676537566278,XLU
2020-03-17,0.3393927134485408,-0.2014497620950268,0.0,4.415098705258881,-1.410213873538808,XLU
2020-03-18,0.36707251232425575,-0.21027605608001462,0.0,4.329548476271455,-1.4074699822267271,XLU
2020-03-19,0.3415297067902642,-0.22992411347037747,0.0,4.336636892456721,-1.4047359126320733,XLU
2020-03-20,0.2939897541635511,-0.2964416560660559,0.0,4.276666119016055,-1.402011598200992,XLU
2020-03-23,0.2764369296139375,-0.3177012481159841,0.0,4.190260632915152,-1.3992969730063636,XLU
2020-03-24,0.32159874249444276,-0.448173892570506,0.0,4.12049952217643,-1.3965919717401922,XLU
2020-03-25,0.3135621602872459,-0.45702728624906436,0.0,4.121797559312228,-1.393896529706108,XLU
2020-03-26,0.2963743572407719,-0.5667727336984042,0.0,4.158101539955101,-1.3912105828119798,XLU
2020-03-27,0.3271490673684295,-0.5670580087403416,0.0,4.110873864173311,-1.38853406756264,XLU
2020-03-30,0.31640633666946727,-0.590652480861402,0.0,4.182660657239654,-1.3858669210527101,XLU
2020-03-31,0.29843355601756605,-0.6137323510301458,0.0,4.044453824687379,-1.3832090809595385,XLU
2020-04-01,0.2821248067369203,-0.6850527023027435,0.0,3.980429055192082,-1.380560485536236,XLU
2020-04-02,0.28232178618988524,-0.706614932835503,0.0,4.044103369852844,-0.7164065250567165,XLU
2020-04-03,0.25583386685208354,-0.7386584687782904,0.0,3.930059364917036,-0.7160227125222883,XLU
2020-04-06,0.3546789338147235,-0.8680939822435204,0.0,3.8458831866214758,-0.7183799895693712,XLU
2020-04-07,0.3399813604699956,-0.8730008987036023,0.0,3.811981688349307,-0.7207472802111948,XLU
2020-04-08,0.3083078049769763,-0.9637476183135545,0.0,3.8437441810118846,-0.72312467142818,XLU
2020-04-09,0.230659429840802,-1.0591272991893517,0.0,3.769306668027498,-0.7255122512609441,XLU
2020-04-13,0.1553899992812433,-1.109598892825367,0.0,3.729781401492564,-0.7279101088271082,XLU
2020-04-14,0.15255176837809414,-1.153748035456176,0.0,3.717709791306352,-0.7303183343384344,XLU
2020-04-15,0.11440337541362822,-1.218763830884011,0.0,3.6312502968263773,-0.7327370191182968,XLU
2020-04-16,0.12678538400290473,-1.2065657626544217,0.0,3.709661997032701,-0.735166255619496,XLU
2020-04-17,0.15009563775988033,-1.1671351615611094,0.0,3.691625694998904,-0.7376061374424264,XLU
2020-04-20,0.086624553427463,-1.2484268590564125,0.0,3.641525797727291,-0.7400567593535989,XLU
2020-04-21,0.12978845278722773,-1.2666741284016776,0.0,3.7803185562070047,-0.7425182173045359,XLU
2020-04-22,0.11636688748259183,-1.3245208682958023,0.0,3.815732341749633,-0.744990608451039,XLU
2020-04-23,0.10178236307570776,-1.3387206191844543,0.0,3.7371933034881595,-0.7474740311728446,XLU
2020-04-24,0.10663548988805371,-1.3383458802467854,0.0,3.7227976981297513,-0.7499685850936725,XLU
2020-04-27,0.1080922433549234,-1.3354665421837753,0.0,3.5815726096190477,-0.752474371101679,XLU
2020-04-28,0.17758014301079106,-1.2679022553326966,0.0,3.5052570790885054,-0.7549914913703233,XLU
2020-04-29,0.25118322045622143,-1.2697438478082042,0.0,3.513632801901214,-0.7575200493796578,XLU
2020-04-30,0.22857682060210727,-1.301382970115337,0.0,3.4413791566371685,-0.7600601499380519,XLU
2020-05-01,0.2728332373281954,-1.3483788537712913,0.0,3.5307626306984643,-0.76261189920436,XLU
2020-05-04,0.2554270608366853,-1.3407459678058697,0.0,3.6160398710106265,-1.5467322230282576,XLU
2020-05-05,0.2891279378573104,-1.3185206503016027,0.0,3.582685291644233,-1.5418385921561266,XLU
2020-05-06,0.11194577566667774,-1.4139586771024857,0.0,3.5148236598968343,-1.5369730820850198,XLU
2020-05-07,0.1768281823925817,-1.3490144126931534,0.0,3.529883691318811,-1.5321353792492174,XLU
2020-05-08,0.20571306716858806,-1.3479585934461156,0.0,3.448080984547571,-1.5273251748535475,XLU
2020-05-11,0.20296015007209922,-1.346533531683676,0.0,3.3314899528769466,-1.5225421647794002,XLU
2020-05-12,0.01925166890828378,-1.2279886399833817,0.0,3.3167282139665804,-1.5177860494929902,XLU
2020-05-13,0.02762684000107396,-1.2326259757092661,0.0,3.4977189763624423,-1.5130565339558102,XLU
2020-05-14,0.026947689194301905,-1.2374390802364392,0.0,3.5633161965381612,-1.5083533275372072,XLU
2020-05-15,-0.009640401460785819,-1.2489073058446138,0.0,3.4846190085179267,-1.5036761439290256,XLU
2020-05-18,-0.07588033543997041,-1.3826805805275333,0.0,3.4622924618826887,-1.4990247010622624,XLU
2020-05-19,-0.09409877191581595,-1.409692215685455,0.0,3.377587489984132,-1.4943987210256704,XLU
2020-05-20,0.00014394168425679865,-1.3368112740481262,0.0,3.4187098292376317,-1.4897979299862654,XLU
2020-05-21,-1.0461636651415418e-05,-1.337584650109154,0.0,3.3318472953500904,-1.4852220581116773,XLU
2020-05-22,-0.003216134132391746,-1.3392688572466638,0.0,3.3854067190083033,-1.4806708394942971,XLU
2020-05-26,-0.04265635135439272,-1.3356655764025778,0.0,3.3379025258712374,-1.4761440120771754,XLU
2020-05-27,-0.03303680260720654,-1.3344339371322635,0.0,3.33256159744345,-1.4716413175816159,XLU
2020-05-28,-0.14556109890682234,-1.4024644631555,0.0,3.318540178366135,-1.4671625014364258,XLU
2020-05-29,-0.1318264864226839,-1.3746193571922507,0.0,3.3530570116713276,-1.4627073127087735,XLU
2020-06-01,-0.15417014662144735,-1.3865709759674052,0.0,3.3145495832564333,-1.4582755040366153,XLU
2020-06-02,-0.10754420993976765,-1.3413065586081216,0.0,3.340385226049894,-1.0183674251622754,XLU
2020-06-03,-0.109261320465597,-1.3533632615021003,0.0,3.289893317788574,-1.0156949455382402,XLU
2020-06-04,-0.141273607309212,-1.3691872633605602,0.0,3.244933353240963,-1.0138144973452807,XLU
2020-06-05,-0.11609161971500592,-1.3827400815521862,0.0,3.2507619930386347,-1.0119384876633792,XLU
2020-06-08,-0.1724305019611454,-1.4456439686866096,0.0,3.199489129737002,-1.0100668931349313,XLU
2020-06-09,-0.19595686598683648,-1.4709672136232905,0.0,3.2507619930386347,-1.0081996905639026,XLU
2020-06-10,-0.1668422225275723,-1.4363591160790503,0.0,3.3167282139665804,-1.006336856914357,XLU
2020-06-11,-0.0002629380906740142,-1.6414121443243583,0.0,3.3167282139665804,-1.004478369308995,XLU
2020-06-12,0.00851619282853977,-1.6288014401763347,0.0,3.708436975774364,-1.0026242050277125,XLU
2020-06-15,0.004154883020375699,-1.6335926779148688,0.0,3.58601582288268,-1.000774341506177,XLU
2020-06-16,0.08495483509643731,-1.612150921504286,0.0,3.5380566087362966,-0.9989287563344124,XLU
2020-06-17,0.15544234814725844,-1.5432647322551634,0.0,3.5166071787906032,-0.9970874272554066,XLU
2020-06-18,0.16639252606094268,-1.520855980306008,0.0,3.510649551694795,-0.9952503321637319,XLU
2020-06-19,0.060777312489445734,-1.631460756962106,0.0,3.494687683058813,-0.9934174491041791,XLU
2020-06-22,0.08375835456067282,-1.610017913286901,0.0,3.5587707383536116,-0.9915887562704072,XLU
2020-06-23,0.04695225051330354,-1.6254510560422497,0.0,3.4585224626901017,-0.9897642320036099,XLU
2020-06-24,0.1604265657534356,-1.6317281895854123,0.0,3.4458520489553246,-0.9879438547911935,XLU
2020-06-25,0.1726502812274333,-1.632849513242562,0.0,3.521643539247121,-0.9861276032654714,XLU
2020-06-26,0.3262387119453145,-1.615562087239893,0.0,3.4725874156353305,-0.9843154562023706,XLU
2020-06-29,0.2927475099692478,-1.6679067202843332,0.0,3.547603853575341,-0.9825073925201555,XLU
2020-06-30,0.3377613503824881,-1.6702559484142891,0.0,3.4588371827147846,-0.9807033912781618,XLU
2020-07-01,0.23401527179880066,-1.7696188033746676,0.0,3.4154289739376598,-0.9789034316755456,XLU
2020-07-02,0.2508433408646422,-1.7469378511341793,0.0,3.3541058034516236,-1.7922697010747313,XLU
2020-07-06,0.3216228705523083,-1.7535411815702202,0.0,3.3207101417746054,-1.7862260253905744,XLU
2020-07-07,0.37787300549579217,-1.7243320955435555,0.0,3.3300593729432615,-1.7798928026302554,XLU
2020-07-08,0.37469921588069477,-1.7330295810273992,0.0,3.3820145726149287,-1.7736056196871406,XLU
2020-07-09,0.41372007236950914,-1.7072162089377354,0.0,3.3350575764405894,-1.7673638609528433,XLU
2020-07-10,0.38651950109446975,-1.7753908627606783,0.0,3.376221403414324,-1.7611669222226938,XLU
2020-07-13,0.48066104425020373,-1.6843975636158361,0.0,3.3065203682683353,-1.7550142104242237,XLU
2020-07-14,0.48945638144391945,-1.6639279130313331,0.0,3.4716558026486775,-1.7489051433535194,XLU
2020-07-15,0.524415893102508,-1.6660901900871232,0.0,3.3850680152391712,-1.7428391494191677,XLU
2020-07-16,0.5154187676512656,-1.6803325452787203,0.0,3.3235961438836266,-1.7368156673935429,XLU
2020-07-17,0.42030958968948995,-1.7746299024063037,0.0,3.332204510175204,-1.7308341461711865,XLU
2020-07-20,0.41698867844616516,-1.8079204398191335,0.0,3.2457124907055523,-1.7248940445340373,XLU
2020-07-21,0.4078299700382364,-1.8105004405087053,0.0,3.197039092829453,-1.718994830923294,XLU
2020-07-22,0.38341013369983434,-1.846483786209847,0.0,3.2124552632081076,-1.7131359832176745,XLU
2020-07-23,0.45714573680447423,-1.8461212264610702,0.0,3.19129904454962,-1.7073169885178732,XLU
2020-07-24,0.4300817480613186,-1.8384324959384708,0.0,3.261168734133071,-1.7015373429370106,XLU
2020-07-27,0.43962692533721826,-1.8521719683019755,0.0,3.2519236848195052,-1.6957965513968696,XLU
2020-07-28,0.3811139640540393,-1.8771708601000556,0.0,3.208421357712853,-1.6900941274297467,XLU
2020-07-29,0.4648100711071803,-1.879975126939761,0.0,3.236322759464752,-1.6844295929857185,XLU
2020-07-30,0.44856950001115403,-1.8778393237341138,0.0,3.1822118563252286,-1.6788024782451632,XLU
2020-07-31,0.4819321330605524,-1.8761614100259467,0.0,3.2092294570604114,-1.6732123214363606,XLU
2020-08-03,0.4595114553168995,-1.872535382044603,0.0,3.197039092829453,-1.6676586686580126,XLU
2020-08-04,0.524091228845244,-1.6989600194315533,0.0,3.1896529944715897,0.05921442107771916,XLU
2020-08-05,0.11930602063835583,-1.7058826264630231,0.0,3.168003504127518,0.05837972276528766,XLU
2020-08-06,0.11384973345383931,-1.7060950685821452,0.0,3.1350593288193775,0.057544697812744273,XLU
2020-08-07,-0.09193494848965722,-1.761629534591296,0.0,3.1201598350871125,0.05670934410268921,XLU
2020-08-10,-0.11760791092124823,-1.7277912148820418,0.0,3.100542596684933,0.055873659512715196,XLU
2020-08-11,-0.18694932772094575,-1.7625842281366895,0.0,3.0969341161400745,0.055037641915374844,XLU
2020-08-12,-0.20201089874481992,-1.8052329899683273,0.0,3.1793030783228886,0.054201289178147746,XLU
2020-08-13,-0.18711319639477675,-1.766052202830095,0.0,3.1036894458780013,0.05336459916340755,XLU
2020-08-14,-0.1972619398029256,-1.7726296592595314,0.0,3.0969341161400745,0.05252756972838874,XLU
2020-08-17,-0.1980647632165793,-1.7726267350003464,0.0,3.0933125672924255,0.05169019872515324,XLU
2020-08-18,-0.19855723340947895,-1.762956367742209,0.0,3.0610517575420677,0.05085248400055702,XLU
2020-08-19,-0.1552788496765769,-1.7039349887534814,0.0,3.0685179539203564,0.05001442339621629,XLU
2020-08-20,-0.1777339002444256,-1.7112673011395805,0.0,3.115291549229524,0.04917601474847367,XLU
2020-08-21,-0.18265840650487752,-1.704709108532886,0.0,3.123245563630877,0.04833725588836419,XLU
2020-08-24,-0.2074770139475941,-1.6759621415138723,0.0,3.115291549229524,0.047498144641581024,XLU
2020-08-25,-0.2013079424663209,-1.6703724160148465,0.0,3.107720813018059,0.04665867882844111,XLU
2020-08-26,-0.19551121365545066,-1.6470234531978525,0.0,3.092405191982908,0.045818856263850585,XLU
2020-08-27,-0.22448688476907463,-1.6476595224684525,0.0,3.1471649969860382,0.04497867475727005,XLU
2020-08-28,-0.2246121384450066,-1.648987549346555,0.0,3.1974478493938725,0.04413813211267954,XLU
2020-08-31,-0.2177238041528824,-1.6375728322706695,0.0,3.1337535315764806,0.043297226128543545,XLU
2020-09-01,-0.21801315132316668,-1.6427031417341538,0.0,3.273742720531385,0.04245595459777558,XLU
2020-09-02,-0.3536801838074799,-1.7904592589321253,0.0,3.2627013365381456,0.20076518990864264,XLU
2020-09-03,-0.23959732756368757,-1.7847514711243924,0.0,3.2797827482859945,0.19974544821031126,XLU
2020-09-04,-0.24933766647710387,-1.7766392652412448,0.0,3.5145260215560947,0.19884640151727223,XLU
2020-09-08,-0.18435443478292468,-1.7753201501094806,0.0,3.4258899942525267,0.19794727685691982,XLU
2020-09-09,-0.10667557303242647,-1.7437241407368191,0.0,3.448716868528817,0.19704807189431703,XLU
2020-09-10,-0.1321890398379133,-1.8067129406658373,0.0,3.3607225305592063,0.19614878429193586,XLU
2020-09-11,-0.16640973283277272,-1.7992462963238696,0.0,3.391483658659055,0.19524941170962395,XLU
2020-09-14,-0.17716514337253786,-1.8305959764037405,0.0,3.2910104538604994,0.1943499518045716,XLU
2020-09-15,-0.1896330604912193,-1.840722073749735,0.0,3.2523106157114876,0.1934504022312779,XLU
2020-09-16,-0.1876260923023365,-1.8410492627630677,0.0,3.2422016561344913,0.19255076064151774,XLU
2020-09-17,-0.16365832948724335,-1.8299700799775418,0.0,3.259633852498868,0.19165102468430795,XLU
2020-09-18,-0.24080351885090545,-1.8904813579955195,0.0,3.2756341240863804,0.19075119200587365,XLU
2020-09-21,-0.22358828860919733,-1.8913532509743107,0.0,3.251536604154054,0.18985126024961435,XLU
2020-09-22,-0.2150096549921494,-1.8997609811874503,0.0,3.3243163620434584,0.18895122705607015,XLU
2020-09-23,-0.12618853503759064,-1.9111326474561672,0.0,3.29063821381853,0.1880510900628876,XLU
2020-09-24,-0.1600991930181792,-1.9441060318288725,0.0,3.352707169832234,0.18715084690478562,XLU
2020-09-25,-0.2637177831622026,-2.028796106672287,0.0,3.3502549109527053,0.18625049521352122,XLU
2020-09-28,-0.20960784946457722,-2.030851788993442,0.0,3.272606115475923,0.18535003261785507,XLU
2020-09-29,-0.18872341632307088,-1.793899660623517,0.0,3.265377678911282,0.18444945674351695,XLU
2020-09-30,-0.211508270826126,-1.8100067787572403,0.0,3.268427621122788,0.18354876521317126,XLU
2020-10-01,-0.224313123142597,-1.8128059280126527,0.0,3.272227032190504,0.18264795564638228,XLU
2020-10-02,-0.15907729848951124,-1.7428134074092272,0.0,3.284663593980715,-0.2569211098226493,XLU
2020-10-05,-0.14892100946219378,-1.7330349557125029,0.0,3.318902108561333,-0.25928626970322705,XLU
2020-10-06,-0.15844765882993905,-1.7036836959243098,0.0,3.3307748846214262,-0.2616619931355332,XLU
2020-10-07,-0.16073497679023196,-1.6961363861561778,0.0,3.3837120517931956,-0.26404839927181684,XLU
2020-10-08,-0.2119012226323398,-1.7574697127578187,0.0,3.3343450556416125,-0.26644560909600484,XLU
2020-10-09,-0.15804216621277112,-1.6935613670648353,0.0,3.271847732788766,-0.26885374546083457,XLU
2020-10-12,-0.09583966343166228,-1.6651531368155852,0.0,3.2188758248682006,-0.2712729331259148,XLU
2020-10-13,-0.1031496229798281,-1.6708176904739014,0.0,3.221671899997255,-0.27370329879674105,XLU
