Date,CL=F,USO,SPY,XLE,XOP
2010-05-24,70.20999908447266,257.3599853515625,80.9232177734375,15.28086757659912,119.54210662841795
2010-05-25,68.75,254.8000030517578,81.00587463378906,15.316228866577148,120.03799438476562
2010-05-26,71.51000213623047,260.7200012207031,80.51748657226562,15.2838134765625,120.99879455566406
2010-05-27,74.55000305175781,274.4800109863281,83.2147445678711,15.93205451965332,127.4454345703125
2010-05-28,73.97000122070312,272.32000732421875,82.17039489746094,15.631509780883787,126.98055267333984
2010-06-01,72.58000183105469,265.44000244140625,80.78797912597656,14.888982772827148,122.2075424194336
2010-06-02,72.86000061035156,270.32000732421875,82.89167022705078,15.534272193908691,129.15008544921875
2010-06-03,74.61000061035156,274.0799865722656,83.17713165283203,15.74347972869873,132.4974365234375
2010-06-04,71.51000213623047,261.44000244140625,80.25456237792969,15.18952178955078,126.6706314086914
2010-06-07,71.44000244140625,260.7200012207031,79.25531768798828,15.05693244934082,125.33788299560548
2010-06-08,71.98999786376953,265.5199890136719,80.10428619384766,15.307390213012695,126.73258972167967
2010-06-09,74.37999725341797,271.6000061035156,79.67604064941406,15.148275375366213,125.86474609375
2010-06-10,75.4800033569336,278.1600036621094,82.00511932373047,15.908488273620604,132.1874237060547
2010-06-11,73.77999877929688,273.8399963378906,82.40328216552734,16.005720138549805,133.27223205566406
2010-06-14,75.12000274658203,274.6400146484375,82.27555084228516,15.923222541809082,133.0862579345703
2010-06-15,76.94000244140625,281.8399963378906,84.14633178710938,16.38878059387207,136.83645629882812
2010-06-16,77.66999816894531,283.9200134277344,84.11626434326172,16.376991271972656,137.08448791503906
2010-06-17,76.79000091552734,281.1199951171875,84.25153350830078,16.359310150146484,135.99966430664062
2010-06-18,77.18000030517578,283.2799987792969,84.34286499023438,16.460540771484375,136.51162719726562
2010-06-21,77.81999969482422,282.6400146484375,84.10130310058594,16.425020217895508,135.02210998535156
2010-06-22,77.20999908447266,280.0,82.7122802734375,15.945507049560549,130.0569305419922
2010-06-23,76.3499984741211,273.9200134277344,82.45565795898438,15.824142456054688,129.68453979492188
2010-06-24,76.51000213623047,275.1199951171875,81.08931732177734,15.492621421813965,127.20196533203124
2010-06-25,78.86000061035156,285.2799987792969,81.42900848388672,15.53702163696289,128.9087677001953
2010-06-28,78.25,281.67999267578125,81.17235565185547,15.326864242553713,126.98471069335938
2010-06-29,75.94000244140625,273.3599853515625,78.66614532470703,14.82070255279541,121.77131652832033
2010-06-30,75.62999725341797,271.67999267578125,77.91883850097656,14.705266952514648,120.99553680419922
2010-07-01,72.94999694824219,262.9599914550781,77.57159423828125,14.651985168457031,119.53694152832033
2010-07-02,72.13999938964844,260.79998779296875,77.14884948730469,14.616464614868164,118.5438995361328
2010-07-06,71.9800033569336,260.8800048828125,77.65462493896484,14.75854778289795,118.5749282836914
2010-07-07,74.06999969482422,269.20001220703125,80.10043334960938,15.27950382232666,123.41597747802734
2010-07-08,75.44000244140625,273.8399963378906,80.89302825927734,15.495587348937988,125.46411895751952
2010-07-09,76.08999633789062,274.7200012207031,81.4969711303711,15.575504302978516,125.58827209472656
2010-07-12,74.94999694824219,270.239990234375,81.5498046875,15.534066200256348,124.84354400634766
2010-07-13,77.1500015258789,277.9200134277344,82.78025817871094,15.720541000366213,126.70545959472656
2010-07-14,77.04000091552734,277.2799987792969,82.77269744873047,15.702784538269045,126.20891571044922
2010-07-15,76.62000274658203,276.6400146484375,82.79533386230469,15.685026168823242,126.20891571044922
2010-07-16,76.01000213623047,273.2799987792969,80.515625,15.312060356140137,121.89539337158205
2010-07-19,76.54000091552734,275.67999267578125,80.9912109375,15.40974235534668,121.77131652832033
2010-07-20,77.44000244140625,278.55999755859375,81.8895034790039,15.76197624206543,124.96758270263672
2010-07-21,76.55999755859375,273.6000061035156,80.8250961303711,15.50446605682373,123.50906372070312
2010-07-22,79.30000305175781,283.3599853515625,82.62928009033203,15.847820281982422,125.96067810058594
2010-07-23,78.9800033569336,283.1199951171875,83.34640502929688,15.918864250183104,126.70545959472656
2010-07-26,78.9800033569336,282.79998779296875,84.2145004272461,16.057981491088867,128.87774658203125
2010-07-27,77.5,277.3599853515625,84.20699310302734,15.98102569580078,126.64338684082033
2010-07-28,76.98999786376953,274.8800048828125,83.66349029541016,15.945507049560549,125.27793884277344
2010-07-29,78.36000061035156,280.4800109863281,83.25584411621094,15.969188690185549,126.4261703491211
2010-07-30,78.94999694824219,282.7200012207031,83.24072265625,15.936625480651855,125.92962646484376
2010-08-02,81.33999633789062,291.8399963378906,85.12037658691406,16.49310302734375,129.62249755859375
2010-08-03,82.55000305175781,295.2799987792969,84.71276092529297,16.487178802490234,130.0569305419922
2010-08-04,82.47000122070312,295.20001220703125,85.27891540527344,16.614463806152344,132.66366577148438
2010-08-05,82.01000213623047,293.67999267578125,85.18830108642578,16.667743682861328,132.97398376464844
2010-08-06,80.69999694824219,289.6000061035156,84.8410873413086,16.46942901611328,131.26718139648438
2010-08-09,81.4800033569336,292.239990234375,85.29400634765625,16.53750228881836,132.60162353515625
2010-08-10,80.25,286.9599914550781,84.83355712890625,16.401344299316406,131.26718139648438
2010-08-11,78.0199966430664,277.9200134277344,82.50848388671875,15.91294288635254,126.23992156982422
2010-08-12,75.73999786376953,271.3599853515625,82.00272369384766,15.818224906921388,124.75041961669922
2010-08-13,75.38999938964844,270.32000732421875,81.76117706298828,15.791584014892578,124.84354400634766
2010-08-16,75.23999786376953,268.8800048828125,81.7234115600586,15.78862476348877,124.03665161132812
2010-08-17,75.7699966430664,270.9599914550781,82.72737884521484,16.052061080932617,126.11582946777344
2010-08-18,75.41999816894531,269.44000244140625,82.87840270996094,15.898144721984863,125.09173583984376
2010-08-19,74.43000030517578,266.0,81.43656921386719,15.640624046325684,123.26085662841795
2010-08-20,73.45999908447266,263.6000061035156,81.17235565185547,15.448223114013672,121.36788177490234
2010-08-23,73.0999984741211,259.44000244140625,80.86286926269531,15.454141616821287,121.64712524414062
2010-08-24,71.62999725341797,254.16000366210935,79.66260528564453,15.214387893676758,118.94734954833984
2010-08-25,72.5199966430664,258.9599914550781,79.97207641601562,15.167019844055176,118.0163803100586
2010-08-26,73.36000061035156,260.9599914550781,79.43611907958984,15.030863761901855,118.0783920288086
2010-08-27,75.16999816894531,268.55999755859375,80.6666030883789,15.42158317565918,121.3988800048828
2010-08-30,74.69999694824219,264.1600036621094,79.49652099609375,15.196621894836426,120.46794891357422
2010-08-31,71.91999816894531,255.36000061035156,79.49652099609375,15.155184745788574,119.53694152832033
2010-09-01,73.91000366210938,263.6000061035156,81.87437438964844,15.720541000366213,123.57117462158205
2010-09-02,75.0199966430664,267.1199951171875,82.63682556152344,15.85078239440918,124.90557861328124
2010-09-03,74.5999984741211,264.7200012207031,83.70875549316406,16.043184280395508,127.0777816772461
2010-09-07,74.08999633789062,262.1600036621094,82.76518249511719,15.803421020507812,124.7193832397461
2010-09-08,74.66999816894531,265.1199951171875,83.34640502929688,15.939590454101562,125.99172973632812
2010-09-09,74.25,263.1199951171875,83.73139953613281,15.972142219543455,125.83648681640624
2010-09-10,76.44999694824219,270.1600036621094,84.15412902832031,16.13790512084961,127.23303985595705
2010-09-13,77.19000244140625,272.239990234375,85.09015655517578,16.268142700195312,128.7846221923828
2010-09-14,76.80000305175781,271.1199951171875,85.03736114501953,16.211910247802734,128.4742889404297
2010-09-15,76.0199966430664,267.9200134277344,85.3619384765625,16.179346084594727,127.357177734375
2010-09-16,74.56999969482422,263.8399963378906,85.3393325805664,16.105342864990234,126.6744155883789
2010-09-17,73.66000366210938,261.20001220703125,85.37116241455078,16.024757385253906,125.87601470947266
2010-09-20,74.86000061035156,265.760009765625,86.67652130126953,16.295347213745117,127.9573745727539
2010-09-21,73.5199966430664,261.20001220703125,86.50196075439453,16.307249069213867,127.3982162475586
2010-09-22,74.70999908447266,260.6400146484375,86.07698822021484,16.188308715820312,126.06240844726562
2010-09-23,75.18000030517578,261.3599853515625,85.37873840332031,16.087200164794922,125.03729248046876
2010-09-24,76.48999786376953,267.20001220703125,87.13945770263672,16.43511962890625,127.83316040039062
2010-09-27,76.5199966430664,265.9200134277344,86.72205352783203,16.37266731262207,127.49148559570312
2010-09-28,76.18000030517578,265.5199890136719,87.02561950683594,16.488637924194336,128.29913330078125
2010-09-29,77.86000061035156,271.5199890136719,86.87384033203125,16.664081573486328,131.25025939941406
2010-09-30,79.97000122070312,278.7200012207031,86.61581420898438,16.670034408569336,131.2813720703125
2010-10-01,81.58000183105469,285.0400085449219,86.98007202148438,16.893049240112305,132.7104034423828
2010-10-04,81.47000122070312,284.7200012207031,86.32743072509766,16.681930541992188,131.00177001953125
2010-10-05,82.81999969482422,288.7200012207031,88.06534576416016,17.074443817138672,134.2947235107422
2010-10-06,83.2300033569336,290.239990234375,88.05774688720703,17.22609519958496,135.28878784179688
2010-10-07,81.66999816894531,283.67999267578125,87.95150756835938,17.139862060546875,134.6053924560547
2010-10-08,82.66000366210938,289.20001220703125,88.4448471069336,17.353960037231445,136.77987670898438
2010-10-11,82.20999908447266,284.79998779296875,88.52828979492188,17.401535034179688,137.3080291748047
2010-10-12,81.66999816894531,285.20001220703125,88.80152893066406,17.37477684020996,137.1216278076172
2010-10-13,83.01000213623047,289.2799987792969,89.49211883544922,17.585899353027344,139.23403930664062
2010-10-14,82.69000244140625,288.0,89.14299011230469,17.55913734436035,138.9544219970703
2010-10-15,81.25,283.760009765625,89.32518005371094,17.60671615600586,138.89236450195312
2010-10-18,83.08000183105469,290.239990234375,89.76531982421875,17.654298782348633,139.97959899902344
2010-10-19,79.48999786376953,276.9599914550781,88.58900451660156,17.303407669067383,136.2829132080078
2010-10-20,81.7699966430664,284.7200012207031,89.45418548583984,17.526430130004883,137.18377685546875
2010-10-21,80.55999755859375,278.79998779296875,89.6514663696289,17.51750946044922,135.72372436523438
2010-10-22,81.69000244140625,283.9200134277344,89.81846618652344,17.633480072021484,136.0965576171875
2010-10-25,82.5199966430664,284.55999755859375,90.0840835571289,17.681058883666992,136.344970703125
2010-10-26,82.55000305175781,285.44000244140625,90.0992660522461,17.71674156188965,135.81692504882812
2010-10-27,81.94000244140625,283.3599853515625,89.84122467041016,17.642404556274414,135.2266387939453
2010-10-28,82.18000030517578,283.1199951171875,89.85643005371094,17.603736877441406,135.25772094726562
2010-10-29,81.43000030517578,281.3599853515625,89.92469024658203,17.61563491821289,136.22073364257812
2010-11-01,82.94999694824219,286.4800109863281,89.9550552368164,17.636459350585938,138.1157684326172
2010-11-02,83.9000015258789,290.1600036621094,90.66844177246094,17.829730987548828,139.97959899902344
2010-11-03,84.69000244140625,293.9200134277344,91.03273010253906,17.86840057373047,140.56983947753906
2010-11-04,86.48999786376953,299.9200134277344,92.78582763671876,18.43635368347168,144.4840545654297
2010-11-05,86.8499984741211,301.20001220703125,93.13494110107422,18.52853775024414,144.8568572998047
2010-11-08,87.05999755859375,300.239990234375,92.96036529541016,18.585037231445312,146.37899780273438
2010-11-09,86.72000122070312,296.3999938964844,92.29254150390624,18.549345016479492,148.2429962158203
2010-11-10,87.80999755859375,304.32000732421875,92.66444396972656,18.78723526000977,150.72817993164062
2010-11-11,87.80999755859375,302.7200012207031,92.3153076171875,18.995391845703125,152.0018310546875
2010-11-12,84.87999725341797,291.760009765625,91.2224578857422,18.71587371826172,149.237060546875
2010-11-15,84.86000061035156,292.0,91.09342956542967,18.62071418762207,148.336181640625
2010-11-16,82.33999633789062,283.6000061035156,89.67426300048828,18.272802352905273,145.7266845703125
2010-11-17,80.44000244140625,277.8399963378906,89.71979522705078,18.347143173217773,146.5964813232422
2010-11-18,81.8499984741211,284.0,91.0403060913086,18.751554489135746,149.7030029296875
2010-11-19,81.51000213623047,281.760009765625,91.290771484375,18.90915870666504,151.10092163085938
2010-11-22,81.73999786376953,280.3999938964844,91.2148666381836,18.849685668945312,151.38055419921875
2010-11-23,81.25,279.6000061035156,89.89435577392578,18.480960845947266,148.21182250976562
2010-11-24,83.86000061035156,288.6400146484375,91.2224578857422,18.814002990722656,150.88345336914062
2010-11-26,83.76000213623047,287.760009765625,90.15997314453124,18.58800888061523,149.8894500732422
2010-11-29,85.7300033569336,294.239990234375,90.43321228027344,18.71290397644043,150.47959899902344
2010-11-30,84.11000061035156,288.32000732421875,89.92469024658203,18.64747428894043,149.8583221435547
2010-12-01,86.75,297.6000061035156,91.83721160888672,19.2005672454834,153.4619140625
2010-12-02,88.0,302.1600036621094,93.01354217529295,19.48603630065918,156.7237548828125
2010-12-03,89.19000244140625,306.4800109863281,93.2639617919922,19.572265625,157.4071807861328
2010-12-06,89.37999725341797,305.760009765625,93.1653060913086,19.637685775756836,158.2770538330078
2010-12-07,88.69000244140625,302.3999938964844,93.2184600830078,19.5633487701416,157.93527221679688
2010-12-08,88.27999877929688,303.67999267578125,93.55994415283205,19.471172332763672,156.04025268554688
2010-12-09,88.37000274658203,303.5199890136719,93.9242172241211,19.515771865844727,156.6305389404297
2010-12-10,87.79000091552734,301.2799987792969,94.4706573486328,19.596057891845703,157.1275634765625
2010-12-13,88.61000061035156,303.1199951171875,94.53135681152344,19.7625789642334,158.21485900878906
2010-12-14,88.27999877929688,303.20001220703125,94.6148452758789,19.67040252685547,156.91012573242188
2010-12-15,88.62000274658203,303.9200134277344,94.18224334716795,19.5633487701416,156.19564819335938
2010-12-16,87.69999694824219,302.1600036621094,94.72869110107422,19.673377990722656,157.3450469970703
2010-12-17,88.0199966430664,302.4800109863281,94.83014678955078,19.68024444580078,157.4477081298828
2010-12-20,88.80999755859375,304.3999938964844,95.05902099609376,19.808671951293945,159.78099060058594
2010-12-21,89.81999969482422,306.32000732421875,95.66175079345705,20.008787155151367,162.02090454101562
2010-12-22,90.4800033569336,309.1199951171875,95.95929718017578,20.077495574951172,162.30084228515625
2010-12-23,91.51000213623048,311.8399963378906,95.82195281982422,20.134241104125977,162.36309814453125
2010-12-27,91.0,309.67999267578125,95.8600845336914,20.06255340576172,161.4608612060547
2010-12-28,91.48999786376952,311.2799987792969,95.99742126464844,20.137226104736328,162.14529418945312
2010-12-29,91.12000274658205,310.55999755859375,96.06609344482422,20.337345123291016,163.98077392578125
2010-12-30,89.83999633789062,304.9599914550781,95.91348266601562,20.355274200439453,163.70083618164062
2010-12-31,91.37999725341795,312.0,95.9363784790039,20.3851261138916,164.10525512695312
2011-01-03,91.5500030517578,312.3999938964844,96.9281768798828,20.53746032714844,165.81625366210938
2011-01-04,89.37999725341797,304.6400146484375,96.87474060058594,20.361238479614254,164.35414123535156
2011-01-05,90.3000030517578,308.1600036621094,97.37828826904295,20.441883087158203,164.91409301757812
2011-01-06,88.37999725341797,301.44000244140625,97.18755340576172,20.24774169921875,164.10525512695312
2011-01-07,88.02999877929688,301.3599853515625,96.9968490600586,20.39409828186035,164.69630432128906
2011-01-10,89.25,305.3599853515625,96.87474060058594,20.313447952270508,165.3807373046875
2011-01-11,91.11000061035156,311.0400085449219,97.21808624267578,20.650962829589844,167.2162628173828
2011-01-12,91.86000061035156,311.9200134277344,98.09542846679688,20.934711456298828,168.80284118652344
2011-01-13,91.4000015258789,309.20001220703125,97.93521118164062,20.87497901916504,168.3050537109375
2011-01-14,91.54000091552734,311.3599853515625,98.64472198486328,21.101978302001953,169.82943725585938
2011-01-18,91.37999725341795,309.8399963378906,98.81258392333984,21.2333927154541,171.260498046875
2011-01-19,90.86000061035156,308.32000732421875,97.84367370605467,20.97653007507324,168.86502075195312
2011-01-20,88.86000061035156,300.55999755859375,97.71397399902344,20.827186584472656,166.0340576171875
2011-01-21,89.11000061035156,300.0799865722656,97.93521118164062,20.937698364257812,165.81625366210938
2011-01-24,87.87000274658203,295.44000244140625,98.4921417236328,21.015356063842773,167.15402221679688
2011-01-25,86.19000244140625,290.1600036621094,98.54552459716795,20.95561408996582,165.41183471679688
2011-01-26,87.33000183105469,294.79998779296875,98.92701721191406,21.45741271972656,170.14059448242188
2011-01-27,85.63999938964844,287.5199890136719,99.17112731933594,21.33196258544922,169.48728942871094
2011-01-28,89.33999633789062,300.6400146484375,97.43931579589844,21.239368438720703,170.20277404785156
2011-01-31,92.19000244140624,308.8800048828125,98.1717300415039,21.848678588867188,176.5492706298828
2011-02-01,90.7699966430664,304.55999755859375,99.74331665039062,22.204116821289062,178.2913818359375
2011-02-02,90.86000061035156,305.44000244140625,99.5526123046875,22.186193466186523,179.22467041015625
2011-02-03,90.54000091552734,304.7200012207031,99.77381896972656,22.19814109802246,178.69581604003906
2011-02-04,89.02999877929688,298.7200012207031,100.05611419677734,22.141393661499023,178.91363525390625
2011-02-07,87.4800033569336,293.2799987792969,100.68169403076172,22.26982879638672,179.69134521484375
2011-02-08,86.94000244140625,293.1199951171875,101.13948822021484,22.195154190063477,180.15798950195312
2011-02-09,86.70999908447266,292.0,100.91059112548828,21.914400100708008,177.3892364501953
2011-02-10,86.7300033569336,292.32000732421875,100.94871520996094,22.138412475585938,179.56695556640625
2011-02-11,85.58000183105469,288.3999938964844,101.55143737792967,22.13542366027832,179.81582641601562
2011-02-14,84.80999755859375,287.0400085449219,101.79556274414062,22.622276306152344,183.67347717285156
2011-02-15,84.31999969482422,283.1199951171875,101.47513580322266,22.386314392089844,181.7134704589844
2011-02-16,84.98999786376953,284.239990234375,102.11599731445312,22.684995651245117,184.7000274658203
2011-02-17,86.36000061035156,288.4800109863281,102.4211654663086,22.909013748168945,186.2867431640625
2011-02-18,86.19999694824219,290.8800048828125,102.6347885131836,23.00458335876465,184.7934112548828
2011-02-22,93.56999969482422,307.9200134277344,100.57487487792967,22.78057289123535,182.7090301513672
2011-02-23,98.0999984741211,318.3999938964844,99.95694732666016,23.2435359954834,187.6244201660156
2011-02-24,97.27999877929688,311.760009765625,99.88827514648438,22.914989471435547,184.63790893554688
2011-02-25,97.87999725341795,317.44000244140625,100.95635223388672,23.279373168945312,191.450927734375
2011-02-28,96.97000122070312,313.5199890136719,101.58193969726562,23.458587646484375,191.9176483154297
2011-03-01,99.62999725341795,323.8399963378906,99.88827514648438,23.019521713256836,186.4422607421875
2011-03-02,102.2300033569336,331.1199951171875,100.10189056396484,23.15094757080078,187.25111389160156
2011-03-03,101.91000366210938,329.44000244140625,101.8260726928711,23.548189163208008,190.54872131347656
2011-03-04,104.41999816894533,338.6400146484375,101.06315612792967,23.39885139465332,189.83319091796875
2011-03-07,105.44000244140624,338.9599914550781,100.26974487304688,23.234575271606445,187.46885681152344
2011-03-08,105.0199966430664,338.4800109863281,101.14706420898438,23.043418884277344,184.10899353027344
2011-03-09,104.37999725341795,336.3999938964844,101.00211334228516,22.88511657714844,184.48228454589844
2011-03-10,102.6999969482422,331.20001220703125,99.13299560546876,22.051788330078125,177.7002716064453
2011-03-11,101.16000366210938,325.5199890136719,99.81963348388672,22.434104919433594,182.46017456054688
