,avg_gas_price_wei,gas_used,dex_volume_usd,ETH-USD,BTC-USD,COIN,IBIT,ETHA,avg_gas_price_gwei,log_gas_price,log_gas_used,log_dex_volume,gas_price_shock,gas_used_shock,dex_volume_shock,blockspace_pressure,gas_price_shock_lag1,dex_volume_shock_lag1,blockspace_pressure_lag1,gas_used_shock_lag1,ETH-USD_ret,ETH-USD_fwd_rv_1d,ETH-USD_fwd_log_rv_1d,ETH-USD_fwd_cumret_1d,ETH-USD_fwd_rv_5d,ETH-USD_fwd_log_rv_5d,ETH-USD_fwd_cumret_5d,BTC-USD_ret,BTC-USD_fwd_rv_1d,BTC-USD_fwd_log_rv_1d,BTC-USD_fwd_cumret_1d,BTC-USD_fwd_rv_5d,BTC-USD_fwd_log_rv_5d,BTC-USD_fwd_cumret_5d,COIN_ret,COIN_fwd_rv_1d,COIN_fwd_log_rv_1d,COIN_fwd_cumret_1d,COIN_fwd_rv_5d,COIN_fwd_log_rv_5d,COIN_fwd_cumret_5d,IBIT_ret,IBIT_fwd_rv_1d,IBIT_fwd_log_rv_1d,IBIT_fwd_cumret_1d,IBIT_fwd_rv_5d,IBIT_fwd_log_rv_5d,IBIT_fwd_cumret_5d,ETHA_ret,ETHA_fwd_rv_1d,ETHA_fwd_log_rv_1d,ETHA_fwd_cumret_1d,ETHA_fwd_rv_5d,ETHA_fwd_log_rv_5d,ETHA_fwd_cumret_5d
2019-02-02,12000569516,30168904532,30873.0,110.43025970458984,3521.060791015625,,,,12.000569516,2.4849541083284925,24.130077579613946,10.337669684741787,,,,,,,,,0.025872587091437266,0.26532760766221436,-1.326789961197437,-0.026601327938489683,0.09688874633665705,-2.3341919036961087,-0.0533817317088926,0.009449478125773406,0.09738706343876848,-2.3290618960484055,-0.01620175471744556,0.03828388867177948,-3.2627261325834467,-0.03453195458549696,,,,,,,,,,,,,,,,,,,,,
2019-02-03,11637460620,28022576836,60271.0,107.49266815185547,3464.013427734375,,,,11.63746062,2.454229258709168,24.05627633779528,11.006622929931822,,,,,,,,,-0.026961545810639594,0.0034074122950460105,-5.6818021332293,0.003060057225071633,1.3128111260242608,0.27217073579230777,0.10954307881900838,-0.016334438234447555,0.0007192902156592188,-7.237245642380153,-0.0014028164443861124,0.43706522916814655,-0.8276728291922957,0.058535236636118926,,,,,,,,,,,,,,,,,,,,,
2019-02-04,12082194503,28109457360,50461.0,107.82160186767578,3459.154052734375,,,,12.082194503,2.4917328401633636,24.059371917516305,10.828975856764325,,,,,,,,,0.0030553847795017548,0.0045037994942980514,-5.4028339061654,-0.0035065540563441466,1.3122660392242782,0.2717554437658239,0.10767122029510512,-0.0014038013125416823,0.0015795042713655323,-6.4506442328409985,0.0020824077305636735,0.43702747471144515,-0.827759214667331,0.06130098784679894,,,,,,,,,,,,,,,,,,,,,
2019-02-05,12593215644,27984580259,68992.0,107.44351959228516,3466.357421875,,,,12.593215644,2.533158227993666,24.054919490392187,11.141760329157709,,,,,,,,,-0.003512716427027236,0.2062980024422371,-1.5784335417281685,-0.023493561702091714,1.4528642323410565,0.3735369406780477,0.16160089050238935,0.0020802425249583987,0.08530545677177037,-2.461516854985808,-0.015171430181290635,0.4386536608676408,-0.8240451046802519,0.0645723401557945,,,,,,,,,,,,,,,,,,,,,
2019-02-06,12593166346,28696360299,100496.0,104.9192886352539,3413.767822265625,,,,12.593166346,2.533154313338515,24.08003613281962,11.517883155289457,,,,,,,,,-0.02377393544811335,0.004906909789489711,-5.317110905884865,-0.003659836353758772,1.470944130066665,0.3859044599786768,0.1561114722308008,-0.015287693750092953,0.006428128661333816,-5.047071815387178,-0.004187789950119369,0.4310469691863057,-0.8415382175832488,0.0687401293861678,,,,,,,,,,,,,,,,,,,,,
2019-02-07,14057368181,29441176225,90985.0,104.5353012084961,3399.4716796875,,,,14.057368181,2.643146684010608,24.10566008330381,11.418460927509608,,,,,,,,,-0.003666549940251104,6.344939506100232,1.8476575670155004,0.14093272409288482,1.4779305589065652,0.39064283827447666,0.1725444619776113,-0.004196583300843028,2.0912937659206037,0.7377829012154375,0.07863239318839477,0.4299036703166376,-0.8441941179084431,0.07473422599272239,,,,,,,,,,,,,,,,,,,,,
2019-02-08,13310836398,30304669218,232047.0,119.26774597167969,3666.7802734375,,,,13.310836398,2.588578470252366,24.13456763719357,12.354699525800031,,,,,,,,,0.13184610690924448,0.0006819782951339562,-7.290512724477706,0.0013678412544197993,0.20894435421906032,-1.5656873102184585,0.027550266231048726,0.07569393609415692,0.000530517932152091,-7.541656796236364,0.0012063280354683847,0.014177907969820961,-4.256070302554934,-0.009465993107990456,,,,,,,,,,,,,,,,,,,,,
2019-02-09,12390959208,29701599787,216525.0,119.4308853149414,3671.20361328125,,,,12.390959208,2.5169671105621143,24.114466746186558,12.285465911592922,,,,,,,,,0.001366906611769257,0.7074947650781903,-0.34602504867347494,0.04501015552210297,0.2154494713556999,-1.5350288685937579,0.01640547219584443,0.0012056010064354034,0.009710435052343883,-4.63455419301279,0.005171224791767015,0.015353934144870117,-4.176383541639288,-0.014796987481088597,,,,,,,,,,,,,,,,,,,,,
2019-02-10,12847065310,26786193364,184223.0,124.80648803710938,3690.188232421875,,,,12.84706531,2.5531154047136737,24.01115241873095,12.123907687475537,,,,,,,,,0.04402660357252224,0.29669749107027843,-1.2150422078340954,-0.02810827259681059,0.07643456925657775,-2.5713202079531725,-0.021682370094914916,0.005157899926351539,0.04727199836509459,-3.05183715950268,-0.011315836951756086,0.013497937147800673,-4.305218409005985,-0.018800515593405676,,,,,,,,,,,,,,,,,,,,,
2019-02-11,13977805236,27611571189,373028.0,121.29839324951172,3648.4306640625,,,,13.977805236,2.6374707313479053,24.041500767788737,12.82941144359301,,,,,,,,,-0.02851087228670333,0.03983905398898976,-3.222907591778843,0.010502161071923366,0.02361986762581093,-3.7456670725126666,0.016173524291704044,-0.011380348161982145,0.000711634312993611,-7.247946382433539,0.0013972858086190865,0.004491126404118644,-5.405651738953633,-0.005109886447859924,,,,,,,,,,,,,,,,,,,,,
2019-02-12,13012487105,28573833622,525967.0,122.5722885131836,3653.528564453125,,,,13.012487105,2.5659094429703755,24.075757227666468,13.17299565336733,,,,,,,,,0.010447396475702446,8.482662709280818e-06,-11.677486040824299,-0.00015243565600087106,0.4892294505508978,-0.7149236755259262,0.08995988060348115,0.0013963105132088508,0.01266495418652063,-4.368916612785682,-0.005873228423961097,0.014970168581689184,-4.201695819245326,0.005558357305614603,,,,,,,,,,,,,,,,,,,,,
2019-02-13,13713241302,29584055361,580370.0,122.55360412597656,3632.070556640625,,,,13.713241302,2.618361884450079,24.110501382905007,13.271422833202845,,,,,,,,,-0.0001524472754963132,0.033207563978331696,-3.4049775983064055,-0.009492978611056468,1.0731704434995046,0.07061729865756942,0.19211813030734715,-0.0058905436608690425,0.006410648807397861,-5.049794795012978,-0.004182104127314679,0.3092196861006247,-1.173703296437805,0.0780942425001987,,,,,,,,,,,,,,,,,,,,,
2019-02-14,19148327564,29051955302,594679.0,121.39020538330078,3616.880859375,,,,19.148327564,2.9522153783402802,24.092351626137585,13.295778724727287,,,,,,,,,-0.009538324136759825,0.01242025458257961,-4.388426704814129,0.005850407680742853,1.0684739268250945,0.06623139381915698,0.19734694366243155,-0.004190873583172263,0.00043045006699666123,-7.750679226893866,0.0010865526937218206,0.3125885036683162,-1.1628676381607441,0.09129789890395656,,,,,,,,,,,,,,,,,,,,,
2019-02-15,14753437258,30180437810,681952.0,122.10038757324219,3620.810791015625,,,,14.753437258,2.691476090078199,24.1304597968078,13.432716019494842,,,,,,,,,0.005833360502042836,0.03262398291644429,-3.4227075887694647,0.009498972190726596,1.1254563423298396,0.11818859103509548,0.22484735323334726,0.0010859628225890826,0.0022379446466844538,-6.102197402336403,0.00247922555437019,0.3253567402560718,-1.122833036313761,0.10467538556984035,,,,,,,,,,,,,,,,,,,,,
2019-02-16,13510079150,29978364164,266175.0,123.26021575927734,3629.78759765625,,,,13.51007915,2.603436010578188,24.123741763889353,12.491913023102583,,,,,,,,,0.009454140633264664,2.3678869686144246,0.8619979830342946,0.08387670855646312,1.158078798768638,0.14676242413244264,0.1855475281789145,0.002476157344838119,0.05310684520084631,-2.935449447520091,0.01213530621263259,0.33454978991179213,-1.094969561723043,0.08935249175893056,,,,,,,,,,,,,,,,,,,,,
2019-02-17,13757940835,29860882794,445686.0,133.598876953125,3673.836181640625,,,,13.757940835,2.6216161726875398,24.11981519305446,13.00737219090774,,,,,,,,,0.08054415905481749,2.919713447405743,1.0714854770149447,0.09355989170737233,0.7138891421825192,-0.3370275917454,0.11597085546790042,0.01206226371912486,1.4839125417811985,0.39468220889947525,0.06583804009467542,0.3361092409885397,-1.0903190498669575,0.09028449100291014,,,,,,,,,,,,,,,,,,,,,
2019-02-18,17094399315,31150438004,474348.0,146.09837341308594,3915.71435546875,,,,17.094399315,2.838750884421847,24.162094143204612,13.06969861667081,,,,,,,,,0.08943833028628886,0.009724980606280648,-4.633057383589574,-0.0051484625684995455,0.42014480290426875,-0.8671558583017681,0.08690755211937118,0.06376138183178885,0.023254736645855076,-3.7612464409517923,0.008013895832135631,0.12189243033022111,-2.1046163417879127,0.05792365821659806,,,,,,,,,,,,,,,,,,,,,
2019-02-19,373905995022,31990800940,728994.0,145.34619140625,3947.094482421875,,,,373.905995022,5.924004415612218,24.188714227793536,13.499422152256711,,,,,,,,,-0.005161761567813907,0.2973323321063046,-1.2129048024280216,0.02895256560138937,2.1957714823033854,0.7865334573511477,-0.06531667724889045,0.007981955101910685,0.06427163300577461,-2.7446369113831524,0.013358199164869689,0.6270031883326616,-0.4668036533004841,-0.03462470756556213,,,,,,,,,,,,,,,,,,,,,
2019-02-20,16098676684,31658564437,498639.0,149.55433654785156,3999.820556640625,,,,16.098676684,2.7787370750719704,24.17827454725691,13.119639671482732,,,,,,,,,0.02854135822028042,0.1957362651104376,-1.6309871120317472,-0.02289129496786768,2.1968769130700943,0.7870367668312364,-0.06506983384573684,0.013269765098495359,0.04820319292528635,-3.0323300168356226,-0.011426110729454764,0.6399182812009793,-0.44641479640282994,-0.029282380526714613,,,,,,,,,,,,,,,,,,,,,
2019-02-21,15306757881,32160208363,489506.0,146.13084411621094,3954.1181640625,,,,15.306757881,2.72829442245001,24.193995760185192,13.101154041156889,,,,,,,,,-0.023157369022162172,0.14693868568382998,-1.9177398834003776,0.02026682939272928,2.1690867636207782,0.7743062327144836,-0.05502717965890802,-0.01149189028232773,0.060904100584583884,-2.7984547734364416,0.013001242029855531,0.6341949302623526,-0.45539891081814715,-0.025229456927447158,,,,,,,,,,,,,,,,,,,,,
2019-02-22,14913439608,31958692019,751048.0,149.0924530029297,4005.526611328125,,,,14.913439608,2.702262793519578,24.187710031443807,13.529226174956039,,,,,,,,,0.02006419052938678,1.450991751014491,0.37224728885177033,0.06508023858135004,2.154674135886107,0.7676394990764399,-0.08696947054029602,0.012917451356471413,0.41282848848960557,-0.8847230543796695,0.03420280463327119,0.6220680104744785,-0.47470585061986703,-0.03856652646121217,,,,,,,,,,,,,,,,,,,,,
2019-02-23,14039107293,31537207542,1105349.0,158.79542541503906,4142.52685546875,,,,14.039107293,2.6418468134565147,24.174433877529328,13.915672584863255,,,,,,,,,0.06305013771430738,8.887858377601864,2.1846861180972903,-0.14448000767189428,1.8659846435946656,0.6237888728069726,-0.13885273470264736,0.03363089286305142,2.548808526658057,0.9356260055302049,-0.08016830712779921,0.5395710245215058,-0.6169808541583317,-0.06946037168069619,,,,,,,,,,,,,,,,,,,,,
